id	2c6a02ee-c88a-4e23-8915-6976b95386e3	9f0d673f-ff69-4d01-910c-f04921b538a2
106481340	1.0	0.0
85458	3991.0	1027.0
106481345	1.0	0.0
85459	791.0	1269.0
106481346	0.0	0.0
85456	19578.0	11490.0
442910	1.0	0.0
106481343	0.0	0.0
85457	2658.0	3114.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	2.0
85455	514.0	185.0
442913	0.0	0.0
85452	20.0	13.0
442914	0.0	0.0
50	5410.0	7785.0
85453	1853.0	2442.0
442915	0.0	0.0
85450	2876.0	5328.0
51	4754.0	4198.0
442916	0.0	0.0
85451	2479.0	1800.0
52	4250.0	5828.0
442917	0.0	0.0
53	4031.0	4812.0
442918	0.0	0.0
54	4478.0	1702.0
442919	0.0	0.0
55	149.0	27.0
442909	1.0	0.0
56	4.0	31.0
58	30.0	388.0
59	116905.0	11037.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	26.0	2.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	750.0	178.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	19.0	7.0
106481354	1.0	0.0
85446	251.0	390.0
442900	0.0	0.0
106481355	0.0	0.0
85443	81.0	22.0
442901	0.0	0.0
85444	1562.0	2215.0
442902	0.0	0.0
60	288797.0	441180.0
85441	2853.0	4173.0
442903	9.0	2.0
85442	78.0	54.0
442904	0.0	0.0
442905	0.0	0.0
62	16.0	15.0
85440	3072.0	6672.0
442907	9.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	3.0
68	2.0	4.0
344595	898.0	180.0
69	1.0	8.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	5.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	81.0	132.0
106481321	0.0	0.0
85479	13.0	13.0
106481322	0.0	0.0
85476	4189.0	4351.0
85477	790.0	287.0
70	60.0	57.0
85474	52.0	102.0
71	191270.0	214791.0
72	29156.0	1347.0
73	18.0	24.0
74	0.0	0.0
75	8.0	11.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6608.0	5789.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	4.0	2.0
85465	2278.0	6957.0
81	36557.0	35050.0
85463	550.0	231.0
82	3.0	5.0
85464	1869.0	2181.0
83	2.0	8.0
85461	3239.0	2280.0
85462	804.0	1065.0
86	2620.0	7680.0
87	39551.0	33368.0
85460	1143.0	1700.0
88	5.0	3.0
89	13.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4103.0	1666.0
106481300	0.0	0.0
91	3678.0	3719.0
92	1361.0	582.0
93	1029.0	1172.0
94	3255.0	1111.0
95	337.0	160.0
97	378.0	534.0
98	952.0	872.0
344561	0.0	0.0
728661	5574.0	3922.0
728664	0.0	0.0
106481305	0.0	0.0
261734	934.0	1003.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	27.0	18.0
106481309	11.0	2.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	1.0	4.0
3805	7.0	31.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	6.0	9.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	946.0	203.0
3800	2207.0	221.0
3801	1776.0	3787.0
3802	3.0	0.0
728695	0.0	0.0
285735	4.0	0.0
261726	2975.0	6356.0
728698	5.0	7.0
3814	10.0	28.0
3815	11377.0	12741.0
3816	32.0	1040.0
261729	4792.0	466.0
3817	24.0	0.0
3818	56.0	31.0
222166	4732.0	3254.0
3811	8.0	6.0
3812	0.0	1.0
285740	0.0	2.0
285741	27.0	14.0
728689	8.0	11.0
3827	0.0	0.0
246100	1.0	0.0
3820	238.0	58.0
3821	78.0	34.0
3822	10.0	7.0
3823	0.0	4.0
3824	295.0	1021.0
645402	0.0	0.0
403313	1654.0	1508.0
403314	0.0	1.0
728637	0.0	2.0
728638	59.0	54.0
728633	0.0	0.0
728632	13.0	30.0
728635	55.0	10.0
3836	2953.0	3204.0
222183	282.0	126.0
3837	18147.0	28300.0
3838	3253.0	15936.0
3839	2617.0	1608.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2828.0	2128.0
3832	555.0	5857.0
3833	574.0	4909.0
3834	22.0	15.0
3835	2892.0	5787.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	511.0	298.0
3848	75.0	12.0
3849	3.0	2.0
222171	2001.0	336.0
728619	3.0	12.0
3840	5474.0	7540.0
3841	889.0	926.0
3842	6212.0	9721.0
3843	10196.0	18768.0
3844	0.0	0.0
3845	1926.0	5054.0
3846	15.0	9.0
645423	0.0	0.0
3860	2011.0	169.0
246126	6.0	0.0
728658	1102.0	520.0
728655	3.0	0.0
728657	0.0	2.0
728656	0.0	0.0
3858	1990.0	1631.0
3859	3.0	0.0
246135	0.0	0.0
3850	1.0	1.0
3851	606.0	124.0
3852	147497.0	163648.0
645414	0.0	0.0
3853	1546.0	449.0
3854	4970.0	37490.0
3855	35757.0	152324.0
3856	61396.0	65022.0
3857	30.0	96.0
728640	10.0	3.0
645431	44.0	12.0
728642	401.0	256.0
728641	7.0	2.0
645434	16.0	11.0
645432	22.0	8.0
285704	1227.0	690.0
728643	10.0	4.0
222194	2127.0	2035.0
285708	0.0	2.0
1204	0.0	0.0
1203	1329.0	921.0
1201	1799.0	1972.0
1200	12264.0	9624.0
3861	134221.0	2507.0
645426	17.0	26.0
645425	0.0	0.0
1209	9517.0	9947.0
3866	70014.0	3470.0
1208	2.0	1.0
1207	5771.0	6146.0
3868	1314.0	2154.0
285311	0.0	0.0
3880	75625.0	78087.0
3881	12.0	6.0
285313	1825.0	66.0
100128537	1717.0	503.0
3882	84.0	1.0
100128536	0.0	1.0
285314	2.0	0.0
285315	496.0	197.0
1215	640.0	42.0
100141515	7.0	3.0
1213	25503.0	37727.0
1212	4968.0	1756.0
1211	8556.0	7188.0
3872	70215.0	176453.0
3875	40432.0	25357.0
3876	5.0	5.0
3879	4.0	2.0
3890	2.0	1.0
3891	4.0	3.0
3892	176.0	918.0
100128525	5.0	6.0
285326	0.0	0.0
1230	1356.0	520.0
285329	6.0	31.0
440097	33.0	4.0
440093	25.0	10.0
3883	14.0	3.0
3884	0.0	0.0
3885	1.0	4.0
3886	3.0	1.0
100128521	0.0	1.0
3887	952.0	194041.0
3888	3.0	2.0
100631239	3.0	0.0
3889	53.0	45.0
100128516	116.0	29.0
285331	1589.0	706.0
100128512	0.0	1.0
285335	20.0	15.0
100128514	0.0	0.0
1241	1188.0	747.0
1240	1341.0	1297.0
1238	304.0	106.0
1237	0.0	19.0
1236	466.0	261.0
1235	11.0	6.0
1234	611.0	255.0
1233	56.0	25.0
1232	9.0	70.0
3895	22830.0	14947.0
100128511	56.0	38.0
100631247	30.0	4.0
3897	188.0	1057.0
100631248	0.0	0.0
3898	3475.0	5363.0
100631249	0.0	0.0
3899	7822.0	1458.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1129.0	2081.0
100631251	7.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	123.0	69.0
100631254	0.0	5.0
100128503	0.0	0.0
285349	331.0	142.0
574501	2.0	1.0
574502	0.0	0.0
1244	63.0	108.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	25775.0	700.0
1263	1776.0	313.0
1262	10.0	9.0
116966	127.0	78.0
100887755	0.0	0.0
1261	33.0	2.0
100887754	9.0	4.0
1260	0.0	1.0
116969	162.0	9.0
1259	151.0	37.0
1258	20.0	57.0
440061	0.0	0.0
100887750	37.0	10.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	1924.0	1361.0
1271	690.0	240.0
100887749	48.0	8.0
1270	48.0	39.0
100887748	1.0	0.0
440044	31.0	77.0
1269	24.0	12.0
440051	1.0	1.0
1268	302.0	572.0
440050	4.0	2.0
1267	8563.0	7645.0
1266	19562.0	18159.0
100887740	0.0	0.0
1265	15484.0	4113.0
1286	455.0	367.0
1285	203.0	156.0
1284	35248.0	32755.0
1282	20974.0	29960.0
1281	140499.0	72099.0
1280	1084.0	1827.0
440078	202.0	164.0
440077	2.0	0.0
440087	127.0	17.0
1278	157489.0	75170.0
1277	194003.0	106982.0
440081	84.0	329.0
116938	0.0	0.0
1297	9.0	5.0
116931	111.0	50.0
1296	4659.0	713.0
1295	1173.0	2357.0
116933	3.0	7.0
1294	4001.0	298.0
1293	57878.0	18348.0
116935	78.0	14.0
1292	57360.0	18902.0
440068	1.0	18.0
1291	40044.0	15232.0
116937	4.0	4.0
440067	31.0	25.0
1290	10777.0	9947.0
440073	207.0	165.0
440072	8.0	5.0
1289	13014.0	9116.0
1288	1803.0	169.0
1287	4254.0	2668.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2576.0	1257.0
440021	0.0	5.0
442673	2.0	4.0
10018	2752.0	3200.0
126328	2689.0	3592.0
442676	0.0	0.0
126326	424.0	377.0
1299	288.0	7280.0
1298	2564.0	850.0
10011	2768.0	1879.0
10010	4018.0	2032.0
10013	4954.0	4523.0
128989	1390.0	779.0
10015	11076.0	8370.0
10014	5594.0	2326.0
10017	80.0	31.0
10016	6888.0	6299.0
10020	2001.0	1512.0
114335	0.0	0.0
114336	0.0	0.0
126321	3000.0	6109.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	2.0
10021	20.0	5.0
10024	144.0	2029.0
128977	2442.0	560.0
103021165	2.0	1.0
10023	731.0	351.0
103021164	2.0	4.0
10026	3802.0	3697.0
10025	4439.0	1226.0
116986	315.0	196.0
116985	8651.0	2491.0
116988	5351.0	5715.0
116987	3735.0	2104.0
114327	1801.0	698.0
440043	0.0	0.0
126308	3117.0	2253.0
440041	0.0	0.0
126306	149.0	52.0
151306	140.0	31.0
100128590	8.0	0.0
100128596	0.0	0.0
151300	2.0	0.0
100128595	0.0	0.0
100128589	0.0	2.0
440027	28.0	14.0
440026	1790.0	1249.0
440023	0.0	13.0
10008	330.0	333.0
10007	3369.0	5041.0
10009	2672.0	5519.0
116984	878.0	826.0
116983	1905.0	2114.0
151313	1374.0	461.0
10000	2941.0	763.0
128954	0.0	0.0
10002	87.0	14.0
10001	1380.0	887.0
10004	513.0	57.0
10003	229.0	114.0
10006	4106.0	4235.0
10005	1162.0	596.0
126370	0.0	0.0
285352	129.0	54.0
100128579	0.0	1.0
285359	168.0	6.0
126375	537.0	432.0
126374	1456.0	1333.0
153918	0.0	0.0
100128574	0.0	0.0
285362	5303.0	3138.0
285367	1597.0	1617.0
285368	847.0	1012.0
100128569	83.0	178.0
126364	806.0	198.0
100128560	11.0	2.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	0.0
344191	0.0	5.0
126353	1102.0	887.0
751071	275.0	170.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	5.0	9.0
106481282	0.0	0.0
285381	2148.0	1588.0
106481283	0.0	0.0
285382	298.0	120.0
106481280	0.0	0.0
165918	1420.0	1724.0
106481281	1.0	0.0
165904	7.0	20.0
285386	1941.0	80.0
138307	21.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	1.0
106481290	0.0	1.0
100128541	4.0	0.0
138311	641.0	659.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	169.0
126299	2028.0	1377.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2504.0	1803.0
728710	0.0	0.0
126295	588.0	313.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	433.0	998.0
645318	0.0	0.0
645317	36.0	28.0
151242	1.0	2.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	29762.0	14142.0
100287908	0.0	0.0
645332	528.0	131.0
126282	1477.0	567.0
100287902	5.0	12.0
163227	473.0	848.0
100287900	0.0	0.0
163223	196.0	24.0
106481275	0.0	0.0
106481276	1.0	2.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	114.0	8.0
106481278	2.0	0.0
645328	2.0	2.0
151254	55.0	10.0
645326	5.0	11.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	25.0	16.0
163259	310.0	181.0
645345	79.0	86.0
200403	42.0	10.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	550.0	48.0
106481237	0.0	0.0
106481238	1.0	2.0
728737	1.0	0.0
728732	0.0	2.0
728734	1.0	2.0
126272	168.0	74.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1457.0	985.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	30.0	159.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	4.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	1.0	4.0
728723	117.0	166.0
106481253	0.0	0.0
107133522	10.0	9.0
106481254	19.0	0.0
107133524	8.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	45.0	15.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	0.0	6.0
151276	0.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	413.0	36.0
645368	0.0	0.0
645367	2.0	0.0
106481217	0.0	0.0
200424	1334.0	2673.0
106481218	1.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	33.0	11.0
645360	0.0	0.0
106481219	0.0	1.0
106481220	13.0	4.0
106481221	3.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	2.0
138241	825.0	414.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	7.0	3.0
645387	413.0	213.0
645382	0.0	0.0
645381	37.0	47.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	4.0
106481207	2.0	0.0
106481204	0.0	0.0
106481205	0.0	1.0
106481208	1.0	2.0
106481209	0.0	0.0
3902	153.0	154.0
3903	2592.0	833.0
106481210	0.0	0.0
3904	5.0	14.0
3906	2.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	4075.0	895.0
106481211	0.0	0.0
3909	20425.0	6324.0
106481212	0.0	0.0
684959	0.0	0.0
151234	5.0	0.0
151230	850.0	350.0
728798	1.0	0.0
3913	39508.0	29084.0
3914	27678.0	26828.0
3915	17723.0	20885.0
3916	35926.0	52662.0
3918	17198.0	12912.0
3910	7402.0	5667.0
3911	13823.0	18243.0
3912	18587.0	17455.0
728782	46.0	14.0
728780	87.0	6.0
3924	8.0	7.0
3925	6443.0	38845.0
3927	18957.0	13231.0
3929	469.0	619.0
3920	16832.0	36468.0
3921	43016.0	35571.0
3923	0.0	0.0
100873174	3.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	1.0
3936	11624.0	2733.0
3937	1715.0	615.0
3938	5.0	81.0
3939	34343.0	64990.0
3930	1895.0	5905.0
100873179	0.0	0.0
3931	651.0	399.0
3932	457.0	224.0
3933	0.0	1.0
3934	780.0	4267.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	1.0	1.0
100287964	1.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	7.0	5.0
3947	3.0	1.0
3948	16.0	107.0
3949	9030.0	4078.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	24911.0	50751.0
100873196	0.0	0.0
100631260	0.0	1.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	4.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	7.0	12.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	756.0	99.0
3958	19287.0	17351.0
3959	34361.0	90367.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	619.0	257.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	687.0	765.0
3952	3402.0	179.0
3953	2698.0	440.0
3954	3723.0	4939.0
3955	1730.0	533.0
3956	23102.0	14540.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	12.0	9.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	6.0	1.0
728746	0.0	0.0
728748	1.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	196.0	273.0
1303	8036.0	23163.0
107133502	0.0	0.0
1302	98.0	699.0
1301	124.0	2536.0
1300	39.0	1678.0
3960	66.0	6.0
3963	84.0	10.0
3964	5412.0	5371.0
1308	40375.0	1408.0
3965	3977.0	3118.0
1307	9960.0	5294.0
151295	44.0	15.0
1306	14022.0	12043.0
100189589	6.0	4.0
728774	0.0	0.0
728773	0.0	0.0
3980	2073.0	3338.0
100287932	3522.0	4501.0
3981	948.0	1385.0
728776	56.0	55.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	16407.0	21569.0
1315	10401.0	10206.0
1314	16937.0	50038.0
1312	8918.0	3211.0
1311	337.0	4853.0
100329135	9.0	0.0
1310	8.0	2.0
574537	0.0	0.0
3972	9.0	9.0
3973	16.0	1.0
3975	0.0	0.0
3976	330.0	172.0
3977	11959.0	8046.0
1318	185.0	118.0
3978	2297.0	4458.0
1317	4485.0	5109.0
728763	4.0	2.0
3990	45.0	5.0
645313	2.0	2.0
3991	3393.0	933.0
645312	0.0	0.0
3992	941.0	1461.0
645311	2.0	0.0
728769	602.0	236.0
1330	0.0	0.0
1327	20823.0	26810.0
1326	2007.0	999.0
1325	20.0	18.0
3982	0.0	0.0
3983	12509.0	16922.0
3984	2516.0	3146.0
3985	8289.0	9964.0
3987	3066.0	2540.0
3988	7611.0	4704.0
1329	7432.0	6868.0
116809	0.0	0.0
100128416	30.0	35.0
1340	8709.0	15258.0
1337	5282.0	7997.0
1336	0.0	0.0
1332	1.0	2.0
1331	0.0	0.0
3993	3489.0	7270.0
100128410	1.0	0.0
3995	1796.0	1155.0
100128412	0.0	0.0
3996	2702.0	3025.0
3998	8853.0	17793.0
1339	3.0	32.0
285440	2743.0	1859.0
285441	0.0	5.0
1352	955.0	2470.0
1351	6073.0	6252.0
1350	13990.0	23289.0
1349	5610.0	16869.0
1348	0.0	0.0
1347	4355.0	12118.0
1346	1328.0	164.0
1345	14094.0	13337.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	13.0	23.0
1363	16204.0	5714.0
1362	8257.0	9189.0
1361	3.0	5.0
1360	19941.0	897.0
1359	926.0	254.0
1358	17.0	25.0
1357	72.0	3.0
1356	8887.0	26415.0
1355	3239.0	4527.0
1353	2162.0	2105.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	130.0	57.0
285464	659.0	384.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7031.0	5880.0
1373	701.0	3576.0
1371	730.0	968.0
1370	0.0	2.0
1369	0.0	0.0
1368	2108.0	8287.0
100873209	0.0	1.0
1366	6657.0	16630.0
1365	3755.0	3852.0
1364	11009.0	16666.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	8.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	14.0	6.0
100873205	0.0	1.0
102800316	2.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	2973.0	1533.0
116843	1516.0	4261.0
1384	3994.0	392.0
116842	103.0	63.0
1382	20045.0	14795.0
116844	3232.0	104.0
1381	1723.0	6047.0
1380	23.0	74.0
440176	1.0	1.0
440184	1.0	10.0
1379	0.0	5.0
1378	544.0	110.0
1376	2360.0	2553.0
1375	201.0	79.0
128821	1.0	0.0
100873237	0.0	0.0
128822	100.0	544.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	32.0	112.0
100873239	2.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	7.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	610.0	1872.0
1396	347.0	150.0
1395	39.0	2.0
1394	98.0	4.0
1393	64.0	9.0
1392	0.0	0.0
285407	18.0	35.0
116835	1491.0	371.0
1390	2309.0	1581.0
1389	7110.0	5375.0
1388	9338.0	10858.0
1387	7193.0	7225.0
116841	2672.0	3607.0
1386	2777.0	2303.0
116840	3373.0	2703.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	0.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	153.0	10.0
100873255	0.0	0.0
100873254	2.0	3.0
100873253	0.0	0.0
285412	3.0	4.0
100873252	1.0	1.0
100287898	133.0	13.0
100287895	0.0	0.0
285419	67.0	9.0
1399	5601.0	4926.0
1398	6057.0	9171.0
1397	12812.0	9082.0
100873259	1.0	0.0
100873258	1.0	1.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	2.0	1.0
100873244	0.0	1.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	316.0	251.0
285429	23.0	13.0
100287880	0.0	0.0
440193	4145.0	2563.0
100873248	0.0	0.0
100873247	12.0	1.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	3.0	0.0
10130	12042.0	37668.0
153830	4999.0	4025.0
645280	1.0	1.0
440138	533.0	213.0
440132	1.0	13.0
440142	0.0	1.0
10139	3339.0	1359.0
126208	1760.0	2305.0
126206	1032.0	34.0
126205	79.0	6.0
107133497	0.0	0.0
126204	91.0	1.0
107133499	0.0	0.0
128866	13341.0	7401.0
10131	3531.0	5956.0
10134	18507.0	22250.0
107133494	0.0	0.0
10133	6728.0	6652.0
128869	1454.0	1782.0
10136	0.0	0.0
10135	8442.0	15013.0
100128493	0.0	0.0
103021294	30.0	9.0
10138	992.0	781.0
100128496	0.0	0.0
10137	5407.0	6825.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	17.0
10140	9945.0	14104.0
128864	15.0	14.0
440125	2.0	0.0
440131	0.0	0.0
10143	0.0	0.0
128854	1218.0	518.0
10142	6553.0	7380.0
10144	2619.0	2188.0
10147	3880.0	5826.0
100128483	1.0	0.0
10146	10718.0	8097.0
128859	0.0	0.0
10149	111.0	52.0
10148	304.0	24.0
128853	248.0	67.0
440159	3.0	4.0
10117	38.0	1.0
440163	5.0	2.0
10110	259.0	62.0
10112	338.0	5173.0
10111	5643.0	5909.0
10114	7634.0	4530.0
10113	4422.0	4367.0
128848	0.0	0.0
10116	8179.0	6697.0
165829	107.0	40.0
100128469	24.0	10.0
153842	1.0	1.0
440145	929.0	1138.0
10129	4398.0	501.0
440153	0.0	0.0
10128	10630.0	21475.0
100033799	0.0	0.0
107133486	26.0	8.0
10121	8673.0	9250.0
100128465	0.0	0.0
10120	6162.0	2054.0
10123	6509.0	2148.0
138234	2.0	1.0
10125	510.0	510.0
10124	2263.0	762.0
10127	2890.0	1751.0
10126	2396.0	1692.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	1.0
106481188	4.0	6.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	48.0	62.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	0.0	0.0
106481181	4.0	0.0
106481182	0.0	0.0
285489	186.0	121.0
100128448	0.0	3.0
126242	0.0	0.0
106481198	0.0	0.0
10107	5.0	9.0
10106	16271.0	14746.0
106481199	0.0	0.0
10109	18464.0	6924.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	5.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3061.0	2043.0
10100	954.0	104.0
10103	4288.0	87.0
106481194	0.0	0.0
10102	2221.0	3056.0
106481195	0.0	0.0
10105	11505.0	13648.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	287.0	139.0
440119	586.0	34.0
126235	0.0	1.0
126231	119.0	85.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	96.0	89.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	97.0	69.0
106481167	3.0	1.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	2.0	0.0
440107	4.0	2.0
440104	1402.0	681.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	0.0
128876	7.0	0.0
100128420	38.0	4.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	3.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	2.0	32.0
10090	691.0	9355.0
10093	7677.0	4398.0
10092	12992.0	30718.0
10095	8612.0	21101.0
645204	8.0	0.0
10094	13498.0	9593.0
645203	1.0	3.0
10097	13200.0	17978.0
10096	9972.0	10715.0
645201	0.0	3.0
163115	244.0	36.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	8.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	363.0	159.0
106481144	0.0	0.0
114195	3.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	1.0
106481148	4.0	8.0
106481145	0.0	0.0
151126	738.0	295.0
106481146	0.0	0.0
10099	13341.0	21111.0
10098	6369.0	367.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	807.0	512.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	2.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	124.0	113.0
106481156	0.0	0.0
114189	0.0	0.0
