id	2eeb46a1-0422-4a77-b58d-3b7d57d51b44	95e7a64b-f228-4d19-8e57-a02adde8d01d
106478994	0.0	0.0
391850	0.0	0.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	0.0	2.0
106478991	11.0	8.0
339258	0.0	0.0
106478990	0.0	1.0
800	22698.0	12566.0
801	12311.0	16273.0
802	0.0	0.0
342892	223.0	179.0
804	0.0	0.0
805	20622.0	29751.0
342898	1.0	0.0
342897	149.0	231.0
806	58.0	25.0
401718	17.0	4.0
807	1.0	1.0
401717	5.0	10.0
808	8806.0	17284.0
158345	76.0	26.0
339240	2.0	0.0
90586	21.0	4.0
339241	2.0	2.0
90589	43.0	38.0
378884	167.0	270.0
339244	2.0	1.0
653404	0.0	0.0
90580	722.0	806.0
391825	0.0	1.0
391827	1.0	2.0
810	1219.0	203.0
811	18398.0	45512.0
340221	0.0	0.0
813	6287.0	6986.0
814	206.0	1207.0
815	12.0	10.0
816	850.0	86.0
401708	3.0	1.0
817	3274.0	2659.0
818	2280.0	2002.0
819	2745.0	2649.0
90576	394.0	410.0
339230	879.0	1270.0
339231	1340.0	1166.0
339229	638.0	878.0
122335	0.0	0.0
124997	3332.0	3882.0
340217	2.0	1.0
124995	2194.0	2370.0
378881	0.0	0.0
820	1.0	9.0
821	41259.0	40178.0
822	5076.0	15332.0
823	8965.0	10932.0
824	10739.0	10484.0
825	109.0	44.0
826	11677.0	18239.0
827	1390.0	576.0
134391	1.0	0.0
829	5497.0	12495.0
106478969	0.0	0.0
106478968	1.0	0.0
106478967	10.0	4.0
106478966	0.0	3.0
106478965	1.0	0.0
161931	72.0	13.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	1.0	6.0
106478962	21.0	160.0
653423	2.0	0.0
106478961	1.0	0.0
106478960	3.0	0.0
653427	1.0	1.0
340205	27.0	31.0
340206	0.0	1.0
388228	588.0	1204.0
830	5451.0	6886.0
831	14379.0	13744.0
832	7535.0	16682.0
833	2184.0	3025.0
834	1465.0	3371.0
835	2719.0	2722.0
836	1553.0	2723.0
837	2519.0	5288.0
838	10.0	31.0
342865	0.0	2.0
340204	51.0	96.0
839	1240.0	2293.0
90594	723.0	536.0
100505993	18.0	6.0
106478959	0.0	0.0
106478958	1.0	0.0
100505994	14.0	5.0
106478957	0.0	2.0
106478956	3.0	0.0
641451	0.0	1.0
106478955	0.0	0.0
106478954	7.0	4.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	89.0	75.0
106478951	2.0	0.0
106478950	0.0	0.0
146310	0.0	0.0
90592	893.0	752.0
7809	5.0	2.0
840	2158.0	2853.0
841	1685.0	3276.0
842	1172.0	1129.0
843	568.0	1486.0
844	208.0	86.0
136991	1.0	0.0
845	181.0	73.0
342850	1.0	2.0
846	0.0	1.0
7802	1967.0	2691.0
847	9343.0	6405.0
7804	228.0	352.0
7803	6955.0	4627.0
7805	3725.0	38358.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	2954.0	1888.0
106478986	0.0	0.0
106478985	5.0	3.0
106478984	0.0	0.0
388254	3.0	1.0
106478983	2.0	0.0
388255	2.0	63.0
106478982	1.0	0.0
339201	504.0	620.0
653447	349.0	539.0
106478981	0.0	0.0
106478980	2.0	0.0
28594	1.0	34.0
7818	4382.0	8043.0
28595	3.0	12.0
148979	32.0	26.0
28592	5.0	69.0
28593	3.0	7.0
28599	1.0	6.0
401744	2.0	0.0
28597	1.0	2.0
401742	1.0	0.0
641455	0.0	0.0
7813	1461.0	1112.0
857	18746.0	5174.0
641457	0.0	1.0
7812	47867.0	45152.0
858	6916.0	1391.0
641456	0.0	1.0
859	17.0	1.0
28591	2.0	17.0
106478979	1.0	0.0
106478978	3.0	0.0
106478977	4.0	0.0
106478976	2.0	1.0
106478975	1.0	1.0
106478974	1.0	2.0
106478973	26.0	5.0
106478972	4.0	4.0
653435	9.0	0.0
106478971	21.0	7.0
653436	2.0	2.0
106478970	2.0	0.0
653437	0.0	3.0
146330	667.0	623.0
146325	0.0	0.0
860	501.0	1415.0
861	15342.0	9671.0
862	741.0	595.0
653440	186.0	192.0
863	407.0	1176.0
653441	62.0	53.0
864	1500.0	5453.0
865	2428.0	3165.0
866	1262.0	381.0
867	2841.0	2974.0
868	2431.0	2858.0
869	50.0	44.0
134353	866.0	522.0
641467	84.0	37.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	1.0
106478924	9.0	8.0
219402	1810.0	2102.0
106478923	0.0	0.0
7840	2364.0	2221.0
106478922	0.0	0.0
100505964	2.0	0.0
106478921	0.0	0.0
106478920	0.0	1.0
7841	2694.0	3316.0
388276	0.0	0.0
388275	5.0	7.0
388272	461.0	304.0
871	4332.0	6426.0
873	1327.0	1504.0
874	356.0	367.0
875	42.0	44.0
7832	28698.0	24016.0
100505967	4.0	0.0
7837	4831.0	4605.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	1.0	7.0
106478912	0.0	0.0
7851	68.0	39.0
106478911	1.0	0.0
100505953	0.0	0.0
7850	50.0	275.0
106478910	0.0	0.0
7852	3091.0	29015.0
100270754	0.0	0.0
881	9.0	16.0
100270755	1.0	2.0
883	327.0	266.0
885	2.0	0.0
886	0.0	0.0
887	17.0	0.0
100270753	0.0	0.0
7844	3274.0	2554.0
889	2702.0	1809.0
7846	8963.0	7334.0
106478909	0.0	0.0
219409	0.0	0.0
7849	16.0	32.0
220416	34.0	27.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1813.0	1776.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	9.0	7.0
5201	2418.0	3222.0
106478942	3.0	2.0
5202	919.0	1518.0
106478941	0.0	0.0
106478940	0.0	0.0
890	110.0	710.0
891	457.0	1314.0
892	3513.0	3719.0
894	2826.0	4332.0
342808	1.0	0.0
895	0.0	1.0
896	6137.0	7480.0
388289	1.0	4.0
897	1.0	2.0
898	53.0	161.0
899	714.0	1070.0
7855	696.0	230.0
7857	21.0	326.0
171392	738.0	869.0
100505989	84.0	107.0
106478939	0.0	1.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	1.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	5266.0	4056.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	30.0	13.0
5210	339.0	585.0
7873	1448.0	3289.0
100505975	13.0	6.0
106478933	0.0	0.0
5211	7174.0	10578.0
106478932	0.0	0.0
219432	0.0	5.0
5212	1591.0	204.0
106478931	0.0	0.0
5213	2915.0	2965.0
219431	0.0	0.0
7874	7757.0	8810.0
106478930	0.0	0.0
388284	182.0	131.0
171389	27.0	112.0
100420508	0.0	0.0
100420505	25.0	20.0
105377595	14.0	7.0
5203	710.0	649.0
7866	1551.0	1742.0
100420503	2.0	1.0
5204	13419.0	16402.0
100420502	13.0	3.0
5205	4651.0	5365.0
100420501	1.0	0.0
7867	1995.0	3141.0
5207	178.0	36.0
7869	848.0	1024.0
5208	1916.0	1087.0
106478929	0.0	0.0
5209	14651.0	4387.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	496.0	195.0
7884	1728.0	2733.0
219445	0.0	0.0
5222	1.0	0.0
90523	31.0	4.0
5223	1069.0	2014.0
5224	0.0	0.0
90522	785.0	1494.0
100419521	10.0	2.0
220433	35.0	31.0
146378	1.0	1.0
100420519	4.0	0.0
5214	2114.0	2890.0
158373	106.0	156.0
7879	11109.0	18144.0
5216	11476.0	40229.0
100420512	0.0	0.0
5217	3791.0	4797.0
5218	2431.0	1847.0
158376	149.0	79.0
100505929	3.0	1.0
158358	3263.0	2141.0
5230	9394.0	19122.0
220429	0.0	0.0
5232	0.0	0.0
5233	6.0	2.0
101929467	5.0	2.0
219453	0.0	0.0
100270709	0.0	0.0
146395	15.0	4.0
100505919	0.0	2.0
100420527	10.0	6.0
100420526	3.0	1.0
5225	18.0	6.0
5226	4264.0	8475.0
100505911	37.0	62.0
5228	697.0	390.0
90507	3009.0	1819.0
5229	2569.0	2217.0
90506	83.0	300.0
5241	7112.0	3181.0
219469	0.0	0.0
101929471	0.0	0.0
5243	1602.0	929.0
5244	50.0	239.0
101929478	0.0	0.0
5245	3873.0	5052.0
219464	0.0	0.0
5246	0.0	0.0
5236	4402.0	3283.0
5238	2094.0	1869.0
5239	835.0	353.0
100505945	3.0	0.0
158399	302.0	63.0
5250	17609.0	17266.0
101929484	6.0	4.0
5251	333.0	257.0
5252	4223.0	3606.0
219479	0.0	0.0
5253	4981.0	3683.0
5255	1341.0	1228.0
219477	0.0	1.0
5256	2937.0	1889.0
5257	5020.0	4065.0
220441	3556.0	1185.0
100419558	2.0	0.0
100419554	0.0	0.0
90525	490.0	200.0
158383	5.0	5.0
100420546	21.0	10.0
90527	177.0	21.0
158381	18.0	7.0
100505933	46.0	8.0
90529	696.0	547.0
5261	953.0	1865.0
5264	1392.0	1214.0
5265	15198.0	14191.0
5266	340.0	7.0
5267	7.0	6.0
219487	0.0	0.0
5268	3534.0	905.0
101929410	19.0	14.0
219484	0.0	0.0
219482	0.0	0.0
5260	234.0	67.0
5258	0.0	0.0
5259	0.0	0.0
5272	572.0	2835.0
5273	2.0	1.0
5274	1093.0	558.0
28509	1.0	2.0
5275	38.0	2.0
5276	4.0	4.0
5277	855.0	560.0
101929423	77.0	47.0
5279	1817.0	2567.0
28503	0.0	6.0
28504	0.0	1.0
28501	0.0	24.0
28502	0.0	4.0
219493	0.0	0.0
28507	0.0	1.0
28508	0.0	0.0
5270	1089.0	1679.0
28505	3.0	15.0
101929428	2.0	0.0
5271	604.0	870.0
28506	0.0	2.0
256435	350.0	144.0
28500	5.0	168.0
5269	3987.0	5441.0
105377617	0.0	0.0
5283	793.0	796.0
5284	32844.0	13804.0
100420450	6.0	3.0
5286	5768.0	3321.0
5287	2764.0	3237.0
5288	2842.0	506.0
5289	3543.0	2895.0
101929437	0.0	0.0
5280	136.0	58.0
5281	548.0	577.0
5282	3.0	4.0
102723166	18.0	16.0
102723167	3.0	3.0
102723165	3.0	0.0
100420458	2.0	1.0
5294	193.0	1184.0
100420462	2.0	0.0
5295	40335.0	13802.0
100419472	0.0	0.0
5296	47.0	71.0
5297	4187.0	4789.0
5298	5502.0	6764.0
100419471	2.0	0.0
5290	3277.0	2210.0
100419477	2.0	0.0
5291	3127.0	2820.0
5292	666.0	2855.0
5293	1150.0	4974.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	3.0	2.0
256471	1245.0	802.0
100419489	2.0	0.0
100101935	2.0	0.0
100270680	14.0	5.0
100420477	3.0	1.0
100420476	0.0	0.0
100420484	3.0	4.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	8.0	5.0
101929402	85.0	19.0
100270648	1.0	1.0
101929407	27.0	29.0
105375013	10.0	11.0
641365	1.0	0.0
641364	3.0	3.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	70.0	110.0
28572	3.0	109.0
28573	4.0	66.0
28570	0.0	0.0
28571	2.0	12.0
28576	1.0	185.0
28577	2.0	70.0
653354	0.0	1.0
28574	0.0	36.0
401687	1.0	0.0
28575	3.0	29.0
641372	2.0	1.0
641371	183.0	181.0
112950	1689.0	2329.0
641373	0.0	0.0
28589	8.0	437.0
28583	36.0	185.0
28584	6.0	58.0
28581	7.0	126.0
28582	0.0	12.0
28587	0.0	0.0
124930	389.0	189.0
28588	0.0	0.0
28585	0.0	16.0
28586	2.0	104.0
28580	0.0	15.0
124935	1971.0	3342.0
124936	1801.0	1698.0
378805	520.0	354.0
641380	0.0	0.0
112942	2321.0	2120.0
378807	6.0	0.0
641382	0.0	0.0
641384	3.0	6.0
401675	0.0	0.0
28558	24.0	335.0
28559	97.0	2346.0
28556	1.0	1.0
28557	4.0	59.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1547.0	1673.0
401665	0.0	0.0
641379	0.0	0.0
124925	18.0	4.0
401664	0.0	0.0
28569	5.0	158.0
401663	0.0	0.0
112939	2310.0	6037.0
401662	0.0	0.0
28567	15.0	514.0
401661	0.0	0.0
28568	34.0	655.0
112937	73.0	50.0
112936	3623.0	4420.0
449645	2.0	1.0
28561	0.0	0.0
124912	1.0	1.0
653361	71.0	701.0
28560	2.0	112.0
28565	0.0	0.0
653363	0.0	0.0
653364	9.0	4.0
28566	0.0	23.0
28563	4.0	84.0
28564	1.0	19.0
378828	0.0	0.0
378825	18.0	4.0
391804	2.0	1.0
124989	370.0	160.0
391803	0.0	0.0
340286	11.0	7.0
653390	31.0	91.0
339290	2594.0	1667.0
339291	0.0	0.0
378818	2.0	2.0
378819	0.0	0.0
378810	4.0	29.0
391811	1.0	2.0
653381	82.0	110.0
124975	1800.0	1225.0
124976	879.0	783.0
391819	0.0	0.0
124974	0.0	0.0
340277	670.0	161.0
340274	0.0	0.0
340273	291.0	106.0
339287	5315.0	4805.0
28514	570.0	292.0
28512	648.0	456.0
28513	66.0	1.0
28518	3.0	122.0
28519	0.0	0.0
28516	1.0	20.0
28517	0.0	10.0
28510	0.0	1.0
28511	2073.0	2157.0
124961	1049.0	876.0
340267	526.0	172.0
340260	0.0	0.0
112970	334.0	562.0
28525	0.0	0.0
28526	79.0	774.0
28523	0.0	0.0
378832	2.0	1.0
28524	1.0	0.0
28521	0.0	2.0
28522	0.0	0.0
28520	0.0	1.0
900	7236.0	5485.0
901	13194.0	12083.0
340252	2113.0	1180.0
902	1681.0	1534.0
904	3570.0	2306.0
905	3478.0	2285.0
908	6722.0	9651.0
909	28.0	90.0
340371	3901.0	793.0
136895	390.0	379.0
51081	1854.0	2881.0
51083	14.0	18.0
51082	4280.0	4216.0
51085	630.0	75.0
51084	921.0	1292.0
51087	258.0	109.0
51086	12.0	1.0
146212	50.0	11.0
51088	2208.0	2989.0
910	14.0	571.0
90678	1376.0	1881.0
911	181.0	1143.0
912	89.0	410.0
913	190.0	1389.0
914	463.0	6690.0
915	175.0	3259.0
916	559.0	9434.0
917	185.0	2477.0
919	250.0	3105.0
90673	788.0	636.0
51090	1257.0	392.0
51092	5323.0	5190.0
51091	1785.0	1107.0
51094	5236.0	8716.0
51093	2023.0	1960.0
51096	1649.0	2311.0
51095	899.0	1011.0
146225	10.0	1.0
51098	1823.0	2050.0
340359	66.0	45.0
51097	3212.0	5973.0
146223	4561.0	1186.0
51099	1337.0	1134.0
920	1646.0	14296.0
146227	171.0	65.0
921	198.0	3767.0
90668	114.0	105.0
922	0.0	12.0
923	321.0	4399.0
340351	204.0	169.0
924	150.0	2510.0
643941	2.0	0.0
925	773.0	8725.0
926	154.0	1584.0
927	31.0	7.0
928	14852.0	13536.0
100312775	13.0	4.0
929	2906.0	5213.0
158228	196.0	48.0
339366	182.0	237.0
26095	217.0	20.0
401825	0.0	0.0
26098	1680.0	1090.0
340348	880.0	2395.0
26097	4568.0	5355.0
388324	575.0	427.0
26099	6150.0	8974.0
388325	121.0	1867.0
930	21.0	1633.0
148898	331.0	117.0
931	97.0	7053.0
388323	75.0	29.0
932	1.0	3.0
933	76.0	4153.0
643954	1.0	0.0
26090	1856.0	2984.0
134265	794.0	387.0
26092	6331.0	5907.0
936	0.0	0.0
26091	2912.0	2966.0
158234	1052.0	714.0
26094	883.0	634.0
643955	0.0	0.0
938	14.0	5.0
26093	1431.0	1591.0
939	141.0	3125.0
401827	2.0	0.0
90693	798.0	435.0
158219	1280.0	1546.0
134266	1017.0	1060.0
643971	0.0	0.0
940	87.0	1597.0
941	20.0	130.0
124872	12.0	4.0
942	235.0	1860.0
943	131.0	295.0
342994	3.0	4.0
944	105.0	1742.0
643965	4.0	0.0
945	97.0	398.0
946	7.0	165.0
7903	379.0	1843.0
947	5943.0	3965.0
158222	67.0	63.0
948	26897.0	5729.0
949	4504.0	3341.0
7905	13861.0	14964.0
136853	80.0	42.0
401895	0.0	0.0
339344	276.0	364.0
339345	5.0	0.0
653308	246.0	176.0
26074	40.0	103.0
7918	1160.0	1071.0
26073	4410.0	6186.0
7917	9934.0	11919.0
7919	5564.0	4007.0
950	19484.0	14722.0
951	406.0	8819.0
952	136.0	2530.0
388344	252.0	173.0
953	2674.0	4896.0
954	616.0	165.0
643976	0.0	0.0
955	3349.0	2723.0
641311	2.0	10.0
956	301.0	286.0
957	3989.0	2361.0
958	757.0	2268.0
959	76.0	614.0
7913	7549.0	6970.0
7916	15642.0	22640.0
7915	1831.0	1597.0
26071	1612.0	1246.0
388341	77.0	153.0
26085	56.0	7.0
388339	9.0	16.0
26084	1026.0	610.0
342979	191.0	77.0
960	24809.0	39503.0
26086	1076.0	620.0
342977	21.0	15.0
388335	903.0	336.0
961	9990.0	9273.0
26088	2991.0	3027.0
962	400.0	7374.0
388336	344.0	66.0
963	959.0	11889.0
388333	2.0	0.0
965	557.0	649.0
966	34463.0	26375.0
7920	343.0	442.0
643987	0.0	0.0
967	14180.0	28078.0
7923	786.0	910.0
7922	6232.0	9077.0
968	25.0	121.0
969	241.0	3414.0
26080	0.0	0.0
643988	465.0	662.0
26083	8.0	4.0
161835	324.0	881.0
134218	3314.0	3512.0
100312782	1.0	0.0
7941	293.0	1562.0
7940	246.0	1385.0
26059	53.0	42.0
339324	2105.0	1937.0
339327	504.0	387.0
26052	335.0	221.0
26051	1497.0	4911.0
339318	1056.0	723.0
340307	2.0	1.0
26054	7280.0	5228.0
970	9.0	72.0
971	148.0	1307.0
26053	8746.0	4443.0
972	57559.0	488011.0
26056	3144.0	2652.0
973	172.0	7430.0
974	141.0	2768.0
26058	6638.0	6401.0
975	21922.0	28806.0
26057	10418.0	8277.0
653333	43.0	19.0
976	1404.0	8938.0
7932	6.0	0.0
100312789	0.0	0.0
977	12146.0	11403.0
100312788	0.0	0.0
978	51.0	66.0
643996	0.0	1.0
7936	2608.0	2984.0
100312785	0.0	0.0
26050	1061.0	45.0
100312787	1.0	0.0
641339	361.0	187.0
161823	649.0	594.0
100312792	0.0	0.0
100312794	6.0	3.0
100312790	0.0	0.0
148870	17.0	2.0
388364	6.0	0.0
388363	556.0	504.0
653316	12.0	13.0
653319	792.0	294.0
148867	2191.0	3207.0
26063	734.0	682.0
122258	1.0	0.0
26062	0.0	0.0
102578074	6.0	1.0
26065	8983.0	9903.0
26064	1829.0	1749.0
983	161.0	1134.0
984	1352.0	1918.0
146206	91.0	1430.0
987	9373.0	10989.0
988	4474.0	3541.0
7942	914.0	1950.0
989	8049.0	10843.0
26061	1194.0	1324.0
161829	3.0	3.0
100312798	8.0	6.0
26060	5976.0	4975.0
219525	0.0	0.0
5300	1253.0	1792.0
5301	0.0	0.0
339302	0.0	2.0
388394	4.0	1.0
990	158.0	572.0
991	165.0	828.0
100419609	0.0	0.0
342945	372.0	381.0
993	101.0	219.0
994	1296.0	3640.0
51001	719.0	733.0
100419606	2.0	0.0
51000	1412.0	1471.0
995	25.0	134.0
996	3604.0	3866.0
51003	254.0	280.0
100419608	7.0	6.0
997	1474.0	1553.0
51002	1018.0	1212.0
388389	3.0	1.0
998	10998.0	19124.0
51005	797.0	891.0
999	33304.0	14029.0
51004	865.0	700.0
158293	2825.0	4515.0
51006	2826.0	3244.0
7955	36.0	6.0
51009	2359.0	2900.0
7957	534.0	398.0
51008	1157.0	1720.0
158297	8.0	9.0
219537	37.0	55.0
5310	6147.0	2802.0
5311	4210.0	1585.0
101929387	21.0	18.0
388387	5.0	1.0
100419614	0.0	2.0
388381	3.0	1.0
51010	815.0	1374.0
100420608	0.0	0.0
342933	4.0	1.0
51012	3455.0	3573.0
51011	1130.0	677.0
51014	5673.0	6339.0
51013	882.0	1238.0
51016	347.0	750.0
7965	468.0	818.0
51015	1932.0	2568.0
5303	855.0	833.0
51018	1590.0	1327.0
5304	47859.0	8203.0
5305	1734.0	6958.0
5306	5386.0	5862.0
5307	11.0	693.0
51019	1111.0	1285.0
342931	0.0	0.0
5308	60.0	52.0
101929390	0.0	0.0
5309	3.0	0.0
219527	38.0	71.0
101929397	0.0	0.0
7980	2645.0	1050.0
5320	158.0	362.0
7982	1417.0	1332.0
5321	709.0	245.0
5322	20.0	51.0
7984	1741.0	763.0
219541	508.0	634.0
51021	3032.0	4241.0
51020	2107.0	2388.0
51023	534.0	620.0
51022	216.0	318.0
51025	260.0	242.0
342926	1527.0	367.0
51024	2703.0	4220.0
7976	1565.0	727.0
5313	10.0	2.0
51027	585.0	780.0
100420613	0.0	0.0
51026	1884.0	1910.0
5314	97.0	83.0
7975	1484.0	859.0
100420612	1.0	3.0
5315	22912.0	46840.0
51029	2169.0	2471.0
7978	888.0	682.0
51028	5232.0	3784.0
5316	1258.0	1542.0
5317	5705.0	629.0
5318	3065.0	973.0
7979	2605.0	3422.0
219539	195.0	116.0
5319	12.0	9.0
219557	0.0	0.0
7991	4141.0	3576.0
5330	555.0	2619.0
7994	6179.0	5449.0
5331	1432.0	1661.0
5332	1089.0	816.0
7993	374.0	558.0
5333	1306.0	1240.0
5334	1030.0	733.0
51030	1397.0	1374.0
51032	7.0	1.0
51031	3553.0	4587.0
342918	12.0	4.0
100420627	0.0	0.0
51035	4265.0	5574.0
5324	173.0	165.0
5325	3021.0	716.0
5326	2178.0	2154.0
5327	19386.0	2419.0
7988	1128.0	1152.0
100420621	2.0	0.0
5328	1108.0	909.0
5329	219.0	634.0
158248	26.0	138.0
5340	4.0	0.0
5341	410.0	9367.0
5342	2.0	8.0
5343	18.0	14.0
101929335	134.0	26.0
5345	1030.0	516.0
63027	1963.0	1692.0
342909	190.0	211.0
342908	377.0	175.0
51043	5646.0	5311.0
51042	147.0	164.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	5105.0	5877.0
90634	3021.0	1353.0
134285	4.0	33.0
5336	1793.0	4079.0
5337	2406.0	837.0
90637	672.0	771.0
100420633	2.0	1.0
5338	3971.0	2128.0
5339	21002.0	24412.0
90639	852.0	718.0
5350	279.0	110.0
5351	5449.0	5703.0
5352	2214.0	1292.0
219578	2.0	0.0
100419650	1.0	1.0
134288	3.0	0.0
63035	1298.0	1054.0
5354	931.0	94.0
5355	4210.0	5614.0
63036	2.0	1.0
5356	3819.0	3257.0
90632	7.0	0.0
101929344	81.0	18.0
161882	282.0	462.0
51050	14327.0	1078.0
51052	1.0	0.0
643906	1.0	0.0
51054	282.0	169.0
643904	13.0	2.0
51053	1698.0	510.0
643905	1.0	0.0
51056	4637.0	26342.0
51058	626.0	692.0
51057	553.0	334.0
643909	0.0	0.0
5346	14629.0	2007.0
90624	1487.0	1127.0
51059	23.0	2.0
5347	100.0	729.0
5348	124.0	53.0
5349	6036.0	5792.0
90625	13.0	7.0
90627	2802.0	1388.0
5360	4888.0	4338.0
5361	3983.0	3571.0
5362	1150.0	937.0
101929351	65.0	48.0
5364	10220.0	5758.0
5365	1227.0	477.0
5366	356.0	716.0
90665	0.0	0.0
5367	0.0	16.0
51061	2864.0	5170.0
51060	2951.0	3786.0
51063	1266.0	1632.0
51062	1382.0	416.0
146279	10.0	63.0
51065	2609.0	2804.0
643915	0.0	0.0
51067	899.0	943.0
51066	90.0	29.0
51069	1247.0	1113.0
51068	3758.0	2511.0
5357	692.0	778.0
5358	3764.0	1691.0
100420656	0.0	0.0
5359	2213.0	2829.0
643911	2431.0	708.0
100420650	12.0	3.0
5371	4447.0	7413.0
100420660	8.0	1.0
5372	1136.0	1205.0
5373	633.0	992.0
158257	5.0	0.0
732448	1.0	1.0
5375	0.0	0.0
5376	8978.0	5059.0
90655	0.0	0.0
5378	1303.0	817.0
219595	24.0	14.0
101929369	6.0	0.0
51070	1434.0	2476.0
51072	158.0	127.0
51071	1380.0	1587.0
5370	0.0	0.0
51074	1146.0	1243.0
51073	1392.0	1744.0
51076	843.0	824.0
51075	3083.0	4209.0
51078	2238.0	2457.0
51077	2751.0	2804.0
51079	648.0	1164.0
5368	16.0	365.0
5369	0.0	0.0
100420665	2.0	1.0
171222	7.0	12.0
171221	1.0	0.0
90649	1679.0	419.0
171220	135.0	192.0
5382	170.0	105.0
5383	38.0	38.0
100419560	8.0	4.0
28619	7.0	157.0
5387	248.0	146.0
28613	0.0	1.0
28614	14.0	414.0
220594	6.0	3.0
28611	16.0	133.0
28612	0.0	0.0
28617	14.0	95.0
5380	1.0	3.0
28616	6.0	86.0
28610	4.0	48.0
5379	375.0	593.0
100420558	1.0	0.0
100420557	1.0	2.0
100420555	1.0	0.0
100420552	1.0	0.0
5393	1345.0	1296.0
5394	4854.0	4873.0
5395	1089.0	860.0
5396	2858.0	5019.0
101929302	122.0	67.0
28624	0.0	0.0
28625	0.0	3.0
28622	5.0	31.0
28623	0.0	0.0
28628	0.0	11.0
28629	1.0	19.0
28626	2.0	25.0
28627	0.0	11.0
28620	4.0	156.0
28621	3.0	8.0
100420568	0.0	0.0
100420567	1.0	0.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	2.0
28609	7.0	152.0
100419595	4.0	3.0
28602	6.0	169.0
28603	1.0	11.0
101929328	22.0	1.0
28600	1.0	2.0
28601	3.0	91.0
28606	10.0	112.0
101929329	1.0	6.0
100419599	0.0	0.0
256536	24.0	21.0
100420589	1.0	0.0
100420588	1.0	0.0
53615	2433.0	3005.0
53616	648.0	416.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	0.0
256586	360.0	995.0
171177	1405.0	1061.0
171169	5.0	17.0
53632	8.0	1.0
53630	22.0	31.0
53635	4245.0	4805.0
53637	78.0	76.0
112840	1097.0	1118.0
26038	17.0	7.0
26037	5008.0	3515.0
653226	6.0	6.0
28699	0.0	0.0
26039	1525.0	863.0
112849	1246.0	387.0
112846	1.0	6.0
26030	3219.0	1969.0
28693	3.0	26.0
28694	0.0	1.0
26032	158.0	88.0
28691	0.0	46.0
26031	993.0	1846.0
28692	5.0	77.0
26034	203.0	2016.0
28697	0.0	2.0
26033	350.0	50.0
28698	0.0	1.0
653232	101.0	68.0
100312803	0.0	0.0
26036	3180.0	2231.0
100312806	337.0	35.0
28695	0.0	0.0
26035	3317.0	2852.0
28696	0.0	1.0
653234	16.0	10.0
643898	0.0	0.0
100312801	10.0	1.0
28690	27.0	185.0
26049	160.0	187.0
26048	1413.0	1109.0
653214	1050.0	1719.0
100312819	0.0	0.0
26040	3232.0	2151.0
26043	5183.0	3094.0
26045	293.0	68.0
653220	0.0	0.0
26047	34.0	2950.0
100312817	0.0	0.0
26046	3722.0	2076.0
100312816	0.0	0.0
124817	226.0	128.0
148808	559.0	193.0
378925	14.0	12.0
28679	1.0	0.0
26015	1706.0	1831.0
653247	5.0	0.0
26018	20075.0	10308.0
28677	26.0	148.0
26017	3496.0	4663.0
28678	1.0	0.0
26019	4049.0	3506.0
124801	444.0	772.0
28671	1.0	151.0
28672	7.0	124.0
26010	2903.0	5010.0
28670	11.0	81.0
26012	1851.0	1559.0
28675	0.0	1.0
26011	207.0	692.0
28676	1.0	61.0
28673	7.0	257.0
148811	30.0	58.0
26013	729.0	261.0
28674	3.0	126.0
124808	1246.0	1477.0
148818	0.0	0.0
112812	74.0	94.0
26027	167.0	92.0
653236	123.0	8.0
28688	2.0	44.0
28689	4.0	121.0
653238	19.0	6.0
112817	89.0	12.0
148823	11.0	71.0
28682	10.0	82.0
28683	5.0	78.0
148824	7.0	4.0
28680	6.0	134.0
653240	0.0	0.0
26020	15469.0	15694.0
28681	81.0	33.0
28686	0.0	1.0
26022	4960.0	1503.0
28684	6.0	108.0
