id	17be1b8a-4b2d-499a-9847-37656dea85a8	774b7b7e-f349-495e-8972-cbcb08907805
85459	1613.0	936.0
106481346	1.0	0.0
85456	13601.0	17585.0
442910	1.0	0.0
106481343	0.0	0.0
85457	3598.0	2149.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	58.0	63.0
442913	0.0	0.0
85452	24.0	27.0
442914	0.0	0.0
50	4218.0	6371.0
85453	2708.0	1186.0
442915	0.0	0.0
85450	3069.0	4215.0
51	3964.0	7022.0
442916	0.0	0.0
85451	2624.0	1286.0
52	3776.0	4945.0
442917	0.0	0.0
53	1969.0	1972.0
442918	0.0	0.0
54	1230.0	5032.0
442919	0.0	0.0
55	99.0	435.0
442909	1.0	6.0
56	5.0	14.0
58	14.0	71.0
59	44420.0	9666.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	5.0	11.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	1262.0	704.0
106481350	2.0	0.0
106481351	1.0	2.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	4.0	29.0
106481354	6.0	4.0
85446	297.0	298.0
442900	2.0	0.0
106481355	0.0	0.0
85443	32.0	39.0
442901	0.0	0.0
85444	1452.0	2078.0
442902	0.0	0.0
60	136343.0	434756.0
85441	1695.0	2195.0
442903	5.0	1.0
85442	25.0	755.0
442904	0.0	0.0
442905	0.0	0.0
62	11.0	16.0
85440	4509.0	3841.0
442907	3.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	7.0	12.0
68	5.0	38.0
344595	477.0	225.0
69	0.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	4.0	0.0
106481315	2.0	0.0
106481318	0.0	0.0
106481319	3.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	125.0	119.0
106481321	0.0	0.0
85479	13.0	78.0
106481322	0.0	0.0
85476	3805.0	3978.0
85477	128.0	270.0
70	7.0	5.0
85474	34.0	21.0
71	111874.0	208794.0
72	7781.0	2929.0
73	26.0	24.0
74	1.0	0.0
75	28.0	14.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3960.0	2719.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	2.0
85465	3001.0	5901.0
81	24265.0	27034.0
85463	798.0	545.0
82	10.0	2.0
85464	1370.0	2393.0
83	15.0	2.0
85461	4941.0	4052.0
85462	1169.0	1974.0
86	2690.0	2759.0
87	21194.0	18449.0
85460	2027.0	3978.0
88	5.0	208.0
89	4.0	6.0
728675	1.0	1.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3035.0	3817.0
106481300	0.0	0.0
91	3313.0	4611.0
92	2304.0	1678.0
93	1243.0	1205.0
94	923.0	2233.0
95	245.0	266.0
97	370.0	263.0
98	719.0	637.0
344561	3.0	0.0
728661	4300.0	3534.0
728664	0.0	2.0
106481305	0.0	2.0
261734	964.0	1033.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	11.0	24.0
106481309	15.0	9.0
246119	0.0	0.0
106481307	1.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	1.0	0.0
3805	2.0	13.0
106481312	1.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	6.0	1.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	371.0	654.0
3800	786.0	4417.0
3801	1118.0	826.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2912.0	4449.0
728698	11.0	5.0
3814	1.0	9.0
3815	36267.0	1696.0
3816	28.0	36.0
261729	1826.0	929.0
3817	373.0	29.0
3818	37.0	8.0
222166	4592.0	1742.0
3811	0.0	8.0
3812	4.0	5.0
285740	0.0	4.0
285741	28.0	5.0
728689	18.0	14.0
3827	1.0	2.0
246100	0.0	1.0
3820	199.0	472.0
3821	54.0	50.0
3822	8.0	2.0
3823	1.0	5.0
3824	446.0	315.0
645402	0.0	0.0
403313	1254.0	749.0
403314	0.0	4.0
728637	1.0	2.0
728638	47.0	28.0
728633	1.0	0.0
728632	29.0	36.0
728635	46.0	10.0
3836	2976.0	4688.0
222183	151.0	120.0
3837	13983.0	12499.0
3838	1494.0	8228.0
3839	2707.0	2923.0
728629	1.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	2020.0	1459.0
3832	636.0	2079.0
3833	302.0	1455.0
3834	31.0	11.0
3835	1911.0	2811.0
728620	1.0	0.0
403300	0.0	0.0
645412	1.0	1.0
403301	0.0	0.0
403302	1.0	0.0
403303	0.0	0.0
728621	520.0	358.0
3848	17.0	79.0
3849	1.0	6.0
222171	494.0	2047.0
728619	12.0	3.0
3840	5121.0	8206.0
3841	1552.0	512.0
3842	7656.0	9358.0
3843	10577.0	7017.0
3844	0.0	0.0
3845	2363.0	4961.0
3846	11.0	3.0
645423	0.0	0.0
3860	7.0	1.0
246126	0.0	0.0
728658	1465.0	261.0
728655	3.0	1.0
728657	2.0	0.0
728656	0.0	0.0
3858	662.0	1245.0
3859	7.0	15.0
246135	5.0	0.0
3850	0.0	2.0
3851	2.0	0.0
3852	39969.0	3155.0
645414	0.0	0.0
3853	22.0	103.0
3854	1015.0	1268.0
3855	25383.0	53109.0
3856	21330.0	31784.0
3857	10.0	4.0
728640	6.0	6.0
645431	21.0	51.0
728642	444.0	263.0
728641	2.0	2.0
645434	12.0	1.0
645432	12.0	28.0
285704	894.0	854.0
728643	46.0	1.0
222194	2647.0	1890.0
285708	0.0	3.0
1204	0.0	0.0
1203	855.0	686.0
1201	1198.0	2347.0
1200	6369.0	10228.0
3861	27157.0	2535.0
645426	18.0	9.0
645425	0.0	1.0
1209	5586.0	11694.0
3866	48978.0	491.0
1208	3.0	79.0
1207	3737.0	4467.0
3868	386.0	215.0
285311	0.0	0.0
3880	37205.0	58477.0
3881	6.0	0.0
285313	1528.0	772.0
100128537	280.0	78.0
3882	32.0	25.0
100128536	2.0	0.0
285314	2.0	0.0
285315	365.0	138.0
1215	6.0	44.0
100141515	1.0	2.0
1213	22378.0	55019.0
1212	1694.0	4259.0
1211	3804.0	3528.0
3872	19872.0	4331.0
3875	18423.0	22675.0
3876	10.0	3.0
3879	0.0	0.0
3890	0.0	1.0
3891	1.0	6.0
3892	107.0	2762.0
100128525	4.0	1.0
285326	0.0	0.0
1230	235.0	865.0
285329	17.0	15.0
440097	27.0	56.0
440093	27.0	16.0
3883	13.0	1.0
3884	1.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	1.0
3887	425.0	9278.0
3888	1.0	0.0
100631239	0.0	0.0
3889	33.0	47.0
100128516	95.0	30.0
285331	1783.0	765.0
100128512	0.0	0.0
285335	29.0	22.0
100128514	0.0	0.0
1241	801.0	302.0
1240	458.0	1414.0
1238	171.0	1476.0
1237	6.0	57.0
1236	107.0	1411.0
1235	18.0	27.0
1234	450.0	1217.0
1233	30.0	739.0
1232	3.0	4.0
3895	18613.0	14079.0
100128511	45.0	7.0
100631247	73.0	6.0
3897	169.0	2441.0
100631248	1.0	0.0
3898	2405.0	4632.0
100631249	0.0	0.0
3899	6501.0	1348.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1510.0	1550.0
100631251	2.0	2.0
100631252	0.0	5.0
100631253	0.0	0.0
285346	192.0	113.0
100631254	9.0	0.0
100128503	0.0	0.0
285349	288.0	121.0
574501	6.0	0.0
574502	0.0	0.0
1244	72.0	192.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	1.0
574508	0.0	0.0
574509	0.0	0.0
1264	7238.0	495.0
1263	1350.0	1372.0
1262	15.0	6.0
116966	313.0	10.0
100887755	1.0	2.0
1261	3.0	6.0
100887754	5.0	2.0
1260	0.0	2.0
116969	19.0	13.0
1259	121.0	167.0
1258	11.0	26.0
440061	0.0	0.0
100887750	114.0	15.0
100887746	0.0	3.0
100887744	1.0	1.0
1272	975.0	768.0
1271	325.0	209.0
100887749	13.0	12.0
1270	36.0	40.0
100887748	0.0	0.0
440044	22.0	30.0
1269	8.0	132.0
440051	3.0	1.0
1268	177.0	2209.0
440050	3.0	2.0
1267	4601.0	10917.0
1266	13125.0	10451.0
100887740	0.0	0.0
1265	7418.0	9508.0
1286	390.0	538.0
1285	250.0	98.0
1284	15791.0	36522.0
1282	8852.0	41523.0
1281	61853.0	325060.0
1280	477.0	21.0
440078	190.0	39.0
440077	2.0	18.0
440087	8.0	10.0
1278	42418.0	276466.0
1277	39810.0	346757.0
440081	208.0	44.0
116938	0.0	0.0
1297	17.0	2.0
116931	97.0	51.0
1296	2730.0	2731.0
1295	576.0	4196.0
116933	4.0	0.0
1294	3236.0	932.0
1293	19935.0	110626.0
116935	62.0	13.0
1292	15348.0	56906.0
440068	0.0	8.0
1291	15298.0	56055.0
116937	18.0	1.0
440067	34.0	8.0
1290	5111.0	36947.0
440073	82.0	113.0
440072	8.0	4.0
1289	4159.0	30719.0
1288	1724.0	224.0
1287	4499.0	3628.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1352.0	3009.0
440021	1.0	5.0
442673	1.0	0.0
10018	4353.0	3284.0
126328	1272.0	1688.0
442676	1.0	0.0
126326	134.0	495.0
1299	344.0	187.0
1298	1310.0	1384.0
10011	1266.0	2511.0
10010	7133.0	3151.0
10013	3596.0	2751.0
128989	727.0	1705.0
10015	12367.0	9030.0
10014	5762.0	3125.0
10017	24.0	47.0
10016	3876.0	8245.0
10020	3132.0	1247.0
114335	0.0	0.0
114336	0.0	0.0
126321	1652.0	3385.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	1.0
10021	12.0	90.0
10024	90.0	438.0
128977	1373.0	966.0
103021165	1.0	3.0
10023	361.0	462.0
103021164	17.0	3.0
10026	2830.0	3406.0
10025	2541.0	2688.0
116986	219.0	432.0
116985	6012.0	5530.0
116988	4722.0	3501.0
116987	4599.0	4026.0
114327	2034.0	831.0
440043	0.0	0.0
126308	2083.0	3782.0
440041	0.0	0.0
126306	24.0	75.0
151306	28.0	47.0
100128590	4.0	14.0
100128596	0.0	1.0
151300	2.0	0.0
100128595	0.0	0.0
100128589	2.0	2.0
440027	35.0	2.0
440026	1835.0	2238.0
440023	3.0	2.0
10008	141.0	329.0
10007	2029.0	2426.0
10009	4976.0	5855.0
116984	1327.0	1710.0
116983	1653.0	3284.0
151313	713.0	668.0
10000	2423.0	1927.0
128954	0.0	0.0
10002	44.0	14.0
10001	1085.0	919.0
10004	207.0	173.0
10003	139.0	63.0
10006	4835.0	6264.0
10005	684.0	1042.0
126370	0.0	0.0
285352	86.0	112.0
100128579	0.0	0.0
285359	139.0	30.0
126375	447.0	366.0
126374	1221.0	470.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3105.0	3776.0
285367	828.0	1099.0
285368	179.0	853.0
100128569	113.0	73.0
126364	167.0	366.0
100128560	17.0	16.0
285370	1.0	0.0
285375	1.0	0.0
102682016	0.0	0.0
153932	5.0	12.0
344191	1.0	1.0
126353	148.0	299.0
751071	136.0	167.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	1.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	8.0	3.0
106481282	0.0	0.0
285381	1321.0	2270.0
106481283	0.0	0.0
285382	115.0	169.0
106481280	0.0	0.0
165918	1450.0	1843.0
106481281	3.0	0.0
165904	6.0	162.0
285386	964.0	232.0
138307	4.0	1.0
106481297	0.0	0.0
106481298	1.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	31.0
100128542	7.0	1.0
106481290	1.0	0.0
100128541	0.0	0.0
138311	306.0	554.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	12.0	0.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	673.0	1106.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1650.0	3232.0
728710	1.0	0.0
126295	397.0	337.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	5.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	3.0	0.0
106481267	0.0	0.0
151246	405.0	883.0
645318	0.0	0.0
645317	27.0	13.0
151242	14.0	119.0
106481260	0.0	0.0
106481261	2.0	0.0
647979	27725.0	28015.0
100287908	0.0	0.0
645332	459.0	245.0
126282	597.0	1699.0
100287902	7.0	152.0
163227	895.0	673.0
100287900	0.0	0.0
163223	150.0	79.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	1.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	51.0	83.0
106481278	0.0	0.0
645328	3.0	19.0
151254	47.0	183.0
645326	13.0	6.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	10.0	8.0
163259	312.0	229.0
645345	26.0	58.0
200403	25.0	27.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	400.0	128.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	5.0	2.0
728732	4.0	6.0
728734	0.0	0.0
126272	118.0	61.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	697.0	1192.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	4.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	54.0	44.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	1.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	4.0	2.0
728723	174.0	51.0
106481253	0.0	2.0
107133522	0.0	1.0
106481254	10.0	0.0
107133524	15.0	6.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	10.0	36.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	2.0
151276	0.0	2.0
645348	1.0	0.0
106481250	0.0	0.0
645369	466.0	187.0
645368	0.0	0.0
645367	2.0	1.0
106481217	0.0	0.0
200424	2541.0	3427.0
106481218	1.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	24.0	13.0
645360	2.0	0.0
106481219	3.0	1.0
106481220	14.0	3.0
106481221	1.0	3.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	1.0	1.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	645.0	406.0
106481228	2.0	2.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	3.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	4.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	6.0	10.0
645387	447.0	127.0
645382	1.0	0.0
645381	37.0	53.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	3.0
106481201	1.0	0.0
645398	1.0	0.0
106481206	2.0	0.0
106481207	1.0	0.0
106481204	1.0	0.0
106481205	4.0	5.0
106481208	5.0	1.0
106481209	0.0	0.0
3902	75.0	188.0
3903	975.0	1963.0
106481210	0.0	0.0
3904	3.0	20.0
3906	192.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	2750.0	4500.0
106481211	0.0	0.0
3909	14352.0	1334.0
106481212	0.0	0.0
684959	0.0	0.0
151234	2.0	7.0
151230	885.0	321.0
728798	39.0	0.0
3913	19631.0	12163.0
3914	12191.0	2125.0
3915	14036.0	14544.0
3916	15929.0	23282.0
3918	12201.0	1796.0
3910	4827.0	8605.0
3911	7535.0	5041.0
3912	8687.0	16159.0
728782	11.0	13.0
728780	88.0	9.0
3924	9.0	2.0
3925	4151.0	12795.0
3927	12102.0	32150.0
3929	77.0	240.0
3920	13714.0	46372.0
3921	25208.0	19245.0
3923	0.0	1.0
100873174	1.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	2.0	0.0
100873175	0.0	0.0
100873170	2.0	0.0
3936	6118.0	19168.0
3937	857.0	2478.0
3938	35.0	225.0
3939	14856.0	45790.0
3930	2147.0	3544.0
100873179	0.0	0.0
3931	488.0	165.0
3932	312.0	1630.0
3933	0.0	0.0
3934	483.0	471.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	2.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	2.0
3947	3.0	0.0
3948	7.0	20.0
3949	5591.0	3049.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	14433.0	9693.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	5.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	48.0	190.0
3958	8778.0	10409.0
3959	12224.0	54519.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	584.0	225.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	392.0	130.0
3952	1663.0	4117.0
3953	2121.0	1607.0
3954	2245.0	3323.0
3955	1427.0	22089.0
3956	5730.0	15115.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	9.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	16.0	0.0
728746	0.0	0.0
728748	3.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	234.0	391.0
1303	5876.0	29096.0
107133502	0.0	0.0
1302	199.0	44.0
1301	397.0	3044.0
1300	25.0	5035.0
3960	72.0	8.0
3963	13.0	3.0
3964	4895.0	14524.0
1308	24536.0	1997.0
3965	1033.0	3409.0
1307	7847.0	6285.0
151295	49.0	33.0
1306	5461.0	17153.0
100189589	1.0	0.0
728774	1.0	0.0
728773	1.0	0.0
3980	2085.0	1400.0
100287932	1684.0	3390.0
3981	1100.0	998.0
728776	20.0	73.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	35111.0	24809.0
1315	8940.0	11478.0
1314	14393.0	25419.0
1312	4745.0	7129.0
1311	45.0	4112.0
100329135	4.0	2.0
1310	7.0	25.0
574537	0.0	0.0
3972	6.0	6.0
3973	14.0	11.0
3975	0.0	191.0
3976	1022.0	361.0
3977	9873.0	3157.0
1318	110.0	251.0
3978	2095.0	2012.0
1317	3276.0	12526.0
728763	7.0	11.0
3990	114.0	43.0
645313	3.0	5.0
3991	2012.0	2449.0
645312	1.0	0.0
3992	1487.0	1482.0
645311	3.0	0.0
728769	532.0	201.0
1330	0.0	0.0
1327	8521.0	13265.0
1326	735.0	377.0
1325	14.0	7.0
3982	0.0	0.0
3983	15446.0	12497.0
3984	1938.0	3503.0
3985	7075.0	6725.0
3987	3082.0	5123.0
3988	4462.0	7002.0
1329	2221.0	8000.0
116809	0.0	0.0
100128416	29.0	14.0
1340	3303.0	10155.0
1337	2377.0	5043.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2617.0	5812.0
100128410	1.0	0.0
3995	863.0	927.0
100128412	0.0	0.0
3996	2293.0	1925.0
3998	9794.0	8497.0
1339	1.0	2.0
285440	2300.0	1006.0
285441	3.0	1.0
1352	887.0	1545.0
1351	2343.0	7271.0
1350	5440.0	9369.0
1349	2560.0	7811.0
1348	0.0	0.0
1347	2178.0	8626.0
1346	266.0	341.0
1345	3865.0	4596.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	12.0	5.0
1363	9939.0	9880.0
1362	9870.0	33209.0
1361	8.0	4.0
1360	476.0	21.0
1359	28.0	761.0
1358	8.0	2.0
1357	35.0	16.0
1356	5120.0	12122.0
1355	3120.0	2419.0
1353	2293.0	835.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	7.0	1.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	153.0	33.0
285464	718.0	369.0
100873200	0.0	0.0
777774	2.0	0.0
1374	3852.0	9402.0
1373	651.0	195.0
1371	919.0	687.0
1370	0.0	7.0
1369	1.0	0.0
1368	1318.0	1890.0
100873209	0.0	0.0
1366	3585.0	10671.0
1365	1967.0	5085.0
1364	13783.0	13148.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	5.0	5.0
100873201	0.0	0.0
100873208	0.0	2.0
100873207	0.0	0.0
100873206	13.0	5.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4757.0	4185.0
116843	1480.0	1200.0
1384	1422.0	5806.0
116842	76.0	73.0
1382	4985.0	3065.0
116844	768.0	3830.0
1381	1882.0	100.0
1380	48.0	598.0
440176	6.0	0.0
440184	12.0	3.0
1379	5.0	12.0
1378	46.0	192.0
1376	1456.0	1586.0
1375	198.0	36.0
128821	0.0	0.0
100873237	0.0	0.0
128822	62.0	0.0
100873236	1.0	0.0
100873235	2.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	4.0	94.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	1.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	264.0	733.0
1396	85.0	177.0
1395	8.0	16.0
1394	83.0	32.0
1393	46.0	31.0
1392	0.0	1.0
285407	4.0	25.0
116835	765.0	1104.0
1390	717.0	891.0
1389	5228.0	4561.0
1388	6506.0	8499.0
1387	9981.0	6709.0
116841	2004.0	3213.0
1386	3943.0	2644.0
116840	2598.0	1426.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	0.0
100873227	3.0	1.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	261.0	36.0
100873255	2.0	0.0
100873254	20.0	5.0
100873253	0.0	0.0
285412	0.0	2.0
100873252	0.0	0.0
100287898	126.0	38.0
100287895	0.0	0.0
285419	48.0	54.0
1399	5282.0	4062.0
1398	5089.0	7354.0
1397	3973.0	9800.0
100873259	0.0	0.0
100873258	1.0	0.0
100873257	2.0	0.0
100873256	0.0	0.0
100873240	5.0	0.0
100873244	1.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	122.0	109.0
285429	17.0	15.0
100287880	0.0	0.0
440193	2301.0	3781.0
100873248	0.0	0.0
100873247	8.0	2.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8784.0	14046.0
153830	4554.0	10815.0
645280	1.0	30.0
440138	698.0	388.0
440132	2.0	0.0
440142	4.0	0.0
10139	1680.0	1276.0
126208	705.0	1343.0
126206	64.0	0.0
126205	36.0	0.0
107133497	4.0	0.0
126204	26.0	0.0
107133499	0.0	0.0
128866	6234.0	7918.0
10131	3592.0	2380.0
10134	7514.0	24696.0
107133494	1.0	8.0
10133	5356.0	4348.0
128869	1040.0	1726.0
10136	1.0	0.0
10135	6787.0	4814.0
100128493	0.0	0.0
103021294	14.0	19.0
10138	979.0	849.0
100128496	0.0	0.0
10137	6060.0	5738.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	97.0
10140	7427.0	2654.0
128864	14.0	9.0
440125	9.0	1.0
440131	1.0	1.0
10143	29.0	724.0
128854	786.0	251.0
10142	10415.0	6404.0
10144	3818.0	2780.0
10147	4326.0	2394.0
100128483	0.0	1.0
10146	11711.0	17135.0
128859	0.0	0.0
10149	188.0	79.0
10148	89.0	186.0
128853	72.0	39.0
440159	2.0	0.0
10117	29.0	3.0
440163	6.0	0.0
10110	127.0	75.0
10112	169.0	2518.0
10111	6329.0	4398.0
10114	8982.0	8293.0
10113	2581.0	4656.0
128848	0.0	0.0
10116	9193.0	6570.0
165829	110.0	63.0
100128469	16.0	6.0
153842	1.0	2.0
440145	965.0	808.0
10129	2919.0	2853.0
440153	0.0	0.0
10128	10777.0	13101.0
100033799	0.0	0.0
107133486	3.0	7.0
10121	4821.0	12620.0
100128465	0.0	0.0
10120	3786.0	3399.0
10123	6590.0	3072.0
138234	0.0	0.0
10125	559.0	662.0
10124	2282.0	1884.0
10127	2578.0	1905.0
10126	1437.0	2175.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	98.0	104.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	2.0	1.0
106481182	0.0	0.0
285489	222.0	20.0
100128448	0.0	1.0
126242	0.0	0.0
106481198	2.0	0.0
10107	0.0	2.0
10106	19028.0	12070.0
106481199	0.0	0.0
10109	7716.0	28321.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	4.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1582.0	2765.0
10100	626.0	767.0
10103	1012.0	4361.0
106481194	0.0	0.0
10102	1326.0	1431.0
106481195	0.0	0.0
10105	2546.0	5060.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	151.0	838.0
440119	464.0	193.0
126235	0.0	0.0
126231	214.0	113.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	2.0	0.0
442775	82.0	168.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	45.0	28.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	4.0	0.0
440107	1.0	46.0
440104	1335.0	904.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	0.0	1.0
100128420	28.0	45.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	3.0
106481170	0.0	0.0
106481171	5.0	5.0
10090	723.0	672.0
10093	3798.0	7007.0
10092	6617.0	13720.0
10095	2227.0	9910.0
645204	5.0	0.0
10094	5661.0	10837.0
645203	10.0	4.0
10097	12379.0	33878.0
10096	8798.0	20541.0
645201	0.0	0.0
163115	169.0	46.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	52.0
106481143	0.0	0.0
114194	0.0	0.0
138162	157.0	294.0
106481144	0.0	0.0
114195	2.0	4.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	23.0	4.0
106481145	0.0	0.0
151126	164.0	108.0
106481146	1.0	0.0
10099	5511.0	6904.0
10098	2219.0	2019.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	1.0
645212	878.0	345.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	1.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	64.0	57.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	177.0	169.0
415116	2800.0	3079.0
645207	0.0	0.0
645206	24.0	7.0
