id	8a987f43-454e-4b94-a2ec-6079c58eb99b	0a3fb653-84e8-426a-999a-8dc8127dfd6d
100312836	0.0	0.0
653288	0.0	0.0
28640	3.0	0.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	2.0	0.0
100312835	0.0	0.0
100312830	6.0	0.0
646096	0.0	0.0
90799	888.0	1533.0
100287345	0.0	1.0
87171	5.0	2.0
87178	1171.0	1762.0
100287327	0.0	0.0
100287325	0.0	1.0
100287314	7.0	10.0
26191	48.0	88.0
26190	5714.0	2440.0
100287302	0.0	0.0
26173	5259.0	5086.0
26175	425.0	1202.0
154197	62.0	2.0
5411	2777.0	5854.0
5409	22.0	97.0
26184	2.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	0.0
5408	1.0	95.0
286002	18.0	2.0
5420	10427.0	6945.0
286006	65.0	13.0
100131546	0.0	0.0
646016	0.0	0.0
5422	988.0	2470.0
51122	1356.0	1719.0
51121	333.0	759.0
51124	1510.0	2364.0
51123	3523.0	3712.0
5412	4492.0	1255.0
51126	2217.0	4719.0
51125	4221.0	3378.0
5413	480.0	2712.0
5414	1528.0	513.0
51128	4448.0	3372.0
51127	17.0	127.0
51129	5083.0	275.0
646024	5.0	0.0
646023	11.0	106.0
100131539	5.0	3.0
5430	11194.0	14865.0
5431	5040.0	4086.0
286016	3.0	24.0
5432	3171.0	2360.0
100131535	0.0	2.0
5433	1205.0	1897.0
105369729	0.0	0.0
51131	1371.0	1066.0
51130	100.0	116.0
51133	3527.0	9459.0
51132	3094.0	4185.0
51135	944.0	1390.0
51134	271.0	619.0
5423	460.0	2934.0
90701	754.0	5219.0
5424	347.0	822.0
51136	824.0	473.0
5425	3112.0	8488.0
51138	2291.0	1801.0
5426	1769.0	2613.0
646019	1.0	6.0
5427	43.0	471.0
5428	3107.0	1331.0
5429	650.0	1314.0
100131528	0.0	0.0
5440	1646.0	2580.0
5441	6723.0	1717.0
5442	1561.0	2121.0
5443	115.0	32.0
5444	0.0	1.0
51142	6661.0	9179.0
51141	1127.0	911.0
51144	7152.0	5409.0
51143	1566.0	1949.0
51146	6.0	1.0
89758	0.0	0.0
5434	11814.0	4597.0
51148	1654.0	3054.0
5435	11.0	0.0
51147	1223.0	1672.0
5436	1781.0	3136.0
90736	432.0	942.0
51149	816.0	494.0
5437	890.0	2570.0
5438	734.0	1197.0
5439	907.0	625.0
90737	0.0	0.0
5450	18.0	43.0
5451	1597.0	2839.0
5452	275.0	122.0
5453	10.0	17.0
5454	0.0	2.0
646049	0.0	0.0
5455	4.0	2.0
51151	6.0	6.0
51150	6087.0	3765.0
51155	632.0	3498.0
51154	1074.0	1718.0
51157	954.0	928.0
51156	0.0	0.0
5445	2384.0	867.0
5446	77.0	8.0
5447	5305.0	3941.0
5449	4.0	0.0
286042	39.0	691.0
347487	1.0	0.0
5460	19.0	23.0
5462	34.0	20.0
5463	960.0	490.0
5464	10643.0	9681.0
5465	3953.0	973.0
51160	2658.0	4136.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2467.0	833.0
51161	657.0	550.0
51164	5037.0	7931.0
51163	641.0	1287.0
51166	185.0	39.0
51168	12.0	90.0
51167	813.0	644.0
5456	0.0	0.0
89778	0.0	7.0
5457	1.0	0.0
89777	0.0	0.0
5458	0.0	0.0
5459	0.0	2.0
120824	0.0	0.0
5470	0.0	0.0
5471	295.0	1057.0
347475	14.0	16.0
5473	16.0	0.0
5475	0.0	129.0
5476	6565.0	3725.0
100507097	1.0	0.0
100507096	0.0	0.0
51171	128.0	1436.0
100287388	1.0	0.0
100507099	2.0	4.0
51170	3390.0	643.0
100507098	151.0	13.0
51172	565.0	383.0
51175	761.0	352.0
51174	393.0	456.0
51177	1028.0	1274.0
51176	59.0	578.0
51179	4.0	0.0
5467	1865.0	1428.0
5468	14814.0	271.0
89766	3.0	20.0
5469	2960.0	5413.0
89765	27.0	216.0
347468	1.0	0.0
89761	0.0	2.0
5481	1875.0	1665.0
89792	8.0	4.0
90780	2575.0	4153.0
89790	66.0	177.0
5483	7.0	14.0
646077	0.0	0.0
5485	0.0	2.0
5486	6.0	0.0
5487	0.0	1.0
5488	0.0	0.0
646070	0.0	0.0
51182	801.0	1720.0
646074	0.0	0.0
5480	2365.0	938.0
51181	3853.0	2961.0
51184	1671.0	890.0
51186	1476.0	1619.0
51185	3105.0	1501.0
100287372	0.0	1.0
51188	336.0	368.0
51187	3817.0	3406.0
5478	9763.0	20239.0
5479	5551.0	6512.0
89797	995.0	8295.0
89796	7624.0	18834.0
89795	479.0	334.0
89781	1900.0	3144.0
347454	9.0	48.0
5493	4971.0	2056.0
89780	0.0	14.0
5494	6657.0	5893.0
5495	3841.0	2018.0
5496	4474.0	6506.0
5498	523.0	557.0
5499	3258.0	7097.0
646080	153.0	63.0
100287369	0.0	2.0
51191	510.0	224.0
646087	0.0	0.0
100287364	0.0	0.0
646086	14.0	7.0
51193	1220.0	2155.0
100287366	0.0	1.0
646085	0.0	0.0
51192	244.0	277.0
5491	0.0	2.0
51195	231.0	643.0
51194	1826.0	1754.0
100287362	0.0	0.0
51196	1697.0	2359.0
51199	3226.0	2200.0
51198	1.0	1.0
5489	2.0	0.0
89782	455.0	837.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	1.0
100507064	48.0	1.0
28735	0.0	0.0
28732	0.0	0.0
100507062	47.0	22.0
28733	0.0	0.0
28738	0.0	0.0
100507067	1.0	2.0
28739	0.0	0.0
28736	0.0	0.0
100507066	1.0	2.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	0.0	0.0
119764	0.0	0.0
119765	0.0	0.0
144715	35.0	72.0
286094	0.0	0.0
100859921	0.0	14.0
100859920	0.0	0.0
286097	701.0	29.0
144717	554.0	582.0
100507059	2.0	0.0
100507058	0.0	0.0
28745	0.0	1.0
119749	0.0	0.0
28746	0.0	0.0
724102	32.0	113.0
28743	0.0	0.0
724101	2.0	0.0
28744	0.0	0.0
100507050	10.0	14.0
28749	1.0	0.0
100507057	73.0	120.0
100507056	1.0	7.0
100507055	2.0	0.0
28747	0.0	1.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1371.0	1072.0
347541	0.0	0.0
347544	11.0	3.0
28718	0.0	1.0
28719	0.0	0.0
28712	0.0	0.0
100507086	9.0	2.0
28713	0.0	0.0
28710	0.0	0.0
28711	2.0	0.0
28716	0.0	0.0
28717	1.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	0.0	1.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	1.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	0.0	1.0
100507027	0.0	0.0
286046	46.0	10.0
648630	21.0	32.0
117143	473.0	847.0
117145	1120.0	1242.0
117144	2.0	13.0
120787	0.0	1.0
492295	0.0	0.0
347517	21.0	28.0
347516	2.0	5.0
286053	754.0	1145.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	0.0	28.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	1.0
100131568	0.0	0.0
100131565	0.0	1.0
100131564	438.0	208.0
100507040	2.0	0.0
132719	0.0	0.0
100507046	8.0	4.0
100507044	0.0	1.0
100507043	8.0	2.0
51100	17898.0	4051.0
51102	2122.0	775.0
51101	371.0	96.0
51104	699.0	371.0
51103	1272.0	751.0
51106	231.0	348.0
51105	2064.0	3428.0
51108	5423.0	5683.0
51107	5817.0	9951.0
286075	287.0	460.0
51109	1977.0	3062.0
286077	262.0	5509.0
646000	0.0	0.0
132720	3819.0	1876.0
132724	0.0	2.0
100131551	8.0	6.0
100131550	0.0	0.0
100507034	27.0	17.0
100507032	74.0	203.0
119774	0.0	0.0
119772	0.0	0.0
51111	3390.0	4385.0
51110	1024.0	598.0
119775	0.0	0.0
51112	2187.0	1956.0
51115	4320.0	1984.0
51114	2120.0	4610.0
51117	1339.0	1494.0
51116	1433.0	1462.0
51119	10842.0	5253.0
51118	1172.0	1257.0
26151	688.0	1234.0
26150	3.0	180.0
26153	1435.0	185.0
26152	152.0	237.0
26155	2708.0	3166.0
26154	16.0	51.0
26157	536.0	187.0
26156	8872.0	18474.0
130162	69.0	72.0
100534611	3.0	0.0
100534612	0.0	4.0
26164	758.0	1082.0
117178	141.0	765.0
117177	308.0	1857.0
26166	1222.0	6118.0
105379197	0.0	36.0
26165	0.0	0.0
26168	1002.0	1418.0
26167	98.0	383.0
26160	913.0	964.0
100507003	0.0	1.0
100507008	11.0	0.0
26137	158.0	134.0
26136	1215.0	780.0
28798	0.0	0.0
28799	0.0	1.0
26138	2.0	0.0
28792	0.0	0.0
28793	103.0	120.0
28790	0.0	0.0
117166	12.0	46.0
26130	3665.0	2822.0
28791	14.0	12.0
26133	6207.0	5247.0
28796	197.0	189.0
28797	47.0	105.0
26135	14120.0	9956.0
28794	0.0	0.0
28795	0.0	0.0
26134	77.0	227.0
154150	0.0	0.0
129138	692.0	1405.0
26148	200.0	415.0
26147	1283.0	549.0
26149	151.0	62.0
117154	3.0	9.0
26140	798.0	381.0
553820	3.0	1.0
117153	3.0	0.0
120796	0.0	0.0
117156	10.0	40.0
117155	157.0	136.0
117157	38.0	13.0
120793	0.0	0.0
26146	1324.0	1234.0
117159	0.0	0.0
26145	1010.0	2874.0
130195	0.0	0.0
154141	500.0	213.0
117151	3.0	2.0
26115	2060.0	6852.0
28778	50.0	51.0
28779	0.0	1.0
28776	20.0	4.0
28777	0.0	0.0
26119	1534.0	930.0
26118	5062.0	2477.0
28770	0.0	0.0
28771	0.0	0.0
28774	58.0	94.0
28775	3.0	40.0
28772	4.0	24.0
26112	22115.0	850.0
28773	8.0	12.0
130120	0.0	0.0
28789	0.0	0.0
26128	2333.0	3395.0
28787	0.0	0.0
26127	1792.0	1462.0
132789	1228.0	845.0
28788	0.0	0.0
28781	3.0	5.0
201134	1238.0	143.0
28780	0.0	1.0
26122	1837.0	2205.0
28785	6.0	14.0
144766	0.0	3.0
26121	1365.0	1861.0
28786	0.0	0.0
28783	0.0	9.0
26123	2400.0	3482.0
28784	23.0	28.0
130132	682.0	125.0
28756	1.0	0.0
28757	0.0	0.0
28754	0.0	0.0
28755	375.0	371.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	0.0	0.0
201140	0.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	1.0	0.0
28766	0.0	0.0
26108	517.0	1095.0
28769	0.0	0.0
28760	0.0	0.0
26100	5454.0	3746.0
28763	7.0	10.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	1.0	1.0
117196	0.0	0.0
117195	6.0	2.0
154089	0.0	0.0
100287238	0.0	0.0
201158	96.0	110.0
100287234	0.0	0.0
201164	906.0	734.0
201161	530.0	1302.0
201163	1863.0	992.0
154091	59.0	61.0
154092	11.0	5.0
276719	0.0	0.0
100287229	1.0	1.0
100287227	15.0	111.0
100287226	0.0	0.0
201176	1061.0	787.0
100287216	44.0	24.0
100287215	4.0	1.0
201181	33.0	197.0
129099	19.0	264.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	56.0	64.0
130075	0.0	0.0
5510	2784.0	2823.0
166012	4.0	6.0
5509	775.0	1853.0
5500	12952.0	7859.0
5501	8954.0	8765.0
5502	24897.0	295.0
5504	2420.0	2823.0
5506	3.0	0.0
5507	889.0	1581.0
154043	544.0	493.0
5520	2462.0	1896.0
5521	86.0	30.0
193629	17.0	9.0
5519	9556.0	1314.0
26298	390.0	115.0
26297	582.0	1644.0
5511	2039.0	1576.0
5512	1.0	0.0
5514	2748.0	4334.0
5515	5700.0	9020.0
26290	81.0	5.0
5516	6807.0	2076.0
154075	24.0	18.0
26292	704.0	934.0
26291	0.0	0.0
5518	9063.0	12383.0
5530	3970.0	1714.0
5531	2052.0	3353.0
5532	7319.0	2376.0
5522	35.0	1818.0
5523	1441.0	1289.0
5524	3523.0	6819.0
5525	12506.0	2385.0
5526	1362.0	842.0
5527	6383.0	7619.0
5528	3192.0	3673.0
154064	6.0	29.0
5529	2737.0	3661.0
286122	40.0	52.0
5540	4.0	1.0
5542	0.0	0.0
286128	385.0	643.0
51241	722.0	927.0
89858	1.0	7.0
89857	285.0	170.0
51244	895.0	684.0
51247	4259.0	5757.0
5533	890.0	658.0
51246	5750.0	6503.0
5534	5462.0	2509.0
51249	933.0	1199.0
5535	1.0	0.0
90835	5.0	35.0
89853	1210.0	1063.0
5536	1387.0	2912.0
51248	1384.0	2598.0
5537	8314.0	3324.0
5538	4734.0	7053.0
5539	0.0	0.0
28907	2.0	3.0
286133	6693.0	43.0
28908	153.0	733.0
28905	0.0	0.0
100131418	0.0	0.0
5550	2286.0	2130.0
28906	0.0	10.0
286135	0.0	0.0
5551	316.0	80.0
5552	4316.0	1082.0
100131415	0.0	0.0
5553	0.0	0.0
28909	0.0	0.0
5554	15.0	3.0
28900	2.0	6.0
28903	0.0	3.0
28904	4.0	28.0
28901	1.0	7.0
28902	7.0	25.0
51250	742.0	603.0
51252	228.0	11.0
51251	822.0	839.0
89849	510.0	381.0
89848	248.0	593.0
51253	3586.0	2696.0
89846	188.0	684.0
51256	419.0	634.0
89845	726.0	702.0
51255	2156.0	2547.0
51258	2984.0	4532.0
5544	2.0	6.0
51257	4550.0	1599.0
5545	1.0	1.0
5546	1993.0	3543.0
5547	8059.0	7488.0
51259	386.0	786.0
90826	789.0	397.0
5549	19595.0	2156.0
286140	50.0	31.0
90827	0.0	0.0
286144	1201.0	1601.0
5562	4430.0	1574.0
286148	1959.0	1724.0
5563	385.0	198.0
90861	4424.0	8598.0
5564	1329.0	2180.0
90864	66.0	76.0
5565	1489.0	891.0
51260	751.0	1124.0
51263	1321.0	2135.0
100287296	0.0	0.0
51265	38.0	44.0
51264	1496.0	1690.0
51267	459.0	73.0
51266	8.0	0.0
5555	2.0	7.0
51268	39.0	34.0
89876	99.0	484.0
5557	184.0	812.0
5558	325.0	833.0
89874	76.0	112.0
90859	4.0	5.0
89872	7.0	2.0
286151	8.0	80.0
89870	0.0	0.0
5570	49.0	355.0
5571	4167.0	4274.0
5573	19830.0	13527.0
90850	974.0	1405.0
5574	1.0	0.0
90853	21.0	34.0
5575	756.0	421.0
5576	5209.0	2699.0
51270	0.0	3.0
100192378	106.0	10.0
51272	2706.0	2253.0
51271	4179.0	2241.0
51274	7023.0	2644.0
100287284	4.0	13.0
51276	211.0	264.0
89869	3.0	0.0
51275	460.0	553.0
51278	1356.0	1412.0
51277	562.0	448.0
5566	9468.0	5565.0
89866	10.0	3.0
51279	2417.0	1714.0
5567	2882.0	563.0
90843	1739.0	2684.0
5568	0.0	0.0
5569	230.0	53.0
89891	538.0	1600.0
5580	5394.0	4854.0
89890	794.0	957.0
5581	680.0	1150.0
5582	5.0	3.0
5583	2047.0	1718.0
5584	1197.0	3240.0
5585	6272.0	9174.0
5586	5472.0	1429.0
5587	869.0	187.0
100287279	0.0	0.0
51281	442.0	523.0
51280	1479.0	4340.0
51283	3470.0	4452.0
100287272	7.0	7.0
51282	1024.0	2304.0
51285	1027.0	244.0
51284	309.0	321.0
51287	1067.0	2202.0
119722	0.0	2.0
51286	2.0	7.0
51289	1.0	4.0
100287270	0.0	0.0
5577	66522.0	6269.0
5578	891.0	130.0
5579	271.0	104.0
89894	496.0	709.0
5591	9577.0	19501.0
5592	1012.0	449.0
90871	1690.0	1057.0
5593	27.0	24.0
5594	7693.0	10878.0
347598	0.0	0.0
5595	5551.0	4500.0
5596	91.0	25.0
5597	1798.0	1782.0
90874	733.0	669.0
5598	818.0	667.0
51290	2128.0	1812.0
51292	2324.0	3747.0
5590	136.0	428.0
51291	444.0	653.0
100287266	1.0	1.0
51294	3525.0	1010.0
100287261	0.0	0.0
51293	1804.0	2430.0
51296	1203.0	988.0
51295	1360.0	3268.0
51298	5.0	0.0
51297	4.0	29.0
51299	6685.0	293.0
119710	570.0	362.0
5588	51.0	34.0
5589	9358.0	15413.0
90865	2919.0	230.0
89887	202.0	299.0
89886	6.0	16.0
89885	11.0	0.0
89884	46.0	102.0
89883	0.0	0.0
89882	0.0	0.0
286101	1462.0	2622.0
286102	0.0	0.0
286103	1.0	11.0
347584	0.0	0.0
5599	1419.0	2948.0
347687	0.0	0.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	0.0
53822	2.0	5.0
53820	2.0	785.0
53826	1784.0	520.0
53827	2578.0	2520.0
345016	0.0	0.0
347673	2.0	0.0
53828	0.0	1.0
53829	322.0	137.0
347675	0.0	0.0
28866	1.0	0.0
100507173	1.0	18.0
26205	827.0	1346.0
132625	0.0	3.0
28864	0.0	0.0
100507171	168.0	875.0
28865	3.0	2.0
26207	1666.0	2247.0
100507178	39.0	19.0
26206	46.0	18.0
28869	0.0	0.0
100131493	0.0	0.0
28862	1.0	4.0
28863	1.0	0.0
28861	0.0	0.0
53833	80.0	41.0
53834	5297.0	309.0
53831	1.0	33.0
53832	169.0	1502.0
53838	2139.0	1984.0
53836	33.0	266.0
144608	68.0	1107.0
28833	0.0	0.0
28834	1.0	12.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	0.0
100750246	0.0	0.0
100750247	13.0	1.0
100131481	0.0	0.0
53840	47.0	19.0
53841	17.0	6.0
28830	0.0	0.0
53842	0.0	0.0
100131478	0.0	2.0
28847	0.0	1.0
102060282	13.0	6.0
28819	0.0	0.0
28817	30.0	38.0
28818	0.0	0.0
100131469	3.0	0.0
28811	0.0	2.0
28812	0.0	1.0
28810	0.0	2.0
28815	152.0	232.0
28816	63.0	84.0
28813	106.0	248.0
100507143	0.0	0.0
28814	3.0	4.0
51201	2122.0	389.0
119687	0.0	0.0
51200	24.0	8.0
51203	41.0	1359.0
51202	101.0	93.0
51205	563.0	892.0
51204	932.0	1148.0
51207	1.0	27.0
51206	4.0	5.0
119682	0.0	0.0
51209	235.0	292.0
51208	40.0	33.0
28828	0.0	0.0
100507135	2.0	4.0
28829	0.0	0.0
100131457	0.0	1.0
28822	36.0	116.0
28823	39.0	138.0
28820	52.0	74.0
100131454	15.0	7.0
28821	6.0	3.0
28826	4.0	9.0
28827	0.0	0.0
100131451	0.0	0.0
28824	5.0	1.0
28825	51.0	170.0
119678	0.0	0.0
119679	0.0	0.0
89801	196.0	234.0
51214	28.0	9.0
51213	1.0	0.0
51218	1944.0	3146.0
286183	4.0	1.0
286184	0.0	0.0
286186	2.0	0.0
286187	1.0	8.0
286189	91.0	3.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	4.0	5.0
89839	57.0	129.0
89838	0.0	0.0
89837	0.0	0.0
100507170	0.0	0.0
51222	4127.0	1673.0
51225	402.0	295.0
286190	3.0	3.0
89832	2.0	1.0
51224	2.0	1.0
51227	1346.0	1032.0
51226	4467.0	424.0
51228	1831.0	2380.0
347613	0.0	0.0
28808	0.0	0.0
28809	30.0	85.0
28806	0.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	92.0	38.0
28800	0.0	0.0
28801	1.0	0.0
28804	5.0	5.0
28805	0.0	0.0
28802	2.0	5.0
28803	32.0	46.0
51230	2775.0	4353.0
90809	1363.0	1144.0
51232	29310.0	2435.0
51231	1225.0	2249.0
51234	2991.0	2383.0
51233	3.0	4.0
89822	13.0	17.0
51236	676.0	1550.0
51237	23.0	315.0
51239	314.0	231.0
90806	1610.0	2218.0
100507102	1.0	4.0
129049	152.0	221.0
154007	603.0	850.0
26279	2.0	21.0
203859	157.0	77.0
26272	544.0	992.0
26271	169.0	388.0
26273	2575.0	2578.0
26276	561.0	398.0
26275	2445.0	975.0
26278	1520.0	267.0
26277	3271.0	4030.0
26270	486.0	916.0
26285	0.0	0.0
26284	1888.0	2935.0
26287	9.0	5.0
26286	1972.0	4097.0
26289	355.0	58.0
26281	4.0	3.0
26280	5.0	19.0
100507127	0.0	1.0
100507125	3.0	1.0
129025	0.0	0.0
26258	3562.0	2029.0
26257	0.0	33.0
26259	744.0	2673.0
26251	3.0	2.0
168667	869.0	42.0
26254	4.0	0.0
26253	38.0	22.0
26256	65.0	820.0
144699	512.0	1136.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	73.0	13.0
100507118	4.0	5.0
100507117	6.0	5.0
26269	1606.0	622.0
26268	3665.0	2163.0
201229	586.0	324.0
26261	15.0	8.0
119696	2.0	0.0
26260	2526.0	2134.0
26263	1007.0	1035.0
119694	0.0	0.0
26262	1285.0	2366.0
201232	91.0	127.0
119695	0.0	0.0
26267	304.0	64.0
26266	108.0	41.0
119692	0.0	0.0
130074	11308.0	6263.0
129080	84.0	1185.0
28899	0.0	0.0
26235	1893.0	1399.0
26238	57.0	7.0
28897	0.0	0.0
28898	1.0	3.0
100750225	4.0	12.0
26239	0.0	0.0
28891	3.0	2.0
28892	3.0	5.0
26230	256.0	143.0
201243	0.0	0.0
28890	0.0	0.0
26232	82.0	1079.0
28895	0.0	2.0
26231	143.0	111.0
28896	0.0	0.0
26234	16830.0	4572.0
28893	0.0	4.0
26233	195.0	582.0
28894	0.0	0.0
144638	22.0	9.0
132660	683.0	935.0
26247	0.0	0.0
26246	0.0	0.0
26249	1121.0	301.0
26248	0.0	0.0
100510707	1.0	1.0
201255	389.0	931.0
26240	604.0	1049.0
201254	548.0	1016.0
26242	0.0	0.0
26245	0.0	0.0
252839	1896.0	4121.0
132671	549.0	108.0
130013	9.0	8.0
28877	3.0	0.0
28878	3.0	4.0
28875	1.0	5.0
28876	6.0	5.0
201259	1.0	1.0
28879	0.0	0.0
26219	1.0	0.0
492311	1820.0	424.0
168620	2.0	19.0
28870	1.0	4.0
201266	1031.0	6002.0
28873	0.0	0.0
28874	14.0	17.0
26212	0.0	0.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	443.0	836.0
26225	3681.0	1938.0
28888	0.0	0.0
26224	4429.0	2007.0
28889	0.0	0.0
26227	10107.0	1710.0
28886	0.0	0.0
26226	41.0	18.0
28887	0.0	0.0
26229	734.0	1348.0
26228	32.0	43.0
28880	0.0	0.0
28881	0.0	3.0
28884	0.0	0.0
26220	5.0	371.0
28885	0.0	3.0
26223	0.0	1.0
28882	10.0	24.0
28883	0.0	0.0
492307	5.0	0.0
492303	19.0	64.0
105369550	2.0	2.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	0.0
5607	1132.0	827.0
5608	219.0	237.0
5609	1893.0	1926.0
5600	1734.0	1535.0
5601	3262.0	3607.0
5602	5610.0	149.0
5603	470.0	5793.0
5604	4940.0	1687.0
5605	3527.0	5426.0
5606	2360.0	1463.0
5620	0.0	0.0
5618	200.0	19239.0
5619	0.0	0.0
5610	3771.0	7013.0
5611	4438.0	4429.0
5612	2935.0	2676.0
5613	934.0	494.0
5616	1.0	9.0
5617	1.0	1.0
105370578	2.0	0.0
5630	10.0	5.0
5631	1997.0	2236.0
166379	409.0	109.0
166378	461.0	387.0
5629	1436.0	40.0
100133941	1302.0	43232.0
5621	6279.0	8902.0
5623	104.0	306.0
5624	4.0	34.0
5625	73.0	104.0
5626	0.0	1.0
5627	3188.0	577.0
5628	1.0	0.0
5641	11011.0	4395.0
5634	648.0	3964.0
5635	2393.0	2695.0
100133957	6.0	39.0
5636	830.0	1385.0
5638	1369.0	130.0
5639	29.0	464.0
5650	88.0	56.0
5651	6.0	0.0
5652	164.0	7186.0
5653	46.0	47.0
5644	0.0	2.0
5645	4.0	7.0
5646	4.0	11.0
5648	685.0	37.0
5649	2381.0	39.0
100131309	0.0	0.0
5660	89494.0	66121.0
5662	56.0	988.0
5663	4268.0	7528.0
5664	1311.0	2605.0
3002	34.0	33.0
347281	1.0	0.0
100131302	0.0	0.0
3001	100.0	122.0
3000	0.0	6.0
51360	1823.0	2524.0
51362	1173.0	885.0
51361	79.0	2250.0
51364	24.0	102.0
100287191	2.0	0.0
51363	1393.0	3606.0
51366	8533.0	14222.0
89978	309.0	392.0
100287193	0.0	4.0
51365	207.0	98.0
51368	1860.0	2664.0
5654	22896.0	6608.0
5655	88.0	264.0
51367	841.0	536.0
90956	1525.0	2138.0
5657	1.0	50.0
90957	1500.0	778.0
89970	1540.0	1489.0
5670	1.0	0.0
5671	10.0	0.0
5672	4.0	0.0
347273	8.0	12.0
5673	7.0	2.0
90952	5811.0	1112.0
5675	0.0	0.0
347275	0.0	0.0
3013	0.0	3.0
3012	1.0	6.0
3010	0.0	3.0
51371	3808.0	2102.0
3009	0.0	0.0
100287183	0.0	0.0
3008	4.0	7.0
51373	408.0	755.0
3007	1.0	0.0
51372	2122.0	1848.0
51375	682.0	498.0
3006	1193.0	1998.0
51374	6408.0	4409.0
3005	4886.0	26519.0
51377	1477.0	1348.0
3004	26.0	10.0
3003	122.0	110.0
51379	760.0	715.0
51378	271.0	8.0
5669	0.0	0.0
5680	0.0	0.0
5681	2693.0	1160.0
5682	2562.0	3439.0
5683	499.0	516.0
5684	2881.0	3243.0
5685	4077.0	3691.0
347265	4.0	26.0
5686	2369.0	2599.0
3024	0.0	0.0
3021	18091.0	24248.0
3020	921.0	1508.0
100287177	0.0	0.0
51380	2572.0	723.0
100287178	0.0	0.0
51382	3208.0	3018.0
100287173	0.0	0.0
51384	0.0	5.0
3018	0.0	3.0
51386	12616.0	11420.0
3017	94.0	2442.0
51385	690.0	781.0
51388	918.0	1230.0
3015	2709.0	5398.0
100287171	101.0	127.0
3014	426.0	1270.0
5676	0.0	0.0
51389	4267.0	2087.0
5678	3.0	0.0
5690	3481.0	2816.0
5691	2527.0	3968.0
5692	7291.0	7789.0
5693	4327.0	5395.0
347252	23.0	10.0
5694	3738.0	3744.0
5695	4889.0	3457.0
5696	1497.0	909.0
5697	0.0	44.0
3035	2666.0	2906.0
3034	15.0	49.0
3033	22229.0	3054.0
3032	13851.0	6356.0
3031	8.0	0.0
3030	24687.0	12323.0
51390	4188.0	2799.0
51393	894.0	245.0
3029	2027.0	1886.0
3028	3083.0	4069.0
51397	1119.0	1746.0
3026	8.0	11.0
51399	1570.0	1196.0
51398	3151.0	4320.0
5687	1132.0	2294.0
5688	7527.0	4865.0
5689	8310.0	5293.0
129401	421.0	921.0
347240	27.0	251.0
129402	0.0	0.0
3046	7.0	1.0
3045	0.0	0.0
3044	0.0	0.0
3043	4936.0	195.0
3042	0.0	0.0
3040	652.0	115.0
374900	407.0	729.0
3039	13.0	29.0
3038	742.0	732.0
3037	459.0	156.0
374907	129.0	268.0
3036	323.0	9.0
5698	712.0	495.0
5699	589.0	500.0
90990	244.0	489.0
90993	444.0	5375.0
3055	596.0	361.0
3054	4064.0	5575.0
3053	25.0	6.0
100287144	0.0	0.0
3052	1176.0	981.0
3051	0.0	0.0
3050	3.0	2.0
100287140	0.0	0.0
3049	2.0	4.0
3048	0.0	3.0
3047	0.0	0.0
90987	830.0	1150.0
3060	0.0	1.0
374920	572.0	599.0
3068	8438.0	18283.0
3067	84.0	1635.0
374928	309.0	235.0
3066	3112.0	4324.0
3065	2396.0	3585.0
3064	6689.0	4319.0
3062	2.0	0.0
3061	39.0	3.0
3059	2241.0	866.0
3071	1330.0	811.0
3070	48.0	1057.0
