id	7f92fd47-9938-4069-bc1d-ce6d7d6c1dc4	eaee0d82-cd7e-47a5-859f-59b7bf5ad6a0
85456	8528.0	6779.0
442910	1.0	9.0
106481343	0.0	0.0
85457	3702.0	3928.0
442911	0.0	4.0
106481344	0.0	0.0
442912	0.0	7.0
85455	385.0	638.0
442913	0.0	2.0
85452	56.0	35.0
442914	0.0	0.0
50	10682.0	2311.0
85453	1754.0	2937.0
442915	0.0	9.0
85450	1883.0	1068.0
51	14407.0	4385.0
442916	0.0	0.0
85451	1339.0	1584.0
52	2978.0	1921.0
442917	0.0	0.0
53	2427.0	1285.0
442918	0.0	4.0
54	706.0	1248.0
442919	0.0	28.0
55	25.0	89.0
442909	2.0	37.0
56	6.0	20.0
58	2.0	99.0
59	12933.0	4719.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	30.0	10.0
106481352	0.0	3.0
106481353	0.0	0.0
85449	177.0	526.0
106481350	0.0	21.0
106481351	2.0	13.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	19.0	4.0
106481354	0.0	38.0
85446	288.0	629.0
442900	0.0	26.0
106481355	0.0	0.0
85443	96.0	51.0
442901	0.0	0.0
85444	1116.0	734.0
442902	0.0	0.0
60	136393.0	79153.0
85441	2136.0	1268.0
442903	5.0	14.0
85442	12.0	731.0
442904	0.0	0.0
442905	0.0	6.0
62	17.0	4.0
85440	3673.0	2454.0
442907	0.0	1.0
442908	0.0	2.0
66	0.0	5.0
67	4.0	5.0
68	6.0	2.0
344595	395.0	752.0
69	1.0	1.0
106481316	1.0	10.0
106481317	0.0	0.0
106481314	3.0	8.0
106481315	0.0	94.0
106481318	0.0	0.0
106481319	2.0	18.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	67.0	620.0
106481321	0.0	2.0
85479	5.0	13.0
106481322	0.0	0.0
85476	5002.0	2789.0
85477	653.0	49.0
70	82.0	8.0
85474	15.0	149.0
71	71477.0	57017.0
72	897.0	256.0
73	15.0	100.0
74	0.0	0.0
75	6.0	87.0
106481327	0.0	3.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3747.0	1077.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	6.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	8.0
106481333	4.0	3.0
85465	1248.0	3394.0
81	17430.0	11110.0
85463	2171.0	450.0
82	0.0	7.0
85464	3988.0	4072.0
83	12.0	202.0
85461	3733.0	9691.0
85462	243.0	1961.0
86	1683.0	856.0
87	10348.0	9272.0
85460	2330.0	1563.0
88	44.0	15.0
89	8.0	18.0
728675	0.0	0.0
106481301	1.0	0.0
106481302	0.0	0.0
90	3374.0	1878.0
106481300	0.0	0.0
91	2224.0	1986.0
92	1597.0	718.0
93	1075.0	2211.0
94	4051.0	614.0
95	256.0	198.0
97	202.0	391.0
98	1113.0	565.0
344561	0.0	0.0
728661	3072.0	4787.0
728664	1.0	10.0
106481305	0.0	23.0
261734	557.0	1264.0
106481306	0.0	0.0
106481303	0.0	5.0
106481304	0.0	0.0
728666	23.0	11.0
106481309	16.0	29.0
246119	0.0	0.0
106481307	1.0	0.0
261735	1.0	180.0
106481308	0.0	0.0
3804	3.0	0.0
3805	9.0	2.0
106481312	1.0	6.0
246122	0.0	0.0
106481313	1.0	8.0
106481310	8.0	22.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	2.0
344558	951.0	526.0
3800	182.0	6177.0
3801	1526.0	617.0
3802	2.0	0.0
728695	0.0	2.0
285735	0.0	0.0
261726	2113.0	1205.0
728698	5.0	4.0
3814	2.0	1.0
3815	1346.0	569.0
3816	9.0	5.0
261729	2530.0	8323.0
3817	0.0	20.0
3818	47.0	149.0
222166	39411.0	4601.0
3811	3.0	1.0
3812	0.0	0.0
285740	0.0	129.0
285741	54.0	18.0
728689	17.0	10.0
3827	0.0	8.0
246100	0.0	0.0
3820	56.0	137.0
3821	25.0	26.0
3822	2.0	3.0
3823	0.0	1.0
3824	186.0	129.0
645402	0.0	2.0
403313	646.0	1095.0
403314	0.0	18.0
728637	0.0	1.0
728638	2.0	40.0
728633	0.0	0.0
728632	22.0	20.0
728635	26.0	99.0
3836	3280.0	2950.0
222183	120.0	73.0
3837	16694.0	9967.0
3838	956.0	1448.0
3839	3704.0	1487.0
728629	0.0	0.0
403304	1.0	5.0
403305	0.0	0.0
3831	1523.0	3438.0
3832	169.0	445.0
3833	32.0	239.0
3834	156.0	14.0
3835	807.0	1451.0
728620	1.0	3.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	191.0	2753.0
3848	43.0	11.0
3849	0.0	1.0
222171	33.0	691.0
728619	9.0	84.0
3840	7285.0	4165.0
3841	1124.0	326.0
3842	9028.0	5289.0
3843	21261.0	4822.0
3844	0.0	0.0
3845	2315.0	2116.0
3846	7.0	34.0
645423	0.0	0.0
3860	0.0	2.0
246126	0.0	0.0
728658	1215.0	125.0
728655	3.0	47.0
728657	0.0	2.0
728656	0.0	0.0
3858	756.0	437.0
3859	5.0	7.0
246135	5.0	187.0
3850	0.0	2.0
3851	0.0	1.0
3852	19.0	786.0
645414	0.0	1.0
3853	0.0	6.0
3854	0.0	54.0
3855	59.0	4634.0
3856	224.0	4576.0
3857	0.0	3.0
728640	1.0	21.0
645431	8.0	61.0
728642	205.0	358.0
728641	47.0	12.0
645434	112.0	6.0
645432	10.0	58.0
285704	1268.0	1437.0
728643	4.0	2.0
222194	1738.0	1118.0
285708	1.0	2.0
1204	0.0	0.0
1203	1206.0	589.0
1201	714.0	973.0
1200	12751.0	3400.0
3861	32.0	466.0
645426	4.0	6.0
645425	0.0	1.0
1209	8939.0	2307.0
3866	29.0	11541.0
1208	0.0	106.0
1207	3412.0	2367.0
3868	1.0	7.0
285311	0.0	1.0
3880	24.0	764.0
3881	0.0	0.0
285313	6454.0	1230.0
100128537	2327.0	31549.0
3882	0.0	6.0
100128536	0.0	0.0
285314	0.0	0.0
285315	328.0	61.0
1215	511.0	112.0
100141515	9.0	1.0
1213	32236.0	23709.0
1212	1341.0	487.0
1211	4471.0	1898.0
3872	1.0	442.0
3875	241.0	7885.0
3876	0.0	2.0
3879	0.0	0.0
3890	0.0	0.0
3891	1.0	3.0
3892	6.0	52.0
100128525	8.0	3.0
285326	0.0	1.0
1230	893.0	269.0
285329	10.0	5.0
440097	63.0	13.0
440093	10.0	2.0
3883	0.0	20.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	2.0
100128521	0.0	0.0
3887	1.0	31.0
3888	0.0	0.0
100631239	0.0	8.0
3889	0.0	3.0
100128516	205.0	68.0
285331	859.0	1820.0
100128512	0.0	0.0
285335	6.0	767.0
100128514	0.0	0.0
1241	592.0	1231.0
1240	1576.0	465.0
1238	465.0	514.0
1237	12.0	66.0
1236	30.0	93.0
1235	1.0	61.0
1234	55.0	141.0
1233	47.0	68.0
1232	1.0	19.0
3895	22568.0	16270.0
100128511	3.0	14.0
100631247	0.0	212.0
3897	246.0	22.0
100631248	0.0	0.0
3898	4.0	1076.0
100631249	0.0	0.0
3899	1725.0	11945.0
100128505	0.0	201.0
100631250	0.0	0.0
285343	2623.0	956.0
100631251	0.0	320.0
100631252	0.0	6.0
100631253	1.0	0.0
285346	140.0	601.0
100631254	4.0	13.0
100128503	0.0	0.0
285349	333.0	505.0
574501	1.0	19.0
574502	0.0	5.0
1244	270.0	119.0
574503	0.0	1.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	4.0
574507	0.0	0.0
574508	1.0	6.0
574509	0.0	0.0
1264	832.0	310.0
1263	1177.0	964.0
1262	11.0	19.0
116966	233.0	73.0
100887755	4.0	5.0
1261	7.0	29.0
100887754	1.0	1.0
1260	0.0	3.0
116969	22.0	5.0
1259	295.0	42.0
1258	0.0	2.0
440061	0.0	0.0
100887750	49.0	177.0
100887746	0.0	0.0
100887744	1.0	3.0
1272	1147.0	566.0
1271	11205.0	70.0
100887749	249.0	14.0
1270	37.0	161.0
100887748	0.0	0.0
440044	4.0	139.0
1269	5.0	16.0
440051	0.0	6.0
1268	1034.0	64.0
440050	2.0	68.0
1267	4334.0	2657.0
1266	12376.0	7756.0
100887740	0.0	0.0
1265	6170.0	3047.0
1286	50.0	446.0
1285	23.0	322.0
1284	59179.0	8210.0
1282	77035.0	11049.0
1281	91429.0	113773.0
1280	8.0	18.0
440078	110.0	374.0
440077	2.0	5.0
440087	35.0	30.0
1278	84463.0	120008.0
1277	61069.0	188752.0
440081	88.0	185.0
116938	0.0	0.0
1297	6.0	7.0
116931	90.0	1399.0
1296	371.0	1777.0
1295	2124.0	5282.0
116933	0.0	176.0
1294	30.0	1614.0
1293	70149.0	60200.0
116935	36.0	80.0
1292	27286.0	12388.0
440068	0.0	2.0
1291	27440.0	16487.0
116937	8.0	56.0
440067	1.0	0.0
1290	11772.0	18788.0
440073	639.0	53.0
440072	7.0	22.0
1289	9213.0	25092.0
1288	84.0	53.0
1287	343.0	590.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3939.0	3328.0
440021	0.0	15.0
442673	3.0	333.0
10018	1069.0	2394.0
126328	1349.0	360.0
442676	0.0	0.0
126326	777.0	197.0
1299	9.0	191.0
1298	23.0	1128.0
10011	1156.0	1335.0
10010	3830.0	2093.0
10013	3528.0	2308.0
128989	1650.0	1475.0
10015	12961.0	6914.0
10014	4024.0	1840.0
10017	9.0	25.0
10016	3394.0	3291.0
10020	4661.0	1624.0
114335	0.0	0.0
114336	0.0	0.0
126321	705.0	1684.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	5.0	26.0
10024	18.0	131.0
128977	3135.0	871.0
103021165	2.0	33.0
10023	222.0	227.0
103021164	1.0	8.0
10026	2571.0	3193.0
10025	1552.0	1133.0
116986	98.0	196.0
116985	4509.0	3730.0
116988	2536.0	1262.0
116987	2585.0	4700.0
114327	1002.0	3122.0
440043	0.0	0.0
126308	4150.0	1534.0
440041	0.0	0.0
126306	3.0	12.0
151306	618.0	28.0
100128590	1.0	306.0
100128596	1.0	0.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	178.0
440027	19.0	2.0
440026	1310.0	1327.0
440023	0.0	0.0
10008	639.0	336.0
10007	1975.0	1303.0
10009	2278.0	1405.0
116984	506.0	961.0
116983	1148.0	2196.0
151313	612.0	744.0
10000	6473.0	2207.0
128954	0.0	0.0
10002	8.0	1105.0
10001	923.0	1030.0
10004	296.0	58.0
10003	2057.0	132.0
10006	3631.0	2028.0
10005	641.0	625.0
126370	0.0	0.0
285352	121.0	340.0
100128579	0.0	0.0
285359	42.0	201.0
126375	629.0	865.0
126374	1194.0	813.0
153918	0.0	2.0
100128574	0.0	0.0
285362	3358.0	1839.0
285367	923.0	451.0
285368	124.0	405.0
100128569	20.0	247.0
126364	376.0	105.0
100128560	4.0	37.0
285370	0.0	0.0
285375	0.0	3.0
102682016	0.0	1.0
153932	0.0	550.0
344191	1.0	0.0
126353	2.0	38.0
751071	163.0	346.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	81.0
106481284	0.0	1.0
106481285	0.0	2.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	6.0	11.0
106481282	0.0	0.0
285381	2403.0	593.0
106481283	0.0	0.0
285382	712.0	129.0
106481280	0.0	3.0
165918	2183.0	1494.0
106481281	1.0	22.0
165904	0.0	22.0
285386	2799.0	24984.0
138307	0.0	21.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	3.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	11.0	0.0
106481290	1.0	8.0
100128541	0.0	0.0
138311	336.0	241.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	189.0	14.0
106481291	1.0	2.0
106481292	0.0	1.0
645323	1.0	2.0
126299	491.0	244.0
106481259	0.0	0.0
728716	2.0	0.0
126298	1491.0	3436.0
728710	0.0	0.0
126295	204.0	446.0
728712	0.0	1.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	3.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	89.0
106481269	0.0	0.0
100033603	0.0	4.0
106481266	0.0	2.0
106481267	0.0	0.0
151246	212.0	124.0
645318	0.0	1.0
645317	20.0	15.0
151242	24.0	32.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	32294.0	19570.0
100287908	0.0	0.0
645332	130.0	313.0
126282	1025.0	567.0
100287902	5.0	68.0
163227	414.0	1366.0
100287900	0.0	0.0
163223	258.0	687.0
106481275	0.0	0.0
106481276	0.0	11.0
106481273	0.0	6.0
106481274	0.0	66.0
106481279	2.0	27.0
106481277	0.0	0.0
151258	84.0	165.0
106481278	0.0	7.0
645328	0.0	56.0
151254	148.0	796.0
645326	12.0	36.0
106481271	0.0	4.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	12.0
163259	425.0	236.0
645345	61.0	4.0
200403	6.0	3.0
107133508	0.0	0.0
106481239	0.0	6.0
163255	270.0	287.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	2.0	73.0
728732	1.0	27.0
728734	0.0	7.0
126272	182.0	33.0
106481242	0.0	0.0
107133511	0.0	75.0
114294	1057.0	299.0
106481243	0.0	7.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	3.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	15.0
114299	94.0	55.0
106481245	0.0	0.0
645339	0.0	4.0
645354	0.0	0.0
645355	2.0	0.0
107133519	0.0	4.0
728724	0.0	4.0
106481248	0.0	3.0
106481249	0.0	0.0
107133516	3.0	54.0
728723	475.0	255.0
106481253	0.0	36.0
107133522	0.0	1.0
106481254	1.0	3.0
107133524	1.0	11.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	2.0
106481258	0.0	0.0
126259	6.0	4.0
106481255	0.0	2.0
106481256	0.0	0.0
151278	2.0	0.0
151276	1.0	36.0
645348	0.0	0.0
106481250	0.0	0.0
645369	36.0	151.0
645368	2.0	0.0
645367	0.0	2.0
106481217	0.0	2.0
200424	684.0	4220.0
106481218	6.0	26.0
106481215	0.0	0.0
106481216	1.0	6.0
200420	16.0	222.0
645360	0.0	2.0
106481219	1.0	12.0
106481220	4.0	57.0
106481221	0.0	0.0
106481224	0.0	27.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	717.0	238.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	3.0
106481230	0.0	684.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	18.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	589.0	58.0
645382	0.0	0.0
645381	75.0	8.0
106481202	0.0	0.0
106481203	0.0	1.0
106481200	0.0	13.0
106481201	0.0	1.0
645398	0.0	0.0
106481206	4.0	5.0
106481207	5.0	4.0
106481204	0.0	17.0
106481205	1.0	33.0
106481208	3.0	74.0
106481209	0.0	0.0
3902	48.0	73.0
3903	6524.0	1265.0
106481210	0.0	0.0
3904	27.0	3.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	13209.0	5977.0
106481211	0.0	0.0
3909	2649.0	7431.0
106481212	0.0	6.0
684959	0.0	0.0
151234	13.0	72.0
151230	617.0	447.0
728798	9.0	67.0
3913	18783.0	8437.0
3914	1371.0	635.0
3915	58962.0	6918.0
3916	15700.0	7221.0
3918	339.0	1574.0
3910	39923.0	7080.0
3911	3335.0	8921.0
3912	30321.0	9199.0
728782	10.0	27.0
728780	18.0	123.0
3924	8.0	31.0
3925	2382.0	1162.0
3927	14292.0	14667.0
3929	184.0	16.0
3920	10249.0	5668.0
3921	23901.0	5526.0
3923	0.0	14.0
100873174	0.0	0.0
100873173	0.0	7.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	12.0
100873175	0.0	13.0
100873170	0.0	9.0
3936	3964.0	5354.0
3937	1235.0	1434.0
3938	2.0	68.0
3939	28502.0	8474.0
3930	3901.0	919.0
100873179	0.0	0.0
3931	693.0	425.0
3932	54.0	95.0
3933	0.0	1.0
3934	4.0	10.0
100189512	0.0	0.0
105371027	0.0	155.0
100873166	0.0	0.0
100873165	2.0	20.0
100287964	0.0	3.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	8.0	17.0
3947	7.0	1.0
3948	11.0	22.0
3949	3626.0	2351.0
100873169	0.0	0.0
3940	0.0	2.0
100873168	0.0	0.0
3945	45480.0	618.0
100873196	1.0	0.0
100631260	0.0	1.0
100873195	0.0	21.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	1.0
100873199	0.0	1.0
100873198	0.0	6.0
100873197	0.0	0.0
728758	3.0	30.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	21.0	172.0
3958	21657.0	2774.0
3959	26506.0	6157.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	206.0	1257.0
574517	0.0	0.0
100631269	0.0	2.0
574518	0.0	0.0
107074708	0.0	0.0
199221	218.0	431.0
3952	26437.0	132.0
3953	9377.0	412.0
3954	4328.0	3097.0
3955	2211.0	667.0
3956	45361.0	2831.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	1.0	13.0
100873183	0.0	0.0
100873182	0.0	2.0
100873189	0.0	0.0
100873188	1.0	14.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	5.0
728746	0.0	0.0
728748	0.0	3.0
100873181	0.0	0.0
100873180	0.0	4.0
1305	30.0	132.0
1303	12764.0	69453.0
107133502	0.0	0.0
1302	77.0	48.0
1301	8.0	5958.0
1300	8.0	5751.0
3960	43.0	39.0
3963	0.0	0.0
3964	5640.0	10596.0
1308	8.0	774.0
3965	1776.0	535.0
1307	1905.0	4356.0
151295	27.0	56.0
1306	21607.0	6215.0
100189589	1.0	109.0
728774	0.0	1.0
728773	2.0	0.0
3980	846.0	4585.0
100287932	2032.0	1026.0
3981	1417.0	721.0
728776	6.0	23.0
85508	0.0	0.0
105601840	0.0	2.0
85509	0.0	0.0
1316	29349.0	7301.0
1315	8748.0	6265.0
1314	18907.0	26265.0
1312	2113.0	1264.0
1311	271.0	999.0
100329135	1.0	12.0
1310	4.0	31.0
574537	0.0	0.0
3972	2.0	9.0
3973	92.0	29.0
3975	0.0	0.0
3976	287.0	153.0
3977	27545.0	1992.0
1318	275.0	163.0
3978	370.0	948.0
1317	2748.0	2020.0
728763	5.0	3.0
3990	38.0	21.0
645313	231.0	3.0
3991	108299.0	762.0
645312	0.0	0.0
3992	3075.0	944.0
645311	0.0	18.0
728769	305.0	269.0
1330	0.0	0.0
1327	16801.0	1575.0
1326	2141.0	770.0
1325	8.0	24.0
3982	2.0	0.0
3983	25928.0	7049.0
3984	661.0	2061.0
3985	1545.0	4911.0
3987	8947.0	1355.0
3988	11100.0	2201.0
1329	5964.0	879.0
116809	0.0	0.0
100128416	37.0	11.0
1340	9132.0	1729.0
1337	5992.0	862.0
1336	0.0	0.0
1332	2.0	71.0
1331	0.0	0.0
3993	283.0	2055.0
100128410	0.0	0.0
3995	7725.0	453.0
100128412	0.0	0.0
3996	1596.0	904.0
3998	10159.0	6115.0
1339	0.0	1.0
285440	3738.0	3570.0
285441	0.0	5.0
1352	1536.0	879.0
1351	6370.0	1465.0
1350	15942.0	1622.0
1349	5327.0	1642.0
1348	3.0	0.0
1347	6394.0	1430.0
1346	3651.0	245.0
1345	6901.0	6725.0
1343	0.0	60.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	21.0	122.0
1363	15430.0	1093.0
1362	14143.0	7052.0
1361	3.0	13.0
1360	181.0	429.0
1359	1202.0	302.0
1358	92.0	0.0
1357	428.0	5.0
1356	961.0	206.0
1355	4142.0	2628.0
1353	2243.0	1956.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	9.0
100873212	6.0	86.0
100873219	0.0	32.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	124.0	393.0
285464	730.0	1468.0
100873200	0.0	0.0
777774	0.0	21.0
1374	5428.0	4012.0
1373	1303.0	265.0
1371	1134.0	376.0
1370	97.0	8.0
1369	1.0	0.0
1368	40293.0	958.0
100873209	0.0	91.0
1366	120.0	1699.0
1365	5.0	1131.0
1364	40.0	7521.0
100873204	0.0	23.0
100873203	0.0	0.0
100873202	25.0	38.0
100873201	0.0	4.0
100873208	0.0	0.0
100873207	0.0	19.0
100873206	68.0	21.0
100873205	3.0	0.0
102800316	0.0	0.0
102800314	0.0	5.0
100873233	4.0	29.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4821.0	2818.0
116843	1011.0	233.0
1384	5895.0	2550.0
116842	59.0	662.0
1382	496.0	11132.0
116844	196.0	3111.0
1381	3.0	1.0
1380	1.0	11.0
440176	2.0	4.0
440184	2.0	101.0
1379	7.0	6.0
1378	456.0	98.0
1376	2650.0	974.0
1375	103.0	520.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	11.0
100873236	0.0	0.0
100873235	1.0	38.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	13.0	13.0
100873239	1.0	7.0
100873222	0.0	61.0
100873221	2.0	44.0
285401	0.0	18.0
100873220	1.0	0.0
128820	0.0	0.0
116832	164.0	164.0
1396	120.0	825.0
1395	15.0	57.0
1394	7.0	88.0
1393	1714.0	35.0
1392	6.0	0.0
285407	3.0	26.0
116835	1608.0	254.0
1390	947.0	673.0
1389	10266.0	3229.0
1388	3563.0	2646.0
1387	7508.0	14454.0
116841	1159.0	2256.0
1386	4989.0	2954.0
116840	1238.0	1596.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	12.0
100873229	0.0	225.0
100873228	0.0	0.0
128817	0.0	6.0
100873227	0.0	0.0
100873251	0.0	6.0
100873250	2.0	24.0
116828	168.0	1390.0
100873255	0.0	13.0
100873254	18.0	7.0
100873253	0.0	68.0
285412	3.0	51.0
100873252	0.0	0.0
100287898	69.0	458.0
100287895	0.0	1.0
285419	78.0	45.0
1399	5530.0	4326.0
1398	8429.0	3892.0
1397	3011.0	8226.0
100873259	0.0	54.0
100873258	3.0	67.0
100873257	6.0	70.0
100873256	0.0	0.0
100873240	2.0	64.0
100873244	1.0	0.0
100873243	0.0	2.0
100873242	0.0	0.0
100873241	0.0	11.0
100287887	232.0	17.0
285429	17.0	126.0
100287880	0.0	0.0
440193	1000.0	5567.0
100873248	0.0	0.0
100873247	4.0	30.0
100873246	0.0	0.0
100873245	6.0	27.0
100873249	0.0	0.0
128872	1.0	4.0
10130	5669.0	2277.0
153830	5027.0	692.0
645280	1.0	13.0
440138	763.0	1126.0
440132	1.0	0.0
440142	0.0	6.0
10139	972.0	1615.0
126208	391.0	364.0
126206	0.0	5.0
126205	1.0	31.0
107133497	69.0	26.0
126204	0.0	4.0
107133499	0.0	0.0
128866	4243.0	2785.0
10131	3354.0	1923.0
10134	21620.0	1554.0
107133494	0.0	44.0
10133	11000.0	2489.0
128869	882.0	491.0
10136	0.0	0.0
10135	12711.0	1033.0
100128493	0.0	0.0
103021294	27.0	226.0
10138	897.0	1626.0
100128496	0.0	0.0
10137	4266.0	4524.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	57.0
10140	5850.0	3675.0
128864	1.0	451.0
440125	0.0	0.0
440131	0.0	6.0
10143	0.0	0.0
128854	315.0	524.0
10142	7183.0	9691.0
10144	30387.0	2219.0
10147	2407.0	7143.0
100128483	0.0	0.0
10146	10917.0	6343.0
128859	0.0	0.0
10149	2101.0	590.0
10148	114.0	70.0
128853	32.0	57.0
440159	0.0	4.0
10117	14.0	11.0
440163	6.0	21.0
10110	2341.0	459.0
10112	39.0	406.0
10111	6019.0	5649.0
10114	18980.0	11118.0
10113	4066.0	1337.0
128848	0.0	0.0
10116	5670.0	4998.0
165829	25.0	74.0
100128469	8.0	24.0
153842	1.0	0.0
440145	762.0	161.0
10129	5440.0	7180.0
440153	0.0	0.0
10128	17591.0	5253.0
100033799	0.0	4.0
107133486	5.0	5.0
10121	7651.0	2972.0
100128465	0.0	3.0
10120	2871.0	1513.0
10123	1005.0	510.0
138234	1.0	2.0
10125	75.0	800.0
10124	1206.0	114.0
10127	1224.0	2284.0
10126	601.0	916.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	109.0	112.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	1.0
100128450	1.0	3.0
106481184	0.0	0.0
106481181	2.0	42.0
106481182	0.0	3.0
285489	1.0	72.0
100128448	0.0	0.0
126242	4.0	0.0
106481198	3.0	29.0
10107	0.0	0.0
10106	30666.0	10097.0
106481199	0.0	9.0
10109	11670.0	7060.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	8.0	3.0
106481190	0.0	0.0
106481191	0.0	2.0
10101	938.0	1046.0
10100	877.0	148.0
10103	173.0	674.0
106481194	0.0	0.0
10102	1076.0	714.0
106481195	0.0	3.0
10105	3534.0	1413.0
285492	0.0	1.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	354.0	367.0
440119	124.0	36.0
126235	1.0	0.0
126231	329.0	863.0
106481165	0.0	0.0
106481166	0.0	1.0
106481163	0.0	29.0
442775	70.0	7.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	101.0	27.0
106481167	1.0	16.0
106481168	0.0	2.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	264.0
100128427	1.0	1.0
440107	1.0	29.0
440104	1436.0	1290.0
106481176	0.0	6.0
106481177	0.0	9.0
106481174	0.0	12.0
106481175	0.0	0.0
106481178	1.0	12.0
106481179	2.0	54.0
128876	0.0	9.0
100128420	10.0	31.0
100128423	1.0	36.0
128879	0.0	30.0
106481172	0.0	39.0
106481173	0.0	13.0
106481170	0.0	0.0
106481171	30.0	0.0
10090	1789.0	228.0
10093	3472.0	2296.0
10092	5744.0	1950.0
10095	1972.0	1024.0
645204	1.0	205.0
10094	6918.0	2963.0
645203	2.0	2.0
10097	15266.0	7944.0
10096	7684.0	4503.0
645201	1.0	0.0
163115	336.0	74.0
200504	0.0	0.0
106481138	0.0	1.0
106481139	0.0	242.0
728833	10.0	18.0
106481143	0.0	0.0
114194	0.0	0.0
138162	58.0	594.0
106481144	0.0	0.0
114195	17.0	12.0
106481141	0.0	17.0
106481142	0.0	1.0
106481147	0.0	5.0
106481148	40.0	451.0
106481145	0.0	6.0
151126	66.0	1982.0
106481146	0.0	2.0
10099	43511.0	2882.0
10098	225.0	238.0
114190	0.0	11.0
106481140	0.0	5.0
114192	0.0	0.0
645212	508.0	367.0
106481149	0.0	12.0
106481154	0.0	1.0
106481155	0.0	2.0
114184	2.0	1.0
106481152	0.0	0.0
114185	2.0	1.0
114186	0.0	0.0
106481153	0.0	1.0
106481158	0.0	153.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	142.0	35.0
106481156	0.0	0.0
114189	0.0	3.0
106481157	0.0	0.0
415117	3.0	19.0
415116	5742.0	1008.0
645207	0.0	3.0
645206	21.0	11.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	9.0	7.0
114182	0.0	0.0
10071	11.0	10.0
645220	0.0	0.0
