id	cbfa8434-6acf-4122-ab58-991efcc6aa6b	dd538c2f-a55d-4f4c-a83a-1507bf365403
5357	12.0	373.0
5358	5479.0	1435.0
100420656	0.0	0.0
5359	1815.0	1150.0
643911	449.0	2725.0
100420650	0.0	5.0
5371	5753.0	2077.0
100420660	0.0	0.0
5372	3043.0	1495.0
5373	195.0	1781.0
158257	5.0	1.0
732448	0.0	2.0
5375	17.0	0.0
5376	12022.0	8044.0
90655	0.0	0.0
5378	387.0	1086.0
219595	0.0	1.0
101929369	1.0	0.0
51070	2797.0	2686.0
51072	83.0	151.0
51071	940.0	1026.0
5370	0.0	1.0
51074	1436.0	916.0
51073	1906.0	2752.0
51076	1134.0	381.0
51075	2908.0	5086.0
51078	2115.0	2815.0
51077	1396.0	2937.0
51079	1553.0	1624.0
5368	2.0	7.0
5369	0.0	0.0
100420665	0.0	0.0
171222	8.0	3.0
171221	0.0	3.0
90649	166.0	3002.0
171220	142.0	180.0
5382	101.0	67.0
5383	33.0	58.0
100419560	3.0	0.0
28619	0.0	11.0
5387	30.0	69.0
28613	0.0	0.0
28614	0.0	14.0
220594	0.0	0.0
28611	0.0	10.0
28612	0.0	0.0
28617	2.0	9.0
5380	0.0	5.0
28616	0.0	5.0
28610	0.0	1.0
5379	392.0	524.0
100420558	0.0	0.0
100420557	3.0	2.0
100420555	0.0	1.0
100420552	0.0	0.0
5393	528.0	1087.0
5394	1981.0	3429.0
5395	323.0	876.0
5396	5810.0	3325.0
101929302	18.0	8.0
28624	0.0	0.0
28625	0.0	0.0
28622	0.0	0.0
28623	0.0	0.0
28628	0.0	0.0
28629	0.0	1.0
28626	0.0	0.0
28627	0.0	1.0
28620	4.0	5.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	2.0	4.0
100419595	0.0	0.0
28602	3.0	7.0
28603	0.0	0.0
101929328	1.0	1.0
28600	0.0	0.0
28601	0.0	5.0
28606	0.0	1.0
101929329	0.0	0.0
100419599	0.0	0.0
256536	0.0	0.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	3595.0	3218.0
53616	493.0	403.0
100420591	0.0	0.0
100420590	0.0	1.0
112802	11.0	0.0
256586	345.0	368.0
171177	9.0	917.0
171169	0.0	7.0
53632	3.0	2.0
53630	13.0	8.0
53635	3598.0	5800.0
53637	19.0	32.0
112840	389.0	969.0
26038	5.0	23.0
26037	985.0	3463.0
653226	5.0	16.0
28699	0.0	0.0
26039	331.0	3052.0
112849	499.0	168.0
112846	2.0	5.0
26030	1035.0	2167.0
28693	0.0	1.0
28694	0.0	0.0
26032	280.0	287.0
28691	1.0	4.0
26031	110.0	213.0
28692	4.0	2.0
26034	46.0	48.0
28697	0.0	0.0
26033	10.0	320.0
28698	0.0	0.0
653232	105.0	84.0
100312803	0.0	0.0
26036	881.0	2580.0
100312806	0.0	123.0
28695	0.0	0.0
26035	1067.0	3032.0
28696	0.0	0.0
653234	2.0	0.0
643898	0.0	0.0
100312801	0.0	4.0
28690	0.0	0.0
26049	11.0	94.0
26048	391.0	417.0
653214	677.0	2368.0
100312819	0.0	0.0
26040	453.0	1354.0
26043	1186.0	3687.0
26045	100.0	15.0
653220	0.0	0.0
26047	2.0	93.0
100312817	0.0	0.0
26046	758.0	2765.0
100312816	0.0	0.0
124817	21.0	38.0
148808	547.0	53.0
378925	1.0	4.0
28679	0.0	0.0
26015	1132.0	1698.0
653247	0.0	0.0
26018	4668.0	5215.0
28677	0.0	4.0
26017	3304.0	4025.0
28678	0.0	0.0
26019	895.0	2103.0
124801	189.0	645.0
28671	1.0	8.0
28672	3.0	4.0
26010	3319.0	4535.0
28670	1.0	3.0
26012	1360.0	3703.0
28675	0.0	0.0
26011	776.0	676.0
28676	0.0	0.0
28673	0.0	8.0
148811	4.0	3.0
26013	100.0	118.0
28674	3.0	4.0
124808	522.0	1725.0
148818	0.0	0.0
112812	67.0	171.0
26027	31.0	97.0
653236	58.0	6.0
28688	2.0	1.0
28689	0.0	5.0
653238	9.0	98.0
112817	335.0	67.0
148823	18.0	4.0
28682	1.0	3.0
28683	1.0	8.0
148824	8.0	3.0
28680	8.0	8.0
653240	0.0	0.0
26020	11539.0	16677.0
28681	1.0	1.0
28686	0.0	0.0
26022	1052.0	1376.0
28684	0.0	9.0
26025	143.0	179.0
26024	181.0	415.0
28685	0.0	1.0
378948	0.0	0.0
378949	0.0	0.0
112885	5.0	6.0
28657	1.0	5.0
653268	21.0	11.0
653269	2.0	15.0
28658	2.0	0.0
28655	0.0	2.0
28656	0.0	2.0
28659	2.0	0.0
28650	0.0	0.0
653275	0.0	0.0
28653	0.0	5.0
28654	0.0	0.0
28651	0.0	0.0
28652	0.0	1.0
100312849	0.0	7.0
102157402	691.0	1038.0
102157400	0.0	0.0
378938	1975.0	6064.0
641298	5.0	25.0
26005	380.0	1928.0
28668	0.0	0.0
28669	5.0	2.0
26007	1292.0	4512.0
28666	0.0	6.0
653259	8.0	9.0
28667	0.0	3.0
26009	985.0	2714.0
28660	0.0	8.0
124857	44.0	3.0
28661	2.0	1.0
26001	4143.0	7663.0
28664	1.0	5.0
26000	2497.0	4972.0
28665	0.0	6.0
26003	3379.0	6214.0
28662	3.0	3.0
26002	24.0	182.0
28663	0.0	0.0
100312850	1.0	8.0
340390	2.0	7.0
340393	0.0	3.0
28639	8.0	15.0
112869	862.0	315.0
28638	162.0	314.0
100312829	5.0	4.0
100312826	0.0	12.0
124842	21.0	11.0
100312825	0.0	0.0
100312828	1.0	29.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	368.0	714.0
100312823	0.0	0.0
339390	118.0	4.0
339396	0.0	0.0
28646	1.0	0.0
378950	0.0	0.0
28647	0.0	3.0
339398	1.0	29.0
378951	0.0	0.0
28644	0.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	637.0	3336.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	0.0	3.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	0.0	1.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	3.0	2.0
100312835	0.0	0.0
100312830	5.0	87.0
646096	0.0	0.0
90799	360.0	810.0
100287345	0.0	0.0
87171	3.0	17.0
87178	633.0	1345.0
100287327	0.0	0.0
100287325	0.0	6.0
100287314	14.0	12.0
26191	17.0	96.0
26190	3077.0	4596.0
100287302	0.0	0.0
26173	4665.0	8634.0
26175	445.0	644.0
154197	6.0	1608.0
5411	1464.0	4607.0
5409	49.0	2.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	2.0
5407	0.0	0.0
5408	1.0	3.0
286002	0.0	5.0
5420	5802.0	3733.0
286006	30.0	51.0
100131546	0.0	0.0
646016	0.0	0.0
5422	479.0	1578.0
51122	867.0	2178.0
51121	412.0	3963.0
51124	1338.0	3100.0
51123	2427.0	2761.0
5412	3045.0	4051.0
51126	1746.0	3807.0
51125	3455.0	2779.0
5413	557.0	1483.0
5414	2003.0	390.0
51128	2943.0	5760.0
51127	4.0	209.0
51129	6919.0	2007.0
646024	0.0	1.0
646023	5.0	1.0
100131539	0.0	2.0
5430	6239.0	19952.0
5431	2530.0	8456.0
286016	8.0	31.0
5432	2803.0	4946.0
100131535	0.0	0.0
5433	759.0	1699.0
105369729	0.0	0.0
51131	1118.0	1146.0
51130	77.0	110.0
51133	2046.0	10482.0
51132	1434.0	4193.0
51135	530.0	1059.0
51134	131.0	551.0
5423	558.0	1556.0
90701	864.0	2271.0
5424	410.0	931.0
51136	458.0	771.0
5425	3626.0	4479.0
51138	1834.0	2663.0
5426	786.0	2176.0
646019	6.0	4.0
5427	28.0	367.0
5428	1956.0	2968.0
5429	234.0	738.0
100131528	0.0	0.0
5440	1665.0	2761.0
5441	10326.0	4753.0
5442	1727.0	2766.0
5443	111.0	4.0
5444	1.0	313.0
51142	7565.0	11940.0
51141	720.0	2360.0
51144	5186.0	5067.0
51143	1297.0	4875.0
51146	1.0	0.0
89758	0.0	2.0
5434	14033.0	9448.0
51148	2012.0	6115.0
5435	12.0	2.0
51147	1318.0	1596.0
5436	1652.0	3267.0
90736	398.0	677.0
51149	490.0	519.0
5437	862.0	2191.0
5438	1317.0	1161.0
5439	1527.0	1371.0
90737	0.0	0.0
5450	8.0	41.0
5451	537.0	2362.0
5452	65.0	120.0
5453	56.0	6.0
5454	13.0	0.0
646049	0.0	0.0
5455	4.0	9.0
51151	0.0	2.0
51150	7249.0	6769.0
51155	679.0	11438.0
51154	1210.0	2210.0
51157	988.0	602.0
51156	0.0	1.0
5445	1929.0	4959.0
5446	69.0	881.0
5447	4676.0	7093.0
5449	1.0	1.0
286042	30.0	156.0
347487	0.0	0.0
5460	8.0	8.0
5462	12.0	89.0
5463	711.0	106.0
5464	9329.0	9256.0
5465	1141.0	432.0
51160	4680.0	4679.0
100287399	0.0	0.0
646052	0.0	0.0
51162	4322.0	419.0
51161	605.0	699.0
51164	2384.0	6920.0
51163	527.0	1260.0
51166	116.0	145.0
51168	22.0	27.0
51167	440.0	1725.0
5456	1.0	1.0
89778	0.0	0.0
5457	1.0	2.0
89777	0.0	0.0
5458	0.0	0.0
5459	2.0	4.0
120824	0.0	0.0
5470	3.0	0.0
5471	177.0	2444.0
347475	9.0	169.0
5473	9.0	0.0
5475	1.0	74.0
5476	5940.0	10683.0
100507097	0.0	0.0
100507096	0.0	0.0
51171	323.0	170.0
100287388	0.0	0.0
100507099	2.0	0.0
51170	3672.0	607.0
100507098	76.0	9.0
51172	583.0	328.0
51175	419.0	312.0
51174	268.0	354.0
51177	1259.0	1131.0
51176	63.0	424.0
51179	4.0	12.0
5467	1201.0	2569.0
5468	10728.0	429.0
89766	2.0	183.0
5469	1025.0	3598.0
89765	10.0	785.0
347468	0.0	0.0
89761	6.0	0.0
5481	1293.0	2623.0
89792	0.0	3.0
90780	2089.0	4849.0
89790	18.0	147.0
5483	13.0	10.0
646077	0.0	0.0
5485	0.0	0.0
5486	8.0	4.0
5487	1.0	0.0
5488	3.0	2.0
646070	0.0	0.0
51182	489.0	1261.0
646074	0.0	0.0
5480	2540.0	4629.0
51181	4144.0	4441.0
51184	1310.0	1095.0
51186	1441.0	2006.0
51185	2205.0	1916.0
100287372	1.0	4.0
51188	502.0	825.0
51187	3647.0	4142.0
5478	8452.0	23759.0
5479	5804.0	9575.0
89797	225.0	598.0
89796	2824.0	1380.0
89795	225.0	190.0
89781	1116.0	1167.0
347454	6.0	34.0
5493	3107.0	2098.0
89780	0.0	1.0
5494	3378.0	6489.0
5495	1816.0	4075.0
5496	4257.0	8816.0
5498	614.0	1332.0
5499	4203.0	10945.0
646080	7.0	25.0
100287369	1.0	1.0
51191	454.0	150.0
646087	0.0	0.0
100287364	0.0	0.0
646086	5.0	8.0
51193	901.0	1472.0
100287366	0.0	0.0
646085	0.0	0.0
51192	237.0	569.0
5491	0.0	1.0
51195	71.0	1482.0
51194	1365.0	2591.0
100287362	0.0	0.0
51196	544.0	827.0
51199	948.0	4435.0
51198	3.0	0.0
5489	0.0	0.0
89782	142.0	1443.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	8.0	2.0
28735	0.0	0.0
28732	0.0	0.0
100507062	6.0	11.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	2.0
28739	0.0	0.0
28736	0.0	1.0
100507066	1.0	1.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	0.0	0.0
119764	0.0	0.0
119765	0.0	0.0
144715	21.0	29.0
286094	0.0	0.0
100859921	0.0	7.0
100859920	0.0	0.0
286097	326.0	63.0
144717	679.0	819.0
100507059	2.0	1.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	9.0	82.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	4.0	15.0
28749	0.0	0.0
100507057	75.0	40.0
100507056	1.0	0.0
100507055	5.0	1.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1639.0	1296.0
347541	0.0	0.0
347544	2.0	3.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	0.0	9.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	0.0	1.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	0.0	0.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	0.0	21.0
100507027	0.0	0.0
286046	25.0	3.0
648630	8.0	62.0
117143	356.0	1227.0
117145	567.0	792.0
117144	4.0	4.0
120787	0.0	0.0
492295	0.0	0.0
347517	30.0	12.0
347516	2.0	0.0
286053	705.0	772.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	1.0	0.0
100507012	0.0	116.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	1.0
286065	0.0	0.0
100131568	0.0	0.0
100131565	0.0	1.0
100131564	200.0	116.0
100507040	0.0	0.0
132719	0.0	0.0
100507046	1.0	2.0
100507044	0.0	5.0
100507043	2.0	329.0
51100	10522.0	6731.0
51102	1415.0	1043.0
51101	313.0	255.0
51104	473.0	600.0
51103	748.0	951.0
51106	231.0	548.0
51105	786.0	24241.0
51108	4541.0	8136.0
51107	6494.0	17884.0
286075	303.0	754.0
51109	1390.0	7227.0
286077	145.0	13667.0
646000	0.0	0.0
132720	4600.0	3115.0
132724	0.0	0.0
100131551	4.0	5.0
100131550	0.0	0.0
100507034	8.0	9.0
100507032	65.0	81.0
119774	0.0	0.0
119772	0.0	0.0
51111	1721.0	4565.0
51110	575.0	470.0
119775	0.0	0.0
51112	1632.0	2078.0
51115	2365.0	2149.0
51114	1904.0	3382.0
51117	1585.0	2134.0
51116	1689.0	2101.0
51119	7456.0	3104.0
51118	871.0	1262.0
26151	618.0	3154.0
26150	2.0	98.0
26153	1680.0	197.0
26152	57.0	89.0
26155	2680.0	5820.0
26154	2.0	307.0
26157	691.0	698.0
26156	5598.0	10757.0
130162	23.0	89.0
100534611	0.0	0.0
100534612	0.0	4.0
26164	553.0	4643.0
117178	89.0	2247.0
117177	158.0	3032.0
26166	524.0	54.0
105379197	3.0	0.0
26165	0.0	0.0
26168	996.0	1501.0
26167	104.0	104.0
26160	800.0	2150.0
100507003	0.0	1.0
100507008	4.0	0.0
26137	19.0	53.0
26136	1274.0	3991.0
28798	0.0	0.0
28799	0.0	0.0
26138	0.0	0.0
28792	0.0	0.0
28793	3.0	74.0
28790	0.0	0.0
117166	1.0	20.0
26130	1466.0	4176.0
28791	0.0	10.0
26133	4490.0	20259.0
28796	10.0	60.0
28797	55.0	106.0
26135	11246.0	19099.0
28794	0.0	0.0
28795	0.0	0.0
26134	35.0	81.0
154150	0.0	0.0
129138	756.0	1290.0
26148	43.0	260.0
26147	1098.0	438.0
26149	89.0	117.0
117154	5.0	31.0
26140	327.0	304.0
553820	0.0	0.0
117153	0.0	4.0
120796	0.0	0.0
117156	0.0	46.0
117155	54.0	79.0
117157	6.0	2.0
120793	0.0	0.0
26146	810.0	2082.0
117159	0.0	0.0
26145	1254.0	1824.0
130195	0.0	0.0
154141	127.0	1004.0
117151	1.0	0.0
26115	604.0	6037.0
28778	20.0	79.0
28779	0.0	0.0
28776	17.0	39.0
28777	0.0	1.0
26119	1388.0	2085.0
26118	2110.0	2016.0
28770	0.0	0.0
28771	0.0	0.0
28774	4.0	35.0
28775	0.0	35.0
28772	1.0	76.0
26112	20939.0	989.0
28773	1.0	0.0
130120	0.0	0.0
28789	0.0	0.0
26128	1331.0	3172.0
28787	0.0	0.0
26127	1230.0	1614.0
132789	783.0	881.0
28788	0.0	0.0
28781	0.0	22.0
201134	874.0	191.0
28780	0.0	2.0
26122	951.0	1405.0
28785	27.0	26.0
144766	0.0	0.0
26121	2037.0	2381.0
28786	0.0	0.0
28783	0.0	0.0
26123	1580.0	3159.0
28784	7.0	66.0
130132	604.0	258.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	0.0
28755	300.0	492.0
100750326	2.0	1.0
28758	1.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	0.0	0.0
201140	1.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	257.0	173.0
28769	0.0	0.0
28760	0.0	0.0
26100	4473.0	4170.0
28763	0.0	0.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	1.0	0.0
117196	0.0	5.0
117195	0.0	22.0
154089	0.0	0.0
100287238	0.0	0.0
201158	57.0	67.0
100287234	0.0	0.0
201164	299.0	205.0
201161	423.0	137.0
201163	1081.0	1143.0
154091	11.0	28.0
154092	6.0	1.0
276719	0.0	0.0
100287229	2.0	2.0
100287227	12.0	19.0
100287226	0.0	107.0
201176	820.0	715.0
100287216	24.0	8.0
100287215	2.0	6.0
201181	42.0	57.0
129099	3.0	169.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	39.0	79.0
130075	0.0	0.0
5510	2990.0	3538.0
166012	2.0	14.0
5509	602.0	3202.0
5500	7885.0	18032.0
5501	6363.0	8564.0
5502	24340.0	385.0
5504	1919.0	4201.0
5506	0.0	0.0
5507	439.0	1389.0
154043	377.0	273.0
5520	1880.0	5228.0
5521	89.0	31.0
193629	3.0	4.0
5519	7993.0	2951.0
26298	5.0	8975.0
26297	771.0	966.0
5511	1491.0	2194.0
5512	1.0	3.0
5514	2005.0	4493.0
5515	3961.0	11215.0
26290	233.0	15.0
5516	4615.0	5532.0
154075	20.0	23.0
26292	516.0	2592.0
26291	0.0	0.0
5518	10458.0	24482.0
5530	2775.0	2227.0
5531	2525.0	9895.0
5532	4315.0	2846.0
5522	15.0	4105.0
5523	533.0	1747.0
5524	4277.0	12367.0
5525	8725.0	8089.0
5526	1100.0	1184.0
5527	3845.0	6176.0
5528	2381.0	3945.0
154064	1.0	2.0
5529	1483.0	4691.0
286122	20.0	7.0
5540	1.0	0.0
5542	0.0	0.0
286128	217.0	694.0
51241	834.0	2214.0
89858	2.0	0.0
89857	84.0	124.0
51244	765.0	964.0
51247	3221.0	7756.0
5533	756.0	706.0
51246	8183.0	11286.0
5534	3731.0	3386.0
51249	664.0	1182.0
5535	3.0	0.0
90835	9.0	100.0
89853	937.0	784.0
5536	1296.0	2755.0
51248	1385.0	2583.0
5537	4944.0	5069.0
5538	4165.0	10158.0
5539	0.0	0.0
28907	0.0	6.0
286133	5118.0	76.0
28908	62.0	343.0
28905	3.0	0.0
100131418	0.0	0.0
5550	1134.0	2457.0
28906	3.0	5.0
286135	0.0	0.0
5551	185.0	97.0
5552	6112.0	1519.0
100131415	0.0	0.0
5553	0.0	0.0
28909	0.0	0.0
5554	9.0	21.0
28900	0.0	0.0
28903	0.0	1.0
28904	1.0	10.0
28901	1.0	11.0
28902	0.0	1.0
51250	646.0	594.0
51252	221.0	124.0
51251	661.0	1506.0
89849	252.0	652.0
89848	312.0	647.0
51253	3359.0	4081.0
89846	142.0	1698.0
51256	316.0	1021.0
89845	430.0	1286.0
51255	2637.0	3032.0
51258	3009.0	4744.0
5544	0.0	30.0
51257	5437.0	1860.0
5545	0.0	0.0
5546	1975.0	6515.0
5547	6864.0	5839.0
51259	412.0	591.0
90826	363.0	712.0
5549	17645.0	1045.0
286140	26.0	46.0
90827	0.0	0.0
286144	1009.0	2224.0
5562	2028.0	3377.0
286148	1085.0	2236.0
5563	186.0	268.0
90861	2536.0	40087.0
5564	1417.0	2053.0
90864	103.0	337.0
5565	629.0	2060.0
51260	619.0	851.0
51263	830.0	2224.0
100287296	0.0	0.0
51265	26.0	31.0
51264	1643.0	2227.0
51267	879.0	79.0
51266	0.0	3.0
5555	0.0	1.0
51268	12.0	39.0
89876	60.0	279.0
5557	133.0	274.0
5558	263.0	966.0
89874	20.0	25.0
90859	7.0	5.0
89872	2.0	0.0
286151	5.0	10.0
89870	1.0	1.0
5570	26.0	2287.0
5571	2933.0	4199.0
5573	11427.0	21871.0
90850	1156.0	4690.0
5574	2.0	0.0
90853	18.0	143.0
5575	1305.0	3502.0
5576	1951.0	7302.0
51270	0.0	4.0
100192378	70.0	16.0
51272	2340.0	5162.0
51271	3013.0	3075.0
51274	2582.0	2632.0
100287284	1.0	2.0
51276	151.0	261.0
89869	0.0	1.0
51275	539.0	414.0
51278	1668.0	2784.0
51277	185.0	337.0
5566	6288.0	6386.0
89866	2.0	5.0
51279	1872.0	2788.0
5567	1492.0	3021.0
90843	1694.0	3644.0
5568	0.0	0.0
5569	143.0	139.0
89891	1104.0	5043.0
5580	2888.0	10302.0
89890	595.0	1479.0
5581	528.0	544.0
5582	0.0	0.0
5583	2392.0	1728.0
5584	534.0	5747.0
5585	8818.0	7326.0
5586	1727.0	2707.0
5587	549.0	177.0
100287279	0.0	1.0
51281	301.0	1301.0
51280	1323.0	17908.0
51283	2912.0	5381.0
100287272	0.0	3.0
51282	2493.0	9331.0
51285	979.0	296.0
51284	90.0	345.0
51287	1225.0	2169.0
119722	0.0	2.0
51286	2.0	5.0
51289	0.0	4.0
100287270	0.0	0.0
5577	25035.0	3754.0
5578	361.0	272.0
5579	91.0	151.0
89894	332.0	340.0
5591	3399.0	22690.0
5592	407.0	650.0
90871	1951.0	1086.0
5593	49.0	152.0
5594	3830.0	10274.0
347598	0.0	0.0
5595	8097.0	6181.0
5596	24.0	3.0
5597	771.0	2662.0
90874	510.0	474.0
5598	653.0	968.0
51290	1589.0	2656.0
51292	2115.0	3689.0
5590	37.0	1562.0
51291	263.0	1419.0
100287266	2.0	0.0
51294	2620.0	678.0
100287261	0.0	0.0
51293	3621.0	2560.0
51296	1392.0	843.0
51295	2194.0	2100.0
51298	0.0	13.0
51297	59.0	15.0
51299	9603.0	309.0
119710	552.0	360.0
5588	12.0	39.0
5589	10113.0	16485.0
90865	4432.0	690.0
89887	222.0	428.0
89886	0.0	7.0
89885	26.0	17.0
89884	3.0	48.0
89883	0.0	0.0
89882	0.0	0.0
286101	642.0	2139.0
286102	0.0	0.0
286103	2.0	11.0
347584	0.0	0.0
5599	709.0	1248.0
347687	1.0	1.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	0.0
53822	10.0	2.0
53820	0.0	120.0
53826	1580.0	337.0
53827	4708.0	2984.0
345016	0.0	2.0
347673	0.0	0.0
53828	0.0	2.0
53829	118.0	134.0
347675	0.0	1.0
28866	0.0	0.0
100507173	1.0	4.0
26205	738.0	5183.0
132625	1.0	0.0
28864	0.0	1.0
100507171	132.0	332.0
28865	0.0	2.0
26207	1950.0	887.0
100507178	5.0	11.0
26206	36.0	33.0
28869	0.0	0.0
100131493	0.0	0.0
28862	2.0	2.0
28863	0.0	1.0
28861	0.0	2.0
53833	156.0	39.0
53834	3005.0	1157.0
53831	2.0	20.0
53832	108.0	2980.0
53838	1245.0	1851.0
53836	0.0	16.0
144608	50.0	141.0
28833	0.0	0.0
28834	1.0	11.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	0.0
100750246	0.0	0.0
100750247	1.0	3.0
100131481	0.0	0.0
53840	19.0	22.0
53841	0.0	19.0
28830	0.0	0.0
53842	0.0	0.0
100131478	0.0	1.0
28847	0.0	3.0
102060282	38.0	6.0
28819	0.0	0.0
28817	20.0	134.0
28818	0.0	1.0
100131469	0.0	0.0
28811	0.0	0.0
28812	1.0	0.0
28810	0.0	0.0
28815	42.0	273.0
28816	25.0	83.0
28813	52.0	264.0
100507143	0.0	26.0
28814	28.0	5.0
51201	1062.0	766.0
119687	0.0	0.0
51200	12.0	55.0
51203	34.0	1633.0
51202	32.0	36.0
51205	429.0	1301.0
51204	932.0	1179.0
51207	0.0	20.0
51206	8.0	11.0
119682	0.0	0.0
51209	91.0	215.0
51208	17.0	1.0
28828	0.0	0.0
100507135	6.0	1.0
28829	0.0	0.0
100131457	0.0	1.0
28822	7.0	43.0
28823	27.0	91.0
28820	14.0	220.0
100131454	13.0	30.0
28821	0.0	4.0
28826	0.0	0.0
28827	0.0	0.0
100131451	0.0	0.0
28824	0.0	18.0
28825	52.0	88.0
119678	0.0	0.0
119679	0.0	0.0
89801	231.0	227.0
51214	7.0	4.0
51213	0.0	0.0
51218	2326.0	2830.0
286183	0.0	0.0
286184	0.0	0.0
286186	0.0	0.0
286187	4.0	6.0
286189	23.0	2.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	0.0	1.0
89839	22.0	98.0
89838	0.0	1.0
89837	0.0	0.0
100507170	0.0	0.0
51222	5445.0	1788.0
51225	650.0	270.0
286190	1.0	2.0
89832	3.0	3.0
51224	0.0	1.0
51227	1211.0	929.0
51226	4629.0	524.0
51228	1672.0	2293.0
347613	3.0	27.0
28808	0.0	0.0
28809	3.0	21.0
28806	0.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	40.0	25.0
28800	0.0	0.0
28801	0.0	0.0
28804	1.0	4.0
28805	0.0	0.0
28802	0.0	0.0
28803	4.0	24.0
51230	1392.0	17739.0
90809	1189.0	1451.0
51232	14298.0	6921.0
51231	1167.0	2127.0
51234	3091.0	3274.0
51233	7.0	0.0
89822	0.0	11.0
51236	778.0	3691.0
51237	50.0	744.0
51239	403.0	512.0
90806	777.0	2959.0
100507102	4.0	3.0
129049	130.0	63.0
154007	430.0	1637.0
26279	4.0	32.0
203859	153.0	16.0
26272	458.0	479.0
26271	106.0	610.0
26273	1808.0	2785.0
26276	451.0	903.0
26275	1693.0	2156.0
26278	463.0	1566.0
26277	2719.0	2580.0
26270	662.0	940.0
26285	0.0	0.0
26284	1472.0	3389.0
26287	17.0	7.0
26286	1408.0	2400.0
26289	64.0	812.0
26281	0.0	1.0
26280	4.0	18.0
100507127	0.0	2.0
100507125	1.0	3.0
129025	0.0	0.0
26258	1936.0	3405.0
26257	0.0	2.0
26259	393.0	1263.0
26251	2.0	7.0
168667	291.0	32.0
26254	4.0	0.0
26253	60.0	6.0
26256	17.0	404.0
144699	437.0	768.0
26255	0.0	1.0
100507114	0.0	2.0
100507113	2.0	13.0
100507118	0.0	5.0
100507117	2.0	5.0
26269	1378.0	1094.0
26268	1944.0	3862.0
201229	779.0	184.0
26261	19.0	22.0
119696	0.0	0.0
26260	1897.0	2311.0
26263	673.0	2186.0
119694	0.0	0.0
26262	1476.0	3906.0
201232	96.0	209.0
119695	0.0	0.0
26267	246.0	210.0
26266	47.0	60.0
119692	0.0	0.0
130074	6264.0	7005.0
129080	66.0	1522.0
28899	0.0	0.0
26235	939.0	1164.0
26238	31.0	7.0
28897	0.0	0.0
28898	0.0	6.0
100750225	4.0	33.0
26239	0.0	0.0
28891	0.0	1.0
28892	0.0	2.0
26230	196.0	247.0
201243	0.0	0.0
28890	0.0	0.0
26232	140.0	1797.0
28895	0.0	0.0
26231	168.0	243.0
28896	0.0	0.0
26234	9485.0	16112.0
28893	0.0	0.0
26233	278.0	1346.0
28894	0.0	0.0
144638	0.0	10.0
132660	307.0	1025.0
26247	0.0	0.0
