id	17ceeaa5-3ce3-4b34-8a52-fadcd8c8e893	130c9498-fa87-4c5b-82b7-60fa417c56d2
55757	2111.0	2027.0
79706	1108.0	1453.0
55756	1910.0	7997.0
429	1.0	18.0
79705	2262.0	535.0
79707	1652.0	3366.0
79709	6261.0	18800.0
256815	8.0	129.0
101927273	0.0	0.0
101927275	74.0	119.0
7402	31491.0	3843.0
7401	1.0	10.0
80714	34.0	73.0
101927279	14.0	21.0
653820	28.0	215.0
100133093	0.0	0.0
80712	1.0	2.0
102723547	0.0	1.0
55762	748.0	1053.0
55761	7838.0	10304.0
430	43.0	34.0
55760	2948.0	5896.0
79731	1102.0	2118.0
432	59.0	76.0
79730	474.0	444.0
340602	0.0	0.0
79733	53.0	663.0
433	57.0	21.0
55766	4702.0	8751.0
434	19.0	14.0
55765	165.0	739.0
79735	3879.0	1743.0
435	739.0	670.0
55764	2867.0	5415.0
55763	4681.0	6139.0
79734	395.0	574.0
436	13.0	10.0
55769	3090.0	2940.0
79736	419.0	367.0
438	4.0	0.0
79739	1278.0	936.0
55768	2512.0	4547.0
439	3335.0	7025.0
79738	2626.0	1273.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	4.0	6.0
80709	3770.0	1609.0
677803	0.0	0.0
7411	2985.0	6024.0
677800	2.0	0.0
7410	2171.0	8444.0
677801	0.0	0.0
101927289	69.0	23.0
7412	2369.0	3540.0
101927288	76.0	22.0
80704	22030.0	243.0
102723538	0.0	0.0
80701	1.0	0.0
677808	2.0	5.0
677809	0.0	0.0
677806	0.0	1.0
80705	462.0	119.0
677807	6.0	4.0
55773	3924.0	5285.0
440	1142.0	2912.0
100652997	0.0	0.0
55771	419.0	3266.0
79720	1932.0	3366.0
443	1369.0	32.0
55770	3377.0	3670.0
79722	42.0	25.0
444	50228.0	53738.0
55777	2231.0	894.0
55776	1298.0	2387.0
445	14179.0	45472.0
55775	1214.0	2775.0
79724	2461.0	9891.0
79723	576.0	2493.0
447	6.0	25.0
79726	2253.0	1744.0
7404	0.0	0.0
7403	4342.0	3374.0
79725	442.0	559.0
449	0.0	3.0
79728	1355.0	4909.0
55779	978.0	1777.0
55778	579.0	526.0
79727	0.0	1.0
7405	4277.0	3092.0
7408	3819.0	6944.0
7407	3100.0	4198.0
79729	395.0	729.0
7409	923.0	1312.0
101927295	0.0	0.0
7422	5810.0	11177.0
100422711	0.0	0.0
7421	1770.0	6102.0
100422712	30.0	14.0
7424	1232.0	605.0
7423	10960.0	5418.0
80737	127.0	110.0
80736	1690.0	8095.0
100422716	0.0	0.0
65109	1034.0	2062.0
65108	10248.0	61708.0
55780	1146.0	1085.0
80739	74.0	8.0
450	2.0	0.0
55784	821.0	190.0
79751	693.0	4926.0
80740	5.0	2.0
451	0.0	0.0
79750	1511.0	10882.0
55783	2627.0	1682.0
79753	1771.0	2022.0
55781	1895.0	1894.0
79752	3339.0	3583.0
454	0.0	5.0
79755	410.0	62.0
55788	7894.0	2254.0
455	2.0	6.0
55787	4858.0	4109.0
79754	2737.0	13914.0
55786	926.0	1092.0
80742	824.0	648.0
55785	2286.0	3177.0
80741	120.0	45.0
92715	897.0	1979.0
7415	21019.0	23753.0
79759	197.0	688.0
7414	20696.0	24680.0
79758	1449.0	468.0
7417	4937.0	8738.0
55789	93.0	746.0
92714	1472.0	4059.0
7416	9059.0	17463.0
7419	5850.0	17083.0
7418	1.0	0.0
65110	2226.0	2122.0
7431	250454.0	50694.0
7430	8154.0	19828.0
7433	1456.0	189.0
7432	54.0	5.0
7434	183.0	0.0
80726	844.0	260.0
65117	5739.0	8260.0
80725	503.0	329.0
80724	1680.0	3784.0
80723	1166.0	119.0
102723518	0.0	0.0
55791	1221.0	2701.0
55790	1578.0	411.0
80728	456.0	2160.0
460	282.0	1002.0
102723513	13.0	0.0
80727	2652.0	12154.0
462	3.0	13.0
55795	2946.0	3036.0
79740	8.0	8.0
463	4889.0	1753.0
55794	668.0	1086.0
55793	3667.0	2745.0
79742	5294.0	759.0
102723510	29.0	60.0
79744	757.0	1037.0
466	1884.0	2361.0
55799	134.0	37.0
467	1833.0	2584.0
55798	1671.0	2757.0
468	18170.0	21994.0
79746	3670.0	1734.0
80731	344.0	15.0
55796	3709.0	2657.0
79745	5812.0	1195.0
469	0.0	0.0
79748	1.0	0.0
79747	1.0	3.0
7425	4.0	25.0
7428	3282.0	6755.0
92703	2853.0	7803.0
7429	4.0	3.0
7442	15.0	18.0
7441	0.0	0.0
7444	1418.0	3141.0
7443	822.0	2013.0
101927233	71.0	20.0
254251	938.0	1055.0
471	4026.0	9186.0
472	8571.0	4950.0
473	17422.0	11351.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	1766.0	3266.0
103689846	2.0	2.0
476	42873.0	54717.0
103689845	1.0	19.0
477	16695.0	49.0
478	53.0	170.0
479	7.0	0.0
100135756	0.0	0.0
7436	2861.0	995.0
7439	612.0	211.0
7451	33.0	6.0
7450	52647.0	6204.0
7453	7208.0	5317.0
7455	13.0	24.0
100147744	0.0	0.0
7454	813.0	500.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	0.0	2.0
7456	7184.0	2782.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	17.0	0.0
254263	81.0	861.0
480	87.0	56.0
481	5438.0	18174.0
482	512.0	39.0
483	4909.0	12209.0
484	1.0	1.0
100133100	0.0	1.0
485	6.0	3.0
486	43.0	4.0
487	263.0	137.0
488	20274.0	45861.0
100133103	0.0	0.0
489	2038.0	389.0
7448	16.0	18.0
7447	522.0	503.0
7462	558.0	698.0
100147751	3.0	0.0
7461	1336.0	1122.0
100147752	11.0	1.0
7464	1405.0	4380.0
100147754	0.0	0.0
7466	4821.0	4514.0
100147755	0.0	0.0
7465	3272.0	10530.0
100422635	1.0	0.0
100147756	0.0	0.0
7468	4071.0	10679.0
100147757	0.0	0.0
100422636	0.0	4.0
100147758	1.0	0.0
256892	0.0	0.0
101927258	9.0	0.0
100147759	0.0	0.0
490	7779.0	5200.0
491	61.0	12.0
492	9.0	4.0
493	26899.0	16296.0
495	4.0	0.0
254225	2345.0	2292.0
496	3.0	1.0
254228	1598.0	700.0
498	29256.0	43009.0
7458	16098.0	16292.0
100147750	13.0	28.0
7473	184.0	440.0
100147762	0.0	0.0
7472	610.0	1020.0
100422642	7.0	3.0
7475	74.0	28.0
134701	6.0	0.0
7474	1909.0	10766.0
100422644	0.0	0.0
7477	121.0	764.0
100147766	2.0	5.0
101927265	0.0	0.0
7476	3.0	2.0
100147767	0.0	0.0
7479	9.0	5.0
100147768	0.0	0.0
7478	4.0	0.0
100147769	0.0	0.0
254240	2.0	0.0
7471	7.0	0.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	1347.0	1719.0
100147760	0.0	0.0
100147761	2.0	0.0
7484	21.0	3.0
7483	397.0	366.0
7486	2596.0	6715.0
7485	2146.0	1397.0
100422656	0.0	1.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1612.0	3005.0
7480	318.0	10.0
100419004	2.0	0.0
7482	465.0	135.0
100419006	0.0	0.0
7481	2142.0	19.0
100419005	0.0	0.0
100133139	1.0	0.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	14.0	7.0
7494	0.0	0.0
100422666	17.0	15.0
7499	3717.0	168.0
7498	1329.0	213.0
7490	115.0	4367.0
100420005	35.0	1.0
100420003	4.0	9.0
100422674	1.0	1.0
100419023	1.0	0.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	18.0	2.0
101927217	19.0	20.0
100419028	25.0	182.0
101927219	0.0	2.0
55700	7881.0	6474.0
254268	30.0	21.0
55704	3220.0	1124.0
55703	1269.0	1798.0
122706	1.0	0.0
55702	728.0	628.0
55701	6906.0	1819.0
55707	4276.0	4403.0
55706	2673.0	8180.0
122704	1176.0	2134.0
55705	7377.0	20298.0
100420012	2.0	0.0
100422686	1.0	0.0
55709	745.0	1163.0
101927221	450.0	441.0
101927220	1.0	1.0
100419031	26.0	10.0
101927222	4.0	0.0
101927224	0.0	0.0
100133161	56.0	37.0
100133162	4.0	0.0
100133163	0.0	2.0
100419038	0.0	0.0
100133168	5.0	0.0
55711	1748.0	9730.0
55715	1134.0	685.0
55714	4514.0	478.0
55713	477.0	652.0
100420028	11.0	18.0
102723590	0.0	0.0
55719	3974.0	4667.0
55718	2611.0	5878.0
55717	5660.0	4486.0
55716	1476.0	1407.0
100420033	5.0	3.0
100420030	2.0	0.0
100419040	0.0	0.0
100419042	1.0	0.0
677798	0.0	0.0
158724	0.0	0.0
677799	10.0	17.0
100419041	1.0	0.0
120103	814.0	2215.0
65080	1749.0	2266.0
65082	1383.0	2370.0
100422690	2.0	3.0
100422691	57.0	56.0
122769	450.0	1318.0
65084	4367.0	4189.0
65083	2399.0	3198.0
100420044	1.0	0.0
100420043	0.0	1.0
100419054	0.0	0.0
100420042	1.0	0.0
100419056	50.0	3.0
92691	161.0	83.0
100420049	2.0	0.0
65095	1854.0	5196.0
65094	768.0	1887.0
100420047	1.0	3.0
100420046	1.0	4.0
100420055	0.0	0.0
132112	1.0	0.0
100419068	0.0	0.0
158747	2030.0	1543.0
100420051	2.0	16.0
100419062	0.0	0.0
677778	33.0	77.0
677779	0.0	0.0
677776	0.0	2.0
677777	1.0	9.0
90060	880.0	1748.0
146760	1037.0	2389.0
100419069	1.0	0.0
146754	287.0	90.0
122742	0.0	0.0
122740	0.0	0.0
100419070	5.0	10.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	2.0	13.0
122748	0.0	0.0
677780	0.0	1.0
100420063	3.0	3.0
100419075	15.0	7.0
100419074	0.0	1.0
90050	2.0	0.0
144110	1074.0	851.0
146771	5.0	3.0
144100	2001.0	2229.0
144106	70.0	32.0
677796	8.0	13.0
677797	0.0	0.0
144108	3964.0	4514.0
677794	2.0	6.0
677795	0.0	0.0
677792	0.0	0.0
677793	3.0	10.0
677790	4.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	268.0	256.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	4.0	0.0
100505474	1.0	0.0
100505475	3.0	1.0
100419095	0.0	0.0
100420080	2.0	6.0
90070	8.0	16.0
90075	368.0	484.0
134728	585.0	397.0
388610	696.0	1708.0
388611	90.0	151.0
146705	444.0	670.0
388650	2918.0	685.0
122786	10893.0	6597.0
120126	0.0	0.0
388646	17.0	3.0
146713	8.0	9.0
146712	212.0	412.0
388649	4.0	5.0
349075	348.0	537.0
100505494	419.0	356.0
100505495	1105.0	153.0
120114	218.0	91.0
388633	11.0	31.0
146723	5.0	0.0
388630	684.0	137.0
146722	100.0	137.0
122773	453.0	106.0
219902	583.0	376.0
65244	1668.0	5745.0
100505683	28.0	11.0
65243	140.0	471.0
90204	896.0	1681.0
100505687	258.0	83.0
90203	2412.0	784.0
65249	554.0	1292.0
102723626	1.0	6.0
79890	1412.0	928.0
100505681	121.0	59.0
79892	6257.0	15441.0
79891	610.0	505.0
120071	711.0	3527.0
79894	1933.0	6749.0
79893	5946.0	5285.0
79896	958.0	1863.0
79895	1513.0	179.0
388789	2041.0	2895.0
79898	518.0	626.0
120065	3.0	0.0
120066	3.0	0.0
79897	225.0	281.0
28299	8491.0	271.0
79899	1461.0	542.0
92856	2856.0	4108.0
219931	1073.0	800.0
100505678	197.0	147.0
100505679	5.0	1.0
100505676	12.0	17.0
220906	2018.0	3494.0
65258	1307.0	1811.0
80868	32.0	11.0
168002	697.0	2.0
653737	22.0	25.0
79883	230.0	553.0
79882	4551.0	3180.0
79885	1201.0	3088.0
79884	1662.0	1628.0
79887	4234.0	2003.0
79886	892.0	781.0
79888	4649.0	25284.0
219927	1332.0	2642.0
65251	949.0	1484.0
65250	2905.0	3056.0
65264	6848.0	9646.0
65263	541.0	3070.0
65266	469.0	570.0
65265	4012.0	9177.0
65268	1542.0	1253.0
65267	221.0	68.0
90226	0.0	21.0
102723605	0.0	0.0
220930	449.0	207.0
641776	0.0	0.0
219938	0.0	0.0
65260	1780.0	4312.0
100505696	818.0	549.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	121.0	389.0
653753	0.0	0.0
100505692	16.0	35.0
653758	45.0	55.0
388799	8.0	5.0
80896	932.0	1042.0
388795	3.0	5.0
80895	1132.0	1533.0
388796	482.0	1817.0
220929	1751.0	854.0
132014	761.0	604.0
349149	215.0	390.0
100505641	19167.0	18053.0
219965	0.0	0.0
219960	3.0	6.0
653789	7.0	4.0
653794	0.0	0.0
677763	1.0	2.0
100505648	288.0	175.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	2.0
90231	3607.0	7532.0
349136	937.0	423.0
90233	861.0	1245.0
677769	0.0	0.0
677767	10.0	0.0
219972	6351.0	1798.0
677768	15.0	32.0
677765	3.0	1.0
219970	266.0	1587.0
100505633	415.0	7.0
677766	0.0	0.0
205327	1412.0	1659.0
146664	21.0	6.0
653781	3.0	5.0
653784	818.0	1924.0
677774	1.0	0.0
677775	2.0	0.0
100505636	214.0	84.0
677772	3.0	2.0
677773	0.0	0.0
677770	0.0	2.0
677771	0.0	0.0
219968	0.0	0.0
219988	3987.0	9054.0
100505663	0.0	0.0
408029	0.0	0.0
220979	220.0	191.0
219986	0.0	0.0
90268	2110.0	4512.0
219983	1.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	5919.0	6307.0
220974	0.0	1.0
28231	293.0	108.0
28232	2260.0	995.0
28234	2.0	4.0
158674	5.0	17.0
340784	2.0	0.0
220965	1243.0	65.0
349114	172.0	215.0
219995	10.0	99.0
146691	5803.0	2931.0
219990	0.0	0.0
339799	295.0	283.0
220963	401.0	301.0
501	8810.0	2434.0
651144	2.0	2.0
90249	71.0	208.0
504	1.0	2.0
506	35748.0	76206.0
100505659	0.0	0.0
507	2.0	0.0
509	8252.0	19489.0
101927195	0.0	0.0
168090	0.0	0.0
100505601	15.0	6.0
101978785	47.0	0.0
339781	1.0	2.0
594840	0.0	0.0
594842	71.0	24.0
220992	288.0	813.0
339788	3.0	0.0
339789	3.0	0.0
339779	1.0	0.0
79810	1324.0	924.0
55843	675.0	314.0
55841	4616.0	7853.0
79812	7988.0	1294.0
513	1196.0	1208.0
79811	7736.0	8740.0
55840	219.0	168.0
79814	89.0	783.0
55847	991.0	4229.0
514	11749.0	22844.0
55846	1985.0	1665.0
515	7548.0	11026.0
79813	4583.0	7760.0
79816	50.0	147.0
516	1989.0	4066.0
55845	13470.0	20439.0
79815	3867.0	6968.0
517	12949.0	22079.0
55844	2154.0	3365.0
518	9520.0	12136.0
79818	1656.0	4093.0
79817	3559.0	181.0
256949	574.0	61.0
55848	861.0	1314.0
79819	409.0	324.0
220988	17509.0	17182.0
594837	5.0	7.0
594838	6.0	9.0
594839	23.0	72.0
220980	41.0	6.0
339778	19.0	36.0
55850	1227.0	1184.0
339768	24.0	21.0
520	2.0	1.0
55854	5076.0	5829.0
521	3468.0	5236.0
522	5242.0	5974.0
55853	7.0	12.0
523	7241.0	10281.0
55852	7572.0	16016.0
79801	212.0	2147.0
79800	857.0	310.0
55851	2022.0	5227.0
525	536.0	187.0
55858	3841.0	13613.0
79803	1122.0	1799.0
55857	2458.0	1031.0
79802	20.0	151.0
526	8620.0	6466.0
55856	1818.0	1998.0
79805	771.0	1436.0
527	1351.0	3966.0
528	6433.0	11699.0
55855	10.0	18.0
79804	464.0	28.0
529	8728.0	12379.0
79807	720.0	1189.0
79809	2695.0	1374.0
256957	4.0	2.0
55859	35.0	6.0
100505624	8.0	26.0
100505621	6.0	0.0
7500	0.0	0.0
339761	58.0	57.0
80818	6765.0	6750.0
80817	1249.0	949.0
80816	243.0	22.0
339766	2.0	1.0
55861	231.0	629.0
55860	4190.0	3135.0
79830	1097.0	1692.0
105377240	0.0	0.0
340745	1.0	1.0
79832	6896.0	10444.0
80821	2255.0	2006.0
533	3807.0	16368.0
80820	3861.0	528.0
79831	235.0	447.0
102723680	0.0	0.0
55863	2000.0	3379.0
79834	9463.0	3961.0
534	80.0	172.0
535	5952.0	3451.0
55862	4873.0	1332.0
79833	862.0	1746.0
340749	1.0	1.0
105377243	0.0	0.0
55869	1034.0	2036.0
79836	704.0	158.0
537	8251.0	23164.0
79838	721.0	2535.0
538	2750.0	1090.0
55867	6.0	1.0
79837	2648.0	8270.0
539	4601.0	4389.0
79839	164.0	217.0
594855	0.0	0.0
7512	1291.0	6.0
594857	0.0	0.0
7511	3065.0	5170.0
339751	15.0	50.0
55872	296.0	4982.0
256933	4.0	1.0
540	798.0	1729.0
55871	595.0	1232.0
55870	17658.0	15315.0
541	9.0	0.0
542	0.0	0.0
55876	986.0	694.0
543	0.0	0.0
79820	101.0	103.0
544	0.0	0.0
79823	416.0	558.0
545	3492.0	4413.0
546	13006.0	9354.0
79822	1207.0	344.0
79825	179.0	33.0
547	123.0	247.0
7503	18336.0	978.0
100505616	85.0	98.0
55879	22.0	2156.0
549	1377.0	552.0
79827	19126.0	1505.0
7504	145.0	246.0
79829	1161.0	3473.0
7507	1197.0	565.0
79828	1455.0	1659.0
641700	648.0	116.0
7508	4530.0	2685.0
100505619	2.0	0.0
101927150	9.0	24.0
653707	0.0	0.0
101927152	4.0	4.0
101927155	34.0	55.0
7520	25127.0	32272.0
92822	765.0	604.0
80835	19.0	7.0
101927158	40.0	101.0
80834	0.0	0.0
80833	4792.0	1224.0
339742	0.0	0.0
653702	363.0	614.0
339745	4395.0	3340.0
550	5652.0	9890.0
79850	653.0	1316.0
551	2.0	0.0
339736	1.0	0.0
79852	34.0	81.0
552	1657.0	368.0
256987	5244.0	4467.0
553	1.0	1.0
554	340.0	8.0
79854	25.0	36.0
79853	3.0	2.0
55885	2647.0	642.0
79856	248.0	707.0
55884	4954.0	10367.0
100652885	6.0	0.0
7514	15788.0	28780.0
79858	842.0	525.0
558	10843.0	2572.0
92815	376.0	1432.0
7516	206.0	1345.0
55889	0.0	0.0
7515	2133.0	2335.0
55888	348.0	180.0
7518	438.0	896.0
7517	390.0	746.0
7532	29365.0	24512.0
100422821	0.0	0.0
7531	36607.0	47359.0
7534	42713.0	94242.0
100422823	0.0	0.0
7533	9125.0	17861.0
101927167	142.0	6.0
100422824	2.0	0.0
65217	7.0	3.0
80824	6884.0	12493.0
100422826	0.0	0.0
340719	543.0	454.0
80823	814.0	685.0
100422827	0.0	0.0
100422828	3.0	0.0
55890	1063.0	880.0
80829	8933.0	11243.0
100422829	0.0	1.0
144097	715.0	3829.0
55894	0.0	0.0
55893	7630.0	10497.0
55892	1665.0	2168.0
563	46339.0	68885.0
79841	41.0	78.0
55891	4.0	13.0
79840	66.0	22.0
80832	1263.0	335.0
79843	452.0	56.0
55898	5642.0	5333.0
80831	3.0	1.0
55897	320.0	309.0
566	7.0	8.0
79842	424.0	434.0
79845	554.0	923.0
567	145428.0	131633.0
80830	19711.0	4074.0
79844	203.0	428.0
79847	187.0	397.0
7525	6657.0	7617.0
79846	707.0	296.0
79849	3.0	12.0
79848	1267.0	3004.0
7526	38.0	29.0
7529	26096.0	48240.0
7528	10786.0	10935.0
101927171	5.0	3.0
92806	393.0	379.0
65220	5654.0	5555.0
92840	801.0	2266.0
7541	1967.0	1595.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	5856.0	5817.0
7542	427.0	852.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	140.0	961.0
100422834	0.0	0.0
7544	1.0	0.0
100422835	0.0	0.0
102723647	22.0	3.0
653720	37.0	0.0
100422837	0.0	0.0
80856	5931.0	3328.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	2.0	2.0
79870	635.0	783.0
571	4387.0	1908.0
572	1218.0	1978.0
79872	3327.0	3977.0
573	4645.0	3447.0
79871	2093.0	2306.0
79874	660.0	1442.0
102723641	69.0	9.0
575	71.0	33.0
79873	330.0	385.0
79876	2806.0	3117.0
576	565.0	4018.0
340706	417.0	1035.0
577	80.0	3.0
79875	6253.0	5791.0
80864	65.0	42.0
578	656.0	1004.0
80863	292.0	252.0
579	13.0	104.0
79877	3201.0	3011.0
80862	628.0	265.0
7536	14289.0	18625.0
79879	187.0	192.0
7535	283.0	74.0
7538	15076.0	5378.0
7539	560.0	311.0
7552	1183.0	1694.0
101927186	0.0	0.0
100422841	2.0	0.0
7551	2611.0	4277.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	678.0	863.0
7553	1401.0	3504.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	825.0	1071.0
7555	28503.0	30400.0
100422846	2.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	576.0	2533.0
581	1017.0	3042.0
582	181.0	155.0
583	3442.0	1879.0
79861	53.0	32.0
79863	1070.0	1639.0
585	1424.0	1546.0
100652899	1.0	2.0
586	2725.0	2366.0
79862	478.0	848.0
102723631	0.0	0.0
587	1299.0	2157.0
79865	117.0	6.0
80854	31170.0	6554.0
80853	5406.0	2912.0
79864	944.0	476.0
80852	196.0	34.0
79867	1647.0	4154.0
254312	9.0	0.0
79866	250.0	718.0
80851	2648.0	4701.0
79869	6191.0	10602.0
7547	2.0	2.0
7546	42.0	249.0
79868	1766.0	2050.0
7549	648.0	660.0
256979	6.0	3.0
101927193	20.0	0.0
7561	1271.0	1232.0
7562	920.0	882.0
7565	605.0	474.0
101927111	132.0	111.0
7564	920.0	1509.0
7567	313.0	202.0
7566	646.0	724.0
101927112	0.0	0.0
101927117	19.0	10.0
590	470.0	69.0
339822	8.0	32.0
593	356.0	285.0
594	2439.0	1459.0
595	7250.0	19266.0
596	8476.0	2146.0
597	173.0	263.0
598	4024.0	6591.0
599	6287.0	3184.0
7559	3606.0	4187.0
7572	10678.0	10035.0
7571	89.0	55.0
7574	920.0	2420.0
101929780	115.0	128.0
7576	1409.0	2394.0
7577	0.0	1.0
101927126	106.0	95.0
101927125	8.0	296.0
101927129	3.0	0.0
7570	2533.0	2335.0
339804	270.0	164.0
7569	781.0	1293.0
7568	38.0	99.0
101978719	1.0	2.0
7582	3913.0	2668.0
7584	505.0	1008.0
7587	3396.0	4463.0
7586	12557.0	15866.0
7589	500.0	496.0
101927134	1.0	1.0
7581	5644.0	7438.0
7580	2540.0	3830.0
100652988	436.0	126.0
7579	397.0	562.0
7594	1932.0	5445.0
7593	812.0	872.0
7596	1285.0	1026.0
7597	1273.0	1073.0
101927149	0.0	0.0
7592	1469.0	1921.0
100652974	0.0	0.0
254359	1034.0	1206.0
100133005	24.0	9.0
101929730	83.0	2.0
101929736	22.0	31.0
55803	1081.0	1324.0
55802	4082.0	4223.0
55801	3.0	1.0
55800	435.0	16.0
55806	821.0	1402.0
100420113	0.0	0.0
55805	174.0	91.0
55809	1497.0	3311.0
55808	224.0	14.0
100652909	0.0	0.0
101929746	5.0	8.0
101929743	17.0	2.0
100133024	8.0	0.0
55810	4071.0	4220.0
55814	5234.0	2583.0
55813	2567.0	3424.0
55812	771.0	537.0
100652918	0.0	0.0
55811	30.0	37.0
55818	5725.0	6892.0
55816	280.0	99.0
55815	52.0	77.0
55819	11810.0	8645.0
254394	1333.0	1310.0
100419149	0.0	0.0
100133036	0.0	0.0
55821	4.0	1.0
101930749	0.0	0.0
100133037	2.0	2.0
100133038	6.0	9.0
55825	2574.0	769.0
101930745	0.0	0.0
55824	1015.0	494.0
101930746	0.0	0.0
55823	4803.0	3809.0
101930747	0.0	0.0
55829	2935.0	5736.0
55827	7779.0	17826.0
101930744	0.0	0.0
100420143	2.0	3.0
101929760	14.0	7.0
101927102	5.0	10.0
101927101	0.0	1.0
101929768	17.0	34.0
101929765	4.0	10.0
100133040	1.0	0.0
100419158	6.0	3.0
101929769	2.0	7.0
100133044	4.0	0.0
55832	12818.0	29927.0
254398	0.0	0.0
55831	8457.0	7299.0
55830	4393.0	5313.0
55835	714.0	1427.0
100652939	21169.0	8515.0
100420149	0.0	0.0
55833	2608.0	3864.0
55839	339.0	1767.0
55837	3004.0	2148.0
90167	55.0	9.0
677679	0.0	0.0
90161	677.0	2777.0
134637	394.0	453.0
388701	8.0	18.0
100420159	8.0	12.0
100420158	0.0	0.0
388707	24.0	18.0
100420155	0.0	0.0
677681	4.0	3.0
100419178	1.0	2.0
43847	42.0	32.0
101929701	1.0	0.0
43849	10.0	4.0
28227	367.0	542.0
122631	0.0	0.0
90187	352.0	35.0
100419187	2.0	0.0
100419185	16.0	15.0
101929716	3.0	0.0
122622	766.0	451.0
388722	31.0	126.0
100420178	0.0	2.0
132001	568.0	1005.0
388714	34.0	21.0
122618	197.0	53.0
388719	2.0	2.0
122616	412.0	900.0
100420190	0.0	5.0
100037280	13.0	5.0
388743	428.0	259.0
768097	3.0	2.0
768096	24.0	8.0
90199	0.0	10.0
90193	14.0	21.0
90196	3644.0	4697.0
100505591	1.0	2.0
100505592	19.0	80.0
388730	199.0	454.0
768086	8.0	27.0
119032	2063.0	852.0
122665	0.0	0.0
388762	0.0	0.0
122664	26.0	0.0
388761	0.0	0.0
104413892	0.0	1.0
104413890	1.0	0.0
104413891	4.0	2.0
388753	843.0	3169.0
122651	0.0	0.0
119016	87.0	157.0
388759	45.0	31.0
90321	2206.0	2811.0
90324	2829.0	3623.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	1.0	0.0
100270919	0.0	0.0
100270912	1.0	1.0
124790	122.0	134.0
100270913	0.0	0.0
100270914	0.0	0.0
100270915	0.0	0.0
388428	2.0	2.0
100270920	7.0	6.0
641638	3745.0	12719.0
401967	0.0	1.0
100270921	0.0	3.0
100270922	0.0	0.0
148753	4.0	9.0
148756	7.0	0.0
92979	698.0	1856.0
90316	0.0	0.0
340485	1385.0	61.0
134121	121.0	689.0
90317	1521.0	936.0
653619	0.0	0.0
161725	370.0	46.0
340481	1812.0	1858.0
100270909	0.0	0.0
92973	316.0	72.0
90313	1226.0	983.0
100270905	0.0	2.0
124783	12.0	7.0
100270906	0.0	1.0
401960	5.0	0.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	17.0	28.0
100270903	1.0	0.0
641649	309.0	268.0
124773	6.0	2.0
641648	0.0	0.0
388419	0.0	0.0
401959	15.0	0.0
158104	11.0	13.0
90342	35.0	42.0
161753	23.0	10.0
339483	371.0	390.0
653643	0.0	0.0
339487	1090.0	3697.0
339488	28.0	26.0
653645	0.0	0.0
28396	284.0	16.0
28394	4653.0	107.0
401944	325.0	40.0
28395	298.0	51.0
653650	61.0	66.0
90338	3041.0	2476.0
92999	2387.0	1557.0
641654	0.0	0.0
28392	2158.0	31.0
28393	123.0	2.0
28391	330.0	3.0
653639	5.0	0.0
90332	107.0	157.0
134145	1011.0	2599.0
161742	5750.0	2944.0
90333	1244.0	2280.0
340460	1.0	0.0
134147	3745.0	8268.0
339476	0.0	0.0
653635	23.0	18.0
339479	256.0	1743.0
401934	42.0	428.0
124751	84.0	13.0
148789	1193.0	2121.0
653641	0.0	0.0
90326	1000.0	831.0
90362	1285.0	1407.0
100505761	687.0	1114.0
100505767	16.0	6.0
388474	34.0	79.0
148713	17.0	15.0
28374	1.0	0.0
28373	1.0	0.0
28378	12.0	0.0
388468	0.0	0.0
28376	0.0	0.0
28377	1.0	0.0
102216268	2.0	0.0
340441	0.0	0.0
100505768	1.0	2.0
28370	0.0	0.0
28371	0.0	0.0
90352	2.0	2.0
90353	91.0	194.0
100505755	9.0	6.0
90355	1501.0	3920.0
100505753	3.0	0.0
339451	141.0	423.0
339453	51.0	26.0
653656	0.0	0.0
339456	72.0	321.0
653657	0.0	0.0
653658	73.0	55.0
28385	245.0	8.0
28383	18.0	0.0
600	9.0	16.0
28387	33.0	0.0
28388	1803.0	66.0
601	1.0	3.0
