id	5d4c3e4c-0f1b-4e23-af3a-7644cab6c70f	2d71fd22-4dd1-4954-87cf-a7c5879b8bec
388363	672.0	329.0
653316	6.0	5.0
653319	663.0	406.0
148867	2068.0	4597.0
26063	643.0	1052.0
122258	0.0	0.0
26062	0.0	0.0
102578074	7.0	4.0
26065	9743.0	10572.0
26064	1695.0	1854.0
983	242.0	604.0
984	1293.0	1341.0
146206	121.0	54.0
987	10725.0	14900.0
988	4460.0	3909.0
7942	885.0	697.0
989	9914.0	9990.0
26061	1570.0	1310.0
161829	3.0	2.0
100312798	2.0	2.0
26060	6952.0	6138.0
219525	0.0	0.0
5300	964.0	1606.0
5301	1.0	0.0
339302	1.0	0.0
388394	1.0	0.0
990	191.0	324.0
991	141.0	205.0
100419609	0.0	0.0
342945	404.0	467.0
993	126.0	84.0
994	1346.0	828.0
51001	814.0	810.0
100419606	2.0	0.0
51000	1387.0	2220.0
995	31.0	39.0
996	4351.0	3967.0
51003	287.0	296.0
100419608	6.0	0.0
997	1210.0	1930.0
51002	1169.0	1269.0
388389	0.0	2.0
998	12722.0	15830.0
51005	578.0	893.0
999	28583.0	22299.0
51004	646.0	1036.0
158293	3201.0	4323.0
51006	3356.0	3140.0
7955	53.0	30.0
51009	2488.0	2790.0
7957	642.0	688.0
51008	1326.0	1187.0
158297	10.0	8.0
219537	20.0	13.0
5310	5205.0	3833.0
5311	3672.0	1797.0
101929387	44.0	11.0
388387	4.0	1.0
100419614	0.0	0.0
388381	0.0	2.0
51010	827.0	1284.0
100420608	0.0	0.0
342933	2.0	1.0
51012	4116.0	4455.0
51011	1318.0	599.0
51014	6324.0	7509.0
51013	959.0	1236.0
51016	207.0	290.0
7965	602.0	1107.0
51015	1674.0	3537.0
5303	724.0	1057.0
51018	1939.0	1763.0
5304	22629.0	42544.0
5305	1745.0	2718.0
5306	5958.0	7928.0
5307	73.0	7043.0
51019	1181.0	1012.0
342931	0.0	0.0
5308	44.0	16.0
101929390	0.0	0.0
5309	0.0	0.0
219527	49.0	155.0
101929397	0.0	0.0
7980	1340.0	114.0
5320	295.0	30802.0
7982	1523.0	2593.0
5321	732.0	236.0
5322	96.0	25.0
7984	1425.0	1702.0
219541	585.0	1128.0
51021	3814.0	4293.0
51020	2911.0	2082.0
51023	732.0	495.0
51022	235.0	377.0
51025	283.0	375.0
342926	1419.0	390.0
51024	3122.0	4034.0
7976	1386.0	678.0
5313	3.0	2.0
51027	560.0	838.0
100420613	0.0	0.0
51026	2329.0	2447.0
5314	61.0	362.0
7975	1150.0	1176.0
100420612	4.0	4.0
5315	34747.0	61027.0
51029	2762.0	3110.0
7978	748.0	959.0
51028	5165.0	3037.0
5316	1324.0	1574.0
5317	9771.0	1375.0
5318	2056.0	3165.0
7979	2511.0	2895.0
219539	211.0	54.0
5319	19.0	1.0
219557	0.0	1.0
7991	4100.0	2183.0
5330	936.0	449.0
7994	7165.0	5168.0
5331	1368.0	2341.0
5332	1648.0	480.0
7993	310.0	507.0
5333	1449.0	1237.0
5334	697.0	7163.0
51030	1585.0	1844.0
51032	15.0	8.0
51031	3769.0	3993.0
342918	3.0	3.0
100420627	0.0	0.0
51035	4077.0	4221.0
5324	200.0	94.0
5325	2464.0	611.0
5326	1805.0	1892.0
5327	10146.0	30373.0
7988	1211.0	1374.0
100420621	4.0	1.0
5328	2575.0	1287.0
5329	394.0	692.0
158248	10.0	50.0
5340	0.0	0.0
5341	805.0	778.0
5342	2.0	1.0
5343	16.0	14.0
101929335	76.0	74.0
5345	298.0	236.0
63027	2507.0	2636.0
342909	234.0	271.0
342908	258.0	250.0
51043	4842.0	10019.0
51042	126.0	139.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	4997.0	4429.0
90634	2873.0	1065.0
134285	5.0	35.0
5336	2770.0	1129.0
5337	1988.0	1197.0
90637	538.0	703.0
100420633	0.0	0.0
5338	4161.0	3444.0
5339	17813.0	20875.0
90639	877.0	897.0
5350	410.0	118.0
5351	8500.0	5934.0
5352	2503.0	4956.0
219578	3.0	14.0
100419650	0.0	0.0
134288	0.0	0.0
63035	1202.0	1578.0
5354	238.0	381.0
5355	5295.0	3753.0
63036	2.0	2.0
5356	3975.0	3315.0
90632	2.0	4.0
101929344	256.0	9.0
161882	206.0	362.0
51050	17530.0	2471.0
51052	0.0	0.0
643906	0.0	0.0
51054	256.0	248.0
643904	19.0	2.0
51053	701.0	913.0
643905	0.0	0.0
51056	5394.0	5852.0
51058	624.0	722.0
51057	555.0	399.0
643909	0.0	0.0
5346	11687.0	3849.0
90624	1638.0	1332.0
51059	6.0	31.0
5347	143.0	225.0
5348	145.0	52.0
5349	6627.0	11408.0
90625	24.0	14.0
90627	2263.0	5091.0
5360	4823.0	2114.0
5361	5218.0	2953.0
5362	1008.0	668.0
101929351	40.0	25.0
5364	7252.0	7556.0
5365	945.0	600.0
5366	249.0	1667.0
90665	0.0	0.0
5367	0.0	0.0
51061	3449.0	4713.0
51060	3354.0	3777.0
51063	1486.0	1534.0
51062	1371.0	827.0
146279	12.0	17.0
51065	3577.0	2340.0
643915	0.0	0.0
51067	804.0	854.0
51066	73.0	43.0
51069	1172.0	1264.0
51068	3915.0	2963.0
5357	882.0	705.0
5358	4754.0	2845.0
100420656	0.0	0.0
5359	2214.0	1893.0
643911	1845.0	2156.0
100420650	3.0	3.0
5371	5193.0	4131.0
100420660	0.0	1.0
5372	994.0	987.0
5373	677.0	1670.0
158257	6.0	6.0
732448	0.0	0.0
5375	13.0	0.0
5376	7316.0	11297.0
90655	0.0	0.0
5378	976.0	870.0
219595	76.0	5.0
101929369	0.0	3.0
51070	1441.0	1815.0
51072	136.0	188.0
51071	1406.0	1370.0
5370	0.0	1.0
51074	966.0	2444.0
51073	1598.0	2374.0
51076	1070.0	573.0
51075	4164.0	7308.0
51078	2369.0	2499.0
51077	2748.0	2648.0
51079	758.0	1208.0
5368	52.0	27.0
5369	0.0	0.0
100420665	0.0	0.0
171222	7.0	4.0
171221	0.0	0.0
90649	813.0	863.0
171220	232.0	142.0
5382	174.0	157.0
5383	51.0	41.0
100419560	13.0	8.0
28619	21.0	14.0
5387	142.0	135.0
28613	0.0	0.0
28614	18.0	2.0
220594	6.0	13.0
28611	20.0	2.0
28612	0.0	0.0
28617	3.0	1.0
5380	1.0	1.0
28616	16.0	2.0
28610	3.0	6.0
5379	404.0	573.0
100420558	1.0	0.0
100420557	3.0	4.0
100420555	0.0	1.0
100420552	0.0	0.0
5393	1467.0	1177.0
5394	4416.0	4469.0
5395	937.0	1032.0
5396	5289.0	3343.0
101929302	87.0	71.0
28624	0.0	0.0
28625	0.0	0.0
28622	2.0	0.0
28623	0.0	0.0
28628	6.0	0.0
28629	1.0	3.0
28626	1.0	1.0
28627	1.0	2.0
28620	10.0	5.0
28621	0.0	1.0
100420568	0.0	0.0
100420567	1.0	0.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	2.0	4.0
100419595	1.0	0.0
28602	11.0	0.0
28603	0.0	0.0
101929328	12.0	13.0
28600	0.0	0.0
28601	2.0	0.0
28606	2.0	1.0
101929329	0.0	2.0
100419599	0.0	0.0
256536	5.0	9.0
100420589	0.0	0.0
100420588	1.0	1.0
53615	2737.0	3457.0
53616	943.0	1269.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	6.0	0.0
256586	492.0	424.0
171177	2210.0	3100.0
171169	3.0	52.0
53632	11.0	7.0
53630	19.0	12.0
53635	4519.0	7461.0
53637	61.0	42.0
112840	1275.0	950.0
26038	23.0	10.0
26037	5149.0	3080.0
653226	1.0	11.0
28699	0.0	0.0
26039	1211.0	907.0
112849	590.0	329.0
112846	3.0	7.0
26030	2932.0	2493.0
28693	0.0	1.0
28694	0.0	0.0
26032	132.0	46.0
28691	7.0	2.0
26031	854.0	400.0
28692	6.0	1.0
26034	237.0	83.0
28697	0.0	0.0
26033	361.0	216.0
28698	0.0	0.0
653232	124.0	93.0
100312803	1.0	0.0
26036	2999.0	2591.0
100312806	152.0	353.0
28695	0.0	0.0
26035	2731.0	4898.0
28696	0.0	0.0
653234	14.0	13.0
643898	0.0	0.0
100312801	1.0	5.0
28690	8.0	1.0
26049	237.0	225.0
26048	1108.0	1651.0
653214	1265.0	1762.0
100312819	0.0	0.0
26040	3811.0	6083.0
26043	5137.0	3791.0
26045	152.0	87.0
653220	0.0	0.0
26047	33.0	884.0
100312817	0.0	0.0
26046	3544.0	3150.0
100312816	0.0	0.0
124817	166.0	183.0
148808	1750.0	231.0
378925	6.0	20.0
28679	0.0	0.0
26015	2019.0	1840.0
653247	1.0	1.0
26018	16140.0	15318.0
28677	10.0	8.0
26017	3630.0	5029.0
28678	0.0	0.0
26019	3532.0	3053.0
124801	471.0	691.0
28671	24.0	7.0
28672	23.0	4.0
26010	3214.0	3516.0
28670	15.0	2.0
26012	2202.0	2276.0
28675	0.0	0.0
26011	514.0	495.0
28676	8.0	1.0
28673	98.0	25.0
148811	37.0	7.0
26013	614.0	460.0
28674	10.0	8.0
124808	1234.0	1324.0
148818	0.0	0.0
112812	63.0	90.0
26027	174.0	62.0
653236	110.0	60.0
28688	9.0	3.0
28689	10.0	13.0
653238	77.0	106.0
112817	80.0	31.0
148823	22.0	23.0
28682	7.0	2.0
28683	13.0	5.0
148824	1.0	2.0
28680	8.0	4.0
653240	0.0	0.0
26020	15691.0	17689.0
28681	11.0	31.0
28686	0.0	0.0
26022	5720.0	4315.0
28684	21.0	9.0
26025	63.0	48.0
26024	320.0	431.0
28685	8.0	3.0
378948	0.0	0.0
378949	0.0	0.0
112885	71.0	26.0
28657	7.0	3.0
653268	7.0	10.0
653269	3.0	15.0
28658	1.0	0.0
28655	1.0	6.0
28656	7.0	0.0
28659	21.0	0.0
28650	0.0	0.0
653275	0.0	0.0
28653	8.0	6.0
28654	0.0	0.0
28651	0.0	0.0
28652	19.0	4.0
100312849	5.0	1.0
102157402	969.0	1177.0
102157400	1.0	0.0
378938	9428.0	15497.0
641298	62.0	64.0
26005	2275.0	3319.0
28668	0.0	0.0
28669	14.0	1.0
26007	2367.0	3874.0
28666	9.0	2.0
653259	0.0	2.0
28667	3.0	2.0
26009	5141.0	4695.0
28660	11.0	1.0
124857	19.0	5.0
28661	3.0	0.0
26001	5087.0	6233.0
28664	12.0	4.0
26000	2640.0	4215.0
28665	2.0	1.0
26003	5809.0	7516.0
28662	2.0	3.0
26002	267.0	662.0
28663	0.0	2.0
100312850	30.0	18.0
340390	47.0	56.0
340393	2.0	9.0
28639	27.0	3.0
112869	930.0	1078.0
28638	814.0	336.0
100312829	6.0	4.0
100312826	31.0	49.0
124842	24.0	73.0
100312825	1.0	3.0
100312828	38.0	43.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	1014.0	1143.0
100312823	0.0	0.0
339390	68.0	10.0
339396	0.0	0.0
28646	52.0	10.0
378950	0.0	0.0
28647	3.0	1.0
339398	91.0	96.0
378951	0.0	0.0
28644	1.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1426.0	1347.0
28648	2.0	0.0
378956	0.0	0.0
28649	1.0	0.0
653282	0.0	0.0
28642	3.0	2.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	3.0	0.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	6.0	3.0
646096	0.0	0.0
90799	2573.0	1833.0
100287345	0.0	4.0
87171	5.0	5.0
87178	1723.0	1399.0
100287327	0.0	0.0
100287325	2.0	1.0
100287314	14.0	18.0
26191	407.0	155.0
26190	5297.0	9874.0
100287302	0.0	0.0
26173	7059.0	8224.0
26175	673.0	725.0
154197	146.0	138.0
5411	5996.0	5208.0
5409	17.0	24.0
26184	0.0	0.0
26188	3.0	1.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	4.0
5408	1.0	6.0
286002	435.0	83.0
5420	17071.0	5785.0
286006	90.0	76.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1638.0	1555.0
51122	3091.0	1938.0
51121	541.0	634.0
51124	2479.0	3208.0
51123	3045.0	2246.0
5412	5813.0	5718.0
51126	2570.0	3059.0
51125	3384.0	2654.0
5413	1653.0	1479.0
5414	1379.0	946.0
51128	4464.0	5240.0
51127	168.0	317.0
51129	2462.0	923.0
646024	5.0	6.0
646023	22.0	20.0
100131539	23.0	17.0
5430	16557.0	23447.0
5431	7244.0	7720.0
286016	9.0	17.0
5432	4060.0	2680.0
100131535	2.0	1.0
5433	2057.0	1910.0
105369729	0.0	0.0
51131	2110.0	2091.0
51130	150.0	379.0
51133	9188.0	17301.0
51132	5321.0	4851.0
51135	1389.0	1575.0
51134	604.0	644.0
5423	1143.0	2870.0
90701	2816.0	2133.0
5424	903.0	1065.0
51136	569.0	467.0
5425	4058.0	4511.0
51138	2525.0	2480.0
5426	2296.0	2389.0
646019	14.0	12.0
5427	138.0	309.0
5428	2512.0	2938.0
5429	1186.0	1121.0
100131528	0.0	0.0
5440	1879.0	1943.0
5441	2360.0	4149.0
5442	1349.0	2275.0
5443	30.0	10.0
5444	36.0	12.0
51142	7563.0	10785.0
51141	2111.0	2438.0
51144	5697.0	5314.0
51143	2061.0	4027.0
51146	4.0	3.0
89758	0.0	0.0
5434	5108.0	5980.0
51148	1878.0	3047.0
5435	216.0	43.0
51147	2345.0	1647.0
5436	2379.0	3226.0
90736	691.0	528.0
51149	1242.0	963.0
5437	1541.0	2328.0
5438	937.0	945.0
5439	1095.0	1584.0
90737	0.0	0.0
5450	874.0	518.0
5451	2987.0	4096.0
5452	478.0	417.0
5453	21.0	5.0
5454	1.0	7.0
646049	0.0	0.0
5455	202.0	122.0
51151	3.0	8.0
51150	4553.0	6269.0
51155	1408.0	1814.0
51154	2376.0	2102.0
51157	963.0	1313.0
51156	22.0	2.0
5445	3442.0	7133.0
5446	543.0	214.0
5447	2406.0	3734.0
5449	7.0	2.0
286042	451.0	387.0
347487	0.0	0.0
5460	63.0	20.0
5462	133.0	129.0
5463	1377.0	643.0
5464	11608.0	6226.0
5465	2045.0	942.0
51160	4204.0	4747.0
100287399	0.0	0.0
646052	0.0	0.0
51162	1497.0	1963.0
51161	823.0	842.0
51164	6982.0	7156.0
51163	1146.0	1080.0
51166	272.0	95.0
51168	103.0	132.0
51167	1122.0	1245.0
5456	0.0	0.0
89778	0.0	0.0
5457	2.0	0.0
89777	1.0	1.0
5458	0.0	0.0
5459	1.0	4.0
120824	0.0	0.0
5470	3.0	2.0
5471	1315.0	1020.0
347475	280.0	821.0
5473	16.0	2.0
5475	11.0	35.0
5476	3673.0	4317.0
100507097	1.0	0.0
100507096	0.0	0.0
51171	235.0	147.0
100287388	0.0	0.0
100507099	3.0	5.0
51170	1466.0	767.0
100507098	460.0	117.0
51172	595.0	801.0
51175	1071.0	657.0
51174	758.0	486.0
51177	1625.0	1462.0
51176	503.0	8285.0
51179	15.0	11.0
5467	2476.0	2414.0
5468	1322.0	864.0
89766	73.0	43.0
5469	4455.0	3676.0
89765	178.0	499.0
347468	0.0	0.0
89761	0.0	0.0
5481	1416.0	1588.0
89792	7.0	4.0
90780	3636.0	6541.0
89790	256.0	247.0
5483	5.0	6.0
646077	0.0	0.0
5485	0.0	3.0
5486	2.0	0.0
5487	0.0	0.0
5488	3.0	4.0
646070	0.0	0.0
51182	1358.0	1581.0
646074	0.0	0.0
5480	1531.0	1753.0
51181	1927.0	1757.0
51184	1275.0	1381.0
51186	2055.0	1557.0
51185	3579.0	2811.0
100287372	49.0	12.0
51188	755.0	994.0
51187	9150.0	6389.0
5478	17133.0	19575.0
5479	6945.0	7752.0
89797	13566.0	7333.0
89796	3499.0	2921.0
89795	1518.0	1018.0
89781	3019.0	2456.0
347454	20.0	31.0
5493	9257.0	5998.0
89780	24.0	4.0
5494	6941.0	5925.0
5495	3308.0	3216.0
5496	4441.0	4618.0
5498	888.0	1763.0
5499	4512.0	9162.0
646080	211.0	126.0
100287369	0.0	2.0
51191	786.0	323.0
646087	0.0	0.0
100287364	0.0	0.0
646086	10.0	8.0
51193	2551.0	1907.0
100287366	0.0	0.0
646085	0.0	0.0
51192	301.0	207.0
5491	6.0	3.0
51195	724.0	904.0
51194	1966.0	2066.0
100287362	21.0	6.0
51196	1268.0	553.0
51199	3572.0	3503.0
51198	0.0	0.0
5489	0.0	0.0
89782	737.0	1207.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	17.0	5.0
28735	0.0	0.0
28732	0.0	0.0
100507062	63.0	33.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	0.0
28739	2.0	0.0
28736	0.0	0.0
100507066	7.0	2.0
28737	0.0	2.0
28730	0.0	0.0
28731	0.0	0.0
144712	4.0	2.0
119764	0.0	0.0
119765	0.0	0.0
144715	83.0	38.0
286094	0.0	0.0
100859921	10.0	13.0
100859920	0.0	0.0
286097	638.0	166.0
144717	799.0	771.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	1.0	0.0
724102	378.0	138.0
28743	0.0	1.0
724101	0.0	0.0
28744	0.0	0.0
100507050	33.0	6.0
28749	1.0	0.0
100507057	91.0	80.0
100507056	2.0	0.0
100507055	10.0	2.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	1.0	0.0
347549	0.0	0.0
100859930	1640.0	1456.0
347541	0.0	0.0
347544	6.0	2.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	10.0	13.0
28713	0.0	0.0
28710	1.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	0.0	0.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	67.0	53.0
100507027	0.0	4.0
286046	97.0	78.0
648630	26.0	20.0
117143	1114.0	1375.0
117145	1278.0	1504.0
117144	7.0	9.0
120787	1.0	0.0
492295	1.0	0.0
347517	47.0	32.0
347516	4.0	2.0
286053	1087.0	916.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	0.0	72.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	1.0	2.0
347509	0.0	0.0
286065	0.0	0.0
100131568	0.0	1.0
100131565	0.0	0.0
100131564	1331.0	754.0
100507040	3.0	2.0
132719	0.0	0.0
100507046	2.0	3.0
100507044	1.0	0.0
100507043	6.0	102.0
51100	10807.0	8075.0
51102	1415.0	1224.0
51101	1718.0	1740.0
51104	1038.0	902.0
51103	806.0	929.0
51106	466.0	441.0
51105	3340.0	2887.0
51108	5788.0	5317.0
51107	12768.0	19514.0
286075	480.0	596.0
51109	3776.0	3380.0
286077	4001.0	6481.0
646000	0.0	0.0
132720	2831.0	5152.0
132724	0.0	0.0
100131551	24.0	68.0
100131550	1.0	0.0
100507034	38.0	22.0
100507032	126.0	81.0
119774	0.0	0.0
119772	0.0	0.0
51111	5975.0	7207.0
51110	608.0	475.0
119775	0.0	0.0
51112	2060.0	2133.0
51115	2658.0	1770.0
51114	3187.0	3571.0
51117	2504.0	3243.0
51116	2446.0	2042.0
51119	6225.0	4077.0
51118	1512.0	1480.0
26151	1307.0	1319.0
26150	64.0	62.0
26153	639.0	264.0
26152	259.0	206.0
26155	3113.0	3820.0
26154	219.0	246.0
26157	605.0	500.0
26156	19113.0	15118.0
130162	211.0	295.0
100534611	2.0	3.0
100534612	5.0	7.0
26164	1721.0	2040.0
117178	1104.0	1595.0
117177	1124.0	3464.0
26166	89.0	46.0
105379197	3.0	12.0
26165	0.0	0.0
26168	1062.0	971.0
26167	583.0	91.0
26160	2342.0	2374.0
100507003	0.0	0.0
100507008	36.0	4.0
26137	226.0	93.0
26136	5260.0	2106.0
28798	0.0	0.0
28799	58.0	8.0
26138	0.0	0.0
28792	0.0	0.0
28793	1795.0	390.0
28790	15.0	0.0
117166	31.0	28.0
26130	3781.0	4484.0
28791	126.0	32.0
26133	5794.0	6012.0
28796	5080.0	1861.0
28797	2662.0	1045.0
26135	18163.0	13183.0
28794	1.0	1.0
28795	7.0	0.0
26134	134.0	130.0
154150	1.0	0.0
129138	1017.0	1053.0
26148	350.0	361.0
26147	1031.0	1066.0
26149	384.0	197.0
117154	16.0	10.0
26140	1553.0	1106.0
553820	2.0	2.0
117153	2.0	0.0
120796	0.0	0.0
117156	3.0	11.0
117155	489.0	310.0
117157	39.0	30.0
120793	0.0	0.0
26146	1601.0	2262.0
117159	27.0	35.0
26145	1673.0	2185.0
130195	0.0	0.0
154141	1055.0	2681.0
117151	0.0	2.0
26115	2719.0	2364.0
28778	1605.0	329.0
28779	15.0	6.0
28776	320.0	162.0
28777	10.0	0.0
26119	2873.0	3421.0
26118	6239.0	4247.0
28770	0.0	0.0
28771	0.0	0.0
28774	4076.0	571.0
28775	707.0	211.0
28772	349.0	63.0
26112	4011.0	1322.0
28773	118.0	40.0
130120	0.0	0.0
28789	4.0	0.0
26128	1771.0	2677.0
28787	5.0	0.0
26127	2810.0	1924.0
132789	1588.0	1316.0
28788	1.0	0.0
28781	187.0	38.0
201134	989.0	442.0
28780	25.0	2.0
26122	3262.0	2622.0
28785	446.0	162.0
144766	0.0	0.0
26121	1877.0	2342.0
28786	41.0	3.0
28783	101.0	3.0
26123	3751.0	4285.0
28784	1430.0	197.0
130132	314.0	216.0
28756	2.0	0.0
28757	0.0	0.0
28754	0.0	1.0
28755	1731.0	588.0
100750326	0.0	3.0
28758	0.0	0.0
28759	0.0	0.0
28752	1.0	0.0
28753	0.0	0.0
28750	3.0	0.0
201140	4.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	1.0
28765	0.0	0.0
28766	0.0	0.0
26108	1041.0	314.0
28769	0.0	1.0
28760	0.0	0.0
26100	5189.0	5639.0
28763	10.0	1.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	8.0	1.0
117196	21.0	16.0
117195	466.0	114.0
154089	0.0	0.0
100287238	0.0	0.0
201158	230.0	214.0
100287234	0.0	0.0
201164	326.0	339.0
201161	838.0	589.0
201163	1522.0	1751.0
154091	685.0	200.0
154092	24.0	5.0
276719	0.0	0.0
100287229	0.0	3.0
100287227	82.0	36.0
100287226	7.0	2.0
201176	2104.0	1382.0
100287216	13.0	8.0
100287215	0.0	0.0
201181	473.0	171.0
129099	17.0	49.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	32.0	69.0
130075	1.0	0.0
5510	2610.0	2987.0
166012	21.0	23.0
5509	1032.0	1075.0
5500	30203.0	24365.0
5501	9780.0	7402.0
5502	2389.0	3917.0
5504	3639.0	3339.0
5506	0.0	0.0
5507	1411.0	2169.0
154043	1026.0	309.0
5520	4024.0	4919.0
5521	507.0	92.0
193629	4.0	1.0
5519	2652.0	2067.0
26298	24009.0	16150.0
26297	902.0	1707.0
5511	2838.0	2509.0
5512	4.0	3.0
5514	4017.0	4515.0
5515	7658.0	7959.0
26290	30.0	26.0
5516	5172.0	4786.0
154075	38.0	24.0
26292	1512.0	2114.0
26291	1.0	0.0
5518	14603.0	18755.0
5530	5175.0	7039.0
5531	2583.0	4950.0
5532	4544.0	4731.0
5522	69.0	33.0
5523	3109.0	4529.0
5524	9252.0	11577.0
5525	5276.0	7940.0
5526	818.0	759.0
5527	9877.0	6748.0
5528	2858.0	2595.0
154064	2.0	0.0
5529	3773.0	3710.0
286122	49.0	22.0
5540	6.0	0.0
5542	0.0	0.0
286128	500.0	508.0
51241	1083.0	1237.0
89858	1.0	0.0
89857	329.0	255.0
51244	1659.0	1305.0
51247	3846.0	3661.0
5533	895.0	827.0
51246	6101.0	6874.0
5534	3290.0	2873.0
51249	1936.0	2132.0
5535	1.0	0.0
90835	30.0	90.0
89853	1565.0	1100.0
5536	2801.0	3238.0
51248	1311.0	1545.0
5537	6289.0	5977.0
5538	11121.0	10401.0
5539	0.0	1.0
28907	440.0	59.0
286133	3513.0	272.0
28908	7081.0	1960.0
28905	8.0	6.0
100131418	0.0	0.0
5550	2629.0	1950.0
28906	43.0	12.0
286135	0.0	0.0
5551	348.0	131.0
5552	2738.0	2008.0
100131415	0.0	0.0
5553	30.0	12.0
28909	0.0	0.0
5554	20.0	12.0
28900	20.0	7.0
28903	20.0	2.0
28904	184.0	55.0
28901	218.0	60.0
28902	12.0	1.0
51250	705.0	620.0
51252	52.0	11.0
51251	1587.0	2508.0
89849	876.0	1119.0
89848	1104.0	1207.0
51253	3214.0	3304.0
89846	816.0	4286.0
51256	596.0	576.0
89845	1104.0	1088.0
51255	1964.0	2878.0
51258	2609.0	2571.0
5544	3.0	4.0
51257	1408.0	1977.0
5545	0.0	0.0
5546	3468.0	7752.0
5547	7379.0	6999.0
51259	944.0	1133.0
90826	943.0	686.0
5549	5494.0	5219.0
286140	162.0	176.0
90827	1.0	0.0
286144	1838.0	2914.0
5562	5520.0	5837.0
286148	2742.0	2357.0
5563	1080.0	3797.0
90861	6018.0	10342.0
5564	1854.0	2547.0
90864	73.0	102.0
5565	1849.0	1192.0
51260	962.0	998.0
51263	2282.0	2132.0
100287296	0.0	0.0
51265	37.0	50.0
51264	1282.0	1394.0
51267	262.0	142.0
51266	1.0	1.0
5555	1.0	6.0
51268	57.0	44.0
89876	999.0	665.0
5557	496.0	416.0
5558	634.0	784.0
89874	59.0	103.0
90859	3.0	9.0
89872	1.0	1.0
286151	12.0	15.0
89870	1.0	0.0
5570	967.0	5301.0
5571	3226.0	3721.0
5573	19975.0	14469.0
90850	1445.0	2611.0
5574	0.0	1.0
90853	99.0	39.0
5575	1500.0	1435.0
5576	5371.0	4676.0
51270	23.0	70.0
100192378	19.0	23.0
51272	4866.0	7664.0
51271	4367.0	4000.0
51274	5922.0	6151.0
100287284	14.0	2.0
51276	392.0	484.0
89869	102.0	18.0
51275	1102.0	599.0
51278	2567.0	1125.0
51277	829.0	583.0
5566	5820.0	6821.0
89866	23.0	21.0
51279	4980.0	4920.0
5567	3032.0	1703.0
90843	2885.0	2748.0
5568	0.0	0.0
5569	759.0	2763.0
89891	2038.0	2245.0
5580	2275.0	4216.0
89890	3243.0	1040.0
5581	1193.0	918.0
5582	2.0	1.0
5583	2838.0	1812.0
5584	3546.0	4587.0
5585	4018.0	7272.0
5586	5138.0	4564.0
5587	773.0	412.0
100287279	0.0	0.0
51281	1088.0	1671.0
51280	6326.0	33023.0
51283	3515.0	4631.0
100287272	16.0	12.0
51282	962.0	1056.0
51285	1403.0	609.0
51284	300.0	286.0
51287	1436.0	2299.0
119722	0.0	0.0
51286	4.0	4.0
51289	1.0	1.0
100287270	0.0	0.0
5577	4103.0	3317.0
5578	889.0	325.0
5579	440.0	354.0
89894	919.0	733.0
5591	12885.0	13789.0
5592	1259.0	573.0
90871	1998.0	1372.0
5593	193.0	27.0
5594	10087.0	8566.0
347598	0.0	0.0
5595	5269.0	4852.0
5596	292.0	61.0
5597	2664.0	3099.0
90874	638.0	780.0
5598	1111.0	1105.0
51290	2604.0	3538.0
51292	3723.0	4077.0
5590	898.0	974.0
51291	745.0	1234.0
100287266	0.0	0.0
51294	1059.0	1015.0
100287261	0.0	0.0
51293	1294.0	1168.0
51296	914.0	960.0
51295	2179.0	2106.0
51298	28.0	32.0
51297	0.0	43.0
