id	54a62dcd-c9a6-4a97-85c9-62e364766fca	b140b49a-5eb6-4272-a534-ab9a3685b87e
28900	16.0	2.0
28903	0.0	0.0
28904	29.0	5.0
28901	25.0	1.0
28902	31.0	0.0
51250	771.0	1168.0
51252	52.0	68.0
51251	1198.0	2364.0
89849	845.0	948.0
89848	1022.0	242.0
51253	3148.0	3780.0
89846	1354.0	2088.0
51256	489.0	1411.0
89845	956.0	2527.0
51255	2687.0	5865.0
51258	3519.0	8136.0
5544	9.0	2.0
51257	1619.0	1737.0
5545	0.0	0.0
5546	3577.0	8261.0
5547	8032.0	10965.0
51259	1254.0	2442.0
90826	922.0	427.0
5549	4248.0	1767.0
286140	28.0	57.0
90827	0.0	0.0
286144	2149.0	3141.0
5562	5878.0	1926.0
286148	2612.0	1707.0
5563	768.0	17.0
90861	10425.0	24426.0
5564	2076.0	2313.0
90864	61.0	130.0
5565	1504.0	848.0
51260	1563.0	2808.0
51263	1927.0	2097.0
100287296	0.0	0.0
51265	50.0	37.0
51264	1535.0	3125.0
51267	200.0	135.0
51266	1.0	1.0
5555	2.0	5.0
51268	52.0	37.0
89876	496.0	282.0
5557	424.0	470.0
5558	615.0	1574.0
89874	94.0	101.0
90859	12.0	32.0
89872	0.0	2.0
286151	9.0	19.0
89870	0.0	2.0
5570	1766.0	1411.0
5571	3544.0	5340.0
5573	19246.0	11853.0
90850	1277.0	2454.0
5574	0.0	2.0
90853	22.0	152.0
5575	1204.0	833.0
5576	4536.0	2491.0
51270	34.0	47.0
100192378	0.0	4.0
51272	4933.0	6439.0
51271	4732.0	4033.0
51274	3176.0	3623.0
100287284	1.0	4.0
51276	419.0	358.0
89869	44.0	0.0
51275	877.0	736.0
51278	3530.0	1118.0
51277	697.0	348.0
5566	6528.0	6959.0
89866	16.0	9.0
51279	4045.0	3823.0
5567	5303.0	2735.0
90843	3152.0	4914.0
5568	0.0	0.0
5569	643.0	132.0
89891	2788.0	2610.0
5580	3302.0	14932.0
89890	2511.0	1420.0
5581	804.0	367.0
5582	5.0	1.0
5583	2163.0	1520.0
5584	3421.0	2798.0
5585	2907.0	6841.0
5586	4452.0	2686.0
5587	1211.0	236.0
100287279	0.0	0.0
51281	675.0	705.0
51280	9845.0	28358.0
51283	3250.0	7012.0
100287272	11.0	8.0
51282	1053.0	3108.0
51285	1106.0	361.0
51284	290.0	279.0
51287	1765.0	3588.0
119722	0.0	1.0
51286	1.0	14.0
51289	1.0	1.0
100287270	0.0	0.0
5577	3418.0	3320.0
5578	777.0	153.0
5579	181.0	222.0
89894	1363.0	1576.0
5591	10917.0	10606.0
5592	1093.0	387.0
90871	1963.0	2563.0
5593	97.0	68.0
5594	10473.0	4550.0
347598	0.0	0.0
5595	4662.0	6291.0
5596	170.0	10.0
5597	3032.0	1097.0
90874	509.0	494.0
5598	1015.0	1059.0
51290	2866.0	4527.0
51292	4466.0	10686.0
5590	1126.0	1110.0
51291	640.0	700.0
100287266	1.0	0.0
51294	840.0	851.0
100287261	0.0	0.0
51293	990.0	1132.0
51296	673.0	2737.0
51295	1914.0	2825.0
51298	24.0	9.0
51297	0.0	0.0
51299	1404.0	445.0
119710	436.0	771.0
5588	134.0	110.0
5589	12967.0	22391.0
90865	3774.0	389.0
89887	214.0	428.0
89886	39.0	80.0
89885	1.0	0.0
89884	138.0	65.0
89883	0.0	0.0
89882	0.0	0.0
286101	2314.0	2683.0
286102	0.0	0.0
286103	10.0	31.0
347584	0.0	0.0
5599	2801.0	1510.0
347687	0.0	2.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	2.0	0.0
53822	6.0	4.0
53820	34.0	85.0
53826	2073.0	282.0
53827	6686.0	2456.0
345016	0.0	3.0
347673	1.0	0.0
53828	1.0	2.0
53829	430.0	143.0
347675	0.0	0.0
28866	2.0	0.0
100507173	39.0	56.0
26205	1338.0	1807.0
132625	0.0	4.0
28864	0.0	0.0
100507171	302.0	164.0
28865	5.0	2.0
26207	754.0	835.0
100507178	65.0	52.0
26206	93.0	213.0
28869	2.0	0.0
100131493	0.0	0.0
28862	42.0	2.0
28863	1.0	0.0
28861	1.0	0.0
53833	29.0	25.0
53834	1507.0	1520.0
53831	52.0	82.0
53832	2787.0	894.0
53838	1688.0	4254.0
53836	500.0	50.0
144608	229.0	195.0
28833	2.0	1.0
28834	2.0	2.0
28831	0.0	0.0
100750245	0.0	0.0
28832	1.0	0.0
100750246	2.0	1.0
100750247	1.0	9.0
100131481	0.0	0.0
53840	78.0	53.0
53841	4.0	6.0
28830	0.0	0.0
53842	0.0	0.0
100131478	3.0	0.0
28847	4.0	0.0
102060282	9.0	8.0
28819	0.0	0.0
28817	155.0	45.0
28818	3.0	0.0
100131469	0.0	0.0
28811	3.0	0.0
28812	3.0	2.0
28810	1.0	0.0
28815	426.0	75.0
28816	211.0	79.0
28813	506.0	115.0
100507143	0.0	0.0
28814	41.0	9.0
51201	2484.0	213.0
119687	0.0	0.0
51200	185.0	613.0
51203	206.0	929.0
51202	94.0	128.0
51205	1461.0	2654.0
51204	869.0	2848.0
51207	6.0	18.0
51206	20.0	22.0
119682	0.0	0.0
51209	276.0	21.0
51208	30.0	4.0
28828	0.0	0.0
100507135	28.0	4.0
28829	0.0	0.0
100131457	0.0	0.0
28822	119.0	21.0
28823	338.0	89.0
28820	303.0	50.0
100131454	30.0	70.0
28821	8.0	1.0
28826	46.0	23.0
28827	0.0	0.0
100131451	0.0	0.0
28824	4.0	0.0
28825	472.0	75.0
119678	0.0	0.0
119679	0.0	0.0
89801	241.0	270.0
51214	6.0	7.0
51213	0.0	0.0
51218	2060.0	8475.0
286183	1.0	25.0
286184	0.0	0.0
286186	1.0	0.0
286187	20.0	26.0
286189	26.0	7.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	4.0	4.0
89839	66.0	103.0
89838	0.0	0.0
89837	0.0	0.0
100507170	0.0	0.0
51222	1133.0	3329.0
51225	407.0	390.0
286190	3.0	16.0
89832	7.0	4.0
51224	0.0	3.0
51227	1118.0	880.0
51226	540.0	938.0
51228	3465.0	2537.0
347613	19.0	1.0
28808	0.0	0.0
28809	197.0	101.0
28806	0.0	1.0
100131439	2.0	1.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	174.0	119.0
28800	1.0	0.0
28801	1.0	0.0
28804	59.0	2.0
28805	0.0	0.0
28802	1.0	2.0
28803	150.0	40.0
51230	4033.0	3414.0
90809	1536.0	2423.0
51232	20347.0	3074.0
51231	2096.0	2304.0
51234	3422.0	3838.0
51233	23.0	19.0
89822	150.0	141.0
51236	1144.0	5948.0
51237	398.0	330.0
51239	382.0	386.0
90806	2214.0	2064.0
100507102	33.0	114.0
129049	778.0	42.0
154007	1157.0	1065.0
26279	76.0	105.0
203859	143.0	1455.0
26272	792.0	613.0
26271	346.0	342.0
26273	3831.0	2627.0
26276	821.0	589.0
26275	2287.0	2851.0
26278	2429.0	323.0
26277	3471.0	6133.0
26270	502.0	1176.0
26285	0.0	0.0
26284	2818.0	7200.0
26287	2.0	17.0
26286	3939.0	1854.0
26289	9309.0	174.0
26281	22.0	6.0
26280	95.0	44.0
100507127	64.0	0.0
100507125	2.0	10.0
129025	0.0	0.0
26258	3696.0	1969.0
26257	27.0	2.0
26259	1440.0	2664.0
26251	2.0	10.0
168667	30.0	19.0
26254	0.0	2.0
26253	7.0	78.0
26256	644.0	181.0
144699	749.0	668.0
26255	1.0	0.0
100507114	23.0	0.0
100507113	42.0	25.0
100507118	5.0	3.0
100507117	3.0	19.0
26269	1551.0	1316.0
26268	4299.0	4819.0
201229	692.0	669.0
26261	35.0	53.0
119696	0.0	0.0
26260	2844.0	749.0
26263	1844.0	1363.0
119694	0.0	0.0
26262	1850.0	1626.0
201232	299.0	316.0
119695	0.0	0.0
26267	299.0	250.0
26266	221.0	108.0
119692	0.0	0.0
130074	9777.0	2408.0
129080	802.0	1203.0
28899	0.0	0.0
26235	1743.0	915.0
26238	55.0	6.0
28897	0.0	0.0
28898	5.0	0.0
100750225	17.0	17.0
26239	0.0	0.0
28891	14.0	5.0
28892	4.0	2.0
26230	693.0	320.0
201243	0.0	0.0
28890	0.0	0.0
26232	1626.0	394.0
28895	0.0	0.0
26231	264.0	422.0
28896	0.0	0.0
26234	10207.0	6410.0
28893	5.0	1.0
26233	462.0	2624.0
28894	0.0	0.0
144638	8.0	5.0
132660	844.0	619.0
26247	3.0	1.0
26246	0.0	2.0
26249	607.0	173.0
26248	0.0	0.0
100510707	0.0	0.0
201255	470.0	2801.0
26240	670.0	1001.0
201254	979.0	4309.0
26242	0.0	0.0
26245	0.0	0.0
252839	6686.0	13425.0
132671	1065.0	326.0
130013	45.0	14.0
28877	0.0	0.0
28878	14.0	1.0
28875	5.0	0.0
28876	20.0	1.0
201259	2.0	2.0
28879	0.0	0.0
26219	0.0	0.0
492311	1406.0	477.0
168620	8.0	4.0
28870	20.0	0.0
201266	2609.0	8086.0
28873	0.0	0.0
28874	55.0	12.0
26212	0.0	47.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	296.0	158.0
26225	3165.0	1907.0
28888	2.0	0.0
26224	6018.0	4940.0
28889	0.0	0.0
26227	4963.0	4032.0
28886	0.0	0.0
26226	36.0	16.0
28887	0.0	0.0
26229	1441.0	2267.0
26228	10.0	79.0
28880	0.0	0.0
28881	2.0	15.0
28884	0.0	0.0
26220	50.0	6.0
28885	5.0	1.0
26223	4.0	0.0
28882	20.0	1.0
28883	0.0	0.0
492307	1.0	0.0
492303	76.0	60.0
105369550	3.0	10.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	1.0	0.0
203477	1.0	1.0
5607	1514.0	652.0
5608	773.0	513.0
5609	1744.0	1354.0
5600	466.0	331.0
5601	2441.0	1441.0
5602	490.0	428.0
5603	5865.0	8267.0
5604	2012.0	1425.0
5605	3670.0	3839.0
5606	3759.0	3811.0
5620	0.0	0.0
5618	9806.0	13111.0
5619	0.0	0.0
5610	4000.0	7030.0
5611	7383.0	4724.0
5612	3042.0	2714.0
5613	1515.0	965.0
5616	1.0	0.0
5617	0.0	0.0
105370578	1.0	1.0
5630	56.0	8.0
5631	1544.0	3694.0
166379	636.0	306.0
166378	646.0	342.0
5629	412.0	32.0
100133941	41863.0	37891.0
5621	15006.0	1922.0
5623	287.0	176.0
5624	15.0	65.0
5625	151.0	56.0
5626	0.0	1.0
5627	4001.0	643.0
5628	2.0	0.0
5641	3744.0	5905.0
5634	2305.0	1066.0
5635	3463.0	2887.0
100133957	24.0	13.0
5636	1555.0	1911.0
5638	792.0	140.0
5639	819.0	1715.0
5650	2384.0	125.0
5651	3.0	8.0
5652	7833.0	15145.0
5653	1545.0	159.0
5644	37.0	8.0
5645	122.0	27.0
5646	26.0	3.0
5648	97.0	7.0
5649	516.0	28.0
100131309	0.0	0.0
5660	84246.0	41171.0
5662	91.0	278.0
5663	6039.0	10955.0
5664	1097.0	2945.0
3002	10.0	204.0
347281	0.0	0.0
100131302	0.0	0.0
3001	73.0	261.0
3000	55.0	388.0
51360	1579.0	1608.0
51362	1591.0	698.0
51361	3049.0	1596.0
51364	497.0	695.0
100287191	1.0	0.0
51363	3008.0	3191.0
51366	9731.0	7436.0
89978	627.0	587.0
100287193	1.0	0.0
51365	49.0	165.0
51368	3168.0	5701.0
5654	6636.0	14853.0
5655	723.0	2737.0
51367	1183.0	1548.0
90956	2668.0	3880.0
5657	34.0	0.0
90957	1759.0	1904.0
89970	2749.0	1956.0
5670	0.0	0.0
5671	1.0	0.0
5672	80.0	15.0
347273	11.0	9.0
5673	12.0	12.0
90952	2188.0	1274.0
5675	0.0	0.0
347275	0.0	0.0
3013	12.0	350.0
3012	107.0	1474.0
3010	0.0	10.0
51371	3283.0	7009.0
3009	0.0	18.0
100287183	0.0	0.0
3008	3.0	307.0
51373	856.0	1102.0
3007	11.0	166.0
51372	2735.0	4985.0
51375	1826.0	842.0
3006	781.0	40246.0
51374	5659.0	9631.0
3005	17328.0	35623.0
51377	1813.0	2720.0
3004	19.0	46.0
3003	34.0	237.0
51379	1182.0	1047.0
51378	75.0	8.0
5669	0.0	1.0
5680	0.0	0.0
5681	3402.0	975.0
5682	3112.0	4633.0
5683	846.0	1287.0
5684	3496.0	8651.0
5685	4904.0	5873.0
347265	63.0	229.0
5686	3901.0	10115.0
3024	0.0	1.0
3021	47911.0	35363.0
3020	2562.0	4600.0
100287177	2.0	0.0
51380	2056.0	2417.0
100287178	0.0	0.0
51382	3324.0	8066.0
100287173	0.0	0.0
51384	1.0	7.0
3018	0.0	5.0
51386	21605.0	3360.0
3017	864.0	5442.0
51385	1050.0	872.0
51388	2103.0	1443.0
3015	4374.0	5673.0
100287171	267.0	519.0
3014	763.0	3359.0
5676	0.0	0.0
51389	3047.0	2821.0
5678	4.0	0.0
5690	4535.0	5559.0
5691	3759.0	11628.0
5692	8840.0	18867.0
5693	3900.0	10959.0
347252	1.0	2.0
5694	3856.0	9576.0
5695	5828.0	5151.0
5696	2524.0	17929.0
5697	5.0	98.0
3035	2967.0	2603.0
3034	15.0	10.0
3033	5528.0	4258.0
3032	8822.0	10597.0
3031	2.0	5.0
3030	17957.0	12405.0
51390	3851.0	2469.0
51393	293.0	379.0
3029	967.0	2130.0
3028	2859.0	7208.0
51397	1535.0	1216.0
3026	77.0	13.0
51399	2504.0	4270.0
51398	5376.0	10656.0
5687	1171.0	2182.0
5688	4325.0	8304.0
5689	7137.0	6236.0
129401	1022.0	1163.0
347240	248.0	389.0
129402	0.0	0.0
3046	1.0	0.0
3045	1.0	0.0
3044	0.0	0.0
3043	2689.0	75.0
3042	0.0	0.0
3040	623.0	12.0
374900	781.0	730.0
3039	6.0	1.0
3038	4914.0	140.0
3037	168.0	211.0
374907	238.0	144.0
3036	16.0	15.0
5698	734.0	8032.0
5699	833.0	1263.0
90990	199.0	2016.0
90993	429.0	18837.0
3055	340.0	696.0
3054	5118.0	4101.0
3053	1.0	1.0
100287144	0.0	0.0
3052	1043.0	1165.0
3051	0.0	0.0
3050	0.0	0.0
100287140	0.0	0.0
3049	0.0	0.0
3048	5.0	6.0
3047	0.0	0.0
90987	1188.0	1689.0
3060	0.0	0.0
374920	288.0	1300.0
3068	10677.0	31138.0
3067	66.0	86.0
374928	540.0	519.0
3066	5776.0	3863.0
3065	7261.0	4659.0
3064	7342.0	3262.0
3062	3.0	1.0
3061	12.0	3.0
3059	836.0	1312.0
3071	753.0	823.0
3070	479.0	668.0
3078	0.0	0.0
3077	1310.0	2633.0
100287128	5.0	1.0
3075	2923.0	2920.0
3074	6112.0	3933.0
3073	3639.0	4093.0
374918	40.0	31.0
3069	34152.0	35599.0
3082	345.0	173.0
3081	807.0	7.0
3080	0.0	0.0
53938	866.0	819.0
28976	2420.0	4055.0
28977	2747.0	3470.0
28974	2804.0	7031.0
100131388	0.0	3.0
3087	335.0	203.0
28978	1612.0	2590.0
3084	4739.0	132.0
3083	8.0	18.0
28972	5392.0	10327.0
53940	0.0	0.0
28973	4061.0	18064.0
28970	2521.0	2391.0
28971	1069.0	1709.0
53944	1652.0	913.0
53942	15.0	55.0
53947	629.0	708.0
3093	5898.0	3855.0
3092	5114.0	5063.0
3091	5540.0	7463.0
3090	305.0	375.0
28987	3293.0	1932.0
28988	5154.0	9024.0
132989	552.0	351.0
100131378	7.0	1.0
3099	2669.0	4698.0
28985	1600.0	2866.0
3098	9979.0	15071.0
28986	1540.0	1557.0
3097	2139.0	556.0
100507299	42.0	18.0
3096	2028.0	2644.0
100131374	0.0	0.0
28989	573.0	584.0
100507297	260.0	280.0
3094	7722.0	6677.0
337986	0.0	0.0
100131370	0.0	0.0
28983	28.0	7.0
28984	872.0	797.0
28981	1091.0	1150.0
374819	404.0	290.0
26322	0.0	0.0
28982	751.0	1370.0
129303	1176.0	2065.0
100131369	24.0	7.0
28954	139.0	23.0
28955	321.0	837.0
28952	1324.0	1941.0
100131366	3.0	12.0
65944	5.0	4.0
337979	0.0	0.0
28958	3003.0	5507.0
337978	1.0	0.0
28959	4228.0	2558.0
337977	0.0	0.0
28956	1470.0	5606.0
337976	0.0	0.0
28957	630.0	1553.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	3166.0	1105.0
337980	0.0	0.0
51300	3176.0	6412.0
51302	811.0	43.0
89910	4746.0	4051.0
51301	617.0	87.0
51304	4171.0	7586.0
51303	794.0	553.0
51306	4560.0	929.0
51305	5.0	5.0
51308	265.0	337.0
51307	4405.0	1493.0
51309	2474.0	1222.0
130340	234.0	192.0
100131358	8.0	0.0
28965	1711.0	30.0
28966	494.0	1053.0
26301	207.0	215.0
337969	0.0	0.0
28964	3377.0	4882.0
337968	0.0	0.0
28969	4717.0	6172.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	81.0	114.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	422.0	622.0
337973	0.0	0.0
337972	0.0	0.0
360200	35.0	36.0
337971	0.0	0.0
337970	0.0	0.0
28962	1636.0	896.0
51311	28.0	46.0
51310	3941.0	1502.0
28960	693.0	1271.0
51313	15156.0	9705.0
51312	5188.0	997.0
51315	3295.0	4231.0
51314	12.0	44.0
51317	3090.0	2903.0
360205	1.0	0.0
51316	94.0	112.0
51319	1178.0	1639.0
360203	0.0	0.0
51318	2789.0	2505.0
374864	190.0	21.0
28938	114.0	18.0
100507267	1.0	0.0
28939	1.0	2.0
374860	395.0	1651.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	2.0	0.0
28930	2.0	1.0
28931	0.0	0.0
374868	1662.0	779.0
100507266	145.0	92.0
28936	0.0	0.0
28937	176.0	18.0
28934	0.0	0.0
28935	180.0	33.0
337963	0.0	0.0
337960	0.0	0.0
51320	4662.0	2147.0
51322	9057.0	6676.0
53981	3676.0	6659.0
51321	3261.0	5372.0
51324	4367.0	5147.0
89932	925.0	2810.0
51326	84.0	78.0
51327	2.0	0.0
51329	34.0	70.0
28949	0.0	0.0
100507257	14.0	6.0
132946	61.0	16.0
100507251	0.0	0.0
28943	136.0	25.0
65975	19.0	12.0
28941	266.0	36.0
65977	1458.0	1125.0
28942	34.0	8.0
28947	0.0	0.0
132949	1180.0	782.0
65979	3305.0	2747.0
28948	0.0	0.0
100507254	62.0	18.0
28946	5.0	0.0
89927	1440.0	505.0
144920	0.0	0.0
51330	2130.0	7801.0
28940	31.0	8.0
51333	166.0	332.0
51332	467.0	540.0
51335	2505.0	1805.0
51334	90.0	158.0
51337	1697.0	5396.0
360227	6.0	3.0
51339	552.0	870.0
51338	236.0	253.0
360226	0.0	0.0
28918	0.0	0.0
28919	47.0	35.0
374887	113.0	163.0
65981	873.0	962.0
28916	0.0	0.0
65980	1987.0	1094.0
28917	0.0	0.0
374882	3428.0	12001.0
65983	5508.0	1082.0
100131328	1.0	0.0
65982	3181.0	3832.0
100131327	0.0	0.0
65985	3001.0	3443.0
65987	1363.0	85.0
28910	0.0	0.0
65986	2949.0	353.0
28911	0.0	0.0
65989	573.0	154.0
132954	0.0	0.0
65988	1079.0	2698.0
100131320	238.0	332.0
28914	1105.0	339.0
28915	22.0	3.0
28912	884.0	199.0
28913	186.0	46.0
51340	3045.0	3571.0
100287098	13.0	42.0
89958	326.0	685.0
51341	3269.0	2406.0
100287091	0.0	0.0
100507290	633.0	1812.0
51343	2453.0	2101.0
89953	1850.0	2633.0
51348	13.0	14.0
51347	2733.0	5221.0
90933	1413.0	1461.0
100302090	0.0	3.0
65990	198.0	1757.0
374875	289.0	636.0
28929	1.0	1.0
65992	1708.0	3951.0
28927	0.0	0.0
65991	3504.0	4163.0
28928	2.0	0.0
65993	1598.0	8222.0
374872	17.0	7.0
65996	1664.0	1497.0
65998	1505.0	836.0
28921	1.0	0.0
65997	317.0	251.0
28922	1.0	0.0
65999	766.0	1516.0
28920	67.0	7.0
374879	305.0	41.0
28925	0.0	0.0
28926	0.0	0.0
374877	28.0	32.0
28923	104.0	20.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	2463.0	1471.0
100287087	1.0	11.0
51350	0.0	0.0
51352	0.0	23.0
100287083	0.0	0.0
89944	1582.0	2589.0
100287082	0.0	3.0
89941	2220.0	5796.0
130399	75.0	7.0
166348	12.0	4.0
374897	0.0	7.0
100507217	3338.0	2064.0
166336	2225.0	958.0
374899	458.0	315.0
203510	0.0	0.0
541611	1.0	0.0
154386	14.0	0.0
100507246	1172.0	773.0
100507249	3.0	0.0
100507240	13.0	9.0
101937451	1.0	0.0
100507244	60.0	14.0
100507242	4.0	1.0
100133991	257.0	145.0
100509894	46.0	19.0
203522	1394.0	158.0
203523	555.0	404.0
130355	502.0	509.0
26353	3849.0	2574.0
26355	2475.0	3895.0
26354	4759.0	7657.0
53904	30.0	37.0
53905	687.0	164.0
130367	392.0	42.0
154313	18.0	38.0
203547	3654.0	4192.0
53918	1282.0	764.0
53919	37.0	9.0
100507203	9.0	1.0
53916	523.0	1305.0
53917	216.0	207.0
100507206	4.0	3.0
28998	1516.0	3319.0
26335	0.0	0.0
28999	103.0	92.0
28996	6816.0	6370.0
26339	0.0	0.0
26338	0.0	0.0
28990	884.0	941.0
28991	1126.0	3364.0
203562	9.0	1.0
26330	2.0	0.0
28992	687.0	2117.0
26333	0.0	0.0
100169989	2.0	12.0
100509857	0.0	1.0
203569	0.0	3.0
100131393	0.0	0.0
100131390	4.0	0.0
168975	1.0	0.0
26341	0.0	0.0
26343	7.0	0.0
100289644	0.0	0.0
100289643	1.0	0.0
100289640	0.0	0.0
5706	3546.0	6307.0
5707	5151.0	7059.0
5708	9055.0	12944.0
5709	6136.0	11033.0
5700	992.0	1558.0
5701	4251.0	6004.0
5702	4262.0	8124.0
5704	3086.0	7400.0
5705	5317.0	7605.0
100507401	11.0	17.0
100507404	4.0	6.0
100289635	1563.0	1720.0
5717	3984.0	7154.0
5718	3046.0	3802.0
5719	6542.0	10184.0
5710	5726.0	17278.0
5711	3302.0	3160.0
5713	2695.0	2353.0
5714	6650.0	8701.0
5715	987.0	1878.0
5716	2489.0	3915.0
5730	1362.0	978.0
5728	8135.0	4877.0
5729	25.0	27.0
5720	8402.0	34517.0
5721	3732.0	27991.0
5723	517.0	1505.0
105370683	0.0	0.0
5724	610.0	524.0
5725	11671.0	12784.0
5726	3.0	0.0
5727	1302.0	257.0
154288	2.0	0.0
100289619	0.0	0.0
5740	1114.0	610.0
5741	0.0	0.0
5739	33.0	137.0
5731	2.0	7.0
5732	107.0	77.0
5733	2437.0	4478.0
5734	866.0	254.0
5736	11.0	15.0
5737	268.0	21.0
5738	7624.0	10912.0
102060414	2.0	34.0
100289607	2.0	0.0
100289605	0.0	0.0
5742	925.0	481.0
5743	1338.0	63.0
5744	575.0	100.0
5745	98.0	106.0
5746	67.0	20.0
5747	6287.0	7520.0
5760	13.0	10.0
5761	50.0	84.0
5763	8266.0	44384.0
3101	13.0	83.0
5753	433.0	1926.0
5754	6851.0	11957.0
5756	4371.0	4335.0
5757	27689.0	60221.0
5758	2.0	17.0
5759	29.0	82.0
5770	5283.0	3878.0
5771	2038.0	2015.0
5774	3410.0	1128.0
3112	128.0	175.0
3111	1350.0	931.0
3110	9.0	143.0
3109	1361.0	1963.0
3108	2363.0	4157.0
3107	24788.0	132258.0
3106	37280.0	203931.0
3105	19386.0	166570.0
3104	905.0	897.0
5764	23259.0	1144.0
5767	10.0	17.0
5768	14555.0	4858.0
5769	9.0	9.0
648315	0.0	0.0
5780	2844.0	1593.0
5781	7757.0	6367.0
5782	4899.0	5212.0
5783	4124.0	2339.0
5784	9734.0	2272.0
3123	7177.0	13058.0
3122	20948.0	26197.0
3121	0.0	0.0
3120	593.0	1357.0
51481	0.0	1.0
51480	0.0	0.0
3119	1556.0	2889.0
3118	1071.0	1782.0
3117	2560.0	5140.0
3116	9.0	15.0
3115	6493.0	8713.0
3113	7906.0	8356.0
5775	1869.0	964.0
5777	1887.0	4073.0
5778	156.0	408.0
103164619	0.0	2.0
5790	0.0	0.0
5791	2274.0	508.0
5792	46264.0	34621.0
5793	3687.0	1289.0
5794	19.0	20.0
5795	2056.0	1766.0
5796	9574.0	1049.0
3134	1265.0	11408.0
3133	32159.0	44721.0
3132	2.0	5.0
3131	2438.0	229.0
100287067	0.0	2.0
51490	2023.0	2592.0
100287063	0.0	0.0
51491	753.0	1194.0
51493	5967.0	3780.0
3128	766.0	1291.0
51496	2718.0	1426.0
3127	2433.0	3823.0
51495	16060.0	9847.0
445815	35.0	4.0
51497	5483.0	7901.0
5786	6101.0	7012.0
5787	1974.0	1080.0
51499	1539.0	2010.0
5788	1026.0	1376.0
5789	105.0	222.0
3145	745.0	2558.0
3142	243.0	283.0
3141	2623.0	2597.0
3140	3262.0	3114.0
100287055	0.0	0.0
3139	389.0	1817.0
3138	250.0	317.0
3137	108.0	296.0
3136	818.0	4499.0
3135	102.0	494.0
5797	2588.0	1671.0
5798	2.0	78.0
5799	336.0	97.0
347376	2.0	0.0
3156	2981.0	1147.0
3155	2489.0	3918.0
100287045	6.0	1.0
3152	0.0	0.0
3151	9518.0	10130.0
3150	10363.0	24702.0
3149	1323.0	3682.0
3148	3258.0	5061.0
3146	15054.0	22561.0
347365	552.0	847.0
648359	1.0	3.0
347363	0.0	0.0
3167	1.0	0.0
3166	2.0	2.0
100302119	0.0	0.0
3164	7338.0	707.0
100302118	0.0	0.0
3163	1735.0	5544.0
100302117	0.0	0.0
3162	482.0	945.0
100302116	1.0	0.0
3161	57.0	179.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	3238.0	6565.0
3158	3676.0	17130.0
3157	2603.0	1323.0
347359	1.0	2.0
3170	0.0	1.0
120939	45.0	45.0
3178	38014.0	29396.0
3177	762.0	2625.0
100287026	0.0	0.0
3176	3829.0	5178.0
100287029	4.0	6.0
3175	0.0	0.0
3174	107.0	4.0
3172	2.0	0.0
3171	28.0	34.0
100289682	0.0	0.0
3169	11516.0	32951.0
120935	19.0	4.0
3181	30599.0	53844.0
347344	463.0	352.0
3189	7551.0	5947.0
3188	7864.0	8323.0
3187	15956.0	8744.0
100289678	918.0	817.0
3186	0.0	2.0
3185	14829.0	16959.0
100302139	0.0	0.0
3184	10529.0	13271.0
100302138	0.0	0.0
3183	24099.0	45490.0
100302137	0.0	0.0
100287013	6.0	3.0
3182	5514.0	7629.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	24283.0	38789.0
347333	2.0	11.0
3191	9732.0	16190.0
3190	35365.0	34558.0
3199	236.0	15.0
3198	113.0	33.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	2.0	7.0
100302128	1.0	0.0
3195	0.0	0.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	0.0	2.0
100302125	0.0	2.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	0.0	1.0
347442	0.0	1.0
132851	61.0	53.0
100131268	2.0	1.0
374946	32.0	50.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	78.0	58.0
100302156	0.0	0.0
120863	50.0	121.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	50.0	148.0
100302152	0.0	0.0
100302150	0.0	3.0
51400	3886.0	4577.0
51406	2149.0	4860.0
51409	1833.0	2755.0
132864	2024.0	790.0
100302149	1.0	7.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	0.0	1.0
