id	3e19bb94-c3f1-4d42-868e-0bbc5defd999	f12fbfdf-efd4-462a-a34c-8c01947bfb78
106481345	0.0	0.0
85459	728.0	3924.0
106481346	0.0	0.0
85456	13075.0	4506.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3096.0	8328.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	59.0	2334.0
442913	0.0	0.0
85452	5.0	6.0
442914	0.0	0.0
50	7421.0	4279.0
85453	2001.0	369.0
442915	0.0	0.0
85450	4672.0	3444.0
51	12891.0	11250.0
442916	0.0	0.0
85451	1461.0	3229.0
52	2892.0	12134.0
442917	0.0	0.0
53	2559.0	3126.0
442918	0.0	0.0
54	834.0	906.0
442919	0.0	0.0
55	35.0	62.0
442909	0.0	6.0
56	2.0	19.0
58	71.0	68.0
59	23624.0	22622.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	28.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	503.0	443.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	34.0	2.0
106481354	1.0	51.0
85446	153.0	843.0
442900	1.0	0.0
106481355	0.0	0.0
85443	63.0	124.0
442901	1.0	0.0
85444	1127.0	6439.0
442902	0.0	0.0
60	221626.0	222722.0
85441	1508.0	1038.0
442903	0.0	13.0
85442	12.0	0.0
442904	0.0	0.0
442905	0.0	0.0
62	19.0	21.0
85440	3276.0	6834.0
442907	1.0	1.0
442908	0.0	3.0
66	0.0	0.0
67	9.0	9.0
68	6.0	0.0
344595	453.0	2703.0
69	3.0	5.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	1.0	7.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	2.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	87.0	104.0
106481321	0.0	0.0
85479	9.0	89.0
106481322	0.0	0.0
85476	3974.0	20179.0
85477	277.0	510.0
70	197.0	271.0
85474	24.0	48.0
71	111567.0	288807.0
72	6830.0	375.0
73	13.0	143.0
74	1.0	3.0
75	12.0	21.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5297.0	7631.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	1.0
106481333	1.0	1.0
85465	1427.0	15691.0
81	23787.0	23270.0
85463	2014.0	1170.0
82	4.0	10.0
85464	3412.0	4602.0
83	10.0	6.0
85461	4057.0	3446.0
85462	498.0	4809.0
86	1751.0	9513.0
87	15902.0	10793.0
85460	1925.0	3144.0
88	15.0	124.0
89	8.0	0.0
728675	0.0	1.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5208.0	4525.0
106481300	0.0	0.0
91	3477.0	6410.0
92	1530.0	844.0
93	544.0	3522.0
94	5240.0	1079.0
95	145.0	98.0
97	258.0	390.0
98	1008.0	614.0
344561	0.0	0.0
728661	3963.0	5878.0
728664	1.0	2.0
106481305	0.0	0.0
261734	691.0	176.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	33.0	86.0
106481309	27.0	11.0
246119	0.0	0.0
106481307	1.0	0.0
261735	3.0	4.0
106481308	0.0	0.0
3804	1.0	2.0
3805	1.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	1.0	2.0
3809	22.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1603.0	334.0
3800	426.0	4771.0
3801	1601.0	326.0
3802	1.0	0.0
728695	0.0	0.0
285735	0.0	1.0
261726	2272.0	6042.0
728698	4.0	18.0
3814	2.0	7.0
3815	4665.0	506.0
3816	27.0	6.0
261729	3797.0	16399.0
3817	2.0	1.0
3818	16.0	9.0
222166	24414.0	6248.0
3811	3.0	1.0
3812	1.0	1.0
285740	1.0	4.0
285741	42.0	22.0
728689	16.0	39.0
3827	0.0	1.0
246100	0.0	0.0
3820	73.0	33.0
3821	12.0	5.0
3822	3.0	40.0
3823	1.0	9.0
3824	124.0	228.0
645402	0.0	0.0
403313	751.0	4697.0
403314	0.0	5.0
728637	0.0	4.0
728638	25.0	278.0
728633	0.0	0.0
728632	14.0	78.0
728635	20.0	174.0
3836	3614.0	6282.0
222183	154.0	1215.0
3837	13582.0	44343.0
3838	1990.0	14020.0
3839	3808.0	8538.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1714.0	1170.0
3832	195.0	10225.0
3833	124.0	3411.0
3834	461.0	8.0
3835	878.0	8037.0
728620	0.0	3.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	207.0	731.0
3848	23.0	3.0
3849	1.0	1.0
222171	164.0	6940.0
728619	1.0	5.0
3840	7809.0	18937.0
3841	1042.0	3359.0
3842	7899.0	24843.0
3843	14887.0	30023.0
3844	1.0	0.0
3845	2859.0	11141.0
3846	6.0	2.0
645423	0.0	0.0
3860	1.0	1.0
246126	0.0	1.0
728658	698.0	593.0
728655	2.0	0.0
728657	0.0	1.0
728656	0.0	0.0
3858	1052.0	1807.0
3859	2.0	3.0
246135	1.0	1.0
3850	0.0	4.0
3851	0.0	5.0
3852	12867.0	15.0
645414	0.0	0.0
3853	24.0	4.0
3854	895.0	4.0
3855	3709.0	124.0
3856	5712.0	46880.0
3857	5.0	0.0
728640	5.0	15.0
645431	8.0	12.0
728642	173.0	98.0
728641	16.0	15.0
645434	88.0	2.0
645432	3.0	1.0
285704	1008.0	1415.0
728643	6.0	1.0
222194	1662.0	6315.0
285708	0.0	2.0
1204	0.0	2.0
1203	1299.0	2037.0
1201	781.0	2843.0
1200	12153.0	20908.0
3861	11554.0	104.0
645426	1.0	19.0
645425	0.0	0.0
1209	7191.0	11045.0
3866	7170.0	18.0
1208	2.0	0.0
1207	3248.0	15623.0
3868	205.0	10.0
285311	0.0	1.0
3880	3109.0	49287.0
3881	1.0	24.0
285313	5373.0	134.0
100128537	630.0	152.0
3882	10.0	0.0
100128536	0.0	4.0
285314	1.0	3.0
285315	359.0	739.0
1215	218.0	3.0
100141515	3.0	5.0
1213	28763.0	86665.0
1212	2591.0	1165.0
1211	5590.0	9121.0
3872	8683.0	50.0
3875	3862.0	36174.0
3876	2.0	8.0
3879	0.0	4.0
3890	0.0	0.0
3891	0.0	0.0
3892	28.0	11.0
100128525	1.0	3.0
285326	0.0	0.0
1230	417.0	400.0
285329	2.0	42.0
440097	66.0	0.0
440093	22.0	20.0
3883	2.0	73.0
3884	0.0	0.0
3885	1.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	300.0	1.0
3888	2.0	0.0
100631239	0.0	0.0
3889	3.0	1.0
100128516	119.0	426.0
285331	908.0	2563.0
100128512	0.0	0.0
285335	15.0	100.0
100128514	0.0	0.0
1241	432.0	2006.0
1240	1304.0	3331.0
1238	824.0	55.0
1237	3.0	110.0
1236	83.0	24.0
1235	2.0	0.0
1234	105.0	123.0
1233	12.0	92.0
1232	2.0	11.0
3895	17851.0	47292.0
100128511	10.0	32.0
100631247	0.0	112.0
3897	334.0	6259.0
100631248	0.0	0.0
3898	309.0	1511.0
100631249	0.0	0.0
3899	1740.0	108830.0
100128505	1.0	1.0
100631250	0.0	0.0
285343	1529.0	3775.0
100631251	2.0	0.0
100631252	1.0	0.0
100631253	0.0	0.0
285346	101.0	317.0
100631254	2.0	1.0
100128503	1.0	0.0
285349	284.0	118.0
574501	2.0	0.0
574502	0.0	0.0
1244	215.0	56.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	4330.0	478.0
1263	3258.0	700.0
1262	6.0	4.0
116966	100.0	1585.0
100887755	0.0	1.0
1261	4.0	7.0
100887754	5.0	0.0
1260	0.0	0.0
116969	31.0	3.0
1259	113.0	16.0
1258	3.0	0.0
440061	0.0	0.0
100887750	29.0	127.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	1032.0	38.0
1271	7001.0	2086.0
100887749	198.0	33.0
1270	39.0	83.0
100887748	0.0	0.0
440044	8.0	7.0
1269	5.0	2.0
440051	1.0	2.0
1268	976.0	8989.0
440050	1.0	0.0
1267	4239.0	4718.0
1266	18280.0	16959.0
100887740	0.0	0.0
1265	7112.0	2129.0
1286	95.0	39.0
1285	24.0	21.0
1284	55053.0	29801.0
1282	59855.0	57861.0
1281	189135.0	162240.0
1280	66.0	11215.0
440078	156.0	467.0
440077	0.0	0.0
440087	16.0	3142.0
1278	254609.0	211583.0
1277	175457.0	199308.0
440081	52.0	226.0
116938	0.0	0.0
1297	3.0	74.0
116931	70.0	307.0
1296	2062.0	2977.0
1295	5420.0	16592.0
116933	0.0	1.0
1294	242.0	116.0
1293	82691.0	62372.0
116935	35.0	20.0
1292	64661.0	13372.0
440068	1.0	0.0
1291	49194.0	13536.0
116937	4.0	3.0
440067	1.0	3.0
1290	17241.0	33552.0
440073	838.0	6.0
440072	12.0	7.0
1289	17862.0	23111.0
1288	340.0	18.0
1287	807.0	420.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4386.0	3339.0
440021	0.0	0.0
442673	4.0	2.0
10018	1658.0	9202.0
126328	1225.0	832.0
442676	1.0	0.0
126326	719.0	493.0
1299	50.0	32.0
1298	156.0	901.0
10011	1558.0	2454.0
10010	3710.0	2675.0
10013	2851.0	4787.0
128989	1498.0	2300.0
10015	11172.0	31895.0
10014	4865.0	3038.0
10017	19.0	0.0
10016	3415.0	10820.0
10020	4124.0	587.0
114335	0.0	0.0
114336	0.0	0.0
126321	892.0	1746.0
10029	0.0	0.0
442668	0.0	3.0
10022	0.0	0.0
10021	2.0	41.0
10024	36.0	1143.0
128977	3342.0	5404.0
103021165	2.0	0.0
10023	178.0	509.0
103021164	2.0	14.0
10026	2684.0	2620.0
10025	2094.0	1690.0
116986	255.0	100.0
116985	5617.0	3849.0
116988	2600.0	3555.0
116987	3401.0	6738.0
114327	1001.0	5271.0
440043	0.0	0.0
126308	3760.0	3129.0
440041	0.0	0.0
126306	6.0	5.0
151306	766.0	8.0
100128590	3.0	8.0
100128596	1.0	2.0
151300	1.0	1.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	19.0	46.0
440026	1076.0	7507.0
440023	0.0	0.0
10008	1133.0	366.0
10007	1926.0	9959.0
10009	1909.0	8467.0
116984	584.0	504.0
116983	1342.0	1628.0
151313	429.0	1920.0
10000	6358.0	2479.0
128954	0.0	0.0
10002	10.0	9.0
10001	971.0	1340.0
10004	331.0	58.0
10003	913.0	34.0
10006	3789.0	10506.0
10005	691.0	921.0
126370	0.0	0.0
285352	84.0	352.0
100128579	0.0	0.0
285359	29.0	34.0
126375	608.0	543.0
126374	1295.0	172.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2839.0	4400.0
285367	950.0	1324.0
285368	140.0	1397.0
100128569	20.0	46.0
126364	276.0	243.0
100128560	19.0	1.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	7.0
344191	3.0	0.0
126353	50.0	3787.0
751071	116.0	338.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	4.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	12.0
106481282	0.0	0.0
285381	2660.0	2723.0
106481283	0.0	0.0
285382	457.0	400.0
106481280	0.0	0.0
165918	1994.0	2708.0
106481281	0.0	9.0
165904	105.0	29.0
285386	1005.0	251.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	5.0	1.0
106481290	0.0	1.0
100128541	0.0	2.0
138311	486.0	317.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	33.0	5.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	3.0	0.0
126299	768.0	1104.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1554.0	2871.0
728710	1.0	1.0
126295	160.0	293.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	1.0	1.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	8.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	2.0	0.0
106481267	0.0	0.0
151246	262.0	3350.0
645318	0.0	0.0
645317	23.0	19.0
151242	8.0	7.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	35790.0	75798.0
100287908	0.0	0.0
645332	203.0	445.0
126282	1043.0	855.0
100287902	1.0	48.0
163227	477.0	1802.0
100287900	0.0	0.0
163223	136.0	25.0
106481275	0.0	0.0
106481276	0.0	5.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	134.0	185.0
106481278	0.0	0.0
645328	1.0	10.0
151254	119.0	18.0
645326	4.0	21.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	42.0
163259	371.0	165.0
645345	46.0	40.0
200403	11.0	7.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	160.0	220.0
106481237	0.0	0.0
106481238	0.0	2.0
728737	0.0	7.0
728732	1.0	5.0
728734	0.0	0.0
126272	217.0	392.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	1120.0	1536.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	71.0	46.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	1.0	2.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	5.0	3.0
728723	154.0	202.0
106481253	0.0	0.0
107133522	1.0	4.0
106481254	6.0	0.0
107133524	4.0	3.0
106481251	0.0	0.0
106481252	0.0	1.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	12.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	13.0
645348	0.0	1.0
106481250	0.0	0.0
645369	71.0	37.0
645368	0.0	1.0
645367	1.0	0.0
106481217	0.0	0.0
200424	718.0	5378.0
106481218	3.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	6.0	31.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	7.0	33.0
106481221	1.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	4.0
106481223	0.0	1.0
645359	0.0	0.0
138240	0.0	0.0
138241	563.0	889.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	4.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	0.0
645387	285.0	455.0
645382	0.0	0.0
645381	52.0	22.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	3.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	0.0
106481207	2.0	3.0
106481204	0.0	2.0
106481205	2.0	0.0
106481208	2.0	8.0
106481209	0.0	0.0
3902	84.0	47.0
3903	3592.0	1451.0
106481210	0.0	0.0
3904	2.0	1.0
3906	2.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	19223.0	3694.0
106481211	0.0	0.0
3909	6145.0	7372.0
106481212	0.0	0.0
684959	0.0	0.0
151234	32.0	5.0
151230	803.0	4469.0
728798	0.0	4.0
3913	30593.0	7865.0
3914	3459.0	126.0
3915	60888.0	20359.0
3916	20649.0	37287.0
3918	3671.0	118.0
3910	36337.0	12074.0
3911	5400.0	2483.0
3912	28824.0	17272.0
728782	15.0	13.0
728780	32.0	19.0
3924	9.0	19.0
3925	2542.0	16268.0
3927	17552.0	32508.0
3929	328.0	6.0
3920	11145.0	32486.0
3921	22121.0	54594.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	1.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	2.0	0.0
3936	3139.0	42837.0
3937	1348.0	1283.0
3938	4.0	0.0
3939	34605.0	52341.0
3930	3872.0	4238.0
100873179	0.0	0.0
3931	560.0	79.0
3932	97.0	29.0
3933	0.0	1.0
3934	76.0	0.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	2.0	1.0
100287964	1.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	6.0	3.0
3947	4.0	5.0
3948	12.0	4.0
3949	14098.0	3464.0
100873169	1.0	1.0
3940	0.0	1.0
100873168	0.0	0.0
3945	28010.0	43015.0
100873196	1.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	1.0	0.0
3957	53.0	11.0
3958	25014.0	2568.0
3959	30468.0	17011.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	205.0	330.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	358.0	115.0
3952	36979.0	7.0
3953	12339.0	676.0
3954	3098.0	13387.0
3955	1632.0	12205.0
3956	43168.0	8188.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	4.0	21.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	1.0	0.0
100873186	1.0	0.0
728747	1.0	4.0
728746	0.0	0.0
728748	8.0	9.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	40.0	80.0
1303	15715.0	46118.0
107133502	0.0	0.0
1302	61.0	23.0
1301	106.0	19266.0
1300	38.0	11203.0
3960	32.0	2.0
3963	19.0	0.0
3964	5071.0	17836.0
1308	6075.0	34.0
3965	1269.0	717.0
1307	6408.0	1748.0
151295	17.0	36.0
1306	24169.0	15168.0
100189589	4.0	10.0
728774	0.0	0.0
728773	1.0	5.0
3980	949.0	8338.0
100287932	2434.0	6325.0
3981	965.0	2171.0
728776	8.0	34.0
85508	0.0	0.0
105601840	1.0	0.0
85509	0.0	0.0
1316	49196.0	23578.0
1315	8564.0	39406.0
1314	17174.0	54237.0
1312	3860.0	4933.0
1311	1854.0	6044.0
100329135	1.0	3.0
1310	0.0	929.0
574537	0.0	0.0
3972	0.0	1.0
3973	299.0	0.0
3975	0.0	9.0
3976	511.0	71.0
3977	22506.0	4621.0
1318	439.0	66.0
3978	468.0	3213.0
1317	2802.0	9626.0
728763	4.0	0.0
3990	133.0	18.0
645313	17.0	10.0
3991	61350.0	386.0
645312	0.0	0.0
3992	5931.0	11896.0
645311	0.0	0.0
728769	396.0	883.0
1330	0.0	0.0
1327	12613.0	6651.0
1326	2947.0	151.0
1325	9.0	6.0
3982	3.0	0.0
3983	32215.0	22201.0
3984	1108.0	1879.0
3985	2558.0	2718.0
3987	7082.0	8162.0
3988	8500.0	12551.0
1329	3986.0	4220.0
116809	0.0	0.0
100128416	12.0	34.0
1340	6825.0	9068.0
1337	4051.0	12002.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	498.0	3609.0
100128410	0.0	2.0
3995	6973.0	595.0
100128412	0.0	0.0
3996	1821.0	3946.0
3998	9094.0	16479.0
1339	0.0	6.0
285440	2458.0	3495.0
285441	1.0	0.0
1352	1075.0	1894.0
1351	4209.0	10243.0
1350	10783.0	18401.0
1349	4277.0	10907.0
1348	1.0	0.0
1347	4134.0	16920.0
1346	3508.0	220.0
1345	5692.0	305966.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	18.0	120.0
1363	17342.0	8600.0
1362	11983.0	35340.0
1361	4.0	5.0
1360	3533.0	512971.0
1359	1070.0	885.0
1358	35.0	0.0
1357	157.0	0.0
1356	1524.0	14.0
1355	2953.0	7183.0
1353	1934.0	5770.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	66.0	43.0
285464	566.0	1359.0
100873200	1.0	0.0
777774	0.0	0.0
1374	7017.0	10848.0
1373	737.0	118.0
1371	785.0	1186.0
1370	7.0	164.0
1369	1.0	0.0
1368	19664.0	12655.0
100873209	2.0	1.0
1366	566.0	8426.0
1365	238.0	1573.0
1364	1954.0	15055.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	34.0	37.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	14.0	0.0
100873205	0.0	0.0
102800316	0.0	1.0
102800314	1.0	0.0
100873233	1.0	0.0
100873231	0.0	2.0
100873230	1.0	0.0
1385	4078.0	8439.0
116843	976.0	387.0
1384	4523.0	1449.0
116842	37.0	48.0
1382	3613.0	69419.0
116844	626.0	240.0
1381	181.0	111.0
1380	13.0	1.0
440176	2.0	3.0
440184	5.0	65.0
1379	2.0	0.0
1378	187.0	74.0
1376	1665.0	1826.0
1375	32.0	65.0
128821	1.0	64.0
100873237	0.0	0.0
128822	22.0	4170.0
100873236	1.0	0.0
100873235	0.0	3.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	8.0	18.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	3.0
116832	186.0	578.0
1396	177.0	63.0
1395	57.0	17.0
1394	32.0	2.0
1393	848.0	12.0
1392	9.0	0.0
285407	7.0	30.0
116835	2670.0	397.0
1390	1606.0	1678.0
1389	8907.0	12723.0
1388	4305.0	10544.0
1387	8684.0	12090.0
116841	1285.0	2446.0
1386	3804.0	6882.0
116840	1168.0	3344.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	1.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	8.0
100873227	1.0	1.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	117.0	119.0
100873255	0.0	2.0
100873254	12.0	26.0
100873253	1.0	0.0
285412	2.0	3.0
100873252	0.0	0.0
100287898	43.0	61.0
100287895	0.0	0.0
285419	61.0	18.0
1399	5428.0	15588.0
1398	9341.0	11579.0
1397	5912.0	4398.0
100873259	0.0	2.0
100873258	2.0	2.0
100873257	4.0	1.0
100873256	0.0	0.0
100873240	2.0	2.0
100873244	1.0	1.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	114.0	122.0
285429	11.0	94.0
100287880	0.0	0.0
440193	1630.0	4042.0
100873248	1.0	0.0
100873247	2.0	2.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	1.0	0.0
128872	0.0	0.0
10130	6990.0	7848.0
153830	5247.0	1817.0
645280	1.0	0.0
440138	591.0	3189.0
440132	5.0	1.0
440142	1.0	65.0
10139	1249.0	1091.0
126208	596.0	299.0
126206	7.0	1.0
126205	3.0	0.0
107133497	15.0	53.0
126204	2.0	0.0
107133499	0.0	0.0
128866	7198.0	17685.0
10131	2654.0	6161.0
10134	17610.0	24739.0
107133494	0.0	0.0
10133	13669.0	4513.0
128869	971.0	3993.0
10136	1.0	0.0
10135	13448.0	6158.0
100128493	0.0	0.0
103021294	24.0	39.0
10138	794.0	2566.0
100128496	0.0	0.0
10137	5169.0	20062.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	0.0
10140	5445.0	23362.0
128864	2.0	34.0
440125	1.0	2.0
440131	0.0	0.0
10143	29.0	23.0
128854	324.0	1044.0
10142	5680.0	20213.0
10144	8706.0	2368.0
10147	2170.0	6981.0
100128483	0.0	0.0
10146	10081.0	21564.0
128859	0.0	1.0
10149	1020.0	145.0
10148	72.0	35.0
128853	54.0	113.0
440159	0.0	0.0
10117	7.0	3.0
440163	5.0	1.0
10110	1066.0	6.0
10112	72.0	3180.0
10111	4538.0	20085.0
10114	17926.0	16971.0
10113	4021.0	4485.0
128848	0.0	0.0
10116	6405.0	14406.0
165829	29.0	19.0
100128469	5.0	19.0
153842	0.0	3.0
440145	621.0	6518.0
10129	4774.0	19047.0
440153	0.0	0.0
10128	10202.0	65175.0
100033799	0.0	0.0
107133486	4.0	12.0
10121	8714.0	14827.0
100128465	0.0	1.0
10120	3602.0	4864.0
10123	2273.0	2994.0
138234	2.0	0.0
10125	102.0	2857.0
10124	2229.0	763.0
10127	1895.0	8312.0
10126	838.0	1611.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	47.0	117.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	0.0	4.0
106481182	0.0	0.0
285489	28.0	177.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	2.0	5.0
10107	0.0	1.0
10106	27591.0	28383.0
106481199	0.0	0.0
10109	13087.0	24818.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	48.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1045.0	2254.0
10100	884.0	1265.0
10103	453.0	9626.0
106481194	0.0	0.0
10102	952.0	2458.0
106481195	0.0	0.0
10105	3038.0	9909.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	373.0	13.0
440119	188.0	32.0
126235	0.0	1.0
126231	132.0	330.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	5.0
442775	73.0	108.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	62.0	83.0
106481167	1.0	1.0
106481168	0.0	0.0
106481161	0.0	2.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	1.0	0.0
440107	1.0	0.0
440104	1307.0	636.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	1.0	0.0
128876	1.0	0.0
100128420	7.0	1.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	37.0	6.0
10090	3048.0	320.0
10093	5436.0	9996.0
10092	7201.0	18178.0
10095	3921.0	3552.0
645204	0.0	0.0
10094	7325.0	18967.0
645203	3.0	8.0
10097	15031.0	49247.0
10096	9071.0	30085.0
645201	1.0	1.0
163115	180.0	51.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	9.0	97.0
106481143	0.0	0.0
114194	0.0	0.0
138162	70.0	751.0
106481144	0.0	0.0
114195	5.0	4.0
106481141	0.0	0.0
106481142	1.0	0.0
106481147	0.0	0.0
106481148	15.0	10.0
106481145	0.0	0.0
151126	407.0	32.0
106481146	0.0	0.0
10099	31275.0	43459.0
10098	527.0	2781.0
114190	0.0	1.0
106481140	0.0	0.0
114192	0.0	0.0
645212	499.0	816.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	1.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	187.0	26.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	27.0	19.0
415116	5810.0	2107.0
645207	0.0	0.0
