id	2d3e6de2-dc7c-4078-8d1c-aecac52b4a44	3fb92a97-b53b-4f00-88b2-958b0ad2b46d
106481346	0.0	0.0
85456	14927.0	20111.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2613.0	1914.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	154.0	1927.0
442913	0.0	0.0
85452	5.0	1742.0
442914	0.0	0.0
50	5431.0	6111.0
85453	1780.0	2216.0
442915	0.0	0.0
85450	3226.0	786.0
51	12666.0	8641.0
442916	0.0	0.0
85451	1214.0	2186.0
52	2820.0	4856.0
442917	0.0	0.0
53	2222.0	3169.0
442918	0.0	0.0
54	2250.0	7795.0
442919	0.0	0.0
55	92.0	695.0
442909	1.0	1.0
56	1.0	11.0
58	127.0	14.0
59	35518.0	4861.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	26.0	10.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	706.0	487.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	69.0	0.0
106481354	1.0	2.0
85446	226.0	266.0
442900	0.0	0.0
106481355	0.0	0.0
85443	23.0	68.0
442901	0.0	0.0
85444	1306.0	5443.0
442902	0.0	0.0
60	174785.0	138134.0
85441	1162.0	2421.0
442903	3.0	14.0
85442	17.0	803.0
442904	0.0	0.0
442905	0.0	0.0
62	28.0	30.0
85440	5281.0	2854.0
442907	0.0	0.0
442908	0.0	0.0
66	1.0	0.0
67	10.0	8.0
68	6.0	3.0
344595	445.0	210.0
69	9.0	1.0
106481316	0.0	2.0
106481317	0.0	0.0
106481314	1.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	77.0	73.0
106481321	1.0	1.0
85479	24.0	5139.0
106481322	0.0	0.0
85476	3811.0	5919.0
85477	2690.0	127.0
70	57.0	10.0
85474	22.0	25.0
71	81008.0	118343.0
72	12375.0	76.0
73	10.0	45.0
74	0.0	1.0
75	9.0	24.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4992.0	9747.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	2.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1591.0	11371.0
81	26123.0	19567.0
85463	1931.0	1458.0
82	4.0	6.0
85464	3506.0	4636.0
83	6.0	13.0
85461	4410.0	10099.0
85462	436.0	4085.0
86	1894.0	5781.0
87	21834.0	6806.0
85460	2316.0	4461.0
88	19.0	983.0
89	2.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3462.0	3699.0
106481300	0.0	0.0
91	2276.0	6100.0
92	1783.0	1078.0
93	1361.0	1070.0
94	3453.0	704.0
95	121.0	101.0
97	201.0	208.0
98	1049.0	454.0
344561	0.0	1.0
728661	2391.0	12612.0
728664	1.0	0.0
106481305	0.0	0.0
261734	591.0	1193.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	16.0	23.0
106481309	8.0	5.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	3.0
106481308	0.0	0.0
3804	1.0	1.0
3805	1.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	5.0	3.0
3809	8.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1565.0	155.0
3800	518.0	335.0
3801	1392.0	250.0
3802	1.0	0.0
728695	0.0	1.0
285735	0.0	0.0
261726	2552.0	9969.0
728698	7.0	13.0
3814	1.0	6.0
3815	7803.0	157.0
3816	43.0	14.0
261729	2914.0	19637.0
3817	1.0	3.0
3818	8.0	6.0
222166	31136.0	3581.0
3811	1.0	0.0
3812	3.0	0.0
285740	0.0	0.0
285741	65.0	24.0
728689	13.0	15.0
3827	0.0	21.0
246100	0.0	0.0
3820	219.0	65.0
3821	24.0	2.0
3822	3.0	0.0
3823	2.0	0.0
3824	257.0	45.0
645402	0.0	0.0
403313	690.0	724.0
403314	1.0	0.0
728637	0.0	1.0
728638	46.0	117.0
728633	0.0	0.0
728632	12.0	11.0
728635	28.0	31.0
3836	4573.0	5801.0
222183	178.0	744.0
3837	14471.0	32257.0
3838	1923.0	12133.0
3839	5421.0	7673.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	2204.0	707.0
3832	211.0	1697.0
3833	72.0	1357.0
3834	110.0	6.0
3835	799.0	6013.0
728620	0.0	4.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	273.0	382.0
3848	20.0	4.0
3849	2.0	0.0
222171	128.0	545.0
728619	3.0	0.0
3840	9227.0	7186.0
3841	976.0	704.0
3842	10566.0	15980.0
3843	14204.0	17004.0
3844	0.0	0.0
3845	2788.0	4762.0
3846	5.0	4.0
645423	0.0	0.0
3860	2.0	0.0
246126	0.0	0.0
728658	1358.0	892.0
728655	0.0	2.0
728657	1.0	0.0
728656	0.0	5.0
3858	667.0	2396.0
3859	3.0	5.0
246135	2.0	1.0
3850	0.0	1.0
3851	7.0	0.0
3852	22341.0	454.0
645414	0.0	0.0
3853	89.0	3.0
3854	673.0	46.0
3855	5460.0	826.0
3856	4082.0	11464.0
3857	16.0	1.0
728640	4.0	2.0
645431	6.0	14.0
728642	263.0	591.0
728641	16.0	4.0
645434	70.0	0.0
645432	7.0	1.0
285704	704.0	1030.0
728643	5.0	0.0
222194	1974.0	3249.0
285708	0.0	0.0
1204	0.0	0.0
1203	1334.0	1372.0
1201	648.0	2344.0
1200	16454.0	6580.0
3861	20027.0	413.0
645426	5.0	6.0
645425	0.0	0.0
1209	4843.0	3916.0
3866	8435.0	195.0
1208	1.0	8.0
1207	3123.0	4915.0
3868	148.0	13.0
285311	0.0	0.0
3880	5942.0	109502.0
3881	0.0	2.0
285313	3934.0	279.0
100128537	1124.0	1795.0
3882	1.0	8.0
100128536	2.0	4.0
285314	3.0	5.0
285315	278.0	734.0
1215	374.0	8.0
100141515	4.0	8.0
1213	36280.0	101816.0
1212	2568.0	1400.0
1211	5080.0	2883.0
3872	9080.0	273.0
3875	2875.0	20246.0
3876	1.0	12.0
3879	2.0	13.0
3890	1.0	0.0
3891	0.0	0.0
3892	23.0	44.0
100128525	3.0	3.0
285326	0.0	0.0
1230	1358.0	107.0
285329	24.0	62.0
440097	84.0	22.0
440093	8.0	29.0
3883	0.0	31.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	28.0	49.0
3888	0.0	0.0
100631239	0.0	1.0
3889	4.0	0.0
100128516	105.0	12.0
285331	1094.0	575.0
100128512	0.0	0.0
285335	4.0	32.0
100128514	0.0	0.0
1241	332.0	248.0
1240	4134.0	1583.0
1238	571.0	66.0
1237	2.0	7.0
1236	92.0	157.0
1235	5.0	2.0
1234	417.0	149.0
1233	52.0	77.0
1232	5.0	7.0
3895	21317.0	31310.0
100128511	5.0	6.0
100631247	2.0	59.0
3897	305.0	12.0
100631248	0.0	0.0
3898	350.0	8346.0
100631249	0.0	0.0
3899	3150.0	4049.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1613.0	826.0
100631251	0.0	0.0
100631252	1.0	0.0
100631253	0.0	0.0
285346	208.0	106.0
100631254	3.0	0.0
100128503	0.0	0.0
285349	316.0	47.0
574501	0.0	1.0
574502	0.0	0.0
1244	166.0	23.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	7591.0	165.0
1263	421.0	384.0
1262	6.0	16.0
116966	178.0	1332.0
100887755	0.0	0.0
1261	8.0	1.0
100887754	1.0	0.0
1260	0.0	10.0
116969	32.0	7.0
1259	311.0	93.0
1258	2.0	1.0
440061	0.0	0.0
100887750	45.0	42.0
100887746	0.0	1.0
100887744	1.0	0.0
1272	1393.0	304.0
1271	2370.0	16.0
100887749	83.0	47.0
1270	29.0	46.0
100887748	0.0	0.0
440044	13.0	10.0
1269	4.0	5.0
440051	1.0	1.0
1268	794.0	28.0
440050	1.0	4.0
1267	4459.0	11686.0
1266	14922.0	3755.0
100887740	0.0	0.0
1265	5369.0	3502.0
1286	468.0	28.0
1285	142.0	13.0
1284	52379.0	11959.0
1282	63878.0	15901.0
1281	63215.0	124452.0
1280	64.0	72.0
440078	112.0	100.0
440077	4.0	4.0
440087	18.0	6.0
1278	102144.0	101800.0
1277	31734.0	98628.0
440081	65.0	172.0
116938	0.0	0.0
1297	4.0	4.0
116931	102.0	227.0
1296	2410.0	1144.0
1295	10116.0	4787.0
116933	0.0	5.0
1294	261.0	105.0
1293	72496.0	75053.0
116935	50.0	46.0
1292	57075.0	17263.0
440068	1.0	1.0
1291	41245.0	16703.0
116937	2.0	6.0
440067	6.0	1.0
1290	14220.0	18380.0
440073	620.0	31.0
440072	3.0	2.0
1289	6697.0	11564.0
1288	609.0	29.0
1287	1188.0	2423.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	5017.0	2402.0
440021	0.0	1.0
442673	3.0	4.0
10018	1787.0	2074.0
126328	820.0	1498.0
442676	0.0	0.0
126326	713.0	284.0
1299	56.0	637.0
1298	225.0	2583.0
10011	1068.0	1496.0
10010	4181.0	3352.0
10013	2709.0	2084.0
128989	1599.0	1212.0
10015	14191.0	11365.0
10014	4467.0	5220.0
10017	13.0	12.0
10016	2865.0	7948.0
10020	3352.0	3914.0
114335	0.0	0.0
114336	0.0	0.0
126321	1084.0	1841.0
10029	0.0	0.0
442668	1.0	0.0
10022	1.0	1.0
10021	0.0	74.0
10024	9.0	598.0
128977	3019.0	1886.0
103021165	3.0	0.0
10023	237.0	245.0
103021164	6.0	4.0
10026	3457.0	2278.0
10025	2235.0	2524.0
116986	165.0	231.0
116985	5770.0	6095.0
116988	2495.0	1884.0
116987	3748.0	4472.0
114327	1124.0	1878.0
440043	0.0	0.0
126308	3302.0	4381.0
440041	0.0	0.0
126306	24.0	18.0
151306	646.0	13.0
100128590	14.0	1.0
100128596	0.0	1.0
151300	0.0	3.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	22.0	43.0
440026	1037.0	2733.0
440023	0.0	0.0
10008	1291.0	106.0
10007	2852.0	3187.0
10009	3292.0	3644.0
116984	958.0	449.0
116983	1089.0	2565.0
151313	395.0	997.0
10000	7100.0	1304.0
128954	0.0	0.0
10002	6.0	22.0
10001	884.0	717.0
10004	216.0	34.0
10003	775.0	104.0
10006	4304.0	7177.0
10005	526.0	559.0
126370	0.0	0.0
285352	91.0	96.0
100128579	0.0	0.0
285359	31.0	23.0
126375	616.0	406.0
126374	911.0	125.0
153918	0.0	0.0
100128574	1.0	0.0
285362	3175.0	5046.0
285367	856.0	1043.0
285368	138.0	1131.0
100128569	53.0	79.0
126364	579.0	34.0
100128560	15.0	6.0
285370	0.0	0.0
285375	0.0	0.0
102682016	1.0	1.0
153932	5.0	3.0
344191	0.0	1.0
126353	48.0	5923.0
751071	152.0	84.0
442660	1.0	1.0
442661	1.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	2.0
106481289	0.0	0.0
100128553	1.0	8.0
106481282	0.0	0.0
285381	2841.0	1850.0
106481283	0.0	0.0
285382	555.0	293.0
106481280	0.0	0.0
165918	2019.0	1075.0
106481281	3.0	0.0
165904	4.0	2.0
285386	1245.0	326.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	6.0	0.0
106481290	0.0	0.0
100128541	0.0	1.0
138311	411.0	101.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	53.0	0.0
106481291	0.0	0.0
106481292	1.0	0.0
645323	1.0	24.0
126299	614.0	821.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1427.0	1212.0
728710	0.0	0.0
126295	232.0	636.0
728712	0.0	0.0
106481264	1.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	1.0	0.0
106481268	0.0	0.0
728706	3.0	1.0
106481269	2.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	294.0	2028.0
645318	0.0	1.0
645317	21.0	25.0
151242	9.0	1.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	40352.0	25675.0
100287908	0.0	0.0
645332	141.0	293.0
126282	817.0	919.0
100287902	3.0	53.0
163227	483.0	3069.0
100287900	0.0	0.0
163223	223.0	25.0
106481275	0.0	0.0
106481276	1.0	3.0
106481273	1.0	0.0
106481274	1.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	73.0	33.0
106481278	0.0	0.0
645328	0.0	11.0
151254	91.0	81.0
645326	7.0	0.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	6.0	12.0
163259	389.0	79.0
645345	63.0	172.0
200403	10.0	37.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	319.0	102.0
106481237	0.0	0.0
106481238	1.0	1.0
728737	3.0	4.0
728732	1.0	5.0
728734	0.0	4.0
126272	109.0	24.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	1307.0	1006.0
106481243	0.0	0.0
107133513	0.0	3.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	1.0
106481244	1.0	0.0
114299	65.0	23.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	2.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	3.0	0.0
107133516	7.0	6.0
728723	202.0	91.0
106481253	0.0	0.0
107133522	5.0	17.0
106481254	8.0	1.0
107133524	4.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	1.0	0.0
106481258	0.0	0.0
126259	4.0	0.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	2.0	3.0
645348	0.0	0.0
106481250	1.0	0.0
645369	104.0	65.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	1215.0	3720.0
106481218	5.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	10.0	12.0
645360	0.0	0.0
106481219	2.0	0.0
106481220	3.0	9.0
106481221	0.0	0.0
106481224	0.0	1.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	750.0	504.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	1.0	0.0
106481230	1.0	2.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	0.0
645387	495.0	505.0
645382	0.0	0.0
645381	13.0	9.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	4.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	1.0
106481207	1.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	3.0	2.0
106481209	0.0	0.0
3902	46.0	19.0
3903	4374.0	262.0
106481210	0.0	0.0
3904	6.0	2.0
3906	1.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	16180.0	4874.0
106481211	0.0	0.0
3909	9902.0	314.0
106481212	0.0	0.0
684959	0.0	0.0
151234	2.0	0.0
151230	792.0	767.0
728798	1.0	5.0
3913	35152.0	4308.0
3914	5879.0	615.0
3915	50968.0	8341.0
3916	23087.0	20601.0
3918	7570.0	303.0
3910	30685.0	3776.0
3911	5427.0	5347.0
3912	14232.0	8571.0
728782	6.0	7.0
728780	21.0	8.0
3924	11.0	11.0
3925	3912.0	3319.0
3927	19249.0	81246.0
3929	1405.0	258.0
3920	14036.0	14105.0
3921	16472.0	12158.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	2.0
100873170	0.0	0.0
3936	9583.0	5460.0
3937	1497.0	583.0
3938	3.0	11.0
3939	33060.0	12715.0
3930	4086.0	2627.0
100873179	0.0	0.0
3931	463.0	43.0
3932	201.0	305.0
3933	0.0	0.0
3934	136.0	1112.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	1.0	0.0
100873165	2.0	1.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	5.0	2.0
3947	4.0	1.0
3948	8.0	0.0
3949	1261.0	1402.0
100873169	0.0	1.0
3940	1.0	0.0
100873168	0.0	0.0
3945	28286.0	1736.0
100873196	0.0	1.0
100631260	0.0	0.0
100873195	0.0	1.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	4.0	10.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	40.0	13.0
3958	18184.0	4154.0
3959	25461.0	39840.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	207.0	195.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	525.0	81.0
3952	94065.0	238.0
3953	12386.0	372.0
3954	2604.0	9071.0
3955	1882.0	5574.0
3956	28722.0	7623.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	1.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	1.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	8.0	5.0
728746	0.0	0.0
728748	7.0	5.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	45.0	94.0
1303	25545.0	20572.0
107133502	0.0	0.0
1302	50.0	30.0
1301	262.0	3886.0
1300	22.0	4261.0
3960	26.0	5.0
3963	4.0	0.0
3964	6647.0	21666.0
1308	9230.0	387.0
3965	1563.0	688.0
1307	6917.0	3282.0
151295	32.0	8.0
1306	15205.0	6235.0
100189589	4.0	5.0
728774	0.0	0.0
728773	3.0	1.0
3980	1177.0	6992.0
100287932	2025.0	3909.0
3981	1059.0	1226.0
728776	8.0	38.0
85508	0.0	0.0
105601840	2.0	0.0
85509	0.0	0.0
1316	14953.0	3441.0
1315	9785.0	21764.0
1314	17798.0	48227.0
1312	3586.0	2731.0
1311	416.0	1505.0
100329135	0.0	4.0
1310	12.0	6.0
574537	0.0	0.0
3972	0.0	1.0
3973	562.0	0.0
3975	1.0	6.0
3976	168.0	50.0
3977	19362.0	5570.0
1318	313.0	305.0
3978	512.0	1017.0
1317	2852.0	6305.0
728763	6.0	2.0
3990	85.0	15.0
645313	10.0	1.0
3991	45449.0	346.0
645312	0.0	0.0
3992	1222.0	379.0
645311	1.0	0.0
728769	249.0	285.0
1330	0.0	0.0
1327	9204.0	5304.0
1326	1518.0	174.0
1325	10.0	8.0
3982	0.0	0.0
3983	39394.0	5620.0
3984	1266.0	2189.0
3985	2967.0	1982.0
3987	6831.0	2870.0
3988	11233.0	7536.0
1329	2669.0	3064.0
116809	0.0	0.0
100128416	28.0	14.0
1340	4876.0	3656.0
1337	2479.0	4275.0
1336	0.0	0.0
1332	1.0	1.0
1331	0.0	0.0
3993	487.0	7333.0
100128410	0.0	0.0
3995	5110.0	309.0
100128412	0.0	0.0
3996	1199.0	846.0
3998	10341.0	39169.0
1339	0.0	0.0
285440	1612.0	2460.0
285441	0.0	0.0
1352	828.0	703.0
1351	2128.0	1918.0
1350	6837.0	12188.0
1349	3354.0	3083.0
1348	1.0	3.0
1347	3091.0	7647.0
1346	2155.0	132.0
1345	4114.0	16133.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	22.0	20.0
1363	20522.0	4495.0
1362	13211.0	58638.0
1361	1.0	1.0
1360	553.0	2357.0
1359	1078.0	80.0
1358	22.0	0.0
1357	191.0	1.0
1356	1647.0	72.0
1355	3387.0	2233.0
1353	2118.0	3650.0
100873215	0.0	2.0
100873214	1.0	0.0
100873213	0.0	0.0
100873212	3.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	85.0	71.0
285464	513.0	593.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7096.0	9657.0
1373	850.0	102.0
1371	923.0	741.0
1370	24.0	271.0
1369	0.0	0.0
1368	16166.0	689.0
100873209	0.0	1.0
1366	404.0	3377.0
1365	171.0	4924.0
1364	1255.0	7127.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	18.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	13.0	3.0
100873205	1.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4615.0	5299.0
116843	1429.0	171.0
1384	3327.0	1834.0
116842	66.0	61.0
1382	2072.0	18860.0
116844	145.0	41016.0
1381	123.0	6.0
1380	18.0	6.0
440176	1.0	3.0
440184	3.0	1.0
1379	7.0	3.0
1378	697.0	21.0
1376	1091.0	4361.0
1375	54.0	71.0
128821	0.0	24.0
100873237	0.0	0.0
128822	1.0	34.0
100873236	1.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	2.0	1.0
102800310	12.0	45.0
100873239	2.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	202.0	433.0
1396	343.0	619.0
1395	80.0	26.0
1394	36.0	6.0
1393	308.0	12.0
1392	0.0	0.0
285407	4.0	14.0
116835	1726.0	817.0
1390	1029.0	848.0
1389	11780.0	7074.0
1388	3626.0	11131.0
1387	8578.0	12770.0
116841	1073.0	6753.0
1386	4346.0	5546.0
116840	1358.0	1167.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	5.0
100873227	1.0	1.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	183.0	55.0
100873255	0.0	0.0
100873254	26.0	22.0
100873253	0.0	0.0
285412	3.0	4.0
100873252	0.0	0.0
100287898	26.0	27.0
100287895	0.0	0.0
285419	103.0	18.0
1399	5638.0	7264.0
1398	8805.0	5194.0
1397	4485.0	8812.0
100873259	0.0	0.0
100873258	2.0	1.0
100873257	3.0	3.0
100873256	0.0	0.0
100873240	0.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	66.0	76.0
285429	24.0	17.0
100287880	0.0	0.0
440193	1485.0	9272.0
100873248	0.0	0.0
100873247	8.0	0.0
100873246	0.0	0.0
100873245	3.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	7236.0	10425.0
153830	5987.0	871.0
645280	0.0	2.0
440138	676.0	2238.0
440132	16.0	1.0
440142	0.0	6.0
10139	1296.0	1163.0
126208	452.0	395.0
126206	11.0	0.0
126205	3.0	2.0
107133497	0.0	20.0
126204	4.0	0.0
107133499	0.0	0.0
128866	6637.0	9464.0
10131	1959.0	4698.0
10134	18310.0	12451.0
107133494	0.0	0.0
10133	15883.0	2794.0
128869	859.0	1869.0
10136	0.0	0.0
10135	5604.0	4635.0
100128493	0.0	0.0
103021294	11.0	42.0
10138	798.0	828.0
100128496	0.0	0.0
10137	3820.0	8471.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	73.0
10140	3959.0	14944.0
128864	4.0	7.0
440125	1.0	3.0
440131	0.0	0.0
10143	3.0	54.0
128854	397.0	230.0
10142	7663.0	9874.0
10144	9413.0	1107.0
10147	2340.0	5107.0
100128483	0.0	0.0
10146	10887.0	16052.0
128859	0.0	1.0
10149	596.0	62.0
10148	116.0	26.0
128853	52.0	25.0
440159	1.0	1.0
10117	25.0	4.0
440163	8.0	0.0
10110	1650.0	19.0
10112	39.0	1479.0
10111	6440.0	10136.0
10114	17761.0	6578.0
10113	3739.0	3559.0
128848	0.0	0.0
10116	7417.0	11574.0
165829	65.0	12.0
100128469	4.0	7.0
153842	1.0	3.0
440145	695.0	3448.0
10129	5405.0	1692.0
440153	0.0	0.0
10128	10629.0	25870.0
100033799	0.0	0.0
107133486	1.0	4.0
10121	8166.0	7130.0
100128465	0.0	0.0
10120	3048.0	3381.0
10123	2322.0	1079.0
138234	2.0	3.0
10125	277.0	736.0
10124	2458.0	430.0
10127	1512.0	3397.0
10126	646.0	1775.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	2.0	0.0
106481188	4.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	39.0	16.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	4.0	0.0
106481182	0.0	0.0
285489	8.0	45.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	3.0	2.0
10107	0.0	0.0
10106	22348.0	15630.0
106481199	0.0	0.0
10109	13481.0	12375.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	967.0	1735.0
10100	1107.0	780.0
10103	426.0	2990.0
106481194	0.0	0.0
10102	842.0	1381.0
106481195	0.0	0.0
10105	1765.0	3151.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	219.0	175.0
440119	229.0	27.0
126235	0.0	2.0
126231	225.0	170.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	111.0	183.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	77.0	65.0
106481167	2.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	3.0	1.0
440104	1138.0	477.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	21.0	7.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	22.0	29.0
10090	2383.0	1715.0
10093	4030.0	6011.0
10092	9039.0	19264.0
10095	4107.0	6322.0
645204	1.0	0.0
10094	7683.0	12434.0
645203	4.0	4.0
10097	19162.0	38640.0
10096	11105.0	12672.0
645201	0.0	7.0
163115	230.0	45.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	11.0	97.0
106481143	0.0	0.0
114194	0.0	0.0
138162	78.0	426.0
106481144	0.0	0.0
114195	18.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	5.0	12.0
106481145	0.0	0.0
151126	271.0	12.0
106481146	0.0	0.0
10099	25391.0	3890.0
10098	763.0	619.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	456.0	263.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	128.0	7.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	44.0	11.0
415116	2154.0	2693.0
645207	1.0	0.0
645206	10.0	4.0
442707	0.0	1.0
106481150	0.0	0.0
106481151	0.0	0.0
