id	a0c9781b-0c1e-4dc0-a3f6-84e938b07641	4a775326-e623-47d4-b105-d32fc21afb8a
106481343	0.0	0.0
85457	3026.0	2579.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	82.0	24.0
442913	0.0	0.0
85452	24.0	9.0
442914	0.0	0.0
50	13163.0	3567.0
85453	1551.0	2766.0
442915	0.0	0.0
85450	4011.0	1924.0
51	20224.0	1789.0
442916	0.0	0.0
85451	1198.0	643.0
52	3304.0	7451.0
442917	0.0	0.0
53	1960.0	1091.0
442918	0.0	0.0
54	154.0	68.0
442919	0.0	0.0
55	17.0	253.0
442909	0.0	0.0
56	5.0	12.0
58	3.0	9.0
59	13435.0	6482.0
106481349	0.0	0.0
106481347	0.0	1.0
106481348	29.0	5.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	435.0	4447.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	67.0	3.0
106481354	0.0	3.0
85446	291.0	131.0
442900	0.0	0.0
106481355	0.0	0.0
85443	77.0	19.0
442901	0.0	0.0
85444	1187.0	1173.0
442902	0.0	0.0
60	177381.0	451321.0
85441	1166.0	667.0
442903	4.0	4.0
85442	0.0	0.0
442904	0.0	0.0
442905	0.0	0.0
62	6.0	18.0
85440	4845.0	1940.0
442907	1.0	1.0
442908	0.0	0.0
66	0.0	3.0
67	5.0	13.0
68	3.0	5.0
344595	291.0	278.0
69	1.0	4.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	1.0	2.0
106481315	0.0	2.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	48.0	70.0
106481321	0.0	0.0
85479	3.0	7.0
106481322	0.0	0.0
85476	5496.0	1979.0
85477	440.0	74.0
70	42.0	0.0
85474	10.0	17.0
71	77638.0	118059.0
72	2364.0	1076.0
73	21.0	49.0
74	0.0	0.0
75	3.0	13.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6393.0	1915.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	1394.0	3204.0
81	21879.0	16926.0
85463	1958.0	483.0
82	3.0	9.0
85464	3802.0	660.0
83	11.0	4.0
85461	3582.0	1758.0
85462	230.0	1215.0
86	1892.0	3441.0
87	15563.0	7489.0
85460	2672.0	1103.0
88	24.0	55.0
89	12.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4183.0	3478.0
106481300	0.0	0.0
91	2786.0	3889.0
92	1699.0	1607.0
93	767.0	953.0
94	3536.0	508.0
95	234.0	120.0
97	139.0	138.0
98	1156.0	2319.0
344561	0.0	0.0
728661	4677.0	3616.0
728664	0.0	0.0
106481305	1.0	1.0
261734	402.0	386.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	31.0	43.0
106481309	15.0	15.0
246119	0.0	0.0
106481307	2.0	0.0
261735	2.0	1.0
106481308	0.0	0.0
3804	4.0	1.0
3805	4.0	3.0
106481312	1.0	1.0
246122	0.0	0.0
106481313	1.0	2.0
106481310	3.0	9.0
3809	5.0	4.0
246123	0.0	0.0
106481311	0.0	0.0
344558	667.0	393.0
3800	170.0	75.0
3801	2022.0	626.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	4.0
261726	2356.0	6228.0
728698	4.0	5.0
3814	2.0	6.0
3815	1433.0	16884.0
3816	8.0	19.0
261729	2905.0	3531.0
3817	2.0	0.0
3818	26.0	112.0
222166	42079.0	5280.0
3811	4.0	0.0
3812	2.0	0.0
285740	0.0	0.0
285741	45.0	39.0
728689	12.0	5.0
3827	0.0	0.0
246100	0.0	0.0
3820	109.0	51.0
3821	2.0	2.0
3822	2.0	0.0
3823	1.0	1.0
3824	114.0	83.0
645402	0.0	0.0
403313	575.0	739.0
403314	1.0	4.0
728637	0.0	0.0
728638	4.0	19.0
728633	0.0	0.0
728632	16.0	16.0
728635	11.0	7.0
3836	4210.0	2318.0
222183	101.0	0.0
3837	17412.0	7200.0
3838	1193.0	2097.0
3839	5241.0	2993.0
728629	0.0	0.0
403304	1.0	3.0
403305	0.0	0.0
3831	1427.0	561.0
3832	125.0	678.0
3833	80.0	1016.0
3834	552.0	15.0
3835	938.0	1244.0
728620	1.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	167.0	355.0
3848	17.0	0.0
3849	1.0	0.0
222171	61.0	10.0
728619	0.0	9.0
3840	11139.0	6954.0
3841	1698.0	836.0
3842	10491.0	2583.0
3843	20527.0	8274.0
3844	0.0	0.0
3845	1913.0	1569.0
3846	3.0	7.0
645423	0.0	0.0
3860	2.0	2.0
246126	0.0	0.0
728658	723.0	936.0
728655	0.0	7.0
728657	0.0	0.0
728656	0.0	1.0
3858	914.0	1530.0
3859	1.0	3.0
246135	3.0	2.0
3850	0.0	2.0
3851	3.0	0.0
3852	246.0	3736.0
645414	0.0	0.0
3853	4.0	29.0
3854	363.0	15226.0
3855	935.0	25922.0
3856	1174.0	32962.0
3857	10.0	42.0
728640	10.0	5.0
645431	12.0	2.0
728642	208.0	107.0
728641	37.0	6.0
645434	142.0	15.0
645432	0.0	8.0
285704	1294.0	528.0
728643	13.0	114.0
222194	1822.0	2349.0
285708	0.0	0.0
1204	0.0	0.0
1203	1113.0	923.0
1201	682.0	1203.0
1200	9432.0	13967.0
3861	217.0	2123.0
645426	3.0	1.0
645425	0.0	0.0
1209	7251.0	5889.0
3866	2657.0	76181.0
1208	0.0	2.0
1207	3574.0	29070.0
3868	134.0	2742.0
285311	0.0	0.0
3880	1034.0	28389.0
3881	0.0	1.0
285313	3757.0	265.0
100128537	561.0	229.0
3882	1.0	57.0
100128536	0.0	0.0
285314	0.0	1.0
285315	362.0	454.0
1215	131.0	4.0
100141515	2.0	0.0
1213	33900.0	13364.0
1212	2855.0	1039.0
1211	5180.0	5887.0
3872	39.0	412.0
3875	600.0	18322.0
3876	0.0	3.0
3879	0.0	0.0
3890	0.0	0.0
3891	0.0	1.0
3892	2.0	58.0
100128525	3.0	1.0
285326	0.0	0.0
1230	128.0	121.0
285329	6.0	4.0
440097	59.0	7.0
440093	9.0	5.0
3883	0.0	2.0
3884	0.0	0.0
3885	0.0	6.0
3886	0.0	0.0
100128521	1.0	0.0
3887	10.0	28.0
3888	0.0	0.0
100631239	0.0	0.0
3889	3.0	60.0
100128516	176.0	21.0
285331	893.0	798.0
100128512	0.0	0.0
285335	21.0	4.0
100128514	0.0	2.0
1241	348.0	352.0
1240	950.0	252.0
1238	184.0	125.0
1237	2.0	6.0
1236	73.0	67.0
1235	2.0	2.0
1234	66.0	76.0
1233	18.0	43.0
1232	4.0	2.0
3895	19315.0	5258.0
100128511	0.0	31.0
100631247	0.0	0.0
3897	334.0	2.0
100631248	0.0	0.0
3898	252.0	7379.0
100631249	0.0	0.0
3899	1395.0	281.0
100128505	0.0	3.0
100631250	0.0	0.0
285343	2502.0	2594.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	95.0	84.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	183.0	142.0
574501	3.0	2.0
574502	0.0	0.0
1244	60.0	4.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	1.0
574508	0.0	0.0
574509	0.0	0.0
1264	2160.0	112.0
1263	1220.0	225.0
1262	8.0	19.0
116966	94.0	0.0
100887755	0.0	0.0
1261	0.0	2.0
100887754	2.0	1.0
1260	0.0	0.0
116969	26.0	10.0
1259	510.0	4306.0
1258	2.0	29.0
440061	0.0	0.0
100887750	23.0	12.0
100887746	0.0	0.0
100887744	2.0	0.0
1272	715.0	201.0
1271	6615.0	187.0
100887749	220.0	123.0
1270	30.0	5.0
100887748	0.0	0.0
440044	8.0	3.0
1269	3.0	3.0
440051	0.0	5.0
1268	282.0	7.0
440050	0.0	1.0
1267	4361.0	1701.0
1266	12225.0	2263.0
100887740	0.0	0.0
1265	7538.0	17907.0
1286	58.0	158.0
1285	18.0	128.0
1284	90579.0	7385.0
1282	93767.0	12788.0
1281	98114.0	22487.0
1280	12.0	14.0
440078	69.0	74.0
440077	0.0	0.0
440087	5.0	3.0
1278	81109.0	24731.0
1277	48255.0	29213.0
440081	64.0	35.0
116938	0.0	0.0
1297	11.0	55.0
116931	30.0	15.0
1296	672.0	911.0
1295	5826.0	5243.0
116933	1.0	1.0
1294	48.0	3.0
1293	58841.0	10048.0
116935	20.0	24.0
1292	38085.0	4746.0
440068	0.0	1.0
1291	39310.0	6098.0
116937	0.0	2.0
440067	0.0	1.0
1290	16115.0	4411.0
440073	1465.0	8.0
440072	7.0	18.0
1289	9337.0	3002.0
1288	248.0	47.0
1287	542.0	2361.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2968.0	1020.0
440021	0.0	0.0
442673	3.0	5.0
10018	1374.0	1098.0
126328	1059.0	1784.0
442676	0.0	0.0
126326	616.0	186.0
1299	85.0	510.0
1298	35.0	411.0
10011	1415.0	1412.0
10010	3696.0	17174.0
10013	3317.0	1878.0
128989	1633.0	432.0
10015	11546.0	8863.0
10014	6237.0	1925.0
10017	23.0	198.0
10016	3400.0	3532.0
10020	4527.0	3106.0
114335	0.0	0.0
114336	0.0	0.0
126321	785.0	1021.0
10029	0.0	0.0
442668	0.0	0.0
10022	3.0	5.0
10021	10.0	1.0
10024	11.0	336.0
128977	4280.0	1239.0
103021165	1.0	1.0
10023	229.0	101.0
103021164	2.0	7.0
10026	2230.0	1289.0
10025	2146.0	996.0
116986	174.0	76.0
116985	7527.0	1842.0
116988	3255.0	2813.0
116987	2581.0	2829.0
114327	643.0	969.0
440043	0.0	0.0
126308	3392.0	1722.0
440041	0.0	0.0
126306	1.0	7.0
151306	507.0	9.0
100128590	5.0	2.0
100128596	1.0	3.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	2.0
440027	14.0	32.0
440026	996.0	2020.0
440023	0.0	0.0
10008	962.0	291.0
10007	1423.0	1713.0
10009	2133.0	9468.0
116984	290.0	499.0
116983	1406.0	1273.0
151313	680.0	682.0
10000	3913.0	449.0
128954	0.0	0.0
10002	12.0	24.0
10001	1027.0	696.0
10004	300.0	40.0
10003	2205.0	50.0
10006	3577.0	5816.0
10005	679.0	1226.0
126370	0.0	0.0
285352	89.0	41.0
100128579	0.0	0.0
285359	22.0	84.0
126375	392.0	221.0
126374	1289.0	304.0
153918	0.0	0.0
100128574	1.0	0.0
285362	2760.0	4527.0
285367	1305.0	1857.0
285368	127.0	169.0
100128569	29.0	9.0
126364	69.0	50.0
100128560	14.0	2.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	15.0
344191	2.0	1.0
126353	14.0	9.0
751071	145.0	31.0
442660	1.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	7.0	64.0
106481282	0.0	0.0
285381	2638.0	1937.0
106481283	0.0	0.0
285382	790.0	969.0
106481280	0.0	0.0
165918	1959.0	964.0
106481281	0.0	2.0
165904	11.0	14.0
285386	3087.0	111.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	6.0	0.0
106481290	0.0	0.0
100128541	0.0	1.0
138311	404.0	473.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	31.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	775.0	658.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1415.0	2691.0
728710	0.0	0.0
126295	119.0	274.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	226.0	357.0
645318	0.0	0.0
645317	23.0	14.0
151242	16.0	8.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	37792.0	36168.0
100287908	0.0	0.0
645332	106.0	201.0
126282	952.0	325.0
100287902	1.0	13.0
163227	422.0	511.0
100287900	0.0	0.0
163223	145.0	1.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	2.0
151258	35.0	19.0
106481278	0.0	0.0
645328	0.0	8.0
151254	152.0	92.0
645326	4.0	8.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	0.0	4.0
163259	409.0	183.0
645345	14.0	15.0
200403	5.0	8.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	165.0	128.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	2.0
728732	1.0	12.0
728734	2.0	1.0
126272	106.0	77.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	808.0	403.0
106481243	1.0	1.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	128.0	194.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	0.0	1.0
728723	214.0	93.0
106481253	0.0	3.0
107133522	55.0	24.0
106481254	0.0	0.0
107133524	2.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	3.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	4.0	0.0
151276	3.0	10.0
645348	0.0	0.0
106481250	0.0	0.0
645369	34.0	432.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	518.0	2855.0
106481218	3.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	10.0	4.0
645360	0.0	0.0
106481219	1.0	1.0
106481220	6.0	14.0
106481221	0.0	0.0
106481224	0.0	1.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	642.0	602.0
106481228	0.0	4.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	1.0
645387	314.0	811.0
645382	0.0	0.0
645381	84.0	9.0
106481202	0.0	0.0
106481203	0.0	1.0
106481200	1.0	4.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	4.0
106481207	1.0	4.0
106481204	0.0	0.0
106481205	0.0	1.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	92.0	33.0
3903	8700.0	285.0
106481210	0.0	0.0
3904	8.0	1.0
3906	249.0	7567.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	10798.0	613.0
106481211	0.0	0.0
3909	2105.0	531.0
106481212	0.0	0.0
684959	0.0	0.0
151234	4.0	0.0
151230	878.0	802.0
728798	0.0	0.0
3913	28482.0	15218.0
3914	3253.0	994.0
3915	47408.0	7578.0
3916	17420.0	28197.0
3918	389.0	4073.0
3910	47785.0	4383.0
3911	3071.0	1414.0
3912	20599.0	3037.0
728782	4.0	5.0
728780	18.0	16.0
3924	2.0	10.0
3925	1990.0	13136.0
3927	17174.0	7738.0
3929	598.0	37.0
3920	9196.0	25058.0
3921	18381.0	58220.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	2.0
100873170	1.0	0.0
3936	1889.0	4168.0
3937	1099.0	365.0
3938	9.0	174.0
3939	52117.0	18692.0
3930	4680.0	1588.0
100873179	0.0	0.0
3931	473.0	109.0
3932	106.0	198.0
3933	0.0	0.0
3934	3341.0	251245.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	12.0	14.0
3947	1.0	1.0
3948	17.0	91.0
3949	16546.0	4097.0
100873169	4.0	3.0
3940	0.0	0.0
100873168	0.0	0.0
3945	54133.0	10987.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	5.0
100873192	1.0	1.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	37.0	60.0
3958	27608.0	8999.0
3959	35257.0	1163.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	173.0	337.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	393.0	46.0
3952	35217.0	1.0
3953	5918.0	138.0
3954	4575.0	1078.0
3955	1247.0	144.0
3956	51568.0	12576.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	1.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	12.0	7.0
728746	0.0	0.0
728748	2.0	6.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	32.0	26.0
1303	11101.0	3252.0
107133502	0.0	0.0
1302	106.0	132.0
1301	45.0	686.0
1300	33.0	429.0
3960	14.0	12.0
3963	0.0	0.0
3964	6307.0	9944.0
1308	4.0	118.0
3965	686.0	385.0
1307	2966.0	869.0
151295	16.0	37.0
1306	33422.0	4074.0
100189589	3.0	1.0
728774	1.0	0.0
728773	0.0	1.0
3980	811.0	1095.0
100287932	3150.0	2856.0
3981	1086.0	759.0
728776	6.0	22.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	46349.0	8774.0
1315	8958.0	13968.0
1314	20891.0	36726.0
1312	3127.0	10309.0
1311	13.0	1032.0
100329135	0.0	3.0
1310	3.0	28.0
574537	0.0	0.0
3972	0.0	2.0
3973	229.0	0.0
3975	0.0	0.0
3976	275.0	149.0
3977	8635.0	192.0
1318	138.0	180.0
3978	279.0	811.0
1317	3115.0	4050.0
728763	2.0	1.0
3990	47.0	5.0
645313	30.0	0.0
3991	97423.0	71.0
645312	0.0	0.0
3992	11737.0	859.0
645311	0.0	1.0
728769	271.0	207.0
1330	0.0	0.0
1327	17986.0	40255.0
1326	2997.0	760.0
1325	10.0	10.0
3982	1.0	0.0
3983	16805.0	3461.0
3984	726.0	2082.0
3985	2123.0	12146.0
3987	10013.0	2895.0
3988	5956.0	2259.0
1329	4986.0	5884.0
116809	0.0	1.0
100128416	12.0	10.0
1340	8479.0	24175.0
1337	5200.0	6569.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	244.0	543.0
100128410	0.0	0.0
3995	7179.0	570.0
100128412	0.0	0.0
3996	1333.0	668.0
3998	9295.0	20783.0
1339	0.0	11.0
285440	2533.0	4317.0
285441	0.0	2.0
1352	1407.0	533.0
1351	4571.0	2330.0
1350	14105.0	10425.0
1349	6179.0	8367.0
1348	1.0	3.0
1347	5694.0	8274.0
1346	4070.0	86.0
1345	6139.0	8689.0
1343	0.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	20.0	7.0
1363	12502.0	1669.0
1362	10996.0	3707.0
1361	0.0	5.0
1360	293.0	503.0
1359	574.0	7.0
1358	196.0	1.0
1357	271.0	2.0
1356	267.0	3429.0
1355	3657.0	1316.0
1353	2172.0	1031.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	54.0	30.0
285464	507.0	250.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4353.0	1368.0
1373	1553.0	1872.0
1371	1077.0	554.0
1370	6.0	2.0
1369	0.0	0.0
1368	16914.0	616.0
100873209	0.0	5.0
1366	191.0	731.0
1365	3.0	219.0
1364	427.0	10118.0
100873204	0.0	3.0
100873203	0.0	0.0
100873202	27.0	71.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	17.0	7.0
100873205	1.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	1.0	1.0
1385	3905.0	3119.0
116843	538.0	3523.0
1384	5802.0	376.0
116842	22.0	21.0
1382	1639.0	36704.0
116844	206.0	172.0
1381	104.0	3819.0
1380	8.0	158.0
440176	4.0	1.0
440184	9.0	0.0
1379	5.0	8.0
1378	27.0	6.0
1376	1923.0	500.0
1375	75.0	30.0
128821	0.0	0.0
100873237	0.0	2.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	2.0	1.0
100873234	0.0	1.0
128826	0.0	0.0
102800310	4.0	15.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	2.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	236.0	466.0
1396	132.0	20.0
1395	32.0	2.0
1394	63.0	275.0
1393	4099.0	8.0
1392	1.0	0.0
285407	12.0	7.0
116835	2328.0	77.0
1390	1407.0	859.0
1389	10015.0	5040.0
1388	3892.0	6259.0
1387	8621.0	4581.0
116841	1188.0	1854.0
1386	5281.0	3946.0
116840	1277.0	618.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	1.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	2.0	1.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	57.0	181.0
100873255	0.0	1.0
100873254	16.0	24.0
100873253	0.0	0.0
285412	1.0	9.0
100873252	0.0	0.0
100287898	24.0	12.0
100287895	0.0	0.0
285419	62.0	12.0
1399	5022.0	6279.0
1398	9205.0	2837.0
1397	3418.0	3592.0
100873259	0.0	1.0
100873258	0.0	0.0
100873257	2.0	9.0
100873256	0.0	0.0
100873240	0.0	6.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	129.0	389.0
285429	18.0	23.0
100287880	0.0	0.0
440193	1414.0	476.0
100873248	0.0	0.0
100873247	4.0	3.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6228.0	7512.0
153830	4688.0	2628.0
645280	4.0	0.0
440138	717.0	488.0
440132	1.0	0.0
440142	1.0	0.0
10139	1675.0	577.0
126208	635.0	299.0
126206	0.0	1.0
126205	0.0	1.0
107133497	62.0	0.0
126204	1.0	0.0
107133499	0.0	0.0
128866	6439.0	9404.0
10131	3554.0	1947.0
10134	21882.0	16198.0
107133494	0.0	6.0
10133	19404.0	1641.0
128869	889.0	1236.0
10136	0.0	0.0
10135	8818.0	8332.0
100128493	0.0	0.0
103021294	23.0	5.0
10138	872.0	574.0
100128496	0.0	0.0
10137	3867.0	5059.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	0.0
10140	4644.0	3248.0
128864	4.0	7.0
440125	0.0	1.0
440131	0.0	0.0
10143	3.0	2.0
128854	272.0	258.0
10142	8126.0	8591.0
10144	17479.0	2655.0
10147	2275.0	1317.0
100128483	0.0	0.0
10146	9111.0	8129.0
128859	0.0	0.0
10149	675.0	2305.0
10148	40.0	20.0
128853	16.0	16.0
440159	0.0	4.0
10117	11.0	1.0
440163	2.0	1.0
10110	4134.0	39.0
10112	39.0	758.0
10111	6461.0	2278.0
10114	21347.0	3878.0
10113	5040.0	5733.0
128848	0.0	0.0
10116	5238.0	4449.0
165829	21.0	61.0
100128469	2.0	8.0
153842	1.0	2.0
440145	777.0	1694.0
10129	2567.0	1614.0
440153	0.0	0.0
10128	13756.0	8136.0
100033799	0.0	0.0
107133486	0.0	3.0
10121	8807.0	2332.0
100128465	0.0	2.0
10120	3824.0	2720.0
10123	532.0	4550.0
138234	1.0	0.0
10125	104.0	1026.0
10124	1588.0	4208.0
10127	1607.0	1832.0
10126	859.0	2791.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	1.0
106481188	2.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	53.0	46.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	2.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	3.0	0.0
285489	2.0	12.0
100128448	1.0	1.0
126242	0.0	0.0
106481198	1.0	2.0
10107	0.0	0.0
10106	27531.0	12608.0
106481199	0.0	1.0
10109	12799.0	8922.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1311.0	956.0
10100	966.0	210.0
10103	59.0	96.0
106481194	0.0	0.0
10102	1619.0	1808.0
106481195	0.0	0.0
10105	3569.0	3558.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	319.0	5.0
440119	97.0	13.0
126235	0.0	1.0
126231	115.0	84.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	38.0	45.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	46.0	76.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	2.0
440107	0.0	4.0
440104	802.0	578.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	7.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	3.0	4.0
100128423	0.0	1.0
128879	0.0	0.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	74.0	13.0
10090	1511.0	237.0
10093	4885.0	5994.0
10092	4989.0	17662.0
10095	2352.0	5571.0
645204	0.0	3.0
10094	6623.0	20497.0
645203	9.0	4.0
10097	16494.0	12763.0
10096	7993.0	16269.0
645201	1.0	0.0
163115	150.0	25.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	1.0	3.0
728833	9.0	16.0
106481143	0.0	0.0
114194	0.0	0.0
138162	95.0	296.0
106481144	0.0	0.0
114195	2.0	0.0
106481141	0.0	0.0
106481142	1.0	0.0
106481147	0.0	0.0
106481148	6.0	18.0
106481145	0.0	0.0
151126	145.0	14.0
106481146	0.0	0.0
10099	50953.0	12892.0
10098	390.0	430.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	336.0	432.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	186.0	51.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	25.0	1834.0
415116	3101.0	5098.0
645207	0.0	0.0
645206	24.0	47.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	6.0	4.0
114182	0.0	0.0
10071	32.0	0.0
645220	0.0	0.0
728851	3.0	22.0
10073	1163.0	1310.0
405754	20.0	6.0
