id	f50438de-b313-4b2e-97e1-302cdfb9d9d7	23aca662-0b7d-4e3f-97f2-3f35c143bdd8
100151651	0.0	0.0
391589	18.0	68.0
100151652	0.0	0.0
100151668	1.0	0.0
391592	2.0	3.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	2282.0	5022.0
100151667	1.0	0.0
391598	0.0	1.0
100151661	0.0	1.0
100151663	0.0	0.0
474338	7.0	16.0
474337	0.0	1.0
197370	2245.0	3686.0
220112	2.0	6.0
246744	3.0	5.0
220115	14.0	4.0
93273	2.0	6.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	0.0	2.0
81295	0.0	0.0
100271452	0.0	0.0
220108	390.0	82.0
220107	20.0	57.0
100271448	1.0	0.0
100271447	0.0	1.0
100271449	0.0	0.0
100271444	1.0	2.0
100271445	0.0	0.0
81285	18.0	6.0
81282	0.0	0.0
197350	8.0	61.0
246720	2.0	7.0
401399	1837.0	120.0
401398	14.0	95.0
246721	0.0	0.0
220134	24.0	550.0
401397	1700.0	1169.0
246723	13.0	11.0
220136	50.0	122.0
401393	1.0	4.0
100271437	0.0	0.0
100271439	1.0	1.0
100271438	1.0	1.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	184.0	228.0
246731	2.0	3.0
401387	3.0	3.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	53.0	162.0
100271420	1.0	0.0
197358	251.0	390.0
199990	1108.0	722.0
246785	29.0	60.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	1.0	0.0
283726	47.0	19.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	95.0	384.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	235.0	312.0
100271413	0.0	0.0
197320	773.0	752.0
439996	1.0	0.0
100887074	0.0	0.0
439992	37.0	61.0
100887073	0.0	0.0
197322	1014.0	1046.0
439994	89.0	21.0
102724105	167.0	400.0
220147	0.0	0.0
100271404	1.0	0.0
100887067	0.0	136.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	1.0	0.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	7.0	42.0
197335	552.0	748.0
440993	651.0	291.0
440992	27.0	21.0
161394	39.0	374.0
199964	14.0	205.0
8000	55.0	3881.0
8001	34.0	21.0
246777	145.0	579.0
246778	2.0	14.0
606495	323.0	132.0
199974	254.0	35.0
8013	91.0	94.0
22911	1256.0	2603.0
439949	46.0	1.0
22913	4567.0	14575.0
643421	0.0	3.0
22914	15.0	1.0
22915	2747.0	6.0
439945	0.0	0.0
22916	4640.0	13771.0
731605	4.0	9.0
22917	22.0	172.0
10929	3344.0	3980.0
10928	5891.0	7941.0
56252	5673.0	7539.0
56253	15.0	17.0
401331	142.0	21.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	2238.0	2888.0
56259	2535.0	5987.0
83876	153.0	44.0
81215	0.0	0.0
83879	110.0	46.0
10934	2.0	2.0
83878	666.0	26.0
283768	1.0	0.0
10933	17784.0	16845.0
10936	48.0	78.0
56254	4639.0	5810.0
83873	11.0	25.0
256148	0.0	0.0
81210	2.0	0.0
283767	0.0	0.0
56255	6704.0	2922.0
83872	4647.0	7158.0
10935	13490.0	9213.0
81211	0.0	0.0
56256	2285.0	4707.0
10938	4201.0	3283.0
83875	87.0	14.0
83874	624.0	621.0
56257	2134.0	4682.0
22907	3214.0	1890.0
643414	0.0	1.0
439953	6.0	10.0
22908	4060.0	2980.0
83871	1822.0	893.0
22909	1784.0	1188.0
283761	0.0	0.0
439954	1.0	1.0
643418	1.0	1.0
10930	6.0	1.0
439950	0.0	0.0
22921	2105.0	965.0
8022	0.0	0.0
440926	119.0	214.0
22924	1346.0	1176.0
440925	42.0	120.0
8028	1872.0	2040.0
22925	2845.0	1101.0
8029	608.0	55.0
22926	4512.0	2723.0
439934	0.0	0.0
22927	1847.0	437.0
8027	1415.0	2986.0
22928	2948.0	15442.0
439936	3.0	1006.0
56261	2878.0	753.0
56262	3276.0	4006.0
10939	3335.0	5798.0
401321	274.0	148.0
8021	4502.0	5488.0
83858	302.0	420.0
22920	2561.0	3078.0
56260	252.0	178.0
10943	1478.0	1714.0
56269	0.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	44.0	8.0
81204	0.0	0.0
10945	8955.0	10911.0
83868	0.0	0.0
81205	0.0	0.0
10944	8417.0	11279.0
83867	0.0	0.0
10947	1453.0	1227.0
56265	901.0	440.0
83862	4327.0	1426.0
401316	34.0	95.0
83861	1198.0	1607.0
283755	668.0	40.0
10946	4512.0	5408.0
56267	1758.0	2521.0
10949	6129.0	7170.0
81201	0.0	0.0
10948	1471.0	2045.0
256158	2661.0	98.0
83863	1.0	0.0
81202	0.0	0.0
22918	12413.0	2134.0
22919	6725.0	14209.0
439941	0.0	0.0
83860	1030.0	1511.0
8019	2146.0	2869.0
10941	0.0	0.0
643427	49.0	37.0
10940	291.0	1094.0
8036	4302.0	4237.0
8034	4639.0	3555.0
440957	420.0	591.0
440956	0.0	0.0
440955	0.0	0.0
8038	1744.0	7967.0
10907	1916.0	1237.0
10906	1691.0	7919.0
440952	152.0	50.0
10908	1860.0	1207.0
93210	1012.0	1376.0
8031	26263.0	28957.0
256130	4.0	0.0
56270	4177.0	10997.0
56271	1962.0	4439.0
8030	5200.0	41224.0
10910	3059.0	3308.0
83899	0.0	0.0
81236	0.0	0.0
283748	1.0	321.0
10912	94.0	105.0
283747	1.0	6.0
10911	8.0	1.0
10914	8913.0	26045.0
256126	34.0	283.0
83895	0.0	0.0
10913	3.0	3.0
83894	2.0	0.0
10916	9117.0	6009.0
83897	0.0	0.0
401303	42.0	59.0
10915	2242.0	2992.0
283742	2308.0	1715.0
83896	1.0	1.0
83891	747.0	371.0
83890	102.0	10.0
83893	0.0	0.0
81230	0.0	0.0
83892	6565.0	6390.0
22900	3401.0	1036.0
93202	1.0	0.0
22901	568.0	390.0
22902	2280.0	1500.0
8045	143.0	338.0
22903	1467.0	1166.0
22904	1870.0	3131.0
22905	1366.0	3291.0
8048	0.0	0.0
440944	354.0	973.0
22906	4200.0	1836.0
256144	0.0	0.0
10917	5.0	0.0
10919	2529.0	3935.0
83888	1794.0	3.0
10921	3470.0	11005.0
283738	1.0	0.0
83887	4.0	0.0
10920	3304.0	8006.0
81226	0.0	0.0
10923	9995.0	14618.0
10922	2188.0	2655.0
83889	0.0	12.0
81228	0.0	0.0
83884	1.0	1.0
56287	4.0	1.0
81221	0.0	0.0
56288	3171.0	14265.0
10924	769.0	5848.0
10927	7128.0	8368.0
83886	29.0	171.0
81223	0.0	0.0
10926	277.0	2018.0
81224	0.0	0.0
643447	1.0	26.0
643445	0.0	0.0
83882	159.0	116.0
83881	13.0	17.0
439965	16.0	16.0
643446	11.0	57.0
93233	9.0	53.0
256190	0.0	0.0
112401	0.0	1.0
106481976	0.0	0.0
8050	3317.0	2132.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	4.0	0.0
106481975	0.0	0.0
106481978	0.0	0.0
106481979	0.0	0.0
106481980	0.0	3.0
100271499	0.0	0.0
100271498	0.0	0.0
106481981	0.0	0.0
100271495	1.0	0.0
643459	0.0	14.0
81251	0.0	0.0
100271491	1.0	0.0
100271493	1.0	4.0
643470	0.0	0.0
643471	0.0	0.0
8061	44.0	406.0
8065	3211.0	5420.0
81248	0.0	0.0
10901	580.0	1289.0
10900	5.0	86.0
10903	601.0	1026.0
81243	0.0	0.0
10902	2344.0	2148.0
81244	0.0	1.0
100271487	5.0	3.0
10905	6241.0	10068.0
10904	8068.0	7809.0
81246	0.0	0.0
283796	4.0	2.0
100271483	1.0	0.0
81240	0.0	0.0
342574	1.0	0.0
100271486	0.0	0.0
100271485	1.0	0.0
81242	1.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	6136.0	9323.0
440917	8.0	18.0
439927	0.0	1.0
440915	6.0	7.0
8078	3485.0	7001.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	20674.0	3061.0
106481959	0.0	0.0
8073	19982.0	13646.0
106481956	0.0	0.0
8074	0.0	3.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	5.0	0.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	192.0	421.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	0.0
81270	2.0	0.0
100271470	0.0	0.0
440905	19.0	264.0
439916	0.0	0.0
8089	508.0	1136.0
440902	1.0	4.0
643499	1.0	0.0
439915	0.0	0.0
440900	0.0	0.0
8082	7005.0	3975.0
106481965	1.0	0.0
106481966	3.0	3.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	1654.0	2137.0
106481969	0.0	0.0
8087	8472.0	22508.0
106481967	7.0	17.0
8085	5491.0	8213.0
106481968	0.0	0.0
102724167	2.0	1.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	19.0
283777	4.0	1.0
401337	18.0	62.0
106481973	0.0	0.0
100271465	0.0	0.0
106481970	0.0	0.0
401335	0.0	14.0
100271467	2.0	2.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	1.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	9305.0	2386.0
81264	0.0	1.0
100271460	3.0	3.0
731688	8.0	6.0
728034	0.0	0.0
8099	4197.0	6432.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	4.0	120.0
106481930	0.0	0.0
8092	17.0	0.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	169.0	460.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	2.0	1.0
56413	91.0	57.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	8.0	16.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	1.0	0.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	126.0	511.0
344838	5.0	0.0
106481918	0.0	0.0
106481919	5.0	3.0
106481916	0.0	0.0
106481917	0.0	0.0
572558	63.0	3.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	0.0
106481913	0.0	0.0
283349	5368.0	6537.0
100126572	0.0	0.0
106481929	2.0	0.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	12.0	1.0
728042	0.0	0.0
106481921	1.0	6.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	1.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	1.0
728049	0.0	0.0
106481926	0.0	0.0
767605	1.0	0.0
106481923	0.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	6.0	0.0
101234262	6.0	6.0
767612	0.0	0.0
767611	0.0	0.0
283337	2500.0	2045.0
344813	1.0	0.0
114548	180.0	151.0
81406	0.0	3.0
81407	0.0	0.0
344807	0.0	0.0
126526	432.0	918.0
767600	0.0	0.0
344805	1.0	12.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	25.0	16.0
102800446	613.0	1.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	0.0	9.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	25.0	6.0
728013	64.0	57.0
283392	6915.0	0.0
728012	1.0	0.0
728015	1.0	3.0
728010	0.0	2.0
81428	0.0	0.0
728019	4.0	4.0
56478	1900.0	1139.0
56479	19.0	1637.0
126506	0.0	3.0
56474	1263.0	1847.0
81430	0.0	0.0
56475	6.0	1.0
81431	0.0	0.0
56476	0.0	0.0
56477	1865.0	786.0
93408	0.0	1.0
283385	44.0	63.0
283383	2283.0	1450.0
728005	1.0	1.0
81419	0.0	0.0
81421	0.0	0.0
283377	819.0	1672.0
643401	11.0	4.0
283375	1.0	1.0
283373	2590.0	5141.0
151525	714.0	555.0
126567	77.0	14.0
391211	0.0	0.0
151534	345.0	159.0
151531	22.0	1.0
114569	2385.0	36241.0
126549	20.0	99.0
114571	0.0	0.0
100527978	44.0	106.0
126541	0.0	0.0
126536	1.0	0.0
151556	1118.0	442.0
391242	0.0	0.0
728075	0.0	0.0
440699	1.0	0.0
440695	11.0	1.0
728072	0.0	0.0
100527960	1.0	1.0
391253	0.0	1.0
728064	0.0	0.0
100527963	19.0	15.0
728066	0.0	1.0
440689	15.0	115.0
391257	1.0	0.0
391256	4.0	13.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	2.0
728096	0.0	0.0
151507	18.0	60.0
728090	0.0	0.0
728088	3.0	1.0
100527943	3.0	1.0
114599	0.0	2.0
126581	0.0	0.0
151516	147.0	66.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	4.0	0.0
100527947	1.0	2.0
100527948	1.0	0.0
100527949	0.0	0.0
643384	0.0	0.0
391160	0.0	0.0
643382	16.0	8.0
391162	0.0	1.0
692312	0.0	0.0
163479	1.0	1.0
391169	0.0	1.0
100271332	2.0	1.0
391171	0.0	0.0
391174	6.0	3.0
643394	2.0	0.0
391175	0.0	1.0
391179	0.0	1.0
93380	3836.0	5072.0
100271323	0.0	0.0
100271322	0.0	0.0
100271325	1.0	1.0
100271321	0.0	0.0
401036	0.0	4.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	6.0	8.0
391155	0.0	0.0
401024	65.0	100.0
163486	963.0	3330.0
401022	523.0	586.0
425054	1.0	1.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	7.0	1.0
401018	0.0	0.0
100271303	0.0	1.0
100271302	0.0	0.0
401093	845.0	430.0
401097	85.0	175.0
151449	33.0	7.0
401082	0.0	73.0
8100	697.0	1044.0
440606	4.0	2036.0
8106	2749.0	3796.0
440603	14.0	6.0
401089	1.0	109.0
391183	0.0	0.0
8110	86.0	148.0
8111	237.0	625.0
391189	0.0	0.0
8115	4.0	2.0
401074	35.0	3.0
222484	806.0	5785.0
391190	0.0	0.0
391192	0.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	132.0	34.0
391196	0.0	0.0
391195	0.0	0.0
8128	20.0	167.0
8125	6302.0	7458.0
401067	0.0	0.0
8120	68.0	556.0
151477	21.0	53.0
151473	590.0	522.0
643300	39.0	67.0
645962	0.0	0.0
8139	1042.0	2154.0
645961	0.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	2696.0	4004.0
81329	0.0	0.0
83998	0.0	2.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	0.0	3.0
283403	0.0	0.0
83990	100.0	1769.0
83992	702.0	122.0
645954	96.0	64.0
81330	0.0	0.0
645958	111.0	60.0
645957	1.0	0.0
645974	0.0	0.0
643311	0.0	0.0
645973	0.0	0.0
643310	8.0	85.0
8148	5257.0	12911.0
222487	74.0	12.0
81318	0.0	0.0
8140	314.0	10555.0
83987	818.0	537.0
81324	0.0	0.0
83986	4100.0	3629.0
81325	0.0	0.0
83989	3026.0	1308.0
83988	2923.0	286.0
81327	0.0	0.0
83983	44.0	69.0
81320	0.0	0.0
83982	883.0	671.0
83985	87.0	118.0
81322	0.0	0.0
643308	1.0	1.0
643309	2.0	7.0
645968	7.0	9.0
645980	0.0	1.0
100271390	1.0	3.0
106481877	0.0	0.0
106481878	0.0	1.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	158.0	10.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	0.0	0.0
81358	0.0	0.0
81353	1.0	2.0
106481884	0.0	0.0
100271399	0.0	0.0
81354	0.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	0.0	1.0
81352	1.0	0.0
100271392	10.0	8.0
100271391	0.0	5.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	9.0	4.0
93323	203.0	2204.0
8165	6661.0	5077.0
645996	26.0	5.0
645993	1.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	944.0	2756.0
106481891	4.0	0.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	6.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	0.0	0.0
106481893	0.0	0.0
106481894	0.0	1.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	1.0	0.0
100271387	0.0	0.0
81340	2.0	0.0
81341	0.0	0.0
100271386	1.0	1.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	1.0	0.0
8178	753.0	1846.0
344892	0.0	0.0
643343	12.0	36.0
8170	417.0	0.0
106481855	0.0	0.0
401014	78.0	42.0
106481856	0.0	0.0
106481853	0.0	0.0
106481854	0.0	0.0
8174	14.0	14.0
106481859	0.0	1.0
8175	1919.0	2342.0
106481857	0.0	0.0
106481858	1.0	1.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	1.0	0.0
283446	47.0	39.0
106481860	0.0	0.0
81377	3.0	0.0
106481861	0.0	0.0
643338	95.0	52.0
645998	0.0	0.0
643336	1.0	2.0
100271371	0.0	0.0
8189	3426.0	4291.0
8187	174.0	655.0
93343	1172.0	2773.0
93349	764.0	989.0
643353	0.0	0.0
106481866	5.0	7.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	1.0	1.0
106481868	0.0	0.0
106481869	0.0	1.0
106481870	1.0	2.0
106481873	0.0	0.0
100271367	3.0	0.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	3.0	0.0
283432	0.0	0.0
283431	167.0	781.0
100271364	0.0	4.0
81363	0.0	0.0
344875	3.0	13.0
100271360	1.0	2.0
93377	0.0	0.0
106481839	0.0	0.0
643365	3.0	7.0
8192	1603.0	928.0
106481833	0.0	0.0
8193	7.0	263.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	58.0	0.0
106481832	0.0	0.0
106481837	0.0	1.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	2812.0	1596.0
106481836	2.0	0.0
106481840	0.0	1.0
106481841	0.0	0.0
100271358	6.0	5.0
81399	0.0	0.0
283422	0.0	2.0
344866	0.0	25.0
100271351	0.0	1.0
283420	34.0	2.0
100271354	0.0	0.0
81390	0.0	0.0
81392	5.0	0.0
643376	5.0	1.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	0.0	0.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	1.0	1.0
106481846	0.0	0.0
100307126	4.0	5.0
106481847	0.0	0.0
100271349	1.0	2.0
283417	268.0	16.0
283416	22.0	70.0
106481851	1.0	0.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	5.0	4.0
106481850	2.0	1.0
81382	0.0	0.0
81383	0.0	0.0
100271343	6.0	12.0
106481819	0.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	1636.0	2812.0
283487	520.0	988.0
283486	2.0	1.0
283483	1.0	2.0
283481	528.0	65.0
283480	1.0	6.0
106481828	0.0	0.0
106481829	0.0	0.0
728143	1.0	1.0
106481822	0.0	0.0
106481823	5.0	1.0
106481820	0.0	0.0
106481821	1.0	0.0
106481826	1.0	2.0
106481827	1.0	0.0
106481824	4.0	0.0
106481825	2.0	1.0
56547	0.0	0.0
106481830	0.0	0.0
56548	420.0	85.0
283471	0.0	0.0
731789	0.0	0.0
728170	0.0	4.0
283464	1625.0	2241.0
283463	0.0	0.0
283461	3.0	9.0
283460	0.0	11.0
106481808	0.0	0.0
728167	2.0	12.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	4.0	1.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	0.0	0.0
106481802	2.0	0.0
106481803	0.0	0.0
81501	5.0	50.0
81502	4703.0	7499.0
283459	1328.0	1409.0
283458	9.0	11.0
283455	55.0	749.0
645900	0.0	3.0
283450	4077.0	3137.0
780776	42.0	8.0
728113	99.0	460.0
126410	391.0	2064.0
728116	5.0	0.0
728115	0.0	1.0
728118	15.0	4.0
81533	4602.0	5678.0
126402	0.0	0.0
81532	1238.0	425.0
645930	0.0	0.0
731779	1.0	120.0
728106	1.0	0.0
645922	0.0	0.0
645927	7.0	2.0
728134	12.0	8.0
474170	172.0	175.0
728130	42.0	5.0
645940	0.0	0.0
728132	0.0	0.0
728137	0.0	0.0
81555	3616.0	4529.0
81556	1690.0	2630.0
81557	0.0	0.0
81558	1532.0	1328.0
645939	1.0	0.0
81551	1.0	0.0
101055625	10.0	1.0
81552	1825.0	4659.0
81553	3366.0	1074.0
344905	91.0	1992.0
81554	3981.0	3316.0
474167	0.0	2.0
81550	1625.0	1465.0
344901	37.0	0.0
645931	0.0	1.0
645950	0.0	3.0
728121	16.0	29.0
81537	1695.0	543.0
81539	4243.0	42221.0
728128	1.0	0.0
81544	5001.0	479.0
81545	2439.0	2278.0
81542	2917.0	5663.0
81543	604.0	1100.0
93517	281.0	130.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	1841.0	5620.0
126432	277.0	74.0
163404	2.0	60.0
138474	2.0	3.0
391365	2.0	1.0
391367	0.0	4.0
728192	1.0	4.0
728194	4.0	1.0
728190	305.0	69.0
391378	15.0	10.0
138412	3.0	6.0
138428	9.0	3.0
138429	30.0	27.0
391356	525.0	1514.0
391358	5.0	11.0
56521	100.0	451.0
391282	0.0	1.0
643263	0.0	0.0
643264	0.0	0.0
100271209	36.0	11.0
222537	1.0	0.0
163351	8.0	13.0
100271217	1.0	3.0
100271216	0.0	0.0
100271218	1.0	0.0
401164	33.0	16.0
100271206	0.0	2.0
100271207	1.0	1.0
100271201	0.0	0.0
100271204	0.0	1.0
391266	0.0	0.0
440799	8.0	20.0
391267	19.0	2.0
222553	183.0	26.0
391269	2.0	0.0
440795	0.0	0.0
401152	11936.0	12152.0
126393	28437.0	55.0
8200	113.0	6.0
8204	11838.0	6226.0
8202	3626.0	21993.0
391276	0.0	0.0
391279	0.0	0.0
401145	132.0	191.0
222545	0.0	0.0
126382	535.0	1304.0
222546	2.0	0.0
606293	2.0	12.0
401138	1.0	123.0
401137	0.0	0.0
151393	372.0	236.0
692231	0.0	0.0
440738	692.0	14.0
692233	4.0	0.0
440737	63.0	52.0
8216	3429.0	1840.0
8214	99.0	50.0
440732	2.0	7.0
440730	1.0	14.0
222584	71.0	434.0
151325	0.0	0.0
8208	284.0	3715.0
8209	220.0	171.0
8220	624.0	1169.0
8226	789.0	1580.0
692223	0.0	0.0
8227	1302.0	1939.0
8224	62.0	162.0
692225	12.0	14.0
8225	1915.0	2376.0
692226	0.0	0.0
100381178	8.0	0.0
692227	6.0	3.0
692229	0.0	0.0
100310839	1.0	1.0
100310838	0.0	1.0
8218	541.0	671.0
8233	674.0	758.0
692210	3.0	0.0
8237	3594.0	4232.0
401190	89.0	0.0
692212	2.0	4.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	1543.0	1118.0
8242	4794.0	9143.0
8243	5494.0	15239.0
692201	0.0	0.0
692202	0.0	0.0
692203	0.0	0.0
692204	0.0	0.0
692205	4.0	10.0
692206	0.0	0.0
692207	0.0	0.0
692208	0.0	1.0
692209	0.0	0.0
8241	2074.0	3147.0
100310812	0.0	3.0
8239	14144.0	26754.0
151354	160.0	177.0
100271291	0.0	0.0
93432	339.0	0.0
100271290	5.0	0.0
645841	0.0	0.0
93436	887.0	1795.0
645840	0.0	0.0
106481778	0.0	1.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	0.0	1.0
106481781	0.0	0.0
106481782	0.0	1.0
81458	0.0	0.0
106481780	0.0	3.0
106481785	0.0	0.0
106481786	3.0	0.0
106481783	4.0	3.0
283523	0.0	1.0
106481784	0.0	0.0
100310869	1.0	0.0
100271297	0.0	0.0
283521	2.0	1.0
100271296	0.0	0.0
645834	0.0	4.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	1.0	0.0
100271295	0.0	0.0
645836	0.0	0.0
100271294	0.0	0.0
8266	2456.0	3601.0
93426	46.0	4.0
8269	585.0	887.0
106481789	0.0	1.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	1.0	0.0
8263	857.0	2500.0
8260	947.0	1519.0
283518	12.0	26.0
106481792	0.0	13.0
106481793	0.0	0.0
106481790	1.0	0.0
81448	0.0	1.0
106481791	0.0	0.0
283514	3.0	1.0
106481796	6.0	10.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	0.0
100271286	2.0	2.0
645846	0.0	1.0
100271288	0.0	0.0
645843	0.0	0.0
81440	0.0	0.0
100271284	0.0	0.0
8277	12.0	7.0
645864	5.0	2.0
342374	0.0	11.0
440714	1.0	1.0
342372	17.0	2.0
342371	5592.0	7189.0
440712	153.0	53.0
106481756	0.0	0.0
8270	321.0	945.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	1303.0	3213.0
728215	104.0	37.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	23.0	23.0
81479	0.0	0.0
100310849	0.0	0.0
106481760	0.0	0.0
100310846	18.0	18.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	0.0	1.0
106481762	0.0	0.0
81470	0.0	0.0
100271274	1.0	2.0
100310841	1.0	0.0
81472	2.0	0.0
81473	0.0	0.0
100310840	125.0	55.0
100271273	0.0	0.0
645859	0.0	2.0
8288	18.0	1.0
8289	5348.0	8347.0
8287	0.0	0.0
643210	2.0	2.0
106481767	0.0	0.0
728207	0.0	1.0
106481768	0.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	0.0	0.0
106481769	0.0	0.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	0.0
100271267	0.0	0.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	0.0	0.0
81466	1.0	0.0
106481773	1.0	0.0
100310853	0.0	0.0
100271263	0.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	11.0	0.0
100271262	0.0	0.0
100310851	0.0	0.0
342358	1.0	2.0
342357	526.0	1044.0
100310850	0.0	0.0
100271261	0.0	0.0
643220	4.0	4.0
643224	12.0	694.0
645884	0.0	0.0
8291	3311.0	3003.0
401136	0.0	0.0
106481734	9.0	10.0
8292	86.0	30.0
401135	0.0	0.0
106481735	15.0	37.0
106481732	0.0	4.0
8290	0.0	1.0
106481733	0.0	0.0
8295	4148.0	7396.0
106481738	0.0	0.0
93474	187.0	265.0
106481739	0.0	0.0
8293	0.0	0.0
106481736	0.0	0.0
106481737	0.0	23.0
8294	216.0	1465.0
106481741	0.0	0.0
106481742	1.0	3.0
100271259	0.0	0.0
100271258	0.0	0.0
