id	98921931-2f32-470d-97ae-824716d1c034	f6466e05-5aea-4d32-a97a-c65589f327e2
7466	3392.0	3075.0
100147755	0.0	0.0
7465	2204.0	5656.0
100422635	1.0	0.0
100147756	0.0	1.0
7468	2370.0	5122.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	11.0	1.0
100147759	0.0	1.0
490	2588.0	7786.0
491	8.0	8.0
492	1.0	25.0
493	21823.0	4540.0
495	4.0	3.0
254225	1108.0	1749.0
496	1.0	6.0
254228	1233.0	585.0
498	24778.0	21622.0
7458	9266.0	17471.0
100147750	8.0	33.0
7473	140.0	131.0
100147762	0.0	0.0
7472	101.0	523.0
100422642	2.0	1.0
7475	24.0	7.0
134701	9.0	1.0
7474	534.0	10305.0
100422644	0.0	0.0
7477	10.0	145.0
100147766	1.0	0.0
101927265	0.0	0.0
7476	0.0	0.0
100147767	0.0	0.0
7479	4.0	23.0
100147768	0.0	0.0
7478	0.0	1.0
100147769	0.0	0.0
254240	0.0	2.0
7471	2.0	3.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	750.0	1444.0
100147760	0.0	1.0
100147761	1.0	2.0
7484	16.0	9.0
7483	180.0	557.0
7486	1015.0	1383.0
7485	1449.0	1750.0
100422656	0.0	0.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1084.0	760.0
7480	63.0	29.0
100419004	1.0	0.0
7482	152.0	266.0
100419006	0.0	0.0
7481	1527.0	11715.0
100419005	1.0	0.0
100133139	1.0	0.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	5.0	29.0
7494	0.0	0.0
100422666	4.0	16.0
7499	1435.0	149.0
7498	197.0	301.0
7490	2.0	1.0
100420005	3.0	1727.0
100420003	3.0	5.0
100422674	1.0	3.0
100419023	0.0	2.0
254272	1.0	1.0
100419029	0.0	0.0
101927215	35.0	8.0
101927217	29.0	29.0
100419028	6.0	29.0
101927219	0.0	0.0
55700	5837.0	3087.0
254268	16.0	53.0
55704	2109.0	1660.0
55703	504.0	1010.0
122706	0.0	1.0
55702	391.0	998.0
55701	5155.0	1948.0
55707	2198.0	3671.0
55706	1215.0	2642.0
122704	603.0	1522.0
55705	3588.0	6057.0
100420012	1.0	1.0
100422686	0.0	0.0
55709	359.0	787.0
101927221	443.0	512.0
101927220	0.0	2.0
100419031	9.0	19.0
101927222	0.0	2.0
101927224	0.0	0.0
100133161	65.0	207.0
100133162	1.0	1.0
100133163	0.0	0.0
100419038	0.0	2.0
100133168	1.0	0.0
55711	514.0	2172.0
55715	469.0	753.0
55714	4745.0	310.0
55713	554.0	1374.0
100420028	13.0	8.0
102723590	0.0	0.0
55719	2047.0	4093.0
55718	1260.0	4657.0
55717	3596.0	5431.0
55716	1130.0	1606.0
100420033	1.0	7.0
100420030	1.0	3.0
100419040	0.0	0.0
100419042	5.0	15.0
677798	0.0	0.0
158724	0.0	0.0
677799	3.0	22.0
100419041	2.0	2.0
120103	399.0	306.0
65080	1338.0	1406.0
65082	878.0	1218.0
100422690	0.0	4.0
100422691	63.0	35.0
122769	334.0	535.0
65084	3953.0	3748.0
65083	1121.0	2922.0
100420044	0.0	0.0
100420043	0.0	1.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	55.0	19.0
92691	79.0	52.0
100420049	0.0	2.0
65095	635.0	2092.0
65094	448.0	725.0
100420047	0.0	0.0
100420046	1.0	2.0
100420055	0.0	0.0
132112	0.0	0.0
100419068	0.0	0.0
158747	1433.0	2775.0
100420051	5.0	15.0
100419062	0.0	3.0
677778	9.0	61.0
677779	0.0	1.0
677776	0.0	2.0
677777	4.0	7.0
90060	284.0	1267.0
146760	369.0	1843.0
100419069	0.0	1.0
146754	84.0	345.0
122742	0.0	0.0
122740	0.0	0.0
100419070	9.0	6.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	3.0	5.0
122748	0.0	0.0
677780	0.0	1.0
100420063	0.0	9.0
100419075	14.0	6.0
100419074	0.0	4.0
90050	0.0	2.0
144110	344.0	1202.0
146771	1.0	2.0
144100	842.0	3448.0
144106	35.0	21.0
677796	5.0	16.0
677797	2.0	2.0
144108	1740.0	4191.0
677794	3.0	1.0
677795	0.0	0.0
677792	0.0	0.0
677793	4.0	13.0
677790	2.0	2.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	353.0	483.0
120146	0.0	0.0
100505477	0.0	2.0
100419098	1.0	0.0
100505474	0.0	1.0
100505475	5.0	0.0
100419095	0.0	0.0
100420080	0.0	1.0
90070	0.0	2.0
90075	179.0	1620.0
134728	496.0	511.0
388610	284.0	243.0
388611	21.0	87.0
146705	283.0	727.0
388650	1842.0	1512.0
122786	4151.0	11973.0
120126	0.0	0.0
388646	7.0	30.0
146713	5.0	2.0
146712	81.0	366.0
388649	3.0	4.0
349075	127.0	893.0
100505494	291.0	2359.0
100505495	464.0	252.0
120114	262.0	118.0
388633	5.0	139.0
146723	6.0	3.0
388630	248.0	758.0
146722	8.0	150.0
122773	538.0	1021.0
219902	409.0	378.0
65244	767.0	2178.0
100505683	34.0	11.0
65243	35.0	114.0
90204	588.0	1072.0
100505687	261.0	116.0
90203	1633.0	722.0
65249	217.0	714.0
102723626	1.0	0.0
79890	547.0	857.0
100505681	107.0	82.0
79892	3996.0	4015.0
79891	309.0	1117.0
120071	141.0	1951.0
79894	899.0	1944.0
79893	4653.0	4405.0
79896	484.0	725.0
79895	1637.0	281.0
388789	1364.0	1297.0
79898	230.0	597.0
120065	1.0	0.0
120066	0.0	0.0
79897	120.0	188.0
28299	2522.0	481.0
79899	733.0	611.0
92856	1282.0	2241.0
219931	665.0	771.0
100505678	121.0	257.0
100505679	5.0	0.0
100505676	3.0	17.0
220906	1612.0	2170.0
65258	546.0	1103.0
80868	29.0	33.0
168002	103.0	11.0
653737	13.0	29.0
79883	73.0	384.0
79882	2870.0	7179.0
79885	497.0	1987.0
79884	904.0	2828.0
79887	2454.0	1016.0
79886	677.0	1800.0
79888	1023.0	1800.0
219927	1064.0	1415.0
65251	528.0	1172.0
65250	1614.0	3120.0
65264	3512.0	8424.0
65263	201.0	893.0
65266	58.0	3100.0
65265	2075.0	2849.0
65268	603.0	6059.0
65267	71.0	69.0
90226	7.0	11.0
102723605	0.0	0.0
220930	392.0	381.0
641776	0.0	0.0
219938	0.0	0.0
65260	671.0	1268.0
100505696	661.0	498.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	46.0	193.0
653753	0.0	0.0
100505692	10.0	9.0
653758	15.0	13.0
388799	4.0	5.0
80896	283.0	660.0
388795	3.0	4.0
80895	688.0	1337.0
388796	481.0	881.0
220929	1216.0	559.0
132014	477.0	1585.0
349149	84.0	320.0
100505641	10040.0	11274.0
219965	0.0	0.0
219960	1.0	0.0
653789	4.0	4.0
653794	0.0	2.0
677763	0.0	2.0
100505648	204.0	888.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	1.0
90231	1903.0	3088.0
349136	284.0	177.0
90233	325.0	883.0
677769	0.0	0.0
677767	5.0	7.0
219972	1165.0	2294.0
677768	8.0	55.0
677765	0.0	1.0
219970	131.0	103.0
100505633	63.0	6.0
677766	0.0	0.0
205327	1299.0	1383.0
146664	21.0	18.0
653781	0.0	666.0
653784	404.0	1402.0
677774	1.0	1.0
677775	2.0	3.0
100505636	153.0	275.0
677772	2.0	13.0
677773	0.0	0.0
677770	0.0	0.0
677771	0.0	0.0
219968	0.0	1.0
219988	2432.0	3229.0
100505663	1.0	0.0
408029	0.0	0.0
220979	157.0	120.0
219986	0.0	0.0
90268	905.0	1745.0
219983	1.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	4191.0	4094.0
220974	0.0	0.0
28231	109.0	31.0
28232	1199.0	547.0
28234	0.0	2.0
158674	12.0	6.0
340784	0.0	0.0
220965	1044.0	175.0
349114	116.0	578.0
219995	1.0	206.0
146691	3529.0	5844.0
219990	0.0	0.0
339799	461.0	330.0
220963	141.0	699.0
501	3774.0	2205.0
651144	2.0	0.0
90249	11.0	467.0
504	2.0	2.0
506	40992.0	23618.0
100505659	0.0	1.0
507	1.0	1.0
509	6991.0	6584.0
101927195	0.0	0.0
168090	0.0	115.0
100505601	6.0	15.0
101978785	10.0	3.0
339781	0.0	1.0
594840	0.0	0.0
594842	52.0	17.0
220992	111.0	445.0
339788	1.0	0.0
339789	2.0	6.0
339779	0.0	1.0
79810	1036.0	1173.0
55843	184.0	569.0
55841	1927.0	4970.0
79812	3797.0	1524.0
513	852.0	1248.0
79811	4501.0	10886.0
55840	153.0	160.0
79814	26.0	96.0
55847	833.0	704.0
514	8806.0	7230.0
55846	977.0	1630.0
515	6922.0	6756.0
79813	2008.0	6761.0
79816	14.0	125.0
516	872.0	1491.0
55845	8147.0	7864.0
79815	1673.0	2845.0
517	10583.0	14761.0
55844	1618.0	2394.0
518	8020.0	4520.0
79818	299.0	3279.0
79817	2289.0	428.0
256949	571.0	139.0
55848	663.0	2578.0
79819	140.0	1469.0
220988	8593.0	17802.0
594837	2.0	10.0
594838	8.0	5.0
594839	19.0	35.0
220980	22.0	9.0
339778	28.0	22.0
55850	635.0	751.0
339768	7.0	17.0
520	1.0	1.0
55854	2718.0	4498.0
521	2359.0	1851.0
522	4081.0	2816.0
55853	2.0	4.0
523	3750.0	8102.0
55852	3125.0	4612.0
79801	27.0	126.0
79800	676.0	1264.0
55851	1031.0	3356.0
525	354.0	45.0
55858	1749.0	4130.0
79803	624.0	1201.0
55857	1967.0	994.0
79802	3.0	11.0
526	4849.0	5343.0
55856	1361.0	1271.0
79805	212.0	948.0
527	916.0	2124.0
528	4053.0	5403.0
55855	6.0	4.0
79804	325.0	88.0
529	5866.0	3249.0
79807	460.0	1855.0
79809	1916.0	1996.0
256957	2.0	25.0
55859	17.0	12.0
100505624	3.0	26.0
100505621	4.0	15.0
7500	0.0	0.0
339761	21.0	20.0
80818	3127.0	3247.0
80817	1012.0	1576.0
80816	129.0	47.0
339766	4.0	2.0
55861	83.0	300.0
55860	3076.0	4214.0
79830	673.0	1494.0
105377240	0.0	0.0
340745	2.0	4.0
79832	3396.0	4649.0
80821	1779.0	1192.0
533	1524.0	4988.0
80820	2614.0	762.0
79831	119.0	439.0
102723680	0.0	0.0
55863	1514.0	1594.0
79834	5611.0	3986.0
534	68.0	87.0
535	3880.0	5415.0
55862	7244.0	2134.0
79833	458.0	1034.0
340749	2.0	1.0
105377243	0.0	0.0
55869	538.0	1018.0
79836	440.0	223.0
537	4020.0	15340.0
79838	133.0	39459.0
538	1299.0	4122.0
55867	2.0	8.0
79837	1373.0	4313.0
539	4690.0	2833.0
79839	264.0	213.0
594855	0.0	0.0
7512	271.0	37.0
594857	0.0	0.0
7511	1715.0	2714.0
339751	9.0	11.0
55872	20.0	93.0
256933	6.0	3.0
540	806.0	2082.0
55871	472.0	1218.0
55870	7165.0	13057.0
541	4.0	2.0
542	0.0	1.0
55876	1980.0	802.0
543	0.0	0.0
79820	50.0	663.0
544	0.0	0.0
79823	275.0	383.0
545	1586.0	3601.0
546	7294.0	12278.0
79822	942.0	581.0
79825	112.0	265.0
547	7.0	23.0
7503	10171.0	37536.0
100505616	27.0	54.0
55879	0.0	2.0
549	1437.0	731.0
79827	14558.0	1411.0
7504	65.0	37.0
79829	438.0	2419.0
7507	914.0	1025.0
79828	931.0	1478.0
641700	471.0	138.0
7508	2064.0	3327.0
100505619	0.0	0.0
101927150	1.0	42.0
653707	0.0	0.0
101927152	1.0	5.0
101927155	9.0	20.0
7520	10873.0	22792.0
92822	359.0	788.0
80835	7.0	15.0
101927158	7.0	19.0
80834	0.0	0.0
80833	2525.0	2316.0
339742	0.0	1.0
653702	349.0	254.0
339745	2517.0	11062.0
550	3592.0	6070.0
79850	283.0	240.0
551	4.0	1.0
339736	1.0	2.0
79852	19.0	23.0
552	2735.0	188.0
256987	2488.0	2774.0
553	0.0	1.0
554	271.0	42.0
79854	7.0	24.0
79853	1.0	2.0
55885	2728.0	665.0
79856	91.0	376.0
55884	3142.0	4258.0
100652885	1.0	2.0
7514	10149.0	18543.0
79858	552.0	2317.0
558	5107.0	3205.0
92815	90.0	185.0
7516	49.0	303.0
55889	0.0	0.0
7515	1235.0	3081.0
55888	197.0	337.0
7518	247.0	424.0
7517	172.0	974.0
7532	23830.0	14694.0
100422821	0.0	0.0
7531	23272.0	21223.0
7534	38838.0	36563.0
100422823	0.0	0.0
7533	3390.0	5670.0
101927167	62.0	253.0
100422824	0.0	1.0
65217	0.0	2.0
80824	2270.0	8076.0
100422826	0.0	0.0
340719	283.0	340.0
80823	373.0	742.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	477.0	2514.0
80829	4480.0	6103.0
100422829	0.0	0.0
144097	233.0	755.0
55894	0.0	0.0
55893	4785.0	8774.0
55892	1116.0	1748.0
563	10597.0	104925.0
79841	14.0	345.0
55891	3.0	11.0
79840	27.0	37.0
80832	353.0	328.0
79843	444.0	154.0
55898	2877.0	4401.0
80831	6.0	1.0
55897	402.0	278.0
566	0.0	67.0
79842	177.0	488.0
79845	241.0	296.0
567	92243.0	101583.0
80830	18635.0	5957.0
79844	37.0	883.0
79847	109.0	139.0
7525	4097.0	4694.0
79846	457.0	4611.0
79849	3.0	9.0
79848	590.0	1710.0
7526	27.0	15.0
7529	13372.0	27041.0
7528	6377.0	11778.0
101927171	1.0	0.0
92806	187.0	319.0
65220	2869.0	3783.0
92840	394.0	4499.0
7541	1201.0	1960.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	3620.0	5154.0
7542	244.0	466.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	9.0	218.0
100422834	0.0	0.0
7544	0.0	0.0
100422835	0.0	0.0
102723647	19.0	16.0
653720	87.0	8.0
100422837	0.0	0.0
80856	5240.0	2877.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	1.0
570	0.0	2.0
79870	658.0	42.0
571	1826.0	5279.0
572	717.0	1564.0
79872	1769.0	4514.0
573	2335.0	3049.0
79871	1038.0	2946.0
79874	171.0	2027.0
102723641	98.0	14.0
575	24.0	120.0
79873	177.0	433.0
79876	1662.0	2906.0
576	183.0	3527.0
340706	79.0	4366.0
577	97.0	11.0
79875	950.0	11532.0
80864	37.0	112.0
578	286.0	913.0
80863	98.0	404.0
579	6.0	19.0
79877	1970.0	3708.0
80862	361.0	1084.0
7536	7782.0	16600.0
79879	73.0	159.0
7535	30.0	412.0
7538	60365.0	9995.0
7539	237.0	152.0
7552	344.0	2021.0
101927186	0.0	0.0
100422841	0.0	4.0
7551	1227.0	5418.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	277.0	959.0
7553	683.0	1649.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	426.0	1065.0
7555	18577.0	19680.0
100422846	4.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	1.0
580	214.0	1151.0
581	293.0	1100.0
582	75.0	286.0
583	2500.0	2041.0
79861	16.0	30.0
79863	841.0	1467.0
585	847.0	2874.0
100652899	2.0	2.0
586	583.0	474.0
79862	202.0	455.0
102723631	0.0	0.0
587	1136.0	2046.0
79865	6.0	16.0
80854	14656.0	11402.0
80853	2973.0	6341.0
79864	882.0	253.0
80852	130.0	62.0
79867	958.0	2321.0
254312	5.0	4.0
79866	156.0	237.0
80851	1161.0	2067.0
79869	4043.0	7932.0
7547	2.0	2.0
7546	11.0	1.0
79868	1356.0	2620.0
7549	277.0	494.0
256979	0.0	0.0
101927193	9.0	1.0
7561	629.0	1570.0
7562	517.0	1576.0
7565	360.0	612.0
101927111	114.0	135.0
7564	538.0	854.0
7567	136.0	367.0
7566	514.0	509.0
101927112	0.0	0.0
101927117	13.0	25.0
590	516.0	26.0
339822	5.0	20.0
593	319.0	278.0
594	3084.0	5656.0
595	2836.0	17579.0
596	6585.0	9086.0
597	14.0	112.0
598	2417.0	6704.0
599	4915.0	4892.0
7559	1692.0	5055.0
7572	5551.0	15879.0
7571	54.0	71.0
7574	394.0	1367.0
101929780	61.0	146.0
7576	699.0	1513.0
7577	0.0	3.0
101927126	6.0	654.0
101927125	2.0	6.0
101927129	0.0	0.0
7570	1755.0	2310.0
339804	128.0	82.0
7569	424.0	1076.0
7568	26.0	139.0
101978719	0.0	2.0
7582	1479.0	3601.0
7584	217.0	565.0
7587	1447.0	3313.0
7586	5814.0	25473.0
7589	308.0	813.0
101927134	0.0	0.0
7581	2561.0	7763.0
7580	1301.0	2252.0
100652988	363.0	107.0
7579	150.0	470.0
7594	938.0	6766.0
7593	449.0	1503.0
7596	775.0	1242.0
7597	772.0	1590.0
101927149	0.0	0.0
7592	701.0	1398.0
100652974	0.0	0.0
254359	561.0	1005.0
100133005	6.0	8.0
101929730	72.0	29.0
101929736	17.0	63.0
55803	334.0	713.0
55802	2979.0	3266.0
55801	1.0	3.0
55800	343.0	100.0
55806	305.0	160.0
100420113	0.0	0.0
55805	111.0	493.0
55809	763.0	3655.0
55808	92.0	27.0
100652909	0.0	0.0
101929746	5.0	14.0
101929743	59.0	0.0
100133024	1.0	1.0
55810	2496.0	3314.0
55814	2852.0	5171.0
55813	1430.0	2742.0
55812	784.0	1119.0
100652918	0.0	0.0
55811	18.0	16.0
55818	3097.0	6089.0
55816	73.0	119.0
55815	21.0	231.0
55819	9237.0	5243.0
254394	802.0	2191.0
100419149	0.0	0.0
100133036	2.0	1.0
55821	2.0	1.0
101930749	0.0	0.0
100133037	0.0	3.0
100133038	8.0	3.0
55825	3219.0	491.0
101930745	0.0	0.0
55824	466.0	1220.0
101930746	0.0	0.0
55823	3574.0	4244.0
101930747	0.0	1.0
55829	1719.0	2221.0
55827	4415.0	6347.0
101930744	0.0	0.0
100420143	1.0	1.0
101929760	8.0	26.0
101927102	4.0	3.0
101927101	0.0	1.0
101929768	6.0	32.0
101929765	2.0	14.0
100133040	0.0	0.0
100419158	1.0	3.0
101929769	3.0	7.0
100133044	0.0	0.0
55832	6434.0	10778.0
254398	1.0	0.0
55831	6828.0	3172.0
55830	2181.0	4835.0
55835	451.0	733.0
100652939	27269.0	4571.0
100420149	0.0	0.0
55833	1570.0	3654.0
55839	139.0	171.0
55837	1811.0	3904.0
90167	7.0	15.0
677679	0.0	0.0
90161	107.0	61.0
134637	247.0	286.0
388701	6.0	40.0
100420159	3.0	20.0
100420158	0.0	0.0
388707	14.0	4.0
100420155	0.0	1.0
677681	3.0	4.0
100419178	0.0	0.0
43847	78.0	1334.0
101929701	0.0	0.0
43849	1.0	183.0
28227	241.0	603.0
122631	0.0	0.0
90187	74.0	12.0
100419187	1.0	0.0
100419185	21.0	13.0
101929716	2.0	6.0
122622	852.0	826.0
388722	37.0	61.0
100420178	0.0	0.0
132001	485.0	599.0
388714	27.0	3.0
122618	49.0	605.0
388719	2.0	2.0
122616	233.0	3580.0
100420190	0.0	1.0
100037280	16.0	12.0
388743	78.0	1693.0
768097	3.0	4.0
768096	24.0	11.0
90199	0.0	1.0
90193	24.0	6.0
90196	1868.0	2644.0
100505591	1.0	2.0
100505592	12.0	25.0
388730	145.0	113.0
768086	0.0	0.0
119032	1970.0	2886.0
122665	0.0	0.0
388762	0.0	1.0
122664	4.0	4.0
388761	0.0	0.0
104413892	2.0	6.0
104413890	0.0	0.0
104413891	5.0	4.0
388753	301.0	559.0
122651	0.0	0.0
119016	45.0	149.0
388759	28.0	31.0
90321	948.0	2242.0
90324	1413.0	3039.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	0.0	1.0
100270919	0.0	0.0
100270912	3.0	0.0
124790	46.0	197.0
100270913	0.0	0.0
100270914	0.0	1.0
100270915	0.0	0.0
388428	4.0	2.0
100270920	0.0	7.0
641638	2580.0	1305.0
401967	1.0	3.0
100270921	0.0	1.0
100270922	0.0	0.0
148753	0.0	9.0
148756	4.0	3.0
92979	316.0	1045.0
90316	0.0	31.0
340485	1121.0	1296.0
134121	21.0	632.0
90317	722.0	1298.0
653619	0.0	0.0
161725	177.0	81.0
340481	1308.0	2499.0
100270909	0.0	0.0
92973	189.0	638.0
90313	1323.0	840.0
100270905	3.0	2.0
124783	2.0	26.0
100270906	0.0	0.0
401960	0.0	1.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	9.0	5.0
100270903	0.0	3.0
641649	167.0	249.0
124773	7.0	1.0
641648	0.0	0.0
388419	0.0	0.0
401959	6.0	4.0
158104	10.0	6.0
90342	6.0	341.0
161753	101.0	37.0
339483	208.0	428.0
653643	0.0	0.0
339487	583.0	808.0
339488	14.0	128.0
653645	0.0	0.0
28396	268.0	70.0
28394	849.0	143.0
401944	317.0	92.0
28395	321.0	117.0
653650	20.0	51.0
90338	1979.0	2806.0
92999	1114.0	798.0
641654	0.0	0.0
28392	908.0	121.0
28393	73.0	16.0
28391	197.0	31.0
653639	0.0	4.0
90332	89.0	142.0
134145	486.0	1246.0
161742	3138.0	3575.0
90333	524.0	1637.0
340460	0.0	1.0
134147	3250.0	6386.0
339476	0.0	0.0
653635	22.0	48.0
339479	11.0	1316.0
401934	1.0	56.0
124751	46.0	82.0
148789	519.0	661.0
653641	1.0	0.0
90326	542.0	618.0
90362	794.0	1406.0
100505761	379.0	1129.0
100505767	7.0	28.0
388474	18.0	22.0
148713	11.0	32.0
28374	0.0	0.0
28373	0.0	0.0
28378	1.0	0.0
388468	0.0	55.0
28376	0.0	0.0
28377	0.0	0.0
102216268	0.0	0.0
340441	0.0	1.0
100505768	1.0	1.0
28370	0.0	0.0
28371	0.0	2.0
90352	0.0	1.0
90353	29.0	70.0
100505755	1.0	10.0
90355	1000.0	3163.0
100505753	0.0	0.0
339451	81.0	410.0
339453	23.0	11.0
653656	0.0	0.0
339456	118.0	37.0
653657	0.0	0.0
653658	92.0	57.0
28385	82.0	21.0
28383	1.0	0.0
600	10.0	7.0
28387	21.0	14.0
28388	1894.0	307.0
601	0.0	5.0
602	421.0	2896.0
604	11311.0	11716.0
605	1390.0	1938.0
100505758	3.0	46.0
28381	0.0	0.0
606	54.0	14.0
607	1265.0	6115.0
28382	1.0	0.0
608	159.0	45.0
28380	6.0	0.0
100505785	1.0	1.0
219623	160.0	192.0
100505783	885.0	535.0
219621	30.0	121.0
401994	0.0	0.0
401993	0.0	0.0
339442	0.0	0.0
401992	0.0	0.0
28358	0.0	0.0
653689	24.0	34.0
148741	283.0	116.0
28359	0.0	0.0
90381	42.0	63.0
339448	728.0	1235.0
28352	0.0	0.0
28353	0.0	0.0
653691	2.0	12.0
148738	0.0	2.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	0.0
610	3.0	8.0
28357	0.0	1.0
611	70.0	76.0
28354	0.0	0.0
28355	0.0	0.0
613	2167.0	2949.0
616	0.0	2.0
617	676.0	790.0
618	81.0	109.0
90378	904.0	2179.0
376497	2637.0	1921.0
90379	445.0	1034.0
100505776	0.0	0.0
401983	0.0	2.0
401982	0.0	0.0
401981	0.0	3.0
653677	13.0	30.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	1.0	0.0
28362	0.0	0.0
388478	0.0	2.0
28368	0.0	0.0
622	899.0	1802.0
28365	0.0	0.0
623	13.0	16.0
340419	0.0	0.0
401973	0.0	0.0
28366	0.0	0.0
624	445.0	464.0
627	30.0	28.0
134111	124.0	148.0
629	111.0	3518.0
28360	0.0	0.0
101927074	0.0	1.0
101927075	61.0	2.0
146183	4.0	27.0
339416	18.0	17.0
79931	5.0	42.0
55964	52.0	206.0
631	102.0	150.0
79930	84.0	425.0
632	5.0	29.0
79933	2.0	17.0
633	4115.0	29699.0
634	872.0	2328.0
79932	3068.0	14365.0
55968	3108.0	3508.0
79935	59.0	94.0
635	3.0	7.0
79934	646.0	1630.0
636	392.0	734.0
55967	1569.0	1370.0
637	863.0	663.0
79937	283.0	73.0
100505724	0.0	0.0
55966	40.0	41.0
158172	0.0	1.0
638	25.0	421.0
639	1575.0	1499.0
79939	3883.0	9048.0
101927081	1.0	0.0
55969	296.0	670.0
101927084	64.0	62.0
158158	259.0	12080.0
219654	6396.0	3526.0
100422900	0.0	1.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	1.0
100422907	0.0	0.0
146198	2030.0	2255.0
100422908	0.0	1.0
100422909	0.0	0.0
55971	400.0	4032.0
55970	10862.0	12488.0
640	25.0	173.0
100270998	1.0	1.0
641	105.0	164.0
642	1543.0	2337.0
55975	1687.0	2086.0
100270992	0.0	0.0
158160	68.0	666.0
643	1.0	25.0
55974	798.0	3618.0
122199	9.0	9.0
55973	5031.0	5576.0
644	1984.0	2554.0
100270994	0.0	0.0
79922	102.0	249.0
55972	1033.0	2608.0
645	2277.0	2804.0
79921	1973.0	9747.0
388499	0.0	3.0
79924	28.0	431.0
646	49.0	48.0
79923	0.0	1.0
648	3078.0	9393.0
79925	521.0	2852.0
649	970.0	1220.0
79927	327.0	43.0
79929	45.0	121.0
100505718	0.0	1.0
100505741	23.0	57.0
7620	247.0	223.0
100422911	0.0	0.0
7621	411.0	477.0
100422913	3.0	12.0
100422914	0.0	0.0
102725509	179.0	492.0
339400	101.0	46.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	3.0	2.0
100422918	0.0	0.0
339403	1.0	0.0
100422919	0.0	0.0
650	794.0	77.0
100270986	0.0	0.0
651	4243.0	5.0
652	816.0	843.0
79953	23.0	415.0
653	252.0	37.0
100270981	0.0	0.0
654	1339.0	64.0
100270982	0.0	0.0
655	150.0	103.0
79955	115.0	47.0
100270983	0.0	0.0
79954	1212.0	2111.0
656	106.0	110.0
100270984	0.0	0.0
657	3246.0	3493.0
79957	21.0	296.0
79956	2649.0	5316.0
658	51.0	110.0
79959	336.0	489.0
659	10054.0	13025.0
100505746	17.0	211.0
92912	2650.0	3696.0
79958	81.0	1147.0
100270980	0.0	0.0
7617	55.0	352.0
100422920	0.0	0.0
7633	203.0	345.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	1.0	1.0
219670	5.0	215.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	262.0	63.0
100270974	1.0	4.0
661	870.0	1319.0
100270975	0.0	0.0
662	423.0	541.0
79940	113.0	409.0
100270976	2.0	3.0
663	5470.0	4053.0
100270977	0.0	0.0
55997	0.0	16.0
664	5870.0	2778.0
665	23930.0	11148.0
53335	154.0	269.0
79944	1021.0	1231.0
666	8966.0	2328.0
100270972	0.0	2.0
667	30455.0	23436.0
79943	179.0	380.0
79946	3.0	68.0
668	0.0	1.0
53339	3892.0	5058.0
669	731.0	1476.0
100505738	464.0	332.0
79948	1.0	117.0
53336	0.0	8.0
7626	1011.0	1721.0
55999	1.0	0.0
79947	4082.0	2706.0
55998	1.0	1.0
7625	341.0	683.0
92906	2079.0	3133.0
7628	0.0	0.0
79949	327.0	8128.0
7627	729.0	5240.0
100505739	1.0	8.0
7629	835.0	2791.0
161779	188.0	349.0
101929693	43.0	220.0
104533120	4.0	0.0
100422930	0.0	0.0
101927034	2.0	3.0
100422931	0.0	0.0
7644	1107.0	5724.0
106903081	37.0	93.0
7643	52.0	306.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	0.0	6.0
219681	4.0	1511.0
100422938	0.0	0.0
100422939	0.0	0.0
670	1900.0	1091.0
671	7.0	14.0
79971	3505.0	6819.0
100270963	4.0	2.0
672	433.0	957.0
79970	356.0	1813.0
53342	171.0	88.0
100270964	38.0	16.0
673	2372.0	4622.0
79973	172.0	479.0
53340	100.0	1177.0
675	122.0	465.0
53345	3.0	16.0
79974	12123.0	1070.0
53346	181.0	239.0
676	1.0	32.0
79977	492.0	6618.0
