id	95c0cf0b-7077-4a93-9590-3948e55c6e31	f02c6de4-67f9-465e-bbc1-3d48ae377313
85456	19320.0	8731.0
442910	2.0	0.0
106481343	0.0	0.0
85457	2476.0	2832.0
442911	0.0	0.0
106481344	0.0	0.0
442912	2.0	0.0
85455	75.0	31.0
442913	0.0	0.0
85452	13.0	14.0
442914	0.0	0.0
50	6336.0	3342.0
85453	3036.0	10142.0
442915	0.0	0.0
85450	3770.0	1230.0
51	7020.0	3884.0
442916	0.0	0.0
85451	2230.0	1784.0
52	3699.0	3280.0
442917	0.0	0.0
53	2602.0	1454.0
442918	0.0	0.0
54	3720.0	836.0
442919	0.0	0.0
55	433.0	256.0
442909	0.0	1.0
56	4.0	30.0
58	20.0	24.0
59	35189.0	10748.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	7.0	3.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	632.0	303.0
106481350	3.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	9.0	1.0
106481354	4.0	6.0
85446	279.0	376.0
442900	0.0	0.0
106481355	0.0	0.0
85443	28.0	36.0
442901	0.0	0.0
85444	971.0	3527.0
442902	0.0	0.0
60	176993.0	140636.0
85441	2218.0	1670.0
442903	8.0	0.0
85442	153.0	10.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	12.0
85440	3626.0	5423.0
442907	1.0	0.0
442908	0.0	0.0
66	1.0	0.0
67	5.0	2.0
68	7.0	2.0
344595	421.0	163.0
69	10.0	4.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	1.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	2.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	85.0	102.0
106481321	0.0	0.0
85479	188.0	34.0
106481322	0.0	0.0
85476	3910.0	2438.0
85477	607.0	471.0
70	0.0	6.0
85474	11.0	18.0
71	111334.0	162155.0
72	10069.0	408.0
73	25.0	40.0
74	2.0	0.0
75	18.0	5.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4167.0	4725.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	3.0	0.0
85465	3424.0	3862.0
81	32352.0	16342.0
85463	954.0	171.0
82	4.0	6.0
85464	2123.0	1915.0
83	26.0	7.0
85461	4291.0	2423.0
85462	1069.0	2270.0
86	2448.0	3562.0
87	23154.0	8819.0
85460	4977.0	4108.0
88	7.0	9.0
89	14.0	9.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3386.0	1777.0
106481300	0.0	0.0
91	3229.0	4229.0
92	1439.0	548.0
93	693.0	1435.0
94	2217.0	950.0
95	301.0	66.0
97	281.0	220.0
98	707.0	481.0
344561	0.0	0.0
728661	4156.0	5913.0
728664	0.0	1.0
106481305	0.0	0.0
261734	979.0	518.0
106481306	1.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	20.0	23.0
106481309	8.0	4.0
246119	0.0	0.0
106481307	1.0	0.0
261735	4.0	0.0
106481308	0.0	0.0
3804	10.0	3.0
3805	5.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	5.0
3809	10.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	612.0	258.0
3800	956.0	663.0
3801	1811.0	518.0
3802	5.0	3.0
728695	0.0	0.0
285735	0.0	0.0
261726	2017.0	4383.0
728698	6.0	8.0
3814	1.0	10.0
3815	14243.0	2600.0
3816	85.0	23.0
261729	2246.0	313.0
3817	178.0	6.0
3818	46.0	9.0
222166	11042.0	2426.0
3811	7.0	1.0
3812	0.0	1.0
285740	1.0	0.0
285741	16.0	14.0
728689	51.0	9.0
3827	0.0	1.0
246100	0.0	0.0
3820	101.0	133.0
3821	44.0	8.0
3822	2.0	3.0
3823	6.0	1.0
3824	204.0	74.0
645402	0.0	0.0
403313	961.0	807.0
403314	0.0	0.0
728637	0.0	0.0
728638	150.0	104.0
728633	0.0	0.0
728632	8.0	22.0
728635	77.0	17.0
3836	4089.0	3404.0
222183	140.0	89.0
3837	13686.0	21288.0
3838	2096.0	14315.0
3839	3082.0	3283.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2460.0	969.0
3832	603.0	4678.0
3833	487.0	2012.0
3834	89.0	31.0
3835	2028.0	2997.0
728620	3.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	375.0	377.0
3848	2.0	0.0
3849	0.0	2.0
222171	418.0	1323.0
728619	4.0	3.0
3840	6959.0	6732.0
3841	967.0	650.0
3842	8387.0	8095.0
3843	9927.0	8721.0
3844	0.0	0.0
3845	2281.0	4028.0
3846	12.0	4.0
645423	0.0	0.0
3860	5.0	0.0
246126	0.0	1.0
728658	1394.0	1663.0
728655	3.0	0.0
728657	1.0	1.0
728656	0.0	0.0
3858	938.0	882.0
3859	5.0	0.0
246135	3.0	4.0
3850	0.0	0.0
3851	0.0	0.0
3852	56617.0	3562.0
645414	0.0	0.0
3853	352.0	28.0
3854	2610.0	230.0
3855	54772.0	10921.0
3856	24654.0	9308.0
3857	24.0	2.0
728640	2.0	1.0
645431	7.0	11.0
728642	360.0	253.0
728641	16.0	0.0
645434	19.0	1.0
645432	15.0	1.0
285704	965.0	683.0
728643	12.0	4.0
222194	2131.0	4415.0
285708	0.0	0.0
1204	0.0	0.0
1203	974.0	386.0
1201	1972.0	1177.0
1200	7260.0	4610.0
3861	45026.0	2748.0
645426	10.0	20.0
645425	0.0	0.0
1209	9122.0	5251.0
3866	31303.0	2764.0
1208	3.0	1.0
1207	2885.0	3052.0
3868	1593.0	79.0
285311	0.0	0.0
3880	39792.0	17654.0
3881	1.0	0.0
285313	2547.0	212.0
100128537	277.0	28.0
3882	46.0	6.0
100128536	1.0	1.0
285314	6.0	4.0
285315	407.0	235.0
1215	194.0	6.0
100141515	0.0	0.0
1213	31880.0	32955.0
1212	2666.0	2254.0
1211	4625.0	4156.0
3872	40418.0	1977.0
3875	19368.0	7245.0
3876	3.0	2.0
3879	3.0	0.0
3890	1.0	11.0
3891	6.0	0.0
3892	137.0	75.0
100128525	7.0	0.0
285326	0.0	0.0
1230	227.0	211.0
285329	21.0	37.0
440097	37.0	16.0
440093	24.0	8.0
3883	7.0	2.0
3884	0.0	1.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	1148.0	417.0
3888	0.0	162.0
100631239	0.0	1.0
3889	30.0	6.0
100128516	81.0	33.0
285331	1329.0	752.0
100128512	0.0	0.0
285335	19.0	5.0
100128514	0.0	0.0
1241	512.0	136.0
1240	764.0	496.0
1238	230.0	30.0
1237	0.0	55.0
1236	90.0	162.0
1235	2.0	4.0
1234	189.0	361.0
1233	28.0	241.0
1232	0.0	4.0
3895	17967.0	14924.0
100128511	37.0	22.0
100631247	11.0	148.0
3897	268.0	55.0
100631248	0.0	0.0
3898	1217.0	2550.0
100631249	0.0	0.0
3899	6869.0	10493.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1229.0	1809.0
100631251	36.0	8.0
100631252	5.0	0.0
100631253	0.0	0.0
285346	212.0	128.0
100631254	4.0	1.0
100128503	0.0	0.0
285349	190.0	218.0
574501	1.0	0.0
574502	0.0	0.0
1244	3621.0	338.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	10824.0	441.0
1263	2720.0	710.0
1262	10.0	8.0
116966	331.0	35.0
100887755	0.0	1.0
1261	19.0	5.0
100887754	1.0	2.0
1260	0.0	10.0
116969	64.0	34.0
1259	317.0	89.0
1258	13.0	2.0
440061	0.0	0.0
100887750	68.0	20.0
100887746	0.0	0.0
100887744	5.0	0.0
1272	2039.0	313.0
1271	1636.0	380.0
100887749	41.0	17.0
1270	29.0	36.0
100887748	2.0	0.0
440044	15.0	27.0
1269	4.0	14.0
440051	0.0	1.0
1268	409.0	53.0
440050	6.0	6.0
1267	8120.0	4014.0
1266	14645.0	8037.0
100887740	0.0	0.0
1265	7294.0	2732.0
1286	644.0	172.0
1285	444.0	21.0
1284	25604.0	24769.0
1282	21438.0	32205.0
1281	32547.0	177325.0
1280	113.0	1206.0
440078	175.0	187.0
440077	2.0	1.0
440087	12.0	25.0
1278	43332.0	171230.0
1277	23769.0	177788.0
440081	134.0	217.0
116938	0.0	0.0
1297	25.0	9.0
116931	99.0	23.0
1296	2417.0	2943.0
1295	2051.0	5343.0
116933	1.0	1.0
1294	6785.0	810.0
1293	29523.0	58543.0
116935	61.0	47.0
1292	33252.0	25832.0
440068	0.0	0.0
1291	25858.0	21441.0
116937	15.0	2.0
440067	20.0	8.0
1290	5677.0	27404.0
440073	543.0	66.0
440072	3.0	0.0
1289	3982.0	17668.0
1288	737.0	138.0
1287	2116.0	1036.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2103.0	1721.0
440021	1.0	0.0
442673	6.0	5.0
10018	3355.0	3437.0
126328	1163.0	1048.0
442676	0.0	0.0
126326	234.0	224.0
1299	444.0	79.0
1298	1053.0	411.0
10011	1484.0	1221.0
10010	3881.0	1850.0
10013	4030.0	4798.0
128989	1284.0	464.0
10015	12088.0	7708.0
10014	6039.0	2860.0
10017	36.0	32.0
10016	4756.0	3678.0
10020	7260.0	1814.0
114335	0.0	0.0
114336	0.0	0.0
126321	1764.0	1708.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	4.0	109.0
10024	78.0	1186.0
128977	2014.0	661.0
103021165	1.0	1.0
10023	313.0	266.0
103021164	4.0	11.0
10026	3246.0	2144.0
10025	3537.0	2127.0
116986	333.0	157.0
116985	5690.0	2195.0
116988	4610.0	3099.0
116987	3341.0	1610.0
114327	1297.0	695.0
440043	0.0	0.0
126308	3080.0	2117.0
440041	0.0	0.0
126306	33.0	26.0
151306	161.0	11.0
100128590	27.0	3.0
100128596	3.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	21.0	21.0
440026	2245.0	1094.0
440023	0.0	0.0
10008	441.0	279.0
10007	1604.0	2920.0
10009	2986.0	5098.0
116984	1430.0	923.0
116983	2455.0	885.0
151313	465.0	302.0
10000	4270.0	1740.0
128954	0.0	0.0
10002	31.0	4.0
10001	963.0	674.0
10004	333.0	96.0
10003	278.0	19.0
10006	4448.0	5021.0
10005	733.0	462.0
126370	0.0	1.0
285352	93.0	137.0
100128579	0.0	0.0
285359	73.0	22.0
126375	435.0	441.0
126374	1261.0	400.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3594.0	2284.0
285367	1172.0	946.0
285368	244.0	310.0
100128569	112.0	33.0
126364	151.0	99.0
100128560	19.0	13.0
285370	0.0	0.0
285375	0.0	1.0
102682016	1.0	0.0
153932	2.0	2.0
344191	0.0	1.0
126353	79.0	360.0
751071	151.0	133.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	3.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	8.0	8.0
106481282	0.0	0.0
285381	1527.0	1456.0
106481283	0.0	0.0
285382	229.0	311.0
106481280	0.0	0.0
165918	1881.0	1524.0
106481281	3.0	0.0
165904	4.0	30.0
285386	625.0	221.0
138307	0.0	0.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	0.0
100128542	3.0	0.0
106481290	1.0	0.0
100128541	0.0	0.0
138311	475.0	258.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	19.0	2.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	14.0	0.0
126299	727.0	1124.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1870.0	1966.0
728710	0.0	0.0
126295	504.0	393.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	388.0	792.0
645318	0.0	0.0
645317	30.0	22.0
151242	10.0	25.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	27576.0	25542.0
100287908	0.0	0.0
645332	271.0	281.0
126282	561.0	1044.0
100287902	3.0	7.0
163227	642.0	1563.0
100287900	0.0	0.0
163223	49.0	423.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	1.0	1.0
106481274	1.0	0.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	67.0	63.0
106481278	0.0	0.0
645328	1.0	4.0
151254	38.0	151.0
645326	7.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	6.0	49.0
163259	417.0	162.0
645345	110.0	126.0
200403	19.0	4.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	269.0	86.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	3.0	0.0
728732	2.0	2.0
728734	2.0	0.0
126272	86.0	52.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	959.0	696.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	33.0	21.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	10.0	6.0
728723	344.0	159.0
106481253	0.0	0.0
107133522	4.0	2.0
106481254	5.0	0.0
107133524	13.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	1.0
106481258	0.0	0.0
126259	9.0	6.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	2.0	1.0
151276	3.0	5.0
645348	0.0	0.0
106481250	1.0	0.0
645369	197.0	133.0
645368	2.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	1892.0	6166.0
106481218	2.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	23.0	29.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	10.0	6.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	2.0	1.0
138241	520.0	389.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	3.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	1.0
645387	458.0	337.0
645382	0.0	0.0
645381	77.0	19.0
106481202	0.0	0.0
106481203	0.0	1.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	5.0	2.0
106481207	2.0	0.0
106481204	0.0	1.0
106481205	4.0	0.0
106481208	7.0	0.0
106481209	0.0	0.0
3902	82.0	83.0
3903	1187.0	536.0
106481210	0.0	0.0
3904	0.0	10.0
3906	2.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	8324.0	3102.0
106481211	0.0	0.0
3909	10011.0	756.0
106481212	0.0	0.0
684959	0.0	0.0
151234	2269.0	10.0
151230	597.0	2508.0
728798	0.0	0.0
3913	24858.0	6080.0
3914	10628.0	1329.0
3915	25611.0	14027.0
3916	23109.0	13608.0
3918	12074.0	1416.0
3910	13910.0	5904.0
3911	8339.0	3771.0
3912	12123.0	10494.0
728782	17.0	9.0
728780	63.0	10.0
3924	8.0	9.0
3925	2128.0	27648.0
3927	18415.0	15270.0
3929	3572.0	14.0
3920	13768.0	13654.0
3921	22118.0	36028.0
3923	2.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	1.0	0.0
100873170	0.0	0.0
3936	6022.0	8965.0
3937	651.0	921.0
3938	69.0	2.0
3939	17284.0	14030.0
3930	2263.0	2940.0
100873179	0.0	0.0
3931	656.0	135.0
3932	225.0	467.0
3933	0.0	0.0
3934	791.0	42.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	2.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	2.0	1.0
3947	2.0	5.0
3948	2.0	32.0
3949	7249.0	3760.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	11605.0	14268.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	9.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	44.0	47.0
3958	12305.0	3063.0
3959	14585.0	9736.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	1318.0	149.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	503.0	82.0
3952	17939.0	18.0
3953	6433.0	935.0
3954	3998.0	2756.0
3955	1350.0	2898.0
3956	14829.0	5146.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	3.0	6.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	22.0	0.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	117.0	297.0
1303	10505.0	16596.0
107133502	0.0	0.0
1302	203.0	103.0
1301	116.0	3111.0
1300	12.0	7526.0
3960	44.0	8.0
3963	0.0	0.0
3964	4228.0	4296.0
1308	15845.0	2436.0
3965	909.0	1125.0
1307	8438.0	3969.0
151295	61.0	16.0
1306	10610.0	9082.0
100189589	3.0	3.0
728774	1.0	0.0
728773	1.0	1.0
3980	2223.0	4626.0
100287932	2160.0	3132.0
3981	864.0	486.0
728776	28.0	75.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	25131.0	6953.0
1315	10052.0	9046.0
1314	17774.0	21358.0
1312	11575.0	2816.0
1311	47.0	1941.0
100329135	6.0	2.0
1310	8.0	3.0
574537	0.0	0.0
3972	1.0	0.0
3973	102.0	3.0
3975	0.0	0.0
3976	1392.0	140.0
3977	16715.0	3535.0
1318	138.0	102.0
3978	2324.0	2252.0
1317	5589.0	11688.0
728763	14.0	3.0
3990	27.0	10.0
645313	31.0	2.0
3991	22500.0	277.0
645312	0.0	0.0
3992	3590.0	395.0
645311	1.0	0.0
728769	343.0	156.0
1330	0.0	0.0
1327	10485.0	9439.0
1326	1110.0	276.0
1325	7.0	7.0
3982	0.0	0.0
3983	18090.0	6227.0
3984	1755.0	11995.0
3985	6335.0	3217.0
3987	4571.0	4467.0
3988	4228.0	3308.0
1329	3321.0	2799.0
116809	0.0	0.0
100128416	30.0	26.0
1340	5133.0	8302.0
1337	2959.0	2454.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3992.0	2917.0
100128410	0.0	0.0
3995	2481.0	451.0
100128412	0.0	0.0
3996	2245.0	1714.0
3998	12610.0	6217.0
1339	1.0	9.0
285440	1832.0	2444.0
285441	2.0	1.0
1352	915.0	807.0
1351	3590.0	2898.0
1350	7514.0	7435.0
1349	3358.0	13452.0
1348	0.0	0.0
1347	3306.0	4243.0
1346	1351.0	155.0
1345	3151.0	6882.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	1.0
100873210	0.0	0.0
285456	22.0	12.0
1363	11441.0	5774.0
1362	16682.0	19697.0
1361	116.0	21.0
1360	493.0	2480.0
1359	531.0	191.0
1358	5.0	5.0
1357	132.0	1.0
1356	2821.0	411.0
1355	3207.0	2265.0
1353	1764.0	1384.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	157.0	17.0
285464	782.0	386.0
100873200	0.0	0.0
777774	0.0	0.0
1374	9431.0	13346.0
1373	503.0	143.0
1371	1055.0	789.0
1370	11.0	3.0
1369	0.0	0.0
1368	4215.0	883.0
100873209	0.0	0.0
1366	4289.0	2483.0
1365	4973.0	9981.0
1364	14341.0	27085.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	14.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	0.0
100873206	21.0	5.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3732.0	3944.0
116843	891.0	289.0
1384	14486.0	420.0
116842	85.0	17.0
1382	3945.0	12292.0
116844	1796.0	95.0
1381	311.0	1082.0
1380	348.0	26.0
440176	2.0	3.0
440184	5.0	1.0
1379	3.0	3.0
1378	84.0	32.0
1376	2869.0	923.0
1375	156.0	39.0
128821	0.0	0.0
100873237	1.0	2.0
128822	18.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	4.0	1636.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	2.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	243.0	428.0
1396	155.0	49.0
1395	82.0	8.0
1394	78.0	158.0
1393	199.0	10.0
1392	1.0	0.0
285407	11.0	7.0
116835	1787.0	410.0
1390	877.0	1089.0
1389	6021.0	4399.0
1388	6091.0	4191.0
1387	10324.0	7691.0
116841	1766.0	1865.0
1386	3407.0	27445.0
116840	2388.0	1998.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	1.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	3.0
100873227	0.0	1.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	141.0	42.0
100873255	0.0	0.0
100873254	11.0	10.0
100873253	0.0	0.0
285412	1.0	0.0
100873252	0.0	0.0
100287898	71.0	2.0
100287895	0.0	0.0
285419	44.0	40.0
1399	5599.0	4305.0
1398	7634.0	4098.0
1397	5909.0	1983.0
100873259	1.0	0.0
100873258	1.0	0.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	99.0	175.0
285429	40.0	17.0
100287880	0.0	0.0
440193	4071.0	6759.0
100873248	0.0	0.0
100873247	4.0	7.0
100873246	0.0	0.0
100873245	3.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	10868.0	9494.0
153830	3901.0	8509.0
645280	19.0	0.0
440138	793.0	368.0
440132	1.0	0.0
440142	1.0	2.0
10139	1779.0	1026.0
126208	883.0	892.0
126206	12.0	1.0
126205	89.0	0.0
107133497	1.0	83.0
126204	76.0	0.0
107133499	0.0	0.0
128866	7036.0	7974.0
10131	3782.0	2989.0
10134	14680.0	17033.0
107133494	1.0	2.0
10133	6664.0	2661.0
128869	1352.0	1737.0
10136	0.0	0.0
10135	9948.0	3018.0
100128493	0.0	0.0
103021294	20.0	15.0
10138	847.0	721.0
100128496	0.0	0.0
10137	5092.0	6530.0
128861	0.0	0.0
128862	0.0	1.0
10141	3.0	20.0
10140	7620.0	4556.0
128864	18.0	6.0
440125	0.0	1.0
440131	1.0	3.0
10143	0.0	0.0
128854	461.0	542.0
10142	9420.0	5788.0
10144	4892.0	871.0
10147	4322.0	3595.0
100128483	0.0	0.0
10146	10701.0	9785.0
128859	0.0	1.0
10149	214.0	183.0
10148	50.0	71.0
128853	93.0	649.0
440159	0.0	1.0
10117	23.0	3.0
440163	2.0	0.0
10110	495.0	13.0
10112	171.0	2936.0
10111	5512.0	5774.0
10114	11547.0	5129.0
10113	3938.0	2376.0
128848	0.0	0.0
10116	6345.0	6736.0
165829	86.0	440.0
100128469	14.0	9.0
153842	0.0	0.0
440145	719.0	1110.0
10129	3190.0	1944.0
440153	0.0	0.0
10128	10323.0	12122.0
100033799	0.0	0.0
107133486	19.0	2.0
10121	7629.0	8704.0
100128465	0.0	1.0
10120	4302.0	1427.0
10123	5595.0	2446.0
138234	0.0	2.0
10125	219.0	246.0
10124	3961.0	1426.0
10127	2104.0	1935.0
10126	997.0	1083.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	102.0	43.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	2.0	1.0
106481182	0.0	0.0
285489	47.0	10.0
100128448	3.0	0.0
126242	0.0	0.0
106481198	2.0	0.0
10107	0.0	0.0
10106	20189.0	10057.0
106481199	0.0	0.0
10109	8592.0	8006.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1972.0	1638.0
10100	588.0	391.0
10103	322.0	329.0
106481194	0.0	0.0
10102	1252.0	1174.0
106481195	0.0	0.0
10105	24879.0	5392.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	231.0	860.0
440119	367.0	105.0
126235	0.0	0.0
126231	227.0	163.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	57.0	60.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	96.0	57.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	1.0
100128427	4.0	0.0
440107	62.0	1.0
440104	1483.0	443.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	2.0	0.0
128876	4.0	0.0
100128420	10.0	25.0
100128423	0.0	1.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	7.0	1.0
10090	1078.0	640.0
10093	3935.0	4612.0
10092	6222.0	7624.0
10095	2378.0	2417.0
645204	0.0	0.0
10094	6163.0	6076.0
645203	2.0	1.0
10097	14777.0	18622.0
10096	8076.0	9974.0
645201	1.0	2.0
163115	170.0	133.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	31.0
106481143	0.0	0.0
114194	0.0	0.0
138162	72.0	132.0
106481144	0.0	0.0
114195	3.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	21.0	3.0
106481145	0.0	0.0
151126	164.0	2703.0
106481146	2.0	0.0
10099	9462.0	7104.0
10098	1672.0	2580.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	653.0	257.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	56.0	61.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	369.0	12.0
415116	4322.0	1643.0
645207	1.0	0.0
645206	19.0	14.0
442707	1.0	0.0
106481150	0.0	0.0
106481151	5.0	1.0
442709	11.0	16.0
