id	a33fd703-0e9d-4b9a-9650-7b8fcb86aeb2	b5086d62-fa3b-41ad-b0dc-e7c45b726bf7
106481337	1.0	0.0
106481341	0.0	0.0
106481342	16.0	3.0
106481340	0.0	0.0
85458	7910.0	2237.0
106481345	1.0	0.0
85459	2628.0	1019.0
106481346	0.0	0.0
85456	13019.0	11495.0
442910	1.0	0.0
106481343	0.0	0.0
85457	7107.0	2292.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	353.0	65.0
442913	0.0	0.0
85452	11.0	1.0
442914	0.0	0.0
50	5478.0	5171.0
85453	6733.0	2244.0
442915	0.0	0.0
85450	2977.0	1705.0
51	12089.0	5840.0
442916	0.0	0.0
85451	3378.0	2231.0
52	7464.0	4368.0
442917	0.0	0.0
53	4275.0	4005.0
442918	0.0	0.0
54	2885.0	1894.0
442919	0.0	0.0
55	93.0	58.0
442909	2.0	1.0
56	6.0	4.0
58	23.0	53.0
59	51628.0	6127.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	16.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	762.0	206.0
106481350	4.0	0.0
106481351	3.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	19.0	8.0
106481354	7.0	3.0
85446	448.0	299.0
442900	0.0	1.0
106481355	1.0	0.0
85443	78.0	45.0
442901	0.0	0.0
85444	3506.0	2467.0
442902	0.0	0.0
60	229659.0	195918.0
85441	6851.0	9874.0
442903	26.0	14.0
85442	381.0	279.0
442904	0.0	0.0
442905	0.0	0.0
62	10.0	8.0
85440	7812.0	2225.0
442907	2.0	1.0
442908	2.0	0.0
66	0.0	0.0
67	5.0	4.0
68	3.0	0.0
344595	1274.0	127.0
69	2.0	0.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	18.0	8.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	6.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	632.0	316.0
106481321	0.0	0.0
85479	18.0	3.0
106481322	0.0	0.0
85476	9730.0	11323.0
85477	458.0	109.0
70	13.0	27.0
85474	49.0	32.0
71	244385.0	303358.0
72	9639.0	369.0
73	70.0	18.0
74	0.0	0.0
75	39.0	21.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7162.0	6016.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	5.0	2.0
85465	7785.0	5685.0
81	34580.0	31352.0
85463	2099.0	337.0
82	8.0	3.0
85464	3983.0	4415.0
83	27.0	10.0
85461	9986.0	4354.0
85462	3000.0	1930.0
86	6509.0	8108.0
87	26028.0	15136.0
85460	6776.0	4761.0
88	104.0	383.0
89	9.0	3.0
728675	0.0	0.0
106481301	1.0	0.0
106481302	0.0	0.0
90	4887.0	2726.0
106481300	0.0	0.0
91	7867.0	5304.0
92	3580.0	1209.0
93	2436.0	1569.0
94	2257.0	1785.0
95	286.0	126.0
97	485.0	148.0
98	1039.0	262.0
344561	6.0	0.0
728661	10247.0	4439.0
728664	0.0	0.0
106481305	0.0	2.0
261734	1447.0	894.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	33.0	19.0
106481309	21.0	7.0
246119	0.0	0.0
106481307	1.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	0.0	2.0
3805	8.0	9.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	10.0	1.0
3809	3.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	622.0	345.0
3800	1568.0	934.0
3801	930.0	639.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	7149.0	5387.0
728698	22.0	11.0
3814	9.0	16.0
3815	28476.0	2902.0
3816	74.0	20.0
261729	10118.0	2531.0
3817	63.0	3.0
3818	81.0	14.0
222166	11731.0	1321.0
3811	0.0	6.0
3812	6.0	0.0
285740	4.0	0.0
285741	44.0	4.0
728689	15.0	5.0
3827	2.0	5.0
246100	0.0	0.0
3820	250.0	124.0
3821	134.0	10.0
3822	28.0	9.0
3823	9.0	0.0
3824	914.0	144.0
645402	0.0	0.0
403313	1701.0	538.0
403314	3.0	3.0
728637	3.0	2.0
728638	434.0	660.0
728633	0.0	0.0
728632	35.0	26.0
728635	46.0	16.0
3836	6088.0	3055.0
222183	232.0	243.0
3837	35045.0	31609.0
3838	6980.0	10313.0
3839	5074.0	2452.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2769.0	842.0
3832	1955.0	2287.0
3833	739.0	1594.0
3834	67.0	15.0
3835	3064.0	2476.0
728620	7.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1582.0	472.0
3848	6.0	0.0
3849	2.0	0.0
222171	2637.0	1074.0
728619	5.0	0.0
3840	11795.0	8708.0
3841	4197.0	762.0
3842	24560.0	11793.0
3843	19904.0	10777.0
3844	0.0	0.0
3845	6134.0	4975.0
3846	34.0	4.0
645423	0.0	0.0
3860	5.0	5.0
246126	1.0	0.0
728658	1053.0	281.0
728655	3.0	2.0
728657	0.0	0.0
728656	0.0	0.0
3858	1801.0	1218.0
3859	11.0	4.0
246135	6.0	1.0
3850	2.0	0.0
3851	10.0	2.0
3852	26967.0	961.0
645414	0.0	0.0
3853	86.0	2.0
3854	713.0	143.0
3855	13944.0	6269.0
3856	42826.0	90578.0
3857	20.0	2.0
728640	6.0	1.0
645431	26.0	7.0
728642	390.0	265.0
728641	10.0	6.0
645434	45.0	1.0
645432	26.0	7.0
285704	1986.0	650.0
728643	30.0	1.0
222194	5641.0	3014.0
285708	0.0	0.0
1204	1.0	0.0
1203	1569.0	654.0
1201	1882.0	1884.0
1200	11758.0	11240.0
3861	25156.0	1045.0
645426	18.0	13.0
645425	0.0	0.0
1209	9584.0	8277.0
3866	9890.0	735.0
1208	9.0	3.0
1207	5969.0	3055.0
3868	332.0	24.0
285311	0.0	0.0
3880	102730.0	115713.0
3881	2.0	25.0
285313	5304.0	675.0
100128537	1883.0	290.0
3882	37.0	37.0
100128536	3.0	1.0
285314	4.0	0.0
285315	902.0	820.0
1215	597.0	260.0
100141515	2.0	1.0
1213	75964.0	65489.0
1212	1905.0	1638.0
1211	6681.0	4069.0
3872	18921.0	932.0
3875	41427.0	50105.0
3876	9.0	12.0
3879	1.0	5.0
3890	0.0	0.0
3891	0.0	0.0
3892	160.0	100.0
100128525	5.0	0.0
285326	0.0	0.0
1230	1189.0	1863.0
285329	26.0	24.0
440097	98.0	22.0
440093	33.0	30.0
3883	14.0	25.0
3884	2.0	0.0
3885	0.0	0.0
3886	2.0	1.0
100128521	2.0	0.0
3887	1862.0	198.0
3888	3.0	0.0
100631239	0.0	0.0
3889	7.0	2.0
100128516	125.0	40.0
285331	2521.0	1006.0
100128512	1.0	0.0
285335	109.0	21.0
100128514	1.0	0.0
1241	1553.0	257.0
1240	1772.0	821.0
1238	647.0	164.0
1237	9.0	44.0
1236	204.0	829.0
1235	28.0	9.0
1234	957.0	967.0
1233	96.0	451.0
1232	13.0	16.0
3895	37411.0	23041.0
100128511	44.0	7.0
100631247	258.0	38.0
3897	146.0	81.0
100631248	0.0	0.0
3898	1633.0	1714.0
100631249	0.0	0.0
3899	18797.0	7020.0
100128505	1.0	1.0
100631250	0.0	0.0
285343	2625.0	1292.0
100631251	5.0	0.0
100631252	6.0	4.0
100631253	0.0	0.0
285346	401.0	94.0
100631254	1.0	0.0
100128503	1.0	0.0
285349	461.0	94.0
574501	4.0	2.0
574502	0.0	0.0
1244	278.0	101.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	6944.0	581.0
1263	3062.0	1419.0
1262	25.0	29.0
116966	606.0	245.0
100887755	1.0	0.0
1261	3.0	4.0
100887754	6.0	1.0
1260	0.0	0.0
116969	62.0	27.0
1259	293.0	116.0
1258	4.0	2.0
440061	0.0	0.0
100887750	124.0	21.0
100887746	0.0	0.0
100887744	3.0	2.0
1272	3077.0	470.0
1271	682.0	68.0
100887749	20.0	18.0
1270	133.0	69.0
100887748	0.0	0.0
440044	64.0	54.0
1269	8.0	19.0
440051	0.0	0.0
1268	322.0	199.0
440050	10.0	4.0
1267	9799.0	11509.0
1266	23563.0	7950.0
100887740	0.0	0.0
1265	11338.0	7212.0
1286	465.0	149.0
1285	276.0	18.0
1284	23607.0	20603.0
1282	27524.0	27064.0
1281	65653.0	101537.0
1280	184.0	33.0
440078	319.0	52.0
440077	0.0	1.0
440087	29.0	23.0
1278	57917.0	100819.0
1277	31186.0	91684.0
440081	263.0	138.0
116938	0.0	0.0
1297	6.0	6.0
116931	124.0	63.0
1296	2537.0	1187.0
1295	2371.0	2350.0
116933	55.0	15.0
1294	1837.0	310.0
1293	40832.0	53786.0
116935	45.0	13.0
1292	24021.0	20427.0
440068	3.0	0.0
1291	23319.0	19233.0
116937	15.0	0.0
440067	46.0	14.0
1290	10463.0	14060.0
440073	233.0	65.0
440072	6.0	0.0
1289	5239.0	8835.0
1288	1168.0	71.0
1287	7566.0	2961.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	5474.0	3213.0
440021	0.0	0.0
442673	16.0	1.0
10018	6314.0	2827.0
126328	1561.0	1175.0
442676	1.0	1.0
126326	286.0	221.0
1299	81.0	45.0
1298	1311.0	530.0
10011	2831.0	1707.0
10010	9719.0	2529.0
10013	6103.0	3521.0
128989	1109.0	1157.0
10015	21151.0	8348.0
10014	4934.0	3790.0
10017	60.0	4.0
10016	8184.0	7431.0
10020	6875.0	1838.0
114335	0.0	0.0
114336	0.0	0.0
126321	2347.0	1371.0
10029	0.0	0.0
442668	0.0	0.0
10022	9.0	1.0
10021	13.0	4.0
10024	385.0	714.0
128977	2342.0	982.0
103021165	2.0	2.0
10023	461.0	222.0
103021164	10.0	1.0
10026	6151.0	2349.0
10025	2839.0	1661.0
116986	373.0	300.0
116985	6528.0	3452.0
116988	4094.0	2355.0
116987	5103.0	2584.0
114327	3701.0	966.0
440043	0.0	0.0
126308	3863.0	2600.0
440041	0.0	0.0
126306	20.0	16.0
151306	151.0	20.0
100128590	10.0	26.0
100128596	1.0	0.0
151300	4.0	1.0
100128595	0.0	0.0
100128589	2.0	0.0
440027	20.0	9.0
440026	4886.0	3729.0
440023	1.0	0.0
10008	348.0	147.0
10007	4432.0	3090.0
10009	7680.0	3522.0
116984	3533.0	2494.0
116983	2079.0	1538.0
151313	1414.0	773.0
10000	6656.0	3050.0
128954	0.0	0.0
10002	42.0	17.0
10001	2096.0	940.0
10004	289.0	103.0
10003	533.0	109.0
10006	10132.0	5858.0
10005	1038.0	693.0
126370	0.0	0.0
285352	235.0	49.0
100128579	0.0	0.0
285359	200.0	25.0
126375	1295.0	556.0
126374	1749.0	642.0
153918	0.0	0.0
100128574	0.0	0.0
285362	5163.0	6820.0
285367	1585.0	2031.0
285368	1581.0	3491.0
100128569	104.0	59.0
126364	350.0	307.0
100128560	37.0	5.0
285370	0.0	0.0
285375	0.0	3.0
102682016	0.0	0.0
153932	15.0	1.0
344191	0.0	0.0
126353	2316.0	1862.0
751071	232.0	121.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	11.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	37.0	13.0
106481282	0.0	0.0
285381	4272.0	3826.0
106481283	0.0	0.0
285382	369.0	280.0
106481280	0.0	0.0
165918	5312.0	9055.0
106481281	3.0	1.0
165904	40.0	71.0
285386	6173.0	753.0
138307	30.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	11.0	4.0
106481290	2.0	1.0
100128541	0.0	0.0
138311	620.0	231.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	16.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	59.0	42.0
126299	1095.0	944.0
106481259	0.0	0.0
728716	0.0	0.0
126298	4022.0	2802.0
728710	0.0	0.0
126295	783.0	272.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	8.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	5.0	1.0
106481267	0.0	0.0
151246	947.0	600.0
645318	0.0	0.0
645317	17.0	10.0
151242	49.0	14.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	72067.0	30155.0
100287908	0.0	0.0
645332	644.0	237.0
126282	1332.0	2729.0
100287902	25.0	20.0
163227	2965.0	1130.0
100287900	0.0	0.0
163223	1159.0	75.0
106481275	0.0	0.0
106481276	1.0	1.0
106481273	0.0	0.0
106481274	2.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	69.0	30.0
106481278	1.0	0.0
645328	27.0	38.0
151254	153.0	40.0
645326	9.0	1.0
106481271	1.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	20.0	17.0
163259	806.0	155.0
645345	42.0	55.0
200403	15.0	21.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	866.0	82.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	6.0	1.0
728732	3.0	2.0
728734	6.0	0.0
126272	194.0	56.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	2420.0	1463.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	3.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	9.0	0.0
114299	161.0	30.0
106481245	0.0	0.0
645339	1.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	2.0	0.0
106481248	0.0	0.0
106481249	2.0	1.0
107133516	9.0	6.0
728723	330.0	29.0
106481253	0.0	0.0
107133522	3.0	1.0
106481254	5.0	1.0
107133524	22.0	9.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	3.0	13.0
106481255	1.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	2.0
645348	1.0	0.0
106481250	0.0	0.0
645369	326.0	75.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	4443.0	2471.0
106481218	4.0	0.0
106481215	0.0	0.0
106481216	1.0	0.0
200420	129.0	57.0
645360	0.0	0.0
106481219	3.0	0.0
106481220	39.0	9.0
106481221	1.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1023.0	336.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	1.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	0.0
645387	474.0	146.0
645382	0.0	0.0
645381	76.0	49.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	13.0	7.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	10.0	1.0
106481207	11.0	1.0
106481204	1.0	0.0
106481205	2.0	2.0
106481208	6.0	5.0
106481209	0.0	0.0
3902	413.0	167.0
3903	2026.0	1392.0
106481210	0.0	0.0
3904	2.0	7.0
3906	8.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	12106.0	3283.0
106481211	0.0	0.0
3909	18408.0	1765.0
106481212	0.0	0.0
684959	0.0	0.0
151234	7.0	0.0
151230	1938.0	840.0
728798	11.0	1.0
3913	21651.0	13314.0
3914	9388.0	1106.0
3915	38828.0	19908.0
3916	26032.0	19766.0
3918	9808.0	2055.0
3910	18370.0	5280.0
3911	11147.0	8039.0
3912	22940.0	8318.0
728782	28.0	7.0
728780	73.0	9.0
3924	11.0	5.0
3925	10685.0	10111.0
3927	41795.0	27914.0
3929	285.0	205.0
3920	27968.0	20642.0
3921	38792.0	13436.0
3923	2.0	1.0
100873174	0.0	0.0
100873173	0.0	1.0
100873171	0.0	0.0
100873178	4.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	12272.0	9411.0
3937	2164.0	1831.0
3938	114.0	1.0
3939	34409.0	28857.0
3930	6696.0	4706.0
100873179	0.0	0.0
3931	654.0	159.0
3932	576.0	615.0
3933	0.0	7.0
3934	269.0	127.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	2.0	1.0
100287964	0.0	0.0
100287960	2.0	0.0
100329109	0.0	0.0
100329108	6.0	4.0
3947	3.0	0.0
3948	16.0	0.0
3949	6133.0	6561.0
100873169	0.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	23056.0	4152.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	5.0	0.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	6.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	79.0	83.0
3958	17169.0	6905.0
3959	40337.0	60256.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	853.0	364.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	516.0	121.0
3952	22596.0	565.0
3953	8894.0	3007.0
3954	6616.0	6223.0
3955	3308.0	689.0
3956	13550.0	11793.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	22.0	9.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	23.0	5.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	92.0	113.0
1303	25273.0	9716.0
107133502	0.0	0.0
1302	110.0	27.0
1301	467.0	925.0
1300	526.0	1828.0
3960	101.0	29.0
3963	35.0	6.0
3964	16665.0	14299.0
1308	21534.0	1172.0
3965	2381.0	3840.0
1307	5564.0	2577.0
151295	84.0	21.0
1306	11293.0	9424.0
100189589	13.0	1.0
728774	0.0	1.0
728773	0.0	0.0
3980	5220.0	4681.0
100287932	4362.0	3166.0
3981	2898.0	1626.0
728776	21.0	34.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	36158.0	10069.0
1315	22222.0	12886.0
1314	41520.0	29805.0
1312	3998.0	3371.0
1311	544.0	1662.0
100329135	6.0	6.0
1310	17.0	6.0
574537	0.0	0.0
3972	4.0	5.0
3973	271.0	6.0
3975	8.0	75.0
3976	1472.0	855.0
3977	21453.0	3956.0
1318	315.0	240.0
3978	2773.0	2626.0
1317	7940.0	6442.0
728763	6.0	6.0
3990	80.0	10.0
645313	11.0	1.0
3991	9228.0	488.0
645312	0.0	0.0
3992	2372.0	6822.0
645311	1.0	0.0
728769	612.0	167.0
1330	0.0	0.0
1327	11358.0	6487.0
1326	2342.0	572.0
1325	33.0	3.0
3982	0.0	0.0
3983	24466.0	7854.0
3984	2210.0	2881.0
3985	8589.0	5429.0
3987	7747.0	4998.0
3988	12513.0	6234.0
1329	3728.0	2735.0
116809	0.0	0.0
100128416	57.0	12.0
1340	7958.0	6134.0
1337	4153.0	4028.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3870.0	4165.0
100128410	3.0	0.0
3995	2847.0	855.0
100128412	0.0	0.0
3996	3575.0	2580.0
3998	28694.0	20285.0
1339	1.0	1.0
285440	5234.0	2034.0
285441	0.0	0.0
1352	1687.0	1119.0
1351	3743.0	3007.0
1350	14013.0	7568.0
1349	5976.0	3910.0
1348	1.0	0.0
1347	6801.0	4493.0
1346	1135.0	186.0
1345	20806.0	15243.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	56.0	13.0
1363	15137.0	4259.0
1362	36506.0	29108.0
1361	2.0	0.0
1360	29.0	17.0
1359	2246.0	1823.0
1358	29.0	5.0
1357	69.0	8.0
1356	2958.0	40651.0
1355	5344.0	1938.0
1353	5414.0	2234.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	3.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	261.0	77.0
285464	3275.0	1095.0
100873200	0.0	0.0
777774	0.0	0.0
1374	13122.0	6942.0
1373	738.0	101.0
1371	1802.0	915.0
1370	7.0	10.0
1369	0.0	0.0
1368	3697.0	1368.0
100873209	0.0	0.0
1366	9196.0	9940.0
1365	2473.0	2202.0
1364	13814.0	18935.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	6.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	34.0	4.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	9926.0	4400.0
116843	2503.0	1050.0
1384	9929.0	5009.0
116842	189.0	65.0
1382	25157.0	38912.0
116844	4207.0	8735.0
1381	1287.0	53.0
1380	96.0	23.0
440176	3.0	0.0
440184	17.0	82.0
1379	1.0	5.0
1378	416.0	272.0
1376	2979.0	2026.0
1375	319.0	148.0
128821	9.0	7.0
100873237	0.0	0.0
128822	67.0	47.0
100873236	0.0	0.0
100873235	2.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	111.0	316.0
100873239	2.0	0.0
100873222	1.0	0.0
100873221	5.0	0.0
285401	2.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	1445.0	3477.0
1396	221.0	201.0
1395	30.0	28.0
1394	59.0	16.0
1393	109.0	20.0
1392	0.0	0.0
285407	31.0	28.0
116835	887.0	357.0
1390	2937.0	3927.0
1389	14179.0	5064.0
1388	7933.0	5509.0
1387	16316.0	9754.0
116841	3347.0	2923.0
1386	7887.0	5126.0
116840	4113.0	2046.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	2.0
100873228	0.0	0.0
128817	0.0	3.0
100873227	0.0	1.0
100873251	3.0	1.0
100873250	0.0	0.0
116828	393.0	87.0
100873255	2.0	0.0
100873254	5.0	1.0
100873253	0.0	0.0
285412	6.0	3.0
100873252	0.0	0.0
100287898	175.0	70.0
100287895	0.0	0.0
285419	173.0	27.0
1399	10325.0	8123.0
1398	12005.0	6842.0
1397	5717.0	5254.0
100873259	1.0	4.0
100873258	12.0	1.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	7.0	3.0
100873244	0.0	1.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	378.0	178.0
285429	42.0	23.0
100287880	0.0	0.0
440193	10117.0	5016.0
100873248	0.0	0.0
100873247	10.0	4.0
100873246	0.0	0.0
100873245	5.0	1.0
100873249	0.0	0.0
128872	2.0	0.0
10130	13238.0	14477.0
153830	7379.0	2001.0
645280	1.0	2.0
440138	1221.0	461.0
440132	6.0	1.0
440142	6.0	1.0
10139	1606.0	1611.0
126208	692.0	1004.0
126206	30.0	10.0
126205	57.0	1.0
107133497	10.0	2.0
126204	89.0	1.0
107133499	0.0	0.0
128866	12089.0	10851.0
10131	4769.0	3477.0
10134	14187.0	13080.0
107133494	0.0	0.0
10133	10267.0	4547.0
128869	2339.0	2032.0
10136	0.0	0.0
10135	15389.0	15550.0
100128493	0.0	0.0
103021294	27.0	35.0
10138	2085.0	1090.0
100128496	0.0	0.0
10137	13832.0	8725.0
128861	0.0	0.0
128862	0.0	0.0
10141	8.0	14.0
10140	27234.0	7221.0
128864	32.0	19.0
440125	0.0	0.0
440131	1.0	0.0
10143	1.0	49.0
128854	1218.0	506.0
10142	29363.0	11427.0
10144	5952.0	996.0
10147	8775.0	3834.0
100128483	0.0	0.0
10146	26706.0	15738.0
128859	6.0	1.0
10149	313.0	31.0
10148	72.0	67.0
128853	426.0	375.0
440159	0.0	0.0
10117	93.0	4.0
440163	13.0	1.0
10110	781.0	28.0
10112	900.0	1532.0
10111	16146.0	7543.0
10114	22719.0	11759.0
10113	5047.0	4782.0
128848	0.0	0.0
10116	20852.0	7365.0
165829	154.0	27.0
100128469	30.0	13.0
153842	5.0	1.0
440145	2328.0	983.0
10129	7028.0	1991.0
440153	0.0	0.0
10128	22128.0	10099.0
100033799	0.0	0.0
107133486	23.0	13.0
10121	10293.0	7070.0
100128465	0.0	0.0
10120	3988.0	2569.0
10123	6810.0	3270.0
138234	1.0	0.0
10125	1356.0	1055.0
10124	2897.0	697.0
10127	4710.0	3014.0
10126	1493.0	1711.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	123.0	34.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	3.0	2.0
106481182	0.0	0.0
285489	286.0	631.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	6.0	3.0
10107	1.0	2.0
10106	29173.0	14893.0
106481199	0.0	0.0
10109	16035.0	10331.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1825.0	2110.0
10100	839.0	315.0
10103	3545.0	920.0
106481194	0.0	0.0
10102	2059.0	1758.0
106481195	0.0	0.0
10105	14494.0	3926.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	295.0	32.0
440119	403.0	160.0
126235	0.0	0.0
126231	660.0	141.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	2.0	0.0
442775	70.0	44.0
106481164	3.0	0.0
106481169	0.0	0.0
442777	76.0	40.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	0.0
440107	6.0	4.0
440104	3136.0	536.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	9.0	0.0
128876	2.0	1.0
100128420	32.0	9.0
100128423	0.0	0.0
128879	1.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	9.0	3.0
10090	2111.0	421.0
10093	6551.0	11212.0
10092	14638.0	12038.0
10095	3360.0	7179.0
645204	4.0	0.0
10094	10509.0	6571.0
645203	7.0	2.0
10097	31904.0	22786.0
10096	16728.0	15477.0
645201	3.0	1.0
163115	200.0	30.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	19.0	35.0
106481143	0.0	0.0
114194	0.0	0.0
138162	504.0	601.0
106481144	0.0	0.0
114195	10.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	112.0	18.0
106481145	0.0	0.0
151126	63.0	65.0
106481146	1.0	0.0
10099	17598.0	11262.0
10098	6813.0	2613.0
114190	0.0	0.0
106481140	1.0	0.0
114192	0.0	0.0
645212	949.0	218.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
