id	9151bbcc-ecef-40fc-8834-e24ff848e1a2	5891f699-0097-48dd-b35a-0f8999af21c8
49	25.0	10.0
106481338	0.0	0.0
106481339	0.0	0.0
106481336	0.0	0.0
106481337	1.0	0.0
106481341	0.0	0.0
106481342	9.0	1.0
106481340	0.0	1.0
85458	4300.0	2050.0
106481345	1.0	0.0
85459	1128.0	594.0
106481346	0.0	0.0
85456	7482.0	7563.0
442910	1.0	3.0
106481343	0.0	0.0
85457	3583.0	2041.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	58.0	87.0
442913	0.0	0.0
85452	22.0	20.0
442914	2.0	0.0
50	4752.0	4404.0
85453	2721.0	2561.0
442915	0.0	0.0
85450	1470.0	1677.0
51	4070.0	7079.0
442916	0.0	0.0
85451	2560.0	1587.0
52	4088.0	4174.0
442917	0.0	0.0
53	2154.0	2307.0
442918	0.0	0.0
54	1942.0	3513.0
442919	0.0	0.0
55	87.0	174.0
442909	1.0	2.0
56	2.0	6.0
58	9.0	18.0
59	80425.0	10926.0
106481349	0.0	0.0
106481347	1.0	0.0
106481348	8.0	5.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	786.0	788.0
106481350	1.0	0.0
106481351	0.0	0.0
106481356	1.0	0.0
106481357	0.0	0.0
85445	1.0	2.0
106481354	1.0	25.0
85446	209.0	270.0
442900	0.0	0.0
106481355	0.0	0.0
85443	52.0	88.0
442901	0.0	0.0
85444	1182.0	1716.0
442902	0.0	0.0
60	152493.0	171675.0
85441	1283.0	3962.0
442903	15.0	10.0
85442	109.0	18.0
442904	0.0	0.0
442905	0.0	1.0
62	6.0	13.0
85440	4030.0	2432.0
442907	0.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	2.0
68	1.0	1.0
344595	723.0	383.0
69	2.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	4.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	114.0	66.0
106481321	1.0	1.0
85479	9.0	38.0
106481322	0.0	0.0
85476	3167.0	4005.0
85477	119.0	130.0
70	18.0	21.0
85474	37.0	14.0
71	141049.0	184144.0
72	14701.0	529.0
73	35.0	14.0
74	1.0	1.0
75	25.0	17.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3712.0	3911.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	2.0
85465	2576.0	4228.0
81	27999.0	20450.0
85463	870.0	836.0
82	5.0	3.0
85464	1393.0	2156.0
83	12.0	13.0
85461	6209.0	6950.0
85462	498.0	628.0
86	2562.0	2412.0
87	21751.0	12313.0
85460	1442.0	926.0
88	5.0	7.0
89	8.0	8.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3264.0	3732.0
106481300	0.0	0.0
91	3814.0	2837.0
92	2309.0	1330.0
93	1979.0	1055.0
94	1576.0	2614.0
95	244.0	271.0
97	374.0	246.0
98	640.0	257.0
344561	0.0	0.0
728661	3621.0	1865.0
728664	0.0	0.0
106481305	0.0	0.0
261734	842.0	784.0
106481306	0.0	0.0
106481303	2.0	0.0
106481304	0.0	0.0
728666	23.0	36.0
106481309	8.0	4.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	1.0	0.0
3805	1.0	18.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	6.0	2.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	422.0	628.0
3800	607.0	360.0
3801	1359.0	1065.0
3802	0.0	3.0
728695	0.0	0.0
285735	0.0	0.0
261726	2470.0	2900.0
728698	3.0	6.0
3814	1.0	8.0
3815	51612.0	1551.0
3816	247.0	18.0
261729	1862.0	1147.0
3817	55.0	2.0
3818	55.0	19.0
222166	5498.0	3620.0
3811	1.0	4.0
3812	1.0	7.0
285740	0.0	0.0
285741	24.0	21.0
728689	19.0	11.0
3827	2.0	4.0
246100	0.0	0.0
3820	397.0	230.0
3821	102.0	34.0
3822	12.0	49.0
3823	2.0	16.0
3824	370.0	322.0
645402	0.0	0.0
403313	1096.0	660.0
403314	1.0	0.0
728637	0.0	0.0
728638	5.0	65.0
728633	0.0	0.0
728632	13.0	28.0
728635	41.0	9.0
3836	2693.0	3047.0
222183	145.0	445.0
3837	14828.0	19197.0
3838	1149.0	8697.0
3839	2106.0	3174.0
728629	0.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	2152.0	1368.0
3832	374.0	1589.0
3833	268.0	1237.0
3834	9.0	33.0
3835	2160.0	3946.0
728620	1.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	385.0	197.0
3848	7.0	4.0
3849	0.0	0.0
222171	281.0	1046.0
728619	6.0	1.0
3840	4744.0	5500.0
3841	1349.0	629.0
3842	6585.0	8862.0
3843	12348.0	9689.0
3844	0.0	0.0
3845	1811.0	3911.0
3846	5.0	15.0
645423	1.0	0.0
3860	5.0	23.0
246126	0.0	0.0
728658	767.0	371.0
728655	1.0	0.0
728657	2.0	0.0
728656	0.0	0.0
3858	559.0	1486.0
3859	2.0	0.0
246135	1.0	4.0
3850	0.0	2.0
3851	7.0	0.0
3852	47672.0	655.0
645414	0.0	0.0
3853	8.0	171.0
3854	556.0	16.0
3855	16006.0	5094.0
3856	12192.0	68836.0
3857	14.0	4.0
728640	3.0	2.0
645431	24.0	98.0
728642	337.0	253.0
728641	1.0	5.0
645434	7.0	17.0
645432	8.0	14.0
285704	1062.0	701.0
728643	25.0	2.0
222194	2340.0	1606.0
285708	0.0	1.0
1204	0.0	0.0
1203	740.0	654.0
1201	1444.0	4164.0
1200	8047.0	8453.0
3861	34282.0	254.0
645426	15.0	13.0
645425	0.0	0.0
1209	7025.0	8523.0
3866	52585.0	904.0
1208	3.0	3.0
1207	3865.0	2249.0
3868	280.0	30.0
285311	0.0	0.0
3880	37026.0	100748.0
3881	201.0	0.0
285313	3732.0	1310.0
100128537	1740.0	1495.0
3882	15.0	40.0
100128536	2.0	0.0
285314	4.0	0.0
285315	354.0	338.0
1215	225.0	87.0
100141515	7.0	9.0
1213	21721.0	66260.0
1212	1318.0	1975.0
1211	5046.0	3112.0
3872	12403.0	211.0
3875	13173.0	33673.0
3876	1.0	2.0
3879	0.0	1.0
3890	0.0	0.0
3891	0.0	0.0
3892	164.0	20.0
100128525	2.0	1.0
285326	0.0	0.0
1230	342.0	774.0
285329	3.0	15.0
440097	61.0	45.0
440093	20.0	13.0
3883	8.0	0.0
3884	0.0	0.0
3885	1.0	0.0
3886	2.0	0.0
100128521	1.0	0.0
3887	191.0	96.0
3888	2.0	0.0
100631239	0.0	0.0
3889	9.0	1.0
100128516	92.0	47.0
285331	1306.0	765.0
100128512	0.0	1.0
285335	14.0	18.0
100128514	0.0	1.0
1241	860.0	376.0
1240	809.0	1726.0
1238	191.0	254.0
1237	4.0	35.0
1236	116.0	532.0
1235	14.0	12.0
1234	501.0	990.0
1233	37.0	507.0
1232	4.0	35.0
3895	17284.0	18911.0
100128511	52.0	19.0
100631247	14.0	84.0
3897	204.0	154.0
100631248	3.0	0.0
3898	2452.0	237.0
100631249	0.0	0.0
3899	4329.0	16808.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1261.0	1281.0
100631251	4.0	6.0
100631252	3.0	1.0
100631253	0.0	0.0
285346	239.0	147.0
100631254	2.0	0.0
100128503	0.0	0.0
285349	227.0	135.0
574501	5.0	3.0
574502	0.0	0.0
1244	86.0	2221.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	10205.0	745.0
1263	523.0	615.0
1262	60.0	56.0
116966	479.0	231.0
100887755	0.0	0.0
1261	5.0	8.0
100887754	2.0	1.0
1260	0.0	0.0
116969	79.0	36.0
1259	319.0	92.0
1258	4.0	1.0
440061	0.0	0.0
100887750	114.0	32.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	2430.0	931.0
1271	748.0	1314.0
100887749	31.0	28.0
1270	20.0	21.0
100887748	1.0	0.0
440044	46.0	14.0
1269	7.0	39.0
440051	0.0	0.0
1268	89.0	190.0
440050	5.0	12.0
1267	3815.0	6435.0
1266	7339.0	11875.0
100887740	0.0	0.0
1265	10126.0	7890.0
1286	504.0	327.0
1285	532.0	201.0
1284	17194.0	46896.0
1282	9889.0	49709.0
1281	69252.0	540426.0
1280	449.0	13.0
440078	253.0	88.0
440077	0.0	1.0
440087	16.0	10.0
1278	60370.0	474263.0
1277	61302.0	615042.0
440081	178.0	133.0
116938	0.0	0.0
1297	2.0	14.0
116931	74.0	100.0
1296	2934.0	2263.0
1295	248.0	6794.0
116933	1.0	0.0
1294	2677.0	774.0
1293	32603.0	194145.0
116935	42.0	24.0
1292	20578.0	51292.0
440068	1.0	4.0
1291	19529.0	58653.0
116937	7.0	5.0
440067	68.0	18.0
1290	4754.0	47010.0
440073	170.0	264.0
440072	6.0	11.0
1289	4786.0	38923.0
1288	1496.0	2404.0
1287	3059.0	3297.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2006.0	3277.0
440021	0.0	0.0
442673	4.0	3.0
10018	3703.0	3221.0
126328	1732.0	1459.0
442676	0.0	0.0
126326	274.0	567.0
1299	145.0	106.0
1298	901.0	246.0
10011	1190.0	1477.0
10010	8047.0	2151.0
10013	3778.0	2733.0
128989	802.0	1064.0
10015	11731.0	11066.0
10014	6342.0	3916.0
10017	34.0	6.0
10016	4121.0	3248.0
10020	2735.0	1643.0
114335	0.0	0.0
114336	0.0	0.0
126321	1461.0	2412.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	2.0
10021	8.0	0.0
10024	81.0	706.0
128977	1639.0	991.0
103021165	2.0	3.0
10023	317.0	275.0
103021164	4.0	1.0
10026	2252.0	2227.0
10025	2615.0	1963.0
116986	262.0	405.0
116985	5595.0	9333.0
116988	3966.0	2971.0
116987	4433.0	2836.0
114327	2535.0	566.0
440043	0.0	0.0
126308	2679.0	2466.0
440041	0.0	0.0
126306	28.0	14.0
151306	32.0	54.0
100128590	25.0	2.0
100128596	1.0	0.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	18.0	7.0
440026	1803.0	1336.0
440023	0.0	0.0
10008	192.0	491.0
10007	2484.0	3564.0
10009	4169.0	2058.0
116984	1198.0	992.0
116983	1442.0	1619.0
151313	1014.0	429.0
10000	3340.0	3211.0
128954	0.0	0.0
10002	24.0	3.0
10001	1084.0	982.0
10004	370.0	135.0
10003	354.0	856.0
10006	4899.0	3153.0
10005	808.0	623.0
126370	0.0	0.0
285352	126.0	115.0
100128579	0.0	0.0
285359	164.0	43.0
126375	562.0	552.0
126374	1439.0	606.0
153918	0.0	0.0
100128574	2.0	0.0
285362	3009.0	3126.0
285367	1248.0	1230.0
285368	261.0	586.0
100128569	112.0	53.0
126364	162.0	296.0
100128560	20.0	28.0
285370	0.0	0.0
285375	1.0	0.0
102682016	0.0	0.0
153932	3.0	2.0
344191	0.0	1.0
126353	93.0	563.0
751071	231.0	121.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	7.0	1.0
106481282	0.0	0.0
285381	1041.0	1020.0
106481283	0.0	0.0
285382	485.0	698.0
106481280	0.0	0.0
165918	1296.0	1734.0
106481281	1.0	3.0
165904	0.0	14.0
285386	2335.0	821.0
138307	2.0	0.0
106481297	2.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	4.0	6.0
106481290	6.0	0.0
100128541	1.0	0.0
138311	426.0	183.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	18.0	12.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	0.0
126299	601.0	1002.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1715.0	2439.0
728710	1.0	0.0
126295	424.0	250.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	2.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	5.0	0.0
106481267	0.0	0.0
151246	353.0	671.0
645318	0.0	0.0
645317	14.0	12.0
151242	15.0	3.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	26682.0	22465.0
100287908	0.0	0.0
645332	444.0	107.0
126282	517.0	1966.0
100287902	9.0	32.0
163227	530.0	789.0
100287900	0.0	0.0
163223	155.0	128.0
106481275	3.0	0.0
106481276	2.0	1.0
106481273	2.0	0.0
106481274	2.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	42.0	75.0
106481278	0.0	0.0
645328	0.0	13.0
151254	31.0	50.0
645326	11.0	0.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	7.0	21.0
163259	520.0	308.0
645345	65.0	90.0
200403	52.0	5.0
107133508	1.0	0.0
106481239	0.0	0.0
163255	611.0	115.0
106481237	0.0	0.0
106481238	0.0	3.0
728737	3.0	0.0
728732	4.0	0.0
728734	0.0	3.0
126272	117.0	78.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	573.0	1024.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	40.0	26.0
106481245	0.0	0.0
645339	1.0	0.0
645354	0.0	0.0
645355	1.0	0.0
107133519	0.0	1.0
728724	1.0	1.0
106481248	0.0	0.0
106481249	1.0	3.0
107133516	8.0	2.0
728723	101.0	52.0
106481253	0.0	0.0
107133522	2.0	0.0
106481254	6.0	0.0
107133524	13.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	10.0	16.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	2.0	0.0
151276	0.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	373.0	170.0
645368	3.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	2034.0	1579.0
106481218	3.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	25.0	10.0
645360	0.0	0.0
106481219	8.0	0.0
106481220	8.0	1.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	756.0	380.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	1.0
645387	382.0	138.0
645382	0.0	0.0
645381	27.0	21.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	8.0	2.0
106481207	5.0	1.0
106481204	4.0	0.0
106481205	3.0	2.0
106481208	4.0	3.0
106481209	0.0	0.0
3902	115.0	113.0
3903	911.0	1992.0
106481210	0.0	0.0
3904	9.0	10.0
3906	22.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5114.0	9677.0
106481211	0.0	0.0
3909	15905.0	18304.0
106481212	0.0	0.0
684959	0.0	0.0
151234	43.0	1.0
151230	661.0	473.0
728798	52.0	13.0
3913	21737.0	17725.0
3914	13580.0	1944.0
3915	19250.0	28674.0
3916	17755.0	18334.0
3918	11576.0	1440.0
3910	8453.0	12677.0
3911	8454.0	10223.0
3912	17664.0	17588.0
728782	26.0	6.0
728780	32.0	18.0
3924	18.0	3.0
3925	3360.0	5258.0
3927	10547.0	30249.0
3929	102.0	195.0
3920	13867.0	11933.0
3921	47531.0	18604.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	4.0	0.0
100873176	1.0	0.0
100873175	1.0	0.0
100873170	0.0	0.0
3936	5144.0	12521.0
3937	925.0	1968.0
3938	3.0	3.0
3939	13783.0	15834.0
3930	2156.0	3856.0
100873179	0.0	0.0
3931	684.0	193.0
3932	501.0	739.0
3933	0.0	1.0
3934	2634.0	80.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	1.0
3947	2.0	0.0
3948	5.0	2.0
3949	4582.0	3456.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	17432.0	13432.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	1.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	2.0
100873199	0.0	1.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	5.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	86.0	137.0
3958	16334.0	9588.0
3959	16152.0	57048.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	494.0	390.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	372.0	226.0
3952	133.0	980.0
3953	1715.0	2630.0
3954	2114.0	5383.0
3955	2236.0	2472.0
3956	11118.0	18185.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	14.0	11.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	7.0	4.0
728746	0.0	0.0
728748	4.0	5.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	204.0	127.0
1303	8064.0	33446.0
107133502	0.0	0.0
1302	171.0	59.0
1301	277.0	943.0
1300	26.0	5980.0
3960	74.0	6.0
3963	40.0	2.0
3964	4951.0	3966.0
1308	25960.0	425.0
3965	1114.0	2551.0
1307	5560.0	8763.0
151295	52.0	25.0
1306	12528.0	17157.0
100189589	9.0	5.0
728774	1.0	0.0
728773	0.0	0.0
3980	2187.0	2540.0
100287932	1417.0	2944.0
3981	719.0	778.0
728776	13.0	13.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	10447.0	9401.0
1315	8529.0	6820.0
1314	15587.0	23019.0
1312	4908.0	2417.0
1311	18.0	2560.0
100329135	2.0	1.0
1310	17.0	9.0
574537	0.0	0.0
3972	10.0	10.0
3973	7.0	16.0
3975	1.0	0.0
3976	357.0	259.0
3977	8697.0	4601.0
1318	194.0	110.0
3978	1853.0	2380.0
1317	3134.0	3053.0
728763	5.0	5.0
3990	76.0	26.0
645313	3.0	28.0
3991	2784.0	15289.0
645312	0.0	0.0
3992	2284.0	4552.0
645311	3.0	0.0
728769	504.0	228.0
1330	0.0	0.0
1327	13514.0	7777.0
1326	886.0	728.0
1325	12.0	23.0
3982	0.0	0.0
3983	15653.0	10411.0
3984	2744.0	3276.0
3985	8361.0	2320.0
3987	2662.0	5326.0
3988	5637.0	7611.0
1329	2591.0	2638.0
116809	0.0	0.0
100128416	9.0	14.0
1340	5439.0	5886.0
1337	3445.0	4983.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2496.0	6137.0
100128410	1.0	1.0
3995	1039.0	1204.0
100128412	0.0	0.0
3996	2986.0	1720.0
3998	9405.0	12030.0
1339	0.0	1.0
285440	2195.0	1807.0
285441	3.0	1.0
1352	938.0	653.0
1351	3467.0	2604.0
1350	7987.0	7485.0
1349	3254.0	3183.0
1348	0.0	0.0
1347	3232.0	2749.0
1346	550.0	559.0
1345	3901.0	31370.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	18.0	13.0
1363	12106.0	8655.0
1362	8468.0	13630.0
1361	4.0	1.0
1360	382.0	233.0
1359	952.0	1910.0
1358	29.0	11.0
1357	44.0	57.0
1356	2781.0	306.0
1355	3273.0	3248.0
1353	2350.0	1721.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	140.0	104.0
285464	905.0	233.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3300.0	19321.0
1373	625.0	753.0
1371	881.0	1021.0
1370	2.0	7.0
1369	0.0	0.0
1368	1198.0	4223.0
100873209	0.0	0.0
1366	2907.0	4044.0
1365	1527.0	1057.0
1364	8416.0	4803.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	15.0	2.0
100873205	0.0	2.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3761.0	3365.0
116843	1598.0	744.0
1384	1928.0	17878.0
116842	186.0	39.0
1382	7635.0	27925.0
116844	350.0	1102.0
1381	1592.0	3.0
1380	103.0	56.0
440176	3.0	0.0
440184	21.0	0.0
1379	9.0	4.0
1378	24.0	71.0
1376	1182.0	2274.0
1375	178.0	66.0
128821	1.0	0.0
100873237	1.0	0.0
128822	154.0	3.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	12.0	19.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	303.0	668.0
1396	56.0	177.0
1395	47.0	66.0
1394	52.0	24.0
1393	56.0	134.0
1392	0.0	1.0
285407	16.0	58.0
116835	664.0	1133.0
1390	651.0	862.0
1389	5515.0	5472.0
1388	6816.0	6189.0
1387	11530.0	10628.0
116841	2051.0	1705.0
1386	3721.0	3185.0
116840	2548.0	1310.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	2.0
100873227	0.0	1.0
100873251	4.0	1.0
100873250	0.0	0.0
116828	337.0	75.0
100873255	4.0	0.0
100873254	11.0	11.0
100873253	0.0	0.0
285412	1.0	4.0
100873252	0.0	0.0
100287898	221.0	140.0
100287895	0.0	0.0
285419	102.0	21.0
1399	5918.0	4036.0
1398	4520.0	4128.0
1397	4450.0	3768.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	4.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	450.0	61.0
285429	23.0	40.0
100287880	0.0	0.0
440193	2242.0	2113.0
100873248	0.0	0.0
100873247	18.0	1.0
100873246	0.0	0.0
100873245	2.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	7246.0	9596.0
153830	4418.0	1979.0
645280	1.0	0.0
440138	572.0	776.0
440132	0.0	0.0
440142	4.0	4.0
10139	1199.0	1395.0
126208	576.0	659.0
126206	13.0	2.0
126205	12.0	2.0
107133497	2.0	9.0
126204	6.0	1.0
107133499	0.0	0.0
128866	6247.0	7656.0
10131	4515.0	4383.0
10134	8204.0	15283.0
107133494	0.0	0.0
10133	5327.0	5661.0
128869	1079.0	1846.0
10136	0.0	0.0
10135	4347.0	4668.0
100128493	0.0	0.0
103021294	14.0	37.0
10138	599.0	902.0
100128496	0.0	0.0
10137	4683.0	4516.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	2.0
10140	5286.0	13198.0
128864	8.0	21.0
440125	1.0	1.0
440131	1.0	1.0
10143	8.0	0.0
128854	1108.0	242.0
10142	10190.0	9734.0
10144	4228.0	3225.0
10147	4345.0	3759.0
100128483	0.0	2.0
10146	10771.0	9141.0
128859	0.0	0.0
10149	116.0	141.0
10148	61.0	126.0
128853	112.0	22.0
440159	1.0	4.0
10117	75.0	11.0
440163	10.0	1.0
10110	204.0	246.0
10112	191.0	1212.0
10111	6008.0	5915.0
10114	7650.0	7712.0
10113	2910.0	3920.0
128848	0.0	0.0
10116	7402.0	6333.0
165829	150.0	29.0
100128469	8.0	10.0
153842	0.0	1.0
440145	646.0	1239.0
10129	2806.0	2060.0
440153	0.0	0.0
10128	13813.0	10534.0
100033799	0.0	0.0
107133486	13.0	35.0
10121	5077.0	6904.0
100128465	0.0	1.0
10120	4379.0	1882.0
10123	5410.0	2158.0
138234	1.0	0.0
10125	519.0	1753.0
10124	5355.0	1050.0
10127	2319.0	3322.0
10126	1381.0	684.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	8.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	141.0	96.0
106481189	3.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	4.0	0.0
106481184	0.0	0.0
106481181	5.0	1.0
106481182	0.0	0.0
285489	257.0	151.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	3.0	1.0
10107	2.0	0.0
10106	23817.0	15551.0
106481199	0.0	0.0
10109	10157.0	10707.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	12.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1502.0	3288.0
10100	744.0	592.0
10103	576.0	2783.0
106481194	0.0	0.0
10102	1017.0	1487.0
106481195	0.0	0.0
10105	2430.0	3488.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	184.0	75.0
440119	984.0	327.0
126235	2.0	0.0
126231	323.0	154.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	53.0	26.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	44.0	38.0
106481167	2.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	0.0
440107	6.0	6.0
440104	2333.0	1072.0
106481176	1.0	1.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	2.0
128876	0.0	0.0
100128420	27.0	42.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	2.0
106481170	0.0	0.0
106481171	1.0	2.0
10090	931.0	674.0
10093	3874.0	4999.0
10092	6150.0	9507.0
10095	2137.0	5294.0
645204	4.0	0.0
10094	6000.0	7868.0
645203	2.0	1.0
10097	10199.0	18397.0
10096	6859.0	9994.0
645201	0.0	0.0
163115	117.0	61.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	1.0	35.0
106481143	0.0	0.0
114194	0.0	0.0
138162	135.0	301.0
106481144	0.0	0.0
114195	3.0	7.0
106481141	0.0	1.0
106481142	2.0	0.0
106481147	0.0	0.0
106481148	16.0	31.0
106481145	0.0	0.0
151126	146.0	50.0
106481146	0.0	0.0
10099	7077.0	9117.0
10098	2578.0	405.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	1.0
645212	763.0	287.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	3.0	3.0
106481152	0.0	0.0
114185	0.0	1.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
