id	9075b4ab-16ef-4cdd-bfe5-855d18b15e11	f828b2e0-2ad4-4669-9f1e-2ef2dd74706d
219793	2.0	1.0
219790	53.0	234.0
122060	159.0	35.0
100270846	1.0	0.0
339512	13.0	2.0
100270847	0.0	0.0
100270848	0.0	0.0
780	1833.0	8536.0
781	4448.0	1121.0
100270853	2.0	0.0
782	342.0	134.0
339505	1.0	4.0
783	106.0	44.0
103689912	162.0	8.0
784	1046.0	744.0
103689911	0.0	1.0
785	355.0	99.0
786	1.0	58.0
100270850	3.0	1.0
100270851	1.0	3.0
788	4755.0	1080.0
100270852	30.0	0.0
7745	2036.0	2802.0
789	0.0	0.0
103689918	0.0	0.0
103689917	1.0	2.0
732253	0.0	1.0
158062	229.0	4.0
7746	891.0	499.0
171024	18046.0	3249.0
7748	1283.0	848.0
171023	6867.0	3249.0
103689913	0.0	0.0
171022	43.0	12.0
158067	113.0	115.0
103689915	3.0	1.0
7761	131.0	158.0
7760	1106.0	1124.0
7763	19720.0	6293.0
5100	3.0	7.0
7762	186.0	35.0
5101	2790.0	127.0
7764	5265.0	3625.0
100270839	3.0	1.0
339500	715.0	883.0
100270835	0.0	0.0
339501	0.0	0.0
100270836	0.0	0.0
790	2911.0	3148.0
100270837	0.0	0.0
100270838	0.0	0.0
793	5.0	5.0
794	10425.0	76.0
100270844	1.0	0.0
795	0.0	0.0
796	1.0	4.0
797	6.0	3.0
100270840	20.0	7.0
798	0.0	0.0
799	51.0	16.0
100270841	24.0	1.0
7756	10164.0	5830.0
7755	771.0	244.0
7757	278.0	43.0
101929580	6.0	14.0
158011	0.0	0.0
100505806	939.0	347.0
7770	1092.0	747.0
101929581	1.0	0.0
7772	310.0	538.0
7771	351.0	448.0
5110	8966.0	2597.0
101929582	0.0	0.0
5111	4680.0	3820.0
7773	657.0	349.0
7776	919.0	589.0
7775	729.0	200.0
101929589	0.0	0.0
100419416	1.0	3.0
100270832	7.0	3.0
100270833	27.0	4.0
100270834	0.0	1.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	1290.0	927.0
7767	847.0	495.0
5105	9041.0	19.0
7766	108.0	79.0
5106	3904.0	864.0
7769	1339.0	721.0
100420401	2.0	2.0
7768	671.0	414.0
5108	12985.0	6439.0
101929590	0.0	0.0
101929591	2.0	3.0
7781	6.0	8.0
7780	19.0	728.0
7783	3.0	0.0
7782	1868.0	855.0
5121	10.0	335.0
5122	77.0	74.0
7784	145.0	138.0
5125	6084.0	692.0
7786	1536.0	413.0
90423	550.0	261.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	2.0	2.0
100420415	38.0	50.0
5116	2155.0	1284.0
100420414	12.0	1.0
100505826	30.0	24.0
90417	788.0	335.0
5118	20160.0	5018.0
90416	1529.0	372.0
7779	7000.0	4296.0
100420412	0.0	0.0
5119	7508.0	2266.0
158035	6.0	0.0
100420410	0.0	0.0
7791	19208.0	7102.0
5130	9991.0	3100.0
5132	0.0	0.0
90411	11500.0	4395.0
5133	50.0	24.0
5134	5212.0	1531.0
90410	1806.0	698.0
7798	6271.0	3169.0
5136	2609.0	295.0
146053	129.0	20.0
146050	1599.0	829.0
146057	1589.0	1022.0
103091864	22.0	2.0
103091863	0.0	0.0
5126	18.0	17.0
7789	486.0	246.0
5127	7715.0	3364.0
5128	5265.0	1343.0
100505812	813.0	195.0
5129	469.0	280.0
90407	2176.0	1212.0
5140	12118.0	459.0
100422971	0.0	0.0
5141	3187.0	681.0
100422972	0.0	0.0
5142	832.0	1595.0
100422973	0.0	0.0
5143	34.0	5.0
100422974	0.0	0.0
5144	1133.0	561.0
100422975	0.0	0.0
5145	26.0	6.0
5146	7.0	11.0
100422977	0.0	0.0
101929530	0.0	0.0
5147	1881.0	628.0
100422978	0.0	0.0
100422979	3.0	0.0
101929539	17.0	12.0
100419324	1.0	0.0
254128	705.0	97.0
254122	54.0	9.0
5137	411.0	73.0
7799	4096.0	3492.0
5138	12737.0	247.0
5139	1854.0	629.0
100422970	0.0	0.0
5151	5007.0	926.0
100422982	0.0	0.0
5152	1834.0	161.0
100422983	0.0	0.0
5153	4443.0	349.0
100422984	0.0	0.0
5154	2249.0	546.0
100422985	0.0	0.0
5155	5889.0	1285.0
100422986	1.0	2.0
5156	15690.0	4563.0
100422987	1.0	0.0
5157	15588.0	2689.0
100422988	0.0	0.0
5158	144.0	224.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	3.0	0.0
5150	1348.0	848.0
100049076	0.0	2.0
5148	147.0	23.0
5149	0.0	0.0
100422980	0.0	0.0
100422981	1.0	0.0
5162	7269.0	1898.0
100422993	0.0	0.0
5163	1280.0	431.0
100422994	0.0	0.0
5164	3700.0	895.0
100422995	0.0	0.0
5165	608.0	829.0
100422996	0.0	0.0
5166	64345.0	3477.0
100422997	1.0	0.0
5167	7252.0	13840.0
5168	42900.0	1175.0
5169	295.0	91.0
101929559	25.0	2.0
101929557	0.0	1.0
5160	7415.0	1990.0
5161	0.0	0.0
256764	1.0	1.0
254100	73.0	39.0
254102	5258.0	832.0
5159	42750.0	14013.0
100422990	0.0	1.0
100422991	0.0	0.0
100422992	0.0	3.0
5173	0.0	0.0
100420341	53.0	30.0
5174	33.0	35.0
5175	101395.0	9352.0
5176	88738.0	14740.0
5178	1382.0	5657.0
5179	3008.0	45.0
5170	2483.0	1790.0
5172	157.0	15.0
100420342	0.0	0.0
5184	13336.0	1470.0
5187	3813.0	321.0
5188	2448.0	611.0
5189	1915.0	1915.0
254173	176.0	4.0
254170	2485.0	418.0
100420359	0.0	0.0
100420358	0.0	3.0
100420356	0.0	0.0
100420354	0.0	0.0
5195	1683.0	473.0
5196	29.0	0.0
5197	1.0	0.0
5198	1330.0	789.0
5199	2029.0	20.0
254187	1.0	0.0
5190	1191.0	706.0
5191	691.0	253.0
5192	1513.0	471.0
5193	1013.0	483.0
5194	2728.0	1894.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	0.0
105375380	0.0	0.0
53400	0.0	0.0
53405	4475.0	334.0
100420377	0.0	0.0
53409	0.0	0.0
100420376	0.0	0.0
53407	2697.0	1253.0
100419392	0.0	1.0
100419391	12.0	1.0
101929520	18.0	155.0
768219	0.0	0.0
768218	1.0	0.0
768222	1.0	0.0
254158	2.0	2.0
53410	2.0	0.0
768220	6.0	2.0
100420393	1.0	0.0
100420392	0.0	0.0
112609	192.0	12.0
28457	21.0	6.0
28458	26.0	7.0
28452	26.0	0.0
28450	107.0	19.0
28455	13.0	3.0
28453	0.0	0.0
28454	6.0	1.0
90390	923.0	434.0
28468	204.0	33.0
653458	2.0	0.0
28469	1.0	0.0
101340251	4.0	1.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	0.0	0.0
28463	13.0	0.0
28461	52.0	1.0
28466	3.0	1.0
28467	258.0	10.0
653464	1146.0	310.0
28464	8.0	0.0
28465	66.0	60.0
653489	11.0	15.0
28438	0.0	0.0
28435	0.0	0.0
28439	198.0	16.0
653492	2.0	0.0
28430	0.0	0.0
28433	2.0	0.0
28434	146.0	17.0
28431	0.0	0.0
28432	3.0	1.0
28448	215.0	11.0
28449	29.0	7.0
28446	2.0	1.0
28447	3.0	0.0
28440	0.0	0.0
28441	0.0	2.0
653483	36.0	8.0
28444	90.0	11.0
28445	5.0	2.0
28442	303.0	61.0
653486	0.0	0.0
28443	0.0	1.0
28415	3.0	0.0
28416	1.0	0.0
28413	0.0	0.0
28414	0.0	2.0
28419	0.0	0.0
28417	0.0	0.0
28418	0.0	0.0
124626	0.0	0.0
388503	0.0	0.0
28411	3.0	0.0
28412	11.0	1.0
28410	49.0	15.0
388507	723.0	400.0
653499	2.0	1.0
28426	18.0	4.0
28427	1.0	0.0
28424	73.0	17.0
28425	1.0	0.0
28428	1.0	0.0
28429	0.0	0.0
28422	0.0	0.0
28423	153.0	11.0
28420	46.0	1.0
28421	3.0	1.0
102723099	18.0	30.0
388524	14.0	0.0
124602	114.0	6.0
388523	68.0	16.0
112611	734.0	536.0
28405	0.0	0.0
28408	290.0	25.0
28409	27.0	2.0
112616	2253.0	352.0
28406	0.0	0.0
28407	2.0	0.0
388514	0.0	0.0
28400	40.0	7.0
388512	12.0	2.0
28401	18.0	9.0
134359	768.0	397.0
158326	2903.0	175.0
339263	1070.0	262.0
401730	0.0	0.0
146336	1.0	0.0
401725	3.0	0.0
401720	33.0	4.0
90557	260.0	192.0
90550	2794.0	942.0
158314	48.0	47.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	1.0
106478994	0.0	0.0
391850	1.0	0.0
106478993	0.0	0.0
339256	2.0	0.0
106478992	0.0	0.0
339257	0.0	1.0
106478991	0.0	5.0
339258	1.0	0.0
106478990	0.0	0.0
800	45616.0	17256.0
801	60855.0	13782.0
802	0.0	0.0
342892	270.0	307.0
804	1.0	0.0
805	68779.0	18947.0
342898	0.0	0.0
342897	21.0	25.0
806	25.0	8.0
401718	0.0	1.0
807	5.0	1.0
401717	13.0	4.0
808	23834.0	8084.0
158345	81.0	13.0
339240	0.0	0.0
90586	88.0	5.0
339241	1.0	1.0
90589	19.0	23.0
378884	114.0	22.0
339244	0.0	0.0
653404	0.0	0.0
90580	916.0	446.0
391825	0.0	0.0
391827	0.0	1.0
810	7.0	11.0
811	57077.0	22340.0
340221	1.0	1.0
813	27049.0	18998.0
814	147.0	315.0
815	57.0	36.0
816	18.0	6.0
401708	3.0	1.0
817	6462.0	1516.0
818	3637.0	960.0
819	8144.0	2257.0
90576	480.0	284.0
339230	1271.0	382.0
339231	2149.0	426.0
339229	882.0	243.0
122335	0.0	0.0
124997	3295.0	1301.0
340217	4.0	0.0
124995	4870.0	1154.0
378881	0.0	0.0
820	27.0	7.0
821	53498.0	43845.0
822	12103.0	6434.0
823	11468.0	8382.0
824	34757.0	7771.0
825	55.0	9.0
826	44502.0	13743.0
827	1044.0	59.0
134391	0.0	0.0
829	16225.0	7552.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	1.0	0.0
106478966	0.0	0.0
106478965	0.0	0.0
161931	70.0	10.0
106478964	0.0	1.0
106478963	0.0	0.0
339221	0.0	4.0
106478962	4.0	14.0
653423	3.0	0.0
106478961	0.0	0.0
106478960	3.0	0.0
653427	8.0	2.0
340205	42.0	16.0
340206	4.0	5.0
388228	45.0	969.0
830	21295.0	6662.0
831	33647.0	14600.0
832	26814.0	9326.0
833	4506.0	1548.0
834	3129.0	694.0
835	2555.0	3235.0
836	3174.0	1453.0
837	7653.0	1231.0
838	17.0	8.0
342865	1.0	0.0
340204	0.0	3.0
839	1179.0	838.0
90594	300.0	427.0
100505993	1.0	12.0
106478959	0.0	0.0
106478958	0.0	0.0
100505994	40.0	7.0
106478957	2.0	0.0
106478956	0.0	0.0
641451	2.0	2.0
106478955	0.0	0.0
106478954	0.0	1.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	152.0	92.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	0.0	1.0
90592	695.0	562.0
7809	0.0	1.0
840	5765.0	2831.0
841	2534.0	992.0
842	1136.0	606.0
843	3316.0	476.0
844	45.0	11.0
136991	0.0	0.0
845	1777.0	129.0
342850	1.0	0.0
846	0.0	0.0
7802	927.0	1777.0
847	42446.0	2398.0
7804	387.0	209.0
7803	9759.0	6006.0
7805	31408.0	16565.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	3.0	0.0
376267	847.0	1429.0
106478986	0.0	0.0
106478985	3.0	0.0
106478984	0.0	0.0
388254	2.0	1.0
106478983	0.0	0.0
388255	2.0	1.0
106478982	1.0	0.0
339201	514.0	288.0
653447	537.0	342.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	1.0	1.0
7818	8224.0	4846.0
28595	5.0	4.0
148979	50.0	65.0
28592	1.0	6.0
28593	0.0	0.0
28599	0.0	0.0
401744	0.0	0.0
28597	0.0	0.0
401742	0.0	0.0
641455	0.0	0.0
7813	2934.0	1338.0
857	160654.0	4063.0
641457	2.0	0.0
7812	105172.0	29460.0
858	35469.0	1309.0
641456	7.0	0.0
859	9.0	0.0
28591	0.0	1.0
106478979	0.0	0.0
106478978	1.0	0.0
106478977	4.0	2.0
106478976	0.0	0.0
106478975	0.0	0.0
106478974	0.0	1.0
106478973	2.0	0.0
106478972	2.0	0.0
653435	0.0	0.0
106478971	4.0	2.0
653436	5.0	0.0
106478970	0.0	0.0
653437	0.0	0.0
146330	32.0	714.0
146325	0.0	0.0
860	584.0	2247.0
861	5647.0	11520.0
862	2557.0	539.0
653440	320.0	79.0
863	1108.0	95.0
653441	28.0	34.0
864	730.0	397.0
865	4775.0	2402.0
866	0.0	0.0
867	3991.0	2294.0
868	3565.0	1537.0
869	271.0	44.0
134353	756.0	708.0
641467	39.0	19.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	15.0	5.0
219402	5685.0	972.0
106478923	0.0	0.0
7840	1784.0	1920.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	2.0	0.0
106478920	22.0	0.0
7841	3289.0	1435.0
388276	0.0	0.0
388275	2.0	3.0
388272	947.0	1328.0
871	34421.0	10453.0
873	4387.0	1282.0
874	2873.0	146.0
875	0.0	0.0
7832	36040.0	9996.0
100505967	224.0	1.0
7837	20443.0	14747.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	8.0	0.0
106478912	0.0	0.0
7851	508.0	63.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	246.0	10.0
106478910	0.0	1.0
7852	2366.0	3081.0
100270754	0.0	0.0
881	159.0	27.0
100270755	6.0	0.0
883	271.0	125.0
885	0.0	0.0
886	0.0	5.0
887	0.0	5.0
100270753	0.0	0.0
7844	4048.0	1462.0
889	2748.0	1926.0
7846	46661.0	9328.0
106478909	0.0	0.0
219409	0.0	0.0
7849	763.0	154.0
220416	26.0	9.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	2117.0	859.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	52.0	6.0
5201	6263.0	2057.0
106478942	7.0	2.0
5202	3260.0	630.0
106478941	0.0	0.0
106478940	0.0	0.0
890	316.0	538.0
891	717.0	1122.0
892	5472.0	2367.0
894	8721.0	1435.0
342808	2.0	0.0
895	1.0	0.0
896	7165.0	1552.0
388289	31.0	11.0
897	2.0	0.0
898	101.0	105.0
899	545.0	697.0
7855	1487.0	198.0
7857	406.0	179.0
171392	530.0	653.0
100505989	1.0	1.0
106478939	1.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	4272.0	3357.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	2.0	0.0
5210	283.0	421.0
7873	5715.0	1593.0
100505975	16.0	1.0
106478933	0.0	0.0
5211	10813.0	3096.0
106478932	0.0	0.0
219432	0.0	0.0
5212	6163.0	48.0
106478931	0.0	0.0
5213	3786.0	1553.0
219431	0.0	0.0
7874	10771.0	5891.0
106478930	0.0	0.0
388284	356.0	25.0
171389	20.0	39.0
100420508	0.0	0.0
100420505	11.0	17.0
105377595	104.0	7.0
5203	2320.0	487.0
7866	3228.0	933.0
100420503	0.0	0.0
5204	38783.0	3500.0
100420502	1.0	0.0
5205	2344.0	1955.0
100420501	0.0	0.0
7867	4032.0	2091.0
5207	1966.0	19.0
7869	3063.0	463.0
5208	969.0	725.0
106478929	0.0	0.0
5209	43796.0	2286.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	2307.0	138.0
7884	4989.0	1761.0
219445	0.0	0.0
5222	91.0	0.0
90523	163.0	5.0
5223	4234.0	1171.0
5224	0.0	0.0
90522	2332.0	898.0
100419521	1.0	0.0
220433	20.0	10.0
146378	0.0	0.0
100420519	4.0	0.0
5214	4240.0	668.0
158373	457.0	54.0
7879	33934.0	12834.0
5216	44483.0	12450.0
100420512	0.0	0.0
5217	5709.0	3754.0
5218	3105.0	2628.0
158376	851.0	5.0
100505929	0.0	0.0
158358	2375.0	2344.0
5230	35659.0	15619.0
220429	0.0	0.0
5232	0.0	0.0
5233	12.0	3.0
101929467	5.0	3.0
219453	0.0	0.0
100270709	1.0	0.0
146395	3.0	5.0
100505919	0.0	0.0
100420527	9.0	0.0
100420526	2.0	0.0
5225	4.0	34.0
5226	17845.0	4236.0
100505911	119.0	44.0
5228	1035.0	335.0
90507	6001.0	382.0
5229	3131.0	2299.0
90506	35.0	33.0
5241	418.0	72081.0
219469	0.0	0.0
101929471	0.0	0.0
5243	765.0	187.0
5244	222.0	158.0
101929478	0.0	0.0
5245	8653.0	2343.0
219464	0.0	0.0
5246	2.0	0.0
5236	16483.0	2257.0
5238	4109.0	2283.0
5239	6976.0	3391.0
100505945	7.0	0.0
158399	50.0	84.0
5250	39366.0	8420.0
101929484	25.0	34.0
5251	278.0	143.0
5252	4743.0	1271.0
219479	0.0	0.0
5253	5336.0	2344.0
5255	752.0	974.0
219477	0.0	0.0
5256	3191.0	1105.0
5257	9539.0	28166.0
220441	1428.0	1516.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	603.0	165.0
158383	9.0	28.0
100420546	3.0	6.0
90527	89.0	81.0
158381	15.0	1.0
100505933	53.0	7.0
90529	971.0	365.0
5261	1458.0	555.0
5264	8234.0	1180.0
5265	2690.0	1693.0
5266	41.0	0.0
5267	0.0	1.0
219487	0.0	0.0
5268	2.0	174.0
101929410	39.0	10.0
219484	0.0	0.0
219482	0.0	0.0
5260	631.0	30.0
5258	0.0	0.0
5259	0.0	0.0
5272	1664.0	599.0
5273	0.0	0.0
5274	837.0	243.0
28509	0.0	0.0
5275	4.0	0.0
5276	17.0	0.0
5277	877.0	566.0
101929423	102.0	2.0
5279	3053.0	1400.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	3730.0	2323.0
28505	0.0	0.0
101929428	0.0	0.0
5271	1847.0	595.0
28506	0.0	0.0
256435	1161.0	104.0
28500	2.0	0.0
5269	14788.0	3012.0
105377617	0.0	0.0
5283	1573.0	477.0
5284	8.0	50.0
100420450	10.0	1.0
5286	6463.0	4599.0
5287	7381.0	2184.0
5288	23.0	72.0
5289	3797.0	1556.0
101929437	0.0	0.0
5280	186.0	123.0
5281	1386.0	452.0
5282	5.0	1.0
102723166	10.0	1.0
102723167	2.0	0.0
102723165	8.0	0.0
100420458	22.0	0.0
5294	709.0	538.0
100420462	0.0	0.0
5295	9891.0	6228.0
100419472	0.0	0.0
5296	62.0	46.0
5297	5130.0	4263.0
5298	8544.0	3238.0
100419471	0.0	0.0
5290	5329.0	2035.0
100419477	0.0	0.0
5291	4775.0	2109.0
5292	9073.0	1725.0
5293	2033.0	699.0
100420473	0.0	0.0
100101932	2.0	0.0
100101938	0.0	0.0
256472	4.0	2.0
256471	1258.0	639.0
100419489	0.0	1.0
100101935	0.0	0.0
100270680	13.0	2.0
100420477	0.0	1.0
100420476	0.0	0.0
100420484	0.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	1.0	0.0
101929402	6.0	2.0
100270648	0.0	0.0
101929407	101.0	45.0
105375013	8.0	2.0
641365	0.0	0.0
641364	0.0	0.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	216.0	57.0
28572	3.0	5.0
28573	4.0	9.0
28570	0.0	0.0
28571	0.0	0.0
28576	10.0	11.0
28577	3.0	1.0
653354	3.0	0.0
28574	0.0	0.0
401687	0.0	0.0
28575	1.0	0.0
641372	5.0	1.0
641371	650.0	126.0
112950	3867.0	1343.0
641373	0.0	0.0
28589	14.0	15.0
28583	3.0	3.0
28584	2.0	2.0
28581	8.0	1.0
28582	0.0	0.0
28587	0.0	0.0
124930	961.0	294.0
28588	0.0	0.0
28585	0.0	0.0
28586	11.0	16.0
28580	6.0	0.0
124935	3890.0	1225.0
124936	2952.0	517.0
378805	572.0	119.0
641380	0.0	0.0
112942	4416.0	984.0
378807	0.0	0.0
641382	0.0	0.0
641384	0.0	3.0
401675	0.0	0.0
28558	18.0	12.0
28559	294.0	167.0
28556	0.0	0.0
28557	2.0	3.0
148930	1.0	1.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	4789.0	604.0
401665	0.0	0.0
641379	0.0	1.0
124925	0.0	0.0
401664	0.0	0.0
28569	8.0	7.0
401663	0.0	0.0
112939	2605.0	2485.0
401662	0.0	0.0
28567	34.0	45.0
401661	0.0	0.0
28568	22.0	11.0
112937	10.0	1.0
112936	6201.0	3355.0
449645	2.0	1.0
28561	0.0	0.0
124912	4.0	3.0
653361	359.0	70.0
28560	1.0	3.0
28565	0.0	0.0
653363	0.0	0.0
653364	12.0	2.0
28566	1.0	3.0
28563	42.0	10.0
28564	0.0	0.0
378828	0.0	0.0
378825	1.0	2.0
391804	0.0	0.0
124989	159.0	123.0
391803	0.0	0.0
340286	1.0	0.0
653390	83.0	54.0
339290	5737.0	842.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	1.0
391811	0.0	1.0
653381	19.0	83.0
124975	3.0	519.0
124976	5689.0	343.0
391819	0.0	0.0
124974	2.0	1.0
340277	198.0	66.0
340274	3.0	1.0
340273	797.0	12.0
339287	8706.0	3531.0
28514	953.0	97.0
28512	1621.0	436.0
28513	59.0	52.0
28518	2.0	3.0
28519	0.0	1.0
28516	2.0	0.0
28517	1.0	0.0
28510	0.0	0.0
28511	4151.0	1387.0
124961	752.0	340.0
340267	85.0	34.0
340260	0.0	0.0
112970	933.0	229.0
28525	0.0	0.0
28526	695.0	42.0
28523	0.0	0.0
378832	1.0	0.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	12765.0	3979.0
901	7335.0	6001.0
340252	1249.0	616.0
902	3744.0	994.0
904	3218.0	1504.0
905	2808.0	1692.0
908	13704.0	8615.0
909	17.0	77.0
340371	2985.0	2620.0
136895	611.0	177.0
51081	5406.0	1548.0
51083	110.0	20.0
51082	6854.0	2090.0
51085	3709.0	13.0
51084	5320.0	645.0
51087	455.0	139.0
51086	28.0	3.0
146212	13.0	4.0
51088	6927.0	2856.0
910	32.0	11.0
90678	1494.0	651.0
911	830.0	91.0
912	308.0	61.0
913	205.0	76.0
914	672.0	480.0
915	237.0	102.0
916	703.0	394.0
917	176.0	149.0
919	505.0	85.0
90673	863.0	313.0
51090	978.0	253.0
51092	9132.0	1940.0
51091	1164.0	629.0
51094	10755.0	5807.0
51093	1840.0	844.0
51096	3352.0	1322.0
51095	1736.0	800.0
146225	188.0	6.0
51098	4454.0	1605.0
340359	24.0	447.0
51097	4999.0	4768.0
146223	1971.0	3120.0
51099	2868.0	766.0
920	11132.0	3811.0
146227	106.0	174.0
921	212.0	180.0
90668	22.0	20.0
922	0.0	0.0
923	262.0	200.0
340351	286.0	83.0
924	190.0	41.0
643941	0.0	0.0
925	440.0	242.0
926	112.0	35.0
927	9.0	3.0
928	14222.0	13030.0
100312775	4.0	4.0
929	25121.0	2557.0
158228	0.0	4.0
339366	159.0	171.0
26095	243.0	29.0
401825	1.0	0.0
26098	1179.0	500.0
340348	1599.0	538.0
26097	5526.0	3248.0
388324	197.0	148.0
26099	12077.0	4829.0
388325	514.0	221.0
930	23.0	2.0
148898	488.0	123.0
931	63.0	32.0
388323	20.0	3.0
932	11.0	0.0
933	515.0	373.0
643954	1.0	0.0
26090	5582.0	2503.0
134265	4965.0	629.0
26092	11917.0	4629.0
936	0.0	0.0
26091	4067.0	2231.0
158234	637.0	454.0
26094	946.0	675.0
643955	0.0	0.0
938	1.0	25.0
26093	1589.0	506.0
939	153.0	92.0
401827	0.0	0.0
90693	1292.0	478.0
158219	1461.0	1075.0
134266	1713.0	1034.0
643971	0.0	0.0
940	899.0	363.0
941	22.0	47.0
124872	0.0	1.0
942	1957.0	681.0
943	1004.0	50.0
342994	5.0	1.0
944	564.0	258.0
643965	1.0	1.0
945	1239.0	223.0
946	74.0	196.0
7903	1981.0	999.0
947	63058.0	3676.0
158222	128.0	37.0
948	290048.0	3609.0
949	17241.0	2119.0
7905	24484.0	16550.0
136853	239.0	30.0
401895	0.0	0.0
339344	544.0	270.0
339345	1.0	0.0
653308	130.0	50.0
26074	184.0	60.0
7918	1874.0	404.0
26073	9324.0	3675.0
7917	15828.0	6711.0
7919	2473.0	1754.0
950	32754.0	15642.0
951	2036.0	699.0
952	337.0	53.0
388344	636.0	56.0
953	6837.0	3990.0
954	120.0	69.0
643976	1.0	0.0
955	3821.0	1648.0
641311	8.0	0.0
956	615.0	307.0
957	1585.0	1175.0
958	2964.0	523.0
959	127.0	57.0
7913	12764.0	5824.0
7916	14582.0	13288.0
7915	2124.0	1185.0
26071	3401.0	1241.0
388341	604.0	74.0
26085	23.0	0.0
388339	42.0	6.0
26084	1419.0	955.0
342979	37.0	6.0
960	45101.0	40766.0
26086	859.0	331.0
342977	47.0	9.0
388335	1430.0	88.0
961	10836.0	8836.0
26088	3082.0	1513.0
962	1937.0	508.0
388336	719.0	546.0
963	7429.0	2390.0
388333	0.0	0.0
965	2284.0	566.0
966	76778.0	23985.0
7920	355.0	277.0
643987	0.0	0.0
967	105561.0	13164.0
7923	987.0	401.0
7922	13666.0	6064.0
968	151.0	29.0
969	1816.0	194.0
26080	0.0	0.0
643988	281.0	642.0
26083	0.0	0.0
161835	76.0	400.0
134218	5878.0	3422.0
100312782	0.0	0.0
7941	3130.0	506.0
7940	1724.0	294.0
26059	8.0	12.0
339324	1735.0	2436.0
339327	551.0	184.0
26052	893.0	218.0
26051	6103.0	468.0
339318	1609.0	839.0
340307	0.0	1.0
26054	7049.0	4739.0
970	792.0	69.0
971	175.0	67.0
26053	2488.0	3839.0
972	180591.0	98441.0
26056	5929.0	1966.0
973	57.0	22.0
974	1020.0	49.0
26058	6218.0	4285.0
975	89801.0	22479.0
26057	7794.0	6670.0
653333	6.0	3.0
976	8005.0	941.0
7932	1.0	0.0
100312789	0.0	0.0
977	55636.0	5733.0
100312788	0.0	0.0
978	517.0	54.0
643996	6.0	0.0
7936	6568.0	1472.0
100312785	0.0	0.0
26050	13.0	8.0
100312787	0.0	0.0
641339	283.0	232.0
161823	972.0	270.0
100312792	0.0	0.0
100312794	3.0	8.0
100312790	0.0	0.0
148870	0.0	15.0
388364	0.0	0.0
388363	1323.0	143.0
653316	1.0	3.0
653319	381.0	96.0
148867	3192.0	2498.0
26063	1459.0	679.0
122258	0.0	0.0
26062	0.0	0.0
102578074	0.0	0.0
26065	11418.0	8331.0
26064	2581.0	4953.0
983	680.0	653.0
984	2452.0	645.0
146206	56.0	42.0
987	3675.0	10062.0
988	5355.0	3043.0
7942	2576.0	529.0
989	27814.0	9331.0
26061	3043.0	536.0
161829	5.0	1.0
100312798	0.0	12.0
26060	7035.0	5241.0
219525	4.0	0.0
5300	3181.0	497.0
5301	1.0	0.0
339302	0.0	0.0
388394	2.0	0.0
990	283.0	449.0
991	252.0	397.0
100419609	0.0	0.0
342945	506.0	292.0
993	114.0	92.0
994	4313.0	975.0
51001	1871.0	1465.0
100419606	0.0	0.0
51000	3654.0	1197.0
995	31.0	124.0
996	8242.0	3800.0
51003	729.0	123.0
100419608	17.0	0.0
997	3028.0	640.0
51002	2153.0	638.0
