id	f1afa28b-fac9-4e2e-b447-36097ef45a0b	ec592b67-6ffb-417e-be69-f5da01020675
85458	5691.0	1225.0
106481345	0.0	0.0
85459	1548.0	802.0
106481346	0.0	0.0
85456	23356.0	12409.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4835.0	2824.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	542.0	607.0
442913	0.0	0.0
85452	15.0	24.0
442914	0.0	0.0
50	6075.0	4166.0
85453	5626.0	484.0
442915	0.0	0.0
85450	3878.0	1902.0
51	6774.0	5497.0
442916	0.0	0.0
85451	2994.0	1821.0
52	4124.0	3889.0
442917	0.0	0.0
53	2639.0	2717.0
442918	0.0	0.0
54	2013.0	6295.0
442919	0.0	0.0
55	77.0	101.0
442909	0.0	2.0
56	14.0	8.0
58	15.0	17.0
59	74297.0	14472.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	1.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	711.0	595.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	5.0	1.0
106481354	3.0	2.0
85446	541.0	604.0
442900	0.0	0.0
106481355	0.0	0.0
85443	79.0	17.0
442901	0.0	0.0
85444	1188.0	1782.0
442902	0.0	0.0
60	258491.0	286099.0
85441	3265.0	4265.0
442903	9.0	5.0
85442	98.0	7.0
442904	0.0	0.0
442905	0.0	0.0
62	26.0	15.0
85440	6413.0	3527.0
442907	6.0	0.0
442908	0.0	0.0
66	1.0	0.0
67	6.0	3.0
68	3.0	3.0
344595	739.0	426.0
69	5.0	3.0
106481316	2.0	1.0
106481317	0.0	0.0
106481314	4.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	140.0	161.0
106481321	0.0	0.0
85479	11.0	28.0
106481322	0.0	0.0
85476	3927.0	4505.0
85477	395.0	317.0
70	2.0	2.0
85474	40.0	16.0
71	210434.0	217425.0
72	23308.0	93.0
73	25.0	45.0
74	3.0	0.0
75	35.0	12.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5325.0	5528.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	4266.0	2003.0
81	38115.0	24844.0
85463	1118.0	247.0
82	6.0	1.0
85464	2289.0	2062.0
83	8.0	3.0
85461	6613.0	2351.0
85462	1644.0	807.0
86	2862.0	4448.0
87	32112.0	17410.0
85460	2293.0	1047.0
88	4.0	3.0
89	7.0	34.0
728675	0.0	1.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4299.0	2666.0
106481300	0.0	0.0
91	4681.0	4536.0
92	2641.0	440.0
93	1490.0	1088.0
94	2396.0	1081.0
95	293.0	296.0
97	315.0	161.0
98	1075.0	292.0
344561	0.0	0.0
728661	5791.0	2186.0
728664	0.0	0.0
106481305	1.0	2.0
261734	1165.0	666.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	30.0	30.0
106481309	14.0	3.0
246119	0.0	0.0
106481307	0.0	0.0
261735	5.0	0.0
106481308	0.0	0.0
3804	3.0	1.0
3805	2.0	6.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	10.0	2.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	748.0	518.0
3800	2114.0	221.0
3801	1553.0	789.0
3802	1.0	0.0
728695	0.0	2.0
285735	0.0	0.0
261726	3683.0	3391.0
728698	8.0	8.0
3814	4.0	3.0
3815	51868.0	647.0
3816	192.0	22.0
261729	3176.0	1255.0
3817	16.0	6.0
3818	49.0	22.0
222166	9095.0	1083.0
3811	1.0	0.0
3812	0.0	6.0
285740	3.0	1.0
285741	42.0	11.0
728689	27.0	10.0
3827	2.0	2.0
246100	2.0	0.0
3820	68.0	119.0
3821	3.0	8.0
3822	0.0	2.0
3823	0.0	0.0
3824	113.0	160.0
645402	0.0	0.0
403313	1315.0	1600.0
403314	1.0	7.0
728637	0.0	8.0
728638	54.0	54.0
728633	2.0	0.0
728632	18.0	81.0
728635	30.0	17.0
3836	3693.0	4336.0
222183	307.0	250.0
3837	18648.0	17342.0
3838	3333.0	5474.0
3839	3672.0	1973.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2768.0	1287.0
3832	1009.0	1501.0
3833	595.0	1150.0
3834	73.0	7.0
3835	2180.0	2215.0
728620	1.0	1.0
403300	0.0	0.0
645412	2.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	555.0	585.0
3848	49.0	4.0
3849	1.0	2.0
222171	707.0	4358.0
728619	5.0	1.0
3840	7534.0	7019.0
3841	1401.0	310.0
3842	10236.0	10237.0
3843	14335.0	5673.0
3844	0.0	0.0
3845	3046.0	3117.0
3846	9.0	66.0
645423	0.0	0.0
3860	1192.0	8.0
246126	1.0	2.0
728658	1749.0	403.0
728655	2.0	0.0
728657	3.0	0.0
728656	0.0	0.0
3858	1106.0	870.0
3859	6.0	4.0
246135	1.0	0.0
3850	4.0	4.0
3851	416.0	0.0
3852	62746.0	675.0
645414	0.0	0.0
3853	1452.0	8.0
3854	3472.0	88.0
3855	38151.0	915.0
3856	36949.0	48660.0
3857	24.0	0.0
728640	4.0	4.0
645431	66.0	40.0
728642	336.0	233.0
728641	6.0	1.0
645434	16.0	0.0
645432	6.0	12.0
285704	1191.0	620.0
728643	33.0	0.0
222194	3420.0	2710.0
285708	0.0	0.0
1204	0.0	0.0
1203	1199.0	692.0
1201	1275.0	2338.0
1200	10354.0	20370.0
3861	40106.0	842.0
645426	15.0	7.0
645425	0.0	0.0
1209	8103.0	10835.0
3866	189727.0	3107.0
1208	0.0	2.0
1207	4911.0	3307.0
3868	1363.0	16.0
285311	0.0	0.0
3880	30997.0	21988.0
3881	9.0	47.0
285313	2944.0	356.0
100128537	368.0	185.0
3882	117.0	7.0
100128536	0.0	0.0
285314	3.0	0.0
285315	442.0	205.0
1215	137.0	10.0
100141515	3.0	0.0
1213	32595.0	38266.0
1212	2908.0	2640.0
1211	7712.0	5058.0
3872	29579.0	550.0
3875	30265.0	40351.0
3876	9.0	14.0
3879	1.0	7.0
3890	2.0	0.0
3891	6.0	1.0
3892	147.0	42.0
100128525	29.0	1.0
285326	0.0	0.0
1230	345.0	632.0
285329	12.0	25.0
440097	110.0	13.0
440093	22.0	12.0
3883	52.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	3.0	5.0
100128521	2.0	0.0
3887	832.0	24.0
3888	0.0	0.0
100631239	1.0	0.0
3889	115.0	1.0
100128516	113.0	37.0
285331	1699.0	1408.0
100128512	0.0	1.0
285335	42.0	39.0
100128514	1.0	0.0
1241	687.0	461.0
1240	724.0	996.0
1238	283.0	227.0
1237	2.0	50.0
1236	63.0	147.0
1235	6.0	16.0
1234	150.0	692.0
1233	32.0	279.0
1232	8.0	12.0
3895	24372.0	22520.0
100128511	50.0	26.0
100631247	48.0	286.0
3897	116.0	45.0
100631248	0.0	1.0
3898	3529.0	276.0
100631249	0.0	0.0
3899	9896.0	8594.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1858.0	1084.0
100631251	0.0	196.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	230.0	167.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	329.0	86.0
574501	0.0	2.0
574502	0.0	0.0
1244	64.0	21.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	14689.0	663.0
1263	2797.0	839.0
1262	15.0	10.0
116966	166.0	42.0
100887755	0.0	0.0
1261	25.0	7.0
100887754	1.0	1.0
1260	0.0	0.0
116969	123.0	19.0
1259	192.0	13.0
1258	3.0	1.0
440061	0.0	0.0
100887750	95.0	25.0
100887746	3.0	0.0
100887744	5.0	2.0
1272	3594.0	359.0
1271	1704.0	9.0
100887749	16.0	3.0
1270	96.0	20.0
100887748	0.0	1.0
440044	31.0	36.0
1269	3.0	5.0
440051	0.0	5.0
1268	161.0	16.0
440050	5.0	22.0
1267	6172.0	8320.0
1266	14351.0	7150.0
100887740	0.0	0.0
1265	12676.0	4219.0
1286	285.0	38.0
1285	99.0	15.0
1284	47526.0	23838.0
1282	32935.0	25062.0
1281	457942.0	367037.0
1280	649.0	98.0
440078	271.0	168.0
440077	1.0	0.0
440087	14.0	30.0
1278	266148.0	414662.0
1277	398848.0	583296.0
440081	158.0	66.0
116938	0.0	0.0
1297	14.0	2.0
116931	111.0	32.0
1296	3900.0	3849.0
1295	1209.0	8437.0
116933	2.0	4.0
1294	3685.0	443.0
1293	73848.0	91485.0
116935	62.0	11.0
1292	59379.0	72334.0
440068	0.0	2.0
1291	45909.0	71799.0
116937	8.0	0.0
440067	6.0	2.0
1290	32330.0	49564.0
440073	398.0	43.0
440072	6.0	3.0
1289	30479.0	43124.0
1288	2118.0	92.0
1287	6553.0	4630.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2938.0	2931.0
440021	1.0	0.0
442673	3.0	1.0
10018	4073.0	2997.0
126328	1594.0	1622.0
442676	7.0	1.0
126326	487.0	448.0
1299	1018.0	47.0
1298	1290.0	326.0
10011	1653.0	2222.0
10010	10814.0	1755.0
10013	4551.0	3975.0
128989	1161.0	851.0
10015	14940.0	14820.0
10014	7921.0	4752.0
10017	75.0	2.0
10016	5388.0	4374.0
10020	5812.0	1945.0
114335	0.0	0.0
114336	0.0	0.0
126321	2253.0	3060.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	2.0
10021	4.0	3.0
10024	180.0	526.0
128977	2216.0	685.0
103021165	0.0	1.0
10023	405.0	388.0
103021164	5.0	1.0
10026	3505.0	2242.0
10025	4181.0	4000.0
116986	590.0	301.0
116985	8066.0	4432.0
116988	5677.0	3720.0
116987	4736.0	1307.0
114327	1858.0	558.0
440043	0.0	0.0
126308	3420.0	4140.0
440041	0.0	0.0
126306	52.0	23.0
151306	117.0	20.0
100128590	6.0	2.0
100128596	1.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	18.0	20.0
440026	2215.0	3259.0
440023	1.0	0.0
10008	324.0	279.0
10007	2733.0	2161.0
10009	6193.0	4329.0
116984	1287.0	628.0
116983	2230.0	1173.0
151313	954.0	386.0
10000	3302.0	1383.0
128954	0.0	0.0
10002	55.0	28.0
10001	1294.0	1107.0
10004	328.0	93.0
10003	238.0	29.0
10006	5717.0	3914.0
10005	851.0	980.0
126370	0.0	0.0
285352	140.0	77.0
100128579	0.0	0.0
285359	144.0	115.0
126375	602.0	618.0
126374	1434.0	203.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4237.0	2819.0
285367	1149.0	1864.0
285368	607.0	491.0
100128569	120.0	78.0
126364	234.0	627.0
100128560	29.0	7.0
285370	0.0	0.0
285375	0.0	0.0
102682016	1.0	0.0
153932	2.0	1.0
344191	3.0	0.0
126353	609.0	2348.0
751071	152.0	247.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	18.0	4.0
106481282	0.0	0.0
285381	2025.0	1506.0
106481283	0.0	0.0
285382	447.0	99.0
106481280	0.0	0.0
165918	2003.0	1218.0
106481281	2.0	0.0
165904	13.0	27.0
285386	2989.0	26288.0
138307	1.0	0.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	3.0	1.0
106481290	1.0	0.0
100128541	0.0	0.0
138311	493.0	135.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	7.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	3.0
126299	1393.0	1216.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2845.0	1512.0
728710	0.0	0.0
126295	393.0	260.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	466.0	475.0
645318	0.0	0.0
645317	31.0	11.0
151242	6.0	1370.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	39956.0	25032.0
100287908	0.0	0.0
645332	465.0	1482.0
126282	1155.0	1233.0
100287902	5.0	41.0
163227	900.0	947.0
100287900	0.0	0.0
163223	273.0	22.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	1.0	1.0
106481274	8.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	38.0	32.0
106481278	0.0	0.0
645328	3.0	4.0
151254	74.0	15.0
645326	13.0	7.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	5.0	31.0
163259	466.0	163.0
645345	101.0	111.0
200403	30.0	8.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	350.0	106.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	4.0	1.0
728732	4.0	0.0
728734	2.0	0.0
126272	128.0	77.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	1044.0	1246.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	0.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	49.0	24.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	1.0	0.0
106481248	1.0	0.0
106481249	1.0	0.0
107133516	21.0	12.0
728723	182.0	17.0
106481253	0.0	0.0
107133522	7.0	7.0
106481254	10.0	1.0
107133524	16.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	5.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	4.0	2.0
645348	0.0	1.0
106481250	0.0	0.0
645369	692.0	139.0
645368	0.0	0.0
645367	2.0	0.0
106481217	0.0	0.0
200424	4025.0	867.0
106481218	1.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	52.0	10.0
645360	1.0	2.0
106481219	2.0	0.0
106481220	22.0	8.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1010.0	350.0
106481228	1.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	2.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	3.0
645387	510.0	117.0
645382	0.0	0.0
645381	64.0	35.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	6.0	1.0
106481207	4.0	2.0
106481204	1.0	0.0
106481205	2.0	0.0
106481208	6.0	1.0
106481209	0.0	0.0
3902	57.0	166.0
3903	1250.0	1986.0
106481210	0.0	0.0
3904	2.0	0.0
3906	36.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	7336.0	2374.0
106481211	0.0	0.0
3909	21955.0	911.0
106481212	0.0	0.0
684959	0.0	0.0
151234	46.0	3.0
151230	1269.0	897.0
728798	23.0	1.0
3913	40188.0	22359.0
3914	17760.0	1127.0
3915	35066.0	16014.0
3916	26759.0	14431.0
3918	20987.0	4249.0
3910	13410.0	7468.0
3911	14255.0	4265.0
3912	18409.0	13594.0
728782	24.0	2.0
728780	95.0	6.0
3924	8.0	13.0
3925	5569.0	8704.0
3927	20506.0	31757.0
3929	156.0	9.0
3920	17401.0	20134.0
3921	41873.0	16372.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	3440.0	6540.0
3937	720.0	2153.0
3938	16.0	2.0
3939	21572.0	32373.0
3930	2762.0	3384.0
100873179	0.0	0.0
3931	412.0	137.0
3932	170.0	566.0
3933	1.0	1.0
3934	1468.0	176.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	8.0	2.0
3947	2.0	1.0
3948	18.0	2.0
3949	9251.0	7995.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	24728.0	3116.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	7.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	84.0	28.0
3958	15280.0	9422.0
3959	29786.0	66106.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	440.0	238.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	398.0	162.0
3952	14515.0	11.0
3953	2794.0	181.0
3954	4394.0	4577.0
3955	2258.0	9790.0
3956	16084.0	9688.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	25.0	7.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	27.0	0.0
728746	0.0	0.0
728748	2.0	6.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	540.0	91.0
1303	13361.0	35297.0
107133502	0.0	0.0
1302	88.0	27.0
1301	653.0	17741.0
1300	30.0	12490.0
3960	34.0	12.0
3963	2.0	0.0
3964	5323.0	9035.0
1308	28426.0	483.0
3965	1124.0	3922.0
1307	11014.0	7869.0
151295	50.0	25.0
1306	19088.0	8946.0
100189589	10.0	15.0
728774	0.0	0.0
728773	2.0	1.0
3980	2603.0	3569.0
100287932	2459.0	2875.0
3981	1372.0	509.0
728776	24.0	70.0
85508	0.0	0.0
105601840	2.0	0.0
85509	1.0	0.0
1316	39251.0	9099.0
1315	11426.0	18245.0
1314	19273.0	44785.0
1312	6952.0	2307.0
1311	61.0	4303.0
100329135	1.0	1.0
1310	5.0	0.0
574537	0.0	0.0
3972	2.0	1.0
3973	54.0	1.0
3975	0.0	1.0
3976	2145.0	133.0
3977	12260.0	1326.0
1318	161.0	62.0
3978	2037.0	2224.0
1317	4573.0	2323.0
728763	9.0	6.0
3990	106.0	17.0
645313	11.0	5.0
3991	11954.0	304.0
645312	0.0	0.0
3992	1232.0	4620.0
645311	0.0	0.0
728769	527.0	255.0
1330	0.0	0.0
1327	14399.0	11915.0
1326	1010.0	253.0
1325	17.0	6.0
3982	2.0	1.0
3983	17311.0	5478.0
3984	3268.0	2938.0
3985	9769.0	1894.0
3987	4171.0	3033.0
3988	6124.0	6457.0
1329	4590.0	3467.0
116809	0.0	0.0
100128416	52.0	7.0
1340	4920.0	7734.0
1337	2982.0	7305.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3114.0	8917.0
100128410	0.0	0.0
3995	1807.0	856.0
100128412	0.0	0.0
3996	3345.0	3078.0
3998	13028.0	12092.0
1339	1.0	1.0
285440	2931.0	3106.0
285441	0.0	0.0
1352	1055.0	814.0
1351	3621.0	6525.0
1350	9823.0	7210.0
1349	3116.0	4473.0
1348	0.0	0.0
1347	3349.0	5237.0
1346	864.0	145.0
1345	6622.0	41880.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	37.0	8.0
1363	14548.0	13724.0
1362	15083.0	21731.0
1361	10.0	1.0
1360	4248.0	2658.0
1359	348.0	450.0
1358	16.0	0.0
1357	72.0	0.0
1356	1137.0	53.0
1355	3789.0	2819.0
1353	2513.0	1682.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	167.0	46.0
285464	848.0	336.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7342.0	7410.0
1373	2350.0	174.0
1371	1173.0	1270.0
1370	12.0	67.0
1369	0.0	0.0
1368	3659.0	1588.0
100873209	0.0	0.0
1366	4788.0	8778.0
1365	5456.0	3689.0
1364	31952.0	11436.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	22.0	6.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5751.0	2884.0
116843	1749.0	403.0
1384	2873.0	8980.0
116842	64.0	35.0
1382	17248.0	10301.0
116844	1091.0	4572.0
1381	3965.0	5.0
1380	58.0	8.0
440176	4.0	1.0
440184	10.0	5.0
1379	2.0	10.0
1378	255.0	6.0
1376	2072.0	1677.0
1375	116.0	86.0
128821	10.0	0.0
100873237	0.0	0.0
128822	307.0	31.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	17.0	51.0
100873239	4.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	4.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	428.0	103.0
1396	275.0	435.0
1395	49.0	20.0
1394	130.0	2.0
1393	120.0	14.0
1392	1.0	0.0
285407	18.0	6.0
116835	2099.0	518.0
1390	1264.0	771.0
1389	7097.0	5215.0
1388	7058.0	7305.0
1387	13011.0	10448.0
116841	2425.0	3304.0
1386	4525.0	3316.0
116840	3157.0	2296.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	1.0	0.0
100873223	0.0	0.0
100873229	1.0	0.0
100873228	0.0	0.0
128817	0.0	7.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	152.0	39.0
100873255	0.0	1.0
100873254	1.0	5.0
100873253	0.0	0.0
285412	6.0	6.0
100873252	0.0	1.0
100287898	81.0	30.0
100287895	0.0	0.0
285419	110.0	6.0
1399	7306.0	3620.0
1398	7325.0	5442.0
1397	7620.0	5933.0
100873259	2.0	0.0
100873258	0.0	0.0
100873257	3.0	0.0
100873256	0.0	0.0
100873240	5.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	264.0	162.0
285429	17.0	14.0
100287880	0.0	0.0
440193	4792.0	7243.0
100873248	0.0	0.0
100873247	4.0	2.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	11786.0	8826.0
153830	6527.0	1363.0
645280	6.0	0.0
440138	937.0	487.0
440132	1.0	0.0
440142	7.0	1.0
10139	2370.0	1338.0
126208	1313.0	768.0
126206	268.0	1.0
126205	29.0	6.0
107133497	4.0	0.0
126204	56.0	0.0
107133499	0.0	0.0
128866	9546.0	15189.0
10131	4328.0	3220.0
10134	13543.0	21687.0
107133494	0.0	0.0
10133	7307.0	5302.0
128869	1060.0	1838.0
10136	0.0	0.0
10135	8539.0	2585.0
100128493	0.0	0.0
103021294	24.0	24.0
10138	947.0	942.0
100128496	0.0	0.0
10137	8320.0	5323.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	0.0
10140	9080.0	8386.0
128864	23.0	22.0
440125	1.0	0.0
440131	0.0	3.0
10143	22.0	36769.0
128854	1373.0	554.0
10142	12472.0	19938.0
10144	5628.0	659.0
10147	4949.0	3571.0
100128483	0.0	0.0
10146	14214.0	11288.0
128859	0.0	2.0
10149	224.0	64.0
10148	68.0	117.0
128853	302.0	146.0
440159	7.0	2.0
10117	9.0	2.0
440163	5.0	0.0
10110	513.0	4.0
10112	489.0	1174.0
10111	5688.0	5314.0
10114	12169.0	5031.0
10113	3773.0	2840.0
128848	0.0	0.0
10116	10768.0	5014.0
165829	147.0	8.0
100128469	28.0	5.0
153842	0.0	3.0
440145	1033.0	629.0
10129	4286.0	2180.0
440153	0.0	0.0
10128	12980.0	7386.0
100033799	0.0	0.0
107133486	8.0	4.0
10121	7085.0	7301.0
100128465	2.0	0.0
10120	5148.0	2272.0
10123	9505.0	1894.0
138234	1.0	1.0
10125	1028.0	11554.0
10124	3417.0	502.0
10127	3108.0	2135.0
10126	1695.0	1028.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	3.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	128.0	98.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	1.0	1.0
106481182	0.0	0.0
285489	416.0	1159.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	3.0	1.0
10107	0.0	0.0
10106	25686.0	10513.0
106481199	0.0	0.0
10109	11996.0	11625.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	8.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2152.0	2415.0
10100	724.0	252.0
10103	2264.0	28856.0
106481194	0.0	0.0
10102	1227.0	1048.0
106481195	0.0	0.0
10105	4238.0	7423.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	222.0	522.0
440119	916.0	104.0
126235	1.0	0.0
126231	223.0	134.0
106481165	0.0	3.0
106481166	0.0	0.0
106481163	0.0	4.0
442775	73.0	110.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	44.0	88.0
106481167	4.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	3.0	3.0
440104	1691.0	904.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	1.0	1.0
128876	6.0	0.0
100128420	3.0	13.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	15.0	0.0
10090	1223.0	508.0
10093	4862.0	6208.0
10092	10345.0	9848.0
10095	3441.0	6834.0
645204	1.0	0.0
10094	8360.0	13493.0
645203	4.0	3.0
10097	15416.0	13460.0
10096	11299.0	12516.0
645201	0.0	0.0
163115	163.0	25.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	225.0	655.0
106481144	0.0	0.0
114195	4.0	15.0
106481141	0.0	2.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	25.0	22.0
106481145	0.0	0.0
151126	166.0	1455.0
106481146	0.0	0.0
10099	11743.0	11447.0
10098	5325.0	344.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	945.0	423.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	115.0	11.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	360.0	8.0
