id	6fd3a29c-c757-42ed-82ae-f597ae2a4f13	de85d8f5-101f-44b1-8d71-fb6949a709a5
220112	6.0	0.0
246744	0.0	0.0
220115	8.0	6.0
93273	109.0	407.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	2.0	1.0
81295	0.0	0.0
100271452	1.0	1.0
220108	143.0	52.0
220107	8.0	17.0
100271448	3.0	2.0
100271447	7.0	11.0
100271449	0.0	0.0
100271444	5.0	3.0
100271445	1.0	0.0
81285	4.0	3.0
81282	0.0	0.0
197350	14.0	14.0
246720	2.0	1.0
401399	16.0	60.0
401398	80.0	69.0
246721	0.0	2.0
220134	22.0	27.0
401397	2398.0	2660.0
246723	12.0	21.0
220136	503.0	333.0
401393	0.0	1.0
100271437	1.0	1.0
100271439	1.0	0.0
100271438	0.0	2.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	1.0	0.0
197342	263.0	485.0
246731	4.0	4.0
401387	11.0	7.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	56.0	67.0
100271420	0.0	0.0
197358	269.0	547.0
199990	2225.0	2248.0
246785	81.0	108.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	0.0
283726	116.0	103.0
100271414	1.0	0.0
100887075	0.0	0.0
439990	15.0	36.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	74.0	128.0
100271413	0.0	0.0
197320	1133.0	2262.0
439996	0.0	2.0
100887074	0.0	0.0
439992	58.0	33.0
100887073	0.0	0.0
197322	1749.0	2693.0
439994	123.0	118.0
102724105	532.0	832.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	34.0	9.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	23.0	1.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	9.0	2.0
197335	2181.0	2337.0
440993	892.0	1425.0
440992	73.0	31.0
161394	428.0	381.0
199964	17.0	0.0
8000	0.0	2.0
8001	0.0	0.0
246777	77.0	22.0
246778	4.0	0.0
606495	205.0	155.0
199974	3.0	21.0
8013	700.0	186.0
22911	831.0	1103.0
439949	496.0	458.0
22913	12159.0	18094.0
643421	2.0	0.0
22914	7.0	6.0
22915	1707.0	212.0
439945	0.0	0.0
22916	5025.0	7185.0
731605	10.0	14.0
22917	6.0	18.0
10929	5692.0	6530.0
10928	4767.0	6662.0
56252	5872.0	9854.0
56253	13.0	54.0
401331	220.0	270.0
81207	0.0	0.0
83869	1.0	0.0
81208	0.0	0.0
81209	0.0	25.0
83877	3431.0	2828.0
56259	2296.0	3171.0
83876	1424.0	24.0
81215	0.0	0.0
83879	9.0	46.0
10934	1.0	3.0
83878	158.0	336.0
283768	1.0	3.0
10933	15558.0	25496.0
10936	136.0	303.0
56254	4483.0	6631.0
83873	128.0	55.0
256148	0.0	0.0
81210	1.0	4.0
283767	0.0	0.0
56255	7601.0	11182.0
83872	281.0	477.0
10935	12083.0	13984.0
81211	0.0	0.0
56256	440.0	394.0
10938	1826.0	4397.0
83875	256.0	25.0
83874	1518.0	2672.0
56257	8680.0	10767.0
22907	5563.0	7843.0
643414	0.0	0.0
439953	10.0	10.0
22908	5312.0	6345.0
83871	5475.0	12154.0
22909	1825.0	1918.0
283761	0.0	0.0
439954	1.0	1.0
643418	2.0	0.0
10930	11.0	16.0
439950	0.0	0.0
22921	1826.0	1383.0
8022	1.0	0.0
440926	110.0	177.0
22924	1289.0	1493.0
440925	10.0	6.0
8028	3137.0	4881.0
22925	8833.0	367.0
8029	946.0	4488.0
22926	4933.0	6932.0
439934	0.0	0.0
22927	1879.0	1341.0
8027	1164.0	1608.0
22928	3404.0	4112.0
439936	3.0	1.0
56261	2900.0	4932.0
56262	5308.0	12843.0
10939	4451.0	4905.0
401321	211.0	241.0
8021	4504.0	6197.0
83858	663.0	943.0
22920	2137.0	3055.0
56260	234.0	381.0
10943	1251.0	1892.0
56269	1.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	0.0	6.0
81204	0.0	0.0
10945	17559.0	18976.0
83868	0.0	0.0
81205	0.0	0.0
10944	9511.0	14311.0
83867	0.0	0.0
10947	1463.0	1950.0
56265	7240.0	130.0
83862	1685.0	2692.0
401316	33.0	26.0
83861	2509.0	3048.0
283755	149.0	22.0
10946	4431.0	6580.0
56267	1508.0	2172.0
10949	13428.0	19412.0
81201	0.0	10.0
10948	2736.0	5193.0
256158	2095.0	223.0
83863	0.0	0.0
81202	0.0	0.0
22918	1424.0	7079.0
22919	10802.0	13959.0
439941	0.0	0.0
83860	1306.0	1265.0
8019	3356.0	4106.0
10941	0.0	0.0
643427	31.0	79.0
10940	341.0	451.0
8036	4195.0	6341.0
8034	1316.0	2156.0
440957	724.0	1216.0
440956	0.0	0.0
440955	0.0	2.0
8038	23.0	125.0
10907	2260.0	2602.0
10906	1977.0	2583.0
440952	138.0	138.0
10908	5590.0	6860.0
93210	5855.0	9330.0
8031	12169.0	19032.0
256130	2.0	0.0
56270	5794.0	6608.0
56271	10355.0	9558.0
8030	6209.0	6718.0
10910	3609.0	4678.0
83899	0.0	0.0
81236	0.0	0.0
283748	0.0	4.0
10912	1558.0	689.0
283747	1.0	0.0
10911	1.0	0.0
10914	10753.0	13386.0
256126	36.0	36.0
83895	0.0	0.0
10913	1.0	3.0
83894	19.0	0.0
10916	21042.0	21564.0
83897	0.0	0.0
401303	114.0	105.0
10915	1749.0	3105.0
283742	2138.0	3515.0
83896	0.0	0.0
83891	1829.0	6831.0
83890	13.0	91.0
83893	0.0	0.0
81230	0.0	0.0
83892	10538.0	12355.0
22900	2357.0	2749.0
93202	1.0	1.0
22901	918.0	1724.0
22902	4012.0	7212.0
8045	1027.0	1628.0
22903	1701.0	3838.0
22904	2919.0	4718.0
22905	2493.0	4136.0
8048	0.0	0.0
440944	625.0	1083.0
22906	7474.0	9139.0
256144	0.0	0.0
10917	0.0	3.0
10919	4199.0	5788.0
83888	15.0	22.0
10921	5839.0	7529.0
283738	1.0	0.0
83887	0.0	0.0
10920	2895.0	2618.0
81226	0.0	0.0
10923	6165.0	8506.0
10922	3812.0	3480.0
83889	72.0	12.0
81228	0.0	0.0
83884	0.0	0.0
56287	0.0	0.0
81221	0.0	0.0
56288	2388.0	6343.0
10924	664.0	2584.0
10927	9240.0	12526.0
83886	113.0	66.0
81223	0.0	0.0
10926	220.0	324.0
81224	0.0	4.0
643447	10.0	4.0
643445	0.0	0.0
83882	161.0	283.0
83881	7.0	8.0
439965	18.0	10.0
643446	8.0	25.0
93233	125.0	118.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	1333.0	1561.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	51.0	39.0
106481975	0.0	1.0
106481978	0.0	1.0
106481979	0.0	0.0
106481980	0.0	2.0
100271499	0.0	1.0
100271498	0.0	0.0
106481981	0.0	0.0
100271495	0.0	1.0
643459	6.0	1.0
81251	0.0	0.0
100271491	1.0	0.0
100271493	0.0	0.0
643470	0.0	0.0
643471	1.0	0.0
8061	193.0	75.0
8065	3678.0	4927.0
81248	2.0	0.0
10901	655.0	673.0
10900	250.0	583.0
10903	200.0	718.0
81243	0.0	0.0
10902	3188.0	5237.0
81244	3.0	0.0
100271487	1.0	8.0
10905	6115.0	10330.0
10904	4972.0	6547.0
81246	0.0	0.0
283796	11.0	2.0
100271483	0.0	0.0
81240	0.0	0.0
342574	11.0	6.0
100271486	0.0	0.0
100271485	0.0	0.0
81242	0.0	1.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	11542.0	14474.0
440917	13.0	20.0
439927	0.0	2.0
440915	2.0	2.0
8078	5781.0	9706.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	2.0
8076	1310.0	197.0
106481959	0.0	0.0
8073	17498.0	26739.0
106481956	1.0	0.0
8074	0.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	2.0	2.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	211.0	126.0
100271472	1.0	2.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	0.0
81270	0.0	3.0
100271470	0.0	0.0
440905	8.0	0.0
439916	0.0	0.0
8089	1001.0	1210.0
440902	8.0	8.0
643499	1.0	0.0
439915	0.0	0.0
440900	3.0	0.0
8082	3696.0	13753.0
106481965	0.0	0.0
106481966	11.0	35.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	2420.0	2730.0
106481969	0.0	0.0
8087	9088.0	11340.0
106481967	15.0	7.0
8085	7771.0	13865.0
106481968	1.0	0.0
102724167	0.0	3.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	1.0	0.0
401337	2.0	0.0
106481973	0.0	0.0
100271465	0.0	0.0
106481970	0.0	0.0
401335	0.0	2.0
100271467	3.0	2.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	22671.0	26213.0
81264	0.0	0.0
100271460	8.0	1.0
731688	22.0	15.0
728034	0.0	0.0
8099	2337.0	3539.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	1.0	1.0
106481933	0.0	0.0
8091	87.0	7167.0
106481930	0.0	0.0
8092	0.0	0.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	116.0	139.0
106481937	0.0	0.0
106481934	1.0	0.0
106481935	0.0	2.0
56413	62.0	64.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	6.0	0.0
106481949	0.0	1.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	0.0	2.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	3.0	0.0
106481951	0.0	0.0
283358	1258.0	1976.0
344838	0.0	0.0
106481918	0.0	1.0
106481919	6.0	12.0
106481916	1.0	0.0
106481917	0.0	0.0
572558	6.0	4.0
106481910	0.0	0.0
106481911	0.0	1.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	0.0
106481913	0.0	0.0
283349	594.0	3033.0
100126572	0.0	0.0
106481929	1.0	3.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	20.0	10.0
728042	0.0	0.0
106481921	0.0	11.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	6.0	5.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	0.0	0.0
101234262	10.0	9.0
767612	0.0	0.0
767611	0.0	0.0
283337	3347.0	5190.0
344813	0.0	0.0
114548	56.0	229.0
81406	0.0	4.0
81407	0.0	0.0
344807	0.0	0.0
126526	1121.0	1131.0
767600	0.0	0.0
344805	11.0	14.0
106481907	0.0	2.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	5.0	24.0
102800446	0.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	0.0	1.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	28.0	41.0
728013	81.0	131.0
283392	7.0	0.0
728012	0.0	0.0
728015	1.0	0.0
728010	2.0	1.0
81428	0.0	0.0
728019	4.0	0.0
56478	2523.0	4146.0
56479	1628.0	575.0
126506	2.0	1.0
56474	1131.0	1787.0
81430	1.0	1.0
56475	75.0	16.0
81431	0.0	0.0
56476	0.0	0.0
56477	3519.0	1791.0
93408	1.0	0.0
283385	243.0	146.0
283383	2625.0	1708.0
728005	16.0	8.0
81419	0.0	0.0
81421	0.0	0.0
283377	1498.0	2271.0
643401	1.0	1.0
283375	14.0	30.0
283373	3608.0	4642.0
151525	1537.0	2730.0
126567	32.0	255.0
391211	0.0	0.0
151534	51.0	141.0
151531	26.0	48.0
114569	21174.0	17196.0
126549	11.0	28.0
114571	0.0	0.0
100527978	53.0	68.0
126541	0.0	0.0
126536	0.0	1.0
151556	1653.0	508.0
391242	0.0	0.0
728075	0.0	0.0
440699	0.0	16.0
440695	0.0	1.0
728072	0.0	0.0
100527960	27.0	9.0
391253	0.0	0.0
728064	0.0	0.0
100527963	167.0	149.0
728066	1.0	2.0
440689	22.0	114.0
391257	0.0	2.0
391256	11.0	17.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	28.0	45.0
728090	0.0	0.0
728088	7.0	7.0
100527943	1.0	9.0
114599	1.0	2.0
126581	0.0	0.0
151516	127.0	56.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	1.0	0.0
100527947	0.0	0.0
100527948	1.0	2.0
100527949	0.0	0.0
643384	2.0	2.0
391160	5.0	0.0
643382	44.0	18.0
391162	0.0	0.0
692312	9.0	11.0
163479	1.0	0.0
391169	0.0	0.0
100271332	5.0	5.0
391171	1.0	2.0
391174	4.0	2.0
643394	4.0	20.0
391175	0.0	0.0
391179	0.0	0.0
93380	4123.0	5656.0
100271323	1.0	2.0
100271322	0.0	0.0
100271325	2.0	7.0
100271321	0.0	0.0
401036	0.0	0.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	6.0	4.0
391155	2.0	4.0
401024	101.0	1087.0
163486	1877.0	3208.0
401022	7.0	70.0
425054	1.0	1.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	2.0	1.0
401018	0.0	0.0
100271303	2.0	5.0
100271302	0.0	1.0
401093	105.0	57.0
401097	12.0	17.0
151449	31.0	117.0
401082	0.0	0.0
8100	2040.0	1601.0
440606	0.0	0.0
8106	3906.0	7392.0
440603	14.0	18.0
401089	3.0	0.0
391183	0.0	0.0
8110	54.0	176.0
8111	44.0	76.0
391189	0.0	0.0
8115	1.0	1.0
401074	93.0	31.0
222484	1451.0	2764.0
391190	0.0	0.0
391192	4.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	769.0	1193.0
391196	0.0	0.0
391195	3.0	0.0
8128	3.0	8.0
8125	5211.0	10317.0
401067	0.0	0.0
8120	426.0	840.0
151477	52.0	40.0
151473	185.0	350.0
643300	7.0	4.0
645962	0.0	0.0
8139	787.0	601.0
645961	0.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	3261.0	3454.0
81329	0.0	0.0
83998	0.0	0.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	4.0	6.0
283403	3.0	0.0
83990	9.0	55.0
83992	1954.0	1772.0
645954	83.0	117.0
81330	0.0	0.0
645958	179.0	230.0
645957	3.0	2.0
645974	0.0	0.0
643311	0.0	0.0
645973	0.0	0.0
643310	14.0	5.0
8148	6666.0	10794.0
222487	26.0	3.0
81318	0.0	0.0
8140	138.0	517.0
83987	3088.0	3613.0
81324	0.0	0.0
83986	4170.0	4139.0
81325	0.0	0.0
83989	2961.0	3919.0
83988	267.0	542.0
81327	0.0	0.0
83983	153.0	89.0
81320	0.0	0.0
83982	560.0	253.0
83985	116.0	168.0
81322	0.0	0.0
643308	0.0	2.0
643309	2.0	4.0
645968	31.0	5.0
645980	1.0	2.0
100271390	1.0	1.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	2194.0	1332.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	2.0	0.0
81358	1.0	0.0
81353	1.0	5.0
106481884	0.0	0.0
100271399	0.0	0.0
81354	0.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	4.0	3.0
81352	0.0	2.0
100271392	7.0	6.0
100271391	1.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	19.0	6.0
93323	272.0	371.0
8165	9813.0	12029.0
645996	68.0	231.0
645993	0.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1563.0	2069.0
106481891	2.0	4.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	0.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	0.0	0.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	0.0	0.0
100271387	0.0	0.0
81340	0.0	0.0
81341	0.0	0.0
100271386	2.0	1.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	4.0	1.0
8178	1118.0	1547.0
344892	0.0	0.0
643343	51.0	34.0
8170	88.0	45.0
106481855	0.0	0.0
401014	15.0	14.0
106481856	0.0	0.0
106481853	1.0	0.0
106481854	0.0	0.0
8174	16.0	15.0
106481859	1.0	1.0
8175	4276.0	4650.0
106481857	0.0	0.0
106481858	0.0	2.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	47.0	27.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	74.0	187.0
645998	1.0	0.0
643336	0.0	0.0
100271371	1.0	0.0
8189	6242.0	8743.0
8187	291.0	464.0
93343	3265.0	2733.0
93349	271.0	315.0
643353	1.0	0.0
106481866	2.0	4.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	0.0	1.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	0.0
106481873	0.0	0.0
100271367	3.0	2.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	0.0
283431	49.0	234.0
100271364	1.0	0.0
81363	4.0	0.0
344875	1.0	0.0
100271360	1.0	0.0
93377	2.0	0.0
106481839	0.0	0.0
643365	2.0	2.0
8192	2052.0	2296.0
106481833	0.0	5.0
8193	3.0	10.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	4.0	3.0
106481832	0.0	1.0
106481837	0.0	0.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	2619.0	2730.0
106481836	0.0	0.0
106481840	0.0	2.0
106481841	0.0	0.0
100271358	4.0	7.0
81399	0.0	0.0
283422	0.0	6.0
344866	7.0	4.0
100271351	0.0	0.0
283420	11.0	22.0
100271354	0.0	0.0
81390	0.0	0.0
81392	0.0	3.0
643376	10.0	15.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	2.0	0.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	1.0	4.0
106481846	0.0	0.0
100307126	21.0	29.0
106481847	0.0	0.0
100271349	4.0	1.0
283417	907.0	243.0
283416	151.0	125.0
106481851	1.0	0.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	17.0	3.0
106481850	6.0	11.0
81382	0.0	0.0
81383	2.0	1.0
100271343	11.0	12.0
106481819	0.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	1.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	1766.0	2525.0
283487	33.0	73.0
283486	0.0	0.0
283483	0.0	1.0
283481	363.0	498.0
283480	3.0	2.0
106481828	0.0	0.0
106481829	0.0	0.0
728143	0.0	0.0
106481822	0.0	0.0
106481823	1.0	7.0
106481820	0.0	0.0
106481821	0.0	1.0
106481826	5.0	0.0
106481827	2.0	0.0
106481824	0.0	2.0
106481825	4.0	1.0
56547	2.0	0.0
106481830	0.0	0.0
56548	142.0	565.0
283471	6.0	13.0
731789	0.0	0.0
728170	3.0	1.0
283464	2614.0	4492.0
283463	0.0	2.0
283461	0.0	0.0
283460	2.0	1.0
106481808	0.0	0.0
728167	6.0	1.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	1.0	0.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	0.0	0.0
106481802	0.0	0.0
106481803	0.0	0.0
81501	4.0	30522.0
81502	8569.0	10856.0
283459	1465.0	2269.0
283458	16.0	6.0
283455	944.0	613.0
645900	0.0	2.0
283450	7046.0	9280.0
780776	41.0	44.0
728113	8.0	20.0
126410	2.0	10.0
728116	10.0	49.0
728115	3.0	2.0
728118	18.0	8.0
81533	6235.0	7948.0
126402	0.0	0.0
81532	1627.0	2534.0
645930	3.0	7.0
731779	1.0	1.0
728106	1.0	0.0
645922	0.0	0.0
645927	2.0	5.0
728134	3.0	9.0
474170	177.0	250.0
728130	64.0	34.0
645940	0.0	0.0
728132	0.0	0.0
728137	0.0	0.0
81555	3581.0	3832.0
81556	2873.0	3949.0
81557	0.0	0.0
81558	2156.0	2677.0
645939	0.0	1.0
81551	0.0	0.0
101055625	11.0	6.0
81552	904.0	1477.0
81553	4540.0	6904.0
344905	97.0	90.0
81554	3565.0	5270.0
474167	56.0	55.0
81550	1713.0	2362.0
344901	7.0	0.0
645931	0.0	0.0
645950	2.0	0.0
728121	28.0	14.0
81537	1480.0	3768.0
81539	10654.0	8045.0
728128	0.0	2.0
81544	132.0	236.0
81545	2299.0	3835.0
81542	4016.0	3851.0
81543	116.0	81.0
93517	812.0	890.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	388.0	101.0
126432	649.0	2428.0
163404	0.0	0.0
138474	3.0	4.0
391365	0.0	0.0
391367	1.0	1.0
728192	0.0	2.0
728194	4.0	1.0
728190	328.0	346.0
391378	2.0	0.0
138412	4.0	1.0
138428	10.0	21.0
138429	206.0	544.0
391356	1925.0	1465.0
391358	6.0	6.0
56521	9.0	23.0
391282	0.0	2.0
643263	0.0	0.0
643264	0.0	0.0
100271209	42.0	0.0
222537	3.0	3.0
163351	14.0	3.0
100271217	0.0	0.0
100271216	0.0	1.0
100271218	2.0	1.0
401164	0.0	0.0
100271206	1.0	0.0
100271207	2.0	0.0
100271201	0.0	0.0
100271204	1.0	2.0
391266	0.0	0.0
440799	0.0	0.0
391267	10.0	10.0
222553	60.0	803.0
391269	0.0	0.0
440795	0.0	0.0
401152	10616.0	12033.0
126393	446.0	117.0
8200	51.0	3.0
8204	1342.0	11441.0
8202	3123.0	6763.0
391276	0.0	0.0
391279	0.0	0.0
401145	279.0	55.0
222545	0.0	0.0
126382	723.0	1085.0
222546	0.0	0.0
606293	8.0	0.0
401138	0.0	1.0
401137	0.0	1.0
151393	428.0	1250.0
692231	0.0	0.0
440738	154.0	21.0
692233	0.0	6.0
440737	49.0	29.0
8216	2254.0	2932.0
8214	787.0	2177.0
440732	5.0	8.0
440730	10.0	4.0
222584	497.0	844.0
151325	1.0	0.0
8208	203.0	697.0
8209	122.0	187.0
8220	1390.0	1631.0
8226	1109.0	2029.0
692223	0.0	0.0
8227	2893.0	4170.0
8224	15.0	33.0
692225	10.0	31.0
8225	4191.0	4192.0
692226	0.0	0.0
100381178	7.0	4.0
692227	12.0	30.0
692229	0.0	0.0
100310839	1.0	0.0
100310838	1.0	0.0
8218	1267.0	1051.0
8233	1050.0	1532.0
692210	0.0	0.0
8237	14235.0	16260.0
401190	23.0	15.0
692212	4.0	4.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	3048.0	2525.0
8242	8458.0	14832.0
8243	6170.0	9850.0
692201	0.0	0.0
692202	0.0	0.0
692203	0.0	0.0
692204	0.0	0.0
692205	2.0	11.0
692206	0.0	0.0
692207	1.0	1.0
692208	1.0	1.0
692209	0.0	0.0
8241	5040.0	7021.0
100310812	2.0	2.0
8239	12105.0	19766.0
151354	136.0	1108.0
100271291	0.0	0.0
93432	3.0	1.0
100271290	0.0	0.0
645841	0.0	0.0
93436	2826.0	3228.0
645840	0.0	0.0
106481778	0.0	1.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	2.0	0.0
106481781	0.0	0.0
106481782	1.0	0.0
81458	0.0	0.0
106481780	0.0	0.0
106481785	0.0	0.0
106481786	2.0	1.0
106481783	0.0	1.0
283523	2.0	0.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	1.0	0.0
283521	3.0	0.0
100271296	0.0	0.0
645834	4.0	2.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	1.0
100271295	1.0	1.0
645836	0.0	0.0
100271294	0.0	0.0
8266	2649.0	5026.0
93426	32.0	9.0
8269	626.0	587.0
106481789	0.0	1.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	0.0	0.0
8263	438.0	843.0
8260	1042.0	1301.0
283518	16.0	31.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	0.0
81448	0.0	0.0
106481791	0.0	0.0
283514	0.0	2.0
106481796	9.0	13.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	1.0	0.0
100271286	0.0	0.0
645846	0.0	1.0
100271288	0.0	1.0
645843	0.0	0.0
81440	27.0	1.0
100271284	0.0	0.0
8277	3.0	3.0
645864	2.0	3.0
342374	1.0	1.0
440714	16.0	1.0
342372	0.0	11.0
342371	5070.0	5426.0
440712	524.0	1878.0
106481756	0.0	2.0
8270	523.0	1091.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	2875.0	1429.0
728215	40.0	46.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	152.0	159.0
81479	0.0	0.0
100310849	0.0	0.0
106481760	0.0	1.0
100310846	19.0	45.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	0.0	0.0
106481762	1.0	1.0
81470	0.0	0.0
100271274	2.0	0.0
100310841	0.0	1.0
81472	1.0	0.0
81473	0.0	0.0
100310840	113.0	154.0
100271273	0.0	0.0
645859	0.0	0.0
8288	22.0	23.0
8289	11198.0	18729.0
8287	0.0	0.0
643210	2.0	1.0
106481767	0.0	0.0
728207	0.0	1.0
106481768	0.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	3.0	0.0
106481769	0.0	0.0
106481770	1.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	4.0	0.0
100271267	3.0	0.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	0.0	0.0
81466	1.0	0.0
106481773	1.0	0.0
100310853	0.0	3.0
100271263	1.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	18.0	31.0
100271262	0.0	1.0
100310851	0.0	0.0
342358	2.0	0.0
342357	923.0	843.0
100310850	0.0	3.0
100271261	1.0	1.0
643220	15.0	5.0
643224	168.0	234.0
645884	0.0	0.0
8291	818.0	8150.0
401136	0.0	0.0
106481734	4.0	14.0
8292	132.0	193.0
401135	0.0	0.0
106481735	9.0	9.0
106481732	0.0	0.0
8290	0.0	0.0
106481733	0.0	0.0
8295	6842.0	13631.0
106481738	0.0	0.0
93474	158.0	166.0
106481739	0.0	0.0
8293	4.0	5.0
106481736	0.0	0.0
106481737	0.0	0.0
8294	283.0	890.0
106481741	0.0	0.0
106481742	1.0	6.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	359.0	268.0
100271253	2.0	0.0
645879	2.0	0.0
81493	212.0	463.0
81494	0.0	0.0
100271254	0.0	0.0
283562	0.0	0.0
81490	2391.0	2582.0
81491	116.0	51.0
342346	141.0	32.0
100271250	1.0	1.0
100873064	0.0	0.0
643232	1.0	1.0
