id	91710332-c9b9-4ebc-9834-45866dd3873b	cbe2a33b-fbcb-4532-bf7e-e3be0e51f0a5
43	55.0	62.0
645486	0.0	1.0
47	7142.0	6858.0
48	4290.0	3524.0
49	12.0	15.0
106481338	0.0	0.0
106481339	0.0	5.0
106481336	0.0	0.0
106481337	0.0	0.0
106481341	0.0	0.0
106481342	0.0	2.0
106481340	1.0	0.0
85458	6537.0	1527.0
106481345	0.0	1.0
85459	877.0	1006.0
106481346	0.0	0.0
85456	8303.0	9882.0
442910	1.0	4.0
106481343	0.0	0.0
85457	1958.0	1847.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	476.0	247.0
442913	0.0	0.0
85452	27.0	58.0
442914	0.0	0.0
50	6614.0	5480.0
85453	3382.0	4180.0
442915	0.0	0.0
85450	1324.0	3076.0
51	4766.0	6636.0
442916	0.0	0.0
85451	1981.0	2983.0
52	3395.0	4513.0
442917	0.0	0.0
53	2585.0	2352.0
442918	0.0	0.0
54	622.0	1413.0
442919	0.0	0.0
55	158.0	104.0
442909	0.0	1.0
56	1.0	2.0
58	5.0	10.0
59	1272.0	4055.0
106481349	0.0	0.0
106481347	0.0	1.0
106481348	3.0	5.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	40.0	156.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	1.0	0.0
85446	335.0	891.0
442900	0.0	0.0
106481355	1.0	0.0
85443	18.0	122.0
442901	0.0	0.0
85444	1146.0	984.0
442902	0.0	0.0
60	126613.0	173437.0
85441	2008.0	1866.0
442903	14.0	21.0
85442	589.0	1246.0
442904	0.0	0.0
442905	0.0	0.0
62	23.0	8.0
85440	1960.0	2552.0
442907	13.0	7.0
442908	0.0	0.0
66	1.0	2.0
67	3.0	4.0
68	4.0	4.0
344595	245.0	214.0
69	6.0	1.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	8.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	3.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	473.0	225.0
106481321	0.0	0.0
85479	5.0	0.0
106481322	0.0	0.0
85476	3198.0	2057.0
85477	267.0	265.0
70	12.0	2.0
85474	10.0	96.0
71	98109.0	309957.0
72	41.0	25.0
73	43.0	21.0
74	0.0	0.0
75	16.0	36.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4456.0	4227.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2852.0	1850.0
81	22354.0	52049.0
85463	2207.0	859.0
82	4.0	6.0
85464	2143.0	1627.0
83	4.0	7.0
85461	5029.0	9538.0
85462	4424.0	689.0
86	1619.0	2592.0
87	1870.0	14671.0
85460	3651.0	2656.0
88	4.0	4.0
89	24.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4576.0	6422.0
106481300	0.0	0.0
91	2059.0	2469.0
92	688.0	1202.0
93	787.0	1753.0
94	2572.0	981.0
95	251.0	248.0
97	383.0	405.0
98	625.0	733.0
344561	0.0	0.0
728661	3651.0	5499.0
728664	2.0	0.0
106481305	0.0	1.0
261734	1504.0	1749.0
106481306	0.0	1.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	15.0	18.0
106481309	15.0	4.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	1.0
106481308	0.0	0.0
3804	5.0	2.0
3805	14.0	2.0
106481312	0.0	1.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	0.0	3.0
3809	4.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	432.0	617.0
3800	777.0	1470.0
3801	3673.0	3027.0
3802	6.0	2.0
728695	0.0	1.0
285735	0.0	0.0
261726	2077.0	2175.0
728698	3.0	3.0
3814	0.0	13.0
3815	10897.0	2057.0
3816	14.0	21.0
261729	1204.0	681.0
3817	297.0	3.0
3818	31.0	94.0
222166	3823.0	2379.0
3811	1.0	1.0
3812	1.0	0.0
285740	0.0	0.0
285741	35.0	30.0
728689	10.0	14.0
3827	2.0	9.0
246100	0.0	1.0
3820	20.0	13.0
3821	1.0	7.0
3822	0.0	4.0
3823	1.0	1.0
3824	51.0	36.0
645402	0.0	0.0
403313	837.0	714.0
403314	1.0	1.0
728637	0.0	0.0
728638	121.0	44.0
728633	1.0	0.0
728632	40.0	24.0
728635	11.0	10.0
3836	3037.0	3244.0
222183	41.0	285.0
3837	9043.0	10527.0
3838	1429.0	1332.0
3839	2679.0	2897.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1289.0	2211.0
3832	254.0	351.0
3833	115.0	259.0
3834	10.0	2.0
3835	2357.0	12176.0
728620	0.0	0.0
403300	0.0	0.0
645412	1.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	943.0	830.0
3848	16.0	0.0
3849	0.0	0.0
222171	44.0	16329.0
728619	7.0	7.0
3840	4211.0	5198.0
3841	1450.0	1423.0
3842	6561.0	6988.0
3843	9641.0	33116.0
3844	0.0	0.0
3845	1791.0	1874.0
3846	2.0	14.0
645423	0.0	0.0
3860	0.0	66.0
246126	1.0	0.0
728658	476.0	1021.0
728655	3.0	15.0
728657	0.0	0.0
728656	4.0	1.0
3858	1257.0	1035.0
3859	1.0	3.0
246135	1.0	2.0
3850	1.0	11.0
3851	0.0	7.0
3852	3.0	24.0
645414	0.0	0.0
3853	2.0	26.0
3854	0.0	1.0
3855	77347.0	39996.0
3856	90117.0	35617.0
3857	0.0	2.0
728640	1.0	2.0
645431	22.0	29.0
728642	98.0	184.0
728641	4.0	3.0
645434	11.0	1.0
645432	2.0	5.0
285704	491.0	701.0
728643	3.0	1.0
222194	2206.0	2246.0
285708	0.0	2.0
1204	0.0	0.0
1203	3155.0	1608.0
1201	1121.0	875.0
1200	6025.0	8208.0
3861	1.0	265.0
645426	29.0	26.0
645425	0.0	0.0
1209	11193.0	10291.0
3866	2.0	495.0
1208	0.0	1.0
1207	3394.0	4177.0
3868	0.0	1.0
285311	0.0	0.0
3880	2178.0	34623.0
3881	0.0	1.0
285313	188.0	234.0
100128537	708.0	388.0
3882	1.0	0.0
100128536	1.0	1.0
285314	1.0	2.0
285315	1199.0	881.0
1215	2.0	6.0
100141515	0.0	3.0
1213	31783.0	26600.0
1212	3306.0	3714.0
1211	5909.0	9111.0
3872	12.0	3150.0
3875	30950.0	22109.0
3876	15.0	6.0
3879	4.0	2.0
3890	1.0	1.0
3891	107.0	1.0
3892	294.0	124.0
100128525	10.0	6.0
285326	0.0	0.0
1230	81.0	266.0
285329	6.0	4.0
440097	1.0	1.0
440093	23.0	23.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	2.0	0.0
3887	68.0	27.0
3888	1.0	0.0
100631239	1.0	0.0
3889	1192.0	262.0
100128516	138.0	46.0
285331	735.0	994.0
100128512	1.0	0.0
285335	140.0	11.0
100128514	0.0	0.0
1241	295.0	842.0
1240	683.0	172.0
1238	151.0	30.0
1237	2.0	0.0
1236	56.0	32.0
1235	3.0	4.0
1234	64.0	103.0
1233	7.0	1.0
1232	0.0	71.0
3895	15183.0	15771.0
100128511	177.0	56.0
100631247	1.0	1.0
3897	80.0	6.0
100631248	0.0	1.0
3898	309.0	1346.0
100631249	0.0	0.0
3899	42.0	7541.0
100128505	0.0	2.0
100631250	0.0	0.0
285343	878.0	1478.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	86.0	96.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	689.0	595.0
574501	0.0	1.0
574502	0.0	0.0
1244	22.0	10.0
574503	0.0	0.0
574504	0.0	0.0
574505	1.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	97.0	46.0
1263	488.0	2629.0
1262	8.0	9.0
116966	604.0	175.0
100887755	0.0	0.0
1261	11.0	9.0
100887754	2.0	0.0
1260	1.0	0.0
116969	105.0	33.0
1259	22.0	1990.0
1258	2.0	63.0
440061	0.0	0.0
100887750	24.0	30.0
100887746	10.0	3.0
100887744	1.0	0.0
1272	91.0	389.0
1271	38.0	4.0
100887749	11.0	3.0
1270	36.0	15.0
100887748	8.0	1.0
440044	46.0	24.0
1269	12.0	2.0
440051	0.0	3.0
1268	81.0	86.0
440050	0.0	5.0
1267	4886.0	7723.0
1266	6542.0	18674.0
100887740	0.0	0.0
1265	8201.0	5534.0
1286	2539.0	1066.0
1285	1285.0	2136.0
1284	47873.0	28682.0
1282	28503.0	26305.0
1281	6117.0	30460.0
1280	3.0	7.0
440078	145.0	242.0
440077	0.0	1.0
440087	8.0	2.0
1278	11211.0	5744.0
1277	4853.0	7631.0
440081	20.0	81.0
116938	0.0	0.0
1297	12.0	12.0
116931	238.0	221.0
1296	1239.0	7743.0
1295	5837.0	17831.0
116933	0.0	1.0
1294	22.0	854.0
1293	2447.0	2250.0
116935	103.0	107.0
1292	5472.0	8551.0
440068	1.0	0.0
1291	8888.0	7359.0
116937	1.0	4.0
440067	0.0	0.0
1290	1244.0	1636.0
440073	32.0	865.0
440072	8.0	3.0
1289	997.0	9668.0
1288	488.0	96.0
1287	3305.0	1643.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	993.0	1858.0
440021	0.0	0.0
442673	0.0	2.0
10018	3620.0	3420.0
126328	1777.0	3002.0
442676	0.0	0.0
126326	423.0	1013.0
1299	38311.0	3841.0
1298	1642.0	4765.0
10011	1678.0	2099.0
10010	1664.0	2739.0
10013	4775.0	5345.0
128989	1748.0	1205.0
10015	9475.0	9229.0
10014	2999.0	7002.0
10017	85.0	133.0
10016	5047.0	4859.0
10020	2148.0	1043.0
114335	0.0	0.0
114336	0.0	0.0
126321	1898.0	1848.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	1.0	183.0
10024	22.0	76.0
128977	2323.0	1162.0
103021165	0.0	0.0
10023	152.0	389.0
103021164	5.0	4.0
10026	2790.0	1782.0
10025	3885.0	3860.0
116986	72.0	88.0
116985	6999.0	12896.0
116988	2131.0	6959.0
116987	2573.0	3127.0
114327	1759.0	2617.0
440043	0.0	0.0
126308	2325.0	3414.0
440041	0.0	0.0
126306	11.0	28.0
151306	26.0	15.0
100128590	3.0	3.0
100128596	3.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	3.0	0.0
440027	24.0	21.0
440026	3253.0	2580.0
440023	0.0	0.0
10008	321.0	814.0
10007	2694.0	4686.0
10009	1762.0	4564.0
116984	3895.0	2932.0
116983	853.0	2143.0
151313	49.0	24.0
10000	3262.0	4308.0
128954	0.0	0.0
10002	26.0	9.0
10001	920.0	1085.0
10004	122.0	53.0
10003	40.0	63.0
10006	2401.0	3874.0
10005	871.0	1032.0
126370	0.0	0.0
285352	164.0	439.0
100128579	0.0	0.0
285359	53.0	70.0
126375	140.0	284.0
126374	462.0	2423.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2943.0	2790.0
285367	676.0	1247.0
285368	721.0	1732.0
100128569	182.0	101.0
126364	67.0	151.0
100128560	0.0	0.0
285370	0.0	0.0
285375	2.0	0.0
102682016	0.0	0.0
153932	7.0	1.0
344191	0.0	0.0
126353	32.0	2666.0
751071	71.0	196.0
442660	0.0	1.0
442661	1.0	0.0
106481286	0.0	0.0
106481287	0.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	19.0	22.0
106481282	0.0	0.0
285381	2077.0	1311.0
106481283	0.0	0.0
285382	206.0	169.0
106481280	0.0	0.0
165918	1165.0	1068.0
106481281	0.0	1.0
165904	9.0	5.0
285386	198.0	7617.0
138307	17.0	495.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	0.0	0.0
106481290	0.0	0.0
100128541	3.0	2.0
138311	603.0	2121.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	2474.0	3084.0
106481259	0.0	0.0
728716	1.0	0.0
126298	2589.0	2918.0
728710	0.0	0.0
126295	224.0	209.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	6.0	6.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	117.0	148.0
645318	1.0	0.0
645317	42.0	22.0
151242	12.0	20.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	29461.0	28848.0
100287908	0.0	0.0
645332	510.0	506.0
126282	256.0	844.0
100287902	2.0	3.0
163227	429.0	1709.0
100287900	0.0	0.0
163223	190.0	695.0
106481275	1.0	1.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	0.0	8.0
106481277	0.0	0.0
151258	3.0	81.0
106481278	0.0	0.0
645328	0.0	9.0
151254	19.0	563.0
645326	6.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	3.0	17.0
163259	214.0	265.0
645345	86.0	91.0
200403	4.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	737.0	442.0
106481237	0.0	0.0
106481238	0.0	2.0
728737	2.0	2.0
728732	6.0	2.0
728734	0.0	6.0
126272	291.0	321.0
106481242	0.0	0.0
107133511	1.0	1.0
114294	561.0	465.0
106481243	1.0	0.0
107133513	3.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	0.0
114299	72.0	13.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	19.0	23.0
728723	361.0	153.0
106481253	0.0	0.0
107133522	8.0	8.0
106481254	0.0	0.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	1.0	0.0
106481258	0.0	0.0
126259	0.0	4.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	10.0	50.0
645368	1.0	0.0
645367	0.0	4.0
106481217	0.0	0.0
200424	819.0	3279.0
106481218	0.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	14.0	4.0
645360	1.0	0.0
106481219	0.0	0.0
106481220	9.0	5.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	523.0	767.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	4.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	0.0
645387	187.0	309.0
645382	0.0	0.0
645381	76.0	6.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	5.0
106481207	0.0	4.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	1.0	4.0
106481209	0.0	0.0
3902	48.0	63.0
3903	249.0	363.0
106481210	0.0	0.0
3904	2.0	0.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	419.0	64.0
106481211	0.0	0.0
3909	118.0	269.0
106481212	0.0	0.0
684959	0.0	0.0
151234	13.0	4.0
151230	1322.0	1053.0
728798	0.0	5.0
3913	10659.0	26239.0
3914	136.0	16797.0
3915	16877.0	24215.0
3916	21105.0	23181.0
3918	8222.0	9332.0
3910	1401.0	2839.0
3911	14942.0	17094.0
3912	13999.0	10523.0
728782	9.0	8.0
728780	21.0	110.0
3924	6.0	19.0
3925	1811.0	8104.0
3927	7473.0	21572.0
3929	0.0	0.0
3920	10587.0	18965.0
3921	16850.0	39010.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	1.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	838.0	679.0
3937	608.0	720.0
3938	1.0	1.0
3939	15499.0	7619.0
3930	1397.0	1073.0
100873179	0.0	0.0
3931	239.0	589.0
3932	52.0	175.0
3933	0.0	0.0
3934	67.0	87.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	1.0
100873165	0.0	0.0
100287964	1.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	42.0	10.0
3947	10.0	1.0
3948	6.0	0.0
3949	708.0	2363.0
100873169	0.0	0.0
3940	2.0	0.0
100873168	0.0	0.0
3945	18622.0	19781.0
100873196	1.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	8.0
100873199	1.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	6.0	7.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	21.0	32.0
3958	977.0	20375.0
3959	31495.0	38451.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	275.0	467.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	150.0	126.0
3952	1.0	1.0
3953	313.0	533.0
3954	3340.0	2599.0
3955	150.0	298.0
3956	1898.0	7986.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	9.0	29.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	27.0	10.0
728746	0.0	0.0
728748	0.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	272.0	2407.0
1303	884.0	1029.0
107133502	0.0	0.0
1302	257.0	250.0
1301	16.0	3.0
1300	34.0	9.0
3960	17.0	41.0
3963	2.0	29.0
3964	1881.0	2620.0
1308	2258.0	4180.0
3965	450.0	615.0
1307	3202.0	11556.0
151295	15.0	58.0
1306	4185.0	2602.0
100189589	4.0	22.0
728774	1.0	0.0
728773	1.0	0.0
3980	2012.0	2351.0
100287932	2505.0	2121.0
3981	1034.0	703.0
728776	26.0	29.0
85508	0.0	557.0
105601840	0.0	0.0
85509	0.0	0.0
1316	26933.0	19431.0
1315	9889.0	10016.0
1314	19381.0	17098.0
1312	3565.0	4015.0
1311	119.0	36906.0
100329135	2.0	5.0
1310	4.0	34.0
574537	0.0	0.0
3972	2.0	1.0
3973	151.0	9.0
3975	1.0	1.0
3976	274.0	839.0
3977	12528.0	366.0
1318	70.0	37.0
3978	987.0	2853.0
1317	1978.0	1462.0
728763	14.0	69.0
3990	202.0	16.0
645313	1.0	50.0
3991	340.0	442.0
645312	0.0	0.0
3992	707.0	836.0
645311	1.0	0.0
728769	588.0	609.0
1330	0.0	0.0
1327	9921.0	12558.0
1326	398.0	193.0
1325	10.0	12.0
3982	0.0	0.0
3983	21679.0	16241.0
3984	2847.0	7515.0
3985	4337.0	5637.0
3987	2189.0	2314.0
3988	2694.0	2169.0
1329	4586.0	3937.0
116809	0.0	0.0
100128416	12.0	42.0
1340	3883.0	5244.0
1337	3193.0	3174.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	2418.0	3973.0
100128410	2.0	1.0
3995	348.0	464.0
100128412	0.0	0.0
3996	2057.0	3144.0
3998	14748.0	10987.0
1339	1.0	1.0
285440	2549.0	2010.0
285441	0.0	0.0
1352	738.0	609.0
1351	6001.0	4569.0
1350	8863.0	11256.0
1349	2963.0	2807.0
1348	0.0	0.0
1347	2711.0	2987.0
1346	289.0	83.0
1345	3109.0	3258.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	36.0	8.0
1363	25505.0	26557.0
1362	9779.0	7386.0
1361	14.0	2.0
1360	0.0	0.0
1359	0.0	3.0
1358	3.0	4.0
1357	1.0	1.0
1356	129.0	143.0
1355	2515.0	1982.0
1353	2372.0	1946.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	82.0	78.0
285464	854.0	783.0
100873200	0.0	1.0
777774	0.0	0.0
1374	4038.0	1712.0
1373	423.0	31.0
1371	570.0	919.0
1370	1.0	0.0
1369	0.0	0.0
1368	1423.0	1187.0
100873209	1.0	1.0
1366	7880.0	9633.0
1365	6205.0	4764.0
1364	13696.0	32419.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	2675.0	3573.0
116843	1385.0	487.0
1384	3463.0	2648.0
116842	30.0	50.0
1382	1494.0	5529.0
116844	33.0	198.0
1381	6417.0	91.0
1380	9.0	12.0
440176	3.0	7.0
440184	0.0	3.0
1379	1.0	0.0
1378	11.0	12.0
1376	1428.0	985.0
1375	23.0	156.0
128821	0.0	1.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	1.0	48.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	79.0	210.0
1396	217.0	312.0
1395	24.0	81.0
1394	2.0	48.0
1393	85.0	15.0
1392	1.0	4.0
285407	9.0	7.0
116835	554.0	340.0
1390	2973.0	866.0
1389	6972.0	5970.0
1388	7305.0	8437.0
1387	8379.0	9968.0
116841	1924.0	2150.0
1386	4233.0	4192.0
116840	2430.0	2786.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	2.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	1.0	0.0
100873251	1.0	0.0
100873250	0.0	1.0
116828	49.0	148.0
100873255	0.0	0.0
100873254	353.0	332.0
100873253	0.0	0.0
285412	1.0	2.0
100873252	0.0	0.0
100287898	169.0	84.0
100287895	0.0	0.0
285419	14.0	19.0
1399	5126.0	5413.0
1398	6147.0	8620.0
1397	8497.0	11555.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	5.0	3.0
100873256	0.0	0.0
100873240	0.0	3.0
100873244	0.0	0.0
100873243	1.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	67.0	114.0
285429	12.0	6.0
100287880	0.0	0.0
440193	283.0	2396.0
100873248	0.0	0.0
100873247	0.0	0.0
100873246	0.0	0.0
100873245	0.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	36346.0	12662.0
153830	3043.0	7064.0
645280	1.0	1.0
440138	853.0	403.0
440132	5.0	10.0
440142	2.0	7.0
10139	1911.0	2055.0
126208	1315.0	1610.0
126206	0.0	0.0
126205	0.0	0.0
107133497	90.0	10.0
126204	0.0	0.0
107133499	0.0	0.0
128866	7652.0	8043.0
10131	1775.0	1816.0
10134	12241.0	11279.0
107133494	0.0	0.0
10133	1814.0	2806.0
128869	1554.0	1929.0
10136	0.0	0.0
10135	1706.0	2197.0
100128493	0.0	0.0
103021294	25.0	119.0
10138	1001.0	1808.0
100128496	0.0	0.0
10137	8184.0	5658.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	8.0
10140	23619.0	8981.0
128864	22.0	20.0
440125	0.0	0.0
440131	3.0	3.0
10143	0.0	0.0
128854	435.0	1322.0
10142	7240.0	7110.0
10144	4025.0	7551.0
10147	5920.0	4682.0
100128483	2.0	0.0
10146	8769.0	7814.0
128859	0.0	0.0
10149	229.0	1024.0
10148	27.0	85.0
128853	461.0	110.0
440159	0.0	0.0
10117	1.0	0.0
440163	6.0	1.0
10110	26.0	122.0
10112	61.0	201.0
10111	4037.0	4334.0
10114	10817.0	9518.0
10113	2316.0	1801.0
128848	0.0	0.0
10116	5184.0	4545.0
165829	4.0	3.0
100128469	31.0	23.0
153842	0.0	3.0
440145	931.0	826.0
10129	1320.0	963.0
440153	0.0	0.0
10128	5905.0	5279.0
100033799	0.0	0.0
107133486	17.0	18.0
10121	5804.0	6088.0
100128465	0.0	0.0
10120	4769.0	5074.0
10123	167.0	861.0
138234	4.0	2.0
10125	31.0	863.0
10124	760.0	524.0
10127	1754.0	1800.0
10126	2391.0	1971.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	71.0	65.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	3.0	7.0
106481182	0.0	7.0
285489	8.0	4509.0
100128448	1.0	0.0
126242	1.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	11471.0	9645.0
106481199	1.0	0.0
10109	6308.0	9040.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2032.0	2552.0
10100	90.0	141.0
10103	15666.0	10709.0
106481194	0.0	0.0
10102	1235.0	963.0
106481195	0.0	0.0
10105	2719.0	934.0
285492	1.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	395.0	644.0
440119	28.0	38.0
126235	3.0	0.0
126231	195.0	173.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	100.0	96.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	52.0	24.0
106481167	1.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	2.0
106481160	0.0	2.0
100128427	0.0	0.0
440107	0.0	0.0
440104	1270.0	1021.0
106481176	0.0	2.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	0.0	0.0
128876	0.0	1.0
100128420	0.0	0.0
100128423	1.0	4.0
128879	0.0	2.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	28.0	5.0
10090	6014.0	4175.0
10093	5034.0	6527.0
10092	5476.0	8306.0
10095	5178.0	6105.0
645204	0.0	3.0
10094	4517.0	7793.0
645203	17.0	1.0
10097	10449.0	11121.0
10096	5893.0	8225.0
645201	0.0	0.0
163115	265.0	95.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	5.0
106481143	0.0	0.0
114194	0.0	0.0
138162	677.0	225.0
106481144	0.0	0.0
114195	1.0	0.0
106481141	1.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	7.0	21.0
106481145	0.0	0.0
151126	22.0	3.0
106481146	0.0	0.0
10099	13623.0	16595.0
10098	3236.0	13526.0
114190	0.0	0.0
106481140	0.0	1.0
114192	0.0	0.0
645212	658.0	1198.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
