id	25b57a17-29ab-41f6-8809-45cf5b58a329	99aa28e6-25ae-4137-adbd-339cd07b1bba
5050	902.0	2230.0
5051	3216.0	2105.0
5049	9931.0	6788.0
55911	220.0	674.0
55917	1935.0	1023.0
100420224	1.0	4.0
55916	1050.0	520.0
100420223	0.0	0.0
101929690	0.0	0.0
100422880	0.0	0.0
55915	3145.0	2179.0
100422881	1.0	0.0
55914	7879.0	5278.0
5063	1614.0	24.0
100422894	0.0	0.0
5064	1374.0	5187.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	17145.0	21334.0
5067	512.0	20.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	116.0	248.0
100419246	0.0	0.0
254050	313.0	116.0
5062	6090.0	4116.0
55920	4291.0	5222.0
254048	3659.0	1070.0
55924	776.0	352.0
55922	798.0	745.0
100422891	0.0	0.0
100422892	0.0	1.0
5074	5142.0	2952.0
5075	209.0	1.0
5076	9.0	0.0
5077	1.0	0.0
55929	3878.0	2953.0
5078	0.0	0.0
101929620	0.0	0.0
5079	5.0	3.0
101929624	8.0	0.0
254065	1724.0	482.0
101929623	9.0	11.0
5071	546.0	135.0
5073	5282.0	3445.0
55930	6632.0	3023.0
55937	331.0	138.0
100420253	9.0	1.0
5087	11969.0	5053.0
5088	7.0	0.0
5089	7773.0	3636.0
5080	213.0	95.0
5081	2.0	0.0
101929639	54.0	47.0
5082	1676.0	920.0
256691	1493.0	188.0
5083	78.0	117.0
101929637	0.0	0.0
102725541	2.0	1.0
79913	825.0	444.0
79912	1534.0	1071.0
79915	186.0	98.0
100420259	1.0	2.0
100420258	24.0	4.0
100420257	1.0	6.0
79917	844.0	1073.0
79919	8.0	34.0
79918	1624.0	595.0
5096	3855.0	2490.0
5097	3527.0	3508.0
5098	968.0	106.0
5099	1586.0	985.0
100420260	0.0	0.0
254042	534.0	261.0
5090	6301.0	2472.0
5091	1840.0	5658.0
5092	6141.0	6315.0
5093	15968.0	7186.0
5094	31138.0	29574.0
5095	3027.0	1302.0
100270899	0.0	0.0
100270895	1.0	1.0
79902	2193.0	2032.0
55957	287.0	268.0
79901	48023.0	13062.0
100270891	1.0	1.0
55954	1803.0	1483.0
79903	2217.0	1636.0
100420269	0.0	0.0
79906	2120.0	995.0
79905	110.0	54.0
79908	26.0	1.0
55959	6681.0	5627.0
55958	5025.0	2012.0
112724	1458.0	623.0
100420275	1.0	0.0
90288	385.0	62.0
28338	0.0	0.0
28339	0.0	0.0
254099	0.0	0.0
28337	0.0	0.0
106736475	0.0	0.0
653590	1.0	2.0
28334	0.0	0.0
28335	0.0	0.0
100420281	1.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	19.0
28348	0.0	0.0
90271	322.0	463.0
90273	39.0	27.0
112714	2.0	0.0
28341	0.0	0.0
28342	0.0	2.0
28340	0.0	0.0
653583	548.0	440.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	6.0	0.0
28316	14.0	121.0
28317	0.0	0.0
28314	0.0	0.0
28315	0.0	2.0
28318	1.0	5.0
112703	190.0	388.0
28312	0.0	0.0
28313	0.0	0.0
101929602	10.0	1.0
653598	0.0	1.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	100.0	80.0
28329	0.0	0.0
28320	0.0	0.0
401898	0.0	0.0
112770	2104.0	2929.0
105377820	0.0	0.0
112755	19.0	111.0
112752	2947.0	2369.0
28305	0.0	2.0
28306	0.0	2.0
28304	0.0	1.0
28309	0.0	0.0
28307	1.0	6.0
28301	0.0	1.0
28300	0.0	1.0
124739	450.0	296.0
112744	0.0	0.0
388403	3257.0	2004.0
388401	0.0	0.0
388407	18.0	2.0
376412	35.0	1.0
653509	0.0	0.0
90441	2500.0	4145.0
388551	2.0	0.0
388552	1009.0	508.0
122011	9.0	0.0
148641	102.0	44.0
102216342	3.0	0.0
388550	0.0	0.0
102216341	0.0	0.0
653505	0.0	1.0
641518	54.0	15.0
641517	0.0	0.0
641515	0.0	0.0
388536	659.0	327.0
388533	23.0	13.0
388531	30.0	26.0
148645	2.0	3.0
388532	4.0	2.0
340595	18.0	319.0
340596	52.0	9.0
90427	5846.0	3151.0
340598	1.0	1.0
161635	18.0	0.0
340591	428.0	238.0
388574	47.0	26.0
388569	528.0	318.0
388566	1189.0	649.0
388567	317.0	217.0
388564	327.0	580.0
124641	0.0	0.0
90459	747.0	645.0
653519	185.0	145.0
388561	1080.0	443.0
388559	32.0	3.0
124637	734.0	36.0
388558	1141.0	400.0
388555	0.0	0.0
388553	2.0	0.0
701	70.0	91.0
340571	0.0	0.0
705	779.0	643.0
706	3440.0	8180.0
340578	3.0	0.0
708	4414.0	3971.0
100505881	3327.0	1181.0
90485	350.0	127.0
90488	6650.0	3484.0
220717	172.0	279.0
100529855	27.0	4.0
388595	1.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	625.0	348.0
90480	3312.0	5662.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	2.0	0.0
653550	0.0	0.0
28499	0.0	0.0
388588	390.0	1126.0
710	10519.0	5871.0
28497	1.0	0.0
28498	0.0	0.0
653553	30.0	83.0
711	0.0	0.0
712	2000.0	4201.0
340562	1.0	0.0
713	1715.0	3241.0
714	1350.0	1697.0
641556	0.0	0.0
715	7794.0	3404.0
716	9483.0	1875.0
28491	0.0	0.0
717	117.0	376.0
28492	0.0	0.0
718	6799.0	10324.0
719	185.0	286.0
28490	0.0	0.0
100505876	4237.0	3559.0
219731	458.0	6.0
100505877	2.0	0.0
100505875	13.0	3.0
122042	9.0	3.0
388585	7.0	27.0
388581	25.0	183.0
122038	0.0	0.0
388579	0.0	0.0
720	672.0	409.0
721	2241.0	2068.0
722	6.0	0.0
724	0.0	0.0
725	3.0	2.0
726	1019.0	266.0
100505879	2.0	0.0
727	516.0	245.0
728	297.0	280.0
729	94.0	0.0
340554	452.0	28.0
219743	2292.0	1397.0
339562	0.0	0.0
653566	62.0	27.0
653567	9.0	41.0
28479	2.0	3.0
339559	381.0	209.0
28473	0.0	12.0
28474	13.0	130.0
28471	0.0	12.0
340547	8.0	246.0
730	3287.0	430.0
28477	0.0	0.0
731	1.0	4.0
28478	0.0	4.0
732	0.0	7.0
28475	0.0	0.0
124685	3.0	7.0
733	54.0	32.0
28476	0.0	0.0
734	2439.0	2651.0
735	0.0	1.0
738	8260.0	5392.0
340544	100.0	17.0
219738	671.0	684.0
28470	0.0	14.0
340542	2693.0	1130.0
219736	275.0	292.0
340543	392.0	2.0
136647	2088.0	1585.0
100505894	508.0	354.0
100505892	0.0	0.0
100505893	0.0	0.0
219752	0.0	0.0
7710	1986.0	379.0
653557	3.0	7.0
100505890	0.0	0.0
7709	2444.0	1620.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	8687.0	5033.0
28483	0.0	4.0
741	1147.0	1236.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	5300.0	3.0
28487	0.0	0.0
7701	2166.0	662.0
745	66.0	85.0
7700	824.0	171.0
746	5316.0	6993.0
747	366.0	216.0
7703	4392.0	2849.0
7702	1054.0	599.0
340533	312.0	25.0
7705	7123.0	3019.0
28480	0.0	0.0
7704	2045.0	239.0
219749	1405.0	535.0
28481	0.0	5.0
7707	10154.0	2682.0
7706	3648.0	2130.0
339541	70.0	62.0
100270879	10.0	0.0
171017	2649.0	693.0
768215	0.0	0.0
340526	3013.0	2535.0
340527	194.0	93.0
100270887	1.0	1.0
146059	1443.0	709.0
768217	0.0	0.0
750	9.0	1.0
768216	0.0	0.0
768211	433.0	73.0
752	601.0	1072.0
753	1635.0	483.0
171019	0.0	0.0
754	29745.0	24226.0
768213	0.0	0.0
755	4276.0	3193.0
340529	1.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	63.0	5.0
757	15204.0	5473.0
7711	335.0	61.0
758	0.0	0.0
100270880	0.0	0.0
100505845	0.0	0.0
759	1.0	5.0
7716	7864.0	3746.0
134082	0.0	0.0
134083	0.0	1.0
158055	93.0	30.0
7718	344.0	441.0
158056	1143.0	542.0
158038	340.0	3.0
7730	0.0	1.0
100505832	290.0	7.0
7732	56.0	13.0
219771	9246.0	5602.0
219770	2.0	1.0
100270868	1.0	0.0
100270869	0.0	0.0
339535	151.0	486.0
340515	1.0	0.0
100270875	0.0	0.0
760	324.0	179.0
256714	10.0	41.0
100270876	0.0	0.0
761	461.0	350.0
768206	61.0	21.0
762	1392.0	5.0
763	66.0	8.0
100270871	0.0	0.0
256710	29.0	5.0
100270872	2.0	3.0
764	0.0	0.0
765	0.0	0.0
100270873	5.0	9.0
766	9.0	46.0
100270874	0.0	0.0
767	50.0	8.0
768	12.0	0.0
732275	0.0	0.0
100270870	1.0	1.0
100505835	9.0	0.0
7727	998.0	729.0
158046	32.0	60.0
7726	5717.0	2416.0
7728	1698.0	421.0
100505839	3.0	8.0
7741	1724.0	562.0
100505865	36.0	23.0
7743	2346.0	821.0
339521	0.0	0.0
100270857	0.0	0.0
339524	95.0	6.0
770	1925.0	4145.0
100270864	0.0	0.0
771	559.0	296.0
205147	26.0	2.0
773	90.0	20.0
100270867	0.0	0.0
774	560.0	9.0
340508	8.0	1.0
775	257.0	86.0
776	1261.0	154.0
777	20.0	5.0
778	56.0	32.0
100505869	12.0	6.0
779	5.0	0.0
7733	1296.0	377.0
7738	991.0	338.0
7737	988.0	1180.0
340501	7.0	0.0
7739	4836.0	1534.0
158078	2946.0	1345.0
7750	9459.0	2881.0
7752	667.0	314.0
100505854	1789.0	1014.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	2587.0	937.0
7753	1193.0	530.0
219793	0.0	0.0
219790	165.0	78.0
122060	1261.0	556.0
100270846	0.0	0.0
339512	3.0	0.0
100270847	2.0	0.0
100270848	0.0	0.0
780	36799.0	24407.0
781	5265.0	1282.0
100270853	3.0	2.0
782	675.0	548.0
339505	0.0	3.0
783	112.0	17.0
103689912	50.0	15.0
784	1278.0	1176.0
103689911	47.0	3.0
785	186.0	11.0
786	2.0	2.0
100270850	2.0	6.0
100270851	3.0	1.0
788	1415.0	474.0
100270852	1.0	1.0
7745	3962.0	868.0
789	0.0	0.0
103689918	1.0	0.0
103689917	4.0	0.0
732253	0.0	0.0
158062	38.0	120.0
7746	936.0	594.0
171024	2240.0	481.0
7748	1647.0	1263.0
171023	6327.0	2110.0
103689913	0.0	0.0
171022	132.0	1503.0
158067	738.0	479.0
103689915	2.0	0.0
7761	688.0	175.0
7760	1748.0	1336.0
7763	14592.0	7160.0
5100	110.0	197.0
7762	145.0	117.0
5101	423.0	114.0
7764	4033.0	3749.0
100270839	4.0	8.0
339500	1388.0	338.0
100270835	0.0	0.0
339501	0.0	0.0
100270836	0.0	0.0
790	3782.0	1625.0
100270837	0.0	0.0
100270838	0.0	0.0
793	17.0	0.0
794	2.0	2.0
100270844	0.0	0.0
795	0.0	0.0
796	2.0	88.0
797	9.0	12.0
100270840	12.0	9.0
798	0.0	0.0
799	2.0	2.0
100270841	11.0	4.0
7756	8283.0	5443.0
7755	1203.0	1241.0
7757	461.0	274.0
101929580	43.0	7.0
158011	0.0	0.0
100505806	636.0	224.0
7770	1105.0	431.0
101929581	3.0	0.0
7772	1732.0	384.0
7771	894.0	292.0
5110	6507.0	5488.0
101929582	0.0	0.0
5111	3974.0	6250.0
7773	762.0	277.0
7776	1554.0	386.0
7775	696.0	433.0
101929589	0.0	0.0
100419416	1.0	0.0
100270832	9.0	10.0
100270833	5.0	11.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	84.0	1.0
7767	979.0	667.0
5105	7.0	0.0
7766	221.0	76.0
5106	3298.0	3726.0
7769	2207.0	1324.0
100420401	2.0	0.0
7768	684.0	179.0
5108	13976.0	7254.0
101929590	0.0	0.0
101929591	15.0	1.0
7781	17.0	95.0
7780	1470.0	9977.0
7783	1.0	3.0
7782	1407.0	423.0
5121	13184.0	2241.0
5122	33.0	3.0
7784	277.0	425.0
5125	1470.0	617.0
7786	767.0	343.0
90423	482.0	180.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	1.0	0.0
100270823	3.0	1.0
100420415	65.0	77.0
5116	3300.0	1254.0
100420414	7.0	0.0
100505826	34.0	18.0
90417	1230.0	944.0
5118	1595.0	849.0
90416	1597.0	723.0
7779	6070.0	3228.0
100420412	0.0	0.0
5119	8177.0	7837.0
158035	6.0	0.0
100420410	0.0	0.0
7791	6453.0	10123.0
5130	3858.0	2442.0
5132	5.0	0.0
90411	24085.0	7039.0
5133	92.0	40.0
5134	3824.0	2790.0
90410	2306.0	1496.0
7798	3438.0	1585.0
5136	6330.0	3701.0
146053	79.0	165.0
146050	1850.0	579.0
146057	1780.0	439.0
103091864	65.0	94.0
103091863	0.0	0.0
5126	1683.0	14489.0
7789	631.0	143.0
5127	6843.0	8372.0
5128	1907.0	922.0
100505812	202.0	122.0
5129	2136.0	1648.0
90407	1661.0	3493.0
5140	74.0	31.0
100422971	2.0	0.0
5141	3148.0	923.0
100422972	0.0	0.0
5142	2250.0	175.0
100422973	0.0	0.0
5143	142.0	4955.0
100422974	7.0	1.0
5144	2813.0	251.0
100422975	0.0	0.0
5145	3.0	2.0
5146	26.0	20.0
100422977	0.0	0.0
101929530	1.0	0.0
5147	1321.0	668.0
100422978	0.0	0.0
100422979	2.0	0.0
101929539	36.0	13.0
100419324	1.0	0.0
254128	1005.0	556.0
254122	50.0	29.0
5137	165.0	168.0
7799	9078.0	1848.0
5138	1470.0	277.0
5139	401.0	40.0
100422970	0.0	0.0
5151	2768.0	790.0
100422982	0.0	0.0
5152	677.0	3943.0
100422983	0.0	0.0
5153	225.0	83.0
100422984	0.0	0.0
5154	409.0	981.0
100422985	0.0	0.0
5155	1842.0	711.0
100422986	0.0	0.0
5156	864.0	127.0
100422987	1.0	0.0
5157	6657.0	2804.0
100422988	0.0	0.0
5158	1622.0	730.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	12.0	2.0
5150	2529.0	785.0
100049076	70.0	1.0
5148	17.0	33.0
5149	1.0	0.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	4869.0	4016.0
100422993	0.0	0.0
5163	867.0	357.0
100422994	0.0	0.0
5164	3793.0	1968.0
100422995	0.0	0.0
5165	176.0	235.0
100422996	0.0	0.0
5166	9680.0	2937.0
100422997	1.0	0.0
5167	8894.0	5631.0
5168	1892.0	505.0
5169	32.0	17.0
101929559	2.0	0.0
101929557	0.0	0.0
5160	6731.0	4540.0
5161	0.0	0.0
256764	21043.0	1063.0
254100	169.0	71.0
254102	1237.0	3150.0
5159	2414.0	494.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	0.0	1.0
5173	0.0	6.0
100420341	99.0	58.0
5174	20.0	8.0
5175	11052.0	3665.0
5176	5084.0	1013.0
5178	3345.0	168.0
5179	5.0	12.0
5170	4151.0	1575.0
5172	90456.0	1555.0
100420342	0.0	0.0
5184	7274.0	4297.0
5187	15003.0	3822.0
5188	1441.0	964.0
5189	3348.0	1034.0
254173	3.0	16.0
254170	3112.0	1314.0
100420359	1.0	3.0
100420358	5.0	2.0
100420356	0.0	0.0
100420354	0.0	0.0
5195	1838.0	1725.0
5196	9.0	2.0
5197	3.0	1.0
5198	1672.0	730.0
5199	86.0	113.0
254187	184.0	51.0
5190	4396.0	3995.0
5191	1174.0	1402.0
5192	1512.0	1180.0
5193	1567.0	490.0
5194	3256.0	1726.0
100270790	8.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	0.0
105375380	0.0	0.0
53400	1.0	0.0
53405	1231.0	638.0
100420377	0.0	0.0
53409	1.0	1.0
100420376	0.0	0.0
53407	1953.0	1393.0
100419392	0.0	0.0
100419391	5.0	2.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	0.0
254158	17.0	5.0
53410	1.0	1.0
768220	4.0	2.0
100420393	0.0	0.0
100420392	0.0	0.0
112609	43.0	5.0
28457	0.0	8.0
28458	4.0	30.0
28452	0.0	4.0
28450	20.0	158.0
28455	7.0	42.0
28453	0.0	0.0
28454	10.0	33.0
90390	776.0	666.0
28468	37.0	449.0
653458	0.0	0.0
28469	1.0	0.0
101340251	2.0	0.0
101340250	0.0	0.0
101340252	1.0	0.0
28462	0.0	0.0
28463	0.0	68.0
28461	4.0	12.0
28466	0.0	12.0
28467	18.0	52.0
653464	271.0	189.0
28464	0.0	27.0
28465	20.0	1665.0
653489	9.0	0.0
28438	0.0	0.0
28435	0.0	0.0
28439	34.0	176.0
653492	0.0	7.0
28430	0.0	0.0
28433	0.0	0.0
28434	29.0	170.0
28431	0.0	1.0
28432	0.0	11.0
28448	30.0	144.0
28449	5.0	56.0
28446	1.0	5.0
28447	0.0	2.0
28440	0.0	0.0
28441	0.0	0.0
653483	91.0	124.0
28444	18.0	134.0
28445	2.0	5.0
28442	108.0	607.0
653486	0.0	0.0
28443	0.0	1.0
28415	1.0	6.0
28416	0.0	1.0
28413	0.0	0.0
28414	5.0	10.0
28419	1.0	3.0
28417	6.0	7.0
28418	0.0	0.0
124626	0.0	2.0
388503	0.0	0.0
28411	0.0	4.0
28412	6.0	44.0
28410	15.0	27.0
388507	422.0	183.0
653499	24.0	16.0
28426	1.0	31.0
28427	0.0	0.0
28424	2.0	19.0
28425	1.0	6.0
28428	0.0	11.0
28429	0.0	3.0
28422	0.0	0.0
28423	11.0	118.0
28420	22.0	97.0
28421	0.0	3.0
102723099	12.0	11.0
388524	1.0	1.0
124602	678.0	13.0
388523	110.0	1.0
112611	1141.0	474.0
28405	0.0	1.0
28408	40.0	151.0
28409	14.0	32.0
112616	1418.0	2083.0
28406	0.0	1.0
28407	0.0	0.0
388514	6.0	1.0
28400	6.0	71.0
388512	3.0	2.0
28401	1.0	4.0
134359	755.0	464.0
158326	118.0	0.0
339263	398.0	110.0
401730	0.0	0.0
146336	0.0	1.0
401725	0.0	0.0
401720	20.0	24.0
90557	619.0	1030.0
90550	1239.0	1464.0
158314	6.0	171.0
106478999	2.0	0.0
106478998	1.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	1.0	0.0
106478993	0.0	0.0
339256	0.0	1.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	4.0	2.0
339258	0.0	0.0
106478990	0.0	0.0
800	19918.0	11730.0
801	21041.0	15612.0
802	1.0	0.0
342892	148.0	66.0
804	0.0	0.0
805	40971.0	54716.0
342898	1.0	0.0
342897	109.0	15.0
806	32.0	9.0
401718	9.0	2.0
807	2.0	2.0
401717	6.0	10.0
808	22722.0	14173.0
158345	59.0	95.0
339240	0.0	0.0
90586	5.0	0.0
339241	0.0	0.0
90589	20.0	3.0
378884	221.0	96.0
339244	0.0	0.0
653404	0.0	0.0
90580	771.0	1252.0
391825	0.0	0.0
391827	1.0	2.0
810	2.0	1.0
811	123007.0	43883.0
340221	3.0	0.0
813	10340.0	6329.0
814	50.0	11.0
815	1.0	0.0
816	4318.0	4077.0
401708	1.0	1.0
817	3369.0	4181.0
818	2338.0	975.0
819	3258.0	3851.0
90576	288.0	115.0
339230	1507.0	1233.0
339231	1745.0	1802.0
339229	1457.0	1742.0
122335	0.0	0.0
124997	2352.0	1485.0
340217	0.0	0.0
124995	3688.0	3494.0
378881	0.0	0.0
820	29.0	51.0
821	90988.0	22335.0
822	15599.0	36234.0
823	18070.0	18800.0
824	16673.0	19728.0
825	63.0	39.0
826	22615.0	32479.0
827	254.0	3.0
134391	0.0	0.0
829	6162.0	6266.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	11.0	2.0
106478966	0.0	0.0
106478965	2.0	2.0
161931	7.0	2.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	0.0	1.0
106478962	2.0	3.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	2.0	0.0
653427	0.0	0.0
340205	4.0	13.0
340206	0.0	2.0
388228	1292.0	421.0
830	11071.0	8643.0
831	15865.0	18642.0
832	16057.0	12386.0
833	6114.0	3847.0
834	440.0	331.0
835	2406.0	942.0
836	1402.0	1205.0
837	857.0	426.0
838	2.0	2.0
342865	0.0	0.0
340204	1.0	3.0
839	1018.0	1496.0
90594	833.0	377.0
100505993	0.0	0.0
106478959	0.0	0.0
106478958	1.0	0.0
100505994	15.0	178.0
106478957	7.0	2.0
106478956	1.0	0.0
641451	0.0	0.0
106478955	0.0	0.0
106478954	4.0	0.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	105.0	72.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	7.0	5.0
90592	745.0	325.0
7809	0.0	0.0
840	1119.0	835.0
841	858.0	502.0
842	1860.0	1043.0
843	1067.0	757.0
844	7.0	6.0
136991	0.0	0.0
845	293.0	14.0
342850	2.0	0.0
846	0.0	0.0
7802	5746.0	1009.0
847	27861.0	14835.0
7804	12004.0	1116.0
7803	8285.0	6685.0
7805	3221.0	5406.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	916.0	1610.0
106478986	0.0	0.0
106478985	16.0	1.0
106478984	0.0	1.0
388254	1.0	0.0
106478983	0.0	0.0
388255	0.0	2.0
106478982	1.0	0.0
339201	850.0	567.0
653447	1139.0	637.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	2.0	0.0
7818	5319.0	5792.0
28595	2.0	0.0
148979	47.0	18.0
28592	5.0	2.0
28593	0.0	0.0
28599	0.0	0.0
401744	0.0	0.0
28597	0.0	1.0
401742	0.0	0.0
641455	0.0	0.0
7813	2314.0	1113.0
857	30521.0	11374.0
641457	0.0	1.0
7812	54878.0	29551.0
858	19831.0	16064.0
641456	0.0	2.0
859	3.0	0.0
28591	0.0	0.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	7.0	1.0
106478976	1.0	1.0
106478975	2.0	0.0
106478974	1.0	0.0
106478973	20.0	2.0
106478972	16.0	0.0
653435	1.0	1.0
106478971	6.0	3.0
653436	48.0	1.0
106478970	0.0	0.0
653437	9.0	0.0
146330	3467.0	1633.0
146325	1.0	1.0
860	124.0	1019.0
861	598.0	4124.0
862	724.0	26.0
653440	489.0	429.0
863	255.0	82.0
653441	108.0	8.0
864	188.0	288.0
865	3199.0	3211.0
866	0.0	0.0
867	1965.0	1210.0
868	3014.0	981.0
869	132.0	8667.0
134353	483.0	276.0
641467	53.0	15.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	4.0	4.0
219402	2711.0	2166.0
106478923	0.0	0.0
7840	3656.0	831.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	1.0	1.0
7841	4693.0	3942.0
388276	0.0	0.0
388275	5.0	2.0
388272	617.0	369.0
871	7170.0	7011.0
873	5007.0	3649.0
874	141.0	694.0
875	144.0	40.0
7832	34753.0	6295.0
100505967	0.0	0.0
7837	1058.0	388.0
106478919	1.0	1.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	1.0	0.0
106478915	0.0	1.0
106478914	0.0	0.0
106478913	1.0	0.0
106478912	0.0	0.0
7851	441.0	147.0
106478911	0.0	0.0
100505953	1.0	0.0
7850	48.0	38.0
106478910	0.0	0.0
7852	743.0	403.0
100270754	0.0	0.0
881	8.0	8.0
100270755	1.0	0.0
883	801.0	785.0
885	3.0	0.0
886	0.0	0.0
887	44.0	33.0
100270753	1.0	0.0
7844	2508.0	2005.0
889	4231.0	1108.0
7846	3597.0	7426.0
106478909	0.0	0.0
219409	0.0	0.0
7849	140386.0	29778.0
220416	0.0	3.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	3055.0	1241.0
106478944	0.0	0.0
100174857	0.0	8.0
106478943	10.0	36.0
5201	4184.0	5137.0
106478942	3.0	4.0
5202	2435.0	3854.0
106478941	0.0	0.0
106478940	0.0	0.0
890	104.0	92.0
891	1157.0	899.0
892	5907.0	3686.0
894	9370.0	21262.0
342808	0.0	1.0
895	0.0	0.0
896	6328.0	14398.0
388289	2.0	0.0
897	3.0	1.0
898	225.0	243.0
899	326.0	231.0
7855	4999.0	1513.0
7857	44.0	23.0
171392	817.0	289.0
100505989	0.0	0.0
106478939	1.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	8442.0	1419.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	16.0	4.0
5210	327.0	211.0
7873	8157.0	3139.0
100505975	45.0	16.0
106478933	0.0	0.0
5211	11823.0	9943.0
106478932	0.0	0.0
219432	0.0	0.0
5212	96.0	0.0
106478931	0.0	0.0
5213	5382.0	1823.0
219431	0.0	0.0
7874	10374.0	4262.0
106478930	0.0	0.0
388284	377.0	70.0
171389	3.0	2.0
100420508	0.0	0.0
100420505	39.0	19.0
105377595	19.0	4.0
5203	951.0	1232.0
7866	4273.0	3552.0
100420503	0.0	3.0
5204	26190.0	33783.0
100420502	7.0	1.0
5205	8139.0	3932.0
100420501	0.0	0.0
7867	9782.0	21015.0
5207	60.0	6.0
7869	2769.0	2855.0
5208	11682.0	2215.0
106478929	0.0	0.0
5209	822.0	900.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	5123.0	148.0
7884	3092.0	3646.0
219445	0.0	0.0
5222	131.0	7.0
90523	139.0	87.0
5223	2204.0	1539.0
5224	0.0	0.0
90522	1737.0	2435.0
100419521	3.0	5.0
220433	30.0	23.0
146378	0.0	0.0
100420519	2.0	0.0
5214	9570.0	13485.0
158373	159.0	67.0
7879	26301.0	21833.0
5216	20862.0	36585.0
100420512	0.0	0.0
5217	19261.0	8045.0
5218	3754.0	1976.0
158376	58.0	30.0
100505929	0.0	0.0
158358	3624.0	993.0
5230	25073.0	13535.0
220429	0.0	0.0
5232	1.0	0.0
5233	7.0	1.0
101929467	0.0	2.0
219453	0.0	0.0
100270709	0.0	0.0
146395	48.0	5.0
100505919	0.0	0.0
100420527	9.0	4.0
100420526	3.0	0.0
5225	0.0	0.0
5226	12210.0	5591.0
100505911	132.0	51.0
5228	11938.0	1269.0
90507	5397.0	6066.0
5229	2409.0	808.0
90506	264.0	235.0
5241	155.0	475.0
219469	0.0	0.0
101929471	0.0	0.0
5243	447.0	40.0
5244	38.0	21.0
101929478	0.0	0.0
5245	8413.0	8637.0
219464	0.0	0.0
5246	1.0	0.0
5236	4231.0	4042.0
5238	3099.0	1893.0
5239	1419.0	82.0
100505945	8.0	0.0
158399	409.0	140.0
5250	23131.0	28610.0
101929484	11.0	10.0
5251	204.0	56.0
5252	12402.0	8728.0
219479	0.0	0.0
5253	7431.0	2215.0
5255	1539.0	1363.0
219477	0.0	0.0
5256	3746.0	1637.0
5257	9469.0	3649.0
220441	467.0	53.0
100419558	0.0	0.0
100419554	1.0	0.0
90525	748.0	1674.0
158383	7.0	1.0
100420546	6.0	3.0
90527	8277.0	4131.0
158381	49.0	42.0
100505933	66.0	11.0
90529	1194.0	1000.0
5261	2603.0	3311.0
5264	6280.0	5254.0
5265	4329.0	216089.0
5266	8.0	12.0
5267	0.0	0.0
219487	0.0	0.0
5268	3.0	14.0
101929410	33.0	6.0
219484	0.0	0.0
219482	0.0	0.0
5260	138.0	42.0
5258	0.0	0.0
5259	2.0	1.0
5272	1115.0	334.0
5273	0.0	11.0
