id	6a12fc1f-9ef6-48fb-8706-f7d82b86407b	73a8acb0-feba-4c0d-b67a-a1f26d046b0b
785	160.0	83.0
786	0.0	0.0
100270850	5.0	2.0
100270851	6.0	4.0
788	1361.0	1070.0
100270852	0.0	2.0
7745	3055.0	2591.0
789	0.0	0.0
103689918	0.0	0.0
103689917	1.0	0.0
732253	0.0	1.0
158062	77.0	216.0
7746	778.0	791.0
171024	2294.0	5606.0
7748	1207.0	835.0
171023	4240.0	4841.0
103689913	0.0	0.0
171022	27.0	83.0
158067	374.0	350.0
103689915	2.0	0.0
7761	283.0	172.0
7760	1030.0	1434.0
7763	12706.0	12922.0
5100	61.0	31.0
7762	89.0	76.0
5101	180.0	95.0
7764	3079.0	3431.0
100270839	7.0	6.0
339500	1138.0	748.0
100270835	2.0	0.0
339501	0.0	0.0
100270836	1.0	1.0
790	3280.0	2295.0
100270837	0.0	0.0
100270838	0.0	0.0
793	12.0	7.0
794	17.0	39.0
100270844	1.0	0.0
795	1.0	0.0
796	5.0	478.0
797	59.0	101.0
100270840	19.0	10.0
798	0.0	0.0
799	6.0	8.0
100270841	4.0	8.0
7756	6989.0	7777.0
7755	745.0	1045.0
7757	296.0	488.0
101929580	31.0	25.0
158011	0.0	0.0
100505806	323.0	266.0
7770	855.0	705.0
101929581	3.0	4.0
7772	1072.0	734.0
7771	480.0	413.0
5110	4493.0	4699.0
101929582	0.0	0.0
5111	2913.0	2794.0
7773	545.0	443.0
7776	1188.0	778.0
7775	428.0	414.0
101929589	1.0	1.0
100419416	1.0	0.0
100270832	6.0	14.0
100270833	13.0	10.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	259.0	53.0
7767	749.0	664.0
5105	7.0	4.0
7766	155.0	113.0
5106	3795.0	2612.0
7769	1485.0	1363.0
100420401	0.0	3.0
7768	506.0	415.0
5108	10925.0	11034.0
101929590	1.0	0.0
101929591	18.0	8.0
7781	34.0	58.0
7780	1462.0	1081.0
7783	14.0	7.0
7782	1078.0	688.0
5121	5524.0	3137.0
5122	16.0	30.0
7784	121.0	145.0
5125	1564.0	2952.0
7786	575.0	764.0
90423	306.0	284.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	2.0	2.0
100420415	74.0	78.0
5116	2489.0	2892.0
100420414	10.0	12.0
100505826	17.0	15.0
90417	2012.0	1310.0
5118	1772.0	2462.0
90416	1353.0	1321.0
7779	3606.0	4455.0
100420412	0.0	0.0
5119	5273.0	5808.0
158035	9.0	5.0
100420410	0.0	0.0
7791	6032.0	16014.0
5130	4002.0	3278.0
5132	6.0	3.0
90411	21316.0	14037.0
5133	281.0	124.0
5134	2966.0	2525.0
90410	1535.0	1512.0
7798	3048.0	4159.0
5136	7705.0	4046.0
146053	52.0	53.0
146050	1565.0	1347.0
146057	1480.0	1185.0
103091864	25.0	53.0
103091863	0.0	0.0
5126	1998.0	83806.0
7789	421.0	240.0
5127	5449.0	5726.0
5128	1708.0	2540.0
100505812	259.0	336.0
5129	1673.0	2081.0
90407	1174.0	2166.0
5140	279.0	87.0
100422971	0.0	4.0
5141	3410.0	3427.0
100422972	0.0	0.0
5142	2579.0	2746.0
100422973	0.0	0.0
5143	66.0	577.0
100422974	2.0	2.0
5144	5520.0	5915.0
100422975	0.0	0.0
5145	2.0	4.0
5146	28.0	21.0
100422977	0.0	0.0
101929530	1.0	0.0
5147	944.0	1121.0
100422978	0.0	0.0
100422979	1.0	1.0
101929539	32.0	24.0
100419324	4.0	1.0
254128	549.0	604.0
254122	26.0	27.0
5137	134.0	365.0
7799	5261.0	4758.0
5138	2638.0	3955.0
5139	641.0	1178.0
100422970	0.0	0.0
5151	2121.0	2074.0
100422982	0.0	0.0
5152	734.0	1800.0
100422983	1.0	0.0
5153	374.0	519.0
100422984	0.0	0.0
5154	476.0	1581.0
100422985	0.0	0.0
5155	1374.0	3723.0
100422986	1.0	1.0
5156	1473.0	887.0
100422987	0.0	0.0
5157	3711.0	3513.0
100422988	0.0	0.0
5158	879.0	553.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	8.0	9.0
5150	1383.0	1181.0
100049076	4.0	8.0
5148	82.0	38.0
5149	2.0	0.0
100422980	1.0	0.0
100422981	1.0	0.0
5162	3755.0	3441.0
100422993	0.0	0.0
5163	861.0	559.0
100422994	0.0	0.0
5164	2753.0	2902.0
100422995	0.0	0.0
5165	207.0	277.0
100422996	1.0	0.0
5166	25460.0	67394.0
100422997	0.0	2.0
5167	4918.0	2581.0
5168	2156.0	849.0
5169	59.0	91.0
101929559	2.0	2.0
101929557	1.0	0.0
5160	5692.0	4390.0
5161	0.0	0.0
256764	16905.0	4020.0
254100	87.0	62.0
254102	1785.0	3715.0
5159	5723.0	7656.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	0.0	0.0
100420341	156.0	118.0
5174	20.0	14.0
5175	17808.0	36915.0
5176	4392.0	3599.0
5178	2391.0	1254.0
5179	8.0	19.0
5170	2996.0	2054.0
5172	45573.0	24883.0
100420342	0.0	2.0
5184	5177.0	4787.0
5187	16221.0	24608.0
5188	929.0	731.0
5189	2174.0	1378.0
254173	14.0	16.0
254170	2507.0	2368.0
100420359	0.0	0.0
100420358	6.0	14.0
100420356	0.0	1.0
100420354	0.0	0.0
5195	1394.0	2018.0
5196	24.0	3.0
5197	1.0	1.0
5198	1327.0	1179.0
5199	177.0	243.0
254187	253.0	114.0
5190	2327.0	2505.0
5191	801.0	682.0
5192	1074.0	1249.0
5193	1249.0	987.0
5194	2816.0	3105.0
100270790	1.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	0.0
105375380	0.0	0.0
53400	0.0	0.0
53405	2150.0	2394.0
100420377	0.0	0.0
53409	1.0	1.0
100420376	0.0	0.0
53407	1598.0	1538.0
100419392	2.0	1.0
100419391	5.0	7.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	0.0
254158	15.0	14.0
53410	0.0	2.0
768220	2.0	4.0
100420393	0.0	0.0
100420392	1.0	0.0
112609	40.0	18.0
28457	255.0	53.0
28458	4894.0	114.0
28452	38.0	22.0
28450	606.0	228.0
28455	707.0	345.0
28453	3.0	0.0
28454	290.0	209.0
90390	469.0	544.0
28468	1616.0	388.0
653458	2.0	0.0
28469	10.0	4.0
101340251	1.0	4.0
101340250	0.0	0.0
101340252	1.0	0.0
28462	0.0	2.0
28463	18.0	12.0
28461	46.0	1.0
28466	118.0	6.0
28467	325.0	25.0
653464	328.0	635.0
28464	24.0	9.0
28465	1824.0	547.0
653489	14.0	5.0
28438	0.0	0.0
28435	0.0	0.0
28439	633.0	250.0
653492	1.0	0.0
28430	2.0	3.0
28433	0.0	0.0
28434	759.0	1190.0
28431	2.0	0.0
28432	7.0	1.0
28448	1452.0	1406.0
28449	65.0	152.0
28446	24.0	0.0
28447	1.0	0.0
28440	3.0	0.0
28441	9.0	3.0
653483	37.0	71.0
28444	686.0	273.0
28445	30.0	304.0
28442	2162.0	776.0
653486	0.0	0.0
28443	7.0	1.0
28415	4.0	15.0
28416	2.0	1.0
28413	1.0	0.0
28414	8.0	4.0
28419	0.0	3.0
28417	13.0	3.0
28418	0.0	0.0
124626	3.0	0.0
388503	2.0	1.0
28411	16.0	13.0
28412	62.0	19.0
28410	49.0	14.0
388507	287.0	227.0
653499	5.0	6.0
28426	67.0	14.0
28427	5.0	1.0
28424	262.0	162.0
28425	8.0	30.0
28428	8.0	11.0
28429	4.0	1.0
28422	0.0	0.0
28423	435.0	132.0
28420	750.0	194.0
28421	9.0	7.0
102723099	13.0	10.0
388524	2.0	4.0
124602	225.0	125.0
388523	16.0	57.0
112611	1093.0	635.0
28405	6.0	0.0
28408	379.0	235.0
28409	198.0	41.0
112616	985.0	1082.0
28406	4.0	0.0
28407	5.0	45.0
388514	0.0	0.0
28400	82.0	29.0
388512	60.0	8.0
28401	132.0	32.0
134359	628.0	574.0
158326	106.0	79.0
339263	337.0	273.0
401730	0.0	0.0
146336	0.0	0.0
401725	0.0	0.0
401720	15.0	28.0
90557	197.0	194.0
90550	1025.0	1454.0
158314	13.0	36.0
106478999	1.0	0.0
106478998	1.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	1.0	1.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	8.0	5.0
339258	0.0	0.0
106478990	0.0	0.0
800	22937.0	33913.0
801	20550.0	25484.0
802	0.0	2.0
342892	194.0	144.0
804	0.0	0.0
805	27933.0	38749.0
342898	0.0	0.0
342897	182.0	53.0
806	48.0	26.0
401718	4.0	9.0
807	4.0	5.0
401717	11.0	15.0
808	13769.0	16792.0
158345	45.0	57.0
339240	0.0	0.0
90586	7.0	18.0
339241	0.0	0.0
90589	16.0	9.0
378884	88.0	60.0
339244	0.0	0.0
653404	0.0	0.0
90580	637.0	893.0
391825	0.0	0.0
391827	3.0	5.0
810	1.0	1.0
811	150514.0	135285.0
340221	0.0	1.0
813	13485.0	11230.0
814	268.0	96.0
815	4.0	5.0
816	2091.0	1966.0
401708	2.0	1.0
817	3284.0	4122.0
818	2281.0	1882.0
819	2105.0	2749.0
90576	264.0	256.0
339230	1048.0	1248.0
339231	1455.0	1368.0
339229	965.0	1054.0
122335	0.0	0.0
124997	1954.0	1807.0
340217	0.0	1.0
124995	2419.0	2585.0
378881	0.0	0.0
820	22.0	15.0
821	96287.0	68536.0
822	12458.0	13550.0
823	15264.0	13614.0
824	16083.0	15735.0
825	62.0	138.0
826	17922.0	22897.0
827	422.0	420.0
134391	0.0	0.0
829	6155.0	6831.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	5.0	2.0
106478966	0.0	1.0
106478965	2.0	0.0
161931	4.0	11.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	3.0	5.0
106478962	7.0	14.0
653423	0.0	1.0
106478961	0.0	0.0
106478960	2.0	0.0
653427	2.0	1.0
340205	44.0	21.0
340206	4.0	2.0
388228	780.0	901.0
830	7910.0	7755.0
831	14155.0	16919.0
832	12145.0	14189.0
833	3605.0	3456.0
834	579.0	551.0
835	1844.0	1930.0
836	1209.0	1473.0
837	1055.0	1273.0
838	3.0	2.0
342865	0.0	0.0
340204	0.0	0.0
839	784.0	670.0
90594	476.0	434.0
100505993	0.0	0.0
106478959	0.0	0.0
106478958	1.0	0.0
100505994	38.0	296.0
106478957	5.0	4.0
106478956	0.0	2.0
641451	0.0	0.0
106478955	0.0	0.0
106478954	1.0	0.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	88.0	74.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	3.0	3.0
90592	573.0	437.0
7809	2.0	1.0
840	901.0	960.0
841	1199.0	1169.0
842	1739.0	1384.0
843	1122.0	1727.0
844	15.0	15.0
136991	0.0	0.0
845	389.0	820.0
342850	2.0	0.0
846	1.0	5.0
7802	2600.0	2715.0
847	20728.0	15088.0
7804	5037.0	2678.0
7803	10342.0	10000.0
7805	9324.0	5620.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	1.0	1.0
376267	668.0	1484.0
106478986	0.0	0.0
106478985	3.0	0.0
106478984	0.0	0.0
388254	4.0	2.0
106478983	0.0	0.0
388255	13.0	2.0
106478982	2.0	0.0
339201	539.0	547.0
653447	818.0	572.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	2.0	1.0
7818	4428.0	4206.0
28595	12.0	7.0
148979	32.0	31.0
28592	8.0	2.0
28593	0.0	0.0
28599	2.0	0.0
401744	2.0	1.0
28597	0.0	0.0
401742	0.0	0.0
641455	1.0	1.0
7813	2028.0	2386.0
857	15609.0	22810.0
641457	0.0	1.0
7812	44879.0	38399.0
858	8722.0	12244.0
641456	1.0	0.0
859	3.0	2.0
28591	6.0	0.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	4.0	8.0
106478976	0.0	0.0
106478975	0.0	2.0
106478974	1.0	3.0
106478973	14.0	22.0
106478972	8.0	3.0
653435	2.0	1.0
106478971	6.0	9.0
653436	0.0	0.0
106478970	0.0	0.0
653437	0.0	0.0
146330	2301.0	2038.0
146325	0.0	0.0
860	243.0	1112.0
861	815.0	3219.0
862	603.0	649.0
653440	308.0	322.0
863	416.0	378.0
653441	103.0	68.0
864	820.0	421.0
865	2658.0	3376.0
866	0.0	0.0
867	2583.0	3040.0
868	2569.0	1807.0
869	100.0	1006.0
134353	373.0	378.0
641467	27.0	73.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	7.0	9.0
219402	2246.0	1528.0
106478923	0.0	0.0
7840	2349.0	1927.0
106478922	0.0	0.0
100505964	2.0	0.0
106478921	0.0	0.0
106478920	5.0	4.0
7841	3875.0	3792.0
388276	0.0	0.0
388275	4.0	7.0
388272	452.0	448.0
871	4400.0	9080.0
873	3359.0	2722.0
874	181.0	214.0
875	22.0	28.0
7832	46118.0	72379.0
100505967	0.0	0.0
7837	1292.0	2672.0
106478919	1.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	1.0
106478914	1.0	0.0
106478913	1.0	1.0
106478912	0.0	0.0
7851	424.0	1231.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	78.0	75.0
106478910	0.0	0.0
7852	4305.0	2572.0
100270754	0.0	0.0
881	10.0	32.0
100270755	1.0	0.0
883	587.0	481.0
885	2.0	3.0
886	2.0	0.0
887	28.0	27.0
100270753	0.0	0.0
7844	1977.0	2403.0
889	2885.0	2433.0
7846	2974.0	6638.0
106478909	0.0	1.0
219409	0.0	0.0
7849	72635.0	48923.0
220416	4.0	1.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	2256.0	2470.0
106478944	0.0	0.0
100174857	1.0	0.0
106478943	44.0	52.0
5201	3770.0	4651.0
106478942	4.0	8.0
5202	1598.0	2915.0
106478941	0.0	0.0
106478940	0.0	0.0
890	133.0	58.0
891	918.0	690.0
892	4925.0	3650.0
894	6028.0	28153.0
342808	0.0	0.0
895	0.0	0.0
896	5463.0	8967.0
388289	6.0	8.0
897	3.0	3.0
898	99.0	128.0
899	257.0	176.0
7855	3463.0	2387.0
7857	22.0	109.0
171392	574.0	719.0
100505989	0.0	0.0
106478939	1.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	8637.0	5210.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	24.0	13.0
5210	218.0	161.0
7873	13877.0	10932.0
100505975	19.0	15.0
106478933	0.0	0.0
5211	8098.0	8910.0
106478932	0.0	0.0
219432	0.0	1.0
5212	349.0	268.0
106478931	0.0	0.0
5213	4149.0	3730.0
219431	0.0	0.0
7874	8110.0	7047.0
106478930	0.0	0.0
388284	210.0	124.0
171389	14.0	8.0
100420508	0.0	0.0
100420505	41.0	15.0
105377595	19.0	18.0
5203	659.0	717.0
7866	3016.0	3095.0
100420503	1.0	0.0
5204	18986.0	20330.0
100420502	5.0	2.0
5205	6368.0	4515.0
100420501	0.0	1.0
7867	6394.0	7772.0
5207	22.0	16.0
7869	2024.0	1381.0
5208	7503.0	3409.0
106478929	0.0	0.0
5209	1271.0	2302.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	4628.0	3168.0
7884	1815.0	2541.0
219445	0.0	0.0
5222	41.0	16.0
90523	45.0	34.0
5223	1699.0	1452.0
5224	0.0	0.0
90522	1222.0	1431.0
100419521	3.0	2.0
220433	21.0	14.0
146378	0.0	0.0
100420519	1.0	0.0
5214	7949.0	9986.0
158373	137.0	149.0
7879	18316.0	22875.0
5216	18627.0	29396.0
100420512	0.0	0.0
5217	12013.0	9310.0
5218	3978.0	2731.0
158376	71.0	90.0
100505929	0.0	0.0
158358	3108.0	2614.0
5230	22918.0	15688.0
220429	0.0	0.0
5232	0.0	0.0
5233	2.0	4.0
101929467	0.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	47.0	46.0
100505919	0.0	0.0
100420527	3.0	7.0
100420526	1.0	0.0
5225	1.0	2.0
5226	12610.0	7748.0
100505911	106.0	70.0
5228	12441.0	6386.0
90507	3583.0	4333.0
5229	1974.0	1546.0
90506	156.0	170.0
5241	224.0	301.0
219469	0.0	0.0
101929471	0.0	0.0
5243	656.0	1620.0
5244	108.0	106.0
101929478	0.0	0.0
5245	5975.0	5628.0
219464	0.0	0.0
5246	0.0	0.0
5236	4291.0	3545.0
5238	4051.0	2797.0
5239	1754.0	1621.0
100505945	6.0	3.0
158399	239.0	196.0
5250	19769.0	23071.0
101929484	13.0	50.0
5251	103.0	319.0
5252	7084.0	8488.0
219479	0.0	0.0
5253	5102.0	5308.0
5255	1108.0	1598.0
219477	0.0	0.0
5256	2623.0	2119.0
5257	7810.0	4946.0
220441	818.0	1050.0
100419558	1.0	1.0
100419554	0.0	0.0
90525	524.0	1401.0
158383	7.0	5.0
100420546	3.0	5.0
90527	8567.0	15961.0
158381	16.0	19.0
100505933	102.0	25.0
90529	797.0	1106.0
5261	1938.0	2183.0
5264	2950.0	1752.0
5265	2687.0	86051.0
5266	1.0	3.0
5267	0.0	0.0
219487	0.0	0.0
5268	0.0	2.0
101929410	20.0	16.0
219484	0.0	0.0
219482	0.0	0.0
5260	75.0	41.0
5258	0.0	1.0
5259	1.0	3.0
5272	1283.0	1338.0
5273	5.0	1.0
5274	722.0	664.0
28509	0.0	0.0
5275	0.0	0.0
5276	6.0	2.0
5277	826.0	940.0
101929423	96.0	81.0
5279	1584.0	1657.0
28503	0.0	0.0
28504	0.0	0.0
28501	5.0	1.0
28502	0.0	0.0
219493	0.0	0.0
28507	1.0	0.0
28508	0.0	0.0
5270	2038.0	8795.0
28505	0.0	0.0
101929428	0.0	0.0
5271	648.0	1400.0
28506	0.0	0.0
256435	1450.0	1571.0
28500	8.0	2.0
5269	6671.0	8917.0
105377617	0.0	0.0
5283	1352.0	1242.0
5284	119.0	91.0
100420450	0.0	1.0
5286	8143.0	6417.0
5287	2366.0	2441.0
5288	43.0	5.0
5289	3480.0	2852.0
101929437	0.0	0.0
5280	79.0	111.0
5281	882.0	797.0
5282	4.0	2.0
102723166	14.0	14.0
102723167	20.0	23.0
102723165	1.0	4.0
100420458	1.0	0.0
5294	452.0	277.0
100420462	1.0	1.0
5295	5204.0	4517.0
100419472	0.0	0.0
5296	29.0	52.0
5297	5514.0	5589.0
5298	6841.0	5954.0
100419471	0.0	0.0
5290	1895.0	2085.0
100419477	0.0	0.0
5291	6713.0	6450.0
5292	1218.0	2948.0
5293	3113.0	2484.0
100420473	0.0	0.0
100101932	0.0	1.0
100101938	0.0	0.0
256472	5.0	10.0
256471	1261.0	910.0
100419489	1.0	2.0
100101935	0.0	0.0
100270680	1.0	1.0
100420477	2.0	0.0
100420476	22.0	4.0
100420484	1.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	1.0	7.0
101929402	18.0	17.0
100270648	0.0	0.0
101929407	76.0	33.0
105375013	8.0	9.0
641365	0.0	0.0
641364	6.0	7.0
401696	0.0	0.0
28578	0.0	0.0
28579	1.0	0.0
401692	0.0	0.0
124944	86.0	135.0
28572	4.0	1.0
28573	10.0	3.0
28570	0.0	0.0
28571	1.0	0.0
28576	25.0	2.0
28577	6.0	3.0
653354	0.0	27.0
28574	10.0	3.0
401687	0.0	0.0
28575	1.0	0.0
641372	4.0	0.0
641371	138.0	185.0
112950	2631.0	2610.0
641373	0.0	0.0
28589	37.0	10.0
28583	17.0	3.0
28584	4.0	0.0
28581	12.0	10.0
28582	6.0	1.0
28587	0.0	0.0
124930	130.0	196.0
28588	0.0	0.0
28585	1.0	0.0
28586	27.0	11.0
28580	1.0	1.0
124935	3161.0	2499.0
124936	2410.0	2824.0
378805	953.0	1157.0
641380	0.0	0.0
112942	4560.0	5516.0
378807	2.0	2.0
641382	0.0	0.0
641384	3.0	1.0
401675	1.0	0.0
28558	52.0	10.0
28559	527.0	159.0
28556	1.0	0.0
28557	15.0	8.0
148930	0.0	3.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1661.0	2022.0
401665	0.0	0.0
641379	1.0	0.0
124925	3.0	10.0
401664	0.0	0.0
28569	21.0	15.0
401663	0.0	0.0
112939	3439.0	5582.0
401662	0.0	0.0
28567	83.0	21.0
401661	0.0	0.0
28568	107.0	25.0
112937	37.0	16.0
112936	3222.0	2541.0
449645	0.0	2.0
28561	0.0	0.0
124912	0.0	1.0
653361	175.0	85.0
28560	6.0	3.0
28565	0.0	0.0
653363	0.0	0.0
653364	7.0	8.0
28566	4.0	0.0
28563	3.0	1.0
28564	5.0	1.0
378828	0.0	0.0
378825	0.0	6.0
391804	0.0	0.0
124989	640.0	1013.0
391803	0.0	0.0
340286	3.0	1.0
653390	57.0	53.0
339290	2666.0	2046.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	0.0
391811	1.0	0.0
653381	1718.0	485.0
124975	8.0	347.0
124976	1415.0	2106.0
391819	0.0	0.0
124974	6.0	3.0
340277	306.0	388.0
340274	0.0	0.0
340273	2.0	1.0
339287	4452.0	5167.0
28514	804.0	2384.0
28512	824.0	866.0
28513	46.0	29.0
28518	12.0	4.0
28519	0.0	0.0
28516	2.0	1.0
28517	1.0	2.0
28510	0.0	0.0
28511	2098.0	2321.0
124961	1339.0	760.0
340267	106.0	101.0
340260	0.0	0.0
112970	475.0	443.0
28525	0.0	0.0
28526	119.0	113.0
28523	0.0	0.0
378832	1.0	9.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	4395.0	4455.0
901	3674.0	3104.0
340252	2910.0	1593.0
902	1716.0	2524.0
904	2726.0	2265.0
905	2971.0	2424.0
908	7734.0	7045.0
909	34.0	226.0
340371	1519.0	1970.0
136895	518.0	369.0
51081	3263.0	3086.0
51083	0.0	6.0
51082	2830.0	2393.0
51085	248.0	339.0
51084	2455.0	3620.0
51087	218.0	105.0
51086	3.0	4.0
146212	6.0	2.0
51088	1575.0	1739.0
910	26.0	11.0
90678	1651.0	1684.0
911	286.0	132.0
912	264.0	320.0
913	159.0	71.0
914	1233.0	433.0
915	537.0	157.0
916	1771.0	542.0
917	382.0	117.0
919	574.0	209.0
90673	1219.0	677.0
51090	1445.0	1164.0
51092	4214.0	3991.0
51091	857.0	649.0
51094	5642.0	7092.0
51093	2627.0	2444.0
51096	2195.0	2405.0
51095	1018.0	1035.0
146225	17.0	9.0
51098	2274.0	1993.0
340359	6.0	8.0
51097	3044.0	2832.0
146223	14620.0	7809.0
51099	1182.0	1047.0
920	2716.0	2373.0
146227	221.0	320.0
921	682.0	188.0
90668	106.0	48.0
922	21.0	8.0
923	885.0	301.0
340351	144.0	190.0
924	405.0	192.0
643941	0.0	0.0
925	902.0	517.0
926	166.0	119.0
927	5.0	0.0
928	33145.0	40630.0
100312775	2.0	5.0
929	2373.0	4141.0
158228	162.0	164.0
339366	55.0	119.0
26095	145.0	12.0
401825	0.0	0.0
26098	1020.0	865.0
340348	1393.0	493.0
26097	5564.0	5982.0
388324	440.0	456.0
26099	9234.0	9575.0
388325	316.0	96.0
930	379.0	17.0
148898	490.0	390.0
931	1917.0	153.0
388323	37.0	25.0
932	0.0	0.0
933	1472.0	331.0
643954	2.0	0.0
26090	8169.0	7246.0
134265	1208.0	1755.0
26092	7408.0	6870.0
936	1.0	0.0
26091	2493.0	2334.0
158234	770.0	605.0
26094	1920.0	1261.0
643955	0.0	0.0
938	42.0	23.0
26093	1598.0	2412.0
939	617.0	422.0
401827	1.0	1.0
90693	689.0	593.0
158219	988.0	1375.0
134266	1061.0	914.0
643971	0.0	0.0
940	320.0	78.0
941	103.0	28.0
124872	1204.0	312.0
942	321.0	321.0
943	76.0	85.0
342994	4.0	7.0
944	294.0	101.0
643965	0.0	3.0
945	169.0	158.0
946	14.0	45.0
7903	607.0	943.0
947	8164.0	13316.0
158222	38.0	40.0
948	5301.0	4742.0
949	1885.0	2575.0
7905	29144.0	26251.0
136853	412.0	211.0
401895	0.0	0.0
339344	234.0	409.0
339345	1.0	1.0
653308	136.0	174.0
26074	53.0	34.0
7918	1470.0	1537.0
26073	5805.0	4918.0
7917	15495.0	16363.0
7919	4371.0	3962.0
950	16077.0	18614.0
951	1512.0	570.0
952	438.0	171.0
388344	235.0	294.0
953	4160.0	29907.0
954	55.0	162.0
643976	0.0	0.0
955	3860.0	2780.0
641311	6.0	1.0
956	534.0	727.0
957	1036.0	992.0
958	1225.0	2686.0
959	269.0	63.0
7913	12154.0	9073.0
7916	17406.0	16854.0
7915	2528.0	2606.0
26071	1997.0	2836.0
388341	377.0	1143.0
26085	10.0	45.0
388339	17.0	21.0
26084	773.0	1053.0
342979	1371.0	942.0
960	11263.0	42763.0
26086	631.0	1090.0
342977	34.0	79.0
388335	1225.0	696.0
961	8470.0	13967.0
26088	4383.0	4818.0
962	1284.0	472.0
388336	63.0	887.0
963	2799.0	1460.0
388333	6.0	1.0
965	678.0	985.0
966	21707.0	34667.0
7920	609.0	645.0
643987	0.0	0.0
967	35622.0	75987.0
7923	2130.0	2021.0
7922	19562.0	15538.0
968	66.0	108.0
969	1404.0	529.0
26080	0.0	1.0
643988	538.0	962.0
26083	6.0	1.0
161835	44.0	50.0
134218	3114.0	4818.0
100312782	0.0	0.0
7941	2206.0	1269.0
7940	421.0	444.0
26059	68.0	51.0
339324	1740.0	1337.0
339327	403.0	314.0
26052	256.0	619.0
26051	2743.0	831.0
339318	1144.0	742.0
340307	1.0	0.0
26054	6872.0	6016.0
970	17.0	9.0
971	316.0	115.0
26053	783.0	2866.0
972	85079.0	72786.0
26056	2466.0	2705.0
973	1593.0	188.0
974	999.0	274.0
26058	6326.0	5984.0
975	35697.0	40651.0
26057	8239.0	5919.0
653333	13.0	10.0
976	2807.0	8481.0
7932	0.0	0.0
100312789	1.0	1.0
977	14216.0	26871.0
100312788	0.0	0.0
978	130.0	635.0
643996	4.0	0.0
7936	4076.0	4292.0
100312785	0.0	0.0
26050	310.0	95.0
100312787	0.0	0.0
641339	248.0	276.0
161823	1195.0	844.0
100312792	0.0	1.0
100312794	16.0	5.0
100312790	0.0	0.0
148870	25.0	12.0
388364	2.0	0.0
388363	177.0	158.0
653316	28.0	6.0
653319	1284.0	1119.0
148867	2318.0	2456.0
26063	483.0	550.0
122258	0.0	0.0
26062	0.0	0.0
102578074	2.0	0.0
26065	9776.0	12599.0
26064	2558.0	4258.0
983	293.0	254.0
984	1942.0	2384.0
146206	401.0	87.0
987	6363.0	6519.0
988	3658.0	3688.0
7942	2443.0	2508.0
989	9850.0	10733.0
26061	1950.0	1659.0
161829	4.0	2.0
100312798	3.0	3.0
26060	4300.0	3028.0
219525	0.0	0.0
5300	1889.0	2621.0
5301	0.0	0.0
339302	1.0	0.0
388394	1.0	6.0
990	277.0	254.0
991	214.0	125.0
100419609	0.0	0.0
342945	388.0	367.0
993	362.0	228.0
994	2753.0	5100.0
51001	773.0	776.0
100419606	0.0	0.0
51000	3029.0	1778.0
995	16.0	10.0
996	7628.0	6948.0
51003	402.0	489.0
100419608	6.0	12.0
997	1614.0	2814.0
51002	858.0	752.0
388389	0.0	2.0
998	13532.0	15155.0
51005	772.0	691.0
999	56454.0	39139.0
51004	624.0	619.0
158293	3766.0	4145.0
51006	3897.0	4774.0
7955	133.0	237.0
