id	c2e12b8b-e04b-4805-b157-b6148efb9f9d	b34c9e55-0455-46fd-8dad-3994e2c06fb2
85459	853.0	419.0
106481346	0.0	0.0
85456	9213.0	17101.0
442910	1.0	3.0
106481343	0.0	0.0
85457	2253.0	1078.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	2282.0	149.0
442913	0.0	0.0
85452	16.0	5.0
442914	0.0	0.0
50	6583.0	4762.0
85453	1688.0	872.0
442915	0.0	0.0
85450	5190.0	3411.0
51	3541.0	5103.0
442916	0.0	0.0
85451	2293.0	1989.0
52	4669.0	5131.0
442917	0.0	0.0
53	1804.0	3331.0
442918	0.0	0.0
54	413.0	8052.0
442919	0.0	0.0
55	185.0	235.0
442909	2.0	2.0
56	6.0	6.0
58	23.0	20.0
59	10594.0	16448.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	19.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	340.0	357.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	0.0
106481354	0.0	0.0
85446	303.0	547.0
442900	0.0	0.0
106481355	1.0	0.0
85443	11.0	29.0
442901	0.0	0.0
85444	1904.0	691.0
442902	0.0	0.0
60	411501.0	442716.0
85441	2586.0	2882.0
442903	20.0	4.0
85442	479.0	732.0
442904	0.0	0.0
442905	0.0	0.0
62	15.0	5.0
85440	1872.0	1232.0
442907	3.0	3.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	18.0
68	3.0	101.0
344595	624.0	194.0
69	3.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	6.0	1.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	292.0	100.0
106481321	0.0	0.0
85479	10.0	34.0
106481322	0.0	0.0
85476	3313.0	2667.0
85477	161.0	56.0
70	106.0	47.0
85474	25.0	38.0
71	319832.0	311612.0
72	589.0	827.0
73	53.0	6.0
74	1.0	1.0
75	31.0	11.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5198.0	7303.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	2098.0	1837.0
81	30778.0	37662.0
85463	3755.0	793.0
82	5.0	1.0
85464	1836.0	1307.0
83	15.0	3.0
85461	5099.0	6035.0
85462	3438.0	1723.0
86	1934.0	2851.0
87	5880.0	16409.0
85460	1440.0	922.0
88	57.0	19.0
89	21.0	4.0
728675	0.0	1.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5043.0	7672.0
106481300	0.0	0.0
91	2311.0	1361.0
92	761.0	693.0
93	454.0	980.0
94	1693.0	1126.0
95	267.0	407.0
97	671.0	610.0
98	1005.0	804.0
344561	0.0	0.0
728661	3095.0	3056.0
728664	6.0	0.0
106481305	0.0	0.0
261734	2174.0	1574.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	15.0	39.0
106481309	13.0	6.0
246119	0.0	0.0
106481307	1.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	1.0	2.0
3805	9.0	50.0
106481312	1.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	2.0	5.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	443.0	300.0
3800	284.0	112.0
3801	5918.0	5868.0
3802	2.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	2283.0	3606.0
728698	5.0	7.0
3814	2.0	43.0
3815	6385.0	143.0
3816	223.0	478.0
261729	965.0	733.0
3817	342.0	31.0
3818	121.0	82.0
222166	3914.0	1134.0
3811	3.0	2.0
3812	2.0	0.0
285740	0.0	0.0
285741	53.0	19.0
728689	12.0	20.0
3827	3.0	1.0
246100	0.0	0.0
3820	81.0	133.0
3821	82.0	88.0
3822	10.0	19.0
3823	5.0	3.0
3824	213.0	76.0
645402	0.0	0.0
403313	844.0	597.0
403314	3.0	0.0
728637	0.0	0.0
728638	381.0	157.0
728633	3.0	0.0
728632	31.0	56.0
728635	34.0	16.0
3836	2633.0	3006.0
222183	245.0	147.0
3837	9653.0	10820.0
3838	1597.0	2747.0
3839	2807.0	2457.0
728629	0.0	0.0
403304	3.0	0.0
403305	0.0	0.0
3831	2882.0	2910.0
3832	211.0	562.0
3833	74.0	460.0
3834	12.0	12.0
3835	3900.0	4958.0
728620	3.0	1.0
403300	1.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	994.0	323.0
3848	0.0	23.0
3849	2.0	2.0
222171	135.0	10463.0
728619	13.0	0.0
3840	6150.0	4931.0
3841	1778.0	669.0
3842	9623.0	4415.0
3843	7952.0	6481.0
3844	0.0	0.0
3845	2121.0	2443.0
3846	5.0	22.0
645423	0.0	0.0
3860	6.0	154.0
246126	0.0	1.0
728658	355.0	688.0
728655	6.0	3.0
728657	2.0	1.0
728656	8.0	1.0
3858	2926.0	2287.0
3859	0.0	15.0
246135	2.0	0.0
3850	17.0	13.0
3851	14.0	0.0
3852	14.0	24.0
645414	0.0	0.0
3853	12.0	86.0
3854	1.0	1.0
3855	73651.0	169951.0
3856	165450.0	93547.0
3857	0.0	2.0
728640	6.0	1.0
645431	24.0	55.0
728642	514.0	533.0
728641	3.0	3.0
645434	17.0	2.0
645432	1.0	19.0
285704	821.0	554.0
728643	4.0	4.0
222194	2511.0	1868.0
285708	0.0	0.0
1204	0.0	0.0
1203	4620.0	1365.0
1201	1245.0	1857.0
1200	6597.0	16357.0
3861	4.0	176.0
645426	40.0	34.0
645425	0.0	0.0
1209	8389.0	9710.0
3866	21.0	1297.0
1208	2.0	0.0
1207	4142.0	4648.0
3868	4.0	158.0
285311	0.0	0.0
3880	6801.0	73767.0
3881	0.0	0.0
285313	956.0	33.0
100128537	1157.0	409.0
3882	1.0	0.0
100128536	1.0	2.0
285314	0.0	0.0
285315	993.0	471.0
1215	4.0	70.0
100141515	0.0	2.0
1213	23059.0	27100.0
1212	5090.0	9954.0
1211	9605.0	17571.0
3872	155.0	623.0
3875	59279.0	70496.0
3876	24.0	47.0
3879	1.0	1.0
3890	1.0	1.0
3891	23.0	4.0
3892	362.0	553.0
100128525	112.0	28.0
285326	0.0	0.0
1230	114.0	643.0
285329	2.0	5.0
440097	9.0	0.0
440093	10.0	20.0
3883	0.0	1.0
3884	0.0	0.0
3885	0.0	3.0
3886	0.0	0.0
100128521	1.0	0.0
3887	115.0	233.0
3888	0.0	0.0
100631239	0.0	2.0
3889	418.0	121.0
100128516	73.0	14.0
285331	911.0	839.0
100128512	1.0	0.0
285335	143.0	31.0
100128514	0.0	0.0
1241	455.0	485.0
1240	1564.0	660.0
1238	265.0	37.0
1237	4.0	99.0
1236	71.0	697.0
1235	16.0	24.0
1234	242.0	508.0
1233	26.0	422.0
1232	5.0	235.0
3895	18257.0	11314.0
100128511	261.0	157.0
100631247	2.0	0.0
3897	457.0	148.0
100631248	0.0	0.0
3898	363.0	8097.0
100631249	0.0	0.0
3899	117.0	128.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1265.0	1296.0
100631251	0.0	1.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	130.0	73.0
100631254	1.0	1.0
100128503	0.0	0.0
285349	406.0	189.0
574501	2.0	2.0
574502	0.0	0.0
1244	46.0	19.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	2.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1652.0	1042.0
1263	2011.0	2818.0
1262	10.0	8.0
116966	687.0	99.0
100887755	1.0	0.0
1261	13.0	137.0
100887754	3.0	0.0
1260	0.0	1.0
116969	225.0	17.0
1259	90.0	33.0
1258	1.0	27.0
440061	0.0	0.0
100887750	51.0	18.0
100887746	37.0	2.0
100887744	1.0	0.0
1272	427.0	61.0
1271	906.0	29.0
100887749	40.0	56.0
1270	43.0	5.0
100887748	0.0	0.0
440044	112.0	43.0
1269	42.0	38.0
440051	0.0	0.0
1268	170.0	363.0
440050	1.0	0.0
1267	3983.0	7304.0
1266	13827.0	15893.0
100887740	0.0	0.0
1265	24720.0	23308.0
1286	4184.0	2103.0
1285	5468.0	1550.0
1284	12387.0	18266.0
1282	7585.0	12295.0
1281	11340.0	112195.0
1280	5.0	5.0
440078	166.0	151.0
440077	1.0	6.0
440087	143.0	11.0
1278	18321.0	179995.0
1277	8444.0	264741.0
440081	63.0	66.0
116938	0.0	0.0
1297	59.0	15.0
116931	170.0	78.0
1296	2276.0	12670.0
1295	7306.0	24223.0
116933	0.0	0.0
1294	113.0	839.0
1293	6515.0	36949.0
116935	30.0	50.0
1292	16480.0	64441.0
440068	1.0	13.0
1291	13819.0	31822.0
116937	5.0	3.0
440067	2.0	19.0
1290	1923.0	10811.0
440073	252.0	91.0
440072	16.0	5.0
1289	1838.0	16564.0
1288	274.0	28.0
1287	2644.0	917.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1633.0	1698.0
440021	0.0	0.0
442673	2.0	3.0
10018	3032.0	2008.0
126328	2596.0	5063.0
442676	2.0	0.0
126326	230.0	179.0
1299	754.0	48.0
1298	1898.0	3651.0
10011	2091.0	4449.0
10010	2757.0	4155.0
10013	4374.0	3477.0
128989	2127.0	1802.0
10015	10247.0	10061.0
10014	6394.0	6415.0
10017	110.0	96.0
10016	5605.0	13277.0
10020	1663.0	711.0
114335	0.0	0.0
114336	0.0	0.0
126321	1818.0	2896.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	1.0
10021	7.0	361.0
10024	26.0	181.0
128977	3284.0	2193.0
103021165	0.0	1.0
10023	270.0	550.0
103021164	2.0	3.0
10026	2997.0	1906.0
10025	3233.0	6450.0
116986	234.0	356.0
116985	6828.0	17088.0
116988	3716.0	5095.0
116987	2267.0	2417.0
114327	2249.0	1122.0
440043	0.0	0.0
126308	2048.0	4447.0
440041	0.0	0.0
126306	89.0	110.0
151306	89.0	77.0
100128590	8.0	3.0
100128596	0.0	2.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	4.0	18.0
440026	2594.0	3578.0
440023	0.0	0.0
10008	552.0	150.0
10007	2720.0	5388.0
10009	2189.0	2231.0
116984	10214.0	1894.0
116983	2075.0	2769.0
151313	101.0	430.0
10000	5264.0	4649.0
128954	0.0	0.0
10002	28.0	11.0
10001	1270.0	1406.0
10004	140.0	578.0
10003	143.0	59.0
10006	3504.0	4663.0
10005	1001.0	2123.0
126370	0.0	0.0
285352	189.0	113.0
100128579	0.0	0.0
285359	318.0	184.0
126375	134.0	291.0
126374	1027.0	3042.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3249.0	4622.0
285367	1105.0	2578.0
285368	624.0	699.0
100128569	196.0	89.0
126364	98.0	323.0
100128560	2.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	2.0
344191	1.0	1.0
126353	125.0	2518.0
751071	182.0	271.0
442660	0.0	0.0
442661	0.0	0.0
106481286	1.0	0.0
106481287	4.0	2.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	48.0	29.0
106481282	0.0	0.0
285381	2573.0	1665.0
106481283	0.0	0.0
285382	126.0	70.0
106481280	1.0	0.0
165918	955.0	792.0
106481281	4.0	0.0
165904	28.0	73.0
285386	114.0	218.0
138307	71.0	3.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	2.0	1.0
106481290	3.0	0.0
100128541	1.0	0.0
138311	781.0	237.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	2.0	0.0
126299	2832.0	4417.0
106481259	0.0	0.0
728716	0.0	1.0
126298	1832.0	2778.0
728710	3.0	0.0
126295	140.0	203.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	172.0	182.0
645318	2.0	0.0
645317	24.0	37.0
151242	71.0	657.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	30170.0	25527.0
100287908	0.0	0.0
645332	372.0	579.0
126282	463.0	545.0
100287902	7.0	28.0
163227	773.0	612.0
100287900	2.0	0.0
163223	255.0	10.0
106481275	1.0	1.0
106481276	1.0	0.0
106481273	1.0	0.0
106481274	2.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	164.0	51.0
106481278	0.0	0.0
645328	2.0	14.0
151254	45.0	11.0
645326	13.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	3.0	26.0
163259	329.0	237.0
645345	229.0	286.0
200403	6.0	0.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	777.0	313.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	3.0	6.0
728732	7.0	5.0
728734	1.0	1.0
126272	206.0	265.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	928.0	932.0
106481243	1.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	42.0	2.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	3.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	21.0	12.0
728723	387.0	221.0
106481253	0.0	0.0
107133522	1.0	0.0
106481254	9.0	0.0
107133524	11.0	22.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	4.0	7.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	19.0	78.0
645368	4.0	0.0
645367	0.0	2.0
106481217	0.0	0.0
200424	728.0	1221.0
106481218	2.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	27.0	6.0
645360	7.0	0.0
106481219	0.0	0.0
106481220	3.0	7.0
106481221	1.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	614.0	358.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	1.0
106481236	1.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	12.0	2.0
645387	363.0	785.0
645382	0.0	0.0
645381	48.0	7.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	8.0
106481207	2.0	0.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	5.0	0.0
106481209	0.0	0.0
3902	171.0	437.0
3903	306.0	943.0
106481210	0.0	0.0
3904	10.0	124.0
3906	0.0	0.0
106481213	6.0	0.0
106481214	0.0	0.0
3908	2340.0	752.0
106481211	0.0	0.0
3909	348.0	124.0
106481212	0.0	0.0
684959	0.0	0.0
151234	9.0	2.0
151230	849.0	226.0
728798	4.0	4.0
3913	17689.0	14455.0
3914	544.0	57102.0
3915	12940.0	17657.0
3916	24427.0	33577.0
3918	7992.0	54030.0
3910	2681.0	3138.0
3911	11758.0	14096.0
3912	12819.0	12498.0
728782	18.0	11.0
728780	60.0	118.0
3924	15.0	10.0
3925	2344.0	5091.0
3927	6666.0	18049.0
3929	5.0	5.0
3920	10362.0	15964.0
3921	21425.0	34596.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	1.0	0.0
100873170	0.0	0.0
3936	1566.0	27954.0
3937	536.0	2452.0
3938	4.0	1.0
3939	19819.0	40196.0
3930	1797.0	1770.0
100873179	0.0	0.0
3931	1093.0	582.0
3932	182.0	856.0
3933	0.0	6.0
3934	35.0	7439.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	19.0	1.0
3947	4.0	0.0
3948	6.0	0.0
3949	2025.0	1413.0
100873169	0.0	2.0
3940	0.0	0.0
100873168	0.0	0.0
3945	19228.0	13000.0
100873196	0.0	0.0
100631260	2.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	9.0	8.0
100873192	0.0	0.0
100873191	1.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	17.0	106.0
3958	4733.0	54002.0
3959	23284.0	40811.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	686.0	305.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	501.0	142.0
3952	1.0	1.0
3953	2104.0	846.0
3954	1760.0	2130.0
3955	274.0	1797.0
3956	5371.0	47626.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	33.0	1.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	1.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	19.0	5.0
728746	0.0	0.0
728748	3.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	152.0	1085.0
1303	2567.0	4548.0
107133502	0.0	0.0
1302	690.0	61.0
1301	32.0	4525.0
1300	51.0	4632.0
3960	75.0	26.0
3963	11.0	0.0
3964	2364.0	3632.0
1308	1923.0	4215.0
3965	635.0	4183.0
1307	8039.0	10858.0
151295	89.0	62.0
1306	2330.0	3166.0
100189589	2.0	14.0
728774	0.0	1.0
728773	1.0	0.0
3980	2444.0	1615.0
100287932	2534.0	3530.0
3981	1609.0	675.0
728776	38.0	17.0
85508	2.0	0.0
105601840	1.0	0.0
85509	1.0	0.0
1316	67342.0	15902.0
1315	9774.0	10245.0
1314	15445.0	24626.0
1312	4907.0	10121.0
1311	290.0	17173.0
100329135	2.0	4.0
1310	2.0	113.0
574537	0.0	0.0
3972	2.0	6.0
3973	10.0	78.0
3975	0.0	1.0
3976	2143.0	1339.0
3977	11272.0	2257.0
1318	118.0	76.0
3978	1618.0	2040.0
1317	1857.0	955.0
728763	8.0	0.0
3990	88.0	48.0
645313	0.0	0.0
3991	294.0	590.0
645312	0.0	0.0
3992	685.0	1239.0
645311	2.0	1.0
728769	764.0	481.0
1330	0.0	0.0
1327	16714.0	29402.0
1326	696.0	642.0
1325	13.0	13.0
3982	2.0	0.0
3983	36166.0	7829.0
3984	1750.0	7109.0
3985	7503.0	3551.0
3987	3584.0	3039.0
3988	2825.0	2713.0
1329	7921.0	11849.0
116809	0.0	0.0
100128416	17.0	14.0
1340	7307.0	14319.0
1337	5633.0	8438.0
1336	0.0	0.0
1332	1.0	1.0
1331	0.0	0.0
3993	3172.0	6904.0
100128410	0.0	0.0
3995	1060.0	3900.0
100128412	0.0	0.0
3996	1328.0	3093.0
3998	12137.0	16355.0
1339	7.0	0.0
285440	3478.0	2309.0
285441	0.0	0.0
1352	646.0	602.0
1351	8624.0	10764.0
1350	15703.0	21664.0
1349	5648.0	5933.0
1348	5.0	4.0
1347	5499.0	7330.0
1346	1105.0	312.0
1345	5751.0	7063.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	57.0	9.0
1363	27941.0	35136.0
1362	5126.0	11784.0
1361	18.0	9.0
1360	5.0	1.0
1359	40.0	205.0
1358	2.0	3.0
1357	2.0	5.0
1356	1271.0	96.0
1355	2163.0	1521.0
1353	2512.0	1758.0
100873215	0.0	0.0
100873214	1.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	114.0	32.0
285464	782.0	706.0
100873200	0.0	0.0
777774	0.0	0.0
1374	2793.0	1554.0
1373	448.0	46.0
1371	755.0	1026.0
1370	1.0	8.0
1369	0.0	0.0
1368	792.0	2344.0
100873209	1.0	0.0
1366	11601.0	24479.0
1365	18209.0	27540.0
1364	28001.0	45705.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	14.0	12.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	0.0
100873205	2.0	1.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	2663.0	2079.0
116843	1352.0	800.0
1384	2579.0	1743.0
116842	116.0	25.0
1382	1205.0	31168.0
116844	119.0	2965.0
1381	10834.0	31.0
1380	60.0	424.0
440176	1.0	5.0
440184	0.0	0.0
1379	2.0	14.0
1378	15.0	68.0
1376	1117.0	1351.0
1375	174.0	369.0
128821	0.0	0.0
100873237	3.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	3.0	548.0
100873239	0.0	0.0
100873222	1.0	0.0
100873221	2.0	1.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	127.0	443.0
1396	655.0	499.0
1395	55.0	66.0
1394	34.0	121.0
1393	707.0	96.0
1392	1.0	19.0
285407	10.0	10.0
116835	997.0	652.0
1390	1655.0	1147.0
1389	6350.0	5602.0
1388	7592.0	8993.0
1387	7777.0	5012.0
116841	1797.0	2972.0
1386	4429.0	3030.0
116840	2338.0	2705.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	0.0
100873227	1.0	0.0
100873251	1.0	0.0
100873250	0.0	0.0
116828	141.0	52.0
100873255	0.0	0.0
100873254	15.0	14.0
100873253	0.0	0.0
285412	1.0	1.0
100873252	4.0	0.0
100287898	369.0	60.0
100287895	0.0	0.0
285419	62.0	13.0
1399	4796.0	3439.0
1398	10450.0	4285.0
1397	17860.0	20288.0
100873259	0.0	0.0
100873258	1.0	0.0
100873257	0.0	0.0
100873256	1.0	0.0
100873240	4.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	311.0	767.0
285429	13.0	7.0
100287880	0.0	0.0
440193	482.0	1966.0
100873248	0.0	0.0
100873247	3.0	0.0
100873246	1.0	0.0
100873245	3.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	18706.0	13973.0
153830	7259.0	5713.0
645280	3.0	2.0
440138	608.0	249.0
440132	1.0	7.0
440142	6.0	1.0
10139	2229.0	4124.0
126208	1701.0	2316.0
126206	0.0	0.0
126205	0.0	0.0
107133497	236.0	8.0
126204	1.0	0.0
107133499	0.0	0.0
128866	11173.0	18233.0
10131	2147.0	2912.0
10134	12054.0	18720.0
107133494	0.0	0.0
10133	3113.0	4716.0
128869	1249.0	2292.0
10136	0.0	0.0
10135	3575.0	5828.0
100128493	3.0	0.0
103021294	36.0	81.0
10138	1545.0	1482.0
100128496	0.0	0.0
10137	7264.0	3137.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	1.0
10140	7285.0	2409.0
128864	39.0	29.0
440125	1.0	2.0
440131	0.0	2.0
10143	0.0	5.0
128854	771.0	307.0
10142	6554.0	3565.0
10144	7422.0	1514.0
10147	7711.0	2939.0
100128483	0.0	1.0
10146	7464.0	7000.0
128859	0.0	0.0
10149	501.0	510.0
10148	42.0	1062.0
128853	678.0	84.0
440159	0.0	0.0
10117	4.0	3.0
440163	1.0	1.0
10110	58.0	74.0
10112	33.0	221.0
10111	3850.0	3091.0
10114	13017.0	5623.0
10113	2667.0	3598.0
128848	0.0	0.0
10116	4229.0	3003.0
165829	14.0	45.0
100128469	34.0	16.0
153842	1.0	3.0
440145	827.0	1492.0
10129	2267.0	651.0
440153	0.0	0.0
10128	5530.0	5133.0
100033799	0.0	0.0
107133486	13.0	1.0
10121	5054.0	8919.0
100128465	0.0	0.0
10120	5854.0	8417.0
10123	920.0	1775.0
138234	2.0	1.0
10125	101.0	351.0
10124	1075.0	830.0
10127	2238.0	2014.0
10126	2462.0	2878.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	1.0	0.0
106481188	3.0	3.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	78.0	27.0
106481189	1.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	1.0	0.0
106481181	10.0	3.0
106481182	1.0	2.0
285489	96.0	754.0
100128448	2.0	0.0
126242	0.0	0.0
106481198	2.0	0.0
10107	2.0	12.0
10106	12837.0	10331.0
106481199	1.0	0.0
10109	10164.0	20707.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	1.0	0.0
106481191	0.0	0.0
10101	2071.0	4491.0
10100	856.0	365.0
10103	11061.0	27682.0
106481194	0.0	0.0
10102	1325.0	1918.0
106481195	0.0	0.0
10105	3265.0	4009.0
285492	1.0	0.0
106481192	1.0	0.0
106481193	0.0	0.0
285498	546.0	373.0
440119	351.0	73.0
126235	0.0	1.0
126231	170.0	39.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	2.0	0.0
442775	122.0	162.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	35.0	92.0
106481167	2.0	0.0
106481168	1.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	2.0	0.0
440107	1.0	3.0
440104	2662.0	774.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	1.0	1.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	1.0	0.0
128876	1.0	0.0
100128420	18.0	22.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	10.0	2.0
10090	6717.0	901.0
10093	5978.0	12753.0
10092	10280.0	15345.0
10095	6523.0	22273.0
645204	2.0	2.0
10094	7439.0	20902.0
645203	6.0	6.0
10097	9674.0	12410.0
10096	10899.0	10485.0
645201	0.0	0.0
163115	210.0	30.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	12.0
106481143	0.0	0.0
114194	0.0	0.0
138162	495.0	164.0
106481144	0.0	0.0
114195	0.0	8.0
106481141	0.0	0.0
106481142	1.0	0.0
106481147	0.0	0.0
106481148	14.0	11.0
106481145	0.0	0.0
151126	186.0	52.0
106481146	0.0	0.0
10099	17146.0	20548.0
10098	3022.0	1625.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1176.0	971.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	9.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	1.0	0.0
106481159	0.0	0.0
114188	0.0	3.0
728819	124.0	21.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	7.0	7.0
415116	6756.0	6903.0
645207	0.0	0.0
645206	171.0	29.0
442707	0.0	0.0
106481150	0.0	0.0
