id	d0b25a83-b0a8-4466-b928-18b68e33dd17	59d90fcf-e519-4e32-87cd-eb920cf3b588
55319	735.0	1133.0
9603	436.0	3932.0
55317	1319.0	1424.0
9604	3771.0	4641.0
55316	2261.0	2789.0
9609	2730.0	2194.0
9607	118.0	0.0
100874087	0.0	0.0
9620	4303.0	5303.0
100874086	0.0	0.0
100874085	1.0	0.0
100874084	1.0	0.0
9623	0.0	1.0
392256	2.0	1.0
100874089	0.0	1.0
392255	28.0	16.0
9622	505.0	95.0
100874088	0.0	0.0
162387	776.0	1055.0
100526820	15.0	14.0
402146	3.0	2.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	7.0	3.0
100874081	1.0	0.0
100874080	0.0	2.0
414130	0.0	0.0
100526825	3.0	11.0
9616	2441.0	3713.0
9617	294.0	368.0
414135	0.0	0.0
9615	1.0	3.0
414133	0.0	0.0
414134	0.0	0.0
9618	2439.0	3961.0
414131	0.0	0.0
9619	827.0	994.0
414132	1.0	1.0
9630	1261.0	303.0
9631	1375.0	1803.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	2.0	3.0
100874073	0.0	0.0
392262	0.0	0.0
392265	0.0	0.0
9635	4.0	9.0
100874079	0.0	0.0
9632	2605.0	3358.0
100874078	1.0	0.0
392267	1.0	6.0
441736	54.0	7.0
9633	128.0	65.0
100874077	1.0	8.0
92292	0.0	6.0
92293	39.0	26.0
441733	36.0	36.0
100526831	0.0	0.0
100526830	0.0	3.0
402135	0.0	1.0
92291	0.0	0.0
402134	0.0	0.0
100874072	13.0	6.0
402133	0.0	0.0
100874071	0.0	2.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	11.0	27.0
100526835	28.0	38.0
9627	111.0	188.0
414149	42.0	555.0
9628	701.0	645.0
9625	142.0	147.0
9626	0.0	0.0
9629	2.0	5.0
644495	0.0	1.0
9641	1124.0	1894.0
644496	3.0	0.0
9640	3041.0	5142.0
9645	1468.0	6455.0
404785	2.0	2.0
619499	0.0	0.0
9646	4093.0	5196.0
9643	10662.0	13461.0
9644	1798.0	2859.0
644498	1.0	1.0
402125	0.0	0.0
402123	0.0	0.0
644491	0.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	13.0	0.0
106480396	0.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	3.0	3.0
402117	0.0	0.0
106480399	0.0	0.0
402116	0.0	0.0
9638	329.0	184.0
9639	1289.0	1948.0
9636	1266.0	5453.0
414157	3.0	0.0
9637	2163.0	3687.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	25.0	31.0
106480391	0.0	0.0
9652	4009.0	5859.0
100874098	0.0	0.0
404770	0.0	0.0
9653	2139.0	4715.0
100874097	0.0	4.0
9650	911.0	896.0
100874096	2.0	0.0
9651	262.0	444.0
100874095	0.0	0.0
9656	2610.0	2060.0
9657	812.0	1139.0
392242	0.0	0.0
9654	468.0	592.0
9655	1405.0	2112.0
100874090	0.0	0.0
402112	5.0	5.0
162394	3065.0	6324.0
100874094	19.0	10.0
100874093	1.0	4.0
100874092	5.0	11.0
100874091	3.0	44.0
9649	1331.0	1388.0
9647	1830.0	2508.0
9648	3047.0	4383.0
414169	2.0	0.0
9663	2693.0	5226.0
402183	0.0	1.0
7002	5.0	5.0
149371	1100.0	1651.0
7001	9963.0	11128.0
9662	344.0	583.0
9667	2962.0	4417.0
7004	1437.0	614.0
392298	0.0	1.0
7003	4802.0	11102.0
9668	907.0	1383.0
7006	180.0	518.0
9665	5947.0	7527.0
7005	852.0	2254.0
9666	2191.0	1471.0
106480369	0.0	1.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	3.0
106479373	0.0	2.0
106480372	0.0	0.0
106479372	1.0	0.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	830.0	1373.0
106479370	0.0	0.0
106480374	0.0	0.0
106480373	1.0	0.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	470.0	338.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	1286.0	2467.0
150353	9.0	9.0
9659	3225.0	4710.0
150350	23.0	21.0
106480370	0.0	1.0
7011	1640.0	4112.0
9674	2002.0	2380.0
9675	1493.0	1649.0
7010	1269.0	2064.0
7013	1208.0	1419.0
9672	3367.0	11266.0
9673	1951.0	2166.0
7012	1.0	0.0
9678	1719.0	2140.0
7015	0.0	0.0
7014	2208.0	2571.0
9679	6357.0	6988.0
619464	0.0	0.0
7016	1613.0	2529.0
9677	796.0	1475.0
106479369	0.0	0.0
106479368	0.0	0.0
106480379	2.0	0.0
106479367	0.0	0.0
162333	2.0	45.0
106479366	0.0	0.0
9670	3581.0	5169.0
106479365	0.0	2.0
9671	4372.0	38.0
402176	2.0	2.0
106479364	0.0	0.0
402175	0.0	0.0
106479363	0.0	0.0
106479362	1.0	4.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	0.0	0.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	408.0	736.0
106480388	0.0	0.0
7008	2967.0	5567.0
150365	184.0	100.0
7007	114.0	98.0
9669	6793.0	10293.0
7009	56918.0	84889.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	286.0	862.0
9685	4956.0	6029.0
7021	0.0	2.0
9686	2603.0	3590.0
343381	39.0	50.0
619452	0.0	0.0
9683	3127.0	4498.0
7024	2711.0	2220.0
402160	11.0	3.0
7023	872.0	990.0
9684	1376.0	1721.0
9689	3755.0	5877.0
7026	2695.0	2615.0
441727	11.0	4.0
619455	3.0	19.0
7025	779.0	1721.0
392275	5.0	5.0
9687	53.0	40.0
9688	3313.0	3598.0
7027	3459.0	3905.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	749.0	1022.0
106479398	0.0	0.0
9682	2974.0	4281.0
106479397	2.0	2.0
7020	44.0	48.0
106479396	2.0	4.0
106479395	0.0	0.0
106480350	40.0	26.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	6.0	2.0
150379	0.0	261.0
106480355	0.0	0.0
7019	2331.0	3243.0
7018	58.0	40.0
150372	399.0	973.0
392281	36.0	23.0
9696	727.0	1361.0
7033	50170.0	227.0
9697	4087.0	2779.0
7032	62.0	0.0
7035	1333.0	740.0
9694	1659.0	2269.0
392285	2.0	1.0
9695	3126.0	8266.0
7037	3172.0	3671.0
7036	22.0	43.0
619445	22.0	22.0
9698	5974.0	7779.0
7039	694.0	10584.0
7038	3975723.0	1419803.0
9699	24.0	556.0
392288	0.0	3.0
619448	0.0	1.0
106480358	4.0	2.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	1.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	286.0	454.0
106479387	1.0	1.0
9693	3404.0	3856.0
106479386	0.0	0.0
9690	2700.0	4908.0
7031	25.0	0.0
106479385	0.0	0.0
7030	4160.0	8156.0
402152	0.0	0.0
106479384	0.0	3.0
106480361	0.0	0.0
106479383	1.0	2.0
106480360	12.0	9.0
106479382	0.0	0.0
106480363	2.0	2.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	1.0	0.0
106480366	0.0	0.0
7029	4054.0	5817.0
150383	670.0	561.0
150384	107.0	49.0
392292	0.0	0.0
150381	151.0	189.0
7044	7.0	9.0
7043	711.0	805.0
7046	2050.0	13384.0
7045	1785.0	4712.0
7048	8970.0	7429.0
100874003	0.0	0.0
7047	1.0	7.0
106479339	0.0	0.0
100874002	90.0	66.0
100874001	4.0	3.0
103352539	91.0	72.0
106479338	0.0	0.0
7049	1801.0	1290.0
106479337	0.0	0.0
55281	751.0	1292.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	1327.0	1787.0
106480324	0.0	0.0
729648	7.0	18.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	466.0	733.0
7040	1856.0	3898.0
106479332	0.0	0.0
100996435	0.0	6.0
106480329	0.0	0.0
55284	1580.0	3148.0
106480328	1.0	1.0
106479331	0.0	0.0
55283	73.0	308.0
7042	243.0	1509.0
106479330	0.0	1.0
7041	1056.0	2206.0
55282	6.0	6.0
55289	61.0	102.0
55288	2374.0	3413.0
80243	852.0	931.0
55287	7.0	29.0
79258	85.0	13.0
106480330	0.0	0.0
55286	82.0	61.0
106480332	0.0	0.0
106480331	0.0	0.0
106480334	0.0	0.0
106480333	0.0	0.0
100874007	3.0	5.0
100874006	3.0	5.0
100874005	0.0	3.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	1.0	3.0
100874008	5.0	15.0
729630	0.0	0.0
7054	8.0	35.0
7057	750.0	2895.0
92211	52.0	5.0
7056	2333.0	2441.0
7059	890.0	1287.0
106479329	0.0	0.0
7058	1154.0	2681.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	0.0	1.0
106479325	0.0	0.0
55291	6007.0	7532.0
106480335	0.0	1.0
106479324	0.0	0.0
55290	427.0	500.0
106480338	2.0	2.0
106479323	0.0	0.0
80228	4580.0	9497.0
106479322	0.0	0.0
106480337	0.0	1.0
7051	127.0	454.0
55296	446.0	445.0
106479321	0.0	0.0
55295	1013.0	1833.0
7050	2176.0	7280.0
106479320	0.0	0.0
106480339	0.0	0.0
55294	915.0	2624.0
7053	5.0	11.0
55293	1122.0	1452.0
7052	2795.0	16603.0
729635	0.0	1.0
100996420	0.0	0.0
55299	1043.0	1781.0
80233	1894.0	2989.0
55298	1725.0	2412.0
80232	4468.0	10791.0
106480341	2.0	0.0
80231	113.0	119.0
55297	1581.0	2515.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	30.0	63.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	108.0	79.0
106480344	0.0	0.0
80230	3153.0	5111.0
7066	4.0	2.0
100874021	0.0	1.0
100874020	0.0	0.0
7068	564.0	898.0
729665	1.0	2.0
7067	3950.0	4382.0
92249	2078.0	1962.0
100874025	0.0	0.0
7069	89.0	1013.0
100874024	1.0	0.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	0.0	0.0
106479357	0.0	0.0
106480302	0.0	0.0
7060	310.0	309.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	3.0	0.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	6.0	40.0
92241	1363.0	527.0
106479354	0.0	0.0
79274	0.0	0.0
729667	0.0	0.0
106480307	0.0	0.0
729666	4.0	7.0
106480306	1.0	0.0
79273	1.0	2.0
106479353	2.0	2.0
7064	1357.0	2529.0
106480309	0.0	0.0
106479352	0.0	1.0
106480308	0.0	0.0
106479351	0.0	0.0
729668	0.0	0.0
80267	2140.0	3164.0
106479350	0.0	0.0
80264	917.0	3471.0
106480310	0.0	7.0
106480312	1.0	16.0
106480311	0.0	0.0
100874029	2.0	2.0
100874028	0.0	0.0
100874027	0.0	0.0
730647	3.0	0.0
343332	0.0	3.0
644403	0.0	0.0
80263	508.0	346.0
80262	705.0	932.0
343338	0.0	0.0
7077	9866.0	16751.0
100874010	0.0	0.0
7076	6144.0	62067.0
92235	11.0	6.0
7079	113.0	70.0
7078	828.0	661.0
100874014	12.0	22.0
100874013	0.0	7.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	2.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	1.0	0.0
106480314	3.0	3.0
106480313	0.0	0.0
729659	0.0	1.0
106479346	5.0	3.0
7071	2629.0	2844.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	3583.0	2921.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	3482.0	5159.0
103352540	0.0	0.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	1877.0	5524.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	1516.0	2278.0
729658	0.0	0.0
106479341	0.0	0.0
7074	390.0	4832.0
106480319	0.0	0.0
106479340	0.0	0.0
80256	1115.0	2076.0
80255	3370.0	4972.0
79269	2175.0	2977.0
80254	1581.0	2328.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	217.0	77.0
106480323	1.0	0.0
106480322	2.0	7.0
100874018	0.0	2.0
100874016	0.0	2.0
644414	24.0	4.0
100874015	0.0	0.0
343326	9.0	10.0
100874019	1.0	0.0
7088	1734.0	831.0
100874043	13.0	6.0
7087	39.0	1222.0
100874042	24.0	8.0
100874041	0.0	1.0
7089	3973.0	5887.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	0.0
79290	3.0	18.0
404766	0.0	0.0
100874044	9.0	1.0
7080	8447.0	14225.0
79291	0.0	0.0
7082	5203.0	10633.0
79294	0.0	0.0
7084	2839.0	5540.0
402100	0.0	1.0
79296	0.0	0.0
7083	299.0	942.0
7086	16874.0	26143.0
79297	0.0	0.0
729602	2.0	2.0
104472714	0.0	2.0
104472715	8133.0	10670.0
79299	0.0	0.0
104472716	10.0	7.0
104472717	5.0	27.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	1.0
100874048	35.0	99.0
644429	1.0	0.0
7099	685.0	932.0
100874032	30.0	27.0
7098	1024.0	863.0
100874031	2.0	7.0
100874030	0.0	0.0
92255	1632.0	2169.0
644444	0.0	1.0
100874036	0.0	0.0
100874035	0.0	1.0
644442	0.0	0.0
100874034	4.0	2.0
92259	1020.0	1675.0
100874033	0.0	1.0
7091	1061.0	452.0
7090	3395.0	5583.0
7093	121.0	81.0
79283	0.0	0.0
7092	120.0	66.0
79282	0.0	0.0
7095	15467.0	15489.0
7094	21179.0	25581.0
7097	419.0	1134.0
7096	232.0	250.0
104472713	6.0	5.0
79289	0.0	0.0
284525	4.0	10.0
106480301	0.0	0.0
80279	5051.0	6488.0
106480300	0.0	0.0
80270	393.0	1077.0
284521	0.0	0.0
100874039	0.0	0.0
644435	9.0	15.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	260.0	279.0
80273	1532.0	1802.0
80271	1162.0	3564.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	0.0	2.0
106479319	21.0	29.0
100874069	37.0	26.0
106479318	0.0	0.0
100874068	4.0	1.0
106479317	5.0	4.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	0.0	22.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	2.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	0.0
106479310	0.0	0.0
92285	1188.0	1673.0
100874060	3.0	4.0
92283	383.0	483.0
404734	285.0	417.0
644449	1.0	1.0
100874054	4.0	1.0
100874053	0.0	0.0
106479309	1.0	3.0
100874052	0.0	0.0
729610	0.0	0.0
100874051	0.0	0.0
106479308	0.0	0.0
100874058	237.0	290.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	0.0	4.0
644464	11.0	5.0
100874056	5.0	6.0
106479305	0.0	0.0
100874055	5.0	0.0
106479304	0.0	0.0
92270	245.0	413.0
106479303	0.0	1.0
106479302	0.0	0.0
106479301	0.0	0.0
729617	16.0	10.0
106479300	0.0	0.0
729611	2.0	4.0
80298	980.0	1223.0
729608	4.0	2.0
644459	116.0	213.0
100874059	0.0	0.0
79412	11.0	48.0
79411	802.0	1883.0
79414	507.0	926.0
127933	4928.0	8966.0
79413	11449.0	14693.0
79415	2670.0	4156.0
284576	6.0	20.0
55449	1421.0	1632.0
284573	2.0	0.0
140913	0.0	0.0
115948	164.0	71.0
55450	486.0	11252.0
152905	12.0	7.0
55454	764.0	2229.0
79400	63.0	279.0
55451	5.0	12.0
115950	332.0	429.0
284565	601.0	929.0
92400	1750.0	2261.0
115939	2457.0	3105.0
55466	1004.0	1561.0
284551	0.0	0.0
752014	0.0	0.0
55472	6.0	17.0
55471	388.0	700.0
152926	1829.0	2431.0
284546	0.0	0.0
284541	2.0	3.0
140947	0.0	0.0
92421	1056.0	2062.0
729687	4.0	1.0
729686	1.0	2.0
729682	0.0	2.0
729689	0.0	2.0
548594	0.0	0.0
548593	1.0	8.0
55486	2345.0	2780.0
100996597	0.0	0.0
100996590	2.0	0.0
548599	0.0	2.0
548596	35.0	24.0
729678	2452.0	2299.0
729677	8.0	1.0
79441	538.0	906.0
79443	4957.0	7077.0
79442	3012.0	1704.0
79444	10.0	195.0
79447	559.0	570.0
115992	655.0	838.0
79446	1211.0	1088.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	6.0	2.0
100874100	0.0	0.0
79470	0.0	2.0
79473	0.0	0.0
79476	0.0	0.0
100996570	37.0	64.0
100996571	0.0	0.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	1.0	0.0
100874108	0.0	0.0
100874107	1.0	0.0
140909	0.0	0.0
100996567	4.0	4.0
100996569	9.0	0.0
79465	114.0	189.0
100996564	1.0	0.0
79469	10.0	35.0
127943	67.0	139.0
92427	2.0	7.0
140901	1584.0	3270.0
140902	1.0	0.0
619434	1.0	2.0
619431	15.0	5.0
149345	2021.0	1810.0
392428	6.0	3.0
137362	0.0	0.0
619418	0.0	0.0
125336	30.0	9.0
152992	948.0	2212.0
9700	82.0	108.0
9701	3691.0	5645.0
392451	2.0	2.0
392454	1.0	0.0
392459	0.0	1.0
9711	1203.0	3536.0
9712	950.0	2381.0
392465	78.0	183.0
9710	1941.0	3385.0
441899	0.0	1.0
441898	0.0	1.0
441897	1.0	0.0
441896	1.0	0.0
441893	1.0	0.0
9704	1180.0	1462.0
152940	5.0	4.0
9705	19.0	21.0
9702	2413.0	2629.0
9703	9117.0	13439.0
9708	30.0	9.0
9709	12891.0	9248.0
9706	1231.0	1987.0
9722	19.0	179.0
9723	92.0	715.0
9720	8.0	6.0
9721	281.0	217.0
392433	0.0	0.0
392437	28.0	29.0
55421	2160.0	3245.0
55425	1280.0	1898.0
55423	302.0	56.0
55422	1556.0	1633.0
9715	64.0	71.0
9716	2851.0	3895.0
9719	970.0	1305.0
9717	36.0	13.0
9718	499.0	340.0
9730	2566.0	2893.0
9733	2873.0	4222.0
9734	556.0	1234.0
9731	1818.0	3218.0
9732	514.0	1327.0
55432	840.0	1213.0
100	232.0	231.0
101	586.0	460.0
102	6344.0	8963.0
103	14480.0	23703.0
55435	799.0	1116.0
104	860.0	1705.0
105	15.0	0.0
107	685.0	822.0
9726	1330.0	1632.0
108	26.0	18.0
9727	2858.0	4534.0
109	869.0	1208.0
9724	2337.0	2323.0
55437	649.0	3029.0
9725	1108.0	2517.0
9728	4018.0	5755.0
9729	0.0	9.0
150280	1.0	19.0
392371	88.0	82.0
9741	19830.0	29549.0
644353	24.0	23.0
100286948	0.0	0.0
9744	1710.0	575.0
392375	0.0	0.0
9745	153.0	10.0
644357	0.0	0.0
392374	0.0	0.0
441869	335.0	629.0
9742	4908.0	3328.0
392377	0.0	0.0
9743	829.0	2235.0
392376	1.0	0.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	103.0	91.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	245.0	137.0
106480294	1.0	0.0
106479294	0.0	0.0
112	1733.0	2936.0
106480297	2.0	4.0
106479293	0.0	0.0
113	266.0	595.0
106479292	0.0	0.0
106480296	0.0	0.0
114	1.0	262.0
106479291	0.0	0.0
106480299	0.0	0.0
115	5765.0	5251.0
106480298	0.0	0.0
106479290	0.0	0.0
116	126.0	1.0
117	261.0	68.0
118	13938.0	20241.0
9737	2882.0	2612.0
119	455.0	116.0
9738	905.0	1059.0
150275	122.0	128.0
9735	263.0	954.0
9736	3949.0	5882.0
414254	0.0	3.0
106480291	0.0	0.0
150274	638.0	837.0
106480290	0.0	2.0
9739	2163.0	2842.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	785.0	952.0
100874197	1.0	1.0
150291	31.0	8.0
9752	3.0	4.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	7.0	38.0
9750	1257.0	963.0
150290	190.0	296.0
100874194	0.0	1.0
9755	837.0	1055.0
9753	542.0	558.0
100874199	0.0	0.0
9754	664.0	803.0
100874198	0.0	0.0
392387	6.0	4.0
106479289	0.0	0.0
106479288	0.0	1.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	0.0	1.0
100874191	0.0	0.0
106479286	0.0	0.0
120	11033.0	7495.0
100874190	0.0	1.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	0.0	1.0
123	1084.0	3255.0
106707175	0.0	2.0
106479282	0.0	0.0
124	5.0	0.0
414260	1.0	14.0
106479281	0.0	1.0
125	1412.0	443.0
106479280	0.0	2.0
126	33.0	10.0
127	0.0	0.0
402249	0.0	0.0
128	7980.0	5975.0
9748	4882.0	7211.0
9749	3592.0	4903.0
9746	3595.0	3212.0
9747	1144.0	1617.0
100286929	0.0	0.0
392391	0.0	0.0
392390	0.0	0.0
7101	1.0	0.0
9760	555.0	78.0
9761	22666.0	16883.0
619373	6.0	6.0
7100	369.0	552.0
392350	4.0	1.0
9766	5156.0	10046.0
7103	262.0	92.0
644378	1.0	4.0
9767	570.0	1715.0
7102	1992.0	1295.0
7105	3385.0	4493.0
9764	708.0	708.0
9765	1751.0	2323.0
7104	10.0	817.0
106480269	0.0	0.0
402246	0.0	0.0
441884	0.0	1.0
130	5.0	4.0
131	1.0	0.0
402240	0.0	0.0
132	1978.0	5570.0
441891	0.0	0.0
106480273	0.0	0.0
133	309.0	2158.0
106480272	0.0	1.0
134	433.0	3020.0
106480275	0.0	0.0
135	19.0	5.0
106480274	1.0	0.0
136	39.0	55.0
106480277	2.0	7.0
137	0.0	0.0
106480276	0.0	0.0
106480279	1.0	2.0
106480278	0.0	0.0
9759	1966.0	1000.0
150297	1.0	1.0
9757	2231.0	3180.0
9758	1.0	5.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	3340.0	5040.0
392360	0.0	0.0
9774	6720.0	9792.0
7112	2470.0	3874.0
9771	575.0	3334.0
7111	1039.0	816.0
9772	5256.0	5863.0
644384	1.0	0.0
9777	4461.0	6391.0
7114	34083.0	95211.0
9778	3282.0	4907.0
7113	1104.0	1669.0
9775	3309.0	4425.0
7116	1.0	12.0
9776	5944.0	6956.0
441878	1.0	0.0
7115	3.0	11.0
392368	0.0	3.0
402236	0.0	0.0
441873	0.0	0.0
9770	2130.0	633.0
141	1019.0	1169.0
441871	0.0	0.0
142	6480.0	5848.0
441870	0.0	0.0
143	4298.0	12793.0
106480284	0.0	0.0
144	0.0	0.0
106480283	0.0	1.0
162282	3.0	0.0
106480286	11.0	23.0
146	24.0	12.0
106480285	0.0	0.0
147	44.0	422.0
106480288	0.0	0.0
148	9.0	6.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	1.0	0.0
7107	1222.0	1826.0
7106	3415.0	5356.0
7109	1248.0	1654.0
9768	163.0	613.0
7108	2565.0	4037.0
106480280	7.0	0.0
106480282	0.0	0.0
106480281	0.0	0.0
9784	8262.0	8783.0
9785	2961.0	3592.0
7120	0.0	0.0
644397	554.0	630.0
9782	224.0	555.0
7123	1767.0	1185.0
9783	522.0	363.0
7122	1051.0	621.0
619351	1.0	15.0
7125	38.0	87.0
9788	800.0	1869.0
9789	3571.0	3049.0
414208	15.0	36.0
7124	56.0	30.0
9786	892.0	1262.0
7127	1620.0	3536.0
7126	3011.0	5667.0
9787	84.0	83.0
221002	223.0	394.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	0.0	0.0
106479256	0.0	0.0
106480249	0.0	0.0
9780	3176.0	6698.0
150	737.0	220.0
106479255	0.0	0.0
9781	712.0	2323.0
106479254	0.0	0.0
151	71.0	40.0
152	59.0	121.0
106479253	0.0	4.0
644390	151.0	134.0
153	64.0	44.0
106479252	0.0	0.0
154	125.0	110.0
106480251	0.0	0.0
106479251	1.0	0.0
155	0.0	16.0
106479250	0.0	0.0
106480250	0.0	0.0
156	3779.0	4706.0
106480253	4.0	0.0
157	1187.0	1553.0
106480252	0.0	0.0
106480255	0.0	0.0
158	2311.0	3635.0
159	2706.0	6987.0
106480254	2.0	2.0
106480257	0.0	0.0
106480256	0.0	1.0
7118	15.0	45.0
7117	74.0	141.0
9779	5322.0	5859.0
414212	33.0	16.0
414213	1.0	0.0
7132	4332.0	10866.0
9796	229.0	1546.0
441818	0.0	2.0
7134	544.0	304.0
9793	2762.0	4812.0
7133	2463.0	3027.0
9794	2129.0	3601.0
7136	22.0	23.0
7135	139.0	599.0
7138	0.0	6.0
9797	2456.0	2363.0
619343	5.0	5.0
7137	0.0	0.0
9798	7726.0	9336.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	1.0
106480259	0.0	0.0
106479248	0.0	0.0
619349	2.0	3.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	3930.0	7133.0
106479245	0.0	0.0
9791	4527.0	5111.0
161	3255.0	4036.0
106479244	0.0	0.0
162	7510.0	8569.0
9792	2066.0	4641.0
106479243	0.0	0.0
163	16739.0	24351.0
7130	3.0	101.0
106479242	0.0	0.0
9790	2288.0	3143.0
164	5501.0	8136.0
106479241	0.0	0.0
165	5147.0	6768.0
106480262	0.0	0.0
106479240	0.0	3.0
166	27762.0	37700.0
106480261	0.0	0.0
167	0.0	0.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	2.0	1.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	73.0	70.0
7128	1499.0	1266.0
414224	4.0	11.0
106480260	0.0	0.0
7143	90.0	12.0
392392	0.0	0.0
7142	0.0	0.0
7145	20168.0	14108.0
441849	0.0	0.0
7146	8.0	14.0
392399	0.0	0.0
7148	1309.0	2057.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	1.0	0.0
441843	84.0	56.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	1.0	0.0
106479278	0.0	0.0
172	380.0	661.0
106479277	0.0	0.0
173	0.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	0.0	0.0
7141	9.0	0.0
106479275	0.0	0.0
175	1957.0	2783.0
7140	98.0	13.0
106479274	0.0	0.0
176	82.0	251.0
106479273	0.0	0.0
177	2514.0	2337.0
137290	0.0	0.0
106479272	0.0	0.0
178	2244.0	2048.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	1.0	3.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	0.0	0.0
106480234	0.0	1.0
414236	6.0	210.0
7139	0.0	21.0
414235	7.0	5.0
414230	1.0	0.0
7153	465.0	929.0
149281	0.0	0.0
7156	927.0	1227.0
7155	10673.0	14274.0
7158	2578.0	4044.0
7157	2747.0	3413.0
343495	2.0	1.0
162239	915.0	1231.0
7159	3308.0	5704.0
106480237	0.0	0.0
106479269	0.0	1.0
106480236	0.0	0.0
181	1.0	3.0
106480239	0.0	0.0
106479268	0.0	0.0
182	4744.0	7312.0
106479267	0.0	0.0
106480238	0.0	0.0
183	322.0	752.0
7150	5823.0	8750.0
221017	0.0	1.0
106479266	0.0	0.0
106479265	0.0	0.0
185	242.0	13.0
106479264	0.0	0.0
186	0.0	0.0
