id	a156c548-8258-4327-9b21-5015c682215b	7cd30f34-de43-428b-972e-e24f89a8cc60
106481345	1.0	0.0
85459	1489.0	336.0
106481346	0.0	0.0
85456	10048.0	12465.0
442910	15.0	0.0
106481343	0.0	0.0
85457	4365.0	2339.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	499.0	359.0
442913	0.0	0.0
85452	19.0	16.0
442914	0.0	0.0
50	7121.0	4599.0
85453	3253.0	921.0
442915	0.0	0.0
85450	4151.0	3025.0
51	4882.0	4813.0
442916	0.0	0.0
85451	3747.0	2123.0
52	5939.0	5220.0
442917	0.0	0.0
53	3067.0	4438.0
442918	0.0	0.0
54	1147.0	5274.0
442919	1.0	0.0
55	353.0	229.0
442909	2.0	0.0
56	4.0	12.0
58	20.0	11.0
59	3194.0	4347.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	17.0	20.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	197.0	34.0
106481350	1.0	0.0
106481351	1.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	1.0
106481354	1.0	0.0
85446	413.0	200.0
442900	0.0	0.0
106481355	0.0	0.0
85443	14.0	13.0
442901	0.0	0.0
85444	3077.0	844.0
442902	0.0	0.0
60	308684.0	297804.0
85441	3188.0	1949.0
442903	30.0	4.0
85442	1243.0	930.0
442904	0.0	0.0
442905	0.0	0.0
62	38.0	14.0
85440	2074.0	965.0
442907	18.0	23.0
442908	0.0	0.0
66	1.0	0.0
67	9.0	13.0
68	5.0	1.0
344595	625.0	219.0
69	7.0	6.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	8.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	451.0	115.0
106481321	0.0	1.0
85479	20.0	41.0
106481322	1.0	0.0
85476	3966.0	1890.0
85477	286.0	137.0
70	10.0	2.0
85474	29.0	47.0
71	265025.0	363830.0
72	161.0	86.0
73	43.0	4.0
74	0.0	1.0
75	42.0	2.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7272.0	8363.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	4.0	0.0
85465	2586.0	1266.0
81	32047.0	31723.0
85463	3833.0	1039.0
82	11.0	6.0
85464	3972.0	1889.0
83	22.0	0.0
85461	6367.0	2474.0
85462	11067.0	2927.0
86	2310.0	2247.0
87	3828.0	5766.0
85460	3377.0	1341.0
88	18.0	3.0
89	6.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	7338.0	8442.0
106481300	0.0	0.0
91	3925.0	1396.0
92	1456.0	682.0
93	1792.0	850.0
94	2327.0	1441.0
95	421.0	416.0
97	883.0	692.0
98	1048.0	795.0
344561	0.0	0.0
728661	5792.0	1853.0
728664	1.0	1.0
106481305	1.0	0.0
261734	2536.0	1637.0
106481306	2.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	22.0	21.0
106481309	11.0	12.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	7.0	13.0
3805	20.0	11.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	8.0	0.0
3809	11.0	10.0
246123	0.0	0.0
106481311	0.0	0.0
344558	390.0	153.0
3800	307.0	57.0
3801	8858.0	6283.0
3802	8.0	6.0
728695	0.0	0.0
285735	5.0	0.0
261726	3118.0	2263.0
728698	6.0	5.0
3814	2.0	3.0
3815	19542.0	407.0
3816	61.0	35.0
261729	1508.0	28.0
3817	558.0	21.0
3818	160.0	53.0
222166	4702.0	1788.0
3811	10.0	5.0
3812	5.0	2.0
285740	1.0	0.0
285741	71.0	82.0
728689	17.0	36.0
3827	1.0	0.0
246100	0.0	0.0
3820	168.0	286.0
3821	56.0	169.0
3822	16.0	17.0
3823	7.0	0.0
3824	167.0	76.0
645402	0.0	0.0
403313	1677.0	910.0
403314	1.0	2.0
728637	0.0	0.0
728638	102.0	76.0
728633	5.0	0.0
728632	118.0	93.0
728635	51.0	23.0
3836	3068.0	2635.0
222183	170.0	372.0
3837	12324.0	9315.0
3838	869.0	1784.0
3839	3508.0	2146.0
728629	2.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2607.0	1701.0
3832	507.0	334.0
3833	175.0	370.0
3834	5.0	2.0
3835	4601.0	9260.0
728620	1.0	1.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1568.0	321.0
3848	1.0	2.0
3849	1.0	0.0
222171	59.0	13029.0
728619	8.0	2.0
3840	5706.0	3888.0
3841	2968.0	656.0
3842	14424.0	4133.0
3843	10719.0	7848.0
3844	0.0	0.0
3845	2765.0	1315.0
3846	7.0	7.0
645423	0.0	0.0
3860	4.0	66.0
246126	3.0	1.0
728658	550.0	1013.0
728655	1.0	0.0
728657	5.0	0.0
728656	10.0	0.0
3858	1988.0	1230.0
3859	1.0	0.0
246135	1.0	0.0
3850	4.0	1.0
3851	1.0	0.0
3852	4.0	2.0
645414	0.0	0.0
3853	0.0	4.0
3854	0.0	0.0
3855	83958.0	145412.0
3856	67722.0	91994.0
3857	0.0	0.0
728640	5.0	2.0
645431	40.0	35.0
728642	428.0	305.0
728641	3.0	4.0
645434	18.0	0.0
645432	5.0	7.0
285704	2104.0	1229.0
728643	2.0	1.0
222194	4143.0	2038.0
285708	0.0	1.0
1204	0.0	0.0
1203	6044.0	2478.0
1201	1745.0	1764.0
1200	11044.0	12474.0
3861	2.0	18.0
645426	58.0	51.0
645425	0.0	0.0
1209	11641.0	11073.0
3866	4.0	463.0
1208	0.0	1.0
1207	4746.0	5493.0
3868	0.0	4.0
285311	0.0	0.0
3880	1809.0	39832.0
3881	0.0	11.0
285313	610.0	2.0
100128537	1953.0	215.0
3882	0.0	0.0
100128536	4.0	0.0
285314	0.0	0.0
285315	1128.0	628.0
1215	5.0	40.0
100141515	1.0	2.0
1213	29605.0	19815.0
1212	4223.0	8515.0
1211	11095.0	25191.0
3872	19.0	51.0
3875	27857.0	80365.0
3876	12.0	51.0
3879	2.0	8.0
3890	0.0	2.0
3891	111.0	0.0
3892	501.0	297.0
100128525	94.0	4.0
285326	0.0	0.0
1230	323.0	465.0
285329	6.0	3.0
440097	9.0	0.0
440093	58.0	33.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	1.0	0.0
100128521	0.0	2.0
3887	174.0	103.0
3888	1.0	0.0
100631239	1.0	1.0
3889	595.0	402.0
100128516	139.0	18.0
285331	1553.0	578.0
100128512	0.0	0.0
285335	145.0	10.0
100128514	0.0	0.0
1241	724.0	152.0
1240	917.0	326.0
1238	508.0	30.0
1237	6.0	1.0
1236	430.0	178.0
1235	17.0	5.0
1234	598.0	620.0
1233	99.0	51.0
1232	12.0	33.0
3895	24135.0	9965.0
100128511	410.0	150.0
100631247	0.0	1.0
3897	178.0	62.0
100631248	1.0	0.0
3898	560.0	5457.0
100631249	0.0	0.0
3899	130.0	14.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1918.0	967.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	190.0	43.0
100631254	1.0	0.0
100128503	2.0	0.0
285349	685.0	205.0
574501	2.0	0.0
574502	0.0	0.0
1244	54.0	6.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	4.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	449.0	120.0
1263	1478.0	3087.0
1262	35.0	3.0
116966	989.0	113.0
100887755	2.0	0.0
1261	31.0	12.0
100887754	4.0	0.0
1260	0.0	0.0
116969	154.0	14.0
1259	67.0	45.0
1258	7.0	8.0
440061	0.0	0.0
100887750	86.0	5.0
100887746	12.0	4.0
100887744	4.0	0.0
1272	267.0	4.0
1271	278.0	0.0
100887749	36.0	56.0
1270	41.0	7.0
100887748	0.0	1.0
440044	75.0	16.0
1269	107.0	7.0
440051	3.0	0.0
1268	47.0	5.0
440050	5.0	0.0
1267	5787.0	9623.0
1266	12763.0	14066.0
100887740	0.0	0.0
1265	17715.0	21830.0
1286	4684.0	2136.0
1285	5545.0	1806.0
1284	22040.0	11275.0
1282	13453.0	7972.0
1281	16932.0	5629.0
1280	0.0	1.0
440078	245.0	130.0
440077	4.0	0.0
440087	70.0	25.0
1278	18538.0	7076.0
1277	13535.0	15330.0
440081	83.0	49.0
116938	0.0	0.0
1297	83.0	24.0
116931	139.0	39.0
1296	3082.0	12472.0
1295	8615.0	17018.0
116933	3.0	1.0
1294	101.0	450.0
1293	6291.0	1591.0
116935	68.0	102.0
1292	13717.0	7092.0
440068	0.0	1.0
1291	13990.0	3590.0
116937	7.0	0.0
440067	5.0	3.0
1290	2566.0	692.0
440073	68.0	11.0
440072	21.0	6.0
1289	1864.0	686.0
1288	273.0	6.0
1287	3319.0	396.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2545.0	1638.0
440021	0.0	0.0
442673	5.0	0.0
10018	7005.0	1764.0
126328	2821.0	6964.0
442676	5.0	0.0
126326	360.0	339.0
1299	53355.0	80.0
1298	1942.0	589.0
10011	1981.0	3774.0
10010	4026.0	3740.0
10013	5616.0	2873.0
128989	3169.0	2765.0
10015	14131.0	9245.0
10014	7913.0	8994.0
10017	87.0	36.0
10016	6664.0	6945.0
10020	2532.0	975.0
114335	0.0	0.0
114336	0.0	0.0
126321	2789.0	3069.0
10029	0.0	0.0
442668	0.0	0.0
10022	4.0	0.0
10021	12.0	323.0
10024	41.0	81.0
128977	3696.0	2262.0
103021165	0.0	1.0
10023	726.0	531.0
103021164	4.0	5.0
10026	4023.0	1921.0
10025	5101.0	5451.0
116986	285.0	188.0
116985	10332.0	19365.0
116988	4373.0	5807.0
116987	3282.0	2124.0
114327	3356.0	1055.0
440043	0.0	0.0
126308	3193.0	3247.0
440041	0.0	0.0
126306	98.0	58.0
151306	19.0	15.0
100128590	16.0	1.0
100128596	2.0	2.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	25.0	46.0
440026	3967.0	3526.0
440023	1.0	0.0
10008	1185.0	331.0
10007	3665.0	7119.0
10009	2571.0	2723.0
116984	8243.0	2099.0
116983	2001.0	1429.0
151313	142.0	41.0
10000	5166.0	3722.0
128954	0.0	0.0
10002	56.0	20.0
10001	1853.0	1372.0
10004	156.0	206.0
10003	146.0	37.0
10006	4978.0	3352.0
10005	1282.0	2147.0
126370	0.0	0.0
285352	264.0	170.0
100128579	0.0	0.0
285359	310.0	110.0
126375	464.0	288.0
126374	883.0	7637.0
153918	0.0	0.0
100128574	0.0	1.0
285362	4347.0	4787.0
285367	1477.0	2231.0
285368	861.0	1021.0
100128569	365.0	54.0
126364	198.0	347.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	1.0
344191	0.0	0.0
126353	30.0	248.0
751071	266.0	436.0
442660	1.0	0.0
442661	0.0	1.0
106481286	0.0	0.0
106481287	3.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	2.0	0.0
106481289	0.0	0.0
100128553	21.0	6.0
106481282	0.0	0.0
285381	1906.0	1402.0
106481283	0.0	0.0
285382	244.0	99.0
106481280	0.0	0.0
165918	1540.0	865.0
106481281	3.0	0.0
165904	20.0	3.0
285386	221.0	151.0
138307	92.0	25.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	1.0	2.0
106481290	2.0	0.0
100128541	2.0	4.0
138311	1066.0	811.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	0.0
126299	3271.0	4434.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2518.0	2674.0
728710	0.0	0.0
126295	392.0	244.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	11.0	0.0
106481269	1.0	1.0
100033603	1.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	240.0	151.0
645318	1.0	0.0
645317	110.0	66.0
151242	49.0	63.0
106481260	0.0	1.0
106481261	1.0	0.0
647979	44189.0	25452.0
100287908	0.0	0.0
645332	808.0	521.0
126282	745.0	668.0
100287902	5.0	8.0
163227	779.0	829.0
100287900	0.0	0.0
163223	583.0	261.0
106481275	4.0	0.0
106481276	4.0	0.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	0.0	2.0
106481277	0.0	0.0
151258	60.0	65.0
106481278	0.0	0.0
645328	1.0	14.0
151254	50.0	35.0
645326	10.0	11.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	0.0	10.0
163259	389.0	152.0
645345	177.0	218.0
200403	6.0	0.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1301.0	604.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	6.0	5.0
728732	3.0	1.0
728734	4.0	0.0
126272	341.0	380.0
106481242	0.0	0.0
107133511	2.0	1.0
114294	1170.0	1068.0
106481243	1.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	107.0	1.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	16.0	1.0
728723	564.0	186.0
106481253	0.0	0.0
107133522	16.0	2.0
106481254	3.0	1.0
107133524	8.0	11.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	9.0	18.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	16.0	15.0
645368	0.0	0.0
645367	2.0	2.0
106481217	0.0	0.0
200424	1438.0	883.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	43.0	8.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	7.0	8.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1002.0	638.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	4.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	2.0
645387	374.0	500.0
645382	0.0	0.0
645381	53.0	6.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	5.0
106481207	4.0	0.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	3.0	0.0
106481209	0.0	0.0
3902	417.0	482.0
3903	650.0	1051.0
106481210	0.0	0.0
3904	15.0	42.0
3906	0.0	0.0
106481213	1.0	1.0
106481214	0.0	0.0
3908	1575.0	78.0
106481211	0.0	0.0
3909	162.0	35.0
106481212	0.0	0.0
684959	0.0	0.0
151234	60.0	7.0
151230	1110.0	371.0
728798	4.0	0.0
3913	20562.0	17995.0
3914	591.0	27701.0
3915	20226.0	12932.0
3916	31557.0	32792.0
3918	7837.0	14240.0
3910	3428.0	1064.0
3911	18823.0	11502.0
3912	24760.0	8591.0
728782	16.0	23.0
728780	59.0	96.0
3924	18.0	25.0
3925	2541.0	5304.0
3927	10773.0	15439.0
3929	10.0	0.0
3920	15034.0	12989.0
3921	23536.0	52679.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	4662.0	6537.0
3937	1154.0	1127.0
3938	0.0	3.0
3939	17977.0	28688.0
3930	2114.0	791.0
100873179	0.0	0.0
3931	1028.0	420.0
3932	694.0	606.0
3933	0.0	1.0
3934	23.0	7858.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	1.0	1.0
100873165	2.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	34.0	6.0
3947	3.0	3.0
3948	5.0	11.0
3949	1063.0	2289.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	26307.0	21183.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	2.0
100873199	1.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	8.0	10.0
100873192	1.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	1.0
3957	192.0	238.0
3958	3230.0	54398.0
3959	41390.0	42404.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	826.0	255.0
574517	0.0	0.0
100631269	1.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	820.0	68.0
3952	0.0	1.0
3953	1435.0	382.0
3954	3331.0	2104.0
3955	679.0	749.0
3956	3922.0	18207.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	36.0	13.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	4.0	0.0
728746	0.0	0.0
728748	3.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	114.0	1248.0
1303	2181.0	313.0
107133502	0.0	0.0
1302	580.0	48.0
1301	9.0	10.0
1300	162.0	71.0
3960	65.0	19.0
3963	1.0	0.0
3964	3381.0	2430.0
1308	2638.0	788.0
3965	1073.0	2891.0
1307	6676.0	6178.0
151295	55.0	28.0
1306	2315.0	2226.0
100189589	4.0	35.0
728774	0.0	0.0
728773	0.0	0.0
3980	2363.0	1481.0
100287932	2584.0	3841.0
3981	1530.0	497.0
728776	51.0	23.0
85508	0.0	1.0
105601840	1.0	0.0
85509	0.0	0.0
1316	64449.0	8619.0
1315	10935.0	7487.0
1314	20130.0	10717.0
1312	5610.0	8892.0
1311	158.0	571.0
100329135	0.0	5.0
1310	20.0	7.0
574537	0.0	0.0
3972	1.0	3.0
3973	220.0	11.0
3975	1.0	0.0
3976	896.0	852.0
3977	12839.0	431.0
1318	96.0	38.0
3978	2736.0	2380.0
1317	2162.0	1295.0
728763	11.0	1.0
3990	443.0	17.0
645313	0.0	0.0
3991	606.0	564.0
645312	0.0	0.0
3992	760.0	630.0
645311	8.0	1.0
728769	1212.0	910.0
1330	0.0	0.0
1327	16473.0	32833.0
1326	2504.0	210.0
1325	22.0	9.0
3982	0.0	0.0
3983	29042.0	10835.0
3984	2567.0	4210.0
3985	9291.0	3569.0
3987	5304.0	2010.0
3988	4971.0	6947.0
1329	7946.0	9788.0
116809	0.0	0.0
100128416	25.0	19.0
1340	7147.0	15378.0
1337	5645.0	8127.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3962.0	5143.0
100128410	2.0	0.0
3995	749.0	1675.0
100128412	0.0	0.0
3996	2096.0	3724.0
3998	20095.0	10351.0
1339	0.0	3.0
285440	4222.0	2718.0
285441	7.0	0.0
1352	1083.0	564.0
1351	9390.0	11186.0
1350	15017.0	25793.0
1349	4665.0	5575.0
1348	1.0	1.0
1347	4726.0	7094.0
1346	1353.0	3744.0
1345	6615.0	8861.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	80.0	5.0
1363	29115.0	16668.0
1362	8632.0	5635.0
1361	19.0	3.0
1360	0.0	0.0
1359	2.0	11.0
1358	2.0	1.0
1357	0.0	0.0
1356	933.0	21.0
1355	3639.0	2113.0
1353	3791.0	1656.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	1.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	131.0	16.0
285464	1804.0	820.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4477.0	1433.0
1373	576.0	14.0
1371	1087.0	580.0
1370	15.0	0.0
1369	0.0	0.0
1368	760.0	1139.0
100873209	0.0	0.0
1366	8891.0	26782.0
1365	24364.0	32329.0
1364	34669.0	66993.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	8.0	17.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	4.0	0.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	4879.0	1834.0
116843	2132.0	655.0
1384	3561.0	3018.0
116842	130.0	40.0
1382	901.0	3328.0
116844	55.0	1583.0
1381	8368.0	134.0
1380	812.0	6.0
440176	6.0	8.0
440184	4.0	1.0
1379	16.0	9.0
1378	105.0	26.0
1376	1763.0	1567.0
1375	184.0	111.0
128821	0.0	0.0
100873237	0.0	2.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	3.0	0.0
102800310	4.0	88.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	2.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	156.0	660.0
1396	833.0	943.0
1395	34.0	23.0
1394	21.0	2.0
1393	215.0	93.0
1392	2.0	1.0
285407	17.0	6.0
116835	877.0	478.0
1390	1954.0	956.0
1389	9920.0	7169.0
1388	11184.0	9097.0
1387	13311.0	4656.0
116841	2507.0	2171.0
1386	6726.0	2392.0
116840	3246.0	2236.0
100873226	0.0	0.0
100873225	0.0	1.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	1.0
116828	152.0	28.0
100873255	0.0	0.0
100873254	13.0	6.0
100873253	0.0	0.0
285412	6.0	0.0
100873252	0.0	1.0
100287898	566.0	26.0
100287895	0.0	0.0
285419	43.0	8.0
1399	6230.0	3598.0
1398	6294.0	4763.0
1397	13707.0	25853.0
100873259	2.0	0.0
100873258	1.0	0.0
100873257	1.0	1.0
100873256	0.0	0.0
100873240	13.0	0.0
100873244	0.0	0.0
100873243	1.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	174.0	562.0
285429	43.0	1.0
100287880	0.0	0.0
440193	792.0	711.0
100873248	0.0	0.0
100873247	6.0	0.0
100873246	1.0	0.0
100873245	6.0	1.0
100873249	0.0	0.0
128872	5.0	0.0
10130	29631.0	9876.0
153830	5166.0	4579.0
645280	4.0	0.0
440138	761.0	200.0
440132	0.0	1.0
440142	26.0	1.0
10139	3120.0	4484.0
126208	1925.0	2183.0
126206	0.0	1.0
126205	0.0	0.0
107133497	432.0	4.0
126204	0.0	0.0
107133499	0.0	0.0
128866	13110.0	17146.0
10131	2715.0	2398.0
10134	15526.0	25062.0
107133494	1.0	0.0
10133	3693.0	5128.0
128869	1784.0	2350.0
10136	1.0	0.0
10135	3012.0	2924.0
100128493	0.0	1.0
103021294	35.0	9.0
10138	1226.0	1163.0
100128496	0.0	0.0
10137	5608.0	3365.0
128861	3.0	0.0
128862	0.0	0.0
10141	3.0	0.0
10140	18269.0	2744.0
128864	38.0	7.0
440125	5.0	0.0
440131	2.0	1.0
10143	0.0	0.0
128854	1287.0	837.0
10142	9813.0	3103.0
10144	12404.0	2921.0
10147	9241.0	3137.0
100128483	0.0	2.0
10146	8905.0	5237.0
128859	0.0	0.0
10149	450.0	309.0
10148	57.0	622.0
128853	991.0	303.0
440159	0.0	0.0
10117	34.0	2.0
440163	8.0	2.0
10110	72.0	44.0
10112	47.0	131.0
10111	5701.0	2792.0
10114	11879.0	4784.0
10113	3176.0	2891.0
128848	0.0	0.0
10116	6306.0	3414.0
165829	17.0	18.0
100128469	58.0	11.0
153842	4.0	2.0
440145	1230.0	1217.0
10129	2017.0	360.0
440153	0.0	0.0
10128	8469.0	5615.0
100033799	0.0	0.0
107133486	17.0	1.0
10121	6276.0	8405.0
100128465	0.0	0.0
10120	6724.0	8352.0
10123	1835.0	476.0
138234	4.0	1.0
10125	341.0	116.0
10124	1462.0	394.0
10127	2660.0	2198.0
10126	3587.0	2848.0
100128462	0.0	0.0
100128459	1.0	0.0
106481187	0.0	0.0
106481188	5.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	136.0	40.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	5.0	0.0
106481184	0.0	0.0
106481181	38.0	1.0
106481182	4.0	0.0
285489	19.0	1275.0
100128448	2.0	0.0
126242	1.0	0.0
106481198	9.0	0.0
10107	0.0	1.0
10106	20253.0	10214.0
106481199	0.0	1.0
10109	10610.0	14730.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2776.0	4532.0
10100	504.0	31.0
10103	21558.0	17722.0
106481194	0.0	0.0
10102	1403.0	1669.0
106481195	1.0	0.0
10105	4116.0	2787.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	856.0	472.0
440119	222.0	44.0
126235	0.0	3.0
126231	268.0	70.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	133.0	97.0
106481164	2.0	0.0
106481169	0.0	0.0
442777	62.0	107.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	1.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	4.0	0.0
440104	3043.0	355.0
106481176	2.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	1.0
106481178	1.0	1.0
106481179	1.0	0.0
128876	0.0	0.0
100128420	20.0	19.0
100128423	2.0	0.0
128879	1.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	25.0	3.0
10090	8967.0	3991.0
10093	7133.0	14973.0
10092	10113.0	8751.0
10095	5503.0	13492.0
645204	11.0	3.0
10094	8283.0	17333.0
645203	5.0	1.0
10097	12941.0	7860.0
10096	9126.0	6972.0
645201	1.0	0.0
163115	315.0	67.0
200504	0.0	2.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	6.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	605.0	238.0
106481144	0.0	0.0
114195	4.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	31.0	5.0
106481145	0.0	0.0
151126	36.0	8.0
106481146	0.0	0.0
10099	22808.0	24063.0
10098	5705.0	896.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	1.0
645212	1750.0	1505.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	85.0	44.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	10.0	12.0
415116	4252.0	3910.0
645207	0.0	0.0
645206	279.0	21.0
442707	0.0	0.0
