id	cde6f32e-abc0-40a5-9e70-632efc716c67	3511dd71-059e-4e36-8aa3-1fdc5758f830
5064	2406.0	5546.0
100422895	1.0	0.0
100422896	0.0	0.0
5066	17554.0	40428.0
5067	444.0	0.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	88.0	726.0
100419246	0.0	0.0
254050	162.0	118.0
5062	5799.0	7474.0
55920	3138.0	7340.0
254048	2358.0	1827.0
55924	431.0	201.0
55922	668.0	767.0
100422891	0.0	0.0
100422892	0.0	1.0
5074	4076.0	6046.0
5075	57.0	1.0
5076	1.0	1.0
5077	0.0	4.0
55929	2443.0	2504.0
5078	0.0	0.0
101929620	0.0	1.0
5079	3.0	15.0
101929624	2.0	2.0
254065	1096.0	1008.0
101929623	2.0	7.0
5071	351.0	218.0
5073	4043.0	4814.0
55930	6690.0	7015.0
55937	237.0	118.0
100420253	3.0	6.0
5087	10027.0	9290.0
5088	3.0	6.0
5089	4498.0	5169.0
5080	170.0	60.0
5081	0.0	0.0
101929639	80.0	31.0
5082	1450.0	1478.0
256691	3721.0	297.0
5083	67.0	321.0
101929637	0.0	0.0
102725541	4.0	2.0
79913	623.0	496.0
79912	1512.0	1317.0
79915	163.0	210.0
100420259	1.0	3.0
100420258	1.0	7.0
100420257	0.0	1.0
79917	803.0	586.0
79919	82.0	111.0
79918	910.0	826.0
5096	3685.0	2857.0
5097	1916.0	4965.0
5098	564.0	625.0
5099	1462.0	1052.0
100420260	0.0	0.0
254042	254.0	265.0
5090	11212.0	5328.0
5091	1206.0	4586.0
5092	5087.0	5176.0
5093	13548.0	11962.0
5094	24852.0	28560.0
5095	2199.0	1582.0
100270899	0.0	0.0
100270895	1.0	1.0
79902	1330.0	1690.0
55957	170.0	183.0
79901	44901.0	27438.0
100270891	0.0	1.0
55954	1265.0	915.0
79903	2012.0	1331.0
100420269	0.0	0.0
79906	897.0	844.0
79905	35.0	46.0
79908	16.0	3.0
55959	11985.0	6037.0
55958	4511.0	3495.0
112724	1560.0	762.0
100420275	0.0	2.0
90288	112.0	58.0
28338	0.0	0.0
28339	0.0	0.0
254099	0.0	0.0
28337	0.0	0.0
106736475	0.0	0.0
653590	1.0	3.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	0.0
28348	0.0	0.0
90271	297.0	470.0
90273	27.0	56.0
112714	0.0	3.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	307.0	416.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	0.0	2.0
28316	26.0	14.0
28317	0.0	1.0
28314	0.0	0.0
28315	0.0	2.0
28318	0.0	10.0
112703	300.0	398.0
28312	0.0	0.0
28313	0.0	0.0
101929602	6.0	1.0
653598	0.0	2.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	60.0	69.0
28329	0.0	0.0
28320	0.0	0.0
401898	0.0	0.0
112770	1731.0	2636.0
105377820	0.0	0.0
112755	20.0	120.0
112752	1733.0	1269.0
28305	0.0	1.0
28306	0.0	1.0
28304	0.0	2.0
28309	0.0	1.0
28307	0.0	2.0
28301	0.0	1.0
28300	0.0	0.0
124739	351.0	453.0
112744	0.0	0.0
388403	2589.0	3158.0
388401	2.0	2.0
388407	6.0	5.0
376412	23.0	3.0
653509	8.0	2543.0
90441	1998.0	3298.0
388551	0.0	0.0
388552	780.0	750.0
122011	1.0	3.0
148641	45.0	82.0
102216342	1.0	1.0
388550	0.0	0.0
102216341	0.0	0.0
653505	2.0	2.0
641518	9.0	4.0
641517	0.0	0.0
641515	0.0	0.0
388536	500.0	401.0
388533	13.0	7.0
388531	28.0	8.0
148645	0.0	3.0
388532	1.0	3.0
340595	27.0	69.0
340596	74.0	25.0
90427	4204.0	4049.0
340598	0.0	1.0
161635	1.0	3.0
340591	335.0	278.0
388574	13.0	8.0
388569	317.0	391.0
388566	884.0	955.0
388567	230.0	188.0
388564	300.0	248.0
124641	0.0	0.0
90459	628.0	1093.0
653519	146.0	150.0
388561	918.0	766.0
388559	23.0	29.0
124637	320.0	139.0
388558	954.0	603.0
388555	0.0	1.0
388553	2.0	2.0
701	55.0	165.0
340571	0.0	0.0
705	731.0	622.0
706	5163.0	5143.0
340578	4.0	0.0
708	3661.0	3014.0
100505881	2101.0	2541.0
90485	213.0	234.0
90488	6442.0	5089.0
220717	105.0	316.0
100529855	11.0	3.0
388595	0.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	328.0	535.0
90480	2605.0	2546.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	0.0	0.0
653550	0.0	0.0
28499	0.0	0.0
388588	372.0	901.0
710	5232.0	10471.0
28497	0.0	0.0
28498	0.0	0.0
653553	70.0	38.0
711	0.0	0.0
712	550.0	2480.0
340562	1.0	0.0
713	450.0	2354.0
714	367.0	2048.0
641556	0.0	0.0
715	3219.0	1978.0
716	4057.0	804.0
28491	0.0	0.0
717	40.0	193.0
28492	0.0	0.0
718	1695.0	45369.0
719	66.0	314.0
28490	0.0	0.0
100505876	3558.0	3581.0
219731	239.0	11.0
100505877	1.0	2.0
100505875	17.0	3.0
122042	3.0	5.0
388585	6.0	4.0
388581	10.0	68.0
122038	0.0	0.0
388579	0.0	0.0
720	1215.0	4577.0
721	1909.0	5564.0
722	2.0	3.0
724	0.0	0.0
725	2.0	2.0
726	646.0	406.0
100505879	0.0	0.0
727	262.0	340.0
728	78.0	206.0
729	72.0	0.0
340554	275.0	101.0
219743	1870.0	1539.0
339562	0.0	0.0
653566	94.0	58.0
653567	14.0	52.0
28479	0.0	7.0
339559	287.0	339.0
28473	0.0	3.0
28474	4.0	297.0
28471	0.0	14.0
340547	9.0	90.0
730	2097.0	266.0
28477	0.0	0.0
731	12.0	5.0
28478	0.0	2.0
732	1.0	2.0
28475	0.0	0.0
124685	5.0	1.0
733	28.0	16.0
28476	0.0	0.0
734	3067.0	3357.0
735	1.0	6.0
738	8522.0	6782.0
340544	50.0	28.0
219738	603.0	473.0
28470	0.0	2.0
340542	1081.0	486.0
219736	591.0	616.0
340543	182.0	0.0
136647	2106.0	1751.0
100505894	400.0	260.0
100505892	0.0	0.0
100505893	0.0	1.0
219752	0.0	1.0
7710	1094.0	768.0
653557	0.0	1.0
100505890	0.0	1.0
7709	1534.0	1462.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	6450.0	4308.0
28483	0.0	3.0
741	1231.0	1158.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	3757.0	30.0
28487	0.0	0.0
7701	1713.0	1405.0
745	90.0	94.0
7700	779.0	595.0
746	3664.0	4300.0
747	412.0	502.0
7703	2868.0	4426.0
7702	693.0	711.0
340533	229.0	9.0
7705	5823.0	5321.0
28480	0.0	0.0
7704	2083.0	297.0
219749	943.0	662.0
28481	0.0	8.0
7707	8092.0	4971.0
7706	3590.0	3376.0
339541	23.0	32.0
100270879	0.0	4.0
171017	1448.0	1619.0
768215	0.0	0.0
340526	665.0	771.0
340527	339.0	390.0
100270887	0.0	1.0
146059	816.0	1180.0
768217	2.0	0.0
750	8.0	7.0
768216	0.0	0.0
768211	1183.0	841.0
752	336.0	1786.0
753	1405.0	1067.0
171019	1.0	0.0
754	27956.0	32056.0
768213	0.0	0.0
755	2717.0	2156.0
340529	0.0	1.0
768212	0.0	0.0
100270885	0.0	0.0
7712	40.0	12.0
757	12811.0	5319.0
7711	289.0	250.0
758	0.0	0.0
100270880	0.0	0.0
100505845	0.0	0.0
759	6.0	5.0
7716	5625.0	4464.0
134082	0.0	0.0
134083	0.0	0.0
158055	33.0	29.0
7718	372.0	422.0
158056	456.0	471.0
158038	342.0	0.0
7730	0.0	2.0
100505832	190.0	5.0
7732	30.0	3.0
219771	7621.0	6798.0
219770	0.0	1.0
100270868	0.0	0.0
100270869	0.0	0.0
339535	149.0	0.0
340515	0.0	1.0
100270875	0.0	0.0
760	109.0	109.0
256714	13.0	18.0
100270876	0.0	0.0
761	135.0	251.0
768206	28.0	11.0
762	718.0	4.0
763	88.0	23.0
100270871	0.0	0.0
256710	37.0	17.0
100270872	0.0	1.0
764	0.0	0.0
765	0.0	12.0
100270873	6.0	10.0
766	6.0	10.0
100270874	0.0	0.0
767	9.0	14.0
768	0.0	0.0
732275	0.0	0.0
100270870	0.0	0.0
100505835	6.0	0.0
7727	554.0	839.0
158046	22.0	129.0
7726	5399.0	4306.0
7728	1111.0	932.0
100505839	2.0	5.0
7741	1170.0	1096.0
100505865	19.0	42.0
7743	1823.0	1466.0
339521	0.0	0.0
100270857	0.0	0.0
339524	118.0	12.0
770	1693.0	3832.0
100270864	0.0	0.0
771	1136.0	2733.0
205147	16.0	4.0
773	25.0	7.0
100270867	0.0	0.0
774	127.0	7.0
340508	1.0	1.0
775	135.0	73.0
776	440.0	548.0
777	7.0	0.0
778	55.0	30.0
100505869	10.0	20.0
779	0.0	2.0
7733	946.0	572.0
7738	715.0	705.0
7737	729.0	911.0
340501	1.0	0.0
7739	5931.0	2429.0
158078	1809.0	1636.0
7750	5790.0	4541.0
7752	527.0	533.0
100505854	1708.0	1129.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	2159.0	1439.0
7753	679.0	831.0
219793	0.0	0.0
219790	106.0	169.0
122060	971.0	862.0
100270846	0.0	0.0
339512	6.0	2.0
100270847	5.0	0.0
100270848	1.0	1.0
780	29252.0	36554.0
781	3949.0	2495.0
100270853	1.0	0.0
782	605.0	597.0
339505	0.0	7.0
783	103.0	29.0
103689912	14.0	7.0
784	1640.0	1660.0
103689911	12.0	8.0
785	147.0	81.0
786	0.0	0.0
100270850	0.0	9.0
100270851	0.0	3.0
788	1041.0	517.0
100270852	0.0	2.0
7745	2945.0	2711.0
789	0.0	0.0
103689918	1.0	0.0
103689917	1.0	1.0
732253	0.0	0.0
158062	17.0	34.0
7746	589.0	606.0
171024	1462.0	550.0
7748	1300.0	1422.0
171023	3916.0	3180.0
103689913	0.0	0.0
171022	18.0	200.0
158067	595.0	480.0
103689915	0.0	1.0
7761	343.0	391.0
7760	1199.0	2167.0
7763	12513.0	11429.0
5100	100.0	341.0
7762	146.0	325.0
5101	941.0	625.0
7764	3659.0	8188.0
100270839	2.0	6.0
339500	1359.0	785.0
100270835	0.0	0.0
339501	0.0	0.0
100270836	0.0	0.0
790	1968.0	2822.0
100270837	0.0	0.0
100270838	0.0	1.0
793	9.0	3.0
794	0.0	19.0
100270844	0.0	0.0
795	0.0	0.0
796	2.0	5.0
797	11.0	3.0
100270840	6.0	15.0
798	0.0	0.0
799	2.0	3.0
100270841	2.0	9.0
7756	6367.0	7364.0
7755	1132.0	1420.0
7757	292.0	98.0
101929580	19.0	27.0
158011	0.0	0.0
100505806	446.0	76.0
7770	823.0	676.0
101929581	2.0	1.0
7772	1026.0	790.0
7771	626.0	487.0
5110	4505.0	5034.0
101929582	0.0	0.0
5111	2831.0	4257.0
7773	521.0	436.0
7776	915.0	918.0
7775	429.0	513.0
101929589	0.0	0.0
100419416	0.0	0.0
100270832	3.0	10.0
100270833	6.0	12.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	87.0	0.0
7767	685.0	814.0
5105	3.0	0.0
7766	118.0	120.0
5106	4384.0	2846.0
7769	1342.0	1012.0
100420401	5.0	2.0
7768	450.0	328.0
5108	10311.0	12118.0
101929590	0.0	0.0
101929591	12.0	2.0
7781	10.0	10.0
7780	1674.0	10102.0
7783	3.0	0.0
7782	1319.0	863.0
5121	6299.0	3362.0
5122	8.0	3.0
7784	65.0	56.0
5125	1052.0	2089.0
7786	289.0	626.0
90423	366.0	306.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	1.0	1.0
100420415	87.0	103.0
5116	2141.0	1847.0
100420414	11.0	19.0
100505826	29.0	11.0
90417	2253.0	1385.0
5118	816.0	297.0
90416	1237.0	1252.0
7779	4599.0	5373.0
100420412	0.0	0.0
5119	5480.0	6291.0
158035	11.0	4.0
100420410	0.0	0.0
7791	5298.0	14429.0
5130	3810.0	3275.0
5132	3.0	2.0
90411	18149.0	10585.0
5133	58.0	126.0
5134	3171.0	2858.0
90410	1645.0	1293.0
7798	3608.0	2798.0
5136	5636.0	8602.0
146053	60.0	63.0
146050	1235.0	1054.0
146057	1158.0	849.0
103091864	32.0	49.0
103091863	0.0	0.0
5126	50316.0	109897.0
7789	498.0	279.0
5127	6364.0	10335.0
5128	1350.0	1753.0
100505812	71.0	137.0
5129	1681.0	2099.0
90407	1602.0	2921.0
5140	25.0	85.0
100422971	3.0	1.0
5141	5309.0	1967.0
100422972	0.0	0.0
5142	2792.0	344.0
100422973	0.0	0.0
5143	153.0	2527.0
100422974	13.0	3.0
5144	2868.0	1075.0
100422975	0.0	0.0
5145	2.0	1.0
5146	18.0	9.0
100422977	0.0	0.0
101929530	0.0	0.0
5147	949.0	974.0
100422978	0.0	0.0
100422979	0.0	1.0
101929539	23.0	49.0
100419324	0.0	0.0
254128	705.0	535.0
254122	15.0	27.0
5137	48.0	95.0
7799	5465.0	3412.0
5138	1287.0	152.0
5139	279.0	87.0
100422970	0.0	0.0
5151	2261.0	1311.0
100422982	0.0	0.0
5152	757.0	3707.0
100422983	0.0	0.0
5153	128.0	52.0
100422984	0.0	0.0
5154	536.0	842.0
100422985	0.0	0.0
5155	602.0	600.0
100422986	1.0	0.0
5156	475.0	85.0
100422987	0.0	0.0
5157	3045.0	5535.0
100422988	0.0	0.0
5158	927.0	871.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	5.0	3.0
5150	1391.0	1659.0
100049076	21.0	4.0
5148	13.0	28.0
5149	0.0	0.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	3540.0	3538.0
100422993	0.0	0.0
5163	681.0	674.0
100422994	0.0	0.0
5164	2811.0	3609.0
100422995	0.0	0.0
5165	194.0	261.0
100422996	0.0	0.0
5166	5673.0	2507.0
100422997	1.0	0.0
5167	10006.0	4115.0
5168	567.0	1079.0
5169	235.0	46.0
101929559	0.0	0.0
101929557	0.0	0.0
5160	6682.0	3930.0
5161	0.0	0.0
256764	10367.0	1388.0
254100	63.0	63.0
254102	642.0	3030.0
5159	1890.0	536.0
100422990	0.0	2.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	0.0	1.0
100420341	157.0	108.0
5174	10.0	7.0
5175	6320.0	4311.0
5176	1518.0	552.0
5178	1813.0	125.0
5179	3.0	1.0
5170	3221.0	2773.0
5172	33577.0	376.0
100420342	0.0	1.0
5184	5608.0	5339.0
5187	14239.0	6706.0
5188	1040.0	1131.0
5189	1865.0	1525.0
254173	2.0	7.0
254170	2240.0	1576.0
100420359	2.0	0.0
100420358	0.0	13.0
100420356	0.0	6.0
100420354	0.0	1.0
5195	1555.0	2308.0
5196	4.0	2.0
5197	0.0	1.0
5198	1150.0	1437.0
5199	34.0	55.0
254187	21.0	44.0
5190	2189.0	2479.0
5191	978.0	1392.0
5192	1267.0	1567.0
5193	1045.0	860.0
5194	3585.0	2858.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	1.0
105375380	0.0	0.0
53400	0.0	0.0
53405	3765.0	1635.0
100420377	0.0	0.0
53409	0.0	0.0
100420376	0.0	0.0
53407	1575.0	1596.0
100419392	2.0	0.0
100419391	7.0	4.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	0.0
254158	3.0	4.0
53410	1.0	0.0
768220	0.0	2.0
100420393	1.0	0.0
100420392	0.0	0.0
112609	17.0	0.0
28457	0.0	6.0
28458	1.0	85.0
28452	0.0	9.0
28450	1.0	199.0
28455	0.0	19.0
28453	0.0	1.0
28454	0.0	40.0
90390	475.0	578.0
28468	2.0	236.0
653458	0.0	0.0
28469	0.0	2.0
101340251	0.0	0.0
101340250	0.0	0.0
101340252	1.0	0.0
28462	0.0	2.0
28463	0.0	52.0
28461	0.0	68.0
28466	1.0	20.0
28467	0.0	64.0
653464	249.0	360.0
28464	0.0	23.0
28465	0.0	187.0
653489	12.0	4.0
28438	0.0	0.0
28435	0.0	0.0
28439	5.0	118.0
653492	0.0	1.0
28430	0.0	3.0
28433	0.0	0.0
28434	2.0	121.0
28431	0.0	1.0
28432	0.0	6.0
28448	1.0	266.0
28449	2.0	39.0
28446	0.0	10.0
28447	0.0	0.0
28440	0.0	0.0
28441	0.0	0.0
653483	53.0	162.0
28444	2.0	142.0
28445	0.0	16.0
28442	16.0	461.0
653486	1.0	0.0
28443	0.0	1.0
28415	0.0	9.0
28416	0.0	0.0
28413	0.0	3.0
28414	0.0	73.0
28419	0.0	0.0
28417	0.0	3.0
28418	0.0	0.0
124626	0.0	0.0
388503	0.0	0.0
28411	0.0	5.0
28412	1.0	38.0
28410	0.0	39.0
388507	341.0	262.0
653499	8.0	12.0
28426	0.0	59.0
28427	0.0	3.0
28424	2.0	79.0
28425	0.0	3.0
28428	0.0	6.0
28429	0.0	7.0
28422	0.0	0.0
28423	0.0	129.0
28420	3.0	79.0
28421	0.0	2.0
102723099	6.0	15.0
388524	0.0	8.0
124602	237.0	4.0
388523	32.0	1.0
112611	941.0	555.0
28405	0.0	0.0
28408	3.0	153.0
28409	0.0	83.0
112616	1182.0	1380.0
28406	1.0	2.0
28407	0.0	2.0
388514	4.0	0.0
28400	2.0	33.0
388512	1.0	17.0
28401	0.0	6.0
134359	506.0	662.0
158326	40.0	4.0
339263	243.0	166.0
401730	2.0	0.0
146336	0.0	0.0
401725	0.0	0.0
401720	8.0	0.0
90557	346.0	878.0
90550	1545.0	1871.0
158314	3.0	57.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	0.0	0.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	2.0	1.0
339258	0.0	0.0
106478990	0.0	0.0
800	19723.0	22443.0
801	26584.0	15396.0
802	1.0	0.0
342892	163.0	120.0
804	0.0	1.0
805	32050.0	43182.0
342898	0.0	1.0
342897	91.0	81.0
806	20.0	25.0
401718	1.0	4.0
807	2.0	5.0
401717	3.0	12.0
808	19510.0	14982.0
158345	43.0	74.0
339240	0.0	0.0
90586	2.0	1.0
339241	0.0	1.0
90589	27.0	26.0
378884	155.0	100.0
339244	0.0	0.0
653404	0.0	0.0
90580	611.0	1011.0
391825	0.0	1.0
391827	3.0	4.0
810	2.0	0.0
811	148188.0	50625.0
340221	1.0	1.0
813	11193.0	8696.0
814	55.0	60.0
815	3.0	1.0
816	2456.0	2236.0
401708	0.0	0.0
817	4165.0	6095.0
818	1671.0	1213.0
819	2691.0	3739.0
90576	248.0	181.0
339230	844.0	911.0
339231	1559.0	1399.0
339229	927.0	1031.0
122335	0.0	0.0
124997	1416.0	2008.0
340217	0.0	0.0
124995	2397.0	3098.0
378881	0.0	0.0
820	13.0	52.0
821	106076.0	40587.0
822	16683.0	17710.0
823	20601.0	23054.0
824	16827.0	21241.0
825	29.0	86.0
826	25700.0	27702.0
827	479.0	1.0
134391	0.0	1.0
829	6524.0	8939.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	3.0	9.0
106478966	0.0	0.0
106478965	2.0	0.0
161931	2.0	2.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	0.0	4.0
106478962	1.0	1.0
653423	0.0	0.0
106478961	1.0	0.0
106478960	1.0	0.0
653427	0.0	0.0
340205	8.0	27.0
340206	0.0	2.0
388228	1075.0	1299.0
830	8572.0	8811.0
831	18063.0	22828.0
832	14644.0	14123.0
833	3361.0	3147.0
834	131.0	636.0
835	1830.0	2104.0
836	986.0	1584.0
837	240.0	1431.0
838	0.0	1.0
342865	0.0	0.0
340204	0.0	0.0
839	953.0	1465.0
90594	660.0	534.0
100505993	0.0	0.0
106478959	0.0	0.0
106478958	3.0	2.0
100505994	67.0	220.0
106478957	6.0	0.0
106478956	0.0	0.0
641451	0.0	0.0
106478955	0.0	0.0
106478954	0.0	1.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	61.0	34.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	0.0	0.0
90592	481.0	427.0
7809	2.0	1.0
840	589.0	953.0
841	1160.0	1510.0
842	1040.0	826.0
843	1028.0	949.0
844	2.0	13.0
136991	0.0	0.0
845	211.0	32.0
342850	0.0	1.0
846	0.0	0.0
7802	3083.0	265.0
847	17537.0	11677.0
7804	5799.0	1040.0
7803	11066.0	7723.0
7805	2183.0	5636.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	2.0	0.0
376267	1781.0	2204.0
106478986	0.0	0.0
106478985	14.0	1.0
106478984	0.0	0.0
388254	0.0	0.0
106478983	1.0	0.0
388255	0.0	3.0
106478982	1.0	1.0
339201	513.0	725.0
653447	758.0	1070.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	2.0	9.0
7818	4411.0	5440.0
28595	0.0	12.0
148979	21.0	8.0
28592	1.0	1.0
28593	1.0	0.0
28599	0.0	1.0
401744	0.0	0.0
28597	0.0	2.0
401742	0.0	0.0
641455	0.0	0.0
7813	2165.0	1973.0
857	37886.0	15179.0
641457	0.0	0.0
7812	47020.0	45161.0
858	30668.0	24355.0
641456	0.0	1.0
859	1.0	2.0
28591	1.0	3.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	1.0	1.0
106478976	1.0	0.0
106478975	1.0	0.0
106478974	1.0	0.0
106478973	18.0	15.0
106478972	3.0	2.0
653435	0.0	4.0
106478971	2.0	7.0
653436	22.0	8.0
106478970	0.0	0.0
653437	0.0	0.0
146330	3162.0	3886.0
146325	0.0	0.0
860	124.0	1103.0
861	178.0	5195.0
862	783.0	58.0
653440	283.0	351.0
863	157.0	78.0
653441	52.0	55.0
864	124.0	336.0
865	2817.0	4499.0
866	0.0	0.0
867	1542.0	2388.0
868	2836.0	1600.0
869	66.0	7450.0
134353	409.0	397.0
641467	39.0	45.0
7827	0.0	1.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	7.0	1.0
219402	2273.0	1823.0
106478923	0.0	0.0
7840	2326.0	1964.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	0.0	1.0
7841	2697.0	3984.0
388276	0.0	0.0
388275	0.0	3.0
388272	510.0	465.0
871	4957.0	7009.0
873	5562.0	3090.0
874	167.0	339.0
875	81.0	198.0
7832	12752.0	12219.0
100505967	5.0	0.0
7837	432.0	344.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	1.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	1.0	1.0
106478912	0.0	0.0
7851	684.0	601.0
106478911	0.0	0.0
100505953	0.0	1.0
7850	48.0	34.0
106478910	0.0	1.0
7852	223.0	997.0
100270754	0.0	0.0
881	4.0	2.0
100270755	0.0	0.0
883	464.0	608.0
885	4.0	0.0
886	0.0	0.0
887	20.0	10.0
100270753	0.0	0.0
7844	2419.0	2302.0
889	2938.0	2499.0
7846	2926.0	4577.0
106478909	0.0	0.0
219409	0.0	1.0
7849	70700.0	43433.0
220416	0.0	2.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1657.0	2044.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	25.0	37.0
5201	4467.0	5085.0
106478942	1.0	8.0
5202	1568.0	2422.0
106478941	0.0	0.0
106478940	0.0	0.0
890	58.0	122.0
891	673.0	910.0
892	6044.0	4287.0
894	18115.0	36048.0
342808	1.0	1.0
895	0.0	0.0
896	7139.0	11446.0
388289	4.0	3.0
897	3.0	1.0
898	91.0	120.0
899	177.0	220.0
7855	4218.0	3378.0
7857	14.0	16.0
171392	631.0	957.0
100505989	0.0	0.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	1.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	5217.0	2876.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	9.0	7.0
5210	253.0	298.0
7873	8375.0	1812.0
100505975	15.0	2.0
106478933	0.0	0.0
5211	8163.0	8828.0
106478932	0.0	0.0
219432	0.0	0.0
5212	170.0	1.0
106478931	0.0	0.0
5213	5007.0	2289.0
219431	0.0	0.0
7874	8120.0	6198.0
106478930	0.0	0.0
388284	124.0	10.0
171389	6.0	8.0
100420508	0.0	0.0
100420505	25.0	15.0
105377595	10.0	2.0
5203	715.0	826.0
7866	3169.0	2881.0
100420503	3.0	2.0
5204	18706.0	20767.0
100420502	7.0	7.0
5205	7137.0	6611.0
100420501	0.0	0.0
7867	9278.0	13894.0
5207	33.0	9.0
7869	2396.0	2067.0
5208	7763.0	3518.0
106478929	0.0	0.0
5209	685.0	1195.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	4638.0	133.0
7884	2143.0	3321.0
219445	0.0	0.0
5222	59.0	4.0
90523	121.0	131.0
5223	1502.0	1297.0
5224	0.0	0.0
90522	1302.0	1394.0
100419521	3.0	1.0
220433	22.0	40.0
146378	0.0	0.0
100420519	1.0	0.0
5214	10290.0	9480.0
158373	116.0	111.0
7879	20537.0	26946.0
5216	18519.0	29007.0
100420512	0.0	0.0
5217	14414.0	8686.0
5218	3426.0	3828.0
158376	32.0	27.0
100505929	0.0	0.0
158358	2386.0	2443.0
5230	23460.0	11504.0
220429	0.0	0.0
5232	0.0	1.0
5233	7.0	4.0
101929467	0.0	6.0
219453	0.0	0.0
100270709	0.0	0.0
146395	8.0	8.0
100505919	0.0	0.0
100420527	10.0	9.0
100420526	0.0	2.0
5225	0.0	2.0
5226	11536.0	6785.0
100505911	118.0	59.0
5228	7217.0	171.0
90507	3622.0	4155.0
5229	2161.0	1198.0
90506	227.0	272.0
5241	124.0	866.0
219469	0.0	0.0
101929471	0.0	1.0
5243	366.0	68.0
5244	33.0	24.0
101929478	0.0	0.0
5245	6028.0	5730.0
219464	0.0	0.0
5246	0.0	1.0
5236	4778.0	4365.0
5238	3179.0	2431.0
5239	1043.0	74.0
100505945	1.0	5.0
158399	312.0	183.0
5250	25879.0	21822.0
101929484	10.0	7.0
5251	133.0	164.0
5252	6929.0	7894.0
219479	0.0	0.0
5253	5109.0	5427.0
5255	1309.0	2298.0
219477	0.0	0.0
5256	2020.0	2133.0
5257	9925.0	4573.0
220441	712.0	92.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	609.0	1368.0
158383	6.0	8.0
100420546	5.0	6.0
90527	6193.0	5518.0
158381	15.0	18.0
100505933	99.0	10.0
90529	849.0	938.0
5261	1702.0	2175.0
5264	3816.0	4129.0
5265	2227.0	227409.0
5266	3.0	9.0
5267	0.0	0.0
219487	0.0	0.0
5268	2.0	10.0
101929410	33.0	14.0
219484	0.0	0.0
219482	0.0	0.0
5260	49.0	18.0
5258	0.0	0.0
5259	0.0	0.0
5272	1722.0	817.0
5273	0.0	0.0
5274	927.0	397.0
28509	0.0	0.0
5275	0.0	0.0
5276	2.0	2.0
5277	957.0	743.0
101929423	134.0	85.0
5279	1741.0	2003.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	802.0	3667.0
28505	0.0	0.0
101929428	0.0	0.0
5271	870.0	1325.0
