id	6c4588e2-ce36-4ac6-b8b1-35f8dad9d4c9	e8f96d88-a746-4253-ac41-9e91f2c33c31
7101	2.0	44.0
9760	788.0	546.0
9761	35447.0	34004.0
619373	5.0	7.0
7100	414.0	465.0
392350	2.0	2.0
9766	7743.0	6507.0
7103	346.0	24.0
644378	1.0	1.0
9767	977.0	1173.0
7102	3753.0	3728.0
7105	4208.0	5798.0
9764	1043.0	944.0
9765	3234.0	3070.0
7104	27.0	9.0
106480269	1.0	0.0
402246	0.0	0.0
441884	0.0	1.0
130	13.0	9.0
131	0.0	0.0
402240	1.0	0.0
132	2762.0	3856.0
441891	1.0	0.0
106480273	0.0	0.0
133	858.0	1256.0
106480272	2.0	0.0
134	573.0	725.0
106480275	0.0	0.0
135	15.0	11.0
106480274	2.0	2.0
136	6.0	22.0
106480277	4.0	6.0
137	0.0	0.0
106480276	0.0	0.0
106480279	1.0	3.0
106480278	0.0	0.0
9759	2690.0	1754.0
150297	0.0	0.0
9757	3984.0	3934.0
9758	2.0	0.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	7279.0	5506.0
392360	0.0	0.0
9774	11793.0	10543.0
7112	3477.0	3494.0
9771	797.0	3083.0
7111	2717.0	706.0
9772	6241.0	6001.0
644384	0.0	0.0
9777	5766.0	9183.0
7114	30262.0	24875.0
9778	5732.0	4963.0
7113	2420.0	1217.0
9775	4633.0	4192.0
7116	6.0	0.0
9776	7424.0	5873.0
441878	0.0	0.0
7115	5.0	1.0
392368	0.0	0.0
402236	0.0	0.0
441873	0.0	0.0
9770	1596.0	494.0
141	1305.0	915.0
441871	1.0	0.0
142	8238.0	7764.0
441870	1.0	0.0
143	7248.0	4293.0
106480284	0.0	0.0
144	1.0	0.0
106480283	1.0	6.0
162282	1.0	3.0
106480286	20.0	9.0
146	20.0	2.0
106480285	0.0	0.0
147	31.0	214.0
106480288	0.0	0.0
148	7.0	21.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	0.0	1.0
7107	2077.0	1739.0
7106	4373.0	6086.0
7109	2381.0	1668.0
9768	141.0	889.0
7108	2619.0	6208.0
106480280	0.0	1.0
106480282	0.0	0.0
106480281	0.0	2.0
9784	10034.0	10733.0
9785	4036.0	3672.0
7120	0.0	0.0
644397	816.0	820.0
9782	454.0	413.0
7123	1741.0	3385.0
9783	664.0	184.0
7122	1743.0	1650.0
619351	0.0	3.0
7125	35.0	12.0
9788	989.0	2921.0
9789	5331.0	4493.0
414208	45.0	39.0
7124	77.0	1.0
9786	1533.0	1070.0
7127	2263.0	1192.0
7126	4108.0	4597.0
9787	30.0	89.0
221002	201.0	15.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	3.0	0.0
106479257	0.0	0.0
106479256	0.0	0.0
106480249	0.0	0.0
9780	4589.0	6950.0
150	454.0	72.0
106479255	0.0	0.0
9781	841.0	337.0
106479254	0.0	0.0
151	22.0	66.0
152	160.0	1065.0
106479253	7.0	7.0
644390	167.0	375.0
153	15.0	25.0
106479252	0.0	0.0
154	154.0	52.0
106480251	0.0	0.0
106479251	0.0	4.0
155	0.0	1.0
106479250	0.0	0.0
106480250	0.0	0.0
156	4786.0	4463.0
106480253	1.0	1.0
157	2087.0	2265.0
106480252	0.0	0.0
106480255	0.0	0.0
158	2995.0	2921.0
159	5459.0	5291.0
106480254	0.0	0.0
106480257	4.0	0.0
106480256	0.0	0.0
7118	19.0	26.0
7117	32.0	18.0
9779	8426.0	6110.0
414212	71.0	72.0
414213	20.0	26.0
7132	5701.0	6209.0
9796	257.0	34.0
441818	1.0	1.0
7134	497.0	536.0
9793	4331.0	3932.0
7133	1924.0	1605.0
9794	3501.0	3911.0
7136	20.0	9.0
7135	115.0	211.0
7138	1.0	0.0
9797	2598.0	2321.0
619343	14.0	2.0
7137	0.0	2.0
9798	9720.0	8964.0
414217	0.0	0.0
106479249	2.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	0.0	0.0
619349	8.0	5.0
106480258	0.0	1.0
106479247	1.0	0.0
106479246	0.0	0.0
160	5056.0	6122.0
106479245	0.0	0.0
9791	5224.0	6267.0
161	3745.0	4089.0
106479244	0.0	0.0
162	9059.0	10240.0
9792	3755.0	2968.0
106479243	0.0	0.0
163	23191.0	16417.0
7130	60.0	95.0
106479242	1.0	0.0
9790	3460.0	3172.0
164	8598.0	7782.0
106479241	0.0	0.0
165	6282.0	2318.0
106480262	0.0	0.0
106479240	0.0	0.0
166	44083.0	46506.0
106480261	0.0	1.0
167	0.0	0.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	12.0	5.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	49.0	84.0
7128	3266.0	1011.0
414224	23.0	21.0
106480260	1.0	0.0
7143	6.0	2.0
392392	0.0	1.0
7142	0.0	0.0
7145	29115.0	22727.0
441849	0.0	0.0
7146	15.0	3.0
392399	0.0	0.0
7148	4588.0	441.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	14.0	0.0
441843	221.0	277.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	3.0	0.0
106479278	1.0	0.0
172	534.0	663.0
106479277	0.0	2.0
173	0.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	1.0	19.0
7141	26.0	0.0
106479275	0.0	0.0
175	2574.0	2945.0
7140	145.0	6.0
106479274	0.0	0.0
176	38.0	136.0
106479273	0.0	0.0
177	2982.0	1609.0
137290	0.0	0.0
106479272	0.0	0.0
178	4784.0	3556.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	3.0	2.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	1.0	2.0
106480234	1.0	0.0
414236	11.0	17.0
7139	3.0	8.0
414235	6.0	16.0
414230	0.0	0.0
7153	243.0	990.0
149281	0.0	0.0
7156	1197.0	1223.0
7155	16580.0	13674.0
7158	4936.0	5701.0
7157	2667.0	3951.0
343495	2.0	2.0
162239	1192.0	1058.0
7159	7129.0	4373.0
106480237	0.0	0.0
106479269	1.0	4.0
106480236	0.0	0.0
181	1.0	2.0
106480239	0.0	0.0
106479268	0.0	0.0
182	4469.0	6174.0
106479267	0.0	0.0
106480238	0.0	0.0
183	183.0	54.0
7150	9615.0	8994.0
221017	0.0	1.0
106479266	1.0	0.0
106479265	0.0	0.0
185	193.0	68.0
106479264	0.0	0.0
186	11.0	0.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	1109.0	5438.0
106479262	1.0	0.0
106480240	6.0	9.0
106479261	0.0	0.0
189	0.0	1.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	1.0	0.0
106480244	0.0	0.0
104797536	8.0	10.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	1.0	6.0
106480245	0.0	0.0
414245	49.0	44.0
414246	0.0	0.0
414241	12.0	16.0
7165	6888.0	6693.0
92344	804.0	931.0
100874120	2.0	1.0
7164	4148.0	3675.0
92345	1000.0	888.0
7167	21438.0	21556.0
92342	781.0	586.0
729764	0.0	0.0
7166	36.0	44.0
7169	1502.0	2852.0
100874124	0.0	0.0
106479219	0.0	0.0
7168	8911.0	8886.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	0.0	1.0
729760	1.0	0.0
100874122	0.0	0.0
106479217	0.0	3.0
106479216	0.0	0.0
100874121	0.0	0.0
190	0.0	0.0
106480204	2.0	2.0
106479215	0.0	0.0
191	12641.0	14119.0
106479214	0.0	0.0
729769	1.0	0.0
106480203	1.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	15.0	4.0
79370	13.0	12.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	70.0	272.0
106480208	0.0	4.0
92340	741.0	1150.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	4.0	0.0
7163	11566.0	8447.0
196	5825.0	4225.0
197	0.0	11.0
7162	1535.0	2046.0
729767	0.0	0.0
106480209	0.0	0.0
284618	183.0	162.0
199	636.0	395.0
646929	0.0	1.0
284615	78.0	43.0
106480211	4.0	0.0
284613	2526.0	1342.0
106480210	0.0	0.0
284612	1395.0	1326.0
106480213	3.0	0.0
284611	1359.0	714.0
106480212	0.0	0.0
100874128	0.0	3.0
343477	8.0	4.0
100874127	0.0	0.0
730747	13.0	8.0
100874126	0.0	0.0
100874129	0.0	0.0
7175	11555.0	11203.0
7178	202723.0	173245.0
7177	7.0	9.0
106479209	1.0	0.0
646942	3.0	0.0
100874113	37.0	41.0
106479208	0.0	2.0
106479207	0.0	0.0
100874112	2.0	4.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	6.0	7.0
92335	441.0	441.0
106479205	2.0	0.0
100874110	8.0	5.0
221035	5786.0	6711.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	15379.0	13364.0
221037	7573.0	5709.0
106479202	0.0	0.0
106480217	0.0	0.0
80349	4290.0	3740.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	15307.0	16848.0
106479200	2.0	1.0
106480219	1.0	0.0
7171	11466.0	9762.0
106480218	1.0	0.0
79364	2218.0	2178.0
7174	5450.0	5392.0
7173	416516.0	357857.0
79363	795.0	658.0
729756	25.0	29.0
79366	946.0	1917.0
100996541	8.0	19.0
79365	10402.0	16434.0
79368	140.0	10.0
106480220	0.0	0.0
80352	48.0	132.0
106480222	0.0	0.0
79369	23.0	15.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	5.0	7.0
100874114	82.0	80.0
80351	9904.0	9081.0
80350	32.0	63.0
100874119	3.0	1.0
646936	0.0	0.0
100874118	2.0	5.0
7187	3487.0	1522.0
7186	1649.0	2120.0
7189	1626.0	1491.0
729786	0.0	0.0
7188	410.0	111.0
100874146	12.0	0.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	13.0	5.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	0.0
100996538	2.0	1.0
106479236	0.0	0.0
7181	1705.0	1634.0
106479235	1.0	0.0
7180	2.0	18.0
100996539	62.0	67.0
106479234	0.0	0.0
106479233	0.0	1.0
7182	4624.0	3112.0
106479232	0.0	0.0
7185	1067.0	454.0
106479231	0.0	2.0
7184	237267.0	195052.0
729789	7.0	10.0
106479230	5.0	1.0
221074	6.0	8.0
80380	144.0	40.0
100874147	0.0	0.0
80381	2334.0	3346.0
646960	0.0	0.0
100874131	21.0	9.0
100874130	0.0	0.0
92359	1468.0	1475.0
100874135	0.0	0.0
100874134	0.0	3.0
106479229	1.0	0.0
343450	256.0	26.0
646962	60.0	80.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	15.0	17.0
106479226	0.0	0.0
7190	32.0	24.0
106479225	0.0	1.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	0.0	0.0
221060	39.0	50.0
221061	1868.0	1593.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	2.0	1.0
414201	0.0	0.0
100874137	0.0	0.0
100874136	1.0	0.0
730755	3.0	2.0
414200	2.0	1.0
100874163	13.0	15.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	180.0	121.0
729727	0.0	1.0
100874160	1.0	0.0
402220	0.0	0.0
100996511	199.0	359.0
729723	319.0	311.0
221092	5554.0	6441.0
284656	20.0	31.0
402216	0.0	0.0
102725045	0.0	0.0
284654	5.0	0.0
100874169	1.0	1.0
221091	288.0	0.0
646982	28.0	37.0
100874153	0.0	0.0
646981	0.0	0.0
100874152	0.0	0.0
100286979	2.0	0.0
100874151	0.0	0.0
100874150	0.0	0.0
115908	201.0	53.0
100874157	0.0	0.0
100874156	0.0	0.0
100874155	0.0	0.0
100874154	0.0	0.0
221079	2953.0	3137.0
92370	1342.0	2734.0
100286971	0.0	0.0
221078	868.0	775.0
100996501	0.0	0.0
100996500	0.0	0.0
284649	111.0	61.0
729708	35.0	33.0
100874159	0.0	0.0
644315	47.0	23.0
100874158	26.0	17.0
646993	25.0	34.0
100874186	1.0	0.0
100874185	0.0	0.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	69.0	33.0
644333	0.0	0.0
100874187	2.0	0.0
729747	32.0	24.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	1574.0	10091.0
644325	0.0	0.0
343413	141.0	12.0
92399	1843.0	1858.0
100874175	0.0	0.0
100874174	1.0	0.0
100874173	0.0	2.0
100874172	0.0	0.0
100874179	0.0	6.0
100286954	0.0	1.0
100874178	2.0	1.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	6.0	4.0
103911	2.0	2.0
103910	25633.0	23603.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	2647.0	2276.0
79532	0.0	0.0
55568	7415.0	11741.0
55567	15.0	8.0
79534	0.0	0.0
79537	0.0	0.0
55565	328.0	405.0
651452	0.0	1.0
79538	0.0	0.0
158572	346.0	229.0
55571	2423.0	2185.0
171523	61.0	15.0
55573	27053.0	18488.0
55572	1298.0	1527.0
79521	0.0	0.0
55578	2757.0	3020.0
79523	0.0	0.0
55577	3346.0	3511.0
79526	0.0	0.0
55576	91.0	3.0
79525	0.0	0.0
79528	0.0	0.0
100037417	242.0	146.0
79529	0.0	0.0
92521	1051.0	580.0
374286	5.0	3.0
122592	0.0	0.0
55582	744.0	596.0
79550	0.0	0.0
55586	1636.0	1029.0
55585	5334.0	5243.0
55584	29.0	13.0
55589	1269.0	526.0
171559	5.0	3.0
55588	8858.0	7282.0
171558	1.0	6.0
374291	2874.0	3086.0
55593	6329.0	6141.0
205428	3426.0	2648.0
55592	972.0	724.0
55591	9601.0	9992.0
79540	1.0	1.0
55596	2301.0	2168.0
79541	1.0	2.0
79544	0.0	0.0
79546	0.0	0.0
55599	1128.0	1093.0
171546	3461.0	3656.0
79547	0.0	0.0
92507	5.0	11.0
79549	0.0	0.0
158586	1812.0	1409.0
158584	783.0	753.0
158521	2.0	8.0
134553	7350.0	7937.0
79571	2192.0	1574.0
79570	12.0	1.0
146540	969.0	1307.0
79573	723.0	742.0
79572	20462.0	16787.0
79575	1507.0	1947.0
79574	0.0	1.0
79577	5000.0	4036.0
79576	1834.0	1604.0
158511	5.0	44.0
146542	962.0	1066.0
79568	1054.0	928.0
79567	6007.0	6359.0
146547	91.0	102.0
92565	838.0	1091.0
79591	2499.0	2798.0
79590	3336.0	3060.0
146562	283.0	192.0
79595	2184.0	2203.0
79594	3151.0	2770.0
146556	31876.0	54806.0
100302652	12.0	7.0
79596	757.0	917.0
79598	1050.0	848.0
92552	0.0	0.0
92558	2033.0	714.0
79582	2116.0	2279.0
79581	2050.0	2390.0
79583	1272.0	1223.0
79586	11571.0	16267.0
100302640	126.0	63.0
79585	474.0	488.0
79587	2409.0	2395.0
79589	8551.0	10617.0
340895	27.0	13.0
102723346	17.0	0.0
100289137	121.0	163.0
100289133	12.0	2.0
340888	0.0	0.0
100289131	0.0	0.0
100170229	46.0	47.0
339894	21.0	5.0
339896	0.0	0.0
339897	0.0	0.0
100302666	19.0	13.0
100289124	0.0	0.0
102723332	5.0	4.0
100652796	0.0	0.0
339881	1.0	0.0
339883	40.0	72.0
102723320	2.0	0.0
339879	56.0	36.0
55502	111.0	929.0
100302692	335.0	411.0
55501	1807.0	2160.0
100302691	3.0	2.0
55500	6672.0	6826.0
55506	1493.0	2436.0
55505	2868.0	3471.0
55504	1790.0	803.0
55503	231.0	719.0
55509	53.0	11.0
55508	1127.0	1278.0
55507	32.0	59.0
9810	5879.0	6120.0
9811	4259.0	2303.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	0.0
100289102	1.0	0.0
55512	195.0	101.0
55511	0.0	0.0
55510	118.0	790.0
9804	28129.0	27154.0
55515	1.0	0.0
9801	3033.0	2280.0
9802	27351.0	23824.0
9807	4457.0	4071.0
9808	1.0	1.0
9805	4948.0	2765.0
9806	3228.0	1412.0
9821	6269.0	3769.0
9820	4963.0	5874.0
55520	1135.0	1271.0
55521	85.0	1222.0
9814	1789.0	1657.0
9815	2418.0	2239.0
55527	239.0	248.0
9812	4537.0	5103.0
55526	3976.0	3435.0
9813	16369.0	15856.0
9818	4379.0	3147.0
9819	4039.0	2804.0
9816	636.0	503.0
9817	5649.0	6819.0
55529	1051.0	589.0
9832	63.0	5.0
9833	30.0	125.0
9830	857.0	459.0
9831	2037.0	1898.0
339855	897.0	505.0
55531	16.0	1.0
339845	1.0	0.0
55530	2.0	0.0
202	1745.0	1140.0
203	1274.0	2483.0
55534	1345.0	1985.0
204	8591.0	6922.0
171568	3749.0	2923.0
205	406.0	142.0
55532	4.0	13.0
9825	2388.0	2152.0
55539	2.0	0.0
206	5.0	0.0
9826	5858.0	5142.0
207	9988.0	17712.0
208	29983.0	49206.0
9823	10795.0	10345.0
55536	2945.0	3833.0
9824	339.0	422.0
9829	483.0	204.0
100652759	0.0	0.0
9827	5550.0	4276.0
9828	7940.0	8697.0
171560	2.0	0.0
9840	210.0	19.0
9843	539.0	524.0
9844	17692.0	11935.0
9841	1318.0	1594.0
9842	2665.0	2258.0
100652781	5.0	2.0
339843	0.0	0.0
339834	85.0	70.0
210	6801.0	5226.0
211	5042.0	11238.0
55540	449.0	382.0
212	15.0	14.0
213	35.0	69.0
79513	0.0	0.0
214	14296.0	19758.0
55545	2.0	0.0
79512	0.0	0.0
215	938.0	1105.0
55544	1349.0	833.0
79515	0.0	0.0
216	35992.0	26937.0
79514	1.0	0.0
217	10741.0	7319.0
9836	1279.0	1018.0
9837	167.0	407.0
218	59.0	30.0
219	7309.0	3389.0
9834	389.0	16.0
79518	0.0	0.0
254428	11118.0	10007.0
254427	715.0	813.0
9839	2587.0	936.0
9851	1961.0	1767.0
9854	1141.0	1054.0
9855	1095.0	758.0
9852	8607.0	7339.0
9853	3690.0	3371.0
352905	0.0	0.0
100652770	22.0	12.0
55553	1295.0	2153.0
220	1232.0	43.0
221	627.0	535.0
55552	272.0	280.0
222	0.0	6.0
223	22983.0	21005.0
171586	3452.0	1748.0
340811	1.0	0.0
224	15487.0	12083.0
100652772	2097.0	2171.0
55556	4499.0	4619.0
225	107.0	10.0
79501	0.0	0.0
339829	305.0	222.0
226	69102.0	61918.0
79504	0.0	0.0
55554	288.0	11.0
9847	4300.0	2942.0
228	1.0	1.0
229	11.0	8.0
9848	632.0	1696.0
55559	131.0	132.0
79508	0.0	0.0
9846	1535.0	752.0
55558	2141.0	2183.0
352909	263.0	399.0
254439	0.0	0.0
9849	3266.0	2957.0
9861	3964.0	3452.0
9862	3846.0	5288.0
7200	0.0	1.0
9860	2026.0	2654.0
9865	1281.0	1430.0
9866	1136.0	675.0
7201	1.0	40.0
7204	3511.0	2542.0
9863	1897.0	1386.0
7203	11500.0	12773.0
101927477	2.0	0.0
339942	152.0	171.0
230	514.0	42.0
231	7309.0	3553.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	1.0	3.0
236	0.0	0.0
238	30.0	57.0
239	50.0	71.0
9858	3045.0	2870.0
9859	3080.0	2285.0
100289092	5.0	9.0
9856	8.0	16.0
9857	5123.0	3756.0
100652846	9.0	9.0
9873	2882.0	4109.0
9870	5151.0	3957.0
9871	6728.0	7788.0
9877	11490.0	10945.0
9874	6587.0	4987.0
101927487	0.0	0.0
9875	2724.0	3178.0
101927489	4.0	9.0
240	638.0	165.0
241	587.0	97.0
242	5.0	18.0
100652831	0.0	7.0
243	2.0	0.0
100289087	0.0	0.0
245	227.0	658.0
246	14.0	3.0
339926	0.0	0.0
247	242.0	59.0
248	0.0	0.0
249	586.0	1294.0
339929	177.0	80.0
9869	2515.0	2748.0
7205	6458.0	6312.0
9867	21983.0	15860.0
9868	7479.0	7258.0
7220	829.0	435.0
9883	2719.0	1758.0
9884	38.0	50.0
7222	14.0	15.0
9881	3431.0	2974.0
9882	5874.0	7746.0
7221	6.0	16.0
7224	1.0	9.0
9887	7234.0	7066.0
7223	24.0	50.0
9885	5033.0	4174.0
7226	246.0	110.0
101927498	14.0	12.0
9886	814.0	1925.0
7225	1449.0	2115.0
250	0.0	0.0
9880	710.0	712.0
251	2.0	0.0
340900	1.0	1.0
100652865	71.0	36.0
257	0.0	0.0
258	0.0	0.0
259	33.0	16.0
7216	1079.0	1905.0
9878	6552.0	5034.0
9879	5002.0	3695.0
9894	1851.0	2228.0
9895	2815.0	2778.0
9892	116.0	109.0
9898	8656.0	9165.0
9899	87.0	4.0
9896	1810.0	1652.0
9897	5039.0	2902.0
100422407	0.0	0.0
9890	177.0	173.0
9891	1001.0	1053.0
262	9707.0	5849.0
263	0.0	0.0
100652853	329.0	349.0
265	1.0	0.0
266	0.0	0.0
267	9225.0	7542.0
100652856	0.0	0.0
268	13.0	22.0
269	3.0	1.0
339906	13.0	4.0
7227	2045.0	1958.0
9889	1205.0	1263.0
100652857	6.0	1.0
100422411	1.0	1.0
7248	3856.0	3180.0
7247	6446.0	5094.0
101927433	0.0	0.0
270	105.0	18.0
271	2299.0	2825.0
100289059	0.0	0.0
272	1381.0	749.0
273	66.0	7.0
274	4566.0	4872.0
275	588.0	343.0
276	0.0	0.0
277	3.0	5.0
278	0.0	4.0
100652801	0.0	1.0
279	0.0	1.0
100289051	0.0	0.0
7253	63166.0	68531.0
7252	1.0	0.0
7257	3902.0	3600.0
7259	16280.0	13849.0
7258	0.0	0.0
280	584.0	666.0
281	0.0	0.0
101927449	1.0	0.0
283	188.0	55.0
7251	5474.0	5056.0
284	545.0	2692.0
285	424.0	1961.0
286	77.0	22.0
287	7552.0	3180.0
288	7574.0	9665.0
102723378	0.0	0.0
7249	8851.0	9659.0
7264	2593.0	3558.0
7263	1233.0	1538.0
7266	4505.0	4221.0
7265	3477.0	3000.0
7268	191.0	209.0
7267	24848.0	21901.0
100422437	0.0	0.0
290	454.0	267.0
101927455	0.0	1.0
291	6748.0	5896.0
292	13111.0	10083.0
101927457	1.0	1.0
7260	2669.0	4364.0
293	42185.0	40503.0
352852	6.0	4.0
101927459	0.0	4.0
7262	329.0	145.0
100289034	0.0	0.0
100652824	6.0	2.0
100422431	0.0	0.0
7275	3456.0	1326.0
7274	0.0	9.0
7277	1569.0	1684.0
100422445	0.0	0.0
7276	0.0	0.0
7278	3.0	0.0
101927465	0.0	0.0
376818	0.0	1.0
100289028	0.0	0.0
7270	2041.0	1588.0
100289027	0.0	0.0
7273	828.0	639.0
7272	59.0	133.0
102723356	4.0	3.0
7286	1799.0	1473.0
376844	0.0	0.0
100529257	13.0	11.0
7288	15.0	0.0
7287	4.0	7.0
7289	1890.0	1246.0
134510	2154.0	1925.0
79490	0.0	0.0
7280	277.0	148.0
79492	0.0	0.0
79491	0.0	0.0
100529251	17.0	25.0
79494	0.0	0.0
7284	13958.0	12872.0
7283	1075.0	1523.0
79498	0.0	0.0
122525	502.0	423.0
79499	0.0	0.0
100422450	1.0	1.0
100422452	0.0	0.0
7297	4243.0	3944.0
7296	6925.0	5344.0
7299	2.0	0.0
134526	1.0	2.0
7298	255.0	1376.0
100422469	0.0	0.0
7291	65.0	21.0
100529261	5.0	3.0
7290	5748.0	9649.0
100529262	0.0	0.0
7293	115.0	247.0
79483	0.0	0.0
7292	111.0	65.0
100529264	0.0	4.0
79482	0.0	0.0
7295	6019.0	4056.0
352887	0.0	0.0
7294	56.0	24.0
79488	0.0	0.0
388818	0.0	0.0
100292680	9.0	9.0
388815	949.0	1161.0
158506	0.0	0.0
100529239	0.0	2.0
92483	0.0	2.0
352896	0.0	0.0
92482	1725.0	1452.0
122509	387.0	440.0
388849	30.0	26.0
134548	269.0	100.0
101927423	9.0	43.0
101927422	2.0	2.0
100529240	1.0	1.0
134549	562.0	649.0
100529241	1.0	3.0
388830	1.0	16.0
408050	462.0	416.0
100422486	8.0	10.0
100529215	46.0	54.0
100529211	27.0	23.0
100422496	1.0	0.0
122553	3172.0	2287.0
100133307	0.0	0.0
100133308	0.0	0.0
100133309	2.0	3.0
100133310	1.0	0.0
100133311	0.0	2.0
388886	2762.0	3168.0
100133314	0.0	3.0
134505	8.0	6.0
100133321	0.0	0.0
100529209	73.0	79.0
65003	1802.0	1831.0
65005	2404.0	2818.0
65008	1396.0	1118.0
171419	0.0	0.0
65009	382.0	282.0
55681	3787.0	3332.0
55680	1435.0	1208.0
79650	3140.0	3993.0
79652	1026.0	2502.0
79651	1507.0	1619.0
146456	23.0	30.0
55684	6707.0	5970.0
55683	5189.0	5166.0
79654	3432.0	3474.0
79656	529.0	784.0
55689	3377.0	3606.0
171416	0.0	0.0
79658	1058.0	929.0
55687	1126.0	1204.0
79657	2316.0	2030.0
55686	672.0	610.0
374395	3029.0	3167.0
79659	2788.0	1610.0
374393	29.0	495.0
65010	349.0	365.0
374378	5593.0	8744.0
65012	5.0	5.0
92610	2883.0	2536.0
122481	424.0	189.0
65018	3883.0	4163.0
55692	2021.0	2042.0
55691	1029.0	991.0
55690	8352.0	8991.0
79641	927.0	799.0
55696	3675.0	3569.0
55695	1266.0	1273.0
79640	2139.0	2006.0
79643	1634.0	1850.0
79642	225.0	84.0
55693	97.0	153.0
79645	9.0	1.0
55699	7955.0	6010.0
79644	820.0	723.0
55698	444.0	91.0
79647	6278.0	4936.0
55697	4608.0	3764.0
79646	7389.0	5778.0
79649	1944.0	1255.0
374383	475.0	170.0
79648	2086.0	1707.0
92609	4152.0	4416.0
134490	0.0	0.0
134492	2232.0	2289.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	26.0	11.0
146481	0.0	0.0
79670	2363.0	1827.0
79672	3219.0	2840.0
79671	2078.0	2910.0
79674	225.0	113.0
79673	1656.0	1781.0
79676	127.0	121.0
79675	1735.0	1245.0
79677	1641.0	1585.0
79679	1.0	10.0
158471	178.0	81.0
349391	0.0	0.0
79661	690.0	933.0
79660	4697.0	13228.0
79663	930.0	787.0
171424	5.0	0.0
171423	279.0	324.0
79665	5245.0	4311.0
171422	0.0	0.0
79664	5089.0	3799.0
171421	0.0	0.0
79667	347.0	243.0
79666	1375.0	1133.0
171427	30.0	34.0
79669	2159.0	1579.0
171425	1147.0	808.0
79668	8359.0	5399.0
171420	1.0	0.0
158401	15.0	25.0
92667	1502.0	1776.0
158405	1143.0	968.0
349386	0.0	0.0
79690	194.0	75.0
79692	582.0	426.0
79691	1806.0	1703.0
79694	2163.0	1580.0
79693	1137.0	857.0
79696	1196.0	676.0
100302751	4.0	4.0
79695	2226.0	4620.0
79698	2372.0	1282.0
205564	2304.0	2018.0
79697	857.0	682.0
79699	7195.0	4636.0
92659	291.0	401.0
65055	197.0	247.0
65057	1175.0	1294.0
65056	9648.0	8628.0
65059	1474.0	711.0
349372	0.0	0.0
100302743	3.0	2.0
79680	1889.0	3174.0
79683	749.0	649.0
100302742	0.0	1.0
79682	110.0	542.0
100302741	0.0	0.0
79685	4546.0	2931.0
79684	1072.0	1163.0
100216001	0.0	0.0
79689	2438.0	713.0
146429	12.0	2.0
65065	1834.0	759.0
92689	5172.0	3687.0
90025	317.0	427.0
158427	1184.0	765.0
408263	7.0	1.0
92682	31.0	29.0
146434	591.0	502.0
146433	493.0	816.0
146439	676.0	1544.0
90019	0.0	0.0
65062	1348.0	962.0
158431	466.0	459.0
65061	7.0	9.0
90011	9.0	3.0
92675	3184.0	2542.0
65078	484.0	1249.0
