id	c643bb69-8c28-42bb-b7b8-1e27f0a46cfb	39113e53-0d26-4616-b23e-fb4c70dec853
90113	16.0	100.0
653895	0.0	1.0
80789	764.0	1686.0
144132	339.0	868.0
144124	0.0	0.0
388698	2.0	7.0
388699	0.0	13.0
388697	3.0	18.0
100505518	1.0	2.0
80790	1673.0	3618.0
89122	548.0	2883.0
158787	122.0	312.0
100505540	0.0	0.0
219865	0.0	0.0
100505547	6.0	6.0
132158	322.0	391.0
100505545	17.0	0.0
90141	139.0	602.0
132160	1231.0	1778.0
90139	611.0	5181.0
340665	8.0	33.0
219858	0.0	0.0
100505532	7.0	20.0
90134	1.0	7.0
219875	0.0	0.0
90133	175.0	537.0
92799	2691.0	4441.0
219874	1.0	0.0
651258	0.0	0.0
90135	1181.0	2431.0
219873	0.0	0.0
100505536	0.0	13.0
92797	294.0	497.0
219870	0.0	0.0
339674	3.0	3.0
339669	0.0	0.0
100505538	36.0	147.0
340654	16.0	40.0
219869	0.0	0.0
339665	67.0	154.0
100133053	0.0	0.0
55722	123.0	258.0
55721	186.0	583.0
55720	504.0	1949.0
55726	417.0	1379.0
55723	596.0	409.0
55729	2002.0	8077.0
55728	361.0	1573.0
55727	426.0	2645.0
105377108	9.0	6.0
219899	308.0	1552.0
220869	210.0	394.0
102723578	1.0	0.0
100133064	0.0	0.0
102723574	0.0	0.0
55733	229.0	1443.0
400	1584.0	7347.0
641808	20.0	71.0
55732	105.0	359.0
401	0.0	1.0
55731	249.0	2268.0
402	1343.0	1571.0
403	1059.0	2769.0
55737	1954.0	6621.0
205251	693.0	853.0
405	741.0	3440.0
55735	218.0	1272.0
406	247.0	6728.0
55734	171.0	826.0
407	4.0	27.0
408	606.0	547.0
409	2130.0	1896.0
55739	1024.0	3296.0
55738	1652.0	4634.0
327658	0.0	0.0
327657	1063.0	61.0
327659	0.0	0.0
653808	0.0	0.0
100133074	0.0	0.0
55740	528.0	4303.0
102723562	2.0	0.0
100133079	0.0	0.0
410	1237.0	3083.0
55744	1387.0	2212.0
411	304.0	846.0
80700	3886.0	10235.0
79711	190.0	253.0
55743	709.0	1687.0
412	321.0	1387.0
79710	190.0	1474.0
79713	207.0	112.0
55742	625.0	3835.0
414	908.0	6069.0
55741	1159.0	2112.0
79712	609.0	1281.0
55748	5572.0	15982.0
415	4.0	15.0
100505506	6.0	7.0
416	3.0	2.0
79714	312.0	527.0
55746	908.0	2855.0
79717	1211.0	3227.0
417	0.0	11.0
55745	629.0	2325.0
79716	383.0	1283.0
418	1.0	2.0
79719	1169.0	2916.0
419	10.0	10.0
79718	2967.0	12656.0
55749	1754.0	5798.0
102723555	0.0	1.0
220885	9.0	2.0
55751	381.0	3069.0
55750	431.0	1844.0
420	231.0	308.0
102723553	0.0	1.0
421	589.0	3537.0
55755	1487.0	6681.0
340618	0.0	0.0
55754	2517.0	15822.0
55753	267.0	546.0
55752	862.0	5216.0
79701	967.0	3586.0
55759	445.0	1072.0
427	4271.0	24931.0
55758	796.0	4014.0
79703	407.0	982.0
205272	0.0	0.0
55757	265.0	1906.0
79706	1213.0	2146.0
55756	560.0	1440.0
429	20.0	29.0
79705	1089.0	1818.0
79707	608.0	1113.0
79709	1376.0	2660.0
256815	15.0	37.0
101927273	0.0	0.0
101927275	68.0	128.0
7402	1631.0	12768.0
7401	0.0	0.0
80714	326.0	590.0
101927279	4.0	29.0
653820	35.0	27.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	3.0	1.0
55762	136.0	480.0
55761	1356.0	6759.0
430	103.0	53.0
55760	367.0	2007.0
79731	284.0	1265.0
432	99.0	170.0
79730	61.0	812.0
340602	1.0	2.0
79733	84.0	69.0
433	70.0	25.0
55766	2454.0	2568.0
434	53.0	27.0
55765	15.0	491.0
79735	1148.0	4126.0
435	564.0	1395.0
55764	511.0	2651.0
55763	680.0	2569.0
79734	560.0	1153.0
436	11.0	52.0
55769	708.0	4642.0
79736	137.0	421.0
438	11.0	11.0
79739	56.0	226.0
55768	1295.0	2032.0
439	1898.0	4187.0
79738	115.0	1440.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	0.0	1.0
80709	4302.0	4409.0
677803	0.0	0.0
7411	1262.0	2236.0
677800	3.0	5.0
7410	1175.0	4538.0
677801	0.0	0.0
101927289	13.0	54.0
7412	2150.0	1179.0
101927288	6.0	66.0
80704	21.0	16.0
102723538	0.0	0.0
80701	3.0	0.0
677808	3.0	1.0
677809	0.0	0.0
677806	3.0	2.0
80705	130.0	667.0
677807	0.0	5.0
55773	480.0	2305.0
440	1043.0	1438.0
100652997	0.0	4.0
55771	333.0	170.0
79720	3930.0	3079.0
443	25.0	75.0
55770	709.0	2164.0
79722	265.0	97.0
444	933.0	5863.0
55777	313.0	1347.0
55776	776.0	1228.0
445	1625.0	11704.0
55775	679.0	670.0
79724	611.0	2490.0
79723	153.0	372.0
447	1.0	10.0
79726	882.0	3068.0
7404	0.0	0.0
7403	710.0	2777.0
79725	116.0	501.0
449	0.0	0.0
79728	171.0	631.0
55779	166.0	1066.0
55778	123.0	509.0
79727	2.0	1.0
7405	1105.0	1835.0
7408	4333.0	6293.0
7407	1839.0	4312.0
79729	169.0	3822.0
7409	2235.0	749.0
101927295	0.0	0.0
7422	2137.0	34667.0
100422711	0.0	0.0
7421	672.0	1112.0
100422712	0.0	13.0
7424	567.0	4259.0
7423	2748.0	3315.0
80737	34.0	573.0
80736	84.0	163.0
100422716	0.0	0.0
65109	534.0	1166.0
65108	10728.0	19546.0
55780	582.0	1248.0
80739	21.0	159.0
450	0.0	0.0
55784	452.0	3181.0
79751	514.0	1277.0
80740	9.0	405.0
451	0.0	0.0
79750	119.0	244.0
55783	416.0	1997.0
79753	481.0	1192.0
55781	558.0	1230.0
79752	812.0	2351.0
454	0.0	1.0
79755	134.0	742.0
55788	1536.0	6636.0
455	0.0	1.0
55787	601.0	1703.0
79754	1095.0	517.0
55786	85.0	723.0
80742	496.0	1145.0
55785	355.0	2046.0
80741	88.0	153.0
92715	1003.0	1544.0
7415	7245.0	19745.0
79759	34.0	226.0
7414	1574.0	11541.0
79758	524.0	902.0
7417	1455.0	3031.0
55789	170.0	497.0
92714	1309.0	3836.0
7416	3399.0	6968.0
7419	2077.0	3818.0
7418	1.0	0.0
65110	1082.0	4066.0
7431	72946.0	150330.0
7430	20668.0	34994.0
7433	130.0	180.0
7432	7.0	65.0
7434	20.0	12.0
80726	390.0	1384.0
65117	1809.0	7111.0
80725	71.0	1222.0
80724	736.0	2238.0
80723	77.0	452.0
102723518	0.0	0.0
55791	298.0	1114.0
55790	647.0	3312.0
80728	98.0	988.0
460	11.0	13.0
102723513	0.0	6.0
80727	815.0	4127.0
462	0.0	6.0
55795	883.0	2504.0
79740	23.0	12.0
463	713.0	5645.0
55794	450.0	598.0
55793	392.0	2352.0
79742	383.0	1745.0
102723510	24.0	30.0
79744	164.0	754.0
466	497.0	1976.0
55799	165.0	113.0
467	14251.0	17341.0
55798	442.0	1124.0
468	13680.0	14821.0
79746	378.0	918.0
80731	4.0	156.0
55796	712.0	1256.0
79745	515.0	7367.0
469	0.0	0.0
79748	0.0	0.0
79747	2.0	2.0
7425	155.0	55.0
7428	543.0	2305.0
92703	723.0	1764.0
7429	0.0	1.0
7442	2.0	24.0
7441	3.0	3.0
7444	300.0	1112.0
7443	980.0	642.0
101927233	16.0	71.0
254251	148.0	536.0
471	2396.0	3937.0
472	2164.0	5138.0
473	2196.0	9977.0
103689844	0.0	0.0
474	7.0	0.0
103689843	0.0	0.0
475	3827.0	2299.0
103689846	1.0	0.0
476	13701.0	75766.0
103689845	3.0	1.0
477	11.0	88.0
478	43.0	63.0
479	1.0	25.0
100135756	0.0	0.0
7436	161.0	942.0
7439	67.0	147.0
7451	0.0	15.0
7450	3908.0	9725.0
7453	10473.0	59089.0
7455	11.0	5.0
100147744	0.0	0.0
7454	2626.0	1265.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	0.0	0.0
7456	7039.0	5676.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	0.0	0.0
254263	14.0	30.0
480	38.0	11.0
481	6568.0	55771.0
482	136.0	890.0
483	2552.0	5734.0
484	1.0	0.0
100133100	0.0	0.0
485	2.0	6.0
486	67.0	32.0
487	45.0	119.0
488	1645.0	14812.0
100133103	0.0	0.0
489	6199.0	3096.0
7448	24.0	32.0
7447	5.0	19.0
7462	2834.0	1025.0
100147751	0.0	0.0
7461	601.0	1029.0
100147752	2.0	3.0
7464	270.0	994.0
100147754	0.0	0.0
7466	1010.0	4316.0
100147755	0.0	0.0
7465	2034.0	6765.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	981.0	3054.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	5.0	0.0
256892	0.0	0.0
101927258	3.0	6.0
100147759	0.0	0.0
490	1278.0	2829.0
491	4.0	16.0
492	4.0	1.0
493	1448.0	9150.0
495	26.0	16.0
254225	55.0	709.0
496	2.0	23.0
254228	101.0	268.0
498	12301.0	22316.0
7458	3325.0	12549.0
100147750	12.0	11.0
7473	8.0	533.0
100147762	0.0	0.0
7472	1.0	2.0
100422642	0.0	0.0
7475	36.0	24.0
134701	0.0	0.0
7474	255.0	1431.0
100422644	0.0	0.0
7477	25.0	368.0
100147766	0.0	0.0
101927265	0.0	1.0
7476	16.0	25.0
100147767	0.0	0.0
7479	0.0	3.0
100147768	0.0	0.0
7478	0.0	4.0
100147769	0.0	0.0
254240	14.0	1.0
7471	1.0	11.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	792.0	3199.0
100147760	2.0	0.0
100147761	0.0	0.0
7484	3.0	18.0
7483	31.0	261.0
7486	173.0	771.0
7485	611.0	1804.0
100422656	1.0	1.0
100422657	0.0	1.0
100422658	0.0	0.0
254295	245.0	1088.0
7480	61.0	77.0
100419004	0.0	0.0
7482	58.0	243.0
100419006	0.0	0.0
7481	175.0	708.0
100419005	0.0	0.0
100133139	3.0	4.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	0.0	20.0
7494	0.0	0.0
100422666	5.0	8.0
7499	21.0	23.0
7498	7.0	168.0
7490	1.0	0.0
100420005	0.0	0.0
100420003	1.0	14.0
100422674	0.0	1.0
100419023	0.0	0.0
254272	1.0	0.0
100419029	0.0	0.0
101927215	7.0	114.0
101927217	38.0	100.0
100419028	1.0	18.0
101927219	0.0	0.0
55700	3717.0	9415.0
254268	9.0	6.0
55704	718.0	1583.0
55703	197.0	622.0
122706	2.0	0.0
55702	1122.0	1509.0
55701	750.0	7145.0
55707	3538.0	4488.0
55706	816.0	1046.0
122704	2317.0	2198.0
55705	1185.0	4660.0
100420012	0.0	4.0
100422686	0.0	0.0
55709	68.0	560.0
101927221	242.0	515.0
101927220	13.0	1.0
100419031	0.0	35.0
101927222	0.0	0.0
101927224	0.0	0.0
100133161	11.0	43.0
100133162	3.0	0.0
100133163	0.0	1.0
100419038	0.0	3.0
100133168	7.0	1.0
55711	112.0	383.0
55715	307.0	1472.0
55714	134.0	1871.0
55713	88.0	1050.0
100420028	3.0	5.0
102723590	0.0	0.0
55719	549.0	2052.0
55718	757.0	3075.0
55717	948.0	4599.0
55716	795.0	3037.0
100420033	0.0	2.0
100420030	0.0	0.0
100419040	0.0	0.0
100419042	1.0	2.0
677798	0.0	0.0
158724	0.0	0.0
677799	3.0	19.0
100419041	0.0	0.0
120103	245.0	984.0
65080	835.0	1380.0
65082	508.0	1014.0
100422690	0.0	2.0
100422691	5.0	22.0
122769	415.0	300.0
65084	339.0	1126.0
65083	650.0	2874.0
100420044	2.0	0.0
100420043	3.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	3.0	7.0
92691	32.0	417.0
100420049	0.0	0.0
65095	982.0	2536.0
65094	505.0	746.0
100420047	3.0	0.0
100420046	1.0	0.0
100420055	0.0	0.0
132112	4.0	0.0
100419068	7.0	0.0
158747	247.0	1342.0
100420051	1.0	24.0
100419062	0.0	0.0
677778	2.0	61.0
677779	2.0	1.0
677776	0.0	1.0
677777	6.0	5.0
90060	142.0	1836.0
146760	28.0	89.0
100419069	0.0	0.0
146754	25.0	40.0
122742	0.0	0.0
122740	0.0	0.0
100419070	1.0	21.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	1.0	30.0
122748	0.0	0.0
677780	0.0	0.0
100420063	1.0	1.0
100419075	0.0	4.0
100419074	3.0	7.0
90050	32.0	239.0
144110	134.0	368.0
146771	7.0	10.0
144100	153.0	3611.0
144106	5.0	10.0
677796	3.0	19.0
677797	2.0	3.0
144108	664.0	1981.0
677794	2.0	1.0
677795	0.0	0.0
677792	0.0	0.0
677793	0.0	9.0
677790	1.0	2.0
100420075	0.0	0.0
100420072	0.0	1.0
100505483	140.0	118.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	0.0	0.0
100505474	60.0	76.0
100505475	0.0	4.0
100419095	0.0	0.0
100420080	0.0	2.0
90070	0.0	0.0
90075	74.0	144.0
134728	129.0	594.0
388610	137.0	579.0
388611	25.0	183.0
146705	375.0	1047.0
388650	359.0	779.0
122786	252.0	864.0
120126	0.0	0.0
388646	1.0	10.0
146713	9.0	6.0
146712	149.0	358.0
388649	1.0	2.0
349075	34.0	199.0
100505494	22.0	604.0
100505495	305.0	372.0
120114	19.0	12.0
388633	0.0	2.0
146723	1.0	1.0
388630	41.0	171.0
146722	251.0	231.0
122773	74.0	417.0
219902	203.0	935.0
65244	861.0	2321.0
100505683	16.0	38.0
65243	40.0	156.0
90204	187.0	556.0
100505687	121.0	453.0
90203	193.0	675.0
65249	136.0	1220.0
102723626	1.0	0.0
79890	1286.0	1844.0
100505681	110.0	94.0
79892	1246.0	3681.0
79891	250.0	882.0
120071	317.0	1644.0
79894	1607.0	3131.0
79893	2291.0	5294.0
79896	131.0	585.0
79895	99.0	240.0
388789	1454.0	1523.0
79898	128.0	541.0
120065	0.0	0.0
120066	0.0	0.0
79897	280.0	452.0
28299	7864.0	10124.0
79899	143.0	444.0
92856	2414.0	2632.0
219931	303.0	751.0
100505678	5.0	83.0
100505679	2.0	1.0
100505676	8.0	4.0
220906	735.0	1695.0
65258	256.0	1626.0
80868	14.0	58.0
168002	34.0	14.0
653737	122.0	75.0
79883	26.0	126.0
79882	534.0	3786.0
79885	376.0	1469.0
79884	311.0	1615.0
79887	449.0	1201.0
79886	483.0	2014.0
79888	2219.0	2083.0
219927	1768.0	1900.0
65251	71.0	983.0
65250	222.0	4232.0
65264	2834.0	8501.0
65263	399.0	809.0
65266	11.0	16.0
65265	1049.0	2976.0
65268	43.0	173.0
65267	30.0	336.0
90226	4.0	5.0
102723605	0.0	0.0
220930	145.0	590.0
641776	0.0	0.0
219938	9.0	23.0
65260	207.0	884.0
100505696	237.0	1327.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	56.0	124.0
653753	0.0	1.0
100505692	16.0	14.0
653758	24.0	29.0
388799	20.0	2.0
80896	452.0	692.0
388795	4.0	16.0
80895	1535.0	2405.0
388796	714.0	755.0
220929	318.0	1113.0
132014	149.0	824.0
349149	4.0	10.0
100505641	1495.0	10885.0
219965	0.0	0.0
219960	0.0	0.0
653789	0.0	5.0
653794	1.0	10.0
677763	16.0	9.0
100505648	74.0	621.0
219958	0.0	0.0
219957	0.0	0.0
219956	3.0	1.0
90231	1831.0	6976.0
349136	499.0	3288.0
90233	110.0	699.0
677769	0.0	0.0
677767	3.0	0.0
219972	3771.0	1974.0
677768	19.0	27.0
677765	0.0	2.0
219970	12.0	1.0
100505633	17.0	4.0
677766	0.0	0.0
205327	341.0	859.0
146664	22.0	71.0
653781	0.0	2.0
653784	2244.0	1556.0
677774	0.0	0.0
677775	23.0	4.0
100505636	42.0	204.0
677772	1.0	12.0
677773	0.0	0.0
677770	4.0	1.0
677771	0.0	0.0
219968	0.0	0.0
219988	639.0	3240.0
100505663	0.0	0.0
408029	0.0	0.0
220979	46.0	94.0
219986	0.0	0.0
90268	1101.0	1356.0
219983	0.0	1.0
219982	0.0	0.0
219981	0.0	0.0
220972	852.0	1632.0
220974	1.0	0.0
28231	259.0	517.0
28232	923.0	2548.0
28234	0.0	7.0
158674	6.0	12.0
340784	0.0	0.0
220965	7.0	358.0
349114	26.0	388.0
219995	1.0	13.0
146691	965.0	5759.0
219990	0.0	0.0
339799	292.0	411.0
220963	233.0	2316.0
501	1022.0	5179.0
651144	0.0	0.0
90249	15.0	68.0
504	7.0	2.0
506	13438.0	23226.0
100505659	3.0	0.0
507	1.0	0.0
509	4695.0	7838.0
101927195	0.0	0.0
168090	9.0	9.0
100505601	3.0	25.0
101978785	4.0	28.0
339781	3.0	2.0
594840	0.0	0.0
594842	7.0	20.0
220992	28.0	73.0
339788	0.0	1.0
339789	12.0	22.0
339779	0.0	0.0
79810	173.0	660.0
55843	2449.0	989.0
55841	1179.0	6927.0
79812	667.0	3100.0
513	4813.0	3522.0
79811	2063.0	7387.0
55840	1522.0	240.0
79814	201.0	120.0
55847	694.0	549.0
514	18641.0	9420.0
55846	867.0	3005.0
515	4095.0	6486.0
79813	1410.0	4168.0
79816	135.0	419.0
516	2903.0	3725.0
55845	5930.0	9565.0
79815	413.0	1711.0
517	8763.0	10538.0
55844	846.0	2022.0
518	5435.0	7444.0
79818	129.0	220.0
79817	301.0	1246.0
256949	430.0	1039.0
55848	756.0	964.0
79819	175.0	783.0
220988	9060.0	19014.0
594837	0.0	14.0
594838	10.0	24.0
594839	85.0	73.0
220980	0.0	12.0
339778	39.0	135.0
55850	1109.0	1324.0
339768	63.0	69.0
520	0.0	0.0
55854	1443.0	3979.0
521	5842.0	3571.0
522	3565.0	4334.0
55853	2.0	6.0
523	1558.0	6662.0
55852	609.0	4105.0
79801	892.0	191.0
79800	153.0	1259.0
55851	1277.0	3096.0
525	8.0	7.0
55858	1242.0	6663.0
79803	398.0	1004.0
55857	491.0	1209.0
79802	47.0	58.0
526	2377.0	9281.0
55856	550.0	1452.0
79805	96.0	112.0
527	369.0	2589.0
528	1108.0	4380.0
55855	1.0	8.0
79804	49.0	64.0
529	3706.0	6618.0
79807	84.0	778.0
79809	279.0	1011.0
256957	3.0	16.0
55859	281.0	259.0
100505624	4.0	19.0
100505621	1.0	1.0
7500	0.0	0.0
339761	16.0	20.0
80818	130.0	2326.0
80817	262.0	1136.0
80816	36.0	37.0
339766	14.0	63.0
55861	31.0	165.0
55860	1456.0	4060.0
79830	108.0	477.0
105377240	0.0	0.0
340745	5.0	1.0
79832	370.0	2417.0
80821	442.0	1601.0
533	3668.0	6407.0
80820	272.0	206.0
79831	150.0	490.0
102723680	0.0	0.0
55863	748.0	1666.0
79834	449.0	2676.0
534	54.0	167.0
535	1112.0	5207.0
55862	1581.0	3170.0
79833	423.0	692.0
340749	3.0	2.0
105377243	0.0	0.0
55869	499.0	1274.0
79836	86.0	1036.0
537	3230.0	12395.0
79838	40.0	164.0
538	191.0	1049.0
55867	1.0	1.0
79837	405.0	3289.0
539	4263.0	3231.0
79839	202.0	458.0
594855	0.0	0.0
7512	21.0	26.0
594857	0.0	0.0
7511	1461.0	3526.0
339751	7.0	25.0
55872	208.0	88.0
256933	2.0	2.0
540	22.0	202.0
55871	281.0	872.0
55870	651.0	4952.0
541	1.0	5.0
542	1.0	0.0
55876	397.0	1062.0
543	0.0	0.0
79820	26.0	77.0
544	0.0	0.0
79823	147.0	487.0
545	588.0	1932.0
546	1356.0	5550.0
79822	94.0	926.0
79825	101.0	208.0
547	8.0	57.0
7503	126.0	32408.0
100505616	45.0	142.0
55879	3.0	9.0
549	299.0	1482.0
79827	345.0	332.0
7504	29.0	192.0
79829	552.0	2568.0
7507	900.0	1586.0
79828	297.0	468.0
641700	311.0	343.0
7508	791.0	5001.0
100505619	0.0	0.0
101927150	9.0	14.0
653707	0.0	0.0
101927152	0.0	0.0
101927155	107.0	350.0
7520	7269.0	19561.0
92822	769.0	1633.0
80835	9.0	5.0
101927158	2.0	24.0
80834	0.0	0.0
80833	2261.0	2490.0
339742	0.0	1.0
653702	892.0	556.0
339745	578.0	1612.0
550	4418.0	7240.0
79850	137.0	1064.0
551	1.0	2.0
339736	1.0	0.0
79852	11.0	68.0
552	90.0	419.0
256987	497.0	2338.0
553	0.0	16.0
554	29.0	67.0
79854	15.0	116.0
79853	0.0	0.0
55885	909.0	22221.0
79856	6960.0	50802.0
55884	968.0	3708.0
100652885	7.0	10.0
7514	3796.0	10382.0
79858	202.0	1009.0
558	958.0	2608.0
92815	112.0	244.0
7516	68.0	107.0
55889	0.0	0.0
7515	1056.0	3118.0
55888	47.0	314.0
7518	278.0	401.0
7517	251.0	643.0
7532	1801.0	6464.0
100422821	0.0	1.0
7531	8708.0	30166.0
7534	17170.0	40025.0
100422823	0.0	0.0
7533	3455.0	6713.0
101927167	27.0	48.0
100422824	0.0	0.0
65217	33.0	4.0
80824	1072.0	3730.0
100422826	1.0	0.0
340719	87.0	457.0
80823	46.0	500.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	1100.0	6738.0
80829	1116.0	4706.0
100422829	0.0	0.0
144097	411.0	1208.0
55894	0.0	0.0
55893	1239.0	3557.0
55892	485.0	1028.0
563	8.0	6.0
79841	70.0	182.0
55891	0.0	6.0
79840	5.0	32.0
80832	271.0	888.0
79843	32.0	183.0
55898	1582.0	4260.0
80831	3.0	5.0
55897	76.0	87.0
566	7.0	5.0
79842	68.0	261.0
79845	1009.0	431.0
567	229444.0	362575.0
80830	1983.0	7269.0
79844	24.0	63.0
79847	165.0	772.0
7525	400.0	2823.0
79846	91.0	637.0
79849	3.0	9.0
79848	200.0	934.0
7526	4.0	7.0
7529	12378.0	24139.0
7528	3109.0	9174.0
101927171	3.0	2.0
92806	23.0	292.0
65220	1239.0	2583.0
92840	123.0	687.0
7541	408.0	1209.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	560.0	2520.0
7542	187.0	604.0
101927176	0.0	0.0
100422833	0.0	1.0
7545	5.0	2.0
100422834	0.0	0.0
7544	0.0	0.0
100422835	0.0	0.0
102723647	6.0	7.0
653720	1.0	89.0
100422837	0.0	0.0
80856	336.0	1391.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	2.0	1.0
79870	107.0	161.0
571	907.0	2564.0
572	1480.0	2451.0
79872	471.0	1566.0
573	2708.0	6530.0
79871	411.0	1468.0
79874	1663.0	1917.0
102723641	4.0	25.0
575	57.0	43.0
79873	559.0	434.0
79876	975.0	2331.0
576	178.0	1094.0
340706	18.0	216.0
577	8.0	42.0
79875	251.0	3651.0
80864	19.0	210.0
578	756.0	820.0
80863	75.0	425.0
579	17.0	15.0
79877	596.0	4310.0
80862	45.0	800.0
7536	6052.0	16832.0
79879	136.0	191.0
7535	1871.0	1036.0
7538	15177.0	45457.0
7539	44.0	443.0
7552	103.0	777.0
101927186	0.0	0.0
100422841	0.0	2.0
7551	544.0	2040.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	82.0	730.0
7553	334.0	1487.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	247.0	2067.0
7555	9726.0	19500.0
100422846	0.0	1.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	1.0
580	177.0	579.0
581	3063.0	4404.0
582	24.0	284.0
583	611.0	3926.0
79861	1.0	1.0
79863	648.0	840.0
585	344.0	1297.0
100652899	6.0	0.0
586	812.0	2319.0
79862	113.0	233.0
102723631	0.0	0.0
587	966.0	1325.0
79865	84.0	75.0
80854	538.0	2451.0
80853	449.0	1389.0
79864	197.0	478.0
80852	14.0	66.0
79867	309.0	1605.0
254312	6.0	0.0
79866	87.0	115.0
80851	534.0	1927.0
79869	1569.0	8002.0
7547	0.0	0.0
7546	3.0	0.0
79868	1003.0	2113.0
7549	81.0	336.0
256979	7.0	3.0
101927193	2.0	0.0
7561	205.0	610.0
7562	170.0	694.0
7565	102.0	444.0
101927111	19.0	120.0
7564	164.0	744.0
7567	59.0	580.0
7566	290.0	514.0
101927112	0.0	0.0
101927117	6.0	35.0
590	17.0	181.0
339822	3.0	39.0
593	38.0	390.0
594	373.0	1235.0
595	922.0	16388.0
596	2191.0	4628.0
597	1974.0	412.0
598	1413.0	9254.0
599	456.0	2918.0
7559	371.0	2054.0
7572	1297.0	5604.0
7571	8.0	157.0
7574	368.0	1043.0
101929780	7.0	76.0
7576	114.0	956.0
7577	0.0	2.0
101927126	14.0	12.0
101927125	10.0	0.0
101927129	0.0	0.0
7570	840.0	1124.0
339804	106.0	257.0
7569	187.0	1028.0
7568	26.0	41.0
101978719	0.0	0.0
7582	554.0	2350.0
7584	71.0	271.0
7587	321.0	1892.0
7586	856.0	4143.0
7589	68.0	342.0
101927134	1.0	0.0
7581	902.0	3405.0
7580	1088.0	1262.0
100652988	7.0	73.0
7579	18.0	151.0
7594	257.0	1237.0
7593	625.0	2863.0
7596	225.0	836.0
7597	598.0	998.0
101927149	0.0	0.0
7592	102.0	710.0
100652974	0.0	0.0
254359	837.0	1802.0
100133005	7.0	22.0
101929730	5.0	8.0
101929736	10.0	32.0
55803	425.0	546.0
55802	764.0	1647.0
55801	1.0	5.0
55800	66.0	686.0
55806	122.0	704.0
100420113	0.0	0.0
55805	84.0	538.0
55809	474.0	665.0
55808	30.0	82.0
100652909	0.0	0.0
101929746	10.0	4.0
101929743	15.0	78.0
100133024	0.0	1.0
55810	418.0	2174.0
55814	496.0	3281.0
55813	1589.0	2685.0
55812	210.0	909.0
100652918	1.0	0.0
55811	7.0	5.0
55818	777.0	3616.0
55816	59.0	147.0
55815	30.0	66.0
55819	2299.0	4820.0
254394	264.0	1058.0
100419149	0.0	0.0
100133036	2.0	5.0
55821	0.0	1.0
101930749	1.0	0.0
100133037	0.0	1.0
100133038	3.0	8.0
55825	313.0	2156.0
101930745	0.0	0.0
55824	1256.0	1469.0
101930746	0.0	0.0
55823	1159.0	3725.0
101930747	0.0	0.0
55829	2614.0	4101.0
55827	1195.0	3828.0
101930744	0.0	0.0
100420143	6.0	3.0
101929760	48.0	45.0
101927102	3.0	14.0
101927101	2.0	0.0
101929768	12.0	31.0
101929765	5.0	6.0
100133040	0.0	0.0
100419158	7.0	6.0
101929769	6.0	18.0
100133044	0.0	1.0
55832	1883.0	10209.0
254398	0.0	0.0
55831	1825.0	3781.0
55830	1415.0	5297.0
55835	293.0	841.0
100652939	154.0	4158.0
100420149	0.0	0.0
55833	428.0	2764.0
55839	277.0	262.0
55837	1401.0	3092.0
90167	0.0	0.0
677679	0.0	0.0
90161	123.0	466.0
134637	185.0	384.0
388701	6.0	3.0
100420159	0.0	37.0
100420158	0.0	2.0
388707	15.0	23.0
100420155	0.0	0.0
677681	1.0	0.0
100419178	3.0	0.0
43847	5.0	16.0
101929701	0.0	0.0
43849	1.0	16.0
28227	626.0	770.0
122631	0.0	0.0
90187	10.0	32.0
100419187	0.0	2.0
100419185	4.0	12.0
101929716	0.0	7.0
122622	124.0	869.0
388722	23.0	70.0
100420178	0.0	1.0
132001	296.0	574.0
388714	1.0	2.0
122618	1695.0	744.0
388719	0.0	1.0
122616	294.0	1523.0
100420190	0.0	0.0
100037280	1.0	4.0
388743	16.0	53.0
768097	6.0	5.0
768096	49.0	19.0
90199	6.0	8.0
90193	27.0	21.0
90196	1440.0	2853.0
100505591	1.0	1.0
100505592	2.0	12.0
388730	65.0	95.0
768086	0.0	5.0
119032	1273.0	3303.0
122665	0.0	1.0
388762	0.0	0.0
122664	0.0	0.0
388761	0.0	0.0
104413892	3.0	0.0
104413890	0.0	0.0
104413891	2.0	20.0
388753	698.0	872.0
122651	0.0	0.0
119016	45.0	123.0
388759	7.0	48.0
90321	481.0	1244.0
90324	1007.0	2825.0
