id	c13bf3e3-3287-485b-a5d2-5371af7897fb	e57f046b-b3b6-4774-9659-3c88cd589c19
106481345	0.0	0.0
85459	997.0	911.0
106481346	0.0	0.0
85456	8985.0	11044.0
442910	4.0	2.0
106481343	0.0	0.0
85457	3713.0	2354.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	416.0	305.0
442913	0.0	0.0
85452	7.0	8.0
442914	0.0	0.0
50	7496.0	5742.0
85453	2321.0	1878.0
442915	0.0	0.0
85450	3909.0	4212.0
51	3743.0	4536.0
442916	0.0	0.0
85451	2393.0	2110.0
52	4036.0	4171.0
442917	0.0	0.0
53	2650.0	2237.0
442918	0.0	0.0
54	3247.0	2631.0
442919	0.0	0.0
55	112.0	329.0
442909	0.0	0.0
56	1.0	6.0
58	43.0	14.0
59	2093.0	2403.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	5.0	4.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	167.0	46.0
106481350	1.0	1.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	5.0	0.0
106481354	1.0	1.0
85446	281.0	189.0
442900	0.0	0.0
106481355	0.0	0.0
85443	12.0	2.0
442901	0.0	0.0
85444	1734.0	914.0
442902	0.0	0.0
60	321904.0	250118.0
85441	3440.0	3167.0
442903	16.0	12.0
85442	1066.0	1102.0
442904	0.0	0.0
442905	0.0	0.0
62	26.0	12.0
85440	1718.0	2311.0
442907	8.0	2.0
442908	0.0	1.0
66	0.0	0.0
67	7.0	24.0
68	6.0	9.0
344595	341.0	295.0
69	6.0	2.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	2.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	3.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	279.0	82.0
106481321	1.0	0.0
85479	65.0	46.0
106481322	0.0	0.0
85476	3468.0	3359.0
85477	286.0	82.0
70	44.0	22.0
85474	21.0	55.0
71	206096.0	267850.0
72	66.0	171.0
73	33.0	15.0
74	1.0	1.0
75	20.0	20.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4795.0	5843.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	1.0
106481333	0.0	0.0
85465	1995.0	1597.0
81	22636.0	40524.0
85463	2833.0	2609.0
82	7.0	1.0
85464	1975.0	2162.0
83	12.0	7.0
85461	3748.0	6963.0
85462	6530.0	2696.0
86	1672.0	2066.0
87	3982.0	8741.0
85460	1759.0	1748.0
88	13.0	8.0
89	1.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3471.0	7298.0
106481300	0.0	0.0
91	2218.0	1998.0
92	778.0	781.0
93	746.0	720.0
94	2011.0	1121.0
95	321.0	421.0
97	614.0	650.0
98	803.0	717.0
344561	0.0	0.0
728661	3647.0	4058.0
728664	3.0	0.0
106481305	0.0	0.0
261734	1919.0	3549.0
106481306	1.0	2.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	17.0	8.0
106481309	16.0	2.0
246119	0.0	0.0
106481307	1.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	5.0	1.0
3805	28.0	32.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	6.0	13.0
3809	20.0	6.0
246123	0.0	0.0
106481311	0.0	0.0
344558	536.0	337.0
3800	121.0	325.0
3801	4447.0	7235.0
3802	3.0	0.0
728695	0.0	1.0
285735	0.0	0.0
261726	2139.0	2325.0
728698	1.0	3.0
3814	0.0	3.0
3815	6993.0	260.0
3816	181.0	198.0
261729	729.0	81.0
3817	407.0	44.0
3818	56.0	28.0
222166	2984.0	1496.0
3811	13.0	0.0
3812	16.0	1.0
285740	1.0	0.0
285741	23.0	17.0
728689	11.0	9.0
3827	1.0	1.0
246100	0.0	0.0
3820	281.0	120.0
3821	59.0	66.0
3822	28.0	20.0
3823	10.0	2.0
3824	311.0	117.0
645402	0.0	0.0
403313	905.0	909.0
403314	2.0	0.0
728637	2.0	2.0
728638	58.0	21.0
728633	0.0	0.0
728632	67.0	25.0
728635	32.0	8.0
3836	2470.0	3125.0
222183	219.0	273.0
3837	10504.0	10679.0
3838	1418.0	1468.0
3839	2714.0	2701.0
728629	0.0	0.0
403304	1.0	0.0
403305	0.0	0.0
3831	2169.0	2536.0
3832	465.0	295.0
3833	290.0	186.0
3834	9.0	2.0
3835	3848.0	2906.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	784.0	485.0
3848	11.0	6.0
3849	3.0	1.0
222171	55.0	471.0
728619	5.0	5.0
3840	4368.0	4542.0
3841	1673.0	1298.0
3842	9416.0	6530.0
3843	7561.0	9185.0
3844	0.0	0.0
3845	2357.0	2215.0
3846	13.0	19.0
645423	1.0	0.0
3860	22.0	301.0
246126	1.0	0.0
728658	355.0	434.0
728655	4.0	4.0
728657	3.0	0.0
728656	4.0	0.0
3858	1018.0	1321.0
3859	3.0	0.0
246135	1.0	1.0
3850	15.0	6.0
3851	1.0	1.0
3852	51.0	8469.0
645414	0.0	0.0
3853	16.0	5492.0
3854	0.0	342.0
3855	66858.0	118248.0
3856	53915.0	36391.0
3857	0.0	0.0
728640	5.0	3.0
645431	27.0	50.0
728642	391.0	447.0
728641	3.0	3.0
645434	10.0	2.0
645432	27.0	13.0
285704	758.0	1349.0
728643	6.0	2.0
222194	2702.0	2252.0
285708	1.0	0.0
1204	0.0	1.0
1203	2699.0	1997.0
1201	1329.0	1262.0
1200	9210.0	14110.0
3861	25.0	1962.0
645426	21.0	12.0
645425	0.0	0.0
1209	8267.0	7080.0
3866	12.0	698.0
1208	0.0	0.0
1207	3435.0	4350.0
3868	13.0	613.0
285311	0.0	0.0
3880	2344.0	32419.0
3881	0.0	3.0
285313	417.0	22.0
100128537	853.0	803.0
3882	0.0	1.0
100128536	6.0	1.0
285314	1.0	1.0
285315	757.0	478.0
1215	0.0	7.0
100141515	5.0	11.0
1213	25506.0	26968.0
1212	2894.0	4286.0
1211	7229.0	16685.0
3872	61.0	19458.0
3875	26507.0	24439.0
3876	9.0	6.0
3879	1.0	1.0
3890	0.0	0.0
3891	75.0	2.0
3892	640.0	545.0
100128525	10.0	139.0
285326	0.0	0.0
1230	655.0	442.0
285329	9.0	10.0
440097	17.0	0.0
440093	12.0	13.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	3.0
3886	0.0	0.0
100128521	0.0	0.0
3887	101.0	112.0
3888	2.0	0.0
100631239	0.0	0.0
3889	219.0	136.0
100128516	68.0	29.0
285331	1241.0	1388.0
100128512	0.0	0.0
285335	274.0	111.0
100128514	0.0	0.0
1241	631.0	1038.0
1240	1309.0	427.0
1238	72.0	54.0
1237	19.0	41.0
1236	813.0	258.0
1235	7.0	3.0
1234	768.0	278.0
1233	148.0	61.0
1232	14.0	15.0
3895	16342.0	17489.0
100128511	169.0	80.0
100631247	0.0	3.0
3897	165.0	536.0
100631248	0.0	0.0
3898	641.0	3625.0
100631249	0.0	0.0
3899	137.0	219.0
100128505	2.0	0.0
100631250	0.0	0.0
285343	1267.0	1320.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	1.0	0.0
285346	134.0	118.0
100631254	0.0	2.0
100128503	1.0	0.0
285349	346.0	246.0
574501	3.0	7.0
574502	0.0	0.0
1244	38.0	25.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	158.0	245.0
1263	2033.0	7258.0
1262	8.0	5.0
116966	491.0	243.0
100887755	4.0	1.0
1261	7.0	13.0
100887754	4.0	0.0
1260	0.0	0.0
116969	16.0	2.0
1259	19.0	36.0
1258	2.0	40.0
440061	0.0	0.0
100887750	66.0	40.0
100887746	33.0	9.0
100887744	1.0	2.0
1272	249.0	3.0
1271	205.0	8.0
100887749	65.0	40.0
1270	35.0	22.0
100887748	2.0	0.0
440044	75.0	53.0
1269	108.0	10.0
440051	0.0	0.0
1268	53.0	28.0
440050	0.0	2.0
1267	4094.0	4728.0
1266	9858.0	14659.0
100887740	0.0	0.0
1265	17063.0	13365.0
1286	3632.0	5245.0
1285	3656.0	7822.0
1284	18941.0	13783.0
1282	13582.0	12181.0
1281	13932.0	8595.0
1280	1.0	6.0
440078	125.0	111.0
440077	0.0	2.0
440087	42.0	8.0
1278	13992.0	12158.0
1277	12140.0	24156.0
440081	96.0	103.0
116938	0.0	0.0
1297	35.0	9.0
116931	153.0	224.0
1296	2683.0	9770.0
1295	7946.0	34241.0
116933	2.0	1.0
1294	272.0	3093.0
1293	6871.0	2783.0
116935	35.0	26.0
1292	9049.0	6322.0
440068	8.0	4.0
1291	9308.0	4301.0
116937	0.0	6.0
440067	10.0	9.0
1290	1363.0	1625.0
440073	47.0	267.0
440072	8.0	2.0
1289	1315.0	1887.0
1288	101.0	206.0
1287	1824.0	3277.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2549.0	2049.0
440021	0.0	0.0
442673	5.0	7.0
10018	2878.0	2247.0
126328	2225.0	2820.0
442676	4.0	0.0
126326	316.0	166.0
1299	1065.0	489.0
1298	1539.0	1057.0
10011	1750.0	2446.0
10010	2810.0	3705.0
10013	4224.0	3875.0
128989	2643.0	3142.0
10015	9773.0	10181.0
10014	5192.0	4645.0
10017	21.0	55.0
10016	4445.0	4823.0
10020	1437.0	1179.0
114335	0.0	0.0
114336	0.0	1.0
126321	2712.0	1797.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	1.0
10021	13.0	590.0
10024	114.0	53.0
128977	2130.0	1682.0
103021165	0.0	1.0
10023	406.0	363.0
103021164	2.0	5.0
10026	2613.0	2117.0
10025	3208.0	3338.0
116986	509.0	132.0
116985	9224.0	11403.0
116988	3760.0	4574.0
116987	2157.0	2951.0
114327	1755.0	1692.0
440043	0.0	0.0
126308	2790.0	2251.0
440041	0.0	0.0
126306	59.0	103.0
151306	36.0	24.0
100128590	8.0	2.0
100128596	4.0	2.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	16.0	14.0
440026	2599.0	2700.0
440023	0.0	0.0
10008	716.0	402.0
10007	2602.0	4098.0
10009	1762.0	2996.0
116984	6239.0	3590.0
116983	1674.0	2128.0
151313	91.0	37.0
10000	3344.0	3591.0
128954	0.0	0.0
10002	37.0	15.0
10001	1121.0	1058.0
10004	158.0	147.0
10003	64.0	20.0
10006	3576.0	3902.0
10005	907.0	985.0
126370	0.0	0.0
285352	173.0	179.0
100128579	0.0	0.0
285359	110.0	101.0
126375	275.0	342.0
126374	542.0	1633.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3288.0	3820.0
285367	972.0	1605.0
285368	581.0	745.0
100128569	238.0	103.0
126364	348.0	261.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	2.0
344191	0.0	0.0
126353	10.0	435.0
751071	150.0	253.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	31.0	9.0
106481282	0.0	0.0
285381	1680.0	1538.0
106481283	0.0	0.0
285382	175.0	57.0
106481280	1.0	0.0
165918	928.0	778.0
106481281	0.0	2.0
165904	17.0	22.0
285386	77.0	241.0
138307	53.0	3.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	0.0
100128542	4.0	1.0
106481290	3.0	1.0
100128541	3.0	0.0
138311	613.0	339.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	2188.0	2247.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1559.0	1747.0
728710	0.0	0.0
126295	181.0	252.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	5.0	5.0
106481269	0.0	0.0
100033603	0.0	8.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	212.0	140.0
645318	1.0	1.0
645317	58.0	21.0
151242	15.0	137.0
106481260	0.0	0.0
106481261	1.0	1.0
647979	25319.0	28270.0
100287908	0.0	0.0
645332	445.0	396.0
126282	832.0	645.0
100287902	3.0	2.0
163227	537.0	675.0
100287900	0.0	0.0
163223	162.0	365.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	107.0	75.0
106481278	1.0	0.0
645328	2.0	5.0
151254	43.0	39.0
645326	8.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	0.0	24.0
163259	192.0	237.0
645345	128.0	186.0
200403	8.0	1.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	582.0	494.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	5.0	4.0
728732	0.0	2.0
728734	1.0	1.0
126272	155.0	196.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	1087.0	1306.0
106481243	3.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	36.0	4.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	1.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	25.0	28.0
728723	373.0	237.0
106481253	0.0	0.0
107133522	4.0	4.0
106481254	3.0	0.0
107133524	3.0	1.0
106481251	0.0	0.0
106481252	1.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	58.0	20.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	11.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	28.0	9.0
645368	0.0	0.0
645367	2.0	11.0
106481217	0.0	0.0
200424	1251.0	1662.0
106481218	1.0	4.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	20.0	12.0
645360	0.0	0.0
106481219	0.0	1.0
106481220	5.0	6.0
106481221	1.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	534.0	481.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	1.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	6.0	0.0
106481233	1.0	0.0
106481234	0.0	0.0
138255	8.0	6.0
645387	211.0	285.0
645382	0.0	0.0
645381	19.0	13.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	2.0
106481201	0.0	0.0
645398	1.0	0.0
106481206	2.0	0.0
106481207	1.0	2.0
106481204	1.0	1.0
106481205	1.0	3.0
106481208	2.0	2.0
106481209	0.0	0.0
3902	619.0	76.0
3903	2139.0	1147.0
106481210	0.0	0.0
3904	32.0	14.0
3906	0.0	0.0
106481213	6.0	0.0
106481214	0.0	0.0
3908	724.0	145.0
106481211	0.0	0.0
3909	254.0	3988.0
106481212	0.0	0.0
684959	0.0	0.0
151234	37.0	11.0
151230	622.0	659.0
728798	2.0	7.0
3913	14912.0	18651.0
3914	966.0	23080.0
3915	14352.0	23768.0
3916	23313.0	36090.0
3918	5688.0	29545.0
3910	1822.0	2233.0
3911	13190.0	20766.0
3912	9667.0	7014.0
728782	12.0	6.0
728780	76.0	95.0
3924	19.0	7.0
3925	2409.0	3333.0
3927	8542.0	12599.0
3929	17.0	0.0
3920	10279.0	15524.0
3921	14843.0	23383.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	1.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	8937.0	11727.0
3937	2373.0	1280.0
3938	1.0	2.0
3939	19622.0	23263.0
3930	1946.0	1348.0
100873179	0.0	0.0
3931	778.0	786.0
3932	1413.0	204.0
3933	0.0	1.0
3934	130.0	2818.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	12.0	4.0
3947	2.0	3.0
3948	0.0	4.0
3949	1886.0	4920.0
100873169	2.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	17797.0	20490.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	6.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	10.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	113.0	68.0
3958	5050.0	34795.0
3959	28237.0	28943.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	411.0	417.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	222.0	117.0
3952	1.0	20.0
3953	450.0	930.0
3954	2593.0	1971.0
3955	986.0	513.0
3956	4435.0	7814.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	14.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	1.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	10.0	5.0
728746	0.0	0.0
728748	4.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	112.0	711.0
1303	1148.0	914.0
107133502	0.0	0.0
1302	616.0	607.0
1301	12.0	178.0
1300	86.0	103.0
3960	47.0	32.0
3963	7.0	52.0
3964	2592.0	3932.0
1308	1083.0	11483.0
3965	2652.0	2219.0
1307	4782.0	11042.0
151295	63.0	125.0
1306	3587.0	5007.0
100189589	3.0	5.0
728774	0.0	2.0
728773	1.0	0.0
3980	2095.0	1818.0
100287932	2357.0	2636.0
3981	1404.0	1418.0
728776	30.0	32.0
85508	0.0	1.0
105601840	1.0	0.0
85509	0.0	0.0
1316	68623.0	47756.0
1315	9298.0	10036.0
1314	15547.0	15155.0
1312	3734.0	5128.0
1311	26.0	733.0
100329135	1.0	4.0
1310	17.0	737.0
574537	0.0	0.0
3972	4.0	6.0
3973	125.0	12.0
3975	2.0	0.0
3976	581.0	4188.0
3977	8970.0	1607.0
1318	96.0	104.0
3978	1776.0	2328.0
1317	2717.0	1694.0
728763	16.0	11.0
3990	211.0	10.0
645313	1.0	0.0
3991	351.0	328.0
645312	0.0	0.0
3992	1435.0	864.0
645311	3.0	0.0
728769	653.0	489.0
1330	0.0	0.0
1327	12496.0	15090.0
1326	1116.0	1353.0
1325	14.0	3.0
3982	2.0	1.0
3983	14064.0	13442.0
3984	3076.0	3799.0
3985	5954.0	7461.0
3987	4082.0	2999.0
3988	9046.0	6181.0
1329	5793.0	6816.0
116809	1.0	0.0
100128416	9.0	22.0
1340	5253.0	6660.0
1337	4282.0	4719.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3759.0	7516.0
100128410	0.0	0.0
3995	924.0	2349.0
100128412	0.0	0.0
3996	1416.0	1849.0
3998	12859.0	12162.0
1339	0.0	0.0
285440	3240.0	3171.0
285441	2.0	0.0
1352	910.0	621.0
1351	7693.0	6994.0
1350	11680.0	15258.0
1349	4489.0	3650.0
1348	0.0	0.0
1347	4029.0	4361.0
1346	748.0	1647.0
1345	4290.0	4258.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	53.0	17.0
1363	19066.0	6229.0
1362	5454.0	18863.0
1361	1.0	6.0
1360	4.0	2.0
1359	4.0	60.0
1358	0.0	2.0
1357	1.0	0.0
1356	757.0	739.0
1355	2153.0	1904.0
1353	2368.0	2203.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	156.0	129.0
285464	778.0	559.0
100873200	0.0	0.0
777774	0.0	0.0
1374	2599.0	2566.0
1373	238.0	25.0
1371	856.0	908.0
1370	0.0	0.0
1369	0.0	0.0
1368	2019.0	960.0
100873209	0.0	0.0
1366	7813.0	16107.0
1365	10788.0	18370.0
1364	21537.0	64827.0
100873204	2.0	0.0
100873203	0.0	0.0
100873202	12.0	36.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	11.0	0.0
100873205	1.0	1.0
102800316	2.0	0.0
102800314	0.0	0.0
100873233	0.0	3.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	2870.0	2697.0
116843	1556.0	857.0
1384	2764.0	1594.0
116842	78.0	54.0
1382	1263.0	1836.0
116844	112.0	831.0
1381	4226.0	97.0
1380	3757.0	13.0
440176	4.0	4.0
440184	2.0	7.0
1379	25.0	11.0
1378	190.0	68.0
1376	1521.0	2102.0
1375	224.0	457.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	2.0
102800310	2.0	18.0
100873239	1.0	1.0
100873222	0.0	0.0
100873221	2.0	0.0
285401	2.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	98.0	329.0
1396	569.0	887.0
1395	40.0	15.0
1394	30.0	52.0
1393	1879.0	343.0
1392	0.0	0.0
285407	6.0	8.0
116835	651.0	323.0
1390	1418.0	1421.0
1389	6958.0	7769.0
1388	7688.0	8707.0
1387	9166.0	6294.0
116841	1792.0	1977.0
1386	4575.0	2851.0
116840	2271.0	1969.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	1.0
100873223	0.0	1.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	1.0	1.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	94.0	124.0
100873255	0.0	0.0
100873254	26.0	20.0
100873253	0.0	0.0
285412	3.0	1.0
100873252	0.0	0.0
100287898	251.0	54.0
100287895	0.0	0.0
285419	14.0	21.0
1399	4053.0	3809.0
1398	4604.0	6511.0
1397	11469.0	19691.0
100873259	1.0	0.0
100873258	0.0	0.0
100873257	2.0	0.0
100873256	0.0	0.0
100873240	4.0	4.0
100873244	0.0	1.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	141.0	341.0
285429	20.0	15.0
100287880	0.0	0.0
440193	1247.0	875.0
100873248	0.0	0.0
100873247	2.0	3.0
100873246	0.0	0.0
100873245	6.0	5.0
100873249	0.0	0.0
128872	1.0	1.0
10130	26114.0	14410.0
153830	4169.0	6789.0
645280	0.0	0.0
440138	675.0	545.0
440132	1.0	0.0
440142	7.0	8.0
10139	2237.0	2344.0
126208	1273.0	1419.0
126206	0.0	0.0
126205	0.0	0.0
107133497	122.0	28.0
126204	0.0	0.0
107133499	0.0	0.0
128866	8225.0	10522.0
10131	2317.0	2654.0
10134	11204.0	11360.0
107133494	0.0	0.0
10133	3293.0	6085.0
128869	1124.0	1282.0
10136	1.0	0.0
10135	2969.0	10875.0
100128493	0.0	0.0
103021294	22.0	78.0
10138	887.0	1576.0
100128496	0.0	0.0
10137	5431.0	4504.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	1.0
10140	12381.0	4653.0
128864	27.0	21.0
440125	1.0	2.0
440131	6.0	1.0
10143	0.0	0.0
128854	610.0	616.0
10142	6109.0	5478.0
10144	6006.0	3080.0
10147	7574.0	5044.0
100128483	0.0	0.0
10146	7105.0	6351.0
128859	0.0	0.0
10149	389.0	241.0
10148	146.0	114.0
128853	559.0	128.0
440159	0.0	0.0
10117	3.0	6.0
440163	7.0	2.0
10110	40.0	156.0
10112	205.0	68.0
10111	4171.0	4678.0
10114	8230.0	8934.0
10113	3123.0	2870.0
128848	0.0	0.0
10116	4101.0	3786.0
165829	2.0	9.0
100128469	34.0	4.0
153842	2.0	3.0
440145	731.0	1099.0
10129	1116.0	914.0
440153	0.0	0.0
10128	5829.0	8251.0
100033799	0.0	0.0
107133486	12.0	8.0
10121	5280.0	5883.0
100128465	0.0	1.0
10120	4675.0	5988.0
10123	1739.0	1754.0
138234	2.0	1.0
10125	490.0	146.0
10124	949.0	519.0
10127	1749.0	2030.0
10126	2070.0	2170.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	2.0	0.0
106481188	2.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	91.0	39.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	8.0	5.0
106481182	2.0	1.0
285489	45.0	705.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	4.0	1.0
10107	1.0	0.0
10106	13247.0	15693.0
106481199	0.0	0.0
10109	10452.0	13471.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2081.0	2356.0
10100	187.0	129.0
10103	14207.0	29687.0
106481194	0.0	0.0
10102	1214.0	1306.0
106481195	0.0	0.0
10105	5439.0	3005.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	391.0	83.0
440119	219.0	14.0
126235	1.0	1.0
126231	191.0	162.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	111.0	178.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	29.0	16.0
106481167	1.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	4.0	2.0
440104	1951.0	716.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	1.0	2.0
100128420	44.0	4.0
100128423	3.0	0.0
128879	1.0	3.0
106481172	0.0	0.0
106481173	1.0	0.0
106481170	0.0	0.0
106481171	4.0	1.0
10090	7591.0	2672.0
10093	6151.0	5659.0
10092	7901.0	8297.0
10095	8349.0	10212.0
645204	3.0	4.0
10094	7558.0	12537.0
645203	3.0	3.0
10097	12494.0	11289.0
10096	9241.0	10780.0
645201	0.0	0.0
163115	184.0	42.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	4.0	6.0
106481143	0.0	0.0
114194	0.0	0.0
138162	339.0	120.0
106481144	0.0	0.0
114195	6.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	33.0	33.0
106481145	0.0	1.0
151126	46.0	3.0
106481146	0.0	0.0
10099	14058.0	22451.0
10098	2154.0	1125.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	1.0
645212	845.0	1163.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	3.0	9.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	45.0	17.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	11.0	29.0
415116	4457.0	14665.0
645207	0.0	0.0
645206	149.0	51.0
442707	0.0	0.0
