id	def39b2b-d0f6-4f6d-a3d2-610d8b121d96	92e4e583-3efe-4144-9247-eaad758b0944
85459	1293.0	1133.0
106481346	0.0	0.0
85456	12646.0	11286.0
442910	3.0	13.0
106481343	0.0	0.0
85457	3827.0	2565.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	1134.0	3072.0
442913	0.0	0.0
85452	10.0	13.0
442914	0.0	0.0
50	8334.0	8498.0
85453	2410.0	1349.0
442915	0.0	0.0
85450	3917.0	7797.0
51	4528.0	7513.0
442916	0.0	0.0
85451	2591.0	4517.0
52	5847.0	5466.0
442917	0.0	0.0
53	2669.0	2925.0
442918	0.0	0.0
54	992.0	816.0
442919	0.0	0.0
55	232.0	281.0
442909	0.0	0.0
56	1.0	1.0
58	57.0	13.0
59	3647.0	2406.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	4.0	7.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	34.0	9.0
106481350	2.0	1.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	1.0
85446	401.0	307.0
442900	0.0	0.0
106481355	0.0	1.0
85443	4.0	33.0
442901	0.0	0.0
85444	2888.0	1912.0
442902	0.0	0.0
60	520715.0	127474.0
85441	3130.0	3484.0
442903	18.0	23.0
85442	684.0	643.0
442904	0.0	0.0
442905	0.0	0.0
62	27.0	7.0
85440	2135.0	1431.0
442907	13.0	8.0
442908	0.0	0.0
66	0.0	0.0
67	6.0	4.0
68	5.0	3.0
344595	604.0	388.0
69	8.0	2.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	5.0	5.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	404.0	292.0
106481321	2.0	1.0
85479	19.0	24.0
106481322	0.0	0.0
85476	4892.0	3857.0
85477	31.0	20.0
70	41.0	4.0
85474	3.0	15.0
71	362918.0	283654.0
72	128.0	113.0
73	50.0	56.0
74	0.0	2.0
75	28.0	35.0
106481327	0.0	3.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6979.0	5842.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	3.0	3.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	1.0
85465	2682.0	1964.0
81	27849.0	25877.0
85463	4098.0	1879.0
82	5.0	6.0
85464	2779.0	3664.0
83	22.0	32.0
85461	5467.0	6555.0
85462	6030.0	3048.0
86	2365.0	1706.0
87	3870.0	5509.0
85460	2291.0	1659.0
88	23.0	2.0
89	12.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	6588.0	6591.0
106481300	0.0	0.0
91	3043.0	2969.0
92	991.0	789.0
93	784.0	650.0
94	1035.0	1429.0
95	422.0	569.0
97	823.0	1065.0
98	1294.0	1128.0
344561	0.0	0.0
728661	2876.0	2632.0
728664	2.0	5.0
106481305	0.0	0.0
261734	2430.0	3310.0
106481306	0.0	2.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	20.0	18.0
106481309	15.0	6.0
246119	0.0	0.0
106481307	0.0	1.0
261735	0.0	0.0
106481308	0.0	0.0
3804	2.0	2.0
3805	6.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	3.0
3809	2.0	4.0
246123	0.0	0.0
106481311	0.0	0.0
344558	220.0	556.0
3800	315.0	129.0
3801	6206.0	6965.0
3802	2.0	4.0
728695	0.0	0.0
285735	1.0	0.0
261726	3217.0	2569.0
728698	2.0	6.0
3814	0.0	0.0
3815	10576.0	4792.0
3816	167.0	6.0
261729	1015.0	1111.0
3817	875.0	126.0
3818	47.0	47.0
222166	2909.0	3400.0
3811	7.0	5.0
3812	7.0	0.0
285740	0.0	1.0
285741	54.0	51.0
728689	7.0	7.0
3827	5.0	11.0
246100	0.0	0.0
3820	87.0	54.0
3821	16.0	3.0
3822	1.0	0.0
3823	1.0	2.0
3824	121.0	135.0
645402	0.0	0.0
403313	1381.0	1162.0
403314	1.0	0.0
728637	2.0	0.0
728638	126.0	39.0
728633	2.0	0.0
728632	45.0	46.0
728635	44.0	47.0
3836	3635.0	3233.0
222183	113.0	70.0
3837	10828.0	14435.0
3838	1532.0	1397.0
3839	3956.0	3736.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2491.0	2146.0
3832	273.0	383.0
3833	93.0	94.0
3834	2.0	8.0
3835	4004.0	5708.0
728620	2.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1162.0	1140.0
3848	3.0	0.0
3849	2.0	7.0
222171	30.0	415.0
728619	6.0	19.0
3840	5869.0	5177.0
3841	2306.0	1632.0
3842	12138.0	8962.0
3843	9152.0	7502.0
3844	0.0	0.0
3845	2596.0	1618.0
3846	4.0	13.0
645423	0.0	0.0
3860	59.0	39.0
246126	1.0	0.0
728658	322.0	369.0
728655	2.0	55.0
728657	1.0	2.0
728656	4.0	8.0
3858	3052.0	3886.0
3859	3.0	0.0
246135	1.0	2.0
3850	14.0	3.0
3851	1.0	251.0
3852	192.0	13.0
645414	0.0	0.0
3853	5.0	35.0
3854	0.0	0.0
3855	86305.0	58063.0
3856	239860.0	62995.0
3857	0.0	0.0
728640	14.0	2.0
645431	49.0	76.0
728642	252.0	296.0
728641	2.0	1.0
645434	21.0	5.0
645432	0.0	5.0
285704	1061.0	1097.0
728643	0.0	1.0
222194	3862.0	3307.0
285708	1.0	1.0
1204	0.0	0.0
1203	6475.0	6420.0
1201	1694.0	1456.0
1200	7057.0	8832.0
3861	81.0	6.0
645426	63.0	53.0
645425	0.0	1.0
1209	10842.0	10580.0
3866	46.0	204.0
1208	0.0	0.0
1207	4918.0	4235.0
3868	4.0	3.0
285311	0.0	0.0
3880	8188.0	17920.0
3881	0.0	0.0
285313	254.0	36.0
100128537	2828.0	1652.0
3882	0.0	0.0
100128536	1.0	1.0
285314	2.0	1.0
285315	1553.0	1058.0
1215	7.0	4.0
100141515	1.0	2.0
1213	31204.0	39387.0
1212	4479.0	4284.0
1211	10481.0	10876.0
3872	481.0	262.0
3875	77978.0	34095.0
3876	36.0	18.0
3879	4.0	4.0
3890	1.0	0.0
3891	45.0	9.0
3892	443.0	225.0
100128525	164.0	116.0
285326	0.0	0.0
1230	164.0	135.0
285329	2.0	5.0
440097	2.0	0.0
440093	16.0	26.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	1.0
3886	0.0	0.0
100128521	1.0	0.0
3887	106.0	78.0
3888	0.0	0.0
100631239	0.0	0.0
3889	389.0	161.0
100128516	118.0	98.0
285331	1662.0	1554.0
100128512	0.0	0.0
285335	156.0	361.0
100128514	0.0	0.0
1241	443.0	412.0
1240	677.0	119.0
1238	211.0	68.0
1237	4.0	15.0
1236	89.0	119.0
1235	6.0	1.0
1234	142.0	58.0
1233	15.0	24.0
1232	19.0	102.0
3895	20991.0	18661.0
100128511	381.0	367.0
100631247	0.0	0.0
3897	99.0	15.0
100631248	0.0	0.0
3898	473.0	1052.0
100631249	0.0	0.0
3899	33.0	22.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1823.0	1488.0
100631251	0.0	3.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	187.0	140.0
100631254	1.0	2.0
100128503	2.0	1.0
285349	599.0	561.0
574501	4.0	0.0
574502	0.0	0.0
1244	46.0	34.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	10.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	347.0	60.0
1263	2236.0	2103.0
1262	19.0	21.0
116966	860.0	842.0
100887755	1.0	3.0
1261	3.0	20.0
100887754	1.0	4.0
1260	0.0	0.0
116969	252.0	110.0
1259	37.0	16.0
1258	9.0	41.0
440061	0.0	0.0
100887750	43.0	67.0
100887746	88.0	23.0
100887744	1.0	4.0
1272	168.0	2.0
1271	399.0	7.0
100887749	38.0	19.0
1270	71.0	18.0
100887748	3.0	1.0
440044	100.0	58.0
1269	31.0	91.0
440051	1.0	2.0
1268	85.0	54.0
440050	2.0	3.0
1267	4794.0	6267.0
1266	10311.0	9238.0
100887740	0.0	0.0
1265	26310.0	9265.0
1286	4880.0	4599.0
1285	6458.0	6184.0
1284	14783.0	22116.0
1282	6836.0	18402.0
1281	2395.0	5277.0
1280	2.0	1.0
440078	194.0	256.0
440077	1.0	0.0
440087	77.0	590.0
1278	9194.0	21598.0
1277	2626.0	7154.0
440081	64.0	86.0
116938	0.0	0.0
1297	8.0	30.0
116931	113.0	98.0
1296	1983.0	1340.0
1295	8537.0	13809.0
116933	0.0	0.0
1294	178.0	64.0
1293	2311.0	3089.0
116935	26.0	35.0
1292	5540.0	4802.0
440068	0.0	2.0
1291	8622.0	6666.0
116937	2.0	4.0
440067	0.0	2.0
1290	1276.0	2342.0
440073	29.0	138.0
440072	25.0	20.0
1289	699.0	1881.0
1288	318.0	182.0
1287	3275.0	3238.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1159.0	1962.0
440021	0.0	0.0
442673	7.0	12.0
10018	4846.0	2712.0
126328	3120.0	3315.0
442676	1.0	5.0
126326	58.0	188.0
1299	13613.0	939.0
1298	1907.0	870.0
10011	2974.0	3034.0
10010	3389.0	3366.0
10013	5564.0	4991.0
128989	1976.0	2375.0
10015	12458.0	11096.0
10014	5928.0	7146.0
10017	58.0	75.0
10016	7255.0	6594.0
10020	2167.0	1769.0
114335	0.0	0.0
114336	0.0	0.0
126321	2200.0	1985.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	1.0
10021	4.0	9.0
10024	22.0	46.0
128977	3625.0	4148.0
103021165	0.0	1.0
10023	378.0	234.0
103021164	4.0	3.0
10026	3810.0	3025.0
10025	4478.0	4548.0
116986	84.0	160.0
116985	7093.0	9165.0
116988	4900.0	3941.0
116987	2314.0	2419.0
114327	2668.0	3245.0
440043	0.0	0.0
126308	2414.0	2799.0
440041	0.0	0.0
126306	35.0	34.0
151306	23.0	33.0
100128590	12.0	1.0
100128596	2.0	1.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	21.0	26.0
440026	3315.0	4113.0
440023	0.0	1.0
10008	344.0	3432.0
10007	2621.0	3393.0
10009	1875.0	2676.0
116984	9942.0	7391.0
116983	1931.0	2176.0
151313	112.0	35.0
10000	4258.0	3707.0
128954	0.0	0.0
10002	29.0	34.0
10001	1608.0	1263.0
10004	70.0	34.0
10003	70.0	38.0
10006	4024.0	3289.0
10005	1466.0	1466.0
126370	0.0	0.0
285352	255.0	455.0
100128579	0.0	0.0
285359	207.0	319.0
126375	151.0	175.0
126374	890.0	795.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4273.0	4250.0
285367	1284.0	1866.0
285368	780.0	1187.0
100128569	338.0	259.0
126364	120.0	116.0
100128560	1.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	5.0	4.0
344191	0.0	0.0
126353	5.0	2.0
751071	199.0	242.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	3.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	33.0	21.0
106481282	0.0	0.0
285381	2834.0	1536.0
106481283	0.0	0.0
285382	46.0	70.0
106481280	1.0	0.0
165918	940.0	732.0
106481281	0.0	3.0
165904	26.0	12.0
285386	158.0	184.0
138307	106.0	24.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	1.0
106481290	6.0	6.0
100128541	1.0	0.0
138311	809.0	778.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	2.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	3448.0	3269.0
106481259	0.0	0.0
728716	5.0	0.0
126298	1994.0	1965.0
728710	1.0	2.0
126295	219.0	245.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	5.0	6.0
106481269	0.0	0.0
100033603	1.0	0.0
106481266	0.0	1.0
106481267	0.0	0.0
151246	241.0	115.0
645318	0.0	0.0
645317	63.0	59.0
151242	16.0	19.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	34676.0	26734.0
100287908	0.0	0.0
645332	563.0	504.0
126282	202.0	625.0
100287902	3.0	9.0
163227	838.0	525.0
100287900	0.0	0.0
163223	219.0	162.0
106481275	0.0	2.0
106481276	1.0	6.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	17.0	235.0
106481278	0.0	1.0
645328	0.0	0.0
151254	122.0	35.0
645326	17.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	5.0
163259	330.0	362.0
645345	275.0	226.0
200403	0.0	0.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1019.0	1128.0
106481237	0.0	0.0
106481238	0.0	2.0
728737	2.0	4.0
728732	2.0	4.0
728734	1.0	1.0
126272	329.0	465.0
106481242	0.0	0.0
107133511	1.0	2.0
114294	1225.0	1106.0
106481243	1.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	62.0	22.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	2.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	33.0	55.0
728723	629.0	758.0
106481253	0.0	0.0
107133522	0.0	2.0
106481254	1.0	0.0
107133524	8.0	11.0
106481251	0.0	0.0
106481252	1.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	8.0	11.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	1.0	14.0
645368	0.0	0.0
645367	1.0	11.0
106481217	0.0	0.0
200424	1270.0	1584.0
106481218	7.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	19.0	26.0
645360	1.0	0.0
106481219	0.0	0.0
106481220	10.0	13.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	1.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	873.0	748.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	12.0	0.0
645387	394.0	398.0
645382	0.0	0.0
645381	28.0	20.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	3.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	3.0
106481207	4.0	3.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	1.0	3.0
106481209	0.0	0.0
3902	240.0	33.0
3903	465.0	399.0
106481210	0.0	0.0
3904	1.0	5.0
3906	0.0	0.0
106481213	4.0	0.0
106481214	0.0	0.0
3908	1006.0	94.0
106481211	0.0	0.0
3909	131.0	93.0
106481212	0.0	0.0
684959	0.0	0.0
151234	46.0	48.0
151230	992.0	849.0
728798	0.0	9.0
3913	16882.0	26283.0
3914	522.0	773.0
3915	16424.0	22485.0
3916	25652.0	27191.0
3918	7591.0	11039.0
3910	703.0	1697.0
3911	14192.0	22260.0
3912	18413.0	13875.0
728782	21.0	11.0
728780	60.0	161.0
3924	9.0	12.0
3925	1724.0	2029.0
3927	6132.0	8161.0
3929	4.0	0.0
3920	11959.0	9791.0
3921	18807.0	18603.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	1.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	1.0
3936	1358.0	1103.0
3937	523.0	786.0
3938	5.0	2.0
3939	23813.0	20565.0
3930	1597.0	1043.0
100873179	0.0	0.0
3931	1041.0	1056.0
3932	100.0	104.0
3933	0.0	1.0
3934	62.0	267.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	1.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	15.0	8.0
3947	2.0	2.0
3948	113.0	112.0
3949	1665.0	506.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	24817.0	24434.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	1.0	0.0
100873193	0.0	4.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	7.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	14.0	12.0
3958	3579.0	4600.0
3959	36834.0	60697.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	576.0	636.0
574517	0.0	0.0
100631269	1.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	596.0	257.0
3952	1.0	23.0
3953	1080.0	576.0
3954	3106.0	3002.0
3955	120.0	88.0
3956	2658.0	2568.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	18.0	24.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	1.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	28.0	13.0
728746	0.0	0.0
728748	4.0	7.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	51.0	1254.0
1303	1073.0	726.0
107133502	0.0	1.0
1302	526.0	625.0
1301	23.0	5.0
1300	88.0	9.0
3960	59.0	35.0
3963	4.0	0.0
3964	2930.0	2918.0
1308	3981.0	2692.0
3965	645.0	848.0
1307	8159.0	4720.0
151295	81.0	53.0
1306	889.0	3054.0
100189589	3.0	6.0
728774	0.0	0.0
728773	0.0	0.0
3980	3152.0	3158.0
100287932	3689.0	2966.0
3981	1911.0	1182.0
728776	42.0	32.0
85508	0.0	0.0
105601840	1.0	0.0
85509	0.0	0.0
1316	171826.0	51682.0
1315	13549.0	11218.0
1314	19808.0	17655.0
1312	4965.0	4540.0
1311	39.0	5.0
100329135	1.0	0.0
1310	7.0	14.0
574537	0.0	0.0
3972	1.0	3.0
3973	108.0	37.0
3975	0.0	0.0
3976	1489.0	713.0
3977	15109.0	6443.0
1318	139.0	92.0
3978	1650.0	2348.0
1317	2781.0	2993.0
728763	17.0	7.0
3990	192.0	55.0
645313	0.0	0.0
3991	245.0	342.0
645312	0.0	0.0
3992	516.0	868.0
645311	7.0	4.0
728769	999.0	1606.0
1330	1.0	0.0
1327	18368.0	16189.0
1326	1122.0	658.0
1325	23.0	22.0
3982	0.0	0.0
3983	33931.0	25208.0
3984	2249.0	2746.0
3985	11823.0	8104.0
3987	4295.0	2699.0
3988	3836.0	3056.0
1329	10056.0	7987.0
116809	0.0	0.0
100128416	24.0	26.0
1340	9148.0	7458.0
1337	6518.0	6808.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3351.0	5406.0
100128410	1.0	1.0
3995	618.0	479.0
100128412	0.0	0.0
3996	1501.0	1458.0
3998	15976.0	23743.0
1339	0.0	0.0
285440	2398.0	2191.0
285441	20.0	3.0
1352	1030.0	1284.0
1351	12858.0	10422.0
1350	19420.0	14010.0
1349	7482.0	4877.0
1348	0.0	0.0
1347	6897.0	5524.0
1346	762.0	3138.0
1345	7801.0	6137.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	82.0	95.0
1363	34419.0	22392.0
1362	5601.0	12693.0
1361	15.0	1.0
1360	1.0	2.0
1359	20.0	8.0
1358	3.0	1.0
1357	0.0	1.0
1356	185.0	219.0
1355	2932.0	2653.0
1353	3196.0	4348.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	1.0	0.0
100873212	0.0	0.0
100873219	1.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	102.0	88.0
285464	1031.0	856.0
100873200	0.0	0.0
777774	1.0	0.0
1374	2786.0	1963.0
1373	369.0	753.0
1371	888.0	963.0
1370	0.0	1.0
1369	0.0	0.0
1368	1068.0	1512.0
100873209	0.0	0.0
1366	11069.0	16066.0
1365	23322.0	15456.0
1364	36202.0	28763.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	14.0	12.0
100873201	0.0	1.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	0.0	0.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	1.0	0.0
100873230	0.0	0.0
1385	3158.0	2904.0
116843	1930.0	1200.0
1384	2939.0	3030.0
116842	116.0	90.0
1382	1199.0	496.0
116844	101.0	46.0
1381	13175.0	5039.0
1380	15.0	17.0
440176	1.0	7.0
440184	5.0	3.0
1379	2.0	0.0
1378	23.0	16.0
1376	1970.0	2492.0
1375	92.0	261.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	1.0	1.0
128826	2.0	0.0
102800310	0.0	2.0
100873239	1.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	99.0	117.0
1396	711.0	215.0
1395	31.0	116.0
1394	5.0	29.0
1393	815.0	230.0
1392	2.0	1.0
285407	16.0	13.0
116835	350.0	502.0
1390	1956.0	2081.0
1389	7590.0	7135.0
1388	10971.0	11961.0
1387	11122.0	9645.0
116841	2217.0	2512.0
1386	5988.0	5481.0
116840	2773.0	3697.0
100873226	1.0	1.0
100873225	1.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	89.0	171.0
100873255	0.0	0.0
100873254	6.0	9.0
100873253	1.0	0.0
285412	1.0	1.0
100873252	0.0	0.0
100287898	357.0	493.0
100287895	0.0	0.0
285419	24.0	14.0
1399	4776.0	3834.0
1398	8021.0	9707.0
1397	13436.0	8098.0
100873259	1.0	1.0
100873258	1.0	0.0
100873257	2.0	0.0
100873256	0.0	0.0
100873240	1.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	324.0	262.0
285429	10.0	18.0
100287880	0.0	0.0
440193	181.0	174.0
100873248	0.0	0.0
100873247	6.0	4.0
100873246	0.0	0.0
100873245	1.0	3.0
100873249	0.0	0.0
128872	0.0	2.0
10130	35080.0	43500.0
153830	6362.0	8648.0
645280	4.0	6.0
440138	853.0	627.0
440132	3.0	1.0
440142	1.0	29.0
10139	2730.0	2927.0
126208	2010.0	1871.0
126206	0.0	0.0
126205	0.0	0.0
107133497	214.0	519.0
126204	0.0	0.0
107133499	0.0	0.0
128866	11558.0	9606.0
10131	2377.0	2123.0
10134	15029.0	16161.0
107133494	0.0	0.0
10133	2054.0	1872.0
128869	1762.0	1866.0
10136	0.0	0.0
10135	3175.0	3021.0
100128493	0.0	0.0
103021294	38.0	43.0
10138	2016.0	2408.0
100128496	0.0	0.0
10137	8244.0	4795.0
128861	0.0	0.0
128862	0.0	0.0
10141	6.0	10.0
10140	25513.0	6272.0
128864	43.0	73.0
440125	1.0	0.0
440131	1.0	0.0
10143	0.0	0.0
128854	455.0	939.0
10142	7678.0	6910.0
10144	9393.0	10690.0
10147	9461.0	8478.0
100128483	0.0	0.0
10146	9147.0	5621.0
128859	0.0	0.0
10149	383.0	455.0
10148	33.0	48.0
128853	1143.0	821.0
440159	0.0	0.0
10117	1.0	1.0
440163	7.0	5.0
10110	27.0	54.0
10112	31.0	59.0
10111	5590.0	4653.0
10114	12384.0	15860.0
10113	3871.0	3234.0
128848	0.0	0.0
10116	4963.0	3166.0
165829	6.0	3.0
100128469	57.0	23.0
153842	2.0	5.0
440145	1015.0	905.0
10129	1509.0	1742.0
440153	0.0	0.0
10128	6662.0	5578.0
100033799	0.0	1.0
107133486	19.0	20.0
10121	7181.0	7012.0
100128465	0.0	0.0
10120	6134.0	6361.0
10123	585.0	544.0
138234	0.0	2.0
10125	59.0	43.0
10124	1191.0	308.0
10127	2494.0	2363.0
10126	3581.0	3425.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	1.0
106481188	2.0	6.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	80.0	104.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	11.0	32.0
106481182	0.0	0.0
285489	35.0	72.0
100128448	12.0	0.0
126242	0.0	0.0
106481198	2.0	3.0
10107	0.0	1.0
10106	15585.0	10395.0
106481199	0.0	0.0
10109	10462.0	9766.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2753.0	2766.0
10100	507.0	101.0
10103	21494.0	16686.0
106481194	0.0	0.0
10102	1949.0	1685.0
106481195	0.0	0.0
10105	4582.0	3356.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	613.0	973.0
440119	116.0	26.0
126235	0.0	0.0
126231	238.0	302.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	131.0	113.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	71.0	48.0
106481167	0.0	1.0
106481168	1.0	0.0
106481161	2.0	0.0
106481162	1.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	2.0	0.0
440104	2919.0	2229.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	5.0	3.0
100128423	2.0	1.0
128879	0.0	2.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	24.0	9.0
10090	7324.0	9909.0
10093	6801.0	6453.0
10092	11138.0	6812.0
10095	7165.0	6660.0
645204	0.0	4.0
10094	8954.0	8444.0
645203	5.0	9.0
10097	12084.0	11160.0
10096	9932.0	6346.0
645201	0.0	0.0
163115	305.0	172.0
200504	0.0	3.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	6.0	9.0
106481143	0.0	0.0
114194	0.0	0.0
138162	727.0	479.0
106481144	0.0	0.0
114195	3.0	7.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	22.0	46.0
106481145	0.0	0.0
151126	19.0	1.0
106481146	0.0	0.0
10099	20063.0	28410.0
10098	3429.0	2799.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	2.0
645212	1089.0	2077.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	3.0	1.0
106481152	1.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	137.0	89.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	0.0	6.0
415116	3959.0	7959.0
645207	0.0	0.0
645206	219.0	310.0
442707	0.0	0.0
