id	0508b190-f00b-475b-ae8d-a26bae9fad64	836bdfad-44f9-4881-a59c-957ce06a7a7c
100526738	0.0	0.0
100526737	65.0	57.0
100526735	0.0	0.0
139760	0.0	0.0
140748	0.0	1.0
140749	0.0	0.0
9502	0.0	0.0
9500	17294.0	11804.0
644596	146.0	65.0
9501	1450.0	1376.0
92181	907.0	1189.0
164684	107.0	59.0
644591	1.0	1.0
100996712	0.0	6.0
103581031	0.0	0.0
644589	5.0	1.0
137075	364.0	430.0
9510	1118.0	2406.0
9513	2377.0	2917.0
9514	2.0	5.0
9512	3312.0	3901.0
100996702	8.0	14.0
149069	10.0	13.0
92170	335.0	555.0
80199	1190.0	977.0
113091	0.0	0.0
80198	1428.0	2494.0
9506	0.0	0.0
9507	242.0	358.0
80196	1174.0	2080.0
80195	1323.0	1438.0
9508	100.0	144.0
9509	184.0	545.0
80194	3651.0	2867.0
9520	2015.0	5455.0
9521	992.0	648.0
125061	1079.0	1072.0
9524	9327.0	6020.0
9525	2222.0	3539.0
9522	2148.0	2810.0
392597	0.0	0.0
221223	9.0	15.0
149076	1591.0	2036.0
9517	3176.0	4049.0
9518	362.0	3158.0
9515	444.0	113.0
9516	11028.0	14304.0
9519	830.0	865.0
9531	1250.0	3722.0
9532	583.0	648.0
125050	2100.0	174.0
9530	885.0	1081.0
9535	5289.0	3941.0
9536	351.0	505.0
9533	2223.0	1645.0
9534	572.0	1267.0
125058	1900.0	1784.0
149086	0.0	1.0
92196	1507.0	792.0
9528	19008.0	16878.0
9529	3125.0	3693.0
9526	6454.0	3898.0
9527	1841.0	2457.0
9542	59.0	89.0
9543	134.0	23.0
9540	1755.0	1999.0
9541	3406.0	3270.0
9546	883.0	1339.0
9547	2275.0	6584.0
9545	852.0	1065.0
149013	248.0	534.0
106480489	36.0	16.0
106479499	0.0	0.0
106479498	0.0	0.0
106479497	0.0	0.0
106479496	0.0	0.0
106479495	0.0	0.0
106479494	7.0	0.0
106480493	0.0	0.0
106479493	0.0	0.0
106480492	0.0	13.0
106479492	2.0	0.0
106479491	0.0	0.0
106480495	0.0	0.0
106480494	0.0	0.0
106479490	0.0	0.0
106480497	0.0	0.0
106480496	0.0	0.0
106480499	0.0	0.0
106480498	3.0	1.0
9537	2886.0	2760.0
140678	1.0	5.0
140679	0.0	0.0
9538	4649.0	4464.0
106480491	0.0	0.0
106480490	0.0	0.0
9553	2605.0	1852.0
9554	1351.0	2900.0
9551	9174.0	4896.0
9552	8834.0	4180.0
9557	925.0	1871.0
9555	7913.0	11417.0
9556	8814.0	3751.0
164633	9.0	9.0
106479489	0.0	0.0
106479488	0.0	0.0
106479487	1.0	2.0
106479486	0.0	0.0
9550	8024.0	8537.0
106479485	1.0	0.0
106479484	0.0	0.0
106479483	0.0	0.0
284805	19.0	11.0
106479482	8.0	1.0
140680	815.0	525.0
106479481	0.0	0.0
106479480	0.0	0.0
284802	201.0	610.0
140683	28.0	13.0
284801	1.0	3.0
284800	31.0	7.0
149018	0.0	0.0
140685	1100.0	1180.0
257202	0.0	0.0
140686	139.0	48.0
221241	0.0	0.0
257203	0.0	8.0
140687	1.0	6.0
140688	781.0	1647.0
140689	31.0	67.0
150000	30.0	9.0
9564	2316.0	3243.0
9562	894.0	936.0
619570	0.0	0.0
9563	4216.0	5572.0
619571	0.0	0.0
9568	207.0	952.0
9569	2283.0	3261.0
9567	2717.0	4690.0
164668	59.0	155.0
106480468	0.0	0.0
106480467	0.0	0.0
106480469	0.0	0.0
9560	555.0	777.0
140690	8.0	2.0
106480471	0.0	0.0
140691	3660.0	7201.0
106480470	0.0	0.0
106480473	9.0	8.0
140692	1.0	0.0
106480472	0.0	0.0
106480475	0.0	0.0
106480474	0.0	0.0
140695	0.0	0.0
106480477	4.0	2.0
140696	0.0	2.0
140697	0.0	0.0
106480476	0.0	0.0
140699	210.0	130.0
9559	2873.0	3606.0
9575	1046.0	1698.0
9576	14.0	13.0
619562	0.0	0.0
9573	5.0	12.0
149041	1490.0	1974.0
619565	0.0	0.0
9577	2098.0	1959.0
164656	28.0	1842.0
619563	0.0	0.0
9578	2886.0	5778.0
619564	2.0	4.0
619569	0.0	0.0
106480479	0.0	0.0
106480478	0.0	0.0
619567	0.0	0.0
619568	0.0	0.0
9572	1785.0	2989.0
9570	1161.0	1249.0
106480482	0.0	7.0
106480481	0.0	0.0
106480484	0.0	0.0
106480483	5.0	1.0
221262	15.0	6.0
106480486	0.0	0.0
106480485	4.0	0.0
221264	158.0	403.0
106480488	0.0	1.0
106480487	0.0	1.0
152687	322.0	326.0
106480480	0.0	0.0
9586	97.0	460.0
100874362	32.0	65.0
9587	1294.0	1446.0
100874361	1.0	0.0
9584	8249.0	13650.0
100874360	0.0	0.0
729522	0.0	0.0
9585	182.0	831.0
92106	669.0	987.0
100874366	0.0	0.0
644511	17.0	14.0
100874365	0.0	0.0
9588	22883.0	12836.0
92104	634.0	457.0
100874364	0.0	2.0
106479459	3.0	2.0
9589	4516.0	5416.0
92105	1068.0	1615.0
106479458	0.0	0.0
100874363	1.0	0.0
55160	3308.0	3283.0
729528	0.0	0.0
106479457	0.0	0.0
106480446	0.0	0.0
402422	0.0	0.0
106480445	0.0	0.0
106479456	0.0	0.0
80119	219.0	338.0
106480448	0.0	0.0
106479455	0.0	2.0
402420	6.0	13.0
106479454	0.0	0.0
106480447	0.0	0.0
55164	694.0	948.0
9582	190.0	642.0
257240	7.0	17.0
729524	0.0	0.0
106479453	0.0	0.0
55163	999.0	1144.0
9583	1198.0	3513.0
106479452	0.0	0.0
106480449	0.0	0.0
79133	543.0	511.0
9580	747.0	1285.0
106479451	0.0	0.0
595135	12.0	19.0
79132	1218.0	2106.0
55161	2856.0	3197.0
9581	1768.0	2806.0
106479450	0.0	0.0
55168	1283.0	1143.0
80124	1140.0	1868.0
79135	1146.0	615.0
55167	1865.0	2351.0
79134	631.0	1132.0
55166	151.0	412.0
79137	8345.0	8275.0
80122	12.0	7.0
106480451	0.0	0.0
644509	0.0	0.0
55165	246.0	684.0
106480450	0.0	0.0
79136	3.0	1.0
79139	3748.0	5654.0
80128	37.0	163.0
106480453	0.0	0.0
80127	488.0	411.0
221294	2757.0	2981.0
402415	88.0	358.0
106480452	0.0	0.0
106480455	0.0	0.0
80125	3.0	8.0
257236	237.0	154.0
106480454	0.0	0.0
100874369	2.0	0.0
100874368	0.0	0.0
644502	0.0	0.0
100874367	2.0	5.0
9597	37.0	6.0
100874351	0.0	0.0
100874350	0.0	2.0
9595	1028.0	2591.0
9596	2.0	0.0
100874355	2.0	0.0
100874354	37.0	8.0
106479449	0.0	0.0
100874353	5.0	4.0
106479448	0.0	0.0
100874352	0.0	2.0
106479447	0.0	0.0
55171	400.0	622.0
106480457	0.0	0.0
106479446	0.0	0.0
9590	2398.0	1823.0
55170	550.0	996.0
106480456	0.0	0.0
106479445	0.0	0.0
80108	114.0	126.0
106480459	0.0	0.0
106479444	0.0	0.0
106480458	0.0	0.0
106479443	0.0	0.0
55175	10.0	57.0
106479442	0.0	0.0
55174	4515.0	3855.0
106479441	0.0	0.0
55173	2006.0	2033.0
729515	1293.0	1016.0
106479440	0.0	0.0
9592	48561.0	6941.0
55172	535.0	781.0
55179	1021.0	747.0
106480460	0.0	0.0
55178	1579.0	798.0
402408	0.0	0.0
55177	2145.0	2928.0
80111	35.0	57.0
106480462	0.0	0.0
55176	200.0	353.0
80110	466.0	569.0
106480461	0.0	0.0
80117	1.0	7.0
106480464	0.0	0.0
106480463	2.0	2.0
80115	120.0	85.0
106480466	0.0	0.0
80114	242.0	459.0
106480465	0.0	0.0
100874359	0.0	0.0
100874358	2.0	2.0
100874356	0.0	0.0
644517	10.0	0.0
100874384	0.0	0.0
100874383	0.0	0.0
100874382	0.0	0.0
100874381	266.0	123.0
100874388	0.0	0.0
92129	2.0	0.0
100874387	0.0	0.0
92126	103.0	101.0
729540	1.0	0.0
100874386	0.0	0.0
100874385	4.0	0.0
55182	3552.0	4432.0
106480424	0.0	0.0
106479479	0.0	0.0
55181	286.0	967.0
106480423	0.0	0.0
106479478	0.0	0.0
55180	712.0	933.0
106480426	0.0	0.0
103352670	0.0	0.0
106479477	2.0	0.0
106480425	0.0	0.0
106479476	0.0	0.0
79153	161.0	210.0
55186	2254.0	2745.0
106480428	0.0	0.0
100874380	0.0	0.0
106479475	0.0	0.0
79152	529.0	266.0
106480427	0.0	0.0
106479474	0.0	0.0
55184	239.0	241.0
79155	3128.0	3357.0
106479473	1.0	0.0
55183	1428.0	2560.0
106480429	52.0	158.0
106479472	0.0	2.0
79154	930.0	638.0
79157	1038.0	1478.0
80146	2495.0	2917.0
106479471	0.0	0.0
80145	2625.0	2059.0
79156	717.0	958.0
284837	15.0	51.0
106479470	0.0	0.0
55188	754.0	842.0
80144	1942.0	1536.0
284836	0.0	0.0
79159	534.0	386.0
55187	4677.0	6897.0
80143	963.0	1583.0
79158	1401.0	2861.0
257218	59.0	423.0
284835	5.0	7.0
106480431	0.0	4.0
80149	261.0	1069.0
106480430	0.0	0.0
80148	10270.0	4892.0
106480433	0.0	0.0
106480432	8.0	16.0
644524	1.0	0.0
100874389	1.0	0.0
80142	5406.0	3095.0
100874373	0.0	0.0
644540	1.0	1.0
729530	0.0	3.0
100874372	7.0	0.0
729533	11.0	56.0
100874371	0.0	0.0
100874370	0.0	0.0
100874377	0.0	0.0
341032	3.0	17.0
100874375	0.0	0.0
100874374	11.0	2.0
106479469	0.0	0.0
55193	2013.0	3537.0
106480435	2.0	0.0
106479468	5.0	0.0
55192	1567.0	1104.0
106479467	0.0	0.0
106480434	0.0	0.0
79140	1311.0	751.0
55191	2865.0	4592.0
106480437	0.0	0.0
106479466	0.0	0.0
80129	380.0	334.0
55190	42.0	31.0
106480436	0.0	0.0
106479465	1.0	0.0
79142	2797.0	3346.0
55197	1644.0	3469.0
729535	16.0	8.0
106480439	0.0	0.0
106479464	0.0	0.0
55196	1733.0	5559.0
106480438	0.0	0.0
106479463	1.0	0.0
55195	1.0	0.0
79144	15863.0	11529.0
106479462	0.0	2.0
79143	3499.0	4051.0
55194	1364.0	585.0
729536	8.0	4.0
106479461	0.0	0.0
80135	2656.0	2124.0
284827	0.0	0.0
106479460	3.0	2.0
79145	2395.0	2125.0
80133	0.0	0.0
55199	626.0	352.0
106480440	0.0	0.0
79148	2229.0	684.0
55198	765.0	1594.0
79147	670.0	819.0
80139	1165.0	946.0
106480442	4.0	1.0
79149	269.0	230.0
106480441	0.0	0.0
284821	81.0	32.0
106480444	0.0	0.0
106480443	1.0	1.0
100874379	0.0	0.0
644534	0.0	0.0
100874378	0.0	0.0
80131	5.0	13.0
644538	364.0	246.0
150082	170.0	153.0
107178919	0.0	0.0
107178918	0.0	0.0
106480409	0.0	0.0
149095	2.0	19.0
106479419	0.0	0.0
106479418	0.0	0.0
106479417	0.0	3.0
106479416	0.0	0.0
106479415	2.0	3.0
106479414	0.0	0.0
79171	7901.0	4484.0
106479413	8.0	4.0
106480402	0.0	0.0
79170	5016.0	1519.0
106480401	0.0	0.0
106479412	0.0	0.0
79173	55.0	76.0
106480404	0.0	0.0
106479411	0.0	0.0
79172	344.0	555.0
106480403	0.0	0.0
106479410	0.0	3.0
79175	620.0	604.0
106480406	0.0	0.0
79174	7199.0	2845.0
106480405	0.0	0.0
79177	1063.0	845.0
92140	4514.0	7615.0
106480408	4.0	0.0
79176	2847.0	1053.0
106480407	0.0	0.0
80168	2.0	8.0
80167	413.0	703.0
79178	226.0	455.0
341019	35.0	16.0
162073	343.0	1660.0
106480411	0.0	0.0
80169	1259.0	2876.0
106480410	0.0	0.0
644548	0.0	0.0
80164	158.0	433.0
80162	4037.0	7522.0
80161	254.0	223.0
150094	9.0	21.0
106479409	0.0	0.0
106479408	1.0	0.0
106479407	0.0	0.0
100874399	0.0	0.0
106479406	0.0	0.0
644566	2.0	0.0
100874398	0.0	0.0
106479405	0.0	0.0
100874397	0.0	0.0
106479404	0.0	0.0
100874396	0.0	1.0
106479403	0.0	0.0
106480413	0.0	0.0
106479402	0.0	0.0
106480412	0.0	0.0
106479401	0.0	0.0
100996746	0.0	0.0
106480415	0.0	0.0
106479400	0.0	0.0
79161	3918.0	3287.0
106480414	2.0	0.0
106480417	0.0	0.0
100874390	0.0	0.0
106480416	0.0	0.0
79166	12.0	17.0
106480419	0.0	0.0
79165	1563.0	760.0
106480418	18.0	7.0
80157	756.0	280.0
79168	30.0	195.0
79167	2.0	4.0
80155	1571.0	2369.0
79169	1893.0	1271.0
80154	37.0	57.0
284889	38.0	28.0
106480420	0.0	0.0
106480422	0.0	0.0
106480421	2.0	0.0
80153	1665.0	1996.0
80152	1772.0	1862.0
150084	14.0	7.0
80150	628.0	314.0
729500	1.0	10.0
644576	0.0	1.0
106479439	0.0	0.0
106479438	2.0	0.0
79191	457.0	620.0
106479437	4.0	1.0
79190	40.0	15.0
106479436	0.0	0.0
106479435	0.0	0.0
79192	6.0	12.0
729505	0.0	0.0
106479434	0.0	0.0
106479433	0.0	0.0
100996738	1.0	0.0
106479432	0.0	0.0
106479431	0.0	0.0
729501	0.0	0.0
106479430	0.0	0.0
92162	782.0	272.0
80185	506.0	670.0
80184	443.0	995.0
80183	611.0	1633.0
106479429	0.0	0.0
106479428	0.0	0.0
644588	0.0	2.0
106479427	2.0	0.0
79180	9623.0	12043.0
106479426	0.0	0.0
106479425	0.0	0.0
106479424	0.0	0.0
106479423	0.0	0.0
79184	618.0	1357.0
106479422	0.0	0.0
79183	1123.0	1666.0
106479421	4.0	0.0
595100	0.0	0.0
106479420	1.0	0.0
92154	277.0	702.0
595101	4.0	49.0
79188	3088.0	7210.0
79187	22.0	39.0
80179	751.0	1500.0
80178	227.0	284.0
100418905	0.0	0.0
80177	564.0	552.0
402429	5.0	7.0
80176	1230.0	1832.0
162083	0.0	0.0
100418902	0.0	2.0
106480400	0.0	0.0
402424	0.0	0.0
343641	3.0	0.0
644578	0.0	0.0
80174	210.0	520.0
80173	835.0	781.0
113419	5191.0	4858.0
55322	660.0	1106.0
55321	79.0	125.0
55320	406.0	1578.0
55326	554.0	1031.0
55325	2156.0	1432.0
284459	2606.0	2273.0
55324	3407.0	3401.0
55323	2607.0	888.0
55329	37.0	123.0
55328	455.0	646.0
55327	2665.0	1732.0
284451	18.0	5.0
345930	20.0	23.0
729597	9.0	35.0
113402	4008.0	3065.0
729595	139.0	20.0
55333	1541.0	1732.0
55332	1047.0	2859.0
55331	677.0	1062.0
55330	1074.0	1137.0
55337	1770.0	2648.0
55336	495.0	316.0
55335	185.0	198.0
55334	2812.0	3159.0
55339	3748.0	4741.0
284443	618.0	964.0
137406	0.0	0.0
333932	0.0	0.0
55340	58.0	425.0
55344	471.0	938.0
55343	1151.0	1998.0
79310	0.0	0.0
55342	2038.0	3251.0
79313	0.0	1.0
55341	1761.0	2252.0
284439	3827.0	2175.0
79312	0.0	0.0
80304	391.0	663.0
79315	9.0	4.0
80303	539.0	551.0
55347	3115.0	1911.0
79314	0.0	0.0
100996492	181.0	363.0
55346	254.0	452.0
79317	0.0	0.0
55345	107.0	375.0
79316	0.0	0.0
80301	6590.0	6404.0
284434	198.0	72.0
284433	0.0	0.0
79318	0.0	0.0
55349	175.0	285.0
100996490	5.0	1.0
333929	311.0	418.0
548637	0.0	0.0
333926	259.0	172.0
55351	101.0	111.0
55350	9.0	18.0
100137047	3.0	8.0
55355	277.0	618.0
79300	0.0	0.0
100996485	3.0	29.0
55353	3263.0	2544.0
79302	0.0	0.0
55352	8010.0	2205.0
284428	0.0	0.0
100137049	4.0	45.0
79301	0.0	0.0
55359	7.0	85.0
284427	48.0	23.0
55357	1873.0	5976.0
79306	0.0	0.0
55356	100.0	226.0
284424	2.0	1.0
79308	5.0	6.0
548645	650.0	509.0
284422	27.0	19.0
548644	367.0	359.0
79309	0.0	0.0
729564	22.0	31.0
729566	0.0	0.0
729565	10.0	6.0
113457	1.0	10.0
92304	253.0	28.0
92305	5200.0	3984.0
729561	78.0	41.0
80319	403.0	138.0
80318	682.0	411.0
80317	259.0	287.0
80316	1.0	0.0
55362	1800.0	2850.0
55361	2470.0	4395.0
79331	0.0	0.0
55366	567.0	1600.0
55365	2360.0	3115.0
80321	1609.0	1017.0
55364	1529.0	1713.0
80320	43.0	72.0
55363	11.0	48.0
79334	0.0	0.0
80326	167.0	594.0
80325	2536.0	2814.0
79336	0.0	1.0
80324	1774.0	1405.0
79339	1.0	1.0
80323	61.0	157.0
55367	1106.0	1668.0
284498	3.0	3.0
113444	3008.0	2273.0
80308	2335.0	2526.0
80307	162.0	579.0
80306	2496.0	3840.0
80305	3663.0	3882.0
55370	335.0	512.0
80309	10.0	1.0
80311	470.0	573.0
79322	0.0	0.0
80310	615.0	954.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	424.0	744.0
79323	4.0	2.0
80315	2993.0	3021.0
80314	1765.0	2581.0
55379	3569.0	5154.0
80313	919.0	579.0
80312	63.0	82.0
113452	5387.0	2824.0
113451	473.0	589.0
284486	46.0	84.0
284485	1.0	3.0
729587	0.0	0.0
729582	53.0	48.0
729583	2.0	4.0
55380	6.0	0.0
80339	4.0	5.0
55384	65.0	233.0
55388	98.0	284.0
80344	6757.0	5780.0
80343	1.0	0.0
80342	1105.0	3684.0
80341	0.0	0.0
80347	6367.0	4606.0
80346	2099.0	1674.0
80345	276.0	358.0
729574	0.0	0.0
92312	64.0	254.0
80329	6.0	29.0
80328	33.0	107.0
80327	0.0	0.0
79342	0.0	0.0
80333	248.0	87.0
80332	426.0	214.0
80331	7463.0	6488.0
79346	0.0	0.0
80336	656.0	1374.0
80335	4740.0	10513.0
284467	69.0	30.0
162427	6730.0	3906.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	1056.0	642.0
392302	1.0	15.0
125476	1149.0	1062.0
392301	0.0	0.0
149465	89.0	46.0
149466	1555.0	755.0
149461	1.0	1.0
392305	2.0	1.0
392308	0.0	0.0
392307	17.0	19.0
392309	0.0	0.0
149478	132.0	357.0
149473	2017.0	794.0
137492	937.0	1675.0
402193	0.0	1.0
402191	0.0	0.0
149483	79.0	67.0
150468	82.0	331.0
150465	1163.0	1764.0
392335	0.0	2.0
619518	5.0	20.0
619519	0.0	4.0
441783	2.0	2.0
392343	1.0	0.0
149420	1800.0	1567.0
441775	1.0	1.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	136.0	359.0
9601	16031.0	15821.0
392311	0.0	0.0
9600	3097.0	6047.0
392310	0.0	0.0
392313	0.0	5.0
100526842	0.0	2.0
55300	1477.0	1719.0
149428	173.0	357.0
414196	2.0	15.0
414194	0.0	0.0
55304	2500.0	1700.0
55303	2190.0	5117.0
55301	35.0	203.0
55308	1989.0	2335.0
414197	2.0	8.0
9612	5029.0	8435.0
9610	184.0	386.0
392322	0.0	0.0
9611	4440.0	6455.0
441795	0.0	0.0
55311	3713.0	2000.0
55315	858.0	908.0
55314	615.0	873.0
55313	1124.0	1666.0
125488	468.0	909.0
55312	1615.0	1718.0
9605	1408.0	1554.0
55319	1064.0	1005.0
9603	457.0	3546.0
55317	1563.0	1035.0
9604	2897.0	2733.0
55316	2937.0	2398.0
9609	1507.0	1321.0
9607	574.0	38.0
100874087	0.0	0.0
9620	2172.0	2908.0
100874086	0.0	0.0
100874085	0.0	0.0
100874084	0.0	0.0
9623	3.0	6.0
392256	7.0	3.0
100874089	0.0	0.0
392255	31.0	35.0
9622	269.0	95.0
100874088	0.0	0.0
162387	861.0	491.0
100526820	76.0	28.0
402146	0.0	2.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	6.0	1.0
100874081	0.0	0.0
100874080	2.0	0.0
414130	0.0	1.0
100526825	1.0	0.0
9616	3939.0	3395.0
9617	214.0	402.0
414135	0.0	0.0
9615	7.0	8.0
414133	2.0	0.0
414134	2.0	0.0
9618	5115.0	4231.0
414131	0.0	1.0
9619	608.0	1392.0
414132	1.0	0.0
9630	1305.0	544.0
9631	880.0	1414.0
100874075	0.0	6.0
644482	2.0	0.0
100874074	10.0	8.0
100874073	3.0	0.0
392262	1.0	1.0
392265	0.0	0.0
9635	4.0	23.0
100874079	0.0	1.0
9632	207.0	2893.0
100874078	0.0	1.0
392267	0.0	0.0
441736	34.0	20.0
9633	112.0	86.0
100874077	2.0	3.0
92292	0.0	1.0
92293	58.0	100.0
441733	0.0	44.0
100526831	1.0	0.0
100526830	0.0	5.0
402135	2.0	6.0
92291	0.0	1.0
402134	0.0	0.0
100874072	0.0	3.0
402133	0.0	0.0
100874071	3.0	5.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	78.0	73.0
100526835	18.0	33.0
9627	42.0	89.0
414149	5.0	426.0
9628	414.0	193.0
9625	142.0	243.0
9626	0.0	0.0
9629	0.0	0.0
644495	1.0	0.0
9641	1414.0	2540.0
644496	4.0	2.0
9640	1857.0	3585.0
9645	754.0	3271.0
404785	0.0	2.0
619499	0.0	0.0
9646	2260.0	4056.0
9643	8137.0	10143.0
9644	773.0	2181.0
644498	3.0	2.0
402125	0.0	1.0
402123	0.0	0.0
644491	0.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	9.0	16.0
106480396	0.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	0.0	1.0
402117	1.0	0.0
106480399	0.0	0.0
402116	0.0	0.0
9638	327.0	274.0
9639	569.0	960.0
9636	5106.0	3473.0
414157	0.0	1.0
9637	2218.0	2549.0
106480390	0.0	1.0
106480392	0.0	0.0
414153	48.0	39.0
106480391	0.0	0.0
9652	1261.0	3454.0
100874098	0.0	0.0
404770	0.0	0.0
9653	1337.0	2479.0
100874097	0.0	9.0
9650	555.0	671.0
100874096	0.0	0.0
9651	152.0	831.0
100874095	0.0	0.0
9656	1720.0	2510.0
9657	898.0	1932.0
392242	0.0	0.0
9654	372.0	819.0
9655	791.0	1179.0
100874090	0.0	0.0
402112	3.0	3.0
162394	1386.0	6149.0
100874094	7.0	12.0
100874093	2.0	3.0
100874092	13.0	4.0
100874091	6.0	29.0
9649	693.0	938.0
9647	2018.0	2465.0
9648	1440.0	2630.0
414169	0.0	5.0
9663	1696.0	3634.0
402183	1.0	0.0
7002	1.0	2.0
149371	871.0	1076.0
7001	14300.0	8863.0
9662	215.0	807.0
9667	3628.0	3994.0
7004	2527.0	641.0
392298	0.0	0.0
7003	1455.0	4828.0
9668	601.0	664.0
7006	228.0	535.0
9665	4584.0	5859.0
7005	625.0	1080.0
9666	1269.0	1439.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	5.0	3.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	2.0	0.0
137392	708.0	706.0
106479370	0.0	0.0
106480374	0.0	0.0
106480373	0.0	0.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	772.0	216.0
106480378	2.0	0.0
106480377	4.0	0.0
9658	796.0	1072.0
150353	7.0	10.0
9659	1972.0	3024.0
150350	6.0	14.0
106480370	0.0	0.0
7011	1192.0	4050.0
9674	1800.0	3881.0
9675	917.0	1393.0
7010	191.0	1174.0
7013	794.0	1145.0
9672	3971.0	7124.0
9673	1607.0	2098.0
7012	10.0	2.0
9678	1920.0	1539.0
7015	44.0	25.0
7014	2162.0	3015.0
9679	5975.0	6350.0
619464	0.0	0.0
7016	1197.0	2083.0
9677	498.0	915.0
106479369	0.0	0.0
106479368	0.0	1.0
106480379	2.0	0.0
106479367	0.0	0.0
162333	9.0	12.0
106479366	4.0	0.0
9670	3566.0	2798.0
106479365	0.0	0.0
9671	2017.0	742.0
402176	8.0	4.0
106479364	0.0	0.0
402175	0.0	2.0
106479363	2.0	0.0
106479362	1.0	7.0
106480383	1.0	0.0
106479361	1.0	2.0
106480382	0.0	0.0
106479360	0.0	4.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	371.0	626.0
106480388	0.0	0.0
7008	6208.0	3130.0
150365	655.0	1176.0
7007	83.0	51.0
9669	12206.0	7454.0
7009	48299.0	48473.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	282.0	378.0
9685	2060.0	5108.0
7021	6.0	2.0
9686	502.0	2375.0
343381	4.0	13.0
619452	0.0	0.0
9683	2068.0	3388.0
7024	1824.0	2229.0
402160	4.0	2.0
7023	804.0	716.0
9684	1196.0	1767.0
9689	2881.0	5029.0
7026	1240.0	3179.0
441727	32.0	4.0
619455	3.0	14.0
7025	773.0	2420.0
392275	5.0	18.0
9687	25.0	73.0
9688	5507.0	4319.0
7027	2300.0	5233.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	1.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	629.0	1396.0
106479398	0.0	0.0
9682	1295.0	3313.0
106479397	9.0	2.0
7020	38.0	114.0
106479396	7.0	2.0
106479395	0.0	0.0
106480350	11.0	87.0
106479394	0.0	1.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	1.0
106480351	1.0	0.0
106479391	0.0	0.0
106479390	2.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	1.0
150379	0.0	46.0
106480355	0.0	0.0
7019	1276.0	2629.0
7018	182.0	196.0
150372	875.0	1577.0
392281	18.0	17.0
9696	1042.0	1451.0
7033	145496.0	6071.0
9697	1707.0	2527.0
7032	33.0	4.0
7035	1039.0	964.0
9694	1623.0	2120.0
392285	2.0	1.0
9695	2507.0	6281.0
7037	2253.0	3949.0
7036	21.0	75.0
619445	66.0	20.0
9698	3574.0	5166.0
7039	597.0	2896.0
7038	2791387.0	521868.0
9699	25.0	288.0
392288	0.0	1.0
619448	0.0	0.0
106480358	0.0	2.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	0.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	195.0	319.0
106479387	0.0	1.0
9693	991.0	2506.0
106479386	0.0	0.0
9690	1353.0	3591.0
7031	56.0	1.0
106479385	0.0	0.0
7030	2923.0	4529.0
402152	2.0	1.0
106479384	0.0	0.0
106480361	0.0	0.0
106479383	0.0	0.0
106480360	14.0	25.0
106479382	0.0	0.0
106480363	1.0	3.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	2425.0	3017.0
150383	1164.0	656.0
150384	67.0	56.0
392292	0.0	0.0
150381	770.0	296.0
7044	6.0	5.0
7043	605.0	1764.0
7046	1570.0	4082.0
7045	2091.0	4832.0
7048	2839.0	8599.0
100874003	0.0	0.0
7047	6.0	7.0
106479339	0.0	0.0
100874002	62.0	42.0
100874001	0.0	10.0
103352539	62.0	158.0
106479338	0.0	0.0
7049	782.0	877.0
106479337	2.0	0.0
55281	673.0	1346.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	1815.0	1556.0
106480324	0.0	0.0
729648	11.0	6.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	1.0	0.0
106480326	0.0	0.0
55285	157.0	423.0
7040	2520.0	5684.0
106479332	0.0	0.0
100996435	0.0	5.0
106480329	0.0	0.0
55284	1383.0	1798.0
106480328	6.0	2.0
106479331	0.0	0.0
55283	201.0	326.0
7042	63.0	787.0
106479330	0.0	1.0
7041	1265.0	1308.0
55282	10.0	16.0
55289	136.0	137.0
55288	1305.0	2152.0
80243	355.0	529.0
55287	3.0	58.0
