id	4ead28da-fe94-4379-b369-c1ceb4d1f2f0	253954ed-6f83-44ab-b6bc-694fec051c1d
5029	511.0	521.0
100420203	3.0	0.0
100420200	0.0	2.0
100422860	4.0	7.0
5042	8.0	5.0
100422873	0.0	0.0
100422874	0.0	0.0
5045	9718.0	11890.0
100422876	0.0	0.0
5046	59.0	21.0
5047	6.0	0.0
100292290	0.0	2.0
100422878	0.0	0.0
5048	7290.0	5081.0
100422879	0.0	0.0
101927015	2.0	3.0
101927017	1.0	0.0
105377880	0.0	0.0
256646	0.0	2.0
256643	633.0	1346.0
55902	2042.0	1288.0
55901	370.0	241.0
55900	2341.0	2707.0
55906	779.0	881.0
100420213	0.0	0.0
55905	4768.0	3736.0
55904	1671.0	2697.0
5052	33792.0	41577.0
100422883	0.0	0.0
55909	1141.0	580.0
5053	53.0	20.0
100422884	0.0	0.0
5054	467.0	813.0
55908	7.0	12.0
55907	1800.0	2287.0
5055	4.0	0.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	6145.0	12592.0
101929684	0.0	0.0
100422889	1.0	0.0
101929685	76.0	0.0
101929688	2.0	0.0
5050	1155.0	2553.0
5051	2182.0	1687.0
5049	5278.0	5267.0
55911	274.0	164.0
55917	693.0	797.0
100420224	0.0	0.0
55916	457.0	289.0
100420223	0.0	0.0
101929690	0.0	0.0
100422880	0.0	0.0
55915	2146.0	2309.0
100422881	0.0	0.0
55914	2958.0	5232.0
5063	500.0	0.0
100422894	0.0	0.0
5064	1643.0	2096.0
100422895	0.0	0.0
100422896	0.0	2.0
5066	10419.0	9053.0
5067	222.0	17.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	33.0	4.0
100419246	0.0	0.0
254050	133.0	113.0
5062	2573.0	3834.0
55920	2675.0	6964.0
254048	1389.0	1632.0
55924	419.0	366.0
55922	424.0	1008.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	2133.0	3403.0
5075	169.0	5.0
5076	1.0	3.0
5077	0.0	0.0
55929	4237.0	3375.0
5078	0.0	2.0
101929620	0.0	0.0
5079	3.0	0.0
101929624	4.0	0.0
254065	359.0	448.0
101929623	4.0	9.0
5071	259.0	168.0
5073	3657.0	4536.0
55930	2486.0	2142.0
55937	360.0	409.0
100420253	5.0	0.0
5087	5016.0	3436.0
5088	1.0	5.0
5089	3853.0	3407.0
5080	143.0	56.0
5081	0.0	0.0
101929639	73.0	56.0
5082	626.0	744.0
256691	526.0	39.0
5083	92.0	1298.0
101929637	0.0	0.0
102725541	6.0	0.0
79913	607.0	549.0
79912	1016.0	1386.0
79915	96.0	214.0
100420259	0.0	1.0
100420258	9.0	9.0
100420257	1.0	8.0
79917	763.0	1287.0
79919	0.0	4.0
79918	769.0	861.0
5096	2705.0	1352.0
5097	1283.0	4414.0
5098	112.0	176.0
5099	1434.0	5396.0
100420260	0.0	0.0
254042	401.0	326.0
5090	4181.0	7796.0
5091	1104.0	390.0
5092	6496.0	5446.0
5093	7607.0	4624.0
5094	23783.0	17270.0
5095	2277.0	878.0
100270899	0.0	0.0
100270895	0.0	2.0
79902	1974.0	2040.0
55957	294.0	246.0
79901	24268.0	9122.0
100270891	0.0	1.0
55954	1573.0	1915.0
79903	2521.0	3343.0
100420269	0.0	0.0
79906	842.0	435.0
79905	39.0	62.0
79908	48.0	7.0
55959	1970.0	1829.0
55958	1809.0	2250.0
112724	1242.0	659.0
100420275	0.0	0.0
90288	154.0	90.0
28338	0.0	0.0
28339	0.0	0.0
254099	0.0	0.0
28337	0.0	0.0
106736475	0.0	0.0
653590	1.0	3.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	3.0
28348	0.0	0.0
90271	238.0	788.0
90273	53.0	22.0
112714	2.0	1.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	230.0	370.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	0.0	0.0
28316	28.0	1.0
28317	0.0	0.0
28314	0.0	0.0
28315	0.0	0.0
28318	3.0	0.0
112703	362.0	755.0
28312	0.0	0.0
28313	2.0	0.0
101929602	5.0	24.0
653598	0.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	48.0	11.0
28329	0.0	0.0
28320	1.0	0.0
401898	0.0	0.0
112770	1567.0	1387.0
105377820	0.0	0.0
112755	20.0	75.0
112752	3072.0	2830.0
28305	0.0	0.0
28306	0.0	0.0
28304	1.0	0.0
28309	0.0	0.0
28307	3.0	0.0
28301	1.0	0.0
28300	3.0	0.0
124739	178.0	510.0
112744	0.0	0.0
388403	1289.0	1282.0
388401	7.0	1.0
388407	11.0	37.0
376412	13.0	0.0
653509	3.0	766.0
90441	2316.0	1170.0
388551	2.0	0.0
388552	723.0	949.0
122011	3.0	1.0
148641	52.0	346.0
102216342	0.0	3.0
388550	1.0	0.0
102216341	0.0	0.0
653505	1.0	0.0
641518	9.0	51.0
641517	0.0	0.0
641515	1.0	0.0
388536	353.0	527.0
388533	19.0	62.0
388531	28.0	5.0
148645	6.0	10.0
388532	3.0	2.0
340595	22.0	461.0
340596	41.0	84.0
90427	4412.0	14026.0
340598	3.0	2.0
161635	0.0	0.0
340591	376.0	456.0
388574	5.0	6.0
388569	326.0	172.0
388566	456.0	963.0
388567	75.0	50.0
388564	246.0	174.0
124641	0.0	0.0
90459	364.0	594.0
653519	129.0	178.0
388561	609.0	790.0
388559	6.0	4.0
124637	80.0	17.0
388558	523.0	397.0
388555	0.0	0.0
388553	0.0	3.0
701	36.0	191.0
340571	0.0	0.0
705	476.0	561.0
706	4859.0	6067.0
340578	5.0	3.0
708	4321.0	3086.0
100505881	1472.0	647.0
90485	175.0	111.0
90488	3312.0	2170.0
220717	197.0	160.0
100529855	5.0	12.0
388595	2.0	1.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	291.0	501.0
90480	4750.0	12257.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	1.0	0.0
653550	0.0	0.0
28499	1.0	0.0
388588	385.0	691.0
710	6955.0	2356.0
28497	1.0	0.0
28498	0.0	0.0
653553	58.0	67.0
711	0.0	0.0
712	1830.0	1214.0
340562	0.0	3.0
713	1234.0	1258.0
714	705.0	836.0
641556	0.0	0.0
715	7309.0	209.0
716	6996.0	101.0
28491	0.0	0.0
717	68.0	66.0
28492	0.0	0.0
718	3866.0	24507.0
719	114.0	111.0
28490	0.0	0.0
100505876	2856.0	4831.0
219731	398.0	21.0
100505877	2.0	3.0
100505875	25.0	4.0
122042	0.0	0.0
388585	11.0	10.0
388581	23.0	63.0
122038	0.0	0.0
388579	0.0	0.0
720	404.0	364.0
721	1375.0	840.0
722	5.0	16.0
724	0.0	0.0
725	0.0	7.0
726	470.0	496.0
100505879	0.0	0.0
727	158.0	339.0
728	151.0	88.0
729	31.0	0.0
340554	111.0	235.0
219743	2341.0	2572.0
339562	0.0	0.0
653566	66.0	15.0
653567	7.0	6.0
28479	17.0	1.0
339559	263.0	459.0
28473	0.0	0.0
28474	252.0	1.0
28471	2.0	0.0
340547	4.0	172.0
730	3392.0	22.0
28477	0.0	0.0
731	0.0	12.0
28478	0.0	0.0
732	0.0	1.0
28475	0.0	0.0
124685	4.0	0.0
733	79.0	32.0
28476	0.0	0.0
734	860.0	971.0
735	4.0	2.0
738	6599.0	4440.0
340544	56.0	85.0
219738	617.0	682.0
28470	1.0	0.0
340542	2026.0	735.0
219736	239.0	485.0
340543	255.0	0.0
136647	1811.0	2281.0
100505894	661.0	1828.0
100505892	1.0	0.0
100505893	1.0	0.0
219752	0.0	0.0
7710	475.0	505.0
653557	21.0	1.0
100505890	0.0	0.0
7709	1814.0	1453.0
28484	0.0	0.0
28485	1.0	0.0
28482	0.0	0.0
740	5942.0	2652.0
28483	1.0	0.0
741	1290.0	1713.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	3825.0	475.0
28487	0.0	0.0
7701	912.0	1205.0
745	75.0	55.0
7700	408.0	474.0
746	5808.0	5828.0
747	80.0	242.0
7703	2508.0	6741.0
7702	469.0	436.0
340533	60.0	74.0
7705	3178.0	3279.0
28480	0.0	0.0
7704	556.0	120.0
219749	714.0	376.0
28481	6.0	0.0
7707	3510.0	2081.0
7706	2240.0	2153.0
339541	37.0	124.0
100270879	3.0	3.0
171017	710.0	588.0
768215	0.0	0.0
340526	1461.0	2790.0
340527	41.0	90.0
100270887	3.0	2.0
146059	784.0	1009.0
768217	0.0	0.0
750	2.0	1.0
768216	0.0	0.0
768211	128.0	23.0
752	321.0	1126.0
753	683.0	13010.0
171019	0.0	0.0
754	23833.0	24053.0
768213	0.0	0.0
755	5414.0	3764.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	1.0
7712	25.0	17.0
757	9977.0	2974.0
7711	121.0	126.0
758	1.0	0.0
100270880	0.0	0.0
100505845	0.0	0.0
759	4.0	3.0
7716	3404.0	2633.0
134082	2.0	0.0
134083	0.0	0.0
158055	82.0	357.0
7718	231.0	221.0
158056	895.0	1244.0
158038	243.0	483.0
7730	1.0	2.0
100505832	252.0	33.0
7732	82.0	43.0
219771	4580.0	3144.0
219770	3.0	11.0
100270868	0.0	0.0
100270869	0.0	0.0
339535	214.0	0.0
340515	2.0	0.0
100270875	0.0	0.0
760	251.0	568.0
256714	9.0	936.0
100270876	0.0	1.0
761	204.0	536.0
768206	59.0	55.0
762	2116.0	274.0
763	65.0	17.0
100270871	0.0	0.0
256710	19.0	18.0
100270872	2.0	1.0
764	0.0	0.0
765	2.0	1.0
100270873	5.0	5.0
766	4.0	18.0
100270874	1.0	0.0
767	12.0	45.0
768	12.0	3.0
732275	0.0	0.0
100270870	1.0	0.0
100505835	13.0	44.0
7727	670.0	451.0
158046	18.0	115.0
7726	3944.0	2656.0
7728	833.0	746.0
100505839	0.0	7.0
7741	904.0	653.0
100505865	10.0	11.0
7743	1213.0	1170.0
339521	0.0	0.0
100270857	0.0	0.0
339524	53.0	10.0
770	1998.0	5682.0
100270864	1.0	0.0
771	154.0	12172.0
205147	3.0	10.0
773	34.0	68.0
100270867	0.0	0.0
774	450.0	15.0
340508	10.0	8.0
775	120.0	106.0
776	315.0	248.0
777	6.0	14.0
778	43.0	330.0
100505869	15.0	11.0
779	1.0	2.0
7733	765.0	549.0
7738	365.0	321.0
7737	1035.0	968.0
340501	4.0	0.0
7739	4239.0	2199.0
158078	1504.0	423.0
7750	3097.0	5774.0
7752	337.0	392.0
100505854	1715.0	2364.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	1365.0	1817.0
7753	704.0	664.0
219793	6.0	4.0
219790	37.0	48.0
122060	583.0	396.0
100270846	0.0	2.0
339512	0.0	0.0
100270847	0.0	1.0
100270848	1.0	0.0
780	21829.0	17134.0
781	2232.0	1960.0
100270853	4.0	1.0
782	292.0	816.0
339505	1.0	1.0
783	103.0	254.0
103689912	107.0	40.0
784	1185.0	2552.0
103689911	32.0	14.0
785	155.0	208.0
786	0.0	0.0
100270850	1.0	0.0
100270851	1.0	2.0
788	1699.0	1029.0
100270852	1.0	2.0
7745	1083.0	1304.0
789	1.0	0.0
103689918	0.0	0.0
103689917	0.0	12.0
732253	1.0	0.0
158062	55.0	6.0
7746	647.0	874.0
171024	590.0	107.0
7748	1103.0	1518.0
171023	2894.0	3205.0
103689913	0.0	0.0
171022	9.0	123.0
158067	486.0	186.0
103689915	1.0	5.0
7761	266.0	203.0
7760	1107.0	1865.0
7763	6297.0	7986.0
5100	25.0	203.0
7762	95.0	152.0
5101	415.0	104.0
7764	1084.0	3324.0
100270839	6.0	8.0
339500	553.0	382.0
100270835	0.0	0.0
339501	0.0	1.0
100270836	0.0	0.0
790	1670.0	1758.0
100270837	0.0	0.0
100270838	0.0	0.0
793	9.0	14.0
794	1.0	4.0
100270844	0.0	0.0
795	0.0	33.0
796	5.0	0.0
797	32.0	7.0
100270840	17.0	12.0
798	0.0	0.0
799	0.0	1.0
100270841	11.0	8.0
7756	4729.0	6340.0
7755	991.0	1182.0
7757	252.0	451.0
101929580	2.0	18.0
158011	0.0	0.0
100505806	667.0	499.0
7770	564.0	465.0
101929581	2.0	3.0
7772	506.0	434.0
7771	372.0	225.0
5110	4162.0	2504.0
101929582	0.0	0.0
5111	3041.0	2747.0
7773	385.0	307.0
7776	396.0	614.0
7775	424.0	392.0
101929589	0.0	0.0
100419416	0.0	0.0
100270832	10.0	6.0
100270833	9.0	11.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	137.0	0.0
7767	707.0	1311.0
5105	8.0	1.0
7766	50.0	66.0
5106	3454.0	2648.0
7769	1663.0	1453.0
100420401	0.0	3.0
7768	297.0	271.0
5108	6417.0	7230.0
101929590	0.0	0.0
101929591	2.0	7.0
7781	33.0	5.0
7780	2450.0	76.0
7783	2.0	0.0
7782	633.0	269.0
5121	9391.0	1132.0
5122	8.0	0.0
7784	352.0	796.0
5125	439.0	6965.0
7786	378.0	580.0
90423	262.0	361.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	3.0	0.0
100420415	49.0	74.0
5116	1652.0	1729.0
100420414	15.0	2.0
100505826	36.0	20.0
90417	820.0	550.0
5118	2479.0	1305.0
90416	997.0	562.0
7779	2449.0	1758.0
100420412	0.0	0.0
5119	6944.0	6899.0
158035	10.0	2.0
100420410	0.0	0.0
7791	3479.0	2587.0
5130	2004.0	1773.0
5132	1.0	1.0
90411	12906.0	4956.0
5133	70.0	172.0
5134	3263.0	4135.0
90410	1863.0	1663.0
7798	1361.0	2462.0
5136	6079.0	1323.0
146053	57.0	82.0
146050	728.0	1165.0
146057	665.0	702.0
103091864	37.0	192.0
103091863	0.0	0.0
5126	639.0	2228.0
7789	166.0	106.0
5127	5371.0	6433.0
5128	571.0	769.0
100505812	83.0	69.0
5129	1597.0	1715.0
90407	1252.0	1882.0
5140	20.0	12.0
100422971	0.0	0.0
5141	2886.0	2427.0
100422972	0.0	0.0
5142	1300.0	186.0
100422973	0.0	0.0
5143	143.0	2101.0
100422974	1.0	1.0
5144	785.0	325.0
100422975	0.0	0.0
5145	1.0	2.0
5146	28.0	37.0
100422977	0.0	0.0
101929530	0.0	0.0
5147	1081.0	1114.0
100422978	0.0	0.0
100422979	0.0	0.0
101929539	5.0	6.0
100419324	0.0	0.0
254128	984.0	859.0
254122	36.0	30.0
5137	99.0	290.0
7799	2292.0	1748.0
5138	1154.0	634.0
5139	117.0	171.0
100422970	0.0	0.0
5151	1330.0	1378.0
100422982	0.0	0.0
5152	1298.0	1296.0
100422983	0.0	0.0
5153	257.0	335.0
100422984	0.0	0.0
5154	359.0	812.0
100422985	0.0	0.0
5155	1014.0	1797.0
100422986	0.0	0.0
5156	887.0	5.0
100422987	0.0	1.0
5157	3557.0	4348.0
100422988	0.0	0.0
5158	1231.0	1234.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	12.0	11.0
5150	1917.0	908.0
100049076	5.0	6.0
5148	7.0	14.0
5149	0.0	2.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	3918.0	3415.0
100422993	0.0	0.0
5163	391.0	281.0
100422994	0.0	0.0
5164	2485.0	1091.0
100422995	0.0	0.0
5165	64.0	115.0
100422996	0.0	0.0
5166	3206.0	24010.0
100422997	0.0	0.0
5167	7203.0	286.0
5168	679.0	2994.0
5169	129.0	1198.0
101929559	1.0	1.0
101929557	0.0	0.0
5160	8755.0	6838.0
5161	0.0	0.0
256764	7879.0	473.0
254100	117.0	139.0
254102	904.0	1758.0
5159	2987.0	2407.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	1.0	0.0
5173	0.0	0.0
100420341	82.0	65.0
5174	9.0	21.0
5175	7634.0	9762.0
5176	3658.0	298.0
5178	879.0	651.0
5179	15.0	4.0
5170	1342.0	1125.0
5172	40078.0	15.0
100420342	0.0	0.0
5184	5194.0	2267.0
5187	6449.0	3408.0
5188	1322.0	786.0
5189	1352.0	1005.0
254173	2.0	9.0
254170	1246.0	1033.0
100420359	0.0	0.0
100420358	2.0	3.0
100420356	0.0	0.0
100420354	0.0	0.0
5195	2021.0	1539.0
5196	1.0	6.0
5197	0.0	0.0
5198	725.0	784.0
5199	75.0	71.0
254187	233.0	225.0
5190	4057.0	5594.0
5191	1098.0	598.0
5192	924.0	839.0
5193	677.0	486.0
5194	1512.0	1677.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	0.0
105375380	0.0	0.0
53400	0.0	0.0
53405	1005.0	204.0
100420377	0.0	0.0
53409	0.0	0.0
100420376	0.0	0.0
53407	1780.0	1246.0
100419392	0.0	0.0
100419391	9.0	6.0
101929520	0.0	0.0
768219	0.0	0.0
768218	1.0	0.0
768222	0.0	0.0
254158	20.0	11.0
53410	2.0	1.0
768220	3.0	2.0
100420393	0.0	1.0
100420392	0.0	0.0
112609	36.0	4.0
28457	25.0	0.0
28458	126.0	1.0
28452	10.0	0.0
28450	172.0	0.0
28455	2126.0	1.0
28453	1.0	0.0
28454	29.0	0.0
90390	590.0	394.0
28468	245.0	1.0
653458	0.0	0.0
28469	2.0	0.0
101340251	0.0	0.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	0.0	0.0
28463	4.0	0.0
28461	55.0	0.0
28466	11.0	0.0
28467	102.0	0.0
653464	104.0	186.0
28464	13.0	0.0
28465	61.0	2.0
653489	1.0	7.0
28438	0.0	0.0
28435	0.0	0.0
28439	378.0	2.0
653492	0.0	0.0
28430	0.0	0.0
28433	0.0	0.0
28434	47.0	5.0
28431	0.0	0.0
28432	9.0	0.0
28448	318.0	0.0
28449	5.0	0.0
28446	1.0	0.0
28447	0.0	0.0
28440	0.0	0.0
28441	0.0	0.0
653483	40.0	142.0
28444	152.0	0.0
28445	187.0	0.0
28442	588.0	7.0
653486	0.0	0.0
28443	6.0	0.0
28415	5.0	0.0
28416	4.0	0.0
28413	1.0	0.0
28414	43.0	0.0
28419	1.0	0.0
28417	3.0	0.0
28418	0.0	0.0
124626	0.0	0.0
388503	1.0	0.0
28411	9.0	0.0
28412	19.0	0.0
28410	18.0	1.0
388507	298.0	171.0
653499	9.0	3.0
28426	48.0	0.0
28427	1.0	0.0
28424	44.0	0.0
28425	2.0	0.0
28428	1.0	0.0
28429	4.0	0.0
28422	1.0	0.0
28423	39.0	0.0
28420	38.0	0.0
28421	0.0	0.0
102723099	10.0	20.0
388524	1.0	7.0
124602	877.0	119.0
388523	7.0	2.0
112611	683.0	359.0
28405	0.0	0.0
28408	176.0	0.0
28409	5.0	0.0
112616	1423.0	1705.0
28406	3.0	0.0
28407	0.0	0.0
388514	2.0	0.0
28400	43.0	3.0
388512	1.0	2.0
28401	1.0	0.0
134359	460.0	578.0
158326	51.0	7.0
339263	117.0	168.0
401730	0.0	0.0
146336	0.0	0.0
401725	3.0	0.0
401720	12.0	43.0
90557	296.0	791.0
90550	780.0	1332.0
158314	9.0	36.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	1.0	0.0
106478993	0.0	0.0
339256	0.0	1.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	3.0	12.0
339258	1.0	0.0
106478990	0.0	0.0
800	8556.0	3657.0
801	14253.0	26556.0
802	0.0	0.0
342892	112.0	100.0
804	0.0	0.0
805	30180.0	27222.0
342898	0.0	0.0
342897	54.0	15.0
806	4.0	7.0
401718	1.0	2.0
807	2.0	0.0
401717	16.0	4.0
808	15787.0	8812.0
158345	52.0	93.0
339240	0.0	0.0
90586	3.0	4.0
339241	0.0	0.0
90589	14.0	8.0
378884	173.0	77.0
339244	0.0	0.0
653404	0.0	0.0
90580	701.0	709.0
391825	0.0	1.0
391827	3.0	2.0
810	1.0	0.0
811	160704.0	81819.0
340221	1.0	3.0
813	5391.0	4323.0
814	26.0	42.0
815	0.0	0.0
816	3176.0	4128.0
401708	1.0	0.0
817	1357.0	3169.0
818	1465.0	1509.0
819	2230.0	2435.0
90576	165.0	231.0
339230	1323.0	1906.0
339231	2880.0	2579.0
339229	1500.0	2932.0
122335	0.0	0.0
124997	1167.0	1134.0
340217	0.0	0.0
124995	2791.0	2688.0
378881	1.0	0.0
820	46.0	8.0
821	56016.0	30627.0
822	20530.0	9468.0
823	13712.0	7883.0
824	10144.0	5660.0
825	33.0	156.0
826	22693.0	20055.0
827	190.0	7.0
134391	0.0	0.0
829	3761.0	8383.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	3.0	4.0
106478966	1.0	1.0
106478965	4.0	1.0
161931	2.0	4.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	2.0	0.0
106478962	2.0	5.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	1.0	0.0
653427	1.0	0.0
340205	1.0	3.0
340206	0.0	0.0
388228	897.0	2051.0
830	5318.0	3471.0
831	8300.0	6374.0
832	15032.0	10668.0
833	3878.0	4321.0
834	190.0	172.0
835	911.0	998.0
836	670.0	1376.0
837	529.0	1829.0
838	3.0	14.0
342865	0.0	0.0
340204	0.0	8.0
839	804.0	1517.0
90594	642.0	780.0
100505993	0.0	0.0
106478959	0.0	0.0
106478958	3.0	2.0
100505994	10.0	27.0
106478957	9.0	30.0
106478956	0.0	2.0
641451	0.0	3.0
106478955	0.0	0.0
106478954	1.0	1.0
106478953	0.0	2.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	52.0	171.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	0.0	0.0
90592	501.0	718.0
7809	0.0	0.0
840	717.0	575.0
841	671.0	1222.0
842	1694.0	1504.0
843	425.0	1081.0
844	6.0	2.0
136991	1.0	0.0
845	90.0	92.0
342850	0.0	0.0
846	0.0	0.0
7802	2784.0	2378.0
847	15353.0	6693.0
7804	1649.0	511.0
7803	4521.0	8864.0
7805	2480.0	1961.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	497.0	1538.0
106478986	0.0	0.0
106478985	25.0	5.0
106478984	0.0	2.0
388254	0.0	1.0
106478983	0.0	0.0
388255	5.0	0.0
106478982	0.0	0.0
339201	524.0	819.0
653447	536.0	409.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	1.0	0.0
7818	4659.0	5756.0
28595	2.0	0.0
148979	27.0	5.0
28592	5.0	0.0
28593	0.0	0.0
28599	0.0	0.0
401744	0.0	1.0
28597	0.0	1.0
401742	0.0	0.0
641455	0.0	0.0
7813	854.0	847.0
857	10638.0	1668.0
641457	1.0	0.0
7812	29357.0	16321.0
858	6533.0	1661.0
641456	1.0	0.0
859	0.0	0.0
28591	1.0	0.0
106478979	0.0	0.0
106478978	0.0	3.0
106478977	3.0	1.0
106478976	1.0	2.0
106478975	0.0	0.0
106478974	0.0	0.0
106478973	0.0	5.0
106478972	2.0	20.0
653435	1.0	0.0
106478971	1.0	2.0
653436	1.0	4.0
106478970	0.0	0.0
653437	0.0	1.0
146330	2522.0	89.0
146325	0.0	0.0
860	66.0	120.0
861	234.0	925.0
862	455.0	78.0
653440	1301.0	2019.0
863	155.0	34.0
653441	15.0	19.0
864	111.0	117.0
865	1516.0	2424.0
866	0.0	0.0
867	531.0	1021.0
868	990.0	1150.0
869	181.0	179.0
134353	292.0	178.0
641467	33.0	92.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	1.0	5.0
219402	3366.0	3819.0
106478923	0.0	0.0
7840	1175.0	848.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	2.0	7.0
7841	3071.0	4991.0
388276	0.0	0.0
388275	2.0	2.0
388272	324.0	233.0
871	5096.0	15205.0
873	3483.0	2239.0
874	209.0	177.0
875	74.0	283.0
7832	11317.0	4495.0
100505967	0.0	0.0
7837	621.0	2031.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	3.0	3.0
106478912	0.0	0.0
7851	75.0	27.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	73.0	14.0
106478910	1.0	0.0
7852	772.0	502.0
100270754	0.0	0.0
881	7.0	4.0
100270755	0.0	0.0
883	900.0	827.0
885	10.0	0.0
886	0.0	0.0
887	12.0	2.0
100270753	1.0	0.0
7844	1239.0	1954.0
889	1536.0	1414.0
7846	3009.0	3403.0
106478909	0.0	0.0
219409	0.0	0.0
7849	109424.0	72358.0
220416	3.0	0.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1255.0	1412.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	52.0	88.0
5201	4113.0	4247.0
106478942	4.0	4.0
5202	2157.0	4023.0
106478941	0.0	0.0
106478940	0.0	0.0
890	53.0	214.0
891	699.0	683.0
892	3757.0	2891.0
894	6816.0	19718.0
342808	0.0	0.0
895	0.0	0.0
896	5926.0	6952.0
388289	1.0	4.0
897	2.0	3.0
898	183.0	372.0
899	151.0	256.0
7855	1882.0	917.0
7857	15.0	10.0
171392	295.0	1138.0
100505989	0.0	0.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	2.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	2250.0	1324.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	6.0	4.0
5210	208.0	507.0
7873	12461.0	4795.0
100505975	60.0	44.0
106478933	0.0	0.0
5211	9535.0	8165.0
106478932	0.0	0.0
219432	0.0	0.0
5212	454.0	2.0
106478931	0.0	0.0
5213	4146.0	1538.0
219431	0.0	0.0
7874	5421.0	5117.0
106478930	0.0	0.0
388284	310.0	69.0
171389	3.0	2.0
100420508	0.0	0.0
100420505	27.0	14.0
105377595	12.0	8.0
5203	818.0	870.0
7866	2922.0	3861.0
100420503	0.0	2.0
5204	33052.0	38787.0
100420502	0.0	0.0
5205	2876.0	5177.0
100420501	0.0	1.0
7867	7545.0	9480.0
5207	42.0	10.0
7869	1177.0	344.0
5208	6162.0	1586.0
106478929	0.0	0.0
5209	387.0	424.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	3044.0	1394.0
7884	2061.0	2346.0
219445	0.0	0.0
5222	68.0	8.0
90523	53.0	4.0
5223	1468.0	298.0
5224	0.0	0.0
90522	1476.0	1599.0
100419521	0.0	4.0
220433	20.0	25.0
146378	0.0	0.0
100420519	1.0	0.0
5214	7257.0	3598.0
158373	91.0	39.0
7879	16634.0	13788.0
5216	19682.0	31704.0
100420512	0.0	0.0
5217	9561.0	6476.0
5218	1763.0	1395.0
158376	59.0	119.0
100505929	0.0	0.0
158358	1036.0	1093.0
5230	21920.0	3622.0
220429	0.0	0.0
5232	0.0	0.0
5233	4.0	10.0
101929467	1.0	0.0
219453	0.0	0.0
100270709	0.0	1.0
146395	21.0	1.0
100505919	0.0	0.0
100420527	4.0	6.0
100420526	4.0	4.0
5225	0.0	3.0
5226	9349.0	4445.0
100505911	63.0	67.0
5228	11302.0	3032.0
90507	5465.0	5794.0
5229	1246.0	971.0
90506	270.0	348.0
5241	57.0	111.0
219469	0.0	0.0
101929471	0.0	0.0
5243	106.0	61.0
5244	30.0	33.0
101929478	0.0	0.0
5245	7888.0	4159.0
219464	0.0	0.0
5246	0.0	0.0
5236	4953.0	2024.0
