id	ff75b10b-fa8a-457f-96c6-219dfca27709	8372c003-e16d-4ca9-a54c-ed02149b4024
85458	2127.0	1632.0
106481345	1.0	0.0
85459	544.0	915.0
106481346	0.0	0.0
85456	8957.0	15353.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3054.0	2327.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	1361.0	137.0
442913	0.0	0.0
85452	5.0	9.0
442914	0.0	0.0
50	6257.0	5899.0
85453	1521.0	1798.0
442915	0.0	0.0
85450	5669.0	4543.0
51	3222.0	5939.0
442916	0.0	0.0
85451	2384.0	2027.0
52	5227.0	5843.0
442917	0.0	0.0
53	1748.0	3823.0
442918	0.0	0.0
54	888.0	4908.0
442919	0.0	0.0
55	178.0	405.0
442909	3.0	1.0
56	1.0	8.0
58	62.0	9.0
59	5286.0	3903.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	18.0	5.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	197.0	53.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	0.0
106481354	0.0	1.0
85446	276.0	370.0
442900	0.0	0.0
106481355	0.0	0.0
85443	23.0	9.0
442901	0.0	0.0
85444	1676.0	1607.0
442902	0.0	0.0
60	550888.0	271717.0
85441	3372.0	5399.0
442903	13.0	2.0
85442	684.0	890.0
442904	0.0	0.0
442905	0.0	0.0
62	38.0	25.0
85440	2056.0	2791.0
442907	14.0	4.0
442908	0.0	1.0
66	0.0	0.0
67	12.0	12.0
68	10.0	14.0
344595	332.0	324.0
69	9.0	4.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	3.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	170.0	71.0
106481321	0.0	0.0
85479	20.0	147.0
106481322	0.0	0.0
85476	3223.0	3455.0
85477	126.0	321.0
70	33.0	17.0
85474	18.0	23.0
71	442428.0	302910.0
72	91.0	155.0
73	46.0	11.0
74	1.0	0.0
75	26.0	11.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5638.0	8073.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2345.0	2459.0
81	35779.0	41318.0
85463	3028.0	1781.0
82	9.0	7.0
85464	2467.0	2474.0
83	17.0	5.0
85461	3519.0	9256.0
85462	4223.0	1755.0
86	2149.0	2973.0
87	9612.0	12681.0
85460	2029.0	2660.0
88	39.0	14.0
89	7.0	5.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5544.0	16997.0
106481300	0.0	0.0
91	2316.0	2252.0
92	685.0	1167.0
93	514.0	1033.0
94	1279.0	941.0
95	271.0	394.0
97	697.0	608.0
98	1110.0	977.0
344561	0.0	0.0
728661	1795.0	2111.0
728664	1.0	0.0
106481305	0.0	0.0
261734	2082.0	1904.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	21.0	10.0
106481309	10.0	4.0
246119	0.0	0.0
106481307	1.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	8.0	1.0
3805	30.0	9.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	7.0	5.0
3809	1.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	376.0	162.0
3800	236.0	264.0
3801	6704.0	6246.0
3802	9.0	2.0
728695	0.0	0.0
285735	1.0	0.0
261726	2511.0	2659.0
728698	9.0	6.0
3814	0.0	0.0
3815	5073.0	486.0
3816	298.0	191.0
261729	849.0	912.0
3817	447.0	103.0
3818	41.0	6.0
222166	4899.0	1432.0
3811	2.0	2.0
3812	21.0	7.0
285740	2.0	1.0
285741	34.0	35.0
728689	12.0	53.0
3827	0.0	3.0
246100	0.0	0.0
3820	202.0	208.0
3821	63.0	88.0
3822	5.0	14.0
3823	7.0	2.0
3824	537.0	201.0
645402	0.0	0.0
403313	624.0	1276.0
403314	4.0	0.0
728637	0.0	4.0
728638	908.0	162.0
728633	0.0	0.0
728632	54.0	83.0
728635	21.0	16.0
3836	2841.0	3914.0
222183	199.0	200.0
3837	11442.0	14631.0
3838	2217.0	2553.0
3839	3029.0	3366.0
728629	2.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	3103.0	2210.0
3832	347.0	578.0
3833	304.0	482.0
3834	6.0	0.0
3835	3575.0	3445.0
728620	3.0	0.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	745.0	393.0
3848	0.0	0.0
3849	3.0	0.0
222171	30.0	2474.0
728619	4.0	2.0
3840	8139.0	5967.0
3841	2173.0	1322.0
3842	9835.0	8505.0
3843	8603.0	11935.0
3844	0.0	0.0
3845	2416.0	2709.0
3846	5.0	1.0
645423	0.0	0.0
3860	7.0	35.0
246126	0.0	0.0
728658	992.0	759.0
728655	0.0	2.0
728657	0.0	1.0
728656	4.0	1.0
3858	2284.0	1175.0
3859	1.0	0.0
246135	1.0	0.0
3850	1.0	0.0
3851	5.0	3.0
3852	31.0	20.0
645414	0.0	0.0
3853	2.0	23.0
3854	0.0	0.0
3855	104517.0	88198.0
3856	175484.0	65807.0
3857	0.0	0.0
728640	4.0	4.0
645431	27.0	50.0
728642	363.0	337.0
728641	2.0	6.0
645434	7.0	1.0
645432	22.0	18.0
285704	642.0	1263.0
728643	8.0	2.0
222194	2659.0	2608.0
285708	1.0	0.0
1204	0.0	0.0
1203	3820.0	2251.0
1201	1339.0	1172.0
1200	8547.0	19283.0
3861	2.0	4.0
645426	54.0	29.0
645425	1.0	0.0
1209	8650.0	7565.0
3866	16.0	504.0
1208	0.0	0.0
1207	3796.0	5731.0
3868	1.0	15.0
285311	0.0	0.0
3880	6570.0	39145.0
3881	0.0	0.0
285313	285.0	5.0
100128537	1052.0	223.0
3882	0.0	0.0
100128536	1.0	3.0
285314	1.0	0.0
285315	1004.0	499.0
1215	2.0	6.0
100141515	2.0	2.0
1213	23477.0	35821.0
1212	5847.0	4525.0
1211	10493.0	24384.0
3872	120.0	88.0
3875	60533.0	42373.0
3876	18.0	22.0
3879	8.0	6.0
3890	1.0	2.0
3891	30.0	8.0
3892	616.0	291.0
100128525	169.0	94.0
285326	0.0	0.0
1230	349.0	994.0
285329	6.0	6.0
440097	4.0	0.0
440093	14.0	22.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	0.0
3887	172.0	51.0
3888	0.0	0.0
100631239	2.0	0.0
3889	400.0	83.0
100128516	38.0	26.0
285331	1004.0	956.0
100128512	0.0	0.0
285335	202.0	47.0
100128514	0.0	0.0
1241	735.0	265.0
1240	986.0	534.0
1238	126.0	21.0
1237	7.0	53.0
1236	1625.0	509.0
1235	27.0	18.0
1234	826.0	1558.0
1233	505.0	300.0
1232	23.0	41.0
3895	17236.0	18980.0
100128511	251.0	83.0
100631247	0.0	2.0
3897	123.0	202.0
100631248	0.0	0.0
3898	349.0	3368.0
100631249	0.0	0.0
3899	334.0	219.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1218.0	1627.0
100631251	3.0	10.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	99.0	71.0
100631254	0.0	0.0
100128503	1.0	0.0
285349	298.0	315.0
574501	1.0	1.0
574502	0.0	0.0
1244	54.0	18.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	368.0	69.0
1263	2727.0	3654.0
1262	13.0	11.0
116966	692.0	240.0
100887755	0.0	1.0
1261	3.0	12.0
100887754	1.0	0.0
1260	0.0	0.0
116969	107.0	5.0
1259	133.0	96.0
1258	8.0	17.0
440061	0.0	0.0
100887750	39.0	39.0
100887746	28.0	0.0
100887744	3.0	1.0
1272	221.0	2.0
1271	357.0	2.0
100887749	17.0	20.0
1270	33.0	13.0
100887748	2.0	1.0
440044	110.0	63.0
1269	112.0	18.0
440051	0.0	0.0
1268	156.0	179.0
440050	3.0	1.0
1267	4214.0	8273.0
1266	19086.0	23526.0
100887740	0.0	0.0
1265	35584.0	14996.0
1286	3511.0	2474.0
1285	3547.0	2103.0
1284	14260.0	18045.0
1282	8442.0	11121.0
1281	5252.0	7669.0
1280	1.0	0.0
440078	172.0	80.0
440077	3.0	1.0
440087	84.0	39.0
1278	7637.0	6050.0
1277	4361.0	16344.0
440081	90.0	68.0
116938	0.0	0.0
1297	43.0	16.0
116931	81.0	76.0
1296	3230.0	12871.0
1295	5141.0	22199.0
116933	1.0	0.0
1294	272.0	436.0
1293	5524.0	2214.0
116935	34.0	40.0
1292	16409.0	9251.0
440068	2.0	4.0
1291	11802.0	5131.0
116937	8.0	4.0
440067	18.0	20.0
1290	1718.0	977.0
440073	95.0	23.0
440072	6.0	1.0
1289	1532.0	649.0
1288	103.0	2.0
1287	1613.0	730.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2377.0	2383.0
440021	0.0	1.0
442673	5.0	1.0
10018	5897.0	3498.0
126328	3248.0	3330.0
442676	0.0	0.0
126326	159.0	138.0
1299	12562.0	140.0
1298	2520.0	1220.0
10011	1809.0	2523.0
10010	3380.0	5137.0
10013	4661.0	3513.0
128989	2705.0	2776.0
10015	9962.0	12952.0
10014	9044.0	5915.0
10017	51.0	27.0
10016	5399.0	5810.0
10020	1469.0	1595.0
114335	0.0	0.0
114336	0.0	0.0
126321	2005.0	2863.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	4.0	1238.0
10024	79.0	92.0
128977	2804.0	2326.0
103021165	2.0	2.0
10023	226.0	431.0
103021164	7.0	5.0
10026	2973.0	2658.0
10025	3696.0	4269.0
116986	524.0	318.0
116985	7701.0	15296.0
116988	4212.0	5271.0
116987	2263.0	2775.0
114327	2021.0	1102.0
440043	0.0	0.0
126308	3129.0	2691.0
440041	0.0	0.0
126306	373.0	470.0
151306	18.0	13.0
100128590	9.0	1.0
100128596	1.0	1.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	15.0	25.0
440026	3674.0	3697.0
440023	0.0	0.0
10008	552.0	452.0
10007	2954.0	5214.0
10009	2308.0	3718.0
116984	10747.0	3912.0
116983	2121.0	1740.0
151313	118.0	96.0
10000	4772.0	5850.0
128954	0.0	0.0
10002	26.0	18.0
10001	1214.0	1208.0
10004	155.0	117.0
10003	43.0	13.0
10006	4295.0	5933.0
10005	1124.0	1381.0
126370	0.0	0.0
285352	206.0	236.0
100128579	0.0	0.0
285359	269.0	161.0
126375	106.0	371.0
126374	1520.0	1632.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3156.0	3660.0
285367	1096.0	1778.0
285368	572.0	827.0
100128569	191.0	81.0
126364	208.0	399.0
100128560	0.0	1.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	4.0	2.0
344191	0.0	1.0
126353	124.0	1825.0
751071	119.0	297.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	16.0	6.0
106481282	0.0	0.0
285381	2718.0	1945.0
106481283	0.0	0.0
285382	113.0	96.0
106481280	1.0	0.0
165918	1340.0	839.0
106481281	0.0	3.0
165904	329.0	4.0
285386	162.0	190.0
138307	120.0	24.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	3.0	2.0
106481290	2.0	1.0
100128541	1.0	0.0
138311	797.0	345.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	2.0	0.0
106481292	0.0	0.0
645323	5.0	0.0
126299	3146.0	3696.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1842.0	2310.0
728710	0.0	2.0
126295	148.0	361.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	7.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	195.0	172.0
645318	0.0	0.0
645317	27.0	39.0
151242	43.0	88.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	28518.0	33930.0
100287908	0.0	0.0
645332	247.0	255.0
126282	399.0	397.0
100287902	4.0	17.0
163227	693.0	1176.0
100287900	0.0	0.0
163223	116.0	133.0
106481275	1.0	2.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	1.0	0.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	123.0	110.0
106481278	1.0	0.0
645328	2.0	6.0
151254	11.0	15.0
645326	1.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	5.0	17.0
163259	294.0	165.0
645345	445.0	279.0
200403	0.0	6.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	483.0	349.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	0.0	3.0
728732	4.0	7.0
728734	0.0	0.0
126272	148.0	402.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	1004.0	1630.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	3.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	56.0	5.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	2.0	0.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	36.0	26.0
728723	291.0	188.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	0.0	1.0
107133524	4.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	14.0	15.0
106481255	1.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	1.0
645348	3.0	0.0
106481250	0.0	0.0
645369	19.0	12.0
645368	1.0	0.0
645367	1.0	2.0
106481217	0.0	1.0
200424	990.0	1542.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	14.0	6.0
645360	4.0	1.0
106481219	0.0	0.0
106481220	6.0	14.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	544.0	882.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	3.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	1.0
645387	575.0	664.0
645382	0.0	0.0
645381	43.0	16.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	5.0	6.0
106481207	1.0	0.0
106481204	0.0	1.0
106481205	0.0	0.0
106481208	2.0	1.0
106481209	0.0	0.0
3902	768.0	791.0
3903	620.0	1912.0
106481210	0.0	0.0
3904	44.0	74.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1707.0	83.0
106481211	0.0	0.0
3909	378.0	101.0
106481212	0.0	0.0
684959	0.0	0.0
151234	12.0	6.0
151230	709.0	795.0
728798	2.0	9.0
3913	15984.0	15735.0
3914	1589.0	15789.0
3915	13678.0	19235.0
3916	20204.0	30183.0
3918	14070.0	18707.0
3910	1874.0	1188.0
3911	12297.0	19415.0
3912	13299.0	16983.0
728782	9.0	13.0
728780	80.0	95.0
3924	9.0	8.0
3925	3267.0	8008.0
3927	8924.0	20018.0
3929	19.0	0.0
3920	11304.0	19958.0
3921	28619.0	32144.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	1.0	0.0
100873171	0.0	0.0
100873178	0.0	1.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	9167.0	12481.0
3937	1726.0	2154.0
3938	2.0	0.0
3939	22581.0	36092.0
3930	2902.0	2144.0
100873179	0.0	0.0
3931	1031.0	399.0
3932	1446.0	1215.0
3933	0.0	1.0
3934	44.0	15589.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	9.0	4.0
3947	2.0	4.0
3948	2.0	1.0
3949	6988.0	4987.0
100873169	0.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	19505.0	23868.0
100873196	1.0	0.0
100631260	0.0	1.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	7.0
100873199	0.0	0.0
100873198	2.0	0.0
100873197	0.0	0.0
728758	3.0	10.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	193.0	137.0
3958	6127.0	38601.0
3959	26685.0	36378.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	550.0	361.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	419.0	98.0
3952	4.0	4.0
3953	1471.0	1209.0
3954	2149.0	2099.0
3955	482.0	779.0
3956	3760.0	18294.0
100873185	1.0	0.0
100873184	0.0	0.0
728741	35.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	1.0	0.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	1.0	0.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	115.0	574.0
1303	1991.0	319.0
107133502	0.0	0.0
1302	603.0	57.0
1301	8.0	37.0
1300	54.0	48.0
3960	66.0	17.0
3963	4.0	2.0
3964	2329.0	3823.0
1308	2119.0	2430.0
3965	1043.0	5598.0
1307	7833.0	6160.0
151295	73.0	48.0
1306	2338.0	3122.0
100189589	2.0	8.0
728774	0.0	0.0
728773	2.0	1.0
3980	3362.0	1966.0
100287932	2978.0	3638.0
3981	1990.0	1649.0
728776	24.0	35.0
85508	0.0	0.0
105601840	1.0	1.0
85509	0.0	0.0
1316	133408.0	41115.0
1315	10770.0	14381.0
1314	17033.0	18845.0
1312	4865.0	6198.0
1311	167.0	240.0
100329135	0.0	1.0
1310	34.0	620.0
574537	0.0	0.0
3972	4.0	3.0
3973	39.0	3.0
3975	1.0	0.0
3976	3280.0	1983.0
3977	5467.0	1549.0
1318	116.0	155.0
3978	2131.0	2098.0
1317	2224.0	3123.0
728763	16.0	1.0
3990	213.0	77.0
645313	0.0	0.0
3991	309.0	445.0
645312	1.0	0.0
3992	645.0	1320.0
645311	3.0	0.0
728769	646.0	660.0
1330	0.0	0.0
1327	19623.0	20951.0
1326	950.0	505.0
1325	14.0	6.0
3982	0.0	2.0
3983	20515.0	17599.0
3984	2077.0	6939.0
3985	10027.0	4793.0
3987	4217.0	3510.0
3988	3373.0	10598.0
1329	8045.0	8199.0
116809	0.0	0.0
100128416	15.0	33.0
1340	8294.0	9257.0
1337	5185.0	5062.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3921.0	5680.0
100128410	1.0	1.0
3995	1042.0	2015.0
100128412	0.0	0.0
3996	1454.0	3448.0
3998	15415.0	20258.0
1339	0.0	0.0
285440	1930.0	1776.0
285441	0.0	0.0
1352	740.0	791.0
1351	10708.0	7520.0
1350	16408.0	18014.0
1349	5567.0	5069.0
1348	3.0	0.0
1347	5631.0	5245.0
1346	507.0	64.0
1345	6743.0	5937.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	32.0	7.0
1363	25390.0	5813.0
1362	5683.0	18121.0
1361	8.0	7.0
1360	0.0	0.0
1359	8.0	70.0
1358	6.0	2.0
1357	0.0	0.0
1356	1462.0	383.0
1355	2061.0	2125.0
1353	2406.0	2508.0
100873215	0.0	0.0
100873214	0.0	1.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	2.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	147.0	32.0
285464	711.0	675.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3291.0	1774.0
1373	265.0	11.0
1371	734.0	1021.0
1370	2.0	1.0
1369	0.0	0.0
1368	989.0	2680.0
100873209	2.0	0.0
1366	14800.0	17865.0
1365	28585.0	32937.0
1364	71731.0	90959.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	16.0	13.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	3.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2891.0	3340.0
116843	1296.0	1185.0
1384	2715.0	3017.0
116842	93.0	41.0
1382	992.0	2235.0
116844	146.0	2856.0
1381	10250.0	87.0
1380	4313.0	37.0
440176	2.0	3.0
440184	1.0	0.0
1379	12.0	35.0
1378	289.0	100.0
1376	862.0	1756.0
1375	177.0	226.0
128821	0.0	0.0
100873237	1.0	0.0
128822	0.0	1.0
100873236	1.0	1.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	3.0	0.0
102800310	0.0	20.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	146.0	303.0
1396	934.0	438.0
1395	24.0	16.0
1394	37.0	11.0
1393	189.0	219.0
1392	2.0	0.0
285407	7.0	15.0
116835	606.0	484.0
1390	3344.0	1899.0
1389	7281.0	8266.0
1388	7679.0	8089.0
1387	9979.0	7031.0
116841	1730.0	2180.0
1386	5100.0	4443.0
116840	2739.0	2104.0
100873226	0.0	0.0
100873225	1.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	116.0	114.0
100873255	0.0	2.0
100873254	6.0	13.0
100873253	0.0	0.0
285412	1.0	2.0
100873252	0.0	6.0
100287898	131.0	43.0
100287895	0.0	0.0
285419	37.0	8.0
1399	4577.0	4207.0
1398	10843.0	7691.0
1397	19746.0	13503.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	2.0	2.0
100873256	0.0	0.0
100873240	1.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	251.0	445.0
285429	21.0	10.0
100287880	0.0	0.0
440193	1555.0	2095.0
100873248	0.0	0.0
100873247	1.0	1.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	26292.0	16900.0
153830	9542.0	8672.0
645280	0.0	0.0
440138	556.0	420.0
440132	0.0	1.0
440142	0.0	1.0
10139	2636.0	2489.0
126208	2441.0	1729.0
126206	0.0	0.0
126205	1.0	0.0
107133497	143.0	8.0
126204	0.0	0.0
107133499	0.0	0.0
128866	12923.0	13562.0
10131	2474.0	2728.0
10134	14047.0	15937.0
107133494	0.0	0.0
10133	3511.0	8154.0
128869	1426.0	1778.0
10136	0.0	0.0
10135	5322.0	12081.0
100128493	0.0	0.0
103021294	30.0	122.0
10138	1396.0	1959.0
100128496	0.0	1.0
10137	8465.0	5213.0
128861	0.0	0.0
128862	1.0	0.0
10141	1.0	0.0
10140	8610.0	7275.0
128864	31.0	38.0
440125	4.0	0.0
440131	1.0	0.0
10143	0.0	0.0
128854	416.0	458.0
10142	5269.0	6085.0
10144	5773.0	3151.0
10147	7151.0	4215.0
100128483	2.0	1.0
10146	7828.0	7841.0
128859	0.0	0.0
10149	421.0	1165.0
10148	182.0	1512.0
128853	1181.0	264.0
440159	0.0	0.0
10117	9.0	2.0
440163	5.0	1.0
10110	51.0	52.0
10112	88.0	160.0
10111	3582.0	4802.0
10114	12428.0	10380.0
10113	3823.0	3772.0
128848	0.0	0.0
10116	4072.0	4160.0
165829	4.0	8.0
100128469	41.0	3.0
153842	8.0	4.0
440145	1029.0	1762.0
10129	1424.0	775.0
440153	0.0	0.0
10128	5576.0	8647.0
100033799	0.0	1.0
107133486	11.0	5.0
10121	5568.0	8204.0
100128465	0.0	1.0
10120	4992.0	6940.0
10123	2819.0	1542.0
138234	1.0	1.0
10125	704.0	618.0
10124	1043.0	513.0
10127	1929.0	1861.0
10126	2449.0	2315.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	51.0	44.0
106481189	0.0	0.0
106481180	1.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	0.0	0.0
106481181	5.0	5.0
106481182	7.0	1.0
285489	197.0	1896.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	1.0	0.0
10107	0.0	3.0
10106	13339.0	12879.0
106481199	0.0	0.0
10109	12792.0	18667.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2626.0	2680.0
10100	395.0	118.0
10103	20874.0	48042.0
106481194	0.0	0.0
10102	1142.0	1570.0
106481195	0.0	0.0
10105	3590.0	3305.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	490.0	53.0
440119	149.0	18.0
126235	0.0	0.0
126231	125.0	98.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	173.0	223.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	32.0	28.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	0.0
440107	26.0	3.0
440104	2243.0	983.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	1.0	1.0
100128420	49.0	49.0
100128423	3.0	0.0
128879	0.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	19.0	2.0
10090	7506.0	2090.0
10093	7941.0	9116.0
10092	13873.0	10260.0
10095	7479.0	14680.0
645204	3.0	6.0
10094	9136.0	17220.0
645203	4.0	3.0
10097	12406.0	17462.0
10096	16556.0	13636.0
645201	0.0	0.0
163115	196.0	23.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	13.0	10.0
106481143	0.0	0.0
114194	0.0	0.0
138162	356.0	181.0
106481144	0.0	0.0
114195	1.0	10.0
106481141	0.0	0.0
106481142	2.0	0.0
106481147	0.0	0.0
106481148	25.0	12.0
106481145	0.0	0.0
151126	91.0	137.0
106481146	0.0	0.0
10099	16672.0	25736.0
10098	3026.0	2782.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	973.0	1442.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	4.0
106481152	1.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	2.0
728819	55.0	49.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	4.0	6.0
415116	15795.0	7715.0
