id	bf78a3d4-5bd8-47fd-8dbd-c46834a86eab	5826cb77-039f-4dbb-954a-6e024f3d35c6
106481341	0.0	0.0
106481342	4.0	3.0
106481340	2.0	0.0
85458	4573.0	6474.0
106481345	1.0	0.0
85459	1390.0	1545.0
106481346	1.0	0.0
85456	11617.0	10694.0
442910	9.0	5.0
106481343	0.0	0.0
85457	3486.0	6235.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	671.0	4626.0
442913	0.0	0.0
85452	7.0	26.0
442914	0.0	0.0
50	8294.0	13921.0
85453	3334.0	8064.0
442915	0.0	0.0
85450	5370.0	7632.0
51	6300.0	10701.0
442916	0.0	0.0
85451	3462.0	5120.0
52	5467.0	10514.0
442917	0.0	0.0
53	3073.0	7335.0
442918	0.0	0.0
54	1622.0	83.0
442919	0.0	0.0
55	190.0	2740.0
442909	2.0	0.0
56	3.0	17.0
58	13.0	20.0
59	4154.0	17291.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	10.0	13.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	255.0	10.0
106481350	1.0	0.0
106481351	0.0	1.0
106481356	1.0	0.0
106481357	0.0	0.0
85445	10.0	133.0
106481354	0.0	0.0
85446	505.0	840.0
442900	0.0	0.0
106481355	0.0	0.0
85443	13.0	114.0
442901	0.0	0.0
85444	2558.0	2465.0
442902	0.0	0.0
60	188080.0	272571.0
85441	3475.0	2812.0
442903	27.0	25.0
85442	1011.0	1923.0
442904	0.0	0.0
442905	0.0	0.0
62	25.0	28.0
85440	2431.0	3195.0
442907	13.0	24.0
442908	0.0	0.0
66	0.0	0.0
67	1.0	9.0
68	1.0	31.0
344595	463.0	224.0
69	7.0	7.0
106481316	4.0	1.0
106481317	0.0	0.0
106481314	1.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	491.0	365.0
106481321	0.0	0.0
85479	64.0	4.0
106481322	1.0	0.0
85476	4579.0	6682.0
85477	293.0	2352.0
70	8.0	20.0
85474	23.0	13.0
71	193657.0	400956.0
72	469.0	2813.0
73	33.0	65.0
74	1.0	0.0
75	24.0	64.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5986.0	8924.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	1.0
85465	2953.0	2471.0
81	28251.0	44052.0
85463	3373.0	3502.0
82	6.0	16.0
85464	4594.0	4567.0
83	23.0	20.0
85461	5107.0	14662.0
85462	9175.0	7477.0
86	2131.0	2599.0
87	5189.0	5871.0
85460	3283.0	6441.0
88	50.0	27.0
89	19.0	22.0
728675	0.0	1.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5525.0	12223.0
106481300	0.0	0.0
91	4334.0	9800.0
92	1456.0	3939.0
93	1734.0	4275.0
94	2214.0	3342.0
95	346.0	952.0
97	676.0	582.0
98	927.0	1626.0
344561	0.0	0.0
728661	4959.0	9367.0
728664	0.0	1.0
106481305	0.0	0.0
261734	2064.0	5490.0
106481306	1.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	24.0	32.0
106481309	11.0	16.0
246119	14.0	18.0
106481307	0.0	0.0
261735	3.0	2.0
106481308	0.0	0.0
3804	7.0	0.0
3805	16.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	4.0
3809	3.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	536.0	2750.0
3800	365.0	7260.0
3801	6361.0	7276.0
3802	1.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2781.0	4527.0
728698	3.0	12.0
3814	1.0	4.0
3815	14407.0	982.0
3816	286.0	1.0
261729	1269.0	180.0
3817	995.0	27.0
3818	42.0	29.0
222166	6360.0	7859.0
3811	11.0	1.0
3812	3.0	0.0
285740	1.0	0.0
285741	66.0	91.0
728689	25.0	39.0
3827	0.0	87.0
246100	0.0	0.0
3820	314.0	31.0
3821	41.0	10.0
3822	7.0	0.0
3823	7.0	0.0
3824	407.0	63.0
645402	0.0	0.0
403313	1326.0	2262.0
403314	0.0	2.0
728637	1.0	0.0
728638	116.0	103.0
728633	2.0	0.0
728632	85.0	112.0
728635	40.0	40.0
3836	3729.0	5488.0
222183	181.0	217.0
3837	17585.0	27901.0
3838	1346.0	3003.0
3839	4425.0	4849.0
728629	3.0	1.0
403304	1.0	1.0
403305	0.0	0.0
3831	2197.0	3602.0
3832	790.0	824.0
3833	366.0	484.0
3834	2.0	2.0
3835	4763.0	13821.0
728620	3.0	5.0
403300	0.0	0.0
645412	1.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1194.0	1521.0
3848	7.0	0.0
3849	5.0	0.0
222171	112.0	8068.0
728619	23.0	12.0
3840	7218.0	11973.0
3841	2344.0	2560.0
3842	14846.0	17294.0
3843	14641.0	18495.0
3844	0.0	0.0
3845	2903.0	4214.0
3846	9.0	26.0
645423	0.0	0.0
3860	75.0	9.0
246126	3014.0	4249.0
728658	716.0	746.0
728655	5.0	35.0
728657	1.0	2.0
728656	2.0	12.0
3858	1125.0	2861.0
3859	0.0	5.0
246135	3.0	1.0
3850	8.0	0.0
3851	0.0	1.0
3852	367.0	89.0
645414	0.0	0.0
3853	15.0	7.0
3854	0.0	0.0
3855	69762.0	444.0
3856	36498.0	36081.0
3857	0.0	2.0
728640	2.0	6.0
645431	37.0	67.0
728642	394.0	573.0
728641	6.0	2.0
645434	7.0	12.0
645432	31.0	1.0
285704	1064.0	1430.0
728643	4.0	0.0
222194	4082.0	7447.0
285708	2.0	0.0
1204	0.0	0.0
1203	4572.0	4517.0
1201	1570.0	1584.0
1200	13878.0	51521.0
3861	68.0	288.0
645426	42.0	33.0
645425	0.0	0.0
1209	10974.0	24444.0
3866	15.0	42.0
1208	0.0	1.0
1207	5816.0	19467.0
3868	6.0	2.0
285311	0.0	0.0
3880	3593.0	598.0
3881	0.0	0.0
285313	545.0	174.0
100128537	1688.0	1632.0
3882	0.0	0.0
100128536	4.0	1.0
285314	2.0	3.0
285315	807.0	1268.0
1215	18.0	8.0
100141515	7.0	0.0
1213	38674.0	63018.0
1212	3595.0	9303.0
1211	7811.0	24015.0
3872	163.0	136.0
3875	21989.0	16356.0
3876	4.0	4.0
3879	3.0	1.0
3890	3.0	0.0
3891	24.0	0.0
3892	429.0	41.0
100128525	6.0	4.0
285326	0.0	0.0
1230	560.0	217.0
285329	11.0	24.0
440097	12.0	2.0
440093	22.0	25.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	86.0	12.0
3888	0.0	0.0
100631239	0.0	2.0
3889	253.0	10.0
100128516	113.0	371.0
285331	1309.0	2441.0
100128512	0.0	1.0
285335	141.0	43.0
100128514	0.0	0.0
1241	539.0	253.0
1240	1628.0	362.0
1238	339.0	109.0
1237	27.0	6.0
1236	1212.0	29.0
1235	22.0	25.0
1234	1219.0	60.0
1233	242.0	268.0
1232	6.0	10.0
3895	27384.0	40981.0
100128511	251.0	207.0
100631247	1.0	5.0
3897	199.0	39.0
100631248	0.0	0.0
3898	657.0	26.0
100631249	1.0	0.0
3899	382.0	198.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1905.0	4406.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	223.0	169.0
100631254	2.0	1.0
100128503	1.0	1.0
285349	577.0	782.0
574501	4.0	2.0
574502	0.0	0.0
1244	49.0	50.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	599.0	892.0
1263	404.0	1079.0
1262	13.0	12.0
116966	803.0	676.0
100887755	3.0	0.0
1261	38.0	321.0
100887754	3.0	47.0
1260	0.0	0.0
116969	119.0	26.0
1259	48.0	50.0
1258	2.0	7.0
440061	0.0	0.0
100887750	55.0	79.0
100887746	14.0	4.0
100887744	0.0	2.0
1272	396.0	6.0
1271	271.0	2101.0
100887749	45.0	47.0
1270	30.0	38.0
100887748	0.0	0.0
440044	95.0	37.0
1269	413.0	337.0
440051	1.0	2.0
1268	120.0	100.0
440050	4.0	6.0
1267	6058.0	12043.0
1266	12826.0	8827.0
100887740	0.0	0.0
1265	16958.0	17559.0
1286	5966.0	852.0
1285	5642.0	183.0
1284	19294.0	47762.0
1282	10338.0	47271.0
1281	15527.0	9703.0
1280	1.0	84.0
440078	227.0	492.0
440077	1.0	3.0
440087	61.0	164.0
1278	20329.0	297893.0
1277	11369.0	2117.0
440081	100.0	199.0
116938	0.0	0.0
1297	19.0	177.0
116931	158.0	649.0
1296	2531.0	305.0
1295	10113.0	11143.0
116933	1.0	5.0
1294	142.0	109.0
1293	6733.0	3441.0
116935	89.0	87.0
1292	13411.0	10417.0
440068	8.0	0.0
1291	11626.0	17859.0
116937	4.0	6.0
440067	17.0	1.0
1290	1715.0	12092.0
440073	113.0	813.0
440072	19.0	11.0
1289	1422.0	6982.0
1288	165.0	701.0
1287	2716.0	17338.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2592.0	3810.0
440021	0.0	0.0
442673	14.0	13.0
10018	7265.0	4603.0
126328	2011.0	3639.0
442676	0.0	22.0
126326	298.0	794.0
1299	874.0	677.0
1298	1430.0	6543.0
10011	1857.0	4938.0
10010	3258.0	3826.0
10013	5061.0	7475.0
128989	2567.0	4319.0
10015	13599.0	16325.0
10014	8050.0	9766.0
10017	23.0	24.0
10016	5428.0	12360.0
10020	1932.0	3423.0
114335	0.0	0.0
114336	0.0	0.0
126321	3022.0	2597.0
10029	0.0	0.0
442668	0.0	2.0
10022	5.0	3.0
10021	23.0	19.0
10024	99.0	269.0
128977	3143.0	6223.0
103021165	0.0	1.0
10023	426.0	764.0
103021164	2.0	16.0
10026	4208.0	4844.0
10025	4268.0	7841.0
116986	470.0	85.0
116985	13806.0	18744.0
116988	4781.0	5634.0
116987	3267.0	10946.0
114327	3099.0	4020.0
440043	0.0	0.0
126308	4351.0	10541.0
440041	1.0	0.0
126306	68.0	30.0
151306	41.0	20.0
100128590	2.0	5.0
100128596	1.0	1.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	2.0	2.0
440027	24.0	27.0
440026	3650.0	8976.0
440023	0.0	3.0
10008	605.0	1681.0
10007	3658.0	11332.0
10009	3439.0	5364.0
116984	9129.0	7190.0
116983	1656.0	4483.0
151313	108.0	47.0
10000	6449.0	3890.0
128954	0.0	0.0
10002	35.0	17.0
10001	1391.0	2046.0
10004	178.0	96.0
10003	113.0	2035.0
10006	5007.0	7095.0
10005	1147.0	2453.0
126370	0.0	1.0
285352	343.0	1744.0
100128579	0.0	0.0
285359	302.0	310.0
126375	414.0	737.0
126374	1201.0	2101.0
153918	0.0	2.0
100128574	1.0	1.0
285362	4788.0	5410.0
285367	1239.0	3967.0
285368	822.0	830.0
100128569	399.0	193.0
126364	332.0	132.0
100128560	1.0	1.0
285370	0.0	0.0
285375	0.0	117.0
102682016	0.0	1.0
153932	9.0	9.0
344191	0.0	0.0
126353	36.0	3.0
751071	307.0	557.0
442660	0.0	0.0
442661	1.0	0.0
106481286	0.0	0.0
106481287	4.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	10.0	22.0
106481282	0.0	0.0
285381	1804.0	3470.0
106481283	0.0	0.0
285382	252.0	505.0
106481280	1.0	0.0
165918	1518.0	2002.0
106481281	3.0	5.0
165904	21.0	11.0
285386	132.0	26.0
138307	124.0	77.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	1.0
106481290	3.0	1.0
100128541	3.0	11.0
138311	876.0	3508.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	4.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	4.0	77.0
126299	2143.0	5966.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1991.0	4801.0
728710	0.0	1.0
126295	329.0	420.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	6.0	8.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	319.0	474.0
645318	1.0	1.0
645317	89.0	93.0
151242	38.0	336.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	47225.0	65527.0
100287908	0.0	0.0
645332	757.0	996.0
126282	587.0	1403.0
100287902	13.0	7.0
163227	1205.0	1925.0
100287900	0.0	0.0
163223	805.0	1173.0
106481275	4.0	0.0
106481276	2.0	1.0
106481273	1.0	2.0
106481274	0.0	0.0
106481279	4.0	1.0
106481277	0.0	0.0
151258	142.0	613.0
106481278	0.0	0.0
645328	0.0	1.0
151254	33.0	256.0
645326	18.0	4.0
106481271	1.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	31.0
163259	371.0	775.0
645345	85.0	168.0
200403	3.0	25.0
107133508	1.0	0.0
106481239	0.0	0.0
163255	1085.0	1280.0
106481237	0.0	0.0
106481238	3.0	0.0
728737	4.0	5.0
728732	0.0	4.0
728734	4.0	2.0
126272	317.0	962.0
106481242	0.0	0.0
107133511	1.0	24.0
114294	821.0	1149.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	79.0	5.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	2.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	1.0
106481249	0.0	0.0
107133516	5.0	27.0
728723	493.0	799.0
106481253	0.0	0.0
107133522	22.0	18.0
106481254	5.0	0.0
107133524	11.0	24.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	1.0	1.0
106481258	0.0	1.0
126259	26.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	3.0
645348	0.0	0.0
106481250	0.0	0.0
645369	27.0	42.0
645368	0.0	0.0
645367	2.0	2.0
106481217	0.0	0.0
200424	2175.0	3727.0
106481218	5.0	5.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	20.0	16.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	11.0	31.0
106481221	0.0	1.0
106481224	0.0	0.0
106481225	0.0	3.0
106481222	0.0	1.0
106481223	0.0	0.0
645359	0.0	0.0
138240	3.0	1.0
138241	883.0	1778.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	3.0
106481231	0.0	0.0
106481232	1.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	3.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	4.0
645387	325.0	405.0
645382	0.0	0.0
645381	30.0	66.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	1.0	0.0
106481206	5.0	7.0
106481207	3.0	4.0
106481204	1.0	0.0
106481205	1.0	1.0
106481208	2.0	8.0
106481209	0.0	0.0
3902	468.0	73.0
3903	1569.0	246.0
106481210	0.0	0.0
3904	22.0	0.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2031.0	85.0
106481211	0.0	0.0
3909	333.0	142.0
106481212	0.0	0.0
684959	0.0	0.0
151234	41.0	53.0
151230	955.0	8571.0
728798	0.0	55.0
3913	19450.0	99442.0
3914	1085.0	2475.0
3915	18525.0	97955.0
3916	30264.0	36668.0
3918	8806.0	21286.0
3910	2240.0	6075.0
3911	16577.0	86734.0
3912	19560.0	21585.0
728782	13.0	7.0
728780	77.0	253.0
3924	9.0	15.0
3925	3647.0	7798.0
3927	13070.0	29823.0
3929	11.0	0.0
3920	16625.0	30060.0
3921	25826.0	32410.0
3923	0.0	3.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	1.0	0.0
100873178	1.0	0.0
100873177	0.0	0.0
100873176	3.0	0.0
100873175	0.0	1.0
100873170	0.0	0.0
3936	13328.0	1022.0
3937	2399.0	412.0
3938	3.0	2.0
3939	20281.0	13505.0
3930	2651.0	978.0
100873179	0.0	0.0
3931	838.0	1456.0
3932	1616.0	384.0
3933	0.0	1.0
3934	514.0	8.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	4.0	0.0
100287964	0.0	0.0
100287960	3.0	0.0
100329109	0.0	0.0
100329108	28.0	57.0
3947	2.0	5.0
3948	4.0	0.0
3949	807.0	968.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	2.0
3945	25277.0	54874.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	5.0	13.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	193.0	22.0
3958	4320.0	818.0
3959	43912.0	103348.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	657.0	603.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	202.0	57.0
3952	8.0	1.0
3953	1817.0	1543.0
3954	3758.0	10006.0
3955	755.0	224.0
3956	3278.0	2145.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	29.0	25.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	2.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	20.0	20.0
728746	0.0	0.0
728748	7.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	117.0	724.0
1303	1562.0	1359.0
107133502	0.0	0.0
1302	352.0	4580.0
1301	18.0	4.0
1300	146.0	9.0
3960	34.0	67.0
3963	0.0	0.0
3964	3708.0	5800.0
1308	4578.0	908.0
3965	1771.0	583.0
1307	6094.0	1534.0
151295	46.0	24.0
1306	3182.0	3510.0
100189589	6.0	16.0
728774	0.0	0.0
728773	0.0	2.0
3980	2634.0	4023.0
100287932	2425.0	4768.0
3981	1184.0	2489.0
728776	26.0	60.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	1.0
1316	10865.0	6480.0
1315	12364.0	17301.0
1314	24190.0	38751.0
1312	5335.0	17579.0
1311	89.0	76.0
100329135	1.0	5.0
1310	52.0	407.0
574537	0.0	0.0
3972	0.0	2.0
3973	84.0	8.0
3975	2.0	1.0
3976	559.0	575.0
3977	12421.0	4332.0
1318	79.0	154.0
3978	2678.0	6516.0
1317	2653.0	8947.0
728763	17.0	60.0
3990	244.0	38.0
645313	0.0	12.0
3991	523.0	514.0
645312	1.0	0.0
3992	1075.0	1256.0
645311	3.0	1.0
728769	1103.0	1219.0
1330	0.0	0.0
1327	14631.0	27361.0
1326	960.0	518.0
1325	24.0	30.0
3982	1.0	0.0
3983	32429.0	15818.0
3984	3473.0	4794.0
3985	10073.0	7483.0
3987	4534.0	4659.0
3988	6408.0	3602.0
1329	4776.0	10420.0
116809	0.0	0.0
100128416	24.0	43.0
1340	5525.0	10671.0
1337	4287.0	6962.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	4158.0	1475.0
100128410	2.0	1.0
3995	732.0	925.0
100128412	0.0	0.0
3996	2181.0	2056.0
3998	21061.0	28037.0
1339	2.0	1.0
285440	3293.0	3586.0
285441	4.0	129.0
1352	1223.0	1463.0
1351	7299.0	14512.0
1350	13629.0	19049.0
1349	4098.0	6209.0
1348	2.0	3.0
1347	3975.0	6698.0
1346	621.0	3473.0
1345	5491.0	8634.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	45.0	73.0
1363	33809.0	56535.0
1362	10676.0	38028.0
1361	3.0	2.0
1360	0.0	0.0
1359	61.0	34.0
1358	6.0	8.0
1357	2.0	1.0
1356	1175.0	3436.0
1355	3952.0	5178.0
1353	3755.0	4690.0
100873215	0.0	0.0
100873214	1.0	0.0
100873213	0.0	1.0
100873212	0.0	2.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	166.0	203.0
285464	867.0	1164.0
100873200	0.0	0.0
777774	0.0	1.0
1374	4631.0	3006.0
1373	574.0	2188.0
1371	1048.0	3476.0
1370	1.0	1.0
1369	0.0	2.0
1368	1004.0	5811.0
100873209	0.0	0.0
1366	6474.0	938.0
1365	8838.0	3063.0
1364	17793.0	20282.0
100873204	0.0	2.0
100873203	0.0	0.0
100873202	7.0	9.0
100873201	0.0	1.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	5.0	2.0
100873205	2.0	0.0
102800316	0.0	0.0
102800314	0.0	2.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	5359.0	7646.0
116843	2118.0	3210.0
1384	3553.0	5148.0
116842	125.0	101.0
1382	999.0	5377.0
116844	83.0	285.0
1381	3735.0	4.0
1380	5903.0	65.0
440176	3.0	2.0
440184	1.0	0.0
1379	21.0	2.0
1378	342.0	79.0
1376	1471.0	3741.0
1375	114.0	139.0
128821	0.0	1.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	3.0	16.0
100873239	2.0	2.0
100873222	0.0	0.0
100873221	2.0	1.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	146.0	65.0
1396	240.0	70.0
1395	47.0	115.0
1394	45.0	6.0
1393	167.0	396.0
1392	0.0	1.0
285407	18.0	39.0
116835	739.0	767.0
1390	1455.0	2207.0
1389	11209.0	12519.0
1388	9363.0	15886.0
1387	14438.0	19741.0
116841	2770.0	4144.0
1386	7301.0	8946.0
116840	3137.0	3746.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	2.0	0.0
100873250	0.0	3.0
116828	122.0	160.0
100873255	0.0	0.0
100873254	16.0	8.0
100873253	0.0	1.0
285412	2.0	4.0
100873252	0.0	0.0
100287898	492.0	340.0
100287895	0.0	0.0
285419	30.0	31.0
1399	5892.0	12442.0
1398	6633.0	13823.0
1397	7241.0	4850.0
100873259	0.0	1.0
100873258	1.0	1.0
100873257	2.0	4.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	104.0	209.0
285429	28.0	24.0
100287880	0.0	0.0
440193	1637.0	912.0
100873248	0.0	0.0
100873247	4.0	7.0
100873246	0.0	0.0
100873245	4.0	10.0
100873249	0.0	0.0
128872	9.0	2.0
10130	30749.0	32140.0
153830	5952.0	17889.0
645280	0.0	0.0
440138	914.0	1244.0
440132	0.0	0.0
440142	24.0	27.0
10139	2937.0	5056.0
126208	1544.0	3039.0
126206	0.0	0.0
126205	0.0	0.0
107133497	157.0	278.0
126204	0.0	0.0
107133499	0.0	0.0
128866	10976.0	16078.0
10131	2813.0	2380.0
10134	15609.0	26895.0
107133494	0.0	0.0
10133	4561.0	4436.0
128869	1604.0	3811.0
10136	0.0	0.0
10135	3129.0	3830.0
100128493	0.0	0.0
103021294	31.0	57.0
10138	1182.0	5255.0
100128496	0.0	1.0
10137	4802.0	9374.0
128861	0.0	0.0
128862	0.0	0.0
10141	6.0	9.0
10140	5128.0	5157.0
128864	32.0	32.0
440125	2.0	2.0
440131	3.0	8.0
10143	1.0	1.0
128854	1160.0	3370.0
10142	10172.0	10436.0
10144	12194.0	10796.0
10147	9396.0	15484.0
100128483	0.0	1.0
10146	10237.0	11082.0
128859	0.0	0.0
10149	598.0	185.0
10148	186.0	144.0
128853	711.0	756.0
440159	0.0	0.0
10117	93.0	4.0
440163	11.0	13.0
10110	60.0	190.0
10112	191.0	773.0
10111	6083.0	7316.0
10114	13865.0	15407.0
10113	3289.0	5255.0
128848	0.0	0.0
10116	6500.0	8333.0
165829	7.0	26.0
100128469	35.0	77.0
153842	2.0	14.0
440145	829.0	1441.0
10129	2180.0	2182.0
440153	0.0	0.0
10128	9772.0	12068.0
100033799	0.0	0.0
107133486	16.0	45.0
10121	6173.0	13938.0
100128465	0.0	0.0
10120	6167.0	10198.0
10123	1555.0	212.0
138234	1.0	2.0
10125	729.0	108.0
10124	840.0	1312.0
10127	2403.0	3952.0
10126	2790.0	4733.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	1.0	0.0
106481188	0.0	4.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	129.0	129.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	0.0
100128450	3.0	0.0
106481184	0.0	0.0
106481181	13.0	10.0
106481182	3.0	0.0
285489	88.0	36.0
100128448	2.0	0.0
126242	0.0	4.0
106481198	8.0	0.0
10107	0.0	0.0
10106	19331.0	35993.0
106481199	0.0	1.0
10109	12260.0	15881.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2398.0	4902.0
10100	321.0	284.0
10103	20771.0	395.0
106481194	0.0	0.0
10102	1235.0	1844.0
106481195	0.0	0.0
10105	4857.0	6859.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	1.0
285498	681.0	656.0
440119	303.0	46.0
126235	2.0	1.0
126231	338.0	384.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	94.0	207.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	57.0	62.0
106481167	1.0	3.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	1.0
440107	17.0	2.0
440104	2455.0	1740.0
106481176	2.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	0.0	0.0
128876	1.0	2.0
100128420	43.0	2.0
100128423	3.0	0.0
128879	1.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	15.0	11.0
10090	9047.0	7682.0
10093	7419.0	11139.0
10092	9586.0	15077.0
10095	6712.0	5289.0
645204	4.0	4.0
10094	8506.0	12312.0
645203	12.0	16.0
10097	18769.0	23846.0
10096	10917.0	15215.0
645201	0.0	0.0
163115	208.0	581.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	1.0
728833	9.0	2.0
106481143	0.0	0.0
114194	0.0	0.0
138162	405.0	242.0
106481144	0.0	0.0
114195	7.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	22.0	18.0
106481145	1.0	0.0
151126	108.0	11.0
106481146	0.0	0.0
10099	20617.0	52632.0
10098	4415.0	882.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1399.0	2112.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	1.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	58.0	96.0
