id	2941c84e-71ef-4908-9980-1627a0cd780f	3ee9c2b1-54f2-422c-82c6-e6e32817acf9
100420341	52.0	135.0
5174	10.0	20.0
5175	12105.0	18236.0
5176	5088.0	10295.0
5178	975.0	581.0
5179	7.0	33.0
5170	1865.0	2518.0
5172	24627.0	12637.0
100420342	0.0	0.0
5184	3380.0	3177.0
5187	10605.0	36594.0
5188	785.0	1012.0
5189	1252.0	1596.0
254173	15.0	63.0
254170	1367.0	2081.0
100420359	1.0	0.0
100420358	8.0	16.0
100420356	0.0	1.0
100420354	0.0	0.0
5195	1037.0	2207.0
5196	3.0	2.0
5197	0.0	0.0
5198	924.0	1433.0
5199	368.0	143.0
254187	178.0	59.0
5190	1643.0	2799.0
5191	511.0	682.0
5192	764.0	1391.0
5193	819.0	865.0
5194	1681.0	2638.0
100270790	1.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	1.0
105375380	0.0	0.0
53400	0.0	1.0
53405	733.0	3896.0
100420377	0.0	0.0
53409	2.0	0.0
100420376	0.0	0.0
53407	1138.0	1638.0
100419392	2.0	2.0
100419391	10.0	9.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	0.0
254158	5.0	9.0
53410	2.0	0.0
768220	2.0	0.0
100420393	0.0	1.0
100420392	0.0	0.0
112609	38.0	20.0
28457	324.0	257.0
28458	1889.0	356.0
28452	233.0	407.0
28450	4435.0	1483.0
28455	939.0	516.0
28453	4.0	4.0
28454	682.0	289.0
90390	481.0	585.0
28468	5662.0	1996.0
653458	0.0	0.0
28469	8.0	4.0
101340251	1.0	2.0
101340250	0.0	0.0
101340252	1.0	0.0
28462	13.0	4.0
28463	50.0	16.0
28461	1888.0	431.0
28466	29.0	12.0
28467	1192.0	343.0
653464	226.0	563.0
28464	112.0	71.0
28465	2576.0	1118.0
653489	6.0	13.0
28438	2.0	0.0
28435	2.0	0.0
28439	3948.0	1697.0
653492	0.0	0.0
28430	9.0	4.0
28433	3.0	2.0
28434	2392.0	1306.0
28431	7.0	1.0
28432	51.0	15.0
28448	2236.0	1958.0
28449	422.0	593.0
28446	28.0	4.0
28447	4.0	3.0
28440	6.0	0.0
28441	12.0	10.0
653483	30.0	70.0
28444	2824.0	1537.0
28445	61.0	19.0
28442	5613.0	5315.0
653486	0.0	1.0
28443	14.0	6.0
28415	33.0	18.0
28416	30.0	10.0
28413	5.0	6.0
28414	264.0	244.0
28419	6.0	0.0
28417	41.0	13.0
28418	1.0	1.0
124626	4.0	1.0
388503	0.0	1.0
28411	40.0	33.0
28412	560.0	457.0
28410	363.0	561.0
388507	207.0	333.0
653499	2.0	23.0
28426	479.0	52.0
28427	8.0	5.0
28424	1249.0	1096.0
28425	25.0	16.0
28428	34.0	15.0
28429	27.0	18.0
28422	3.0	2.0
28423	2451.0	1166.0
28420	868.0	472.0
28421	34.0	13.0
102723099	14.0	14.0
388524	10.0	6.0
124602	336.0	48.0
388523	55.0	194.0
112611	464.0	397.0
28405	5.0	4.0
28408	3786.0	3642.0
28409	1314.0	959.0
112616	1077.0	1934.0
28406	23.0	7.0
28407	6.0	5.0
388514	4.0	6.0
28400	331.0	210.0
388512	147.0	7.0
28401	320.0	167.0
134359	410.0	544.0
158326	103.0	87.0
339263	167.0	351.0
401730	0.0	1.0
146336	0.0	24.0
401725	0.0	0.0
401720	16.0	21.0
90557	130.0	388.0
90550	656.0	1625.0
158314	4.0	60.0
106478999	1.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	3.0	2.0
106478993	0.0	0.0
339256	1.0	2.0
106478992	0.0	0.0
339257	1.0	1.0
106478991	3.0	4.0
339258	0.0	0.0
106478990	0.0	0.0
800	9148.0	22642.0
801	11101.0	17040.0
802	0.0	0.0
342892	137.0	179.0
804	0.0	0.0
805	17634.0	29278.0
342898	0.0	0.0
342897	138.0	79.0
806	22.0	27.0
401718	3.0	8.0
807	5.0	2.0
401717	53.0	4.0
808	12425.0	26070.0
158345	86.0	69.0
339240	0.0	0.0
90586	6.0	10.0
339241	0.0	1.0
90589	30.0	46.0
378884	69.0	102.0
339244	0.0	1.0
653404	0.0	1.0
90580	558.0	958.0
391825	2.0	0.0
391827	5.0	3.0
810	8.0	147.0
811	79079.0	86621.0
340221	2.0	3.0
813	6642.0	14628.0
814	648.0	192.0
815	5.0	449.0
816	1596.0	3292.0
401708	10.0	0.0
817	2965.0	6164.0
818	1232.0	1975.0
819	1828.0	2920.0
90576	179.0	208.0
339230	866.0	1261.0
339231	1033.0	1600.0
339229	743.0	1031.0
122335	1.0	0.0
124997	2418.0	3137.0
340217	0.0	0.0
124995	1847.0	3453.0
378881	0.0	0.0
820	45.0	12.0
821	60914.0	52331.0
822	13096.0	23850.0
823	9448.0	14593.0
824	8787.0	15801.0
825	34.0	437.0
826	12406.0	27341.0
827	482.0	152.0
134391	0.0	0.0
829	6303.0	9418.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	1.0	7.0
106478966	0.0	1.0
106478965	0.0	2.0
161931	8.0	4.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	2.0	2.0
106478962	0.0	8.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	1.0	0.0
340205	41.0	38.0
340206	2.0	1.0
388228	392.0	907.0
830	5524.0	6867.0
831	8902.0	18322.0
832	10613.0	16048.0
833	2428.0	3984.0
834	682.0	972.0
835	1784.0	2472.0
836	1347.0	2065.0
837	1345.0	1757.0
838	8.0	21.0
342865	0.0	0.0
340204	0.0	0.0
839	529.0	955.0
90594	471.0	664.0
100505993	1.0	2.0
106478959	0.0	0.0
106478958	1.0	0.0
100505994	10.0	100.0
106478957	7.0	1.0
106478956	0.0	0.0
641451	0.0	1.0
106478955	0.0	0.0
106478954	3.0	3.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	63.0	94.0
106478951	0.0	0.0
106478950	2.0	0.0
146310	0.0	0.0
90592	529.0	636.0
7809	1.0	4.0
840	953.0	2001.0
841	1203.0	1403.0
842	972.0	1698.0
843	844.0	1789.0
844	12.0	3149.0
136991	0.0	0.0
845	38.0	1208.0
342850	1.0	0.0
846	46.0	5.0
7802	1177.0	1292.0
847	7294.0	12088.0
7804	1961.0	878.0
7803	4496.0	10259.0
7805	22186.0	14210.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	1.0	0.0
376267	571.0	2173.0
106478986	0.0	0.0
106478985	5.0	0.0
106478984	0.0	0.0
388254	3.0	1.0
106478983	0.0	0.0
388255	30.0	18.0
106478982	0.0	0.0
339201	440.0	946.0
653447	514.0	1146.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	9.0	9.0
7818	3348.0	4479.0
28595	10.0	12.0
148979	29.0	43.0
28592	23.0	10.0
28593	1.0	1.0
28599	0.0	1.0
401744	2.0	0.0
28597	3.0	0.0
401742	0.0	0.0
641455	0.0	0.0
7813	1178.0	1612.0
857	12917.0	11119.0
641457	1.0	0.0
7812	32564.0	48744.0
858	6691.0	6295.0
641456	3.0	0.0
859	1.0	241.0
28591	1.0	2.0
106478979	0.0	0.0
106478978	0.0	1.0
106478977	1.0	2.0
106478976	4.0	0.0
106478975	0.0	0.0
106478974	2.0	1.0
106478973	6.0	20.0
106478972	4.0	11.0
653435	2.0	1.0
106478971	4.0	16.0
653436	3.0	0.0
106478970	0.0	0.0
653437	0.0	0.0
146330	913.0	3050.0
146325	0.0	2.0
860	596.0	3370.0
861	689.0	3393.0
862	490.0	315.0
653440	262.0	611.0
863	498.0	346.0
653441	60.0	142.0
864	1653.0	913.0
865	2366.0	4560.0
866	0.0	0.0
867	2227.0	3517.0
868	2335.0	1998.0
869	48.0	244.0
134353	285.0	569.0
641467	38.0	46.0
7827	2.0	1.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	9.0	14.0
219402	1390.0	2143.0
106478923	0.0	0.0
7840	1680.0	2913.0
106478922	0.0	0.0
100505964	0.0	1.0
106478921	0.0	0.0
106478920	3.0	1.0
7841	2448.0	3903.0
388276	0.0	0.0
388275	8.0	6.0
388272	319.0	444.0
871	3609.0	12314.0
873	1752.0	2685.0
874	71.0	375.0
875	144.0	67.0
7832	14384.0	29773.0
100505967	0.0	1.0
7837	559.0	4195.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	1.0
106478914	0.0	1.0
106478913	4.0	2.0
106478912	0.0	0.0
7851	229.0	2313.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	216.0	134.0
106478910	0.0	0.0
7852	15081.0	6159.0
100270754	0.0	0.0
881	1.0	10.0
100270755	1.0	0.0
883	390.0	558.0
885	0.0	2.0
886	1.0	1.0
887	49.0	13.0
100270753	1.0	0.0
7844	1572.0	2902.0
889	1849.0	3080.0
7846	2505.0	11408.0
106478909	0.0	1.0
219409	0.0	0.0
7849	34056.0	25937.0
220416	5.0	8.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1579.0	2387.0
106478944	0.0	0.0
100174857	0.0	1.0
106478943	47.0	34.0
5201	2331.0	4491.0
106478942	11.0	4.0
5202	1031.0	2795.0
106478941	0.0	0.0
106478940	0.0	0.0
890	345.0	272.0
891	749.0	802.0
892	3422.0	2475.0
894	6165.0	38239.0
342808	3.0	1.0
895	0.0	0.0
896	7245.0	11734.0
388289	3.0	6.0
897	1.0	0.0
898	113.0	334.0
899	341.0	360.0
7855	3324.0	1519.0
7857	1113.0	98.0
171392	444.0	754.0
100505989	3.0	0.0
106478939	1.0	1.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	3703.0	3067.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	6.0	23.0
5210	210.0	586.0
7873	4556.0	3630.0
100505975	21.0	8.0
106478933	0.0	0.0
5211	6194.0	10051.0
106478932	0.0	0.0
219432	1.0	0.0
5212	125.0	93.0
106478931	0.0	0.0
5213	2656.0	4637.0
219431	0.0	0.0
7874	5945.0	8199.0
106478930	0.0	0.0
388284	157.0	96.0
171389	79.0	44.0
100420508	0.0	0.0
100420505	10.0	14.0
105377595	4.0	5.0
5203	422.0	799.0
7866	1579.0	3082.0
100420503	7.0	6.0
5204	14747.0	20232.0
100420502	1.0	10.0
5205	2599.0	3852.0
100420501	1.0	0.0
7867	4351.0	10601.0
5207	38.0	41.0
7869	1564.0	1088.0
5208	11177.0	4034.0
106478929	0.0	0.0
5209	1252.0	3646.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	2188.0	985.0
7884	1792.0	3217.0
219445	0.0	0.0
5222	30.0	4.0
90523	51.0	529.0
5223	1001.0	1255.0
5224	0.0	0.0
90522	956.0	1622.0
100419521	4.0	7.0
220433	45.0	32.0
146378	0.0	1.0
100420519	3.0	5.0
5214	4665.0	10860.0
158373	131.0	149.0
7879	13879.0	25848.0
5216	18564.0	30333.0
100420512	0.0	0.0
5217	5750.0	7556.0
5218	2059.0	3335.0
158376	56.0	86.0
100505929	1.0	0.0
158358	1980.0	3294.0
5230	15030.0	14163.0
220429	0.0	2.0
5232	0.0	0.0
5233	7.0	3.0
101929467	1.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	13.0	15.0
100505919	1.0	0.0
100420527	7.0	10.0
100420526	2.0	3.0
5225	0.0	1.0
5226	6794.0	8111.0
100505911	83.0	125.0
5228	3541.0	1373.0
90507	2178.0	3738.0
5229	1168.0	1237.0
90506	106.0	293.0
5241	147.0	484.0
219469	0.0	0.0
101929471	0.0	0.0
5243	398.0	352.0
5244	138.0	87.0
101929478	0.0	0.0
5245	4051.0	6137.0
219464	0.0	0.0
5246	2.0	0.0
5236	2595.0	4182.0
5238	1428.0	2018.0
5239	707.0	599.0
100505945	0.0	5.0
158399	224.0	393.0
5250	13338.0	18807.0
101929484	1.0	39.0
5251	369.0	127.0
5252	5094.0	8427.0
219479	0.0	0.0
5253	3552.0	6134.0
5255	784.0	2526.0
219477	0.0	0.0
5256	1588.0	3024.0
5257	4973.0	3526.0
220441	319.0	782.0
100419558	0.0	1.0
100419554	0.0	0.0
90525	308.0	1041.0
158383	8.0	8.0
100420546	6.0	7.0
90527	3428.0	11232.0
158381	6.0	13.0
100505933	55.0	22.0
90529	544.0	1052.0
5261	1217.0	3518.0
5264	2882.0	2779.0
5265	7459.0	271528.0
5266	1.0	2.0
5267	0.0	0.0
219487	0.0	0.0
5268	2.0	110.0
101929410	20.0	11.0
219484	0.0	0.0
219482	0.0	0.0
5260	28.0	342.0
5258	0.0	0.0
5259	1.0	5.0
5272	1614.0	1636.0
5273	2.0	1.0
5274	468.0	491.0
28509	0.0	0.0
5275	0.0	0.0
5276	5.0	1.0
5277	478.0	771.0
101929423	75.0	42.0
5279	1156.0	1902.0
28503	5.0	1.0
28504	2.0	0.0
28501	6.0	3.0
28502	0.0	0.0
219493	0.0	0.0
28507	1.0	1.0
28508	0.0	0.0
5270	2500.0	1451.0
28505	3.0	1.0
101929428	0.0	0.0
5271	587.0	1522.0
28506	0.0	0.0
256435	983.0	847.0
28500	12.0	7.0
5269	4729.0	10093.0
105377617	0.0	0.0
5283	965.0	1034.0
5284	229.0	89.0
100420450	4.0	4.0
5286	4951.0	5013.0
5287	1390.0	1333.0
5288	5.0	1.0
5289	2132.0	2692.0
101929437	0.0	0.0
5280	78.0	204.0
5281	489.0	575.0
5282	3.0	4.0
102723166	9.0	42.0
102723167	4.0	594.0
102723165	3.0	3.0
100420458	1.0	3.0
5294	809.0	351.0
100420462	0.0	0.0
5295	5810.0	6294.0
100419472	0.0	0.0
5296	29.0	56.0
5297	4068.0	4492.0
5298	4738.0	7732.0
100419471	1.0	0.0
5290	1666.0	2709.0
100419477	0.0	0.0
5291	3650.0	5321.0
5292	1467.0	1854.0
5293	2019.0	1420.0
100420473	0.0	0.0
100101932	0.0	3.0
100101938	1.0	2.0
256472	5.0	11.0
256471	732.0	1130.0
100419489	3.0	5.0
100101935	0.0	0.0
100270680	5.0	2.0
100420477	1.0	1.0
100420476	13.0	4.0
100420484	4.0	6.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	1.0	15.0
101929402	5.0	30.0
100270648	1.0	2.0
101929407	46.0	87.0
105375013	4.0	26.0
641365	1.0	0.0
641364	2.0	1.0
401696	0.0	9.0
28578	0.0	0.0
28579	0.0	1.0
401692	1.0	0.0
124944	77.0	224.0
28572	19.0	24.0
28573	23.0	1.0
28570	0.0	0.0
28571	1.0	0.0
28576	65.0	30.0
28577	11.0	12.0
653354	0.0	31.0
28574	4.0	0.0
401687	0.0	0.0
28575	10.0	2.0
641372	3.0	2.0
641371	74.0	92.0
112950	1729.0	2459.0
641373	0.0	1.0
28589	107.0	34.0
28583	75.0	44.0
28584	4.0	2.0
28581	25.0	20.0
28582	8.0	0.0
28587	0.0	0.0
124930	110.0	320.0
28588	0.0	0.0
28585	1.0	1.0
28586	43.0	30.0
28580	3.0	2.0
124935	3291.0	4249.0
124936	1702.0	1648.0
378805	790.0	1151.0
641380	1.0	0.0
112942	3034.0	5142.0
378807	5.0	2.0
641382	0.0	0.0
641384	2.0	1.0
401675	1.0	0.0
28558	117.0	45.0
28559	842.0	512.0
28556	0.0	0.0
28557	46.0	17.0
148930	2.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	1.0
148932	1219.0	2525.0
401665	0.0	0.0
641379	0.0	0.0
124925	2.0	6.0
401664	0.0	0.0
28569	45.0	27.0
401663	0.0	2.0
112939	2545.0	6229.0
401662	0.0	0.0
28567	132.0	84.0
401661	1.0	0.0
28568	88.0	39.0
112937	117.0	9.0
112936	2141.0	3812.0
449645	3.0	3.0
28561	0.0	0.0
124912	0.0	0.0
653361	415.0	310.0
28560	17.0	6.0
28565	0.0	0.0
653363	0.0	0.0
653364	3.0	6.0
28566	3.0	2.0
28563	8.0	1.0
28564	7.0	11.0
378828	0.0	0.0
378825	0.0	2.0
391804	0.0	4.0
124989	327.0	912.0
391803	2.0	1.0
340286	3.0	0.0
653390	68.0	71.0
339290	1504.0	1999.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	0.0
391811	2.0	0.0
653381	540.0	157.0
124975	12.0	511.0
124976	660.0	401.0
391819	0.0	0.0
124974	4.0	0.0
340277	293.0	410.0
340274	1.0	2.0
340273	0.0	0.0
339287	3012.0	7754.0
28514	319.0	423.0
28512	619.0	771.0
28513	11.0	132.0
28518	22.0	6.0
28519	1.0	0.0
28516	4.0	0.0
28517	0.0	2.0
28510	2.0	4.0
28511	1465.0	2549.0
124961	861.0	956.0
340267	67.0	85.0
340260	0.0	0.0
112970	360.0	442.0
28525	0.0	0.0
28526	120.0	1943.0
28523	0.0	0.0
378832	4.0	8.0
28524	0.0	0.0
28521	0.0	8.0
28522	0.0	0.0
28520	0.0	4.0
900	4254.0	7249.0
901	3700.0	4902.0
340252	1939.0	2095.0
902	1222.0	2558.0
904	2310.0	2893.0
905	2195.0	3466.0
908	5453.0	8434.0
909	46.0	1620.0
340371	967.0	3372.0
136895	384.0	420.0
51081	2074.0	2978.0
51083	5.0	7.0
51082	2775.0	3981.0
51085	66.0	490.0
51084	1995.0	2752.0
51087	50.0	200.0
51086	5.0	14.0
146212	4.0	9.0
51088	1217.0	1521.0
910	120.0	137.0
90678	1052.0	2180.0
911	402.0	343.0
912	243.0	174.0
913	700.0	624.0
914	2375.0	1394.0
915	1417.0	608.0
916	4188.0	2105.0
917	1094.0	393.0
919	1417.0	603.0
90673	734.0	1159.0
51090	684.0	641.0
51092	3543.0	5038.0
51091	945.0	1187.0
51094	4830.0	8170.0
51093	1753.0	2830.0
51096	1875.0	2413.0
51095	1024.0	1374.0
146225	5.0	12.0
51098	1705.0	2251.0
340359	1.0	96.0
51097	2424.0	3425.0
146223	6891.0	8682.0
51099	839.0	1125.0
920	4742.0	5038.0
146227	67.0	432.0
921	1548.0	555.0
90668	53.0	102.0
922	6.0	7.0
923	1858.0	799.0
340351	101.0	200.0
924	963.0	553.0
643941	0.0	0.0
925	1989.0	1074.0
926	385.0	172.0
927	0.0	4.0
928	14248.0	42214.0
100312775	2.0	2.0
929	2036.0	3012.0
158228	165.0	46.0
339366	36.0	180.0
26095	44.0	13.0
401825	1.0	0.0
26098	821.0	1095.0
340348	1485.0	560.0
26097	3854.0	6218.0
388324	291.0	635.0
26099	5933.0	11965.0
388325	865.0	341.0
930	1148.0	91.0
148898	300.0	346.0
931	4880.0	432.0
388323	32.0	32.0
932	0.0	2.0
933	2921.0	2690.0
643954	4.0	0.0
26090	7721.0	9824.0
134265	491.0	1113.0
26092	6314.0	9206.0
936	2.0	0.0
26091	1819.0	2463.0
158234	622.0	837.0
26094	988.0	1255.0
643955	0.0	0.0
938	62.0	77.0
26093	1404.0	2438.0
939	1786.0	882.0
401827	0.0	2.0
90693	604.0	369.0
158219	1239.0	4504.0
134266	728.0	939.0
643971	1.0	0.0
940	717.0	249.0
941	65.0	80.0
124872	479.0	134.0
942	659.0	692.0
943	59.0	129.0
342994	14.0	4.0
944	805.0	250.0
643965	1.0	2.0
945	159.0	214.0
946	22.0	2637.0
7903	905.0	822.0
947	2436.0	6047.0
158222	80.0	144.0
948	1738.0	462.0
949	1364.0	1066.0
7905	17339.0	24040.0
136853	333.0	174.0
401895	0.0	0.0
339344	300.0	410.0
339345	0.0	0.0
653308	138.0	332.0
26074	38.0	92.0
7918	1066.0	2035.0
26073	3871.0	5702.0
7917	9046.0	20886.0
7919	2759.0	6022.0
950	11880.0	34269.0
951	3864.0	1467.0
952	798.0	318.0
388344	384.0	473.0
953	2768.0	23937.0
954	44.0	306.0
643976	0.0	1.0
955	2069.0	3636.0
641311	7.0	1.0
956	241.0	483.0
957	716.0	1433.0
958	1848.0	4281.0
959	290.0	67.0
7913	8849.0	12102.0
7916	12892.0	26100.0
7915	1764.0	3475.0
26071	1332.0	3366.0
388341	219.0	1914.0
26085	25.0	159.0
388339	93.0	28.0
26084	481.0	1234.0
342979	440.0	4573.0
960	12937.0	65954.0
26086	420.0	1426.0
342977	7.0	78.0
388335	908.0	418.0
961	6470.0	18790.0
26088	2882.0	3552.0
962	3383.0	885.0
388336	39.0	726.0
963	7255.0	3345.0
388333	0.0	2.0
965	382.0	795.0
966	16886.0	30387.0
7920	389.0	794.0
643987	0.0	0.0
967	24240.0	65441.0
7923	1505.0	1557.0
7922	10477.0	10875.0
968	71.0	103.0
969	3033.0	467.0
26080	0.0	0.0
643988	438.0	1346.0
26083	0.0	5.0
161835	33.0	53.0
134218	2367.0	3737.0
100312782	0.0	0.0
7941	1893.0	342.0
7940	596.0	929.0
26059	47.0	107.0
339324	1210.0	1725.0
339327	403.0	457.0
26052	169.0	454.0
26051	2617.0	1331.0
339318	729.0	758.0
340307	0.0	0.0
26054	4826.0	7384.0
970	27.0	143.0
971	776.0	378.0
26053	711.0	3934.0
972	256940.0	434705.0
26056	1271.0	2668.0
973	5253.0	1262.0
974	2081.0	340.0
26058	4613.0	6503.0
975	29071.0	38195.0
26057	5514.0	7537.0
653333	8.0	17.0
976	3446.0	7558.0
7932	1.0	0.0
100312789	0.0	1.0
977	7521.0	31050.0
100312788	0.0	0.0
978	116.0	495.0
643996	3.0	1.0
7936	2759.0	4680.0
100312785	0.0	1.0
26050	524.0	166.0
100312787	0.0	0.0
641339	169.0	245.0
161823	731.0	623.0
100312792	0.0	0.0
100312794	10.0	18.0
100312790	0.0	0.0
148870	10.0	60.0
388364	0.0	0.0
388363	268.0	229.0
653316	6.0	1.0
653319	578.0	1538.0
148867	2103.0	2827.0
26063	367.0	539.0
122258	1.0	3.0
26062	0.0	0.0
102578074	2.0	0.0
26065	7686.0	12380.0
26064	1245.0	2210.0
983	380.0	334.0
984	1236.0	2385.0
146206	687.0	187.0
987	5381.0	9946.0
988	2650.0	4763.0
7942	2374.0	2905.0
989	6172.0	8535.0
26061	1113.0	1242.0
161829	2.0	2.0
100312798	1.0	0.0
26060	3135.0	3467.0
219525	0.0	0.0
5300	1597.0	2351.0
5301	1.0	0.0
339302	1.0	2.0
388394	0.0	2.0
990	165.0	296.0
991	424.0	298.0
100419609	1.0	0.0
342945	312.0	566.0
993	254.0	190.0
994	2596.0	10152.0
51001	519.0	748.0
100419606	0.0	0.0
51000	1629.0	1218.0
995	43.0	56.0
996	5376.0	5440.0
51003	265.0	418.0
100419608	1.0	6.0
997	1636.0	3377.0
51002	559.0	702.0
388389	1.0	5.0
998	9404.0	14976.0
51005	695.0	956.0
999	27685.0	43936.0
51004	422.0	715.0
158293	3059.0	4500.0
51006	2824.0	6111.0
7955	63.0	189.0
51009	2564.0	2923.0
7957	512.0	706.0
51008	1369.0	1803.0
158297	12.0	1.0
219537	24.0	574.0
5310	2190.0	2807.0
5311	1839.0	2801.0
101929387	5.0	4.0
388387	0.0	7.0
100419614	0.0	0.0
388381	0.0	0.0
51010	652.0	838.0
100420608	0.0	0.0
342933	0.0	2.0
51012	3154.0	4165.0
51011	1711.0	936.0
51014	6140.0	6180.0
51013	941.0	1648.0
51016	466.0	944.0
7965	788.0	1107.0
51015	865.0	1927.0
5303	774.0	1892.0
51018	805.0	1152.0
5304	5.0	0.0
5305	3460.0	2731.0
5306	5269.0	8609.0
5307	2.0	42.0
51019	1124.0	1529.0
342931	0.0	1.0
5308	0.0	152.0
101929390	1.0	0.0
5309	0.0	27.0
219527	5.0	36.0
101929397	0.0	0.0
7980	52.0	286.0
5320	264.0	1196.0
7982	1971.0	1951.0
5321	202.0	152.0
5322	59.0	204.0
7984	1681.0	1634.0
219541	564.0	785.0
51021	2530.0	3653.0
51020	2161.0	3650.0
51023	459.0	647.0
51022	147.0	164.0
51025	253.0	478.0
342926	742.0	1045.0
51024	4649.0	7828.0
7976	913.0	1789.0
5313	4.0	1.0
51027	685.0	805.0
100420613	0.0	0.0
51026	1717.0	1856.0
5314	2.0	27.0
7975	1031.0	2411.0
100420612	12.0	6.0
5315	26607.0	64236.0
51029	2874.0	3250.0
7978	486.0	629.0
51028	2805.0	3130.0
5316	1686.0	1636.0
5317	117.0	1383.0
5318	277.0	961.0
7979	2158.0	3856.0
219539	41.0	804.0
5319	1.0	2.0
219557	2.0	0.0
7991	546.0	6275.0
5330	1358.0	1303.0
7994	4084.0	5783.0
5331	841.0	1818.0
5332	2287.0	669.0
7993	772.0	859.0
5333	924.0	2690.0
5334	706.0	413.0
51030	1557.0	2052.0
51032	3.0	20.0
51031	2980.0	4407.0
342918	2.0	14.0
100420627	0.0	0.0
51035	5700.0	10421.0
5324	254.0	3061.0
5325	437.0	512.0
5326	1402.0	3052.0
5327	591.0	2756.0
7988	855.0	1303.0
100420621	1.0	0.0
5328	708.0	9703.0
5329	374.0	2402.0
158248	54.0	47.0
5340	2.0	4.0
5341	2488.0	1122.0
5342	0.0	5.0
5343	8.0	20.0
101929335	13.0	255.0
5345	442.0	348.0
63027	632.0	739.0
342909	153.0	205.0
342908	137.0	310.0
51043	3008.0	6171.0
51042	153.0	225.0
342900	0.0	0.0
100419649	0.0	0.0
51046	51.0	0.0
5335	5404.0	7100.0
90634	871.0	2169.0
134285	993.0	71.0
5336	2261.0	916.0
5337	400.0	631.0
90637	778.0	1208.0
100420633	2.0	0.0
5338	1156.0	2344.0
5339	10053.0	24932.0
90639	624.0	939.0
5350	176.0	1583.0
5351	3836.0	8989.0
5352	9597.0	16955.0
219578	367.0	1.0
100419650	4.0	1.0
134288	1.0	3.0
63035	1353.0	2594.0
5354	59.0	69.0
5355	1691.0	8382.0
63036	2.0	2.0
5356	2604.0	4681.0
90632	81.0	16.0
101929344	0.0	0.0
161882	298.0	340.0
51050	36.0	151.0
51052	0.0	0.0
643906	2.0	0.0
51054	87.0	239.0
643904	3.0	8.0
51053	497.0	800.0
643905	0.0	0.0
51056	6709.0	8615.0
51058	911.0	1149.0
51057	312.0	381.0
643909	0.0	0.0
5346	56.0	40.0
90624	1287.0	1162.0
51059	5.0	0.0
5347	363.0	260.0
5348	24.0	163.0
5349	18.0	612.0
90625	12.0	9.0
90627	3827.0	1324.0
5360	2395.0	3706.0
5361	1658.0	3501.0
5362	1649.0	7497.0
101929351	52.0	63.0
5364	6722.0	14424.0
5365	43.0	51.0
5366	240.0	410.0
90665	0.0	0.0
5367	14.0	40.0
51061	5582.0	8581.0
51060	3224.0	4563.0
51063	774.0	1001.0
51062	228.0	455.0
146279	8.0	4.0
51065	2293.0	5639.0
643915	1.0	0.0
51067	505.0	711.0
51066	21.0	46.0
51069	1137.0	1692.0
51068	1845.0	2413.0
5357	461.0	724.0
5358	7169.0	24278.0
100420656	0.0	0.0
5359	1636.0	1842.0
643911	103.0	92.0
100420650	2.0	2.0
5371	3810.0	9444.0
100420660	0.0	1.0
5372	774.0	1016.0
5373	396.0	453.0
158257	5.0	13.0
732448	1.0	0.0
5375	3.0	15.0
5376	3627.0	4257.0
90655	0.0	0.0
5378	666.0	944.0
219595	2.0	5.0
101929369	0.0	0.0
51070	2013.0	2979.0
51072	116.0	177.0
51071	1640.0	3019.0
5370	0.0	0.0
51074	927.0	1429.0
51073	1630.0	2786.0
51076	666.0	1373.0
51075	3640.0	3893.0
51078	2032.0	2942.0
51077	2822.0	3758.0
51079	1256.0	2603.0
5368	184.0	34.0
5369	0.0	0.0
100420665	2.0	0.0
171222	5.0	8.0
171221	1.0	7.0
90649	5138.0	28138.0
