id	731af067-9958-4967-b638-fc2a8a6bcf1f	527459cd-e8a6-44ce-850c-4fe2346059a7
65062	1782.0	2385.0
158431	574.0	265.0
65061	28.0	19.0
90011	1.0	1.0
92675	2783.0	2844.0
65078	442.0	1034.0
134466	1213.0	1310.0
90007	3701.0	5257.0
65072	37.0	44.0
100289019	518.0	819.0
100289017	0.0	0.0
100133172	27.0	14.0
55601	2770.0	1359.0
55600	23.0	20.0
55605	2025.0	531.0
55604	3072.0	1152.0
55603	2955.0	864.0
55602	2515.0	1747.0
55609	418.0	474.0
55608	4034.0	6986.0
55607	3475.0	4710.0
254528	2.0	1.0
349334	2.0	0.0
9910	3673.0	2534.0
100133180	9.0	27.0
641924	0.0	0.0
9908	15556.0	10083.0
9909	2444.0	3701.0
55612	1388.0	45.0
55611	7454.0	8509.0
55610	2267.0	1523.0
254531	1328.0	2248.0
9902	4156.0	9232.0
55616	8698.0	1907.0
171482	0.0	0.0
9903	4270.0	4768.0
55615	647.0	552.0
55614	2257.0	722.0
9900	1616.0	1779.0
55613	61.0	49.0
340990	7.0	0.0
9901	2329.0	2329.0
9906	237.0	161.0
55619	620.0	1789.0
9907	2060.0	1727.0
9904	2116.0	2733.0
171484	0.0	2.0
55617	1183.0	555.0
9905	6538.0	5730.0
641922	1.0	2.0
171483	0.0	0.0
9920	1076.0	415.0
9921	14116.0	15006.0
100133190	694.0	1047.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	11243.0	9770.0
55623	7122.0	4693.0
55622	1742.0	1405.0
55621	1320.0	3245.0
55620	1826.0	1192.0
9913	3651.0	2815.0
55627	4367.0	5183.0
340980	1.0	1.0
9914	2500.0	101.0
55626	4441.0	3790.0
9911	557.0	903.0
55625	5058.0	2714.0
9912	3560.0	2921.0
55624	9615.0	5477.0
9917	6218.0	5486.0
9918	4947.0	4756.0
9915	3802.0	12725.0
55629	9838.0	7221.0
55628	2004.0	979.0
9931	5033.0	2178.0
55630	2779.0	2203.0
301	15417.0	113589.0
55634	1045.0	925.0
55633	1814.0	1309.0
302	20932.0	37270.0
55632	1589.0	794.0
303	9.0	15.0
55631	1058.0	863.0
304	223.0	411.0
9924	3557.0	3641.0
55638	1028.0	152.0
305	0.0	4.0
306	8226.0	2755.0
9925	2739.0	1478.0
340970	0.0	0.0
9922	5406.0	3655.0
55636	3206.0	1281.0
307	9378.0	4174.0
55635	42.0	166.0
308	20300.0	26327.0
9923	4177.0	1975.0
9928	15.0	220.0
309	18576.0	5492.0
9929	3857.0	3252.0
9926	9657.0	3198.0
9927	17804.0	9308.0
9942	120.0	77.0
9943	4482.0	2567.0
266553	1.0	0.0
101927396	0.0	0.0
9940	159.0	35.0
101927399	4.0	1.0
9941	641.0	539.0
339983	820.0	9965.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	23.0	22.0
55640	400.0	106.0
310	16558.0	10993.0
311	14201.0	13526.0
312	1.0	0.0
79612	1026.0	934.0
55644	2275.0	4618.0
79611	4836.0	2148.0
313	159.0	57.0
314	38.0	49.0
55643	7944.0	8547.0
79613	1065.0	485.0
494197	0.0	0.0
79616	1001.0	908.0
316	6582.0	41.0
9935	9307.0	602.0
317	1533.0	956.0
9936	2085.0	347.0
9933	1186.0	1398.0
55647	3041.0	2541.0
79618	1810.0	976.0
318	283.0	291.0
55646	610.0	747.0
9934	109.0	103.0
319	2.0	3.0
9939	8077.0	10452.0
9937	1395.0	876.0
9938	456.0	711.0
9950	5911.0	4474.0
9953	93.0	39.0
9951	2.0	0.0
339970	10.0	9.0
339976	0.0	0.0
55652	8628.0	4675.0
320	2004.0	466.0
55651	2608.0	4775.0
339967	2.0	1.0
321	833.0	338.0
55650	3281.0	1710.0
322	4052.0	2217.0
323	13364.0	5355.0
55656	1993.0	1816.0
55655	3484.0	1884.0
324	3522.0	1782.0
79600	8290.0	3429.0
494188	1.0	1.0
79603	9665.0	11255.0
325	0.0	0.0
55654	9700.0	8947.0
79602	10814.0	3854.0
55653	1315.0	2366.0
326	0.0	4.0
327	12119.0	11340.0
79605	1787.0	1505.0
9946	2490.0	1818.0
55659	784.0	578.0
328	10567.0	18438.0
9947	0.0	0.0
55658	1326.0	2221.0
329	3825.0	4005.0
79607	1153.0	706.0
9945	776.0	300.0
55657	763.0	2285.0
79609	420.0	568.0
79608	2323.0	1120.0
9948	29790.0	27138.0
9949	847.0	827.0
9960	2469.0	2122.0
9961	6490.0	16728.0
7301	372.0	4745.0
651302	190.0	86.0
7300	0.0	0.0
9965	0.0	0.0
9962	14050.0	5222.0
9963	20.0	24.0
7302	1.0	0.0
339965	340.0	190.0
330	743.0	260.0
55663	1103.0	1122.0
79630	400.0	1093.0
331	9261.0	8028.0
55662	4621.0	3226.0
332	53.0	728.0
79632	1062.0	2981.0
55661	4628.0	6475.0
333	120.0	92.0
79631	1958.0	1624.0
55660	8849.0	9300.0
334	199748.0	194909.0
55667	6713.0	2624.0
79634	2255.0	1137.0
335	234.0	164.0
55666	6410.0	6281.0
79633	6170.0	705.0
55665	4205.0	3609.0
336	1.0	16.0
55664	2624.0	2209.0
337	22.0	0.0
79635	1159.0	295.0
340947	2.0	7.0
9957	565.0	355.0
338	27.0	1.0
339	0.0	0.0
79637	1610.0	1148.0
9958	2747.0	3215.0
9955	11.0	14.0
55669	2926.0	1902.0
55668	3301.0	1719.0
9956	94.0	14.0
79639	704.0	936.0
641977	653.0	602.0
9971	4.0	0.0
9972	4441.0	2098.0
7310	11.0	2.0
9970	17.0	21.0
100422600	1.0	0.0
9975	5842.0	6441.0
9976	314.0	423.0
7311	24991.0	31565.0
100422602	0.0	0.0
7314	48763.0	38847.0
9973	2730.0	3131.0
100422603	16.0	27.0
100422605	0.0	0.0
100422608	0.0	0.0
55670	5863.0	4549.0
341	665.0	7052.0
342	5.0	75.0
343	1.0	6.0
79621	3425.0	2514.0
55672	1242.0	745.0
55671	6034.0	5385.0
344	2.0	0.0
345	1.0	0.0
79623	109.0	165.0
254552	836.0	681.0
79622	1730.0	1037.0
55677	3274.0	10347.0
346	0.0	1.0
55676	2873.0	1977.0
79625	309.0	20.0
347	19053.0	1541.0
348	4350.0	39004.0
79624	4039.0	3537.0
7305	893.0	639.0
79627	2018.0	2249.0
9968	4917.0	4491.0
9969	7882.0	14327.0
79626	86.0	115.0
79629	1387.0	1035.0
7307	81.0	56.0
9966	382.0	618.0
9967	19927.0	14859.0
55679	2138.0	1478.0
7306	0.0	0.0
79628	35.0	34.0
254559	582.0	198.0
9982	51.0	187.0
7321	1340.0	1302.0
9980	2892.0	3386.0
7320	4063.0	4862.0
101927350	0.0	0.0
7323	23025.0	16256.0
9986	677.0	781.0
7322	7321.0	8243.0
9987	19784.0	22678.0
101927352	70.0	44.0
9984	1650.0	1696.0
7325	1944.0	2351.0
9985	286.0	1227.0
7324	4752.0	4578.0
350	0.0	2.0
351	134559.0	94866.0
353	4658.0	7750.0
100133210	0.0	0.0
354	58.0	665.0
355	1075.0	759.0
100133212	0.0	0.0
356	50.0	12.0
357	847.0	613.0
358	7217.0	24154.0
359	77.0	14.0
7316	42530.0	36974.0
7315	17.0	10.0
7318	3475.0	4079.0
9978	3233.0	4508.0
7317	38308.0	31591.0
7319	3338.0	3754.0
9993	22121.0	16820.0
101927360	0.0	1.0
9994	1721.0	1420.0
9991	6091.0	3064.0
7332	6210.0	5855.0
9992	81.0	35.0
9997	464.0	871.0
7334	4688.0	4327.0
101927364	857.0	146.0
7333	11.0	8.0
7336	3707.0	2797.0
9995	1.0	1.0
100422505	0.0	0.0
7335	650.0	518.0
494150	9.0	6.0
9990	4634.0	1604.0
360	147.0	164.0
361	2861.0	86.0
362	380.0	2737.0
363	10.0	71.0
100133220	5.0	5.0
364	129.0	39.0
366	25.0	8.0
367	4611.0	970.0
368	872.0	833.0
369	5813.0	3423.0
494143	69.0	87.0
7327	8985.0	7570.0
7326	2854.0	2309.0
7329	8606.0	14474.0
9988	4645.0	4460.0
9989	4768.0	5901.0
7328	13815.0	12102.0
7341	9343.0	12310.0
7343	18465.0	16286.0
7342	6434.0	5771.0
7345	614.0	1330.0
100422514	0.0	0.0
7347	916.0	447.0
100422517	7.0	1.0
372	15820.0	11618.0
373	1983.0	1384.0
374	7.0	39.0
375	37430.0	39909.0
377	21889.0	19072.0
100133234	3.0	0.0
378	15716.0	9994.0
379	5521.0	2035.0
100652740	2.0	7.0
7337	9234.0	7235.0
7339	0.0	0.0
100652748	485.0	386.0
101927380	15.0	5.0
100652749	0.0	0.0
7352	148.0	123.0
7351	8988.0	43196.0
101927381	0.0	8.0
7353	3905.0	4432.0
100422523	0.0	0.0
7356	0.0	0.0
7355	2399.0	1650.0
7358	3397.0	3191.0
7357	1394.0	2331.0
100422527	0.0	0.0
380	1.0	1.0
381	5984.0	10507.0
382	7535.0	9726.0
7350	5.0	1.0
383	24.0	12.0
384	1638.0	1201.0
387	46113.0	36377.0
388	19822.0	10911.0
389	10206.0	14737.0
100652730	4.0	0.0
7349	17.0	38.0
7348	3.0	0.0
100652736	27.0	115.0
100652739	8.0	10.0
101927390	0.0	0.0
7363	0.0	0.0
100422531	0.0	0.0
100422532	13.0	5.0
352954	565.0	595.0
7365	1.0	0.0
100422533	1.0	1.0
352957	2.0	3.0
7364	21.0	1.0
7367	2.0	0.0
100422535	0.0	1.0
7366	0.0	0.0
100422536	11.0	1.0
7369	1.0	1.0
7368	1191.0	130.0
390	1003.0	492.0
391	1915.0	2846.0
392	13721.0	12551.0
393	597.0	938.0
394	15190.0	8380.0
100133251	0.0	0.0
395	4066.0	862.0
7360	8319.0	3692.0
396	11673.0	14363.0
397	4581.0	13075.0
494115	2148.0	1137.0
398	3.0	3.0
399	88.0	21.0
100133259	0.0	0.0
388906	21.0	27.0
388907	80.0	144.0
494119	0.0	0.0
494118	0.0	0.0
7374	4221.0	3368.0
352966	16.0	13.0
7373	47413.0	8517.0
352965	10.0	1.0
7376	5504.0	7999.0
7375	5685.0	4731.0
352967	0.0	0.0
100422545	0.0	0.0
7378	519.0	981.0
101927320	0.0	0.0
100422546	0.0	0.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	3.0	14.0
101927324	2.0	0.0
101927323	19.0	17.0
352962	85.0	16.0
101927327	0.0	2.0
7372	2284.0	2292.0
352964	9.0	8.0
100133262	2.0	0.0
7371	1142.0	1593.0
352963	0.0	0.0
100133265	1.0	0.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	12830.0	7707.0
7384	11169.0	12458.0
7386	3834.0	1957.0
7389	7156.0	6674.0
376940	3056.0	2194.0
7388	4766.0	6761.0
100422558	8.0	6.0
101927332	0.0	0.0
7381	14138.0	12361.0
102723489	857.0	509.0
7380	500.0	0.0
102723487	11.0	7.0
102723483	5.0	1.0
100422550	0.0	0.0
388925	0.0	2.0
7398	4028.0	3026.0
7399	9.0	8.0
7390	3769.0	3257.0
101927347	0.0	1.0
7392	9945.0	12927.0
7391	2927.0	5890.0
100133285	10.0	1.0
102723475	0.0	0.0
388910	0.0	1.0
102723472	0.0	0.0
352999	41.0	34.0
352990	27.0	28.0
374308	26.0	0.0
122402	2327.0	13.0
122409	0.0	0.0
388948	4.0	2.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	7856.0	5782.0
388931	6.0	24.0
388939	175.0	54.0
100422581	10.0	7.0
100422582	0.0	1.0
100422598	0.0	2.0
408187	1.0	0.0
388965	0.0	2.0
388962	800.0	497.0
388963	907.0	3963.0
388960	0.0	0.0
100422591	1.0	0.0
100422595	0.0	0.0
388969	2939.0	3479.0
92597	3757.0	3833.0
92595	617.0	446.0
134429	769.0	717.0
92591	157.0	85.0
388951	4.0	1.0
134430	3670.0	2103.0
100147811	0.0	0.0
100147812	1.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	172.0	84.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	82.0	0.0
100147827	2.0	0.0
100147828	0.0	0.0
100147830	2.0	1.0
100147832	5.0	1.0
100147833	0.0	0.0
103724390	2.0	3.0
100147834	5.0	2.0
100147835	0.0	0.0
100147836	4.0	6.0
100147837	0.0	0.0
100505385	27.0	69.0
100505383	0.0	19.0
374354	4686.0	3514.0
374355	0.0	0.0
103724389	2.0	12.0
103724388	1.0	1.0
103724387	12.0	10.0
103724386	3.0	5.0
100133203	0.0	1.0
100133204	42.0	32.0
100133205	209.0	113.0
100133206	0.0	0.0
122416	2469.0	384.0
65121	0.0	0.0
677837	8.0	9.0
677838	0.0	0.0
65123	5255.0	4525.0
677835	0.0	0.0
65122	0.0	0.0
677836	1.0	0.0
65125	12771.0	9785.0
677833	1.0	0.0
102723508	91.0	48.0
92745	4200.0	33025.0
65124	4311.0	2777.0
677834	5.0	7.0
100505566	19.0	73.0
677831	0.0	1.0
677832	8.0	11.0
100505567	0.0	0.0
80759	400.0	413.0
80758	35.0	205.0
80757	176.0	173.0
144165	1789.0	2493.0
100505561	2.0	6.0
677839	3.0	0.0
79770	12830.0	6421.0
80762	30445.0	13192.0
79772	364.0	417.0
80761	117.0	63.0
80760	7706.0	1961.0
388667	0.0	0.0
79774	263.0	895.0
79777	2098.0	2041.0
79776	352.0	305.0
80765	142.0	93.0
80764	2497.0	2143.0
80763	4524.0	581.0
79778	654.0	2692.0
92737	9.0	1.0
677840	0.0	0.0
92736	0.0	0.0
158798	0.0	0.0
677848	0.0	0.0
677849	1.0	1.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	2.0	3.0
388662	86.0	17.0
80746	955.0	1071.0
80745	843.0	835.0
653857	322.0	170.0
79760	577.0	712.0
79762	6489.0	63313.0
79763	2687.0	2348.0
80755	319.0	329.0
79768	1042.0	1474.0
79767	2568.0	4712.0
677850	0.0	0.0
677815	2.0	3.0
677816	0.0	0.0
677813	0.0	2.0
677814	12.0	14.0
677811	0.0	2.0
90102	1846.0	994.0
677812	0.0	0.0
677810	1.0	16.0
388695	1183.0	1153.0
80778	907.0	755.0
79791	2694.0	3065.0
677819	0.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	4238.0	4781.0
677818	0.0	0.0
79794	12427.0	11353.0
79797	1096.0	1013.0
79796	978.0	554.0
80781	14576.0	32728.0
79799	0.0	0.0
79798	1546.0	1420.0
388685	67.0	24.0
119180	0.0	0.0
677826	3.0	4.0
219833	170.0	74.0
677827	2.0	0.0
100505576	36.0	143.0
100505573	1562.0	755.0
677825	0.0	0.0
92755	66.0	57.0
677822	0.0	0.0
677823	2.0	2.0
677820	2.0	1.0
677821	0.0	0.0
144193	49.0	18.0
79780	2245.0	1782.0
79782	12.0	0.0
144195	1.0	5.0
677828	7.0	5.0
79781	6963.0	6464.0
677829	0.0	1.0
79784	27901.0	19131.0
79783	236.0	107.0
80772	1625.0	3995.0
79786	8510.0	6061.0
79785	205.0	0.0
80777	5735.0	4749.0
79788	499.0	312.0
80776	422.0	543.0
388677	70.0	16.0
80775	679.0	1221.0
80774	310.0	900.0
79789	3009.0	1064.0
92749	66.0	6.0
92747	1.0	4.0
90121	7885.0	6004.0
219844	243.0	465.0
90120	2035.0	2668.0
158763	5.0	39.0
651249	4.0	12.0
220832	4.0	11.0
146779	0.0	0.0
677885	13.0	11.0
677882	5.0	1.0
677883	3.0	0.0
651250	1204.0	547.0
132141	0.0	1.0
219855	328.0	121.0
219854	1392.0	794.0
90113	126.0	259.0
653895	3.0	1.0
80789	2536.0	2393.0
144132	612.0	581.0
144124	0.0	0.0
388698	9.0	19.0
388699	0.0	1.0
388697	68.0	152.0
100505518	0.0	0.0
80790	3575.0	3130.0
89122	5339.0	2749.0
158787	480.0	272.0
100505540	0.0	0.0
219865	0.0	0.0
100505547	0.0	9.0
132158	326.0	221.0
100505545	0.0	0.0
90141	1282.0	599.0
132160	2891.0	1712.0
90139	2233.0	3372.0
340665	7.0	43.0
219858	0.0	0.0
100505532	86.0	48.0
90134	13.0	6.0
219875	0.0	0.0
90133	643.0	808.0
92799	4140.0	4848.0
219874	3.0	0.0
651258	0.0	0.0
90135	2641.0	3453.0
219873	0.0	0.0
100505536	6.0	4.0
92797	464.0	259.0
219870	0.0	0.0
339674	2.0	40.0
339669	0.0	0.0
100505538	618.0	180.0
340654	1.0	1.0
219869	0.0	0.0
339665	194.0	299.0
100133053	0.0	0.0
55722	375.0	232.0
55721	749.0	685.0
55720	2839.0	2411.0
55726	1618.0	1361.0
55723	69.0	906.0
55729	12140.0	14304.0
55728	2201.0	1085.0
55727	6487.0	3793.0
105377108	13.0	0.0
219899	2557.0	1443.0
220869	112.0	81.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	0.0	1.0
55733	2749.0	1223.0
400	13179.0	8133.0
641808	108.0	47.0
55732	252.0	404.0
401	0.0	2.0
55731	2924.0	3301.0
402	3138.0	1814.0
403	4744.0	2981.0
55737	10655.0	9102.0
205251	800.0	1329.0
405	5560.0	4297.0
55735	2553.0	1731.0
406	2858.0	15323.0
55734	1568.0	1023.0
407	60.0	57.0
408	1211.0	659.0
409	1179.0	1525.0
55739	6006.0	4129.0
55738	4569.0	4347.0
327658	0.0	0.0
327657	0.0	1.0
327659	0.0	0.0
653808	2.0	0.0
100133074	0.0	0.0
55740	4298.0	5780.0
102723562	0.0	0.0
100133079	0.0	0.0
410	2893.0	1683.0
55744	2937.0	2163.0
411	981.0	837.0
80700	20012.0	19182.0
79711	317.0	887.0
55743	1085.0	1407.0
412	1670.0	1606.0
79710	1696.0	710.0
79713	78.0	127.0
55742	6237.0	4017.0
414	8101.0	6369.0
55741	1812.0	1956.0
79712	2737.0	2259.0
55748	36091.0	26738.0
415	30.0	124.0
100505506	10.0	12.0
416	8.0	2.0
79714	1460.0	1011.0
55746	5506.0	4171.0
79717	5765.0	4458.0
417	4.0	1.0
55745	5127.0	2802.0
79716	633.0	810.0
418	23.0	0.0
79719	5601.0	2886.0
419	14.0	1.0
79718	24452.0	24882.0
55749	4776.0	4825.0
102723555	0.0	0.0
220885	4.0	33.0
55751	9711.0	5009.0
55750	2031.0	2150.0
420	494.0	5.0
102723553	0.0	0.0
421	4837.0	3080.0
55755	6636.0	12921.0
340618	0.0	0.0
55754	21952.0	14431.0
55753	11338.0	383.0
55752	5718.0	6924.0
79701	5809.0	3962.0
55759	1690.0	2772.0
427	86537.0	17262.0
55758	7507.0	8217.0
79703	400.0	1491.0
205272	0.0	0.0
55757	1958.0	2110.0
79706	2561.0	2407.0
55756	1867.0	1428.0
429	0.0	5.0
79705	885.0	346.0
79707	2096.0	1796.0
79709	2249.0	3248.0
256815	92.0	180.0
101927273	1.0	0.0
101927275	194.0	148.0
7402	25355.0	8602.0
7401	0.0	0.0
80714	1685.0	307.0
101927279	13.0	17.0
653820	4.0	11.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	0.0	0.0
55762	725.0	514.0
55761	9063.0	5590.0
430	64.0	96.0
55760	2753.0	4515.0
79731	1744.0	1686.0
432	407.0	187.0
79730	1236.0	1013.0
340602	8.0	5.0
79733	11.0	189.0
433	28.0	13.0
55766	2890.0	2588.0
434	18.0	8.0
55765	9.0	397.0
79735	5635.0	6252.0
435	2437.0	1577.0
55764	4527.0	3137.0
55763	3621.0	2843.0
79734	568.0	1244.0
436	36.0	43.0
55769	3262.0	3329.0
79736	499.0	427.0
438	10.0	11.0
79739	591.0	155.0
55768	2024.0	2111.0
439	6533.0	3981.0
79738	1896.0	1344.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	2.0	2.0
80709	2193.0	3653.0
677803	0.0	0.0
7411	2566.0	2827.0
677800	4.0	1.0
7410	6692.0	5083.0
677801	2.0	1.0
101927289	93.0	39.0
7412	970.0	1145.0
101927288	64.0	86.0
80704	38.0	1.0
102723538	0.0	0.0
80701	0.0	0.0
677808	0.0	5.0
677809	0.0	0.0
677806	2.0	1.0
80705	1280.0	1229.0
677807	5.0	1.0
55773	2780.0	2136.0
440	1311.0	1489.0
100652997	0.0	0.0
55771	158.0	352.0
79720	4855.0	3241.0
443	262.0	288.0
55770	3721.0	1738.0
79722	15.0	4.0
444	17954.0	3872.0
55777	2142.0	1390.0
55776	1620.0	1203.0
445	16677.0	14422.0
55775	578.0	499.0
79724	3521.0	3970.0
79723	543.0	597.0
447	11.0	0.0
79726	4395.0	3052.0
7404	2686.0	1497.0
7403	2786.0	1593.0
79725	978.0	646.0
449	0.0	0.0
79728	1080.0	961.0
55779	959.0	587.0
55778	974.0	703.0
79727	0.0	1.0
7405	2636.0	1152.0
7408	2950.0	6263.0
7407	3811.0	7426.0
79729	1217.0	7262.0
7409	219.0	342.0
101927295	5.0	0.0
7422	48812.0	39827.0
100422711	0.0	0.0
7421	551.0	793.0
100422712	19.0	3.0
7424	6985.0	4743.0
7423	8091.0	4533.0
80737	197.0	153.0
80736	625.0	219.0
100422716	0.0	0.0
65109	1373.0	1061.0
65108	19538.0	61342.0
55780	1916.0	1617.0
80739	34.0	104.0
450	1.0	0.0
55784	1717.0	1851.0
79751	854.0	967.0
80740	8.0	254.0
451	0.0	0.0
79750	147.0	40.0
55783	3118.0	2081.0
79753	1879.0	1447.0
55781	2449.0	1649.0
79752	3660.0	2293.0
454	0.0	2.0
79755	1324.0	1205.0
55788	11069.0	8505.0
455	1.0	3.0
55787	2192.0	1947.0
79754	1205.0	803.0
55786	1506.0	910.0
80742	1363.0	2710.0
55785	2890.0	1043.0
80741	129.0	141.0
92715	1235.0	1445.0
7415	22980.0	22151.0
79759	273.0	239.0
7414	19772.0	9800.0
79758	2060.0	1145.0
7417	4241.0	3772.0
55789	333.0	926.0
92714	2328.0	2951.0
7416	8264.0	9635.0
7419	8216.0	4252.0
7418	0.0	0.0
65110	5606.0	4949.0
7431	158667.0	223637.0
7430	51548.0	57201.0
7433	440.0	135.0
7432	27.0	26.0
7434	32.0	11.0
80726	2071.0	1654.0
65117	6542.0	8128.0
80725	198.0	1966.0
80724	4267.0	1228.0
80723	556.0	417.0
102723518	0.0	0.0
55791	1328.0	840.0
55790	19004.0	1979.0
80728	1531.0	1386.0
460	19.0	6.0
102723513	49.0	8.0
80727	1768.0	2782.0
462	12.0	13.0
55795	2823.0	2520.0
79740	2.0	3.0
463	10214.0	8562.0
55794	1003.0	1029.0
55793	11036.0	3807.0
79742	1645.0	2094.0
102723510	78.0	11.0
79744	977.0	974.0
466	2752.0	2227.0
55799	251.0	61.0
467	6254.0	628.0
55798	1868.0	1761.0
468	12924.0	17938.0
79746	3610.0	1956.0
80731	104.0	187.0
55796	3048.0	1759.0
79745	5776.0	6035.0
469	0.0	0.0
79748	0.0	0.0
79747	5.0	5.0
7425	4.0	10.0
7428	4998.0	3016.0
92703	2787.0	3190.0
7429	0.0	4.0
7442	11.0	19.0
7441	0.0	0.0
7444	1410.0	1137.0
7443	748.0	680.0
101927233	59.0	49.0
254251	1110.0	977.0
471	4738.0	17386.0
472	5989.0	3722.0
473	21378.0	18113.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	4177.0	2523.0
103689846	2.0	0.0
476	191936.0	81442.0
103689845	0.0	1.0
477	855.0	542.0
478	21.0	6.0
479	6.0	8.0
100135756	0.0	0.0
7436	5552.0	5998.0
7439	294.0	289.0
7451	11.0	9.0
7450	16094.0	13039.0
7453	9938.0	18625.0
7455	14.0	1.0
100147744	0.0	0.0
7454	235.0	128.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	1.0	2.0
7456	2842.0	2754.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	2.0	0.0
254263	11.0	45.0
480	4.0	4.0
481	65054.0	41726.0
482	1785.0	1806.0
483	2471.0	3799.0
484	8.0	2.0
100133100	1.0	0.0
485	2.0	4.0
486	29.0	27.0
487	68.0	73.0
488	22199.0	11068.0
100133103	0.0	0.0
489	1743.0	1676.0
7448	38.0	22.0
7447	81.0	9.0
7462	205.0	340.0
100147751	2.0	3.0
7461	677.0	2191.0
100147752	4.0	8.0
7464	578.0	3434.0
100147754	0.0	0.0
7466	13392.0	1301.0
100147755	0.0	0.0
7465	3315.0	3869.0
100422635	8.0	1.0
100147756	0.0	0.0
7468	6160.0	5101.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	1.0	1.0
256892	0.0	0.0
101927258	15.0	0.0
100147759	0.0	0.0
490	3932.0	2424.0
491	12.0	10.0
492	2.0	0.0
493	11002.0	10171.0
495	97.0	1.0
254225	1663.0	685.0
496	50.0	37.0
254228	518.0	568.0
498	46726.0	28595.0
7458	21507.0	16040.0
100147750	14.0	15.0
7473	207.0	703.0
100147762	0.0	0.0
7472	55.0	11.0
100422642	1.0	0.0
7475	8.0	21.0
134701	3.0	0.0
7474	1627.0	2423.0
100422644	0.0	0.0
7477	217.0	118.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	4.0	0.0
100147767	0.0	0.0
7479	1.0	5.0
100147768	0.0	0.0
7478	1.0	0.0
100147769	0.0	0.0
254240	0.0	0.0
7471	3.0	1.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	2620.0	4952.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	10.0	10.0
7483	677.0	280.0
7486	1078.0	699.0
7485	2342.0	2161.0
100422656	1.0	0.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	3769.0	5896.0
7480	133.0	22.0
100419004	0.0	0.0
7482	380.0	183.0
100419006	0.0	0.0
7481	465.0	29.0
100419005	0.0	0.0
100133139	1.0	6.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	17.0	12.0
7494	0.0	0.0
100422666	7.0	4.0
7499	198.0	62.0
7498	10.0	7.0
7490	11.0	31.0
100420005	0.0	0.0
100420003	10.0	7.0
100422674	6.0	0.0
100419023	0.0	2.0
254272	1.0	0.0
100419029	0.0	0.0
101927215	81.0	144.0
101927217	57.0	93.0
100419028	9.0	88.0
101927219	0.0	0.0
55700	5221.0	9786.0
254268	9.0	1.0
55704	2246.0	1230.0
55703	1500.0	930.0
122706	0.0	0.0
55702	2022.0	2393.0
55701	7689.0	8002.0
55707	4686.0	4307.0
55706	2263.0	1317.0
122704	2298.0	2407.0
55705	8834.0	8862.0
100420012	0.0	1.0
100422686	1.0	0.0
55709	1209.0	732.0
101927221	895.0	549.0
101927220	0.0	4.0
100419031	15.0	16.0
101927222	2.0	1.0
101927224	0.0	0.0
100133161	56.0	45.0
100133162	1.0	1.0
100133163	0.0	0.0
100419038	0.0	0.0
100133168	0.0	0.0
55711	343.0	171.0
55715	1504.0	3011.0
55714	5799.0	683.0
55713	1387.0	1376.0
100420028	1.0	0.0
102723590	0.0	0.0
55719	3211.0	3199.0
55718	3440.0	3137.0
55717	7100.0	3699.0
55716	1155.0	2817.0
100420033	0.0	2.0
100420030	2.0	0.0
100419040	0.0	0.0
100419042	3.0	11.0
677798	0.0	0.0
158724	0.0	0.0
677799	9.0	8.0
100419041	3.0	1.0
120103	1274.0	1041.0
65080	1915.0	1920.0
65082	1232.0	1451.0
100422690	1.0	1.0
100422691	13.0	16.0
122769	303.0	385.0
65084	2610.0	1114.0
65083	3437.0	3900.0
100420044	0.0	1.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	21.0	18.0
92691	632.0	1498.0
100420049	2.0	0.0
65095	3006.0	3134.0
65094	1183.0	1550.0
100420047	0.0	1.0
100420046	0.0	0.0
100420055	0.0	0.0
132112	0.0	0.0
100419068	0.0	0.0
158747	2506.0	1485.0
100420051	20.0	16.0
100419062	2.0	3.0
