id	43f59329-24dd-44bf-aa97-887a2998ab81	b71f0911-510a-4382-a07f-661994646fc9
442910	12.0	1.0
106481343	0.0	0.0
85457	2756.0	1630.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	857.0	336.0
442913	0.0	0.0
85452	3.0	14.0
442914	0.0	0.0
50	5453.0	3007.0
85453	2033.0	1143.0
442915	0.0	0.0
85450	2525.0	2916.0
51	3771.0	3176.0
442916	0.0	0.0
85451	2675.0	1564.0
52	4098.0	2934.0
442917	0.0	0.0
53	1867.0	2074.0
442918	0.0	0.0
54	243.0	2524.0
442919	0.0	0.0
55	134.0	196.0
442909	1.0	0.0
56	1.0	6.0
58	10.0	13.0
59	7960.0	9593.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	6.0	8.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	222.0	446.0
106481350	1.0	0.0
106481351	2.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	3.0	0.0
106481354	0.0	0.0
85446	376.0	250.0
442900	0.0	0.0
106481355	1.0	0.0
85443	8.0	41.0
442901	0.0	0.0
85444	2019.0	1044.0
442902	0.0	0.0
60	151699.0	163510.0
85441	1827.0	1421.0
442903	37.0	15.0
85442	463.0	314.0
442904	0.0	0.0
442905	0.0	0.0
62	10.0	6.0
85440	1702.0	1700.0
442907	14.0	8.0
442908	0.0	0.0
66	1.0	0.0
67	3.0	10.0
68	0.0	4.0
344595	445.0	276.0
69	4.0	2.0
106481316	1.0	2.0
106481317	0.0	0.0
106481314	7.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	281.0	119.0
106481321	0.0	0.0
85479	3.0	77.0
106481322	0.0	0.0
85476	3630.0	2261.0
85477	153.0	106.0
70	39.0	81.0
85474	27.0	29.0
71	151079.0	159098.0
72	409.0	823.0
73	27.0	12.0
74	0.0	1.0
75	18.0	16.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4772.0	4450.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1525.0	1097.0
81	21467.0	18670.0
85463	2732.0	1320.0
82	2.0	6.0
85464	2585.0	1656.0
83	21.0	2.0
85461	4913.0	3887.0
85462	6811.0	2230.0
86	1745.0	1696.0
87	3821.0	8620.0
85460	2218.0	1566.0
88	46.0	13.0
89	15.0	8.0
728675	0.0	1.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4190.0	4718.0
106481300	0.0	0.0
91	2614.0	1543.0
92	927.0	849.0
93	1053.0	718.0
94	1309.0	1809.0
95	316.0	185.0
97	457.0	225.0
98	682.0	373.0
344561	0.0	0.0
728661	3196.0	1976.0
728664	1.0	0.0
106481305	0.0	0.0
261734	2241.0	1325.0
106481306	1.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	18.0	11.0
106481309	6.0	8.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	2.0
106481308	0.0	0.0
3804	2.0	0.0
3805	4.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	9.0	3.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	251.0	559.0
3800	354.0	231.0
3801	5198.0	3404.0
3802	2.0	1.0
728695	0.0	0.0
285735	0.0	1.0
261726	1939.0	1803.0
728698	5.0	4.0
3814	0.0	8.0
3815	11109.0	2493.0
3816	95.0	45.0
261729	1332.0	684.0
3817	444.0	124.0
3818	151.0	50.0
222166	3739.0	2057.0
3811	0.0	0.0
3812	1.0	1.0
285740	0.0	0.0
285741	36.0	39.0
728689	19.0	6.0
3827	5.0	0.0
246100	0.0	0.0
3820	191.0	195.0
3821	44.0	37.0
3822	5.0	1.0
3823	4.0	1.0
3824	134.0	72.0
645402	0.0	0.0
403313	853.0	623.0
403314	0.0	1.0
728637	0.0	3.0
728638	28.0	22.0
728633	1.0	0.0
728632	42.0	36.0
728635	43.0	16.0
3836	2771.0	2046.0
222183	172.0	238.0
3837	9515.0	8308.0
3838	668.0	1582.0
3839	2561.0	2106.0
728629	1.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	2198.0	1553.0
3832	238.0	366.0
3833	72.0	263.0
3834	3.0	4.0
3835	4107.0	2703.0
728620	1.0	1.0
403300	1.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	955.0	382.0
3848	11.0	10.0
3849	1.0	0.0
222171	57.0	1924.0
728619	8.0	1.0
3840	4670.0	3800.0
3841	1781.0	1024.0
3842	8520.0	5780.0
3843	8921.0	6281.0
3844	0.0	0.0
3845	1727.0	1730.0
3846	7.0	4.0
645423	0.0	0.0
3860	1.0	48.0
246126	0.0	0.0
728658	398.0	480.0
728655	3.0	0.0
728657	3.0	1.0
728656	11.0	4.0
3858	1151.0	790.0
3859	3.0	0.0
246135	2.0	1.0
3850	9.0	0.0
3851	1.0	1.0
3852	2.0	248.0
645414	0.0	0.0
3853	0.0	23.0
3854	0.0	1.0
3855	66512.0	43654.0
3856	34015.0	28817.0
3857	0.0	0.0
728640	3.0	3.0
645431	26.0	24.0
728642	391.0	241.0
728641	3.0	7.0
645434	8.0	7.0
645432	4.0	10.0
285704	882.0	671.0
728643	1.0	1.0
222194	2825.0	1521.0
285708	0.0	1.0
1204	0.0	0.0
1203	4171.0	1729.0
1201	1170.0	771.0
1200	7104.0	9697.0
3861	1.0	96.0
645426	44.0	16.0
645425	0.0	0.0
1209	7223.0	3934.0
3866	2.0	228.0
1208	0.0	0.0
1207	3712.0	3246.0
3868	0.0	37.0
285311	0.0	1.0
3880	1609.0	11009.0
3881	1.0	0.0
285313	946.0	685.0
100128537	2519.0	827.0
3882	0.0	0.0
100128536	2.0	0.0
285314	3.0	0.0
285315	974.0	499.0
1215	16.0	42.0
100141515	2.0	6.0
1213	22090.0	18673.0
1212	2416.0	2502.0
1211	5678.0	6880.0
3872	3.0	383.0
3875	18954.0	18194.0
3876	11.0	9.0
3879	1.0	1.0
3890	1.0	0.0
3891	18.0	5.0
3892	270.0	96.0
100128525	6.0	2.0
285326	0.0	0.0
1230	121.0	860.0
285329	6.0	2.0
440097	20.0	26.0
440093	13.0	11.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	0.0
3887	48.0	35.0
3888	2.0	1.0
100631239	0.0	0.0
3889	125.0	82.0
100128516	82.0	40.0
285331	1488.0	959.0
100128512	0.0	0.0
285335	146.0	26.0
100128514	0.0	0.0
1241	564.0	295.0
1240	902.0	2029.0
1238	180.0	207.0
1237	1.0	49.0
1236	52.0	387.0
1235	13.0	26.0
1234	242.0	609.0
1233	6.0	144.0
1232	4.0	39.0
3895	18872.0	10905.0
100128511	170.0	54.0
100631247	1.0	0.0
3897	204.0	301.0
100631248	0.0	0.0
3898	387.0	1269.0
100631249	0.0	0.0
3899	92.0	180.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1095.0	947.0
100631251	2.0	4.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	136.0	72.0
100631254	1.0	0.0
100128503	1.0	0.0
285349	683.0	420.0
574501	1.0	0.0
574502	0.0	0.0
1244	58.0	75.0
574503	0.0	0.0
574504	0.0	0.0
574505	3.0	1.0
574506	2.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1157.0	710.0
1263	441.0	1278.0
1262	18.0	8.0
116966	778.0	189.0
100887755	0.0	2.0
1261	8.0	13.0
100887754	1.0	0.0
1260	0.0	0.0
116969	242.0	85.0
1259	51.0	76.0
1258	5.0	2.0
440061	0.0	0.0
100887750	82.0	29.0
100887746	20.0	1.0
100887744	3.0	0.0
1272	441.0	256.0
1271	443.0	251.0
100887749	28.0	29.0
1270	30.0	15.0
100887748	1.0	0.0
440044	90.0	33.0
1269	44.0	13.0
440051	3.0	1.0
1268	63.0	273.0
440050	0.0	1.0
1267	4368.0	4761.0
1266	6138.0	11240.0
100887740	0.0	0.0
1265	13646.0	7919.0
1286	4408.0	2137.0
1285	6789.0	2256.0
1284	10538.0	20762.0
1282	5168.0	16575.0
1281	7893.0	206173.0
1280	2.0	2.0
440078	219.0	130.0
440077	0.0	1.0
440087	72.0	31.0
1278	13050.0	135744.0
1277	6410.0	194875.0
440081	83.0	55.0
116938	0.0	0.0
1297	26.0	22.0
116931	146.0	80.0
1296	1645.0	6299.0
1295	5268.0	11164.0
116933	1.0	2.0
1294	83.0	778.0
1293	4671.0	36563.0
116935	33.0	47.0
1292	10308.0	26042.0
440068	1.0	3.0
1291	11666.0	17394.0
116937	5.0	1.0
440067	2.0	10.0
1290	1363.0	10137.0
440073	43.0	70.0
440072	11.0	5.0
1289	1152.0	13181.0
1288	334.0	170.0
1287	3120.0	1284.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1332.0	2197.0
440021	0.0	0.0
442673	10.0	3.0
10018	4289.0	2555.0
126328	1717.0	1590.0
442676	0.0	0.0
126326	181.0	190.0
1299	1027.0	212.0
1298	2239.0	865.0
10011	1662.0	1452.0
10010	2216.0	2183.0
10013	4732.0	2511.0
128989	1783.0	1124.0
10015	9189.0	7094.0
10014	4300.0	3709.0
10017	38.0	43.0
10016	4555.0	3425.0
10020	1650.0	1103.0
114335	0.0	0.0
114336	0.0	0.0
126321	1771.0	1335.0
10029	0.0	0.0
442668	1.0	0.0
10022	4.0	0.0
10021	0.0	170.0
10024	14.0	89.0
128977	2764.0	1471.0
103021165	0.0	0.0
10023	331.0	324.0
103021164	1.0	2.0
10026	2683.0	1841.0
10025	3125.0	2280.0
116986	157.0	229.0
116985	6613.0	8468.0
116988	3850.0	3256.0
116987	2319.0	1700.0
114327	2876.0	1231.0
440043	0.0	0.0
126308	1939.0	2289.0
440041	0.0	0.0
126306	19.0	16.0
151306	35.0	40.0
100128590	2.0	4.0
100128596	0.0	0.0
151300	2.0	0.0
100128595	0.0	1.0
100128589	0.0	0.0
440027	13.0	14.0
440026	2201.0	1635.0
440023	1.0	0.0
10008	414.0	324.0
10007	2696.0	3221.0
10009	1636.0	1855.0
116984	7770.0	2923.0
116983	1496.0	1074.0
151313	118.0	114.0
10000	4579.0	3367.0
128954	0.0	0.0
10002	40.0	18.0
10001	1024.0	944.0
10004	85.0	293.0
10003	147.0	132.0
10006	2759.0	2921.0
10005	936.0	815.0
126370	0.0	0.0
285352	180.0	100.0
100128579	0.0	0.0
285359	341.0	111.0
126375	222.0	273.0
126374	1063.0	1004.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3333.0	3188.0
285367	1014.0	805.0
285368	625.0	384.0
100128569	317.0	67.0
126364	74.0	435.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	4.0
344191	0.0	0.0
126353	17.0	580.0
751071	223.0	137.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	29.0	20.0
106481282	0.0	0.0
285381	1455.0	1300.0
106481283	0.0	0.0
285382	131.0	180.0
106481280	1.0	0.0
165918	811.0	750.0
106481281	1.0	0.0
165904	9.0	9.0
285386	117.0	110.0
138307	98.0	15.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	3.0
106481290	3.0	1.0
100128541	1.0	1.0
138311	755.0	378.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	7.0	0.0
126299	1709.0	1401.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1636.0	1429.0
728710	0.0	0.0
126295	325.0	205.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	7.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	1.0
106481267	0.0	0.0
151246	195.0	190.0
645318	0.0	1.0
645317	43.0	17.0
151242	29.0	37.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	29649.0	20232.0
100287908	0.0	0.0
645332	523.0	277.0
126282	422.0	673.0
100287902	3.0	2.0
163227	822.0	652.0
100287900	0.0	0.0
163223	225.0	186.0
106481275	0.0	1.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	41.0	62.0
106481278	0.0	0.0
645328	0.0	6.0
151254	44.0	32.0
645326	3.0	3.0
106481271	1.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	0.0	15.0
163259	383.0	170.0
645345	138.0	57.0
200403	3.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1214.0	437.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	0.0	3.0
728732	3.0	0.0
728734	4.0	0.0
126272	295.0	193.0
106481242	0.0	0.0
107133511	1.0	2.0
114294	613.0	722.0
106481243	0.0	0.0
107133513	0.0	2.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	1.0
114299	40.0	7.0
106481245	0.0	0.0
645339	1.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	2.0
107133516	6.0	4.0
728723	365.0	165.0
106481253	0.0	0.0
107133522	10.0	5.0
106481254	0.0	0.0
107133524	5.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	7.0	14.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	3.0	5.0
645348	0.0	0.0
106481250	0.0	0.0
645369	3.0	25.0
645368	0.0	0.0
645367	1.0	4.0
106481217	0.0	0.0
200424	1204.0	1203.0
106481218	2.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	24.0	10.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	12.0	5.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	588.0	522.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	1.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	7.0
645387	296.0	273.0
645382	0.0	0.0
645381	26.0	12.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	4.0
106481207	1.0	0.0
106481204	2.0	2.0
106481205	0.0	0.0
106481208	3.0	2.0
106481209	0.0	0.0
3902	43.0	78.0
3903	308.0	1343.0
106481210	0.0	0.0
3904	2.0	21.0
3906	1.0	0.0
106481213	0.0	1.0
106481214	0.0	0.0
3908	1686.0	1951.0
106481211	0.0	0.0
3909	140.0	382.0
106481212	0.0	0.0
684959	0.0	0.0
151234	52.0	11.0
151230	792.0	532.0
728798	28.0	10.0
3913	14933.0	12475.0
3914	115.0	4581.0
3915	13475.0	12715.0
3916	21830.0	17373.0
3918	5434.0	12926.0
3910	1924.0	4641.0
3911	12481.0	6936.0
3912	14465.0	15410.0
728782	9.0	14.0
728780	40.0	43.0
3924	17.0	17.0
3925	1853.0	4195.0
3927	6157.0	10063.0
3929	3.0	36.0
3920	9198.0	8755.0
3921	14931.0	18605.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	1344.0	9510.0
3937	403.0	1375.0
3938	2.0	0.0
3939	13822.0	20738.0
3930	1413.0	1698.0
100873179	0.0	0.0
3931	1075.0	426.0
3932	190.0	371.0
3933	0.0	0.0
3934	28.0	799.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	12.0	2.0
3947	2.0	1.0
3948	3.0	0.0
3949	512.0	1006.0
100873169	1.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	18785.0	15108.0
100873196	0.0	1.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	2.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	5.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	29.0	199.0
3958	2018.0	13459.0
3959	22618.0	20569.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	628.0	320.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	302.0	217.0
3952	2.0	14.0
3953	1008.0	1501.0
3954	2645.0	1580.0
3955	575.0	1137.0
3956	2506.0	11799.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	31.0	15.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	31.0	11.0
728746	0.0	0.0
728748	3.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	74.0	378.0
1303	1414.0	3271.0
107133502	0.0	0.0
1302	504.0	131.0
1301	42.0	1181.0
1300	72.0	2753.0
3960	75.0	21.0
3963	11.0	0.0
3964	2583.0	2376.0
1308	1802.0	593.0
3965	419.0	2241.0
1307	7716.0	8842.0
151295	55.0	36.0
1306	2483.0	6741.0
100189589	3.0	6.0
728774	0.0	0.0
728773	0.0	0.0
3980	1934.0	1202.0
100287932	2032.0	2014.0
3981	891.0	692.0
728776	15.0	10.0
85508	0.0	0.0
105601840	1.0	0.0
85509	0.0	0.0
1316	15086.0	20619.0
1315	8960.0	7257.0
1314	14945.0	10721.0
1312	4008.0	3816.0
1311	12.0	4783.0
100329135	0.0	1.0
1310	1.0	54.0
574537	0.0	0.0
3972	0.0	0.0
3973	38.0	11.0
3975	0.0	0.0
3976	321.0	956.0
3977	10221.0	2384.0
1318	60.0	67.0
3978	1787.0	1068.0
1317	1697.0	1568.0
728763	5.0	3.0
3990	122.0	89.0
645313	0.0	0.0
3991	243.0	228.0
645312	0.0	0.0
3992	548.0	884.0
645311	3.0	0.0
728769	715.0	374.0
1330	0.0	0.0
1327	12232.0	11619.0
1326	838.0	1022.0
1325	10.0	6.0
3982	3.0	0.0
3983	22864.0	12228.0
3984	1804.0	3028.0
3985	9386.0	4379.0
3987	2799.0	2593.0
3988	2336.0	4559.0
1329	3780.0	2599.0
116809	0.0	0.0
100128416	25.0	16.0
1340	4802.0	5112.0
1337	3677.0	2925.0
1336	0.0	0.0
1332	1.0	1.0
1331	0.0	0.0
3993	3117.0	2380.0
100128410	1.0	0.0
3995	759.0	793.0
100128412	0.0	0.0
3996	1632.0	1816.0
3998	11762.0	8369.0
1339	1.0	0.0
285440	3676.0	1832.0
285441	1.0	6.0
1352	718.0	485.0
1351	5392.0	3129.0
1350	11680.0	10856.0
1349	3497.0	2687.0
1348	0.0	0.0
1347	3570.0	3056.0
1346	652.0	606.0
1345	4351.0	3505.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	45.0	12.0
1363	23896.0	19319.0
1362	6394.0	6789.0
1361	9.0	5.0
1360	4.0	16.0
1359	15.0	485.0
1358	1.0	1.0
1357	1.0	4.0
1356	679.0	1610.0
1355	2511.0	1524.0
1353	2522.0	1502.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	1.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	131.0	64.0
285464	839.0	423.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3500.0	2229.0
1373	389.0	148.0
1371	627.0	573.0
1370	1.0	1.0
1369	0.0	0.0
1368	235.0	1151.0
100873209	0.0	0.0
1366	4943.0	5025.0
1365	9147.0	3670.0
1364	17097.0	18066.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	5.0	11.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	2.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2872.0	2322.0
116843	1476.0	931.0
1384	2450.0	1711.0
116842	158.0	42.0
1382	604.0	2329.0
116844	15.0	601.0
1381	5149.0	873.0
1380	57.0	68.0
440176	2.0	3.0
440184	2.0	2.0
1379	1.0	2.0
1378	10.0	237.0
1376	1244.0	939.0
1375	138.0	83.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	1.0
102800310	1.0	28.0
100873239	3.0	1.0
100873222	1.0	0.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	1.0	0.0
128820	0.0	0.0
116832	102.0	141.0
1396	167.0	186.0
1395	27.0	39.0
1394	13.0	24.0
1393	231.0	128.0
1392	0.0	1.0
285407	14.0	6.0
116835	690.0	822.0
1390	985.0	877.0
1389	6347.0	4548.0
1388	7184.0	5560.0
1387	10278.0	5704.0
116841	1870.0	1437.0
1386	4283.0	2602.0
116840	2254.0	1737.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	0.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	142.0	104.0
100873255	0.0	0.0
100873254	22.0	18.0
100873253	0.0	0.0
285412	3.0	0.0
100873252	0.0	0.0
100287898	324.0	84.0
100287895	0.0	0.0
285419	42.0	36.0
1399	3920.0	3174.0
1398	4776.0	3968.0
1397	7118.0	6506.0
100873259	3.0	1.0
100873258	2.0	0.0
100873257	2.0	0.0
100873256	0.0	0.0
100873240	3.0	1.0
100873244	0.0	0.0
100873243	1.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	127.0	172.0
285429	21.0	7.0
100287880	0.0	0.0
440193	381.0	876.0
100873248	0.0	0.0
100873247	8.0	0.0
100873246	0.0	0.0
100873245	3.0	0.0
100873249	0.0	0.0
128872	4.0	1.0
10130	13368.0	9298.0
153830	3802.0	4764.0
645280	7.0	0.0
440138	715.0	317.0
440132	0.0	2.0
440142	12.0	4.0
10139	1972.0	1750.0
126208	1004.0	767.0
126206	0.0	1.0
126205	2.0	0.0
107133497	273.0	34.0
126204	0.0	0.0
107133499	0.0	0.0
128866	7799.0	7636.0
10131	2258.0	1482.0
10134	10469.0	7789.0
107133494	0.0	0.0
10133	2357.0	3583.0
128869	1195.0	1028.0
10136	0.0	0.0
10135	1583.0	3670.0
100128493	0.0	0.0
103021294	22.0	36.0
10138	894.0	907.0
100128496	0.0	0.0
10137	3940.0	3603.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	2.0
10140	6470.0	2913.0
128864	33.0	10.0
440125	1.0	1.0
440131	0.0	2.0
10143	0.0	0.0
128854	806.0	640.0
10142	7550.0	4062.0
10144	7562.0	2974.0
10147	8507.0	3184.0
100128483	1.0	0.0
10146	6784.0	5966.0
128859	0.0	0.0
10149	192.0	432.0
10148	18.0	178.0
128853	476.0	127.0
440159	0.0	0.0
10117	1.0	3.0
440163	19.0	2.0
10110	85.0	59.0
10112	17.0	231.0
10111	4631.0	3004.0
10114	7711.0	5365.0
10113	1954.0	2035.0
128848	0.0	0.0
10116	4325.0	3292.0
165829	8.0	13.0
100128469	42.0	13.0
153842	0.0	2.0
440145	548.0	601.0
10129	1718.0	1218.0
440153	0.0	0.0
10128	6746.0	4957.0
100033799	0.0	0.0
107133486	12.0	5.0
10121	4187.0	4989.0
100128465	0.0	0.0
10120	5047.0	3754.0
10123	305.0	1919.0
138234	0.0	1.0
10125	135.0	181.0
10124	902.0	1032.0
10127	1815.0	1530.0
10126	2182.0	1473.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	60.0	39.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	19.0	5.0
106481182	1.0	0.0
285489	54.0	198.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	7.0	2.0
10107	3.0	1.0
10106	13343.0	11353.0
106481199	1.0	0.0
10109	6818.0	10705.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	1.0	0.0
10101	1945.0	1409.0
10100	478.0	379.0
10103	12563.0	10486.0
106481194	0.0	0.0
10102	870.0	740.0
106481195	0.0	0.0
10105	2891.0	1798.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	428.0	366.0
440119	171.0	202.0
126235	0.0	1.0
126231	261.0	76.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	72.0	40.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	30.0	19.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	1.0
440107	2.0	0.0
440104	2921.0	970.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	2.0	0.0
128876	0.0	0.0
100128420	10.0	18.0
100128423	1.0	0.0
128879	1.0	1.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	21.0	9.0
10090	6009.0	2141.0
10093	4018.0	5131.0
10092	5815.0	7186.0
10095	3581.0	7320.0
645204	4.0	4.0
10094	5569.0	8853.0
645203	2.0	5.0
10097	7790.0	9884.0
10096	5378.0	6843.0
645201	0.0	0.0
163115	392.0	144.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	5.0
106481143	0.0	0.0
114194	0.0	0.0
138162	335.0	167.0
106481144	0.0	0.0
114195	1.0	6.0
106481141	0.0	0.0
106481142	0.0	1.0
106481147	0.0	0.0
106481148	24.0	11.0
106481145	0.0	0.0
151126	64.0	35.0
106481146	0.0	0.0
10099	14489.0	13667.0
10098	2843.0	1889.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1175.0	779.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	113.0	52.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	7.0	5.0
415116	2187.0	2663.0
645207	0.0	0.0
645206	159.0	96.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	5.0	4.0
114182	0.0	1.0
10071	3.0	10.0
645220	0.0	0.0
728851	18.0	18.0
