id	fbf50366-35e2-4ac3-9603-92647d78a715	b7352a9b-9738-409f-911c-dd7e1c2d892f
134	255.0	4567.0
106480275	0.0	0.0
135	8.0	3.0
106480274	0.0	0.0
136	5.0	32.0
106480277	7.0	6.0
137	1.0	0.0
106480276	0.0	0.0
106480279	1.0	0.0
106480278	0.0	0.0
9759	1569.0	378.0
150297	0.0	1.0
9757	3172.0	2358.0
9758	3.0	0.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	4525.0	2190.0
392360	0.0	0.0
9774	7996.0	5381.0
7112	1713.0	2366.0
9771	574.0	1339.0
7111	1604.0	512.0
9772	4412.0	5414.0
644384	0.0	0.0
9777	4350.0	4814.0
7114	17592.0	168628.0
9778	4253.0	2703.0
7113	1271.0	3329.0
9775	4297.0	7486.0
7116	0.0	4.0
9776	5324.0	4456.0
441878	1.0	0.0
7115	3.0	11.0
392368	0.0	1.0
402236	0.0	0.0
441873	1.0	0.0
9770	462.0	359.0
141	1170.0	602.0
441871	0.0	0.0
142	4677.0	4850.0
441870	0.0	0.0
143	4076.0	9714.0
106480284	0.0	0.0
144	0.0	1.0
106480283	0.0	0.0
162282	9.0	1.0
106480286	6.0	18.0
146	29.0	8.0
106480285	0.0	0.0
147	41.0	154.0
106480288	0.0	0.0
148	13.0	0.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	3.0	1.0
7107	1078.0	2080.0
7106	4099.0	8843.0
7109	1603.0	396.0
9768	90.0	385.0
7108	2322.0	4153.0
106480280	0.0	0.0
106480282	0.0	0.0
106480281	0.0	0.0
9784	7845.0	9042.0
9785	2704.0	2528.0
7120	0.0	0.0
644397	470.0	228.0
9782	309.0	91.0
7123	1894.0	669.0
9783	150.0	181.0
7122	9220.0	865.0
619351	0.0	2.0
7125	121.0	108.0
9788	446.0	189.0
9789	4961.0	2519.0
414208	33.0	15.0
7124	14.0	22.0
9786	755.0	640.0
7127	593.0	10046.0
7126	2769.0	5245.0
9787	3.0	76.0
221002	51.0	658.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	0.0	1.0
106479256	0.0	0.0
106480249	0.0	0.0
9780	4201.0	3207.0
150	242.0	247.0
106479255	0.0	0.0
9781	637.0	1617.0
106479254	0.0	0.0
151	59.0	43.0
152	65.0	179.0
106479253	6.0	1.0
644390	165.0	61.0
153	38.0	11.0
106479252	0.0	0.0
154	237.0	52.0
106480251	0.0	0.0
106479251	1.0	0.0
155	6.0	41.0
106479250	0.0	1.0
106480250	0.0	0.0
156	2574.0	4955.0
106480253	1.0	0.0
157	831.0	570.0
106480252	0.0	0.0
106480255	0.0	0.0
158	2413.0	3885.0
159	3142.0	4707.0
106480254	4.0	7.0
106480257	0.0	0.0
106480256	0.0	0.0
7118	21.0	138.0
7117	44.0	171.0
9779	4317.0	2659.0
414212	40.0	36.0
414213	2.0	3.0
7132	4867.0	17411.0
9796	172.0	2634.0
441818	2.0	1.0
7134	2678.0	73.0
9793	2448.0	3082.0
7133	634.0	7708.0
9794	2116.0	2850.0
7136	102.0	71.0
7135	3566.0	392.0
7138	5170.0	9.0
9797	1957.0	1774.0
619343	21.0	1.0
7137	2.0	6.0
9798	7750.0	7962.0
414217	0.0	0.0
106479249	0.0	0.0
619344	1.0	0.0
106480259	0.0	0.0
106479248	0.0	0.0
619349	3.0	3.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	3707.0	5636.0
106479245	0.0	0.0
9791	3496.0	3820.0
161	2922.0	3537.0
106479244	0.0	0.0
162	6137.0	6810.0
9792	1332.0	2741.0
106479243	0.0	1.0
163	13670.0	19086.0
7130	15.0	374.0
106479242	0.0	0.0
9790	2399.0	3245.0
164	5817.0	3651.0
106479241	1.0	1.0
165	4694.0	22563.0
106480262	0.0	0.0
106479240	0.0	0.0
166	37363.0	58873.0
106480261	1.0	0.0
167	0.0	0.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	14.0	3.0
106480266	0.0	0.0
106480265	1.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	71.0	17.0
7128	820.0	613.0
414224	19.0	6.0
106480260	0.0	0.0
7143	1.0	6.0
392392	0.0	0.0
7142	0.0	0.0
7145	21104.0	3597.0
441849	0.0	0.0
7146	3.0	20.0
392399	0.0	0.0
7148	1998.0	306.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	25.0	0.0
441843	59.0	0.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	0.0	0.0
106479278	0.0	0.0
172	587.0	467.0
106479277	0.0	0.0
173	0.0	0.0
106479276	0.0	0.0
106480229	0.0	1.0
174	2.0	1.0
7141	15.0	0.0
106479275	0.0	1.0
175	1476.0	1357.0
7140	273.0	11.0
106479274	0.0	0.0
176	41.0	144.0
106479273	0.0	0.0
177	2450.0	356.0
137290	0.0	0.0
106479272	0.0	0.0
178	2310.0	896.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	1.0
106480230	5.0	2.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	2.0	2.0
106480234	2.0	0.0
414236	8.0	621.0
7139	4.0	37.0
414235	5.0	1.0
414230	2.0	0.0
7153	47.0	610.0
149281	0.0	4.0
7156	950.0	624.0
7155	9578.0	9785.0
7158	3083.0	1417.0
7157	1594.0	2521.0
343495	2.0	0.0
162239	944.0	568.0
7159	3613.0	2528.0
106480237	0.0	0.0
106479269	1.0	1.0
106480236	0.0	0.0
181	0.0	11.0
106480239	0.0	0.0
106479268	0.0	0.0
182	3020.0	3547.0
106479267	0.0	0.0
106480238	0.0	0.0
183	188.0	654.0
7150	6982.0	8363.0
221017	1.0	0.0
106479266	0.0	0.0
106479265	1.0	1.0
185	652.0	15.0
106479264	0.0	0.0
186	0.0	0.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	895.0	1561.0
106479262	0.0	0.0
106480240	6.0	4.0
106479261	0.0	0.0
189	0.0	0.0
106479260	0.0	0.0
106480242	0.0	2.0
106480241	0.0	0.0
104797537	0.0	0.0
106480244	0.0	0.0
104797536	2.0	4.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	0.0	10.0
106480245	0.0	0.0
414245	38.0	24.0
414246	0.0	0.0
414241	5.0	2.0
7165	6250.0	9351.0
92344	654.0	457.0
100874120	4.0	1.0
7164	2464.0	8085.0
92345	793.0	410.0
7167	21301.0	32676.0
92342	283.0	484.0
729764	0.0	0.0
7166	19.0	13.0
7169	8073.0	5395.0
100874124	0.0	1.0
106479219	0.0	0.0
7168	7521.0	6746.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	0.0	2.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	3.0	0.0
106479216	0.0	0.0
100874121	0.0	0.0
190	0.0	1.0
106480204	2.0	4.0
106479215	0.0	0.0
191	9619.0	15621.0
106479214	0.0	0.0
729769	0.0	0.0
106480203	0.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	2.0	17.0
79370	7.0	23.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	43.0	22.0
106480208	1.0	0.0
92340	325.0	515.0
106479211	0.0	0.0
106479210	0.0	1.0
106480207	0.0	0.0
7163	6293.0	5615.0
196	2041.0	12173.0
197	0.0	2.0
7162	1575.0	4885.0
729767	0.0	0.0
106480209	0.0	0.0
284618	135.0	178.0
199	212.0	2002.0
646929	0.0	0.0
284615	37.0	20.0
106480211	0.0	0.0
284613	1206.0	763.0
106480210	0.0	0.0
284612	1095.0	233.0
106480213	0.0	0.0
284611	484.0	615.0
106480212	0.0	0.0
100874128	0.0	0.0
343477	25.0	1.0
100874127	0.0	0.0
730747	8.0	14.0
100874126	0.0	0.0
100874129	0.0	1.0
7175	6748.0	5826.0
7178	167028.0	354630.0
7177	40.0	389.0
106479209	0.0	1.0
646942	2.0	1.0
100874113	22.0	5.0
106479208	0.0	0.0
106479207	1.0	0.0
100874112	4.0	0.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	3.0	5.0
92335	362.0	365.0
106479205	0.0	0.0
100874110	12.0	1.0
221035	2568.0	4137.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	11672.0	16408.0
221037	3674.0	1465.0
106479202	0.0	0.0
106480217	0.0	0.0
80349	3776.0	3438.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	10959.0	3241.0
106479200	2.0	0.0
106480219	0.0	0.0
7171	6503.0	12009.0
106480218	5.0	0.0
79364	1963.0	939.0
7174	4049.0	1820.0
7173	433326.0	249.0
79363	693.0	676.0
729756	29.0	10.0
79366	1117.0	657.0
100996541	3.0	0.0
79365	3617.0	19364.0
79368	0.0	3.0
106480220	1.0	0.0
80352	43.0	489.0
106480222	0.0	0.0
79369	29.0	79.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	1.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	0.0
100874114	88.0	26.0
80351	5283.0	2948.0
80350	9.0	31.0
100874119	1.0	3.0
646936	0.0	0.0
100874118	2.0	4.0
7187	1562.0	850.0
7186	1724.0	1804.0
7189	1333.0	291.0
729786	0.0	0.0
7188	152.0	425.0
100874146	1.0	2.0
100874145	0.0	2.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	5.0	26.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	0.0
100996538	0.0	0.0
106479236	0.0	0.0
7181	1487.0	865.0
106479235	0.0	0.0
7180	1.0	0.0
100996539	118.0	8.0
106479234	0.0	0.0
106479233	1.0	0.0
7182	2608.0	1048.0
106479232	0.0	0.0
7185	522.0	860.0
106479231	0.0	0.0
7184	222904.0	57325.0
729789	5.0	6.0
106479230	6.0	0.0
221074	0.0	2.0
80380	120.0	364.0
100874147	0.0	0.0
80381	1393.0	7059.0
646960	1.0	1.0
100874131	8.0	0.0
100874130	0.0	0.0
92359	1288.0	2777.0
100874135	0.0	0.0
100874134	4.0	1.0
106479229	0.0	0.0
343450	107.0	222.0
646962	67.0	59.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	7.0	5.0
106479226	0.0	0.0
7190	74.0	10.0
106479225	0.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	0.0	1.0
221060	42.0	21.0
221061	1150.0	245.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	3.0	7.0
414201	0.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	3.0	35.0
414200	6.0	9.0
100874163	4.0	2.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	1.0
257044	149.0	67.0
729727	1.0	1.0
100874160	1.0	0.0
402220	1.0	0.0
100996511	237.0	194.0
729723	346.0	144.0
221092	3665.0	5916.0
284656	20.0	1346.0
402216	1.0	1.0
102725045	0.0	0.0
284654	0.0	1.0
100874169	1.0	1.0
221091	216.0	10.0
646982	21.0	1.0
100874153	0.0	0.0
646981	0.0	2.0
100874152	0.0	0.0
100286979	1.0	0.0
100874151	0.0	0.0
100874150	0.0	0.0
115908	273.0	3517.0
100874157	0.0	0.0
100874156	0.0	1.0
100874155	0.0	0.0
100874154	0.0	0.0
221079	1310.0	819.0
92370	421.0	588.0
100286971	0.0	0.0
221078	798.0	507.0
100996501	0.0	1.0
100996500	1.0	0.0
284649	51.0	3.0
729708	72.0	49.0
100874159	0.0	0.0
644315	49.0	287.0
100874158	18.0	0.0
646993	14.0	17.0
100874186	0.0	0.0
100874185	0.0	0.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	57.0	17.0
644333	0.0	0.0
100874187	1.0	0.0
729747	7.0	3.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	1272.0	1114.0
644325	0.0	0.0
343413	13.0	90.0
92399	1579.0	1859.0
100874175	0.0	0.0
100874174	1.0	0.0
100874173	0.0	0.0
100874172	0.0	2.0
100874179	0.0	0.0
100286954	0.0	0.0
100874178	1.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	2.0	2.0
103911	8.0	9.0
103910	23450.0	65436.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	1561.0	5197.0
79532	0.0	0.0
55568	3635.0	3015.0
55567	2.0	3.0
79534	0.0	0.0
79537	1.0	0.0
55565	212.0	171.0
651452	0.0	0.0
79538	0.0	0.0
158572	207.0	88.0
55571	2242.0	2191.0
171523	45.0	73.0
55573	14518.0	10135.0
55572	1200.0	1107.0
79521	1.0	0.0
55578	2194.0	2065.0
79523	0.0	0.0
55577	2972.0	4194.0
79526	0.0	0.0
55576	223.0	12.0
79525	0.0	0.0
79528	0.0	0.0
100037417	159.0	130.0
79529	0.0	0.0
92521	706.0	2513.0
374286	19.0	4.0
122592	1.0	2.0
55582	511.0	191.0
79550	0.0	0.0
55586	1738.0	48.0
55585	3963.0	5998.0
55584	7.0	17.0
55589	415.0	226.0
171559	2.0	2.0
55588	6639.0	6377.0
171558	1.0	9.0
374291	3861.0	5312.0
55593	5304.0	6962.0
205428	1144.0	610.0
55592	720.0	524.0
55591	6423.0	3244.0
79540	1.0	0.0
55596	1714.0	1289.0
79541	0.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	1035.0	939.0
171546	3125.0	6015.0
79547	0.0	0.0
92507	7.0	14.0
79549	1.0	0.0
158586	987.0	402.0
158584	476.0	1010.0
158521	0.0	3.0
134553	3977.0	3927.0
79571	1425.0	1209.0
79570	4.0	2.0
146540	762.0	691.0
79573	463.0	447.0
79572	11129.0	3574.0
79575	1284.0	1396.0
79574	0.0	0.0
79577	2807.0	1597.0
79576	1239.0	1769.0
158511	8.0	7.0
146542	1071.0	1504.0
79568	1016.0	939.0
79567	3367.0	2019.0
146547	74.0	172.0
92565	523.0	1798.0
79591	1609.0	1668.0
79590	3817.0	6489.0
146562	160.0	68.0
79595	1542.0	926.0
79594	2710.0	2308.0
146556	38438.0	1432.0
100302652	5.0	5.0
79596	502.0	403.0
79598	548.0	331.0
92552	0.0	0.0
92558	1798.0	959.0
79582	1777.0	1496.0
79581	2098.0	4002.0
79583	775.0	1160.0
79586	14639.0	7039.0
100302640	140.0	63.0
79585	369.0	963.0
79587	2034.0	4761.0
79589	3841.0	4390.0
340895	120.0	26.0
102723346	19.0	4.0
100289137	114.0	0.0
100289133	7.0	7.0
340888	0.0	0.0
100289131	0.0	0.0
100170229	56.0	21.0
339894	4.0	1.0
339896	1.0	1.0
339897	0.0	0.0
100302666	6.0	1.0
100289124	1.0	0.0
102723332	6.0	3.0
100652796	0.0	0.0
339881	1.0	0.0
339883	41.0	32.0
102723320	2.0	2.0
339879	30.0	130.0
55502	167.0	412.0
100302692	181.0	181.0
55501	1571.0	2249.0
100302691	1.0	0.0
55500	3347.0	2819.0
55506	1181.0	1574.0
55505	2776.0	6511.0
55504	543.0	352.0
55503	107.0	10.0
55509	26.0	308.0
55508	820.0	423.0
55507	25.0	20.0
9810	4491.0	2225.0
9811	2182.0	942.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	0.0
100289102	0.0	0.0
55512	101.0	84.0
55511	0.0	0.0
55510	103.0	13.0
9804	15965.0	23829.0
55515	1.0	4.0
9801	1911.0	1335.0
9802	22664.0	19623.0
9807	2923.0	2470.0
9808	0.0	0.0
9805	2175.0	5433.0
9806	1712.0	41776.0
9821	3402.0	2361.0
9820	3116.0	4491.0
55520	1078.0	526.0
55521	37.0	36.0
9814	1078.0	2228.0
9815	1103.0	629.0
55527	237.0	92.0
9812	3438.0	4997.0
55526	2143.0	922.0
9813	8244.0	7204.0
9818	2871.0	1650.0
9819	2158.0	1196.0
9816	652.0	325.0
9817	4726.0	7156.0
55529	407.0	357.0
9832	0.0	16.0
9833	3.0	99.0
9830	193.0	1752.0
9831	1256.0	1035.0
339855	352.0	13.0
55531	10.0	11.0
339845	0.0	1.0
55530	0.0	0.0
202	670.0	1053.0
203	739.0	4641.0
55534	785.0	542.0
204	8044.0	7985.0
171568	3481.0	3043.0
205	337.0	806.0
55532	1.0	0.0
9825	2085.0	756.0
55539	0.0	0.0
206	2.0	6.0
9826	2800.0	1446.0
207	5873.0	6799.0
208	24411.0	8566.0
9823	6776.0	5397.0
55536	718.0	942.0
9824	138.0	200.0
9829	271.0	101.0
100652759	0.0	0.0
9827	3823.0	2015.0
9828	5199.0	3193.0
171560	0.0	3.0
9840	30.0	57.0
9843	477.0	760.0
9844	8269.0	598.0
9841	741.0	524.0
9842	1483.0	2840.0
100652781	2.0	0.0
339843	2.0	0.0
339834	83.0	11.0
210	5341.0	3281.0
211	4250.0	2502.0
55540	178.0	180.0
212	8.0	0.0
213	39.0	21.0
79513	0.0	0.0
214	6337.0	11872.0
55545	1.0	1.0
79512	0.0	0.0
215	650.0	565.0
55544	833.0	922.0
79515	0.0	0.0
216	25818.0	490.0
79514	0.0	0.0
217	8646.0	3693.0
9836	1140.0	693.0
9837	54.0	115.0
218	74.0	7.0
219	2110.0	766.0
9834	5.0	6.0
79518	0.0	0.0
254428	6155.0	2831.0
254427	702.0	914.0
9839	764.0	723.0
9851	1467.0	757.0
9854	607.0	1174.0
9855	923.0	530.0
9852	4747.0	2586.0
9853	2770.0	1034.0
352905	0.0	0.0
100652770	9.0	20.0
55553	509.0	162.0
220	141.0	638.0
221	290.0	6457.0
55552	247.0	192.0
222	0.0	136.0
223	16923.0	6719.0
171586	1377.0	2491.0
340811	2.0	0.0
224	11900.0	6119.0
100652772	881.0	1351.0
55556	4239.0	3223.0
225	14.0	13.0
79501	0.0	0.0
339829	185.0	24.0
226	61244.0	104271.0
79504	0.0	0.0
55554	72.0	0.0
9847	3004.0	1529.0
228	4.0	2.0
229	8.0	1.0
9848	242.0	67.0
55559	135.0	148.0
79508	0.0	0.0
9846	491.0	971.0
55558	1511.0	3971.0
352909	122.0	73.0
254439	0.0	63.0
9849	1937.0	564.0
9861	3563.0	4486.0
9862	3188.0	4777.0
7200	1.0	3.0
9860	1333.0	797.0
9865	289.0	674.0
9866	1280.0	519.0
7201	0.0	0.0
7204	1958.0	2152.0
9863	1416.0	719.0
7203	9819.0	18064.0
101927477	0.0	0.0
339942	174.0	188.0
230	169.0	130.0
231	3251.0	7513.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	3.0	1.0
236	2.0	0.0
238	23.0	183.0
239	49.0	38.0
9858	2370.0	1917.0
9859	3083.0	629.0
100289092	5.0	18.0
9856	5.0	18.0
9857	2382.0	2044.0
100652846	2.0	4.0
9873	1618.0	1606.0
9870	3571.0	2479.0
9871	5449.0	2493.0
9877	6991.0	4201.0
9874	3334.0	3161.0
101927487	0.0	0.0
9875	1542.0	1563.0
101927489	3.0	15.0
240	150.0	22391.0
241	205.0	1733.0
242	2.0	2.0
100652831	3.0	4.0
243	0.0	0.0
100289087	0.0	0.0
245	111.0	176.0
246	0.0	2.0
339926	0.0	0.0
247	189.0	3003.0
248	0.0	0.0
249	241.0	527.0
339929	153.0	46.0
9869	1818.0	1463.0
7205	6317.0	12895.0
9867	13775.0	10323.0
9868	4662.0	4590.0
7220	540.0	323.0
9883	1722.0	1243.0
9884	64.0	77.0
7222	10.0	6.0
9881	1524.0	671.0
9882	6287.0	466.0
7221	15.0	8.0
7224	2.0	0.0
9887	4342.0	5010.0
7223	24.0	34.0
9885	3627.0	3093.0
7226	51.0	260.0
101927498	12.0	2.0
9886	355.0	187.0
7225	887.0	117.0
250	0.0	0.0
9880	520.0	230.0
251	2.0	1.0
340900	0.0	0.0
100652865	22.0	14.0
257	0.0	0.0
258	1.0	0.0
259	136.0	2.0
7216	948.0	237.0
9878	4773.0	4957.0
9879	3354.0	3163.0
9894	1844.0	2392.0
9895	1905.0	1963.0
9892	35.0	0.0
9898	7023.0	6610.0
9899	63.0	8.0
9896	1228.0	1467.0
9897	3147.0	2389.0
100422407	1.0	0.0
9890	73.0	102.0
9891	423.0	379.0
262	6017.0	4444.0
263	0.0	0.0
100652853	355.0	289.0
265	2.0	0.0
266	21.0	1.0
267	4566.0	8814.0
100652856	0.0	0.0
268	35.0	72.0
269	4.0	5.0
339906	3.0	3.0
7227	801.0	522.0
9889	887.0	671.0
100652857	16.0	4.0
100422411	1.0	1.0
7248	2046.0	1269.0
7247	4146.0	6422.0
101927433	0.0	0.0
270	103.0	4.0
271	1589.0	1920.0
100289059	1.0	1.0
272	858.0	589.0
273	31.0	46.0
274	4675.0	2882.0
275	351.0	457.0
276	0.0	1.0
277	1.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	0.0	1.0
100289051	1.0	0.0
7253	37786.0	10136.0
7252	1.0	0.0
7257	2524.0	2803.0
7259	8898.0	7996.0
7258	0.0	0.0
280	495.0	850.0
281	0.0	0.0
101927449	0.0	1.0
283	204.0	1139.0
7251	4428.0	6995.0
284	405.0	69.0
285	661.0	496.0
286	182.0	38.0
287	1731.0	161.0
288	5651.0	403.0
102723378	0.0	0.0
7249	6111.0	4363.0
7264	2672.0	7039.0
7263	1020.0	3911.0
7266	3685.0	8880.0
7265	2766.0	5976.0
7268	167.0	143.0
7267	13687.0	11991.0
100422437	0.0	0.0
290	261.0	765.0
101927455	0.0	0.0
291	5932.0	5239.0
292	10797.0	11939.0
101927457	1.0	0.0
7260	4046.0	1809.0
293	48003.0	59169.0
352852	8.0	0.0
101927459	0.0	0.0
7262	253.0	6393.0
100289034	4.0	4.0
100652824	6.0	1.0
100422431	0.0	0.0
7275	4976.0	288.0
7274	0.0	0.0
7277	778.0	4621.0
100422445	0.0	0.0
7276	2.0	1.0
7278	0.0	0.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	1408.0	979.0
100289027	0.0	0.0
7273	3535.0	302.0
7272	15.0	59.0
102723356	8.0	10.0
7286	481.0	664.0
376844	0.0	0.0
100529257	28.0	40.0
7288	7.0	3.0
7287	12.0	4.0
7289	1298.0	1194.0
134510	1546.0	3341.0
79490	0.0	0.0
7280	519.0	241.0
79492	0.0	0.0
79491	0.0	0.0
100529251	9.0	32.0
79494	0.0	0.0
7284	10013.0	14785.0
7283	1153.0	2232.0
79498	0.0	0.0
122525	470.0	331.0
79499	0.0	0.0
100422450	0.0	0.0
100422452	0.0	0.0
7297	2934.0	3844.0
7296	3846.0	2201.0
7299	0.0	0.0
134526	0.0	1.0
7298	167.0	523.0
100422469	0.0	0.0
7291	57.0	536.0
100529261	2.0	2.0
7290	6858.0	2174.0
100529262	1.0	0.0
7293	74.0	347.0
79483	0.0	0.0
7292	48.0	210.0
100529264	0.0	2.0
79482	0.0	0.0
7295	5241.0	12705.0
352887	2.0	9.0
7294	38.0	45.0
79488	0.0	0.0
388818	0.0	0.0
100292680	3.0	30.0
388815	629.0	214.0
158506	0.0	0.0
100529239	1.0	1.0
92483	1.0	1.0
352896	10.0	3.0
92482	1079.0	790.0
122509	604.0	703.0
388849	30.0	34.0
134548	204.0	243.0
101927423	16.0	36.0
101927422	0.0	0.0
100529240	0.0	0.0
134549	695.0	1320.0
100529241	3.0	4.0
388830	1.0	0.0
408050	146.0	68.0
100422486	19.0	0.0
100529215	29.0	22.0
100529211	27.0	38.0
100422496	0.0	0.0
122553	1829.0	1661.0
100133307	0.0	0.0
100133308	0.0	0.0
100133309	2.0	6.0
100133310	0.0	0.0
100133311	2.0	1.0
388886	3302.0	1369.0
100133314	0.0	0.0
134505	1.0	16.0
100133321	0.0	1.0
100529209	26.0	53.0
65003	1877.0	3642.0
65005	2027.0	4634.0
65008	1135.0	1572.0
171419	0.0	0.0
65009	458.0	401.0
55681	2072.0	1795.0
55680	1155.0	779.0
79650	2237.0	3893.0
79652	1738.0	884.0
79651	752.0	1607.0
146456	32.0	21.0
55684	4777.0	8754.0
55683	3452.0	2404.0
79654	2167.0	3072.0
79656	473.0	383.0
55689	2114.0	1677.0
171416	0.0	0.0
79658	1205.0	1085.0
55687	1086.0	1647.0
79657	1477.0	1644.0
55686	197.0	635.0
374395	2884.0	5113.0
79659	1739.0	493.0
374393	13.0	307.0
65010	259.0	553.0
374378	4849.0	1290.0
65012	9.0	9.0
92610	1445.0	649.0
122481	192.0	19.0
65018	3483.0	2336.0
55692	2459.0	2939.0
55691	964.0	240.0
55690	6695.0	8089.0
79641	943.0	1472.0
55696	2613.0	5344.0
55695	1141.0	3605.0
79640	1462.0	1231.0
79643	1665.0	2764.0
79642	67.0	284.0
55693	85.0	47.0
79645	3.0	5.0
55699	5046.0	6185.0
79644	738.0	1055.0
55698	325.0	34.0
79647	5751.0	2550.0
55697	3129.0	5344.0
79646	3299.0	2349.0
79649	1616.0	664.0
374383	133.0	13.0
79648	1266.0	814.0
92609	3652.0	5186.0
134490	0.0	0.0
134492	1710.0	3262.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	29.0	25.0
146481	0.0	0.0
79670	1274.0	1002.0
79672	2539.0	4295.0
79671	1345.0	1406.0
79674	225.0	73.0
79673	862.0	661.0
79676	138.0	90.0
79675	1375.0	427.0
79677	921.0	918.0
79679	13.0	11863.0
158471	281.0	122.0
349391	0.0	0.0
79661	626.0	730.0
79660	1747.0	1399.0
79663	694.0	570.0
171424	0.0	1.0
171423	505.0	213.0
79665	3255.0	2777.0
171422	0.0	0.0
79664	2367.0	1591.0
171421	0.0	0.0
79667	357.0	262.0
79666	827.0	636.0
171427	14.0	22.0
79669	2054.0	898.0
171425	930.0	559.0
79668	3869.0	2131.0
171420	0.0	0.0
158401	5.0	1.0
92667	1051.0	752.0
158405	439.0	242.0
349386	0.0	0.0
79690	52.0	441.0
79692	383.0	248.0
79691	1356.0	671.0
79694	932.0	614.0
79693	895.0	900.0
79696	933.0	421.0
100302751	3.0	0.0
79695	1275.0	3666.0
79698	1683.0	1.0
205564	1202.0	1337.0
79697	845.0	569.0
79699	2863.0	2194.0
92659	197.0	761.0
65055	190.0	15.0
65057	922.0	1810.0
65056	5864.0	7288.0
65059	811.0	180.0
349372	0.0	0.0
100302743	2.0	0.0
79680	1377.0	1535.0
79683	760.0	245.0
100302742	0.0	1.0
79682	96.0	374.0
100302741	0.0	0.0
79685	2514.0	2437.0
79684	1157.0	530.0
100216001	1.0	1.0
79689	2379.0	13949.0
146429	13.0	13203.0
65065	704.0	217.0
92689	2310.0	3442.0
90025	330.0	268.0
158427	877.0	145.0
408263	1.0	0.0
92682	75.0	166.0
146434	486.0	297.0
146433	425.0	515.0
146439	599.0	2508.0
90019	0.0	26.0
65062	857.0	1286.0
158431	399.0	103.0
65061	11.0	17.0
90011	5.0	2.0
92675	1992.0	4078.0
65078	288.0	1052.0
134466	425.0	175.0
90007	7137.0	8751.0
65072	33.0	31.0
100289019	317.0	425.0
100289017	0.0	0.0
100133172	22.0	7.0
55601	527.0	1800.0
55600	81.0	25.0
55605	949.0	950.0
55604	1058.0	1104.0
55603	5128.0	1481.0
55602	1793.0	1236.0
55609	245.0	122.0
55608	2829.0	3923.0
55607	1227.0	1923.0
254528	4.0	0.0
349334	0.0	0.0
9910	1200.0	2422.0
100133180	5.0	2.0
641924	1.0	1.0
9908	8693.0	6871.0
9909	1952.0	1658.0
55612	342.0	40.0
55611	5520.0	8740.0
55610	1473.0	1287.0
254531	583.0	2460.0
9902	912.0	24072.0
55616	3235.0	2070.0
171482	0.0	0.0
9903	2809.0	3951.0
55615	389.0	794.0
55614	1352.0	606.0
9900	285.0	258.0
55613	38.0	51.0
340990	1.0	0.0
9901	772.0	2020.0
