id	a77ce22e-2de2-40d0-a02d-2da4135a891a	2703db89-10c9-4e4e-b5de-1dd8d98868a6
28903	0.0	0.0
28904	6.0	1.0
28901	0.0	1.0
28902	0.0	0.0
51250	1309.0	983.0
51252	2.0	2.0
51251	1773.0	2225.0
89849	1456.0	681.0
89848	911.0	536.0
51253	1713.0	3453.0
89846	1032.0	355.0
51256	400.0	436.0
89845	1582.0	1082.0
51255	4659.0	2625.0
51258	3302.0	5513.0
5544	0.0	0.0
51257	4845.0	3888.0
5545	0.0	0.0
5546	2638.0	2559.0
5547	4021.0	14345.0
51259	822.0	941.0
90826	1329.0	1091.0
5549	7763.0	147.0
286140	215.0	117.0
90827	0.0	0.0
286144	1962.0	1928.0
5562	3096.0	3642.0
286148	2098.0	2594.0
5563	735.0	936.0
90861	3711.0	3869.0
5564	1754.0	3429.0
90864	105.0	67.0
5565	597.0	824.0
51260	1094.0	1139.0
51263	995.0	1794.0
100287296	0.0	0.0
51265	115.0	107.0
51264	3700.0	3036.0
51267	318.0	103.0
51266	1.0	3.0
5555	5.0	4.0
51268	49.0	18.0
89876	871.0	756.0
5557	128.0	400.0
5558	317.0	302.0
89874	46.0	62.0
90859	16.0	11.0
89872	3.0	0.0
286151	33.0	8.0
89870	0.0	1.0
5570	143.0	83.0
5571	2354.0	5298.0
5573	9394.0	21492.0
90850	854.0	2018.0
5574	0.0	2.0
90853	26.0	10.0
5575	1092.0	732.0
5576	1962.0	5865.0
51270	0.0	1.0
100192378	3.0	0.0
51272	4645.0	7338.0
51271	2141.0	3330.0
51274	3491.0	5422.0
100287284	2.0	6.0
51276	522.0	416.0
89869	0.0	0.0
51275	761.0	985.0
51278	1374.0	1413.0
51277	437.0	475.0
5566	6976.0	7633.0
89866	15.0	11.0
51279	1770.0	720.0
5567	2306.0	3285.0
90843	2757.0	4414.0
5568	0.0	2.0
5569	3803.0	6097.0
89891	7881.0	4428.0
5580	6948.0	7413.0
89890	894.0	881.0
5581	811.0	1063.0
5582	0.0	0.0
5583	1464.0	2756.0
5584	2993.0	3137.0
5585	7027.0	19445.0
5586	2443.0	2798.0
5587	522.0	1260.0
100287279	0.0	0.0
51281	602.0	664.0
51280	1781.0	13740.0
51283	2622.0	3701.0
100287272	0.0	0.0
51282	3539.0	4422.0
51285	579.0	180.0
51284	67.0	106.0
51287	2494.0	3779.0
119722	1.0	2.0
51286	15.0	57.0
51289	0.0	0.0
100287270	0.0	0.0
5577	549.0	1510.0
5578	687.0	4328.0
5579	216.0	77.0
89894	600.0	1795.0
5591	2036.0	9791.0
5592	1370.0	933.0
90871	1524.0	3115.0
5593	95.0	3.0
5594	5122.0	9506.0
347598	0.0	0.0
5595	4250.0	3838.0
5596	424.0	4636.0
5597	922.0	2602.0
90874	517.0	884.0
5598	1215.0	1288.0
51290	1691.0	2486.0
51292	4910.0	5332.0
5590	1438.0	1781.0
51291	1001.0	1658.0
100287266	0.0	2.0
51294	1263.0	1461.0
100287261	0.0	0.0
51293	2627.0	9323.0
51296	1195.0	279.0
51295	2807.0	5004.0
51298	5.0	0.0
51297	0.0	0.0
51299	622.0	157.0
119710	2590.0	3531.0
5588	1755.0	3263.0
5589	21149.0	25618.0
90865	1537.0	519.0
89887	268.0	657.0
89886	0.0	0.0
89885	37.0	21.0
89884	60.0	71.0
89883	1.0	0.0
89882	0.0	0.0
286101	864.0	3435.0
286102	0.0	0.0
286103	28.0	17.0
347584	0.0	0.0
5599	2004.0	3502.0
347687	4.0	3.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	0.0
53822	25.0	2.0
53820	30.0	11.0
53826	4822.0	12685.0
53827	3799.0	865.0
345016	0.0	0.0
347673	2.0	1.0
53828	20.0	1.0
53829	257.0	159.0
347675	0.0	0.0
28866	0.0	0.0
100507173	27.0	24.0
26205	2457.0	3042.0
132625	0.0	4.0
28864	0.0	0.0
100507171	126.0	203.0
28865	4.0	0.0
26207	891.0	2489.0
100507178	46.0	18.0
26206	341.0	297.0
28869	0.0	0.0
100131493	0.0	2.0
28862	5.0	3.0
28863	0.0	0.0
28861	0.0	0.0
53833	43.0	7.0
53834	4082.0	10492.0
53831	16.0	10.0
53832	62.0	891.0
53838	1451.0	1194.0
53836	0.0	0.0
144608	187.0	104.0
28833	0.0	0.0
28834	16.0	0.0
28831	0.0	0.0
100750245	0.0	0.0
28832	3.0	0.0
100750246	0.0	4.0
100750247	16.0	5.0
100131481	0.0	0.0
53840	5.0	8.0
53841	5.0	3.0
28830	0.0	0.0
53842	0.0	0.0
100131478	0.0	7.0
28847	2.0	0.0
102060282	19.0	11.0
28819	0.0	1.0
28817	45.0	0.0
28818	0.0	0.0
100131469	0.0	0.0
28811	0.0	0.0
28812	0.0	0.0
28810	0.0	0.0
28815	134.0	0.0
28816	91.0	0.0
28813	68.0	0.0
100507143	0.0	0.0
28814	5.0	0.0
51201	3270.0	8561.0
119687	2.0	0.0
51200	0.0	0.0
51203	77.0	38.0
51202	197.0	76.0
51205	1513.0	1436.0
51204	869.0	1410.0
51207	2.0	4.0
51206	52.0	13.0
119682	0.0	0.0
51209	141.0	475.0
51208	12.0	2.0
28828	0.0	0.0
100507135	47.0	31.0
28829	0.0	0.0
100131457	4.0	2.0
28822	130.0	1.0
28823	74.0	3.0
28820	101.0	3.0
100131454	38.0	33.0
28821	7.0	0.0
28826	0.0	0.0
28827	0.0	0.0
100131451	0.0	0.0
28824	1.0	0.0
28825	83.0	1.0
119678	0.0	0.0
119679	0.0	0.0
89801	531.0	960.0
51214	2.0	0.0
51213	0.0	0.0
51218	2064.0	2522.0
286183	0.0	0.0
286184	0.0	0.0
286186	0.0	0.0
286187	50.0	36.0
286189	0.0	17.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	1.0
100131440	0.0	0.0
89839	72.0	39.0
89838	5.0	1.0
89837	4.0	12.0
100507170	0.0	0.0
51222	1548.0	4074.0
51225	808.0	425.0
286190	15.0	10.0
89832	59.0	77.0
51224	8.0	1.0
51227	1208.0	1471.0
51226	2004.0	2180.0
51228	5538.0	6199.0
347613	0.0	1.0
28808	0.0	0.0
28809	16.0	0.0
28806	0.0	0.0
100131439	0.0	3.0
28807	0.0	0.0
100507157	0.0	3.0
100131434	236.0	213.0
28800	1.0	0.0
28801	0.0	0.0
28804	0.0	0.0
28805	0.0	0.0
28802	0.0	0.0
28803	18.0	2.0
51230	1559.0	4597.0
90809	1673.0	2861.0
51232	4805.0	8212.0
51231	1131.0	3003.0
51234	4761.0	3768.0
51233	12.0	8.0
89822	439.0	49.0
51236	2287.0	1398.0
51237	75.0	6.0
51239	755.0	366.0
90806	1430.0	1281.0
100507102	3.0	4.0
129049	493.0	477.0
154007	793.0	684.0
26279	198.0	2.0
203859	500.0	3423.0
26272	631.0	860.0
26271	205.0	384.0
26273	2400.0	4000.0
26276	826.0	972.0
26275	1472.0	1987.0
26278	489.0	827.0
26277	1418.0	3574.0
26270	1215.0	1273.0
26285	0.0	0.0
26284	2049.0	3604.0
26287	7.0	15.0
26286	2744.0	4775.0
26289	54.0	12.0
26281	21.0	7.0
26280	3.0	94.0
100507127	0.0	1.0
100507125	2.0	1.0
129025	0.0	4.0
26258	3037.0	3496.0
26257	86.0	128.0
26259	884.0	2815.0
26251	2.0	1.0
168667	30.0	39.0
26254	0.0	0.0
26253	151.0	23.0
26256	29.0	38.0
144699	356.0	2334.0
26255	3.0	1.0
100507114	0.0	0.0
100507113	24.0	11.0
100507118	11.0	3.0
100507117	8.0	2.0
26269	1582.0	1523.0
26268	2043.0	2887.0
201229	1962.0	1761.0
26261	66.0	32.0
119696	0.0	1.0
26260	2546.0	3689.0
26263	991.0	1756.0
119694	0.0	0.0
26262	1120.0	2712.0
201232	334.0	805.0
119695	0.0	0.0
26267	568.0	1397.0
26266	211.0	125.0
119692	0.0	0.0
130074	3660.0	7755.0
129080	696.0	278.0
28899	0.0	0.0
26235	1621.0	4004.0
26238	63.0	34.0
28897	0.0	0.0
28898	0.0	0.0
100750225	33.0	28.0
26239	0.0	0.0
28891	2.0	0.0
28892	0.0	0.0
26230	756.0	574.0
201243	0.0	0.0
28890	0.0	0.0
26232	1064.0	1078.0
28895	0.0	0.0
26231	814.0	423.0
28896	0.0	0.0
26234	8057.0	8545.0
28893	2.0	0.0
26233	1054.0	258.0
28894	0.0	0.0
144638	5.0	10.0
132660	1085.0	1452.0
26247	2.0	4.0
26246	2.0	1.0
26249	2814.0	14627.0
26248	0.0	0.0
100510707	0.0	0.0
201255	1282.0	1226.0
26240	585.0	1449.0
201254	1642.0	1276.0
26242	0.0	0.0
26245	0.0	0.0
252839	7654.0	3950.0
132671	178.0	1806.0
130013	1.0	9.0
28877	1.0	1.0
28878	11.0	0.0
28875	13.0	0.0
28876	5.0	0.0
201259	1.0	1.0
28879	0.0	0.0
26219	0.0	0.0
492311	1308.0	2909.0
168620	1.0	30.0
28870	0.0	0.0
201266	3043.0	9241.0
28873	0.0	0.0
28874	39.0	0.0
26212	12.0	0.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	751.0	1492.0
26225	2550.0	8289.0
28888	1.0	0.0
26224	4930.0	4520.0
28889	0.0	0.0
26227	5327.0	24073.0
28886	0.0	0.0
26226	56.0	13.0
28887	0.0	0.0
26229	2394.0	3287.0
26228	6.0	2.0
28880	0.0	0.0
28881	0.0	0.0
28884	0.0	0.0
26220	57.0	321.0
28885	7.0	0.0
26223	0.0	13.0
28882	0.0	0.0
28883	1.0	0.0
492307	0.0	0.0
492303	59.0	56.0
105369550	2.0	4.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	1.0	1.0
5607	583.0	1512.0
5608	223.0	137.0
5609	2681.0	2318.0
5600	509.0	233.0
5601	2356.0	8072.0
5602	1297.0	2079.0
5603	2268.0	4303.0
5604	1507.0	2828.0
5605	6467.0	11713.0
5606	2070.0	2094.0
5620	0.0	0.0
5618	6.0	22.0
5619	0.0	0.0
5610	2278.0	3093.0
5611	4582.0	7561.0
5612	1609.0	3164.0
5613	2911.0	8059.0
5616	24.0	11.0
5617	0.0	0.0
105370578	0.0	0.0
5630	20.0	14.0
5631	1769.0	6854.0
166379	678.0	889.0
166378	337.0	456.0
5629	2344.0	172.0
100133941	57825.0	97317.0
5621	6085.0	13488.0
5623	295.0	434.0
5624	28.0	27.0
5625	229.0	371.0
5626	1.0	0.0
5627	1684.0	590.0
5628	0.0	0.0
5641	12735.0	16569.0
5634	1543.0	3139.0
5635	3472.0	6943.0
100133957	14.0	61.0
5636	1356.0	2513.0
5638	740.0	2927.0
5639	1013.0	1265.0
5650	12.0	7.0
5651	0.0	1.0
5652	6468.0	2362.0
5653	0.0	1.0
5644	0.0	30.0
5645	9.0	3.0
5646	12.0	7.0
5648	500.0	217.0
5649	1075.0	121.0
100131309	0.0	0.0
5660	40849.0	162078.0
5662	130.0	152.0
5663	4159.0	5067.0
5664	894.0	1580.0
3002	297.0	37.0
347281	0.0	0.0
100131302	0.0	0.0
3001	984.0	33.0
3000	85.0	115.0
51360	360.0	3082.0
51362	620.0	1451.0
51361	1440.0	2294.0
51364	154.0	178.0
100287191	0.0	3.0
51363	2931.0	5056.0
51366	2657.0	4655.0
89978	800.0	1038.0
100287193	0.0	2.0
51365	459.0	42.0
51368	7229.0	5191.0
5654	5312.0	7853.0
5655	12.0	22.0
51367	1535.0	1328.0
90956	1029.0	4859.0
5657	5.0	40.0
90957	1241.0	1386.0
89970	1803.0	1621.0
5670	0.0	0.0
5671	0.0	2.0
5672	1.0	0.0
347273	36.0	108.0
5673	2.0	5.0
90952	9188.0	17053.0
5675	0.0	0.0
347275	0.0	0.0
3013	6.0	1.0
3012	79.0	26.0
3010	1.0	0.0
51371	4821.0	2774.0
3009	0.0	0.0
100287183	0.0	0.0
3008	10.0	2.0
51373	564.0	912.0
3007	1.0	0.0
51372	6534.0	3346.0
51375	446.0	1025.0
3006	5646.0	260.0
51374	9245.0	7222.0
3005	7066.0	4391.0
51377	1121.0	1551.0
3004	347.0	12.0
3003	647.0	8.0
51379	908.0	743.0
51378	86.0	219.0
5669	0.0	2.0
5680	0.0	0.0
5681	1653.0	2898.0
5682	2845.0	3098.0
5683	875.0	897.0
5684	4976.0	2593.0
5685	4042.0	2717.0
347265	76.0	71.0
5686	2648.0	3217.0
3024	1.0	0.0
3021	30580.0	18395.0
3020	1515.0	606.0
100287177	1.0	0.0
51380	1731.0	652.0
100287178	0.0	0.0
51382	4903.0	7184.0
100287173	0.0	0.0
51384	16.0	1117.0
3018	0.0	0.0
51386	3810.0	15693.0
3017	1159.0	197.0
51385	1392.0	5437.0
51388	902.0	1261.0
3015	3086.0	5224.0
100287171	696.0	347.0
3014	985.0	1025.0
5676	2.0	0.0
51389	3444.0	3053.0
5678	0.0	1.0
5690	3724.0	3897.0
5691	9012.0	5517.0
5692	13469.0	8185.0
5693	3093.0	4633.0
347252	107.0	1470.0
5694	5344.0	5523.0
5695	5736.0	4557.0
5696	5759.0	937.0
5697	81.0	10.0
3035	4189.0	4678.0
3034	10.0	7.0
3033	2033.0	5935.0
3032	5055.0	13190.0
3031	16.0	1.0
3030	7373.0	14711.0
51390	3927.0	3513.0
51393	755.0	201.0
3029	2582.0	4070.0
3028	5820.0	5372.0
51397	1190.0	2105.0
3026	3.0	6.0
51399	1974.0	3380.0
51398	7109.0	6448.0
5687	606.0	845.0
5688	4104.0	11377.0
5689	10293.0	5002.0
129401	557.0	347.0
347240	176.0	478.0
129402	0.0	0.0
3046	3.0	0.0
3045	13.0	0.0
3044	0.0	0.0
3043	19932.0	1744.0
3042	4.0	0.0
3040	10479.0	397.0
374900	623.0	960.0
3039	124.0	8.0
3038	616.0	2414.0
3037	101.0	8.0
374907	158.0	51.0
3036	10.0	2.0
5698	3056.0	258.0
5699	2763.0	443.0
90990	804.0	783.0
90993	716.0	3849.0
3055	446.0	211.0
3054	2512.0	6274.0
3053	61.0	15.0
100287144	1.0	0.0
3052	753.0	2972.0
3051	0.0	0.0
3050	0.0	0.0
100287140	0.0	0.0
3049	3.0	0.0
3048	34.0	0.0
3047	8.0	0.0
90987	2191.0	1411.0
3060	0.0	0.0
374920	916.0	1044.0
3068	8074.0	6703.0
3067	0.0	0.0
374928	302.0	252.0
3066	3012.0	4474.0
3065	8267.0	8874.0
3064	4424.0	6055.0
3062	0.0	0.0
3061	5.0	75.0
3059	2176.0	639.0
3071	940.0	392.0
3070	173.0	310.0
3078	1.0	0.0
3077	801.0	919.0
100287128	0.0	0.0
3075	6629.0	268.0
3074	4456.0	15418.0
3073	8667.0	8526.0
374918	0.0	0.0
3069	20404.0	32582.0
3082	468.0	141.0
3081	2410.0	1183.0
3080	0.0	0.0
53938	919.0	773.0
28976	1768.0	2652.0
28977	2142.0	3242.0
28974	9520.0	6768.0
100131388	0.0	2.0
3087	8136.0	6016.0
28978	808.0	792.0
3084	573.0	789.0
3083	3.0	1.0
28972	3777.0	6310.0
53940	0.0	0.0
28973	4840.0	4602.0
28970	1566.0	2017.0
28971	2398.0	1110.0
53944	845.0	1513.0
53942	207.0	375.0
53947	1074.0	388.0
3093	2863.0	3507.0
3092	2066.0	4449.0
3091	4935.0	7315.0
3090	1020.0	336.0
28987	2252.0	3526.0
28988	6423.0	9341.0
132989	296.0	563.0
100131378	7.0	0.0
3099	1015.0	10004.0
28985	1115.0	2677.0
3098	7542.0	18732.0
28986	1168.0	2399.0
3097	1697.0	3391.0
100507299	47.0	43.0
3096	604.0	1139.0
100131374	0.0	0.0
28989	552.0	945.0
100507297	560.0	414.0
3094	5988.0	18543.0
337986	0.0	0.0
100131370	0.0	1.0
28983	6.0	1.0
28984	5507.0	3427.0
28981	964.0	1566.0
374819	1281.0	441.0
26322	0.0	0.0
28982	404.0	603.0
129303	1124.0	1224.0
100131369	68.0	134.0
28954	320.0	75.0
28955	348.0	440.0
28952	904.0	2385.0
100131366	16.0	2.0
65944	5.0	2.0
337979	0.0	0.0
28958	3327.0	3070.0
337978	0.0	0.0
28959	935.0	86.0
337977	0.0	0.0
28956	3080.0	1877.0
337976	0.0	0.0
28957	640.0	645.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	1825.0	1138.0
337980	0.0	0.0
51300	2322.0	3474.0
51302	696.0	125.0
89910	2829.0	6365.0
51301	67.0	19.0
51304	3123.0	4772.0
51303	1709.0	404.0
51306	1405.0	2500.0
51305	0.0	10.0
51308	121.0	101.0
51307	2057.0	2386.0
51309	1606.0	3263.0
130340	579.0	1190.0
100131358	0.0	5.0
28965	212.0	10.0
28966	871.0	2442.0
26301	638.0	893.0
337969	0.0	0.0
28964	5314.0	10029.0
337968	0.0	1.0
28969	2822.0	5177.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	209.0	91.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	505.0	226.0
337973	0.0	0.0
337972	0.0	0.0
360200	33.0	20.0
337971	0.0	0.0
337970	0.0	0.0
28962	1359.0	1935.0
51311	42.0	28.0
51310	3668.0	2897.0
28960	969.0	1091.0
51313	1769.0	1683.0
51312	4389.0	1486.0
51315	2514.0	2470.0
51314	29.0	8.0
51317	2905.0	2808.0
360205	0.0	0.0
51316	147.0	73.0
51319	1077.0	1349.0
360203	0.0	1.0
51318	1442.0	2258.0
374864	110.0	25.0
28938	38.0	0.0
100507267	0.0	0.0
28939	0.0	0.0
374860	11.0	37.0
28932	0.0	0.0
337959	0.0	0.0
100507261	2.0	1.0
28933	0.0	0.0
28930	2.0	0.0
28931	0.0	0.0
374868	1158.0	1616.0
100507266	121.0	166.0
28936	0.0	0.0
28937	28.0	0.0
28934	0.0	0.0
28935	6.0	0.0
337963	0.0	0.0
337960	0.0	0.0
51320	1663.0	2038.0
51322	5698.0	15338.0
53981	1934.0	3266.0
51321	3086.0	8325.0
51324	5531.0	6646.0
89932	3018.0	2207.0
51326	79.0	49.0
51327	17.0	0.0
51329	327.0	89.0
28949	0.0	0.0
100507257	0.0	0.0
132946	20.0	62.0
100507251	0.0	0.0
28943	120.0	0.0
65975	1547.0	2671.0
28941	38.0	0.0
65977	1187.0	1714.0
28942	8.0	0.0
28947	0.0	0.0
132949	547.0	724.0
65979	2648.0	2832.0
28948	0.0	0.0
100507254	1.0	4.0
28946	0.0	0.0
89927	594.0	1402.0
144920	0.0	0.0
51330	2210.0	863.0
28940	0.0	0.0
51333	169.0	334.0
51332	433.0	223.0
51335	1624.0	2701.0
51334	57.0	12.0
51337	2113.0	2987.0
360227	0.0	5.0
51339	2064.0	3783.0
51338	271.0	140.0
360226	1.0	0.0
28918	0.0	0.0
28919	0.0	0.0
374887	471.0	45.0
65981	1634.0	2275.0
28916	0.0	0.0
65980	1585.0	2293.0
28917	0.0	0.0
374882	8633.0	7834.0
65983	6739.0	4337.0
100131328	2.0	1.0
65982	4996.0	3238.0
100131327	0.0	1.0
65985	1373.0	2975.0
65987	468.0	647.0
28910	0.0	0.0
65986	2057.0	2104.0
28911	0.0	0.0
65989	86.0	45.0
132954	0.0	9.0
65988	1210.0	766.0
100131320	25.0	22.0
28914	488.0	1.0
28915	7.0	0.0
28912	280.0	0.0
28913	113.0	1.0
51340	1634.0	2968.0
100287098	65.0	56.0
89958	69.0	83.0
51341	2861.0	3700.0
100287091	0.0	0.0
100507290	1464.0	2529.0
51343	3260.0	2787.0
89953	2203.0	2080.0
51348	89.0	139.0
51347	1885.0	4038.0
90933	2777.0	3275.0
100302090	1.0	0.0
65990	849.0	791.0
374875	861.0	1131.0
28929	2.0	0.0
65992	3094.0	8456.0
28927	0.0	0.0
65991	3063.0	7731.0
28928	0.0	0.0
65993	2877.0	2858.0
374872	15.0	21.0
65996	1137.0	3003.0
65998	1665.0	910.0
28921	3.0	0.0
65997	93.0	218.0
28922	0.0	0.0
65999	811.0	2260.0
28920	0.0	0.0
374879	38.0	216.0
28925	0.0	0.0
28926	0.0	0.0
374877	10.0	4.0
28923	17.0	0.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	1093.0	1205.0
100287087	17.0	6.0
51350	0.0	1.0
51352	0.0	1.0
100287083	0.0	0.0
89944	2954.0	22250.0
100287082	0.0	0.0
89941	4183.0	2524.0
130399	46.0	38.0
166348	5.0	43.0
374897	17.0	2.0
100507217	5013.0	1623.0
166336	2528.0	2002.0
374899	320.0	453.0
203510	0.0	1.0
541611	0.0	1.0
154386	1.0	5.0
100507246	407.0	3367.0
100507249	2.0	0.0
100507240	0.0	4.0
101937451	0.0	1.0
100507244	212.0	27.0
100507242	0.0	0.0
100133991	89.0	123.0
100509894	16.0	107.0
203522	512.0	386.0
203523	469.0	792.0
130355	549.0	419.0
26353	3841.0	9594.0
26355	4533.0	3016.0
26354	1409.0	2180.0
53904	36.0	30.0
53905	11367.0	12403.0
130367	589.0	4204.0
154313	16.0	21.0
203547	2129.0	4817.0
53918	1115.0	2026.0
53919	42.0	85.0
100507203	0.0	0.0
53916	1911.0	1236.0
53917	514.0	1114.0
100507206	5.0	0.0
28998	670.0	969.0
26335	0.0	0.0
28999	489.0	850.0
28996	4089.0	14213.0
26339	0.0	0.0
26338	0.0	0.0
28990	650.0	596.0
28991	1765.0	1419.0
203562	2.0	1.0
26330	1.0	0.0
28992	3830.0	4607.0
26333	0.0	0.0
100169989	25.0	4.0
100509857	0.0	0.0
203569	0.0	0.0
100131393	0.0	0.0
100131390	1.0	0.0
168975	0.0	0.0
26341	0.0	0.0
26343	0.0	0.0
100289644	0.0	0.0
100289643	1.0	3.0
100289640	0.0	0.0
5706	2462.0	2415.0
5707	2059.0	4239.0
5708	3908.0	10101.0
5709	4152.0	7328.0
5700	252.0	738.0
5701	4006.0	8111.0
5702	6927.0	5896.0
5704	4614.0	7643.0
5705	8725.0	8902.0
100507401	1.0	9.0
100507404	8.0	6.0
100289635	1308.0	1852.0
5717	2407.0	5095.0
5718	2480.0	2799.0
5719	6844.0	4861.0
5710	7570.0	4827.0
5711	1751.0	1544.0
5713	1167.0	2288.0
5714	3691.0	11269.0
5715	1199.0	1797.0
5716	1386.0	3248.0
5730	1917.0	48.0
5728	5666.0	11813.0
5729	186.0	17.0
5720	13548.0	5236.0
5721	9499.0	1788.0
5723	797.0	3101.0
105370683	1.0	0.0
5724	349.0	224.0
5725	15413.0	15835.0
5726	0.0	0.0
5727	959.0	1354.0
154288	0.0	1.0
100289619	0.0	0.0
5740	914.0	48.0
5741	0.0	0.0
5739	528.0	41.0
5731	4.0	2.0
5732	172.0	16.0
5733	141.0	173.0
5734	724.0	143.0
5736	6.0	7.0
5737	50.0	0.0
5738	1414.0	2717.0
102060414	6.0	0.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	254.0	276.0
5743	629.0	90.0
5744	109.0	27.0
5745	105.0	56.0
5746	0.0	2.0
5747	5142.0	6534.0
5760	13.0	7.0
5761	51.0	24.0
5763	17937.0	21032.0
3101	73.0	56.0
5753	37.0	7.0
5754	2440.0	1824.0
5756	2694.0	5659.0
5757	65065.0	23183.0
5758	9.0	5.0
5759	87.0	53.0
5770	1619.0	4920.0
5771	1879.0	1186.0
5774	1703.0	5817.0
3112	206.0	8.0
3111	1094.0	376.0
3110	5.0	1.0
3109	4098.0	4791.0
3108	5972.0	1006.0
3107	85558.0	31401.0
3106	132617.0	38476.0
3105	131548.0	19067.0
3104	1781.0	1002.0
5764	2645.0	499.0
5767	12.0	9.0
5768	2150.0	6179.0
5769	7.0	26.0
648315	0.0	0.0
5780	2559.0	4032.0
5781	4325.0	14229.0
5782	2737.0	4588.0
5783	2468.0	4278.0
5784	1470.0	1966.0
3123	22583.0	4042.0
3122	35861.0	8117.0
3121	0.0	0.0
3120	2161.0	248.0
51481	4.0	1.0
51480	0.0	0.0
3119	3750.0	424.0
3118	1931.0	240.0
3117	5624.0	818.0
3116	15.0	3.0
3115	19805.0	2804.0
3113	26613.0	4420.0
5775	1766.0	14571.0
5777	4202.0	2297.0
5778	638.0	52.0
103164619	0.0	0.0
5790	0.0	0.0
5791	1011.0	473.0
5792	3534.0	11334.0
5793	2011.0	2829.0
5794	25.0	13.0
5795	2668.0	8165.0
5796	840.0	2332.0
3134	10572.0	916.0
3133	85149.0	17999.0
3132	10.0	2.0
3131	1800.0	5663.0
100287067	0.0	1.0
51490	1766.0	1588.0
100287063	0.0	0.0
51491	666.0	793.0
51493	2220.0	4765.0
3128	2956.0	491.0
51496	1613.0	1622.0
3127	3831.0	885.0
51495	2435.0	8936.0
445815	7.0	56.0
51497	4917.0	6518.0
5786	4134.0	13938.0
5787	2327.0	3022.0
51499	615.0	1279.0
5788	2037.0	459.0
5789	233.0	89.0
3145	822.0	1704.0
3142	1234.0	911.0
3141	944.0	2635.0
3140	1352.0	2006.0
100287055	0.0	0.0
3139	364.0	198.0
3138	92.0	30.0
3137	99.0	29.0
3136	2977.0	845.0
3135	288.0	67.0
5797	4885.0	7648.0
5798	4.0	4.0
5799	1817.0	3118.0
347376	3.0	1.0
3156	1249.0	4316.0
3155	3971.0	4868.0
100287045	4.0	0.0
3152	0.0	1.0
3151	10133.0	8515.0
3150	5501.0	4173.0
3149	762.0	1305.0
3148	3339.0	1946.0
3146	10779.0	6426.0
347365	0.0	1.0
648359	1.0	2.0
347363	0.0	0.0
3167	0.0	0.0
3166	0.0	1.0
100302119	0.0	0.0
3164	46998.0	16717.0
100302118	5.0	0.0
3163	2525.0	2822.0
100302117	0.0	0.0
3162	1683.0	726.0
100302116	0.0	0.0
3161	38.0	30.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	1740.0	2387.0
3158	293.0	680.0
3157	1071.0	3219.0
347359	0.0	0.0
3170	2217.0	799.0
120939	13.0	19.0
3178	20854.0	30721.0
3177	678.0	832.0
100287026	0.0	0.0
3176	1341.0	212.0
100287029	0.0	1.0
3175	1.0	0.0
3174	1.0	0.0
3172	0.0	5.0
3171	12.0	0.0
100289682	1.0	2.0
3169	0.0	1.0
120935	13.0	8.0
3181	29663.0	27065.0
347344	129.0	755.0
3189	6547.0	6890.0
3188	2888.0	8476.0
3187	10566.0	7501.0
100289678	668.0	1211.0
3186	0.0	0.0
3185	5536.0	10476.0
100302139	0.0	0.0
3184	11644.0	5888.0
100302138	0.0	0.0
3183	13961.0	10508.0
100302137	0.0	0.0
100287013	9.0	7.0
3182	4635.0	7155.0
100302136	0.0	0.0
100302135	4.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	16603.0	19798.0
347333	6.0	4.0
3191	10726.0	9131.0
3190	21716.0	23656.0
3199	71.0	6.0
3198	19.0	5.0
100302129	1.0	1.0
100289667	0.0	0.0
3196	0.0	1.0
100302128	2.0	0.0
3195	1.0	0.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	3.0	0.0
100302125	0.0	0.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	0.0	0.0
347442	0.0	1.0
132851	55.0	104.0
100131268	6.0	1.0
374946	13.0	35.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	29.0	51.0
100302156	0.0	0.0
120863	21.0	47.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	17.0	34.0
100302152	4.0	0.0
100302150	0.0	0.0
51400	2961.0	4458.0
51406	2657.0	3172.0
51409	2771.0	2011.0
132864	1032.0	1448.0
100302149	1.0	0.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	3.0	3.0
100302145	0.0	0.0
