id	2cd8bee5-a0e5-4273-b37c-756f31610f9a	62ede239-075e-4192-a123-be054142f26d
106481345	1.0	2.0
85459	916.0	1322.0
106481346	0.0	0.0
85456	11322.0	14279.0
442910	1.0	3.0
106481343	0.0	0.0
85457	4024.0	3111.0
442911	1.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	1654.0	504.0
442913	0.0	0.0
85452	19.0	22.0
442914	0.0	0.0
50	8264.0	7116.0
85453	3095.0	2638.0
442915	0.0	0.0
85450	5245.0	6767.0
51	5774.0	6683.0
442916	0.0	0.0
85451	1914.0	3567.0
52	5169.0	4509.0
442917	0.0	0.0
53	2956.0	3550.0
442918	0.0	0.0
54	241.0	2658.0
442919	0.0	0.0
55	355.0	467.0
442909	2.0	2.0
56	2.0	1.0
58	185.0	85.0
59	4877.0	5619.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	22.0	6.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	69.0	48.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	0.0
106481354	0.0	0.0
85446	353.0	745.0
442900	0.0	0.0
106481355	0.0	0.0
85443	8.0	25.0
442901	0.0	0.0
85444	2223.0	1399.0
442902	0.0	0.0
60	478062.0	264187.0
85441	2753.0	3582.0
442903	16.0	20.0
85442	966.0	2519.0
442904	0.0	0.0
442905	0.0	0.0
62	27.0	14.0
85440	2113.0	3310.0
442907	12.0	26.0
442908	0.0	0.0
66	0.0	0.0
67	11.0	16.0
68	9.0	7.0
344595	520.0	322.0
69	7.0	6.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	1.0
106481315	0.0	2.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	482.0	271.0
106481321	0.0	0.0
85479	1.0	66.0
106481322	0.0	0.0
85476	4347.0	3092.0
85477	650.0	155.0
70	38.0	11.0
85474	12.0	24.0
71	424328.0	288283.0
72	199.0	112.0
73	65.0	51.0
74	0.0	0.0
75	9.0	28.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6532.0	8020.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	4348.0	2229.0
81	25806.0	51679.0
85463	5323.0	2501.0
82	30.0	16.0
85464	1550.0	2237.0
83	2.0	15.0
85461	3237.0	9397.0
85462	5537.0	1493.0
86	2275.0	2507.0
87	2352.0	9562.0
85460	3224.0	2598.0
88	29.0	5.0
89	31.0	6.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5679.0	13820.0
106481300	0.0	0.0
91	2561.0	3381.0
92	1335.0	1040.0
93	740.0	1676.0
94	2059.0	1475.0
95	226.0	518.0
97	603.0	330.0
98	960.0	734.0
344561	0.0	0.0
728661	3044.0	5585.0
728664	2.0	0.0
106481305	0.0	1.0
261734	2175.0	4278.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	15.0	11.0
106481309	19.0	22.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	3.0
106481308	0.0	0.0
3804	0.0	7.0
3805	12.0	23.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	2.0	5.0
3809	7.0	19.0
246123	0.0	0.0
106481311	0.0	0.0
344558	446.0	388.0
3800	443.0	197.0
3801	3319.0	6700.0
3802	6.0	10.0
728695	0.0	0.0
285735	0.0	0.0
261726	3163.0	2409.0
728698	4.0	4.0
3814	5.0	277.0
3815	8204.0	898.0
3816	162.0	8.0
261729	1583.0	273.0
3817	779.0	20.0
3818	75.0	100.0
222166	6126.0	6032.0
3811	5.0	9.0
3812	3.0	5.0
285740	0.0	0.0
285741	55.0	65.0
728689	16.0	13.0
3827	2.0	0.0
246100	0.0	0.0
3820	117.0	291.0
3821	18.0	42.0
3822	1.0	6.0
3823	0.0	1.0
3824	70.0	197.0
645402	0.0	0.0
403313	850.0	937.0
403314	2.0	1.0
728637	0.0	1.0
728638	112.0	44.0
728633	4.0	0.0
728632	39.0	41.0
728635	26.0	9.0
3836	3471.0	3656.0
222183	132.0	352.0
3837	13088.0	13109.0
3838	2439.0	2622.0
3839	4716.0	2605.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1483.0	2420.0
3832	271.0	354.0
3833	107.0	164.0
3834	5.0	4.0
3835	3283.0	4220.0
728620	1.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1309.0	968.0
3848	6.0	33.0
3849	0.0	0.0
222171	55.0	3891.0
728619	4.0	11.0
3840	9032.0	4884.0
3841	2262.0	1066.0
3842	11482.0	6359.0
3843	14793.0	14840.0
3844	0.0	0.0
3845	2591.0	1701.0
3846	8.0	11.0
645423	0.0	0.0
3860	0.0	186.0
246126	2.0	0.0
728658	386.0	2044.0
728655	1.0	0.0
728657	4.0	3.0
728656	7.0	6.0
3858	2487.0	1146.0
3859	1.0	2.0
246135	0.0	2.0
3850	10.0	4.0
3851	8.0	1.0
3852	0.0	469.0
645414	0.0	0.0
3853	0.0	304.0
3854	0.0	16.0
3855	109519.0	68247.0
3856	182647.0	84897.0
3857	0.0	0.0
728640	2.0	1.0
645431	27.0	63.0
728642	255.0	385.0
728641	4.0	6.0
645434	16.0	1.0
645432	2.0	15.0
285704	992.0	1114.0
728643	3.0	0.0
222194	3599.0	2759.0
285708	2.0	0.0
1204	0.0	1.0
1203	5917.0	2303.0
1201	1611.0	808.0
1200	10214.0	14982.0
3861	1.0	189.0
645426	22.0	14.0
645425	0.0	0.0
1209	12455.0	12898.0
3866	6.0	360.0
1208	0.0	0.0
1207	6905.0	6428.0
3868	1.0	22.0
285311	0.0	0.0
3880	4142.0	22623.0
3881	2.0	2.0
285313	490.0	64.0
100128537	356.0	1021.0
3882	0.0	0.0
100128536	1.0	0.0
285314	1.0	1.0
285315	1212.0	426.0
1215	11.0	43.0
100141515	0.0	3.0
1213	37279.0	37390.0
1212	4872.0	5371.0
1211	9884.0	15169.0
3872	27.0	5094.0
3875	59686.0	53088.0
3876	12.0	5.0
3879	2.0	2.0
3890	0.0	1.0
3891	76.0	1.0
3892	444.0	434.0
100128525	9.0	7.0
285326	0.0	0.0
1230	67.0	595.0
285329	2.0	3.0
440097	0.0	1.0
440093	21.0	32.0
3883	0.0	1.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	273.0	216.0
3888	0.0	0.0
100631239	1.0	0.0
3889	738.0	327.0
100128516	84.0	72.0
285331	761.0	955.0
100128512	0.0	0.0
285335	82.0	23.0
100128514	0.0	0.0
1241	358.0	721.0
1240	733.0	727.0
1238	331.0	66.0
1237	1.0	35.0
1236	31.0	502.0
1235	9.0	28.0
1234	64.0	211.0
1233	16.0	257.0
1232	4.0	110.0
3895	24950.0	24984.0
100128511	272.0	225.0
100631247	2.0	0.0
3897	232.0	26.0
100631248	0.0	0.0
3898	271.0	2992.0
100631249	0.0	0.0
3899	102.0	697.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1649.0	1043.0
100631251	0.0	1.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	147.0	117.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	533.0	646.0
574501	0.0	2.0
574502	0.0	0.0
1244	19.0	25.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	1.0
574506	0.0	3.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	928.0	743.0
1263	1850.0	2984.0
1262	11.0	21.0
116966	758.0	288.0
100887755	0.0	0.0
1261	5.0	48.0
100887754	1.0	2.0
1260	0.0	0.0
116969	114.0	12.0
1259	66.0	50.0
1258	18.0	47.0
440061	0.0	0.0
100887750	13.0	32.0
100887746	6.0	4.0
100887744	0.0	2.0
1272	244.0	62.0
1271	339.0	20.0
100887749	9575.0	6872.0
1270	38.0	83.0
100887748	2.0	0.0
440044	34.0	33.0
1269	54.0	7.0
440051	0.0	3.0
1268	157.0	104.0
440050	0.0	2.0
1267	5890.0	6871.0
1266	13172.0	26501.0
100887740	0.0	0.0
1265	24857.0	23234.0
1286	3821.0	3190.0
1285	2915.0	2769.0
1284	39208.0	19988.0
1282	23133.0	17975.0
1281	6579.0	17123.0
1280	1.0	1.0
440078	235.0	319.0
440077	0.0	0.0
440087	69.0	17.0
1278	14516.0	18793.0
1277	4120.0	33818.0
440081	21.0	75.0
116938	0.0	0.0
1297	40.0	47.0
116931	137.0	540.0
1296	2591.0	15369.0
1295	16276.0	51810.0
116933	0.0	1.0
1294	12.0	1639.0
1293	4689.0	3258.0
116935	50.0	67.0
1292	14268.0	9544.0
440068	0.0	1.0
1291	12720.0	6137.0
116937	1.0	3.0
440067	0.0	2.0
1290	1842.0	2040.0
440073	50.0	673.0
440072	12.0	9.0
1289	1238.0	1799.0
1288	408.0	102.0
1287	3426.0	1689.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1182.0	2612.0
440021	0.0	0.0
442673	1.0	11.0
10018	5362.0	3481.0
126328	2620.0	2560.0
442676	0.0	1.0
126326	181.0	387.0
1299	17238.0	878.0
1298	1878.0	697.0
10011	2150.0	2393.0
10010	3267.0	3895.0
10013	5160.0	5116.0
128989	1924.0	2298.0
10015	12670.0	12992.0
10014	5983.0	8631.0
10017	146.0	76.0
10016	5164.0	5563.0
10020	2360.0	1672.0
114335	0.0	0.0
114336	0.0	0.0
126321	1622.0	2144.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	2.0	924.0
10024	19.0	38.0
128977	3954.0	2274.0
103021165	1.0	0.0
10023	288.0	447.0
103021164	2.0	7.0
10026	5668.0	2570.0
10025	4497.0	5605.0
116986	138.0	342.0
116985	6942.0	19114.0
116988	3259.0	5065.0
116987	3286.0	7260.0
114327	2011.0	3049.0
440043	0.0	0.0
126308	2415.0	3396.0
440041	0.0	0.0
126306	26.0	28.0
151306	34.0	30.0
100128590	5.0	2.0
100128596	2.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	2.0	1.0
440027	8.0	21.0
440026	3694.0	2092.0
440023	0.0	0.0
10008	589.0	872.0
10007	3651.0	5609.0
10009	3197.0	3707.0
116984	9233.0	7626.0
116983	729.0	1353.0
151313	77.0	63.0
10000	5694.0	6794.0
128954	0.0	0.0
10002	19.0	5.0
10001	1341.0	1208.0
10004	97.0	205.0
10003	143.0	78.0
10006	4855.0	4356.0
10005	1063.0	1176.0
126370	0.0	0.0
285352	212.0	306.0
100128579	0.0	1.0
285359	97.0	88.0
126375	117.0	291.0
126374	1368.0	2289.0
153918	0.0	0.0
100128574	1.0	0.0
285362	5993.0	4602.0
285367	974.0	1385.0
285368	734.0	1323.0
100128569	150.0	146.0
126364	91.0	303.0
100128560	0.0	0.0
285370	0.0	0.0
285375	2.0	8.0
102682016	0.0	0.0
153932	2.0	5.0
344191	0.0	0.0
126353	30.0	316.0
751071	139.0	235.0
442660	1.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	23.0	12.0
106481282	0.0	0.0
285381	3438.0	2272.0
106481283	0.0	0.0
285382	144.0	122.0
106481280	1.0	0.0
165918	1859.0	1206.0
106481281	0.0	2.0
165904	49.0	70.0
285386	198.0	185.0
138307	51.0	173.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	2.0	3.0
106481290	0.0	0.0
100128541	0.0	1.0
138311	613.0	2665.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	2421.0	2459.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2868.0	3453.0
728710	0.0	2.0
126295	123.0	396.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	251.0	154.0
645318	0.0	0.0
645317	57.0	37.0
151242	47.0	118.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	42723.0	49021.0
100287908	0.0	0.0
645332	574.0	871.0
126282	326.0	607.0
100287902	3.0	7.0
163227	895.0	965.0
100287900	0.0	0.0
163223	87.0	452.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	11.0	129.0
106481278	0.0	0.0
645328	0.0	8.0
151254	57.0	67.0
645326	10.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	5.0
163259	332.0	224.0
645345	120.0	142.0
200403	3.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	625.0	552.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	6.0	4.0
728732	2.0	4.0
728734	3.0	0.0
126272	244.0	365.0
106481242	0.0	0.0
107133511	1.0	3.0
114294	1019.0	868.0
106481243	0.0	1.0
107133513	1.0	1.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	2.0	0.0
106481244	1.0	1.0
114299	25.0	13.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	1.0
728724	0.0	3.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	19.0	26.0
728723	419.0	336.0
106481253	0.0	0.0
107133522	9.0	4.0
106481254	3.0	0.0
107133524	11.0	19.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	6.0	20.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	7.0	17.0
645368	0.0	0.0
645367	0.0	9.0
106481217	0.0	0.0
200424	747.0	2266.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	17.0	14.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	4.0	11.0
106481221	0.0	0.0
106481224	0.0	3.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	658.0	514.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	24.0	10.0
645387	252.0	209.0
645382	0.0	0.0
645381	31.0	11.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	5.0
106481207	2.0	2.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	2.0	1.0
106481209	0.0	0.0
3902	97.0	48.0
3903	139.0	1021.0
106481210	0.0	0.0
3904	4.0	5.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2087.0	529.0
106481211	0.0	0.0
3909	256.0	414.0
106481212	0.0	0.0
684959	0.0	0.0
151234	8.0	23.0
151230	1261.0	555.0
728798	4.0	3.0
3913	20532.0	14450.0
3914	231.0	9292.0
3915	19344.0	32816.0
3916	36862.0	28724.0
3918	11531.0	20834.0
3910	2250.0	1762.0
3911	17614.0	36764.0
3912	26239.0	58253.0
728782	25.0	42.0
728780	49.0	44.0
3924	11.0	16.0
3925	3333.0	5223.0
3927	9032.0	20311.0
3929	6.0	5.0
3920	19818.0	15879.0
3921	29385.0	36602.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	1128.0	7336.0
3937	414.0	1594.0
3938	1.0	1.0
3939	18608.0	33040.0
3930	2149.0	1825.0
100873179	0.0	0.0
3931	345.0	380.0
3932	57.0	303.0
3933	0.0	0.0
3934	37.0	793.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	10.0	1.0
3947	3.0	4.0
3948	1.0	4.0
3949	824.0	2775.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	29624.0	16406.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	7.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	3.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	15.0	91.0
3958	2134.0	19508.0
3959	43620.0	36420.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	435.0	537.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	268.0	191.0
3952	0.0	96.0
3953	1791.0	1112.0
3954	3130.0	4173.0
3955	206.0	373.0
3956	2446.0	8592.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	16.0	15.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	1.0	0.0
728746	0.0	0.0
728748	3.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	88.0	1512.0
1303	2312.0	1083.0
107133502	0.0	0.0
1302	247.0	238.0
1301	19.0	82.0
1300	58.0	183.0
3960	16.0	38.0
3963	0.0	0.0
3964	2637.0	3565.0
1308	4255.0	811.0
3965	345.0	1591.0
1307	5262.0	4248.0
151295	13.0	18.0
1306	1773.0	7045.0
100189589	3.0	22.0
728774	0.0	0.0
728773	0.0	1.0
3980	3159.0	2034.0
100287932	3260.0	2784.0
3981	1997.0	2180.0
728776	60.0	77.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	76768.0	39542.0
1315	12217.0	11599.0
1314	20553.0	26419.0
1312	6012.0	7167.0
1311	34.0	1690.0
100329135	0.0	3.0
1310	5.0	18.0
574537	0.0	0.0
3972	0.0	1.0
3973	69.0	7.0
3975	0.0	0.0
3976	1798.0	1850.0
3977	25240.0	2688.0
1318	94.0	94.0
3978	1414.0	2566.0
1317	2706.0	1941.0
728763	4.0	5.0
3990	114.0	16.0
645313	0.0	0.0
3991	232.0	551.0
645312	0.0	0.0
3992	557.0	864.0
645311	0.0	4.0
728769	850.0	570.0
1330	0.0	0.0
1327	16336.0	15785.0
1326	581.0	817.0
1325	17.0	14.0
3982	1.0	2.0
3983	50566.0	24607.0
3984	2007.0	6955.0
3985	9430.0	7546.0
3987	4182.0	3083.0
3988	4527.0	9086.0
1329	6434.0	5044.0
116809	0.0	0.0
100128416	19.0	28.0
1340	6574.0	6494.0
1337	4898.0	4071.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2284.0	4013.0
100128410	1.0	0.0
3995	536.0	736.0
100128412	0.0	0.0
3996	1871.0	5416.0
3998	22548.0	16415.0
1339	3.0	0.0
285440	4127.0	2895.0
285441	12.0	5.0
1352	1028.0	752.0
1351	9097.0	7200.0
1350	18440.0	15175.0
1349	4906.0	3345.0
1348	0.0	0.0
1347	5553.0	3524.0
1346	1553.0	1368.0
1345	6905.0	4134.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	1.0	0.0
285456	61.0	38.0
1363	45728.0	53807.0
1362	11779.0	23624.0
1361	14.0	5.0
1360	0.0	1.0
1359	10.0	217.0
1358	5.0	5.0
1357	3.0	2.0
1356	658.0	455.0
1355	3698.0	2509.0
1353	3499.0	2693.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	39.0	135.0
285464	910.0	1104.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3719.0	2865.0
1373	571.0	98.0
1371	739.0	603.0
1370	0.0	0.0
1369	0.0	0.0
1368	1105.0	2563.0
100873209	0.0	0.0
1366	11759.0	12630.0
1365	19521.0	14286.0
1364	48097.0	49317.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	1.0	0.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	1.0
100873205	2.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3677.0	2857.0
116843	1758.0	804.0
1384	3827.0	3439.0
116842	51.0	49.0
1382	980.0	2705.0
116844	101.0	1231.0
1381	11544.0	470.0
1380	53.0	33.0
440176	4.0	0.0
440184	4.0	4.0
1379	2.0	1.0
1378	27.0	71.0
1376	1143.0	1365.0
1375	23.0	89.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	1.0
102800310	0.0	32.0
100873239	2.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	87.0	136.0
1396	330.0	136.0
1395	22.0	771.0
1394	9.0	44.0
1393	784.0	207.0
1392	1.0	10.0
285407	7.0	17.0
116835	477.0	448.0
1390	2240.0	2002.0
1389	10487.0	8810.0
1388	8236.0	9784.0
1387	11902.0	13985.0
116841	2496.0	2972.0
1386	6710.0	4033.0
116840	2813.0	3340.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	43.0	103.0
100873255	0.0	1.0
100873254	693.0	597.0
100873253	0.0	0.0
285412	0.0	1.0
100873252	0.0	0.0
100287898	132.0	318.0
100287895	0.0	0.0
285419	39.0	30.0
1399	6985.0	6697.0
1398	14223.0	7200.0
1397	11342.0	14066.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	1.0	2.0
100873256	0.0	0.0
100873240	0.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	123.0	136.0
285429	8.0	8.0
100287880	0.0	0.0
440193	182.0	2934.0
100873248	0.0	0.0
100873247	2.0	3.0
100873246	0.0	0.0
100873245	2.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	39195.0	18378.0
153830	6803.0	7708.0
645280	2.0	1.0
440138	846.0	575.0
440132	1.0	1.0
440142	2.0	4.0
10139	2599.0	3069.0
126208	2305.0	2454.0
126206	0.0	0.0
126205	0.0	0.0
107133497	88.0	13.0
126204	1.0	0.0
107133499	0.0	0.0
128866	12457.0	13890.0
10131	2399.0	2723.0
10134	15594.0	16006.0
107133494	0.0	0.0
10133	2781.0	2962.0
128869	1850.0	2006.0
10136	0.0	0.0
10135	4957.0	13135.0
100128493	0.0	0.0
103021294	32.0	114.0
10138	2010.0	2175.0
100128496	0.0	0.0
10137	11592.0	8301.0
128861	0.0	0.0
128862	0.0	2.0
10141	2.0	6.0
10140	9088.0	4821.0
128864	26.0	37.0
440125	0.0	2.0
440131	0.0	3.0
10143	0.0	0.0
128854	707.0	1395.0
10142	8635.0	10601.0
10144	9864.0	6662.0
10147	5796.0	4785.0
100128483	0.0	0.0
10146	12166.0	8727.0
128859	0.0	0.0
10149	353.0	1245.0
10148	24.0	259.0
128853	727.0	213.0
440159	0.0	0.0
10117	2.0	1.0
440163	3.0	5.0
10110	17.0	151.0
10112	39.0	78.0
10111	5595.0	6045.0
10114	23876.0	13484.0
10113	3060.0	2026.0
128848	0.0	0.0
10116	6787.0	5865.0
165829	5.0	12.0
100128469	48.0	28.0
153842	1.0	1.0
440145	912.0	670.0
10129	2273.0	1644.0
440153	0.0	0.0
10128	9344.0	9588.0
100033799	0.0	0.0
107133486	18.0	5.0
10121	7331.0	7638.0
100128465	0.0	3.0
10120	6650.0	8164.0
10123	561.0	2141.0
138234	3.0	0.0
10125	48.0	121.0
10124	1765.0	917.0
10127	2229.0	2623.0
10126	3272.0	3252.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	70.0	114.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	2.0	2.0
106481182	3.0	1.0
285489	16.0	1039.0
100128448	6.0	0.0
126242	0.0	0.0
106481198	0.0	1.0
10107	0.0	5.0
10106	18206.0	16471.0
106481199	0.0	0.0
10109	9530.0	13124.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2503.0	2550.0
10100	508.0	134.0
10103	20838.0	9062.0
106481194	0.0	0.0
10102	1470.0	1125.0
106481195	0.0	0.0
10105	3006.0	1968.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	596.0	534.0
440119	199.0	106.0
126235	0.0	1.0
126231	186.0	142.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	53.0	93.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	31.0	28.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	1.0	2.0
440104	1181.0	689.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	1.0
128876	0.0	1.0
100128420	2.0	8.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	45.0	7.0
10090	7442.0	5450.0
10093	6797.0	6885.0
10092	14325.0	7860.0
10095	7914.0	8702.0
645204	0.0	5.0
10094	8019.0	9726.0
645203	5.0	5.0
10097	15065.0	13335.0
10096	12924.0	9015.0
645201	0.0	1.0
163115	408.0	89.0
200504	1.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	5.0	2.0
106481143	0.0	0.0
114194	0.0	0.0
138162	652.0	351.0
106481144	0.0	0.0
114195	0.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	1.0	15.0
106481145	0.0	0.0
151126	28.0	8.0
106481146	0.0	0.0
10099	25364.0	34652.0
10098	2617.0	1004.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1121.0	2023.0
106481149	0.0	2.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	78.0	24.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	1.0	6.0
415116	4928.0	9919.0
645207	0.0	1.0
645206	87.0	32.0
