id	397a5439-ee3e-455f-a29e-249bbfbc8d9a	15885333-ff39-4d59-a2a5-1aec4aaf3e00
106481346	0.0	0.0
85456	9549.0	9925.0
442910	15.0	18.0
106481343	0.0	0.0
85457	3256.0	2777.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	845.0	530.0
442913	0.0	0.0
85452	5.0	8.0
442914	0.0	0.0
50	7879.0	8712.0
85453	3733.0	1805.0
442915	0.0	0.0
85450	5191.0	5970.0
51	4906.0	4452.0
442916	0.0	0.0
85451	3619.0	2152.0
52	5774.0	5080.0
442917	0.0	0.0
53	3212.0	1992.0
442918	0.0	0.0
54	140.0	269.0
442919	0.0	0.0
55	245.0	204.0
442909	3.0	0.0
56	3.0	0.0
58	4.0	9.0
59	3503.0	1911.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	10.0	5.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	152.0	6.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	3.0	0.0
85446	344.0	153.0
442900	0.0	0.0
106481355	0.0	0.0
85443	20.0	97.0
442901	0.0	0.0
85444	2728.0	876.0
442902	0.0	0.0
60	217960.0	122991.0
85441	1940.0	1208.0
442903	22.0	9.0
85442	548.0	825.0
442904	0.0	0.0
442905	0.0	0.0
62	11.0	6.0
85440	1805.0	988.0
442907	16.0	3.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	3.0
68	2.0	6.0
344595	426.0	193.0
69	3.0	0.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	374.0	138.0
106481321	0.0	0.0
85479	1.0	5.0
106481322	0.0	0.0
85476	4037.0	3470.0
85477	217.0	64.0
70	5.0	6.0
85474	4.0	19.0
71	271214.0	159716.0
72	163.0	50.0
73	43.0	7.0
74	0.0	0.0
75	14.0	20.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7597.0	5351.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	2147.0	1629.0
81	26821.0	20375.0
85463	2300.0	1794.0
82	3.0	2.0
85464	2773.0	1531.0
83	14.0	0.0
85461	5064.0	2577.0
85462	7320.0	2228.0
86	2538.0	1434.0
87	2565.0	1854.0
85460	2894.0	1352.0
88	31.0	19.0
89	13.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	6231.0	4697.0
106481300	0.0	0.0
91	3526.0	1944.0
92	1352.0	983.0
93	1265.0	539.0
94	2291.0	2932.0
95	356.0	482.0
97	700.0	488.0
98	1070.0	1014.0
344561	0.0	0.0
728661	4034.0	2195.0
728664	0.0	0.0
106481305	0.0	0.0
261734	1880.0	1267.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	9.0	12.0
106481309	13.0	7.0
246119	0.0	0.0
106481307	0.0	1.0
261735	1.0	1.0
106481308	0.0	0.0
3804	2.0	1.0
3805	3.0	3.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	2.0
3809	5.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	203.0	371.0
3800	331.0	153.0
3801	7877.0	7972.0
3802	1.0	0.0
728695	0.0	0.0
285735	0.0	1.0
261726	2933.0	1887.0
728698	3.0	7.0
3814	1.0	3.0
3815	18752.0	1308.0
3816	193.0	31.0
261729	1384.0	591.0
3817	724.0	12.0
3818	169.0	114.0
222166	4838.0	2592.0
3811	1.0	0.0
3812	4.0	0.0
285740	0.0	1.0
285741	42.0	40.0
728689	10.0	11.0
3827	1.0	1.0
246100	0.0	0.0
3820	120.0	29.0
3821	67.0	52.0
3822	4.0	7.0
3823	0.0	0.0
3824	94.0	74.0
645402	0.0	0.0
403313	1443.0	774.0
403314	1.0	1.0
728637	0.0	1.0
728638	356.0	146.0
728633	1.0	0.0
728632	49.0	43.0
728635	11.0	3.0
3836	2570.0	2333.0
222183	119.0	295.0
3837	11416.0	7882.0
3838	717.0	814.0
3839	3210.0	2072.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1499.0	1482.0
3832	303.0	147.0
3833	94.0	57.0
3834	4.0	4.0
3835	5031.0	8930.0
728620	0.0	3.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1114.0	604.0
3848	0.0	0.0
3849	0.0	4.0
222171	39.0	4754.0
728619	17.0	5.0
3840	5240.0	4082.0
3841	2137.0	1329.0
3842	10992.0	6735.0
3843	11927.0	7185.0
3844	0.0	0.0
3845	1931.0	1528.0
3846	9.0	5.0
645423	0.0	0.0
3860	0.0	0.0
246126	0.0	2.0
728658	337.0	460.0
728655	1.0	1.0
728657	6.0	1.0
728656	5.0	6.0
3858	1818.0	1512.0
3859	5.0	2.0
246135	0.0	1.0
3850	2.0	1.0
3851	3.0	0.0
3852	0.0	0.0
645414	0.0	0.0
3853	1.0	0.0
3854	0.0	0.0
3855	78580.0	43293.0
3856	70540.0	36992.0
3857	0.0	0.0
728640	3.0	1.0
645431	34.0	26.0
728642	410.0	273.0
728641	4.0	4.0
645434	16.0	3.0
645432	3.0	5.0
285704	963.0	1172.0
728643	2.0	0.0
222194	3328.0	2044.0
285708	0.0	0.0
1204	0.0	0.0
1203	4285.0	3235.0
1201	1608.0	908.0
1200	7163.0	8524.0
3861	0.0	4.0
645426	92.0	30.0
645425	0.0	0.0
1209	10941.0	8847.0
3866	7.0	15.0
1208	0.0	0.0
1207	4660.0	4486.0
3868	2.0	0.0
285311	0.0	0.0
3880	1594.0	494.0
3881	1.0	5.0
285313	321.0	2.0
100128537	914.0	697.0
3882	0.0	0.0
100128536	0.0	1.0
285314	0.0	0.0
285315	1061.0	893.0
1215	3.0	2.0
100141515	0.0	2.0
1213	33948.0	25302.0
1212	5596.0	4225.0
1211	9544.0	10529.0
3872	11.0	1.0
3875	31366.0	26186.0
3876	9.0	10.0
3879	1.0	3.0
3890	0.0	0.0
3891	27.0	3.0
3892	420.0	362.0
100128525	0.0	4.0
285326	0.0	0.0
1230	42.0	166.0
285329	4.0	3.0
440097	19.0	0.0
440093	14.0	16.0
3883	0.0	0.0
3884	1.0	0.0
3885	1.0	0.0
3886	1.0	2.0
100128521	1.0	1.0
3887	67.0	79.0
3888	3.0	0.0
100631239	2.0	2.0
3889	297.0	235.0
100128516	86.0	48.0
285331	1209.0	923.0
100128512	0.0	0.0
285335	182.0	70.0
100128514	0.0	0.0
1241	442.0	221.0
1240	681.0	171.0
1238	349.0	11.0
1237	0.0	6.0
1236	85.0	59.0
1235	4.0	3.0
1234	155.0	168.0
1233	2.0	10.0
1232	8.0	130.0
3895	21840.0	14234.0
100128511	347.0	182.0
100631247	1.0	0.0
3897	111.0	17.0
100631248	0.0	0.0
3898	604.0	1042.0
100631249	0.0	0.0
3899	96.0	14.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1788.0	1015.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	123.0	46.0
100631254	3.0	0.0
100128503	2.0	0.0
285349	549.0	218.0
574501	3.0	2.0
574502	0.0	0.0
1244	36.0	22.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	277.0	98.0
1263	414.0	1210.0
1262	14.0	3.0
116966	465.0	196.0
100887755	2.0	0.0
1261	6.0	40.0
100887754	3.0	0.0
1260	0.0	0.0
116969	274.0	22.0
1259	39.0	22.0
1258	1.0	11.0
440061	0.0	0.0
100887750	45.0	24.0
100887746	4.0	3.0
100887744	4.0	2.0
1272	219.0	3.0
1271	187.0	427.0
100887749	11028.0	8316.0
1270	18.0	10.0
100887748	0.0	1.0
440044	53.0	29.0
1269	23.0	9.0
440051	1.0	1.0
1268	35.0	13.0
440050	3.0	1.0
1267	5840.0	3530.0
1266	9508.0	6350.0
100887740	0.0	0.0
1265	16099.0	8005.0
1286	3485.0	1931.0
1285	2921.0	3165.0
1284	25882.0	15102.0
1282	14657.0	13952.0
1281	5693.0	1652.0
1280	2.0	1.0
440078	182.0	103.0
440077	4.0	1.0
440087	67.0	0.0
1278	9296.0	3759.0
1277	2866.0	2368.0
440081	55.0	63.0
116938	0.0	0.0
1297	36.0	113.0
116931	44.0	135.0
1296	1366.0	428.0
1295	4839.0	13273.0
116933	1.0	0.0
1294	21.0	92.0
1293	3224.0	571.0
116935	31.0	34.0
1292	8455.0	4868.0
440068	0.0	2.0
1291	9944.0	4778.0
116937	3.0	0.0
440067	0.0	0.0
1290	1527.0	987.0
440073	152.0	33.0
440072	24.0	10.0
1289	794.0	341.0
1288	205.0	119.0
1287	1919.0	2137.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1124.0	1547.0
440021	0.0	0.0
442673	6.0	2.0
10018	6264.0	1472.0
126328	3891.0	3303.0
442676	2.0	0.0
126326	152.0	394.0
1299	1923.0	432.0
1298	1454.0	395.0
10011	2627.0	2905.0
10010	2721.0	3406.0
10013	5179.0	2674.0
128989	3113.0	3378.0
10015	12520.0	8513.0
10014	6992.0	6337.0
10017	11.0	41.0
10016	6629.0	4921.0
10020	1964.0	1057.0
114335	0.0	0.0
114336	0.0	0.0
126321	2025.0	1315.0
10029	0.0	0.0
442668	0.0	0.0
10022	7.0	5.0
10021	1.0	51.0
10024	11.0	16.0
128977	3472.0	2130.0
103021165	0.0	0.0
10023	473.0	288.0
103021164	4.0	4.0
10026	4208.0	2256.0
10025	5239.0	2848.0
116986	126.0	243.0
116985	11721.0	9610.0
116988	5238.0	2768.0
116987	2590.0	2362.0
114327	2501.0	1510.0
440043	0.0	0.0
126308	2475.0	2234.0
440041	0.0	0.0
126306	24.0	27.0
151306	18.0	12.0
100128590	4.0	5.0
100128596	2.0	0.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	3.0	2.0
440027	9.0	26.0
440026	3867.0	3377.0
440023	3.0	0.0
10008	445.0	856.0
10007	4039.0	5078.0
10009	2676.0	2978.0
116984	7830.0	3608.0
116983	1222.0	1259.0
151313	136.0	44.0
10000	5012.0	2523.0
128954	0.0	0.0
10002	20.0	19.0
10001	1381.0	947.0
10004	100.0	87.0
10003	152.0	37.0
10006	3909.0	2506.0
10005	1955.0	1496.0
126370	0.0	0.0
285352	323.0	226.0
100128579	1.0	0.0
285359	221.0	87.0
126375	361.0	287.0
126374	1072.0	591.0
153918	0.0	0.0
100128574	0.0	0.0
285362	5340.0	3777.0
285367	1549.0	1384.0
285368	867.0	549.0
100128569	189.0	87.0
126364	42.0	112.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	6.0
344191	0.0	0.0
126353	7.0	0.0
751071	321.0	227.0
442660	1.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	10.0	1.0
106481282	0.0	0.0
285381	2063.0	1552.0
106481283	0.0	0.0
285382	159.0	185.0
106481280	0.0	0.0
165918	1160.0	559.0
106481281	0.0	0.0
165904	6.0	4.0
285386	95.0	34.0
138307	128.0	43.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	4.0	2.0
106481290	1.0	1.0
100128541	1.0	2.0
138311	1151.0	740.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	1.0
126299	2938.0	2258.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1986.0	1300.0
728710	0.0	0.0
126295	365.0	242.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	1.0
106481269	0.0	0.0
100033603	0.0	1.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	268.0	80.0
645318	1.0	0.0
645317	87.0	57.0
151242	83.0	295.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	51747.0	22155.0
100287908	0.0	0.0
645332	665.0	304.0
126282	619.0	569.0
100287902	10.0	6.0
163227	1045.0	420.0
100287900	0.0	0.0
163223	209.0	310.0
106481275	2.0	2.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	2.0	0.0
106481277	0.0	0.0
151258	1.0	180.0
106481278	0.0	0.0
645328	3.0	1.0
151254	19.0	7.0
645326	7.0	7.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	6.0
163259	334.0	181.0
645345	200.0	202.0
200403	1.0	2.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	979.0	756.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	7.0
728732	3.0	2.0
728734	0.0	2.0
126272	356.0	264.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	592.0	534.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	5.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	56.0	9.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	1.0	0.0
106481249	0.0	0.0
107133516	7.0	4.0
728723	389.0	309.0
106481253	0.0	0.0
107133522	21.0	5.0
106481254	2.0	0.0
107133524	21.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	9.0	8.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	2.0	21.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	998.0	849.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	21.0	7.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	16.0	5.0
106481221	0.0	0.0
106481224	0.0	1.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1059.0	753.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	2.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	1.0
645387	234.0	432.0
645382	0.0	0.0
645381	59.0	16.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	2.0
106481207	3.0	2.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	21.0	35.0
3903	129.0	381.0
106481210	0.0	0.0
3904	1.0	2.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	1289.0	47.0
106481211	0.0	0.0
3909	138.0	79.0
106481212	0.0	0.0
684959	0.0	0.0
151234	19.0	8.0
151230	1040.0	1405.0
728798	0.0	14.0
3913	17856.0	13279.0
3914	425.0	973.0
3915	15489.0	12433.0
3916	30713.0	22026.0
3918	5930.0	6025.0
3910	2666.0	2659.0
3911	12123.0	10278.0
3912	14485.0	12171.0
728782	45.0	7.0
728780	36.0	122.0
3924	8.0	17.0
3925	2435.0	1170.0
3927	9285.0	7722.0
3929	3.0	1.0
3920	14181.0	12178.0
3921	35330.0	24947.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	1016.0	2322.0
3937	261.0	438.0
3938	0.0	3.0
3939	18883.0	12650.0
3930	1344.0	757.0
100873179	0.0	0.0
3931	768.0	434.0
3932	165.0	150.0
3933	0.0	0.0
3934	108.0	519.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	16.0	19.0
3947	2.0	7.0
3948	2.0	6.0
3949	1058.0	295.0
100873169	2.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	33489.0	34352.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	6.0	9.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	8.0	8.0
3958	3412.0	1886.0
3959	18187.0	15568.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	396.0	237.0
574517	0.0	0.0
100631269	2.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	307.0	194.0
3952	0.0	0.0
3953	555.0	347.0
3954	3683.0	3346.0
3955	273.0	141.0
3956	3710.0	2058.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	20.0	23.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	1.0
728746	0.0	0.0
728748	1.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	97.0	2096.0
1303	1214.0	81.0
107133502	0.0	0.0
1302	206.0	290.0
1301	12.0	0.0
1300	146.0	7.0
3960	380.0	260.0
3963	9.0	1.0
3964	2610.0	1778.0
1308	5108.0	168.0
3965	350.0	484.0
1307	5905.0	2645.0
151295	41.0	24.0
1306	3856.0	5570.0
100189589	3.0	6.0
728774	0.0	0.0
728773	0.0	0.0
3980	2306.0	1180.0
100287932	3202.0	2927.0
3981	889.0	1117.0
728776	49.0	22.0
85508	0.0	0.0
105601840	1.0	0.0
85509	0.0	0.0
1316	12837.0	17073.0
1315	12074.0	8869.0
1314	23634.0	14831.0
1312	6209.0	4919.0
1311	16.0	12.0
100329135	1.0	3.0
1310	1.0	2.0
574537	0.0	0.0
3972	1.0	2.0
3973	68.0	5.0
3975	0.0	0.0
3976	424.0	194.0
3977	12915.0	2674.0
1318	108.0	50.0
3978	2450.0	1010.0
1317	2713.0	2198.0
728763	16.0	0.0
3990	122.0	5.0
645313	0.0	0.0
3991	243.0	307.0
645312	0.0	0.0
3992	522.0	501.0
645311	4.0	1.0
728769	1419.0	989.0
1330	0.0	0.0
1327	24124.0	25852.0
1326	542.0	653.0
1325	24.0	8.0
3982	0.0	1.0
3983	27303.0	7749.0
3984	2101.0	2687.0
3985	13123.0	5156.0
3987	2829.0	1562.0
3988	3539.0	2021.0
1329	8439.0	8226.0
116809	0.0	0.0
100128416	20.0	9.0
1340	9861.0	10311.0
1337	7112.0	8240.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3733.0	3300.0
100128410	0.0	1.0
3995	480.0	297.0
100128412	0.0	0.0
3996	1950.0	961.0
3998	21972.0	14099.0
1339	3.0	0.0
285440	4392.0	4166.0
285441	11.0	0.0
1352	1152.0	660.0
1351	13303.0	12811.0
1350	25048.0	23779.0
1349	7749.0	7922.0
1348	0.0	1.0
1347	6193.0	6179.0
1346	1020.0	280.0
1345	8931.0	8985.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	65.0	22.0
1363	38156.0	21219.0
1362	7277.0	10093.0
1361	10.0	22.0
1360	1.0	0.0
1359	5.0	17.0
1358	12.0	3.0
1357	1.0	0.0
1356	167.0	4.0
1355	3501.0	2033.0
1353	3222.0	2825.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	75.0	58.0
285464	1024.0	550.0
100873200	0.0	0.0
777774	1.0	0.0
1374	4984.0	3903.0
1373	554.0	96.0
1371	854.0	1045.0
1370	6.0	0.0
1369	0.0	0.0
1368	522.0	1094.0
100873209	0.0	1.0
1366	9231.0	12701.0
1365	11712.0	4631.0
1364	20160.0	11584.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	6.0	7.0
100873201	2.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3645.0	2274.0
116843	2248.0	1415.0
1384	3925.0	2810.0
116842	81.0	36.0
1382	870.0	433.0
116844	25.0	204.0
1381	10394.0	1384.0
1380	29.0	52.0
440176	1.0	5.0
440184	4.0	1.0
1379	0.0	1.0
1378	8.0	6.0
1376	1674.0	1884.0
1375	100.0	147.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	6.0	17.0
100873239	1.0	0.0
100873222	1.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	86.0	62.0
1396	331.0	485.0
1395	18.0	38.0
1394	16.0	79.0
1393	763.0	265.0
1392	0.0	0.0
285407	22.0	10.0
116835	624.0	502.0
1390	1596.0	925.0
1389	10911.0	10970.0
1388	8986.0	5690.0
1387	11529.0	5796.0
116841	2749.0	1956.0
1386	6273.0	3470.0
116840	3182.0	1554.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	89.0	79.0
100873255	1.0	0.0
100873254	159.0	143.0
100873253	0.0	0.0
285412	0.0	0.0
100873252	0.0	0.0
100287898	613.0	224.0
100287895	0.0	0.0
285419	21.0	8.0
1399	4687.0	3492.0
1398	5804.0	4409.0
1397	10159.0	9924.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	7.0	6.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	1.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	199.0	159.0
285429	14.0	9.0
100287880	0.0	0.0
440193	346.0	344.0
100873248	0.0	0.0
100873247	1.0	0.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	1.0	0.0
10130	37727.0	29853.0
153830	3415.0	5611.0
645280	3.0	4.0
440138	595.0	356.0
440132	3.0	0.0
440142	10.0	0.0
10139	3811.0	2444.0
126208	2137.0	1377.0
126206	0.0	0.0
126205	0.0	0.0
107133497	202.0	126.0
126204	0.0	0.0
107133499	0.0	0.0
128866	12870.0	9304.0
10131	2802.0	1590.0
10134	19595.0	17398.0
107133494	0.0	0.0
10133	2430.0	1643.0
128869	2202.0	1687.0
10136	0.0	0.0
10135	1958.0	1516.0
100128493	0.0	0.0
103021294	31.0	9.0
10138	1146.0	2179.0
100128496	0.0	0.0
10137	5126.0	3048.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	9.0
10140	11760.0	2752.0
128864	29.0	16.0
440125	2.0	2.0
440131	1.0	2.0
10143	0.0	0.0
128854	1033.0	733.0
10142	8700.0	4751.0
10144	9182.0	3434.0
10147	7780.0	4939.0
100128483	0.0	1.0
10146	8375.0	5360.0
128859	0.0	0.0
10149	287.0	56.0
10148	8.0	63.0
128853	668.0	245.0
440159	0.0	0.0
10117	0.0	1.0
440163	1.0	7.0
10110	30.0	29.0
10112	15.0	12.0
10111	4910.0	2714.0
10114	11568.0	6211.0
10113	3307.0	2795.0
128848	0.0	0.0
10116	6018.0	3539.0
165829	7.0	16.0
100128469	51.0	11.0
153842	2.0	13.0
440145	851.0	805.0
10129	2029.0	1340.0
440153	0.0	0.0
10128	9547.0	5280.0
100033799	0.0	0.0
107133486	19.0	10.0
10121	6732.0	5116.0
100128465	0.0	0.0
10120	7059.0	5623.0
10123	505.0	142.0
138234	2.0	5.0
10125	76.0	39.0
10124	1457.0	693.0
10127	3035.0	1743.0
10126	3908.0	2395.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	120.0	52.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	5.0	6.0
106481182	2.0	0.0
285489	171.0	51.0
100128448	2.0	0.0
126242	1.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	14206.0	8172.0
106481199	0.0	0.0
10109	9600.0	8875.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3274.0	2251.0
10100	398.0	59.0
10103	29243.0	2203.0
106481194	0.0	0.0
10102	1582.0	1264.0
106481195	0.0	0.0
10105	4784.0	4195.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	653.0	149.0
440119	147.0	69.0
126235	0.0	0.0
126231	243.0	82.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	44.0	53.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	37.0	50.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	1.0
440104	1561.0	645.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	0.0	3.0
100128420	15.0	1.0
100128423	1.0	1.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	37.0	21.0
10090	7189.0	9866.0
10093	7533.0	7348.0
10092	9861.0	7921.0
10095	8156.0	6796.0
645204	2.0	2.0
10094	8766.0	8861.0
645203	1.0	2.0
10097	11589.0	9548.0
10096	7584.0	5409.0
645201	0.0	0.0
163115	374.0	237.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	521.0	368.0
106481144	0.0	0.0
114195	1.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	8.0	7.0
106481145	0.0	0.0
151126	6.0	2.0
106481146	0.0	0.0
10099	23153.0	24607.0
10098	6572.0	1642.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	1.0
645212	1332.0	1053.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	113.0	46.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	2.0	3.0
415116	3938.0	2757.0
645207	0.0	0.0
645206	219.0	157.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	7.0	8.0
114182	0.0	0.0
