id	85aa8cbf-f8c4-4b10-b758-6644c4f705a4	53011995-9534-4c83-81fb-fb0187a24040
7634	0.0	11.0
53347	30.0	50.0
7637	3048.0	1882.0
7639	767.0	337.0
7638	137.0	35.0
158135	278.0	185.0
100422940	0.0	2.0
219699	1056.0	6307.0
100422942	0.0	0.0
7652	6.0	7.0
100422943	0.0	43.0
100422944	0.0	1.0
100422945	1.0	4.0
101927049	1.0	0.0
100422947	0.0	0.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	4.0	0.0
79960	10124.0	4004.0
682	38074.0	35650.0
401914	1.0	2.0
683	327.0	277.0
53353	4843.0	2.0
100270953	1.0	0.0
684	1157.0	1260.0
79962	3158.0	1335.0
79961	1519.0	2762.0
685	524.0	597.0
401911	6.0	3.0
686	2884.0	1467.0
687	15918.0	8206.0
79963	164.0	107.0
688	5382.0	9187.0
79966	8336.0	6450.0
53354	1554.0	565.0
100270950	0.0	0.0
689	20900.0	27580.0
100270951	0.0	0.0
79968	285.0	403.0
92922	907.0	829.0
53358	714.0	1379.0
79969	566.0	578.0
92960	592.0	253.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	2311.0	1604.0
7661	1.0	0.0
100422952	0.0	0.0
5001	897.0	689.0
100422953	0.0	0.0
5002	1902.0	2166.0
100422954	0.0	0.0
5003	34.0	134.0
100422955	0.0	0.0
5004	9.0	0.0
100270938	0.0	0.0
100422957	0.0	1.0
100422959	0.0	0.0
146167	0.0	0.0
690	0.0	1.0
79991	1110.0	1494.0
653604	6.0	2.0
79990	1733.0	2087.0
100270937	0.0	0.0
79993	2597.0	3414.0
401903	0.0	0.0
694	5340.0	9201.0
641616	5.0	3.0
79992	6.0	8.0
695	38.0	514.0
100270943	0.0	0.0
696	4.0	4.0
699	16.0	456.0
79998	218.0	68.0
100505704	0.0	0.0
134187	3.0	2.0
100505702	45.0	81.0
641613	4.0	3.0
401904	9.0	12.0
641614	2.0	0.0
100422960	0.0	0.0
5010	113.0	340.0
7673	220.0	140.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	890.0	1489.0
101927067	50.0	4.0
100422964	0.0	0.0
5013	10.0	7.0
100422965	11.0	9.0
100422966	0.0	0.0
5015	1.0	0.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	1.0	0.0
53371	2412.0	1952.0
146177	12.0	2.0
100270924	0.0	0.0
79980	816.0	793.0
100270925	0.0	0.0
100270926	8.0	8.0
79982	4515.0	2794.0
79981	3.0	0.0
79983	46.0	39.0
53373	10714.0	10243.0
80975	14.0	54.0
79986	423.0	574.0
100420308	0.0	0.0
100420307	13.0	9.0
79987	1345.0	438.0
5005	2.0	1.0
79989	983.0	581.0
5007	8059.0	5532.0
100420303	0.0	0.0
5008	25.0	152.0
5009	20.0	2.0
100420300	63.0	144.0
92949	159.0	860.0
7682	7.0	18.0
100422850	0.0	0.0
5020	12.0	15.0
7681	12.0	5.0
100422851	0.0	0.0
5021	23.0	154.0
100422852	0.0	0.0
7683	5.0	5.0
100422853	0.0	0.0
5023	19.0	112.0
100422854	0.0	0.0
5024	8.0	1.0
100422855	0.0	0.0
5025	1413.0	1251.0
101929651	3.0	0.0
100422856	0.0	0.0
5026	3.0	52.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	1.0	0.0
101929655	59.0	6.0
5016	36.0	64.0
5017	175.0	378.0
7678	201.0	188.0
5018	6384.0	6457.0
5019	4527.0	3216.0
5030	6.0	18.0
7693	2021.0	1270.0
100422861	0.0	0.0
7692	1093.0	981.0
5031	51.0	589.0
100422862	0.0	0.0
7695	1336.0	786.0
5032	298.0	332.0
100422863	0.0	0.0
5033	2534.0	3632.0
7694	938.0	580.0
100422864	0.0	0.0
5034	39887.0	34774.0
7697	850.0	625.0
101929664	3.0	3.0
7696	290.0	85.0
101929665	1.0	0.0
100422866	0.0	0.0
5036	5884.0	5599.0
7699	1252.0	876.0
101927003	5.0	3.0
100422867	0.0	0.0
5037	83688.0	36041.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	1.0	0.0
7691	884.0	310.0
7690	1493.0	1447.0
254013	476.0	184.0
100420207	1.0	3.0
5027	128.0	250.0
100420206	0.0	0.0
5028	261.0	150.0
5029	1409.0	1581.0
100420203	17.0	7.0
100420200	0.0	0.0
100422860	9.0	9.0
5042	64.0	21.0
100422873	0.0	0.0
100422874	0.0	0.0
5045	15525.0	14515.0
100422876	0.0	0.0
5046	221.0	30.0
5047	0.0	3.0
100292290	0.0	0.0
100422878	0.0	0.0
5048	14485.0	9733.0
100422879	0.0	0.0
101927015	2.0	0.0
101927017	0.0	0.0
105377880	1.0	0.0
256646	0.0	1.0
256643	1107.0	908.0
55902	2321.0	1702.0
55901	278.0	158.0
55900	2372.0	1249.0
55906	872.0	474.0
100420213	0.0	0.0
55905	5639.0	5562.0
55904	6995.0	4348.0
5052	43575.0	19926.0
100422883	0.0	0.0
55909	1000.0	849.0
5053	37.0	7.0
100422884	0.0	0.0
5054	1268.0	13910.0
55908	10.0	5.0
55907	2190.0	2553.0
5055	2.0	246.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	6804.0	4416.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	67.0	0.0
101929688	0.0	0.0
5050	573.0	1290.0
5051	3119.0	1645.0
5049	9204.0	8020.0
55911	138.0	924.0
55917	2186.0	3045.0
100420224	2.0	0.0
55916	760.0	760.0
100420223	0.0	0.0
101929690	0.0	0.0
100422880	0.0	0.0
55915	2679.0	2097.0
100422881	0.0	0.0
55914	9029.0	7144.0
5063	1146.0	242.0
100422894	0.0	1.0
5064	1299.0	6209.0
100422895	0.0	0.0
100422896	1.0	0.0
5066	15779.0	21782.0
5067	502.0	124.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	144.0	771.0
100419246	0.0	0.0
254050	137.0	77.0
5062	5640.0	7760.0
55920	2877.0	9010.0
254048	3169.0	1319.0
55924	674.0	439.0
55922	586.0	639.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	5629.0	4600.0
5075	376.0	0.0
5076	1.0	1.0
5077	0.0	2.0
55929	2475.0	1856.0
5078	0.0	0.0
101929620	0.0	0.0
5079	0.0	97.0
101929624	8.0	0.0
254065	1461.0	1023.0
101929623	2.0	28.0
5071	474.0	138.0
5073	4454.0	4433.0
55930	7166.0	6308.0
55937	199.0	96.0
100420253	3.0	6.0
5087	14977.0	7114.0
5088	11.0	5.0
5089	5932.0	6390.0
5080	192.0	87.0
5081	0.0	0.0
101929639	72.0	31.0
5082	1553.0	1544.0
256691	1045.0	689.0
5083	733.0	161.0
101929637	0.0	0.0
102725541	6.0	1.0
79913	496.0	385.0
79912	1488.0	916.0
79915	173.0	165.0
100420259	7.0	8.0
100420258	7.0	2.0
100420257	1.0	0.0
79917	592.0	320.0
79919	2.0	129.0
79918	1057.0	772.0
5096	4099.0	2491.0
5097	2601.0	9622.0
5098	977.0	1447.0
5099	1600.0	1825.0
100420260	0.0	0.0
254042	333.0	299.0
5090	13089.0	4050.0
5091	2208.0	4165.0
5092	4148.0	3879.0
5093	11938.0	11062.0
5094	21850.0	20621.0
5095	2779.0	1699.0
100270899	0.0	0.0
100270895	0.0	4.0
79902	1354.0	1689.0
55957	195.0	150.0
79901	55178.0	19614.0
100270891	0.0	2.0
55954	1003.0	617.0
79903	1454.0	1149.0
100420269	0.0	0.0
79906	1139.0	457.0
79905	115.0	138.0
79908	46.0	6.0
55959	5706.0	11615.0
55958	4645.0	3301.0
112724	1286.0	843.0
100420275	0.0	1.0
90288	203.0	40.0
28338	0.0	0.0
28339	0.0	0.0
254099	0.0	0.0
28337	0.0	0.0
106736475	0.0	0.0
653590	1.0	4.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	2.0
28348	0.0	0.0
90271	338.0	348.0
90273	27.0	74.0
112714	3.0	1.0
28341	0.0	0.0
28342	0.0	2.0
28340	0.0	0.0
653583	418.0	609.0
28345	0.0	1.0
28346	0.0	0.0
28343	0.0	7.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	3.0	1.0
28316	31.0	54.0
28317	0.0	3.0
28314	0.0	1.0
28315	0.0	3.0
28318	0.0	13.0
112703	197.0	324.0
28312	0.0	2.0
28313	0.0	3.0
101929602	2.0	0.0
653598	0.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	95.0	773.0
28329	0.0	0.0
28320	0.0	1.0
401898	0.0	0.0
112770	1895.0	2739.0
105377820	0.0	0.0
112755	26.0	115.0
112752	1664.0	1014.0
28305	0.0	3.0
28306	0.0	4.0
28304	0.0	9.0
28309	0.0	0.0
28307	0.0	17.0
28301	0.0	3.0
28300	0.0	3.0
124739	223.0	490.0
112744	0.0	1.0
388403	3763.0	4256.0
388401	2.0	4.0
388407	59.0	10.0
376412	22.0	3.0
653509	28.0	2.0
90441	2004.0	2673.0
388551	4.0	0.0
388552	848.0	662.0
122011	4.0	0.0
148641	131.0	96.0
102216342	1.0	2.0
388550	1.0	0.0
102216341	0.0	0.0
653505	1.0	0.0
641518	47.0	32.0
641517	0.0	0.0
641515	0.0	1.0
388536	496.0	222.0
388533	13.0	4.0
388531	15.0	16.0
148645	3.0	3.0
388532	1.0	4.0
340595	28.0	83.0
340596	31.0	6.0
90427	3832.0	2018.0
340598	1.0	5.0
161635	1.0	0.0
340591	227.0	202.0
388574	13.0	20.0
388569	402.0	317.0
388566	893.0	609.0
388567	227.0	171.0
388564	580.0	492.0
124641	0.0	0.0
90459	801.0	1170.0
653519	185.0	148.0
388561	797.0	555.0
388559	29.0	23.0
124637	446.0	124.0
388558	1061.0	557.0
388555	1.0	14.0
388553	2.0	3.0
701	83.0	247.0
340571	0.0	0.0
705	519.0	848.0
706	2954.0	5764.0
340578	9.0	0.0
708	3923.0	3404.0
100505881	2189.0	1776.0
90485	307.0	94.0
90488	7367.0	5538.0
220717	127.0	242.0
100529855	10.0	5.0
388595	1.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	437.0	521.0
90480	2695.0	2669.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	0.0	2.0
653550	0.0	0.0
28499	0.0	1.0
388588	344.0	662.0
710	9122.0	15081.0
28497	0.0	2.0
28498	0.0	1.0
653553	32.0	22.0
711	0.0	0.0
712	1430.0	4046.0
340562	1.0	0.0
713	1279.0	2730.0
714	943.0	2426.0
641556	0.0	0.0
715	8558.0	11826.0
716	11038.0	19503.0
28491	0.0	0.0
717	104.0	472.0
28492	0.0	0.0
718	12056.0	46391.0
719	155.0	535.0
28490	0.0	0.0
100505876	3246.0	2415.0
219731	238.0	8.0
100505877	0.0	1.0
100505875	20.0	15.0
122042	1.0	15.0
388585	4.0	10.0
388581	15.0	82.0
122038	0.0	0.0
388579	1.0	0.0
720	1194.0	1505.0
721	2100.0	2660.0
722	9.0	3.0
724	0.0	3.0
725	1.0	5.0
726	1017.0	1479.0
100505879	0.0	0.0
727	519.0	286.0
728	270.0	1173.0
729	122.0	12.0
340554	382.0	140.0
219743	2031.0	1264.0
339562	0.0	8.0
653566	65.0	33.0
653567	24.0	143.0
28479	0.0	29.0
339559	266.0	248.0
28473	0.0	20.0
28474	9.0	3121.0
28471	0.0	59.0
340547	5.0	129.0
730	7349.0	3283.0
28477	0.0	0.0
731	13.0	2.0
28478	0.0	3.0
732	13.0	42.0
28475	0.0	0.0
124685	1.0	2.0
733	42.0	22.0
28476	0.0	0.0
734	2516.0	4181.0
735	1.0	3.0
738	8672.0	5906.0
340544	38.0	9.0
219738	412.0	406.0
28470	0.0	28.0
340542	934.0	310.0
219736	881.0	408.0
340543	218.0	27.0
136647	1910.0	1529.0
100505894	367.0	192.0
100505892	0.0	0.0
100505893	2.0	1.0
219752	0.0	0.0
7710	1224.0	657.0
653557	1.0	2.0
100505890	0.0	0.0
7709	1557.0	1454.0
28484	0.0	0.0
28485	0.0	1.0
28482	0.0	0.0
740	5970.0	3834.0
28483	0.0	10.0
741	982.0	719.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	5839.0	279.0
28487	0.0	0.0
7701	1974.0	1265.0
745	112.0	547.0
7700	891.0	441.0
746	3155.0	4181.0
747	323.0	431.0
7703	3075.0	3285.0
7702	733.0	734.0
340533	284.0	17.0
7705	5890.0	5400.0
28480	0.0	0.0
7704	2577.0	270.0
219749	1423.0	977.0
28481	0.0	12.0
7707	10818.0	3788.0
7706	4022.0	3124.0
339541	29.0	50.0
100270879	3.0	2.0
171017	1739.0	1251.0
768215	0.0	0.0
340526	2926.0	3677.0
340527	444.0	267.0
100270887	0.0	1.0
146059	1095.0	736.0
768217	0.0	0.0
750	8.0	4.0
768216	0.0	0.0
768211	1295.0	912.0
752	498.0	2735.0
753	1598.0	1871.0
171019	0.0	2.0
754	22548.0	31415.0
768213	0.0	0.0
755	2748.0	1535.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	1.0
7712	84.0	15.0
757	14276.0	4645.0
7711	284.0	183.0
758	2.0	0.0
100270880	2.0	0.0
100505845	0.0	0.0
759	3.0	9.0
7716	6839.0	5772.0
134082	0.0	0.0
134083	0.0	0.0
158055	34.0	17.0
7718	234.0	381.0
158056	985.0	512.0
158038	301.0	10.0
7730	3.0	1.0
100505832	244.0	0.0
7732	66.0	29.0
219771	7249.0	7289.0
219770	3.0	2.0
100270868	0.0	0.0
100270869	1.0	0.0
339535	429.0	460.0
340515	0.0	0.0
100270875	0.0	0.0
760	708.0	548.0
256714	6.0	17.0
100270876	0.0	0.0
761	197.0	201.0
768206	51.0	25.0
762	1893.0	4.0
763	35.0	17.0
100270871	0.0	0.0
256710	18.0	12.0
100270872	3.0	2.0
764	0.0	0.0
765	0.0	0.0
100270873	7.0	8.0
766	7.0	8.0
100270874	0.0	0.0
767	27.0	14.0
768	11.0	1.0
732275	0.0	0.0
100270870	2.0	0.0
100505835	5.0	1.0
7727	671.0	518.0
158046	22.0	61.0
7726	4247.0	3297.0
7728	1259.0	576.0
100505839	3.0	13.0
7741	1126.0	590.0
100505865	19.0	29.0
7743	2042.0	1138.0
339521	0.0	0.0
100270857	0.0	0.0
339524	109.0	57.0
770	1369.0	1605.0
100270864	0.0	0.0
771	4346.0	391.0
205147	7.0	1.0
773	69.0	36.0
100270867	0.0	0.0
774	118.0	15.0
340508	2.0	0.0
775	369.0	757.0
776	827.0	234.0
777	0.0	7.0
778	24.0	11.0
100505869	32.0	14.0
779	1.0	0.0
7733	1073.0	407.0
7738	817.0	785.0
7737	564.0	753.0
340501	3.0	0.0
7739	4588.0	3971.0
158078	1501.0	3020.0
7750	7242.0	4500.0
7752	463.0	425.0
100505854	1493.0	434.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	2024.0	896.0
7753	732.0	636.0
219793	0.0	1.0
219790	96.0	509.0
122060	947.0	664.0
100270846	0.0	0.0
339512	7.0	1.0
100270847	0.0	0.0
100270848	0.0	0.0
780	26024.0	30152.0
781	5208.0	1310.0
100270853	6.0	5.0
782	317.0	763.0
339505	0.0	6.0
783	112.0	111.0
103689912	766.0	21.0
784	1472.0	1782.0
103689911	34.0	1.0
785	1145.0	73.0
786	1.0	9.0
100270850	1.0	5.0
100270851	0.0	0.0
788	1200.0	592.0
100270852	0.0	2.0
7745	3059.0	1630.0
789	0.0	0.0
103689918	0.0	0.0
103689917	1.0	0.0
732253	0.0	0.0
158062	25.0	17.0
7746	555.0	575.0
171024	2952.0	742.0
7748	1147.0	1398.0
171023	4546.0	3637.0
103689913	0.0	0.0
171022	77.0	704.0
158067	601.0	241.0
103689915	3.0	0.0
7761	439.0	218.0
7760	1243.0	1490.0
7763	16656.0	19796.0
5100	275.0	111.0
7762	175.0	214.0
5101	1080.0	461.0
7764	2669.0	7527.0
100270839	4.0	7.0
339500	1256.0	780.0
100270835	0.0	2.0
339501	0.0	0.0
100270836	0.0	0.0
790	3252.0	5092.0
100270837	0.0	0.0
100270838	0.0	0.0
793	3.0	8.0
794	0.0	67.0
100270844	0.0	0.0
795	0.0	0.0
796	2.0	4.0
797	8.0	60.0
100270840	7.0	23.0
798	0.0	0.0
799	4.0	13.0
100270841	6.0	8.0
7756	6120.0	7903.0
7755	1016.0	989.0
7757	310.0	183.0
101929580	19.0	15.0
158011	0.0	0.0
100505806	284.0	298.0
7770	940.0	522.0
101929581	4.0	0.0
7772	1294.0	585.0
7771	680.0	266.0
5110	5349.0	4470.0
101929582	0.0	0.0
5111	3145.0	4430.0
7773	434.0	264.0
7776	1341.0	815.0
7775	497.0	376.0
101929589	0.0	1.0
100419416	0.0	2.0
100270832	8.0	6.0
100270833	5.0	8.0
100270834	1.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	288.0	27.0
7767	630.0	513.0
5105	10.0	1.0
7766	113.0	69.0
5106	2959.0	2163.0
7769	1475.0	871.0
100420401	4.0	6.0
7768	465.0	164.0
5108	14976.0	10887.0
101929590	0.0	0.0
101929591	10.0	1.0
7781	7.0	47.0
7780	787.0	4852.0
7783	3.0	0.0
7782	1786.0	756.0
5121	3297.0	1589.0
5122	32.0	37.0
7784	58.0	119.0
5125	1443.0	1743.0
7786	530.0	781.0
90423	508.0	236.0
100419426	0.0	1.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	0.0	1.0
100420415	66.0	66.0
5116	3548.0	2607.0
100420414	11.0	8.0
100505826	23.0	7.0
90417	1958.0	739.0
5118	1988.0	8530.0
90416	1109.0	733.0
7779	5342.0	3783.0
100420412	0.0	0.0
5119	5307.0	5599.0
158035	10.0	8.0
100420410	0.0	0.0
7791	4655.0	12179.0
5130	3958.0	3384.0
5132	2.0	2.0
90411	16982.0	8001.0
5133	58.0	38.0
5134	2824.0	2455.0
90410	1614.0	1318.0
7798	3763.0	2539.0
5136	5019.0	5210.0
146053	13.0	36.0
146050	1489.0	983.0
146057	1521.0	642.0
103091864	34.0	55.0
103091863	0.0	0.0
5126	19874.0	10217.0
7789	576.0	282.0
5127	5892.0	7742.0
5128	1731.0	1993.0
100505812	117.0	133.0
5129	1849.0	2087.0
90407	1292.0	2802.0
5140	35.0	176.0
100422971	0.0	0.0
5141	4073.0	1759.0
100422972	0.0	1.0
5142	1349.0	2098.0
100422973	0.0	0.0
5143	303.0	6108.0
100422974	5.0	0.0
5144	2873.0	1496.0
100422975	0.0	0.0
5145	2.0	21.0
5146	12.0	14.0
100422977	0.0	0.0
101929530	1.0	1.0
5147	838.0	830.0
100422978	0.0	0.0
100422979	0.0	0.0
101929539	30.0	17.0
100419324	0.0	0.0
254128	817.0	288.0
254122	28.0	36.0
5137	166.0	1063.0
7799	6897.0	3702.0
5138	1281.0	377.0
5139	574.0	524.0
100422970	0.0	0.0
5151	2153.0	1218.0
100422982	0.0	0.0
5152	717.0	3687.0
100422983	0.0	0.0
5153	278.0	171.0
100422984	0.0	0.0
5154	352.0	1100.0
100422985	0.0	0.0
5155	924.0	1565.0
100422986	0.0	1.0
5156	1386.0	1811.0
100422987	0.0	0.0
5157	5098.0	2943.0
100422988	0.0	0.0
5158	1030.0	265.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	12.0	1.0
5150	1844.0	1729.0
100049076	14.0	4.0
5148	3.0	41.0
5149	1.0	0.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	3561.0	3009.0
100422993	0.0	0.0
5163	552.0	890.0
100422994	0.0	0.0
5164	3253.0	2986.0
100422995	0.0	0.0
5165	211.0	458.0
100422996	0.0	0.0
5166	19340.0	8707.0
100422997	3.0	1.0
5167	16377.0	3197.0
5168	632.0	1637.0
5169	172.0	39.0
101929559	1.0	11.0
101929557	1.0	0.0
5160	5508.0	3767.0
5161	0.0	0.0
256764	13221.0	488.0
254100	84.0	57.0
254102	1164.0	5090.0
5159	6131.0	8180.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	3.0	1.0
5173	0.0	0.0
100420341	48.0	29.0
5174	13.0	8.0
5175	11779.0	8514.0
5176	4549.0	8406.0
5178	3771.0	454.0
5179	9.0	15.0
5170	3449.0	1933.0
5172	63664.0	152.0
100420342	0.0	0.0
5184	5424.0	4107.0
5187	13541.0	14840.0
5188	1194.0	808.0
5189	2206.0	1272.0
254173	9.0	12.0
254170	2233.0	1266.0
100420359	0.0	0.0
100420358	3.0	5.0
100420356	0.0	12.0
100420354	0.0	0.0
5195	1454.0	1453.0
5196	16.0	5.0
5197	0.0	0.0
5198	1630.0	1556.0
5199	50.0	229.0
254187	76.0	17.0
5190	3075.0	1477.0
5191	915.0	567.0
5192	1365.0	1206.0
5193	1287.0	564.0
5194	3265.0	2323.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	0.0
105375380	0.0	0.0
53400	2.0	0.0
53405	3974.0	5153.0
100420377	0.0	0.0
53409	0.0	1.0
100420376	0.0	0.0
53407	1548.0	1707.0
100419392	0.0	5.0
100419391	10.0	4.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	0.0
254158	13.0	7.0
53410	0.0	1.0
768220	0.0	5.0
100420393	0.0	2.0
100420392	0.0	0.0
112609	38.0	17.0
28457	5.0	310.0
28458	16.0	2438.0
28452	2.0	56.0
28450	3.0	393.0
28455	5.0	117.0
28453	0.0	2.0
28454	4.0	67.0
90390	509.0	532.0
28468	8.0	2107.0
653458	0.0	0.0
28469	0.0	3.0
101340251	0.0	1.0
101340250	0.0	0.0
101340252	2.0	2.0
28462	0.0	5.0
28463	1.0	56.0
28461	2.0	127.0
28466	0.0	48.0
28467	3.0	1181.0
653464	279.0	431.0
28464	3.0	195.0
28465	14.0	1499.0
653489	5.0	52.0
28438	0.0	3.0
28435	0.0	1.0
28439	1.0	397.0
653492	0.0	0.0
28430	0.0	1.0
28433	0.0	0.0
28434	8.0	737.0
28431	0.0	0.0
28432	0.0	38.0
28448	14.0	571.0
28449	2.0	91.0
28446	0.0	26.0
28447	0.0	3.0
28440	0.0	0.0
28441	0.0	12.0
653483	46.0	81.0
28444	17.0	712.0
28445	0.0	28.0
28442	25.0	1923.0
653486	0.0	0.0
28443	0.0	2.0
28415	0.0	7.0
28416	0.0	13.0
28413	0.0	11.0
28414	0.0	15.0
28419	0.0	0.0
28417	0.0	9.0
28418	0.0	0.0
124626	2.0	0.0
388503	0.0	0.0
28411	0.0	15.0
28412	1.0	131.0
28410	0.0	115.0
388507	440.0	184.0
653499	18.0	3.0
28426	10.0	991.0
28427	0.0	4.0
28424	2.0	85.0
28425	2.0	18.0
28428	0.0	7.0
28429	0.0	17.0
28422	0.0	3.0
28423	7.0	1663.0
28420	5.0	445.0
28421	0.0	9.0
102723099	15.0	15.0
388524	2.0	1.0
124602	264.0	23.0
388523	27.0	17.0
112611	805.0	457.0
28405	0.0	6.0
28408	9.0	343.0
28409	6.0	126.0
112616	956.0	2516.0
28406	0.0	12.0
28407	0.0	6.0
388514	2.0	9.0
28400	1.0	163.0
388512	1.0	10.0
28401	0.0	153.0
134359	549.0	426.0
158326	156.0	134.0
339263	298.0	316.0
401730	1.0	1.0
146336	1.0	0.0
401725	0.0	2.0
401720	26.0	47.0
90557	321.0	710.0
90550	1340.0	1865.0
158314	13.0	76.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	1.0	1.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	1.0	0.0
106478991	5.0	3.0
339258	0.0	0.0
106478990	2.0	0.0
800	29570.0	24497.0
801	20896.0	23121.0
802	0.0	0.0
342892	176.0	131.0
804	0.0	0.0
805	28742.0	43870.0
342898	0.0	0.0
342897	16.0	290.0
806	23.0	44.0
401718	6.0	3.0
807	1.0	4.0
401717	6.0	11.0
808	16800.0	13449.0
158345	38.0	46.0
339240	0.0	0.0
90586	2.0	4.0
339241	0.0	0.0
90589	25.0	25.0
378884	270.0	78.0
339244	0.0	0.0
653404	0.0	1.0
90580	856.0	1041.0
391825	0.0	0.0
391827	3.0	1.0
810	0.0	14.0
811	153261.0	46263.0
340221	1.0	0.0
813	10535.0	15884.0
814	36.0	168.0
815	3.0	30.0
816	2514.0	2246.0
401708	0.0	2.0
817	4203.0	4606.0
818	1895.0	1739.0
819	3356.0	3554.0
90576	149.0	137.0
339230	1016.0	841.0
339231	1534.0	1487.0
339229	918.0	695.0
122335	0.0	0.0
124997	2561.0	2308.0
340217	0.0	0.0
124995	2292.0	2507.0
378881	0.0	0.0
820	31.0	8.0
821	103243.0	36382.0
822	11352.0	17673.0
823	17528.0	28800.0
824	17217.0	28305.0
825	32.0	67.0
826	21795.0	26602.0
827	362.0	210.0
134391	0.0	0.0
829	5433.0	9236.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	5.0	7.0
106478966	3.0	2.0
106478965	0.0	0.0
161931	3.0	6.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	0.0	2.0
106478962	0.0	4.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	0.0	0.0
340205	7.0	23.0
340206	0.0	5.0
388228	1001.0	846.0
830	9394.0	9357.0
831	14920.0	25019.0
832	13521.0	14919.0
833	4553.0	3137.0
834	247.0	644.0
835	1909.0	2166.0
836	848.0	1922.0
837	559.0	1098.0
838	1.0	7.0
342865	0.0	0.0
340204	0.0	0.0
839	853.0	1294.0
90594	612.0	378.0
100505993	0.0	0.0
106478959	0.0	0.0
106478958	9.0	0.0
100505994	37.0	226.0
106478957	4.0	0.0
106478956	0.0	1.0
641451	1.0	0.0
106478955	0.0	0.0
106478954	0.0	0.0
106478953	0.0	0.0
100505996	1.0	0.0
106478952	0.0	0.0
339210	56.0	75.0
106478951	1.0	0.0
106478950	0.0	0.0
146310	0.0	0.0
90592	526.0	467.0
7809	0.0	1.0
840	787.0	1027.0
841	809.0	944.0
842	1354.0	1069.0
843	968.0	799.0
844	4.0	15.0
136991	1.0	0.0
845	308.0	36.0
342850	1.0	0.0
846	1.0	0.0
7802	3121.0	356.0
847	19853.0	11997.0
7804	6236.0	1247.0
7803	7863.0	13232.0
7805	1445.0	8859.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	1221.0	1927.0
106478986	0.0	0.0
106478985	4.0	1.0
106478984	0.0	0.0
388254	0.0	0.0
106478983	1.0	0.0
388255	0.0	13.0
106478982	0.0	2.0
339201	610.0	592.0
653447	195.0	289.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	2.0	1.0
7818	4284.0	5253.0
28595	0.0	7.0
148979	71.0	102.0
28592	1.0	15.0
28593	0.0	0.0
28599	0.0	0.0
401744	0.0	0.0
28597	0.0	1.0
401742	0.0	0.0
641455	0.0	0.0
7813	2621.0	2133.0
857	23391.0	31128.0
641457	1.0	0.0
7812	58776.0	46725.0
858	14904.0	22289.0
641456	2.0	2.0
859	2.0	2.0
28591	0.0	1.0
106478979	0.0	0.0
106478978	1.0	0.0
106478977	4.0	2.0
106478976	0.0	1.0
106478975	0.0	0.0
106478974	1.0	1.0
106478973	8.0	15.0
106478972	6.0	0.0
653435	1.0	1.0
106478971	3.0	2.0
653436	34.0	6.0
106478970	0.0	0.0
653437	0.0	0.0
146330	2255.0	1679.0
146325	0.0	1.0
860	246.0	2033.0
861	577.0	11177.0
862	1024.0	208.0
653440	272.0	262.0
863	163.0	156.0
653441	118.0	53.0
