id	5570e579-2b63-4083-9465-3213cbf8af4c	70129edf-3380-48eb-8a5c-1230a92ec6c9
106481337	0.0	0.0
106481341	0.0	0.0
106481342	0.0	3.0
106481340	0.0	1.0
85458	4083.0	1600.0
106481345	0.0	1.0
85459	1349.0	916.0
106481346	0.0	0.0
85456	9967.0	10919.0
442910	1.0	3.0
106481343	0.0	0.0
85457	3823.0	3239.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	286.0	490.0
442913	0.0	0.0
85452	3.0	20.0
442914	0.0	0.0
50	5979.0	4881.0
85453	2322.0	1910.0
442915	0.0	0.0
85450	5059.0	2444.0
51	4624.0	5132.0
442916	0.0	0.0
85451	2449.0	2758.0
52	4397.0	5569.0
442917	0.0	0.0
53	2094.0	3308.0
442918	0.0	0.0
54	811.0	2792.0
442919	0.0	0.0
55	177.0	158.0
442909	1.0	0.0
56	4.0	7.0
58	24.0	9.0
59	5774.0	3188.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	17.0	12.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	496.0	17.0
106481350	0.0	3.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	1.0
106481354	0.0	0.0
85446	350.0	450.0
442900	0.0	0.0
106481355	1.0	0.0
85443	25.0	137.0
442901	0.0	0.0
85444	3159.0	2093.0
442902	0.0	0.0
60	368272.0	173407.0
85441	2614.0	1763.0
442903	22.0	5.0
85442	653.0	1380.0
442904	0.0	0.0
442905	0.0	0.0
62	23.0	20.0
85440	2594.0	1479.0
442907	6.0	16.0
442908	0.0	0.0
66	0.0	1.0
67	6.0	7.0
68	3.0	3.0
344595	497.0	261.0
69	2.0	2.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	318.0	259.0
106481321	0.0	0.0
85479	8.0	109.0
106481322	0.0	0.0
85476	4118.0	2511.0
85477	248.0	230.0
70	71.0	2.0
85474	9.0	62.0
71	255451.0	224255.0
72	1069.0	20.0
73	30.0	5.0
74	0.0	1.0
75	14.0	26.0
106481327	1.0	1.0
106481328	0.0	0.0
106481325	0.0	1.0
153527	4856.0	6786.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	0.0
85465	2126.0	1490.0
81	22142.0	34821.0
85463	4072.0	1304.0
82	4.0	12.0
85464	2216.0	1500.0
83	11.0	6.0
85461	5327.0	3250.0
85462	8687.0	2651.0
86	2151.0	2583.0
87	4572.0	7630.0
85460	2252.0	1471.0
88	30.0	5.0
89	11.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5538.0	9269.0
106481300	0.0	0.0
91	3290.0	2666.0
92	1162.0	873.0
93	899.0	1557.0
94	1381.0	2101.0
95	236.0	386.0
97	481.0	436.0
98	869.0	994.0
344561	0.0	0.0
728661	2551.0	2563.0
728664	1.0	0.0
106481305	0.0	1.0
261734	1386.0	1649.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	7.0	23.0
106481309	16.0	13.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	3.0
106481308	0.0	0.0
3804	2.0	5.0
3805	4.0	7.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	4.0	6.0
3809	1.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	364.0	367.0
3800	266.0	106.0
3801	5044.0	6378.0
3802	0.0	7.0
728695	0.0	0.0
285735	0.0	0.0
261726	2488.0	2628.0
728698	5.0	6.0
3814	1.0	28.0
3815	11094.0	836.0
3816	258.0	3.0
261729	1544.0	105.0
3817	304.0	4.0
3818	112.0	100.0
222166	4585.0	2506.0
3811	1.0	7.0
3812	0.0	0.0
285740	0.0	0.0
285741	41.0	107.0
728689	13.0	35.0
3827	0.0	0.0
246100	0.0	0.0
3820	146.0	122.0
3821	54.0	7.0
3822	10.0	2.0
3823	4.0	1.0
3824	46.0	73.0
645402	0.0	0.0
403313	1039.0	889.0
403314	2.0	0.0
728637	0.0	6.0
728638	39.0	50.0
728633	1.0	0.0
728632	28.0	54.0
728635	15.0	37.0
3836	2688.0	2803.0
222183	227.0	655.0
3837	12410.0	13226.0
3838	1078.0	1671.0
3839	3689.0	2497.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	1666.0	1759.0
3832	347.0	570.0
3833	106.0	171.0
3834	1.0	2.0
3835	3645.0	7401.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1133.0	710.0
3848	2.0	2.0
3849	0.0	2.0
222171	45.0	11338.0
728619	11.0	6.0
3840	5752.0	5731.0
3841	2761.0	1368.0
3842	14317.0	7297.0
3843	11945.0	9387.0
3844	0.0	0.0
3845	2491.0	2117.0
3846	4.0	16.0
645423	0.0	0.0
3860	0.0	16.0
246126	2.0	0.0
728658	290.0	594.0
728655	0.0	1.0
728657	1.0	0.0
728656	4.0	7.0
3858	1145.0	1203.0
3859	3.0	1.0
246135	0.0	0.0
3850	5.0	2.0
3851	2.0	0.0
3852	4.0	2.0
645414	0.0	0.0
3853	2.0	1.0
3854	0.0	1.0
3855	80117.0	52907.0
3856	54050.0	39802.0
3857	0.0	0.0
728640	6.0	2.0
645431	26.0	43.0
728642	214.0	315.0
728641	6.0	9.0
645434	13.0	1.0
645432	3.0	2.0
285704	1441.0	1718.0
728643	0.0	1.0
222194	3095.0	3196.0
285708	0.0	0.0
1204	0.0	1.0
1203	4513.0	2125.0
1201	1126.0	866.0
1200	7694.0	14022.0
3861	0.0	7.0
645426	32.0	23.0
645425	0.0	0.0
1209	7562.0	12188.0
3866	3.0	205.0
1208	0.0	0.0
1207	4088.0	5741.0
3868	4.0	0.0
285311	0.0	0.0
3880	4212.0	8407.0
3881	1.0	13.0
285313	1658.0	38.0
100128537	865.0	524.0
3882	0.0	0.0
100128536	0.0	2.0
285314	0.0	2.0
285315	1130.0	643.0
1215	20.0	3.0
100141515	2.0	11.0
1213	31068.0	22023.0
1212	2874.0	4799.0
1211	6811.0	15897.0
3872	38.0	30.0
3875	27347.0	39389.0
3876	8.0	16.0
3879	2.0	5.0
3890	0.0	0.0
3891	20.0	0.0
3892	407.0	195.0
100128525	1.0	1.0
285326	0.0	0.0
1230	145.0	1025.0
285329	4.0	4.0
440097	37.0	2.0
440093	21.0	39.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	4.0
3887	71.0	60.0
3888	0.0	0.0
100631239	0.0	1.0
3889	276.0	187.0
100128516	117.0	55.0
285331	1138.0	1319.0
100128512	0.0	0.0
285335	79.0	8.0
100128514	0.0	0.0
1241	316.0	263.0
1240	1124.0	583.0
1238	282.0	21.0
1237	12.0	8.0
1236	96.0	52.0
1235	5.0	2.0
1234	268.0	354.0
1233	45.0	30.0
1232	13.0	81.0
3895	22478.0	16067.0
100128511	166.0	107.0
100631247	0.0	0.0
3897	147.0	16.0
100631248	0.0	0.0
3898	511.0	4432.0
100631249	0.0	0.0
3899	106.0	87.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1658.0	1421.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	177.0	91.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	510.0	475.0
574501	2.0	0.0
574502	0.0	0.0
1244	39.0	30.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	1.0
574506	1.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1231.0	110.0
1263	1601.0	1907.0
1262	13.0	11.0
116966	823.0	217.0
100887755	0.0	0.0
1261	5.0	26.0
100887754	3.0	2.0
1260	0.0	0.0
116969	59.0	7.0
1259	40.0	26.0
1258	3.0	3.0
440061	0.0	0.0
100887750	34.0	35.0
100887746	18.0	8.0
100887744	1.0	3.0
1272	667.0	7.0
1271	465.0	3.0
100887749	22.0	29.0
1270	25.0	28.0
100887748	0.0	0.0
440044	92.0	45.0
1269	41.0	7.0
440051	0.0	0.0
1268	51.0	37.0
440050	1.0	6.0
1267	4587.0	7161.0
1266	10711.0	15018.0
100887740	0.0	0.0
1265	19814.0	21603.0
1286	4279.0	2122.0
1285	4417.0	3639.0
1284	16421.0	23032.0
1282	10999.0	21933.0
1281	166500.0	8235.0
1280	6.0	17.0
440078	65.0	58.0
440077	0.0	2.0
440087	108.0	8.0
1278	116629.0	10408.0
1277	151717.0	13208.0
440081	22.0	59.0
116938	0.0	0.0
1297	16.0	88.0
116931	151.0	117.0
1296	2780.0	6591.0
1295	7742.0	18944.0
116933	1.0	1.0
1294	139.0	335.0
1293	23999.0	3674.0
116935	29.0	128.0
1292	30439.0	6923.0
440068	0.0	0.0
1291	22879.0	5637.0
116937	2.0	4.0
440067	2.0	3.0
1290	7095.0	1153.0
440073	126.0	660.0
440072	18.0	4.0
1289	10264.0	1313.0
1288	273.0	8.0
1287	2965.0	862.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1671.0	2806.0
440021	0.0	0.0
442673	5.0	4.0
10018	5582.0	3002.0
126328	1555.0	3252.0
442676	0.0	0.0
126326	145.0	690.0
1299	1772.0	110.0
1298	1953.0	542.0
10011	1556.0	2326.0
10010	3260.0	6100.0
10013	3684.0	3310.0
128989	1797.0	1989.0
10015	12296.0	12428.0
10014	5179.0	6783.0
10017	28.0	24.0
10016	4287.0	6716.0
10020	2205.0	1121.0
114335	0.0	0.0
114336	0.0	0.0
126321	1588.0	2092.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	2.0
10021	6.0	391.0
10024	47.0	72.0
128977	2656.0	2726.0
103021165	1.0	0.0
10023	267.0	445.0
103021164	2.0	2.0
10026	3969.0	2534.0
10025	3156.0	3867.0
116986	143.0	417.0
116985	8548.0	13814.0
116988	4047.0	5284.0
116987	3145.0	3119.0
114327	1947.0	2260.0
440043	0.0	0.0
126308	2092.0	2889.0
440041	0.0	0.0
126306	7.0	12.0
151306	26.0	27.0
100128590	8.0	1.0
100128596	1.0	4.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	12.0	21.0
440026	2733.0	4027.0
440023	0.0	0.0
10008	583.0	486.0
10007	2860.0	5281.0
10009	2295.0	4677.0
116984	10831.0	3707.0
116983	1110.0	1213.0
151313	115.0	48.0
10000	6919.0	5924.0
128954	0.0	0.0
10002	25.0	15.0
10001	1342.0	1587.0
10004	146.0	220.0
10003	196.0	52.0
10006	3972.0	4705.0
10005	832.0	1471.0
126370	0.0	0.0
285352	208.0	246.0
100128579	0.0	0.0
285359	117.0	65.0
126375	235.0	455.0
126374	833.0	3260.0
153918	0.0	0.0
100128574	1.0	0.0
285362	3422.0	3780.0
285367	991.0	1834.0
285368	733.0	860.0
100128569	133.0	76.0
126364	69.0	350.0
100128560	0.0	1.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	2.0
344191	0.0	0.0
126353	12.0	48.0
751071	131.0	311.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	13.0	3.0
106481282	0.0	0.0
285381	1805.0	1689.0
106481283	0.0	0.0
285382	168.0	345.0
106481280	0.0	0.0
165918	1208.0	1288.0
106481281	1.0	1.0
165904	21.0	10.0
285386	96.0	155.0
138307	46.0	140.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	4.0	2.0
106481290	1.0	1.0
100128541	0.0	3.0
138311	726.0	2034.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	2015.0	3019.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1502.0	2438.0
728710	0.0	1.0
126295	171.0	250.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	261.0	193.0
645318	0.0	0.0
645317	53.0	38.0
151242	30.0	964.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	41644.0	41541.0
100287908	0.0	0.0
645332	491.0	752.0
126282	370.0	1171.0
100287902	2.0	16.0
163227	449.0	1110.0
100287900	0.0	0.0
163223	250.0	441.0
106481275	2.0	1.0
106481276	0.0	2.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	1.0	3.0
106481277	0.0	0.0
151258	48.0	301.0
106481278	0.0	0.0
645328	0.0	3.0
151254	49.0	39.0
645326	6.0	6.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	7.0	11.0
163259	330.0	164.0
645345	122.0	171.0
200403	1.0	0.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	670.0	872.0
106481237	0.0	0.0
106481238	1.0	3.0
728737	5.0	4.0
728732	3.0	8.0
728734	3.0	2.0
126272	220.0	357.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	800.0	980.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	58.0	6.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	12.0	5.0
728723	337.0	323.0
106481253	0.0	0.0
107133522	20.0	12.0
106481254	1.0	0.0
107133524	5.0	11.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	5.0	5.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	5.0
645348	0.0	0.0
106481250	0.0	0.0
645369	4.0	16.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	791.0	2096.0
106481218	0.0	5.0
106481215	0.0	0.0
106481216	2.0	0.0
200420	17.0	11.0
645360	0.0	0.0
106481219	2.0	0.0
106481220	12.0	6.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	736.0	847.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	5.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	0.0
645387	191.0	458.0
645382	0.0	0.0
645381	21.0	5.0
106481202	0.0	1.0
106481203	0.0	0.0
106481200	4.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	6.0
106481207	0.0	0.0
106481204	0.0	1.0
106481205	4.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	107.0	63.0
3903	371.0	1460.0
106481210	0.0	0.0
3904	3.0	8.0
3906	0.0	0.0
106481213	3.0	0.0
106481214	0.0	0.0
3908	2928.0	160.0
106481211	0.0	0.0
3909	171.0	79.0
106481212	0.0	0.0
684959	0.0	0.0
151234	21.0	21.0
151230	1003.0	868.0
728798	4.0	0.0
3913	17190.0	12319.0
3914	463.0	6014.0
3915	19051.0	19289.0
3916	24544.0	26598.0
3918	6722.0	7572.0
3910	4370.0	2797.0
3911	11557.0	13910.0
3912	18361.0	25522.0
728782	11.0	5.0
728780	35.0	88.0
3924	8.0	16.0
3925	2488.0	8659.0
3927	8224.0	18691.0
3929	4.0	0.0
3920	13397.0	14763.0
3921	17760.0	32022.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	1.0	0.0
100873170	0.0	0.0
3936	3167.0	5102.0
3937	634.0	1154.0
3938	2.0	1.0
3939	18614.0	23766.0
3930	1862.0	1458.0
100873179	0.0	0.0
3931	596.0	300.0
3932	333.0	239.0
3933	0.0	0.0
3934	27.0	1452.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	19.0	7.0
3947	4.0	4.0
3948	87.0	67.0
3949	1259.0	511.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	21034.0	18748.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	7.0	22.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	99.0	87.0
3958	3870.0	30535.0
3959	30283.0	38874.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	416.0	421.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	258.0	99.0
3952	1.0	3.0
3953	1380.0	603.0
3954	2383.0	2734.0
3955	598.0	781.0
3956	4580.0	12925.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	11.0	8.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	7.0	4.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	57.0	1463.0
1303	3238.0	566.0
107133502	0.0	0.0
1302	496.0	1132.0
1301	221.0	15.0
1300	69.0	42.0
3960	34.0	56.0
3963	6.0	47.0
3964	2682.0	3896.0
1308	1111.0	49.0
3965	691.0	2483.0
1307	8860.0	3295.0
151295	29.0	34.0
1306	5216.0	8765.0
100189589	4.0	70.0
728774	0.0	0.0
728773	2.0	1.0
3980	2046.0	1513.0
100287932	2185.0	2838.0
3981	1286.0	718.0
728776	13.0	22.0
85508	0.0	1.0
105601840	1.0	0.0
85509	1.0	0.0
1316	113010.0	7966.0
1315	10989.0	9048.0
1314	17396.0	16796.0
1312	3849.0	6740.0
1311	59.0	245.0
100329135	0.0	6.0
1310	2.0	41.0
574537	0.0	0.0
3972	0.0	2.0
3973	46.0	0.0
3975	0.0	0.0
3976	818.0	944.0
3977	9827.0	2580.0
1318	63.0	65.0
3978	1514.0	2586.0
1317	2243.0	1546.0
728763	5.0	1.0
3990	51.0	26.0
645313	0.0	1.0
3991	278.0	464.0
645312	0.0	0.0
3992	794.0	684.0
645311	2.0	0.0
728769	635.0	733.0
1330	0.0	0.0
1327	12424.0	19658.0
1326	1052.0	304.0
1325	12.0	5.0
3982	0.0	0.0
3983	19677.0	14146.0
3984	2161.0	6220.0
3985	10857.0	3931.0
3987	3544.0	2511.0
3988	4236.0	10059.0
1329	4488.0	5679.0
116809	0.0	0.0
100128416	16.0	32.0
1340	4537.0	8581.0
1337	3462.0	5315.0
1336	0.0	0.0
1332	2.0	1.0
1331	0.0	0.0
3993	2959.0	3484.0
100128410	1.0	6.0
3995	554.0	917.0
100128412	0.0	0.0
3996	1663.0	3520.0
3998	18659.0	13438.0
1339	1.0	0.0
285440	4431.0	2929.0
285441	9.0	0.0
1352	878.0	722.0
1351	6099.0	7483.0
1350	12065.0	16944.0
1349	3811.0	4110.0
1348	0.0	4.0
1347	3364.0	4613.0
1346	788.0	1010.0
1345	4762.0	6327.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	41.0	7.0
1363	35595.0	44354.0
1362	7949.0	7242.0
1361	7.0	1.0
1360	6.0	3.0
1359	182.0	121.0
1358	5.0	5.0
1357	1.0	0.0
1356	689.0	130.0
1355	3118.0	2478.0
1353	2969.0	2550.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	59.0	72.0
285464	622.0	607.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4604.0	2425.0
1373	664.0	263.0
1371	998.0	669.0
1370	4.0	0.0
1369	0.0	0.0
1368	523.0	2503.0
100873209	0.0	0.0
1366	7589.0	11421.0
1365	13894.0	16043.0
1364	36487.0	36423.0
100873204	1.0	1.0
100873203	0.0	0.0
100873202	4.0	19.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	0.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4001.0	3088.0
116843	1540.0	867.0
1384	2837.0	2654.0
116842	64.0	66.0
1382	2355.0	6021.0
116844	70.0	1152.0
1381	5827.0	812.0
1380	87.0	26.0
440176	1.0	11.0
440184	4.0	4.0
1379	6.0	6.0
1378	5.0	23.0
1376	1242.0	1357.0
1375	62.0	149.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	2.0	42.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	131.0	72.0
1396	201.0	149.0
1395	18.0	209.0
1394	31.0	92.0
1393	633.0	123.0
1392	0.0	2.0
285407	9.0	10.0
116835	729.0	663.0
1390	1551.0	987.0
1389	8723.0	9745.0
1388	7236.0	10050.0
1387	11619.0	9106.0
116841	1986.0	2204.0
1386	5953.0	4461.0
116840	1870.0	2224.0
100873226	0.0	0.0
100873225	1.0	1.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	0.0	1.0
116828	68.0	102.0
100873255	0.0	0.0
100873254	5.0	12.0
100873253	0.0	0.0
285412	0.0	3.0
100873252	0.0	1.0
100287898	169.0	68.0
100287895	0.0	0.0
285419	52.0	21.0
1399	4759.0	6515.0
1398	5827.0	6509.0
1397	6673.0	10996.0
100873259	1.0	0.0
100873258	1.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	1.0	1.0
100873244	0.0	1.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	107.0	212.0
285429	7.0	6.0
100287880	0.0	0.0
440193	354.0	1673.0
100873248	0.0	0.0
100873247	1.0	4.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	1.0	0.0
10130	18485.0	12214.0
153830	4224.0	5564.0
645280	0.0	0.0
440138	769.0	230.0
440132	1.0	1.0
440142	5.0	8.0
10139	2130.0	2915.0
126208	1180.0	1827.0
126206	1.0	0.0
126205	0.0	1.0
107133497	107.0	25.0
126204	0.0	0.0
107133499	0.0	0.0
128866	9566.0	13835.0
10131	2046.0	2349.0
10134	11120.0	19117.0
107133494	0.0	0.0
10133	3412.0	2711.0
128869	1267.0	2026.0
10136	0.0	0.0
10135	4095.0	4550.0
100128493	0.0	0.0
103021294	19.0	19.0
10138	1134.0	1562.0
100128496	0.0	1.0
10137	6535.0	4031.0
128861	0.0	0.0
128862	0.0	0.0
10141	8.0	2.0
10140	15000.0	2657.0
128864	19.0	15.0
440125	3.0	4.0
440131	0.0	0.0
10143	1.0	0.0
128854	773.0	1179.0
10142	8144.0	5657.0
10144	10724.0	7432.0
10147	6796.0	4940.0
100128483	0.0	1.0
10146	9369.0	10360.0
128859	0.0	0.0
10149	303.0	361.0
10148	22.0	150.0
128853	408.0	224.0
440159	0.0	0.0
10117	3.0	4.0
440163	5.0	4.0
10110	32.0	93.0
10112	85.0	166.0
10111	5329.0	3990.0
10114	11471.0	8494.0
10113	2555.0	2642.0
128848	0.0	0.0
10116	5618.0	5375.0
165829	10.0	18.0
100128469	32.0	25.0
153842	0.0	2.0
440145	1106.0	1207.0
10129	2154.0	1088.0
440153	0.0	0.0
10128	8311.0	6403.0
100033799	0.0	0.0
107133486	12.0	6.0
10121	5009.0	6724.0
100128465	0.0	1.0
10120	4541.0	7109.0
10123	1260.0	381.0
138234	1.0	4.0
10125	207.0	102.0
10124	1445.0	586.0
10127	1929.0	2178.0
10126	2077.0	2272.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	2.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	81.0	58.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	2.0
106481184	1.0	0.0
106481181	9.0	8.0
106481182	2.0	0.0
285489	59.0	764.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	0.0	1.0
10107	0.0	0.0
10106	16628.0	11139.0
106481199	0.0	0.0
10109	8136.0	11059.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1684.0	3139.0
10100	635.0	80.0
10103	16464.0	3610.0
106481194	0.0	0.0
10102	1245.0	1614.0
106481195	0.0	0.0
10105	3634.0	2307.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	458.0	584.0
440119	178.0	66.0
126235	1.0	7.0
126231	208.0	101.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	88.0	76.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	30.0	82.0
106481167	2.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	0.0
440104	1681.0	766.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	1.0	1.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	1.0
128876	0.0	0.0
100128420	13.0	6.0
100128423	6.0	2.0
128879	1.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	25.0	11.0
10090	9724.0	4959.0
10093	5020.0	9452.0
10092	8122.0	7707.0
10095	3971.0	7664.0
645204	8.0	3.0
10094	6145.0	12587.0
645203	3.0	5.0
10097	13320.0	13094.0
10096	7976.0	8591.0
645201	0.0	2.0
163115	352.0	110.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	4.0
106481143	2.0	0.0
114194	0.0	0.0
138162	285.0	343.0
106481144	0.0	0.0
114195	0.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	15.0	26.0
106481145	0.0	0.0
151126	124.0	0.0
106481146	0.0	0.0
10099	18933.0	27738.0
10098	3717.0	374.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	1081.0	1359.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	88.0	75.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
