id	dc7826af-618a-4607-9cf2-f5b2f6f15406	17915009-ea55-4f1d-b745-c6724a0d0060
85458	4344.0	2965.0
106481345	1.0	0.0
85459	1609.0	860.0
106481346	1.0	0.0
85456	12573.0	16189.0
442910	8.0	16.0
106481343	0.0	0.0
85457	3655.0	3898.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	1530.0	1322.0
442913	0.0	0.0
85452	22.0	5.0
442914	0.0	0.0
50	9361.0	11320.0
85453	3559.0	3199.0
442915	0.0	0.0
85450	5353.0	5047.0
51	6632.0	6353.0
442916	0.0	0.0
85451	3640.0	3404.0
52	6728.0	6870.0
442917	0.0	0.0
53	3142.0	3487.0
442918	0.0	0.0
54	349.0	906.0
442919	0.0	0.0
55	206.0	514.0
442909	2.0	0.0
56	6.0	1.0
58	42.0	28.0
59	2771.0	6989.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	8.0	5.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	141.0	29.0
106481350	1.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	1.0
106481354	0.0	0.0
85446	483.0	315.0
442900	0.0	0.0
106481355	1.0	0.0
85443	44.0	49.0
442901	0.0	0.0
85444	3556.0	1622.0
442902	0.0	0.0
60	345475.0	251989.0
85441	2239.0	2031.0
442903	16.0	21.0
85442	866.0	819.0
442904	0.0	0.0
442905	0.0	0.0
62	13.0	20.0
85440	2527.0	1496.0
442907	22.0	15.0
442908	1.0	0.0
66	0.0	0.0
67	7.0	4.0
68	4.0	3.0
344595	461.0	294.0
69	1.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	491.0	238.0
106481321	1.0	1.0
85479	4.0	5.0
106481322	1.0	0.0
85476	5206.0	4081.0
85477	74.0	167.0
70	12.0	48.0
85474	24.0	53.0
71	224179.0	273019.0
72	163.0	305.0
73	104.0	76.0
74	1.0	1.0
75	30.0	18.0
106481327	1.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7407.0	8502.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	0.0
85465	2661.0	1750.0
81	32903.0	39545.0
85463	2983.0	2221.0
82	18.0	27.0
85464	2752.0	2454.0
83	10.0	5.0
85461	6531.0	3755.0
85462	9783.0	5209.0
86	2889.0	2325.0
87	4959.0	4464.0
85460	3868.0	3053.0
88	16.0	6.0
89	5.0	5.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	7419.0	7566.0
106481300	0.0	0.0
91	3862.0	3703.0
92	1410.0	1386.0
93	1350.0	1313.0
94	2595.0	2666.0
95	374.0	511.0
97	717.0	655.0
98	982.0	973.0
344561	1.0	0.0
728661	3498.0	3206.0
728664	0.0	0.0
106481305	0.0	0.0
261734	2240.0	3296.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	22.0	31.0
106481309	37.0	16.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	0.0	1.0
3805	7.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	4.0	9.0
3809	1.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	272.0	659.0
3800	250.0	222.0
3801	5735.0	8104.0
3802	1.0	1.0
728695	1.0	1.0
285735	0.0	0.0
261726	3789.0	3085.0
728698	6.0	10.0
3814	2.0	8.0
3815	12717.0	1058.0
3816	340.0	801.0
261729	1804.0	821.0
3817	609.0	24.0
3818	66.0	57.0
222166	4812.0	5327.0
3811	1.0	4.0
3812	0.0	2.0
285740	0.0	0.0
285741	57.0	57.0
728689	18.0	19.0
3827	5.0	11.0
246100	0.0	0.0
3820	209.0	58.0
3821	58.0	8.0
3822	4.0	1.0
3823	0.0	2.0
3824	208.0	61.0
645402	0.0	0.0
403313	1641.0	1230.0
403314	0.0	0.0
728637	0.0	1.0
728638	61.0	26.0
728633	2.0	0.0
728632	126.0	116.0
728635	42.0	27.0
3836	3708.0	3071.0
222183	164.0	368.0
3837	14218.0	16443.0
3838	1180.0	1352.0
3839	4170.0	3229.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2024.0	1718.0
3832	479.0	283.0
3833	113.0	162.0
3834	23.0	3.0
3835	5249.0	9748.0
728620	3.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1341.0	695.0
3848	8.0	13.0
3849	1.0	1.0
222171	2276.0	5193.0
728619	1.0	3.0
3840	6827.0	7008.0
3841	3355.0	2154.0
3842	11511.0	7722.0
3843	13313.0	12628.0
3844	0.0	1.0
3845	2822.0	2034.0
3846	7.0	11.0
645423	1.0	0.0
3860	4.0	10.0
246126	2.0	2.0
728658	489.0	554.0
728655	2.0	4.0
728657	0.0	2.0
728656	14.0	8.0
3858	1376.0	1372.0
3859	1.0	0.0
246135	1.0	1.0
3850	20.0	5.0
3851	0.0	1.0
3852	36.0	103.0
645414	0.0	0.0
3853	88.0	151.0
3854	27.0	78.0
3855	109487.0	68504.0
3856	94520.0	51561.0
3857	0.0	0.0
728640	4.0	4.0
645431	53.0	36.0
728642	382.0	391.0
728641	14.0	2.0
645434	20.0	3.0
645432	8.0	2.0
285704	1230.0	1825.0
728643	2.0	0.0
222194	4418.0	4001.0
285708	0.0	2.0
1204	0.0	0.0
1203	4740.0	3305.0
1201	1591.0	2001.0
1200	9439.0	19715.0
3861	92.0	231.0
645426	42.0	21.0
645425	0.0	0.0
1209	12579.0	14227.0
3866	17.0	45.0
1208	1.0	0.0
1207	5469.0	5996.0
3868	49.0	82.0
285311	0.0	0.0
3880	4551.0	4673.0
3881	1.0	5.0
285313	641.0	59.0
100128537	966.0	1092.0
3882	0.0	0.0
100128536	0.0	0.0
285314	2.0	0.0
285315	1605.0	1064.0
1215	4.0	6.0
100141515	0.0	6.0
1213	36787.0	33317.0
1212	4526.0	6022.0
1211	8880.0	15985.0
3872	59.0	271.0
3875	46815.0	42413.0
3876	10.0	7.0
3879	1.0	1.0
3890	0.0	1.0
3891	29.0	1.0
3892	434.0	307.0
100128525	0.0	2.0
285326	0.0	0.0
1230	124.0	201.0
285329	1.0	6.0
440097	11.0	0.0
440093	29.0	20.0
3883	1.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	1.0	0.0
100128521	2.0	2.0
3887	109.0	144.0
3888	0.0	0.0
100631239	0.0	0.0
3889	399.0	716.0
100128516	110.0	95.0
285331	1608.0	1178.0
100128512	0.0	0.0
285335	87.0	64.0
100128514	0.0	1.0
1241	647.0	335.0
1240	623.0	590.0
1238	329.0	73.0
1237	1.0	3.0
1236	123.0	34.0
1235	11.0	7.0
1234	319.0	121.0
1233	10.0	14.0
1232	11.0	53.0
3895	26924.0	23144.0
100128511	318.0	215.0
100631247	1.0	1.0
3897	134.0	25.0
100631248	0.0	0.0
3898	1249.0	2046.0
100631249	0.0	0.0
3899	106.0	60.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1846.0	1429.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	185.0	91.0
100631254	2.0	1.0
100128503	3.0	0.0
285349	890.0	558.0
574501	2.0	1.0
574502	0.0	0.0
1244	64.0	43.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	297.0	424.0
1263	849.0	993.0
1262	30.0	16.0
116966	899.0	384.0
100887755	0.0	0.0
1261	4.0	32.0
100887754	5.0	6.0
1260	0.0	0.0
116969	177.0	19.0
1259	116.0	158.0
1258	4.0	5.0
440061	0.0	0.0
100887750	70.0	39.0
100887746	17.0	31.0
100887744	2.0	0.0
1272	220.0	18.0
1271	276.0	131.0
100887749	30.0	19.0
1270	49.0	12.0
100887748	1.0	1.0
440044	118.0	38.0
1269	40.0	49.0
440051	3.0	1.0
1268	127.0	54.0
440050	3.0	2.0
1267	6754.0	6496.0
1266	11666.0	10388.0
100887740	0.0	0.0
1265	14651.0	16326.0
1286	3743.0	3183.0
1285	4022.0	3131.0
1284	27255.0	30488.0
1282	20313.0	25023.0
1281	7216.0	19877.0
1280	4.0	5.0
440078	202.0	152.0
440077	1.0	0.0
440087	54.0	31.0
1278	9805.0	25180.0
1277	5067.0	25704.0
440081	36.0	69.0
116938	0.0	0.0
1297	7.0	46.0
116931	177.0	208.0
1296	1671.0	3416.0
1295	9319.0	16021.0
116933	0.0	0.0
1294	67.0	62.0
1293	3401.0	5201.0
116935	37.0	65.0
1292	6020.0	8659.0
440068	1.0	0.0
1291	9777.0	7681.0
116937	5.0	3.0
440067	1.0	1.0
1290	1471.0	2956.0
440073	50.0	75.0
440072	24.0	15.0
1289	930.0	2859.0
1288	247.0	88.0
1287	2760.0	2007.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1793.0	1948.0
440021	0.0	0.0
442673	4.0	4.0
10018	4730.0	2306.0
126328	2925.0	4069.0
442676	1.0	0.0
126326	387.0	772.0
1299	10147.0	673.0
1298	1965.0	579.0
10011	3006.0	3947.0
10010	3818.0	4055.0
10013	5044.0	4074.0
128989	2652.0	4779.0
10015	14324.0	12043.0
10014	6256.0	9468.0
10017	28.0	48.0
10016	6450.0	6712.0
10020	2698.0	1840.0
114335	0.0	0.0
114336	0.0	0.0
126321	2114.0	1809.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	29.0	136.0
10024	31.0	38.0
128977	3378.0	3197.0
103021165	0.0	2.0
10023	451.0	453.0
103021164	4.0	7.0
10026	5327.0	3745.0
10025	4860.0	5784.0
116986	153.0	254.0
116985	10379.0	14281.0
116988	4318.0	4053.0
116987	3452.0	4456.0
114327	2557.0	2278.0
440043	0.0	0.0
126308	3024.0	4004.0
440041	0.0	0.0
126306	15.0	14.0
151306	11.0	25.0
100128590	4.0	5.0
100128596	0.0	1.0
151300	2.0	0.0
100128595	0.0	0.0
100128589	2.0	2.0
440027	21.0	15.0
440026	4427.0	4237.0
440023	2.0	1.0
10008	548.0	1205.0
10007	4161.0	8755.0
10009	2908.0	4467.0
116984	10293.0	5468.0
116983	1195.0	1409.0
151313	106.0	40.0
10000	5420.0	4731.0
128954	0.0	0.0
10002	37.0	34.0
10001	2076.0	1920.0
10004	126.0	135.0
10003	127.0	72.0
10006	4752.0	3904.0
10005	1272.0	1613.0
126370	0.0	0.0
285352	239.0	268.0
100128579	0.0	0.0
285359	296.0	191.0
126375	296.0	290.0
126374	1068.0	1453.0
153918	0.0	0.0
100128574	0.0	0.0
285362	5054.0	5628.0
285367	1322.0	2214.0
285368	938.0	822.0
100128569	183.0	100.0
126364	70.0	189.0
100128560	1.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	3.0
344191	0.0	0.0
126353	37.0	41.0
751071	249.0	413.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	27.0	11.0
106481282	1.0	0.0
285381	2839.0	2296.0
106481283	0.0	0.0
285382	334.0	307.0
106481280	0.0	0.0
165918	1618.0	1476.0
106481281	0.0	0.0
165904	17.0	20.0
285386	66.0	60.0
138307	125.0	100.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	2.0	3.0
106481290	2.0	0.0
100128541	4.0	5.0
138311	940.0	926.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	4.0
126299	2463.0	2904.0
106481259	0.0	0.0
728716	1.0	1.0
126298	2601.0	2713.0
728710	0.0	1.0
126295	372.0	398.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	369.0	156.0
645318	1.0	0.0
645317	75.0	64.0
151242	88.0	39.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	54201.0	40435.0
100287908	0.0	0.0
645332	999.0	943.0
126282	821.0	1331.0
100287902	5.0	4.0
163227	1566.0	864.0
100287900	0.0	0.0
163223	517.0	454.0
106481275	4.0	0.0
106481276	2.0	0.0
106481273	0.0	1.0
106481274	0.0	1.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	40.0	130.0
106481278	1.0	0.0
645328	1.0	1.0
151254	59.0	19.0
645326	4.0	8.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	11.0
163259	401.0	291.0
645345	85.0	104.0
200403	6.0	2.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1135.0	1112.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	3.0	1.0
728732	6.0	0.0
728734	0.0	0.0
126272	389.0	492.0
106481242	0.0	0.0
107133511	1.0	2.0
114294	688.0	812.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	5.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	0.0
114299	84.0	10.0
106481245	0.0	0.0
645339	1.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	7.0	9.0
728723	502.0	401.0
106481253	0.0	1.0
107133522	12.0	6.0
106481254	4.0	0.0
107133524	9.0	0.0
106481251	0.0	0.0
106481252	1.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	25.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	3.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	7.0	5.0
645368	1.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	1353.0	1327.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	39.0	9.0
645360	1.0	0.0
106481219	0.0	0.0
106481220	18.0	25.0
106481221	0.0	0.0
106481224	0.0	1.0
106481225	0.0	0.0
106481222	0.0	2.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	902.0	944.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	9.0	5.0
645387	310.0	375.0
645382	0.0	0.0
645381	51.0	22.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	5.0	1.0
106481207	3.0	0.0
106481204	0.0	1.0
106481205	0.0	1.0
106481208	3.0	0.0
106481209	0.0	0.0
3902	60.0	31.0
3903	329.0	495.0
106481210	0.0	0.0
3904	2.0	1.0
3906	0.0	0.0
106481213	2.0	0.0
106481214	0.0	0.0
3908	1106.0	144.0
106481211	0.0	0.0
3909	97.0	51.0
106481212	0.0	0.0
684959	0.0	0.0
151234	29.0	12.0
151230	1404.0	1595.0
728798	7.0	21.0
3913	16289.0	25285.0
3914	353.0	846.0
3915	20997.0	21893.0
3916	29671.0	39869.0
3918	7430.0	10815.0
3910	3307.0	4371.0
3911	13257.0	15289.0
3912	21027.0	15177.0
728782	6.0	11.0
728780	60.0	66.0
3924	16.0	20.0
3925	2996.0	5208.0
3927	10554.0	14165.0
3929	9.0	4.0
3920	15063.0	18827.0
3921	26412.0	36651.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	2123.0	3704.0
3937	563.0	749.0
3938	1.0	3.0
3939	23026.0	17768.0
3930	2223.0	1118.0
100873179	0.0	0.0
3931	700.0	419.0
3932	250.0	93.0
3933	0.0	0.0
3934	249.0	254.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	20.0	9.0
3947	1.0	2.0
3948	7.0	4.0
3949	1493.0	429.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	29241.0	36952.0
100873196	1.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	44.0	44.0
3958	3053.0	5131.0
3959	36317.0	59344.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	1.0
199223	552.0	438.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	249.0	275.0
3952	2.0	1.0
3953	742.0	1171.0
3954	3856.0	4339.0
3955	323.0	189.0
3956	2527.0	3234.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	23.0	17.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	1.0	0.0
728747	20.0	3.0
728746	0.0	0.0
728748	1.0	6.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	193.0	2247.0
1303	1136.0	868.0
107133502	0.0	0.0
1302	648.0	337.0
1301	19.0	112.0
1300	91.0	170.0
3960	55.0	41.0
3963	2.0	0.0
3964	3901.0	3668.0
1308	2298.0	205.0
3965	692.0	830.0
1307	6706.0	3309.0
151295	43.0	26.0
1306	4392.0	3848.0
100189589	6.0	5.0
728774	0.0	1.0
728773	0.0	0.0
3980	2944.0	2146.0
100287932	3643.0	3553.0
3981	1293.0	931.0
728776	15.0	21.0
85508	0.0	0.0
105601840	2.0	0.0
85509	0.0	0.0
1316	43016.0	8841.0
1315	14349.0	10775.0
1314	25318.0	20764.0
1312	6989.0	6823.0
1311	260.0	2328.0
100329135	2.0	2.0
1310	6.0	207.0
574537	0.0	0.0
3972	2.0	8.0
3973	67.0	2.0
3975	1.0	1.0
3976	469.0	127.0
3977	19189.0	3863.0
1318	78.0	42.0
3978	2982.0	3128.0
1317	2456.0	2104.0
728763	36.0	3.0
3990	282.0	21.0
645313	0.0	0.0
3991	281.0	562.0
645312	0.0	1.0
3992	852.0	639.0
645311	4.0	1.0
728769	1083.0	1459.0
1330	0.0	0.0
1327	20175.0	29478.0
1326	744.0	272.0
1325	22.0	11.0
3982	0.0	1.0
3983	21877.0	26288.0
3984	3009.0	3761.0
3985	10919.0	6353.0
3987	4357.0	3386.0
3988	4222.0	3945.0
1329	6088.0	7654.0
116809	0.0	0.0
100128416	23.0	21.0
1340	9727.0	12365.0
1337	7095.0	9424.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	4420.0	4749.0
100128410	2.0	2.0
3995	514.0	483.0
100128412	0.0	0.0
3996	2281.0	2020.0
3998	21391.0	16881.0
1339	0.0	3.0
285440	2940.0	4679.0
285441	2.0	57.0
1352	1236.0	986.0
1351	11030.0	10799.0
1350	17190.0	23379.0
1349	7685.0	6747.0
1348	0.0	1.0
1347	6061.0	6992.0
1346	1408.0	5008.0
1345	7994.0	9444.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	80.0	31.0
1363	46742.0	30630.0
1362	9633.0	14026.0
1361	11.0	8.0
1360	3.0	0.0
1359	27.0	34.0
1358	6.0	2.0
1357	3.0	0.0
1356	278.0	762.0
1355	3576.0	3345.0
1353	4570.0	3904.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	139.0	94.0
285464	1181.0	817.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6390.0	3920.0
1373	564.0	303.0
1371	978.0	901.0
1370	6.0	3.0
1369	1.0	1.0
1368	990.0	1255.0
100873209	0.0	0.0
1366	8166.0	12510.0
1365	9703.0	6659.0
1364	22355.0	25364.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	7.0	11.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	2.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4578.0	3547.0
116843	2633.0	1535.0
1384	3581.0	4122.0
116842	97.0	81.0
1382	3147.0	3596.0
116844	86.0	402.0
1381	11787.0	2990.0
1380	38.0	37.0
440176	3.0	1.0
440184	3.0	6.0
1379	2.0	1.0
1378	10.0	12.0
1376	2106.0	2635.0
1375	78.0	93.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	4.0	10.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	138.0	277.0
1396	200.0	124.0
1395	51.0	148.0
1394	24.0	48.0
1393	79.0	87.0
1392	0.0	0.0
285407	8.0	13.0
116835	646.0	456.0
1390	1803.0	1232.0
1389	11283.0	13296.0
1388	9444.0	9740.0
1387	11648.0	9266.0
116841	2846.0	3195.0
1386	7222.0	4622.0
116840	3090.0	3133.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	1.0	1.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	115.0	98.0
100873255	1.0	0.0
100873254	7.0	5.0
100873253	0.0	0.0
285412	0.0	2.0
100873252	0.0	0.0
100287898	632.0	220.0
100287895	0.0	0.0
285419	32.0	20.0
1399	6097.0	5975.0
1398	8684.0	7337.0
1397	9264.0	10338.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	3.0	3.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	98.0	143.0
285429	16.0	8.0
100287880	0.0	0.0
440193	540.0	371.0
100873248	0.0	0.0
100873247	3.0	1.0
100873246	0.0	0.0
100873245	1.0	3.0
100873249	0.0	0.0
128872	0.0	2.0
10130	31198.0	26159.0
153830	5482.0	8791.0
645280	1.0	1.0
440138	821.0	476.0
440132	2.0	2.0
440142	10.0	9.0
10139	2882.0	3491.0
126208	1679.0	2273.0
126206	3.0	1.0
126205	1.0	0.0
107133497	160.0	179.0
126204	0.0	0.0
107133499	0.0	0.0
128866	12214.0	14979.0
10131	3145.0	3193.0
10134	17642.0	25664.0
107133494	0.0	0.0
10133	2830.0	3754.0
128869	2368.0	2693.0
10136	0.0	0.0
10135	2833.0	2622.0
100128493	0.0	0.0
103021294	39.0	19.0
10138	1911.0	3345.0
100128496	2.0	0.0
10137	6872.0	5292.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	0.0
10140	17827.0	2268.0
128864	54.0	34.0
440125	3.0	0.0
440131	8.0	1.0
10143	0.0	1.0
128854	1327.0	1821.0
10142	9378.0	6905.0
10144	11473.0	10083.0
10147	8621.0	6107.0
100128483	0.0	2.0
10146	10857.0	8256.0
128859	1.0	0.0
10149	538.0	529.0
10148	35.0	70.0
128853	827.0	274.0
440159	0.0	0.0
10117	7.0	5.0
440163	8.0	8.0
10110	66.0	68.0
10112	37.0	65.0
10111	6199.0	4595.0
10114	17946.0	18740.0
10113	3144.0	3285.0
128848	0.0	0.0
10116	8087.0	6192.0
165829	11.0	14.0
100128469	72.0	25.0
153842	1.0	17.0
440145	1305.0	1273.0
10129	1808.0	1696.0
440153	0.0	0.0
10128	9914.0	8806.0
100033799	0.0	0.0
107133486	13.0	6.0
10121	7063.0	8394.0
100128465	1.0	1.0
10120	6646.0	9047.0
10123	750.0	317.0
138234	2.0	1.0
10125	130.0	29.0
10124	1577.0	906.0
10127	3152.0	3558.0
10126	3632.0	4237.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	179.0	131.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	11.0	9.0
106481182	1.0	0.0
285489	204.0	256.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	1.0
10107	1.0	4.0
10106	15314.0	14678.0
106481199	0.0	0.0
10109	10134.0	11679.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	4.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3045.0	3561.0
10100	528.0	209.0
10103	16412.0	4193.0
106481194	0.0	0.0
10102	1823.0	1824.0
106481195	0.0	0.0
10105	4950.0	4362.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	590.0	1255.0
440119	151.0	51.0
126235	0.0	1.0
126231	254.0	153.0
106481165	0.0	0.0
106481166	1.0	0.0
106481163	0.0	0.0
442775	108.0	59.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	49.0	69.0
106481167	1.0	1.0
106481168	0.0	0.0
106481161	1.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	1.0	0.0
440107	0.0	0.0
440104	1667.0	787.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	0.0	0.0
128876	0.0	3.0
100128420	16.0	0.0
100128423	4.0	0.0
128879	0.0	0.0
106481172	4.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	36.0	23.0
10090	11910.0	12066.0
10093	8400.0	11549.0
10092	10512.0	10239.0
10095	5080.0	5770.0
645204	3.0	3.0
10094	9215.0	11991.0
645203	6.0	9.0
10097	15866.0	12758.0
10096	9783.0	8007.0
645201	0.0	0.0
163115	445.0	221.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	5.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	580.0	330.0
106481144	0.0	0.0
114195	0.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	18.0	10.0
106481145	0.0	0.0
151126	28.0	33.0
106481146	1.0	0.0
10099	26909.0	34119.0
10098	5382.0	1382.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1484.0	2334.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	152.0	119.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	15.0	23.0
415116	7171.0	6866.0
645207	0.0	0.0
