id	5c719f53-3266-4057-b421-e31124030798	246bb185-8b59-47d9-be7d-b77a6085f0e8
106481345	0.0	0.0
85459	773.0	1441.0
106481346	0.0	0.0
85456	10529.0	19565.0
442910	11.0	10.0
106481343	0.0	0.0
85457	2826.0	4401.0
442911	0.0	0.0
106481344	0.0	0.0
442912	1.0	0.0
85455	154.0	430.0
442913	0.0	0.0
85452	12.0	35.0
442914	0.0	0.0
50	7667.0	4655.0
85453	2527.0	2211.0
442915	0.0	0.0
85450	1223.0	2592.0
51	5312.0	9248.0
442916	0.0	0.0
85451	2249.0	3399.0
52	5587.0	4655.0
442917	0.0	0.0
53	2696.0	3775.0
442918	0.0	0.0
54	556.0	2485.0
442919	0.0	0.0
55	108.0	167.0
442909	2.0	1.0
56	7.0	4.0
58	9.0	7.0
59	2280.0	6079.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	5.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	171.0	51.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	1.0	2.0
85446	268.0	1023.0
442900	0.0	0.0
106481355	0.0	0.0
85443	23.0	136.0
442901	0.0	2.0
85444	1495.0	1500.0
442902	0.0	0.0
60	126906.0	141322.0
85441	1417.0	3359.0
442903	19.0	24.0
85442	480.0	2631.0
442904	0.0	0.0
442905	0.0	0.0
62	16.0	3.0
85440	1650.0	2508.0
442907	15.0	39.0
442908	0.0	0.0
66	0.0	0.0
67	5.0	3.0
68	5.0	1.0
344595	297.0	370.0
69	4.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	4.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	3.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	340.0	283.0
106481321	0.0	0.0
85479	10.0	34.0
106481322	1.0	1.0
85476	4011.0	4065.0
85477	311.0	214.0
70	15.0	25.0
85474	12.0	80.0
71	132137.0	172341.0
72	136.0	174.0
73	33.0	42.0
74	0.0	0.0
75	17.0	34.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5361.0	6705.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	5.0
85465	2469.0	3483.0
81	19738.0	43282.0
85463	1727.0	1948.0
82	1.0	5.0
85464	1845.0	3011.0
83	3.0	16.0
85461	3712.0	5646.0
85462	8058.0	2298.0
86	1954.0	2759.0
87	2573.0	13645.0
85460	2420.0	2581.0
88	16.0	5.0
89	12.0	5.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4098.0	11459.0
106481300	0.0	0.0
91	2500.0	3582.0
92	1000.0	1529.0
93	917.0	1809.0
94	1759.0	2503.0
95	280.0	606.0
97	646.0	461.0
98	1001.0	650.0
344561	0.0	1.0
728661	2237.0	4647.0
728664	0.0	1.0
106481305	0.0	0.0
261734	1323.0	2983.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	40.0	13.0
106481309	12.0	1.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	3.0	1.0
3805	23.0	13.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	1.0
106481310	5.0	8.0
3809	5.0	4.0
246123	0.0	0.0
106481311	0.0	0.0
344558	274.0	466.0
3800	618.0	525.0
3801	4820.0	8433.0
3802	2.0	3.0
728695	0.0	0.0
285735	0.0	0.0
261726	2657.0	2689.0
728698	4.0	0.0
3814	1.0	25.0
3815	8664.0	677.0
3816	360.0	31.0
261729	1622.0	377.0
3817	525.0	9.0
3818	43.0	39.0
222166	5121.0	2517.0
3811	3.0	1.0
3812	1.0	2.0
285740	0.0	2.0
285741	75.0	30.0
728689	7.0	4.0
3827	3.0	33.0
246100	0.0	0.0
3820	68.0	65.0
3821	6.0	14.0
3822	2.0	2.0
3823	0.0	1.0
3824	91.0	82.0
645402	0.0	0.0
403313	1113.0	1343.0
403314	2.0	0.0
728637	0.0	1.0
728638	42.0	32.0
728633	3.0	0.0
728632	59.0	38.0
728635	27.0	21.0
3836	3315.0	4725.0
222183	331.0	923.0
3837	11687.0	15860.0
3838	1348.0	2284.0
3839	3400.0	2855.0
728629	0.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	1784.0	2649.0
3832	265.0	681.0
3833	112.0	322.0
3834	1.0	2.0
3835	4641.0	5587.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	855.0	963.0
3848	1.0	6.0
3849	3.0	0.0
222171	70.0	41144.0
728619	3.0	10.0
3840	5747.0	6290.0
3841	2044.0	1725.0
3842	8118.0	10317.0
3843	11178.0	11652.0
3844	0.0	0.0
3845	2282.0	2160.0
3846	5.0	23.0
645423	0.0	1.0
3860	1.0	6.0
246126	4.0	1.0
728658	887.0	314.0
728655	1.0	3.0
728657	1.0	1.0
728656	10.0	4.0
3858	1439.0	600.0
3859	2.0	4.0
246135	0.0	2.0
3850	1.0	0.0
3851	0.0	0.0
3852	103.0	20.0
645414	0.0	0.0
3853	0.0	5.0
3854	0.0	0.0
3855	101168.0	38926.0
3856	50120.0	46767.0
3857	0.0	0.0
728640	5.0	1.0
645431	32.0	65.0
728642	233.0	300.0
728641	2.0	0.0
645434	14.0	1.0
645432	5.0	5.0
285704	740.0	1348.0
728643	7.0	0.0
222194	2602.0	3528.0
285708	0.0	1.0
1204	0.0	0.0
1203	3868.0	2568.0
1201	1300.0	839.0
1200	6974.0	13052.0
3861	0.0	17.0
645426	24.0	16.0
645425	0.0	0.0
1209	8825.0	15348.0
3866	2.0	181.0
1208	0.0	0.0
1207	5136.0	4935.0
3868	1.0	5.0
285311	0.0	0.0
3880	2721.0	10895.0
3881	0.0	1.0
285313	283.0	63.0
100128537	329.0	2440.0
3882	0.0	0.0
100128536	0.0	2.0
285314	0.0	1.0
285315	1481.0	711.0
1215	2.0	13.0
100141515	0.0	8.0
1213	32234.0	46121.0
1212	4326.0	4823.0
1211	8169.0	15027.0
3872	15.0	84.0
3875	36744.0	36388.0
3876	10.0	5.0
3879	3.0	2.0
3890	0.0	2.0
3891	82.0	1.0
3892	405.0	470.0
100128525	11.0	16.0
285326	0.0	0.0
1230	118.0	741.0
285329	10.0	13.0
440097	21.0	3.0
440093	29.0	12.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	1.0
100128521	3.0	0.0
3887	113.0	96.0
3888	0.0	1.0
100631239	2.0	0.0
3889	1033.0	241.0
100128516	69.0	97.0
285331	1174.0	1300.0
100128512	0.0	1.0
285335	308.0	15.0
100128514	0.0	0.0
1241	394.0	1011.0
1240	973.0	718.0
1238	143.0	58.0
1237	0.0	3.0
1236	54.0	80.0
1235	1.0	8.0
1234	136.0	194.0
1233	11.0	24.0
1232	8.0	84.0
3895	18580.0	21204.0
100128511	263.0	186.0
100631247	1.0	2.0
3897	79.0	59.0
100631248	0.0	0.0
3898	703.0	6367.0
100631249	0.0	0.0
3899	117.0	94.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1231.0	1065.0
100631251	2.0	4.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	63.0	129.0
100631254	0.0	2.0
100128503	1.0	0.0
285349	528.0	523.0
574501	0.0	3.0
574502	0.0	0.0
1244	32.0	55.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	1.0
574506	0.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	279.0	272.0
1263	774.0	1651.0
1262	11.0	13.0
116966	410.0	443.0
100887755	0.0	1.0
1261	8.0	32.0
100887754	4.0	15.0
1260	0.0	0.0
116969	190.0	49.0
1259	69.0	30.0
1258	4.0	9.0
440061	0.0	0.0
100887750	34.0	85.0
100887746	27.0	0.0
100887744	5.0	3.0
1272	195.0	19.0
1271	376.0	250.0
100887749	41.0	14.0
1270	33.0	29.0
100887748	0.0	0.0
440044	47.0	70.0
1269	5.0	7.0
440051	0.0	8.0
1268	24.0	43.0
440050	0.0	3.0
1267	5696.0	8284.0
1266	8529.0	16232.0
100887740	0.0	0.0
1265	10149.0	6332.0
1286	2563.0	4122.0
1285	1972.0	5203.0
1284	24399.0	38715.0
1282	11172.0	41005.0
1281	7719.0	17745.0
1280	1.0	45.0
440078	173.0	360.0
440077	2.0	0.0
440087	34.0	18.0
1278	12314.0	22498.0
1277	7836.0	28332.0
440081	31.0	71.0
116938	0.0	0.0
1297	18.0	42.0
116931	89.0	909.0
1296	1695.0	7938.0
1295	6355.0	39306.0
116933	1.0	2.0
1294	110.0	226.0
1293	3061.0	6660.0
116935	83.0	21.0
1292	8432.0	11153.0
440068	0.0	0.0
1291	7654.0	6662.0
116937	1.0	1.0
440067	0.0	2.0
1290	995.0	2954.0
440073	239.0	81.0
440072	17.0	9.0
1289	1173.0	2887.0
1288	254.0	175.0
1287	2519.0	4111.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1803.0	3637.0
440021	0.0	0.0
442673	4.0	4.0
10018	3318.0	2013.0
126328	2914.0	2086.0
442676	1.0	9.0
126326	253.0	638.0
1299	1688.0	225.0
1298	3016.0	1577.0
10011	2616.0	1916.0
10010	2605.0	5380.0
10013	3896.0	4898.0
128989	1868.0	1532.0
10015	9664.0	14878.0
10014	4117.0	6431.0
10017	70.0	42.0
10016	5818.0	5625.0
10020	1994.0	1782.0
114335	0.0	0.0
114336	0.0	0.0
126321	1736.0	2092.0
10029	0.0	0.0
442668	2.0	1.0
10022	0.0	1.0
10021	15.0	433.0
10024	16.0	69.0
128977	2837.0	1360.0
103021165	0.0	0.0
10023	261.0	473.0
103021164	2.0	5.0
10026	3924.0	3406.0
10025	3347.0	4080.0
116986	160.0	158.0
116985	8108.0	19701.0
116988	3263.0	6250.0
116987	2386.0	5761.0
114327	1716.0	2980.0
440043	0.0	0.0
126308	2174.0	2968.0
440041	0.0	0.0
126306	16.0	56.0
151306	23.0	23.0
100128590	1.0	2.0
100128596	2.0	0.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	2.0	1.0
440027	48.0	11.0
440026	3917.0	4069.0
440023	0.0	0.0
10008	918.0	965.0
10007	3134.0	5319.0
10009	2179.0	5918.0
116984	4811.0	6311.0
116983	1166.0	1823.0
151313	98.0	34.0
10000	4614.0	6475.0
128954	0.0	0.0
10002	21.0	12.0
10001	1076.0	1294.0
10004	114.0	79.0
10003	85.0	58.0
10006	2964.0	4147.0
10005	1137.0	1161.0
126370	0.0	0.0
285352	229.0	388.0
100128579	0.0	0.0
285359	101.0	146.0
126375	250.0	538.0
126374	563.0	2662.0
153918	0.0	0.0
100128574	0.0	2.0
285362	4438.0	4237.0
285367	1136.0	1671.0
285368	729.0	2335.0
100128569	124.0	247.0
126364	102.0	250.0
100128560	0.0	1.0
285370	0.0	0.0
285375	0.0	1.0
102682016	0.0	0.0
153932	3.0	6.0
344191	0.0	0.0
126353	51.0	205.0
751071	206.0	411.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	3.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	16.0	7.0
106481282	0.0	0.0
285381	2607.0	1713.0
106481283	0.0	0.0
285382	238.0	370.0
106481280	0.0	0.0
165918	1256.0	1834.0
106481281	1.0	2.0
165904	2.0	7.0
285386	91.0	111.0
138307	53.0	689.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	1.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	4.0
106481290	0.0	4.0
100128541	0.0	3.0
138311	943.0	2522.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	2898.0	2739.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2114.0	2846.0
728710	0.0	0.0
126295	272.0	290.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	1.0
106481267	0.0	0.0
151246	170.0	190.0
645318	0.0	0.0
645317	89.0	32.0
151242	23.0	304.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	37508.0	44258.0
100287908	0.0	0.0
645332	676.0	783.0
126282	434.0	1271.0
100287902	0.0	4.0
163227	617.0	938.0
100287900	0.0	0.0
163223	334.0	741.0
106481275	2.0	0.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	43.0	236.0
106481278	0.0	1.0
645328	2.0	16.0
151254	36.0	78.0
645326	3.0	0.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	19.0
163259	242.0	332.0
645345	116.0	86.0
200403	1.0	9.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1005.0	1054.0
106481237	0.0	0.0
106481238	1.0	3.0
728737	4.0	0.0
728732	2.0	3.0
728734	2.0	2.0
126272	313.0	387.0
106481242	0.0	0.0
107133511	1.0	3.0
114294	703.0	608.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	12.0	33.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	19.0	37.0
728723	337.0	297.0
106481253	1.0	0.0
107133522	0.0	0.0
106481254	1.0	0.0
107133524	6.0	3.0
106481251	0.0	0.0
106481252	1.0	1.0
106481257	0.0	1.0
106481258	0.0	0.0
126259	6.0	4.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	4.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	15.0	24.0
645368	0.0	0.0
645367	2.0	0.0
106481217	0.0	0.0
200424	689.0	3998.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	14.0	24.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	12.0	11.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	1.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	723.0	867.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	8.0
645387	429.0	146.0
645382	0.0	0.0
645381	34.0	5.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	4.0	0.0
106481207	1.0	1.0
106481204	0.0	0.0
106481205	0.0	1.0
106481208	0.0	2.0
106481209	0.0	0.0
3902	67.0	89.0
3903	241.0	646.0
106481210	0.0	0.0
3904	6.0	2.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	659.0	236.0
106481211	0.0	0.0
3909	40.0	125.0
106481212	0.0	0.0
684959	0.0	0.0
151234	18.0	61.0
151230	1017.0	916.0
728798	5.0	3.0
3913	10088.0	22689.0
3914	224.0	2676.0
3915	11958.0	32953.0
3916	26398.0	29641.0
3918	5639.0	23871.0
3910	1429.0	3992.0
3911	9083.0	31884.0
3912	9995.0	28708.0
728782	7.0	7.0
728780	80.0	31.0
3924	8.0	13.0
3925	2405.0	6147.0
3927	7500.0	26895.0
3929	5.0	29.0
3920	12075.0	18213.0
3921	28967.0	18387.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	1.0
100873171	0.0	0.0
100873178	0.0	1.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	1404.0	2343.0
3937	383.0	975.0
3938	3.0	2.0
3939	21964.0	16429.0
3930	1518.0	1994.0
100873179	0.0	0.0
3931	655.0	414.0
3932	137.0	147.0
3933	1.0	1.0
3934	146.0	186.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	2.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	34.0	5.0
3947	4.0	1.0
3948	8.0	0.0
3949	426.0	595.0
100873169	1.0	1.0
3940	1.0	0.0
100873168	0.0	0.0
3945	25033.0	18668.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	8.0
100873199	0.0	0.0
100873198	2.0	1.0
100873197	0.0	0.0
728758	10.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	37.0	34.0
3958	2068.0	8128.0
3959	31652.0	37554.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	5.0
199223	288.0	520.0
574517	0.0	0.0
100631269	0.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	100.0	195.0
3952	1.0	17.0
3953	801.0	1070.0
3954	2852.0	4222.0
3955	540.0	395.0
3956	3836.0	4621.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	27.0	21.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	7.0	11.0
728746	0.0	0.0
728748	2.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	91.0	1383.0
1303	1191.0	1092.0
107133502	0.0	0.0
1302	226.0	217.0
1301	19.0	124.0
1300	52.0	350.0
3960	57.0	99.0
3963	3.0	11.0
3964	2429.0	8418.0
1308	1578.0	107.0
3965	529.0	1039.0
1307	5230.0	5600.0
151295	76.0	49.0
1306	927.0	9760.0
100189589	2.0	40.0
728774	0.0	0.0
728773	1.0	1.0
3980	1922.0	2695.0
100287932	3716.0	2584.0
3981	1246.0	1194.0
728776	23.0	36.0
85508	1.0	3.0
105601840	0.0	0.0
85509	1.0	0.0
1316	4551.0	5573.0
1315	12385.0	11648.0
1314	20470.0	23575.0
1312	5172.0	3843.0
1311	29.0	4315.0
100329135	1.0	15.0
1310	1.0	6.0
574537	0.0	0.0
3972	4.0	1.0
3973	77.0	5.0
3975	2.0	1.0
3976	383.0	808.0
3977	6006.0	2035.0
1318	28.0	33.0
3978	1635.0	3250.0
1317	2650.0	2144.0
728763	7.0	4.0
3990	179.0	68.0
645313	0.0	0.0
3991	264.0	405.0
645312	0.0	0.0
3992	918.0	856.0
645311	2.0	0.0
728769	722.0	596.0
1330	0.0	0.0
1327	18958.0	10514.0
1326	375.0	252.0
1325	19.0	17.0
3982	0.0	1.0
3983	13391.0	20864.0
3984	3508.0	7022.0
3985	5656.0	3995.0
3987	3260.0	2115.0
3988	3091.0	5617.0
1329	7224.0	5293.0
116809	0.0	0.0
100128416	17.0	37.0
1340	7464.0	4487.0
1337	5086.0	2892.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	3483.0	5677.0
100128410	2.0	1.0
3995	600.0	944.0
100128412	0.0	0.0
3996	1828.0	8077.0
3998	17370.0	19518.0
1339	3.0	0.0
285440	3330.0	3889.0
285441	19.0	0.0
1352	859.0	719.0
1351	9808.0	6146.0
1350	18563.0	10356.0
1349	6152.0	2661.0
1348	1.0	0.0
1347	4771.0	2490.0
1346	1462.0	922.0
1345	6109.0	3359.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	1.0
285456	31.0	24.0
1363	25241.0	72630.0
1362	8182.0	16147.0
1361	4.0	0.0
1360	0.0	1.0
1359	8.0	174.0
1358	12.0	4.0
1357	2.0	4.0
1356	364.0	197.0
1355	3076.0	3387.0
1353	3130.0	3291.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	52.0	132.0
285464	589.0	765.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5600.0	5349.0
1373	284.0	643.0
1371	675.0	936.0
1370	1.0	2.0
1369	0.0	0.0
1368	616.0	973.0
100873209	0.0	1.0
1366	9803.0	12954.0
1365	8293.0	10193.0
1364	11832.0	28914.0
100873204	2.0	0.0
100873203	0.0	0.0
100873202	9.0	9.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	0.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	2930.0	4800.0
116843	2032.0	1199.0
1384	3359.0	2873.0
116842	69.0	92.0
1382	1446.0	6536.0
116844	19.0	687.0
1381	10605.0	2875.0
1380	29.0	21.0
440176	2.0	2.0
440184	5.0	5.0
1379	2.0	0.0
1378	3.0	24.0
1376	1567.0	1965.0
1375	68.0	138.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	4.0	59.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	238.0	307.0
1396	201.0	213.0
1395	44.0	247.0
1394	30.0	63.0
1393	496.0	216.0
1392	0.0	1.0
285407	18.0	19.0
116835	557.0	821.0
1390	2204.0	1030.0
1389	10189.0	12285.0
1388	7008.0	9317.0
1387	5994.0	14591.0
116841	2072.0	4160.0
1386	5621.0	4946.0
116840	2162.0	3085.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	63.0	131.0
100873255	0.0	0.0
100873254	11.0	2.0
100873253	2.0	0.0
285412	2.0	0.0
100873252	0.0	0.0
100287898	168.0	360.0
100287895	0.0	0.0
285419	14.0	29.0
1399	4540.0	5018.0
1398	6091.0	8587.0
1397	8997.0	11839.0
100873259	0.0	1.0
100873258	0.0	0.0
100873257	1.0	6.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	137.0	58.0
285429	10.0	6.0
100287880	0.0	0.0
440193	204.0	1575.0
100873248	0.0	0.0
100873247	1.0	4.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	26966.0	19046.0
153830	3511.0	9166.0
645280	1.0	0.0
440138	456.0	757.0
440132	2.0	1.0
440142	7.0	9.0
10139	2770.0	2794.0
126208	1620.0	1503.0
126206	0.0	2.0
126205	0.0	1.0
107133497	132.0	19.0
126204	0.0	0.0
107133499	0.0	0.0
128866	9674.0	11278.0
10131	2262.0	3074.0
10134	13905.0	14979.0
107133494	0.0	0.0
10133	2469.0	4213.0
128869	1823.0	1978.0
10136	0.0	0.0
10135	2419.0	3763.0
100128493	0.0	0.0
103021294	15.0	30.0
10138	1108.0	1766.0
100128496	0.0	1.0
10137	5073.0	6356.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	0.0
10140	9886.0	3231.0
128864	30.0	39.0
440125	1.0	0.0
440131	1.0	3.0
10143	0.0	0.0
128854	736.0	1740.0
10142	5348.0	11130.0
10144	3908.0	4442.0
10147	6779.0	7247.0
100128483	5.0	0.0
10146	8435.0	9645.0
128859	0.0	0.0
10149	215.0	4132.0
10148	23.0	148.0
128853	971.0	371.0
440159	0.0	0.0
10117	1.0	2.0
440163	13.0	13.0
10110	54.0	251.0
10112	44.0	249.0
10111	4043.0	6794.0
10114	8311.0	11851.0
10113	5146.0	2668.0
128848	0.0	0.0
10116	5589.0	8169.0
165829	1.0	34.0
100128469	41.0	33.0
153842	1.0	0.0
440145	1161.0	1167.0
10129	807.0	1076.0
440153	0.0	0.0
10128	7575.0	8343.0
100033799	0.0	0.0
107133486	30.0	29.0
10121	6449.0	6321.0
100128465	0.0	0.0
10120	5673.0	8777.0
10123	361.0	797.0
138234	2.0	0.0
10125	61.0	93.0
10124	767.0	377.0
10127	2106.0	2463.0
10126	2359.0	666.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	4.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	49.0	147.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	8.0	24.0
106481182	0.0	0.0
285489	20.0	1606.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	0.0	5.0
10107	0.0	1.0
10106	10815.0	15586.0
106481199	0.0	0.0
10109	8943.0	11978.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2814.0	2555.0
10100	191.0	65.0
10103	12365.0	1408.0
106481194	0.0	0.0
10102	1473.0	1105.0
106481195	0.0	0.0
10105	5968.0	2118.0
285492	0.0	3.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	683.0	54.0
440119	174.0	42.0
126235	2.0	0.0
126231	107.0	276.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	88.0	131.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	48.0	21.0
106481167	1.0	3.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	0.0	0.0
440107	0.0	1.0
440104	1581.0	1039.0
106481176	1.0	2.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	2.0
128876	0.0	0.0
100128420	4.0	2.0
100128423	4.0	1.0
128879	0.0	0.0
106481172	3.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	30.0	7.0
10090	9963.0	6830.0
10093	6775.0	7243.0
10092	6629.0	5845.0
10095	9177.0	6045.0
645204	2.0	5.0
10094	8332.0	7429.0
645203	15.0	2.0
10097	12768.0	15836.0
10096	7090.0	8115.0
645201	1.0	0.0
163115	392.0	146.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	0.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	502.0	308.0
106481144	0.0	0.0
114195	1.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	5.0	28.0
106481145	0.0	1.0
151126	49.0	4.0
106481146	0.0	0.0
10099	20488.0	32100.0
10098	2867.0	693.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1072.0	2133.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	120.0	50.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	4.0	5.0
415116	5407.0	2213.0
645207	0.0	0.0
645206	192.0	20.0
442707	0.0	0.0
