id	ffb8427a-d1a3-4ae6-a2e0-424929197afb	4869e2a4-f182-41f1-8aed-52b5dd3b5c00
85459	922.0	425.0
106481346	0.0	0.0
85456	5944.0	7548.0
442910	6.0	0.0
106481343	0.0	0.0
85457	2159.0	1459.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	209.0	90.0
442913	0.0	0.0
85452	5.0	13.0
442914	0.0	0.0
50	5703.0	3232.0
85453	1675.0	1301.0
442915	0.0	0.0
85450	2555.0	2587.0
51	3948.0	3434.0
442916	0.0	0.0
85451	2040.0	1337.0
52	3583.0	3004.0
442917	0.0	0.0
53	2857.0	3753.0
442918	0.0	0.0
54	3796.0	4922.0
442919	0.0	0.0
55	146.0	170.0
442909	2.0	2.0
56	11.0	11.0
58	21.0	8.0
59	3324.0	5110.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	2.0	2.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	304.0	219.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	30.0	1.0
106481354	1.0	3.0
85446	285.0	210.0
442900	0.0	0.0
106481355	0.0	0.0
85443	14.0	13.0
442901	0.0	0.0
85444	1236.0	696.0
442902	0.0	0.0
60	274055.0	240509.0
85441	3416.0	2901.0
442903	2.0	5.0
85442	537.0	366.0
442904	0.0	0.0
442905	0.0	0.0
62	24.0	7.0
85440	1544.0	1226.0
442907	3.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	15.0	21.0
68	2.0	0.0
344595	346.0	138.0
69	3.0	5.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	5.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	275.0	86.0
106481321	0.0	0.0
85479	113.0	97.0
106481322	0.0	0.0
85476	2593.0	1648.0
85477	237.0	152.0
70	6.0	18.0
85474	24.0	46.0
71	196316.0	210052.0
72	143.0	198.0
73	23.0	8.0
74	0.0	0.0
75	15.0	11.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4489.0	4820.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	2346.0	1379.0
81	22389.0	21133.0
85463	1435.0	821.0
82	3.0	2.0
85464	3652.0	1865.0
83	7.0	2.0
85461	2870.0	4320.0
85462	4207.0	914.0
86	1809.0	1591.0
87	7484.0	7568.0
85460	2486.0	1313.0
88	34.0	8.0
89	4.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3896.0	6023.0
106481300	0.0	0.0
91	1872.0	1254.0
92	792.0	692.0
93	993.0	765.0
94	1343.0	978.0
95	177.0	226.0
97	497.0	377.0
98	708.0	529.0
344561	0.0	0.0
728661	3721.0	2296.0
728664	0.0	0.0
106481305	0.0	0.0
261734	1078.0	928.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	13.0	19.0
106481309	6.0	1.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	8.0	23.0
3805	35.0	77.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	5.0	3.0
3809	0.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	499.0	199.0
3800	259.0	124.0
3801	3154.0	2869.0
3802	8.0	6.0
728695	0.0	0.0
285735	1.0	0.0
261726	2189.0	1628.0
728698	8.0	4.0
3814	0.0	5.0
3815	6843.0	377.0
3816	326.0	81.0
261729	481.0	171.0
3817	821.0	164.0
3818	61.0	29.0
222166	2795.0	528.0
3811	18.0	39.0
3812	28.0	32.0
285740	0.0	0.0
285741	35.0	25.0
728689	5.0	4.0
3827	2.0	3.0
246100	0.0	0.0
3820	501.0	728.0
3821	57.0	80.0
3822	27.0	56.0
3823	8.0	12.0
3824	708.0	413.0
645402	0.0	0.0
403313	876.0	754.0
403314	0.0	1.0
728637	1.0	1.0
728638	103.0	72.0
728633	1.0	0.0
728632	57.0	34.0
728635	21.0	11.0
3836	2577.0	2157.0
222183	144.0	163.0
3837	13806.0	9023.0
3838	3793.0	2547.0
3839	3737.0	2350.0
728629	2.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1589.0	1499.0
3832	1525.0	804.0
3833	1380.0	507.0
3834	10.0	2.0
3835	3595.0	3353.0
728620	0.0	0.0
403300	0.0	0.0
645412	1.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	595.0	253.0
3848	12.0	4.0
3849	14.0	0.0
222171	127.0	2070.0
728619	10.0	0.0
3840	5277.0	3615.0
3841	1504.0	861.0
3842	9257.0	4565.0
3843	9398.0	5314.0
3844	0.0	0.0
3845	2572.0	1544.0
3846	2.0	6.0
645423	0.0	0.0
3860	15.0	287.0
246126	0.0	2.0
728658	573.0	377.0
728655	3.0	2.0
728657	1.0	1.0
728656	2.0	0.0
3858	900.0	863.0
3859	1.0	0.0
246135	1.0	1.0
3850	3.0	6.0
3851	1.0	0.0
3852	13.0	438.0
645414	1.0	0.0
3853	4.0	413.0
3854	0.0	48.0
3855	34415.0	60182.0
3856	29087.0	41395.0
3857	0.0	0.0
728640	1.0	4.0
645431	16.0	20.0
728642	340.0	226.0
728641	8.0	1.0
645434	3.0	0.0
645432	48.0	35.0
285704	574.0	641.0
728643	0.0	0.0
222194	2659.0	1551.0
285708	0.0	0.0
1204	0.0	0.0
1203	2315.0	1012.0
1201	1105.0	1104.0
1200	12810.0	10558.0
3861	0.0	405.0
645426	15.0	13.0
645425	0.0	0.0
1209	7248.0	4936.0
3866	6.0	391.0
1208	0.0	0.0
1207	3784.0	3348.0
3868	0.0	66.0
285311	0.0	0.0
3880	2047.0	24733.0
3881	0.0	0.0
285313	258.0	12.0
100128537	322.0	78.0
3882	0.0	0.0
100128536	2.0	0.0
285314	0.0	0.0
285315	447.0	288.0
1215	9.0	8.0
100141515	35.0	4.0
1213	27580.0	19771.0
1212	2732.0	3763.0
1211	6209.0	10725.0
3872	18.0	6445.0
3875	15490.0	32346.0
3876	8.0	6.0
3879	3.0	3.0
3890	2.0	0.0
3891	37.0	5.0
3892	351.0	345.0
100128525	4.0	1.0
285326	0.0	0.0
1230	759.0	304.0
285329	8.0	1.0
440097	6.0	1.0
440093	13.0	7.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	1.0	0.0
100128521	0.0	0.0
3887	59.0	44.0
3888	0.0	0.0
100631239	0.0	0.0
3889	119.0	26.0
100128516	61.0	28.0
285331	833.0	558.0
100128512	0.0	0.0
285335	46.0	18.0
100128514	0.0	0.0
1241	475.0	423.0
1240	1838.0	844.0
1238	195.0	29.0
1237	20.0	29.0
1236	3064.0	323.0
1235	29.0	5.0
1234	1200.0	1084.0
1233	435.0	203.0
1232	39.0	38.0
3895	15394.0	8920.0
100128511	91.0	61.0
100631247	1.0	1.0
3897	247.0	159.0
100631248	0.0	0.0
3898	615.0	1776.0
100631249	0.0	0.0
3899	757.0	54.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1277.0	874.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	138.0	52.0
100631254	1.0	0.0
100128503	1.0	0.0
285349	261.0	158.0
574501	2.0	2.0
574502	0.0	0.0
1244	42.0	11.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	417.0	143.0
1263	611.0	1099.0
1262	17.0	4.0
116966	253.0	34.0
100887755	2.0	0.0
1261	6.0	27.0
100887754	5.0	0.0
1260	0.0	0.0
116969	32.0	0.0
1259	24.0	21.0
1258	20.0	8.0
440061	0.0	0.0
100887750	28.0	20.0
100887746	9.0	0.0
100887744	1.0	1.0
1272	252.0	34.0
1271	177.0	9.0
100887749	21.0	123.0
1270	23.0	9.0
100887748	1.0	0.0
440044	45.0	40.0
1269	463.0	30.0
440051	2.0	0.0
1268	217.0	21.0
440050	1.0	1.0
1267	5142.0	5771.0
1266	10100.0	14393.0
100887740	0.0	0.0
1265	16339.0	13424.0
1286	3880.0	1567.0
1285	2461.0	1173.0
1284	10326.0	20494.0
1282	8194.0	14425.0
1281	11696.0	63135.0
1280	4.0	1.0
440078	78.0	36.0
440077	2.0	3.0
440087	25.0	28.0
1278	20284.0	63297.0
1277	8363.0	84802.0
440081	168.0	102.0
116938	0.0	0.0
1297	23.0	6.0
116931	190.0	45.0
1296	2564.0	9117.0
1295	6948.0	17624.0
116933	0.0	1.0
1294	166.0	1954.0
1293	6643.0	15911.0
116935	45.0	29.0
1292	9565.0	17048.0
440068	3.0	8.0
1291	7399.0	8951.0
116937	4.0	1.0
440067	14.0	10.0
1290	1258.0	5105.0
440073	63.0	104.0
440072	8.0	1.0
1289	996.0	7469.0
1288	47.0	23.0
1287	1044.0	226.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3180.0	1923.0
440021	1.0	0.0
442673	0.0	1.0
10018	4311.0	1983.0
126328	1600.0	2610.0
442676	0.0	0.0
126326	281.0	233.0
1299	2487.0	74.0
1298	1097.0	388.0
10011	1489.0	1982.0
10010	2912.0	2838.0
10013	3136.0	2288.0
128989	2133.0	1336.0
10015	9586.0	6190.0
10014	6166.0	4302.0
10017	17.0	33.0
10016	3800.0	3592.0
10020	1319.0	517.0
114335	0.0	0.0
114336	0.0	0.0
126321	2034.0	2257.0
10029	0.0	0.0
442668	1.0	0.0
10022	0.0	0.0
10021	32.0	239.0
10024	381.0	278.0
128977	2062.0	1178.0
103021165	0.0	0.0
10023	372.0	306.0
103021164	0.0	1.0
10026	2316.0	1638.0
10025	3111.0	3245.0
116986	1061.0	540.0
116985	9193.0	10565.0
116988	2722.0	3973.0
116987	1607.0	1376.0
114327	1388.0	690.0
440043	0.0	0.0
126308	7153.0	3084.0
440041	0.0	0.0
126306	96.0	360.0
151306	44.0	39.0
100128590	4.0	5.0
100128596	1.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	35.0	7.0
440026	2562.0	2579.0
440023	0.0	0.0
10008	494.0	418.0
10007	3147.0	3621.0
10009	3037.0	2071.0
116984	5606.0	2162.0
116983	1093.0	1847.0
151313	143.0	119.0
10000	3320.0	2581.0
128954	0.0	0.0
10002	10.0	8.0
10001	1173.0	818.0
10004	207.0	205.0
10003	56.0	25.0
10006	4470.0	3428.0
10005	921.0	1105.0
126370	0.0	0.0
285352	197.0	114.0
100128579	0.0	0.0
285359	148.0	116.0
126375	472.0	353.0
126374	572.0	1915.0
153918	0.0	0.0
100128574	0.0	2.0
285362	2562.0	2535.0
285367	1011.0	1386.0
285368	339.0	520.0
100128569	165.0	70.0
126364	513.0	321.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	1.0
344191	1.0	0.0
126353	133.0	878.0
751071	179.0	221.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	1.0
106481282	0.0	0.0
285381	1600.0	1258.0
106481283	0.0	0.0
285382	197.0	119.0
106481280	0.0	0.0
165918	1480.0	776.0
106481281	1.0	2.0
165904	68.0	5.0
285386	144.0	197.0
138307	71.0	4.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	16.0	1.0
106481290	0.0	0.0
100128541	4.0	2.0
138311	338.0	324.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	5.0	4.0
126299	1445.0	2034.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1590.0	1615.0
728710	1.0	0.0
126295	170.0	146.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	1.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	0.0
106481269	0.0	0.0
100033603	1.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	538.0	206.0
645318	0.0	0.0
645317	47.0	25.0
151242	58.0	26.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	26408.0	16966.0
100287908	0.0	0.0
645332	304.0	192.0
126282	606.0	685.0
100287902	9.0	2.0
163227	548.0	706.0
100287900	0.0	0.0
163223	188.0	204.0
106481275	1.0	0.0
106481276	1.0	1.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	50.0	45.0
106481278	0.0	1.0
645328	1.0	15.0
151254	26.0	4.0
645326	3.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	2.0	10.0
163259	147.0	127.0
645345	123.0	101.0
200403	18.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	529.0	231.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	4.0	0.0
728732	4.0	1.0
728734	0.0	0.0
126272	184.0	214.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1014.0	684.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	1.0	0.0
106481244	0.0	0.0
114299	85.0	4.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	8.0	9.0
728723	227.0	120.0
106481253	0.0	2.0
107133522	0.0	0.0
106481254	2.0	0.0
107133524	3.0	4.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	112.0	76.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	6.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	78.0	32.0
645368	0.0	0.0
645367	0.0	2.0
106481217	0.0	0.0
200424	1476.0	977.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	17.0	8.0
645360	0.0	0.0
106481219	2.0	0.0
106481220	4.0	2.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	12.0	0.0
138241	539.0	383.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	0.0
645387	344.0	163.0
645382	0.0	0.0
645381	13.0	3.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	5.0	2.0
106481207	0.0	0.0
106481204	0.0	0.0
106481205	0.0	1.0
106481208	3.0	2.0
106481209	0.0	0.0
3902	1712.0	1625.0
3903	2456.0	1410.0
106481210	0.0	0.0
3904	70.0	41.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1267.0	666.0
106481211	0.0	0.0
3909	376.0	266.0
106481212	0.0	0.0
684959	0.0	0.0
151234	5.0	3.0
151230	386.0	373.0
728798	0.0	1.0
3913	12835.0	8381.0
3914	1124.0	11038.0
3915	9904.0	10024.0
3916	18015.0	15450.0
3918	5747.0	16161.0
3910	1601.0	2100.0
3911	8143.0	9512.0
3912	8533.0	10155.0
728782	13.0	5.0
728780	52.0	99.0
3924	10.0	8.0
3925	6435.0	7429.0
3927	13401.0	11779.0
3929	57.0	43.0
3920	10197.0	9761.0
3921	22833.0	26349.0
3923	1.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	33234.0	13517.0
3937	3993.0	2558.0
3938	8.0	4.0
3939	22539.0	25304.0
3930	4977.0	1767.0
100873179	0.0	0.0
3931	394.0	550.0
3932	4567.0	2734.0
3933	0.0	3.0
3934	87.0	5955.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	20.0	5.0
3947	4.0	1.0
3948	72.0	31.0
3949	1628.0	2017.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	18493.0	12363.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	4.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	8.0	5.0
100873192	0.0	0.0
100873191	1.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	566.0	299.0
3958	4516.0	23584.0
3959	30027.0	33105.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	397.0	216.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	156.0	99.0
3952	1.0	1.0
3953	1347.0	311.0
3954	2619.0	1790.0
3955	821.0	765.0
3956	3686.0	10744.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	8.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	6.0	2.0
728746	0.0	0.0
728748	3.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	113.0	560.0
1303	681.0	1107.0
107133502	0.0	0.0
1302	166.0	73.0
1301	4.0	629.0
1300	53.0	854.0
3960	30.0	13.0
3963	2.0	10.0
3964	2733.0	2529.0
1308	1366.0	1482.0
3965	3625.0	4323.0
1307	3290.0	4972.0
151295	46.0	50.0
1306	4302.0	2705.0
100189589	2.0	9.0
728774	0.0	0.0
728773	1.0	0.0
3980	1535.0	878.0
100287932	1849.0	2185.0
3981	1017.0	758.0
728776	25.0	13.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	6355.0	7704.0
1315	8240.0	6649.0
1314	15785.0	9790.0
1312	3551.0	3926.0
1311	79.0	1451.0
100329135	2.0	1.0
1310	78.0	388.0
574537	0.0	0.0
3972	2.0	2.0
3973	134.0	3.0
3975	0.0	1.0
3976	384.0	754.0
3977	5976.0	408.0
1318	62.0	59.0
3978	2290.0	1649.0
1317	2021.0	1512.0
728763	9.0	0.0
3990	266.0	30.0
645313	1.0	0.0
3991	375.0	281.0
645312	0.0	0.0
3992	1068.0	1028.0
645311	1.0	2.0
728769	622.0	411.0
1330	0.0	0.0
1327	13215.0	13757.0
1326	690.0	307.0
1325	11.0	4.0
3982	4.0	0.0
3983	15708.0	6975.0
3984	3794.0	4253.0
3985	6072.0	3222.0
3987	4013.0	2191.0
3988	6874.0	3107.0
1329	3371.0	5313.0
116809	1.0	0.0
100128416	12.0	16.0
1340	5369.0	6699.0
1337	3561.0	3978.0
1336	0.0	0.0
1332	1.0	1.0
1331	0.0	0.0
3993	2256.0	3591.0
100128410	1.0	1.0
3995	1084.0	1438.0
100128412	0.0	0.0
3996	1384.0	2266.0
3998	12597.0	9893.0
1339	3.0	0.0
285440	2490.0	1985.0
285441	0.0	0.0
1352	740.0	469.0
1351	5303.0	5840.0
1350	10728.0	12578.0
1349	3145.0	3747.0
1348	1.0	0.0
1347	3536.0	4261.0
1346	597.0	286.0
1345	4376.0	3888.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	40.0	8.0
1363	11335.0	1525.0
1362	6115.0	7264.0
1361	6.0	6.0
1360	2.0	0.0
1359	16.0	34.0
1358	3.0	0.0
1357	1.0	0.0
1356	1620.0	133.0
1355	2760.0	1533.0
1353	2169.0	1518.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	1.0
285463	99.0	53.0
285464	518.0	331.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3759.0	1363.0
1373	190.0	22.0
1371	901.0	732.0
1370	0.0	0.0
1369	0.0	0.0
1368	1395.0	828.0
100873209	0.0	0.0
1366	4404.0	12333.0
1365	5675.0	13113.0
1364	13134.0	31603.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	5.0	7.0
100873201	0.0	0.0
100873208	0.0	1.0
100873207	2.0	0.0
100873206	0.0	1.0
100873205	0.0	0.0
102800316	2.0	1.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4078.0	1946.0
116843	1004.0	816.0
1384	2248.0	2165.0
116842	83.0	34.0
1382	519.0	2311.0
116844	237.0	603.0
1381	2406.0	17.0
1380	27887.0	260.0
440176	3.0	1.0
440184	0.0	0.0
1379	40.0	31.0
1378	839.0	85.0
1376	995.0	845.0
1375	152.0	210.0
128821	1.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	0.0	24.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	5.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	257.0	317.0
1396	452.0	595.0
1395	9.0	23.0
1394	14.0	30.0
1393	66.0	46.0
1392	0.0	1.0
285407	12.0	7.0
116835	363.0	330.0
1390	1513.0	1024.0
1389	7534.0	4637.0
1388	6257.0	5564.0
1387	9486.0	3865.0
116841	1684.0	1351.0
1386	4375.0	2182.0
116840	2341.0	1441.0
100873226	0.0	0.0
100873225	1.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	1.0	0.0
100873250	0.0	1.0
116828	129.0	90.0
100873255	0.0	2.0
100873254	6.0	4.0
100873253	0.0	0.0
285412	0.0	0.0
100873252	0.0	2.0
100287898	169.0	28.0
100287895	0.0	0.0
285419	12.0	13.0
1399	5434.0	2866.0
1398	4518.0	3800.0
1397	6175.0	8772.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	3.0	0.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	100.0	121.0
285429	29.0	11.0
100287880	0.0	0.0
440193	2724.0	2005.0
100873248	0.0	0.0
100873247	4.0	0.0
100873246	0.0	0.0
100873245	4.0	0.0
100873249	0.0	0.0
128872	1.0	0.0
10130	18156.0	8667.0
153830	5049.0	4495.0
645280	6.0	0.0
440138	488.0	211.0
440132	1.0	1.0
440142	11.0	2.0
10139	1988.0	2301.0
126208	1113.0	1131.0
126206	2.0	0.0
126205	1.0	1.0
107133497	54.0	2.0
126204	2.0	0.0
107133499	0.0	0.0
128866	8678.0	8248.0
10131	1804.0	1375.0
10134	10818.0	9616.0
107133494	0.0	0.0
10133	5163.0	6678.0
128869	1113.0	1233.0
10136	0.0	0.0
10135	3357.0	4282.0
100128493	1.0	0.0
103021294	21.0	38.0
10138	942.0	870.0
100128496	1.0	0.0
10137	4096.0	2973.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	0.0
10140	3947.0	1715.0
128864	19.0	15.0
440125	0.0	0.0
440131	6.0	7.0
10143	1.0	0.0
128854	490.0	570.0
10142	6127.0	2857.0
10144	4901.0	2030.0
10147	4963.0	2281.0
100128483	0.0	3.0
10146	8605.0	5032.0
128859	0.0	0.0
10149	526.0	636.0
10148	421.0	724.0
128853	249.0	116.0
440159	0.0	0.0
10117	20.0	10.0
440163	3.0	0.0
10110	21.0	22.0
10112	664.0	509.0
10111	4172.0	2389.0
10114	9650.0	4830.0
10113	2885.0	2762.0
128848	0.0	0.0
10116	4622.0	2762.0
165829	3.0	17.0
100128469	16.0	5.0
153842	2.0	0.0
440145	835.0	704.0
10129	1141.0	375.0
440153	0.0	0.0
10128	6617.0	4676.0
100033799	0.0	0.0
107133486	6.0	1.0
10121	5740.0	6350.0
100128465	0.0	0.0
10120	4017.0	4997.0
10123	2844.0	2168.0
138234	3.0	1.0
10125	1596.0	826.0
10124	438.0	246.0
10127	1704.0	1432.0
10126	1385.0	1203.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	43.0	19.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	3.0	0.0
106481182	0.0	0.0
285489	154.0	530.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	5.0	1.0
10107	1.0	0.0
10106	13225.0	7406.0
106481199	0.0	2.0
10109	16151.0	13427.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	3.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1885.0	2198.0
10100	190.0	131.0
10103	11349.0	27020.0
106481194	0.0	0.0
10102	1104.0	924.0
106481195	0.0	0.0
10105	3317.0	2320.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	401.0	94.0
440119	133.0	78.0
126235	1.0	0.0
126231	162.0	37.0
106481165	0.0	0.0
106481166	1.0	0.0
106481163	0.0	0.0
442775	67.0	110.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	33.0	24.0
106481167	1.0	3.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	1.0
440107	29.0	4.0
440104	1305.0	584.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	1.0
106481179	2.0	1.0
128876	0.0	1.0
100128420	75.0	48.0
100128423	2.0	0.0
128879	0.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	18.0	4.0
10090	6935.0	1400.0
10093	7424.0	7436.0
10092	11535.0	8010.0
10095	10906.0	10769.0
645204	4.0	1.0
10094	10269.0	10233.0
645203	3.0	1.0
10097	23077.0	11348.0
10096	16010.0	7969.0
645201	1.0	1.0
163115	109.0	45.0
200504	0.0	2.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	21.0	18.0
106481143	0.0	0.0
114194	0.0	0.0
138162	203.0	101.0
106481144	0.0	0.0
114195	9.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	14.0	8.0
106481145	0.0	0.0
151126	127.0	191.0
106481146	0.0	0.0
10099	12443.0	14156.0
10098	2996.0	1333.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	762.0	652.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	4.0	1.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	1.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	1.0	0.0
728819	18.0	36.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	1.0	21.0
415116	3325.0	3452.0
645207	0.0	0.0
645206	167.0	27.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
