id	085d1072-73d9-4d5c-865f-782c4eb173a1	30b62a5c-f64d-44df-85df-58803540976e
653390	34.0	38.0
339290	2157.0	2143.0
339291	0.0	0.0
378818	0.0	1.0
378819	0.0	0.0
378810	0.0	0.0
391811	0.0	0.0
653381	742.0	502.0
124975	8.0	30.0
124976	77.0	638.0
391819	0.0	0.0
124974	9.0	15.0
340277	314.0	296.0
340274	3.0	0.0
340273	0.0	0.0
339287	2425.0	2653.0
28514	97.0	894.0
28512	872.0	1144.0
28513	13.0	1.0
28518	0.0	5.0
28519	0.0	0.0
28516	1.0	0.0
28517	0.0	0.0
28510	0.0	0.0
28511	1046.0	2487.0
124961	1028.0	760.0
340267	50.0	7.0
340260	0.0	0.0
112970	279.0	473.0
28525	0.0	0.0
28526	24.0	44.0
28523	0.0	0.0
378832	1.0	5.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	6302.0	11893.0
901	5897.0	4569.0
340252	3270.0	2643.0
902	1238.0	2143.0
904	2917.0	1852.0
905	2717.0	1526.0
908	5426.0	9354.0
909	0.0	5.0
340371	484.0	787.0
136895	746.0	557.0
51081	1959.0	4229.0
51083	0.0	0.0
51082	2243.0	4295.0
51085	60.0	162.0
51084	2241.0	4485.0
51087	66.0	50.0
51086	0.0	4.0
146212	5.0	3.0
51088	1036.0	2225.0
910	2.0	0.0
90678	1058.0	1771.0
911	19.0	32.0
912	140.0	169.0
913	9.0	29.0
914	321.0	828.0
915	141.0	466.0
916	304.0	1230.0
917	121.0	306.0
919	92.0	308.0
90673	1107.0	1290.0
51090	1174.0	1475.0
51092	2436.0	4155.0
51091	1392.0	1037.0
51094	4103.0	9080.0
51093	1766.0	2642.0
51096	2134.0	3167.0
51095	1129.0	1417.0
146225	10.0	11.0
51098	2322.0	2814.0
340359	0.0	6.0
51097	3933.0	4499.0
146223	15489.0	29923.0
51099	1206.0	2209.0
920	560.0	1881.0
146227	31.0	112.0
921	65.0	269.0
90668	48.0	72.0
922	0.0	3.0
923	92.0	581.0
340351	180.0	98.0
924	22.0	566.0
643941	0.0	0.0
925	616.0	2001.0
926	66.0	306.0
927	0.0	1.0
928	14949.0	17105.0
100312775	3.0	3.0
929	686.0	3396.0
158228	231.0	374.0
339366	16.0	15.0
26095	277.0	373.0
401825	0.0	1.0
26098	921.0	694.0
340348	1460.0	5672.0
26097	4766.0	4907.0
388324	262.0	217.0
26099	4469.0	9427.0
388325	61.0	199.0
930	4.0	156.0
148898	310.0	265.0
931	30.0	250.0
388323	23.0	35.0
932	0.0	0.0
933	154.0	364.0
643954	0.0	0.0
26090	6582.0	11563.0
134265	264.0	855.0
26092	7982.0	7268.0
936	0.0	0.0
26091	1930.0	2027.0
158234	815.0	570.0
26094	1243.0	1999.0
643955	0.0	0.0
938	5.0	11.0
26093	634.0	2062.0
939	174.0	1127.0
401827	0.0	0.0
90693	600.0	680.0
158219	719.0	2373.0
134266	914.0	875.0
643971	3.0	0.0
940	46.0	78.0
941	76.0	59.0
124872	730.0	620.0
942	121.0	395.0
943	7.0	38.0
342994	6.0	2.0
944	60.0	234.0
643965	0.0	0.0
945	45.0	126.0
946	0.0	2.0
7903	267.0	651.0
947	1754.0	6172.0
158222	38.0	47.0
948	1415.0	2455.0
949	643.0	4622.0
7905	33732.0	36910.0
136853	153.0	351.0
401895	0.0	0.0
339344	116.0	349.0
339345	0.0	0.0
653308	212.0	246.0
26074	114.0	64.0
7918	808.0	1498.0
26073	3782.0	9737.0
7917	6497.0	16754.0
7919	1992.0	1614.0
950	18721.0	22580.0
951	156.0	847.0
952	232.0	925.0
388344	92.0	429.0
953	1761.0	19184.0
954	11.0	29.0
643976	0.0	0.0
955	1412.0	2996.0
641311	1.0	3.0
956	328.0	305.0
957	842.0	1013.0
958	1239.0	1949.0
959	32.0	30.0
7913	12139.0	8787.0
7916	7824.0	16703.0
7915	3670.0	7933.0
26071	1291.0	2707.0
388341	239.0	1038.0
26085	4.0	4.0
388339	13.0	11.0
26084	576.0	727.0
342979	644.0	526.0
960	12124.0	10130.0
26086	148.0	583.0
342977	4.0	31.0
388335	1512.0	1558.0
961	10488.0	8321.0
26088	1639.0	4415.0
962	268.0	735.0
388336	47.0	122.0
963	532.0	1844.0
388333	3.0	0.0
965	292.0	671.0
966	15953.0	32965.0
7920	179.0	399.0
643987	0.0	0.0
967	20279.0	53618.0
7923	1645.0	3429.0
7922	7089.0	16684.0
968	5.0	18.0
969	385.0	696.0
26080	0.0	0.0
643988	137.0	1004.0
26083	0.0	0.0
161835	58.0	46.0
134218	2928.0	4015.0
100312782	0.0	0.0
7941	1660.0	211.0
7940	125.0	502.0
26059	56.0	71.0
339324	1775.0	1405.0
339327	630.0	259.0
26052	165.0	176.0
26051	261.0	958.0
339318	1268.0	854.0
340307	0.0	0.0
26054	7069.0	5756.0
970	1.0	4.0
971	105.0	274.0
26053	555.0	1108.0
972	33344.0	177694.0
26056	987.0	2824.0
973	217.0	3093.0
974	25.0	440.0
26058	5417.0	6142.0
975	21407.0	41380.0
26057	6643.0	5281.0
653333	41.0	17.0
976	1399.0	4068.0
7932	0.0	1.0
100312789	0.0	1.0
977	3774.0	10887.0
100312788	0.0	0.0
978	6.0	117.0
643996	0.0	0.0
7936	2409.0	5322.0
100312785	0.0	0.0
26050	1033.0	13.0
100312787	0.0	0.0
641339	290.0	241.0
161823	580.0	904.0
100312792	0.0	0.0
100312794	11.0	5.0
100312790	0.0	0.0
148870	42.0	10.0
388364	0.0	0.0
388363	106.0	110.0
653316	13.0	0.0
653319	242.0	305.0
148867	2252.0	2512.0
26063	76.0	259.0
122258	0.0	1.0
26062	0.0	0.0
102578074	1.0	0.0
26065	10284.0	11512.0
26064	1652.0	2866.0
983	298.0	362.0
984	852.0	1676.0
146206	21.0	111.0
987	5764.0	6791.0
988	3242.0	2864.0
7942	1009.0	2814.0
989	6620.0	7315.0
26061	1519.0	2172.0
161829	0.0	1.0
100312798	32.0	0.0
26060	4771.0	4041.0
219525	0.0	0.0
5300	575.0	3065.0
5301	0.0	3.0
339302	0.0	2.0
388394	0.0	2.0
990	35.0	182.0
991	39.0	189.0
100419609	0.0	0.0
342945	220.0	282.0
993	114.0	366.0
994	1261.0	1340.0
51001	579.0	805.0
100419606	0.0	0.0
51000	1609.0	1990.0
995	3.0	18.0
996	8170.0	5590.0
51003	287.0	331.0
100419608	5.0	5.0
997	804.0	3201.0
51002	655.0	848.0
388389	3.0	0.0
998	9425.0	12680.0
51005	300.0	1511.0
999	42679.0	29754.0
51004	435.0	829.0
158293	4653.0	6328.0
51006	1972.0	4251.0
7955	93.0	78.0
51009	2728.0	3459.0
7957	415.0	642.0
51008	1180.0	1812.0
158297	6.0	8.0
219537	6.0	8.0
5310	858.0	2015.0
5311	2337.0	1588.0
101929387	4.0	1.0
388387	3.0	6.0
100419614	0.0	0.0
388381	1.0	0.0
51010	660.0	782.0
100420608	0.0	0.0
342933	3.0	1.0
51012	2605.0	4724.0
51011	1757.0	2678.0
51014	7865.0	11333.0
51013	924.0	1785.0
51016	148.0	635.0
7965	817.0	2386.0
51015	1163.0	1630.0
5303	876.0	1218.0
51018	1274.0	1205.0
5304	4.0	14.0
5305	1124.0	3313.0
5306	5669.0	9752.0
5307	0.0	2.0
51019	1292.0	1678.0
342931	1.0	0.0
5308	0.0	0.0
101929390	0.0	0.0
5309	1.0	0.0
219527	10.0	27.0
101929397	1.0	0.0
7980	11.0	22.0
5320	5.0	3.0
7982	3031.0	3705.0
5321	189.0	155.0
5322	4.0	6.0
7984	1490.0	2408.0
219541	524.0	630.0
51021	2403.0	5078.0
51020	2549.0	5536.0
51023	631.0	798.0
51022	146.0	259.0
51025	93.0	374.0
342926	1061.0	546.0
51024	3227.0	9802.0
7976	3589.0	952.0
5313	16.0	3.0
51027	468.0	1019.0
100420613	0.0	0.0
51026	1939.0	1975.0
5314	13.0	24.0
7975	270.0	1125.0
100420612	6.0	4.0
5315	17510.0	43026.0
51029	3894.0	3808.0
7978	639.0	405.0
51028	3168.0	3630.0
5316	4548.0	1947.0
5317	16.0	26.0
5318	29.0	42.0
7979	2530.0	3751.0
219539	24.0	29.0
5319	0.0	1.0
219557	10.0	0.0
7991	251.0	240.0
5330	175.0	603.0
7994	4122.0	3020.0
5331	547.0	1760.0
5332	3037.0	5331.0
7993	1077.0	1529.0
5333	718.0	1428.0
5334	1111.0	824.0
51030	2051.0	2608.0
51032	3.0	3.0
51031	4064.0	5060.0
342918	2.0	8.0
100420627	0.0	0.0
51035	3836.0	11183.0
5324	350.0	60.0
5325	258.0	274.0
5326	1396.0	1071.0
5327	482.0	2517.0
7988	753.0	1015.0
100420621	0.0	0.0
5328	314.0	906.0
5329	73.0	437.0
158248	9.0	16.0
5340	1.0	0.0
5341	311.0	741.0
5342	4.0	2.0
5343	20.0	6.0
101929335	5.0	5.0
5345	30.0	62.0
63027	475.0	750.0
342909	190.0	152.0
342908	230.0	113.0
51043	1082.0	3439.0
51042	26.0	272.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	2843.0	4736.0
90634	1048.0	1161.0
134285	2968.0	3278.0
5336	610.0	2554.0
5337	275.0	387.0
90637	710.0	1494.0
100420633	0.0	0.0
5338	946.0	1613.0
5339	2236.0	11902.0
90639	574.0	805.0
5350	109.0	255.0
5351	3464.0	10253.0
5352	9352.0	10856.0
219578	2562.0	67.0
100419650	1.0	6.0
134288	24.0	2.0
63035	1190.0	1622.0
5354	22.0	2.0
5355	757.0	1652.0
63036	0.0	0.0
5356	3483.0	3823.0
90632	25.0	25.0
101929344	0.0	0.0
161882	76.0	364.0
51050	15.0	4.0
51052	0.0	0.0
643906	0.0	0.0
51054	47.0	82.0
643904	1.0	0.0
51053	520.0	513.0
643905	0.0	0.0
51056	3870.0	7734.0
51058	809.0	1266.0
51057	418.0	404.0
643909	0.0	0.0
5346	48.0	4.0
90624	2142.0	2099.0
51059	4.0	2.0
5347	36.0	87.0
5348	19.0	12.0
5349	0.0	6.0
90625	20.0	9.0
90627	4045.0	2528.0
5360	272.0	638.0
5361	995.0	2081.0
5362	4191.0	3335.0
101929351	46.0	85.0
5364	3919.0	10064.0
5365	7.0	85.0
5366	14.0	440.0
90665	0.0	0.0
5367	1.0	2.0
51061	5329.0	8999.0
51060	3831.0	4447.0
51063	186.0	586.0
51062	278.0	291.0
146279	0.0	0.0
51065	3059.0	10147.0
643915	0.0	0.0
51067	482.0	671.0
51066	12.0	78.0
51069	912.0	2242.0
51068	2620.0	2992.0
5357	795.0	697.0
5358	12060.0	13613.0
100420656	0.0	0.0
5359	1699.0	1812.0
643911	36.0	129.0
100420650	0.0	1.0
5371	2100.0	6558.0
100420660	0.0	0.0
5372	511.0	1469.0
5373	240.0	469.0
158257	5.0	5.0
732448	1.0	1.0
5375	9.0	1.0
5376	3234.0	1383.0
90655	0.0	0.0
5378	916.0	786.0
219595	0.0	0.0
101929369	0.0	0.0
51070	702.0	2659.0
51072	133.0	186.0
51071	1915.0	2317.0
5370	0.0	0.0
51074	1316.0	1932.0
51073	688.0	3040.0
51076	617.0	1022.0
51075	4070.0	6656.0
51078	1592.0	3006.0
51077	3497.0	3836.0
51079	278.0	2761.0
5368	17.0	99.0
5369	0.0	0.0
100420665	1.0	0.0
171222	1.0	8.0
171221	1.0	0.0
90649	7355.0	2348.0
171220	488.0	805.0
5382	238.0	264.0
5383	27.0	37.0
100419560	6.0	2.0
28619	4.0	12.0
5387	133.0	118.0
28613	0.0	0.0
28614	13.0	32.0
220594	9.0	5.0
28611	3.0	15.0
28612	0.0	0.0
28617	3.0	25.0
5380	1.0	2.0
28616	2.0	12.0
28610	3.0	5.0
5379	373.0	583.0
100420558	0.0	0.0
100420557	4.0	3.0
100420555	0.0	1.0
100420552	2.0	0.0
5393	913.0	1000.0
5394	2379.0	3154.0
5395	843.0	846.0
5396	1635.0	908.0
101929302	63.0	25.0
28624	0.0	0.0
28625	0.0	0.0
28622	0.0	3.0
28623	0.0	0.0
28628	0.0	0.0
28629	0.0	2.0
28626	0.0	4.0
28627	1.0	0.0
28620	3.0	10.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	2.0	1.0
28608	1.0	1.0
28609	4.0	12.0
100419595	0.0	1.0
28602	16.0	21.0
28603	0.0	3.0
101929328	0.0	0.0
28600	0.0	1.0
28601	4.0	6.0
28606	8.0	5.0
101929329	2.0	0.0
100419599	0.0	0.0
256536	1345.0	634.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	1030.0	5045.0
53616	1263.0	806.0
100420591	0.0	0.0
100420590	3.0	0.0
112802	0.0	3.0
256586	220.0	927.0
171177	48.0	70.0
171169	0.0	0.0
53632	0.0	0.0
53630	19.0	13.0
53635	3427.0	6847.0
53637	4.0	14.0
112840	1283.0	930.0
26038	8.0	12.0
26037	3929.0	4035.0
653226	8.0	4.0
28699	0.0	0.0
26039	881.0	1094.0
112849	257.0	200.0
112846	4.0	4.0
26030	1933.0	3405.0
28693	1.0	2.0
28694	0.0	0.0
26032	914.0	887.0
28691	9.0	10.0
26031	2289.0	2699.0
28692	8.0	8.0
26034	5337.0	3535.0
28697	0.0	0.0
26033	64.0	373.0
28698	0.0	0.0
653232	73.0	149.0
100312803	0.0	0.0
26036	2634.0	1981.0
100312806	0.0	0.0
28695	0.0	0.0
26035	875.0	690.0
28696	0.0	0.0
653234	12.0	13.0
643898	0.0	0.0
100312801	5.0	0.0
28690	4.0	19.0
26049	847.0	519.0
26048	799.0	998.0
653214	789.0	1170.0
100312819	0.0	0.0
26040	2051.0	833.0
26043	3482.0	2384.0
26045	26.0	5.0
653220	0.0	0.0
26047	94.0	10.0
100312817	0.0	0.0
26046	2136.0	1709.0
100312816	0.0	0.0
124817	46.0	21.0
148808	123.0	221.0
378925	4.0	1.0
28679	0.0	0.0
26015	1062.0	1639.0
653247	0.0	0.0
26018	6544.0	5246.0
28677	2.0	9.0
26017	2694.0	5005.0
28678	0.0	0.0
26019	3406.0	2444.0
124801	337.0	786.0
28671	2.0	20.0
28672	5.0	22.0
26010	3592.0	4855.0
28670	8.0	5.0
26012	583.0	1724.0
28675	0.0	0.0
26011	5192.0	3279.0
28676	2.0	5.0
28673	9.0	15.0
148811	68.0	63.0
26013	403.0	221.0
28674	4.0	10.0
124808	1251.0	1713.0
148818	7.0	4.0
112812	38.0	330.0
26027	676.0	2039.0
653236	100.0	138.0
28688	1.0	6.0
28689	3.0	7.0
653238	71.0	53.0
112817	134.0	177.0
148823	8.0	2.0
28682	6.0	5.0
28683	5.0	3.0
148824	3.0	0.0
28680	10.0	15.0
653240	0.0	0.0
26020	6818.0	18060.0
28681	0.0	0.0
28686	0.0	0.0
26022	3062.0	8490.0
28684	6.0	12.0
26025	124.0	247.0
26024	165.0	308.0
28685	1.0	5.0
378948	0.0	0.0
378949	0.0	0.0
112885	94.0	25.0
28657	4.0	3.0
653268	7.0	7.0
653269	0.0	0.0
28658	5.0	2.0
28655	2.0	3.0
28656	2.0	8.0
28659	3.0	7.0
28650	0.0	0.0
653275	0.0	0.0
28653	5.0	5.0
28654	0.0	0.0
28651	0.0	0.0
28652	1.0	3.0
100312849	4.0	2.0
102157402	1153.0	1679.0
102157400	0.0	0.0
378938	11530.0	6054.0
641298	23.0	12.0
26005	2275.0	2456.0
28668	0.0	0.0
28669	3.0	13.0
26007	1611.0	3995.0
28666	3.0	9.0
653259	14.0	10.0
28667	1.0	4.0
26009	4454.0	3815.0
28660	5.0	2.0
124857	14.0	17.0
28661	3.0	0.0
26001	4792.0	9346.0
28664	5.0	16.0
26000	1334.0	3119.0
28665	2.0	2.0
26003	3771.0	6970.0
28662	28.0	40.0
26002	164.0	212.0
28663	3.0	1.0
100312850	56.0	29.0
340390	26.0	13.0
340393	1.0	3.0
28639	5.0	26.0
112869	692.0	1314.0
28638	295.0	1346.0
100312829	0.0	0.0
100312826	82.0	97.0
124842	12.0	22.0
100312825	4.0	2.0
100312828	35.0	13.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	571.0	934.0
100312823	1.0	0.0
339390	0.0	1.0
339396	0.0	0.0
28646	2.0	3.0
378950	0.0	0.0
28647	2.0	6.0
339398	112.0	26.0
378951	0.0	0.0
28644	2.0	1.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	809.0	1311.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	3.0	7.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	1.0	3.0
28641	0.0	2.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	35.0	60.0
646096	0.0	0.0
90799	2143.0	1241.0
100287345	0.0	0.0
87171	2.0	1.0
87178	1295.0	1954.0
100287327	0.0	0.0
100287325	3.0	1.0
100287314	7.0	11.0
26191	81.0	227.0
26190	4059.0	5037.0
100287302	0.0	0.0
26173	2620.0	9765.0
26175	721.0	1146.0
154197	4.0	0.0
5411	6128.0	4368.0
5409	7.0	23.0
26184	0.0	0.0
26188	1.0	1.0
26189	0.0	0.0
5406	0.0	0.0
5407	3.0	1.0
5408	0.0	0.0
286002	58870.0	63239.0
5420	2605.0	10736.0
286006	54.0	17.0
100131546	1.0	0.0
646016	0.0	0.0
5422	951.0	724.0
51122	1923.0	2734.0
51121	615.0	947.0
51124	1953.0	3834.0
51123	3180.0	4018.0
5412	6161.0	6976.0
51126	3016.0	4272.0
51125	2423.0	2836.0
5413	173.0	1091.0
5414	260.0	1029.0
51128	2734.0	4887.0
51127	75.0	112.0
51129	175.0	412.0
646024	4.0	1.0
646023	4.0	3.0
100131539	10.0	4.0
5430	9123.0	13321.0
5431	4884.0	5039.0
286016	25.0	25.0
5432	4181.0	6259.0
100131535	1.0	1.0
5433	1322.0	1666.0
105369729	0.0	0.0
51131	2392.0	2314.0
51130	164.0	216.0
51133	3807.0	4285.0
51132	3901.0	3448.0
51135	1383.0	1652.0
51134	579.0	617.0
5423	634.0	1000.0
90701	3385.0	10470.0
5424	398.0	1530.0
51136	466.0	431.0
5425	2125.0	5413.0
51138	2361.0	3937.0
5426	554.0	712.0
646019	10.0	12.0
5427	72.0	91.0
5428	1008.0	2078.0
5429	919.0	1512.0
100131528	0.0	0.0
5440	1930.0	2797.0
5441	1329.0	6514.0
5442	746.0	2618.0
5443	20.0	50.0
5444	4.0	2.0
51142	5015.0	14361.0
51141	2134.0	2487.0
51144	6936.0	7473.0
51143	1310.0	2416.0
51146	10.0	2.0
89758	0.0	0.0
5434	2728.0	8688.0
51148	1312.0	2474.0
5435	6.0	21.0
51147	2255.0	3048.0
5436	2079.0	3473.0
90736	1075.0	845.0
51149	1041.0	1245.0
5437	1377.0	2053.0
5438	481.0	2018.0
5439	648.0	2446.0
90737	0.0	0.0
5450	215.0	1497.0
5451	2011.0	1468.0
5452	97.0	562.0
5453	4.0	15.0
5454	4.0	2.0
646049	0.0	1.0
5455	3.0	4.0
51151	0.0	2.0
51150	3546.0	10180.0
51155	483.0	1372.0
51154	1083.0	2085.0
51157	1106.0	1892.0
51156	0.0	0.0
5445	1940.0	2304.0
5446	461.0	57.0
5447	6245.0	14437.0
5449	6.0	2.0
286042	204.0	89.0
347487	0.0	0.0
5460	7.0	9.0
5462	50.0	97.0
5463	648.0	715.0
5464	6845.0	11373.0
5465	2135.0	2281.0
51160	3084.0	10061.0
100287399	0.0	0.0
646052	0.0	0.0
51162	165.0	3335.0
51161	790.0	1344.0
51164	5654.0	5283.0
51163	985.0	973.0
51166	390.0	547.0
51168	122.0	109.0
51167	526.0	634.0
5456	1.0	0.0
89778	0.0	0.0
5457	0.0	0.0
89777	0.0	0.0
5458	0.0	0.0
5459	0.0	3.0
120824	0.0	0.0
5470	0.0	0.0
5471	593.0	687.0
347475	29.0	14.0
5473	7.0	19.0
5475	17.0	10.0
5476	1838.0	7691.0
100507097	1.0	0.0
100507096	0.0	0.0
51171	707.0	3273.0
100287388	0.0	0.0
100507099	0.0	6.0
51170	1195.0	1351.0
100507098	193.0	129.0
51172	373.0	854.0
51175	815.0	863.0
51174	833.0	565.0
51177	500.0	1442.0
51176	639.0	474.0
51179	2.0	3.0
5467	3219.0	5897.0
5468	1225.0	671.0
89766	2.0	2.0
5469	2401.0	2057.0
89765	580.0	712.0
347468	0.0	0.0
89761	0.0	2.0
5481	1361.0	2093.0
89792	658.0	2146.0
90780	3769.0	5387.0
89790	70.0	255.0
5483	9.0	10.0
646077	0.0	0.0
5485	1.0	0.0
5486	0.0	0.0
5487	1.0	0.0
5488	0.0	2.0
646070	0.0	0.0
51182	985.0	1054.0
646074	0.0	0.0
5480	2310.0	6794.0
51181	1038.0	2916.0
51184	1081.0	1756.0
51186	4287.0	5664.0
51185	3534.0	3173.0
100287372	8.0	63.0
51188	672.0	792.0
51187	5252.0	6596.0
5478	9338.0	15302.0
5479	11451.0	24309.0
89797	8567.0	4915.0
89796	664.0	1062.0
89795	51.0	29.0
89781	2089.0	2906.0
347454	3.0	7.0
5493	5430.0	8473.0
89780	0.0	3.0
5494	4131.0	4308.0
5495	2462.0	2796.0
5496	3773.0	6710.0
5498	576.0	793.0
5499	4253.0	11527.0
646080	61.0	12.0
100287369	0.0	2.0
51191	1144.0	1292.0
646087	0.0	0.0
100287364	0.0	0.0
646086	0.0	1.0
51193	2829.0	2300.0
100287366	0.0	0.0
646085	0.0	0.0
51192	164.0	399.0
5491	3.0	2.0
51195	132.0	194.0
51194	1293.0	2002.0
100287362	8.0	13.0
51196	1924.0	1986.0
51199	1514.0	1944.0
51198	1.0	0.0
5489	0.0	0.0
89782	1012.0	768.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	2.0	0.0
28735	0.0	0.0
28732	0.0	0.0
100507062	23.0	6.0
28733	0.0	0.0
28738	0.0	1.0
100507067	0.0	9.0
28739	0.0	0.0
28736	0.0	0.0
100507066	8.0	1.0
28737	0.0	2.0
28730	1.0	0.0
28731	0.0	0.0
144712	1.0	0.0
119764	0.0	0.0
119765	0.0	0.0
144715	29.0	32.0
286094	0.0	1.0
100859921	2.0	0.0
100859920	0.0	0.0
286097	451.0	294.0
144717	233.0	743.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	18.0	17.0
28743	2.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	17.0	16.0
28749	0.0	0.0
100507057	37.0	127.0
100507056	1.0	0.0
100507055	1.0	2.0
28747	1.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	3063.0	5652.0
347541	0.0	0.0
347544	0.0	4.0
28718	0.0	0.0
28719	0.0	1.0
28712	0.0	0.0
100507086	58.0	53.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	1.0	1.0
28717	0.0	1.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	54.0	13.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	1.0	0.0
28720	0.0	0.0
144742	0.0	1.0
347527	0.0	6.0
100507027	1.0	0.0
286046	117.0	206.0
648630	12.0	25.0
117143	756.0	635.0
117145	1276.0	1261.0
117144	1.0	6.0
120787	0.0	0.0
492295	0.0	0.0
347517	65.0	34.0
347516	1.0	2.0
286053	811.0	1319.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	0.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	1.0	0.0
347509	0.0	1.0
286065	1.0	0.0
100131568	10.0	0.0
100131565	0.0	0.0
100131564	587.0	449.0
100507040	1.0	2.0
132719	0.0	0.0
100507046	5.0	1.0
100507044	0.0	0.0
100507043	0.0	63.0
51100	5204.0	6791.0
51102	598.0	1400.0
51101	2213.0	1467.0
51104	978.0	771.0
51103	654.0	1144.0
51106	554.0	915.0
51105	2537.0	3515.0
51108	6900.0	12596.0
51107	9781.0	17414.0
286075	383.0	784.0
51109	5290.0	8547.0
286077	2384.0	3848.0
646000	0.0	0.0
132720	630.0	1042.0
132724	0.0	0.0
100131551	16.0	14.0
100131550	0.0	0.0
100507034	25.0	15.0
100507032	72.0	80.0
119774	0.0	0.0
119772	0.0	0.0
51111	6061.0	5015.0
51110	585.0	1280.0
119775	0.0	0.0
51112	2211.0	4241.0
51115	4092.0	5296.0
51114	1438.0	2688.0
51117	2614.0	6985.0
51116	1063.0	2400.0
51119	4503.0	8965.0
51118	894.0	1490.0
26151	1018.0	2097.0
26150	75.0	82.0
26153	45.0	266.0
26152	158.0	93.0
26155	2076.0	4650.0
26154	22.0	13.0
26157	208.0	435.0
26156	7901.0	11092.0
130162	277.0	154.0
100534611	1.0	0.0
100534612	3.0	1.0
26164	875.0	1477.0
117178	1235.0	1364.0
117177	1378.0	1636.0
26166	51.0	3.0
105379197	2.0	0.0
26165	0.0	0.0
26168	773.0	1829.0
26167	246.0	73.0
26160	2029.0	2047.0
100507003	0.0	0.0
100507008	2.0	0.0
26137	163.0	73.0
26136	4924.0	7227.0
28798	1.0	2.0
28799	2.0	39.0
26138	0.0	0.0
28792	0.0	0.0
28793	436.0	3776.0
28790	0.0	5.0
117166	17.0	18.0
26130	3487.0	4027.0
28791	238.0	2025.0
26133	3231.0	6832.0
28796	641.0	8794.0
28797	519.0	2948.0
26135	14548.0	17685.0
28794	0.0	1.0
28795	0.0	3.0
26134	176.0	127.0
154150	0.0	0.0
129138	1162.0	2277.0
26148	238.0	157.0
26147	487.0	890.0
26149	353.0	191.0
117154	11.0	11.0
26140	422.0	379.0
553820	1.0	0.0
117153	0.0	0.0
120796	0.0	0.0
117156	6.0	5.0
117155	162.0	160.0
117157	5.0	21.0
120793	0.0	0.0
26146	2095.0	1932.0
117159	0.0	0.0
26145	656.0	2093.0
130195	0.0	0.0
154141	328.0	414.0
117151	0.0	0.0
26115	648.0	796.0
28778	296.0	2010.0
28779	1.0	34.0
28776	105.0	1113.0
28777	0.0	2.0
26119	1605.0	5705.0
26118	2557.0	1900.0
28770	0.0	1.0
28771	0.0	0.0
28774	267.0	2098.0
28775	16.0	302.0
28772	32.0	172.0
26112	449.0	2449.0
28773	2.0	349.0
130120	0.0	0.0
28789	0.0	2.0
26128	1580.0	3313.0
28787	0.0	11.0
26127	1978.0	2764.0
132789	1604.0	1287.0
28788	0.0	0.0
28781	219.0	185.0
201134	700.0	920.0
28780	3.0	16.0
26122	3340.0	2110.0
28785	3.0	92.0
144766	0.0	0.0
26121	1601.0	3443.0
28786	3.0	37.0
28783	0.0	0.0
26123	4241.0	11145.0
28784	135.0	1054.0
130132	93.0	214.0
28756	0.0	6.0
28757	0.0	0.0
28754	0.0	0.0
28755	489.0	1588.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	1.0	1.0
28750	0.0	0.0
201140	0.0	0.0
28751	1.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	1.0
28768	1.0	1.0
28765	0.0	1.0
28766	0.0	1.0
26108	2408.0	1830.0
28769	0.0	0.0
28760	0.0	0.0
26100	3180.0	5204.0
28763	1.0	8.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	0.0	1.0
117196	0.0	0.0
117195	0.0	0.0
154089	1.0	0.0
