id	2c80fdb5-bba0-4402-a6d4-412cbab60fc8	7400ffec-f429-4d6b-bb44-553fa3ae477d
106480422	0.0	0.0
106480421	1.0	0.0
80153	2807.0	2341.0
80152	1253.0	693.0
150084	11.0	1.0
80150	402.0	466.0
729500	3.0	6.0
644576	0.0	1.0
106479439	0.0	0.0
106479438	3.0	2.0
79191	630.0	985.0
106479437	0.0	0.0
79190	91.0	0.0
106479436	0.0	0.0
106479435	0.0	0.0
79192	7.0	5.0
729505	1.0	1.0
106479434	0.0	2.0
106479433	0.0	0.0
100996738	4.0	0.0
106479432	0.0	0.0
106479431	1.0	0.0
729501	0.0	0.0
106479430	0.0	0.0
92162	362.0	221.0
80185	860.0	581.0
80184	2391.0	1851.0
80183	373.0	270.0
106479429	0.0	0.0
106479428	0.0	0.0
644588	0.0	1.0
106479427	0.0	0.0
79180	3077.0	11649.0
106479426	1.0	0.0
106479425	0.0	0.0
106479424	1.0	0.0
106479423	0.0	0.0
79184	1901.0	1781.0
106479422	0.0	0.0
79183	3042.0	1638.0
106479421	0.0	1.0
595100	0.0	0.0
106479420	1.0	0.0
92154	1036.0	1440.0
595101	89.0	42.0
79188	10970.0	17206.0
79187	0.0	1.0
80179	1119.0	1463.0
80178	39.0	100.0
100418905	0.0	0.0
80177	1581.0	648.0
402429	0.0	5.0
80176	4205.0	1181.0
162083	0.0	1.0
100418902	0.0	2.0
106480400	0.0	0.0
402424	0.0	0.0
343641	0.0	0.0
644578	0.0	0.0
80174	674.0	652.0
80173	2335.0	1594.0
113419	10400.0	5868.0
55322	1159.0	1215.0
55321	30.0	64.0
55320	1329.0	1282.0
55326	1502.0	1835.0
55325	3135.0	2215.0
284459	5069.0	3891.0
55324	3858.0	3090.0
55323	3171.0	1514.0
55329	382.0	159.0
55328	1163.0	1097.0
55327	4841.0	3292.0
284451	9.0	1.0
345930	57.0	81.0
729597	23.0	16.0
113402	2825.0	3114.0
729595	82.0	39.0
55333	4486.0	2171.0
55332	729.0	2234.0
55331	1048.0	1202.0
55330	726.0	1056.0
55337	1681.0	2345.0
55336	291.0	477.0
55335	378.0	370.0
55334	6625.0	4208.0
55339	6094.0	5731.0
284443	2539.0	1419.0
137406	0.0	0.0
333932	0.0	0.0
55340	288.0	91.0
55344	528.0	351.0
55343	1640.0	1883.0
79310	1.0	0.0
55342	4560.0	4597.0
79313	0.0	0.0
55341	2845.0	2153.0
284439	4237.0	1626.0
79312	0.0	0.0
80304	844.0	384.0
79315	23.0	12.0
80303	1193.0	671.0
55347	3689.0	2683.0
79314	0.0	0.0
100996492	70.0	520.0
55346	529.0	339.0
79317	0.0	0.0
55345	235.0	274.0
79316	0.0	0.0
80301	4459.0	5269.0
284434	481.0	1.0
284433	0.0	0.0
79318	0.0	0.0
55349	2024.0	938.0
100996490	0.0	0.0
333929	113.0	95.0
548637	1.0	3.0
333926	187.0	254.0
55351	182.0	24.0
55350	10.0	6.0
100137047	14.0	13.0
55355	9.0	24.0
79300	0.0	0.0
100996485	25.0	28.0
55353	4873.0	4345.0
79302	0.0	0.0
55352	4630.0	3075.0
284428	0.0	0.0
100137049	25.0	27.0
79301	0.0	0.0
55359	10.0	36.0
284427	12.0	17.0
55357	1679.0	9203.0
79306	0.0	0.0
55356	276.0	130.0
284424	10.0	10.0
79308	0.0	0.0
548645	752.0	568.0
284422	5.0	6.0
548644	155.0	272.0
79309	0.0	0.0
729564	16.0	24.0
729566	0.0	0.0
729565	9.0	14.0
113457	52.0	29.0
92304	6.0	16.0
92305	5632.0	4380.0
729561	56.0	27.0
80319	2434.0	368.0
80318	1010.0	689.0
80317	826.0	425.0
80316	0.0	0.0
55362	1990.0	3649.0
55361	1716.0	5256.0
79331	0.0	0.0
55366	5119.0	5339.0
55365	827.0	2198.0
80321	2157.0	1879.0
55364	4388.0	3240.0
80320	111.0	44.0
55363	8.0	2.0
79334	0.0	0.0
80326	6.0	587.0
80325	2281.0	1911.0
79336	1.0	0.0
80324	725.0	769.0
79339	4.0	4.0
80323	327.0	90.0
55367	767.0	755.0
284498	1.0	3.0
113444	1835.0	2077.0
80308	1453.0	2213.0
80307	39.0	102.0
80306	5398.0	5056.0
80305	1547.0	2024.0
55370	1180.0	1083.0
80309	28.0	0.0
80311	1916.0	1190.0
79322	0.0	0.0
80310	2713.0	1007.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	836.0	658.0
79323	13.0	1.0
80315	9255.0	4954.0
80314	4555.0	2885.0
55379	4566.0	4551.0
80313	1259.0	953.0
80312	282.0	166.0
113452	3297.0	3558.0
113451	718.0	767.0
284486	56.0	240.0
284485	1.0	0.0
729587	0.0	0.0
729582	332.0	108.0
729583	3.0	4.0
55380	0.0	0.0
80339	3.0	7.0
55384	124.0	78.0
55388	29.0	68.0
80344	10442.0	8318.0
80343	2.0	0.0
80342	89.0	196.0
80341	1.0	0.0
80347	4859.0	5158.0
80346	989.0	1051.0
80345	330.0	409.0
729574	0.0	0.0
92312	133.0	633.0
80329	91.0	34.0
80328	24.0	143.0
80327	1.0	0.0
79342	1.0	0.0
80333	844.0	106.0
80332	269.0	19.0
80331	9173.0	7934.0
79346	0.0	0.0
80336	1059.0	1808.0
80335	12836.0	13938.0
284467	31.0	8.0
162427	5104.0	6099.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	847.0	846.0
392302	17.0	15.0
125476	756.0	797.0
392301	0.0	0.0
149465	171.0	30.0
149466	2943.0	1351.0
149461	1.0	0.0
392305	6.0	1.0
392308	0.0	0.0
392307	5.0	30.0
392309	0.0	5.0
149478	828.0	812.0
149473	1229.0	972.0
137492	2523.0	2670.0
402193	4.0	5.0
402191	0.0	0.0
149483	132.0	63.0
150468	6.0	32.0
150465	1240.0	2371.0
392335	0.0	0.0
619518	50.0	17.0
619519	10.0	9.0
441783	6.0	5.0
392343	0.0	0.0
149420	2428.0	2713.0
441775	1.0	0.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	367.0	333.0
9601	21839.0	15683.0
392311	0.0	1.0
9600	2659.0	4511.0
392310	0.0	0.0
392313	1.0	5.0
100526842	1.0	2.0
55300	2204.0	1604.0
149428	931.0	3666.0
414196	19.0	14.0
414194	0.0	0.0
55304	5355.0	3382.0
55303	2111.0	1517.0
55301	6.0	41.0
55308	3117.0	3132.0
414197	22.0	12.0
9612	12948.0	13708.0
9610	75.0	634.0
392322	0.0	0.0
9611	12292.0	9826.0
441795	0.0	0.0
55311	2819.0	3123.0
55315	691.0	575.0
55314	2715.0	2343.0
55313	2011.0	1489.0
125488	580.0	221.0
55312	1898.0	3441.0
9605	1040.0	1229.0
55319	1047.0	1121.0
9603	222.0	5317.0
55317	1466.0	1127.0
9604	5365.0	3452.0
55316	2790.0	2962.0
9609	4245.0	2610.0
9607	29.0	0.0
100874087	0.0	0.0
9620	4603.0	4650.0
100874086	2.0	0.0
100874085	0.0	2.0
100874084	1.0	0.0
9623	0.0	0.0
392256	2.0	2.0
100874089	3.0	1.0
392255	106.0	5.0
9622	183.0	37.0
100874088	0.0	0.0
162387	1066.0	1275.0
100526820	56.0	38.0
402146	1.0	2.0
100874083	1.0	0.0
100874082	0.0	0.0
402143	2.0	0.0
100874081	3.0	1.0
100874080	4.0	4.0
414130	1.0	0.0
100526825	1.0	1.0
9616	3355.0	3439.0
9617	590.0	340.0
414135	0.0	0.0
9615	13.0	3.0
414133	0.0	0.0
414134	1.0	0.0
9618	1760.0	3408.0
414131	0.0	0.0
9619	2163.0	1367.0
414132	1.0	0.0
9630	2241.0	335.0
9631	2032.0	1607.0
100874075	0.0	2.0
644482	0.0	0.0
100874074	2.0	7.0
100874073	0.0	0.0
392262	0.0	0.0
392265	0.0	0.0
9635	1.0	8.0
100874079	0.0	1.0
9632	4168.0	3534.0
100874078	2.0	3.0
392267	3.0	3.0
441736	110.0	16.0
9633	228.0	40.0
100874077	12.0	25.0
92292	4.0	6.0
92293	178.0	0.0
441733	77.0	26.0
100526831	1.0	1.0
100526830	2.0	3.0
402135	2.0	2.0
92291	0.0	0.0
402134	0.0	0.0
100874072	71.0	21.0
402133	0.0	0.0
100874071	2.0	2.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	8.0	8.0
100526835	170.0	58.0
9627	224.0	68.0
414149	65.0	241.0
9628	1166.0	465.0
9625	489.0	536.0
9626	0.0	0.0
9629	0.0	3.0
644495	0.0	0.0
9641	1030.0	1921.0
644496	11.0	0.0
9640	4782.0	5339.0
9645	1896.0	7231.0
404785	0.0	0.0
619499	0.0	0.0
9646	5823.0	5510.0
9643	11277.0	12350.0
9644	5052.0	4330.0
644498	2.0	1.0
402125	2.0	1.0
402123	0.0	0.0
644491	0.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	4.0	3.0
106480396	1.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	1.0	0.0
402117	1.0	3.0
106480399	0.0	0.0
402116	2.0	3.0
9638	379.0	179.0
9639	2903.0	1414.0
9636	654.0	1570.0
414157	2.0	1.0
9637	2501.0	2840.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	19.0	21.0
106480391	0.0	0.0
9652	6686.0	6211.0
100874098	0.0	0.0
404770	1.0	0.0
9653	3410.0	5179.0
100874097	9.0	12.0
9650	1144.0	554.0
100874096	1.0	3.0
9651	107.0	59.0
100874095	0.0	0.0
9656	3968.0	2653.0
9657	1298.0	1276.0
392242	0.0	0.0
9654	779.0	669.0
9655	2573.0	2026.0
100874090	1.0	1.0
402112	3.0	2.0
162394	2352.0	6249.0
100874094	29.0	10.0
100874093	9.0	3.0
100874092	16.0	11.0
100874091	10.0	55.0
9649	2950.0	1231.0
9647	3097.0	1978.0
9648	5843.0	4981.0
414169	3.0	2.0
9663	5858.0	5312.0
402183	0.0	1.0
7002	2.0	3.0
149371	2763.0	1664.0
7001	8641.0	10611.0
9662	576.0	584.0
9667	6116.0	5360.0
7004	1574.0	517.0
392298	0.0	0.0
7003	10776.0	12160.0
9668	1611.0	1203.0
7006	436.0	683.0
9665	12077.0	8324.0
7005	1375.0	2301.0
9666	3471.0	1852.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	1.0
106479373	0.0	2.0
106480372	0.0	0.0
106479372	2.0	2.0
106480371	0.0	0.0
106479371	1.0	0.0
137392	1462.0	1150.0
106479370	1.0	1.0
106480374	0.0	0.0
106480373	2.0	3.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	455.0	204.0
106480378	0.0	1.0
106480377	0.0	0.0
9658	3553.0	3368.0
150353	13.0	10.0
9659	3092.0	3321.0
150350	0.0	14.0
106480370	0.0	2.0
7011	2704.0	5390.0
9674	3599.0	2505.0
9675	2790.0	1699.0
7010	2183.0	1485.0
7013	2175.0	1253.0
9672	3864.0	11337.0
9673	2349.0	2037.0
7012	3.0	4.0
9678	3226.0	1859.0
7015	0.0	0.0
7014	3104.0	2703.0
9679	9390.0	8310.0
619464	0.0	0.0
7016	1982.0	2085.0
9677	1030.0	1604.0
106479369	0.0	1.0
106479368	1.0	0.0
106480379	1.0	0.0
106479367	0.0	0.0
162333	3.0	28.0
106479366	0.0	0.0
9670	5909.0	3994.0
106479365	6.0	0.0
9671	19260.0	8.0
402176	5.0	2.0
106479364	0.0	0.0
402175	1.0	1.0
106479363	0.0	0.0
106479362	14.0	22.0
106480383	0.0	0.0
106479361	0.0	1.0
106480382	0.0	1.0
106479360	1.0	0.0
106480385	1.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	466.0	790.0
106480388	0.0	0.0
7008	3703.0	7334.0
150365	35.0	63.0
7007	237.0	89.0
9669	8495.0	9981.0
7009	106147.0	85675.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	512.0	1540.0
9685	8816.0	7172.0
7021	0.0	1.0
9686	11523.0	4455.0
343381	44.0	36.0
619452	0.0	0.0
9683	5700.0	4017.0
7024	2973.0	2197.0
402160	5.0	4.0
7023	1189.0	1333.0
9684	1768.0	1442.0
9689	3807.0	4498.0
7026	3672.0	3125.0
441727	7.0	5.0
619455	9.0	33.0
7025	1367.0	2769.0
392275	5.0	4.0
9687	76.0	54.0
9688	4994.0	2798.0
7027	4773.0	3999.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	1300.0	1111.0
106479398	0.0	0.0
9682	4621.0	4094.0
106479397	5.0	2.0
7020	81.0	39.0
106479396	2.0	0.0
106479395	0.0	2.0
106480350	19.0	27.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	2.0
106479391	0.0	0.0
106479390	0.0	1.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	19.0	1.0
150379	2.0	95.0
106480355	0.0	0.0
7019	3427.0	3571.0
7018	70.0	5.0
150372	216.0	584.0
392281	40.0	29.0
9696	1496.0	1356.0
7033	42068.0	50.0
9697	8196.0	1847.0
7032	266.0	0.0
7035	4410.0	687.0
9694	2659.0	2906.0
392285	1.0	5.0
9695	3490.0	8643.0
7037	4076.0	4497.0
7036	12.0	28.0
619445	18.0	10.0
9698	11612.0	8532.0
7039	1405.0	8824.0
7038	9368751.0	556801.0
9699	73.0	1001.0
392288	0.0	0.0
619448	0.0	0.0
106480358	7.0	6.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	0.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	430.0	431.0
106479387	9.0	5.0
9693	6978.0	3161.0
106479386	0.0	0.0
9690	4117.0	4280.0
7031	235.0	1.0
106479385	0.0	0.0
7030	6691.0	7657.0
402152	0.0	0.0
106479384	1.0	1.0
106480361	0.0	0.0
106479383	3.0	2.0
106480360	21.0	9.0
106479382	0.0	0.0
106480363	19.0	15.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	8285.0	5798.0
150383	859.0	590.0
150384	199.0	82.0
392292	0.0	0.0
150381	107.0	158.0
7044	8.0	1.0
7043	1522.0	936.0
7046	1976.0	12658.0
7045	1647.0	3452.0
7048	13285.0	7425.0
100874003	0.0	1.0
7047	4.0	2.0
106479339	0.0	0.0
100874002	221.0	101.0
100874001	15.0	10.0
103352539	75.0	91.0
106479338	1.0	0.0
7049	5849.0	1719.0
106479337	0.0	0.0
55281	1343.0	711.0
106479336	1.0	1.0
106480325	0.0	0.0
55280	1282.0	1228.0
106480324	1.0	1.0
729648	143.0	4.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	1334.0	913.0
7040	1285.0	4836.0
106479332	0.0	0.0
100996435	3.0	3.0
106480329	1.0	0.0
55284	2434.0	2840.0
106480328	3.0	2.0
106479331	0.0	0.0
55283	657.0	773.0
7042	971.0	1946.0
106479330	0.0	0.0
7041	1224.0	2199.0
55282	11.0	8.0
55289	139.0	103.0
55288	3909.0	4029.0
80243	2852.0	532.0
55287	6.0	5.0
79258	46.0	5.0
106480330	0.0	0.0
55286	159.0	28.0
106480332	1.0	1.0
106480331	0.0	0.0
106480334	0.0	0.0
106480333	1.0	1.0
100874007	18.0	1.0
100874006	6.0	11.0
100874005	9.0	3.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	3.0	1.0
100874008	21.0	32.0
729630	0.0	0.0
7054	1.0	6.0
7057	3107.0	6681.0
92211	16.0	14.0
7056	3957.0	919.0
7059	2062.0	1399.0
106479329	0.0	0.0
7058	1743.0	2379.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	0.0	0.0
106479325	0.0	0.0
55291	11767.0	7710.0
106480335	2.0	1.0
106479324	0.0	0.0
55290	770.0	520.0
106480338	3.0	1.0
106479323	0.0	0.0
80228	3518.0	8507.0
106479322	0.0	2.0
106480337	0.0	0.0
7051	63.0	224.0
55296	858.0	485.0
106479321	0.0	0.0
55295	1890.0	1525.0
7050	7188.0	7444.0
106479320	1.0	1.0
106480339	1.0	0.0
55294	1912.0	2799.0
7053	14.0	10.0
55293	1813.0	1387.0
7052	1532.0	7230.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1463.0	2284.0
80233	2311.0	2385.0
55298	2377.0	1922.0
80232	9653.0	11665.0
106480341	0.0	0.0
80231	46.0	84.0
55297	2766.0	3139.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	30.0	86.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	163.0	141.0
106480344	0.0	0.0
80230	4150.0	5463.0
7066	8.0	2.0
100874021	1.0	0.0
100874020	0.0	1.0
7068	1646.0	973.0
729665	9.0	0.0
7067	6241.0	4890.0
92249	3761.0	2362.0
100874025	0.0	0.0
7069	56.0	794.0
100874024	0.0	0.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	1.0	1.0
106479357	1.0	2.0
106480302	1.0	0.0
7060	582.0	140.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	4.0	3.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	15.0	18.0
92241	649.0	385.0
106479354	0.0	0.0
79274	0.0	0.0
729667	1.0	0.0
106480307	0.0	0.0
729666	2.0	7.0
106480306	0.0	0.0
79273	4.0	1.0
106479353	0.0	2.0
7064	1428.0	1442.0
106480309	1.0	0.0
106479352	0.0	0.0
106480308	4.0	0.0
106479351	0.0	0.0
729668	0.0	1.0
80267	3832.0	2877.0
106479350	0.0	0.0
80264	1712.0	2204.0
106480310	3.0	6.0
106480312	6.0	28.0
106480311	0.0	0.0
100874029	0.0	1.0
100874028	0.0	0.0
100874027	0.0	0.0
730647	0.0	1.0
343332	1.0	0.0
644403	0.0	0.0
80263	1171.0	389.0
80262	1144.0	858.0
343338	2.0	0.0
7077	16754.0	5923.0
100874010	0.0	0.0
7076	3281.0	47654.0
92235	2.0	6.0
7079	165.0	5.0
7078	1493.0	282.0
100874014	28.0	8.0
100874013	24.0	0.0
729650	3.0	1.0
106479349	0.0	0.0
100874012	4.0	1.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	6.0	1.0
106480314	0.0	1.0
106480313	3.0	0.0
729659	0.0	0.0
106479346	17.0	8.0
7071	4449.0	5057.0
106480316	1.0	0.0
106479345	0.0	0.0
7070	2176.0	2895.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	6208.0	5403.0
103352540	0.0	0.0
106480318	0.0	0.0
106479343	3.0	0.0
7072	5240.0	6725.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	5582.0	2297.0
729658	1.0	0.0
106479341	0.0	0.0
7074	401.0	3693.0
106480319	0.0	0.0
106479340	0.0	0.0
80256	1314.0	1659.0
80255	5366.0	4721.0
79269	3855.0	2937.0
80254	2928.0	2330.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	438.0	51.0
106480323	0.0	2.0
106480322	6.0	5.0
100874018	0.0	2.0
100874016	0.0	48.0
644414	20.0	14.0
100874015	0.0	0.0
343326	8.0	4.0
100874019	0.0	0.0
7088	4105.0	942.0
100874043	62.0	1.0
7087	71.0	1816.0
100874042	8.0	5.0
100874041	0.0	2.0
7089	5968.0	5815.0
100874040	1.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	0.0
79290	2.0	50.0
404766	0.0	0.0
100874044	29.0	4.0
7080	23354.0	24219.0
79291	0.0	0.0
7082	11025.0	11835.0
79294	0.0	0.0
7084	3397.0	5824.0
402100	0.0	0.0
79296	0.0	0.0
7083	171.0	390.0
7086	49239.0	25263.0
79297	0.0	0.0
729602	2.0	2.0
104472714	2.0	0.0
104472715	20982.0	9162.0
79299	0.0	0.0
104472716	35.0	3.0
104472717	8.0	19.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	0.0
100874048	52.0	87.0
644429	0.0	0.0
7099	907.0	557.0
100874032	38.0	22.0
7098	1682.0	570.0
100874031	4.0	7.0
100874030	0.0	0.0
92255	2960.0	2120.0
644444	1.0	5.0
100874036	0.0	0.0
100874035	1.0	0.0
644442	0.0	0.0
100874034	7.0	8.0
92259	1479.0	1697.0
100874033	7.0	3.0
7091	2556.0	457.0
7090	3553.0	4702.0
7093	82.0	20.0
79283	0.0	0.0
7092	353.0	74.0
79282	0.0	0.0
7095	24122.0	16162.0
7094	28163.0	25957.0
7097	512.0	699.0
7096	159.0	110.0
104472713	2.0	7.0
79289	0.0	0.0
284525	5.0	1.0
106480301	0.0	0.0
80279	6842.0	7184.0
106480300	1.0	0.0
80270	313.0	889.0
284521	12.0	0.0
100874039	2.0	5.0
644435	20.0	6.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	164.0	178.0
80273	1852.0	1347.0
80271	2633.0	3686.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	1.0	0.0
106479319	32.0	27.0
100874069	76.0	52.0
106479318	1.0	1.0
100874068	9.0	0.0
106479317	19.0	8.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	0.0	49.0
100874066	0.0	1.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	3.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	3.0	0.0
106479310	0.0	0.0
92285	2410.0	1995.0
100874060	5.0	11.0
92283	727.0	566.0
404734	371.0	287.0
644449	3.0	0.0
100874054	4.0	8.0
100874053	0.0	0.0
106479309	2.0	2.0
100874052	2.0	0.0
729610	1.0	0.0
100874051	0.0	0.0
106479308	0.0	1.0
100874058	400.0	280.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	0.0	0.0
644464	7.0	6.0
100874056	0.0	0.0
106479305	0.0	0.0
100874055	1.0	0.0
106479304	1.0	0.0
92270	580.0	449.0
106479303	0.0	0.0
106479302	0.0	0.0
106479301	0.0	0.0
729617	7.0	7.0
106479300	0.0	0.0
729611	4.0	2.0
80298	2500.0	1449.0
729608	1.0	0.0
644459	86.0	2.0
100874059	0.0	0.0
79412	5.0	17.0
79411	1211.0	3153.0
79414	962.0	977.0
127933	7929.0	7820.0
79413	12630.0	4171.0
79415	2212.0	4075.0
284576	18.0	48.0
55449	2732.0	1691.0
284573	1.0	1.0
140913	0.0	0.0
115948	189.0	55.0
55450	1359.0	18214.0
152905	12.0	1.0
55454	1279.0	2857.0
79400	45.0	18.0
55451	21.0	12.0
115950	501.0	463.0
284565	1227.0	1061.0
92400	2965.0	2231.0
115939	2190.0	2559.0
55466	1301.0	1260.0
284551	0.0	0.0
752014	0.0	0.0
55472	38.0	40.0
55471	822.0	969.0
152926	4221.0	1919.0
284546	0.0	0.0
284541	1.0	1.0
140947	0.0	0.0
92421	2577.0	2242.0
729687	0.0	2.0
729686	1.0	2.0
729682	1.0	0.0
729689	13.0	7.0
548594	0.0	0.0
548593	0.0	0.0
55486	2336.0	2591.0
100996597	0.0	0.0
100996590	1.0	1.0
548599	0.0	0.0
548596	14.0	13.0
729678	3827.0	2549.0
729677	7.0	1.0
79441	1369.0	992.0
79443	10248.0	7413.0
79442	7913.0	1866.0
79444	3.0	299.0
79447	728.0	508.0
115992	758.0	708.0
79446	1021.0	1024.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	6.0	5.0
100874100	1.0	1.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	128.0	39.0
100996571	5.0	5.0
100874106	3.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	1.0	0.0
284593	1.0	0.0
100874108	0.0	0.0
100874107	3.0	0.0
140909	0.0	1.0
100996567	2.0	1.0
100996569	15.0	5.0
79465	144.0	166.0
100996564	0.0	1.0
79469	56.0	39.0
127943	59.0	68.0
92427	5.0	7.0
140901	2251.0	3635.0
140902	0.0	0.0
619434	2.0	0.0
619431	32.0	9.0
149345	1972.0	1150.0
392428	4.0	1.0
137362	0.0	0.0
619418	0.0	0.0
125336	12.0	3.0
152992	2543.0	1476.0
9700	21.0	58.0
9701	4504.0	4359.0
392451	1.0	0.0
392454	0.0	0.0
392459	0.0	2.0
9711	2278.0	4861.0
9712	1643.0	2504.0
392465	63.0	148.0
9710	4426.0	3806.0
441899	0.0	0.0
441898	0.0	0.0
441897	0.0	0.0
441896	2.0	4.0
441893	0.0	0.0
9704	1482.0	1210.0
152940	13.0	7.0
9705	23.0	11.0
9702	4922.0	2882.0
9703	10589.0	11394.0
9708	31.0	18.0
9709	20396.0	6324.0
9706	2921.0	1960.0
9722	88.0	137.0
9723	236.0	174.0
9720	98.0	21.0
9721	305.0	69.0
392433	0.0	0.0
392437	26.0	16.0
55421	4245.0	3522.0
55425	2355.0	2179.0
55423	17.0	91.0
55422	3055.0	2439.0
9715	26.0	21.0
9716	4573.0	4071.0
9719	928.0	658.0
9717	55.0	42.0
9718	210.0	138.0
9730	3607.0	3342.0
9733	4839.0	4885.0
9734	910.0	1882.0
9731	3212.0	2683.0
9732	1242.0	806.0
55432	2014.0	1443.0
100	116.0	192.0
101	265.0	461.0
102	11477.0	9272.0
103	18876.0	22069.0
55435	1512.0	1414.0
104	683.0	1171.0
105	25.0	30.0
107	2999.0	945.0
9726	2809.0	2190.0
108	97.0	14.0
9727	4594.0	4225.0
109	879.0	774.0
9724	3527.0	2144.0
55437	1561.0	3727.0
9725	2436.0	3171.0
9728	10635.0	6747.0
9729	18.0	75.0
150280	2.0	38.0
392371	43.0	22.0
9741	27410.0	30798.0
644353	11.0	23.0
100286948	0.0	0.0
9744	1187.0	751.0
392375	1.0	0.0
9745	189.0	0.0
644357	0.0	0.0
392374	0.0	0.0
441869	118.0	394.0
9742	7769.0	2922.0
392377	1.0	0.0
9743	1844.0	2014.0
392376	2.0	1.0
441864	0.0	1.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	160.0	146.0
106479297	1.0	0.0
106479296	0.0	0.0
106480295	1.0	0.0
106479295	0.0	0.0
111	193.0	39.0
106480294	1.0	0.0
106479294	0.0	0.0
112	3606.0	3946.0
106480297	0.0	1.0
106479293	0.0	0.0
113	216.0	302.0
106479292	0.0	0.0
106480296	0.0	0.0
114	2.0	526.0
106479291	0.0	0.0
106480299	0.0	0.0
115	13357.0	6965.0
106480298	0.0	0.0
106479290	0.0	0.0
116	71.0	15.0
117	93.0	77.0
118	18560.0	17969.0
9737	6190.0	3750.0
119	71.0	17.0
9738	2799.0	1920.0
150275	394.0	195.0
9735	427.0	1048.0
9736	9974.0	7230.0
414254	0.0	1.0
106480291	1.0	1.0
150274	875.0	820.0
106480290	3.0	0.0
9739	3429.0	3138.0
106480293	0.0	0.0
106480292	0.0	2.0
9751	1033.0	272.0
100874197	7.0	1.0
150291	25.0	9.0
9752	12.0	19.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	27.0	102.0
9750	629.0	1464.0
150290	364.0	204.0
100874194	1.0	6.0
9755	838.0	691.0
9753	1055.0	619.0
100874199	3.0	0.0
9754	2071.0	452.0
100874198	4.0	0.0
392387	7.0	15.0
106479289	0.0	0.0
106479288	0.0	2.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	0.0	0.0
100874191	0.0	0.0
106479286	0.0	0.0
120	30716.0	7845.0
100874190	0.0	3.0
106479285	0.0	0.0
106479284	0.0	1.0
106479283	0.0	0.0
123	2000.0	2347.0
106707175	1.0	0.0
106479282	0.0	0.0
124	7.0	0.0
414260	9.0	10.0
106479281	1.0	0.0
