id	b21dbcdd-4d95-423f-a52f-efbe521cf23e	dfdfe4e3-a086-465d-ad7e-37e0c80dc327
106481343	0.0	0.0
85457	1554.0	3214.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	134.0	209.0
442913	0.0	0.0
85452	12.0	17.0
442914	0.0	0.0
50	2792.0	9142.0
85453	1304.0	1716.0
442915	0.0	0.0
85450	1634.0	4948.0
51	2271.0	5286.0
442916	0.0	0.0
85451	1369.0	2152.0
52	3861.0	7479.0
442917	0.0	0.0
53	1444.0	3142.0
442918	0.0	0.0
54	197.0	2153.0
442919	0.0	0.0
55	119.0	385.0
442909	0.0	0.0
56	1.0	5.0
58	71.0	46.0
59	2819.0	22213.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	10.0	9.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	36.0	27.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	1.0
85446	160.0	261.0
442900	0.0	0.0
106481355	0.0	0.0
85443	10.0	37.0
442901	0.0	0.0
85444	776.0	962.0
442902	0.0	0.0
60	228790.0	236801.0
85441	794.0	2222.0
442903	4.0	6.0
85442	244.0	612.0
442904	0.0	0.0
442905	0.0	0.0
62	19.0	10.0
85440	653.0	1337.0
442907	8.0	15.0
442908	0.0	0.0
66	0.0	0.0
67	7.0	5.0
68	6.0	1.0
344595	227.0	352.0
69	3.0	1.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	1.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	192.0	139.0
106481321	0.0	1.0
85479	0.0	1.0
106481322	0.0	0.0
85476	1790.0	4442.0
85477	9.0	86.0
70	8.0	692.0
85474	8.0	31.0
71	154318.0	286737.0
72	157.0	2854.0
73	8.0	10.0
74	0.0	1.0
75	5.0	10.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4434.0	9385.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1074.0	2376.0
81	9924.0	44100.0
85463	856.0	748.0
82	4.0	5.0
85464	996.0	2102.0
83	7.0	4.0
85461	1266.0	2956.0
85462	3373.0	980.0
86	1251.0	2505.0
87	1510.0	10728.0
85460	1159.0	1873.0
88	21.0	9.0
89	7.0	0.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2551.0	9129.0
106481300	0.0	1.0
91	1218.0	2173.0
92	497.0	863.0
93	330.0	745.0
94	922.0	2843.0
95	203.0	574.0
97	709.0	1028.0
98	773.0	963.0
344561	0.0	0.0
728661	882.0	2216.0
728664	0.0	0.0
106481305	0.0	0.0
261734	801.0	1901.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	18.0	23.0
106481309	9.0	6.0
246119	4.0	12.0
106481307	2.0	1.0
261735	2.0	0.0
106481308	0.0	0.0
3804	2.0	1.0
3805	1.0	21.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	0.0	5.0
3809	6.0	9.0
246123	0.0	0.0
106481311	0.0	0.0
344558	136.0	242.0
3800	48.0	100.0
3801	2465.0	6063.0
3802	1.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	1590.0	3326.0
728698	5.0	10.0
3814	2.0	13.0
3815	3153.0	259.0
3816	157.0	33.0
261729	293.0	88.0
3817	273.0	5.0
3818	51.0	8.0
222166	2264.0	1183.0
3811	2.0	11.0
3812	0.0	0.0
285740	0.0	1.0
285741	63.0	41.0
728689	7.0	14.0
3827	0.0	0.0
246100	0.0	0.0
3820	87.0	75.0
3821	5.0	33.0
3822	0.0	1.0
3823	0.0	0.0
3824	36.0	61.0
645402	0.0	0.0
403313	564.0	972.0
403314	3.0	0.0
728637	0.0	0.0
728638	183.0	145.0
728633	1.0	0.0
728632	42.0	76.0
728635	4.0	8.0
3836	1243.0	2967.0
222183	112.0	934.0
3837	5058.0	15775.0
3838	518.0	2288.0
3839	1562.0	2726.0
728629	0.0	0.0
403304	0.0	0.0
403305	2.0	0.0
3831	1547.0	1955.0
3832	114.0	735.0
3833	45.0	651.0
3834	1.0	5.0
3835	3561.0	7324.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	464.0	418.0
3848	1.0	2.0
3849	0.0	0.0
222171	11.0	2732.0
728619	1.0	2.0
3840	2716.0	6806.0
3841	911.0	1024.0
3842	4158.0	5808.0
3843	4056.0	10094.0
3844	0.0	0.0
3845	1291.0	2581.0
3846	5.0	4.0
645423	0.0	0.0
3860	4.0	21.0
246126	1072.0	1886.0
728658	757.0	929.0
728655	1.0	1.0
728657	1.0	1.0
728656	5.0	5.0
3858	2631.0	1317.0
3859	1.0	1.0
246135	0.0	2.0
3850	8.0	1.0
3851	4.0	0.0
3852	2.0	2.0
645414	0.0	0.0
3853	0.0	0.0
3854	0.0	0.0
3855	65579.0	99088.0
3856	75650.0	69802.0
3857	0.0	0.0
728640	3.0	1.0
645431	8.0	16.0
728642	224.0	304.0
728641	3.0	1.0
645434	1.0	0.0
645432	0.0	3.0
285704	511.0	1324.0
728643	1.0	2.0
222194	1575.0	2401.0
285708	0.0	0.0
1204	0.0	0.0
1203	2759.0	3025.0
1201	1100.0	1441.0
1200	2941.0	19742.0
3861	0.0	3.0
645426	70.0	76.0
645425	1.0	4.0
1209	4795.0	13097.0
3866	5.0	339.0
1208	1.0	0.0
1207	3189.0	5734.0
3868	0.0	0.0
285311	0.0	0.0
3880	1672.0	15027.0
3881	0.0	0.0
285313	111.0	24.0
100128537	341.0	209.0
3882	0.0	1.0
100128536	2.0	2.0
285314	0.0	0.0
285315	702.0	680.0
1215	0.0	19.0
100141515	0.0	0.0
1213	12204.0	32415.0
1212	4482.0	6756.0
1211	7849.0	20536.0
3872	22.0	73.0
3875	35667.0	50978.0
3876	17.0	15.0
3879	5.0	2.0
3890	0.0	0.0
3891	12.0	1.0
3892	252.0	308.0
100128525	65.0	4.0
285326	0.0	0.0
1230	14.0	145.0
285329	1.0	1.0
440097	9.0	1.0
440093	17.0	17.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	0.0
3887	50.0	58.0
3888	0.0	1.0
100631239	1.0	1.0
3889	107.0	328.0
100128516	27.0	23.0
285331	630.0	1250.0
100128512	0.0	0.0
285335	49.0	27.0
100128514	0.0	0.0
1241	209.0	210.0
1240	247.0	332.0
1238	56.0	27.0
1237	0.0	3.0
1236	21.0	43.0
1235	2.0	0.0
1234	21.0	134.0
1233	4.0	11.0
1232	8.0	10.0
3895	7556.0	16421.0
100128511	238.0	137.0
100631247	0.0	1.0
3897	63.0	109.0
100631248	1.0	0.0
3898	332.0	5230.0
100631249	0.0	0.0
3899	15.0	61.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	830.0	1282.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	50.0	57.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	254.0	224.0
574501	1.0	0.0
574502	0.0	0.0
1244	16.0	16.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	3.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	413.0	3292.0
1263	1272.0	4139.0
1262	6.0	4.0
116966	150.0	397.0
100887755	0.0	0.0
1261	1.0	51.0
100887754	0.0	1.0
1260	0.0	0.0
116969	156.0	28.0
1259	66.0	140.0
1258	4.0	3.0
440061	0.0	0.0
100887750	9.0	15.0
100887746	21.0	12.0
100887744	0.0	2.0
1272	44.0	1.0
1271	148.0	19.0
100887749	22641.0	25425.0
1270	14.0	29.0
100887748	0.0	1.0
440044	41.0	13.0
1269	38.0	8.0
440051	1.0	0.0
1268	21.0	32.0
440050	0.0	1.0
1267	2346.0	6775.0
1266	4078.0	11437.0
100887740	0.0	0.0
1265	8196.0	14856.0
1286	1241.0	2253.0
1285	1108.0	1629.0
1284	5441.0	22153.0
1282	2720.0	20279.0
1281	6108.0	13779.0
1280	0.0	0.0
440078	65.0	214.0
440077	1.0	1.0
440087	25.0	13.0
1278	6411.0	13290.0
1277	3962.0	12705.0
440081	25.0	160.0
116938	0.0	0.0
1297	16.0	56.0
116931	17.0	103.0
1296	945.0	478.0
1295	1951.0	26387.0
116933	1.0	0.0
1294	41.0	67.0
1293	1738.0	8091.0
116935	42.0	85.0
1292	6753.0	12680.0
440068	0.0	0.0
1291	5451.0	6198.0
116937	1.0	2.0
440067	0.0	1.0
1290	544.0	2345.0
440073	10.0	68.0
440072	11.0	2.0
1289	536.0	2296.0
1288	47.0	9.0
1287	763.0	1280.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	400.0	2793.0
440021	1.0	0.0
442673	2.0	2.0
10018	1978.0	2018.0
126328	3375.0	4552.0
442676	1.0	1.0
126326	81.0	571.0
1299	15515.0	199.0
1298	843.0	247.0
10011	2200.0	3855.0
10010	1427.0	5802.0
10013	2043.0	2663.0
128989	1600.0	3938.0
10015	5925.0	13833.0
10014	4808.0	5469.0
10017	11.0	34.0
10016	4905.0	7128.0
10020	838.0	939.0
114335	0.0	0.0
114336	0.0	0.0
126321	1241.0	1732.0
10029	0.0	0.0
442668	0.0	0.0
10022	3.0	1.0
10021	2.0	343.0
10024	22.0	218.0
128977	2034.0	3235.0
103021165	0.0	0.0
10023	238.0	357.0
103021164	0.0	4.0
10026	1830.0	3460.0
10025	2721.0	4036.0
116986	47.0	871.0
116985	5378.0	21015.0
116988	3213.0	4736.0
116987	968.0	3250.0
114327	883.0	1265.0
440043	0.0	0.0
126308	1337.0	2564.0
440041	0.0	0.0
126306	11.0	14.0
151306	15.0	13.0
100128590	7.0	0.0
100128596	9.0	3.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	32.0	29.0
440026	2489.0	4900.0
440023	0.0	0.0
10008	206.0	939.0
10007	1767.0	7365.0
10009	1029.0	3537.0
116984	2488.0	2672.0
116983	965.0	1919.0
151313	65.0	42.0
10000	1718.0	4513.0
128954	0.0	0.0
10002	19.0	6.0
10001	874.0	1193.0
10004	60.0	120.0
10003	52.0	74.0
10006	1979.0	4348.0
10005	951.0	1614.0
126370	0.0	0.0
285352	146.0	194.0
100128579	0.0	0.0
285359	157.0	138.0
126375	63.0	307.0
126374	593.0	2615.0
153918	0.0	0.0
100128574	0.0	1.0
285362	2341.0	4684.0
285367	1020.0	2292.0
285368	390.0	936.0
100128569	92.0	65.0
126364	16.0	87.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	5.0
344191	1.0	0.0
126353	80.0	329.0
751071	142.0	374.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	1.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	26.0	19.0
106481282	0.0	0.0
285381	1114.0	1941.0
106481283	0.0	0.0
285382	88.0	304.0
106481280	0.0	0.0
165918	566.0	749.0
106481281	1.0	2.0
165904	5.0	23.0
285386	30.0	67.0
138307	70.0	120.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	1.0	1.0
100128541	0.0	1.0
138311	594.0	696.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	2.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	3217.0	4588.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1479.0	2435.0
728710	0.0	0.0
126295	114.0	251.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	86.0	194.0
645318	1.0	1.0
645317	37.0	58.0
151242	110.0	1262.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	18467.0	25298.0
100287908	0.0	0.0
645332	291.0	411.0
126282	234.0	758.0
100287902	4.0	12.0
163227	280.0	691.0
100287900	1.0	0.0
163223	148.0	185.0
106481275	1.0	0.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	2.0
106481277	0.0	0.0
151258	10.0	154.0
106481278	0.0	0.0
645328	0.0	24.0
151254	14.0	13.0
645326	6.0	1.0
106481271	0.0	0.0
106481272	0.0	1.0
106481270	0.0	0.0
200407	0.0	1.0
163259	142.0	177.0
645345	216.0	318.0
200403	2.0	11.0
107133508	2.0	0.0
106481239	0.0	0.0
163255	315.0	658.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	10.0	15.0
728732	1.0	1.0
728734	2.0	0.0
126272	181.0	389.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	384.0	885.0
106481243	0.0	0.0
107133513	4.0	1.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	24.0	19.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	12.0	6.0
728723	162.0	237.0
106481253	0.0	0.0
107133522	2.0	7.0
106481254	0.0	0.0
107133524	4.0	4.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	7.0	2.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	6.0	3.0
645348	0.0	0.0
106481250	0.0	0.0
645369	1.0	1.0
645368	1.0	0.0
645367	2.0	0.0
106481217	0.0	0.0
200424	376.0	1121.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	9.0	1.0
645360	3.0	0.0
106481219	0.0	0.0
106481220	2.0	9.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	1.0	0.0
138240	0.0	0.0
138241	490.0	920.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	1.0
645387	685.0	655.0
645382	0.0	0.0
645381	12.0	1.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	7.0	2.0
106481207	1.0	2.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	50.0	85.0
3903	44.0	286.0
106481210	0.0	0.0
3904	1.0	3.0
3906	0.0	0.0
106481213	2.0	0.0
106481214	0.0	0.0
3908	304.0	381.0
106481211	0.0	0.0
3909	23.0	228.0
106481212	0.0	0.0
684959	0.0	0.0
151234	5.0	14.0
151230	276.0	1255.0
728798	10.0	24.0
3913	10382.0	24694.0
3914	202.0	17031.0
3915	5253.0	25787.0
3916	14984.0	47704.0
3918	2173.0	8886.0
3910	959.0	3650.0
3911	5012.0	12564.0
3912	4892.0	7601.0
728782	7.0	14.0
728780	61.0	18.0
3924	5.0	20.0
3925	1670.0	8281.0
3927	3605.0	15811.0
3929	1.0	1.0
3920	6297.0	21527.0
3921	23273.0	41933.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	1.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	327.0	1430.0
3937	92.0	952.0
3938	0.0	5.0
3939	13022.0	24904.0
3930	776.0	1387.0
100873179	0.0	0.0
3931	617.0	358.0
3932	53.0	156.0
3933	0.0	0.0
3934	221.0	5402.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	26.0	8.0
3947	4.0	5.0
3948	2.0	1.0
3949	650.0	2185.0
100873169	0.0	1.0
3940	1.0	1.0
100873168	2.0	0.0
3945	19934.0	29595.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	18.0	11.0
3958	5211.0	34956.0
3959	19403.0	38884.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	276.0	310.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	181.0	83.0
3952	2.0	1.0
3953	163.0	335.0
3954	1305.0	2250.0
3955	291.0	393.0
3956	2481.0	10564.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	12.0	17.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	2.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	2.0	0.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	17.0	219.0
1303	451.0	1686.0
107133502	0.0	0.0
1302	106.0	131.0
1301	3.0	11.0
1300	37.0	12.0
3960	44.0	13.0
3963	8.0	8.0
3964	1298.0	3540.0
1308	690.0	68.0
3965	182.0	790.0
1307	2297.0	4860.0
151295	26.0	41.0
1306	869.0	4661.0
100189589	0.0	14.0
728774	0.0	0.0
728773	0.0	1.0
3980	894.0	1369.0
100287932	2357.0	3871.0
3981	619.0	980.0
728776	23.0	44.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	41108.0	25624.0
1315	5287.0	9295.0
1314	8015.0	14645.0
1312	3326.0	8976.0
1311	12.0	916.0
100329135	0.0	4.0
1310	1.0	3.0
574537	0.0	0.0
3972	3.0	1.0
3973	91.0	3.0
3975	0.0	9.0
3976	298.0	511.0
3977	2882.0	1160.0
1318	10.0	41.0
3978	968.0	3010.0
1317	950.0	2112.0
728763	41.0	3.0
3990	61.0	5.0
645313	0.0	0.0
3991	157.0	936.0
645312	0.0	0.0
3992	149.0	848.0
645311	1.0	0.0
728769	719.0	946.0
1330	0.0	0.0
1327	21145.0	28557.0
1326	448.0	532.0
1325	12.0	12.0
3982	1.0	0.0
3983	8637.0	10804.0
3984	850.0	4362.0
3985	5509.0	4715.0
3987	1331.0	2745.0
3988	1235.0	3038.0
1329	11336.0	10254.0
116809	0.0	0.0
100128416	11.0	10.0
1340	11915.0	14427.0
1337	7034.0	10255.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	2651.0	4293.0
100128410	1.0	0.0
3995	334.0	1741.0
100128412	0.0	0.0
3996	504.0	4310.0
3998	6918.0	17796.0
1339	1.0	3.0
285440	929.0	2593.0
285441	3.0	0.0
1352	622.0	864.0
1351	12433.0	13280.0
1350	19923.0	31173.0
1349	8439.0	8381.0
1348	0.0	0.0
1347	7079.0	8517.0
1346	3548.0	3188.0
1345	8480.0	9656.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	15.0	7.0
1363	24124.0	71863.0
1362	2220.0	11058.0
1361	5.0	11.0
1360	2.0	0.0
1359	5.0	3.0
1358	5.0	9.0
1357	2.0	1.0
1356	104.0	38.0
1355	1369.0	2499.0
1353	1730.0	3254.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	18.0	42.0
285464	433.0	501.0
100873200	0.0	0.0
777774	0.0	0.0
1374	1204.0	2532.0
1373	139.0	56.0
1371	523.0	1008.0
1370	0.0	0.0
1369	0.0	0.0
1368	148.0	1912.0
100873209	0.0	1.0
1366	9369.0	26189.0
1365	17925.0	16906.0
1364	23500.0	44180.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	13.0	7.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	0.0	0.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	1.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1435.0	2598.0
116843	1060.0	1085.0
1384	1539.0	3529.0
116842	62.0	41.0
1382	2028.0	8746.0
116844	15.0	1274.0
1381	8916.0	2735.0
1380	4.0	14.0
440176	1.0	3.0
440184	0.0	11.0
1379	0.0	3.0
1378	1.0	7.0
1376	720.0	2066.0
1375	60.0	117.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	3.0	10.0
100873239	0.0	0.0
100873222	1.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	1.0
128820	0.0	0.0
116832	161.0	348.0
1396	951.0	163.0
1395	10.0	65.0
1394	14.0	5.0
1393	53.0	49.0
1392	0.0	5.0
285407	8.0	15.0
116835	505.0	827.0
1390	1576.0	2019.0
1389	4175.0	10447.0
1388	3717.0	8148.0
1387	2949.0	6068.0
116841	1047.0	2450.0
1386	2845.0	4404.0
116840	1607.0	2058.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	1.0
100873251	0.0	1.0
100873250	1.0	0.0
116828	68.0	78.0
100873255	0.0	0.0
100873254	28.0	126.0
100873253	0.0	0.0
285412	0.0	2.0
100873252	0.0	0.0
100287898	224.0	123.0
100287895	0.0	0.0
285419	26.0	16.0
1399	1903.0	4831.0
1398	2506.0	6507.0
1397	16357.0	24263.0
100873259	1.0	0.0
100873258	0.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	426.0	569.0
285429	5.0	15.0
100287880	0.0	0.0
440193	107.0	648.0
100873248	0.0	0.0
100873247	1.0	1.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	13031.0	18787.0
153830	2580.0	7655.0
645280	1.0	1.0
440138	151.0	268.0
440132	1.0	0.0
440142	1.0	5.0
10139	2424.0	3114.0
126208	1519.0	1900.0
126206	1.0	0.0
126205	0.0	0.0
107133497	88.0	33.0
126204	0.0	0.0
107133499	0.0	0.0
128866	7891.0	13895.0
10131	1152.0	3250.0
10134	13309.0	22635.0
107133494	0.0	0.0
10133	1402.0	4180.0
128869	1447.0	2368.0
10136	0.0	0.0
10135	1247.0	3836.0
100128493	0.0	0.0
103021294	11.0	26.0
10138	707.0	1926.0
100128496	0.0	0.0
10137	2310.0	3595.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	0.0
10140	6117.0	2279.0
128864	4.0	18.0
440125	3.0	4.0
440131	0.0	0.0
10143	0.0	1.0
128854	237.0	668.0
10142	1841.0	3908.0
10144	4084.0	4665.0
10147	3570.0	5112.0
100128483	0.0	3.0
10146	3453.0	6125.0
128859	0.0	0.0
10149	103.0	93.0
10148	12.0	151.0
128853	697.0	468.0
440159	0.0	0.0
10117	1.0	2.0
440163	1.0	6.0
10110	12.0	27.0
10112	13.0	414.0
10111	1748.0	4053.0
10114	4357.0	7721.0
10113	2271.0	3353.0
128848	0.0	0.0
10116	2127.0	4717.0
165829	6.0	16.0
100128469	31.0	8.0
153842	11.0	3.0
440145	589.0	1582.0
10129	647.0	1396.0
440153	0.0	0.0
10128	3605.0	9184.0
100033799	0.0	0.0
107133486	5.0	4.0
10121	4070.0	8736.0
100128465	0.0	0.0
10120	3393.0	8182.0
10123	448.0	560.0
138234	7.0	0.0
10125	20.0	100.0
10124	729.0	805.0
10127	1428.0	2385.0
10126	1929.0	2405.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	21.0	45.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	1.0	10.0
106481182	0.0	0.0
285489	120.0	1579.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	5072.0	10239.0
106481199	1.0	0.0
10109	5458.0	15214.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2205.0	4206.0
10100	136.0	202.0
10103	15446.0	2610.0
106481194	0.0	0.0
10102	1037.0	1822.0
106481195	0.0	0.0
10105	3130.0	3475.0
285492	0.0	0.0
106481192	1.0	0.0
106481193	0.0	0.0
285498	357.0	51.0
440119	89.0	50.0
126235	0.0	1.0
126231	71.0	93.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	76.0	93.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	118.0	88.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	1.0	0.0
440107	1.0	0.0
440104	738.0	607.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	1.0
106481179	0.0	0.0
128876	1.0	0.0
100128420	6.0	2.0
100128423	1.0	1.0
128879	1.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	29.0	14.0
10090	6782.0	5035.0
10093	6177.0	10308.0
10092	6257.0	7240.0
10095	3960.0	13664.0
645204	4.0	1.0
10094	7295.0	17492.0
645203	9.0	2.0
10097	4893.0	14857.0
10096	3876.0	10174.0
645201	0.0	1.0
163115	137.0	170.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	529.0	437.0
106481144	0.0	0.0
114195	1.0	1.0
106481141	0.0	0.0
106481142	0.0	1.0
106481147	0.0	0.0
106481148	2.0	5.0
106481145	0.0	0.0
151126	3.0	53.0
106481146	0.0	0.0
10099	13182.0	28131.0
10098	1916.0	768.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	817.0	1353.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
106481159	1.0	0.0
114188	0.0	0.0
728819	55.0	25.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	1.0	11.0
415116	2613.0	4187.0
645207	1.0	0.0
645206	67.0	19.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	6.0	9.0
114182	0.0	0.0
10071	13.0	9.0
645220	0.0	0.0
728851	14.0	52.0
10073	922.0	1750.0
405754	2.0	2.0
405753	896.0	1032.0
