id	e32c7fe0-81ce-4cc8-880b-79d5cafa3dc1	73451252-7198-4187-93b0-16a76843c8c0
319122	17.0	4.0
319123	1.0	1.0
100287603	0.0	0.0
319128	5.0	7.0
319129	5.0	14.0
1646	355.0	80.0
1645	710.0	86.0
1644	2.0	3.0
1643	948.0	2510.0
85824	7.0	9.0
1642	15631.0	15685.0
1641	6.0	0.0
552859	0.0	0.0
1649	2971.0	3130.0
1647	2768.0	2592.0
346711	0.0	0.0
100631381	0.0	0.0
100631382	0.0	0.0
100631383	17.0	1.0
1660	10741.0	8043.0
1657	5142.0	2630.0
1656	10103.0	8441.0
1655	56119.0	60097.0
1654	21907.0	12634.0
1653	6446.0	6617.0
1652	1024.0	1367.0
346708	0.0	0.0
1650	15632.0	14223.0
346702	10.0	12.0
1659	2947.0	2806.0
319100	0.0	0.0
319101	4.0	0.0
1671	0.0	0.0
1670	2.0	0.0
319103	0.0	0.0
1668	0.0	0.0
1667	0.0	0.0
1666	2251.0	3527.0
1665	6187.0	4671.0
1663	797.0	893.0
1662	1131.0	1111.0
1661	4.0	0.0
1669	3.0	0.0
1678	266.0	223.0
1677	492.0	442.0
1676	2716.0	2007.0
1675	1946.0	792.0
1674	1434.0	28.0
1673	0.0	0.0
1672	29.0	14.0
153129	674.0	691.0
1690	69.0	22.0
165100	1.0	0.0
1687	1308.0	1707.0
85865	1579.0	1183.0
100873552	0.0	0.0
100873551	0.0	0.0
100873550	0.0	0.0
100861569	0.0	0.0
100287596	0.0	1.0
100861563	4.0	5.0
10415	0.0	0.0
10417	845.0	739.0
493861	151.0	75.0
493860	13.0	21.0
100287591	0.0	0.0
10419	3042.0	1678.0
10418	418.0	279.0
100873556	0.0	0.0
100873555	0.0	0.0
100131711	0.0	0.0
493869	2242.0	2143.0
100873554	0.0	0.0
100873553	0.0	1.0
100131713	19.0	30.0
10411	5059.0	11743.0
10410	12388.0	24842.0
100873559	0.0	2.0
10413	8441.0	8056.0
100873558	0.0	5.0
10412	3948.0	4314.0
100873557	0.0	0.0
100873541	0.0	0.0
100873540	0.0	0.0
442271	0.0	0.0
100861574	1.0	0.0
10426	2070.0	1476.0
442266	3.0	0.0
10425	5118.0	3907.0
442267	1.0	5.0
10428	3432.0	3874.0
10427	2775.0	2190.0
100861573	0.0	0.0
100873545	0.0	0.0
100873544	0.0	0.0
10420	555.0	343.0
100873543	2.0	2.0
100873542	0.0	0.0
10422	1810.0	1961.0
493856	2405.0	2012.0
100873549	0.0	0.0
10421	4926.0	6264.0
100873548	0.0	0.0
100131726	2.0	48.0
10424	5464.0	4455.0
100873547	0.0	0.0
10423	4604.0	5991.0
100873546	0.0	0.0
100873570	0.0	0.0
100873574	0.0	0.0
100873573	0.0	0.0
100873572	0.0	0.0
100873571	0.0	0.0
100287579	2.0	0.0
100287577	0.0	0.0
100287573	0.0	0.0
100873578	0.0	0.0
100873577	0.0	0.0
100131733	77.0	62.0
100873576	1.0	0.0
100873575	0.0	0.0
100873579	0.0	0.0
100873563	1.0	0.0
100873562	0.0	0.0
100287569	69.0	33.0
100873561	0.0	0.0
100873560	0.0	0.0
442290	1.0	0.0
442291	0.0	0.0
100287567	0.0	0.0
10404	18341.0	10205.0
10403	289.0	194.0
10406	7133.0	14011.0
10408	15.0	9.0
10407	1.0	0.0
100131740	2.0	0.0
10409	3365.0	6554.0
100873567	0.0	0.0
100131743	3.0	8.0
100873566	1.0	16.0
100873565	0.0	0.0
100873564	1.0	0.0
10400	1278.0	2489.0
10402	355.0	493.0
100873569	0.0	0.0
10401	1443.0	2560.0
100873568	0.0	0.0
100873592	0.0	0.0
100873591	0.0	0.0
100873590	0.0	0.0
100873596	0.0	1.0
100873595	0.0	0.0
493829	19.0	5.0
100873594	0.0	0.0
100873593	0.0	0.0
100287559	17.0	16.0
442240	8.0	2.0
442242	1.0	1.0
100287551	5.0	2.0
442233	1.0	0.0
442234	1.0	0.0
442236	0.0	0.0
442237	0.0	0.0
442239	0.0	0.0
100131755	1803.0	1513.0
100873599	0.0	0.0
100873598	0.0	0.0
493825	0.0	0.0
100873597	0.0	0.0
493821	2.0	6.0
100873581	0.0	0.0
100873580	0.0	0.0
100873585	0.0	0.0
100873584	0.0	0.0
100873583	0.0	0.0
100873582	0.0	0.0
100287542	0.0	0.0
442231	5.0	9.0
442232	1.0	2.0
100131760	1.0	3.0
442227	1.0	0.0
442229	1.0	0.0
100873589	1.0	1.0
100873588	0.0	0.0
100873587	0.0	0.0
100873586	0.0	1.0
493812	948.0	605.0
442260	0.0	0.0
442262	4.0	2.0
442255	0.0	0.0
442256	2.0	1.0
442257	0.0	1.0
442258	1.0	1.0
100131775	0.0	0.0
100131777	3.0	0.0
100287528	0.0	0.0
442252	0.0	0.0
100287520	10.0	4.0
442253	1.0	0.0
442245	1.0	0.0
442247	8.0	0.0
442249	0.0	1.0
100131784	0.0	0.0
100131789	0.0	0.0
647589	1.0	0.0
10491	9431.0	9070.0
100128139	18.0	1.0
10490	5026.0	3739.0
10493	7449.0	10086.0
10492	12839.0	11470.0
10495	841.0	708.0
100128135	2.0	5.0
10494	7265.0	6265.0
10497	3128.0	2996.0
100128136	1.0	0.0
10499	3065.0	2720.0
128506	1.0	5.0
10498	1459.0	1670.0
100128132	0.0	0.0
100128127	2.0	0.0
128500	3.0	6.0
116512	1.0	2.0
116519	6.0	0.0
105419997	10.0	20.0
100128126	1.0	6.0
100861506	0.0	0.0
10471	1323.0	3240.0
100861507	0.0	0.0
100128119	0.0	0.0
100128118	0.0	0.0
100861504	1.0	0.0
444882	2.0	98.0
442221	0.0	0.0
442211	8.0	2.0
442213	69.0	1883.0
442215	1.0	1.0
442216	0.0	2.0
116511	4.0	1.0
442217	1.0	0.0
442218	0.0	0.0
10473	3666.0	2839.0
10472	1863.0	1425.0
100533177	0.0	2.0
10475	2642.0	3210.0
100533178	0.0	0.0
100128115	3.0	2.0
10474	5013.0	8465.0
100533179	6.0	8.0
10477	2757.0	3241.0
10476	5222.0	8122.0
10479	1614.0	1278.0
10478	1527.0	1196.0
100128110	0.0	0.0
100128109	0.0	0.0
10480	5964.0	6300.0
100861516	0.0	1.0
100861517	9.0	22.0
10482	6007.0	11320.0
100861518	1.0	5.0
10481	0.0	0.0
100861519	1.0	4.0
100861513	0.0	1.0
100861514	1.0	0.0
102466806	0.0	0.0
100861515	47.0	54.0
100861510	0.0	1.0
442210	0.0	1.0
100533181	0.0	0.0
100533182	127.0	150.0
442204	2.0	2.0
442205	0.0	0.0
10484	3130.0	3275.0
100128102	1.0	0.0
10483	7056.0	3017.0
10486	629.0	398.0
10485	4.0	7.0
100128103	0.0	0.0
10488	2955.0	3705.0
10487	14263.0	20250.0
100533184	1.0	17.0
10489	5098.0	5261.0
128553	700.0	374.0
100861523	1.0	0.0
102466816	0.0	0.0
102466815	1.0	0.0
100861520	1.0	0.0
102466814	0.0	0.0
100861522	0.0	0.0
102466812	0.0	0.0
10459	685.0	2033.0
10458	1536.0	5180.0
100873519	0.0	0.0
100873518	0.0	0.0
100873517	0.0	0.0
10451	998.0	1000.0
100873512	0.0	0.0
10450	2626.0	3447.0
100873511	0.0	0.0
100873510	0.0	0.0
10452	1675.0	2940.0
10455	2135.0	1819.0
100873516	0.0	0.0
10454	1854.0	2195.0
100873515	0.0	0.0
10457	5108.0	4139.0
100873514	1.0	0.0
10456	3439.0	3997.0
100873513	0.0	0.0
346389	227.0	1089.0
10460	1523.0	944.0
100861530	6.0	3.0
100873509	0.0	0.0
10469	1534.0	2746.0
100873508	0.0	0.0
100873507	0.0	0.0
100873506	0.0	0.0
10462	826.0	320.0
100873501	1.0	0.0
10461	915.0	968.0
100873500	0.0	0.0
10464	1490.0	2041.0
10463	5116.0	3252.0
10466	3337.0	1583.0
100873505	0.0	0.0
10465	818.0	1173.0
100873504	0.0	0.0
10468	192.0	139.0
100873503	0.0	0.0
10467	3391.0	6552.0
100873502	2.0	0.0
100873530	0.0	1.0
100861549	22.0	23.0
100861545	0.0	0.0
100861546	0.0	0.0
100861547	0.0	0.0
100861548	696.0	418.0
100861541	142.0	673.0
100861542	0.0	0.0
100861543	1.0	2.0
100861544	0.0	0.0
10437	74.0	114.0
10436	701.0	925.0
10439	625.0	111.0
10438	924.0	782.0
100873539	0.0	0.0
100873534	1.0	0.0
100873533	1.0	0.0
100873532	0.0	0.0
10430	3568.0	3891.0
100873531	0.0	0.0
100873538	0.0	0.0
100873537	1.0	0.0
10432	2772.0	2845.0
10435	883.0	1491.0
100873536	14.0	29.0
10434	2102.0	1757.0
100873535	0.0	0.0
116535	175.0	86.0
100861556	0.0	1.0
116534	127.0	32.0
100861552	0.0	0.0
100861553	0.0	0.0
100861554	2.0	3.0
100861555	40.0	24.0
10447	3137.0	3547.0
100873529	0.0	0.0
116540	176.0	161.0
100861550	0.0	0.0
10449	3183.0	3169.0
100873528	0.0	0.0
100861551	0.0	0.0
116541	1666.0	2559.0
10440	2810.0	1945.0
100873523	0.0	0.0
100873522	0.0	0.0
100873521	0.0	2.0
100873520	0.0	0.0
10444	4919.0	5828.0
100873527	0.0	0.0
100873526	0.0	0.0
10443	6266.0	6335.0
10446	861.0	760.0
100873525	0.0	0.0
10445	3539.0	3978.0
100873524	0.0	0.0
102466854	0.0	0.0
100189131	0.0	0.0
346470	0.0	0.0
116496	1775.0	1612.0
100533111	6.0	2.0
102466866	0.0	0.0
102466865	18.0	3.0
102466864	0.0	0.0
128467	2.0	1.0
647507	2.0	0.0
102466877	0.0	0.0
102466876	0.0	0.0
102466875	0.0	0.0
102466874	0.0	1.0
102466873	0.0	0.0
102466872	0.0	0.0
102466879	0.0	0.0
102466878	1.0	1.0
100128191	124.0	102.0
100128190	0.0	0.0
100533107	222.0	321.0
153443	725.0	550.0
100533105	8.0	7.0
647532	0.0	0.0
100533106	23.0	30.0
102466889	39.0	9.0
116461	1265.0	1575.0
100128181	0.0	0.0
100128183	5.0	4.0
102466880	0.0	0.0
128439	444.0	793.0
106182249	2.0	0.0
100128179	0.0	0.0
83394	1048.0	667.0
100128177	0.0	0.0
100128176	2.0	2.0
100128162	0.0	0.0
10390	1929.0	1245.0
128497	80.0	47.0
647569	0.0	0.0
10392	830.0	3461.0
10391	451.0	444.0
10394	0.0	0.0
10393	578.0	598.0
10396	10139.0	10684.0
10395	2785.0	3255.0
1719	468.0	356.0
10398	9347.0	15326.0
1718	2353.0	2683.0
100128159	0.0	0.0
10397	11519.0	7352.0
1717	1565.0	2348.0
1716	1557.0	2782.0
10399	38609.0	60392.0
128486	1358.0	585.0
128488	8.0	4.0
128481	1.0	0.0
100508120	575.0	439.0
1723	755.0	564.0
100128140	4.0	8.0
100689073	2.0	1.0
100689074	16.0	0.0
100128145	14.0	4.0
1729	8902.0	8625.0
1728	3975.0	3357.0
1727	11082.0	11845.0
1725	2172.0	2919.0
100287512	3.0	0.0
100287513	0.0	0.0
1734	55565.0	6441.0
1733	23811.0	1319.0
1731	1640.0	933.0
1730	597.0	582.0
1739	6887.0	4113.0
1738	3947.0	2224.0
1737	3048.0	2148.0
1736	3374.0	3391.0
1735	58.0	15.0
100287505	0.0	0.0
751580	154.0	116.0
100287502	0.0	0.0
202658	7.0	7.0
1745	93.0	92.0
1743	5737.0	5185.0
1742	855.0	1929.0
1741	3453.0	4726.0
1740	3537.0	153.0
1749	72.0	82.0
1748	26.0	38.0
1747	119.0	327.0
1746	18.0	22.0
200008	4.0	3.0
200010	61.0	61.0
1756	889.0	1749.0
1755	4.0	19.0
1750	11.0	9.0
1759	423.0	371.0
1758	1.0	3.0
1757	464.0	365.0
1770	190.0	87.0
200014	2692.0	3842.0
1767	253.0	171.0
1763	209.0	146.0
1762	1991.0	1907.0
1761	9.0	9.0
1760	2071.0	1987.0
1769	43.0	8.0
1768	717.0	340.0
153478	2358.0	240.0
1781	4542.0	5471.0
1780	216.0	103.0
200025	8.0	6.0
1778	23103.0	22827.0
1777	4571.0	4499.0
1776	781.0	74.0
1775	121.0	368.0
1774	1706.0	1509.0
1773	1399.0	1280.0
200030	768.0	603.0
442190	0.0	0.0
442191	0.0	0.0
442192	0.0	0.0
153469	0.0	0.0
1791	21.0	1.0
442195	0.0	1.0
200035	147.0	330.0
442197	569.0	297.0
1789	350.0	331.0
442189	0.0	0.0
1788	1861.0	2028.0
1787	661.0	470.0
1786	3902.0	3695.0
1785	8455.0	9780.0
1783	8678.0	5322.0
1798	1999.0	2064.0
1797	975.0	1620.0
1796	837.0	1053.0
1795	4244.0	5361.0
1794	2950.0	1235.0
1793	8805.0	5642.0
101180976	1.0	0.0
493753	1843.0	2238.0
550112	422.0	540.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	2.0	1.0
503635	0.0	0.0
503638	6.0	7.0
503637	0.0	0.0
10536	1806.0	4743.0
503643	14.0	32.0
10535	675.0	921.0
100287472	2.0	2.0
10538	252.0	350.0
503645	10.0	14.0
10537	758.0	312.0
100287470	0.0	0.0
10539	1831.0	2458.0
503641	1.0	0.0
503640	3.0	1.0
100873677	0.0	0.0
100873676	0.0	0.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	2785.0	2373.0
493987	3.0	8.0
10534	938.0	1369.0
100873679	0.0	0.0
10533	1191.0	1384.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	2.0	0.0
503627	0.0	0.0
100287463	0.0	1.0
503632	1.0	0.0
442388	0.0	0.0
503631	0.0	0.0
100287461	8.0	4.0
10549	2265.0	3267.0
503634	0.0	0.0
10548	895.0	500.0
503633	0.0	0.0
503630	3.0	0.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	5433.0	5931.0
10541	7775.0	8190.0
100873664	0.0	0.0
10540	5499.0	7143.0
100873663	0.0	0.0
10542	2723.0	3795.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	502.0	797.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	3.0	1.0
100873690	0.0	0.0
100873695	5.0	0.0
100873694	1.0	1.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	2876.0	3644.0
10513	3458.0	1929.0
10516	4627.0	1632.0
10518	188.0	193.0
10517	29.0	8.0
10519	5843.0	10470.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	0.0
100873696	0.0	0.0
100131614	16.0	11.0
100131616	0.0	0.0
10512	523.0	777.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	1.0	2.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	0.0	1.0
503646	0.0	0.0
100287441	0.0	0.0
503648	0.0	0.0
10525	30568.0	9953.0
58503	0.0	0.0
10524	2512.0	2487.0
58505	4126.0	3878.0
10527	9766.0	7462.0
58504	893.0	1036.0
10526	3964.0	2489.0
10529	15874.0	3384.0
10528	3981.0	3795.0
58500	1066.0	1464.0
100873688	0.0	0.0
100873687	0.0	0.0
100131623	0.0	3.0
100131624	1.0	0.0
100873686	0.0	0.0
100873685	1.0	0.0
10521	45559.0	44284.0
10520	1077.0	1144.0
58506	4351.0	6523.0
10523	2784.0	2724.0
58509	1375.0	1554.0
58508	9610.0	5291.0
10522	3207.0	3360.0
100033398	0.0	0.0
100131629	0.0	0.0
100873689	0.0	2.0
442361	0.0	0.0
58513	2004.0	2026.0
58516	1776.0	2539.0
58510	0.0	0.0
58512	49.0	155.0
58511	14.0	17.0
58517	9754.0	8547.0
105371564	5.0	21.0
100131638	0.0	0.0
58525	2500.0	2928.0
58524	328.0	417.0
10505	493.0	537.0
58527	1475.0	2090.0
58526	1846.0	2163.0
10507	4007.0	2348.0
100131641	0.0	0.0
10509	5015.0	11092.0
58529	185.0	255.0
58528	2219.0	682.0
10501	320.0	1035.0
10500	309.0	377.0
58530	0.0	0.0
442384	0.0	0.0
58538	6.0	8.0
58531	0.0	1.0
58533	2977.0	2722.0
100131656	0.0	5.0
100287404	0.0	0.0
100131661	0.0	2.0
503694	0.0	0.0
503693	151.0	58.0
493913	0.0	0.0
493911	275.0	142.0
751599	1.0	3.0
285033	232.0	151.0
100128017	0.0	6.0
442320	0.0	0.0
116412	417.0	434.0
442317	0.0	0.0
442318	0.0	0.0
442319	79.0	30.0
493901	0.0	0.0
100128015	0.0	0.0
100128010	15.0	19.0
493900	152.0	81.0
100128012	1.0	6.0
100128011	0.0	0.0
285045	3.0	5.0
442304	2.0	0.0
442308	1.0	0.0
285051	5.0	7.0
10590	0.0	2.0
10592	1542.0	759.0
10591	878.0	1118.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	4.0	0.0
10594	20059.0	15923.0
100873611	0.0	0.0
10595	2.0	10.0
10598	2988.0	4603.0
100873615	0.0	0.0
100873614	0.0	0.0
100873613	0.0	0.0
10599	0.0	0.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	1.0	0.0
100873606	0.0	0.0
100873605	0.0	1.0
442325	42.0	73.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	1.0	1.0
100873603	0.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	109.0	621.0
10570	121.0	228.0
116447	1660.0	1877.0
116449	105.0	78.0
116448	0.0	3.0
10579	5297.0	2865.0
100873639	0.0	0.0
100873638	6.0	14.0
10572	2824.0	4183.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	8026.0	11012.0
100873631	0.0	0.0
10573	2171.0	3557.0
100873630	3.0	0.0
10576	4738.0	5192.0
100873637	3.0	1.0
10575	5789.0	6070.0
100873636	0.0	0.0
10578	370.0	537.0
100873635	0.0	2.0
10577	14864.0	96818.0
100873634	1.0	0.0
10581	2084.0	3431.0
10580	985.0	586.0
116437	142.0	9.0
100873629	1.0	0.0
116441	741.0	905.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	79.0	54.0
116442	293.0	248.0
116444	98.0	218.0
128414	26.0	1569.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	1985.0	2030.0
100873620	0.0	0.0
10584	239.0	16.0
10587	1289.0	1532.0
100873626	0.0	0.0
10586	109.0	127.0
100873625	0.0	0.0
10589	5868.0	16110.0
100873624	0.0	0.0
10588	370.0	377.0
100873623	1.0	2.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	65.0	139.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	2.0	1.0
10558	4395.0	3252.0
10557	616.0	928.0
10559	654.0	962.0
10550	7560.0	11307.0
100873655	0.0	0.0
100873654	0.0	0.0
10552	5002.0	5886.0
100873653	0.0	0.0
10551	433.0	6098.0
100873652	0.0	1.0
10554	4848.0	3912.0
100873659	0.0	0.0
10553	2156.0	1880.0
128408	1.0	0.0
100873658	0.0	0.0
10556	907.0	1108.0
100873657	0.0	0.0
10555	2861.0	7324.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	1.0	6.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	216.0	31.0
100873640	0.0	1.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	0.0	0.0
102466725	0.0	0.0
102466724	2.0	1.0
10569	4910.0	3637.0
100287482	28.0	61.0
100287483	1.0	1.0
10568	4869.0	59755.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	1243.0	2208.0
100873644	0.0	0.0
10560	1346.0	812.0
100873643	1.0	0.0
10563	2080.0	1093.0
100873642	0.0	0.0
10562	97.0	70.0
100873641	1.0	0.0
10565	5014.0	4295.0
100873648	0.0	1.0
10564	8120.0	6043.0
100873647	0.0	0.0
10567	4260.0	5286.0
100873646	0.0	0.0
10566	285.0	69.0
100873645	0.0	0.0
102466734	1.0	0.0
102466733	0.0	0.0
102466732	4.0	0.0
102466731	1.0	2.0
116369	104.0	266.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	0.0	1.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	11.0	286.0
574036	173.0	342.0
574038	0.0	0.0
83479	1356.0	964.0
116379	13.0	51.0
100128092	1.0	6.0
83478	3174.0	848.0
83473	1008.0	215.0
83475	750.0	955.0
100128098	2.0	0.0
102466745	0.0	1.0
102466744	1.0	0.0
102466743	0.0	0.0
102466742	0.0	0.0
128344	975.0	940.0
102466741	0.0	0.0
102466740	0.0	0.0
128346	992.0	791.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	434.0	387.0
100128083	3.0	6.0
83468	2417.0	434.0
100128081	22.0	17.0
83461	284.0	227.0
128338	2000.0	1903.0
83464	2198.0	1585.0
83463	447.0	452.0
83460	275.0	210.0
100189028	9.0	7.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	2.0
102466750	0.0	2.0
153339	5077.0	4214.0
116349	310.0	287.0
102466759	1.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	330.0	337.0
346562	3.0	0.0
647415	1.0	0.0
128322	0.0	1.0
1809	5005.0	21788.0
116337	1.0	0.0
153328	10.0	99.0
1800	22.0	84.0
100128061	0.0	0.0
100128060	16.0	31.0
100128062	0.0	0.0
1808	2351.0	2696.0
83483	16990.0	22299.0
1807	3.0	4.0
1806	1823.0	1910.0
1805	4714.0	209.0
83480	596.0	687.0
1804	5649.0	438.0
1803	271.0	7673.0
1802	955.0	901.0
83482	6.0	3.0
1801	1574.0	1488.0
83481	162.0	983.0
131965	614.0	479.0
1811	6.0	5.0
1810	3042.0	3272.0
143941	43.0	22.0
1819	1649.0	1935.0
1818	0.0	0.0
1817	0.0	0.0
1816	1.0	0.0
1815	93.0	56.0
100128054	7.0	6.0
1814	2.0	1.0
285084	0.0	0.0
1813	4.0	11.0
1812	15.0	1.0
100128055	5.0	1.0
647436	13.0	12.0
128387	892.0	776.0
131973	0.0	0.0
1822	14149.0	18942.0
1821	22.0	44.0
1820	645.0	563.0
100128041	0.0	0.0
1829	7004.0	9859.0
1828	1.0	33.0
1827	4686.0	3116.0
285093	74.0	27.0
1826	4.0	6.0
100128043	0.0	0.0
1825	38.0	1846.0
100128042	0.0	0.0
1824	559.0	3607.0
1823	3.0	8.0
100128044	0.0	1.0
407977	8.0	3.0
407975	61.0	94.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	5.0	40.0
1832	14092.0	37591.0
1831	29123.0	4610.0
1830	12.0	729.0
574016	8.0	7.0
100128036	1.0	0.0
1839	2343.0	4672.0
1838	1946.0	2128.0
346528	13.0	3.0
1837	1766.0	3724.0
1836	1019.0	886.0
346525	0.0	0.0
1834	1.0	0.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	1184.0	469.0
1843	90266.0	18907.0
1842	930.0	433.0
1841	739.0	994.0
1840	996.0	694.0
574028	5.0	3.0
574029	1.0	3.0
100128025	80.0	50.0
1849	1071.0	2097.0
346517	0.0	0.0
1848	4130.0	40906.0
1847	3232.0	9128.0
100128020	0.0	0.0
1846	1762.0	4773.0
100128023	0.0	0.0
1845	4611.0	3702.0
153396	1260.0	828.0
1855	3047.0	8849.0
1854	3607.0	2494.0
100131671	0.0	0.0
1852	1.0	3.0
1850	293.0	1145.0
100131678	2.0	0.0
1859	5411.0	4399.0
1857	5237.0	6909.0
1856	2282.0	2421.0
724068	0.0	0.0
724067	0.0	0.0
202781	729.0	655.0
1861	2495.0	2350.0
100131688	0.0	0.0
1869	303.0	224.0
724094	0.0	0.0
1880	3931.0	656.0
1877	1999.0	3450.0
100131691	246.0	214.0
1876	670.0	640.0
1875	695.0	767.0
83417	40.0	7.0
100131693	21.0	3.0
100327036	0.0	0.0
83416	951.0	297.0
200132	15.0	25.0
1874	2831.0	3533.0
1872	19.0	9.0
1871	1498.0	1603.0
1870	233.0	153.0
1879	825.0	514.0
724087	9.0	6.0
1891	5501.0	9278.0
1890	5431.0	10502.0
83401	2.0	10.0
1889	15506.0	47327.0
724033	0.0	0.0
724032	0.0	0.0
724031	1.0	1.0
724030	0.0	0.0
58473	2352.0	2259.0
58472	1538.0	2427.0
200149	0.0	1.0
58475	750.0	783.0
724038	0.0	0.0
83439	2578.0	1200.0
1896	1072.0	1048.0
58477	3476.0	2369.0
58476	5554.0	3043.0
1894	520.0	350.0
1893	611.0	28472.0
1892	6792.0	7816.0
58478	2061.0	2893.0
200150	44.0	5.0
724022	0.0	1.0
58484	133.0	139.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1163.0	916.0
724024	0.0	0.0
58486	3086.0	3479.0
58485	2737.0	6591.0
724023	0.0	0.0
58480	7572.0	8320.0
724029	5.0	6.0
200159	10.0	5.0
724028	0.0	0.0
724027	2.0	2.0
58488	1041.0	882.0
58487	4559.0	4623.0
200162	403.0	247.0
58489	866.0	2516.0
58495	356.0	460.0
724059	0.0	0.0
58494	1398.0	748.0
58497	3971.0	1941.0
58496	198.0	152.0
58491	594.0	594.0
58490	2683.0	1357.0
58493	1902.0	1269.0
58492	225.0	220.0
58499	1360.0	1925.0
58498	0.0	4.0
200172	33.0	18.0
83451	2016.0	4717.0
83450	1090.0	1107.0
83452	846.0	783.0
153364	816.0	359.0
83448	1948.0	1108.0
200186	3067.0	4039.0
83447	0.0	3.0
200185	1193.0	2239.0
83449	24.0	31.0
83444	200.0	428.0
83443	3186.0	3673.0
83446	0.0	0.0
83445	4.0	1.0
83440	3121.0	3536.0
83442	5686.0	17910.0
114984	1302.0	1945.0
114987	845.0	282.0
391603	0.0	0.0
10657	7977.0	9661.0
126969	418.0	477.0
10656	281.0	484.0
10659	2895.0	3007.0
10658	7302.0	6362.0
114990	2778.0	11363.0
114991	2225.0	1784.0
10651	1402.0	1603.0
10650	98.0	531.0
10653	30651.0	43303.0
10652	4698.0	4364.0
342667	2.0	4.0
10655	2.0	8.0
643812	0.0	0.0
342666	13.0	4.0
10654	3008.0	3265.0
136306	20.0	267.0
126961	0.0	0.0
10668	850.0	693.0
10667	1344.0	890.0
643827	11.0	2.0
10669	66.0	44.0
10660	0.0	0.0
10661	5.0	2.0
731220	25.0	74.0
138971	0.0	0.0
10664	3996.0	2755.0
10663	417.0	646.0
10666	538.0	155.0
731223	46.0	18.0
10665	1.0	2.0
136319	11188.0	7055.0
163933	57.0	55.0
317691	0.0	0.0
339005	227.0	139.0
10635	206.0	144.0
10634	962.0	1499.0
10637	2.0	5.0
10636	2195.0	1917.0
10638	0.0	0.0
114971	792.0	1068.0
10631	1916.0	11920.0
643836	1953.0	1287.0
10630	719.0	316.0
643837	710.0	603.0
10633	40.0	46.0
643834	6.0	3.0
10632	5951.0	7591.0
100124394	0.0	0.0
10645	3648.0	2557.0
10648	0.0	0.0
10647	6.0	0.0
148304	287.0	369.0
114960	1.0	0.0
10640	3533.0	2588.0
136332	80.0	18.0
10642	12.0	3.0
643847	1.0	0.0
10641	1051.0	1492.0
10644	720.0	3977.0
10643	183.0	53.0
317671	91.0	133.0
643862	1.0	0.0
391642	0.0	0.0
10609	2158.0	2181.0
391647	1.0	10.0
10613	2716.0	2704.0
10612	544.0	630.0
10615	1040.0	532.0
10614	3095.0	4045.0
10617	2458.0	2086.0
401525	2.0	0.0
10616	4196.0	6217.0
10618	22640.0	12597.0
643854	10.0	7.0
643853	153.0	63.0
643859	0.0	0.0
10611	4763.0	4227.0
10610	2342.0	2739.0
643872	7.0	10.0
643873	199.0	120.0
643870	7.0	8.0
