id	96f709bd-23b2-46cd-b0a0-cc2ab74ff73e	09b3ad4d-5d6f-462e-b313-964b5fb76a04
100419471	0.0	0.0
5290	2299.0	1937.0
100419477	0.0	0.0
5291	6073.0	6485.0
5292	995.0	1295.0
5293	816.0	1500.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	2.0	0.0
256472	1.0	4.0
256471	1396.0	1132.0
100419489	3.0	1.0
100101935	0.0	0.0
100270680	3.0	2.0
100420477	2.0	1.0
100420476	43.0	4.0
100420484	0.0	1.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	3.0	10.0
101929402	12.0	19.0
100270648	1.0	0.0
101929407	210.0	52.0
105375013	10.0	6.0
641365	0.0	1.0
641364	3.0	1.0
401696	0.0	1.0
28578	0.0	2.0
28579	0.0	1.0
401692	0.0	0.0
124944	69.0	103.0
28572	6.0	3.0
28573	1.0	2.0
28570	0.0	0.0
28571	2.0	0.0
28576	1.0	2.0
28577	3.0	3.0
653354	0.0	38.0
28574	6.0	6.0
401687	0.0	0.0
28575	0.0	1.0
641372	6.0	0.0
641371	175.0	159.0
112950	2041.0	2373.0
641373	1.0	0.0
28589	19.0	10.0
28583	7.0	1.0
28584	2.0	2.0
28581	8.0	5.0
28582	1.0	0.0
28587	0.0	2.0
124930	157.0	283.0
28588	0.0	0.0
28585	0.0	0.0
28586	5.0	6.0
28580	1.0	1.0
124935	3529.0	3866.0
124936	3501.0	1922.0
378805	1333.0	743.0
641380	0.0	0.0
112942	4019.0	3617.0
378807	0.0	1.0
641382	0.0	0.0
641384	1.0	0.0
401675	0.0	0.0
28558	34.0	6.0
28559	117.0	84.0
28556	0.0	0.0
28557	12.0	0.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1442.0	1377.0
401665	0.0	0.0
641379	0.0	0.0
124925	4.0	1.0
401664	0.0	0.0
28569	3.0	2.0
401663	0.0	1.0
112939	2879.0	5688.0
401662	0.0	0.0
28567	37.0	10.0
401661	0.0	0.0
28568	22.0	7.0
112937	87.0	30.0
112936	3228.0	3185.0
449645	4.0	3.0
28561	0.0	0.0
124912	0.0	0.0
653361	123.0	63.0
28560	3.0	0.0
28565	0.0	0.0
653363	0.0	0.0
653364	5.0	7.0
28566	1.0	0.0
28563	4.0	1.0
28564	1.0	0.0
378828	0.0	0.0
378825	0.0	10.0
391804	1.0	0.0
124989	714.0	1200.0
391803	0.0	0.0
340286	0.0	2.0
653390	26.0	23.0
339290	2174.0	1227.0
339291	0.0	0.0
378818	1.0	2.0
378819	0.0	0.0
378810	0.0	0.0
391811	1.0	1.0
653381	479.0	354.0
124975	16.0	174.0
124976	162.0	443.0
391819	0.0	0.0
124974	13.0	11.0
340277	540.0	393.0
340274	2.0	0.0
340273	1.0	0.0
339287	2953.0	3672.0
28514	410.0	946.0
28512	926.0	773.0
28513	32.0	0.0
28518	8.0	8.0
28519	0.0	0.0
28516	2.0	1.0
28517	0.0	0.0
28510	0.0	0.0
28511	1601.0	1801.0
124961	1317.0	528.0
340267	109.0	41.0
340260	0.0	0.0
112970	408.0	441.0
28525	0.0	0.0
28526	50.0	288.0
28523	0.0	0.0
378832	4.0	6.0
28524	0.0	0.0
28521	0.0	1.0
28522	0.0	0.0
28520	0.0	0.0
900	7882.0	11196.0
901	4753.0	6448.0
340252	4350.0	2073.0
902	1704.0	2268.0
904	3586.0	2269.0
905	3836.0	3085.0
908	6582.0	7446.0
909	14.0	35.0
340371	914.0	2367.0
136895	790.0	492.0
51081	2418.0	2205.0
51083	1.0	3.0
51082	3277.0	3265.0
51085	36.0	756.0
51084	2774.0	2457.0
51087	107.0	63.0
51086	8.0	0.0
146212	6.0	5.0
51088	1202.0	1384.0
910	12.0	10.0
90678	1446.0	1529.0
911	95.0	61.0
912	238.0	314.0
913	133.0	59.0
914	447.0	173.0
915	211.0	68.0
916	622.0	221.0
917	239.0	55.0
919	205.0	87.0
90673	1335.0	729.0
51090	842.0	985.0
51092	4356.0	3979.0
51091	1589.0	858.0
51094	5753.0	5713.0
51093	2769.0	2264.0
51096	2346.0	2272.0
51095	1193.0	1024.0
146225	5.0	7.0
51098	2645.0	2652.0
340359	0.0	0.0
51097	4549.0	3797.0
146223	19886.0	9154.0
51099	1163.0	857.0
920	1237.0	1622.0
146227	53.0	699.0
921	218.0	115.0
90668	92.0	54.0
922	0.0	8.0
923	226.0	100.0
340351	215.0	201.0
924	122.0	69.0
643941	0.0	0.0
925	711.0	189.0
926	55.0	47.0
927	10.0	0.0
928	22378.0	36001.0
100312775	6.0	1.0
929	980.0	1600.0
158228	312.0	72.0
339366	25.0	74.0
26095	142.0	16.0
401825	0.0	0.0
26098	1068.0	994.0
340348	1854.0	327.0
26097	4714.0	5798.0
388324	348.0	370.0
26099	6885.0	8609.0
388325	318.0	127.0
930	413.0	3.0
148898	477.0	399.0
931	2772.0	37.0
388323	73.0	29.0
932	0.0	3.0
933	1154.0	1301.0
643954	2.0	0.0
26090	12340.0	8664.0
134265	272.0	890.0
26092	10496.0	5472.0
936	1.0	1.0
26091	2302.0	2384.0
158234	950.0	575.0
26094	1193.0	998.0
643955	0.0	0.0
938	105.0	16.0
26093	1667.0	2130.0
939	583.0	89.0
401827	0.0	0.0
90693	1100.0	383.0
158219	811.0	2200.0
134266	1139.0	747.0
643971	3.0	0.0
940	184.0	23.0
941	42.0	21.0
124872	563.0	225.0
942	190.0	252.0
943	52.0	162.0
342994	4.0	11.0
944	233.0	47.0
643965	0.0	10.0
945	54.0	130.0
946	15.0	1689.0
7903	299.0	3275.0
947	2223.0	6017.0
158222	60.0	65.0
948	1932.0	561.0
949	1238.0	1446.0
7905	34330.0	20968.0
136853	375.0	394.0
401895	0.0	0.0
339344	184.0	312.0
339345	0.0	0.0
653308	252.0	273.0
26074	91.0	10.0
7918	1459.0	1386.0
26073	4767.0	4739.0
7917	9462.0	16938.0
7919	3325.0	4635.0
950	18261.0	28974.0
951	1003.0	507.0
952	390.0	51.0
388344	420.0	511.0
953	2284.0	18748.0
954	11.0	192.0
643976	0.0	0.0
955	2491.0	3226.0
641311	3.0	1.0
956	543.0	817.0
957	977.0	900.0
958	1507.0	3732.0
959	38.0	10.0
7913	14543.0	9317.0
7916	14244.0	18974.0
7915	3119.0	2537.0
26071	1825.0	2958.0
388341	135.0	833.0
26085	10.0	212.0
388339	42.0	17.0
26084	929.0	1200.0
342979	844.0	3471.0
960	14388.0	33376.0
26086	333.0	1786.0
342977	6.0	76.0
388335	1719.0	287.0
961	12167.0	14322.0
26088	3096.0	4246.0
962	577.0	219.0
388336	46.0	4283.0
963	1821.0	866.0
388333	3.0	1.0
965	441.0	755.0
966	19171.0	26254.0
7920	399.0	448.0
643987	0.0	1.0
967	24582.0	60490.0
7923	1809.0	1392.0
7922	9378.0	9848.0
968	10.0	61.0
969	441.0	130.0
26080	0.0	1.0
643988	458.0	1336.0
26083	2.0	1.0
161835	46.0	22.0
134218	3398.0	3643.0
100312782	0.0	0.0
7941	2558.0	1472.0
7940	169.0	509.0
26059	70.0	82.0
339324	2306.0	1673.0
339327	680.0	261.0
26052	234.0	385.0
26051	1124.0	485.0
339318	1802.0	645.0
340307	0.0	0.0
26054	8061.0	6451.0
970	4.0	314.0
971	376.0	149.0
26053	673.0	2584.0
972	51495.0	78209.0
26056	1516.0	2958.0
973	1622.0	39.0
974	659.0	94.0
26058	6014.0	5330.0
975	34308.0	40416.0
26057	6178.0	5895.0
653333	30.0	11.0
976	1832.0	6161.0
7932	1.0	0.0
100312789	1.0	0.0
977	2969.0	20739.0
100312788	0.0	0.0
978	60.0	344.0
643996	1.0	0.0
7936	3274.0	3524.0
100312785	0.0	0.0
26050	436.0	18.0
100312787	0.0	1.0
641339	321.0	196.0
161823	931.0	497.0
100312792	0.0	0.0
100312794	19.0	12.0
100312790	0.0	0.0
148870	31.0	43.0
388364	0.0	0.0
388363	270.0	152.0
653316	24.0	1.0
653319	491.0	634.0
148867	2747.0	2824.0
26063	322.0	354.0
122258	0.0	1.0
26062	0.0	0.0
102578074	1.0	1.0
26065	12610.0	12803.0
26064	1293.0	4607.0
983	299.0	424.0
984	1208.0	1680.0
146206	179.0	26.0
987	6837.0	8705.0
988	3724.0	4038.0
7942	1773.0	1636.0
989	7685.0	8043.0
26061	1771.0	1156.0
161829	1.0	4.0
100312798	17.0	0.0
26060	5447.0	3237.0
219525	0.0	0.0
5300	1467.0	1771.0
5301	0.0	0.0
339302	2.0	0.0
388394	2.0	0.0
990	88.0	181.0
991	183.0	331.0
100419609	0.0	0.0
342945	310.0	298.0
993	268.0	95.0
994	1650.0	3601.0
51001	636.0	561.0
100419606	0.0	0.0
51000	2690.0	1735.0
995	24.0	31.0
996	7856.0	7262.0
51003	341.0	356.0
100419608	15.0	5.0
997	1453.0	3124.0
51002	773.0	730.0
388389	2.0	3.0
998	10638.0	14718.0
51005	934.0	686.0
999	52406.0	78208.0
51004	496.0	534.0
158293	5123.0	4247.0
51006	2808.0	5345.0
7955	183.0	216.0
51009	3079.0	2597.0
7957	660.0	251.0
51008	1530.0	1675.0
158297	21.0	2.0
219537	18.0	26.0
5310	1955.0	2154.0
5311	3025.0	2528.0
101929387	0.0	3.0
388387	1.0	7.0
100419614	0.0	0.0
388381	1.0	3.0
51010	956.0	714.0
100420608	0.0	0.0
342933	2.0	3.0
51012	5190.0	3333.0
51011	2117.0	995.0
51014	10239.0	7315.0
51013	920.0	1243.0
51016	563.0	912.0
7965	1069.0	847.0
51015	1549.0	3120.0
5303	841.0	1284.0
51018	1308.0	1087.0
5304	5.0	0.0
5305	1978.0	2240.0
5306	6944.0	6921.0
5307	0.0	5.0
51019	1791.0	1232.0
342931	0.0	0.0
5308	0.0	0.0
101929390	0.0	0.0
5309	1.0	27.0
219527	14.0	19.0
101929397	0.0	0.0
7980	31.0	358.0
5320	9.0	131.0
7982	3062.0	1573.0
5321	284.0	206.0
5322	17.0	746.0
7984	2444.0	1692.0
219541	709.0	597.0
51021	2994.0	3259.0
51020	3062.0	3579.0
51023	709.0	583.0
51022	176.0	117.0
51025	218.0	319.0
342926	1328.0	1256.0
51024	5500.0	7369.0
7976	2715.0	1159.0
5313	0.0	0.0
51027	847.0	734.0
100420613	0.0	0.0
51026	2729.0	1893.0
5314	9.0	4.0
7975	1190.0	1343.0
100420612	6.0	5.0
5315	27438.0	63505.0
51029	5977.0	4591.0
7978	630.0	373.0
51028	4015.0	2609.0
5316	5770.0	2931.0
5317	67.0	90.0
5318	201.0	336.0
7979	2613.0	3677.0
219539	21.0	299.0
5319	0.0	1.0
219557	6.0	0.0
7991	590.0	7799.0
5330	276.0	422.0
7994	4751.0	3878.0
5331	817.0	1797.0
5332	4464.0	4550.0
7993	1302.0	926.0
5333	1094.0	4233.0
5334	1070.0	319.0
51030	2525.0	2268.0
51032	5.0	10.0
51031	3514.0	3291.0
342918	7.0	4.0
100420627	0.0	0.0
51035	6213.0	8281.0
5324	558.0	2297.0
5325	588.0	292.0
5326	1790.0	2265.0
5327	811.0	15458.0
7988	1192.0	1232.0
100420621	0.0	0.0
5328	349.0	13302.0
5329	87.0	2834.0
158248	33.0	9.0
5340	1.0	0.0
5341	830.0	504.0
5342	1.0	1.0
5343	15.0	14.0
101929335	5.0	38.0
5345	106.0	92.0
63027	554.0	250.0
342909	196.0	202.0
342908	224.0	378.0
51043	2838.0	3328.0
51042	131.0	163.0
342900	0.0	0.0
100419649	0.0	0.0
51046	2.0	0.0
5335	4313.0	5550.0
90634	1416.0	1696.0
134285	1352.0	185.0
5336	1235.0	872.0
5337	403.0	493.0
90637	891.0	853.0
100420633	0.0	0.0
5338	1307.0	2325.0
5339	6559.0	17918.0
90639	794.0	808.0
5350	312.0	49.0
5351	3859.0	9206.0
5352	13518.0	17781.0
219578	1268.0	4.0
100419650	2.0	2.0
134288	22.0	0.0
63035	1432.0	1568.0
5354	46.0	5.0
5355	1125.0	5494.0
63036	1.0	2.0
5356	4131.0	4763.0
90632	38.0	2.0
101929344	1.0	0.0
161882	284.0	355.0
51050	23.0	0.0
51052	0.0	0.0
643906	1.0	1.0
51054	70.0	184.0
643904	2.0	2.0
51053	929.0	745.0
643905	0.0	0.0
51056	4111.0	3600.0
51058	1012.0	893.0
51057	571.0	333.0
643909	0.0	0.0
5346	43.0	9.0
90624	2440.0	885.0
51059	9.0	1.0
5347	160.0	221.0
5348	22.0	1.0
5349	16.0	273.0
90625	15.0	3.0
90627	5040.0	2559.0
5360	646.0	2441.0
5361	1712.0	4108.0
5362	3311.0	5713.0
101929351	90.0	58.0
5364	5809.0	14669.0
5365	24.0	18.0
5366	105.0	462.0
90665	263.0	48.0
5367	6.0	1.0
51061	7711.0	6999.0
51060	4150.0	3879.0
51063	289.0	380.0
51062	345.0	429.0
146279	4.0	6.0
51065	3052.0	6084.0
643915	0.0	0.0
51067	602.0	703.0
51066	36.0	14.0
51069	1257.0	1397.0
51068	3328.0	2760.0
5357	1046.0	1201.0
5358	13193.0	27168.0
100420656	0.0	0.0
5359	1660.0	2212.0
643911	39.0	136.0
100420650	3.0	0.0
5371	3160.0	8011.0
100420660	0.0	1.0
5372	922.0	1377.0
5373	353.0	477.0
158257	1.0	21.0
732448	0.0	1.0
5375	12.0	0.0
5376	3743.0	2403.0
90655	0.0	0.0
5378	1127.0	837.0
219595	0.0	5.0
101929369	0.0	0.0
51070	1486.0	2052.0
51072	128.0	201.0
51071	2415.0	3840.0
5370	0.0	0.0
51074	1617.0	1131.0
51073	1604.0	2247.0
51076	865.0	896.0
51075	4127.0	3412.0
51078	3250.0	2537.0
51077	4048.0	3000.0
51079	1102.0	1683.0
5368	67.0	5.0
5369	0.0	0.0
100420665	1.0	0.0
171222	3.0	5.0
171221	0.0	0.0
90649	8029.0	15152.0
171220	471.0	372.0
5382	287.0	182.0
5383	51.0	43.0
100419560	3.0	0.0
28619	11.0	1.0
5387	129.0	176.0
28613	0.0	0.0
28614	23.0	12.0
220594	6.0	0.0
28611	16.0	149.0
28612	0.0	1.0
28617	5.0	1.0
5380	0.0	0.0
28616	11.0	4.0
28610	3.0	7.0
5379	460.0	435.0
100420558	0.0	0.0
100420557	2.0	3.0
100420555	1.0	2.0
100420552	2.0	2.0
5393	1087.0	1010.0
5394	2426.0	3629.0
5395	955.0	550.0
5396	1729.0	304.0
101929302	104.0	74.0
28624	0.0	0.0
28625	2.0	1.0
28622	7.0	0.0
28623	0.0	0.0
28628	0.0	0.0
28629	3.0	1.0
28626	0.0	1.0
28627	1.0	0.0
28620	5.0	0.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	1.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	2.0
28609	8.0	5.0
100419595	4.0	4.0
28602	13.0	12.0
28603	3.0	5.0
101929328	1.0	1.0
28600	0.0	6.0
28601	9.0	10.0
28606	10.0	6.0
101929329	0.0	1.0
100419599	0.0	0.0
256536	4892.0	26616.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	3476.0	4360.0
53616	1693.0	101.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	0.0
256586	305.0	347.0
171177	78.0	92.0
171169	2.0	0.0
53632	1.0	1.0
53630	17.0	0.0
53635	5064.0	8235.0
53637	18.0	21.0
112840	1283.0	1070.0
26038	8.0	41.0
26037	4410.0	6039.0
653226	22.0	11.0
28699	0.0	0.0
26039	1113.0	974.0
112849	378.0	327.0
112846	20.0	9.0
26030	1655.0	2245.0
28693	3.0	0.0
28694	0.0	0.0
26032	552.0	193.0
28691	5.0	3.0
26031	2371.0	2836.0
28692	1.0	1.0
26034	23364.0	260.0
28697	0.0	0.0
26033	124.0	27.0
28698	0.0	0.0
653232	329.0	261.0
100312803	1.0	0.0
26036	3521.0	2171.0
100312806	0.0	0.0
28695	0.0	0.0
26035	808.0	1756.0
28696	0.0	0.0
653234	24.0	26.0
643898	0.0	0.0
100312801	8.0	0.0
28690	4.0	3.0
26049	1094.0	359.0
26048	1023.0	1266.0
653214	1031.0	1045.0
100312819	0.0	0.0
26040	1903.0	1715.0
26043	4227.0	4647.0
26045	35.0	28.0
653220	0.0	0.0
26047	140.0	18.0
100312817	1.0	1.0
26046	2481.0	1821.0
100312816	0.0	0.0
124817	76.0	39.0
148808	131.0	515.0
378925	2.0	0.0
28679	0.0	0.0
26015	1638.0	1615.0
653247	0.0	0.0
26018	8279.0	1749.0
28677	5.0	2.0
26017	3665.0	4262.0
28678	0.0	0.0
26019	3682.0	2751.0
124801	468.0	525.0
28671	8.0	1.0
28672	3.0	5.0
26010	5387.0	14160.0
28670	4.0	1.0
26012	1485.0	2853.0
28675	0.0	0.0
26011	5230.0	4347.0
28676	2.0	0.0
28673	5.0	1.0
148811	14.0	1.0
26013	608.0	488.0
28674	4.0	4.0
124808	1308.0	1590.0
148818	9.0	0.0
112812	121.0	224.0
26027	1174.0	611.0
653236	79.0	119.0
28688	2.0	1.0
28689	7.0	2.0
653238	62.0	57.0
112817	126.0	7.0
148823	5.0	0.0
28682	7.0	0.0
28683	9.0	3.0
148824	4.0	1.0
28680	11.0	5.0
653240	0.0	0.0
26020	10437.0	17203.0
28681	4.0	1.0
28686	0.0	0.0
26022	3465.0	22014.0
28684	8.0	1.0
26025	162.0	301.0
26024	259.0	340.0
28685	10.0	0.0
378948	0.0	0.0
378949	0.0	0.0
112885	120.0	116.0
28657	7.0	0.0
653268	49.0	51.0
653269	2.0	2.0
28658	3.0	1.0
28655	2.0	3.0
28656	1.0	0.0
28659	3.0	1.0
28650	0.0	0.0
653275	0.0	0.0
28653	7.0	7.0
28654	0.0	4.0
28651	0.0	0.0
28652	0.0	3.0
100312849	7.0	8.0
102157402	1257.0	944.0
102157400	2.0	1.0
378938	14928.0	22278.0
641298	28.0	19.0
26005	1903.0	2909.0
28668	0.0	0.0
28669	3.0	1.0
26007	3464.0	3043.0
28666	1.0	2.0
653259	15.0	29.0
28667	3.0	2.0
26009	4482.0	3381.0
28660	5.0	1.0
124857	16.0	23.0
28661	5.0	2.0
26001	5867.0	6790.0
28664	4.0	1.0
26000	2502.0	3841.0
28665	1.0	3.0
26003	5033.0	7842.0
28662	9.0	6.0
26002	464.0	505.0
28663	8.0	0.0
100312850	75.0	39.0
340390	65.0	81.0
340393	0.0	0.0
28639	8.0	2.0
112869	1104.0	850.0
28638	475.0	220.0
100312829	2.0	0.0
100312826	54.0	18.0
124842	10.0	11.0
100312825	1.0	8.0
100312828	61.0	37.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	1182.0	1191.0
100312823	0.0	0.0
339390	0.0	8.0
339396	0.0	0.0
28646	1.0	1.0
378950	0.0	0.0
28647	0.0	0.0
339398	113.0	124.0
378951	0.0	0.0
28644	0.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1320.0	1249.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	1.0
653282	0.0	0.0
28642	3.0	1.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	1.0	0.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	4.0
100312835	0.0	0.0
100312830	25.0	95.0
646096	0.0	0.0
90799	2588.0	2104.0
100287345	0.0	0.0
87171	14.0	6.0
87178	1441.0	1339.0
100287327	0.0	0.0
100287325	7.0	3.0
100287314	3.0	75.0
26191	121.0	98.0
26190	4863.0	4534.0
100287302	0.0	0.0
26173	5793.0	7119.0
26175	796.0	620.0
154197	5.0	2.0
5411	5948.0	5069.0
5409	12.0	189.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	2.0	0.0
5408	0.0	0.0
286002	50722.0	846.0
5420	3282.0	4584.0
286006	63.0	75.0
100131546	5.0	1.0
646016	1.0	0.0
5422	939.0	870.0
51122	2367.0	2149.0
51121	686.0	762.0
51124	2468.0	2781.0
51123	3902.0	3635.0
5412	8341.0	7817.0
51126	3772.0	2732.0
51125	2686.0	2264.0
5413	507.0	1294.0
5414	216.0	269.0
51128	3647.0	3008.0
51127	74.0	287.0
51129	211.0	7514.0
646024	1.0	7.0
646023	9.0	9.0
100131539	6.0	3.0
5430	11448.0	18745.0
5431	5230.0	4832.0
286016	66.0	13.0
5432	4249.0	4227.0
100131535	3.0	0.0
5433	1684.0	1735.0
105369729	0.0	0.0
51131	2317.0	1967.0
51130	158.0	209.0
51133	5614.0	3290.0
51132	5126.0	4678.0
51135	1932.0	1493.0
51134	840.0	877.0
5423	546.0	786.0
90701	4414.0	2247.0
5424	1004.0	2130.0
51136	494.0	622.0
5425	3230.0	2844.0
51138	2501.0	2379.0
5426	699.0	1346.0
646019	12.0	6.0
5427	67.0	110.0
5428	1594.0	2062.0
5429	1237.0	1405.0
100131528	0.0	0.0
5440	2244.0	1888.0
5441	2761.0	5204.0
5442	1425.0	2193.0
5443	139.0	59.0
5444	6.0	14.0
51142	6987.0	7387.0
51141	2696.0	2298.0
51144	8643.0	6173.0
51143	1901.0	1825.0
51146	13.0	6.0
89758	1.0	0.0
5434	5557.0	8335.0
51148	2022.0	2543.0
5435	14.0	29.0
51147	2894.0	2953.0
5436	2084.0	2297.0
90736	1124.0	703.0
51149	1606.0	1774.0
5437	1591.0	2467.0
5438	903.0	1566.0
5439	1212.0	1658.0
90737	0.0	0.0
5450	1267.0	65.0
5451	2260.0	2328.0
5452	648.0	133.0
5453	20.0	19.0
5454	4.0	0.0
646049	3.0	2.0
5455	3.0	0.0
51151	0.0	7.0
51150	7010.0	8955.0
51155	531.0	1751.0
51154	1438.0	1846.0
51157	1441.0	1469.0
51156	3.0	1.0
5445	2276.0	6316.0
5446	539.0	391.0
5447	14647.0	10256.0
5449	7.0	5.0
286042	285.0	208.0
347487	0.0	0.0
5460	9.0	14.0
5462	64.0	68.0
5463	814.0	858.0
5464	8485.0	10399.0
5465	2655.0	1915.0
51160	5956.0	7023.0
100287399	0.0	0.0
646052	0.0	0.0
51162	731.0	3039.0
51161	938.0	561.0
51164	6353.0	5057.0
51163	1035.0	796.0
51166	599.0	332.0
51168	179.0	152.0
51167	753.0	764.0
5456	1.0	0.0
89778	0.0	0.0
5457	1.0	0.0
89777	0.0	0.0
5458	0.0	0.0
5459	3.0	6.0
120824	0.0	0.0
5470	3.0	0.0
5471	543.0	507.0
347475	28.0	7.0
5473	11.0	72.0
5475	5.0	11.0
5476	3133.0	9280.0
100507097	1.0	0.0
100507096	0.0	0.0
51171	2047.0	500.0
100287388	0.0	0.0
100507099	2.0	2.0
51170	1525.0	1667.0
100507098	221.0	331.0
51172	563.0	956.0
51175	958.0	536.0
51174	939.0	446.0
51177	1271.0	1813.0
51176	669.0	419.0
51179	0.0	1.0
5467	5019.0	6511.0
5468	933.0	493.0
89766	5.0	0.0
5469	2418.0	2081.0
89765	795.0	218.0
347468	0.0	0.0
89761	5.0	2.0
5481	1578.0	1226.0
89792	1019.0	1682.0
90780	4316.0	5186.0
89790	250.0	81.0
5483	18.0	16.0
646077	0.0	0.0
5485	1.0	1.0
5486	0.0	0.0
5487	0.0	0.0
5488	4.0	1.0
646070	0.0	0.0
51182	1217.0	1024.0
646074	0.0	0.0
5480	3250.0	3229.0
51181	2143.0	1198.0
51184	1532.0	1254.0
51186	5719.0	3507.0
51185	4157.0	2977.0
100287372	7.0	0.0
51188	786.0	569.0
51187	6542.0	5531.0
5478	10064.0	12971.0
5479	13966.0	17334.0
89797	4183.0	12657.0
89796	1509.0	6121.0
89795	97.0	75.0
89781	3484.0	2544.0
347454	6.0	17.0
5493	7569.0	28376.0
89780	0.0	1.0
5494	5967.0	4268.0
5495	3552.0	2976.0
5496	4394.0	6167.0
5498	849.0	925.0
5499	6288.0	10350.0
646080	90.0	144.0
100287369	1.0	0.0
51191	638.0	457.0
646087	0.0	0.0
100287364	0.0	0.0
646086	16.0	3.0
51193	3718.0	2197.0
100287366	0.0	0.0
646085	1.0	0.0
51192	195.0	396.0
5491	6.0	3.0
51195	128.0	346.0
51194	1239.0	1478.0
100287362	15.0	33.0
51196	3582.0	4068.0
51199	1901.0	2144.0
51198	0.0	0.0
5489	0.0	0.0
89782	1103.0	624.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	0.0	77.0
28735	0.0	0.0
28732	0.0	0.0
100507062	22.0	10.0
28733	0.0	0.0
28738	0.0	0.0
100507067	8.0	2.0
28739	0.0	0.0
28736	0.0	0.0
100507066	3.0	7.0
28737	1.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	3.0	12.0
119764	0.0	0.0
119765	0.0	0.0
144715	69.0	30.0
286094	0.0	0.0
100859921	1.0	9.0
100859920	0.0	0.0
286097	663.0	814.0
144717	599.0	1462.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	1.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	30.0	21.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	18.0	20.0
28749	0.0	0.0
100507057	92.0	196.0
100507056	0.0	0.0
100507055	1.0	9.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	5278.0	2905.0
347541	0.0	0.0
347544	1.0	1.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	70.0	18.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	102.0	2.0
28722	1.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	1.0	6.0
100507027	3.0	3.0
286046	122.0	369.0
648630	21.0	20.0
117143	874.0	661.0
117145	1357.0	1238.0
117144	9.0	344.0
120787	0.0	1.0
492295	0.0	0.0
347517	69.0	56.0
347516	1.0	9.0
286053	955.0	949.0
28709	0.0	0.0
28707	0.0	0.0
28708	1.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	1.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	0.0
100131568	6.0	0.0
100131565	0.0	0.0
100131564	823.0	1015.0
100507040	2.0	0.0
132719	0.0	0.0
100507046	5.0	7.0
100507044	0.0	0.0
100507043	3.0	0.0
51100	6970.0	7183.0
51102	865.0	1203.0
51101	2803.0	2989.0
51104	1204.0	824.0
51103	849.0	847.0
51106	510.0	688.0
51105	3319.0	2076.0
51108	8248.0	11074.0
51107	13865.0	14448.0
286075	673.0	795.0
51109	6625.0	4659.0
286077	4972.0	6892.0
646000	0.0	0.0
132720	883.0	415.0
132724	0.0	0.0
100131551	26.0	73.0
100131550	1.0	0.0
100507034	50.0	49.0
100507032	74.0	57.0
119774	0.0	0.0
119772	0.0	0.0
51111	6223.0	3951.0
51110	744.0	800.0
119775	0.0	0.0
51112	3134.0	3034.0
51115	5031.0	2213.0
51114	2080.0	3409.0
51117	4092.0	3463.0
51116	1908.0	1917.0
51119	6700.0	7038.0
51118	1194.0	1401.0
26151	1551.0	1965.0
26150	61.0	49.0
26153	99.0	206.0
26152	210.0	176.0
26155	3293.0	4205.0
26154	30.0	63.0
26157	238.0	172.0
26156	8948.0	8785.0
130162	289.0	280.0
100534611	1.0	1.0
100534612	8.0	5.0
26164	1401.0	1623.0
117178	1389.0	955.0
117177	1628.0	1069.0
26166	75.0	12.0
