id	c79c7338-1c91-4f28-9566-58ef5aa2d8cd	7d5eee39-e133-4065-86aa-71033d1ffc6b
100422964	0.0	0.0
5013	1.0	0.0
100422965	12.0	10.0
100422966	0.0	0.0
5015	0.0	0.0
100422967	0.0	1.0
100422969	0.0	0.0
100270923	0.0	0.0
53371	2928.0	2195.0
146177	30.0	9.0
100270924	0.0	0.0
79980	719.0	1007.0
100270925	0.0	0.0
100270926	7.0	12.0
79982	3275.0	3025.0
79981	2.0	1.0
79983	62.0	2.0
53373	7280.0	10183.0
80975	18.0	32.0
79986	377.0	1184.0
100420308	2.0	0.0
100420307	23.0	22.0
79987	1730.0	215.0
5005	5.0	0.0
79989	1004.0	634.0
5007	7661.0	6287.0
100420303	0.0	0.0
5008	186.0	520.0
5009	54.0	0.0
100420300	62.0	117.0
92949	266.0	1143.0
7682	8.0	8.0
100422850	0.0	0.0
5020	12.0	7.0
7681	8.0	5.0
100422851	0.0	0.0
5021	32.0	183.0
100422852	0.0	0.0
7683	0.0	9.0
100422853	0.0	0.0
5023	48.0	154.0
100422854	0.0	0.0
5024	3.0	4.0
100422855	0.0	0.0
5025	1425.0	2096.0
101929651	4.0	0.0
100422856	0.0	0.0
5026	82.0	57.0
100422857	0.0	0.0
100422858	2.0	0.0
100422859	0.0	0.0
101929655	14.0	18.0
5016	40.0	46.0
5017	459.0	285.0
7678	239.0	199.0
5018	5844.0	8725.0
5019	3960.0	3373.0
5030	5.0	30.0
7693	1426.0	1562.0
100422861	0.0	0.0
7692	680.0	1158.0
5031	260.0	771.0
100422862	0.0	0.0
7695	1065.0	1028.0
5032	303.0	381.0
100422863	0.0	0.0
5033	2445.0	2513.0
7694	645.0	832.0
100422864	1.0	3.0
5034	28910.0	45873.0
7697	720.0	443.0
101929664	0.0	2.0
7696	141.0	126.0
101929665	2.0	1.0
100422866	0.0	0.0
5036	5383.0	7581.0
7699	1409.0	1072.0
101927003	25.0	3.0
100422867	0.0	0.0
5037	64760.0	61615.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	2.0	1.0
7691	396.0	388.0
7690	1830.0	1393.0
254013	305.0	188.0
100420207	5.0	0.0
5027	286.0	307.0
100420206	0.0	0.0
5028	146.0	123.0
5029	1292.0	2166.0
100420203	11.0	7.0
100420200	2.0	0.0
100422860	4.0	9.0
5042	28.0	16.0
100422873	0.0	0.0
100422874	0.0	1.0
5045	13623.0	21482.0
100422876	0.0	0.0
5046	264.0	76.0
5047	0.0	3.0
100292290	1.0	0.0
100422878	0.0	0.0
5048	12756.0	9931.0
100422879	0.0	0.0
101927015	2.0	1.0
101927017	1.0	3.0
105377880	1.0	2.0
256646	0.0	2.0
256643	1002.0	877.0
55902	1912.0	1683.0
55901	127.0	508.0
55900	1460.0	1683.0
55906	645.0	334.0
100420213	0.0	0.0
55905	6022.0	5305.0
55904	7150.0	6722.0
5052	25819.0	21093.0
100422883	0.0	0.0
55909	1330.0	1094.0
5053	51.0	7.0
100422884	0.0	0.0
5054	8968.0	3792.0
55908	3.0	7.0
55907	1662.0	2205.0
5055	52.0	90.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	7228.0	5174.0
101929684	1.0	0.0
100422889	3.0	0.0
101929685	463.0	2.0
101929688	1.0	0.0
5050	460.0	1725.0
5051	2082.0	2574.0
5049	8585.0	9505.0
55911	702.0	836.0
55917	1955.0	3054.0
100420224	4.0	4.0
55916	977.0	755.0
100420223	0.0	0.0
101929690	0.0	0.0
100422880	0.0	0.0
55915	2266.0	2684.0
100422881	1.0	0.0
55914	9177.0	9420.0
5063	1302.0	87.0
100422894	0.0	0.0
5064	1172.0	6684.0
100422895	0.0	0.0
100422896	0.0	1.0
5066	15914.0	34344.0
5067	434.0	11.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	165.0	1083.0
100419246	0.0	0.0
254050	129.0	32.0
5062	6514.0	7958.0
55920	3476.0	8838.0
254048	2617.0	1389.0
55924	802.0	551.0
55922	618.0	839.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	7416.0	6421.0
5075	40.0	1.0
5076	2.0	2.0
5077	0.0	0.0
55929	2516.0	2552.0
5078	1.0	0.0
101929620	0.0	0.0
5079	490.0	49.0
101929624	9.0	1.0
254065	1433.0	937.0
101929623	55.0	32.0
5071	340.0	126.0
5073	3809.0	4334.0
55930	6923.0	7073.0
55937	204.0	84.0
100420253	30.0	3.0
5087	14887.0	7244.0
5088	14.0	4.0
5089	6158.0	6212.0
5080	167.0	55.0
5081	3.0	0.0
101929639	64.0	25.0
5082	1260.0	1719.0
256691	822.0	99.0
5083	105.0	153.0
101929637	0.0	0.0
102725541	1.0	2.0
79913	537.0	475.0
79912	1144.0	898.0
79915	133.0	132.0
100420259	4.0	6.0
100420258	6.0	5.0
100420257	1.0	0.0
79917	520.0	656.0
79919	10.0	55.0
79918	930.0	882.0
5096	2247.0	2458.0
5097	2279.0	6416.0
5098	881.0	937.0
5099	2051.0	1715.0
100420260	0.0	1.0
254042	337.0	245.0
5090	4562.0	2889.0
5091	1252.0	5667.0
5092	3583.0	5367.0
5093	11465.0	13646.0
5094	24702.0	24095.0
5095	2249.0	1372.0
100270899	1.0	0.0
100270895	1.0	2.0
79902	1394.0	2356.0
55957	129.0	212.0
79901	46067.0	21148.0
100270891	0.0	0.0
55954	860.0	823.0
79903	1108.0	1622.0
100420269	0.0	0.0
79906	1498.0	602.0
79905	66.0	120.0
79908	18.0	3.0
55959	5501.0	12314.0
55958	4754.0	3697.0
112724	1099.0	878.0
100420275	0.0	0.0
90288	183.0	26.0
28338	0.0	0.0
28339	2.0	1.0
254099	2.0	0.0
28337	0.0	0.0
106736475	0.0	0.0
653590	1.0	1.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	2.0	0.0
653579	0.0	19.0
28348	0.0	0.0
90271	299.0	483.0
90273	82.0	118.0
112714	0.0	0.0
28341	0.0	0.0
28342	4.0	2.0
28340	0.0	0.0
653583	554.0	523.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	1.0
28344	0.0	1.0
100420287	2.0	0.0
100420295	0.0	0.0
100420293	2.0	0.0
28316	15.0	34.0
28317	2.0	12.0
28314	0.0	0.0
28315	9.0	15.0
28318	51.0	37.0
112703	139.0	279.0
28312	1.0	0.0
28313	4.0	8.0
101929602	1.0	0.0
653598	0.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	131.0	313.0
28329	0.0	0.0
28320	2.0	1.0
401898	0.0	0.0
112770	1713.0	3683.0
105377820	0.0	1.0
112755	58.0	117.0
112752	1570.0	1325.0
28305	5.0	14.0
28306	8.0	24.0
28304	6.0	42.0
28309	1.0	3.0
28307	17.0	55.0
28301	4.0	12.0
28300	4.0	3.0
124739	258.0	436.0
112744	0.0	2.0
388403	4785.0	3986.0
388401	1.0	1.0
388407	12.0	9.0
376412	20.0	8.0
653509	3.0	1.0
90441	2107.0	3452.0
388551	1.0	1.0
388552	388.0	728.0
122011	3.0	0.0
148641	15.0	42.0
102216342	0.0	1.0
388550	1.0	1.0
102216341	0.0	0.0
653505	0.0	2.0
641518	55.0	30.0
641517	0.0	1.0
641515	1.0	0.0
388536	244.0	272.0
388533	5.0	4.0
388531	10.0	11.0
148645	2.0	10.0
388532	5.0	0.0
340595	3.0	111.0
340596	110.0	21.0
90427	2320.0	6426.0
340598	1.0	2.0
161635	1.0	3.0
340591	381.0	345.0
388574	3.0	11.0
388569	151.0	370.0
388566	487.0	620.0
388567	217.0	143.0
388564	486.0	383.0
124641	0.0	0.0
90459	783.0	1276.0
653519	143.0	134.0
388561	786.0	746.0
388559	21.0	27.0
124637	348.0	110.0
388558	839.0	509.0
388555	0.0	2.0
388553	2.0	5.0
701	73.0	245.0
340571	0.0	0.0
705	799.0	844.0
706	2776.0	7271.0
340578	6.0	1.0
708	2546.0	3280.0
100505881	2794.0	1569.0
90485	59.0	102.0
90488	11126.0	5588.0
220717	134.0	261.0
100529855	2.0	4.0
388595	1.0	1.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	649.0	682.0
90480	2054.0	3611.0
653548	0.0	0.0
28495	0.0	1.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	6.0
122046	0.0	0.0
653550	0.0	0.0
28499	1.0	1.0
388588	206.0	731.0
710	17009.0	21436.0
28497	0.0	2.0
28498	1.0	3.0
653553	42.0	24.0
711	0.0	1.0
712	3685.0	4053.0
340562	1.0	0.0
713	3473.0	3476.0
714	3235.0	3292.0
641556	0.0	0.0
715	13189.0	9402.0
716	16461.0	11085.0
28491	0.0	0.0
717	321.0	957.0
28492	2.0	0.0
718	24263.0	49615.0
719	939.0	495.0
28490	0.0	0.0
100505876	2698.0	2671.0
219731	352.0	10.0
100505877	1.0	2.0
100505875	17.0	17.0
122042	2.0	4.0
388585	1.0	21.0
388581	13.0	72.0
122038	0.0	1.0
388579	1.0	0.0
720	5640.0	4470.0
721	6463.0	4319.0
722	8.0	4.0
724	3.0	0.0
725	0.0	5.0
726	924.0	661.0
100505879	2.0	2.0
727	301.0	297.0
728	2002.0	567.0
729	113.0	26.0
340554	222.0	66.0
219743	1570.0	1450.0
339562	0.0	9.0
653566	40.0	43.0
653567	23.0	39.0
28479	121.0	216.0
339559	166.0	247.0
28473	30.0	211.0
28474	880.0	9646.0
28471	9.0	47.0
340547	28.0	116.0
730	10308.0	2487.0
28477	0.0	0.0
731	1.0	2.0
28478	16.0	46.0
732	1.0	10.0
28475	0.0	0.0
124685	3.0	2.0
733	35.0	19.0
28476	0.0	0.0
734	2675.0	2559.0
735	6.0	4.0
738	7933.0	7458.0
340544	40.0	22.0
219738	492.0	611.0
28470	14.0	38.0
340542	1477.0	628.0
219736	271.0	225.0
340543	155.0	1.0
136647	1933.0	1583.0
100505894	337.0	285.0
100505892	0.0	0.0
100505893	3.0	1.0
219752	1.0	0.0
7710	1316.0	921.0
653557	1.0	4.0
100505890	0.0	0.0
7709	1751.0	2071.0
28484	0.0	0.0
28485	0.0	1.0
28482	0.0	2.0
740	4449.0	5105.0
28483	7.0	18.0
741	579.0	841.0
28488	0.0	1.0
28489	0.0	0.0
28486	0.0	0.0
744	4425.0	75.0
28487	0.0	0.0
7701	1189.0	1436.0
745	72.0	214.0
7700	531.0	442.0
746	3005.0	5497.0
747	213.0	421.0
7703	2201.0	3869.0
7702	680.0	926.0
340533	211.0	16.0
7705	5644.0	5166.0
28480	1.0	3.0
7704	878.0	198.0
219749	1067.0	819.0
28481	18.0	66.0
7707	6919.0	4477.0
7706	3525.0	2891.0
339541	112.0	73.0
100270879	6.0	1.0
171017	1398.0	1758.0
768215	0.0	0.0
340526	4092.0	5488.0
340527	184.0	309.0
100270887	2.0	2.0
146059	768.0	1171.0
768217	0.0	0.0
750	6.0	4.0
768216	0.0	0.0
768211	1796.0	755.0
752	2069.0	3165.0
753	1841.0	1631.0
171019	1.0	0.0
754	22493.0	36803.0
768213	0.0	0.0
755	2046.0	2228.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	20.0	18.0
757	9870.0	5935.0
7711	149.0	183.0
758	0.0	0.0
100270880	0.0	0.0
100505845	0.0	0.0
759	5.0	8.0
7716	10052.0	5953.0
134082	1.0	0.0
134083	0.0	1.0
158055	44.0	20.0
7718	2055.0	332.0
158056	868.0	639.0
158038	436.0	3.0
7730	0.0	1.0
100505832	130.0	1.0
7732	24.0	18.0
219771	7066.0	8392.0
219770	2.0	1.0
100270868	0.0	0.0
100270869	0.0	1.0
339535	200.0	5.0
340515	4.0	0.0
100270875	0.0	0.0
760	439.0	509.0
256714	13.0	33.0
100270876	0.0	0.0
761	178.0	280.0
768206	44.0	27.0
762	800.0	4.0
763	14.0	17.0
100270871	0.0	0.0
256710	30.0	6.0
100270872	3.0	2.0
764	1.0	0.0
765	2.0	1.0
100270873	3.0	6.0
766	10.0	15.0
100270874	0.0	0.0
767	63.0	25.0
768	3.0	3.0
732275	0.0	0.0
100270870	2.0	0.0
100505835	13.0	0.0
7727	304.0	743.0
158046	58.0	90.0
7726	5225.0	4098.0
7728	681.0	758.0
100505839	4.0	16.0
7741	802.0	1001.0
100505865	37.0	39.0
7743	2026.0	1271.0
339521	0.0	0.0
100270857	0.0	0.0
339524	77.0	37.0
770	1585.0	2793.0
100270864	0.0	0.0
771	201.0	211.0
205147	3.0	1.0
773	38.0	44.0
100270867	0.0	0.0
774	101.0	8.0
340508	3.0	0.0
775	292.0	542.0
776	854.0	240.0
777	23.0	10.0
778	60.0	30.0
100505869	21.0	17.0
779	0.0	1.0
7733	610.0	404.0
7738	416.0	643.0
7737	447.0	1092.0
340501	1.0	0.0
7739	5416.0	3414.0
158078	897.0	19778.0
7750	6671.0	4561.0
7752	402.0	477.0
100505854	1283.0	760.0
100505855	2.0	0.0
100505852	0.0	0.0
7754	1773.0	1181.0
7753	610.0	937.0
219793	0.0	0.0
219790	228.0	255.0
122060	1034.0	630.0
100270846	0.0	1.0
339512	24.0	6.0
100270847	2.0	0.0
100270848	4.0	0.0
780	28339.0	40358.0
781	5145.0	2148.0
100270853	10.0	5.0
782	290.0	975.0
339505	0.0	3.0
783	126.0	40.0
103689912	230.0	23.0
784	805.0	2217.0
103689911	29.0	0.0
785	368.0	56.0
786	1.0	1.0
100270850	0.0	1.0
100270851	1.0	0.0
788	933.0	842.0
100270852	2.0	2.0
7745	2129.0	2049.0
789	0.0	1.0
103689918	0.0	0.0
103689917	0.0	2.0
732253	0.0	0.0
158062	29.0	17.0
7746	520.0	640.0
171024	2186.0	1331.0
7748	892.0	1296.0
171023	8106.0	3917.0
103689913	0.0	0.0
171022	82.0	707.0
158067	475.0	213.0
103689915	2.0	1.0
7761	209.0	235.0
7760	925.0	1976.0
7763	22724.0	11294.0
5100	32.0	225.0
7762	124.0	164.0
5101	1067.0	1300.0
7764	5502.0	6448.0
100270839	8.0	2.0
339500	839.0	714.0
100270835	1.0	2.0
339501	0.0	2.0
100270836	0.0	0.0
790	2634.0	4237.0
100270837	0.0	0.0
100270838	0.0	0.0
793	9.0	3.0
794	50.0	326.0
100270844	2.0	0.0
795	0.0	1.0
796	3208.0	8.0
797	57.0	21.0
100270840	17.0	20.0
798	0.0	0.0
799	8.0	7.0
100270841	10.0	12.0
7756	7847.0	8781.0
7755	526.0	1149.0
7757	284.0	348.0
101929580	29.0	12.0
158011	0.0	0.0
100505806	366.0	287.0
7770	629.0	635.0
101929581	2.0	0.0
7772	611.0	658.0
7771	316.0	326.0
5110	4562.0	5622.0
101929582	0.0	0.0
5111	2430.0	5606.0
7773	236.0	400.0
7776	1219.0	834.0
7775	220.0	508.0
101929589	0.0	0.0
100419416	1.0	1.0
100270832	5.0	6.0
100270833	10.0	9.0
100270834	0.0	0.0
100420406	0.0	1.0
100420405	0.0	0.0
5104	270.0	5.0
7767	430.0	682.0
5105	23.0	8.0
7766	53.0	101.0
5106	2314.0	2834.0
7769	1081.0	1100.0
100420401	4.0	1.0
7768	193.0	277.0
5108	15401.0	11810.0
101929590	0.0	0.0
101929591	16.0	0.0
7781	15.0	15.0
7780	570.0	8018.0
7783	11.0	0.0
7782	955.0	866.0
5121	7888.0	3604.0
5122	135.0	17.0
7784	31.0	28.0
5125	1288.0	2450.0
7786	557.0	680.0
90423	432.0	306.0
100419426	1.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	1.0	1.0
100420415	41.0	62.0
5116	2511.0	2619.0
100420414	4.0	8.0
100505826	26.0	11.0
90417	827.0	1129.0
5118	2169.0	7864.0
90416	1177.0	1122.0
7779	4509.0	3347.0
100420412	0.0	0.0
5119	5875.0	9388.0
158035	5.0	11.0
100420410	0.0	0.0
7791	19864.0	13645.0
5130	3048.0	3855.0
5132	4.0	0.0
90411	15092.0	12655.0
5133	305.0	293.0
5134	2530.0	2429.0
90410	1610.0	1499.0
7798	3682.0	3315.0
5136	5180.0	7997.0
146053	32.0	42.0
146050	984.0	1045.0
146057	1486.0	664.0
103091864	26.0	50.0
103091863	0.0	0.0
5126	3884.0	68951.0
7789	433.0	276.0
5127	5577.0	10166.0
5128	3305.0	1856.0
100505812	273.0	190.0
5129	1670.0	1860.0
90407	890.0	3425.0
5140	214.0	173.0
100422971	1.0	1.0
5141	2611.0	1525.0
100422972	0.0	0.0
5142	3441.0	2198.0
100422973	0.0	0.0
5143	177.0	3043.0
100422974	11.0	1.0
5144	2825.0	1666.0
100422975	0.0	0.0
5145	4.0	21.0
5146	13.0	5.0
100422977	0.0	0.0
101929530	2.0	1.0
5147	822.0	887.0
100422978	0.0	0.0
100422979	1.0	1.0
101929539	40.0	23.0
100419324	1.0	0.0
254128	554.0	409.0
254122	59.0	39.0
5137	285.0	659.0
7799	8451.0	4054.0
5138	1038.0	555.0
5139	691.0	607.0
100422970	0.0	0.0
5151	2177.0	1392.0
100422982	0.0	0.0
5152	533.0	4217.0
100422983	0.0	0.0
5153	226.0	178.0
100422984	0.0	0.0
5154	666.0	1434.0
100422985	0.0	0.0
5155	1122.0	2062.0
100422986	0.0	0.0
5156	1343.0	1274.0
100422987	0.0	0.0
5157	3545.0	4116.0
100422988	0.0	0.0
5158	1132.0	1159.0
100422989	0.0	1.0
100419337	0.0	0.0
101929548	14.0	2.0
5150	2169.0	1458.0
100049076	72.0	7.0
5148	48.0	48.0
5149	0.0	0.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	2660.0	3933.0
100422993	1.0	0.0
5163	689.0	969.0
100422994	0.0	0.0
5164	2756.0	4372.0
100422995	0.0	0.0
5165	242.0	310.0
100422996	0.0	0.0
5166	45323.0	10501.0
100422997	4.0	0.0
5167	14559.0	1883.0
5168	1557.0	2026.0
5169	34.0	18.0
101929559	1.0	7.0
101929557	0.0	0.0
5160	4962.0	4336.0
5161	0.0	0.0
256764	12715.0	676.0
254100	98.0	62.0
254102	2305.0	4519.0
5159	3971.0	10878.0
100422990	1.0	0.0
100422991	0.0	0.0
100422992	0.0	1.0
5173	0.0	0.0
100420341	36.0	101.0
5174	10.0	20.0
5175	10535.0	14009.0
5176	4702.0	6139.0
5178	1415.0	341.0
5179	15.0	13.0
5170	2786.0	2646.0
5172	54686.0	1073.0
100420342	0.0	0.0
5184	4495.0	5455.0
5187	9429.0	6410.0
5188	923.0	1091.0
5189	1719.0	1491.0
254173	11.0	16.0
254170	2582.0	1523.0
100420359	0.0	0.0
100420358	18.0	5.0
100420356	1.0	9.0
100420354	0.0	2.0
5195	1268.0	1886.0
5196	5.0	4.0
5197	0.0	0.0
5198	1254.0	1573.0
5199	174.0	116.0
254187	96.0	33.0
5190	4167.0	5090.0
5191	682.0	938.0
5192	969.0	1533.0
5193	679.0	803.0
5194	4479.0	2343.0
100270790	1.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	0.0
105375380	0.0	0.0
53400	0.0	0.0
53405	2555.0	3892.0
100420377	0.0	0.0
53409	0.0	2.0
100420376	0.0	0.0
53407	1230.0	1712.0
100419392	4.0	1.0
100419391	8.0	9.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	1.0
254158	18.0	7.0
53410	0.0	1.0
768220	6.0	3.0
100420393	0.0	1.0
100420392	0.0	0.0
112609	35.0	21.0
28457	117.0	686.0
28458	602.0	1774.0
28452	94.0	440.0
28450	3845.0	7373.0
28455	184.0	1068.0
28453	3.0	7.0
28454	142.0	575.0
90390	834.0	484.0
28468	2879.0	5760.0
653458	0.0	0.0
28469	8.0	14.0
101340251	2.0	1.0
101340250	0.0	0.0
101340252	0.0	1.0
28462	0.0	10.0
28463	36.0	40.0
28461	1134.0	2712.0
28466	24.0	363.0
28467	2782.0	1029.0
653464	311.0	446.0
28464	93.0	232.0
28465	1140.0	3028.0
653489	6.0	2.0
28438	0.0	0.0
28435	0.0	1.0
28439	3192.0	8179.0
653492	0.0	1.0
28430	6.0	10.0
28433	1.0	2.0
28434	2006.0	10512.0
28431	6.0	5.0
28432	46.0	60.0
28448	1916.0	4276.0
28449	80.0	699.0
28446	24.0	46.0
28447	1.0	3.0
28440	1.0	1.0
28441	6.0	13.0
653483	184.0	86.0
28444	1568.0	9965.0
28445	91.0	230.0
28442	3560.0	25888.0
653486	1.0	0.0
28443	11.0	17.0
28415	18.0	52.0
28416	26.0	52.0
28413	0.0	13.0
28414	164.0	184.0
28419	7.0	9.0
28417	7.0	54.0
28418	0.0	0.0
124626	1.0	2.0
388503	0.0	3.0
28411	22.0	103.0
28412	248.0	1737.0
28410	323.0	480.0
388507	185.0	224.0
653499	4.0	2.0
28426	92.0	357.0
28427	1.0	8.0
28424	257.0	878.0
28425	21.0	51.0
28428	22.0	42.0
28429	21.0	54.0
28422	0.0	6.0
28423	748.0	938.0
28420	329.0	4700.0
28421	13.0	43.0
102723099	9.0	9.0
388524	3.0	1.0
124602	385.0	51.0
388523	10.0	5.0
112611	332.0	441.0
28405	5.0	12.0
28408	741.0	2825.0
28409	307.0	1311.0
112616	1433.0	2590.0
28406	9.0	9.0
28407	5.0	3.0
388514	8.0	1.0
28400	270.0	1427.0
388512	61.0	36.0
28401	82.0	203.0
134359	407.0	670.0
158326	146.0	14.0
339263	194.0	282.0
401730	0.0	0.0
146336	1.0	0.0
401725	0.0	0.0
401720	19.0	34.0
90557	159.0	824.0
90550	1075.0	2284.0
158314	6.0	83.0
106478999	0.0	0.0
106478998	0.0	1.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	0.0	0.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	1.0	0.0
106478991	4.0	3.0
339258	0.0	1.0
106478990	0.0	0.0
800	20540.0	29329.0
801	20817.0	20427.0
802	0.0	0.0
342892	120.0	105.0
804	0.0	0.0
805	34901.0	43949.0
342898	0.0	0.0
342897	97.0	144.0
806	59.0	25.0
401718	0.0	7.0
807	4.0	1.0
401717	8.0	14.0
808	16658.0	18167.0
158345	32.0	57.0
339240	0.0	0.0
90586	10.0	5.0
339241	1.0	0.0
90589	9.0	12.0
378884	58.0	101.0
339244	0.0	0.0
653404	0.0	0.0
90580	568.0	1147.0
391825	0.0	0.0
391827	5.0	3.0
810	2.0	1.0
811	86311.0	65063.0
340221	2.0	4.0
813	7942.0	17196.0
814	297.0	313.0
815	3.0	15.0
816	2707.0	2253.0
401708	0.0	1.0
817	3953.0	5900.0
818	1689.0	1803.0
819	3105.0	4017.0
90576	106.0	151.0
339230	708.0	1093.0
339231	1237.0	2043.0
339229	465.0	1101.0
122335	0.0	0.0
124997	1430.0	2652.0
340217	0.0	0.0
124995	1976.0	3241.0
378881	0.0	0.0
820	20.0	11.0
821	73579.0	46464.0
822	11016.0	25401.0
823	14276.0	27686.0
824	14711.0	25178.0
825	41.0	89.0
826	19573.0	31812.0
827	162.0	29.0
134391	0.0	0.0
829	6791.0	10017.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	8.0	4.0
106478966	1.0	0.0
106478965	1.0	0.0
161931	1.0	12.0
106478964	0.0	2.0
106478963	1.0	0.0
339221	1.0	2.0
106478962	16.0	2.0
653423	0.0	1.0
106478961	1.0	0.0
106478960	0.0	0.0
653427	0.0	0.0
340205	17.0	39.0
340206	1.0	1.0
388228	784.0	1105.0
830	10199.0	10014.0
831	26531.0	32148.0
832	15749.0	18050.0
833	2830.0	3815.0
834	517.0	640.0
835	2092.0	2283.0
836	973.0	1516.0
837	1266.0	1384.0
838	2.0	6.0
342865	0.0	1.0
340204	2.0	1.0
839	648.0	1545.0
90594	372.0	424.0
100505993	0.0	0.0
106478959	0.0	0.0
106478958	1.0	0.0
100505994	1647.0	198.0
106478957	3.0	1.0
106478956	0.0	1.0
641451	2.0	0.0
106478955	0.0	0.0
106478954	2.0	0.0
106478953	0.0	1.0
100505996	1.0	0.0
106478952	0.0	0.0
339210	93.0	64.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	2.0	0.0
90592	388.0	433.0
7809	0.0	0.0
840	1062.0	1772.0
841	1628.0	1228.0
842	1580.0	1328.0
843	1121.0	1704.0
844	10.0	17.0
136991	0.0	0.0
845	191.0	12.0
342850	1.0	1.0
846	41.0	2.0
7802	4421.0	810.0
847	13843.0	13258.0
7804	3897.0	2726.0
7803	26432.0	11071.0
7805	9615.0	8711.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	1.0	0.0
376267	730.0	1501.0
106478986	0.0	0.0
106478985	17.0	2.0
106478984	0.0	0.0
388254	1.0	0.0
106478983	1.0	0.0
388255	19.0	61.0
106478982	1.0	0.0
339201	648.0	677.0
653447	250.0	722.0
106478981	0.0	1.0
106478980	0.0	0.0
28594	3.0	8.0
7818	3831.0	6078.0
28595	29.0	22.0
148979	23.0	151.0
28592	12.0	15.0
28593	2.0	2.0
28599	2.0	0.0
401744	0.0	0.0
28597	1.0	4.0
401742	0.0	1.0
641455	0.0	1.0
7813	2456.0	1923.0
857	49150.0	22759.0
641457	1.0	1.0
7812	50074.0	49011.0
858	23428.0	17086.0
641456	1.0	1.0
859	1.0	0.0
28591	7.0	2.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	14.0	1.0
106478976	0.0	0.0
106478975	2.0	1.0
106478974	1.0	0.0
106478973	4.0	8.0
106478972	6.0	2.0
653435	6.0	6.0
106478971	7.0	3.0
653436	15.0	14.0
106478970	0.0	0.0
653437	2.0	0.0
146330	2693.0	2599.0
146325	0.0	2.0
860	276.0	1636.0
861	2163.0	8282.0
862	600.0	137.0
653440	284.0	362.0
863	308.0	159.0
653441	120.0	73.0
864	1332.0	983.0
865	3427.0	4125.0
866	1.0	2.0
867	2167.0	2876.0
868	3365.0	1780.0
869	73.0	9695.0
134353	297.0	480.0
641467	28.0	32.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	1.0
106478924	16.0	7.0
219402	1733.0	1774.0
106478923	0.0	0.0
7840	2385.0	2148.0
106478922	1.0	0.0
100505964	1.0	3.0
106478921	0.0	0.0
106478920	3.0	5.0
7841	2667.0	4892.0
388276	0.0	0.0
388275	0.0	7.0
388272	544.0	484.0
871	6686.0	20500.0
873	2748.0	2589.0
874	160.0	254.0
875	50.0	60.0
7832	23258.0	18602.0
100505967	0.0	0.0
7837	1133.0	8739.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	2.0
106478914	1.0	0.0
106478913	3.0	3.0
106478912	0.0	0.0
7851	319.0	774.0
106478911	0.0	0.0
100505953	1.0	0.0
7850	104.0	101.0
106478910	0.0	0.0
7852	7471.0	5915.0
100270754	0.0	1.0
881	3.0	16.0
100270755	2.0	0.0
883	495.0	515.0
885	1.0	1.0
886	0.0	0.0
887	46.0	29.0
100270753	0.0	0.0
7844	2724.0	2143.0
889	2914.0	2068.0
7846	5001.0	13380.0
106478909	0.0	0.0
219409	0.0	0.0
7849	61873.0	38478.0
220416	2.0	6.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1473.0	1950.0
106478944	0.0	0.0
100174857	0.0	1.0
106478943	10.0	21.0
5201	3217.0	5758.0
106478942	5.0	0.0
5202	1876.0	2715.0
106478941	0.0	0.0
106478940	0.0	0.0
890	99.0	202.0
891	677.0	945.0
892	6070.0	2907.0
894	14385.0	24222.0
342808	1.0	1.0
895	0.0	0.0
896	4197.0	11808.0
388289	2.0	4.0
897	2.0	0.0
898	116.0	188.0
899	201.0	253.0
7855	6437.0	1604.0
