id	e5566a01-645c-46db-b094-159693428dec	5d8c1485-ac73-457e-a9d7-27c13941cc61
85458	2424.0	1520.0
106481345	0.0	1.0
85459	675.0	1415.0
106481346	0.0	0.0
85456	9389.0	19964.0
442910	0.0	1.0
106481343	0.0	0.0
85457	2682.0	3580.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	148.0	169.0
442913	0.0	0.0
85452	18.0	22.0
442914	0.0	0.0
50	6074.0	9294.0
85453	1987.0	2567.0
442915	0.0	0.0
85450	4928.0	6194.0
51	3661.0	9573.0
442916	0.0	0.0
85451	2062.0	3172.0
52	3431.0	5568.0
442917	0.0	0.0
53	1990.0	4007.0
442918	1.0	0.0
54	1612.0	2681.0
442919	0.0	0.0
55	229.0	1320.0
442909	2.0	2.0
56	5.0	5.0
58	67.0	67.0
59	4871.0	5635.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	13.0	2.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	249.0	125.0
106481350	1.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	1.0
106481354	0.0	0.0
85446	328.0	765.0
442900	0.0	0.0
106481355	0.0	0.0
85443	34.0	47.0
442901	0.0	0.0
85444	1546.0	1463.0
442902	0.0	0.0
60	387856.0	317778.0
85441	3501.0	7944.0
442903	9.0	14.0
85442	448.0	604.0
442904	0.0	0.0
442905	0.0	0.0
62	20.0	24.0
85440	2339.0	3400.0
442907	2.0	4.0
442908	0.0	1.0
66	1.0	0.0
67	11.0	15.0
68	4.0	7.0
344595	369.0	281.0
69	6.0	1.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	2.0	0.0
106481315	2.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	439.0	123.0
106481321	0.0	0.0
85479	29.0	57.0
106481322	0.0	0.0
85476	3336.0	3855.0
85477	186.0	283.0
70	59.0	39.0
85474	17.0	111.0
71	306933.0	374317.0
72	209.0	179.0
73	61.0	65.0
74	0.0	2.0
75	19.0	30.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5299.0	9018.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	2528.0	2458.0
81	31195.0	68149.0
85463	2385.0	1367.0
82	26.0	42.0
85464	1929.0	1738.0
83	14.0	20.0
85461	4172.0	8213.0
85462	2955.0	1958.0
86	1828.0	3199.0
87	8193.0	15999.0
85460	1959.0	2088.0
88	30.0	8.0
89	35.0	12.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4654.0	10324.0
106481300	0.0	0.0
91	1594.0	2918.0
92	626.0	1103.0
93	428.0	1163.0
94	1979.0	1521.0
95	188.0	442.0
97	380.0	599.0
98	671.0	608.0
344561	0.0	0.0
728661	2464.0	5597.0
728664	2.0	0.0
106481305	0.0	1.0
261734	1537.0	2328.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	10.0	17.0
106481309	14.0	5.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	12.0	5.0
3805	25.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	4.0	10.0
3809	20.0	7.0
246123	0.0	0.0
106481311	0.0	0.0
344558	537.0	262.0
3800	268.0	263.0
3801	4697.0	9313.0
3802	26.0	3.0
728695	0.0	0.0
285735	0.0	0.0
261726	2365.0	2915.0
728698	1.0	5.0
3814	0.0	2.0
3815	6371.0	168.0
3816	89.0	19.0
261729	908.0	508.0
3817	151.0	3.0
3818	69.0	29.0
222166	2258.0	1600.0
3811	7.0	3.0
3812	13.0	5.0
285740	0.0	1.0
285741	31.0	47.0
728689	20.0	36.0
3827	1.0	1.0
246100	0.0	0.0
3820	186.0	148.0
3821	94.0	68.0
3822	6.0	2.0
3823	14.0	7.0
3824	208.0	122.0
645402	0.0	0.0
403313	460.0	1009.0
403314	3.0	0.0
728637	0.0	2.0
728638	524.0	367.0
728633	0.0	0.0
728632	49.0	44.0
728635	14.0	8.0
3836	2808.0	4691.0
222183	97.0	367.0
3837	11308.0	18287.0
3838	3023.0	2946.0
3839	2795.0	3318.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1656.0	2179.0
3832	419.0	484.0
3833	406.0	432.0
3834	9.0	1.0
3835	3164.0	4413.0
728620	0.0	5.0
403300	0.0	0.0
645412	0.0	3.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	999.0	531.0
3848	1.0	3.0
3849	6.0	0.0
222171	190.0	2318.0
728619	9.0	3.0
3840	6869.0	6992.0
3841	1701.0	1630.0
3842	8503.0	9518.0
3843	8299.0	12587.0
3844	0.0	0.0
3845	2352.0	2612.0
3846	6.0	5.0
645423	0.0	0.0
3860	11.0	74.0
246126	0.0	0.0
728658	383.0	993.0
728655	1.0	1.0
728657	0.0	1.0
728656	2.0	0.0
3858	905.0	857.0
3859	3.0	1.0
246135	0.0	0.0
3850	6.0	8.0
3851	4.0	1.0
3852	91.0	4584.0
645414	0.0	0.0
3853	38.0	958.0
3854	6.0	324.0
3855	60315.0	124496.0
3856	106369.0	60903.0
3857	0.0	3.0
728640	2.0	2.0
645431	15.0	19.0
728642	236.0	366.0
728641	6.0	2.0
645434	5.0	1.0
645432	8.0	8.0
285704	620.0	1475.0
728643	2.0	3.0
222194	1817.0	3409.0
285708	1.0	0.0
1204	0.0	0.0
1203	2593.0	2259.0
1201	932.0	1321.0
1200	8062.0	19675.0
3861	22.0	610.0
645426	20.0	10.0
645425	0.0	0.0
1209	7978.0	9890.0
3866	34.0	741.0
1208	0.0	0.0
1207	3653.0	5721.0
3868	20.0	383.0
285311	0.0	0.0
3880	7015.0	50229.0
3881	4.0	0.0
285313	441.0	20.0
100128537	542.0	427.0
3882	2.0	0.0
100128536	0.0	1.0
285314	0.0	4.0
285315	1236.0	606.0
1215	13.0	15.0
100141515	5.0	6.0
1213	27116.0	43367.0
1212	3967.0	5159.0
1211	6960.0	17397.0
3872	775.0	15864.0
3875	34489.0	36006.0
3876	9.0	16.0
3879	1.0	1.0
3890	1.0	1.0
3891	90.0	2.0
3892	393.0	351.0
100128525	4.0	4.0
285326	0.0	0.0
1230	1085.0	1051.0
285329	8.0	17.0
440097	5.0	0.0
440093	12.0	38.0
3883	0.0	1.0
3884	1.0	0.0
3885	9.0	2.0
3886	0.0	0.0
100128521	2.0	2.0
3887	101.0	55.0
3888	0.0	1.0
100631239	0.0	1.0
3889	447.0	93.0
100128516	54.0	56.0
285331	759.0	1358.0
100128512	0.0	0.0
285335	59.0	28.0
100128514	0.0	0.0
1241	385.0	883.0
1240	1109.0	725.0
1238	256.0	52.0
1237	19.0	64.0
1236	962.0	471.0
1235	23.0	21.0
1234	1059.0	1185.0
1233	293.0	235.0
1232	32.0	16.0
3895	16365.0	21050.0
100128511	74.0	63.0
100631247	0.0	4.0
3897	244.0	325.0
100631248	0.0	0.0
3898	635.0	7275.0
100631249	0.0	0.0
3899	417.0	679.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	953.0	1447.0
100631251	5.0	11.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	103.0	148.0
100631254	1.0	1.0
100128503	0.0	0.0
285349	321.0	379.0
574501	2.0	3.0
574502	0.0	0.0
1244	37.0	31.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1121.0	395.0
1263	3667.0	4491.0
1262	9.0	8.0
116966	498.0	319.0
100887755	1.0	0.0
1261	2.0	12.0
100887754	1.0	0.0
1260	0.0	1.0
116969	137.0	32.0
1259	98.0	110.0
1258	8.0	57.0
440061	0.0	0.0
100887750	18.0	43.0
100887746	9.0	0.0
100887744	0.0	1.0
1272	197.0	171.0
1271	376.0	2.0
100887749	26.0	40.0
1270	65.0	18.0
100887748	0.0	0.0
440044	74.0	63.0
1269	109.0	21.0
440051	0.0	0.0
1268	71.0	21.0
440050	1.0	1.0
1267	4560.0	11319.0
1266	17016.0	19728.0
100887740	0.0	0.0
1265	19609.0	15619.0
1286	3198.0	5122.0
1285	3035.0	7714.0
1284	14362.0	24105.0
1282	10913.0	18204.0
1281	29042.0	72057.0
1280	0.0	11.0
440078	118.0	162.0
440077	0.0	1.0
440087	18.0	26.0
1278	34866.0	74682.0
1277	29796.0	127916.0
440081	88.0	147.0
116938	0.0	0.0
1297	18.0	16.0
116931	306.0	268.0
1296	3515.0	19317.0
1295	9909.0	40148.0
116933	2.0	0.0
1294	241.0	1909.0
1293	11232.0	19359.0
116935	25.0	87.0
1292	19085.0	16604.0
440068	2.0	7.0
1291	13113.0	14029.0
116937	4.0	6.0
440067	3.0	11.0
1290	3047.0	7072.0
440073	141.0	311.0
440072	2.0	1.0
1289	3229.0	8404.0
1288	294.0	115.0
1287	2344.0	2770.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3671.0	3649.0
440021	0.0	1.0
442673	2.0	3.0
10018	3185.0	3398.0
126328	2220.0	3313.0
442676	1.0	1.0
126326	210.0	209.0
1299	4862.0	269.0
1298	1319.0	945.0
10011	1752.0	2932.0
10010	2994.0	5061.0
10013	4070.0	5328.0
128989	1621.0	2940.0
10015	9616.0	13786.0
10014	6882.0	8638.0
10017	86.0	56.0
10016	3382.0	5124.0
10020	1684.0	1417.0
114335	0.0	0.0
114336	0.0	0.0
126321	1854.0	2146.0
10029	0.0	0.0
442668	0.0	1.0
10022	3.0	2.0
10021	74.0	1164.0
10024	96.0	92.0
128977	1654.0	2324.0
103021165	0.0	0.0
10023	187.0	373.0
103021164	2.0	4.0
10026	2743.0	2865.0
10025	2717.0	5325.0
116986	400.0	337.0
116985	8412.0	26037.0
116988	3315.0	6298.0
116987	1990.0	2930.0
114327	1759.0	1472.0
440043	0.0	0.0
126308	3317.0	3181.0
440041	0.0	0.0
126306	62.0	72.0
151306	32.0	26.0
100128590	13.0	2.0
100128596	1.0	4.0
151300	2.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	22.0	23.0
440026	2631.0	3308.0
440023	1.0	0.0
10008	566.0	314.0
10007	2033.0	6615.0
10009	2732.0	6052.0
116984	8679.0	5440.0
116983	1263.0	2304.0
151313	106.0	154.0
10000	4383.0	5256.0
128954	0.0	0.0
10002	30.0	5.0
10001	905.0	1174.0
10004	196.0	171.0
10003	90.0	45.0
10006	3528.0	5273.0
10005	833.0	1568.0
126370	0.0	0.0
285352	114.0	214.0
100128579	0.0	0.0
285359	122.0	88.0
126375	152.0	506.0
126374	803.0	4022.0
153918	0.0	0.0
100128574	1.0	0.0
285362	3040.0	4310.0
285367	723.0	1684.0
285368	552.0	1610.0
100128569	132.0	135.0
126364	300.0	353.0
100128560	0.0	1.0
285370	0.0	0.0
285375	1.0	0.0
102682016	0.0	1.0
153932	3.0	2.0
344191	0.0	0.0
126353	92.0	1086.0
751071	83.0	289.0
442660	1.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	10.0	2.0
106481282	0.0	0.0
285381	2412.0	2303.0
106481283	0.0	0.0
285382	162.0	142.0
106481280	1.0	0.0
165918	1332.0	1273.0
106481281	0.0	1.0
165904	148.0	21.0
285386	166.0	223.0
138307	54.0	9.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	1.0	1.0
106481290	1.0	1.0
100128541	1.0	0.0
138311	538.0	511.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	1716.0	2454.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1862.0	2367.0
728710	0.0	0.0
126295	134.0	322.0
728712	0.0	1.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	3.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	5.0
106481269	0.0	0.0
100033603	0.0	2.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	189.0	214.0
645318	0.0	0.0
645317	21.0	46.0
151242	40.0	114.0
106481260	0.0	0.0
106481261	2.0	2.0
647979	24901.0	41402.0
100287908	0.0	0.0
645332	283.0	424.0
126282	449.0	563.0
100287902	0.0	12.0
163227	513.0	1233.0
100287900	0.0	0.0
163223	227.0	426.0
106481275	0.0	1.0
106481276	1.0	1.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	1.0	3.0
106481277	0.0	0.0
151258	76.0	157.0
106481278	1.0	0.0
645328	1.0	0.0
151254	70.0	63.0
645326	7.0	6.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	23.0
163259	243.0	198.0
645345	188.0	266.0
200403	11.0	1.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	320.0	431.0
106481237	0.0	0.0
106481238	1.0	2.0
728737	7.0	18.0
728732	4.0	3.0
728734	0.0	1.0
126272	161.0	303.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	805.0	1011.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	48.0	8.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	12.0	22.0
728723	233.0	236.0
106481253	0.0	0.0
107133522	5.0	12.0
106481254	1.0	1.0
107133524	2.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	20.0	54.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	4.0
645348	0.0	1.0
106481250	0.0	0.0
645369	16.0	25.0
645368	0.0	0.0
645367	0.0	6.0
106481217	1.0	0.0
200424	979.0	2316.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	31.0	8.0
645360	1.0	0.0
106481219	0.0	0.0
106481220	6.0	8.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	377.0	648.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	14.0	5.0
645387	293.0	305.0
645382	0.0	0.0
645381	17.0	24.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	2.0
106481207	2.0	1.0
106481204	0.0	2.0
106481205	0.0	1.0
106481208	2.0	1.0
106481209	0.0	0.0
3902	676.0	598.0
3903	1113.0	1696.0
106481210	0.0	0.0
3904	15.0	17.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1874.0	390.0
106481211	0.0	0.0
3909	474.0	2276.0
106481212	0.0	0.0
684959	0.0	0.0
151234	13.0	16.0
151230	710.0	1192.0
728798	3.0	1.0
3913	14246.0	22075.0
3914	2564.0	22550.0
3915	14557.0	28763.0
3916	18608.0	34046.0
3918	15524.0	39671.0
3910	3956.0	2944.0
3911	9552.0	30570.0
3912	12705.0	21583.0
728782	12.0	20.0
728780	23.0	22.0
3924	8.0	15.0
3925	3313.0	7948.0
3927	9200.0	20877.0
3929	28.0	4.0
3920	11097.0	25176.0
3921	21619.0	41583.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	13891.0	11736.0
3937	1929.0	2204.0
3938	1.0	0.0
3939	29874.0	33731.0
3930	2572.0	1695.0
100873179	0.0	0.0
3931	699.0	473.0
3932	1249.0	786.0
3933	0.0	4.0
3934	599.0	4514.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	0.0	2.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	18.0	5.0
3947	6.0	5.0
3948	38.0	33.0
3949	7131.0	6590.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	20198.0	27794.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	8.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	4.0	10.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	219.0	157.0
3958	6647.0	45592.0
3959	30968.0	60184.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	426.0	428.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	554.0	101.0
3952	9.0	3.0
3953	2045.0	791.0
3954	2169.0	3622.0
3955	784.0	715.0
3956	6448.0	12811.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	19.0	15.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	10.0	9.0
728746	0.0	0.0
728748	1.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	188.0	845.0
1303	2381.0	3334.0
107133502	0.0	0.0
1302	530.0	171.0
1301	277.0	2195.0
1300	426.0	1335.0
3960	26.0	11.0
3963	0.0	0.0
3964	2439.0	4513.0
1308	513.0	4870.0
3965	1960.0	3716.0
1307	5426.0	9700.0
151295	40.0	41.0
1306	5835.0	5860.0
100189589	6.0	9.0
728774	0.0	1.0
728773	0.0	0.0
3980	2433.0	2696.0
100287932	2531.0	3295.0
3981	2282.0	1516.0
728776	58.0	65.0
85508	0.0	0.0
105601840	2.0	0.0
85509	0.0	0.0
1316	81062.0	23712.0
1315	10004.0	14309.0
1314	16305.0	23110.0
1312	3907.0	6655.0
1311	310.0	2287.0
100329135	3.0	1.0
1310	69.0	923.0
574537	0.0	0.0
3972	9.0	30.0
3973	55.0	4.0
3975	0.0	0.0
3976	8129.0	4017.0
3977	4826.0	967.0
1318	92.0	161.0
3978	1552.0	3379.0
1317	2262.0	2696.0
728763	12.0	4.0
3990	159.0	38.0
645313	0.0	0.0
3991	334.0	759.0
645312	0.0	1.0
3992	1102.0	1807.0
645311	2.0	2.0
728769	450.0	879.0
1330	0.0	0.0
1327	12876.0	18127.0
1326	1106.0	322.0
1325	4.0	9.0
3982	1.0	1.0
3983	13633.0	30431.0
3984	2847.0	7650.0
3985	6255.0	8103.0
3987	3257.0	3572.0
3988	4020.0	6803.0
1329	3969.0	5565.0
116809	0.0	0.0
100128416	12.0	24.0
1340	5642.0	7769.0
1337	4350.0	5538.0
1336	0.0	0.0
1332	3.0	0.0
1331	0.0	0.0
3993	3200.0	9927.0
100128410	0.0	1.0
3995	898.0	1230.0
100128412	0.0	0.0
3996	1773.0	6561.0
3998	12180.0	17526.0
1339	1.0	2.0
285440	2483.0	2941.0
285441	0.0	0.0
1352	650.0	836.0
1351	6004.0	7132.0
1350	12308.0	21172.0
1349	4697.0	4302.0
1348	1.0	0.0
1347	3966.0	5479.0
1346	846.0	115.0
1345	4683.0	5190.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	29.0	19.0
1363	20540.0	33641.0
1362	6501.0	15563.0
1361	4.0	2.0
1360	1.0	0.0
1359	87.0	86.0
1358	2.0	1.0
1357	2.0	1.0
1356	1413.0	347.0
1355	1947.0	2809.0
1353	1878.0	2215.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	70.0	70.0
285464	375.0	562.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3355.0	1749.0
1373	254.0	51.0
1371	517.0	948.0
1370	6.0	6.0
1369	0.0	0.0
1368	751.0	1288.0
100873209	1.0	1.0
1366	8416.0	15601.0
1365	8831.0	13551.0
1364	45146.0	59312.0
100873204	1.0	1.0
100873203	0.0	0.0
100873202	3.0	17.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	0.0	1.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	2983.0	3732.0
116843	1386.0	1069.0
1384	2597.0	3747.0
116842	50.0	32.0
1382	2022.0	12569.0
116844	330.0	1306.0
1381	3815.0	28.0
1380	4771.0	52.0
440176	3.0	9.0
440184	3.0	3.0
1379	18.0	14.0
1378	327.0	62.0
1376	812.0	1755.0
1375	108.0	210.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	5.0	25.0
100873239	0.0	1.0
100873222	0.0	2.0
100873221	2.0	4.0
285401	2.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	203.0	423.0
1396	590.0	291.0
1395	43.0	462.0
1394	27.0	99.0
1393	485.0	274.0
1392	3.0	2.0
285407	13.0	22.0
116835	650.0	606.0
1390	3366.0	1633.0
1389	5950.0	8664.0
1388	6683.0	10981.0
1387	8925.0	11259.0
116841	1620.0	2661.0
1386	4506.0	4373.0
116840	2079.0	2526.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	1.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	61.0	88.0
100873255	0.0	1.0
100873254	86.0	323.0
100873253	0.0	2.0
285412	1.0	1.0
100873252	0.0	1.0
100287898	137.0	62.0
100287895	0.0	0.0
285419	22.0	26.0
1399	4048.0	5902.0
1398	6917.0	8232.0
1397	11357.0	16181.0
100873259	0.0	0.0
100873258	0.0	2.0
100873257	3.0	4.0
100873256	0.0	0.0
100873240	0.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	235.0	433.0
285429	4.0	4.0
100287880	0.0	0.0
440193	1752.0	5234.0
100873248	0.0	0.0
100873247	1.0	1.0
100873246	0.0	0.0
100873245	4.0	4.0
100873249	0.0	0.0
128872	0.0	0.0
10130	16706.0	13915.0
153830	7704.0	9711.0
645280	1.0	3.0
440138	542.0	583.0
440132	0.0	1.0
440142	1.0	1.0
10139	2005.0	2868.0
126208	1341.0	1845.0
126206	0.0	0.0
126205	0.0	1.0
107133497	62.0	12.0
126204	0.0	0.0
107133499	0.0	0.0
128866	11155.0	14769.0
10131	1729.0	3939.0
10134	10565.0	12849.0
107133494	0.0	0.0
10133	3827.0	7386.0
128869	1313.0	1989.0
10136	0.0	0.0
10135	9228.0	20972.0
100128493	0.0	0.0
103021294	25.0	117.0
10138	1171.0	1927.0
100128496	0.0	2.0
10137	7689.0	6984.0
128861	0.0	0.0
128862	0.0	0.0
10141	9.0	3.0
10140	4110.0	2691.0
128864	19.0	42.0
440125	0.0	2.0
440131	1.0	2.0
10143	0.0	0.0
128854	305.0	880.0
10142	6346.0	9965.0
10144	4102.0	3124.0
10147	5646.0	6680.0
100128483	1.0	0.0
10146	8179.0	9713.0
128859	0.0	0.0
10149	287.0	1188.0
10148	178.0	425.0
128853	303.0	188.0
440159	0.0	0.0
10117	14.0	5.0
440163	1.0	1.0
10110	37.0	125.0
10112	113.0	128.0
10111	3927.0	6158.0
10114	11461.0	11127.0
10113	2617.0	3828.0
128848	0.0	0.0
10116	3945.0	5522.0
165829	10.0	19.0
100128469	41.0	19.0
153842	0.0	3.0
440145	616.0	1174.0
10129	1332.0	1030.0
440153	0.0	0.0
10128	5925.0	12000.0
100033799	0.0	0.0
107133486	10.0	10.0
10121	5552.0	10304.0
100128465	0.0	1.0
10120	4320.0	8699.0
10123	3142.0	2621.0
138234	4.0	0.0
10125	748.0	504.0
10124	790.0	346.0
10127	1791.0	2568.0
10126	1686.0	2854.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	30.0	41.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	1.0
106481184	0.0	0.0
106481181	2.0	9.0
106481182	1.0	0.0
285489	68.0	1135.0
100128448	0.0	0.0
126242	1.0	1.0
106481198	1.0	2.0
10107	0.0	0.0
10106	12970.0	17688.0
106481199	0.0	0.0
10109	13706.0	17017.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1594.0	3026.0
10100	547.0	209.0
10103	8693.0	12817.0
106481194	0.0	0.0
10102	955.0	1590.0
106481195	0.0	0.0
10105	3250.0	3585.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	541.0	166.0
440119	194.0	38.0
126235	0.0	0.0
126231	110.0	169.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	66.0	84.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	36.0	39.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	2.0	0.0
440107	33.0	12.0
440104	1348.0	958.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	0.0	1.0
100128420	30.0	22.0
100128423	3.0	0.0
128879	0.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	17.0	4.0
10090	6833.0	4515.0
10093	5871.0	8871.0
10092	8215.0	8438.0
10095	9589.0	13866.0
645204	2.0	1.0
10094	8554.0	14787.0
645203	1.0	2.0
10097	12962.0	16489.0
10096	14178.0	13408.0
645201	0.0	0.0
163115	199.0	51.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	440.0	195.0
106481144	0.0	0.0
114195	5.0	10.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	19.0	30.0
106481145	0.0	0.0
151126	127.0	84.0
106481146	0.0	0.0
10099	16560.0	29337.0
10098	2460.0	1421.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	762.0	1389.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	1.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	60.0	38.0
106481156	0.0	0.0
114189	0.0	1.0
106481157	0.0	0.0
415117	6.0	18.0
415116	9948.0	9979.0
645207	0.0	0.0
