id	289c081b-c496-44f5-b6b3-f33887932d83	35db9996-d6b9-470f-99be-1dc18bd98673
101927215	81.0	28.0
101927217	44.0	32.0
100419028	12.0	10.0
101927219	0.0	0.0
55700	9886.0	3590.0
254268	18.0	1.0
55704	1745.0	573.0
55703	559.0	149.0
122706	3.0	1.0
55702	1701.0	1399.0
55701	3519.0	3267.0
55707	4499.0	1847.0
55706	1247.0	224.0
122704	1890.0	1575.0
55705	4227.0	2000.0
100420012	0.0	1.0
100422686	0.0	0.0
55709	669.0	67.0
101927221	636.0	232.0
101927220	2.0	0.0
100419031	20.0	1.0
101927222	0.0	0.0
101927224	0.0	0.0
100133161	62.0	30.0
100133162	0.0	1.0
100133163	0.0	0.0
100419038	0.0	1.0
100133168	11.0	0.0
55711	296.0	131.0
55715	898.0	930.0
55714	1429.0	21.0
55713	769.0	526.0
100420028	5.0	2.0
102723590	0.0	0.0
55719	2130.0	964.0
55718	2661.0	1132.0
55717	4283.0	995.0
55716	1760.0	1599.0
100420033	0.0	1.0
100420030	3.0	1.0
100419040	0.0	0.0
100419042	3.0	0.0
677798	0.0	0.0
158724	0.0	0.0
677799	10.0	4.0
100419041	0.0	0.0
120103	909.0	320.0
65080	1381.0	284.0
65082	988.0	430.0
100422690	2.0	0.0
100422691	7.0	0.0
122769	301.0	96.0
65084	1382.0	375.0
65083	2051.0	834.0
100420044	0.0	0.0
100420043	0.0	3.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	9.0	2.0
92691	122.0	33.0
100420049	1.0	1.0
65095	2280.0	1232.0
65094	812.0	542.0
100420047	1.0	0.0
100420046	1.0	0.0
100420055	0.0	0.0
132112	1.0	2.0
100419068	0.0	0.0
158747	1602.0	393.0
100420051	7.0	2.0
100419062	2.0	4.0
677778	33.0	13.0
677779	4.0	2.0
677776	3.0	0.0
677777	7.0	0.0
90060	821.0	574.0
146760	111.0	53.0
100419069	0.0	0.0
146754	36.0	16.0
122742	0.0	0.0
122740	0.0	0.0
100419070	7.0	3.0
677784	0.0	1.0
677781	0.0	0.0
100420058	0.0	0.0
388605	30.0	0.0
122748	0.0	0.0
677780	1.0	0.0
100420063	1.0	3.0
100419075	9.0	1.0
100419074	11.0	1.0
90050	88.0	31.0
144110	496.0	483.0
146771	7.0	5.0
144100	1376.0	165.0
144106	16.0	2.0
677796	16.0	3.0
677797	1.0	3.0
144108	2051.0	365.0
677794	0.0	0.0
677795	0.0	0.0
677792	0.0	0.0
677793	2.0	0.0
677790	2.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	192.0	89.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	0.0	0.0
100505474	94.0	2.0
100505475	12.0	5.0
100419095	0.0	0.0
100420080	1.0	1.0
90070	0.0	0.0
90075	176.0	99.0
134728	573.0	221.0
388610	255.0	173.0
388611	18.0	462.0
146705	817.0	462.0
388650	1177.0	243.0
122786	846.0	246.0
120126	0.0	1.0
388646	6.0	0.0
146713	7.0	1.0
146712	338.0	261.0
388649	8.0	2.0
349075	230.0	98.0
100505494	463.0	135.0
100505495	255.0	320.0
120114	1.0	0.0
388633	0.0	0.0
146723	0.0	0.0
388630	63.0	170.0
146722	246.0	131.0
122773	622.0	165.0
219902	575.0	303.0
65244	1906.0	1142.0
100505683	43.0	41.0
65243	64.0	30.0
90204	689.0	397.0
100505687	369.0	184.0
90203	878.0	456.0
65249	1125.0	698.0
102723626	2.0	1.0
79890	1600.0	684.0
100505681	136.0	65.0
79892	3062.0	1103.0
79891	997.0	280.0
120071	1178.0	495.0
79894	3614.0	1562.0
79893	4028.0	1201.0
79896	834.0	201.0
79895	233.0	52.0
388789	1492.0	909.0
79898	367.0	200.0
120065	0.0	0.0
120066	0.0	0.0
79897	423.0	498.0
28299	25193.0	1126.0
79899	860.0	192.0
92856	2789.0	1536.0
219931	729.0	281.0
100505678	125.0	65.0
100505679	0.0	0.0
100505676	10.0	1.0
220906	2070.0	738.0
65258	1798.0	454.0
80868	100.0	17.0
168002	43.0	5.0
653737	30.0	10.0
79883	29.0	13.0
79882	3049.0	1117.0
79885	2141.0	1126.0
79884	1121.0	331.0
79887	677.0	217.0
79886	2194.0	689.0
79888	3160.0	1301.0
219927	1526.0	1453.0
65251	537.0	206.0
65250	1712.0	456.0
65264	7691.0	2558.0
65263	888.0	573.0
65266	12.0	5.0
65265	2967.0	932.0
65268	264.0	257.0
65267	147.0	47.0
90226	0.0	0.0
102723605	0.0	0.0
220930	615.0	256.0
641776	0.0	0.0
219938	6.0	1.0
65260	892.0	288.0
100505696	1554.0	728.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	264.0	61.0
653753	0.0	0.0
100505692	16.0	4.0
653758	9.0	1.0
388799	10.0	5.0
80896	830.0	330.0
388795	17.0	16.0
80895	1857.0	1754.0
388796	913.0	789.0
220929	1231.0	668.0
132014	569.0	577.0
349149	4.0	13.0
100505641	8111.0	2711.0
219965	0.0	0.0
219960	0.0	1.0
653789	2.0	1.0
653794	2.0	2.0
677763	7.0	4.0
100505648	887.0	449.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	4163.0	4924.0
349136	3220.0	2691.0
90233	611.0	243.0
677769	0.0	0.0
677767	1.0	22.0
219972	4717.0	524.0
677768	25.0	6.0
677765	1.0	0.0
219970	10.0	1.0
100505633	5.0	0.0
677766	0.0	0.0
205327	944.0	224.0
146664	60.0	17.0
653781	0.0	1.0
653784	1818.0	1821.0
677774	1.0	0.0
677775	4.0	2.0
100505636	181.0	46.0
677772	9.0	2.0
677773	0.0	0.0
677770	1.0	1.0
677771	0.0	0.0
219968	1.0	0.0
219988	2874.0	1124.0
100505663	0.0	0.0
408029	0.0	0.0
220979	102.0	38.0
219986	0.0	0.0
90268	1559.0	372.0
219983	0.0	0.0
219982	0.0	1.0
219981	0.0	0.0
220972	3435.0	975.0
220974	0.0	0.0
28231	122.0	125.0
28232	2621.0	1834.0
28234	6.0	1.0
158674	4.0	1.0
340784	0.0	0.0
220965	342.0	71.0
349114	423.0	152.0
219995	0.0	0.0
146691	7926.0	3810.0
219990	0.0	0.0
339799	399.0	93.0
220963	1665.0	1764.0
501	4385.0	1325.0
651144	0.0	0.0
90249	89.0	11.0
504	1.0	1.0
506	22721.0	7757.0
100505659	0.0	0.0
507	0.0	0.0
509	6912.0	4702.0
101927195	0.0	0.0
168090	35.0	0.0
100505601	20.0	17.0
101978785	115.0	1.0
339781	1.0	1.0
594840	0.0	0.0
594842	35.0	2.0
220992	92.0	37.0
339788	1.0	1.0
339789	13.0	2.0
339779	0.0	0.0
79810	737.0	272.0
55843	1608.0	290.0
55841	3664.0	3039.0
79812	1605.0	1380.0
513	4088.0	6183.0
79811	7014.0	1789.0
55840	684.0	60.0
79814	277.0	66.0
55847	954.0	351.0
514	9592.0	11041.0
55846	2769.0	1271.0
515	6763.0	2407.0
79813	4651.0	1437.0
79816	333.0	225.0
516	3086.0	3597.0
55845	8658.0	3639.0
79815	741.0	405.0
517	11824.0	11494.0
55844	2055.0	1518.0
518	6302.0	3966.0
79818	227.0	103.0
79817	1090.0	206.0
256949	952.0	822.0
55848	1205.0	684.0
79819	690.0	180.0
220988	16526.0	6527.0
594837	3.0	2.0
594838	11.0	6.0
594839	25.0	33.0
220980	25.0	13.0
339778	109.0	17.0
55850	1207.0	1045.0
339768	35.0	33.0
520	0.0	0.0
55854	3522.0	882.0
521	3807.0	7103.0
522	3485.0	2967.0
55853	3.0	6.0
523	4946.0	2392.0
55852	5389.0	2353.0
79801	567.0	36.0
79800	1152.0	371.0
55851	2256.0	2673.0
525	2.0	85.0
55858	3544.0	1373.0
79803	1046.0	569.0
55857	2025.0	472.0
79802	770.0	48.0
526	5332.0	2735.0
55856	1277.0	884.0
79805	138.0	33.0
527	2363.0	1257.0
528	4426.0	1836.0
55855	5.0	0.0
79804	44.0	24.0
529	5809.0	2714.0
79807	593.0	90.0
79809	1038.0	322.0
256957	20.0	2.0
55859	757.0	456.0
100505624	11.0	6.0
100505621	2.0	2.0
7500	0.0	0.0
339761	24.0	2.0
80818	1021.0	634.0
80817	1169.0	478.0
80816	250.0	25.0
339766	197.0	7.0
55861	144.0	72.0
55860	3346.0	1123.0
79830	657.0	128.0
105377240	0.0	0.0
340745	2.0	1.0
79832	1793.0	691.0
80821	1688.0	582.0
533	5771.0	6380.0
80820	294.0	134.0
79831	399.0	167.0
102723680	0.0	0.0
55863	1709.0	886.0
79834	1729.0	1061.0
534	212.0	74.0
535	4664.0	3323.0
55862	3129.0	1162.0
79833	611.0	392.0
340749	0.0	1.0
105377243	0.0	0.0
55869	1027.0	864.0
79836	1112.0	93.0
537	9924.0	8474.0
79838	197.0	38.0
538	905.0	357.0
55867	0.0	3.0
79837	2540.0	1105.0
539	3464.0	2799.0
79839	460.0	167.0
594855	0.0	0.0
7512	33.0	1.0
594857	0.0	1.0
7511	2686.0	1170.0
339751	10.0	20.0
55872	124.0	11.0
256933	1.0	0.0
540	152.0	36.0
55871	576.0	204.0
55870	5102.0	1075.0
541	5.0	7.0
542	0.0	0.0
55876	794.0	1227.0
543	0.0	0.0
79820	70.0	4.0
544	0.0	0.0
79823	408.0	252.0
545	1875.0	710.0
546	4498.0	1365.0
79822	618.0	63.0
79825	271.0	274.0
547	163.0	2234.0
7503	20221.0	2978.0
100505616	127.0	55.0
55879	3.0	14.0
549	1440.0	490.0
79827	524.0	235.0
7504	144.0	65.0
79829	2164.0	1004.0
7507	1812.0	724.0
79828	789.0	146.0
641700	285.0	331.0
7508	4152.0	1090.0
100505619	0.0	0.0
101927150	15.0	14.0
653707	0.0	0.0
101927152	0.0	0.0
101927155	354.0	240.0
7520	15644.0	5413.0
92822	1509.0	651.0
80835	5.0	8.0
101927158	5.0	14.0
80834	0.0	0.0
80833	2935.0	538.0
339742	3.0	0.0
653702	303.0	355.0
339745	1675.0	263.0
550	6710.0	5614.0
79850	481.0	368.0
551	0.0	4.0
339736	1.0	1.0
79852	26.0	18.0
552	750.0	145.0
256987	1389.0	391.0
553	11.0	1.0
554	62.0	234.0
79854	50.0	30.0
79853	3.0	0.0
55885	4323.0	9601.0
79856	2938.0	5921.0
55884	4369.0	2187.0
100652885	14.0	0.0
7514	9015.0	3244.0
79858	1203.0	228.0
558	1760.0	1195.0
92815	49.0	24.0
7516	85.0	49.0
55889	0.0	0.0
7515	2559.0	1742.0
55888	268.0	101.0
7518	401.0	64.0
7517	694.0	525.0
7532	5822.0	1930.0
100422821	0.0	0.0
7531	24180.0	21973.0
7534	33670.0	12086.0
100422823	0.0	0.0
7533	5429.0	2413.0
101927167	52.0	33.0
100422824	0.0	0.0
65217	13.0	1.0
80824	3919.0	1255.0
100422826	0.0	0.0
340719	594.0	91.0
80823	479.0	164.0
100422827	0.0	2.0
100422828	0.0	0.0
55890	5538.0	5995.0
80829	3792.0	843.0
100422829	0.0	0.0
144097	994.0	733.0
55894	0.0	0.0
55893	3247.0	715.0
55892	1273.0	330.0
563	0.0	0.0
79841	146.0	38.0
55891	5.0	1.0
79840	39.0	3.0
80832	305.0	177.0
79843	55.0	48.0
55898	4327.0	2867.0
80831	4.0	10.0
55897	140.0	231.0
566	8.0	18.0
79842	303.0	239.0
79845	654.0	231.0
567	332861.0	48614.0
80830	5982.0	850.0
79844	87.0	41.0
79847	632.0	778.0
7525	2309.0	944.0
79846	770.0	235.0
79849	5.0	2.0
79848	870.0	173.0
7526	4.0	22.0
7529	18007.0	5786.0
7528	8160.0	10753.0
101927171	1.0	0.0
92806	280.0	42.0
65220	2833.0	765.0
92840	639.0	509.0
7541	1496.0	395.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	2790.0	744.0
7542	510.0	181.0
101927176	0.0	0.0
100422833	0.0	1.0
7545	0.0	1.0
100422834	0.0	0.0
7544	0.0	0.0
100422835	0.0	1.0
102723647	16.0	2.0
653720	127.0	42.0
100422837	0.0	0.0
80856	1419.0	419.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	0.0	1.0
79870	122.0	3.0
571	2518.0	501.0
572	2539.0	2841.0
79872	1554.0	387.0
573	4500.0	2512.0
79871	1257.0	472.0
79874	2024.0	2399.0
102723641	18.0	15.0
575	155.0	35.0
79873	828.0	531.0
79876	2292.0	888.0
576	714.0	1662.0
340706	92.0	30.0
577	20.0	33.0
79875	2171.0	1047.0
80864	119.0	96.0
578	873.0	271.0
80863	178.0	140.0
579	39.0	3.0
79877	3068.0	2809.0
80862	746.0	261.0
7536	15146.0	5020.0
79879	132.0	44.0
7535	3083.0	198.0
7538	24321.0	6174.0
7539	265.0	150.0
7552	506.0	228.0
101927186	0.0	0.0
100422841	1.0	0.0
7551	1809.0	823.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	445.0	227.0
7553	1059.0	518.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	1584.0	853.0
7555	22035.0	7707.0
100422846	0.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	633.0	225.0
581	2314.0	2501.0
582	189.0	98.0
583	2657.0	1002.0
79861	3.0	0.0
79863	773.0	455.0
585	1986.0	500.0
100652899	0.0	0.0
586	586.0	214.0
79862	244.0	104.0
102723631	0.0	0.0
587	1825.0	1779.0
79865	269.0	7.0
80854	2108.0	590.0
80853	1671.0	339.0
79864	479.0	166.0
80852	101.0	92.0
79867	1584.0	434.0
254312	0.0	0.0
79866	232.0	33.0
80851	2020.0	961.0
79869	6100.0	2324.0
7547	2.0	0.0
7546	0.0	0.0
79868	2430.0	1314.0
7549	342.0	120.0
256979	1.0	1.0
101927193	6.0	1.0
7561	751.0	244.0
7562	775.0	141.0
7565	361.0	105.0
101927111	139.0	53.0
7564	700.0	358.0
7567	471.0	223.0
7566	561.0	340.0
101927112	0.0	1.0
101927117	26.0	20.0
590	24.0	15.0
339822	3.0	2.0
593	432.0	53.0
594	1239.0	299.0
595	5398.0	14400.0
596	7576.0	722.0
597	607.0	43.0
598	3653.0	2474.0
599	3503.0	1034.0
7559	1949.0	616.0
7572	6094.0	2112.0
7571	87.0	12.0
7574	951.0	476.0
101929780	43.0	10.0
7576	824.0	164.0
7577	1.0	0.0
101927126	27.0	2.0
101927125	17.0	4.0
101927129	0.0	2.0
7570	1790.0	725.0
339804	206.0	74.0
7569	888.0	430.0
7568	21.0	16.0
101978719	0.0	1.0
7582	3266.0	1074.0
7584	280.0	158.0
7587	1683.0	606.0
7586	3188.0	1641.0
7589	370.0	145.0
101927134	0.0	0.0
7581	3195.0	1130.0
7580	2204.0	1456.0
100652988	25.0	4.0
7579	138.0	45.0
7594	1146.0	529.0
7593	2644.0	1868.0
7596	917.0	193.0
7597	1633.0	579.0
101927149	0.0	0.0
7592	835.0	203.0
100652974	0.0	0.0
254359	1839.0	1609.0
100133005	22.0	12.0
101929730	14.0	3.0
101929736	39.0	83.0
55803	697.0	558.0
55802	2050.0	352.0
55801	10.0	1.0
55800	505.0	16.0
55806	583.0	195.0
100420113	0.0	0.0
55805	433.0	804.0
55809	1038.0	227.0
55808	62.0	69.0
100652909	0.0	0.0
101929746	5.0	2.0
101929743	209.0	51.0
100133024	4.0	1.0
55810	1682.0	722.0
55814	3010.0	1137.0
55813	2446.0	876.0
55812	929.0	383.0
100652918	0.0	0.0
55811	9.0	9.0
55818	4838.0	1258.0
55816	444.0	321.0
55815	120.0	40.0
55819	3829.0	1816.0
254394	1152.0	303.0
100419149	0.0	0.0
100133036	6.0	2.0
55821	0.0	0.0
101930749	0.0	0.0
100133037	0.0	0.0
100133038	11.0	2.0
55825	1167.0	438.0
101930745	0.0	0.0
55824	1984.0	223.0
101930746	0.0	0.0
55823	4036.0	3020.0
101930747	0.0	0.0
55829	3977.0	1101.0
55827	3338.0	1091.0
101930744	0.0	0.0
100420143	0.0	0.0
101929760	19.0	22.0
101927102	9.0	4.0
101927101	3.0	2.0
101929768	31.0	5.0
101929765	7.0	1.0
100133040	0.0	0.0
100419158	3.0	0.0
101929769	4.0	13.0
100133044	0.0	0.0
55832	6071.0	1756.0
254398	0.0	1.0
55831	3443.0	2520.0
55830	4524.0	1694.0
55835	1593.0	483.0
100652939	6772.0	28785.0
100420149	0.0	0.0
55833	2088.0	719.0
55839	265.0	65.0
55837	2780.0	1154.0
90167	0.0	2.0
677679	1.0	0.0
90161	190.0	278.0
134637	655.0	407.0
388701	4.0	0.0
100420159	25.0	7.0
100420158	10.0	0.0
388707	20.0	42.0
100420155	2.0	0.0
677681	1.0	1.0
100419178	0.0	0.0
43847	10.0	13.0
101929701	0.0	0.0
43849	1.0	5.0
28227	1346.0	1543.0
122631	0.0	0.0
90187	15.0	59.0
100419187	0.0	0.0
100419185	9.0	9.0
101929716	4.0	0.0
122622	541.0	392.0
388722	86.0	70.0
100420178	0.0	0.0
132001	500.0	221.0
388714	1.0	1.0
122618	1184.0	568.0
388719	0.0	0.0
122616	1325.0	730.0
100420190	0.0	0.0
100037280	10.0	2.0
388743	14.0	17.0
768097	11.0	2.0
768096	48.0	10.0
90199	5.0	0.0
90193	19.0	7.0
90196	4008.0	1464.0
100505591	0.0	0.0
100505592	3.0	16.0
388730	93.0	85.0
768086	20.0	9.0
119032	3220.0	805.0
122665	2.0	0.0
388762	0.0	0.0
122664	1.0	1.0
388761	0.0	0.0
104413892	2.0	2.0
104413890	0.0	0.0
104413891	6.0	3.0
388753	725.0	512.0
122651	0.0	0.0
119016	112.0	69.0
388759	64.0	58.0
90321	1109.0	347.0
90324	3032.0	1033.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	1.0	0.0
100270919	1.0	0.0
100270912	0.0	1.0
124790	263.0	179.0
100270913	0.0	0.0
100270914	1.0	0.0
100270915	0.0	0.0
388428	1.0	2.0
100270920	6.0	2.0
641638	2798.0	2269.0
401967	0.0	0.0
100270921	0.0	2.0
100270922	0.0	0.0
148753	232.0	8.0
148756	0.0	0.0
92979	1648.0	1241.0
90316	0.0	0.0
340485	84.0	11.0
134121	259.0	8.0
90317	466.0	208.0
653619	0.0	0.0
161725	178.0	57.0
340481	2068.0	720.0
100270909	1.0	0.0
92973	114.0	75.0
90313	2887.0	2326.0
100270905	1.0	1.0
124783	20.0	3.0
100270906	0.0	0.0
401960	1.0	0.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	15.0	4.0
100270903	0.0	0.0
641649	436.0	531.0
124773	2.0	3.0
641648	0.0	0.0
388419	15.0	3.0
401959	2.0	1.0
158104	10.0	4.0
90342	48.0	7.0
161753	360.0	38.0
339483	666.0	785.0
653643	0.0	0.0
339487	1115.0	849.0
339488	70.0	14.0
653645	0.0	0.0
28396	9387.0	379.0
28394	15623.0	413.0
401944	116.0	87.0
28395	2134.0	105.0
653650	7.0	2.0
90338	1791.0	806.0
92999	2444.0	1381.0
641654	0.0	0.0
28392	8834.0	185.0
28393	612.0	17.0
28391	2051.0	34.0
653639	2.0	1.0
90332	855.0	1669.0
134145	655.0	211.0
161742	3473.0	2303.0
90333	1050.0	267.0
340460	0.0	0.0
134147	1390.0	922.0
339476	0.0	0.0
653635	116.0	139.0
339479	34.0	5.0
401934	1.0	11.0
124751	49.0	5.0
148789	381.0	66.0
653641	0.0	0.0
90326	889.0	869.0
90362	833.0	469.0
100505761	1904.0	1674.0
100505767	24.0	7.0
388474	43.0	26.0
148713	48.0	9.0
28374	1.0	0.0
28373	0.0	0.0
28378	55.0	4.0
388468	0.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	8.0	1.0
340441	0.0	0.0
100505768	0.0	0.0
28370	0.0	0.0
28371	0.0	0.0
90352	1.0	0.0
90353	239.0	132.0
100505755	4.0	3.0
90355	533.0	338.0
100505753	2.0	0.0
339451	369.0	291.0
339453	82.0	97.0
653656	0.0	0.0
339456	40.0	15.0
653657	0.0	0.0
653658	41.0	49.0
28385	232.0	10.0
28383	17.0	0.0
600	21.0	7.0
28387	185.0	2.0
28388	12844.0	278.0
601	3.0	1.0
602	2741.0	1699.0
604	5331.0	941.0
605	2278.0	938.0
100505758	10.0	11.0
28381	1.0	0.0
606	20.0	1.0
607	2041.0	928.0
28382	2.0	1.0
608	638.0	27.0
28380	14.0	0.0
100505785	1.0	0.0
219623	31.0	33.0
100505783	731.0	370.0
219621	26.0	1.0
401994	0.0	0.0
401993	1.0	0.0
339442	1.0	0.0
401992	1.0	0.0
28358	0.0	0.0
653689	85.0	27.0
148741	84.0	16.0
28359	1.0	0.0
90381	117.0	33.0
339448	1277.0	415.0
28352	3.0	0.0
28353	0.0	0.0
653691	2.0	0.0
148738	1.0	0.0
28351	2.0	0.0
122145	0.0	0.0
28356	1.0	0.0
610	37.0	82.0
28357	0.0	0.0
611	60.0	21.0
28354	2.0	0.0
28355	1.0	0.0
613	5791.0	1530.0
616	1.0	1.0
617	1048.0	718.0
618	22.0	51.0
90378	1296.0	2014.0
376497	3173.0	2871.0
90379	1639.0	953.0
100505776	0.0	0.0
401983	1.0	0.0
401982	1.0	0.0
401981	0.0	0.0
653677	58.0	17.0
28369	1.0	0.0
28363	4.0	0.0
28364	0.0	0.0
28361	2.0	0.0
28362	2.0	0.0
388478	0.0	1.0
28368	0.0	0.0
622	1894.0	1194.0
28365	0.0	0.0
623	26.0	25.0
340419	0.0	1.0
401973	0.0	0.0
28366	0.0	0.0
624	1165.0	590.0
627	61.0	26.0
134111	346.0	305.0
629	601.0	444.0
28360	0.0	1.0
101927074	0.0	0.0
101927075	4.0	0.0
146183	12.0	10.0
339416	22.0	12.0
79931	111.0	5.0
55964	162.0	226.0
631	205.0	107.0
79930	1841.0	311.0
632	49.0	104.0
79933	11.0	4.0
633	9156.0	20594.0
634	212.0	34.0
79932	6060.0	2612.0
55968	4099.0	2035.0
79935	67.0	225.0
635	9.0	14.0
79934	2042.0	1095.0
636	1007.0	550.0
55967	2037.0	1964.0
637	864.0	465.0
79937	113.0	21.0
100505724	0.0	0.0
55966	158.0	81.0
158172	0.0	1.0
638	370.0	92.0
639	2953.0	1560.0
79939	3498.0	785.0
101927081	0.0	0.0
55969	1166.0	331.0
101927084	80.0	76.0
158158	3530.0	1061.0
219654	1682.0	518.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	1783.0	680.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	1597.0	988.0
55970	5950.0	1445.0
640	1656.0	8.0
100270998	3.0	1.0
641	382.0	87.0
642	1810.0	1087.0
55975	1592.0	492.0
100270992	0.0	0.0
158160	239.0	123.0
643	276.0	1.0
55974	2165.0	1142.0
122199	29.0	2.0
55973	7378.0	2761.0
644	1944.0	1323.0
100270994	0.0	0.0
79922	378.0	242.0
55972	1120.0	239.0
645	3103.0	2344.0
79921	6175.0	5451.0
388499	0.0	2.0
79924	1705.0	260.0
646	41.0	20.0
79923	3.0	0.0
648	2609.0	1028.0
79925	1210.0	328.0
649	1678.0	2929.0
79927	161.0	269.0
79929	81.0	47.0
100505718	0.0	0.0
100505741	49.0	28.0
7620	195.0	116.0
100422911	0.0	0.0
7621	496.0	141.0
100422913	15.0	1.0
100422914	0.0	0.0
102725509	120.0	26.0
339400	72.0	32.0
100422916	0.0	0.0
100270978	0.0	2.0
100422917	0.0	0.0
100270979	0.0	0.0
100422918	0.0	0.0
339403	1.0	2.0
100422919	0.0	0.0
650	8525.0	563.0
100270986	0.0	0.0
651	11.0	1.0
652	207.0	164.0
79953	567.0	243.0
653	48.0	0.0
100270981	0.0	0.0
654	466.0	102.0
100270982	0.0	0.0
655	7970.0	2227.0
79955	65.0	71.0
100270983	0.0	0.0
79954	1455.0	826.0
656	559.0	303.0
100270984	0.0	0.0
657	2850.0	1110.0
79957	219.0	393.0
79956	4905.0	2335.0
658	13.0	1.0
79959	322.0	100.0
659	4305.0	2157.0
100505746	744.0	114.0
92912	3210.0	843.0
79958	3187.0	442.0
100270980	0.0	0.0
7617	74.0	40.0
100422920	0.0	0.0
7633	354.0	131.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	1.0	0.0
219670	58.0	9.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	54.0	61.0
100270974	6.0	7.0
661	1439.0	406.0
100270975	0.0	0.0
662	616.0	317.0
79940	324.0	85.0
100270976	5.0	0.0
663	3381.0	914.0
100270977	0.0	0.0
55997	0.0	0.0
664	1844.0	937.0
665	4300.0	1482.0
53335	924.0	113.0
79944	695.0	117.0
666	1251.0	575.0
100270972	2.0	1.0
667	5243.0	813.0
79943	430.0	186.0
79946	96.0	237.0
668	0.0	4.0
53339	3918.0	1022.0
669	910.0	510.0
100505738	493.0	249.0
79948	2.0	4.0
53336	0.0	0.0
7626	1822.0	611.0
55999	0.0	1.0
79947	1953.0	1188.0
55998	3.0	0.0
7625	566.0	213.0
92906	3434.0	976.0
7628	0.0	0.0
79949	7.0	9.0
7627	1435.0	776.0
100505739	0.0	0.0
7629	3694.0	2511.0
161779	217.0	55.0
101929693	159.0	263.0
104533120	1.0	1.0
100422930	0.0	0.0
101927034	4.0	2.0
100422931	0.0	0.0
7644	1632.0	653.0
106903081	125.0	28.0
7643	467.0	1111.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	2.0	0.0
219681	24.0	2.0
100422938	0.0	0.0
100422939	0.0	0.0
670	566.0	153.0
671	19.0	2.0
79971	3455.0	1039.0
100270963	1.0	3.0
672	596.0	202.0
79970	1156.0	788.0
53342	123.0	54.0
100270964	20.0	41.0
673	2176.0	948.0
79973	123.0	84.0
53340	766.0	398.0
675	232.0	61.0
53345	2.0	21.0
79974	330.0	64.0
53346	543.0	49.0
676	0.0	8.0
79977	1827.0	577.0
53343	2138.0	1163.0
677	30731.0	12919.0
100270961	0.0	0.0
678	33076.0	3685.0
53344	1204.0	570.0
100270962	0.0	0.0
53349	2281.0	846.0
79979	1468.0	296.0
92935	376.0	67.0
158131	0.0	0.0
7634	104.0	1.0
53347	742.0	34.0
7637	2263.0	1008.0
7639	552.0	178.0
7638	49.0	26.0
158135	170.0	46.0
100422940	0.0	0.0
219699	1269.0	1066.0
100422942	0.0	0.0
7652	9.0	20.0
100422943	2.0	2.0
100422944	3.0	2.0
100422945	0.0	1.0
101927049	0.0	1.0
100422947	0.0	0.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	1.0	2.0
79960	5135.0	2153.0
682	29846.0	52708.0
401914	2.0	0.0
683	175.0	66.0
53353	1160.0	12.0
100270953	2.0	0.0
684	3933.0	940.0
79962	1151.0	713.0
79961	3320.0	1123.0
685	662.0	386.0
401911	8.0	2.0
686	1650.0	525.0
687	4609.0	1087.0
79963	159.0	96.0
688	3288.0	1270.0
79966	4817.0	5571.0
53354	742.0	160.0
100270950	1.0	0.0
689	20102.0	6720.0
100270951	0.0	0.0
79968	591.0	172.0
92922	911.0	537.0
53358	174.0	335.0
79969	639.0	477.0
92960	508.0	507.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	1606.0	634.0
7661	3.0	1.0
100422952	0.0	0.0
5001	721.0	246.0
100422953	0.0	0.0
5002	1210.0	2782.0
100422954	0.0	0.0
5003	23.0	47.0
100422955	0.0	0.0
5004	1.0	11.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	2.0	2.0
690	0.0	0.0
79991	1500.0	1027.0
653604	2.0	1.0
79990	1232.0	1363.0
100270937	0.0	0.0
79993	2053.0	655.0
401903	0.0	0.0
694	14667.0	3060.0
641616	3.0	2.0
79992	15.0	1.0
695	1946.0	161.0
100270943	0.0	0.0
696	71.0	1.0
699	591.0	65.0
79998	244.0	65.0
100505704	0.0	0.0
