id	78b598c7-f670-4cbc-8c75-ac29bde3bcf4	c62a4599-e1a7-41af-9820-a961c6473f34
106481337	4.0	3.0
106481341	0.0	0.0
106481342	2.0	9.0
106481340	0.0	0.0
85458	3115.0	1535.0
106481345	2.0	1.0
85459	897.0	871.0
106481346	0.0	0.0
85456	9885.0	12492.0
442910	3.0	2.0
106481343	0.0	0.0
85457	3403.0	2905.0
442911	0.0	0.0
106481344	0.0	0.0
442912	1.0	1.0
85455	419.0	275.0
442913	0.0	0.0
85452	9.0	57.0
442914	0.0	0.0
50	5338.0	4097.0
85453	2638.0	1741.0
442915	0.0	0.0
85450	3569.0	6181.0
51	3854.0	4541.0
442916	0.0	0.0
85451	2765.0	2444.0
52	4833.0	4029.0
442917	0.0	0.0
53	1991.0	2691.0
442918	0.0	1.0
54	875.0	1985.0
442919	0.0	0.0
55	200.0	284.0
442909	3.0	0.0
56	3.0	2.0
58	11.0	4.0
59	3745.0	15288.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	15.0	5.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	198.0	53.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	1.0
106481354	0.0	1.0
85446	300.0	384.0
442900	0.0	0.0
106481355	0.0	0.0
85443	22.0	141.0
442901	0.0	0.0
85444	2332.0	1222.0
442902	0.0	0.0
60	226460.0	163103.0
85441	2316.0	2501.0
442903	24.0	14.0
85442	998.0	962.0
442904	0.0	0.0
442905	0.0	0.0
62	10.0	11.0
85440	2233.0	1872.0
442907	17.0	9.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	1.0
68	2.0	12.0
344595	564.0	170.0
69	6.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	370.0	176.0
106481321	0.0	1.0
85479	16.0	42.0
106481322	0.0	0.0
85476	3066.0	2410.0
85477	125.0	314.0
70	27.0	51.0
85474	35.0	50.0
71	222591.0	229237.0
72	178.0	802.0
73	23.0	11.0
74	0.0	0.0
75	16.0	20.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6650.0	6271.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1636.0	1443.0
81	28601.0	35259.0
85463	2371.0	1194.0
82	4.0	2.0
85464	2903.0	1990.0
83	18.0	19.0
85461	4225.0	6548.0
85462	8329.0	2613.0
86	1852.0	2326.0
87	4940.0	10879.0
85460	2367.0	2171.0
88	13.0	4.0
89	6.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5998.0	9090.0
106481300	0.0	0.0
91	2815.0	2081.0
92	1070.0	1048.0
93	1394.0	1541.0
94	1759.0	3217.0
95	343.0	456.0
97	706.0	514.0
98	993.0	573.0
344561	0.0	0.0
728661	3079.0	3305.0
728664	0.0	0.0
106481305	0.0	0.0
261734	2204.0	2726.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	18.0	17.0
106481309	11.0	5.0
246119	14.0	16.0
106481307	0.0	0.0
261735	2.0	1.0
106481308	0.0	0.0
3804	4.0	3.0
3805	11.0	7.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	6.0	5.0
3809	3.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	447.0	493.0
3800	467.0	460.0
3801	7253.0	6630.0
3802	0.0	6.0
728695	0.0	0.0
285735	2.0	0.0
261726	2502.0	2281.0
728698	1.0	2.0
3814	3.0	7.0
3815	9132.0	1846.0
3816	152.0	59.0
261729	1063.0	89.0
3817	544.0	0.0
3818	80.0	30.0
222166	5680.0	2271.0
3811	4.0	9.0
3812	0.0	2.0
285740	0.0	2.0
285741	56.0	41.0
728689	13.0	20.0
3827	1.0	2.0
246100	0.0	0.0
3820	77.0	43.0
3821	11.0	12.0
3822	5.0	3.0
3823	1.0	3.0
3824	66.0	109.0
645402	0.0	0.0
403313	1031.0	896.0
403314	0.0	0.0
728637	2.0	0.0
728638	50.0	48.0
728633	5.0	0.0
728632	41.0	28.0
728635	51.0	12.0
3836	2233.0	2784.0
222183	247.0	458.0
3837	11518.0	11292.0
3838	683.0	1654.0
3839	2794.0	2344.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2198.0	2093.0
3832	320.0	412.0
3833	116.0	295.0
3834	0.0	4.0
3835	4356.0	4409.0
728620	2.0	1.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1149.0	624.0
3848	1.0	4.0
3849	0.0	1.0
222171	72.0	10420.0
728619	10.0	9.0
3840	5635.0	4362.0
3841	1670.0	952.0
3842	9224.0	6602.0
3843	8757.0	7546.0
3844	0.0	0.0
3845	1872.0	1702.0
3846	2.0	11.0
645423	0.0	0.0
3860	59.0	85.0
246126	1995.0	1728.0
728658	578.0	510.0
728655	5.0	1.0
728657	4.0	3.0
728656	4.0	0.0
3858	1404.0	873.0
3859	1.0	0.0
246135	0.0	2.0
3850	33.0	5.0
3851	163.0	5.0
3852	208.0	41.0
645414	0.0	0.0
3853	27.0	57.0
3854	0.0	7.0
3855	71645.0	54495.0
3856	61800.0	47253.0
3857	0.0	2.0
728640	1.0	5.0
645431	53.0	66.0
728642	406.0	427.0
728641	3.0	2.0
645434	19.0	0.0
645432	3.0	4.0
285704	1250.0	1059.0
728643	2.0	0.0
222194	3003.0	2627.0
285708	1.0	0.0
1204	0.0	0.0
1203	4511.0	1746.0
1201	1449.0	850.0
1200	8796.0	10867.0
3861	181.0	24.0
645426	66.0	51.0
645425	0.0	0.0
1209	8527.0	8396.0
3866	52.0	766.0
1208	1.0	0.0
1207	5090.0	4346.0
3868	5.0	28.0
285311	0.0	0.0
3880	4638.0	21710.0
3881	1.0	1.0
285313	544.0	60.0
100128537	1076.0	640.0
3882	1.0	0.0
100128536	2.0	1.0
285314	0.0	0.0
285315	751.0	533.0
1215	9.0	23.0
100141515	1.0	4.0
1213	23483.0	23383.0
1212	5053.0	3869.0
1211	9677.0	11736.0
3872	175.0	1300.0
3875	24995.0	32164.0
3876	6.0	17.0
3879	1.0	2.0
3890	0.0	0.0
3891	80.0	2.0
3892	532.0	157.0
100128525	1.0	4.0
285326	0.0	0.0
1230	128.0	359.0
285329	4.0	6.0
440097	18.0	1.0
440093	16.0	15.0
3883	1.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	1.0	0.0
100128521	0.0	2.0
3887	73.0	26.0
3888	0.0	0.0
100631239	0.0	0.0
3889	185.0	129.0
100128516	94.0	32.0
285331	1315.0	1232.0
100128512	0.0	0.0
285335	46.0	24.0
100128514	0.0	0.0
1241	411.0	329.0
1240	976.0	562.0
1238	220.0	24.0
1237	2.0	5.0
1236	106.0	69.0
1235	7.0	7.0
1234	228.0	149.0
1233	41.0	32.0
1232	32.0	68.0
3895	22079.0	15016.0
100128511	318.0	47.0
100631247	1.0	2.0
3897	183.0	309.0
100631248	0.0	1.0
3898	477.0	3970.0
100631249	0.0	0.0
3899	92.0	174.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1520.0	1183.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	141.0	105.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	498.0	460.0
574501	8.0	0.0
574502	0.0	0.0
1244	30.0	16.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	4.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	530.0	946.0
1263	672.0	3478.0
1262	13.0	9.0
116966	658.0	199.0
100887755	0.0	0.0
1261	8.0	56.0
100887754	2.0	8.0
1260	0.0	0.0
116969	136.0	58.0
1259	91.0	110.0
1258	4.0	5.0
440061	0.0	0.0
100887750	39.0	36.0
100887746	13.0	5.0
100887744	1.0	4.0
1272	196.0	6.0
1271	650.0	2.0
100887749	30.0	19.0
1270	22.0	46.0
100887748	1.0	0.0
440044	80.0	48.0
1269	122.0	7.0
440051	3.0	0.0
1268	21.0	54.0
440050	0.0	1.0
1267	5097.0	7005.0
1266	12792.0	14361.0
100887740	0.0	0.0
1265	13595.0	22220.0
1286	5560.0	2301.0
1285	5217.0	1815.0
1284	10257.0	39897.0
1282	5954.0	40938.0
1281	11464.0	11960.0
1280	1.0	7.0
440078	132.0	140.0
440077	3.0	1.0
440087	105.0	14.0
1278	19409.0	21552.0
1277	7747.0	22662.0
440081	35.0	105.0
116938	0.0	0.0
1297	47.0	66.0
116931	90.0	130.0
1296	3810.0	11451.0
1295	10179.0	17886.0
116933	1.0	3.0
1294	147.0	2751.0
1293	4381.0	4007.0
116935	47.0	45.0
1292	12513.0	12418.0
440068	1.0	0.0
1291	10532.0	6736.0
116937	2.0	4.0
440067	3.0	3.0
1290	1621.0	2412.0
440073	94.0	271.0
440072	19.0	2.0
1289	1674.0	2350.0
1288	243.0	31.0
1287	2203.0	1407.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1483.0	3905.0
440021	0.0	0.0
442673	7.0	2.0
10018	5437.0	2471.0
126328	3142.0	2882.0
442676	0.0	0.0
126326	146.0	839.0
1299	14782.0	167.0
1298	1975.0	1205.0
10011	2061.0	2360.0
10010	2703.0	3728.0
10013	4258.0	4364.0
128989	3081.0	1414.0
10015	10209.0	9331.0
10014	8394.0	6759.0
10017	65.0	53.0
10016	6093.0	4984.0
10020	1677.0	1155.0
114335	0.0	0.0
114336	0.0	0.0
126321	2327.0	2060.0
10029	0.0	0.0
442668	1.0	0.0
10022	3.0	2.0
10021	16.0	427.0
10024	37.0	109.0
128977	3050.0	2021.0
103021165	2.0	1.0
10023	498.0	441.0
103021164	4.0	6.0
10026	2671.0	1819.0
10025	4022.0	3851.0
116986	134.0	294.0
116985	8989.0	14174.0
116988	4920.0	4400.0
116987	2852.0	3657.0
114327	2339.0	2052.0
440043	0.0	0.0
126308	2558.0	3112.0
440041	0.0	0.0
126306	33.0	22.0
151306	15.0	44.0
100128590	2.0	0.0
100128596	1.0	0.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	2.0	1.0
440027	20.0	21.0
440026	2934.0	2900.0
440023	3.0	0.0
10008	646.0	1786.0
10007	4042.0	3824.0
10009	2294.0	3582.0
116984	7945.0	3604.0
116983	1828.0	1895.0
151313	93.0	39.0
10000	5052.0	4854.0
128954	0.0	0.0
10002	42.0	20.0
10001	1436.0	1144.0
10004	179.0	269.0
10003	193.0	89.0
10006	3679.0	3548.0
10005	1385.0	1062.0
126370	0.0	0.0
285352	317.0	259.0
100128579	0.0	0.0
285359	204.0	90.0
126375	329.0	397.0
126374	1475.0	3099.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4173.0	3556.0
285367	1341.0	1268.0
285368	642.0	670.0
100128569	307.0	174.0
126364	54.0	167.0
100128560	0.0	0.0
285370	1.0	0.0
285375	0.0	2.0
102682016	0.0	0.0
153932	8.0	2.0
344191	0.0	0.0
126353	168.0	946.0
751071	312.0	332.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	27.0	15.0
106481282	0.0	0.0
285381	1536.0	1568.0
106481283	0.0	0.0
285382	156.0	386.0
106481280	0.0	0.0
165918	1100.0	1043.0
106481281	3.0	0.0
165904	16.0	2.0
285386	123.0	160.0
138307	153.0	87.0
106481297	2.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	0.0	1.0
106481290	3.0	1.0
100128541	2.0	2.0
138311	971.0	1864.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	2689.0	2056.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1813.0	2682.0
728710	0.0	0.0
126295	344.0	251.0
728712	0.0	1.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	180.0	201.0
645318	0.0	0.0
645317	85.0	21.0
151242	65.0	89.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	38761.0	29185.0
100287908	0.0	0.0
645332	630.0	455.0
126282	507.0	1949.0
100287902	14.0	6.0
163227	646.0	1080.0
100287900	0.0	0.0
163223	162.0	390.0
106481275	2.0	0.0
106481276	0.0	0.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	22.0	373.0
106481278	0.0	0.0
645328	2.0	8.0
151254	38.0	52.0
645326	8.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	3.0	9.0
163259	325.0	221.0
645345	109.0	37.0
200403	2.0	3.0
107133508	0.0	0.0
106481239	1.0	0.0
163255	955.0	527.0
106481237	0.0	0.0
106481238	0.0	2.0
728737	0.0	1.0
728732	4.0	1.0
728734	6.0	0.0
126272	378.0	285.0
106481242	0.0	0.0
107133511	1.0	3.0
114294	756.0	662.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	54.0	7.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	6.0	3.0
728723	548.0	437.0
106481253	0.0	0.0
107133522	9.0	5.0
106481254	0.0	0.0
107133524	5.0	12.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	10.0	2.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	0.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	10.0	39.0
645368	0.0	1.0
645367	1.0	10.0
106481217	0.0	0.0
200424	1388.0	2439.0
106481218	1.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	20.0	6.0
645360	2.0	0.0
106481219	0.0	0.0
106481220	9.0	8.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	3.0
138241	925.0	695.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	3.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	3.0
645387	418.0	353.0
645382	0.0	0.0
645381	38.0	19.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	4.0	4.0
106481207	5.0	4.0
106481204	0.0	1.0
106481205	1.0	2.0
106481208	1.0	2.0
106481209	0.0	0.0
3902	132.0	33.0
3903	348.0	607.0
106481210	0.0	0.0
3904	8.0	10.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	2441.0	180.0
106481211	0.0	0.0
3909	315.0	550.0
106481212	0.0	0.0
684959	0.0	0.0
151234	53.0	16.0
151230	884.0	818.0
728798	28.0	12.0
3913	17879.0	15562.0
3914	671.0	17154.0
3915	13180.0	23704.0
3916	21451.0	22079.0
3918	6970.0	13350.0
3910	2269.0	6003.0
3911	11846.0	16289.0
3912	16075.0	33381.0
728782	10.0	14.0
728780	57.0	128.0
3924	10.0	12.0
3925	3908.0	6604.0
3927	9681.0	20105.0
3929	2.0	0.0
3920	10954.0	10375.0
3921	30224.0	30483.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	1.0	0.0
100873170	0.0	0.0
3936	1472.0	3553.0
3937	375.0	1006.0
3938	0.0	1.0
3939	15406.0	18721.0
3930	1225.0	1517.0
100873179	0.0	0.0
3931	967.0	969.0
3932	234.0	248.0
3933	0.0	9.0
3934	68.0	1117.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	0.0	2.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	15.0	3.0
3947	1.0	3.0
3948	3.0	0.0
3949	407.0	1798.0
100873169	1.0	0.0
3940	1.0	1.0
100873168	0.0	1.0
3945	24966.0	14627.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	6.0
100873199	0.0	0.0
100873198	0.0	2.0
100873197	0.0	0.0
728758	7.0	3.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	36.0	39.0
3958	7260.0	28756.0
3959	30985.0	26941.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	608.0	373.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	516.0	155.0
3952	3.0	20.0
3953	3060.0	1181.0
3954	2217.0	2628.0
3955	560.0	574.0
3956	5622.0	11281.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	21.0	10.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	1.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	16.0	11.0
728746	0.0	0.0
728748	7.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	108.0	878.0
1303	3352.0	1938.0
107133502	0.0	0.0
1302	411.0	431.0
1301	28.0	8.0
1300	150.0	48.0
3960	84.0	71.0
3963	18.0	29.0
3964	3050.0	3341.0
1308	1470.0	1035.0
3965	661.0	1639.0
1307	7816.0	3929.0
151295	53.0	63.0
1306	1266.0	7098.0
100189589	2.0	15.0
728774	0.0	1.0
728773	0.0	0.0
3980	1762.0	1719.0
100287932	2521.0	2403.0
3981	874.0	1028.0
728776	34.0	24.0
85508	0.0	0.0
105601840	1.0	0.0
85509	0.0	0.0
1316	23606.0	25156.0
1315	8613.0	9007.0
1314	16339.0	16001.0
1312	5956.0	5890.0
1311	161.0	1087.0
100329135	0.0	6.0
1310	3.0	21.0
574537	0.0	0.0
3972	0.0	6.0
3973	7.0	2.0
3975	1.0	1.0
3976	833.0	1695.0
3977	6418.0	1205.0
1318	58.0	47.0
3978	1744.0	2376.0
1317	1694.0	1698.0
728763	12.0	1.0
3990	217.0	22.0
645313	0.0	0.0
3991	511.0	607.0
645312	0.0	0.0
3992	495.0	751.0
645311	2.0	2.0
728769	1291.0	685.0
1330	0.0	0.0
1327	20459.0	14577.0
1326	1187.0	351.0
1325	23.0	5.0
3982	1.0	0.0
3983	32140.0	11956.0
3984	2382.0	4787.0
3985	7909.0	5735.0
3987	3752.0	2468.0
3988	3394.0	4431.0
1329	7264.0	3587.0
116809	0.0	0.0
100128416	19.0	33.0
1340	7683.0	5905.0
1337	6684.0	4063.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	4017.0	3416.0
100128410	0.0	2.0
3995	791.0	971.0
100128412	0.0	0.0
3996	1755.0	4177.0
3998	11270.0	11903.0
1339	3.0	1.0
285440	2711.0	1527.0
285441	4.0	0.0
1352	838.0	628.0
1351	10347.0	4947.0
1350	17193.0	13040.0
1349	5110.0	2971.0
1348	0.0	0.0
1347	5141.0	3543.0
1346	1996.0	362.0
1345	7314.0	4138.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	53.0	13.0
1363	23804.0	34627.0
1362	5406.0	6427.0
1361	11.0	4.0
1360	2.0	0.0
1359	21.0	23.0
1358	0.0	3.0
1357	0.0	0.0
1356	739.0	253.0
1355	2722.0	1913.0
1353	2544.0	1928.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	3.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	95.0	79.0
285464	904.0	568.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4762.0	3796.0
1373	365.0	464.0
1371	810.0	822.0
1370	8.0	1.0
1369	0.0	0.0
1368	606.0	1889.0
100873209	1.0	1.0
1366	8488.0	11314.0
1365	15896.0	8396.0
1364	26700.0	40885.0
100873204	2.0	0.0
100873203	0.0	0.0
100873202	3.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	0.0
100873205	0.0	2.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3215.0	3105.0
116843	1242.0	694.0
1384	3324.0	2461.0
116842	129.0	113.0
1382	601.0	2515.0
116844	79.0	2751.0
1381	7117.0	127.0
1380	13.0	7.0
440176	4.0	3.0
440184	3.0	3.0
1379	6.0	0.0
1378	7.0	26.0
1376	1331.0	1537.0
1375	175.0	180.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	1.0	67.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	161.0	238.0
1396	402.0	193.0
1395	48.0	320.0
1394	39.0	11.0
1393	1192.0	651.0
1392	0.0	0.0
285407	18.0	13.0
116835	613.0	858.0
1390	1307.0	1053.0
1389	8392.0	6069.0
1388	7631.0	9095.0
1387	8788.0	8433.0
116841	1938.0	2221.0
1386	5099.0	3415.0
116840	2881.0	2432.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	0.0
100873227	0.0	1.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	93.0	158.0
100873255	1.0	0.0
100873254	10.0	7.0
100873253	1.0	2.0
285412	0.0	1.0
100873252	0.0	1.0
100287898	346.0	72.0
100287895	0.0	0.0
285419	48.0	21.0
1399	4234.0	5193.0
1398	5692.0	5757.0
1397	14540.0	11870.0
100873259	3.0	0.0
100873258	2.0	1.0
100873257	2.0	3.0
100873256	0.0	0.0
100873240	3.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	303.0	327.0
285429	25.0	16.0
100287880	0.0	0.0
440193	349.0	2159.0
100873248	0.0	0.0
100873247	2.0	4.0
100873246	0.0	1.0
100873245	4.0	4.0
100873249	0.0	0.0
128872	1.0	1.0
10130	24452.0	21154.0
153830	5469.0	5793.0
645280	2.0	2.0
440138	409.0	344.0
440132	0.0	0.0
440142	13.0	4.0
10139	3234.0	2688.0
126208	1625.0	1204.0
126206	0.0	1.0
126205	2.0	0.0
107133497	208.0	26.0
126204	1.0	0.0
107133499	0.0	0.0
128866	11101.0	9275.0
10131	2066.0	1886.0
10134	14167.0	14538.0
107133494	0.0	0.0
10133	3795.0	3456.0
128869	1376.0	1669.0
10136	0.0	0.0
10135	1882.0	2682.0
100128493	1.0	1.0
103021294	26.0	56.0
10138	879.0	1330.0
100128496	0.0	0.0
10137	3496.0	4844.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	2.0
10140	6606.0	3707.0
128864	35.0	26.0
440125	1.0	3.0
440131	1.0	1.0
10143	0.0	0.0
128854	982.0	1274.0
10142	5872.0	5503.0
10144	8968.0	3382.0
10147	6835.0	4623.0
100128483	3.0	0.0
10146	6606.0	7402.0
128859	0.0	0.0
10149	501.0	360.0
10148	26.0	183.0
128853	580.0	132.0
440159	0.0	0.0
10117	0.0	1.0
440163	5.0	1.0
10110	61.0	118.0
10112	71.0	301.0
10111	4374.0	3580.0
10114	8811.0	7677.0
10113	2975.0	2279.0
128848	0.0	0.0
10116	4875.0	4212.0
165829	4.0	15.0
100128469	35.0	11.0
153842	2.0	5.0
440145	645.0	749.0
10129	2900.0	1434.0
440153	0.0	0.0
10128	6618.0	5878.0
100033799	0.0	0.0
107133486	13.0	5.0
10121	6344.0	6883.0
100128465	0.0	0.0
10120	6666.0	5915.0
10123	1102.0	480.0
138234	2.0	1.0
10125	95.0	84.0
10124	1472.0	606.0
10127	2237.0	2251.0
10126	3434.0	2308.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	2.0
106481188	1.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	77.0	68.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	1.0	0.0
106481181	15.0	6.0
106481182	1.0	0.0
285489	107.0	1206.0
100128448	4.0	0.0
126242	1.0	0.0
106481198	2.0	1.0
10107	1.0	0.0
10106	15166.0	15568.0
106481199	0.0	0.0
10109	8522.0	12093.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2851.0	2309.0
10100	358.0	139.0
10103	20643.0	9857.0
106481194	0.0	0.0
10102	1504.0	1244.0
106481195	0.0	0.0
10105	3359.0	1774.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	1006.0	453.0
440119	376.0	118.0
126235	1.0	1.0
126231	187.0	151.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	100.0	37.0
106481164	2.0	0.0
106481169	0.0	0.0
442777	54.0	26.0
106481167	2.0	0.0
106481168	0.0	1.0
106481161	1.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	3.0	2.0
440107	1.0	0.0
440104	2409.0	860.0
106481176	2.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	2.0
106481179	0.0	0.0
128876	0.0	1.0
100128420	13.0	2.0
100128423	0.0	0.0
128879	1.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	14.0	7.0
10090	7393.0	4358.0
10093	7120.0	7741.0
10092	8651.0	7370.0
10095	5240.0	7635.0
645204	2.0	2.0
10094	7839.0	8903.0
645203	8.0	2.0
10097	9468.0	10686.0
10096	7050.0	7598.0
645201	0.0	0.0
163115	225.0	85.0
200504	2.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	2.0
106481143	0.0	0.0
114194	0.0	0.0
138162	522.0	161.0
106481144	0.0	0.0
114195	2.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	15.0	21.0
106481145	0.0	0.0
151126	30.0	8.0
106481146	0.0	0.0
10099	19653.0	21278.0
10098	3611.0	1035.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1500.0	1328.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	1.0	0.0
114184	0.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	1.0
106481159	0.0	0.0
114188	0.0	0.0
728819	76.0	55.0
106481156	0.0	0.0
114189	0.0	0.0
