id	34b13a68-e96d-47f7-a766-ff9fdfcc2d81	26a85898-425a-40f2-a4c7-4a969e3ec909
442910	3.0	1.0
106481343	0.0	0.0
85457	3226.0	2042.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	883.0	234.0
442913	0.0	0.0
85452	8.0	3.0
442914	0.0	0.0
50	8160.0	3658.0
85453	3383.0	812.0
442915	0.0	0.0
85450	2123.0	1516.0
51	5611.0	3179.0
442916	0.0	0.0
85451	2283.0	1625.0
52	6177.0	2478.0
442917	0.0	0.0
53	3019.0	1454.0
442918	0.0	0.0
54	260.0	1693.0
442919	0.0	0.0
55	145.0	154.0
442909	0.0	0.0
56	2.0	1.0
58	9.0	1.0
59	3006.0	1963.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	13.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	322.0	31.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	0.0
85446	306.0	198.0
442900	0.0	0.0
106481355	0.0	0.0
85443	9.0	5.0
442901	0.0	0.0
85444	1707.0	543.0
442902	0.0	0.0
60	174941.0	108606.0
85441	1997.0	2447.0
442903	22.0	2.0
85442	960.0	880.0
442904	0.0	0.0
442905	0.0	0.0
62	12.0	14.0
85440	2138.0	873.0
442907	20.0	2.0
442908	0.0	1.0
66	1.0	0.0
67	3.0	4.0
68	4.0	3.0
344595	525.0	164.0
69	2.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	294.0	65.0
106481321	0.0	0.0
85479	0.0	29.0
106481322	0.0	0.0
85476	4202.0	1738.0
85477	266.0	84.0
70	44.0	7.0
85474	11.0	16.0
71	171705.0	143947.0
72	157.0	6.0
73	19.0	11.0
74	0.0	0.0
75	10.0	16.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6782.0	2986.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	2227.0	1017.0
81	23476.0	23555.0
85463	2047.0	973.0
82	8.0	3.0
85464	1726.0	1520.0
83	5.0	8.0
85461	3166.0	2515.0
85462	6836.0	1916.0
86	2162.0	989.0
87	2897.0	3862.0
85460	2247.0	106.0
88	11.0	0.0
89	12.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4390.0	5502.0
106481300	0.0	0.0
91	2604.0	1016.0
92	1218.0	492.0
93	877.0	833.0
94	1805.0	511.0
95	232.0	172.0
97	682.0	233.0
98	1195.0	286.0
344561	0.0	0.0
728661	2539.0	1705.0
728664	2.0	0.0
106481305	0.0	0.0
261734	1614.0	1387.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	21.0	7.0
106481309	19.0	2.0
246119	11.0	3.0
106481307	0.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	0.0	1.0
3805	8.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	5.0
3809	1.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	323.0	127.0
3800	349.0	52.0
3801	3661.0	2741.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2990.0	946.0
728698	3.0	3.0
3814	2.0	2.0
3815	5187.0	499.0
3816	770.0	68.0
261729	1542.0	74.0
3817	472.0	41.0
3818	66.0	20.0
222166	5764.0	989.0
3811	0.0	1.0
3812	0.0	2.0
285740	0.0	0.0
285741	48.0	25.0
728689	9.0	15.0
3827	1.0	0.0
246100	0.0	0.0
3820	27.0	47.0
3821	52.0	11.0
3822	11.0	2.0
3823	1.0	0.0
3824	65.0	37.0
645402	0.0	0.0
403313	1314.0	572.0
403314	0.0	0.0
728637	0.0	0.0
728638	40.0	31.0
728633	0.0	0.0
728632	69.0	16.0
728635	26.0	6.0
3836	3755.0	1811.0
222183	216.0	196.0
3837	13608.0	7336.0
3838	1710.0	654.0
3839	4106.0	1380.0
728629	0.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	1908.0	1035.0
3832	298.0	158.0
3833	109.0	88.0
3834	3.0	0.0
3835	5410.0	2716.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	994.0	360.0
3848	1.0	0.0
3849	0.0	0.0
222171	66.0	3453.0
728619	1.0	11.0
3840	6635.0	2764.0
3841	2035.0	596.0
3842	8361.0	3702.0
3843	11933.0	6429.0
3844	0.0	0.0
3845	2471.0	848.0
3846	6.0	3.0
645423	0.0	0.0
3860	10.0	4.0
246126	1819.0	1082.0
728658	519.0	349.0
728655	0.0	1.0
728657	2.0	1.0
728656	10.0	1.0
3858	2098.0	328.0
3859	1.0	1.0
246135	2.0	2.0
3850	5.0	0.0
3851	21.0	0.0
3852	12.0	5.0
645414	0.0	0.0
3853	1.0	5.0
3854	0.0	0.0
3855	126527.0	47311.0
3856	61571.0	28213.0
3857	0.0	0.0
728640	1.0	1.0
645431	26.0	20.0
728642	292.0	134.0
728641	5.0	0.0
645434	24.0	1.0
645432	2.0	4.0
285704	811.0	761.0
728643	3.0	2.0
222194	2600.0	1545.0
285708	0.0	0.0
1204	0.0	0.0
1203	4678.0	1047.0
1201	1628.0	594.0
1200	10104.0	10751.0
3861	7.0	7.0
645426	24.0	9.0
645425	0.0	0.0
1209	10282.0	4958.0
3866	12.0	21.0
1208	0.0	0.0
1207	6329.0	2195.0
3868	2.0	2.0
285311	0.0	0.0
3880	7543.0	6997.0
3881	1.0	0.0
285313	598.0	7.0
100128537	672.0	412.0
3882	0.0	0.0
100128536	2.0	2.0
285314	1.0	0.0
285315	1401.0	294.0
1215	12.0	3.0
100141515	0.0	1.0
1213	34597.0	17699.0
1212	5464.0	2188.0
1211	10511.0	7534.0
3872	14.0	10.0
3875	36245.0	20595.0
3876	7.0	9.0
3879	3.0	2.0
3890	0.0	0.0
3891	65.0	1.0
3892	495.0	185.0
100128525	5.0	6.0
285326	0.0	0.0
1230	34.0	201.0
285329	4.0	7.0
440097	8.0	0.0
440093	26.0	19.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	0.0
3887	195.0	46.0
3888	0.0	0.0
100631239	0.0	0.0
3889	1498.0	212.0
100128516	95.0	35.0
285331	1111.0	650.0
100128512	0.0	0.0
285335	226.0	37.0
100128514	0.0	0.0
1241	168.0	100.0
1240	1226.0	429.0
1238	273.0	24.0
1237	0.0	17.0
1236	38.0	100.0
1235	4.0	6.0
1234	95.0	278.0
1233	20.0	84.0
1232	11.0	12.0
3895	23826.0	8994.0
100128511	244.0	101.0
100631247	2.0	2.0
3897	237.0	20.0
100631248	0.0	0.0
3898	337.0	1906.0
100631249	0.0	0.0
3899	87.0	29.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1473.0	508.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	129.0	49.0
100631254	1.0	1.0
100128503	2.0	0.0
285349	587.0	155.0
574501	1.0	1.0
574502	0.0	0.0
1244	52.0	17.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	407.0	78.0
1263	494.0	847.0
1262	11.0	1.0
116966	406.0	179.0
100887755	0.0	0.0
1261	6.0	7.0
100887754	4.0	3.0
1260	0.0	0.0
116969	331.0	7.0
1259	86.0	23.0
1258	3.0	5.0
440061	0.0	0.0
100887750	17.0	29.0
100887746	20.0	4.0
100887744	2.0	0.0
1272	175.0	1.0
1271	622.0	0.0
100887749	120.0	50.0
1270	30.0	12.0
100887748	0.0	0.0
440044	50.0	16.0
1269	68.0	9.0
440051	1.0	0.0
1268	98.0	17.0
440050	0.0	3.0
1267	6769.0	3929.0
1266	10720.0	7243.0
100887740	0.0	0.0
1265	14563.0	7711.0
1286	4228.0	2435.0
1285	4216.0	3980.0
1284	13550.0	5937.0
1282	8948.0	4748.0
1281	8208.0	5538.0
1280	1.0	0.0
440078	137.0	78.0
440077	0.0	0.0
440087	198.0	5.0
1278	19019.0	5558.0
1277	6374.0	7279.0
440081	31.0	60.0
116938	0.0	0.0
1297	26.0	18.0
116931	58.0	60.0
1296	2935.0	7323.0
1295	11871.0	18493.0
116933	3.0	1.0
1294	23.0	82.0
1293	5805.0	2181.0
116935	52.0	64.0
1292	11524.0	3462.0
440068	0.0	1.0
1291	9755.0	2371.0
116937	0.0	1.0
440067	0.0	5.0
1290	1324.0	623.0
440073	39.0	84.0
440072	15.0	2.0
1289	1261.0	744.0
1288	215.0	1.0
1287	2366.0	56.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1552.0	1090.0
440021	0.0	0.0
442673	1.0	8.0
10018	4008.0	1115.0
126328	3026.0	1058.0
442676	1.0	1.0
126326	166.0	146.0
1299	1941.0	89.0
1298	1764.0	170.0
10011	2909.0	929.0
10010	2468.0	2105.0
10013	3934.0	1598.0
128989	2919.0	1641.0
10015	11198.0	6729.0
10014	5433.0	4247.0
10017	39.0	9.0
10016	6815.0	2514.0
10020	2186.0	594.0
114335	0.0	0.0
114336	0.0	0.0
126321	2009.0	992.0
10029	0.0	0.0
442668	1.0	0.0
10022	0.0	0.0
10021	3.0	325.0
10024	24.0	25.0
128977	3682.0	1197.0
103021165	1.0	0.0
10023	284.0	208.0
103021164	3.0	2.0
10026	3804.0	1384.0
10025	4335.0	2460.0
116986	102.0	132.0
116985	9382.0	10746.0
116988	4396.0	2452.0
116987	2761.0	1853.0
114327	1895.0	919.0
440043	0.0	0.0
126308	3124.0	1408.0
440041	0.0	0.0
126306	13.0	11.0
151306	60.0	13.0
100128590	1.0	0.0
100128596	1.0	4.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	23.0	6.0
440026	3915.0	1525.0
440023	0.0	0.0
10008	296.0	109.0
10007	4821.0	2905.0
10009	2569.0	2525.0
116984	6696.0	2483.0
116983	1179.0	734.0
151313	119.0	15.0
10000	5453.0	3820.0
128954	0.0	0.0
10002	19.0	5.0
10001	1374.0	581.0
10004	109.0	45.0
10003	117.0	14.0
10006	3407.0	1964.0
10005	1397.0	559.0
126370	0.0	0.0
285352	208.0	113.0
100128579	0.0	0.0
285359	164.0	54.0
126375	240.0	217.0
126374	982.0	1808.0
153918	0.0	0.0
100128574	0.0	0.0
285362	5672.0	1896.0
285367	1294.0	792.0
285368	718.0	286.0
100128569	102.0	79.0
126364	28.0	196.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	4.0	0.0
344191	0.0	0.0
126353	181.0	176.0
751071	155.0	152.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	26.0	3.0
106481282	0.0	0.0
285381	3242.0	665.0
106481283	0.0	0.0
285382	169.0	66.0
106481280	0.0	0.0
165918	1473.0	552.0
106481281	1.0	0.0
165904	4.0	9.0
285386	50.0	45.0
138307	117.0	22.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	2.0	0.0
106481290	3.0	0.0
100128541	0.0	0.0
138311	939.0	393.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	3326.0	1285.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2664.0	1107.0
728710	1.0	0.0
126295	360.0	137.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	2.0
106481269	0.0	0.0
100033603	0.0	1.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	162.0	76.0
645318	0.0	0.0
645317	50.0	24.0
151242	88.0	14.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	46624.0	20106.0
100287908	0.0	0.0
645332	582.0	274.0
126282	673.0	195.0
100287902	3.0	6.0
163227	361.0	783.0
100287900	1.0	0.0
163223	173.0	115.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	17.0	53.0
106481278	0.0	0.0
645328	0.0	1.0
151254	28.0	19.0
645326	6.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	3.0	4.0
163259	314.0	119.0
645345	96.0	61.0
200403	2.0	0.0
107133508	0.0	0.0
106481239	0.0	1.0
163255	1184.0	433.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	2.0
728732	4.0	2.0
728734	0.0	0.0
126272	376.0	157.0
106481242	0.0	0.0
107133511	2.0	1.0
114294	898.0	382.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	3.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	25.0	2.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	8.0	16.0
728723	340.0	107.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	1.0	0.0
107133524	4.0	1.0
106481251	0.0	0.0
106481252	0.0	1.0
106481257	0.0	0.0
106481258	0.0	1.0
126259	4.0	9.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	6.0	3.0
645368	1.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	914.0	932.0
106481218	1.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	20.0	10.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	13.0	3.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	794.0	327.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	13.0	1.0
645387	309.0	120.0
645382	0.0	0.0
645381	32.0	2.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	1.0
106481207	4.0	3.0
106481204	0.0	2.0
106481205	0.0	0.0
106481208	1.0	2.0
106481209	0.0	0.0
3902	20.0	34.0
3903	78.0	509.0
106481210	0.0	0.0
3904	0.0	7.0
3906	0.0	0.0
106481213	2.0	0.0
106481214	0.0	0.0
3908	1817.0	160.0
106481211	0.0	0.0
3909	102.0	50.0
106481212	0.0	0.0
684959	0.0	0.0
151234	12.0	15.0
151230	782.0	388.0
728798	2.0	0.0
3913	18881.0	13260.0
3914	315.0	1493.0
3915	13288.0	12593.0
3916	30506.0	15638.0
3918	6591.0	8858.0
3910	2409.0	637.0
3911	10028.0	9720.0
3912	9314.0	4614.0
728782	8.0	3.0
728780	65.0	14.0
3924	8.0	4.0
3925	2878.0	1538.0
3927	7749.0	7602.0
3929	2.0	0.0
3920	15727.0	10315.0
3921	30635.0	12725.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	677.0	3261.0
3937	199.0	821.0
3938	0.0	2.0
3939	25031.0	11239.0
3930	1683.0	656.0
100873179	0.0	0.0
3931	649.0	198.0
3932	99.0	199.0
3933	1.0	0.0
3934	46.0	1229.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	43.0	8.0
3947	6.0	1.0
3948	5.0	5.0
3949	265.0	1861.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	28760.0	3587.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	2.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	6.0	5.0
100873192	1.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	19.0	70.0
3958	4801.0	13238.0
3959	35704.0	12444.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	354.0	257.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	116.0	43.0
3952	1.0	0.0
3953	2145.0	373.0
3954	3196.0	1445.0
3955	398.0	191.0
3956	4156.0	2473.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	13.0	8.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	7.0	2.0
728746	0.0	0.0
728748	5.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	55.0	890.0
1303	1636.0	425.0
107133502	1.0	0.0
1302	294.0	440.0
1301	6.0	32.0
1300	55.0	71.0
3960	25.0	13.0
3963	11.0	1.0
3964	2853.0	1683.0
1308	1681.0	220.0
3965	474.0	640.0
1307	5955.0	2809.0
151295	35.0	21.0
1306	1772.0	2175.0
100189589	2.0	8.0
728774	0.0	0.0
728773	0.0	1.0
3980	2358.0	1185.0
100287932	3941.0	1157.0
3981	1158.0	389.0
728776	35.0	15.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	12673.0	8921.0
1315	12095.0	5055.0
1314	20688.0	9821.0
1312	5715.0	2373.0
1311	132.0	384.0
100329135	1.0	3.0
1310	1.0	25.0
574537	0.0	0.0
3972	1.0	0.0
3973	21.0	1.0
3975	1.0	0.0
3976	267.0	321.0
3977	12567.0	1416.0
1318	72.0	57.0
3978	1526.0	1431.0
1317	2839.0	873.0
728763	0.0	1.0
3990	201.0	16.0
645313	0.0	1.0
3991	236.0	366.0
645312	0.0	0.0
3992	887.0	650.0
645311	5.0	1.0
728769	1028.0	335.0
1330	0.0	0.0
1327	21339.0	6794.0
1326	399.0	153.0
1325	16.0	4.0
3982	0.0	0.0
3983	32264.0	13832.0
3984	2172.0	2139.0
3985	4987.0	2566.0
3987	4019.0	1584.0
3988	2916.0	3430.0
1329	8524.0	2910.0
116809	0.0	0.0
100128416	9.0	9.0
1340	9653.0	2952.0
1337	6442.0	1491.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3281.0	2435.0
100128410	0.0	2.0
3995	724.0	533.0
100128412	0.0	0.0
3996	1605.0	2034.0
3998	17034.0	8831.0
1339	1.0	0.0
285440	4107.0	2210.0
285441	0.0	0.0
1352	989.0	324.0
1351	11014.0	3263.0
1350	19832.0	6498.0
1349	6682.0	1501.0
1348	0.0	0.0
1347	6030.0	1427.0
1346	1524.0	424.0
1345	7378.0	2053.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	40.0	14.0
1363	28575.0	6030.0
1362	8025.0	8673.0
1361	8.0	4.0
1360	2.0	0.0
1359	19.0	3.0
1358	6.0	0.0
1357	0.0	1.0
1356	462.0	55.0
1355	3196.0	1488.0
1353	3524.0	1342.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	56.0	54.0
285464	863.0	394.0
100873200	0.0	0.0
777774	0.0	0.0
1374	2557.0	854.0
1373	412.0	453.0
1371	757.0	321.0
1370	6.0	3.0
1369	0.0	0.0
1368	644.0	728.0
100873209	0.0	0.0
1366	12089.0	9185.0
1365	10224.0	8870.0
1364	14713.0	22962.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	10.0	13.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	3.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	1.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2895.0	1617.0
116843	2034.0	394.0
1384	3912.0	1513.0
116842	56.0	30.0
1382	1120.0	748.0
116844	33.0	279.0
1381	12033.0	916.0
1380	33.0	6.0
440176	3.0	3.0
440184	2.0	4.0
1379	3.0	7.0
1378	3.0	19.0
1376	1856.0	650.0
1375	46.0	112.0
128821	0.0	0.0
100873237	1.0	1.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	1.0	16.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	2.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	162.0	44.0
1396	316.0	145.0
1395	20.0	35.0
1394	31.0	51.0
1393	523.0	84.0
1392	0.0	0.0
285407	13.0	13.0
116835	781.0	360.0
1390	2149.0	468.0
1389	11651.0	5644.0
1388	8591.0	4023.0
1387	7117.0	5446.0
116841	2040.0	992.0
1386	5538.0	2020.0
116840	2809.0	1179.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	75.0	61.0
100873255	0.0	1.0
100873254	11.0	16.0
100873253	0.0	0.0
285412	1.0	3.0
100873252	0.0	1.0
100287898	164.0	50.0
100287895	0.0	0.0
285419	40.0	3.0
1399	5374.0	2641.0
1398	8194.0	3766.0
1397	12003.0	6357.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	2.0	7.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	2.0
100287887	162.0	54.0
285429	13.0	4.0
100287880	0.0	0.0
440193	186.0	397.0
100873248	0.0	0.0
100873247	2.0	0.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	21831.0	6637.0
153830	4583.0	3181.0
645280	0.0	1.0
440138	521.0	228.0
440132	3.0	1.0
440142	1.0	8.0
10139	3018.0	1261.0
126208	1831.0	684.0
126206	0.0	0.0
126205	0.0	0.0
107133497	90.0	2.0
126204	0.0	0.0
107133499	0.0	0.0
128866	11608.0	5584.0
10131	2632.0	1829.0
10134	16924.0	7146.0
107133494	0.0	0.0
10133	3394.0	2964.0
128869	1794.0	656.0
10136	0.0	0.0
10135	2529.0	1685.0
100128493	0.0	0.0
103021294	19.0	36.0
10138	1739.0	695.0
100128496	0.0	0.0
10137	7057.0	2389.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	0.0
10140	12676.0	1198.0
128864	17.0	5.0
440125	5.0	0.0
440131	0.0	0.0
10143	0.0	0.0
128854	838.0	481.0
10142	6268.0	4720.0
10144	5024.0	2417.0
10147	5935.0	2902.0
100128483	0.0	0.0
10146	9944.0	4098.0
128859	0.0	0.0
10149	318.0	347.0
10148	18.0	93.0
128853	556.0	134.0
440159	0.0	0.0
10117	2.0	2.0
440163	3.0	3.0
10110	32.0	80.0
10112	90.0	56.0
10111	4631.0	2700.0
10114	11589.0	6730.0
10113	3656.0	1172.0
128848	0.0	1.0
10116	6504.0	2777.0
165829	3.0	5.0
100128469	46.0	4.0
153842	1.0	0.0
440145	1110.0	640.0
10129	2336.0	500.0
440153	0.0	0.0
10128	7599.0	4464.0
100033799	0.0	0.0
107133486	37.0	1.0
10121	8698.0	3177.0
100128465	0.0	0.0
10120	6394.0	4236.0
10123	591.0	306.0
138234	0.0	0.0
10125	56.0	133.0
10124	1643.0	215.0
10127	2523.0	1052.0
10126	3243.0	1164.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	49.0	55.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	6.0	0.0
106481184	1.0	0.0
106481181	4.0	6.0
106481182	2.0	0.0
285489	94.0	251.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	2.0	1.0
10107	0.0	3.0
10106	12295.0	7086.0
106481199	0.0	0.0
10109	9005.0	5395.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3057.0	1171.0
10100	540.0	59.0
10103	12639.0	2790.0
106481194	0.0	0.0
10102	1792.0	545.0
106481195	0.0	0.0
10105	5044.0	1074.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	347.0	8.0
440119	229.0	16.0
126235	2.0	0.0
126231	159.0	118.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	104.0	69.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	48.0	17.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	1.0
440104	1476.0	321.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	1.0	1.0
128876	0.0	0.0
100128420	11.0	16.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	3.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	40.0	1.0
10090	9343.0	2178.0
10093	8327.0	3710.0
10092	8272.0	2873.0
10095	8428.0	3669.0
645204	0.0	3.0
10094	8668.0	4568.0
645203	6.0	1.0
10097	13035.0	6098.0
10096	8070.0	4579.0
645201	0.0	0.0
163115	320.0	59.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	623.0	99.0
106481144	0.0	0.0
114195	1.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	3.0	7.0
106481145	0.0	4.0
151126	54.0	3.0
106481146	0.0	0.0
10099	24841.0	9252.0
10098	3590.0	660.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1274.0	759.0
106481149	0.0	0.0
106481154	1.0	0.0
106481155	0.0	0.0
114184	0.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	77.0	8.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	18.0	7.0
415116	7364.0	1596.0
645207	0.0	0.0
645206	120.0	7.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	7.0	4.0
114182	0.0	0.0
10071	4.0	1.0
645220	0.0	0.0
728851	29.0	20.0
10073	1372.0	559.0
405754	2.0	1.0
