id	ae39a55a-0a70-4650-9a55-9e7a19e97376	0bcb13b2-14e8-42bb-949f-23123c2a2d44
106481345	0.0	0.0
85459	1181.0	841.0
106481346	0.0	0.0
85456	9511.0	11600.0
442910	3.0	1.0
106481343	0.0	0.0
85457	3370.0	2133.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	617.0	275.0
442913	0.0	0.0
85452	5.0	49.0
442914	0.0	0.0
50	5240.0	5636.0
85453	2676.0	1610.0
442915	0.0	0.0
85450	3285.0	3120.0
51	4168.0	7210.0
442916	0.0	0.0
85451	2392.0	2588.0
52	3982.0	5077.0
442917	0.0	0.0
53	1910.0	3138.0
442918	0.0	0.0
54	246.0	2017.0
442919	0.0	0.0
55	86.0	192.0
442909	1.0	0.0
56	1.0	4.0
58	15.0	12.0
59	3592.0	5696.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	2.0	12.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	132.0	175.0
106481350	1.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	0.0
106481354	0.0	0.0
85446	386.0	781.0
442900	0.0	0.0
106481355	0.0	0.0
85443	29.0	90.0
442901	0.0	0.0
85444	2425.0	1516.0
442902	0.0	0.0
60	207835.0	179687.0
85441	2133.0	1772.0
442903	13.0	15.0
85442	496.0	1338.0
442904	0.0	0.0
442905	0.0	0.0
62	8.0	11.0
85440	2129.0	2189.0
442907	8.0	11.0
442908	0.0	1.0
66	0.0	0.0
67	1.0	5.0
68	3.0	0.0
344595	400.0	227.0
69	3.0	0.0
106481316	2.0	0.0
106481317	0.0	0.0
106481314	3.0	4.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	6.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	266.0	208.0
106481321	1.0	0.0
85479	0.0	13.0
106481322	0.0	0.0
85476	3506.0	2253.0
85477	75.0	169.0
70	16.0	15.0
85474	11.0	64.0
71	180686.0	305723.0
72	306.0	108.0
73	35.0	22.0
74	1.0	1.0
75	12.0	17.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5230.0	5819.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1766.0	1939.0
81	20777.0	42690.0
85463	2969.0	877.0
82	4.0	7.0
85464	2479.0	1438.0
83	5.0	9.0
85461	4655.0	7828.0
85462	7657.0	1275.0
86	2094.0	3024.0
87	2539.0	9417.0
85460	2578.0	1468.0
88	11.0	5.0
89	3.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4676.0	12204.0
106481300	0.0	0.0
91	2588.0	2644.0
92	1149.0	1168.0
93	1201.0	1407.0
94	1690.0	1487.0
95	263.0	343.0
97	449.0	428.0
98	761.0	1007.0
344561	0.0	0.0
728661	2435.0	3355.0
728664	2.0	0.0
106481305	1.0	0.0
261734	1573.0	1411.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	11.0	24.0
106481309	5.0	18.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	2.0
106481308	0.0	0.0
3804	2.0	5.0
3805	7.0	12.0
106481312	1.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	9.0
3809	3.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	265.0	414.0
3800	507.0	371.0
3801	5651.0	4611.0
3802	2.0	3.0
728695	0.0	0.0
285735	0.0	0.0
261726	2150.0	2420.0
728698	2.0	3.0
3814	1.0	90.0
3815	9041.0	746.0
3816	38.0	3.0
261729	1458.0	285.0
3817	237.0	8.0
3818	103.0	72.0
222166	4549.0	2682.0
3811	4.0	4.0
3812	4.0	3.0
285740	0.0	0.0
285741	34.0	50.0
728689	14.0	19.0
3827	1.0	5.0
246100	1.0	0.0
3820	54.0	100.0
3821	21.0	29.0
3822	2.0	6.0
3823	2.0	1.0
3824	79.0	94.0
645402	0.0	0.0
403313	1029.0	931.0
403314	2.0	0.0
728637	0.0	0.0
728638	31.0	22.0
728633	1.0	0.0
728632	57.0	46.0
728635	25.0	8.0
3836	2966.0	3335.0
222183	88.0	509.0
3837	10737.0	13275.0
3838	887.0	1899.0
3839	3215.0	2810.0
728629	0.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	1415.0	1854.0
3832	220.0	693.0
3833	85.0	286.0
3834	2.0	1.0
3835	4135.0	11220.0
728620	1.0	2.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	915.0	696.0
3848	2.0	1.0
3849	0.0	0.0
222171	34.0	15292.0
728619	3.0	6.0
3840	4993.0	5432.0
3841	2379.0	1191.0
3842	10555.0	7136.0
3843	10425.0	16529.0
3844	0.0	0.0
3845	2107.0	2313.0
3846	4.0	33.0
645423	0.0	0.0
3860	0.0	118.0
246126	0.0	0.0
728658	558.0	464.0
728655	2.0	0.0
728657	1.0	0.0
728656	5.0	0.0
3858	1203.0	973.0
3859	1.0	2.0
246135	1.0	5.0
3850	3.0	4.0
3851	2.0	1.0
3852	0.0	1.0
645414	0.0	0.0
3853	0.0	5.0
3854	0.0	0.0
3855	92223.0	33232.0
3856	41229.0	39628.0
3857	0.0	0.0
728640	3.0	6.0
645431	37.0	87.0
728642	191.0	293.0
728641	5.0	0.0
645434	4.0	0.0
645432	2.0	1.0
285704	1236.0	664.0
728643	1.0	1.0
222194	3399.0	2921.0
285708	2.0	0.0
1204	0.0	0.0
1203	3149.0	1751.0
1201	1055.0	797.0
1200	5671.0	8528.0
3861	1.0	30.0
645426	22.0	32.0
645425	0.0	0.0
1209	7827.0	9831.0
3866	4.0	330.0
1208	0.0	0.0
1207	3692.0	4687.0
3868	2.0	4.0
285311	0.0	0.0
3880	2438.0	18700.0
3881	0.0	2.0
285313	481.0	123.0
100128537	389.0	187.0
3882	0.0	3.0
100128536	1.0	0.0
285314	0.0	0.0
285315	1228.0	706.0
1215	2.0	5.0
100141515	0.0	10.0
1213	27029.0	27790.0
1212	3199.0	4280.0
1211	6439.0	12751.0
3872	15.0	86.0
3875	20711.0	28745.0
3876	5.0	9.0
3879	1.0	2.0
3890	0.0	0.0
3891	8.0	5.0
3892	392.0	132.0
100128525	6.0	3.0
285326	2.0	0.0
1230	47.0	597.0
285329	5.0	3.0
440097	9.0	1.0
440093	10.0	17.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	2.0
3887	64.0	44.0
3888	1.0	0.0
100631239	0.0	0.0
3889	668.0	46.0
100128516	146.0	30.0
285331	1108.0	1120.0
100128512	0.0	0.0
285335	113.0	13.0
100128514	0.0	0.0
1241	261.0	589.0
1240	820.0	765.0
1238	152.0	55.0
1237	0.0	18.0
1236	54.0	80.0
1235	3.0	10.0
1234	104.0	220.0
1233	23.0	35.0
1232	0.0	156.0
3895	20703.0	13639.0
100128511	161.0	136.0
100631247	0.0	0.0
3897	233.0	21.0
100631248	0.0	0.0
3898	360.0	3149.0
100631249	0.0	0.0
3899	125.0	1626.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1389.0	1254.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	127.0	109.0
100631254	1.0	3.0
100128503	0.0	0.0
285349	545.0	455.0
574501	1.0	7.0
574502	0.0	0.0
1244	37.0	16.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	532.0	206.0
1263	502.0	2114.0
1262	15.0	9.0
116966	601.0	234.0
100887755	0.0	0.0
1261	7.0	8.0
100887754	0.0	1.0
1260	0.0	0.0
116969	332.0	22.0
1259	99.0	120.0
1258	8.0	11.0
440061	0.0	0.0
100887750	41.0	46.0
100887746	4.0	0.0
100887744	0.0	3.0
1272	247.0	24.0
1271	394.0	28.0
100887749	19.0	5.0
1270	28.0	77.0
100887748	0.0	0.0
440044	120.0	52.0
1269	18.0	8.0
440051	0.0	3.0
1268	60.0	19.0
440050	3.0	5.0
1267	4668.0	8755.0
1266	6645.0	19437.0
100887740	0.0	0.0
1265	12821.0	11165.0
1286	3250.0	721.0
1285	2429.0	829.0
1284	18749.0	26708.0
1282	9383.0	22597.0
1281	5496.0	48988.0
1280	0.0	8.0
440078	208.0	200.0
440077	0.0	2.0
440087	95.0	12.0
1278	11319.0	42839.0
1277	3722.0	70060.0
440081	32.0	89.0
116938	0.0	0.0
1297	16.0	6.0
116931	82.0	195.0
1296	2161.0	10252.0
1295	5860.0	29928.0
116933	1.0	1.0
1294	29.0	1047.0
1293	2884.0	11642.0
116935	34.0	53.0
1292	7306.0	18309.0
440068	0.0	1.0
1291	9152.0	9161.0
116937	0.0	3.0
440067	0.0	2.0
1290	1458.0	3458.0
440073	61.0	43.0
440072	16.0	6.0
1289	952.0	6029.0
1288	333.0	28.0
1287	2319.0	624.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1328.0	2829.0
440021	0.0	0.0
442673	2.0	8.0
10018	4775.0	2632.0
126328	1744.0	3222.0
442676	1.0	1.0
126326	211.0	628.0
1299	3581.0	189.0
1298	1806.0	1642.0
10011	1725.0	2328.0
10010	2110.0	5114.0
10013	3975.0	4272.0
128989	1496.0	1377.0
10015	9950.0	11499.0
10014	4579.0	6654.0
10017	30.0	153.0
10016	4228.0	4959.0
10020	1955.0	1364.0
114335	0.0	0.0
114336	0.0	0.0
126321	1403.0	1826.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	3.0
10021	2.0	482.0
10024	8.0	99.0
128977	2779.0	1447.0
103021165	0.0	0.0
10023	379.0	401.0
103021164	1.0	4.0
10026	3482.0	2667.0
10025	3111.0	3920.0
116986	81.0	146.0
116985	8867.0	11883.0
116988	4523.0	4784.0
116987	2508.0	2826.0
114327	1933.0	1938.0
440043	0.0	0.0
126308	2139.0	3099.0
440041	0.0	0.0
126306	9.0	15.0
151306	11.0	18.0
100128590	1.0	1.0
100128596	0.0	2.0
151300	1.0	2.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	18.0	13.0
440026	2763.0	3809.0
440023	0.0	0.0
10008	685.0	898.0
10007	2511.0	3643.0
10009	2117.0	3619.0
116984	8089.0	3144.0
116983	995.0	1273.0
151313	102.0	32.0
10000	5117.0	4649.0
128954	0.0	0.0
10002	17.0	9.0
10001	1091.0	1278.0
10004	98.0	198.0
10003	219.0	60.0
10006	3123.0	4465.0
10005	988.0	1442.0
126370	0.0	0.0
285352	175.0	245.0
100128579	0.0	0.0
285359	112.0	68.0
126375	336.0	376.0
126374	773.0	4662.0
153918	0.0	0.0
100128574	1.0	1.0
285362	3031.0	3164.0
285367	1061.0	1292.0
285368	857.0	1075.0
100128569	122.0	130.0
126364	48.0	157.0
100128560	0.0	0.0
285370	0.0	1.0
285375	0.0	0.0
102682016	0.0	1.0
153932	2.0	4.0
344191	0.0	0.0
126353	48.0	514.0
751071	170.0	327.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	3.0	2.0
106481282	0.0	0.0
285381	1868.0	1735.0
106481283	0.0	0.0
285382	189.0	223.0
106481280	0.0	1.0
165918	1176.0	1633.0
106481281	1.0	0.0
165904	6.0	5.0
285386	50.0	688.0
138307	28.0	398.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	1.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	2.0	1.0
106481290	3.0	0.0
100128541	1.0	2.0
138311	738.0	2010.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	4.0	0.0
126299	1913.0	2884.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1490.0	2506.0
728710	0.0	0.0
126295	292.0	214.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	10.0
106481269	0.0	0.0
100033603	0.0	1.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	199.0	179.0
645318	0.0	0.0
645317	57.0	27.0
151242	22.0	855.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	40297.0	31343.0
100287908	0.0	0.0
645332	572.0	565.0
126282	311.0	905.0
100287902	4.0	10.0
163227	575.0	1595.0
100287900	0.0	0.0
163223	118.0	438.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	0.0	6.0
106481277	0.0	0.0
151258	27.0	75.0
106481278	0.0	1.0
645328	0.0	6.0
151254	26.0	193.0
645326	8.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	10.0
163259	296.0	296.0
645345	98.0	144.0
200403	2.0	2.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	943.0	508.0
106481237	0.0	0.0
106481238	0.0	2.0
728737	13.0	13.0
728732	0.0	10.0
728734	1.0	0.0
126272	270.0	308.0
106481242	0.0	0.0
107133511	1.0	2.0
114294	644.0	581.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	4.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	1.0
114299	22.0	8.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	5.0	10.0
728723	291.0	282.0
106481253	0.0	0.0
107133522	2.0	0.0
106481254	2.0	1.0
107133524	8.0	5.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	1.0
106481258	0.0	0.0
126259	3.0	16.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	1.0
645348	1.0	0.0
106481250	0.0	0.0
645369	3.0	17.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	1.0
200424	1129.0	2125.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	14.0	7.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	15.0	13.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	660.0	694.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	3.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	8.0	3.0
645387	332.0	282.0
645382	0.0	0.0
645381	28.0	13.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	3.0
106481207	1.0	1.0
106481204	0.0	0.0
106481205	1.0	1.0
106481208	0.0	4.0
106481209	0.0	0.0
3902	95.0	70.0
3903	170.0	446.0
106481210	0.0	0.0
3904	4.0	7.0
3906	0.0	0.0
106481213	3.0	0.0
106481214	0.0	0.0
3908	989.0	844.0
106481211	0.0	0.0
3909	124.0	170.0
106481212	0.0	0.0
684959	0.0	0.0
151234	7.0	12.0
151230	1217.0	679.0
728798	0.0	4.0
3913	12824.0	11481.0
3914	118.0	1783.0
3915	14972.0	18129.0
3916	21186.0	21968.0
3918	5572.0	9413.0
3910	2008.0	3150.0
3911	12545.0	13549.0
3912	12921.0	29030.0
728782	9.0	12.0
728780	23.0	98.0
3924	10.0	19.0
3925	1972.0	6887.0
3927	7889.0	20820.0
3929	1.0	2.0
3920	10332.0	12174.0
3921	24643.0	31690.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	1.0
3936	1027.0	2770.0
3937	316.0	1097.0
3938	0.0	1.0
3939	15064.0	19485.0
3930	1596.0	1319.0
100873179	0.0	0.0
3931	628.0	421.0
3932	151.0	285.0
3933	0.0	1.0
3934	32.0	472.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	26.0	8.0
3947	5.0	1.0
3948	2.0	6.0
3949	527.0	2318.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	20139.0	15328.0
100873196	0.0	1.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	17.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	10.0	15.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	29.0	55.0
3958	2245.0	29648.0
3959	23680.0	39319.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	360.0	367.0
574517	0.0	0.0
100631269	0.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	202.0	133.0
3952	1.0	2.0
3953	1295.0	1080.0
3954	2619.0	2788.0
3955	478.0	806.0
3956	2410.0	16134.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	14.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	1.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	15.0	6.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	67.0	3044.0
1303	1518.0	2890.0
107133502	0.0	0.0
1302	240.0	98.0
1301	32.0	70.0
1300	52.0	223.0
3960	57.0	69.0
3963	5.0	6.0
3964	2469.0	4651.0
1308	1152.0	264.0
3965	323.0	1143.0
1307	4976.0	5779.0
151295	23.0	49.0
1306	2069.0	2440.0
100189589	5.0	36.0
728774	0.0	0.0
728773	0.0	0.0
3980	1871.0	1468.0
100287932	2148.0	2995.0
3981	991.0	1099.0
728776	17.0	36.0
85508	0.0	16.0
105601840	0.0	0.0
85509	0.0	0.0
1316	14129.0	10380.0
1315	10699.0	10265.0
1314	18114.0	17475.0
1312	3636.0	5612.0
1311	27.0	6293.0
100329135	0.0	8.0
1310	2.0	2.0
574537	0.0	0.0
3972	1.0	5.0
3973	21.0	17.0
3975	1.0	1.0
3976	314.0	1159.0
3977	7175.0	702.0
1318	46.0	31.0
3978	1569.0	3051.0
1317	2256.0	1805.0
728763	6.0	2.0
3990	223.0	14.0
645313	0.0	0.0
3991	317.0	364.0
645312	0.0	0.0
3992	532.0	803.0
645311	1.0	0.0
728769	670.0	691.0
1330	0.0	0.0
1327	12073.0	14936.0
1326	602.0	238.0
1325	15.0	12.0
3982	0.0	3.0
3983	22661.0	16567.0
3984	1929.0	6399.0
3985	12996.0	3920.0
3987	2183.0	2130.0
3988	2771.0	3405.0
1329	4513.0	4797.0
116809	0.0	0.0
100128416	13.0	30.0
1340	4339.0	7080.0
1337	3448.0	4664.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	2637.0	2896.0
100128410	0.0	1.0
3995	373.0	1131.0
100128412	0.0	0.0
3996	1871.0	4498.0
3998	14845.0	11551.0
1339	0.0	1.0
285440	3178.0	2417.0
285441	0.0	2.0
1352	797.0	573.0
1351	5917.0	5641.0
1350	11388.0	15282.0
1349	3325.0	3670.0
1348	2.0	1.0
1347	3351.0	3673.0
1346	828.0	1068.0
1345	3561.0	5529.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	53.0	14.0
1363	31117.0	76027.0
1362	7188.0	6235.0
1361	9.0	2.0
1360	0.0	0.0
1359	8.0	61.0
1358	3.0	6.0
1357	0.0	1.0
1356	828.0	219.0
1355	2447.0	1927.0
1353	2137.0	2011.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	1.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	48.0	58.0
285464	586.0	621.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4349.0	2987.0
1373	392.0	277.0
1371	789.0	860.0
1370	2.0	2.0
1369	0.0	0.0
1368	467.0	2432.0
100873209	1.0	0.0
1366	7153.0	12021.0
1365	10757.0	9534.0
1364	19150.0	33320.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	9.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	4.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3457.0	2991.0
116843	1565.0	673.0
1384	2948.0	2719.0
116842	59.0	47.0
1382	1643.0	4667.0
116844	29.0	1045.0
1381	11146.0	217.0
1380	29.0	13.0
440176	3.0	5.0
440184	3.0	3.0
1379	2.0	4.0
1378	10.0	38.0
1376	1327.0	1269.0
1375	45.0	228.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	1.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	1.0	70.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	39.0	175.0
1396	226.0	169.0
1395	23.0	380.0
1394	36.0	21.0
1393	219.0	24.0
1392	1.0	6.0
285407	18.0	19.0
116835	681.0	689.0
1390	1294.0	1023.0
1389	8986.0	8133.0
1388	6047.0	9713.0
1387	9810.0	8694.0
116841	2018.0	2085.0
1386	4985.0	3659.0
116840	2532.0	2738.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	1.0
116828	78.0	91.0
100873255	2.0	1.0
100873254	4.0	3.0
100873253	0.0	0.0
285412	1.0	1.0
100873252	0.0	0.0
100287898	163.0	64.0
100287895	0.0	0.0
285419	23.0	40.0
1399	4501.0	5181.0
1398	4899.0	6015.0
1397	7439.0	10690.0
100873259	3.0	0.0
100873258	2.0	1.0
100873257	1.0	1.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	138.0	184.0
285429	10.0	3.0
100287880	0.0	0.0
440193	356.0	1562.0
100873248	0.0	0.0
100873247	3.0	8.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	4.0	0.0
10130	17141.0	11692.0
153830	4327.0	5269.0
645280	2.0	1.0
440138	794.0	340.0
440132	2.0	5.0
440142	8.0	3.0
10139	2110.0	2419.0
126208	1162.0	1506.0
126206	0.0	0.0
126205	0.0	0.0
107133497	117.0	3.0
126204	0.0	0.0
107133499	0.0	0.0
128866	8265.0	10057.0
10131	1977.0	2376.0
10134	11959.0	12141.0
107133494	0.0	0.0
10133	2549.0	3042.0
128869	1458.0	1952.0
10136	0.0	0.0
10135	2082.0	3661.0
100128493	0.0	0.0
103021294	28.0	41.0
10138	1038.0	1835.0
100128496	1.0	1.0
10137	5185.0	4870.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	0.0
10140	11649.0	3792.0
128864	24.0	11.0
440125	1.0	2.0
440131	1.0	1.0
10143	0.0	0.0
128854	997.0	1473.0
10142	8035.0	8362.0
10144	7527.0	5337.0
10147	6452.0	3810.0
100128483	0.0	0.0
10146	7949.0	11894.0
128859	0.0	0.0
10149	217.0	3900.0
10148	27.0	411.0
128853	397.0	181.0
440159	0.0	0.0
10117	5.0	5.0
440163	4.0	0.0
10110	46.0	84.0
10112	18.0	296.0
10111	4824.0	4295.0
10114	9948.0	5962.0
10113	2614.0	2228.0
128848	0.0	0.0
10116	5310.0	4185.0
165829	7.0	9.0
100128469	50.0	37.0
153842	3.0	1.0
440145	827.0	1011.0
10129	1339.0	838.0
440153	0.0	0.0
10128	6838.0	4901.0
100033799	0.0	0.0
107133486	18.0	4.0
10121	5226.0	6800.0
100128465	0.0	0.0
10120	4692.0	6837.0
10123	438.0	1143.0
138234	1.0	0.0
10125	61.0	3947.0
10124	911.0	448.0
10127	2174.0	2026.0
10126	2075.0	1986.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	1.0	0.0
106481188	1.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	56.0	87.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	5.0	14.0
106481182	0.0	5.0
285489	28.0	3209.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	0.0	2.0
10106	13557.0	9303.0
106481199	0.0	1.0
10109	7160.0	11492.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1876.0	2563.0
10100	614.0	98.0
10103	10102.0	2910.0
106481194	0.0	0.0
10102	1060.0	1242.0
106481195	0.0	0.0
10105	2373.0	1497.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	258.0	63.0
440119	118.0	314.0
126235	0.0	0.0
126231	248.0	200.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	87.0	65.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	31.0	38.0
106481167	1.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	0.0
440104	1106.0	992.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	1.0
128876	0.0	0.0
100128420	2.0	17.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	23.0	8.0
10090	8600.0	3028.0
10093	5272.0	7309.0
10092	6899.0	7126.0
10095	4204.0	6580.0
645204	7.0	1.0
10094	5510.0	11937.0
645203	9.0	2.0
10097	10688.0	12880.0
10096	5677.0	7992.0
645201	1.0	0.0
163115	309.0	48.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	1.0
106481143	0.0	0.0
114194	0.0	0.0
138162	362.0	246.0
106481144	0.0	0.0
114195	0.0	4.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	9.0	29.0
106481145	0.0	1.0
151126	21.0	10.0
106481146	0.0	0.0
10099	15599.0	22198.0
10098	3355.0	5545.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	994.0	1386.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	4.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	1.0	1.0
728819	74.0	157.0
106481156	0.0	0.0
114189	0.0	1.0
106481157	0.0	0.0
415117	8.0	36.0
415116	2515.0	2311.0
645207	0.0	0.0
645206	79.0	26.0
442707	0.0	0.0
