id	cdcc3039-166f-4f56-a4e3-7f4e5846c682	4a57d94c-6cce-43a6-97c5-7733da607c42
55520	1595.0	1029.0
55521	53.0	305.0
9814	2042.0	1396.0
9815	2432.0	982.0
55527	331.0	129.0
9812	5380.0	3241.0
55526	3247.0	2949.0
9813	12012.0	6770.0
9818	3427.0	1539.0
9819	2602.0	1944.0
9816	531.0	386.0
9817	5716.0	4677.0
55529	817.0	244.0
9832	26.0	3.0
9833	27.0	49.0
9830	923.0	222.0
9831	2336.0	1240.0
339855	1591.0	407.0
55531	52.0	13.0
339845	0.0	0.0
55530	2.0	0.0
202	1546.0	176.0
203	1764.0	758.0
55534	1159.0	848.0
204	9853.0	7275.0
171568	4873.0	3987.0
205	571.0	425.0
55532	5.0	2.0
9825	3185.0	1444.0
55539	0.0	3.0
206	1.0	1.0
9826	6474.0	5078.0
207	10770.0	8792.0
208	25425.0	26878.0
9823	10265.0	5641.0
55536	2412.0	868.0
9824	155.0	142.0
9829	365.0	57.0
100652759	0.0	0.0
9827	4779.0	1921.0
9828	8994.0	6678.0
171560	2.0	5.0
9840	135.0	18.0
9843	671.0	162.0
9844	9982.0	11274.0
9841	1123.0	604.0
9842	1955.0	1266.0
100652781	3.0	1.0
339843	3.0	0.0
339834	70.0	48.0
210	9298.0	6465.0
211	3468.0	1711.0
55540	700.0	213.0
212	2.0	2.0
213	66.0	82.0
79513	0.0	0.0
214	10113.0	4551.0
55545	3.0	0.0
79512	0.0	0.0
215	917.0	733.0
55544	1152.0	1018.0
79515	0.0	0.0
216	27566.0	7797.0
79514	0.0	0.0
217	14140.0	18447.0
9836	1642.0	660.0
9837	120.0	83.0
218	75.0	80.0
219	3088.0	1724.0
9834	14.0	0.0
79518	0.0	0.0
254428	9390.0	2439.0
254427	724.0	288.0
9839	2168.0	1229.0
9851	2117.0	1343.0
9854	925.0	697.0
9855	1067.0	653.0
9852	8848.0	6941.0
9853	4350.0	2355.0
352905	0.0	0.0
100652770	14.0	40.0
55553	1680.0	456.0
220	98.0	62.0
221	437.0	1664.0
55552	385.0	488.0
222	0.0	0.0
223	24884.0	18459.0
171586	1686.0	1290.0
340811	0.0	0.0
224	14004.0	12750.0
100652772	1880.0	991.0
55556	9380.0	5411.0
225	57.0	18.0
79501	0.0	0.0
339829	651.0	270.0
226	59190.0	54323.0
79504	1.0	0.0
55554	76.0	18.0
9847	5404.0	2814.0
228	1.0	0.0
229	16.0	10.0
9848	605.0	2154.0
55559	198.0	1019.0
79508	0.0	0.0
9846	870.0	467.0
55558	3101.0	1723.0
352909	373.0	438.0
254439	0.0	0.0
9849	4365.0	3197.0
9861	4340.0	3560.0
9862	5017.0	3003.0
7200	3.0	1.0
9860	2603.0	1969.0
9865	1532.0	2406.0
9866	1395.0	989.0
7201	0.0	0.0
7204	2907.0	2256.0
9863	2250.0	1019.0
7203	11913.0	9857.0
101927477	0.0	0.0
339942	191.0	354.0
230	921.0	67.0
231	4217.0	7383.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	0.0	0.0
236	0.0	0.0
238	35.0	19.0
239	96.0	52.0
9858	2981.0	1643.0
9859	2574.0	1323.0
100289092	5.0	22.0
9856	9.0	2.0
9857	3987.0	2232.0
100652846	12.0	53.0
9873	2733.0	1436.0
9870	4290.0	2553.0
9871	4695.0	1573.0
9877	11871.0	7102.0
9874	5107.0	3161.0
101927487	0.0	0.0
9875	2399.0	1217.0
101927489	0.0	4.0
240	313.0	31.0
241	332.0	16.0
242	5.0	0.0
100652831	8.0	18.0
243	5.0	0.0
100289087	0.0	0.0
245	342.0	185.0
246	2.0	2.0
339926	1.0	0.0
247	107.0	49.0
248	0.0	0.0
249	281.0	1020.0
339929	202.0	107.0
9869	3188.0	1997.0
7205	7294.0	4925.0
9867	15960.0	6422.0
9868	6324.0	5902.0
7220	971.0	414.0
9883	2782.0	926.0
9884	121.0	118.0
7222	11.0	14.0
9881	3519.0	1045.0
9882	8628.0	1303.0
7221	16.0	4.0
7224	4.0	0.0
9887	7169.0	6778.0
7223	32.0	94.0
9885	4426.0	2454.0
7226	115.0	111.0
101927498	21.0	8.0
9886	730.0	623.0
7225	1734.0	1290.0
250	0.0	0.0
9880	846.0	493.0
251	4.0	1.0
340900	1.0	0.0
100652865	67.0	16.0
257	0.0	0.0
258	0.0	1.0
259	86.0	68.0
7216	2052.0	1223.0
9878	5691.0	3129.0
9879	4415.0	1983.0
9894	2410.0	2255.0
9895	3167.0	1663.0
9892	58.0	0.0
9898	10419.0	6386.0
9899	109.0	10.0
9896	1656.0	1311.0
9897	3921.0	878.0
100422407	0.0	0.0
9890	210.0	27.0
9891	845.0	385.0
262	7816.0	2418.0
263	3.0	0.0
100652853	414.0	461.0
265	1.0	0.0
266	0.0	0.0
267	6292.0	5694.0
100652856	0.0	2.0
268	53.0	84.0
269	6.0	12.0
339906	14.0	9.0
7227	2009.0	798.0
9889	1397.0	1060.0
100652857	11.0	1.0
100422411	0.0	0.0
7248	4319.0	2178.0
7247	5396.0	3125.0
101927433	1.0	0.0
270	3.0	0.0
271	2356.0	3375.0
100289059	2.0	0.0
272	1111.0	215.0
273	89.0	3.0
274	5650.0	1753.0
275	1447.0	1707.0
276	0.0	0.0
277	0.0	0.0
278	1.0	0.0
100652801	0.0	0.0
279	3.0	1.0
100289051	0.0	0.0
7253	66225.0	30216.0
7252	1.0	0.0
7257	2650.0	1448.0
7259	11113.0	4412.0
7258	0.0	0.0
280	1426.0	2283.0
281	0.0	0.0
101927449	0.0	0.0
283	382.0	216.0
7251	5048.0	3399.0
284	444.0	165.0
285	702.0	1425.0
286	53.0	9.0
287	1980.0	491.0
288	7526.0	2885.0
102723378	0.0	0.0
7249	9296.0	10948.0
7264	3343.0	4647.0
7263	2002.0	3635.0
7266	4725.0	4189.0
7265	3459.0	2703.0
7268	255.0	139.0
7267	21709.0	11311.0
100422437	0.0	0.0
290	379.0	311.0
101927455	1.0	0.0
291	5401.0	2572.0
292	8840.0	4087.0
101927457	0.0	0.0
7260	3630.0	2146.0
293	45174.0	36111.0
352852	1.0	1.0
101927459	0.0	0.0
7262	233.0	1962.0
100289034	6.0	1.0
100652824	4.0	1.0
100422431	0.0	0.0
7275	4084.0	912.0
7274	1.0	0.0
7277	1823.0	742.0
100422445	3.0	0.0
7276	5.0	4.0
7278	0.0	1.0
101927465	1.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	2067.0	914.0
100289027	0.0	0.0
7273	1889.0	633.0
7272	68.0	170.0
102723356	14.0	9.0
7286	909.0	540.0
376844	0.0	0.0
100529257	16.0	13.0
7288	9.0	3.0
7287	14.0	1.0
7289	2247.0	1938.0
134510	1995.0	968.0
79490	0.0	0.0
7280	295.0	971.0
79492	0.0	0.0
79491	0.0	0.0
100529251	16.0	30.0
79494	0.0	0.0
7284	13059.0	12669.0
7283	1883.0	1680.0
79498	0.0	0.0
122525	635.0	773.0
79499	0.0	0.0
100422450	2.0	0.0
100422452	0.0	0.0
7297	5429.0	3368.0
7296	4469.0	1606.0
7299	0.0	0.0
134526	0.0	1.0
7298	401.0	424.0
100422469	0.0	0.0
7291	117.0	105.0
100529261	3.0	0.0
7290	7303.0	5305.0
100529262	0.0	0.0
7293	144.0	332.0
79483	2.0	1.0
7292	97.0	53.0
100529264	1.0	0.0
79482	0.0	0.0
7295	5287.0	10134.0
352887	0.0	0.0
7294	133.0	46.0
79488	0.0	0.0
388818	1.0	0.0
100292680	10.0	8.0
388815	789.0	158.0
158506	0.0	0.0
100529239	0.0	2.0
92483	3.0	0.0
352896	0.0	0.0
92482	1994.0	1329.0
122509	545.0	740.0
388849	38.0	33.0
134548	377.0	254.0
101927423	36.0	58.0
101927422	1.0	3.0
100529240	2.0	0.0
134549	789.0	1377.0
100529241	2.0	1.0
388830	5.0	5.0
408050	307.0	11.0
100422486	30.0	14.0
100529215	175.0	146.0
100529211	36.0	34.0
100422496	0.0	0.0
122553	2482.0	1904.0
100133307	1.0	0.0
100133308	0.0	0.0
100133309	4.0	0.0
100133310	1.0	0.0
100133311	1.0	0.0
388886	5263.0	6929.0
100133314	0.0	0.0
134505	4.0	2.0
100133321	1.0	1.0
100529209	31.0	31.0
65003	2216.0	1215.0
65005	2984.0	1736.0
65008	1395.0	1201.0
171419	0.0	0.0
65009	488.0	186.0
55681	2766.0	1689.0
55680	1459.0	989.0
79650	4154.0	2455.0
79652	2260.0	3035.0
79651	1417.0	1181.0
146456	39.0	50.0
55684	6467.0	6494.0
55683	5736.0	3066.0
79654	4041.0	4810.0
79656	782.0	1004.0
55689	3362.0	1253.0
171416	0.0	0.0
79658	1534.0	626.0
55687	1706.0	2124.0
79657	1930.0	923.0
55686	576.0	292.0
374395	4167.0	3391.0
79659	2845.0	1178.0
374393	41.0	94.0
65010	729.0	762.0
374378	4570.0	2665.0
65012	14.0	16.0
92610	2521.0	1611.0
122481	382.0	134.0
65018	3008.0	902.0
55692	5086.0	6865.0
55691	970.0	415.0
55690	11877.0	7949.0
79641	1582.0	1292.0
55696	3744.0	2106.0
55695	1625.0	1205.0
79640	2246.0	1730.0
79643	1947.0	1279.0
79642	209.0	17.0
55693	138.0	69.0
79645	2.0	9.0
55699	6550.0	2562.0
79644	887.0	1466.0
55698	634.0	37.0
79647	4908.0	1551.0
55697	4402.0	4441.0
79646	4084.0	2333.0
79649	2185.0	2424.0
374383	376.0	46.0
79648	1433.0	934.0
92609	4282.0	4979.0
134490	0.0	0.0
134492	2288.0	1221.0
100302738	0.0	0.0
100302737	1.0	0.0
100302736	32.0	6.0
146481	0.0	0.0
79670	1899.0	1198.0
79672	3550.0	1916.0
79671	2360.0	1478.0
79674	286.0	142.0
79673	1342.0	641.0
79676	238.0	84.0
79675	1761.0	2221.0
79677	1726.0	1262.0
79679	2.0	10.0
158471	144.0	35.0
349391	0.0	0.0
79661	1731.0	1648.0
79660	2602.0	5024.0
79663	1044.0	1063.0
171424	6.0	1.0
171423	409.0	254.0
79665	4983.0	3477.0
171422	0.0	0.0
79664	4006.0	2635.0
171421	0.0	0.0
79667	996.0	338.0
79666	1093.0	666.0
171427	16.0	6.0
79669	1056.0	518.0
171425	1120.0	1059.0
79668	8740.0	5004.0
171420	0.0	0.0
158401	22.0	14.0
92667	1613.0	974.0
158405	794.0	605.0
349386	0.0	0.0
79690	143.0	122.0
79692	647.0	251.0
79691	1712.0	864.0
79694	1235.0	528.0
79693	763.0	546.0
79696	1540.0	1039.0
100302751	10.0	5.0
79695	2723.0	731.0
79698	2202.0	2576.0
205564	1871.0	1563.0
79697	1170.0	1005.0
79699	4924.0	2844.0
92659	285.0	170.0
65055	308.0	52.0
65057	1553.0	655.0
65056	9336.0	5710.0
65059	859.0	117.0
349372	0.0	1.0
100302743	7.0	0.0
79680	2901.0	1053.0
79683	1007.0	663.0
100302742	1.0	0.0
79682	139.0	247.0
100302741	0.0	0.0
79685	3582.0	1378.0
79684	2431.0	2639.0
100216001	1.0	1.0
79689	3464.0	4825.0
146429	14.0	39.0
65065	1175.0	350.0
92689	3122.0	2235.0
90025	410.0	363.0
158427	1394.0	355.0
408263	4.0	0.0
92682	112.0	90.0
146434	556.0	252.0
146433	1023.0	270.0
146439	894.0	863.0
90019	0.0	2.0
65062	1225.0	616.0
158431	706.0	483.0
65061	5.0	5.0
90011	7.0	4.0
92675	2453.0	1571.0
65078	821.0	257.0
134466	1117.0	523.0
90007	3783.0	5558.0
65072	94.0	35.0
100289019	998.0	1938.0
100289017	0.0	0.0
100133172	1.0	0.0
55601	1941.0	362.0
55600	8.0	0.0
55605	1610.0	805.0
55604	1335.0	1306.0
55603	2732.0	522.0
55602	2529.0	1069.0
55609	382.0	215.0
55608	5765.0	7593.0
55607	2543.0	2207.0
254528	1.0	6.0
349334	2.0	1.0
9910	1523.0	855.0
100133180	7.0	1.0
641924	0.0	0.0
9908	9813.0	3228.0
9909	3463.0	2162.0
55612	1518.0	1341.0
55611	7649.0	5205.0
55610	1975.0	1081.0
254531	1215.0	777.0
9902	1209.0	633.0
55616	5841.0	2824.0
171482	0.0	0.0
9903	3866.0	2471.0
55615	656.0	848.0
55614	2103.0	1203.0
9900	1360.0	72.0
55613	62.0	11.0
340990	4.0	0.0
9901	1566.0	329.0
9906	309.0	94.0
55619	537.0	220.0
9907	2200.0	1531.0
9904	3354.0	2272.0
171484	1.0	2.0
55617	990.0	295.0
9905	7794.0	4831.0
641922	2.0	1.0
171483	3.0	3.0
9920	872.0	55.0
9921	10956.0	14769.0
100133190	1772.0	1096.0
102723449	0.0	0.0
100133193	0.0	3.0
9919	8483.0	5156.0
55623	6170.0	3297.0
55622	1330.0	751.0
55621	1886.0	2097.0
55620	1986.0	2123.0
9913	3577.0	2611.0
55627	5946.0	3706.0
340980	0.0	0.0
9914	2403.0	139.0
55626	3109.0	1678.0
9911	404.0	89.0
55625	4138.0	2005.0
9912	3023.0	581.0
55624	8477.0	5895.0
9917	4365.0	2881.0
9918	4261.0	2446.0
9915	2502.0	986.0
55629	8572.0	8016.0
55628	1384.0	440.0
9931	4444.0	2201.0
55630	2865.0	3508.0
301	17472.0	21750.0
55634	1248.0	1194.0
55633	1840.0	1307.0
302	25391.0	24070.0
55632	1299.0	554.0
303	10.0	5.0
55631	937.0	705.0
304	203.0	82.0
9924	8257.0	7277.0
55638	1388.0	455.0
305	1.0	1.0
306	9549.0	1982.0
9925	2071.0	800.0
340970	0.0	0.0
9922	4428.0	4045.0
55636	3109.0	1217.0
307	7839.0	2831.0
55635	17.0	31.0
308	24946.0	20175.0
9923	3704.0	1636.0
9928	9.0	51.0
309	14942.0	9835.0
9929	3172.0	2268.0
9926	7124.0	3075.0
9927	12483.0	8425.0
9942	149.0	43.0
9943	3867.0	2816.0
266553	0.0	0.0
101927396	0.0	2.0
9940	236.0	433.0
101927399	2.0	0.0
9941	674.0	467.0
339983	565.0	1642.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	42.0	31.0
55640	248.0	219.0
310	12196.0	8333.0
311	11375.0	9100.0
312	2.0	0.0
79612	1288.0	692.0
55644	2906.0	2872.0
79611	4083.0	1920.0
313	138.0	60.0
314	39.0	39.0
55643	7575.0	5563.0
79613	915.0	245.0
494197	0.0	0.0
79616	717.0	1143.0
316	2298.0	823.0
9935	9905.0	2091.0
317	1377.0	390.0
9936	1533.0	140.0
9933	1386.0	1003.0
55647	2060.0	2131.0
79618	1390.0	1822.0
318	285.0	225.0
55646	762.0	614.0
9934	90.0	131.0
319	8.0	1.0
9939	6727.0	4705.0
9937	1145.0	578.0
9938	511.0	305.0
9950	4766.0	3084.0
9953	119.0	116.0
9951	4.0	0.0
339970	10.0	26.0
339976	0.0	0.0
55652	7460.0	5655.0
320	408.0	133.0
55651	3179.0	1582.0
339967	4.0	1.0
321	792.0	56.0
55650	2302.0	2111.0
322	3672.0	860.0
323	10294.0	9145.0
55656	2485.0	2791.0
55655	782.0	2.0
324	2505.0	1117.0
79600	5369.0	3015.0
494188	3.0	0.0
79603	7858.0	2020.0
325	0.0	0.0
55654	5997.0	4145.0
79602	9574.0	9183.0
55653	981.0	79.0
326	1.0	4.0
327	9731.0	5471.0
79605	854.0	294.0
9946	1862.0	1367.0
55659	622.0	269.0
328	8857.0	8781.0
9947	0.0	0.0
55658	1809.0	2137.0
329	4171.0	2610.0
79607	1047.0	575.0
9945	746.0	41.0
55657	2329.0	3653.0
79609	623.0	700.0
79608	3170.0	1698.0
9948	20843.0	11783.0
9949	740.0	412.0
9960	1786.0	1500.0
9961	5937.0	3528.0
7301	221.0	212.0
651302	177.0	120.0
7300	0.0	0.0
9965	0.0	0.0
9962	8277.0	5709.0
9963	42.0	14.0
7302	1.0	0.0
339965	314.0	91.0
330	1320.0	66.0
55663	1112.0	807.0
79630	285.0	496.0
331	5747.0	3222.0
55662	3700.0	2138.0
332	32.0	119.0
79632	2248.0	432.0
55661	4619.0	3380.0
333	178.0	45.0
79631	1568.0	448.0
55660	6779.0	3233.0
334	123269.0	44885.0
55667	4420.0	1235.0
79634	1714.0	1544.0
335	376.0	20621.0
55666	5658.0	3943.0
79633	4111.0	811.0
55665	3721.0	2977.0
336	0.0	0.0
55664	2021.0	1198.0
337	6.0	1855.0
79635	854.0	356.0
340947	5.0	3.0
9957	451.0	303.0
338	4.0	3.0
339	0.0	0.0
79637	1303.0	1298.0
9958	2877.0	1717.0
9955	23.0	2.0
55669	2348.0	1079.0
55668	2984.0	1127.0
9956	28.0	16.0
79639	697.0	1390.0
641977	1153.0	812.0
9971	0.0	4.0
9972	3502.0	1279.0
7310	14.0	3.0
9970	14.0	8.0
100422600	0.0	0.0
9975	5582.0	4397.0
9976	387.0	324.0
7311	23829.0	32581.0
100422602	0.0	0.0
7314	54349.0	39425.0
9973	3264.0	3656.0
100422603	12.0	2.0
100422605	1.0	0.0
100422608	0.0	0.0
55670	3762.0	2637.0
341	1247.0	235.0
342	4.0	1.0
343	4.0	7.0
79621	2497.0	3149.0
55672	1419.0	363.0
55671	6027.0	4190.0
344	1.0	1.0
345	1.0	168.0
79623	25.0	380.0
254552	1172.0	2417.0
79622	2378.0	2777.0
55677	3145.0	2330.0
346	1.0	0.0
55676	2055.0	1133.0
79625	72.0	11.0
347	13437.0	39.0
348	5641.0	3607.0
79624	3401.0	1638.0
7305	809.0	548.0
79627	1546.0	545.0
9968	5086.0	2524.0
9969	5402.0	2586.0
79626	116.0	56.0
79629	1595.0	5897.0
7307	297.0	103.0
9966	674.0	64.0
9967	12867.0	6755.0
55679	1679.0	1748.0
7306	1.0	0.0
79628	41.0	67.0
254559	507.0	1041.0
9982	83.0	313.0
7321	1271.0	801.0
9980	1552.0	600.0
7320	3980.0	2765.0
101927350	0.0	0.0
7323	20643.0	11041.0
9986	818.0	381.0
7322	5790.0	4612.0
9987	20443.0	12797.0
101927352	82.0	38.0
9984	2608.0	3087.0
7325	1546.0	1144.0
9985	483.0	167.0
7324	4561.0	3546.0
350	2.0	2.0
351	125625.0	34984.0
353	5856.0	7566.0
100133210	0.0	0.0
354	58.0	26.0
355	1161.0	459.0
100133212	0.0	0.0
356	45.0	2.0
357	483.0	262.0
358	4162.0	14403.0
359	4.0	6.0
7316	30989.0	26899.0
7315	12.0	3.0
7318	4608.0	4924.0
9978	4164.0	6924.0
7317	34147.0	23790.0
7319	3240.0	2860.0
9993	13027.0	7633.0
101927360	1.0	0.0
9994	1745.0	771.0
9991	3783.0	3677.0
7332	6597.0	7354.0
9992	54.0	55.0
9997	713.0	1137.0
7334	4841.0	4368.0
101927364	861.0	220.0
7333	11.0	7.0
7336	3542.0	2018.0
9995	0.0	0.0
100422505	0.0	1.0
7335	553.0	329.0
494150	7.0	1.0
9990	3698.0	2072.0
360	665.0	143.0
361	2227.0	126.0
362	679.0	533.0
363	18.0	70.0
100133220	6.0	1.0
364	265.0	10023.0
366	11.0	3.0
367	3178.0	705.0
368	955.0	317.0
369	5113.0	2142.0
494143	90.0	63.0
7327	8425.0	4922.0
7326	2370.0	1131.0
7329	7263.0	5728.0
9988	7327.0	7339.0
9989	4481.0	2709.0
7328	10065.0	12165.0
7341	8458.0	7559.0
7343	13374.0	9114.0
7342	5341.0	2691.0
7345	559.0	138.0
100422514	0.0	0.0
7347	757.0	1019.0
100422517	8.0	5.0
372	12162.0	7701.0
373	1567.0	589.0
374	29.0	4.0
375	35625.0	39327.0
377	16677.0	10974.0
100133234	0.0	0.0
378	13501.0	9030.0
379	10575.0	2652.0
100652740	0.0	5.0
7337	7486.0	4600.0
7339	2.0	0.0
100652748	511.0	127.0
101927380	10.0	2.0
100652749	0.0	0.0
7352	213.0	299.0
7351	9153.0	51943.0
101927381	1.0	1.0
7353	3725.0	4300.0
100422523	2.0	0.0
7356	1.0	0.0
7355	2277.0	1325.0
7358	2975.0	1248.0
7357	1246.0	826.0
100422527	0.0	0.0
380	3.0	0.0
381	6366.0	8370.0
382	6801.0	3526.0
7350	4.0	8.0
383	16.0	12.0
384	977.0	661.0
387	38111.0	24880.0
388	20252.0	41699.0
389	8931.0	9037.0
100652730	2.0	1.0
7349	27.0	160.0
7348	3.0	0.0
100652736	106.0	137.0
100652739	10.0	22.0
101927390	0.0	0.0
7363	0.0	0.0
100422531	0.0	0.0
100422532	11.0	4.0
352954	362.0	378.0
7365	0.0	0.0
100422533	3.0	1.0
352957	0.0	0.0
7364	2.0	3.0
7367	0.0	0.0
100422535	0.0	0.0
7366	0.0	2.0
100422536	8.0	8.0
7369	0.0	1.0
7368	1102.0	510.0
390	827.0	205.0
391	1829.0	1902.0
392	8196.0	6565.0
393	713.0	572.0
394	9843.0	7236.0
100133251	0.0	0.0
395	4822.0	2957.0
7360	8035.0	7576.0
396	10551.0	7014.0
397	5282.0	9488.0
494115	1443.0	875.0
398	4.0	5.0
399	178.0	6.0
100133259	0.0	0.0
388906	24.0	22.0
388907	44.0	151.0
494119	0.0	0.0
494118	0.0	0.0
7374	4139.0	4783.0
352966	34.0	6.0
7373	13591.0	1766.0
352965	29.0	0.0
7376	6507.0	5962.0
7375	4150.0	3148.0
352967	0.0	0.0
100422545	0.0	0.0
7378	624.0	501.0
101927320	0.0	0.0
100422546	4.0	3.0
101929983	0.0	0.0
100422547	2.0	0.0
7379	3.0	11.0
101927324	2.0	0.0
101927323	20.0	27.0
352962	73.0	21.0
101927327	1.0	0.0
7372	1918.0	1267.0
352964	9.0	2.0
100133262	0.0	0.0
7371	1148.0	738.0
352963	0.0	0.0
100133265	3.0	5.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	3.0	0.0
7385	11414.0	6314.0
7384	11456.0	12023.0
7386	3522.0	1648.0
7389	6526.0	7250.0
376940	2391.0	1333.0
7388	5363.0	8735.0
100422558	14.0	8.0
101927332	0.0	0.0
7381	13738.0	23886.0
102723489	722.0	780.0
7380	76.0	1.0
102723487	17.0	274.0
102723483	3.0	4.0
100422550	0.0	0.0
388925	0.0	1.0
7398	3123.0	1037.0
7399	8.0	20.0
7390	3229.0	4372.0
101927347	0.0	0.0
7392	11620.0	12661.0
7391	3024.0	2454.0
100133285	3.0	2.0
102723475	0.0	0.0
388910	0.0	1.0
102723472	0.0	0.0
352999	13.0	15.0
352990	58.0	60.0
374308	57.0	0.0
122402	1393.0	293.0
122409	1.0	2.0
388948	5.0	3.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	7346.0	5708.0
388931	9.0	18.0
388939	101.0	71.0
100422581	23.0	4.0
100422582	4.0	0.0
100422598	0.0	0.0
408187	0.0	5.0
388965	0.0	0.0
388962	1189.0	1948.0
388963	687.0	584.0
388960	0.0	0.0
100422591	0.0	1.0
100422595	0.0	0.0
388969	3078.0	2599.0
92597	2593.0	3058.0
92595	689.0	374.0
134429	953.0	841.0
92591	204.0	70.0
388951	3.0	2.0
134430	2599.0	1320.0
100147811	1.0	0.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	136.0	85.0
100147815	0.0	0.0
100147816	0.0	1.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	71.0	2.0
100147827	6.0	3.0
100147828	1.0	0.0
100147830	1.0	0.0
100147832	5.0	2.0
100147833	0.0	0.0
103724390	5.0	0.0
100147834	3.0	0.0
100147835	0.0	0.0
100147836	8.0	0.0
100147837	0.0	0.0
100505385	29.0	42.0
100505383	2.0	0.0
374354	3691.0	2467.0
374355	0.0	0.0
103724389	2.0	0.0
103724388	3.0	0.0
103724387	14.0	0.0
103724386	1.0	1.0
100133203	2.0	0.0
100133204	62.0	43.0
100133205	201.0	251.0
100133206	0.0	0.0
122416	1749.0	2156.0
65121	0.0	0.0
677837	22.0	11.0
677838	0.0	0.0
65123	6297.0	4349.0
677835	0.0	0.0
65122	0.0	0.0
677836	1.0	0.0
65125	9205.0	4751.0
677833	3.0	0.0
102723508	106.0	39.0
92745	9486.0	12924.0
65124	2202.0	703.0
677834	11.0	3.0
100505566	10.0	4.0
677831	3.0	0.0
677832	12.0	5.0
100505567	1.0	0.0
80759	355.0	332.0
80758	60.0	240.0
80757	233.0	94.0
144165	1308.0	232.0
100505561	0.0	0.0
677839	6.0	0.0
79770	9159.0	5010.0
80762	24053.0	14308.0
79772	224.0	204.0
80761	30.0	192.0
80760	4208.0	1097.0
388667	0.0	0.0
79774	448.0	266.0
79777	2940.0	7206.0
79776	117.0	60.0
80765	189.0	425.0
80764	2685.0	2541.0
80763	3481.0	1807.0
79778	1147.0	1764.0
92737	29.0	0.0
677840	1.0	0.0
92736	0.0	0.0
158798	0.0	3.0
677848	0.0	0.0
677849	3.0	0.0
677846	0.0	0.0
677847	0.0	0.0
100505557	1.0	0.0
677844	0.0	0.0
677845	1.0	0.0
677842	0.0	0.0
677843	2.0	2.0
388662	33.0	8.0
80746	1008.0	1035.0
80745	1003.0	675.0
653857	323.0	194.0
79760	596.0	891.0
79762	4673.0	3971.0
79763	4180.0	4878.0
80755	412.0	278.0
79768	1329.0	938.0
79767	2855.0	1209.0
677850	0.0	0.0
677815	6.0	3.0
677816	0.0	0.0
677813	0.0	0.0
677814	34.0	24.0
677811	5.0	0.0
90102	947.0	2062.0
677812	0.0	0.0
677810	20.0	38.0
388695	923.0	396.0
80778	775.0	789.0
79791	2150.0	1133.0
677819	0.0	1.0
100505583	0.0	0.0
677817	0.0	0.0
79792	5415.0	5860.0
677818	0.0	0.0
79794	10091.0	1205.0
79797	939.0	895.0
79796	760.0	595.0
80781	8603.0	8030.0
79799	0.0	0.0
79798	1817.0	1363.0
388685	52.0	17.0
119180	0.0	0.0
677826	4.0	8.0
219833	104.0	12.0
677827	0.0	1.0
100505576	29.0	8.0
100505573	1677.0	8566.0
677825	0.0	0.0
92755	44.0	17.0
677822	0.0	0.0
677823	1.0	1.0
677820	3.0	0.0
677821	0.0	0.0
144193	35.0	4.0
79780	2955.0	1813.0
79782	1.0	41.0
144195	2.0	2.0
677828	16.0	3.0
79781	5427.0	2970.0
677829	0.0	0.0
79784	16625.0	15772.0
79783	244.0	66.0
80772	1811.0	2516.0
79786	6196.0	3305.0
79785	263.0	176.0
80777	5086.0	4257.0
79788	448.0	194.0
80776	503.0	406.0
388677	41.0	10.0
80775	777.0	384.0
80774	385.0	241.0
79789	3811.0	626.0
92749	105.0	21.0
92747	6.0	4.0
90121	6791.0	5141.0
219844	275.0	284.0
90120	1921.0	1707.0
158763	33.0	2.0
651249	7.0	3.0
220832	7.0	12.0
146779	1.0	1.0
677885	18.0	8.0
677882	3.0	11.0
677883	1.0	0.0
651250	817.0	147.0
132141	0.0	1.0
219855	236.0	100.0
219854	1602.0	871.0
90113	46.0	27.0
653895	6.0	0.0
80789	2155.0	1563.0
144132	1030.0	930.0
144124	0.0	0.0
388698	5.0	0.0
388699	0.0	0.0
388697	29.0	2.0
100505518	2.0	0.0
80790	3754.0	1332.0
89122	3965.0	1766.0
158787	538.0	299.0
100505540	0.0	0.0
219865	0.0	0.0
100505547	2.0	2.0
132158	307.0	261.0
100505545	0.0	0.0
90141	815.0	640.0
132160	2723.0	1539.0
90139	1369.0	5452.0
340665	10.0	5.0
219858	0.0	0.0
100505532	78.0	25.0
90134	13.0	4.0
219875	0.0	0.0
90133	670.0	987.0
92799	4403.0	2419.0
219874	0.0	2.0
651258	0.0	0.0
90135	3640.0	5859.0
219873	1.0	0.0
100505536	17.0	6.0
92797	443.0	160.0
219870	0.0	0.0
339674	1.0	1.0
339669	0.0	1.0
100505538	491.0	302.0
340654	3.0	0.0
219869	0.0	0.0
339665	213.0	126.0
100133053	0.0	0.0
55722	378.0	139.0
55721	791.0	447.0
55720	2337.0	1643.0
55726	1401.0	1204.0
55723	126.0	295.0
55729	9476.0	7302.0
55728	2194.0	685.0
