id	ae1ca60a-1b87-418f-94dd-e1b707352941	87eea66b-23f3-46ca-a0d6-7724b3d0da3d
106481338	0.0	0.0
106481339	2.0	0.0
106481336	0.0	0.0
106481337	0.0	2.0
106481341	0.0	0.0
106481342	2.0	4.0
106481340	1.0	0.0
85458	5757.0	2335.0
106481345	0.0	0.0
85459	1460.0	579.0
106481346	0.0	0.0
85456	15992.0	9562.0
442910	14.0	3.0
106481343	0.0	0.0
85457	5517.0	2688.0
442911	0.0	0.0
106481344	0.0	0.0
442912	2.0	0.0
85455	678.0	832.0
442913	0.0	0.0
85452	12.0	62.0
442914	0.0	0.0
50	15176.0	6760.0
85453	4556.0	1621.0
442915	0.0	0.0
85450	3334.0	2156.0
51	9267.0	7821.0
442916	0.0	0.0
85451	4158.0	1948.0
52	8434.0	8891.0
442917	0.0	0.0
53	4164.0	4210.0
442918	0.0	0.0
54	501.0	4655.0
442919	0.0	0.0
55	226.0	827.0
442909	1.0	0.0
56	4.0	3.0
58	5.0	5.0
59	4229.0	3953.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	10.0	11.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	127.0	22.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	0.0
85446	442.0	275.0
442900	0.0	0.0
106481355	0.0	0.0
85443	43.0	128.0
442901	0.0	0.0
85444	4249.0	1951.0
442902	0.0	0.0
60	132715.0	147088.0
85441	3056.0	1023.0
442903	32.0	3.0
85442	1818.0	1424.0
442904	0.0	0.0
442905	0.0	0.0
62	7.0	21.0
85440	2452.0	1272.0
442907	26.0	18.0
442908	0.0	0.0
66	0.0	0.0
67	2.0	2.0
68	0.0	4.0
344595	421.0	272.0
69	2.0	7.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	509.0	283.0
106481321	0.0	1.0
85479	8.0	59.0
106481322	3.0	0.0
85476	6899.0	3806.0
85477	96.0	103.0
70	14.0	18.0
85474	21.0	43.0
71	180894.0	239696.0
72	268.0	89.0
73	40.0	15.0
74	0.0	0.0
75	18.0	5.0
106481327	1.0	0.0
106481328	0.0	1.0
106481325	0.0	0.0
153527	9743.0	7872.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	3812.0	2267.0
81	37038.0	26303.0
85463	3352.0	1398.0
82	1.0	12.0
85464	2355.0	1704.0
83	12.0	14.0
85461	5214.0	4149.0
85462	13427.0	1718.0
86	3259.0	2368.0
87	3911.0	5830.0
85460	4242.0	2401.0
88	12.0	13.0
89	7.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	6160.0	6409.0
106481300	0.0	0.0
91	4770.0	3184.0
92	1835.0	1326.0
93	2198.0	628.0
94	3036.0	3412.0
95	392.0	577.0
97	708.0	969.0
98	1204.0	1718.0
344561	0.0	0.0
728661	7462.0	3543.0
728664	0.0	1.0
106481305	0.0	0.0
261734	2487.0	2204.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	11.0	52.0
106481309	24.0	12.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	1.0	1.0
3805	24.0	15.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	2.0
3809	1.0	6.0
246123	0.0	0.0
106481311	0.0	0.0
344558	430.0	585.0
3800	324.0	1288.0
3801	7080.0	4569.0
3802	1.0	2.0
728695	0.0	0.0
285735	0.0	0.0
261726	3926.0	4140.0
728698	4.0	22.0
3814	3.0	8.0
3815	14596.0	768.0
3816	358.0	23.0
261729	2161.0	212.0
3817	361.0	46.0
3818	115.0	82.0
222166	8827.0	4923.0
3811	2.0	4.0
3812	0.0	1.0
285740	1.0	0.0
285741	46.0	142.0
728689	25.0	25.0
3827	10.0	15.0
246100	0.0	0.0
3820	76.0	58.0
3821	23.0	13.0
3822	4.0	1.0
3823	0.0	1.0
3824	56.0	86.0
645402	0.0	0.0
403313	1617.0	863.0
403314	0.0	0.0
728637	0.0	3.0
728638	54.0	71.0
728633	1.0	0.0
728632	119.0	128.0
728635	37.0	35.0
3836	5102.0	2979.0
222183	210.0	211.0
3837	22258.0	10495.0
3838	1685.0	1856.0
3839	5148.0	4566.0
728629	3.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	1695.0	1448.0
3832	479.0	322.0
3833	123.0	182.0
3834	13.0	4.0
3835	6878.0	6412.0
728620	2.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1589.0	787.0
3848	2.0	6.0
3849	3.0	23.0
222171	3896.0	15377.0
728619	10.0	4.0
3840	9639.0	5062.0
3841	2487.0	1237.0
3842	14305.0	6384.0
3843	20566.0	11609.0
3844	0.0	0.0
3845	3359.0	2085.0
3846	8.0	2.0
645423	0.0	0.0
3860	2.0	19.0
246126	4.0	3.0
728658	528.0	1846.0
728655	2.0	1.0
728657	1.0	0.0
728656	9.0	3.0
3858	1469.0	1964.0
3859	2.0	3.0
246135	4.0	0.0
3850	11.0	4.0
3851	0.0	8.0
3852	6.0	40.0
645414	0.0	0.0
3853	1.0	132.0
3854	1.0	23.0
3855	143238.0	44814.0
3856	59404.0	36882.0
3857	0.0	0.0
728640	3.0	2.0
645431	42.0	35.0
728642	353.0	208.0
728641	3.0	7.0
645434	12.0	5.0
645432	1.0	4.0
285704	1414.0	1238.0
728643	3.0	4.0
222194	5818.0	3363.0
285708	0.0	98.0
1204	0.0	1.0
1203	5528.0	6608.0
1201	2307.0	1434.0
1200	12596.0	10327.0
3861	2.0	101.0
645426	24.0	51.0
645425	0.0	0.0
1209	17515.0	12352.0
3866	17.0	374.0
1208	0.0	0.0
1207	8037.0	8437.0
3868	1.0	36.0
285311	0.0	0.0
3880	3693.0	10369.0
3881	2.0	2.0
285313	661.0	10.0
100128537	663.0	739.0
3882	0.0	0.0
100128536	1.0	5.0
285314	0.0	0.0
285315	1811.0	2051.0
1215	6.0	9.0
100141515	0.0	15.0
1213	54686.0	34476.0
1212	5006.0	5284.0
1211	12140.0	19059.0
3872	14.0	353.0
3875	46482.0	32809.0
3876	9.0	19.0
3879	3.0	2.0
3890	0.0	0.0
3891	80.0	3.0
3892	576.0	303.0
100128525	5.0	21.0
285326	0.0	0.0
1230	86.0	363.0
285329	1.0	11.0
440097	23.0	1.0
440093	13.0	35.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	1.0
3886	1.0	0.0
100128521	0.0	3.0
3887	92.0	124.0
3888	2.0	0.0
100631239	3.0	1.0
3889	591.0	199.0
100128516	130.0	50.0
285331	1416.0	1198.0
100128512	0.0	1.0
285335	227.0	25.0
100128514	0.0	0.0
1241	468.0	416.0
1240	657.0	346.0
1238	233.0	24.0
1237	2.0	2.0
1236	75.0	78.0
1235	7.0	0.0
1234	117.0	146.0
1233	7.0	14.0
1232	12.0	40.0
3895	35277.0	21734.0
100128511	309.0	244.0
100631247	0.0	0.0
3897	174.0	44.0
100631248	0.0	0.0
3898	1393.0	1790.0
100631249	0.0	0.0
3899	118.0	798.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	2014.0	1628.0
100631251	3.0	2.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	246.0	83.0
100631254	1.0	0.0
100128503	0.0	1.0
285349	739.0	280.0
574501	2.0	0.0
574502	0.0	0.0
1244	50.0	24.0
574503	0.0	0.0
574504	0.0	0.0
574505	2.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	2.0
574509	0.0	0.0
1264	462.0	230.0
1263	556.0	1958.0
1262	21.0	11.0
116966	788.0	289.0
100887755	0.0	0.0
1261	11.0	36.0
100887754	3.0	13.0
1260	2.0	0.0
116969	136.0	26.0
1259	55.0	32.0
1258	5.0	33.0
440061	0.0	0.0
100887750	48.0	24.0
100887746	37.0	11.0
100887744	1.0	5.0
1272	375.0	11.0
1271	254.0	168.0
100887749	21.0	39.0
1270	34.0	19.0
100887748	1.0	1.0
440044	87.0	42.0
1269	163.0	37.0
440051	2.0	1.0
1268	57.0	256.0
440050	1.0	1.0
1267	8633.0	7127.0
1266	11062.0	13303.0
100887740	0.0	0.0
1265	18842.0	8293.0
1286	4424.0	2049.0
1285	3495.0	2632.0
1284	44488.0	15930.0
1282	19690.0	15743.0
1281	9794.0	5568.0
1280	7.0	7.0
440078	265.0	258.0
440077	1.0	0.0
440087	25.0	11.0
1278	13398.0	5537.0
1277	7020.0	4905.0
440081	21.0	81.0
116938	0.0	0.0
1297	45.0	53.0
116931	182.0	315.0
1296	2570.0	2217.0
1295	12344.0	11567.0
116933	1.0	7.0
1294	58.0	93.0
1293	4838.0	1888.0
116935	69.0	150.0
1292	7935.0	5405.0
440068	0.0	2.0
1291	10520.0	2765.0
116937	2.0	0.0
440067	0.0	2.0
1290	1758.0	1067.0
440073	179.0	242.0
440072	20.0	4.0
1289	1281.0	809.0
1288	331.0	106.0
1287	3395.0	2305.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2118.0	2331.0
440021	0.0	0.0
442673	9.0	3.0
10018	9207.0	1726.0
126328	2836.0	6000.0
442676	2.0	0.0
126326	494.0	722.0
1299	5817.0	445.0
1298	1329.0	1436.0
10011	3238.0	5481.0
10010	3678.0	4836.0
10013	6373.0	2782.0
128989	5463.0	4415.0
10015	18208.0	9267.0
10014	9533.0	4338.0
10017	28.0	170.0
10016	7896.0	9353.0
10020	3382.0	1286.0
114335	0.0	0.0
114336	0.0	0.0
126321	2824.0	2064.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	33.0	142.0
10024	24.0	64.0
128977	5043.0	3045.0
103021165	0.0	0.0
10023	575.0	402.0
103021164	12.0	27.0
10026	5641.0	2922.0
10025	6283.0	2876.0
116986	147.0	93.0
116985	14873.0	8500.0
116988	5982.0	3343.0
116987	4558.0	1903.0
114327	3094.0	2742.0
440043	0.0	0.0
126308	4346.0	2857.0
440041	0.0	0.0
126306	17.0	44.0
151306	30.0	14.0
100128590	1.0	0.0
100128596	2.0	7.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	2.0	1.0
440027	25.0	85.0
440026	6146.0	6274.0
440023	0.0	0.0
10008	932.0	1743.0
10007	5464.0	5641.0
10009	4470.0	3077.0
116984	7856.0	2688.0
116983	1080.0	1003.0
151313	107.0	47.0
10000	7055.0	3112.0
128954	0.0	0.0
10002	13.0	16.0
10001	2028.0	1770.0
10004	124.0	170.0
10003	134.0	40.0
10006	5740.0	4790.0
10005	1513.0	2012.0
126370	0.0	0.0
285352	380.0	525.0
100128579	0.0	0.0
285359	155.0	108.0
126375	518.0	496.0
126374	1386.0	903.0
153918	1.0	0.0
100128574	0.0	1.0
285362	7097.0	6763.0
285367	1701.0	2181.0
285368	1013.0	1124.0
100128569	224.0	95.0
126364	89.0	229.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	1.0	0.0
153932	2.0	3.0
344191	1.0	0.0
126353	25.0	40.0
751071	313.0	517.0
442660	1.0	4.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	19.0	23.0
106481282	0.0	0.0
285381	3330.0	3001.0
106481283	0.0	0.0
285382	419.0	286.0
106481280	0.0	0.0
165918	2354.0	997.0
106481281	3.0	1.0
165904	6.0	5.0
285386	95.0	1774.0
138307	282.0	140.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	2.0	2.0
106481290	1.0	2.0
100128541	1.0	1.0
138311	1231.0	1184.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	1.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	2.0	0.0
126299	2758.0	2633.0
106481259	0.0	0.0
728716	0.0	0.0
126298	3601.0	1651.0
728710	0.0	0.0
126295	498.0	308.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	6.0
106481269	0.0	0.0
100033603	0.0	1.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	295.0	178.0
645318	0.0	0.0
645317	119.0	144.0
151242	49.0	785.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	72095.0	29073.0
100287908	0.0	0.0
645332	942.0	584.0
126282	900.0	1047.0
100287902	13.0	3.0
163227	1190.0	929.0
100287900	0.0	0.0
163223	703.0	633.0
106481275	2.0	0.0
106481276	2.0	0.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	2.0	4.0
106481277	0.0	0.0
151258	34.0	136.0
106481278	0.0	1.0
645328	5.0	2.0
151254	45.0	17.0
645326	6.0	14.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	6.0	31.0
163259	466.0	260.0
645345	216.0	573.0
200403	3.0	4.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1303.0	954.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	6.0	12.0
728732	2.0	2.0
728734	0.0	1.0
126272	451.0	412.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	1090.0	1167.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	4.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	26.0	6.0
106481245	0.0	0.0
645339	1.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	4.0
106481248	0.0	0.0
106481249	2.0	0.0
107133516	6.0	6.0
728723	552.0	654.0
106481253	0.0	0.0
107133522	1.0	1.0
106481254	0.0	0.0
107133524	16.0	17.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	6.0	5.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	10.0
645348	0.0	0.0
106481250	0.0	0.0
645369	7.0	18.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	1927.0	1226.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	24.0	17.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	22.0	17.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1334.0	971.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	1.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	5.0	24.0
645387	259.0	871.0
645382	0.0	0.0
645381	40.0	18.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	7.0	4.0
106481207	1.0	0.0
106481204	0.0	1.0
106481205	1.0	0.0
106481208	2.0	2.0
106481209	0.0	0.0
3902	27.0	48.0
3903	147.0	638.0
106481210	0.0	0.0
3904	0.0	10.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	1569.0	38.0
106481211	0.0	0.0
3909	182.0	80.0
106481212	0.0	0.0
684959	0.0	0.0
151234	18.0	9.0
151230	1261.0	1786.0
728798	1.0	36.0
3913	22126.0	14821.0
3914	404.0	5756.0
3915	26682.0	16884.0
3916	46040.0	27008.0
3918	9771.0	12687.0
3910	2906.0	2685.0
3911	18892.0	11238.0
3912	20985.0	10066.0
728782	12.0	27.0
728780	78.0	363.0
3924	17.0	21.0
3925	4157.0	4959.0
3927	15076.0	13798.0
3929	0.0	2.0
3920	22349.0	21005.0
3921	27635.0	38271.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	2.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	1220.0	3381.0
3937	346.0	553.0
3938	1.0	0.0
3939	29050.0	21728.0
3930	2241.0	936.0
100873179	0.0	0.0
3931	392.0	277.0
3932	134.0	212.0
3933	0.0	0.0
3934	68.0	587.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	2.0
100329109	0.0	0.0
100329108	32.0	70.0
3947	2.0	9.0
3948	6.0	0.0
3949	735.0	342.0
100873169	1.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	41662.0	39672.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	1.0	5.0
100873199	0.0	0.0
100873198	2.0	0.0
100873197	0.0	0.0
728758	13.0	22.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	36.0	88.0
3958	3216.0	33137.0
3959	43912.0	44290.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	337.0	259.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	117.0	180.0
3952	1.0	4.0
3953	995.0	820.0
3954	6301.0	3396.0
3955	915.0	403.0
3956	2698.0	6472.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	45.0	57.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	41.0	6.0
728746	0.0	0.0
728748	3.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	191.0	1251.0
1303	1764.0	366.0
107133502	0.0	0.0
1302	169.0	258.0
1301	25.0	18.0
1300	214.0	44.0
3960	46.0	92.0
3963	4.0	1.0
3964	4472.0	2858.0
1308	1942.0	1725.0
3965	545.0	1518.0
1307	5207.0	1913.0
151295	49.0	39.0
1306	4333.0	4200.0
100189589	6.0	11.0
728774	0.0	2.0
728773	0.0	0.0
3980	3604.0	1859.0
100287932	4245.0	5918.0
3981	1458.0	1067.0
728776	42.0	33.0
85508	0.0	2.0
105601840	0.0	0.0
85509	0.0	0.0
1316	4483.0	4782.0
1315	18075.0	15232.0
1314	34324.0	17504.0
1312	6025.0	6660.0
1311	444.0	430.0
100329135	0.0	4.0
1310	5.0	32.0
574537	0.0	0.0
3972	0.0	0.0
3973	89.0	22.0
3975	0.0	1.0
3976	342.0	372.0
3977	14513.0	2057.0
1318	64.0	176.0
3978	2751.0	1566.0
1317	4191.0	3200.0
728763	11.0	0.0
3990	254.0	42.0
645313	0.0	1.0
3991	439.0	248.0
645312	0.0	0.0
3992	664.0	763.0
645311	2.0	1.0
728769	1599.0	2228.0
1330	0.0	0.0
1327	24902.0	37922.0
1326	742.0	595.0
1325	26.0	8.0
3982	0.0	1.0
3983	35907.0	6744.0
3984	4056.0	4343.0
3985	10234.0	3826.0
3987	4556.0	3303.0
3988	4703.0	6852.0
1329	8039.0	9687.0
116809	0.0	0.0
100128416	21.0	27.0
1340	9868.0	16549.0
1337	7721.0	12174.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4873.0	3652.0
100128410	1.0	2.0
3995	692.0	526.0
100128412	0.0	0.0
3996	2899.0	1879.0
3998	30529.0	14335.0
1339	4.0	0.0
285440	7215.0	5468.0
285441	2.0	1.0
1352	2059.0	862.0
1351	14422.0	19691.0
1350	21216.0	26029.0
1349	7944.0	13971.0
1348	2.0	2.0
1347	6932.0	11281.0
1346	842.0	2611.0
1345	9124.0	12295.0
1343	1.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	109.0	36.0
1363	52385.0	17750.0
1362	14385.0	11268.0
1361	5.0	10.0
1360	0.0	0.0
1359	33.0	35.0
1358	4.0	1.0
1357	0.0	0.0
1356	286.0	493.0
1355	5848.0	2895.0
1353	4030.0	4138.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	78.0	35.0
285464	1145.0	402.0
100873200	0.0	0.0
777774	0.0	0.0
1374	9065.0	6056.0
1373	618.0	467.0
1371	1078.0	670.0
1370	7.0	6.0
1369	0.0	1.0
1368	1633.0	4920.0
100873209	0.0	4.0
1366	13644.0	28861.0
1365	13916.0	16499.0
1364	26713.0	36248.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	19.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	3.0	0.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	5835.0	3246.0
116843	3108.0	1054.0
1384	5185.0	2253.0
116842	78.0	63.0
1382	1332.0	3879.0
116844	116.0	351.0
1381	6656.0	1318.0
1380	42.0	60.0
440176	2.0	13.0
440184	3.0	3.0
1379	1.0	3.0
1378	9.0	17.0
1376	2658.0	2861.0
1375	36.0	47.0
128821	0.0	0.0
100873237	1.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	7.0	26.0
100873239	5.0	0.0
100873222	0.0	1.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	147.0	316.0
1396	147.0	881.0
1395	57.0	100.0
1394	28.0	37.0
1393	192.0	158.0
1392	0.0	0.0
285407	20.0	13.0
116835	761.0	692.0
1390	2305.0	1437.0
1389	16645.0	10082.0
1388	10822.0	9284.0
1387	17950.0	4681.0
116841	3957.0	3325.0
1386	9478.0	4242.0
116840	4014.0	1436.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	123.0	48.0
100873255	0.0	0.0
100873254	7.0	22.0
100873253	1.0	0.0
285412	4.0	2.0
100873252	0.0	0.0
100287898	290.0	53.0
100287895	0.0	1.0
285419	36.0	29.0
1399	8679.0	3463.0
1398	10295.0	9823.0
1397	9206.0	16230.0
100873259	0.0	1.0
100873258	0.0	1.0
100873257	5.0	11.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	121.0	236.0
285429	27.0	7.0
100287880	0.0	0.0
440193	466.0	372.0
100873248	0.0	0.0
100873247	4.0	1.0
100873246	0.0	0.0
100873245	1.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	50933.0	29826.0
153830	6253.0	9389.0
645280	0.0	4.0
440138	1145.0	522.0
440132	0.0	0.0
440142	7.0	9.0
10139	3915.0	2659.0
126208	2008.0	1228.0
126206	0.0	0.0
126205	0.0	0.0
107133497	100.0	298.0
126204	0.0	0.0
107133499	0.0	0.0
128866	14819.0	11408.0
10131	4858.0	2311.0
10134	23036.0	26690.0
107133494	0.0	0.0
10133	3800.0	4769.0
128869	2649.0	2890.0
10136	1.0	0.0
10135	3783.0	2816.0
100128493	0.0	0.0
103021294	28.0	20.0
10138	1432.0	2945.0
100128496	0.0	0.0
10137	7820.0	4139.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	44.0
10140	9093.0	3336.0
128864	31.0	32.0
440125	3.0	6.0
440131	3.0	2.0
10143	0.0	0.0
128854	1669.0	1089.0
10142	12732.0	6078.0
10144	12528.0	4570.0
10147	11422.0	4711.0
100128483	1.0	6.0
10146	13065.0	5920.0
128859	0.0	0.0
10149	814.0	706.0
10148	25.0	50.0
128853	732.0	179.0
440159	0.0	0.0
10117	9.0	6.0
440163	13.0	5.0
10110	66.0	67.0
10112	36.0	155.0
10111	8032.0	4267.0
10114	13182.0	6043.0
10113	5710.0	4570.0
128848	0.0	0.0
10116	10168.0	4523.0
165829	17.0	14.0
100128469	48.0	16.0
153842	0.0	89.0
440145	1378.0	1190.0
10129	1790.0	1217.0
440153	0.0	0.0
10128	16186.0	6976.0
100033799	0.0	0.0
107133486	14.0	6.0
10121	9711.0	7283.0
100128465	0.0	0.0
10120	8966.0	8726.0
10123	408.0	274.0
138234	0.0	6.0
10125	85.0	117.0
10124	1053.0	945.0
10127	4101.0	2565.0
10126	4273.0	3352.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	95.0	39.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	6.0	9.0
106481182	1.0	0.0
285489	194.0	468.0
100128448	3.0	0.0
126242	1.0	0.0
106481198	2.0	0.0
10107	1.0	5.0
10106	22960.0	8734.0
106481199	0.0	1.0
10109	11997.0	16833.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3736.0	4465.0
10100	162.0	60.0
10103	19240.0	10091.0
106481194	0.0	0.0
10102	2488.0	2306.0
106481195	0.0	0.0
10105	11288.0	4628.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	610.0	563.0
440119	92.0	37.0
126235	0.0	2.0
126231	435.0	210.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	137.0	152.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	36.0	111.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	0.0
440104	1304.0	806.0
106481176	2.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	2.0
106481179	0.0	0.0
128876	1.0	0.0
100128420	8.0	4.0
100128423	4.0	2.0
128879	1.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	37.0	13.0
10090	18999.0	8255.0
10093	10020.0	13455.0
10092	10155.0	14108.0
10095	5879.0	8220.0
645204	1.0	6.0
10094	9733.0	17884.0
645203	11.0	24.0
10097	17704.0	10931.0
10096	9747.0	11478.0
645201	0.0	1.0
163115	370.0	175.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	0.0
106481143	0.0	0.0
114194	0.0	0.0
138162	581.0	622.0
106481144	0.0	0.0
114195	0.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	1.0	0.0
106481148	3.0	9.0
106481145	0.0	0.0
151126	5.0	3.0
106481146	0.0	0.0
10099	30530.0	43758.0
10098	3300.0	2366.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	1.0
645212	1789.0	1931.0
106481149	1.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
