id	0751ff85-93a8-4d4b-a7bd-e1dc9abc07ea	68111fdd-653e-4185-ba74-6ae3cb221508
106481338	0.0	0.0
106481339	0.0	0.0
106481336	0.0	0.0
106481337	0.0	1.0
106481341	0.0	0.0
106481342	2.0	4.0
106481340	4.0	0.0
85458	2828.0	1631.0
106481345	1.0	0.0
85459	1408.0	1048.0
106481346	0.0	0.0
85456	7221.0	10208.0
442910	12.0	0.0
106481343	0.0	0.0
85457	2581.0	2403.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	348.0	338.0
442913	0.0	0.0
85452	6.0	25.0
442914	0.0	0.0
50	5902.0	5372.0
85453	1999.0	1735.0
442915	0.0	0.0
85450	3171.0	2658.0
51	3514.0	4749.0
442916	0.0	0.0
85451	3196.0	2067.0
52	4780.0	4059.0
442917	0.0	0.0
53	2705.0	3338.0
442918	0.0	1.0
54	2700.0	2947.0
442919	0.0	0.0
55	172.0	270.0
442909	6.0	1.0
56	7.0	8.0
58	14.0	12.0
59	3994.0	8080.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	3.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	518.0	414.0
106481350	1.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	8.0	6.0
106481354	5.0	1.0
85446	451.0	500.0
442900	0.0	0.0
106481355	0.0	0.0
85443	24.0	55.0
442901	0.0	0.0
85444	1635.0	1106.0
442902	0.0	0.0
60	270468.0	239405.0
85441	3416.0	2244.0
442903	31.0	18.0
85442	597.0	362.0
442904	0.0	0.0
442905	0.0	0.0
62	21.0	16.0
85440	1933.0	2057.0
442907	4.0	4.0
442908	1.0	0.0
66	0.0	0.0
67	6.0	8.0
68	2.0	5.0
344595	377.0	309.0
69	3.0	2.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	1.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	253.0	136.0
106481321	1.0	0.0
85479	72.0	91.0
106481322	2.0	0.0
85476	3269.0	2624.0
85477	362.0	297.0
70	16.0	15.0
85474	32.0	43.0
71	172321.0	242675.0
72	205.0	99.0
73	23.0	26.0
74	1.0	1.0
75	32.0	35.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5655.0	5796.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	1.0
85465	1920.0	1936.0
81	25135.0	31850.0
85463	2071.0	1425.0
82	4.0	3.0
85464	4545.0	3182.0
83	16.0	2.0
85461	3684.0	5828.0
85462	5630.0	1756.0
86	2337.0	2182.0
87	7641.0	9567.0
85460	2774.0	2264.0
88	19.0	7.0
89	6.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3801.0	9272.0
106481300	0.0	0.0
91	2609.0	1836.0
92	1128.0	894.0
93	1194.0	1116.0
94	2601.0	1962.0
95	222.0	332.0
97	650.0	439.0
98	730.0	526.0
344561	0.0	0.0
728661	4853.0	3646.0
728664	2.0	0.0
106481305	0.0	0.0
261734	1783.0	1488.0
106481306	1.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	30.0	26.0
106481309	2.0	9.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	17.0	7.0
3805	58.0	27.0
106481312	1.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	12.0	8.0
3809	27.0	26.0
246123	0.0	0.0
106481311	0.0	0.0
344558	629.0	458.0
3800	306.0	150.0
3801	5651.0	4957.0
3802	11.0	13.0
728695	0.0	0.0
285735	0.0	0.0
261726	2519.0	2486.0
728698	6.0	8.0
3814	0.0	1.0
3815	5252.0	749.0
3816	507.0	150.0
261729	809.0	292.0
3817	273.0	42.0
3818	274.0	180.0
222166	4216.0	1508.0
3811	32.0	16.0
3812	22.0	7.0
285740	1.0	0.0
285741	41.0	36.0
728689	11.0	12.0
3827	3.0	4.0
246100	0.0	0.0
3820	1234.0	428.0
3821	63.0	87.0
3822	15.0	15.0
3823	13.0	10.0
3824	805.0	444.0
645402	0.0	0.0
403313	1087.0	789.0
403314	0.0	0.0
728637	3.0	3.0
728638	11.0	22.0
728633	3.0	0.0
728632	47.0	28.0
728635	45.0	10.0
3836	2815.0	3402.0
222183	149.0	174.0
3837	14642.0	13259.0
3838	1999.0	2531.0
3839	2934.0	3056.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2355.0	1839.0
3832	836.0	707.0
3833	711.0	567.0
3834	3.0	2.0
3835	4219.0	4071.0
728620	1.0	1.0
403300	0.0	0.0
645412	3.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	762.0	440.0
3848	14.0	13.0
3849	15.0	6.0
222171	55.0	1716.0
728619	10.0	10.0
3840	5653.0	5511.0
3841	2132.0	1216.0
3842	9959.0	7720.0
3843	10221.0	9295.0
3844	0.0	1.0
3845	2592.0	2389.0
3846	13.0	12.0
645423	0.0	0.0
3860	121.0	55.0
246126	0.0	0.0
728658	717.0	628.0
728655	1.0	3.0
728657	1.0	0.0
728656	3.0	4.0
3858	1047.0	690.0
3859	1.0	1.0
246135	1.0	1.0
3850	2.0	1.0
3851	0.0	0.0
3852	1575.0	244.0
645414	0.0	0.0
3853	7.0	20.0
3854	0.0	0.0
3855	43394.0	44819.0
3856	23594.0	38009.0
3857	0.0	0.0
728640	6.0	2.0
645431	46.0	22.0
728642	775.0	532.0
728641	3.0	1.0
645434	7.0	4.0
645432	103.0	58.0
285704	849.0	1013.0
728643	1.0	1.0
222194	3468.0	2492.0
285708	0.0	0.0
1204	0.0	0.0
1203	2427.0	1589.0
1201	1569.0	1175.0
1200	15315.0	18443.0
3861	166.0	38.0
645426	26.0	8.0
645425	0.0	0.0
1209	7992.0	6613.0
3866	46.0	253.0
1208	0.0	0.0
1207	4718.0	4520.0
3868	4.0	6.0
285311	1.0	0.0
3880	2515.0	17358.0
3881	1.0	1.0
285313	1126.0	307.0
100128537	1535.0	560.0
3882	0.0	0.0
100128536	1.0	2.0
285314	2.0	1.0
285315	568.0	425.0
1215	22.0	9.0
100141515	31.0	4.0
1213	23373.0	29149.0
1212	2983.0	3182.0
1211	6183.0	11603.0
3872	249.0	302.0
3875	12660.0	26902.0
3876	7.0	20.0
3879	0.0	0.0
3890	0.0	0.0
3891	11.0	4.0
3892	344.0	176.0
100128525	2.0	4.0
285326	0.0	0.0
1230	1229.0	1144.0
285329	3.0	7.0
440097	38.0	7.0
440093	24.0	12.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	1.0	0.0
100128521	1.0	0.0
3887	57.0	26.0
3888	1.0	0.0
100631239	0.0	1.0
3889	95.0	45.0
100128516	67.0	48.0
285331	1906.0	1406.0
100128512	1.0	0.0
285335	84.0	33.0
100128514	0.0	0.0
1241	1220.0	535.0
1240	2006.0	1714.0
1238	219.0	65.0
1237	38.0	61.0
1236	7061.0	2061.0
1235	116.0	73.0
1234	2520.0	1690.0
1233	594.0	389.0
1232	19.0	63.0
3895	18972.0	15428.0
100128511	87.0	24.0
100631247	0.0	6.0
3897	311.0	184.0
100631248	0.0	0.0
3898	832.0	2316.0
100631249	0.0	0.0
3899	1451.0	560.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1572.0	1411.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	1.0	0.0
285346	242.0	153.0
100631254	2.0	1.0
100128503	0.0	0.0
285349	383.0	303.0
574501	9.0	8.0
574502	0.0	0.0
1244	129.0	62.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	1.0
574506	0.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	436.0	286.0
1263	958.0	1807.0
1262	17.0	12.0
116966	510.0	215.0
100887755	3.0	2.0
1261	5.0	12.0
100887754	3.0	0.0
1260	0.0	0.0
116969	95.0	17.0
1259	30.0	39.0
1258	10.0	8.0
440061	0.0	0.0
100887750	94.0	48.0
100887746	10.0	1.0
100887744	1.0	0.0
1272	698.0	184.0
1271	363.0	62.0
100887749	18.0	22.0
1270	15.0	29.0
100887748	0.0	0.0
440044	121.0	78.0
1269	831.0	304.0
440051	2.0	0.0
1268	584.0	185.0
440050	3.0	0.0
1267	5413.0	6358.0
1266	10479.0	14747.0
100887740	0.0	0.0
1265	17774.0	11394.0
1286	4989.0	3370.0
1285	5276.0	3296.0
1284	13495.0	28622.0
1282	8627.0	23873.0
1281	20520.0	175889.0
1280	6.0	2.0
440078	134.0	117.0
440077	3.0	2.0
440087	55.0	28.0
1278	22663.0	137880.0
1277	13539.0	181259.0
440081	280.0	159.0
116938	0.0	0.0
1297	43.0	38.0
116931	144.0	139.0
1296	2639.0	6933.0
1295	6537.0	28099.0
116933	0.0	0.0
1294	1132.0	483.0
1293	11880.0	29701.0
116935	49.0	62.0
1292	14178.0	19895.0
440068	13.0	6.0
1291	11720.0	12689.0
116937	7.0	3.0
440067	87.0	28.0
1290	2414.0	10908.0
440073	142.0	77.0
440072	4.0	1.0
1289	1686.0	11842.0
1288	202.0	40.0
1287	1686.0	1076.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4655.0	3792.0
440021	0.0	0.0
442673	11.0	5.0
10018	5870.0	3090.0
126328	2470.0	2177.0
442676	0.0	10.0
126326	530.0	412.0
1299	353.0	63.0
1298	1814.0	580.0
10011	2108.0	2217.0
10010	3558.0	3792.0
10013	5090.0	3767.0
128989	2643.0	2374.0
10015	10986.0	10296.0
10014	6718.0	5714.0
10017	12.0	19.0
10016	5142.0	4330.0
10020	2013.0	1325.0
114335	0.0	0.0
114336	0.0	0.0
126321	2846.0	1923.0
10029	0.0	0.0
442668	0.0	0.0
10022	5.0	2.0
10021	44.0	444.0
10024	247.0	164.0
128977	2791.0	1822.0
103021165	0.0	0.0
10023	651.0	344.0
103021164	3.0	7.0
10026	2736.0	2468.0
10025	3549.0	2892.0
116986	1839.0	815.0
116985	12967.0	15441.0
116988	4706.0	3861.0
116987	2073.0	2162.0
114327	2331.0	1637.0
440043	0.0	0.0
126308	7204.0	4966.0
440041	0.0	0.0
126306	330.0	114.0
151306	61.0	77.0
100128590	8.0	2.0
100128596	1.0	2.0
151300	2.0	0.0
100128595	0.0	0.0
100128589	1.0	1.0
440027	20.0	24.0
440026	2595.0	2895.0
440023	0.0	0.0
10008	638.0	401.0
10007	3142.0	4921.0
10009	2940.0	3756.0
116984	7867.0	3982.0
116983	1908.0	1585.0
151313	284.0	132.0
10000	4771.0	5930.0
128954	0.0	0.0
10002	24.0	16.0
10001	1457.0	1222.0
10004	344.0	267.0
10003	140.0	60.0
10006	5120.0	4818.0
10005	1368.0	1248.0
126370	0.0	0.0
285352	244.0	192.0
100128579	0.0	0.0
285359	239.0	135.0
126375	576.0	528.0
126374	897.0	1339.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3336.0	3478.0
285367	1364.0	1251.0
285368	481.0	586.0
100128569	466.0	156.0
126364	660.0	685.0
100128560	3.0	2.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	1.0
344191	0.0	0.0
126353	47.0	473.0
751071	470.0	399.0
442660	1.0	1.0
442661	0.0	0.0
106481286	1.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	1.0
106481289	0.0	0.0
100128553	1.0	2.0
106481282	0.0	0.0
285381	1568.0	1719.0
106481283	0.0	0.0
285382	229.0	244.0
106481280	3.0	0.0
165918	1413.0	1183.0
106481281	3.0	1.0
165904	29.0	25.0
285386	230.0	186.0
138307	91.0	22.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	25.0	5.0
106481290	0.0	0.0
100128541	3.0	1.0
138311	621.0	504.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	0.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	3.0	2.0
126299	1502.0	1513.0
106481259	0.0	0.0
728716	0.0	1.0
126298	1721.0	2293.0
728710	0.0	1.0
126295	279.0	265.0
728712	0.0	1.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	3.0
106481269	1.0	2.0
100033603	0.0	1.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	396.0	300.0
645318	0.0	0.0
645317	57.0	27.0
151242	47.0	96.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	28028.0	30409.0
100287908	0.0	0.0
645332	480.0	344.0
126282	1230.0	997.0
100287902	7.0	4.0
163227	1252.0	1402.0
100287900	1.0	0.0
163223	289.0	276.0
106481275	1.0	1.0
106481276	2.0	2.0
106481273	0.0	0.0
106481274	1.0	0.0
106481279	2.0	0.0
106481277	0.0	0.0
151258	403.0	292.0
106481278	0.0	0.0
645328	3.0	4.0
151254	27.0	17.0
645326	5.0	4.0
106481271	1.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	2.0	16.0
163259	270.0	195.0
645345	103.0	19.0
200403	3.0	1.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	931.0	575.0
106481237	0.0	0.0
106481238	3.0	1.0
728737	3.0	1.0
728732	3.0	3.0
728734	3.0	0.0
126272	272.0	255.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	998.0	1056.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	3.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	19.0	12.0
106481245	0.0	0.0
645339	2.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	2.0	2.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	4.0	2.0
728723	315.0	188.0
106481253	0.0	0.0
107133522	1.0	0.0
106481254	2.0	0.0
107133524	5.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	1.0
106481258	0.0	0.0
126259	253.0	79.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	81.0	66.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	2205.0	2466.0
106481218	1.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	21.0	15.0
645360	1.0	0.0
106481219	0.0	0.0
106481220	3.0	3.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	944.0	767.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	2.0
645387	486.0	344.0
645382	0.0	0.0
645381	30.0	13.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	8.0	2.0
106481207	3.0	1.0
106481204	0.0	0.0
106481205	2.0	1.0
106481208	6.0	2.0
106481209	0.0	0.0
3902	1335.0	671.0
3903	4476.0	3327.0
106481210	0.0	0.0
3904	91.0	37.0
3906	0.0	0.0
106481213	3.0	0.0
106481214	0.0	0.0
3908	2791.0	1714.0
106481211	0.0	0.0
3909	850.0	345.0
106481212	0.0	0.0
684959	0.0	0.0
151234	32.0	25.0
151230	623.0	614.0
728798	0.0	4.0
3913	17947.0	14151.0
3914	1226.0	14949.0
3915	14278.0	21824.0
3916	19541.0	22416.0
3918	6046.0	24312.0
3910	3185.0	4211.0
3911	10629.0	11332.0
3912	11805.0	23218.0
728782	15.0	13.0
728780	94.0	136.0
3924	16.0	12.0
3925	4256.0	6021.0
3927	14848.0	17526.0
3929	162.0	41.0
3920	10840.0	16021.0
3921	35624.0	28455.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	3.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	35199.0	23314.0
3937	5885.0	3598.0
3938	3.0	4.0
3939	14755.0	21932.0
3930	4472.0	2801.0
100873179	0.0	0.0
3931	951.0	542.0
3932	6012.0	2597.0
3933	0.0	2.0
3934	98.0	3126.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	1.0
100873165	0.0	2.0
100287964	0.0	0.0
100287960	1.0	1.0
100329109	0.0	0.0
100329108	6.0	0.0
3947	3.0	2.0
3948	2.0	1.0
3949	630.0	3328.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	21732.0	16425.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	8.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	6.0	4.0
100873192	0.0	2.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	1345.0	402.0
3958	4871.0	24899.0
3959	25852.0	35642.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	722.0	492.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	272.0	202.0
3952	3.0	8.0
3953	2353.0	1387.0
3954	2589.0	2236.0
3955	1789.0	1292.0
3956	4449.0	12606.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	16.0	11.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	20.0	12.0
728746	0.0	0.0
728748	5.0	6.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	166.0	716.0
1303	1503.0	3476.0
107133502	0.0	0.0
1302	522.0	117.0
1301	18.0	1985.0
1300	97.0	3454.0
3960	90.0	47.0
3963	1.0	1.0
3964	3274.0	3635.0
1308	1471.0	1041.0
3965	3812.0	3266.0
1307	7094.0	10000.0
151295	109.0	103.0
1306	5480.0	8537.0
100189589	5.0	11.0
728774	0.0	0.0
728773	2.0	0.0
3980	1983.0	1839.0
100287932	1952.0	2502.0
3981	1221.0	1078.0
728776	21.0	21.0
85508	0.0	0.0
105601840	3.0	0.0
85509	0.0	0.0
1316	15634.0	12143.0
1315	9562.0	10799.0
1314	17110.0	18433.0
1312	4389.0	5190.0
1311	375.0	4588.0
100329135	0.0	3.0
1310	284.0	126.0
574537	0.0	0.0
3972	2.0	3.0
3973	9.0	6.0
3975	1.0	0.0
3976	350.0	1301.0
3977	9114.0	1770.0
1318	155.0	93.0
3978	3256.0	2338.0
1317	1820.0	2068.0
728763	19.0	3.0
3990	161.0	59.0
645313	3.0	0.0
3991	723.0	446.0
645312	0.0	0.0
3992	1128.0	1143.0
645311	2.0	0.0
728769	906.0	548.0
1330	0.0	0.0
1327	17331.0	15603.0
1326	1626.0	796.0
1325	14.0	7.0
3982	2.0	0.0
3983	25209.0	19368.0
3984	3688.0	5049.0
3985	7506.0	4472.0
3987	4089.0	3386.0
3988	6429.0	7249.0
1329	3460.0	3227.0
116809	0.0	0.0
100128416	24.0	23.0
1340	6002.0	6095.0
1337	4315.0	3961.0
1336	0.0	0.0
1332	2.0	0.0
1331	0.0	0.0
3993	3682.0	3475.0
100128410	1.0	1.0
3995	1582.0	1480.0
100128412	0.0	0.0
3996	2179.0	2195.0
3998	12819.0	13740.0
1339	2.0	2.0
285440	4293.0	3860.0
285441	0.0	1.0
1352	864.0	661.0
1351	4688.0	3428.0
1350	13068.0	12647.0
1349	3496.0	3375.0
1348	1.0	0.0
1347	3861.0	3843.0
1346	525.0	261.0
1345	4319.0	3999.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	39.0	14.0
1363	15103.0	12069.0
1362	6070.0	8471.0
1361	8.0	12.0
1360	2.0	1.0
1359	96.0	137.0
1358	0.0	1.0
1357	1.0	1.0
1356	3275.0	876.0
1355	3027.0	2301.0
1353	2791.0	1953.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	179.0	105.0
285464	835.0	643.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5023.0	2703.0
1373	243.0	456.0
1371	1276.0	885.0
1370	2.0	4.0
1369	0.0	0.0
1368	982.0	1442.0
100873209	0.0	0.0
1366	3629.0	10385.0
1365	3691.0	2640.0
1364	12742.0	21479.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	6.0	18.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	7.0	0.0
100873205	1.0	0.0
102800316	2.0	1.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4456.0	3373.0
116843	1713.0	1182.0
1384	2409.0	1927.0
116842	177.0	76.0
1382	573.0	4217.0
116844	111.0	883.0
1381	3137.0	145.0
1380	10850.0	4310.0
440176	3.0	2.0
440184	4.0	1.0
1379	46.0	22.0
1378	1233.0	578.0
1376	1452.0	1342.0
1375	420.0	352.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	3.0	17.0
100873239	2.0	0.0
100873222	0.0	2.0
100873221	1.0	1.0
285401	3.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	220.0	269.0
1396	471.0	178.0
1395	33.0	87.0
1394	82.0	19.0
1393	479.0	253.0
1392	0.0	3.0
285407	20.0	14.0
116835	701.0	564.0
1390	1051.0	904.0
1389	9103.0	7612.0
1388	10351.0	9427.0
1387	12721.0	8286.0
116841	2335.0	2034.0
1386	5092.0	3745.0
116840	2902.0	2281.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	1.0	0.0
100873250	0.0	0.0
116828	274.0	149.0
100873255	0.0	0.0
100873254	12.0	11.0
100873253	0.0	0.0
285412	3.0	2.0
100873252	1.0	0.0
100287898	335.0	56.0
100287895	0.0	0.0
285419	30.0	25.0
1399	6213.0	5327.0
1398	5118.0	5871.0
1397	5873.0	6785.0
100873259	2.0	0.0
100873258	2.0	1.0
100873257	0.0	2.0
100873256	0.0	0.0
100873240	1.0	3.0
100873244	0.0	0.0
100873243	0.0	2.0
100873242	0.0	0.0
100873241	1.0	1.0
100287887	297.0	251.0
285429	31.0	11.0
100287880	0.0	0.0
440193	5273.0	2143.0
100873248	0.0	0.0
100873247	7.0	4.0
100873246	0.0	0.0
100873245	7.0	2.0
100873249	0.0	0.0
128872	0.0	1.0
10130	14703.0	12557.0
153830	5585.0	6792.0
645280	1.0	0.0
440138	576.0	458.0
440132	1.0	4.0
440142	12.0	6.0
10139	2978.0	2285.0
126208	1197.0	761.0
126206	0.0	0.0
126205	0.0	0.0
107133497	90.0	8.0
126204	0.0	0.0
107133499	0.0	0.0
128866	9595.0	9701.0
10131	2744.0	2130.0
10134	12020.0	11677.0
107133494	0.0	0.0
10133	5561.0	6709.0
128869	1382.0	1389.0
10136	0.0	0.0
10135	2843.0	5086.0
100128493	0.0	0.0
103021294	35.0	53.0
10138	1139.0	1455.0
100128496	2.0	0.0
10137	4694.0	4911.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	2.0
10140	4655.0	2027.0
128864	14.0	6.0
440125	1.0	0.0
440131	15.0	9.0
10143	0.0	1.0
128854	856.0	600.0
10142	7906.0	7519.0
10144	7454.0	3710.0
10147	7797.0	4623.0
100128483	1.0	1.0
10146	9507.0	8412.0
128859	0.0	0.0
10149	540.0	676.0
10148	661.0	680.0
128853	371.0	114.0
440159	0.0	0.0
10117	49.0	21.0
440163	2.0	3.0
10110	99.0	108.0
10112	298.0	307.0
10111	4281.0	4697.0
10114	10176.0	8182.0
10113	3879.0	3188.0
128848	0.0	0.0
10116	5376.0	4724.0
165829	2.0	4.0
100128469	25.0	10.0
153842	2.0	4.0
440145	827.0	904.0
10129	2076.0	1082.0
440153	0.0	0.0
10128	7837.0	7091.0
100033799	0.0	0.0
107133486	16.0	0.0
10121	6441.0	7422.0
100128465	0.0	0.0
10120	5811.0	5870.0
10123	4454.0	3250.0
138234	1.0	2.0
10125	1971.0	1062.0
10124	1233.0	801.0
10127	2482.0	2180.0
10126	2109.0	1834.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	98.0	45.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	11.0	3.0
106481182	1.0	0.0
285489	170.0	361.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	6.0	2.0
10107	0.0	4.0
10106	18155.0	15340.0
106481199	1.0	0.0
10109	15730.0	16355.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	5.0	1.0
106481190	2.0	0.0
106481191	0.0	0.0
10101	2487.0	1447.0
10100	406.0	158.0
10103	8276.0	12392.0
106481194	0.0	0.0
10102	1155.0	1120.0
106481195	0.0	0.0
10105	3278.0	2464.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	437.0	111.0
440119	234.0	104.0
126235	0.0	1.0
126231	358.0	188.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	48.0	39.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	46.0	33.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	3.0	1.0
440107	68.0	17.0
440104	2578.0	1001.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	125.0	53.0
100128423	2.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	15.0	7.0
10090	5226.0	2048.0
10093	8065.0	8424.0
10092	10771.0	9659.0
10095	10559.0	8648.0
645204	4.0	4.0
10094	11537.0	12911.0
645203	4.0	2.0
10097	18069.0	16117.0
10096	14961.0	12147.0
645201	0.0	0.0
163115	315.0	165.0
200504	1.0	0.0
106481138	0.0	1.0
106481139	0.0	0.0
728833	23.0	5.0
106481143	0.0	0.0
114194	0.0	0.0
138162	223.0	130.0
106481144	0.0	0.0
114195	18.0	7.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	41.0	23.0
106481145	0.0	1.0
151126	184.0	157.0
106481146	0.0	0.0
10099	14977.0	18690.0
10098	2600.0	1474.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	1.0
645212	1131.0	1005.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	6.0
106481152	0.0	1.0
114185	1.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
