id	118c17b3-6e4c-482c-9956-ead43ccb1929	c86209ed-c881-4677-b688-87651503fec0
101929121	3.0	1.0
101929120	4.0	0.0
101929127	11.0	7.0
317701	4.0	0.0
220323	1831.0	1071.0
148231	0.0	0.0
148229	122.0	56.0
151877	10.0	11.0
151871	0.0	0.0
93035	21986.0	1302.0
161176	1183.0	768.0
56097	15.0	2.0
56098	14.0	6.0
56099	582.0	203.0
93034	29.0	15.0
283927	570.0	393.0
220359	23.0	65.0
653073	4.0	3.0
653075	51.0	9.0
256302	2915.0	3486.0
105373144	0.0	0.0
81050	0.0	0.0
199786	14.0	17.0
256309	523.0	163.0
100420792	0.0	0.0
95681	819.0	628.0
283914	0.0	1.0
81047	0.0	0.0
197131	3212.0	1924.0
197135	92.0	99.0
653061	45.0	50.0
93058	967.0	934.0
161198	1644.0	3431.0
283902	1.0	0.0
220382	285.0	56.0
81078	0.0	0.0
81079	0.0	0.0
81075	1.0	3.0
81076	0.0	0.0
100114903	0.0	1.0
199777	1681.0	1581.0
81061	0.0	0.0
653082	848.0	298.0
81090	0.0	0.0
100271649	0.0	0.0
199746	1048.0	1053.0
100271655	1.0	8.0
81099	0.0	0.0
100271650	11.0	12.0
199745	395.0	560.0
148170	269.0	257.0
256364	2943.0	4193.0
163786	326.0	225.0
220388	39.0	4.0
100271639	1.0	0.0
163782	155.0	15.0
100271646	15.0	15.0
283953	44.0	0.0
256355	69.0	79.0
100271644	1.0	1.0
283951	628.0	547.0
256356	1574.0	1832.0
100271643	0.0	0.0
100271640	0.0	0.0
81081	0.0	0.0
161159	7.0	4.0
148189	734.0	547.0
93099	5928.0	8945.0
100271627	8.0	5.0
283948	31.0	55.0
256329	615.0	500.0
100271634	0.0	0.0
100271636	0.0	0.0
100271630	1.0	3.0
100271633	0.0	1.0
100271632	2.0	2.0
199720	79.0	137.0
93082	7.0	2.0
161145	1290.0	1562.0
100271617	0.0	0.0
100271616	1.0	2.0
161142	14.0	22.0
100271619	0.0	0.0
148198	182.0	86.0
100271618	0.0	0.0
100271624	1.0	0.0
100271623	0.0	0.0
283933	181.0	96.0
100271625	0.0	0.0
93081	395.0	220.0
100271620	1.0	5.0
283932	134.0	141.0
100271622	2.0	6.0
100271621	0.0	0.0
199731	648.0	387.0
100124332	0.0	0.0
643664	4.0	6.0
256394	0.0	0.0
83637	10638.0	8868.0
83636	1443.0	956.0
401565	15.0	5.0
401563	94.0	34.0
401562	17.0	2.0
401561	4.0	4.0
283999	2.0	0.0
283994	3.0	0.0
643668	2.0	1.0
283991	1963.0	3751.0
340198	5.0	8.0
643669	27.0	60.0
340192	3.0	5.0
643680	18.0	6.0
197196	1.0	0.0
56033	57.0	18.0
401551	30.0	4.0
83657	187.0	65.0
83656	95.0	39.0
83659	52.0	0.0
283989	1814.0	2546.0
83658	7081.0	10460.0
401548	1220.0	1221.0
56034	1829.0	1670.0
283987	1841.0	2416.0
256369	1.0	1.0
401546	24.0	25.0
83655	0.0	0.0
283985	1.0	3.0
283982	0.0	2.0
283981	27.0	50.0
643677	6.0	4.0
83650	3.0	10.0
197187	229.0	213.0
449520	17.0	42.0
401541	147.0	119.0
401540	0.0	2.0
83639	3.0	1.0
83638	3085.0	4338.0
256380	128.0	3.0
449518	0.0	0.0
83648	15535.0	6989.0
401537	1.0	1.0
83647	0.0	0.0
83641	2494.0	785.0
401535	8.0	7.0
83643	1843.0	927.0
401533	0.0	0.0
643689	6.0	3.0
283971	0.0	0.0
83640	626.0	655.0
283970	15.0	8.0
114826	1423.0	960.0
114827	572.0	1248.0
378706	2.0	3.0
378707	0.0	0.0
378708	252.0	345.0
339184	1.0	1.0
339186	0.0	3.0
56052	1207.0	1764.0
114821	383.0	214.0
114822	3767.0	6630.0
114823	14691.0	13693.0
114824	2.0	4.0
114825	1325.0	1042.0
643699	1065.0	1097.0
340168	0.0	0.0
114815	562.0	47.0
114817	0.0	0.0
114818	188.0	148.0
114819	479.0	428.0
339175	771.0	840.0
56063	1151.0	1447.0
653017	0.0	0.0
56061	3771.0	5294.0
56062	276.0	27.0
114814	87.0	123.0
83667	657.0	511.0
83666	2867.0	3602.0
83660	3522.0	4712.0
340156	282.0	105.0
83661	2.0	0.0
114804	345.0	114.0
114805	4.0	12.0
340152	120.0	252.0
339168	2.0	0.0
114800	999.0	66.0
114801	412.0	21.0
93010	186.0	3538.0
114803	2750.0	2053.0
83697	13.0	13.0
81034	1608.0	786.0
81035	2775.0	21.0
83696	3111.0	4519.0
83699	14930.0	14020.0
81037	6945.0	14670.0
83698	12.0	9.0
401588	547.0	472.0
83693	4579.0	2364.0
81030	59.0	6.0
83692	3266.0	3079.0
81031	4055.0	3820.0
83695	2028.0	1865.0
81033	1.0	3.0
83694	271.0	99.0
340146	3.0	0.0
83690	3887.0	580.0
81027	39.0	16.0
81029	263.0	52.0
653042	0.0	0.0
653045	2.0	0.0
81025	1.0	1.0
401577	228.0	126.0
22877	10313.0	5805.0
22878	3352.0	4760.0
22879	4639.0	3192.0
22870	4034.0	4849.0
22871	240.0	71.0
22872	12504.0	10963.0
22873	407.0	89.0
22874	1138.0	229.0
22875	2675.0	2002.0
22876	2186.0	1258.0
10899	7528.0	8180.0
10898	1128.0	1129.0
10891	5270.0	2428.0
136540	0.0	0.0
10890	9347.0	7374.0
10893	229.0	46.0
10892	1920.0	1712.0
136541	0.0	0.0
10895	0.0	0.0
342426	0.0	0.0
10894	3177.0	91.0
10897	3019.0	4700.0
10896	22.0	7.0
22888	880.0	1063.0
22889	2968.0	2634.0
22880	2535.0	2237.0
124540	8834.0	6324.0
22881	1175.0	1524.0
22882	3420.0	4246.0
22883	15695.0	12806.0
22884	2580.0	1660.0
22885	1055.0	294.0
22887	4790.0	2988.0
342419	1.0	0.0
124538	0.0	0.0
124535	6.0	4.0
148523	256.0	742.0
283598	0.0	0.0
283596	509.0	813.0
283592	129.0	126.0
22856	2385.0	1498.0
161514	1.0	0.0
731424	12.0	0.0
22858	1893.0	1195.0
22859	4021.0	6306.0
22850	2262.0	1449.0
22852	1007.0	561.0
22853	3301.0	1985.0
22854	24.0	1.0
10877	0.0	0.0
10876	0.0	0.0
100419909	0.0	0.0
10879	0.0	0.0
10878	33.0	2.0
148534	1356.0	2899.0
104169670	5.0	1.0
104169671	0.0	0.0
100419903	6.0	0.0
283587	4.0	0.0
10871	140.0	142.0
10870	159.0	59.0
10873	694.0	1204.0
10875	6396.0	311.0
10874	4.0	88.0
22866	156.0	6.0
22868	2171.0	1310.0
22869	892.0	712.0
100309464	1.0	0.0
161502	9.0	48.0
100420901	0.0	0.0
22861	4084.0	4270.0
22862	10290.0	6194.0
22863	2053.0	2598.0
22864	3256.0	3429.0
22865	50.0	1.0
10888	751.0	270.0
56203	9.0	13.0
643609	0.0	0.0
56204	4270.0	4157.0
10887	1.0	0.0
124512	2167.0	3266.0
148545	0.0	0.0
283579	6.0	3.0
283578	3925.0	3511.0
10880	2.0	0.0
283576	9.0	2.0
10882	14.0	58.0
10881	0.0	0.0
10884	2389.0	1833.0
283571	35.0	39.0
10886	51.0	467.0
10885	1973.0	1331.0
22834	2088.0	2539.0
22835	760.0	555.0
22836	4154.0	7423.0
22837	3420.0	3618.0
101929059	35.0	13.0
22838	4582.0	3327.0
22839	4785.0	6731.0
100420910	0.0	3.0
100420916	0.0	0.0
22832	1376.0	722.0
124590	2.0	1.0
10855	255.0	115.0
10857	11262.0	10957.0
10856	3334.0	5197.0
10859	128.0	56.0
10858	214.0	209.0
100126793	68.0	24.0
10850	0.0	0.0
643617	3.0	3.0
643615	7.0	21.0
100126791	22.0	5.0
22844	86.0	16.0
22845	941.0	1518.0
22846	979.0	814.0
22847	2693.0	1850.0
22848	8812.0	3943.0
22849	1663.0	1100.0
112597	243.0	220.0
100420920	2.0	0.0
100420921	0.0	0.0
100420924	1.0	0.0
124583	2686.0	3679.0
100420926	10.0	0.0
22841	3120.0	2935.0
100420927	0.0	0.0
100419930	2.0	0.0
22843	32.0	33.0
10866	1080.0	357.0
100420919	0.0	0.0
10865	1110.0	597.0
10868	5409.0	4832.0
10867	3657.0	3258.0
10869	7179.0	5052.0
10861	231.0	223.0
101929074	264.0	396.0
10864	3.0	1.0
101929071	0.0	1.0
10863	297.0	977.0
22813	2.0	0.0
22814	1.0	1.0
643641	4332.0	1590.0
22815	0.0	0.0
22816	1.0	0.0
22818	10566.0	12546.0
10829	2.0	0.0
100419945	0.0	0.0
83849	37.0	22.0
83855	695.0	399.0
10833	1.0	0.0
83854	26.0	25.0
83857	575.0	87.0
10835	0.0	1.0
83856	318.0	456.0
10834	0.0	0.0
83851	54.0	4.0
10837	1.0	0.0
100419948	0.0	0.0
83850	2063.0	3154.0
10836	0.0	1.0
100419949	0.0	0.0
83853	55.0	22.0
10838	1979.0	1708.0
83852	2140.0	1511.0
124565	13241.0	24622.0
100419947	2.0	0.0
22808	3437.0	3083.0
22809	2136.0	4460.0
101929082	0.0	0.0
101929083	1.0	0.0
10830	0.0	0.0
643637	0.0	1.0
22822	22021.0	5163.0
22823	2123.0	1748.0
22824	814.0	279.0
101929086	1.0	0.0
22826	6528.0	6888.0
22827	6316.0	8371.0
643653	0.0	0.0
22828	4504.0	2427.0
22829	0.0	0.0
112574	4482.0	2450.0
100419955	0.0	0.0
56241	1899.0	10276.0
100420946	0.0	0.0
56242	1054.0	1378.0
22820	8935.0	12045.0
22821	5986.0	4931.0
100419950	2.0	2.0
10844	5307.0	5108.0
83844	1.0	0.0
10846	2035.0	1673.0
10845	2997.0	2826.0
10848	1996.0	2045.0
56243	15141.0	7266.0
10847	10464.0	7395.0
56244	11.0	22.0
56245	14.0	8.0
10849	170.0	153.0
56246	2.0	1.0
643646	63.0	53.0
10840	311.0	152.0
10842	2.0	0.0
101929093	0.0	0.0
10841	31.0	19.0
643648	0.0	0.0
101929010	6.0	0.0
100420950	1.0	0.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	2.0	0.0
100419963	0.0	0.0
100271613	0.0	0.0
100271611	0.0	1.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	1.0	0.0
101929025	7.0	4.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	1.0	0.0
100271601	0.0	0.0
100419979	0.0	0.0
100420972	0.0	0.0
100420975	2.0	0.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	1.0	0.0
100419996	2.0	0.0
391436	0.0	1.0
161582	350.0	289.0
124599	50.0	3.0
101929052	2.0	0.0
391485	1.0	0.0
222611	4.0	8.0
100187716	0.0	0.0
391490	1.0	0.0
391496	2.0	0.0
22899	1002.0	1375.0
391462	0.0	0.0
22891	132.0	55.0
22893	4807.0	5905.0
22894	3609.0	2582.0
22895	8.0	4.0
148581	4.0	1.0
22897	2471.0	2461.0
22898	3065.0	1727.0
22890	3303.0	1879.0
391470	0.0	0.0
391472	2.0	0.0
391475	2.0	0.0
101929008	67.0	98.0
222659	2.0	8.0
440894	187.0	186.0
222658	3617.0	2319.0
102724035	0.0	0.0
100271575	1.0	9.0
100271577	4.0	0.0
100271571	0.0	0.0
81175	21.0	8.0
81176	16.0	5.0
100271570	2.0	1.0
93145	1566.0	2078.0
440888	0.0	0.0
222642	6.0	1.0
222643	96.0	287.0
401289	6.0	3.0
401288	16.0	4.0
401285	25.0	29.0
81166	0.0	1.0
100271564	22.0	9.0
81168	0.0	0.0
100271566	7.0	4.0
81169	0.0	0.0
81162	6.0	5.0
81163	0.0	0.0
100271563	2.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	3.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	4.0	0.0
100271551	0.0	0.0
81198	0.0	0.0
81191	3.0	0.0
81192	0.0	0.0
81193	1.0	1.0
81194	0.0	0.0
450232	1.0	1.0
401260	2.0	0.0
220001	261.0	26.0
222662	0.0	1.0
401265	232.0	91.0
222663	6619.0	3862.0
220002	2384.0	1660.0
93166	309.0	151.0
401264	908.0	636.0
220004	115.0	112.0
100271539	2.0	0.0
401262	27.0	27.0
93164	832.0	371.0
100271547	0.0	0.0
100271549	0.0	0.0
81188	0.0	0.0
100271543	0.0	0.0
102724000	0.0	0.0
100271545	1.0	0.0
401258	1.0	2.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1784.0	2168.0
440854	7.0	2.0
222698	144.0	61.0
222696	174.0	50.0
161497	9.0	15.0
100271529	6.0	5.0
222699	33.0	31.0
100271536	0.0	0.0
100271538	0.0	3.0
100271537	0.0	0.0
93190	43.0	1.0
283601	0.0	0.0
100271531	41.0	30.0
283600	31.0	39.0
220042	41.0	23.0
93183	1368.0	965.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	4597.0	6843.0
100271525	0.0	0.0
100271526	8.0	7.0
100271521	0.0	0.0
100271520	0.0	0.0
220032	2.0	9.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	1.0	0.0
100271516	0.0	0.0
100271510	3.0	0.0
220064	1388.0	1458.0
220047	2.0	0.0
100271503	0.0	0.0
10808	7795.0	3189.0
56130	63.0	15.0
10807	1890.0	1512.0
56131	362.0	126.0
56132	88.0	29.0
10809	3858.0	6475.0
220081	16.0	25.0
83756	49.0	123.0
10811	1699.0	2091.0
56137	284.0	15.0
10810	4875.0	1898.0
83755	0.0	0.0
56138	185.0	29.0
83758	279.0	153.0
10813	1097.0	1241.0
56139	675.0	474.0
401207	489.0	494.0
220082	0.0	37.0
83757	1.0	0.0
83752	7596.0	8533.0
56133	198.0	132.0
10815	105.0	58.0
10814	18.0	1.0
56134	83.0	149.0
10817	924.0	850.0
56135	97.0	69.0
10816	0.0	0.0
283643	768.0	741.0
56136	72.0	105.0
643535	0.0	0.0
643536	0.0	0.0
22800	2432.0	1962.0
22801	385.0	263.0
643550	1.0	2.0
22802	12.0	0.0
22803	6176.0	4091.0
440804	1.0	5.0
22806	528.0	470.0
22807	2778.0	3533.0
10819	83.0	129.0
56140	15.0	11.0
10818	2449.0	1343.0
56141	14.0	12.0
56142	20.0	5.0
56143	6.0	12.0
83737	4156.0	3110.0
220070	0.0	0.0
10822	0.0	0.0
283638	3240.0	4644.0
83744	447.0	202.0
10821	11.0	5.0
10824	0.0	1.0
83746	2325.0	1763.0
10823	0.0	0.0
83741	1.0	0.0
283635	3270.0	8480.0
10826	8097.0	5046.0
220074	1141.0	834.0
56144	59.0	5.0
10825	1202.0	1143.0
56145	74.0	46.0
83740	0.0	0.0
83743	2023.0	1915.0
56146	12.0	11.0
10828	1.0	2.0
10827	1500.0	981.0
83742	1773.0	1288.0
56147	10.0	19.0
283631	0.0	0.0
10820	2.0	0.0
440836	1275.0	849.0
643563	2.0	0.0
56154	0.0	0.0
81109	0.0	0.0
283629	121.0	157.0
56159	0.0	0.0
81115	0.0	1.0
81116	0.0	0.0
56155	48.0	15.0
283624	879.0	467.0
102724097	32.0	27.0
256006	87.0	42.0
56156	0.0	2.0
81113	0.0	0.0
56157	0.0	0.0
56158	3.0	2.0
81114	0.0	0.0
81110	0.0	0.0
440829	0.0	2.0
440823	374.0	77.0
440822	0.0	0.0
56163	19.0	5.0
56164	38.0	16.0
256021	6.0	5.0
56165	11.0	1.0
83759	1704.0	2066.0
56160	3805.0	1977.0
10800	247.0	184.0
283617	0.0	0.0
81104	0.0	0.0
10802	2563.0	1740.0
10801	9639.0	14106.0
10804	1000.0	3.0
10803	6.0	0.0
56167	3.0	0.0
10806	3691.0	2296.0
56168	0.0	0.0
56169	12.0	116.0
643582	0.0	0.0
643586	5.0	2.0
256076	0.0	0.0
401253	57.0	98.0
56171	1097.0	299.0
401251	10.0	18.0
56172	5202.0	2674.0
401250	0.0	0.0
81137	0.0	0.0
81138	0.0	0.0
83795	92.0	288.0
102724076	0.0	0.0
102724077	6.0	9.0
283688	0.0	0.0
401247	4.0	2.0
81136	0.0	0.0
283687	251.0	349.0
283685	1.0	0.0
93109	628.0	697.0
283682	5.0	0.0
100126825	0.0	0.0
93107	6.0	1.0
643596	80.0	166.0
56180	882.0	714.0
93100	1878.0	4057.0
401242	4.0	2.0
256085	1.0	1.0
56181	4987.0	5615.0
81126	0.0	0.0
81127	0.0	0.0
83787	2183.0	2055.0
283677	1.0	2.0
401237	75.0	22.0
83786	1882.0	2317.0
401236	3.0	1.0
283673	8.0	4.0
93134	2464.0	1797.0
401233	0.0	0.0
401232	326.0	457.0
256051	872.0	631.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	63.0	44.0
81153	0.0	0.0
100271596	1.0	0.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	1095.0	2557.0
283659	4123.0	2140.0
100271587	0.0	0.0
100271589	1.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	0.0
283651	86.0	30.0
100271585	0.0	0.0
100271584	0.0	7.0
100271581	0.0	0.0
22998	10422.0	7753.0
22999	10.0	5.0
100151676	0.0	0.0
100151677	1.0	0.0
100151678	1.0	0.0
22990	5629.0	3575.0
100151671	0.0	0.0
100151672	0.0	0.0
22992	10431.0	10158.0
22993	3113.0	3607.0
100151674	0.0	0.0
22994	923.0	1508.0
83903	27.0	14.0
22995	544.0	363.0
83902	0.0	0.0
22996	956.0	1512.0
22997	1104.0	225.0
100151670	0.0	0.0
100151686	0.0	2.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	71.0	1.0
100151684	6.0	1.0
100151685	0.0	0.0
100151681	3.0	0.0
56302	2.0	0.0
83901	0.0	0.0
342538	11.0	6.0
83900	0.0	0.0
56300	1.0	0.0
56301	65.0	11.0
124411	1433.0	1238.0
22976	1352.0	804.0
22977	81.0	51.0
22978	7358.0	5089.0
22979	567.0	2052.0
22970	44.0	50.0
22971	1497.0	1563.0
22974	146.0	547.0
83932	938.0	398.0
10998	554.0	651.0
83931	4777.0	4405.0
342527	6.0	22.0
148418	937.0	935.0
83933	466.0	421.0
124404	1.0	2.0
10999	1319.0	1598.0
124401	1454.0	2206.0
124402	2730.0	3178.0
83930	4036.0	2886.0
56311	39.0	28.0
10990	177.0	47.0
100126693	11.0	0.0
10992	14564.0	20005.0
606500	0.0	0.0
10991	326.0	795.0
10994	7936.0	7752.0
10993	307.0	22.0
22987	31.0	4.0
22989	109.0	4.0
22980	10250.0	9239.0
22981	3120.0	2234.0
22982	2434.0	1369.0
22983	23.0	24.0
22984	2040.0	1638.0
22985	12120.0	14496.0
22986	1.0	0.0
58986	3388.0	6449.0
148423	916.0	853.0
58985	829.0	375.0
342510	39.0	9.0
283694	0.0	0.0
283693	26.0	32.0
283692	5.0	10.0
22954	956.0	750.0
22955	3634.0	3231.0
112487	652.0	590.0
22950	2292.0	1976.0
391524	0.0	1.0
22952	1.0	5.0
22953	0.0	0.0
391526	2.0	26.0
10975	3239.0	4694.0
83953	3.0	0.0
10978	635.0	704.0
83955	23.0	31.0
10979	5497.0	3826.0
112495	1368.0	1678.0
10970	3496.0	3891.0
56339	3306.0	2979.0
10972	24871.0	27827.0
10971	12261.0	8429.0
10974	0.0	0.0
10973	1555.0	1569.0
401409	94.0	61.0
112479	1338.0	822.0
112476	193.0	150.0
391530	0.0	0.0
83939	5649.0	6753.0
56341	9.0	27.0
391533	0.0	1.0
124460	180.0	28.0
83935	536.0	785.0
83938	1331.0	1352.0
391538	1.0	0.0
83937	9769.0	9184.0
10987	3042.0	2912.0
83943	1409.0	1012.0
83942	0.0	0.0
10989	5046.0	4550.0
10988	5380.0	4527.0
56342	327.0	369.0
124454	1498.0	1753.0
56344	1.0	0.0
83941	2259.0	1895.0
83940	1573.0	1312.0
643503	0.0	0.0
10981	558.0	275.0
112483	5613.0	8238.0
10980	5154.0	6609.0
10983	34392.0	30131.0
10982	3641.0	3312.0
643507	6.0	2.0
10985	7547.0	5388.0
10984	443.0	400.0
22932	546.0	581.0
22933	4608.0	7695.0
22934	1167.0	1441.0
22936	9110.0	2460.0
22937	5718.0	6998.0
22938	4218.0	4362.0
112464	877.0	557.0
22930	5224.0	4481.0
22931	7254.0	4779.0
81309	0.0	1.0
391504	0.0	0.0
10954	3576.0	4502.0
10953	1895.0	2193.0
10956	20646.0	24288.0
81315	0.0	0.0
10955	11963.0	11587.0
391508	11.0	0.0
81316	0.0	0.0
10957	10916.0	7195.0
124446	5539.0	7858.0
81310	0.0	0.0
10959	14968.0	14997.0
22929	6142.0	5092.0
10950	3076.0	2679.0
10952	4573.0	5839.0
10951	6625.0	5859.0
22943	6.0	720.0
22944	1290.0	1040.0
22945	0.0	0.0
22947	0.0	0.0
22948	6632.0	4486.0
22949	2967.0	2867.0
83957	1.0	1.0
22941	5247.0	2336.0
83959	4447.0	204.0
10965	1300.0	2071.0
391518	2.0	0.0
10964	2735.0	753.0
81304	0.0	0.0
10966	1145.0	1157.0
10969	3086.0	2956.0
81300	0.0	0.0
10961	10947.0	16256.0
10960	13305.0	17195.0
643529	824.0	1316.0
10963	6043.0	7260.0
10962	398.0	544.0
148479	1077.0	1533.0
197407	578.0	811.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	0.0
124491	1904.0	1448.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	9.0	4.0
391552	4.0	5.0
474383	1.0	0.0
474382	0.0	0.0
222701	1.0	1.0
767569	0.0	0.0
391559	1.0	1.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	11.0	11.0
207107	13.0	33.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	1.0	0.0
767563	0.0	0.0
474345	5.0	1.0
474344	1564.0	1265.0
474343	222.0	203.0
246717	0.0	4.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	14.0	7.0
161406	32.0	29.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	3.0	1.0
100151640	9.0	1.0
100151641	0.0	0.0
246715	0.0	0.0
767557	24.0	27.0
606553	0.0	0.0
606551	11.0	24.0
474354	7.0	1.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	1.0	0.0
161436	300.0	32.0
100151655	0.0	0.0
391584	1.0	0.0
100151656	1.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	29.0	18.0
100151652	0.0	0.0
100151668	0.0	0.0
391592	0.0	0.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	2574.0	2419.0
100151667	0.0	0.0
391598	3.0	2.0
100151661	0.0	5.0
100151663	0.0	0.0
474338	17.0	11.0
474337	0.0	0.0
197370	3470.0	3669.0
220112	9.0	1.0
246744	0.0	0.0
220115	41.0	131.0
93273	115.0	111.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	1.0	2.0
81295	0.0	0.0
100271452	0.0	0.0
220108	991.0	54.0
220107	21.0	13.0
100271448	1.0	1.0
100271447	6.0	5.0
100271449	1.0	1.0
100271444	4.0	0.0
100271445	0.0	0.0
81285	8.0	4.0
81282	0.0	0.0
197350	32.0	48.0
246720	8.0	1.0
401399	26.0	105.0
401398	81.0	69.0
246721	0.0	0.0
220134	33.0	88.0
401397	2489.0	3024.0
246723	13.0	10.0
220136	397.0	398.0
401393	0.0	0.0
100271437	0.0	0.0
100271439	0.0	1.0
100271438	3.0	5.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	938.0	789.0
246731	2.0	3.0
401387	10.0	7.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	54.0	43.0
100271420	0.0	0.0
197358	452.0	271.0
199990	3238.0	5485.0
246785	59.0	45.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	0.0
283726	223.0	143.0
100271414	0.0	2.0
100887075	0.0	0.0
439990	15.0	15.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	569.0	182.0
100271413	1.0	0.0
197320	936.0	897.0
439996	5.0	0.0
100887074	0.0	0.0
439992	38.0	32.0
100887073	0.0	0.0
197322	1867.0	5527.0
439994	368.0	185.0
102724105	694.0	894.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	60.0	12.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	38.0	9.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	14.0	22.0
197335	3104.0	1992.0
440993	1158.0	741.0
440992	49.0	80.0
161394	323.0	202.0
199964	42.0	21.0
8000	143.0	5.0
8001	1.0	0.0
246777	170.0	124.0
246778	4.0	0.0
606495	465.0	180.0
199974	2.0	10.0
8013	12670.0	73.0
22911	1436.0	530.0
439949	676.0	471.0
22913	11973.0	19249.0
643421	1.0	1.0
22914	57.0	2.0
22915	4671.0	69.0
439945	1.0	0.0
22916	4648.0	4927.0
731605	2.0	1.0
22917	8.0	11.0
10929	5549.0	5177.0
10928	4792.0	4272.0
56252	7703.0	5375.0
56253	81.0	4.0
401331	287.0	327.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	3542.0	2819.0
56259	2288.0	2127.0
83876	1676.0	462.0
81215	0.0	0.0
83879	39.0	48.0
10934	1.0	2.0
83878	365.0	360.0
283768	1.0	3.0
10933	16004.0	11782.0
10936	220.0	99.0
56254	4233.0	3134.0
83873	163.0	491.0
256148	0.0	0.0
81210	1.0	1.0
283767	0.0	0.0
56255	8037.0	4365.0
83872	1101.0	185.0
10935	13869.0	12357.0
81211	0.0	0.0
56256	603.0	65.0
10938	4150.0	5557.0
83875	731.0	191.0
83874	1364.0	1055.0
56257	8545.0	7901.0
22907	5324.0	5803.0
643414	0.0	0.0
439953	6.0	8.0
22908	6256.0	4195.0
83871	4935.0	9172.0
22909	2644.0	1280.0
283761	0.0	0.0
439954	2.0	1.0
643418	5.0	1.0
10930	13.0	151.0
439950	0.0	0.0
22921	3070.0	2838.0
8022	0.0	0.0
440926	97.0	120.0
22924	1632.0	2193.0
440925	17.0	6.0
8028	4088.0	3087.0
22925	17494.0	602.0
8029	2204.0	1543.0
22926	3942.0	2964.0
439934	0.0	0.0
22927	1947.0	1794.0
8027	1558.0	1092.0
22928	4362.0	4429.0
439936	22.0	0.0
56261	4523.0	4816.0
56262	4916.0	3873.0
10939	4720.0	4700.0
401321	126.0	240.0
8021	5079.0	3429.0
83858	1169.0	1251.0
22920	2647.0	1599.0
56260	369.0	462.0
10943	1390.0	1123.0
56269	1.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	47.0	1.0
81204	0.0	0.0
10945	12981.0	16507.0
83868	0.0	0.0
81205	0.0	0.0
10944	10024.0	9478.0
83867	0.0	0.0
10947	1988.0	1705.0
56265	3174.0	65.0
83862	2237.0	2479.0
401316	13.0	10.0
83861	2556.0	1741.0
283755	131.0	21.0
10946	4625.0	3533.0
56267	2195.0	2214.0
10949	15369.0	11959.0
81201	0.0	0.0
10948	2814.0	4425.0
256158	1238.0	53.0
83863	0.0	0.0
81202	0.0	0.0
22918	4235.0	3466.0
22919	9185.0	7814.0
439941	1.0	0.0
83860	1573.0	945.0
8019	3009.0	1866.0
10941	0.0	0.0
643427	35.0	14.0
