id	64cdea2b-96fc-489f-bef5-ebfd6d7152bf	e89c96d6-a2ab-4bac-bbba-8c52d49a3edf
85458	3668.0	3074.0
106481345	0.0	0.0
85459	1854.0	1656.0
106481346	0.0	0.0
85456	9804.0	12174.0
442910	3.0	3.0
106481343	0.0	0.0
85457	2976.0	3694.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	2.0
85455	1459.0	1442.0
442913	0.0	0.0
85452	8.0	57.0
442914	0.0	0.0
50	6304.0	3744.0
85453	2738.0	3170.0
442915	0.0	0.0
85450	6088.0	9901.0
51	4203.0	6293.0
442916	0.0	0.0
85451	2986.0	2736.0
52	5175.0	6013.0
442917	0.0	0.0
53	2648.0	2241.0
442918	0.0	0.0
54	202.0	868.0
442919	0.0	0.0
55	182.0	229.0
442909	0.0	1.0
56	1.0	0.0
58	22.0	64.0
59	9280.0	3591.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	5.0	3.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	151.0	3.0
106481350	0.0	1.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	1.0
85446	304.0	419.0
442900	0.0	0.0
106481355	0.0	0.0
85443	18.0	71.0
442901	0.0	2.0
85444	1565.0	1208.0
442902	0.0	0.0
60	211305.0	193454.0
85441	1837.0	1621.0
442903	17.0	15.0
85442	985.0	2254.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	10.0
85440	2022.0	2103.0
442907	3.0	4.0
442908	0.0	1.0
66	1.0	0.0
67	3.0	6.0
68	2.0	1.0
344595	440.0	342.0
69	1.0	3.0
106481316	1.0	2.0
106481317	0.0	0.0
106481314	2.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	323.0	344.0
106481321	1.0	0.0
85479	0.0	7.0
106481322	0.0	0.0
85476	3567.0	4097.0
85477	458.0	100.0
70	68.0	25.0
85474	17.0	46.0
71	208011.0	272290.0
72	466.0	241.0
73	46.0	44.0
74	0.0	0.0
75	30.0	50.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5966.0	6859.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	4.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	1891.0	2170.0
81	27966.0	28486.0
85463	3553.0	3818.0
82	4.0	5.0
85464	2082.0	2671.0
83	15.0	6.0
85461	6185.0	6379.0
85462	6647.0	3439.0
86	1984.0	1841.0
87	3486.0	4795.0
85460	2847.0	2922.0
88	15.0	23.0
89	6.0	2.0
728675	0.0	0.0
106481301	1.0	0.0
106481302	0.0	0.0
90	5971.0	6945.0
106481300	0.0	0.0
91	3087.0	3997.0
92	1106.0	1493.0
93	866.0	1121.0
94	2517.0	1632.0
95	246.0	305.0
97	508.0	559.0
98	718.0	785.0
344561	0.0	0.0
728661	4317.0	4701.0
728664	0.0	0.0
106481305	0.0	1.0
261734	2998.0	2573.0
106481306	1.0	1.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	18.0	16.0
106481309	15.0	16.0
246119	0.0	0.0
106481307	0.0	0.0
261735	3.0	0.0
106481308	0.0	0.0
3804	0.0	0.0
3805	8.0	6.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	2.0	2.0
3809	2.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	333.0	720.0
3800	401.0	534.0
3801	6530.0	6110.0
3802	1.0	0.0
728695	0.0	0.0
285735	3.0	0.0
261726	2387.0	2475.0
728698	1.0	4.0
3814	0.0	0.0
3815	8248.0	2281.0
3816	38.0	2.0
261729	1113.0	1060.0
3817	417.0	13.0
3818	118.0	59.0
222166	5153.0	3769.0
3811	1.0	4.0
3812	1.0	0.0
285740	0.0	0.0
285741	47.0	53.0
728689	26.0	24.0
3827	2.0	7.0
246100	0.0	0.0
3820	62.0	19.0
3821	20.0	11.0
3822	2.0	2.0
3823	1.0	0.0
3824	94.0	120.0
645402	0.0	0.0
403313	772.0	866.0
403314	0.0	1.0
728637	0.0	0.0
728638	56.0	55.0
728633	5.0	0.0
728632	35.0	69.0
728635	38.0	17.0
3836	2811.0	3652.0
222183	140.0	331.0
3837	11934.0	13824.0
3838	863.0	915.0
3839	2729.0	2889.0
728629	0.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	1471.0	1585.0
3832	234.0	251.0
3833	82.0	73.0
3834	0.0	3.0
3835	4306.0	5480.0
728620	1.0	1.0
403300	0.0	0.0
645412	1.0	0.0
403301	2.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1256.0	1280.0
3848	0.0	7.0
3849	0.0	2.0
222171	316.0	1662.0
728619	2.0	5.0
3840	6170.0	6943.0
3841	2642.0	3113.0
3842	8327.0	11487.0
3843	12024.0	10234.0
3844	0.0	0.0
3845	2021.0	2217.0
3846	8.0	8.0
645423	0.0	0.0
3860	1.0	241.0
246126	0.0	0.0
728658	583.0	417.0
728655	4.0	15.0
728657	1.0	1.0
728656	11.0	8.0
3858	1127.0	1134.0
3859	1.0	1.0
246135	2.0	0.0
3850	3.0	8.0
3851	2.0	39.0
3852	0.0	2573.0
645414	0.0	0.0
3853	0.0	462.0
3854	1.0	7.0
3855	55431.0	43051.0
3856	91766.0	55005.0
3857	0.0	0.0
728640	3.0	6.0
645431	30.0	17.0
728642	357.0	333.0
728641	1.0	1.0
645434	21.0	1.0
645432	2.0	3.0
285704	1205.0	1563.0
728643	1.0	0.0
222194	3722.0	4363.0
285708	1.0	0.0
1204	0.0	0.0
1203	4324.0	3957.0
1201	1930.0	1150.0
1200	8618.0	12292.0
3861	1.0	1193.0
645426	33.0	11.0
645425	1.0	0.0
1209	8629.0	8395.0
3866	5.0	58.0
1208	1.0	0.0
1207	5251.0	6086.0
3868	0.0	22.0
285311	0.0	0.0
3880	2843.0	4662.0
3881	0.0	1.0
285313	690.0	8.0
100128537	645.0	4299.0
3882	0.0	0.0
100128536	0.0	3.0
285314	1.0	0.0
285315	1092.0	1047.0
1215	8.0	4.0
100141515	1.0	1.0
1213	24389.0	35411.0
1212	3111.0	3545.0
1211	6997.0	9279.0
3872	19.0	2978.0
3875	25676.0	20569.0
3876	7.0	15.0
3879	0.0	0.0
3890	0.0	0.0
3891	1.0	1.0
3892	212.0	351.0
100128525	5.0	0.0
285326	0.0	0.0
1230	19.0	97.0
285329	2.0	3.0
440097	9.0	0.0
440093	14.0	21.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	96.0	106.0
3888	1.0	1.0
100631239	0.0	0.0
3889	237.0	83.0
100128516	135.0	108.0
285331	1362.0	1731.0
100128512	0.0	1.0
285335	46.0	61.0
100128514	0.0	0.0
1241	357.0	352.0
1240	1161.0	272.0
1238	145.0	38.0
1237	0.0	0.0
1236	14.0	23.0
1235	8.0	4.0
1234	56.0	52.0
1233	5.0	6.0
1232	2.0	26.0
3895	24788.0	26117.0
100128511	132.0	137.0
100631247	0.0	5.0
3897	418.0	86.0
100631248	0.0	0.0
3898	392.0	1166.0
100631249	0.0	0.0
3899	144.0	16.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1322.0	1620.0
100631251	0.0	14.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	178.0	139.0
100631254	0.0	1.0
100128503	2.0	0.0
285349	665.0	636.0
574501	2.0	1.0
574502	0.0	0.0
1244	61.0	35.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	2.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1508.0	193.0
1263	983.0	2305.0
1262	13.0	7.0
116966	762.0	682.0
100887755	0.0	3.0
1261	0.0	15.0
100887754	2.0	4.0
1260	0.0	0.0
116969	455.0	82.0
1259	137.0	61.0
1258	4.0	6.0
440061	0.0	0.0
100887750	76.0	93.0
100887746	22.0	16.0
100887744	1.0	1.0
1272	431.0	32.0
1271	482.0	1056.0
100887749	19.0	7.0
1270	44.0	33.0
100887748	0.0	0.0
440044	68.0	66.0
1269	38.0	74.0
440051	1.0	2.0
1268	263.0	16.0
440050	2.0	4.0
1267	5062.0	5567.0
1266	8738.0	9875.0
100887740	0.0	0.0
1265	15813.0	14678.0
1286	6348.0	4820.0
1285	6422.0	5802.0
1284	17453.0	19917.0
1282	10163.0	22318.0
1281	7022.0	4700.0
1280	4.0	59.0
440078	200.0	231.0
440077	1.0	0.0
440087	52.0	29.0
1278	11738.0	7227.0
1277	4346.0	4914.0
440081	59.0	72.0
116938	0.0	0.0
1297	17.0	40.0
116931	181.0	665.0
1296	3838.0	2048.0
1295	10363.0	17727.0
116933	4.0	4.0
1294	148.0	627.0
1293	5435.0	1724.0
116935	46.0	14.0
1292	12467.0	5223.0
440068	0.0	0.0
1291	17378.0	5979.0
116937	3.0	0.0
440067	0.0	0.0
1290	2324.0	2212.0
440073	83.0	2577.0
440072	14.0	4.0
1289	1200.0	880.0
1288	692.0	590.0
1287	3798.0	5709.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1268.0	2397.0
440021	0.0	0.0
442673	5.0	5.0
10018	5381.0	3349.0
126328	2480.0	2066.0
442676	0.0	4.0
126326	288.0	625.0
1299	925.0	998.0
1298	2957.0	1333.0
10011	2112.0	2315.0
10010	2722.0	4350.0
10013	5161.0	4004.0
128989	2507.0	2029.0
10015	10536.0	12125.0
10014	6391.0	5927.0
10017	67.0	75.0
10016	4718.0	5337.0
10020	2391.0	1562.0
114335	0.0	0.0
114336	0.0	0.0
126321	1328.0	1205.0
10029	0.0	0.0
442668	0.0	0.0
10022	4.0	0.0
10021	6.0	170.0
10024	18.0	26.0
128977	2979.0	1263.0
103021165	0.0	1.0
10023	274.0	314.0
103021164	4.0	7.0
10026	3053.0	3177.0
10025	3770.0	2669.0
116986	120.0	71.0
116985	9746.0	10456.0
116988	4254.0	3450.0
116987	3450.0	4036.0
114327	2510.0	3088.0
440043	0.0	0.0
126308	2569.0	2339.0
440041	0.0	0.0
126306	12.0	14.0
151306	38.0	16.0
100128590	0.0	1.0
100128596	0.0	0.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	22.0	24.0
440026	2645.0	4172.0
440023	0.0	1.0
10008	347.0	1609.0
10007	3656.0	5332.0
10009	2104.0	4297.0
116984	11693.0	8974.0
116983	1175.0	1108.0
151313	116.0	24.0
10000	6520.0	6076.0
128954	0.0	0.0
10002	40.0	12.0
10001	1703.0	1836.0
10004	133.0	232.0
10003	168.0	30.0
10006	3885.0	4040.0
10005	1100.0	1066.0
126370	0.0	0.0
285352	168.0	314.0
100128579	0.0	0.0
285359	112.0	99.0
126375	254.0	333.0
126374	1524.0	1069.0
153918	0.0	0.0
100128574	1.0	0.0
285362	4428.0	4245.0
285367	1173.0	1421.0
285368	609.0	820.0
100128569	183.0	130.0
126364	45.0	93.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	4.0	2.0
344191	0.0	0.0
126353	17.0	62.0
751071	229.0	247.0
442660	1.0	0.0
442661	0.0	0.0
106481286	1.0	0.0
106481287	2.0	2.0
106481284	0.0	0.0
106481285	0.0	1.0
106481288	0.0	1.0
106481289	0.0	0.0
100128553	17.0	17.0
106481282	0.0	0.0
285381	2303.0	1896.0
106481283	0.0	0.0
285382	127.0	128.0
106481280	0.0	0.0
165918	1057.0	1342.0
106481281	0.0	1.0
165904	8.0	10.0
285386	122.0	49.0
138307	42.0	16.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	5.0
106481290	1.0	1.0
100128541	2.0	2.0
138311	674.0	625.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	8.0
106481291	1.0	1.0
106481292	0.0	0.0
645323	5.0	0.0
126299	1838.0	1537.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1470.0	1820.0
728710	0.0	0.0
126295	274.0	298.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	7.0
106481269	0.0	0.0
100033603	1.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	232.0	164.0
645318	0.0	0.0
645317	38.0	17.0
151242	4.0	18.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	36325.0	43501.0
100287908	0.0	0.0
645332	593.0	483.0
126282	291.0	797.0
100287902	2.0	5.0
163227	914.0	841.0
100287900	0.0	0.0
163223	56.0	615.0
106481275	1.0	0.0
106481276	0.0	1.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	1.0	1.0
106481277	0.0	0.0
151258	29.0	137.0
106481278	0.0	0.0
645328	0.0	1.0
151254	18.0	35.0
645326	9.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	11.0
163259	444.0	471.0
645345	114.0	18.0
200403	2.0	10.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	805.0	1168.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	1.0	2.0
728732	4.0	0.0
728734	1.0	3.0
126272	205.0	334.0
106481242	0.0	0.0
107133511	3.0	4.0
114294	742.0	707.0
106481243	0.0	0.0
107133513	1.0	1.0
106481240	0.0	0.0
106481241	1.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	22.0	18.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	10.0
728723	432.0	387.0
106481253	0.0	0.0
107133522	1.0	2.0
106481254	5.0	0.0
107133524	3.0	4.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	8.0	5.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	4.0	5.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	793.0	1549.0
106481218	2.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	30.0	14.0
645360	0.0	0.0
106481219	0.0	2.0
106481220	5.0	14.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	1.0	0.0
645359	0.0	0.0
138240	2.0	1.0
138241	750.0	848.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	2.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	15.0	19.0
645387	399.0	370.0
645382	0.0	0.0
645381	68.0	25.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	5.0	3.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	0.0
106481207	1.0	3.0
106481204	0.0	0.0
106481205	3.0	1.0
106481208	2.0	3.0
106481209	0.0	0.0
3902	46.0	53.0
3903	99.0	302.0
106481210	0.0	0.0
3904	1.0	4.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	2926.0	87.0
106481211	0.0	0.0
3909	271.0	545.0
106481212	0.0	1.0
684959	0.0	0.0
151234	34.0	21.0
151230	1164.0	1635.0
728798	0.0	38.0
3913	22266.0	22643.0
3914	105.0	1106.0
3915	19966.0	24177.0
3916	24790.0	24025.0
3918	7121.0	13107.0
3910	2298.0	3738.0
3911	20570.0	16262.0
3912	25927.0	21431.0
728782	15.0	8.0
728780	16.0	47.0
3924	13.0	19.0
3925	2501.0	3593.0
3927	8579.0	11690.0
3929	5.0	0.0
3920	12910.0	13470.0
3921	33321.0	23021.0
3923	1.0	1.0
100873174	0.0	0.0
100873173	0.0	1.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	597.0	1176.0
3937	204.0	434.0
3938	1.0	3.0
3939	11007.0	13079.0
3930	1707.0	1787.0
100873179	0.0	0.0
3931	1087.0	972.0
3932	88.0	97.0
3933	0.0	0.0
3934	3.0	308.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	12.0	8.0
3947	3.0	1.0
3948	3.0	2.0
3949	447.0	322.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	23619.0	29352.0
100873196	0.0	1.0
100631260	2.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	3.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	1.0	9.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	14.0	13.0
3958	2874.0	3611.0
3959	28711.0	25539.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	5.0
199223	673.0	608.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	614.0	299.0
3952	12.0	1.0
3953	1433.0	1073.0
3954	2277.0	3080.0
3955	252.0	107.0
3956	3305.0	1394.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	26.0	31.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	1.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	55.0	45.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	159.0	1147.0
1303	2303.0	733.0
107133502	0.0	0.0
1302	1672.0	2130.0
1301	97.0	12.0
1300	55.0	16.0
3960	91.0	76.0
3963	7.0	4.0
3964	2690.0	3269.0
1308	1198.0	1459.0
3965	272.0	519.0
1307	9776.0	6388.0
151295	49.0	23.0
1306	3349.0	7047.0
100189589	3.0	3.0
728774	0.0	1.0
728773	1.0	0.0
3980	2167.0	2039.0
100287932	2400.0	2881.0
3981	853.0	1325.0
728776	9.0	32.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	55226.0	75047.0
1315	9436.0	11793.0
1314	17534.0	21059.0
1312	5225.0	2863.0
1311	45.0	25.0
100329135	0.0	7.0
1310	10.0	86.0
574537	0.0	0.0
3972	1.0	11.0
3973	31.0	9.0
3975	2.0	0.0
3976	401.0	261.0
3977	19269.0	8998.0
1318	177.0	120.0
3978	2392.0	1790.0
1317	2286.0	2460.0
728763	1.0	2.0
3990	187.0	121.0
645313	0.0	0.0
3991	447.0	293.0
645312	0.0	0.0
3992	576.0	1239.0
645311	2.0	1.0
728769	978.0	935.0
1330	0.0	0.0
1327	15730.0	13576.0
1326	583.0	390.0
1325	13.0	15.0
3982	0.0	1.0
3983	74844.0	23911.0
3984	1888.0	3045.0
3985	8874.0	4511.0
3987	2694.0	2961.0
3988	2568.0	3017.0
1329	3768.0	3258.0
116809	0.0	0.0
100128416	21.0	20.0
1340	5887.0	5218.0
1337	4523.0	4683.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3300.0	3150.0
100128410	0.0	2.0
3995	753.0	587.0
100128412	0.0	0.0
3996	1959.0	1460.0
3998	14579.0	16043.0
1339	3.0	0.0
285440	3712.0	5215.0
285441	1.0	1.0
1352	742.0	643.0
1351	4927.0	4501.0
1350	12255.0	12223.0
1349	3071.0	3019.0
1348	0.0	0.0
1347	3756.0	3545.0
1346	701.0	163.0
1345	3993.0	4261.0
1343	0.0	0.0
1342	1.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	55.0	30.0
1363	29591.0	27309.0
1362	9111.0	14388.0
1361	10.0	2.0
1360	1.0	0.0
1359	32.0	12.0
1358	6.0	3.0
1357	1.0	0.0
1356	965.0	150.0
1355	2831.0	2626.0
1353	2917.0	3169.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	89.0	87.0
285464	740.0	808.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3585.0	4401.0
1373	438.0	656.0
1371	642.0	719.0
1370	0.0	0.0
1369	0.0	0.0
1368	1136.0	2337.0
100873209	0.0	0.0
1366	8286.0	9327.0
1365	6513.0	1662.0
1364	29043.0	24291.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	9.0	7.0
100873201	1.0	0.0
100873208	0.0	1.0
100873207	1.0	1.0
100873206	2.0	2.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	3364.0	4021.0
116843	1634.0	1463.0
1384	3434.0	2723.0
116842	73.0	67.0
1382	540.0	1783.0
116844	36.0	82.0
1381	5485.0	2143.0
1380	104.0	89.0
440176	3.0	3.0
440184	6.0	4.0
1379	1.0	1.0
1378	5.0	8.0
1376	1776.0	2414.0
1375	80.0	123.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	1.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	1.0	2.0
100873239	1.0	1.0
100873222	1.0	0.0
100873221	1.0	0.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	66.0	111.0
1396	134.0	142.0
1395	51.0	57.0
1394	18.0	172.0
1393	1856.0	693.0
1392	0.0	0.0
285407	15.0	11.0
116835	711.0	402.0
1390	932.0	1065.0
1389	8654.0	12279.0
1388	10147.0	10373.0
1387	12605.0	12921.0
116841	2812.0	2655.0
1386	5518.0	5578.0
116840	3567.0	2618.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	110.0	137.0
100873255	0.0	2.0
100873254	7.0	6.0
100873253	0.0	0.0
285412	3.0	4.0
100873252	0.0	1.0
100287898	322.0	309.0
100287895	0.0	0.0
285419	66.0	16.0
1399	6664.0	3979.0
1398	12632.0	8309.0
1397	6433.0	5676.0
100873259	1.0	1.0
100873258	1.0	0.0
100873257	0.0	0.0
100873256	0.0	1.0
100873240	4.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	232.0	148.0
285429	12.0	5.0
100287880	0.0	0.0
440193	454.0	328.0
100873248	0.0	0.0
100873247	4.0	4.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	13315.0	19179.0
153830	5944.0	9213.0
645280	2.0	3.0
440138	860.0	840.0
440132	0.0	0.0
440142	7.0	10.0
10139	2607.0	1739.0
126208	1453.0	872.0
126206	0.0	0.0
126205	1.0	0.0
107133497	285.0	446.0
126204	1.0	0.0
107133499	0.0	0.0
128866	10328.0	10136.0
10131	2422.0	1789.0
10134	13790.0	15973.0
107133494	0.0	0.0
10133	3351.0	3028.0
128869	1377.0	1670.0
10136	0.0	0.0
10135	2509.0	2325.0
100128493	0.0	0.0
103021294	47.0	32.0
10138	1847.0	4557.0
100128496	0.0	0.0
10137	6452.0	7179.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	6.0
10140	7153.0	5702.0
128864	18.0	25.0
440125	1.0	1.0
440131	0.0	0.0
10143	0.0	0.0
128854	971.0	898.0
10142	9651.0	10231.0
10144	9458.0	8809.0
10147	6465.0	6239.0
100128483	0.0	0.0
10146	8217.0	8749.0
128859	0.0	0.0
10149	337.0	294.0
10148	22.0	25.0
128853	449.0	363.0
440159	0.0	0.0
10117	1.0	0.0
440163	7.0	8.0
10110	78.0	179.0
10112	12.0	44.0
10111	4794.0	5870.0
10114	29591.0	31653.0
10113	2638.0	2347.0
128848	0.0	0.0
10116	5711.0	5657.0
165829	9.0	23.0
100128469	67.0	43.0
153842	3.0	2.0
440145	790.0	1183.0
10129	3914.0	2629.0
440153	0.0	0.0
10128	7760.0	7371.0
100033799	0.0	0.0
107133486	20.0	26.0
10121	5437.0	5795.0
100128465	0.0	0.0
10120	7697.0	6142.0
10123	392.0	300.0
138234	0.0	0.0
10125	55.0	30.0
10124	1430.0	1054.0
10127	3345.0	3037.0
10126	2385.0	1326.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	74.0	104.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	0.0	0.0
106481181	3.0	20.0
106481182	3.0	0.0
285489	48.0	186.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	0.0
10107	0.0	0.0
10106	21958.0	19778.0
106481199	1.0	0.0
10109	7463.0	9084.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2225.0	1421.0
10100	1451.0	205.0
10103	9750.0	4916.0
106481194	0.0	0.0
10102	1180.0	1285.0
106481195	0.0	0.0
10105	1809.0	2430.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	406.0	497.0
440119	180.0	17.0
126235	2.0	0.0
126231	296.0	284.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	44.0	36.0
106481164	1.0	2.0
106481169	0.0	0.0
442777	45.0	29.0
106481167	0.0	3.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	1.0
106481160	0.0	0.0
100128427	2.0	1.0
440107	0.0	0.0
440104	2278.0	1388.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	1.0	0.0
100128420	11.0	0.0
100128423	5.0	2.0
128879	1.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	18.0	11.0
10090	5954.0	9523.0
10093	5602.0	6493.0
10092	6896.0	8043.0
10095	3579.0	3159.0
645204	1.0	4.0
10094	5681.0	7833.0
645203	2.0	5.0
10097	8363.0	13141.0
10096	5303.0	8722.0
645201	0.0	0.0
163115	359.0	239.0
200504	0.0	4.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	371.0	342.0
106481144	0.0	0.0
114195	0.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	26.0	34.0
106481145	0.0	0.0
151126	24.0	4.0
106481146	0.0	1.0
10099	19342.0	31435.0
10098	2777.0	1214.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1444.0	2483.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	1.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	69.0	119.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	7.0	5.0
415116	2784.0	1343.0
