id	091c501b-2b8d-407e-84f2-dd56eaf100cc	15c369c7-2a50-4c53-b5ef-deab8fbf2a61
106481345	0.0	0.0
85459	1257.0	860.0
106481346	0.0	0.0
85456	12061.0	12886.0
442910	28.0	29.0
106481343	0.0	0.0
85457	3149.0	3183.0
442911	0.0	1.0
106481344	0.0	0.0
442912	0.0	0.0
85455	753.0	437.0
442913	0.0	0.0
85452	9.0	53.0
442914	0.0	0.0
50	7925.0	10522.0
85453	2961.0	906.0
442915	0.0	0.0
85450	1912.0	2888.0
51	5892.0	7387.0
442916	0.0	0.0
85451	2958.0	2955.0
52	5552.0	6361.0
442917	0.0	0.0
53	2744.0	3041.0
442918	0.0	1.0
54	323.0	91.0
442919	0.0	0.0
55	173.0	101.0
442909	0.0	1.0
56	4.0	7.0
58	9.0	8.0
59	2462.0	1636.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	8.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	97.0	14.0
106481350	0.0	0.0
106481351	4.0	1.0
106481356	0.0	1.0
106481357	0.0	0.0
85445	0.0	2.0
106481354	0.0	1.0
85446	298.0	184.0
442900	0.0	0.0
106481355	0.0	0.0
85443	5.0	18.0
442901	1.0	0.0
85444	2706.0	1479.0
442902	0.0	0.0
60	106593.0	108206.0
85441	1614.0	2269.0
442903	19.0	20.0
85442	528.0	867.0
442904	0.0	0.0
442905	0.0	0.0
62	16.0	4.0
85440	1923.0	1215.0
442907	9.0	15.0
442908	0.0	0.0
66	0.0	0.0
67	7.0	3.0
68	5.0	1.0
344595	431.0	147.0
69	4.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	360.0	379.0
106481321	0.0	0.0
85479	7.0	1.0
106481322	0.0	1.0
85476	5246.0	6010.0
85477	190.0	49.0
70	61.0	7.0
85474	5.0	35.0
71	133216.0	103260.0
72	176.0	7.0
73	60.0	58.0
74	0.0	0.0
75	25.0	16.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6573.0	6874.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	2.0
85465	2535.0	3244.0
81	25683.0	26656.0
85463	2108.0	1568.0
82	2.0	0.0
85464	1926.0	1537.0
83	14.0	14.0
85461	4106.0	3960.0
85462	7151.0	5093.0
86	2460.0	1878.0
87	3689.0	3195.0
85460	3110.0	1885.0
88	15.0	6.0
89	0.0	1.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5015.0	4305.0
106481300	0.0	0.0
91	3200.0	2979.0
92	1245.0	1014.0
93	1093.0	1011.0
94	1541.0	2613.0
95	317.0	421.0
97	676.0	671.0
98	864.0	911.0
344561	0.0	0.0
728661	1899.0	1844.0
728664	1.0	1.0
106481305	0.0	1.0
261734	1847.0	1487.0
106481306	0.0	2.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	26.0	14.0
106481309	15.0	15.0
246119	14.0	13.0
106481307	0.0	2.0
261735	4.0	0.0
106481308	0.0	0.0
3804	2.0	0.0
3805	7.0	21.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	4.0	0.0
3809	0.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	234.0	359.0
3800	479.0	216.0
3801	4973.0	6402.0
3802	0.0	4.0
728695	0.0	0.0
285735	0.0	1.0
261726	3299.0	2690.0
728698	12.0	2.0
3814	1.0	0.0
3815	9286.0	11498.0
3816	675.0	333.0
261729	1466.0	604.0
3817	738.0	399.0
3818	109.0	184.0
222166	4523.0	2576.0
3811	1.0	7.0
3812	1.0	1.0
285740	0.0	0.0
285741	77.0	14.0
728689	18.0	29.0
3827	0.0	0.0
246100	0.0	0.0
3820	39.0	56.0
3821	8.0	18.0
3822	2.0	9.0
3823	0.0	4.0
3824	56.0	225.0
645402	0.0	0.0
403313	1124.0	870.0
403314	0.0	3.0
728637	1.0	1.0
728638	231.0	96.0
728633	1.0	1.0
728632	49.0	40.0
728635	29.0	48.0
3836	4060.0	3525.0
222183	119.0	430.0
3837	13272.0	12028.0
3838	1927.0	2061.0
3839	4325.0	2823.0
728629	3.0	2.0
403304	0.0	1.0
403305	0.0	0.0
3831	1779.0	1883.0
3832	340.0	380.0
3833	91.0	67.0
3834	3.0	1.0
3835	5254.0	7522.0
728620	3.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	959.0	928.0
3848	1.0	0.0
3849	2.0	3.0
222171	19.0	35.0
728619	4.0	7.0
3840	7808.0	7439.0
3841	2640.0	1013.0
3842	11391.0	9265.0
3843	11244.0	6545.0
3844	0.0	0.0
3845	2738.0	2461.0
3846	8.0	4.0
645423	0.0	0.0
3860	23.0	1.0
246126	2888.0	2276.0
728658	621.0	228.0
728655	3.0	3.0
728657	2.0	1.0
728656	3.0	6.0
3858	1842.0	1806.0
3859	2.0	0.0
246135	3.0	0.0
3850	17.0	7.0
3851	8.0	1.0
3852	109.0	0.0
645414	0.0	0.0
3853	10.0	2.0
3854	0.0	0.0
3855	68858.0	90945.0
3856	42451.0	43172.0
3857	0.0	1.0
728640	4.0	3.0
645431	24.0	24.0
728642	348.0	366.0
728641	9.0	1.0
645434	12.0	21.0
645432	0.0	2.0
285704	956.0	653.0
728643	3.0	1.0
222194	3239.0	2993.0
285708	0.0	0.0
1204	0.0	0.0
1203	5258.0	4663.0
1201	1579.0	1565.0
1200	7860.0	9290.0
3861	67.0	0.0
645426	36.0	39.0
645425	0.0	0.0
1209	10613.0	12628.0
3866	5.0	1.0
1208	0.0	0.0
1207	5030.0	4443.0
3868	2.0	0.0
285311	0.0	0.0
3880	2910.0	635.0
3881	0.0	2.0
285313	353.0	56.0
100128537	1074.0	399.0
3882	0.0	0.0
100128536	2.0	1.0
285314	3.0	0.0
285315	1340.0	786.0
1215	5.0	3.0
100141515	0.0	2.0
1213	35285.0	34770.0
1212	4160.0	3940.0
1211	8050.0	9406.0
3872	22.0	8.0
3875	22733.0	26688.0
3876	10.0	6.0
3879	4.0	1.0
3890	0.0	1.0
3891	63.0	127.0
3892	362.0	450.0
100128525	8.0	4.0
285326	0.0	0.0
1230	174.0	252.0
285329	3.0	0.0
440097	14.0	0.0
440093	28.0	10.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	1.0	1.0
100128521	1.0	0.0
3887	98.0	174.0
3888	0.0	0.0
100631239	1.0	0.0
3889	466.0	218.0
100128516	72.0	61.0
285331	1291.0	1085.0
100128512	0.0	0.0
285335	264.0	47.0
100128514	0.0	0.0
1241	266.0	582.0
1240	1205.0	335.0
1238	265.0	91.0
1237	3.0	0.0
1236	108.0	50.0
1235	1.0	2.0
1234	126.0	283.0
1233	8.0	10.0
1232	12.0	21.0
3895	24494.0	23180.0
100128511	214.0	378.0
100631247	1.0	1.0
3897	165.0	14.0
100631248	0.0	0.0
3898	593.0	874.0
100631249	0.0	0.0
3899	67.0	41.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1449.0	1351.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	1.0	0.0
285346	155.0	99.0
100631254	2.0	1.0
100128503	0.0	1.0
285349	626.0	393.0
574501	4.0	3.0
574502	0.0	0.0
1244	32.0	45.0
574503	0.0	0.0
574504	0.0	0.0
574505	1.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	311.0	39.0
1263	491.0	679.0
1262	16.0	22.0
116966	725.0	444.0
100887755	2.0	0.0
1261	8.0	1.0
100887754	5.0	4.0
1260	0.0	0.0
116969	252.0	95.0
1259	90.0	114.0
1258	5.0	1.0
440061	0.0	0.0
100887750	45.0	46.0
100887746	28.0	49.0
100887744	3.0	1.0
1272	197.0	5.0
1271	233.0	145.0
100887749	45.0	13.0
1270	37.0	42.0
100887748	0.0	3.0
440044	71.0	47.0
1269	75.0	46.0
440051	0.0	0.0
1268	72.0	89.0
440050	2.0	2.0
1267	5972.0	7677.0
1266	10165.0	8510.0
100887740	0.0	0.0
1265	7105.0	4045.0
1286	3167.0	1646.0
1285	3799.0	1877.0
1284	17612.0	19761.0
1282	9243.0	16041.0
1281	3321.0	2620.0
1280	2.0	3.0
440078	248.0	149.0
440077	2.0	0.0
440087	125.0	6.0
1278	8435.0	3656.0
1277	3318.0	2184.0
440081	57.0	45.0
116938	0.0	0.0
1297	17.0	86.0
116931	97.0	44.0
1296	1807.0	604.0
1295	7673.0	10025.0
116933	2.0	0.0
1294	48.0	124.0
1293	3154.0	2617.0
116935	106.0	28.0
1292	6608.0	4333.0
440068	0.0	0.0
1291	7440.0	5628.0
116937	2.0	3.0
440067	0.0	0.0
1290	1377.0	1036.0
440073	52.0	38.0
440072	9.0	19.0
1289	672.0	423.0
1288	357.0	152.0
1287	2731.0	2391.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1751.0	2478.0
440021	0.0	0.0
442673	6.0	1.0
10018	5601.0	2358.0
126328	1976.0	1585.0
442676	1.0	1.0
126326	238.0	905.0
1299	2225.0	12072.0
1298	1623.0	745.0
10011	2963.0	3411.0
10010	3112.0	3784.0
10013	4535.0	3837.0
128989	2611.0	3643.0
10015	12517.0	11294.0
10014	4272.0	4665.0
10017	35.0	85.0
10016	5400.0	5905.0
10020	1776.0	1494.0
114335	0.0	0.0
114336	0.0	0.0
126321	1548.0	1286.0
10029	1.0	0.0
442668	2.0	0.0
10022	6.0	1.0
10021	15.0	38.0
10024	36.0	27.0
128977	3351.0	3289.0
103021165	1.0	0.0
10023	229.0	213.0
103021164	2.0	0.0
10026	4615.0	3587.0
10025	3137.0	2244.0
116986	134.0	276.0
116985	8782.0	7788.0
116988	4136.0	3637.0
116987	2646.0	1557.0
114327	2719.0	2232.0
440043	0.0	0.0
126308	2110.0	2027.0
440041	0.0	0.0
126306	18.0	6.0
151306	47.0	27.0
100128590	5.0	1.0
100128596	3.0	1.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	29.0	6.0
440026	4111.0	4879.0
440023	0.0	0.0
10008	1028.0	2279.0
10007	3735.0	3508.0
10009	3246.0	2903.0
116984	7810.0	5028.0
116983	1385.0	1482.0
151313	66.0	23.0
10000	4214.0	3019.0
128954	0.0	0.0
10002	28.0	33.0
10001	1447.0	1316.0
10004	92.0	64.0
10003	143.0	83.0
10006	4159.0	3541.0
10005	1100.0	1219.0
126370	0.0	0.0
285352	221.0	173.0
100128579	0.0	0.0
285359	272.0	208.0
126375	245.0	298.0
126374	987.0	417.0
153918	0.0	0.0
100128574	1.0	0.0
285362	5032.0	6099.0
285367	1128.0	1346.0
285368	817.0	755.0
100128569	157.0	76.0
126364	123.0	207.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	6.0	0.0
344191	0.0	0.0
126353	52.0	71.0
751071	201.0	136.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	1.0
106481289	0.0	0.0
100128553	6.0	8.0
106481282	0.0	0.0
285381	2602.0	2105.0
106481283	0.0	0.0
285382	173.0	276.0
106481280	0.0	0.0
165918	1354.0	1177.0
106481281	2.0	1.0
165904	8.0	5.0
285386	56.0	89.0
138307	60.0	116.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	3.0
100128542	2.0	7.0
106481290	2.0	7.0
100128541	2.0	4.0
138311	727.0	882.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	1.0
126299	2479.0	3039.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2156.0	2453.0
728710	1.0	0.0
126295	286.0	140.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	3.0
106481269	0.0	0.0
100033603	0.0	1.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	216.0	132.0
645318	0.0	0.0
645317	61.0	68.0
151242	38.0	61.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	41508.0	34245.0
100287908	0.0	0.0
645332	709.0	635.0
126282	566.0	656.0
100287902	2.0	4.0
163227	635.0	211.0
100287900	0.0	0.0
163223	88.0	116.0
106481275	5.0	0.0
106481276	2.0	2.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	35.0	60.0
106481278	0.0	0.0
645328	3.0	5.0
151254	71.0	22.0
645326	6.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	2.0
163259	412.0	122.0
645345	207.0	151.0
200403	1.0	10.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1148.0	873.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	6.0	6.0
728732	7.0	4.0
728734	1.0	0.0
126272	355.0	292.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	963.0	980.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	32.0	58.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	5.0	20.0
728723	498.0	531.0
106481253	0.0	0.0
107133522	11.0	14.0
106481254	4.0	0.0
107133524	2.0	7.0
106481251	0.0	0.0
106481252	0.0	1.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	1.0	2.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	7.0	1.0
645348	1.0	0.0
106481250	0.0	0.0
645369	7.0	15.0
645368	1.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	1286.0	1233.0
106481218	4.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	27.0	23.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	11.0	9.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	1.0
138241	683.0	608.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	9.0	3.0
645387	347.0	181.0
645382	0.0	0.0
645381	43.0	28.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	4.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	2.0
106481207	2.0	2.0
106481204	1.0	1.0
106481205	0.0	0.0
106481208	3.0	2.0
106481209	0.0	0.0
3902	19.0	44.0
3903	247.0	442.0
106481210	0.0	0.0
3904	3.0	2.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1644.0	471.0
106481211	0.0	0.0
3909	138.0	109.0
106481212	0.0	0.0
684959	0.0	0.0
151234	24.0	5.0
151230	871.0	849.0
728798	14.0	29.0
3913	17041.0	22063.0
3914	672.0	628.0
3915	16833.0	15996.0
3916	28750.0	32534.0
3918	5935.0	6196.0
3910	1645.0	1788.0
3911	12524.0	14246.0
3912	13750.0	15266.0
728782	10.0	3.0
728780	87.0	40.0
3924	29.0	21.0
3925	2184.0	1248.0
3927	8180.0	9397.0
3929	13.0	19.0
3920	14839.0	13143.0
3921	26889.0	23363.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	1156.0	2131.0
3937	375.0	639.0
3938	2.0	2.0
3939	21147.0	23264.0
3930	2262.0	1974.0
100873179	0.0	0.0
3931	565.0	558.0
3932	91.0	210.0
3933	0.0	0.0
3934	60.0	23.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	2.0
100329109	0.0	0.0
100329108	39.0	33.0
3947	9.0	3.0
3948	11.0	13.0
3949	777.0	937.0
100873169	0.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	23460.0	18759.0
100873196	1.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	17.0	7.0
100873192	1.0	0.0
100873191	1.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	20.0	21.0
3958	3183.0	2719.0
3959	35727.0	28553.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	12.0
199223	547.0	380.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	188.0	130.0
3952	2.0	0.0
3953	1699.0	1150.0
3954	4014.0	4793.0
3955	218.0	297.0
3956	2282.0	1629.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	25.0	43.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	23.0	17.0
728746	0.0	0.0
728748	2.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	43.0	145.0
1303	1729.0	477.0
107133502	0.0	0.0
1302	411.0	243.0
1301	28.0	1.0
1300	41.0	3.0
3960	51.0	31.0
3963	0.0	0.0
3964	3224.0	2910.0
1308	3295.0	782.0
3965	448.0	671.0
1307	6807.0	3477.0
151295	38.0	19.0
1306	2949.0	4849.0
100189589	1.0	3.0
728774	1.0	0.0
728773	0.0	0.0
3980	2278.0	1810.0
100287932	3524.0	3667.0
3981	1229.0	1001.0
728776	33.0	19.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	3600.0	2580.0
1315	12087.0	11037.0
1314	19845.0	18923.0
1312	4706.0	4382.0
1311	58.0	15.0
100329135	0.0	0.0
1310	4.0	4.0
574537	0.0	0.0
3972	0.0	2.0
3973	19.0	64.0
3975	2.0	0.0
3976	255.0	537.0
3977	10879.0	16674.0
1318	53.0	45.0
3978	1864.0	1656.0
1317	2776.0	2718.0
728763	10.0	13.0
3990	53.0	124.0
645313	1.0	0.0
3991	195.0	340.0
645312	1.0	0.0
3992	719.0	3265.0
645311	2.0	8.0
728769	1133.0	1534.0
1330	1.0	0.0
1327	14679.0	17278.0
1326	682.0	620.0
1325	15.0	18.0
3982	0.0	2.0
3983	23772.0	15981.0
3984	2348.0	3355.0
3985	7468.0	7503.0
3987	3451.0	3098.0
3988	3552.0	2671.0
1329	5313.0	7723.0
116809	0.0	0.0
100128416	30.0	14.0
1340	6501.0	7965.0
1337	5723.0	8913.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3101.0	3384.0
100128410	1.0	0.0
3995	559.0	829.0
100128412	0.0	0.0
3996	1408.0	1168.0
3998	16575.0	14120.0
1339	0.0	0.0
285440	4345.0	5749.0
285441	26.0	0.0
1352	1145.0	1046.0
1351	7968.0	11660.0
1350	16870.0	17561.0
1349	5764.0	7379.0
1348	7.0	0.0
1347	5898.0	6582.0
1346	440.0	1592.0
1345	7606.0	9604.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	59.0	58.0
1363	38810.0	18556.0
1362	8211.0	7326.0
1361	8.0	10.0
1360	0.0	1.0
1359	46.0	4.0
1358	6.0	1.0
1357	2.0	0.0
1356	711.0	101.0
1355	3224.0	3429.0
1353	3918.0	3519.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	122.0	113.0
285464	756.0	818.0
100873200	0.0	1.0
777774	1.0	0.0
1374	5021.0	5849.0
1373	778.0	96.0
1371	905.0	924.0
1370	3.0	1.0
1369	0.0	0.0
1368	556.0	612.0
100873209	0.0	2.0
1366	6343.0	5193.0
1365	6557.0	7624.0
1364	13389.0	8647.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	25.0	2.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	1.0
100873205	2.0	2.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	2.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	3897.0	3377.0
116843	1976.0	718.0
1384	3299.0	4466.0
116842	98.0	91.0
1382	2603.0	5734.0
116844	113.0	95.0
1381	13456.0	16988.0
1380	38.0	12.0
440176	7.0	0.0
440184	2.0	4.0
1379	3.0	4.0
1378	14.0	13.0
1376	1800.0	2901.0
1375	133.0	128.0
128821	0.0	0.0
100873237	1.0	0.0
128822	0.0	1.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	4.0	4.0
100873239	1.0	0.0
100873222	1.0	0.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	97.0	69.0
1396	292.0	365.0
1395	60.0	67.0
1394	40.0	53.0
1393	343.0	230.0
1392	0.0	0.0
285407	17.0	22.0
116835	449.0	529.0
1390	1649.0	1280.0
1389	11327.0	9934.0
1388	9025.0	8082.0
1387	9617.0	8396.0
116841	2609.0	2329.0
1386	6072.0	6012.0
116840	2460.0	1819.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	164.0	141.0
100873255	1.0	1.0
100873254	45.0	3.0
100873253	1.0	1.0
285412	2.0	1.0
100873252	0.0	0.0
100287898	335.0	326.0
100287895	0.0	0.0
285419	48.0	33.0
1399	5155.0	4796.0
1398	6966.0	7032.0
1397	6694.0	8825.0
100873259	1.0	0.0
100873258	0.0	0.0
100873257	6.0	2.0
100873256	0.0	0.0
100873240	3.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	130.0	78.0
285429	37.0	12.0
100287880	0.0	0.0
440193	185.0	324.0
100873248	0.0	0.0
100873247	4.0	3.0
100873246	0.0	0.0
100873245	0.0	7.0
100873249	0.0	0.0
128872	2.0	1.0
10130	23089.0	28486.0
153830	6243.0	7928.0
645280	4.0	0.0
440138	820.0	625.0
440132	1.0	0.0
440142	13.0	11.0
10139	2710.0	3255.0
126208	1392.0	1554.0
126206	0.0	0.0
126205	0.0	0.0
107133497	219.0	218.0
126204	0.0	0.0
107133499	0.0	0.0
128866	10779.0	11008.0
10131	2632.0	2992.0
10134	15933.0	19623.0
107133494	0.0	0.0
10133	3052.0	1954.0
128869	1824.0	1630.0
10136	0.0	0.0
10135	3032.0	2528.0
100128493	1.0	0.0
103021294	23.0	22.0
10138	1692.0	1597.0
100128496	0.0	0.0
10137	7566.0	6038.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	3.0
10140	6707.0	5476.0
128864	32.0	27.0
440125	4.0	1.0
440131	1.0	2.0
10143	1.0	0.0
128854	981.0	766.0
10142	7845.0	5524.0
10144	7372.0	6527.0
10147	6614.0	3624.0
100128483	0.0	0.0
10146	10457.0	9251.0
128859	0.0	0.0
10149	212.0	135.0
10148	21.0	55.0
128853	740.0	805.0
440159	0.0	0.0
10117	0.0	0.0
440163	16.0	19.0
10110	47.0	27.0
10112	64.0	70.0
10111	5409.0	4997.0
10114	13030.0	11358.0
10113	2879.0	3804.0
128848	0.0	0.0
10116	6731.0	5599.0
165829	3.0	1.0
100128469	41.0	13.0
153842	9.0	2.0
440145	1234.0	707.0
10129	1329.0	1113.0
440153	0.0	0.0
10128	7875.0	7216.0
100033799	0.0	0.0
107133486	31.0	13.0
10121	7294.0	9433.0
100128465	0.0	0.0
10120	5690.0	6096.0
10123	628.0	449.0
138234	7.0	0.0
10125	70.0	112.0
10124	954.0	582.0
10127	2636.0	1992.0
10126	2166.0	2115.0
100128462	0.0	0.0
100128459	1.0	0.0
106481187	0.0	0.0
106481188	1.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	97.0	77.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	11.0	22.0
106481182	0.0	1.0
285489	29.0	9.0
100128448	1.0	1.0
126242	1.0	0.0
106481198	1.0	1.0
10107	0.0	0.0
10106	15508.0	10868.0
106481199	3.0	0.0
10109	9374.0	5256.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2634.0	3296.0
10100	375.0	168.0
10103	15190.0	13530.0
106481194	0.0	0.0
10102	1795.0	2402.0
106481195	0.0	0.0
10105	4839.0	8274.0
285492	0.0	1.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	946.0	76.0
440119	225.0	68.0
126235	1.0	0.0
126231	263.0	160.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	67.0	114.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	64.0	23.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	2.0	0.0
440107	2.0	0.0
440104	1708.0	1529.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	3.0	1.0
106481179	0.0	0.0
128876	0.0	1.0
100128420	2.0	5.0
100128423	1.0	0.0
128879	2.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	29.0	30.0
10090	8640.0	4335.0
10093	6895.0	7875.0
10092	8376.0	6014.0
10095	7244.0	10716.0
645204	3.0	1.0
10094	8027.0	9663.0
645203	11.0	5.0
10097	12947.0	12621.0
10096	7232.0	6564.0
645201	2.0	1.0
163115	449.0	395.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	0.0
106481143	2.0	1.0
114194	0.0	0.0
138162	476.0	982.0
106481144	0.0	0.0
114195	3.0	3.0
106481141	0.0	0.0
106481142	0.0	1.0
106481147	0.0	0.0
106481148	18.0	8.0
106481145	0.0	3.0
151126	33.0	1.0
106481146	0.0	0.0
10099	23156.0	18980.0
10098	4379.0	2489.0
114190	0.0	0.0
106481140	1.0	0.0
114192	0.0	0.0
645212	1234.0	1134.0
106481149	3.0	0.0
106481154	1.0	0.0
106481155	0.0	1.0
114184	1.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	88.0	40.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	1.0	4.0
415116	4288.0	3809.0
645207	0.0	0.0
645206	158.0	299.0
442707	0.0	0.0
106481150	0.0	0.0
